Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
-85.0;-41.0;32.0;?;?;-106.0;59.0
-106.0;-28.0;14.0;258.0;320.0;?;78.0
-136.0;-45.0;25.0;253.0;338.0;-126.0;64.0
-153.0;-82.0;105.0;244.0;332.0;-145.0;?
-134.0;-59.0;60.0;235.0;?;-168.0;54.0
-117.0;-58.0;102.0;225.0;314.0;-188.0;43.0
-139.0;-41.0;148.0;221.0;310.0;-207.0;?
-165.0;7.0;313.0;217.0;302.0;-222.0;34.0
?;24.0;356.0;213.0;315.0;-231.0;26.0
-152.0;77.0;259.0;209.0;320.0;-240.0;31.0
-161.0;133.0;289.0;200.0;313.0;-245.0;?
-181.0;?;268.0;192.0;335.0;-248.0;36.0
-185.0;147.0;209.0;?;319.0;-252.0;23.0
-187.0;150.0;70.0;177.0;335.0;-251.0;18.0
-183.0;111.0;20.0;178.0;310.0;-250.0;19.0
-172.0;97.0;97.0;173.0;318.0;-253.0;29.0
-162.0;90.0;97.0;170.0;308.0;-252.0;30.0
-171.0;131.0;118.0;165.0;310.0;-251.0;36.0
-183.0;118.0;69.0;154.0;?;-251.0;?
-188.0;102.0;29.0;149.0;325.0;-250.0;20.0
-182.0;115.0;-52.0;142.0;316.0;-244.0;22.0
-175.0;81.0;-85.0;141.0;315.0;-239.0;?
-183.0;85.0;-61.0;145.0;309.0;-230.0;37.0
-205.0;67.0;-65.0;146.0;323.0;-221.0;29.0
-144.0;85.0;?;149.0;307.0;-214.0;26.0
-167.0;36.0;?;?;324.0;-210.0;49.0
-176.0;20.0;-27.0;144.0;318.0;-207.0;65.0
-173.0;23.0;-19.0;140.0;328.0;-204.0;?
?;43.0;-127.0;137.0;296.0;-203.0;72.0
-135.0;11.0;-108.0;133.0;306.0;-201.0;57.0
-115.0;12.0;-112.0;132.0;301.0;-195.0;58.0
-140.0;-14.0;-95.0;?;300.0;-191.0;30.0
-152.0;2.0;?;127.0;308.0;-186.0;61.0
-162.0;-59.0;55.0;125.0;311.0;-180.0;80.0
-162.0;-22.0;43.0;?;330.0;-168.0;82.0
-161.0;-60.0;16.0;127.0;?;-159.0;67.0
?;-49.0;-36.0;?;336.0;-151.0;81.0
-182.0;-64.0;-36.0;127.0;315.0;-142.0;89.0
-179.0;-50.0;17.0;?;297.0;-129.0;77.0
-184.0;?;-28.0;133.0;301.0;-114.0;95.0
-170.0;-71.0;-127.0;145.0;298.0;?;95.0
-23.0;-17.0;-37.0;162.0;305.0;-83.0;95.0
-75.0;-31.0;?;178.0;316.0;-73.0;111.0
-22.0;-38.0;53.0;194.0;318.0;-65.0;88.0
-13.0;-28.0;108.0;?;318.0;?;94.0
-162.0;-64.0;?;210.0;318.0;?;97.0
-112.0;-98.0;132.0;216.0;318.0;-52.0;77.0
-61.0;-85.0;142.0;211.0;309.0;-45.0;?
-56.0;?;121.0;205.0;311.0;-36.0;114.0
?;-74.0;36.0;193.0;316.0;-26.0;119.0
-113.0;-87.0;-47.0;173.0;313.0;-17.0;135.0
-101.0;-133.0;-59.0;159.0;326.0;?;121.0
-102.0;-62.0;-107.0;150.0;317.0;15.0;131.0
?;-124.0;-76.0;144.0;?;30.0;131.0
?;-81.0;-10.0;141.0;301.0;45.0;119.0
-144.0;-86.0;23.0;141.0;311.0;?;112.0
-137.0;?;-105.0;142.0;311.0;72.0;133.0
-127.0;-36.0;-138.0;145.0;327.0;80.0;139.0
-163.0;-32.0;?;?;320.0;89.0;95.0
-138.0;-62.0;-61.0;126.0;311.0;97.0;130.0
?;-77.0;10.0;121.0;?;106.0;?
-150.0;-96.0;25.0;122.0;316.0;111.0;105.0
-133.0;?;?;124.0;327.0;114.0;?
-117.0;-75.0;-22.0;130.0;309.0;117.0;127.0
-86.0;-35.0;-23.0;137.0;309.0;121.0;145.0
?;-30.0;?;144.0;311.0;125.0;157.0
-167.0;-28.0;-154.0;148.0;328.0;?;159.0
-135.0;2.0;-151.0;150.0;?;142.0;139.0
-172.0;-13.0;?;143.0;313.0;154.0;?
-222.0;-18.0;-93.0;136.0;314.0;170.0;?
-177.0;6.0;-164.0;133.0;308.0;182.0;147.0
-185.0;?;-267.0;138.0;312.0;?;157.0
-235.0;-5.0;-120.0;147.0;323.0;189.0;141.0
-210.0;18.0;-103.0;154.0;301.0;?;?
-231.0;-35.0;-86.0;172.0;?;168.0;150.0
?;-64.0;-44.0;?;310.0;150.0;116.0
?;-55.0;50.0;224.0;325.0;133.0;142.0
-197.0;-91.0;-94.0;247.0;302.0;113.0;?
-225.0;-114.0;-60.0;276.0;309.0;89.0;144.0
-228.0;?;-184.0;303.0;317.0;67.0;134.0
-219.0;-32.0;-264.0;330.0;311.0;45.0;146.0
?;-30.0;-316.0;352.0;?;?;129.0
-237.0;-28.0;-300.0;?;325.0;7.0;131.0
-203.0;38.0;-350.0;402.0;314.0;-19.0;145.0
-191.0;55.0;-297.0;434.0;310.0;-48.0;142.0
-206.0;33.0;-376.0;467.0;303.0;-80.0;126.0
-218.0;5.0;-385.0;493.0;305.0;-112.0;142.0
-206.0;33.0;-290.0;515.0;303.0;-141.0;147.0
-207.0;9.0;-256.0;?;310.0;-167.0;124.0
-199.0;?;-108.0;548.0;320.0;-185.0;126.0
-227.0;-2.0;31.0;556.0;312.0;-199.0;124.0
-212.0;-2.0;?;?;300.0;-206.0;134.0
-222.0;17.0;234.0;570.0;?;-209.0;126.0
-228.0;7.0;251.0;577.0;?;-212.0;115.0
-237.0;0.0;218.0;581.0;318.0;-215.0;125.0
-212.0;-2.0;207.0;584.0;309.0;-216.0;115.0
-200.0;-7.0;194.0;?;?;-218.0;128.0
-220.0;?;98.0;590.0;314.0;-222.0;133.0
-228.0;17.0;58.0;594.0;312.0;-224.0;123.0
-228.0;6.0;?;595.0;316.0;-226.0;126.0
-227.0;0.0;10.0;597.0;310.0;-229.0;121.0
-229.0;32.0;?;595.0;320.0;-229.0;?
-224.0;25.0;-63.0;597.0;312.0;-228.0;120.0
-214.0;37.0;-95.0;596.0;308.0;-226.0;132.0
-188.0;38.0;-52.0;594.0;310.0;-224.0;137.0
-209.0;5.0;?;591.0;307.0;?;127.0
-215.0;16.0;-43.0;592.0;317.0;-218.0;124.0
-249.0;7.0;43.0;594.0;311.0;-217.0;125.0
-232.0;-9.0;62.0;593.0;316.0;-217.0;116.0
-208.0;-28.0;53.0;594.0;319.0;-216.0;115.0
-209.0;2.0;32.0;?;309.0;-217.0;125.0
-235.0;6.0;6.0;593.0;318.0;-217.0;125.0
-229.0;-8.0;-13.0;595.0;308.0;-218.0;126.0
-230.0;-28.0;?;594.0;310.0;-221.0;138.0
-256.0;-39.0;-6.0;595.0;308.0;-222.0;126.0
-234.0;-53.0;-4.0;595.0;312.0;-224.0;119.0
-231.0;-18.0;5.0;595.0;317.0;-229.0;121.0
-236.0;8.0;3.0;597.0;305.0;-230.0;120.0
-225.0;-7.0;-10.0;597.0;314.0;-232.0;120.0
-213.0;3.0;36.0;596.0;?;-232.0;119.0
-209.0;10.0;34.0;597.0;?;?;127.0
-206.0;-11.0;34.0;598.0;319.0;-230.0;124.0
-222.0;-14.0;?;598.0;299.0;-229.0;125.0
-222.0;2.0;-47.0;?;307.0;-231.0;133.0
-224.0;-10.0;-35.0;598.0;317.0;-229.0;135.0
?;-15.0;-27.0;?;318.0;-229.0;125.0
-202.0;-32.0;-20.0;597.0;318.0;-228.0;135.0
-190.0;11.0;-60.0;597.0;309.0;-227.0;137.0
-200.0;-9.0;-8.0;596.0;306.0;-226.0;?
-209.0;0.0;-25.0;595.0;293.0;-227.0;126.0
-231.0;-18.0;-55.0;594.0;312.0;-225.0;134.0
-233.0;-22.0;-11.0;595.0;307.0;-226.0;126.0
-222.0;-19.0;-2.0;?;309.0;-224.0;137.0
-220.0;12.0;-33.0;594.0;312.0;?;138.0
-202.0;-9.0;-71.0;594.0;323.0;-221.0;142.0
?;?;-31.0;?;?;-217.0;120.0
-221.0;-3.0;-24.0;592.0;296.0;-214.0;113.0
-224.0;6.0;46.0;593.0;308.0;-213.0;116.0
-191.0;-11.0;40.0;592.0;322.0;-211.0;113.0
-203.0;-6.0;18.0;593.0;301.0;?;134.0
-210.0;-22.0;-20.0;595.0;307.0;-212.0;125.0
-216.0;2.0;-17.0;596.0;318.0;-213.0;115.0
-221.0;-22.0;0.0;599.0;309.0;-213.0;128.0
-209.0;-26.0;18.0;603.0;319.0;-214.0;141.0
-219.0;?;16.0;607.0;316.0;-217.0;?
-228.0;-8.0;-52.0;613.0;309.0;-221.0;146.0
?;-17.0;-45.0;615.0;309.0;-223.0;145.0
-200.0;19.0;7.0;622.0;309.0;-227.0;135.0
-210.0;4.0;-17.0;?;308.0;-229.0;129.0
-208.0;-11.0;-10.0;622.0;310.0;-231.0;131.0
-194.0;6.0;?;622.0;303.0;-233.0;124.0
-212.0;-7.0;36.0;620.0;?;-233.0;128.0
-181.0;?;?;622.0;316.0;-233.0;148.0
-193.0;-32.0;48.0;619.0;318.0;-233.0;116.0
-265.0;-17.0;35.0;620.0;318.0;-231.0;?
-229.0;-30.0;16.0;618.0;311.0;-230.0;128.0
-194.0;-28.0;26.0;615.0;300.0;-230.0;?
-148.0;?;23.0;615.0;309.0;-227.0;126.0
-128.0;-27.0;41.0;614.0;300.0;-227.0;?
-97.0;-23.0;-33.0;?;309.0;-224.0;141.0
-95.0;-28.0;-17.0;612.0;?;-221.0;163.0
-87.0;32.0;6.0;607.0;319.0;-216.0;166.0
-130.0;-19.0;-69.0;603.0;316.0;-209.0;139.0
?;18.0;-215.0;595.0;319.0;-200.0;?
?;24.0;?;580.0;314.0;-187.0;138.0
-144.0;14.0;-423.0;563.0;?;-169.0;164.0
?;24.0;-381.0;?;310.0;-152.0;166.0
?;19.0;?;522.0;303.0;-133.0;?
?;-6.0;-286.0;502.0;302.0;-117.0;153.0
-34.0;13.0;-305.0;487.0;325.0;-102.0;172.0
-16.0;3.0;-260.0;477.0;313.0;-82.0;139.0
-9.0;-35.0;-380.0;472.0;308.0;-64.0;135.0
-10.0;?;-495.0;471.0;?;-41.0;125.0
-10.0;-34.0;-630.0;467.0;309.0;-10.0;133.0
-2.0;6.0;-732.0;459.0;318.0;25.0;106.0
9.0;-30.0;-837.0;447.0;318.0;66.0;112.0
1.0;-14.0;-842.0;?;315.0;108.0;100.0
-38.0;23.0;-801.0;407.0;299.0;150.0;130.0
-28.0;-30.0;?;381.0;314.0;196.0;124.0
?;12.0;-612.0;355.0;318.0;234.0;122.0
-59.0;25.0;-525.0;327.0;335.0;270.0;143.0
-69.0;8.0;-458.0;299.0;?;302.0;144.0
-84.0;83.0;-412.0;276.0;311.0;329.0;144.0
-140.0;106.0;-321.0;254.0;316.0;349.0;151.0
-177.0;109.0;-207.0;233.0;?;368.0;141.0
-167.0;92.0;-120.0;216.0;319.0;382.0;132.0
-161.0;105.0;-38.0;?;303.0;390.0;88.0
-78.0;47.0;112.0;202.0;307.0;?;105.0
-112.0;11.0;143.0;200.0;318.0;393.0;126.0
-29.0;2.0;187.0;205.0;?;388.0;?
11.0;-41.0;271.0;214.0;309.0;378.0;175.0
-81.0;?;269.0;231.0;319.0;366.0;178.0
-68.0;-81.0;287.0;250.0;317.0;343.0;150.0
-50.0;-111.0;292.0;278.0;305.0;315.0;155.0
-97.0;-117.0;430.0;300.0;302.0;285.0;134.0
-94.0;-76.0;477.0;327.0;307.0;242.0;117.0
-94.0;?;522.0;346.0;298.0;199.0;104.0
?;-41.0;588.0;354.0;302.0;151.0;134.0
-104.0;-30.0;570.0;359.0;321.0;?;118.0
-98.0;-47.0;416.0;363.0;?;46.0;129.0
-81.0;-94.0;340.0;361.0;318.0;-4.0;128.0
-94.0;?;313.0;360.0;311.0;-42.0;132.0
?;-146.0;232.0;358.0;309.0;?;136.0
?;-124.0;283.0;348.0;301.0;-81.0;135.0
-118.0;-33.0;280.0;335.0;308.0;-85.0;144.0
-97.0;6.0;151.0;?;300.0;?;122.0
-111.0;34.0;135.0;313.0;310.0;-84.0;121.0
-98.0;?;?;?;?;-79.0;142.0
-68.0;40.0;-40.0;315.0;310.0;-72.0;124.0
-68.0;49.0;-78.0;319.0;319.0;-71.0;140.0
?;26.0;-51.0;327.0;318.0;-70.0;145.0
30.0;11.0;-51.0;332.0;315.0;-71.0;138.0
42.0;-17.0;21.0;330.0;308.0;-70.0;145.0
48.0;-23.0;2.0;332.0;305.0;-71.0;148.0
80.0;-45.0;23.0;332.0;297.0;?;125.0
53.0;-24.0;22.0;331.0;306.0;?;?
?;-40.0;-9.0;332.0;315.0;-69.0;177.0
-27.0;-11.0;14.0;334.0;325.0;-66.0;180.0
-86.0;-2.0;13.0;?;321.0;-65.0;192.0
-101.0;-8.0;-35.0;334.0;309.0;-65.0;?
?;-32.0;-16.0;?;309.0;-61.0;?
-40.0;-17.0;-27.0;334.0;309.0;-59.0;80.0
-23.0;-23.0;-53.0;334.0;326.0;-56.0;96.0
8.0;-19.0;?;334.0;296.0;-51.0;94.0
19.0;23.0;?;332.0;?;?;?
49.0;-9.0;-140.0;331.0;313.0;-23.0;57.0
66.0;-5.0;-269.0;334.0;331.0;4.0;57.0
57.0;-24.0;-490.0;?;?;36.0;26.0
?;2.0;?;331.0;309.0;73.0;-26.0
-25.0;27.0;?;324.0;306.0;118.0;-43.0
-69.0;94.0;-806.0;311.0;325.0;?;-25.0
-49.0;166.0;-837.0;291.0;329.0;204.0;14.0
-21.0;180.0;-721.0;270.0;301.0;236.0;30.0
5.0;291.0;-521.0;246.0;?;257.0;-6.0
-38.0;349.0;-372.0;?;310.0;263.0;8.0
-50.0;308.0;-124.0;200.0;308.0;261.0;28.0
-82.0;285.0;60.0;191.0;318.0;246.0;-23.0
-70.0;302.0;220.0;184.0;?;215.0;-59.0
-89.0;?;285.0;?;309.0;174.0;-28.0
-97.0;257.0;326.0;?;300.0;?;-32.0
-95.0;240.0;379.0;180.0;311.0;63.0;?
?;210.0;583.0;168.0;305.0;0.0;-35.0
-121.0;116.0;?;151.0;301.0;-60.0;-62.0
-95.0;2.0;482.0;123.0;315.0;-115.0;-62.0
?;-69.0;654.0;93.0;314.0;-166.0;-58.0
-104.0;-39.0;753.0;62.0;308.0;-204.0;-41.0
-106.0;34.0;?;33.0;308.0;-234.0;-24.0
-102.0;34.0;667.0;12.0;310.0;?;-19.0
-86.0;62.0;600.0;-12.0;301.0;-257.0;?
-76.0;94.0;489.0;-28.0;312.0;-266.0;-16.0
-106.0;71.0;534.0;-55.0;327.0;-273.0;-19.0
-111.0;72.0;230.0;-74.0;327.0;-277.0;-11.0
-96.0;26.0;136.0;-90.0;319.0;-282.0;-39.0
-95.0;36.0;266.0;-103.0;300.0;-281.0;-39.0
-95.0;?;238.0;-115.0;309.0;-281.0;-33.0
-95.0;32.0;103.0;-124.0;311.0;-284.0;-20.0
-86.0;11.0;?;-130.0;316.0;-280.0;-31.0
-76.0;?;-89.0;-134.0;312.0;-280.0;-47.0
-86.0;-41.0;43.0;-135.0;?;-277.0;-38.0
-88.0;-39.0;39.0;-138.0;301.0;-275.0;-56.0
-107.0;?;35.0;-138.0;?;-276.0;-24.0
-104.0;-61.0;-59.0;-137.0;313.0;-275.0;-34.0
-102.0;-13.0;-109.0;-138.0;321.0;-274.0;-32.0
-77.0;?;?;?;342.0;-272.0;-9.0
-83.0;17.0;-102.0;-132.0;321.0;-270.0;?
-80.0;38.0;-101.0;-130.0;297.0;-267.0;0.0
-80.0;34.0;-47.0;-127.0;?;-265.0;10.0
-84.0;-2.0;-70.0;?;?;-263.0;1.0
-59.0;-11.0;-92.0;-126.0;318.0;?;8.0
-64.0;?;-113.0;-124.0;318.0;-260.0;-6.0
-68.0;-37.0;-91.0;-120.0;308.0;-262.0;36.0
?;13.0;?;-117.0;?;-261.0;21.0
-48.0;-22.0;-63.0;-115.0;306.0;-257.0;10.0
-38.0;-15.0;-44.0;-110.0;303.0;-257.0;32.0
-36.0;-21.0;-74.0;-103.0;321.0;-253.0;51.0
-33.0;-8.0;-115.0;?;313.0;-249.0;47.0
-29.0;-8.0;-146.0;-74.0;308.0;-246.0;?
-4.0;-43.0;?;-51.0;?;-235.0;54.0
-32.0;-9.0;-406.0;-25.0;303.0;-226.0;66.0
-14.0;-9.0;-517.0;5.0;302.0;-215.0;?
0.0;-30.0;-626.0;39.0;324.0;-202.0;67.0
10.0;-16.0;?;73.0;314.0;-191.0;76.0
19.0;?;-732.0;105.0;306.0;-178.0;86.0
-2.0;-81.0;?;?;319.0;-168.0;88.0
2.0;-90.0;-599.0;181.0;291.0;-156.0;106.0
6.0;-79.0;-655.0;222.0;319.0;-145.0;110.0
-10.0;-90.0;-537.0;261.0;315.0;-135.0;124.0
-10.0;-122.0;-379.0;297.0;301.0;-127.0;99.0
-10.0;-150.0;-262.0;331.0;311.0;-124.0;97.0
-10.0;-113.0;-135.0;366.0;306.0;-125.0;96.0
0.0;-130.0;-33.0;398.0;315.0;-127.0;95.0
-13.0;?;139.0;425.0;310.0;?;98.0
-30.0;-135.0;138.0;448.0;305.0;-141.0;78.0
-12.0;?;250.0;?;323.0;?;62.0
-21.0;-173.0;314.0;484.0;309.0;-163.0;78.0
-34.0;-165.0;282.0;501.0;316.0;-177.0;60.0
-12.0;-169.0;274.0;515.0;312.0;-191.0;66.0
-9.0;-152.0;?;528.0;307.0;-204.0;59.0
-21.0;-111.0;286.0;540.0;317.0;-219.0;48.0
-31.0;-99.0;234.0;551.0;310.0;?;68.0
-28.0;-79.0;192.0;561.0;300.0;-246.0;?
-30.0;-47.0;?;571.0;309.0;-258.0;82.0
?;-13.0;161.0;581.0;308.0;?;79.0
-29.0;-2.0;103.0;586.0;310.0;-278.0;70.0
-38.0;17.0;72.0;594.0;306.0;-284.0;74.0
-28.0;9.0;-2.0;598.0;302.0;-291.0;71.0
-12.0;32.0;?;601.0;310.0;-294.0;74.0
-29.0;79.0;30.0;604.0;309.0;-298.0;65.0
-19.0;36.0;57.0;606.0;308.0;-298.0;68.0
-32.0;51.0;62.0;608.0;315.0;?;62.0
?;15.0;131.0;606.0;313.0;?;47.0
-32.0;3.0;121.0;607.0;313.0;-299.0;65.0
-38.0;6.0;73.0;610.0;315.0;-298.0;?
-14.0;6.0;49.0;609.0;298.0;-298.0;?
-25.0;17.0;?;?;?;-299.0;58.0
-47.0;-11.0;8.0;610.0;301.0;-300.0;?
-50.0;24.0;-4.0;612.0;318.0;-301.0;69.0
-32.0;29.0;-31.0;612.0;317.0;-301.0;61.0
-36.0;36.0;?;614.0;310.0;-301.0;51.0
-39.0;37.0;-20.0;615.0;320.0;-301.0;52.0
-29.0;28.0;-24.0;614.0;312.0;-301.0;41.0
-19.0;51.0;1.0;613.0;301.0;?;?
-31.0;51.0;53.0;613.0;?;-298.0;61.0
-38.0;42.0;63.0;613.0;311.0;-297.0;58.0
-38.0;53.0;49.0;?;320.0;-296.0;58.0
-21.0;38.0;45.0;616.0;312.0;-294.0;58.0
-17.0;38.0;29.0;616.0;312.0;-292.0;58.0
-43.0;?;-7.0;616.0;317.0;-292.0;66.0
-29.0;32.0;-37.0;617.0;289.0;-292.0;?
-14.0;15.0;-63.0;617.0;322.0;-292.0;48.0
-35.0;32.0;-59.0;617.0;312.0;-292.0;60.0
-28.0;-15.0;-54.0;617.0;308.0;-292.0;64.0
-51.0;0.0;-32.0;618.0;309.0;-291.0;64.0
-37.0;-29.0;-42.0;617.0;310.0;?;83.0
-27.0;0.0;?;617.0;318.0;-291.0;52.0
-30.0;-12.0;-34.0;617.0;317.0;-293.0;61.0
-38.0;?;?;618.0;305.0;-291.0;56.0
-38.0;-4.0;8.0;617.0;301.0;-290.0;?
-29.0;-17.0;-30.0;619.0;311.0;-290.0;74.0
-40.0;-2.0;-22.0;618.0;307.0;-292.0;67.0
-49.0;-13.0;-17.0;618.0;311.0;-289.0;48.0
-45.0;0.0;-2.0;619.0;302.0;-290.0;56.0
-37.0;8.0;-6.0;619.0;?;-288.0;65.0
-39.0;-21.0;1.0;618.0;311.0;-287.0;76.0
-37.0;13.0;-7.0;620.0;313.0;-287.0;50.0
-43.0;-26.0;?;617.0;328.0;-290.0;49.0
-51.0;-5.0;-3.0;618.0;302.0;-288.0;73.0
-35.0;?;-5.0;618.0;308.0;-287.0;30.0
-32.0;?;8.0;620.0;300.0;-288.0;63.0
-54.0;20.0;-25.0;619.0;310.0;-286.0;54.0
-51.0;28.0;2.0;619.0;306.0;-288.0;61.0
-38.0;-14.0;?;619.0;304.0;-288.0;?
-38.0;-4.0;-3.0;616.0;317.0;-288.0;?
-29.0;?;-25.0;619.0;307.0;-287.0;52.0
-38.0;-27.0;-39.0;621.0;?;-290.0;48.0
-40.0;6.0;-34.0;?;314.0;-288.0;47.0
-48.0;7.0;-5.0;619.0;?;-289.0;49.0
-53.0;6.0;-32.0;619.0;317.0;-290.0;47.0
-67.0;4.0;-7.0;621.0;332.0;-291.0;50.0
-54.0;-17.0;-19.0;619.0;?;-291.0;21.0
-59.0;2.0;3.0;619.0;297.0;?;47.0
-53.0;8.0;4.0;620.0;316.0;-293.0;57.0
-45.0;-80.0;-29.0;620.0;318.0;-294.0;39.0
-53.0;-9.0;-44.0;?;309.0;-296.0;?
-35.0;15.0;-47.0;?;?;-296.0;40.0
-57.0;6.0;-63.0;?;310.0;-297.0;62.0
-39.0;26.0;-60.0;621.0;?;-299.0;53.0
-65.0;-1.0;-43.0;621.0;308.0;-299.0;?
-49.0;0.0;-46.0;?;308.0;-298.0;48.0
-67.0;18.0;-22.0;621.0;?;?;48.0
-48.0;11.0;-56.0;623.0;308.0;-300.0;49.0
-55.0;8.0;-16.0;622.0;322.0;-300.0;?
-39.0;4.0;-35.0;621.0;?;-298.0;50.0
-59.0;6.0;-9.0;623.0;297.0;-301.0;46.0
-44.0;?;-37.0;622.0;303.0;-300.0;?
?;13.0;-17.0;621.0;303.0;-300.0;39.0
-50.0;-10.0;16.0;623.0;313.0;-300.0;58.0
?;6.0;8.0;622.0;313.0;-300.0;47.0
-33.0;-31.0;-9.0;624.0;299.0;-300.0;50.0
-39.0;6.0;-5.0;623.0;309.0;-299.0;?
-58.0;-11.0;-34.0;?;310.0;-301.0;34.0
?;21.0;-38.0;624.0;317.0;-301.0;31.0
-40.0;-4.0;-25.0;624.0;310.0;-300.0;59.0
-37.0;2.0;?;624.0;?;-299.0;60.0
-48.0;15.0;-32.0;625.0;294.0;-299.0;47.0
-29.0;15.0;-24.0;?;309.0;-299.0;43.0
-30.0;28.0;-23.0;622.0;297.0;-299.0;46.0
-52.0;-1.0;-11.0;621.0;304.0;-296.0;70.0
-65.0;?;?;622.0;319.0;-294.0;51.0
-43.0;7.0;-10.0;621.0;324.0;-291.0;?
-38.0;13.0;-18.0;617.0;310.0;-287.0;59.0
-38.0;13.0;-55.0;616.0;303.0;-282.0;58.0
-40.0;13.0;?;613.0;303.0;-275.0;48.0
-58.0;?;-52.0;610.0;327.0;?;61.0
-43.0;1.0;-76.0;608.0;301.0;-258.0;82.0
?;-22.0;-67.0;599.0;309.0;-244.0;30.0
-34.0;-15.0;-22.0;593.0;291.0;-229.0;22.0
-35.0;53.0;-52.0;587.0;312.0;-216.0;28.0
?;25.0;-112.0;579.0;328.0;-194.0;10.0
-37.0;-21.0;-245.0;567.0;323.0;-172.0;5.0
-48.0;?;-383.0;554.0;306.0;-149.0;20.0
-67.0;-23.0;-492.0;539.0;310.0;-118.0;-36.0
-68.0;17.0;-683.0;518.0;?;-82.0;-32.0
-90.0;11.0;-752.0;494.0;?;-50.0;-10.0
-107.0;26.0;-747.0;463.0;310.0;-16.0;-9.0
-112.0;41.0;-749.0;425.0;298.0;19.0;-13.0
-86.0;37.0;-602.0;392.0;292.0;50.0;26.0
-94.0;43.0;-444.0;356.0;317.0;?;2.0
-86.0;81.0;-419.0;323.0;309.0;86.0;?
?;102.0;-172.0;293.0;317.0;90.0;-11.0
-117.0;102.0;?;265.0;309.0;88.0;-7.0
-105.0;109.0;48.0;245.0;318.0;72.0;-6.0
-125.0;90.0;51.0;225.0;300.0;48.0;-32.0
-122.0;43.0;357.0;207.0;?;17.0;-28.0
-126.0;24.0;408.0;184.0;320.0;-21.0;-28.0
-114.0;0.0;265.0;159.0;?;-60.0;-38.0
-132.0;-67.0;473.0;130.0;319.0;-100.0;-43.0
-113.0;-83.0;528.0;105.0;310.0;-133.0;?
-105.0;-67.0;403.0;79.0;303.0;-166.0;-29.0
-104.0;-101.0;463.0;55.0;305.0;-194.0;-21.0
-107.0;-105.0;534.0;29.0;308.0;-219.0;?
-116.0;-63.0;443.0;10.0;317.0;-234.0;-36.0
-112.0;-78.0;388.0;-7.0;304.0;?;-48.0
-117.0;-76.0;427.0;-19.0;319.0;-260.0;-20.0
-103.0;?;318.0;-32.0;302.0;-265.0;-10.0
-104.0;-5.0;242.0;-44.0;307.0;-271.0;-19.0
-108.0;-37.0;196.0;-53.0;309.0;-273.0;-6.0
-82.0;?;199.0;-61.0;318.0;?;24.0
-103.0;-24.0;108.0;-67.0;?;-270.0;30.0
-91.0;-58.0;92.0;-71.0;320.0;-269.0;58.0
-77.0;?;76.0;-72.0;325.0;-267.0;24.0
-68.0;-45.0;?;-73.0;316.0;-264.0;38.0
-49.0;-45.0;-13.0;-73.0;301.0;-262.0;93.0
-29.0;-9.0;38.0;-70.0;278.0;-257.0;?
-40.0;-60.0;74.0;-67.0;286.0;-257.0;88.0
-56.0;-67.0;215.0;-62.0;301.0;-256.0;51.0
-46.0;-90.0;213.0;?;331.0;-255.0;84.0
-51.0;-141.0;70.0;-57.0;301.0;-256.0;63.0
-51.0;-81.0;-20.0;-49.0;300.0;-256.0;47.0
23.0;-118.0;-130.0;-38.0;?;-254.0;67.0
44.0;?;?;-18.0;299.0;-249.0;79.0
80.0;-152.0;-351.0;13.0;308.0;-232.0;133.0
96.0;-115.0;-525.0;50.0;317.0;-202.0;191.0
42.0;-154.0;-699.0;94.0;345.0;-154.0;226.0
-25.0;-143.0;-790.0;141.0;335.0;-104.0;216.0
-4.0;-162.0;-688.0;191.0;327.0;-39.0;246.0
-11.0;-135.0;-713.0;218.0;312.0;31.0;?
?;-61.0;-567.0;233.0;290.0;?;304.0
1.0;-62.0;-157.0;230.0;322.0;166.0;330.0
78.0;-102.0;23.0;214.0;331.0;228.0;187.0
76.0;-125.0;205.0;184.0;307.0;278.0;202.0
-26.0;-203.0;562.0;159.0;273.0;313.0;175.0
?;?;714.0;133.0;265.0;340.0;137.0
-81.0;-353.0;?;111.0;?;364.0;143.0
-54.0;?;912.0;103.0;245.0;?;126.0
?;-480.0;1100.0;106.0;241.0;387.0;?
-109.0;-378.0;987.0;109.0;284.0;389.0;?
-95.0;-265.0;627.0;?;299.0;388.0;95.0
-80.0;-155.0;369.0;119.0;?;390.0;98.0
-107.0;-61.0;219.0;124.0;299.0;394.0;106.0
-107.0;200.0;22.0;122.0;?;402.0;108.0
-132.0;140.0;?;119.0;282.0;411.0;97.0
-111.0;?;-64.0;120.0;297.0;414.0;92.0
-86.0;177.0;19.0;114.0;318.0;419.0;111.0
-104.0;75.0;57.0;106.0;289.0;419.0;101.0
-114.0;107.0;55.0;96.0;304.0;421.0;124.0
-93.0;121.0;-14.0;87.0;313.0;421.0;145.0
-91.0;113.0;-20.0;79.0;292.0;417.0;136.0
-126.0;?;-94.0;72.0;294.0;412.0;136.0
-106.0;150.0;-137.0;72.0;315.0;?;?
-76.0;?;-143.0;66.0;272.0;402.0;87.0
-52.0;137.0;-126.0;64.0;166.0;398.0;67.0
-72.0;115.0;?;61.0;191.0;398.0;86.0
