InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
742.0;461.0;-228.0;-573.0;?
740.0;460.0;-218.0;-580.0;759.0
738.0;460.0;-209.0;-587.0;755.0
734.0;458.0;?;-592.0;752.0
730.0;454.0;-190.0;?;749.0
729.0;451.0;?;-597.0;749.0
731.0;448.0;-177.0;?;748.0
735.0;?;-166.0;-592.0;746.0
739.0;442.0;-158.0;-591.0;742.0
741.0;?;-145.0;-590.0;738.0
740.0;431.0;-127.0;-591.0;735.0
741.0;424.0;?;-591.0;732.0
741.0;418.0;-92.0;?;?
743.0;412.0;?;-592.0;724.0
?;406.0;-55.0;-596.0;719.0
?;401.0;-41.0;-600.0;716.0
?;?;-30.0;-605.0;713.0
738.0;?;-21.0;-609.0;710.0
?;393.0;-14.0;-614.0;709.0
729.0;390.0;-10.0;?;709.0
724.0;387.0;-6.0;?;709.0
722.0;381.0;-4.0;-625.0;709.0
721.0;376.0;-2.0;-626.0;710.0
722.0;370.0;-2.0;-627.0;711.0
721.0;362.0;-3.0;-627.0;712.0
720.0;?;?;-627.0;714.0
717.0;?;-11.0;-631.0;717.0
715.0;345.0;-18.0;-638.0;?
711.0;?;-24.0;-649.0;727.0
709.0;340.0;-31.0;-658.0;732.0
704.0;337.0;-37.0;-670.0;736.0
698.0;?;-42.0;-684.0;739.0
691.0;334.0;?;-699.0;742.0
683.0;334.0;-50.0;-711.0;745.0
681.0;331.0;-56.0;-716.0;745.0
680.0;?;-60.0;-720.0;744.0
676.0;325.0;?;-725.0;?
676.0;325.0;-66.0;?;744.0
681.0;326.0;-71.0;-725.0;745.0
683.0;328.0;?;-724.0;744.0
688.0;329.0;-83.0;-721.0;744.0
691.0;331.0;-88.0;-719.0;?
691.0;333.0;-96.0;-719.0;?
692.0;335.0;-103.0;-718.0;741.0
695.0;?;-108.0;-715.0;739.0
?;339.0;-111.0;-710.0;736.0
705.0;340.0;-113.0;-705.0;734.0
709.0;341.0;-115.0;-700.0;731.0
713.0;342.0;?;-696.0;728.0
718.0;343.0;-117.0;-692.0;725.0
721.0;344.0;-118.0;?;723.0
725.0;344.0;-115.0;-683.0;722.0
729.0;344.0;-111.0;-679.0;720.0
732.0;?;?;?;718.0
734.0;341.0;-108.0;?;718.0
737.0;340.0;-107.0;-666.0;718.0
738.0;340.0;-107.0;-663.0;717.0
740.0;340.0;-109.0;-661.0;718.0
742.0;339.0;-111.0;-660.0;?
742.0;340.0;-114.0;-661.0;718.0
741.0;340.0;-117.0;-663.0;719.0
742.0;341.0;-119.0;-662.0;720.0
741.0;341.0;?;-664.0;721.0
739.0;341.0;-124.0;-666.0;721.0
738.0;?;-126.0;-667.0;722.0
740.0;342.0;-127.0;-666.0;723.0
741.0;342.0;?;-666.0;724.0
740.0;341.0;-131.0;-667.0;724.0
741.0;340.0;-133.0;-666.0;725.0
742.0;339.0;-136.0;-666.0;?
?;339.0;-138.0;-666.0;725.0
?;338.0;-138.0;-668.0;725.0
740.0;338.0;-137.0;-670.0;725.0
738.0;338.0;-137.0;-673.0;725.0
731.0;338.0;-137.0;-680.0;725.0
727.0;338.0;-139.0;-685.0;725.0
725.0;337.0;-144.0;-687.0;725.0
723.0;337.0;-144.0;-688.0;725.0
721.0;337.0;-144.0;-691.0;724.0
718.0;336.0;-143.0;-694.0;723.0
716.0;336.0;-140.0;-697.0;723.0
713.0;335.0;?;-700.0;723.0
708.0;335.0;-137.0;-704.0;723.0
704.0;335.0;-135.0;-709.0;724.0
698.0;338.0;-134.0;?;725.0
694.0;338.0;-135.0;-717.0;726.0
692.0;337.0;-137.0;-719.0;725.0
690.0;?;-135.0;-720.0;725.0
691.0;335.0;-131.0;-720.0;725.0
693.0;334.0;-130.0;-717.0;724.0
695.0;334.0;-131.0;-715.0;?
697.0;333.0;-134.0;-714.0;723.0
698.0;333.0;-136.0;-712.0;723.0
698.0;332.0;-135.0;-711.0;722.0
698.0;331.0;-129.0;-711.0;722.0
698.0;330.0;-114.0;?;721.0
698.0;328.0;-91.0;-709.0;?
699.0;327.0;-69.0;-708.0;721.0
699.0;325.0;-43.0;-708.0;720.0
700.0;325.0;-8.0;-707.0;720.0
701.0;326.0;36.0;-705.0;721.0
704.0;327.0;73.0;-702.0;721.0
708.0;328.0;?;-698.0;720.0
712.0;329.0;101.0;-693.0;718.0
717.0;330.0;81.0;-688.0;715.0
?;331.0;85.0;-683.0;712.0
?;334.0;86.0;?;712.0
733.0;337.0;66.0;?;712.0
737.0;340.0;?;-670.0;711.0
738.0;?;22.0;-669.0;708.0
738.0;344.0;12.0;-669.0;707.0
738.0;345.0;12.0;-669.0;706.0
739.0;346.0;12.0;-669.0;704.0
739.0;347.0;8.0;-669.0;703.0
742.0;348.0;-4.0;-666.0;703.0
746.0;350.0;-11.0;-662.0;703.0
749.0;352.0;-17.0;-658.0;704.0
753.0;355.0;-25.0;-653.0;702.0
754.0;?;-27.0;-648.0;701.0
756.0;358.0;-23.0;-640.0;701.0
761.0;?;-17.0;-626.0;700.0
768.0;363.0;-9.0;-608.0;700.0
775.0;?;-2.0;-589.0;?
781.0;367.0;5.0;-571.0;699.0
786.0;?;13.0;-557.0;698.0
783.0;370.0;20.0;?;695.0
780.0;371.0;23.0;-556.0;695.0
779.0;374.0;23.0;-562.0;695.0
779.0;?;21.0;-576.0;697.0
776.0;382.0;18.0;-595.0;697.0
768.0;385.0;15.0;-618.0;697.0
761.0;389.0;8.0;?;697.0
752.0;391.0;3.0;-655.0;697.0
741.0;?;-1.0;-669.0;695.0
730.0;387.0;-4.0;-682.0;693.0
722.0;383.0;?;-690.0;692.0
715.0;381.0;-12.0;?;691.0
?;380.0;-17.0;-702.0;?
707.0;381.0;-23.0;-702.0;693.0
708.0;384.0;-31.0;-701.0;693.0
713.0;386.0;-44.0;-697.0;692.0
715.0;389.0;-60.0;-695.0;691.0
714.0;391.0;-72.0;-695.0;690.0
717.0;393.0;-73.0;-690.0;691.0
720.0;395.0;-74.0;-686.0;692.0
?;398.0;-78.0;-684.0;692.0
721.0;400.0;-79.0;-683.0;693.0
722.0;?;-82.0;-682.0;693.0
?;?;-86.0;-681.0;693.0
722.0;408.0;-89.0;-679.0;693.0
724.0;411.0;-91.0;-676.0;693.0
725.0;412.0;-94.0;-675.0;694.0
?;414.0;-97.0;-675.0;694.0
?;415.0;-106.0;-675.0;695.0
722.0;415.0;-109.0;?;696.0
722.0;?;?;-673.0;?
725.0;417.0;-108.0;-668.0;?
731.0;418.0;-105.0;-663.0;700.0
739.0;420.0;-101.0;-656.0;700.0
744.0;421.0;-101.0;-652.0;700.0
744.0;422.0;-104.0;-652.0;?
742.0;422.0;-105.0;-654.0;698.0
738.0;423.0;-105.0;-659.0;698.0
732.0;426.0;-102.0;-664.0;697.0
728.0;429.0;-103.0;-666.0;697.0
727.0;432.0;-102.0;-666.0;696.0
728.0;434.0;-100.0;-666.0;694.0
729.0;434.0;-96.0;-665.0;?
731.0;?;?;-666.0;691.0
734.0;430.0;-88.0;-668.0;693.0
?;?;-90.0;-670.0;695.0
731.0;423.0;-93.0;?;697.0
728.0;420.0;?;-679.0;701.0
726.0;420.0;?;-680.0;705.0
726.0;420.0;-88.0;-680.0;710.0
727.0;417.0;-97.0;-679.0;714.0
727.0;416.0;-110.0;-678.0;718.0
728.0;414.0;-124.0;-677.0;?
727.0;413.0;-122.0;-676.0;724.0
727.0;411.0;-116.0;-675.0;726.0
?;412.0;-107.0;-675.0;728.0
726.0;412.0;-106.0;-675.0;728.0
728.0;411.0;-106.0;-672.0;728.0
730.0;411.0;-110.0;-667.0;729.0
734.0;411.0;-112.0;-662.0;730.0
738.0;410.0;-111.0;-655.0;726.0
743.0;407.0;-107.0;-648.0;721.0
747.0;402.0;-98.0;?;714.0
751.0;396.0;-90.0;-633.0;707.0
752.0;387.0;-77.0;-627.0;697.0
753.0;?;-66.0;?;686.0
758.0;369.0;-53.0;-604.0;676.0
?;365.0;-40.0;-586.0;672.0
773.0;362.0;-29.0;-563.0;665.0
777.0;?;-19.0;-543.0;658.0
779.0;357.0;-4.0;-526.0;653.0
?;355.0;16.0;-516.0;647.0
785.0;356.0;43.0;?;646.0
788.0;360.0;76.0;-515.0;645.0
789.0;?;93.0;-522.0;643.0
789.0;371.0;93.0;-528.0;643.0
791.0;?;91.0;-528.0;646.0
794.0;386.0;92.0;?;653.0
?;391.0;100.0;-528.0;661.0
?;394.0;?;-530.0;?
798.0;393.0;110.0;-532.0;672.0
?;392.0;111.0;-535.0;677.0
793.0;391.0;106.0;-538.0;683.0
787.0;392.0;88.0;?;688.0
781.0;394.0;66.0;-540.0;693.0
777.0;396.0;46.0;-541.0;698.0
771.0;400.0;?;?;?
765.0;406.0;21.0;-542.0;707.0
758.0;413.0;15.0;-543.0;711.0
750.0;420.0;14.0;-546.0;715.0
741.0;427.0;12.0;-548.0;717.0
731.0;436.0;?;-550.0;718.0
722.0;445.0;?;-553.0;718.0
710.0;454.0;10.0;-559.0;719.0
698.0;461.0;6.0;-566.0;723.0
685.0;472.0;-1.0;-571.0;727.0
671.0;478.0;-7.0;-572.0;732.0
?;484.0;-11.0;-569.0;737.0
661.0;?;-11.0;?;742.0
661.0;504.0;-17.0;?;746.0
660.0;515.0;-25.0;?;750.0
?;525.0;-38.0;-551.0;753.0
651.0;535.0;-51.0;-543.0;756.0
642.0;543.0;-64.0;-535.0;758.0
631.0;549.0;-75.0;-526.0;761.0
620.0;554.0;-86.0;-518.0;763.0
?;558.0;-99.0;-510.0;766.0
599.0;562.0;-111.0;-502.0;769.0
587.0;?;-118.0;-495.0;770.0
575.0;571.0;-126.0;-488.0;771.0
563.0;573.0;?;-484.0;772.0
553.0;575.0;?;-480.0;?
544.0;577.0;-150.0;-476.0;?
534.0;579.0;-155.0;-474.0;?
525.0;582.0;-160.0;-471.0;773.0
517.0;585.0;-167.0;-470.0;774.0
508.0;590.0;-173.0;-470.0;772.0
498.0;595.0;-175.0;-469.0;770.0
493.0;?;-175.0;?;769.0
495.0;602.0;-175.0;-460.0;769.0
499.0;?;-174.0;?;769.0
506.0;606.0;-173.0;-455.0;770.0
516.0;605.0;-174.0;-455.0;772.0
523.0;602.0;-177.0;-456.0;775.0
525.0;600.0;-180.0;-461.0;778.0
522.0;595.0;-187.0;-464.0;783.0
?;586.0;-198.0;-462.0;791.0
512.0;576.0;-210.0;-460.0;800.0
505.0;570.0;-219.0;-464.0;?
496.0;560.0;-223.0;-473.0;812.0
491.0;552.0;-225.0;-480.0;819.0
484.0;544.0;-227.0;-487.0;825.0
478.0;?;?;-494.0;?
470.0;528.0;-227.0;-501.0;836.0
459.0;520.0;-227.0;-505.0;841.0
447.0;?;?;-505.0;846.0
437.0;508.0;-228.0;-501.0;849.0
428.0;502.0;-230.0;-496.0;851.0
419.0;498.0;-234.0;-491.0;853.0
412.0;494.0;-240.0;?;854.0
?;493.0;?;?;854.0
?;494.0;-249.0;-472.0;?
396.0;?;-252.0;-464.0;851.0
392.0;496.0;-251.0;-455.0;849.0
386.0;498.0;-247.0;-446.0;847.0
380.0;500.0;?;-435.0;844.0
?;501.0;-227.0;-421.0;842.0
370.0;503.0;-224.0;-403.0;839.0
368.0;504.0;-219.0;-385.0;837.0
368.0;506.0;-213.0;-368.0;834.0
369.0;509.0;-215.0;-352.0;831.0
370.0;511.0;-209.0;?;829.0
371.0;512.0;-203.0;-321.0;827.0
374.0;?;-199.0;-308.0;825.0
377.0;517.0;-195.0;-298.0;824.0
381.0;?;?;-290.0;822.0
385.0;524.0;-189.0;-284.0;?
389.0;529.0;-185.0;?;816.0
392.0;533.0;-181.0;-269.0;813.0
395.0;538.0;-180.0;-263.0;811.0
398.0;544.0;-176.0;-256.0;808.0
402.0;549.0;-168.0;?;804.0
?;556.0;-162.0;-245.0;800.0
?;563.0;-157.0;-240.0;796.0
413.0;570.0;-151.0;-233.0;791.0
416.0;579.0;-145.0;-226.0;785.0
418.0;587.0;-140.0;-219.0;779.0
420.0;596.0;-135.0;-211.0;772.0
422.0;?;-129.0;-203.0;765.0
422.0;615.0;-123.0;-195.0;756.0
419.0;627.0;?;?;748.0
415.0;633.0;-113.0;-185.0;741.0
413.0;640.0;?;-180.0;735.0
408.0;646.0;-111.0;-175.0;730.0
405.0;652.0;-109.0;-172.0;724.0
404.0;660.0;-105.0;-169.0;?
?;665.0;-101.0;-164.0;711.0
413.0;666.0;-97.0;-160.0;708.0
420.0;?;-96.0;-158.0;699.0
427.0;683.0;-96.0;-155.0;690.0
436.0;693.0;-97.0;-154.0;680.0
?;703.0;-99.0;-151.0;?
455.0;713.0;-101.0;-148.0;657.0
465.0;721.0;-100.0;-145.0;647.0
472.0;729.0;-97.0;-143.0;637.0
477.0;734.0;?;-139.0;631.0
483.0;739.0;?;-136.0;627.0
487.0;744.0;-98.0;-131.0;?
491.0;747.0;-95.0;-127.0;621.0
?;748.0;-90.0;-123.0;621.0
497.0;751.0;-85.0;-120.0;619.0
500.0;754.0;-80.0;-120.0;617.0
502.0;?;-69.0;-119.0;616.0
504.0;758.0;-59.0;-115.0;615.0
506.0;759.0;-53.0;?;615.0
512.0;760.0;-49.0;-105.0;614.0
523.0;761.0;-48.0;-101.0;613.0
?;763.0;-45.0;-99.0;?
?;764.0;-46.0;-102.0;610.0
572.0;766.0;?;-106.0;609.0
587.0;766.0;-68.0;-112.0;608.0
598.0;768.0;-79.0;-122.0;607.0
600.0;767.0;?;-136.0;608.0
593.0;765.0;-109.0;-151.0;610.0
581.0;762.0;-133.0;-160.0;?
566.0;761.0;-160.0;-170.0;615.0
554.0;761.0;-188.0;-178.0;613.0
?;762.0;-213.0;-192.0;610.0
537.0;763.0;-238.0;-207.0;609.0
525.0;763.0;-262.0;?;608.0
516.0;762.0;-281.0;-223.0;609.0
505.0;759.0;-293.0;-224.0;610.0
495.0;756.0;-298.0;-224.0;611.0
486.0;752.0;-297.0;-221.0;613.0
477.0;?;-292.0;-216.0;615.0
468.0;744.0;-284.0;-209.0;617.0
461.0;742.0;-272.0;-201.0;618.0
454.0;741.0;-258.0;-193.0;618.0
451.0;740.0;-243.0;?;618.0
451.0;740.0;-227.0;-176.0;618.0
451.0;739.0;-215.0;-174.0;619.0
453.0;737.0;-204.0;-172.0;620.0
456.0;735.0;-193.0;-170.0;622.0
464.0;735.0;-185.0;-170.0;622.0
473.0;735.0;-179.0;-174.0;623.0
482.0;735.0;-180.0;-182.0;623.0
487.0;736.0;-182.0;-194.0;?
487.0;737.0;-185.0;-202.0;623.0
485.0;738.0;-192.0;-202.0;622.0
?;740.0;?;-198.0;620.0
480.0;743.0;-214.0;-197.0;617.0
480.0;746.0;-226.0;-197.0;615.0
482.0;749.0;-231.0;-197.0;612.0
484.0;753.0;-236.0;-199.0;609.0
487.0;755.0;?;-202.0;607.0
489.0;756.0;-245.0;-206.0;606.0
?;758.0;-251.0;?;?
?;?;-255.0;?;603.0
491.0;?;-258.0;-212.0;602.0
490.0;?;-260.0;-210.0;601.0
489.0;762.0;-259.0;-209.0;601.0
487.0;762.0;-254.0;-207.0;601.0
485.0;762.0;-249.0;-203.0;601.0
484.0;763.0;-243.0;?;601.0
482.0;763.0;-239.0;-197.0;600.0
479.0;764.0;-234.0;-193.0;600.0
479.0;765.0;?;-189.0;599.0
479.0;766.0;-230.0;-187.0;599.0
?;766.0;-229.0;-187.0;599.0
480.0;?;-227.0;-188.0;599.0
480.0;765.0;-228.0;-188.0;600.0
481.0;765.0;-230.0;-188.0;600.0
481.0;765.0;-232.0;-189.0;601.0
483.0;764.0;-233.0;?;602.0
485.0;763.0;-232.0;-193.0;602.0
486.0;763.0;-232.0;-195.0;603.0
?;763.0;-232.0;-196.0;604.0
489.0;762.0;-233.0;-196.0;604.0
489.0;762.0;?;-197.0;604.0
490.0;762.0;-236.0;-197.0;604.0
491.0;762.0;-237.0;-196.0;604.0
?;761.0;?;-197.0;605.0
493.0;761.0;-240.0;?;605.0
493.0;761.0;-240.0;-199.0;605.0
493.0;760.0;-239.0;-200.0;605.0
492.0;760.0;-239.0;-201.0;?
491.0;760.0;-238.0;-202.0;606.0
491.0;759.0;-235.0;-203.0;607.0
490.0;759.0;-231.0;-204.0;607.0
489.0;758.0;-228.0;?;608.0
489.0;?;-226.0;-203.0;?
489.0;759.0;-224.0;-202.0;607.0
489.0;759.0;-225.0;-201.0;607.0
489.0;760.0;-228.0;-202.0;?
490.0;760.0;-229.0;-203.0;606.0
490.0;760.0;-231.0;-204.0;606.0
490.0;760.0;-233.0;-205.0;606.0
?;?;?;-205.0;607.0
493.0;760.0;-235.0;?;606.0
496.0;761.0;?;-204.0;606.0
?;762.0;-239.0;-205.0;604.0
504.0;763.0;-241.0;?;604.0
505.0;?;-243.0;?;603.0
506.0;764.0;?;-210.0;603.0
506.0;763.0;-243.0;-205.0;605.0
508.0;761.0;-243.0;-192.0;607.0
514.0;760.0;-244.0;-172.0;609.0
523.0;757.0;-246.0;-151.0;614.0
533.0;753.0;-244.0;-126.0;621.0
547.0;?;-244.0;-100.0;628.0
561.0;742.0;-242.0;?;637.0
576.0;734.0;?;-50.0;647.0
592.0;732.0;-219.0;-30.0;653.0
605.0;729.0;-206.0;-14.0;660.0
620.0;726.0;-193.0;?;666.0
634.0;728.0;-182.0;1.0;669.0
646.0;726.0;-173.0;6.0;?
?;722.0;-169.0;13.0;?
666.0;716.0;-169.0;17.0;686.0
676.0;709.0;-172.0;?;695.0
683.0;702.0;?;13.0;702.0
686.0;696.0;-179.0;8.0;709.0
688.0;?;-183.0;3.0;?
688.0;687.0;-185.0;-1.0;718.0
?;683.0;-182.0;-3.0;722.0
688.0;679.0;-179.0;-4.0;726.0
690.0;675.0;-176.0;-4.0;?
693.0;?;-172.0;-4.0;734.0
696.0;668.0;-169.0;-4.0;737.0
?;666.0;-167.0;-7.0;740.0
701.0;663.0;?;-10.0;742.0
701.0;661.0;-162.0;-13.0;744.0
699.0;660.0;-159.0;-13.0;?
698.0;658.0;-155.0;-12.0;747.0
696.0;657.0;-153.0;-11.0;748.0
695.0;655.0;-150.0;-12.0;749.0
693.0;?;-149.0;-10.0;750.0
692.0;654.0;-148.0;-8.0;751.0
691.0;?;-147.0;-8.0;751.0
690.0;653.0;-148.0;-7.0;751.0
?;?;?;-6.0;751.0
689.0;653.0;-152.0;-7.0;751.0
687.0;653.0;-155.0;?;751.0
686.0;654.0;-158.0;-3.0;751.0
?;654.0;-160.0;-1.0;751.0
683.0;?;-161.0;2.0;750.0
683.0;654.0;-162.0;4.0;751.0
684.0;?;-163.0;4.0;751.0
685.0;?;-163.0;4.0;750.0
685.0;654.0;-163.0;4.0;750.0
684.0;654.0;-163.0;4.0;750.0
?;654.0;-163.0;4.0;750.0
685.0;654.0;-162.0;4.0;750.0
685.0;654.0;?;3.0;751.0
684.0;?;-161.0;3.0;751.0
684.0;654.0;?;3.0;751.0
?;653.0;-160.0;4.0;751.0
681.0;653.0;-160.0;6.0;752.0
681.0;653.0;-160.0;?;751.0
681.0;654.0;-159.0;8.0;751.0
681.0;?;-157.0;?;?
680.0;654.0;-156.0;11.0;751.0
680.0;654.0;?;11.0;751.0
680.0;654.0;-151.0;11.0;750.0
680.0;?;-150.0;12.0;750.0
680.0;655.0;-148.0;12.0;750.0
680.0;655.0;-148.0;?;750.0
680.0;655.0;-147.0;12.0;750.0
679.0;655.0;-147.0;12.0;750.0
679.0;?;-147.0;11.0;750.0
679.0;655.0;-147.0;12.0;750.0
679.0;655.0;-148.0;12.0;750.0
679.0;655.0;-149.0;12.0;750.0
?;655.0;-149.0;12.0;750.0
679.0;655.0;-150.0;12.0;750.0
679.0;655.0;-151.0;12.0;750.0
679.0;655.0;-150.0;12.0;750.0
679.0;656.0;-149.0;12.0;749.0
679.0;656.0;-148.0;12.0;749.0
679.0;656.0;-147.0;12.0;749.0
679.0;657.0;-146.0;12.0;748.0
679.0;658.0;-146.0;11.0;748.0
679.0;658.0;-146.0;10.0;747.0
679.0;659.0;-146.0;10.0;747.0
680.0;659.0;-145.0;10.0;746.0
680.0;659.0;-145.0;11.0;746.0
680.0;660.0;-145.0;12.0;746.0
681.0;660.0;-144.0;14.0;746.0
682.0;660.0;-144.0;14.0;746.0
682.0;660.0;?;14.0;?
681.0;660.0;-144.0;15.0;746.0
681.0;660.0;-145.0;14.0;745.0
680.0;660.0;-146.0;15.0;745.0
678.0;660.0;?;16.0;745.0
678.0;661.0;?;17.0;745.0
678.0;661.0;-144.0;17.0;745.0
677.0;661.0;-143.0;18.0;?
677.0;662.0;-142.0;18.0;744.0
677.0;662.0;-141.0;?;744.0
677.0;662.0;-140.0;18.0;744.0
677.0;662.0;-141.0;17.0;743.0
677.0;663.0;-141.0;17.0;743.0
677.0;662.0;-141.0;16.0;743.0
677.0;662.0;-141.0;?;744.0
?;663.0;-141.0;14.0;?
676.0;663.0;-141.0;13.0;743.0
?;664.0;-141.0;9.0;742.0
674.0;665.0;-141.0;6.0;742.0
673.0;666.0;-141.0;3.0;741.0
672.0;?;-141.0;-2.0;740.0
670.0;?;-141.0;-6.0;738.0
667.0;670.0;?;-9.0;?
664.0;672.0;-140.0;-12.0;?
659.0;674.0;-138.0;-14.0;732.0
654.0;677.0;-136.0;-15.0;730.0
647.0;679.0;-131.0;-16.0;728.0
638.0;?;-125.0;-17.0;725.0
631.0;?;-117.0;?;?
624.0;687.0;-109.0;-23.0;718.0
616.0;?;?;-27.0;715.0
608.0;693.0;-89.0;-33.0;711.0
600.0;696.0;-81.0;-41.0;707.0
594.0;700.0;-74.0;-49.0;703.0
589.0;703.0;?;-60.0;698.0
586.0;707.0;-69.0;-74.0;693.0
583.0;?;-73.0;-90.0;688.0
585.0;718.0;-81.0;-105.0;680.0
588.0;726.0;-97.0;-125.0;?
?;734.0;-115.0;-153.0;662.0
?;742.0;-132.0;-176.0;652.0
595.0;750.0;-146.0;?;642.0
595.0;758.0;-157.0;-210.0;633.0
596.0;763.0;-165.0;-222.0;?
598.0;768.0;-171.0;?;620.0
?;770.0;-173.0;-239.0;616.0
597.0;773.0;-173.0;-243.0;612.0
596.0;775.0;-172.0;-242.0;609.0
595.0;776.0;-169.0;-239.0;607.0
596.0;778.0;-164.0;-236.0;604.0
597.0;?;-159.0;-233.0;603.0
596.0;780.0;-154.0;-230.0;602.0
595.0;781.0;-147.0;-227.0;600.0
594.0;784.0;?;-220.0;598.0
595.0;787.0;-129.0;-213.0;594.0
596.0;791.0;-120.0;-205.0;?
598.0;794.0;-115.0;-198.0;585.0
599.0;797.0;?;-192.0;581.0
601.0;800.0;?;-187.0;578.0
603.0;802.0;-110.0;-183.0;576.0
604.0;803.0;-111.0;-182.0;575.0
606.0;804.0;?;-181.0;574.0
608.0;805.0;-114.0;-181.0;573.0
611.0;805.0;-116.0;-183.0;573.0
612.0;805.0;-117.0;-186.0;573.0
611.0;805.0;-118.0;-189.0;573.0
607.0;805.0;-118.0;-190.0;574.0
603.0;805.0;-117.0;-189.0;574.0
600.0;804.0;-115.0;-190.0;575.0
598.0;804.0;-113.0;-192.0;576.0
?;803.0;-112.0;-194.0;576.0
598.0;803.0;-112.0;-199.0;577.0
597.0;802.0;-113.0;-206.0;578.0
594.0;802.0;-113.0;?;579.0
592.0;801.0;-112.0;-213.0;580.0
591.0;799.0;-113.0;-215.0;582.0
591.0;798.0;-117.0;-218.0;583.0
592.0;797.0;-121.0;-218.0;585.0
595.0;796.0;-119.0;-216.0;586.0
598.0;796.0;?;?;586.0
600.0;796.0;-120.0;-217.0;?
601.0;795.0;-124.0;?;586.0
602.0;795.0;-123.0;-216.0;?
601.0;795.0;-122.0;-217.0;587.0
602.0;794.0;-122.0;-217.0;588.0
606.0;794.0;-125.0;-219.0;588.0
608.0;794.0;-126.0;-221.0;588.0
612.0;795.0;-124.0;-223.0;587.0
616.0;795.0;?;-228.0;587.0
618.0;793.0;-122.0;-234.0;589.0
619.0;792.0;-121.0;?;590.0
622.0;782.0;-118.0;?;604.0
623.0;773.0;-115.0;-243.0;615.0
?;762.0;-113.0;-245.0;630.0
630.0;761.0;-109.0;-249.0;631.0
634.0;760.0;-106.0;-253.0;632.0
637.0;757.0;-103.0;-258.0;635.0
641.0;755.0;-101.0;-265.0;638.0
645.0;753.0;?;-270.0;640.0
649.0;752.0;-98.0;-274.0;?
654.0;751.0;?;-279.0;643.0
658.0;750.0;-97.0;-286.0;645.0
662.0;749.0;-98.0;-288.0;?
666.0;748.0;-100.0;-290.0;647.0
669.0;747.0;?;-293.0;648.0
672.0;747.0;-104.0;?;648.0
672.0;747.0;-107.0;-295.0;649.0
670.0;746.0;-110.0;-294.0;650.0
667.0;?;-111.0;?;?
664.0;744.0;-112.0;-289.0;653.0
662.0;743.0;-114.0;-284.0;?
662.0;742.0;-114.0;-279.0;655.0
663.0;741.0;-114.0;-275.0;657.0
663.0;740.0;-116.0;-275.0;659.0
665.0;738.0;-111.0;-275.0;660.0
667.0;737.0;-108.0;-273.0;?
671.0;?;?;-273.0;663.0
677.0;735.0;-98.0;-273.0;664.0
684.0;734.0;-90.0;-272.0;665.0
692.0;732.0;-80.0;-270.0;667.0
700.0;730.0;-71.0;-267.0;669.0
706.0;728.0;-60.0;-256.0;672.0
710.0;726.0;-42.0;-239.0;?
?;?;-24.0;-220.0;677.0
705.0;?;?;-199.0;679.0
700.0;720.0;18.0;-176.0;682.0
693.0;718.0;39.0;-153.0;684.0
686.0;716.0;56.0;?;?
680.0;714.0;69.0;-108.0;688.0
676.0;?;79.0;-89.0;689.0
676.0;714.0;?;-73.0;690.0
679.0;714.0;?;-60.0;691.0
688.0;713.0;94.0;-53.0;692.0
695.0;?;97.0;?;693.0
703.0;708.0;97.0;-53.0;697.0
707.0;714.0;94.0;-58.0;691.0
706.0;715.0;90.0;-60.0;690.0
705.0;714.0;87.0;-64.0;691.0
705.0;710.0;83.0;-69.0;694.0
?;706.0;?;-75.0;698.0
?;702.0;81.0;-80.0;702.0
711.0;698.0;?;-85.0;?
713.0;695.0;74.0;?;709.0
716.0;693.0;71.0;-95.0;712.0
718.0;693.0;66.0;-99.0;713.0
720.0;691.0;61.0;-103.0;715.0
721.0;690.0;57.0;-107.0;?
720.0;689.0;54.0;-110.0;718.0
720.0;687.0;52.0;-110.0;719.0
?;686.0;46.0;-112.0;720.0
?;685.0;40.0;-113.0;721.0
718.0;?;35.0;?;721.0
717.0;?;32.0;-115.0;720.0
714.0;688.0;?;-115.0;719.0
712.0;689.0;22.0;?;717.0
712.0;691.0;13.0;-115.0;716.0
711.0;692.0;3.0;-115.0;715.0
710.0;693.0;-9.0;-116.0;713.0
707.0;695.0;-21.0;?;?
704.0;696.0;-33.0;-114.0;710.0
699.0;698.0;-51.0;-112.0;708.0
692.0;698.0;-81.0;-106.0;707.0
686.0;?;-116.0;-99.0;?
680.0;?;-156.0;-93.0;707.0
674.0;698.0;-202.0;-86.0;707.0
668.0;?;-245.0;-83.0;707.0
664.0;694.0;?;-81.0;710.0
664.0;692.0;-308.0;-77.0;711.0
662.0;?;-329.0;-76.0;712.0
662.0;692.0;-340.0;-71.0;712.0
662.0;693.0;-345.0;?;711.0
663.0;694.0;-347.0;-59.0;?
664.0;696.0;-346.0;-53.0;708.0
668.0;697.0;-346.0;?;706.0
672.0;698.0;-347.0;-45.0;705.0
673.0;698.0;-348.0;-41.0;704.0
673.0;699.0;-349.0;-35.0;703.0
675.0;700.0;-348.0;-31.0;702.0
676.0;701.0;-346.0;-28.0;701.0
676.0;702.0;-345.0;?;?
675.0;703.0;-343.0;-17.0;698.0
674.0;704.0;?;?;697.0
674.0;705.0;-341.0;-3.0;696.0
