InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
641;?;-6;-111;545;796.0;-40;-248;953.0;-26;-1126;545;-248
516;-40;-6;2;418;1531.0;121;-279;?;-24;-1130;418;-279
323;-5;-6;7;?;1108.0;88;-504;804.0;-21;-836;262;?
322;-137;-6;-317;273;512.0;-242;?;963.0;-18;-954;?;-1586
419;-226;-6;-138;456;?;-135;-2266;1026.0;-17;-852;456;-2266
?;?;-6;?;?;923.0;53;-2522;897.0;-17;-170;1286;-2522
1278;-784;-7;906;1561;?;415;-2226;913.0;-18;-279;1561;-2226
?;-215;-6;1015;-169;863.0;790;-1700;937.0;-21;-850;-169;-1700
632;-271;?;41;-2246;910.0;-90;-946;927.0;-25;-886;?;-946
362;?;1;-112;-1329;896.0;-26;-568;904.0;-28;-995;-1329;-568
236;223;5;-305;-442;871.0;-176;-1794;869.0;-31;?;-442;-1794
-700;?;10;-1293;?;936.0;-817;?;893.0;-33;-1081;-355;-2597
-184;3178;8;996;2383;894.0;?;-1014;895.0;-32;-1786;2383;-1014
659;3772;4;2031;?;895.0;4122;922;883.0;-32;-2231;1050;922
531;1485;6;655;-661;899.0;?;700;857.0;-32;-1549;-661;700
611;695;8;?;1371;864.0;806;-94;?;-32;-893;1371;-94
?;61;7;?;335;879.0;-60;110;858.0;-32;?;335;110
389;7;7;-151;?;935.0;-181;82;787.0;-32;-851;-143;82
515;120;7;58;?;827.0;31;-74;782.0;-32;-882;198;-74
485;?;6;?;-137;949.0;-211;43;796.0;-32;-903;-137;43
?;?;7;7;201;?;-25;21;752.0;-32;-899;201;21
491;40;?;?;83;1017.0;-96;46;683.0;-32;?;83;?
?;?;7;-42;94;1128.0;-90;45;627.0;-32;-904;94;?
502;65;6;2;8;1044.0;-45;-35;646.0;-32;-883;8;-35
474;80;6;-24;-58;1033.0;-50;10;666.0;-32;-895;-58;10
480;?;6;?;-14;1187.0;-122;-9;734.0;-32;-900;-14;-9
517;?;6;?;-4;1241.0;?;-18;712.0;-32;-896;-4;-18
491;57;6;-23;95;961.0;-65;72;690.0;-32;-889;95;72
?;65;6;-19;60;857.0;-52;30;663.0;?;?;60;30
495;36;?;-33;?;759.0;-84;-9;645.0;-32;-885;10;-9
494;87;6;-11;8;669.0;-28;-17;603.0;-32;-903;8;-17
504;23;7;-35;-127;670.0;-96;-150;651.0;?;-895;-127;-150
485;?;?;-28;-26;782.0;-72;-37;653.0;-32;-883;-26;-37
507;?;7;-34;?;?;-107;-35;614.0;-32;-903;-1;-35
363;?;7;-140;-337;1070.0;21;?;613.0;?;-824;-337;-179
583;34;7;?;72;727.0;-100;32;507.0;?;-912;72;32
514;32;7;-5;-90;923.0;-85;-22;509.0;-30;-861;-90;-22
498;?;7;-43;-51;?;-52;-26;570.0;-30;-890;-51;-26
511;?;7;-31;6;824.0;-66;31;547.0;-30;-899;6;?
503;51;7;-24;?;?;-58;-53;527.0;-30;-870;-63;-53
520;34;8;-12;-85;914.0;-80;-88;574.0;-30;-896;-85;-88
483;?;8;-26;-109;974.0;?;-64;?;-30;-887;?;-64
496;30;8;-21;?;811.0;-82;-27;575.0;-30;-887;-3;-27
500;28;?;-16;-43;?;-86;-11;520.0;-30;?;-43;-11
484;18;8;-23;?;907.0;-91;-58;521.0;-29;-887;-88;-58
498;24;8;-10;0;923.0;-92;-25;521.0;-29;-886;?;-25
501;39;8;?;26;919.0;-73;40;483.0;-29;-890;26;40
490;42;?;-23;-10;922.0;-59;-2;503.0;-29;-882;-10;-2
498;21;8;-6;-34;975.0;-84;?;503.0;-29;-885;?;-32
499;4;8;-1;-52;907.0;-102;-5;480.0;-29;-890;-52;?
503;?;8;?;-42;888.0;-108;-3;494.0;-29;-883;-42;-3
498;9;8;-5;-80;924.0;-95;-29;467.0;?;-891;-80;-29
501;?;9;7;-19;924.0;-119;0;445.0;-29;-889;-19;0
500;-7;9;12;72;943.0;-119;30;415.0;-29;-879;72;?
490;24;9;?;39;960.0;-74;18;447.0;-29;-889;39;18
500;15;9;-3;65;923.0;-86;36;?;-29;?;65;36
497;18;9;-8;28;914.0;-78;9;424.0;-29;-885;28;9
502;35;9;-15;-115;928.0;-59;-85;440.0;-29;-889;-115;?
506;8;9;6;-129;932.0;-93;-93;460.0;-29;-883;-129;-93
?;3;9;5;-101;932.0;-104;-74;476.0;-29;-892;-101;-74
512;9;9;1;-111;964.0;-103;-82;490.0;-29;?;?;-82
498;-14;9;7;-85;945.0;-124;-47;489.0;-29;-886;?;-47
509;-2;9;12;-78;867.0;-118;-43;509.0;-29;-886;-78;-43
514;10;9;8;-30;965.0;-108;-24;478.0;-29;-887;-30;-24
?;8;9;16;43;875.0;-113;5;449.0;-29;-869;43;5
515;16;9;12;32;943.0;-103;10;502.0;-29;-873;32;10
495;1;9;-10;?;940.0;-106;18;516.0;-29;-890;0;18
493;-9;9;-2;-2;957.0;-118;-9;477.0;-29;-886;-2;-9
501;4;9;3;?;952.0;-109;-3;481.0;-29;-876;6;-3
500;14;9;-5;-22;?;?;17;483.0;-29;-879;-22;17
498;-7;9;-2;-21;?;-117;?;494.0;-29;-889;-21;17
498;-21;9;8;16;829.0;-135;3;490.0;-29;-888;16;3
503;-2;9;6;20;899.0;-118;-12;474.0;-29;-882;20;-12
505;4;9;3;-2;?;-112;-1;497.0;-29;-882;?;-1
508;-3;9;13;-28;?;-122;-24;485.0;-29;-877;-28;-24
508;5;9;7;?;908.0;-114;-27;493.0;-29;-882;3;?
499;13;?;-10;-24;959.0;-98;?;517.0;-29;-887;?;-11
498;3;9;-2;?;941.0;-112;-24;520.0;-29;?;-68;-24
503;-2;9;6;-12;916.0;-122;-13;470.0;-29;-890;-12;?
495;14;9;-6;-11;924.0;-102;12;511.0;-29;-886;-11;12
483;12;9;-13;-28;917.0;?;22;580.0;-29;?;?;22
487;1;9;-6;-10;987.0;-113;-22;595.0;-29;?;-10;-22
496;-4;9;12;-11;?;-127;-25;622.0;-29;-886;-11;-25
506;-1;9;22;?;895.0;-132;-15;606.0;-29;-886;5;?
504;4;9;8;39;970.0;-123;13;628.0;-29;-902;39;?
480;-17;9;2;67;995.0;-134;92;617.0;-28;?;67;92
474;-30;9;6;77;923.0;-146;59;696.0;-28;?;77;59
471;-18;9;-1;90;904.0;-132;167;686.0;-28;-895;90;167
478;-5;8;9;195;941.0;-114;153;704.0;-28;-887;195;153
478;99;8;?;56;888.0;12;184;642.0;-28;-901;56;?
494;269;8;?;?;918.0;207;480;669.0;-27;-945;-133;480
526;295;8;-144;-71;944.0;232;452;701.0;-28;-963;-71;452
450;285;7;-162;-500;989.0;232;981;695.0;-27;-930;?;981
574;364;6;-63;-908;978.0;288;2042;658.0;-26;-959;-908;2042
390;202;6;-65;-1100;1079.0;135;2570;793.0;-26;-790;-1100;2570
446;-114;5;65;-1281;1100.0;-192;2561;824.0;-25;-862;-1281;2561
466;-165;5;73;-1131;954.0;-247;2054;847.0;-25;-876;-1131;2054
-86;?;6;-271;-1154;967.0;-336;1095;794.0;-26;-524;-1154;1095
1257;-638;?;?;-783;1008.0;-864;163;852.0;-27;-1373;-783;163
1651;-350;8;706;-95;971.0;-641;-114;698.0;-28;-1614;?;-114
332;?;8;-91;92;998.0;-47;-3;808.0;?;-789;92;-3
492;36;8;-2;-57;991.0;?;-105;835.0;-28;-899;-57;-105
518;92;8;1;-293;1012.0;-37;-206;831.0;-28;-933;?;-206
412;35;9;-56;-301;977.0;-93;-130;842.0;-28;-868;-301;?
548;?;10;41;-206;974.0;-222;-55;879.0;-28;-934;-206;-55
447;-21;10;-17;-128;998.0;-168;-64;843.0;?;?;?;-64
489;-21;10;4;-39;1005.0;-179;-58;856.0;?;-900;-39;?
471;6;10;-12;-82;962.0;-152;-34;854.0;-28;-896;-82;?
460;7;10;-17;?;992.0;-150;-37;835.0;-28;-889;-83;-37
473;-23;10;-1;14;976.0;-185;4;875.0;-28;-889;14;4
466;-3;10;-8;22;1000.0;?;?;892.0;-28;-888;?;9
463;-5;10;-12;-3;990.0;-166;-20;870.0;-28;-892;-3;-20
464;-9;10;?;-1;975.0;-172;4;865.0;-28;-890;?;4
464;12;10;-10;-29;967.0;-151;7;895.0;?;-893;-29;7
469;-16;10;-4;-25;988.0;-182;-45;893.0;-28;-898;-25;-45
469;-14;10;-3;10;979.0;-181;-44;855.0;-28;-896;?;-44
?;11;10;-2;24;?;-155;34;888.0;-28;?;24;34
470;4;10;0;-19;989.0;-163;10;878.0;-28;?;?;10
468;-9;?;-1;-6;1000.0;-176;-43;927.0;-28;-895;-6;?
472;-4;10;3;62;1004.0;-170;15;888.0;-28;-895;?;15
474;11;10;2;38;982.0;-153;26;886.0;-28;-897;38;26
472;-17;10;7;?;983.0;-179;-4;888.0;-28;-890;41;-4
467;-13;10;4;45;986.0;-173;?;922.0;-28;-890;45;1
460;10;?;-7;-10;993.0;-148;-10;889.0;-28;-891;?;-10
459;-5;10;-4;-56;972.0;?;-11;918.0;-28;-887;?;-11
466;5;10;-2;-80;988.0;-156;6;878.0;-28;-893;-80;6
474;3;10;5;-69;989.0;-160;-5;923.0;-28;-894;-69;-5
480;-20;10;16;-88;1000.0;-188;-36;932.0;-28;-889;-88;-36
475;?;10;11;-65;959.0;-187;-44;917.0;-28;-890;-65;-44
?;-4;10;-4;-7;980.0;-176;-27;894.0;-28;-893;-7;-27
468;-13;10;5;-33;991.0;-189;-12;921.0;-28;-890;-33;-12
475;-22;?;15;-14;970.0;-201;-4;906.0;?;-885;-14;-4
?;-9;10;-1;60;962.0;-187;20;888.0;-28;-889;60;20
469;8;10;1;20;987.0;-172;30;897.0;-28;-890;20;30
468;11;10;2;-37;959.0;-167;-2;908.0;-28;-887;?;-2
460;-4;10;-2;-23;?;-184;-11;897.0;-28;-886;-23;-11
467;?;10;10;-31;966.0;-206;7;890.0;-28;-882;-31;7
467;-22;10;10;-31;973.0;-206;7;924.0;-28;-882;-31;7
468;-13;10;7;-3;950.0;-197;14;930.0;-28;?;-3;14
466;0;10;2;-16;978.0;-184;7;905.0;-28;-887;-16;7
465;-8;10;5;-74;951.0;-192;-26;905.0;?;-882;-74;-26
462;4;10;-2;-24;949.0;-179;-3;899.0;?;-886;-24;-3
455;1;11;-9;-28;968.0;-183;-18;915.0;-28;-889;-28;-18
466;?;11;2;?;942.0;-202;-64;937.0;?;-890;-87;-64
463;33;11;-13;12;951.0;-157;-19;909.0;-28;-897;12;?
458;-16;?;-4;-77;?;-210;-7;879.0;-28;-890;-77;?
453;?;11;-9;36;959.0;-217;-18;913.0;-28;-885;36;-18
447;-63;11;-1;71;961.0;?;53;904.0;-28;-875;71;53
448;-32;11;-10;122;934.0;-224;36;887.0;-28;?;122;36
480;114;11;-27;421;957.0;-71;106;940.0;-28;?;421;?
546;?;11;72;156;887.0;-260;-29;985.0;-29;-871;156;-29
514;-19;10;11;687;938.0;-194;-825;955.0;-30;-884;687;-825
470;103;10;?;?;936.0;-59;-945;917.0;-30;-934;1280;-945
479;112;?;?;1201;898.0;-43;-1230;958.0;-30;-908;1201;?
488;?;9;?;1659;957.0;151;?;956.0;-30;-871;1659;-2441
526;?;9;-8;1281;910.0;-67;?;895.0;-30;-874;1281;-2055
531;-74;10;68;179;981.0;-257;-651;?;-29;-895;179;-651
558;21;10;?;?;899.0;-163;-117;946.0;-29;-916;?;-117
498;-92;10;64;23;?;-268;?;916.0;-29;-893;?;-406
438;-36;9;-8;108;953.0;-170;-127;942.0;?;-885;108;-127
437;-66;9;11;122;931.0;-207;-231;956.0;?;?;122;-231
351;-53;10;-53;494;925.0;-161;-1193;?;-27;-838;?;-1193
356;595;10;?;665;940.0;657;-177;944.0;-27;-875;665;-177
?;291;9;?;676;933.0;362;566;979.0;-27;-929;676;566
?;-114;9;-91;305;942.0;-182;-85;987.0;-27;-932;?;?
558;175;9;-49;-266;918.0;23;-26;983.0;-27;-931;-266;?
?;-105;9;119;-142;?;-310;0;987.0;?;-913;-142;0
497;-28;9;37;219;?;-194;96;957.0;-27;?;219;96
?;77;8;-43;312;931.0;-46;?;980.0;-27;-916;?;?
462;-10;8;-3;256;?;-128;128;937.0;-27;-893;256;128
493;65;7;-30;?;1011.0;-46;110;?;-27;-901;?;110
485;-43;7;33;85;1202.0;-168;?;1078.0;-27;-902;85;66
489;-30;7;36;198;1313.0;-151;95;1096.0;-27;-883;198;95
499;-11;?;31;245;1241.0;-126;?;1054.0;-28;-884;245;120
490;-29;6;33;284;1069.0;-137;?;947.0;-28;-884;284;152
493;18;6;5;?;929.0;-73;113;864.0;?;-882;241;113
495;16;5;3;133;873.0;-62;56;790.0;-28;-888;133;56
489;3;5;6;?;894.0;-72;?;801.0;-28;-886;122;?
489;0;5;3;104;731.0;-72;18;879.0;-28;-894;104;18
488;-21;4;11;119;675.0;-89;63;841.0;-28;-897;119;63
510;-26;?;19;217;?;?;128;902.0;-28;-898;217;128
484;5;3;-5;143;?;-46;110;920.0;-29;?;143;110
495;?;3;-25;312;528.0;-60;158;944.0;-30;-925;?;158
?;-53;2;-18;434;625.0;-65;?;927.0;-31;-906;434;147
500;-146;1;?;518;637.0;-174;348;897.0;?;-859;518;348
?;-244;-1;56;?;797.0;-213;785;892.0;-35;-956;895;785
458;-193;-6;-165;951;848.0;-7;1080;919.0;-40;-928;951;1080
758;-956;-11;61;3142;952.0;?;2471;970.0;-46;-1355;3142;2471
?;-1142;-31;120;?;867.0;-404;3364;1060.0;-53;-1546;5713;?
1620;-710;-64;-283;?;877.0;808;2277;1204.0;-57;-1230;7329;?
1575;?;?;-639;7219;?;840;884;1403.0;-57;-1766;7219;884
748;-1735;-105;-958;1096;1313.0;689;-1675;1326.0;-57;-1856;1096;-1675
5;-928;-98;-63;-2566;1711.0;-239;-4590;?;-63;-884;-2566;-4590
?;?;-72;134;-417;?;-336;-5157;?;-74;-263;-417;-5157
?;-400;-39;-472;423;-197.0;342;-3396;1224.0;-74;-596;423;-3396
375;-469;?;?;-692;1511.0;72;-1013;1118.0;-68;-705;-692;-1013
452;-250;-7;-96;-406;919.0;53;?;923.0;-62;-547;-406;-88
733;-190;-8;-205;1376;572.0;216;?;862.0;-51;-907;1376;485
1707;1593;-10;-1109;-546;1209.0;1862;3037;913.0;-41;-400;-546;3037
2245;1406;-13;156;-695;686.0;935;4579;871.0;-31;-998;-695;4579
3212;3004;-13;1316;-2052;1043.0;1164;2920;779.0;-20;324;-2052;2920
?;3715;-12;1292;-3792;782.0;1342;20;775.0;-20;?;-3792;?
572;-2860;-8;3380;?;843.0;-4253;-1730;893.0;-24;-1505;2295;-1730
240;-2069;-8;1737;1432;825.0;-2436;-802;853.0;-27;-1811;1432;-802
826;?;-9;-350;?;?;975;-3;894.0;-27;-350;-1580;-3
346;-596;-7;409;382;1003.0;-542;-245;936.0;-27;-1182;382;-245
544;80;-7;82;-222;1076.0;97;43;1062.0;-27;-807;-222;43
506;-84;-7;?;9;1388.0;-71;51;1087.0;-28;-895;9;51
?;-218;-7;?;201;2061.0;-205;?;1169.0;-28;-959;201;49
537;?;-8;118;-66;1870.0;47;93;1150.0;-28;?;-66;93
476;?;?;216;113;964.0;-147;0;1061.0;-28;-920;113;0
513;-51;-8;161;?;273.0;?;19;1004.0;-28;-862;-37;19
482;-114;-8;?;?;740.0;?;25;901.0;-28;?;11;?
482;-101;-8;152;11;519.0;-60;27;759.0;-28;-892;11;27
511;?;-8;?;61;?;-87;?;650.0;-28;-873;61;43
507;-107;-8;169;158;407.0;-95;111;?;-29;-890;158;111
?;-97;-9;141;?;419.0;-68;137;861.0;-29;-894;142;137
559;-61;?;145;195;467.0;-42;211;883.0;-30;-887;195;211
499;-144;-10;113;234;629.0;-52;229;965.0;-31;-918;234;229
?;-206;-11;?;299;1003.0;-33;403;986.0;-34;-941;299;403
501;-241;?;-6;365;1106.0;25;598;1087.0;-37;-947;365;598
366;-471;-17;-170;-312;986.0;49;-19;1067.0;-44;-1081;-312;-19
1020;-524;-10;-419;-1045;1036.0;273;-784;1124.0;-54;-1504;-1045;-784
1823;-589;-19;?;-2183;739.0;580;-2255;1064.0;-66;-1901;-2183;-2255
1716;-960;1;-1393;-3104;615.0;495;-2124;1247.0;-79;-1976;-3104;-2124
1136;-735;62;-1612;-2682;979.0;529;861;1253.0;?;-1704;-2682;861
212;?;?;-1261;-2438;1940.0;696;1591;1232.0;-90;-1054;-2438;1591
-52;-307;-13;-548;-1833;1247.0;111;710;823.0;-85;-611;-1833;710
101;-562;-13;-324;-1341;712.0;-288;770;990.0;-84;-599;-1341;770
125;-382;-14;-329;-789;296.0;-112;?;1187.0;-80;-522;-789;323
462;-339;-5;-60;824;1416.0;-229;-75;1052.0;-66;-464;824;-75
743;-401;-5;72;1771;637.0;-317;-111;1043.0;-56;-706;1771;-111
923;-483;-8;338;2241;976.0;-470;-451;879.0;-48;?;2241;-451
1092;?;-10;?;?;996.0;-1052;-1431;921.0;-38;-1022;2870;-1431
1407;-614;-12;1758;4322;965.0;-1439;?;804.0;-31;-1163;4322;-3744
1747;303;-16;1767;?;909.0;-1101;-5107;839.0;-25;-1012;4437;-5107
2128;1602;-20;1300;5319;883.0;-562;-5215;823.0;-20;-349;5319;-5215
2200;1703;-20;1298;5758;819.0;-535;?;874.0;-20;-289;5758;-5353
992;561;-21;1194;-663;764.0;-907;-2568;908.0;-18;-498;-663;-2568
15;313;-14;1003;-3454;749.0;-1119;488;912.0;-20;730;-3454;488
844;599;-6;621;?;908.0;-510;152;947.0;-27;-33;-1051;152
2053;584;-8;55;-1300;909.0;322;?;?;-30;-2431;-1300;-708
1860;573;-7;?;-1121;906.0;?;?;1072.0;-30;-2065;?;-615
773;103;?;367;-681;947.0;?;-265;1356.0;-32;-985;-681;-265
475;-93;-1;192;-161;1133.0;-198;1;1338.0;?;-888;-161;1
574;-8;-2;?;?;1371.0;-60;110;1056.0;-33;-886;304;?
498;-82;-2;108;?;1741.0;-95;92;852.0;-33;-891;103;92
520;-55;-2;67;237;1445.0;-42;145;?;-33;-878;237;145
515;-62;-2;75;204;820.0;-52;130;897.0;-33;-880;204;130
537;-41;?;?;-36;?;-45;-40;1053.0;-34;-857;-36;-40
535;-46;-3;53;-141;422.0;-25;-114;?;-34;-864;-141;-114
518;?;-2;105;-137;489.0;-88;-71;783.0;-34;?;-137;-71
531;?;?;?;-80;410.0;-110;-28;809.0;-34;-868;-80;-28
529;-67;-2;93;34;78.0;-86;0;843.0;-34;-867;34;0
536;-59;-2;74;60;123.0;-65;-3;?;?;?;60;-3
539;-61;-2;76;36;23.0;?;-47;882.0;-35;-862;36;-47
551;-55;-2;85;69;529.0;-77;-144;874.0;-35;-857;69;-144
511;-86;-2;-3;85;?;?;-157;887.0;-35;-878;85;-157
550;-66;-2;57;17;682.0;-58;-269;907.0;-36;-866;17;-269
583;-94;?;183;276;739.0;-193;-149;907.0;-37;-907;276;-149
378;-321;-2;112;1199;773.0;-132;-184;940.0;-38;-1014;1199;-184
379;-365;-5;197;2619;1043.0;-164;-652;914.0;-40;-1022;2619;?
705;-168;-8;271;4109;940.0;-182;-754;942.0;-42;-1052;4109;-754
718;-199;-14;60;4747;1037.0;182;-2226;894.0;-46;-964;?;-2226
670;-221;-21;-175;4733;681.0;?;-3741;1095.0;-51;-695;4733;-3741
737;?;-20;-77;?;1317.0;313;-3576;1069.0;-52;-585;4067;-3576
633;40;-18;98;3226;1835.0;54;-3825;947.0;-54;-489;3226;?
580;57;-17;69;3092;28.0;8;-3766;1002.0;-55;?;3092;-3766
?;-62;-9;180;2344;908.0;51;-3333;804.0;-54;-583;2344;-3333
774;259;-2;-9;2329;1187.0;-236;-3161;551.0;-52;-476;2329;?
1057;332;-1;-228;3196;810.0;-232;-2976;1004.0;-51;-449;3196;-2976
813;-159;0;53;2538;?;138;-2844;806.0;-49;-813;2538;-2844
642;?;2;141;?;844.0;24;-2486;863.0;-47;-811;1525;?
578;101;3;109;?;901.0;?;-2263;815.0;-45;-714;1160;-2263
559;93;5;129;?;878.0;?;-2063;889.0;-43;-804;985;-2063
600;118;7;110;599;960.0;-193;-1602;881.0;-41;-864;599;-1602
581;19;8;113;265;880.0;-116;-1234;946.0;-40;-868;265;-1234
596;36;9;58;207;920.0;-152;-912;933.0;-39;-824;207;-912
589;61;10;40;16;908.0;-197;-461;851.0;-38;-824;16;-461
554;4;11;68;?;?;-140;-171;885.0;-38;-822;-114;-171
567;3;?;61;-82;958.0;-145;-57;898.0;-37;-831;-82;-57
586;-18;11;52;-44;940.0;-133;26;889.0;-37;-850;-44;26
?;-71;11;?;-18;920.0;-73;-11;858.0;-37;-844;-18;-11
572;-55;?;?;-21;981.0;-89;-74;868.0;-37;-848;-21;?
573;-34;11;54;-45;941.0;-115;-73;934.0;-36;?;-45;-73
576;-23;11;41;-74;924.0;-127;-80;931.0;-36;-840;?;-80
567;-27;?;49;-43;948.0;-123;-37;930.0;?;-840;-43;-37
572;-39;11;47;2;932.0;-111;10;932.0;?;-840;2;10
589;-29;11;28;27;?;-123;22;909.0;-36;-839;27;22
578;-24;11;34;41;941.0;-123;38;905.0;-37;-838;41;38
572;-25;11;33;35;933.0;-114;28;886.0;-37;-835;35;28
583;-26;11;21;63;934.0;-108;43;912.0;-37;-837;?;43
573;?;11;19;7;941.0;-108;1;931.0;-37;-827;7;1
571;-12;11;19;5;920.0;-115;-67;919.0;-37;-826;?;-67
581;-17;11;20;11;948.0;-112;-20;903.0;-37;-841;11;-20
584;?;11;6;-11;971.0;-127;-12;?;-37;-834;-11;-12
586;?;11;0;9;920.0;-133;-27;888.0;-37;?;9;-27
581;-10;11;14;-40;930.0;-117;29;908.0;-37;-838;-40;29
625;30;11;?;435;931.0;-158;-26;937.0;-37;-818;435;-26
650;19;9;?;808;937.0;-135;90;937.0;-36;-806;808;90
644;134;7;-126;208;948.0;-242;-282;950.0;?;-776;208;?
745;410;8;-297;-102;?;-561;-1375;951.0;?;-745;-102;-1375
786;?;9;?;290;964.0;-484;-2164;917.0;-34;-740;?;-2164
661;-76;11;-189;464;930.0;-111;-2731;908.0;-32;-677;464;-2731
651;-240;13;-55;488;922.0;?;-2399;900.0;-32;-764;488;?
659;-224;15;19;401;925.0;-26;-1654;888.0;-32;-871;?;-1654
591;-176;16;76;436;915.0;-50;-1674;911.0;-33;-859;436;-1674
508;-91;18;106;643;951.0;-110;-1641;913.0;-33;-820;643;-1641
462;-71;18;110;805;921.0;-110;-1569;900.0;-33;-773;805;-1569
681;-206;18;192;1496;?;-29;-1374;?;?;-1019;1496;-1374
569;7;16;181;1631;917.0;-159;-805;?;-34;-1079;1631;-805
179;481;14;26;1593;905.0;-501;-486;908.0;-33;-895;?;-486
294;?;?;82;1454;931.0;-370;-523;955.0;-33;-939;1454;-523
560;?;12;160;314;?;-2;-286;927.0;-33;?;314;-286
626;?;12;4;135;898.0;-114;218;927.0;-32;-883;135;218
567;-43;11;6;302;909.0;-144;321;939.0;-31;-877;302;321
526;-42;10;22;42;931.0;-110;125;942.0;-30;-859;42;125
517;47;10;-55;130;934.0;-230;48;917.0;-30;-885;130;48
500;-6;10;8;?;923.0;-139;125;911.0;-29;-886;243;125
506;-45;9;24;271;933.0;-88;149;903.0;-29;-883;271;149
496;-17;9;?;20;908.0;-117;23;934.0;-28;-886;20;23
498;-3;8;?;-14;940.0;?;20;937.0;-28;?;-14;?
494;21;8;?;157;932.0;-167;59;929.0;?;-890;157;59
?;3;8;15;112;916.0;-117;9;?;-28;-903;112;9
?;-8;8;5;82;934.0;-109;50;?;-28;-890;82;50
484;15;8;-18;97;?;-141;72;964.0;-28;-891;97;72
493;6;7;-20;?;947.0;-126;55;?;-28;-891;170;55
502;?;7;-51;?;949.0;-153;106;911.0;-28;-877;244;?
484;?;7;-4;248;?;-103;121;951.0;-28;-889;248;121
470;-35;6;?;168;957.0;-29;66;938.0;?;-908;168;66
?;-1;6;?;81;976.0;-79;58;908.0;-28;-901;81;58
497;-5;6;-11;104;986.0;-84;70;948.0;-28;-892;104;70
498;1;6;?;145;1038.0;-86;60;1097.0;-28;-892;?;60
502;-7;5;-8;222;?;-72;94;1111.0;-28;-891;222;94
504;-26;5;8;206;818.0;-40;98;1089.0;-28;-890;206;?
503;-6;5;-9;?;990.0;-58;51;1050.0;-29;-885;124;51
503;-16;4;2;111;970.0;-40;47;982.0;-29;-886;111;?
490;-14;?;20;?;1013.0;-26;20;917.0;-29;-891;30;20
494;-2;4;3;-4;958.0;-45;?;912.0;-28;-888;-4;-23
498;0;4;-5;?;895.0;-51;18;944.0;-29;-884;39;18
489;10;4;7;-2;845.0;-51;24;926.0;-28;-898;-2;24
489;5;4;17;32;?;-41;-27;?;-29;-904;32;?
507;?;4;4;22;741.0;-27;?;965.0;-29;-882;22;-14
510;-13;4;-6;?;677.0;-35;-23;966.0;?;-870;-23;-23
472;32;4;24;272;676.0;?;?;893.0;-30;-886;?;?
552;38;3;-21;271;686.0;-69;-52;924.0;-31;-895;271;-52
552;68;2;-25;331;789.0;-101;240;937.0;-33;-912;331;240
531;75;1;43;441;846.0;-37;403;961.0;-35;-883;441;403
516;123;-1;100;588;896.0;?;612;1005.0;-38;-903;588;612
497;312;-4;146;992;991.0;-142;1164;1034.0;-43;-997;992;1164
774;384;-7;63;968;939.0;?;1473;1048.0;-47;-980;968;1473
642;612;-16;193;3086;911.0;-263;2559;1161.0;-52;-1169;3086;2559
?;814;-41;352;4898;745.0;115;2600;1260.0;-61;-1247;4898;2600
1543;?;-79;748;3991;1183.0;549;1107;1393.0;-64;-1549;3991;?
229;1392;-98;1302;2856;1600.0;?;-329;1270.0;-64;-1909;2856;-329
-5;854;-98;876;-203;1199.0;148;-2990;830.0;-68;-1195;-203;-2990
271;722;-109;447;-2250;646.0;36;-4267;862.0;-69;-832;-2250;-4267
43;461;-69;605;-842;593.0;175;-3918;964.0;-75;-752;-842;-3918
290;-20;-1;680;-553;?;559;-2759;929.0;-81;-478;-553;-2759
598;?;10;569;-972;879.0;304;-819;996.0;-72;-703;-972;-819
711;127;9;?;-322;883.0;167;-198;1002.0;-65;-726;-322;-198
691;?;11;?;-276;900.0;220;-116;?;-66;-703;-276;-116
985;-82;7;239;928;877.0;124;-836;928.0;-53;?;928;-836
1271;-467;4;?;2963;827.0;306;-1449;897.0;-39;-1099;2963;-1449
1321;-602;-1;-28;2718;845.0;247;-290;867.0;-30;-1155;2718;-290
1627;-973;-8;-625;4051;824.0;-5;65;884.0;-21;-1072;4051;65
1739;-1191;?;-921;?;901.0;-132;503;?;-16;-918;4148;503
2815;-2543;-18;?;?;835.0;54;3234;933.0;-8;368;-1116;3234
4618;-4781;-20;?;-2346;843.0;897;4404;?;-5;1405;-2346;4404
1752;-1260;-16;-1090;-3446;842.0;?;3547;952.0;-6;201;-3446;3547
-1377;2138;-7;?;-5472;?;-1411;1364;965.0;-13;-928;-5472;1364
-47;-228;-1;702;-1689;882.0;680;-1252;938.0;-28;-499;-1689;-1252
194;-285;?;414;?;?;458;-733;916.0;-31;-408;-173;-733
?;352;3;-76;-498;934.0;-299;38;1137.0;-30;-808;-498;38
688;-137;3;2;98;904.0;-1;-139;1283.0;-32;-920;98;-139
382;165;3;23;-46;1092.0;?;?;1364.0;-31;-915;-46;100
