InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
205.0;?;?;702.0;282.0;?;49.0;-8.0;529.0;445.0;449.0;95.0;1513.0
187.0;34.0;423.0;1111.0;270.0;-30;62.0;15.0;525.0;329.0;576.0;109.0;1164.0
170.0;34.0;453.0;?;265.0;-31;77.0;91.0;521.0;-121.0;483.0;116.0;1142.0
148.0;39.0;470.0;963.0;269.0;-30;96.0;26.0;523.0;-71.0;?;60.0;1016.0
124.0;35.0;?;604.0;?;-30;117.0;34.0;524.0;54.0;271.0;89.0;722.0
104.0;23.0;?;455.0;?;-31;138.0;-76.0;525.0;-71.0;296.0;102.0;277.0
73.0;21.0;435.0;?;269.0;-30;158.0;-122.0;527.0;225.0;464.0;38.0;-246.0
?;30.0;409.0;548.0;269.0;-30;180.0;-177.0;536.0;197.0;746.0;?;-158.0
37.0;21.0;398.0;620.0;263.0;-30;?;-166.0;545.0;?;759.0;-10.0;251.0
27.0;19.0;411.0;679.0;256.0;-30;227.0;-52.0;557.0;545.0;629.0;-32.0;907.0
27.0;27.0;443.0;671.0;246.0;-30;252.0;-168.0;568.0;278.0;716.0;-89.0;1565.0
42.0;-69.0;504.0;646.0;250.0;-30;269.0;-213.0;580.0;97.0;597.0;-79.0;1845.0
58.0;-33.0;?;614.0;260.0;-30;?;-26.0;?;116.0;308.0;-70.0;2232.0
?;19.0;634.0;564.0;274.0;-30;301.0;-6.0;606.0;-510.0;0.0;16.0;1436.0
?;-23.0;671.0;603.0;?;?;312.0;-131.0;614.0;-230.0;21.0;39.0;1163.0
107.0;-77.0;712.0;553.0;301.0;-30;325.0;-89.0;621.0;630.0;418.0;-10.0;1575.0
120.0;-96.0;748.0;536.0;302.0;-30;337.0;?;630.0;880.0;513.0;-86.0;1424.0
125.0;-135.0;786.0;?;292.0;-30;344.0;44.0;638.0;1125.0;593.0;-67.0;1208.0
127.0;-142.0;805.0;672.0;?;-30;354.0;105.0;649.0;863.0;?;-71.0;502.0
122.0;-121.0;809.0;681.0;?;-30;366.0;103.0;660.0;424.0;947.0;-95.0;56.0
121.0;-90.0;813.0;662.0;278.0;-30;374.0;308.0;?;345.0;?;?;-204.0
118.0;-54.0;811.0;644.0;277.0;-30;382.0;266.0;678.0;553.0;736.0;-108.0;-206.0
109.0;-48.0;808.0;645.0;275.0;?;392.0;355.0;687.0;616.0;549.0;?;37.0
108.0;?;816.0;618.0;275.0;-30;396.0;234.0;690.0;394.0;302.0;-54.0;187.0
104.0;-5.0;819.0;659.0;273.0;-30;401.0;95.0;?;309.0;238.0;-82.0;-59.0
102.0;-26.0;823.0;647.0;272.0;-30;405.0;130.0;697.0;337.0;310.0;-128.0;-94.0
?;-71.0;838.0;657.0;275.0;-30;407.0;73.0;697.0;389.0;338.0;?;377.0
126.0;-68.0;846.0;650.0;276.0;-30;409.0;164.0;699.0;?;391.0;-121.0;177.0
?;?;845.0;655.0;279.0;-30;411.0;227.0;704.0;351.0;379.0;?;-156.0
118.0;?;836.0;684.0;281.0;-30;408.0;188.0;703.0;300.0;238.0;-149.0;-355.0
109.0;?;826.0;663.0;290.0;-30;411.0;147.0;?;?;219.0;-146.0;-230.0
99.0;-60.0;820.0;703.0;298.0;-30;411.0;161.0;712.0;253.0;126.0;-104.0;3.0
99.0;-72.0;?;668.0;306.0;-30;411.0;103.0;715.0;152.0;160.0;-104.0;-164.0
92.0;-81.0;?;645.0;?;-30;414.0;284.0;723.0;125.0;181.0;-88.0;-277.0
77.0;-74.0;782.0;617.0;327.0;-30;414.0;?;?;184.0;142.0;-96.0;-529.0
66.0;?;749.0;529.0;338.0;-30;410.0;284.0;732.0;305.0;97.0;-104.0;-1104.0
49.0;?;690.0;533.0;350.0;-30;409.0;317.0;739.0;236.0;191.0;-109.0;?
20.0;-74.0;620.0;564.0;360.0;-30;411.0;308.0;749.0;111.0;414.0;-141.0;-1527.0
-12.0;-66.0;?;541.0;369.0;-30;410.0;322.0;?;352.0;541.0;-166.0;?
-49.0;?;440.0;484.0;377.0;?;410.0;320.0;768.0;?;493.0;-112.0;-2059.0
-90.0;?;325.0;510.0;?;-30;409.0;166.0;778.0;-100.0;249.0;-48.0;-1984.0
-120.0;-19.0;240.0;553.0;395.0;-30;409.0;130.0;783.0;-99.0;-5.0;-80.0;-1446.0
-150.0;-34.0;181.0;?;411.0;-30;411.0;164.0;?;-127.0;117.0;-106.0;-825.0
-178.0;-74.0;139.0;515.0;424.0;-30;416.0;166.0;801.0;-199.0;354.0;-164.0;-607.0
-200.0;-56.0;104.0;574.0;?;-30;415.0;177.0;809.0;?;298.0;-189.0;-563.0
-222.0;?;?;530.0;452.0;-30;?;172.0;820.0;-326.0;88.0;-113.0;-314.0
-240.0;-31.0;58.0;515.0;?;-30;423.0;?;?;-406.0;2.0;-58.0;-194.0
-253.0;-52.0;39.0;535.0;474.0;-30;425.0;218.0;832.0;-630.0;73.0;-86.0;-226.0
-261.0;-69.0;20.0;545.0;481.0;?;428.0;136.0;836.0;?;30.0;-108.0;-338.0
-271.0;22.0;2.0;566.0;481.0;-30;433.0;109.0;838.0;92.0;-33.0;-114.0;-413.0
-269.0;-42.0;-1.0;541.0;470.0;-30;429.0;48.0;837.0;204.0;83.0;-101.0;-252.0
-265.0;-26.0;-6.0;491.0;468.0;-30;433.0;9.0;837.0;49.0;24.0;-176.0;-17.0
-264.0;-13.0;?;?;471.0;-30;435.0;?;838.0;-144.0;-102.0;-210.0;62.0
-255.0;-22.0;2.0;540.0;472.0;?;432.0;?;839.0;-76.0;-93.0;?;103.0
-245.0;-33.0;9.0;551.0;476.0;-30;436.0;-40.0;844.0;-110.0;64.0;-146.0;105.0
-233.0;-7.0;?;521.0;482.0;-30;440.0;-81.0;848.0;-199.0;96.0;-167.0;169.0
-222.0;?;41.0;549.0;483.0;-30;438.0;?;850.0;-286.0;6.0;?;206.0
-217.0;-27.0;43.0;551.0;486.0;-31;440.0;-34.0;855.0;-315.0;82.0;-166.0;?
-219.0;6.0;44.0;?;487.0;-32;447.0;?;860.0;-223.0;67.0;-154.0;-42.0
-214.0;-27.0;48.0;458.0;489.0;-32;449.0;-44.0;862.0;-567.0;-131.0;-199.0;?
-217.0;-22.0;51.0;403.0;?;-32;458.0;-89.0;868.0;-813.0;-279.0;-227.0;45.0
-218.0;?;49.0;529.0;499.0;-32;?;4.0;871.0;-858.0;-208.0;-99.0;16.0
-222.0;17.0;?;547.0;503.0;-32;462.0;-148.0;873.0;?;-618.0;-141.0;-60.0
-226.0;15.0;45.0;464.0;509.0;-32;468.0;-247.0;875.0;-737.0;-686.0;-241.0;?
-228.0;-51.0;43.0;?;509.0;-32;472.0;-220.0;875.0;-195.0;-373.0;?;42.0
-229.0;18.0;48.0;478.0;512.0;-32;470.0;-187.0;876.0;-283.0;-262.0;-210.0;-39.0
-228.0;?;44.0;483.0;516.0;-32;?;-309.0;?;-399.0;14.0;-264.0;-135.0
?;?;?;474.0;521.0;-33;478.0;-399.0;888.0;-324.0;-222.0;-219.0;-76.0
-216.0;-42.0;48.0;497.0;524.0;-34;480.0;-447.0;?;6.0;-295.0;-106.0;-156.0
-215.0;-53.0;41.0;537.0;523.0;-34;488.0;?;894.0;335.0;-293.0;-7.0;-405.0
-214.0;-35.0;29.0;533.0;520.0;-34;495.0;-505.0;892.0;637.0;-378.0;-123.0;-348.0
-210.0;-117.0;26.0;509.0;507.0;-35;501.0;-519.0;889.0;1418.0;-57.0;-131.0;-209.0
-212.0;-94.0;20.0;477.0;493.0;-41;502.0;-598.0;886.0;1545.0;?;?;-293.0
-208.0;-9.0;14.0;?;490.0;-43;511.0;-695.0;880.0;485.0;-347.0;-13.0;-352.0
-202.0;-17.0;10.0;294.0;485.0;-41;514.0;-1140.0;865.0;?;-644.0;-31.0;-302.0
-196.0;-85.0;13.0;413.0;472.0;-44;519.0;-1477.0;?;878.0;-774.0;-40.0;?
-186.0;-88.0;10.0;501.0;?;-43;527.0;-1696.0;831.0;594.0;?;-46.0;-329.0
-171.0;-130.0;13.0;618.0;444.0;-53;537.0;-1652.0;801.0;96.0;-1670.0;-60.0;-457.0
-154.0;?;12.0;676.0;427.0;-71;553.0;-1821.0;774.0;-450.0;-1987.0;?;-385.0
-130.0;-252.0;20.0;769.0;408.0;-78;567.0;-2018.0;742.0;-659.0;-1320.0;-209.0;-276.0
-101.0;-226.0;39.0;1081.0;383.0;-86;581.0;?;710.0;-569.0;-2027.0;-210.0;-138.0
-77.0;-278.0;54.0;825.0;362.0;-91;595.0;-1914.0;682.0;-1142.0;-3044.0;-203.0;?
-51.0;-374.0;73.0;869.0;354.0;-100;604.0;-1800.0;657.0;-1970.0;?;?;148.0
-19.0;?;93.0;206.0;361.0;?;612.0;-1756.0;?;-2424.0;-3986.0;-193.0;99.0
4.0;-212.0;96.0;379.0;384.0;-129;618.0;-1664.0;614.0;-2535.0;-4012.0;-178.0;-215.0
21.0;-183.0;85.0;303.0;416.0;-136;622.0;-1704.0;594.0;-2650.0;-4201.0;-191.0;-425.0
?;-184.0;73.0;282.0;456.0;-143;624.0;?;574.0;-2793.0;-4080.0;-190.0;-363.0
62.0;-215.0;?;201.0;?;?;627.0;-1681.0;556.0;-2762.0;?;?;-223.0
82.0;-166.0;46.0;100.0;536.0;-153;624.0;-1549.0;538.0;-2575.0;-3674.0;-160.0;-91.0
109.0;-48.0;42.0;-33.0;?;?;624.0;?;?;-2574.0;-3365.0;-90.0;-99.0
126.0;-137.0;?;-95.0;617.0;-156;627.0;-1673.0;511.0;-2583.0;-3195.0;-47.0;-2.0
141.0;-152.0;29.0;-190.0;650.0;-157;632.0;-1686.0;506.0;-2336.0;-2961.0;-77.0;190.0
?;-103.0;27.0;-39.0;673.0;-159;636.0;-1647.0;501.0;-2141.0;-2793.0;-40.0;200.0
155.0;-101.0;22.0;130.0;698.0;-163;?;-1564.0;505.0;-2033.0;-2620.0;-21.0;?
153.0;-128.0;12.0;433.0;717.0;-164;653.0;-1540.0;509.0;-1926.0;?;2.0;-6.0
151.0;-165.0;4.0;981.0;731.0;-161;656.0;-1462.0;519.0;-1720.0;-1754.0;29.0;-64.0
144.0;-177.0;?;1973.0;744.0;-157;664.0;-1410.0;530.0;?;-1466.0;58.0;-182.0
137.0;-202.0;-27.0;1297.0;754.0;-155;674.0;-1437.0;541.0;-1397.0;-1194.0;62.0;-264.0
130.0;-226.0;-44.0;104.0;763.0;-155;677.0;-1481.0;?;-1318.0;-1013.0;87.0;-220.0
121.0;-202.0;?;1238.0;767.0;-155;682.0;-1300.0;578.0;-1154.0;-983.0;114.0;-251.0
108.0;-178.0;-84.0;484.0;765.0;-155;687.0;-1454.0;602.0;?;-1015.0;121.0;-305.0
104.0;-191.0;-101.0;-1494.0;762.0;-155;691.0;-1399.0;619.0;?;-1053.0;108.0;-320.0
103.0;-210.0;-118.0;696.0;761.0;-155;694.0;?;631.0;?;-1118.0;111.0;-422.0
100.0;-245.0;?;-129.0;756.0;-155;697.0;?;640.0;-523.0;-1239.0;67.0;-430.0
104.0;-293.0;-147.0;139.0;753.0;-155;694.0;-883.0;645.0;-340.0;-1229.0;71.0;-353.0
?;-333.0;-156.0;100.0;741.0;-155;690.0;-745.0;645.0;-118.0;-1132.0;88.0;-241.0
118.0;-316.0;-160.0;394.0;731.0;-155;678.0;-570.0;642.0;138.0;-953.0;134.0;-221.0
129.0;-457.0;-168.0;260.0;720.0;-155;673.0;-157.0;639.0;344.0;-921.0;?;-259.0
137.0;?;-172.0;364.0;700.0;-155;?;?;631.0;522.0;-551.0;340.0;18.0
143.0;-229.0;-171.0;366.0;673.0;?;641.0;?;621.0;671.0;?;637.0;43.0
145.0;-190.0;-173.0;414.0;650.0;-150;622.0;-423.0;607.0;814.0;483.0;606.0;-124.0
142.0;-281.0;-176.0;581.0;642.0;-145;609.0;-698.0;597.0;667.0;-313.0;496.0;-142.0
132.0;-411.0;-180.0;846.0;650.0;-135;?;-1139.0;594.0;-265.0;?;483.0;-201.0
119.0;-289.0;-188.0;1077.0;666.0;-123;582.0;-855.0;592.0;-1414.0;-1117.0;372.0;-498.0
106.0;-288.0;-202.0;1587.0;679.0;-119;581.0;?;592.0;-2056.0;-1208.0;208.0;-732.0
94.0;-271.0;-215.0;?;?;-120;576.0;-621.0;?;?;-486.0;208.0;-634.0
?;-285.0;?;466.0;689.0;?;575.0;-568.0;592.0;?;-142.0;200.0;-369.0
85.0;-284.0;-224.0;-31.0;685.0;-124;573.0;-370.0;?;?;69.0;177.0;?
88.0;-292.0;-222.0;-395.0;684.0;-125;570.0;-190.0;594.0;-864.0;132.0;210.0;-188.0
90.0;-307.0;-215.0;112.0;681.0;-125;?;-112.0;595.0;-1903.0;85.0;224.0;?
95.0;-323.0;-202.0;-166.0;671.0;-125;555.0;172.0;593.0;-2099.0;84.0;244.0;?
102.0;?;-192.0;?;663.0;-124;546.0;?;590.0;-977.0;332.0;234.0;94.0
?;-282.0;?;-139.0;658.0;-122;537.0;798.0;584.0;?;766.0;230.0;38.0
125.0;-227.0;?;?;661.0;?;524.0;1508.0;570.0;?;1081.0;177.0;141.0
140.0;-110.0;?;-34.0;665.0;-120;510.0;1534.0;556.0;1397.0;1741.0;206.0;315.0
162.0;-265.0;-127.0;-22.0;668.0;?;?;1269.0;535.0;1491.0;?;256.0;449.0
181.0;-116.0;-111.0;330.0;669.0;-119;480.0;1287.0;519.0;1734.0;2388.0;186.0;484.0
195.0;-56.0;-94.0;?;663.0;-120;472.0;1179.0;506.0;1848.0;?;133.0;748.0
214.0;-134.0;-71.0;?;658.0;-119;457.0;?;?;1599.0;1030.0;66.0;865.0
235.0;-84.0;-44.0;1496.0;651.0;-118;444.0;1229.0;467.0;1123.0;822.0;15.0;699.0
254.0;?;-24.0;1707.0;645.0;?;431.0;?;454.0;799.0;?;2.0;435.0
274.0;2.0;-7.0;953.0;638.0;-114;420.0;1103.0;440.0;806.0;1103.0;6.0;318.0
293.0;28.0;?;478.0;?;-114;414.0;1119.0;428.0;1056.0;1208.0;?;234.0
310.0;-47.0;25.0;630.0;619.0;-115;?;1181.0;414.0;849.0;1268.0;19.0;107.0
320.0;-1.0;?;1920.0;612.0;-112;397.0;981.0;401.0;-437.0;1350.0;33.0;-45.0
327.0;-38.0;41.0;236.0;622.0;-111;391.0;?;393.0;-2152.0;1164.0;64.0;-28.0
329.0;-59.0;48.0;-598.0;630.0;-111;382.0;639.0;390.0;-2277.0;?;82.0;125.0
334.0;-122.0;57.0;223.0;632.0;-111;375.0;458.0;381.0;-212.0;536.0;111.0;145.0
337.0;-128.0;64.0;224.0;620.0;-111;?;579.0;378.0;1883.0;820.0;105.0;43.0
335.0;-64.0;?;319.0;595.0;-110;365.0;629.0;377.0;2167.0;641.0;93.0;13.0
331.0;37.0;66.0;344.0;571.0;-110;364.0;485.0;370.0;1205.0;175.0;89.0;59.0
332.0;-247.0;66.0;376.0;558.0;-109;370.0;604.0;364.0;?;-482.0;-34.0;203.0
329.0;-474.0;66.0;485.0;?;?;370.0;95.0;359.0;2476.0;?;89.0;113.0
321.0;-291.0;55.0;?;493.0;-109;366.0;-45.0;368.0;2778.0;332.0;570.0;-255.0
305.0;-198.0;36.0;?;463.0;-109;365.0;-5.0;375.0;1662.0;?;984.0;-611.0
284.0;-388.0;14.0;460.0;460.0;-109;370.0;-100.0;375.0;-60.0;-127.0;700.0;?
264.0;-472.0;-7.0;476.0;473.0;-108;370.0;170.0;374.0;-426.0;-666.0;581.0;-625.0
241.0;-270.0;-32.0;384.0;488.0;-109;373.0;?;377.0;?;-914.0;519.0;-803.0
221.0;?;-59.0;391.0;?;-109;379.0;?;395.0;-2412.0;-1284.0;390.0;-893.0
?;-163.0;-84.0;352.0;?;-111;381.0;-621.0;417.0;-3389.0;-1568.0;402.0;-691.0
187.0;?;?;519.0;589.0;-111;387.0;-865.0;442.0;-2773.0;-1898.0;435.0;-338.0
175.0;?;-113.0;767.0;600.0;-106;390.0;-869.0;458.0;-1441.0;?;377.0;-194.0
161.0;-267.0;-126.0;792.0;602.0;-100;394.0;?;470.0;-327.0;?;?;-279.0
148.0;-277.0;-141.0;1062.0;595.0;-99;400.0;?;?;8.0;-1247.0;271.0;-569.0
133.0;-249.0;-162.0;960.0;591.0;-92;407.0;-568.0;492.0;-487.0;-1099.0;277.0;-708.0
?;-237.0;-184.0;780.0;?;-94;416.0;-391.0;?;-845.0;-844.0;295.0;-602.0
103.0;-240.0;-200.0;79.0;591.0;-104;427.0;-262.0;505.0;-694.0;-644.0;?;-497.0
89.0;-290.0;-217.0;339.0;599.0;-102;441.0;-377.0;514.0;-707.0;?;268.0;-487.0
75.0;?;-234.0;?;603.0;-140;453.0;-792.0;522.0;?;-158.0;375.0;-511.0
?;-16.0;-251.0;?;611.0;-121;470.0;-612.0;531.0;-838.0;-68.0;?;-528.0
40.0;-169.0;-267.0;-136.0;?;-168;492.0;-560.0;535.0;-808.0;-378.0;243.0;-552.0
?;?;-288.0;?;?;-176;510.0;-1461.0;544.0;-712.0;-295.0;267.0;-520.0
-2.0;-21.0;-310.0;?;636.0;?;520.0;-1606.0;560.0;-715.0;2.0;458.0;-439.0
-30.0;-237.0;-335.0;-249.0;650.0;201;?;-1647.0;579.0;-1127.0;-252.0;474.0;-594.0
-67.0;-191.0;-366.0;-54.0;?;126;?;-1579.0;592.0;?;-557.0;518.0;-1027.0
-108.0;-140.0;-406.0;-22.0;669.0;151;549.0;-1481.0;603.0;-384.0;?;571.0;-1595.0
-149.0;31.0;-451.0;32.0;?;?;557.0;?;607.0;241.0;-239.0;475.0;-1705.0
-179.0;-52.0;-484.0;57.0;?;137;561.0;?;608.0;104.0;-791.0;346.0;-1318.0
-194.0;?;-504.0;375.0;676.0;144;565.0;-2585.0;605.0;-178.0;-1032.0;133.0;-726.0
-209.0;-88.0;-517.0;591.0;679.0;138;569.0;-2762.0;605.0;-554.0;-1183.0;31.0;-557.0
?;-64.0;-533.0;869.0;676.0;145;575.0;?;601.0;-962.0;-1607.0;-39.0;-744.0
-236.0;-68.0;-548.0;1218.0;?;141;584.0;-2860.0;604.0;-1399.0;-2109.0;-27.0;-846.0
?;-91.0;-568.0;506.0;680.0;142;594.0;-2918.0;609.0;-1677.0;-2495.0;-14.0;?
-271.0;-153.0;-581.0;150.0;674.0;142;604.0;?;612.0;-1723.0;-2723.0;?;-837.0
-284.0;-203.0;-589.0;534.0;669.0;142;?;-3168.0;616.0;-1669.0;-2932.0;-40.0;-545.0
-293.0;-220.0;-594.0;187.0;657.0;142;629.0;-3156.0;628.0;-1585.0;-2994.0;-17.0;-346.0
-302.0;-252.0;-599.0;-146.0;646.0;142;642.0;-2894.0;635.0;-1550.0;-3029.0;2.0;-372.0
-313.0;-247.0;-604.0;305.0;636.0;142;?;?;640.0;?;-3059.0;?;-526.0
-321.0;-196.0;-605.0;243.0;622.0;142;667.0;-2864.0;647.0;?;-3032.0;10.0;-512.0
-326.0;-268.0;?;299.0;603.0;142;679.0;-2628.0;651.0;-1667.0;-2965.0;47.0;-358.0
-328.0;-290.0;?;282.0;581.0;142;688.0;-2674.0;657.0;-1839.0;-2908.0;72.0;-283.0
-335.0;-787.0;-603.0;371.0;554.0;142;697.0;-2705.0;659.0;-1959.0;-3033.0;90.0;-124.0
-333.0;-543.0;-599.0;442.0;?;141;709.0;-1695.0;659.0;-1924.0;-2892.0;309.0;168.0
-325.0;?;?;421.0;498.0;141;?;-1396.0;?;-1901.0;-2172.0;650.0;221.0
-320.0;-621.0;-589.0;300.0;467.0;141;?;-1353.0;654.0;-1860.0;-1483.0;640.0;?
-323.0;-662.0;-582.0;270.0;430.0;141;732.0;-1270.0;646.0;-1538.0;-1461.0;571.0;-46.0
-332.0;-622.0;-582.0;229.0;406.0;141;741.0;-861.0;642.0;-991.0;-1152.0;582.0;-448.0
-336.0;-650.0;-586.0;?;390.0;141;744.0;-621.0;640.0;-538.0;?;574.0;-103.0
-332.0;-562.0;-587.0;302.0;376.0;141;748.0;-467.0;631.0;-343.0;-625.0;562.0;272.0
?;?;-587.0;304.0;366.0;141;750.0;-432.0;629.0;-276.0;-417.0;537.0;180.0
-323.0;-484.0;-590.0;?;360.0;141;757.0;-412.0;622.0;?;-337.0;503.0;86.0
-319.0;-547.0;?;539.0;354.0;141;760.0;-459.0;620.0;-70.0;-184.0;528.0;131.0
-314.0;-542.0;-588.0;430.0;348.0;141;759.0;-455.0;619.0;-165.0;-77.0;564.0;158.0
?;-560.0;-589.0;351.0;?;140;759.0;-290.0;617.0;-263.0;-66.0;593.0;441.0
-303.0;-521.0;-588.0;346.0;339.0;140;759.0;-176.0;616.0;-198.0;-32.0;608.0;344.0
-295.0;-509.0;-591.0;354.0;334.0;140;761.0;-237.0;611.0;-94.0;?;571.0;-226.0
-298.0;-527.0;-598.0;396.0;331.0;141;761.0;-189.0;611.0;-90.0;-262.0;526.0;-650.0
?;?;-601.0;350.0;326.0;141;?;-99.0;611.0;?;-237.0;526.0;223.0
-293.0;-483.0;-606.0;378.0;321.0;141;761.0;-210.0;610.0;-222.0;-159.0;510.0;-2.0
-296.0;?;?;401.0;316.0;141;763.0;-284.0;609.0;-124.0;-108.0;506.0;-469.0
-302.0;-521.0;-614.0;380.0;315.0;141;758.0;?;605.0;-76.0;-70.0;519.0;?
-304.0;?;-615.0;392.0;310.0;141;757.0;-112.0;?;4.0;71.0;536.0;70.0
-304.0;-497.0;-611.0;414.0;304.0;141;760.0;-121.0;?;109.0;118.0;534.0;?
-307.0;-480.0;-610.0;363.0;301.0;141;757.0;25.0;605.0;?;178.0;?;-171.0
-307.0;-494.0;-609.0;?;302.0;141;?;184.0;604.0;695.0;257.0;528.0;-106.0
-305.0;-467.0;-601.0;329.0;302.0;141;?;109.0;?;828.0;132.0;536.0;318.0
-302.0;-457.0;-595.0;337.0;299.0;141;756.0;22.0;?;623.0;-6.0;518.0;414.0
?;-451.0;-592.0;376.0;300.0;142;756.0;-41.0;602.0;431.0;-91.0;484.0;-381.0
-296.0;-440.0;?;404.0;295.0;142;756.0;-88.0;602.0;186.0;?;477.0;-1460.0
-303.0;-435.0;-614.0;455.0;286.0;142;756.0;-128.0;?;-8.0;-223.0;465.0;-1762.0
?;-468.0;-623.0;?;279.0;142;?;-145.0;602.0;-88.0;-157.0;472.0;-1193.0
-340.0;?;-636.0;406.0;271.0;142;754.0;-57.0;603.0;-61.0;-87.0;506.0;-940.0
-361.0;-443.0;-644.0;368.0;266.0;142;757.0;-96.0;601.0;-7.0;-144.0;515.0;250.0
-378.0;-448.0;-651.0;400.0;263.0;142;757.0;-176.0;601.0;-5.0;-167.0;?;1501.0
-395.0;-435.0;-655.0;474.0;263.0;142;759.0;-354.0;600.0;13.0;-314.0;491.0;1659.0
?;?;-656.0;404.0;264.0;142;757.0;-563.0;600.0;28.0;-402.0;473.0;?
-411.0;-436.0;-655.0;384.0;273.0;142;760.0;-758.0;603.0;-45.0;-556.0;488.0;-25.0
-411.0;?;-656.0;418.0;?;142;760.0;-904.0;601.0;-217.0;-690.0;508.0;-44.0
-405.0;-575.0;-653.0;312.0;281.0;142;762.0;-898.0;600.0;-466.0;-715.0;521.0;510.0
-395.0;?;-646.0;331.0;281.0;143;762.0;-375.0;598.0;-699.0;-739.0;531.0;974.0
-382.0;-548.0;-637.0;408.0;276.0;143;764.0;-415.0;595.0;-671.0;-685.0;525.0;973.0
?;-474.0;-629.0;437.0;275.0;143;763.0;?;592.0;-482.0;-536.0;519.0;355.0
-363.0;-535.0;-623.0;396.0;271.0;143;759.0;-450.0;591.0;-369.0;-395.0;?;-157.0
-352.0;?;-615.0;445.0;270.0;?;757.0;-527.0;590.0;-439.0;-334.0;524.0;46.0
-347.0;-552.0;-611.0;441.0;?;?;753.0;-476.0;586.0;-564.0;-287.0;539.0;?
-352.0;-534.0;-611.0;466.0;?;143;752.0;-433.0;583.0;-624.0;-280.0;550.0;-511.0
?;-505.0;-614.0;379.0;246.0;143;748.0;-501.0;578.0;-483.0;-222.0;549.0;-554.0
-372.0;-524.0;-614.0;382.0;238.0;143;744.0;-539.0;573.0;-436.0;-326.0;522.0;-615.0
-380.0;-522.0;-613.0;407.0;229.0;143;741.0;-947.0;571.0;-459.0;-413.0;498.0;-550.0
-386.0;-533.0;-610.0;405.0;222.0;?;738.0;-1139.0;568.0;-598.0;-608.0;509.0;-563.0
-384.0;-586.0;-604.0;404.0;210.0;143;734.0;-1089.0;564.0;-815.0;-712.0;531.0;-937.0
-384.0;-546.0;-595.0;379.0;196.0;143;732.0;-1047.0;561.0;-824.0;-774.0;540.0;-1335.0
-391.0;-584.0;-589.0;387.0;189.0;?;729.0;-776.0;561.0;?;-833.0;550.0;-2108.0
?;?;?;424.0;176.0;142;725.0;-650.0;554.0;-838.0;?;538.0;-2444.0
-422.0;-545.0;-574.0;514.0;166.0;145;721.0;-529.0;?;-925.0;-942.0;492.0;-1842.0
-443.0;-526.0;-564.0;599.0;149.0;144;?;-525.0;546.0;-919.0;?;445.0;-1352.0
-463.0;-530.0;-557.0;654.0;?;138;712.0;-481.0;540.0;-1030.0;?;427.0;-880.0
-481.0;-504.0;-558.0;721.0;114.0;132;707.0;-500.0;537.0;-1153.0;?;437.0;-554.0
-511.0;-492.0;-563.0;805.0;?;124;705.0;-436.0;534.0;-1164.0;-753.0;433.0;-634.0
-545.0;-457.0;-572.0;1002.0;66.0;?;701.0;-404.0;530.0;-1082.0;-695.0;420.0;-727.0
-581.0;-454.0;-586.0;832.0;38.0;112;?;-440.0;529.0;-952.0;-568.0;422.0;-698.0
-615.0;-414.0;?;724.0;10.0;104;696.0;-471.0;529.0;-901.0;-548.0;399.0;-470.0
-641.0;-383.0;-607.0;616.0;-13.0;99;693.0;-518.0;525.0;-865.0;-526.0;363.0;-194.0
-660.0;-322.0;-618.0;368.0;?;93;691.0;-575.0;524.0;-839.0;-668.0;334.0;?
?;?;-628.0;?;-57.0;?;692.0;-613.0;525.0;-782.0;-793.0;321.0;263.0
-683.0;-271.0;-636.0;460.0;?;78;689.0;-814.0;523.0;-794.0;-869.0;312.0;519.0
-684.0;-262.0;-640.0;465.0;-75.0;73;688.0;-817.0;523.0;-895.0;?;?;682.0
-683.0;-213.0;-634.0;407.0;-78.0;67;690.0;-1018.0;527.0;-1019.0;?;225.0;694.0
-673.0;-182.0;-622.0;365.0;-74.0;?;690.0;-1151.0;529.0;-1146.0;-1315.0;174.0;400.0
-657.0;-278.0;-603.0;308.0;-70.0;62;?;?;532.0;-1309.0;-1523.0;112.0;194.0
-634.0;-292.0;-586.0;213.0;-54.0;61;690.0;-1441.0;533.0;-1241.0;-1502.0;129.0;-190.0
-609.0;-212.0;-561.0;212.0;-38.0;60;?;-1443.0;530.0;-1079.0;-1527.0;175.0;-853.0
-586.0;-195.0;-533.0;168.0;-26.0;60;683.0;-1336.0;?;-1073.0;-1518.0;181.0;-1271.0
-561.0;?;-506.0;235.0;-16.0;60;680.0;-1321.0;521.0;?;-1529.0;?;-1177.0
-545.0;-237.0;-484.0;128.0;?;60;675.0;-1210.0;513.0;-1676.0;-1500.0;-3.0;-466.0
-533.0;?;-468.0;406.0;2.0;62;671.0;-989.0;505.0;-1991.0;-1531.0;-23.0;100.0
?;-230.0;-454.0;847.0;3.0;62;664.0;-1027.0;497.0;?;?;-27.0;349.0
