InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
129.0;143.0;198.0;-21.0;233.0;299.0;222.0
-211.0;20.0;562.0;44.0;1121.0;312.0;891.0
-375.0;-600.0;597.0;193.0;668.0;383.0;866.0
-151.0;-235.0;132.0;-59.0;581.0;882.0;632.0
-72.0;164.0;31.0;80.0;139.0;178.0;313.0
18.0;232.0;268.0;-450.0;158.0;227.0;255.0
-200.0;-656.0;589.0;119.0;894.0;414.0;932.0
230.0;234.0;164.0;-11.0;241.0;335.0;250.0
147.0;-30.0;62.0;304.0;330.0;277.0;458.0
98.0;103.0;336.0;-134.0;237.0;209.0;168.0
928.0;-878.0;346.0;-44.0;708.0;466.0;783.0
-288.0;-592.0;211.0;58.0;564.0;647.0;678.0
28.0;103.0;526.0;-86.0;406.0;566.0;225.0
200.0;190.0;90.0;-60.0;145.0;352.0;251.0
-516.0;-100.0;366.0;-30.0;650.0;248.0;806.0
-164.0;-268.0;181.0;-8.0;612.0;728.0;872.0
-215.0;-123.0;454.0;-38.0;556.0;658.0;901.0
536.0;848.0;375.0;150.0;-63.0;870.0;196.0
-113.0;-480.0;193.0;10.0;611.0;732.0;860.0
-861.0;463.0;290.0;259.0;873.0;265.0;256.0
-115.0;-176.0;342.0;202.0;776.0;1083.0;816.0
800.0;144.0;173.0;-394.0;265.0;320.0;338.0
64.0;7.0;151.0;18.0;232.0;189.0;173.0
92.0;112.0;222.0;29.0;214.0;247.0;178.0
-85.0;-83.0;129.0;-369.0;226.0;286.0;377.0
-13.0;-372.0;327.0;-38.0;603.0;878.0;794.0
773.0;-342.0;102.0;-566.0;341.0;441.0;360.0
-605.0;114.0;99.0;138.0;355.0;469.0;353.0
-842.0;131.0;203.0;-34.0;472.0;514.0;443.0
311.0;190.0;417.0;-157.0;494.0;879.0;710.0
734.0;228.0;302.0;461.0;413.0;276.0;338.0
150.0;136.0;71.0;50.0;248.0;381.0;270.0
-687.0;312.0;546.0;135.0;387.0;475.0;760.0
159.0;54.0;43.0;-60.0;254.0;320.0;258.0
-292.0;226.0;65.0;-679.0;289.0;294.0;406.0
-20.0;-180.0;320.0;0.0;565.0;841.0;851.0
-21.0;-213.0;271.0;-39.0;550.0;827.0;875.0
-246.0;429.0;256.0;-1.0;-82.0;-1.0;-118.0
436.0;226.0;91.0;-174.0;177.0;263.0;239.0
227.0;213.0;154.0;53.0;239.0;334.0;243.0
331.0;-446.0;366.0;-323.0;612.0;654.0;972.0
221.0;-403.0;71.0;-132.0;423.0;796.0;579.0
-111.0;-654.0;279.0;33.0;633.0;567.0;941.0
150.0;162.0;91.0;15.0;236.0;342.0;267.0
-857.0;-150.0;275.0;411.0;569.0;569.0;847.0
-845.0;-10.0;424.0;172.0;802.0;928.0;524.0
63.0;121.0;95.0;195.0;121.0;195.0;221.0
237.0;107.0;172.0;-8.0;244.0;291.0;241.0
-332.0;-145.0;459.0;-59.0;557.0;750.0;723.0
-527.0;-269.0;202.0;6.0;676.0;813.0;831.0
-557.0;-386.0;278.0;-13.0;505.0;966.0;690.0
-248.0;-613.0;358.0;38.0;847.0;497.0;947.0
140.0;121.0;88.0;60.0;236.0;402.0;248.0
-313.0;-304.0;366.0;27.0;767.0;600.0;909.0
581.0;-441.0;260.0;8.0;665.0;54.0;801.0
373.0;-796.0;464.0;3.0;852.0;320.0;904.0
-220.0;44.0;244.0;-59.0;512.0;1046.0;586.0
138.0;143.0;72.0;48.0;245.0;405.0;276.0
165.0;200.0;120.0;-20.0;235.0;362.0;245.0
99.0;169.0;223.0;262.0;217.0;277.0;479.0
309.0;-546.0;122.0;106.0;512.0;753.0;603.0
224.0;132.0;156.0;-14.0;241.0;340.0;235.0
-297.0;-286.0;271.0;4.0;705.0;635.0;914.0
-72.0;88.0;452.0;30.0;497.0;862.0;780.0
107.0;117.0;204.0;26.0;213.0;308.0;202.0
-271.0;283.0;80.0;-306.0;185.0;40.0;417.0
817.0;-472.0;171.0;235.0;298.0;594.0;482.0
350.0;-663.0;275.0;-14.0;723.0;587.0;954.0
-764.0;-276.0;500.0;-2.0;554.0;440.0;611.0
744.0;555.0;325.0;53.0;149.0;983.0;395.0
-34.0;-395.0;31.0;39.0;433.0;774.0;612.0
-333.0;-375.0;111.0;450.0;400.0;747.0;533.0
-875.0;-168.0;221.0;-47.0;582.0;667.0;821.0
108.0;160.0;203.0;13.0;212.0;306.0;201.0
159.0;298.0;112.0;38.0;302.0;406.0;322.0
108.0;132.0;191.0;61.0;231.0;342.0;211.0
-380.0;-524.0;385.0;-122.0;633.0;554.0;862.0
-364.0;-595.0;380.0;425.0;716.0;444.0;779.0
210.0;158.0;157.0;-26.0;250.0;351.0;248.0
228.0;306.0;205.0;304.0;76.0;287.0;126.0
354.0;-507.0;527.0;64.0;800.0;546.0;975.0
133.0;145.0;116.0;43.0;242.0;373.0;247.0
124.0;136.0;179.0;30.0;209.0;338.0;217.0
286.0;107.0;153.0;-28.0;168.0;260.0;293.0
304.0;-900.0;659.0;-19.0;965.0;35.0;946.0
131.0;136.0;133.0;-89.0;232.0;306.0;248.0
99.0;-399.0;790.0;1167.0;819.0;-54.0;701.0
-796.0;-342.0;536.0;225.0;1012.0;199.0;995.0
126.0;175.0;197.0;46.0;239.0;356.0;223.0
146.0;194.0;112.0;15.0;205.0;382.0;230.0
249.0;-287.0;46.0;149.0;643.0;631.0;673.0
129.0;186.0;153.0;43.0;202.0;368.0;219.0
1.0;161.0;422.0;-139.0;615.0;561.0;804.0
145.0;96.0;135.0;44.0;217.0;344.0;227.0
142.0;103.0;131.0;55.0;219.0;356.0;216.0
184.0;310.0;108.0;-50.0;314.0;411.0;334.0
-856.0;-378.0;210.0;328.0;353.0;402.0;454.0
-430.0;490.0;183.0;732.0;303.0;691.0;437.0
845.0;-603.0;364.0;96.0;419.0;905.0;753.0
-304.0;173.0;92.0;122.0;327.0;325.0;612.0
