InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-213.0;-469.0;494.0;-502.0;?;508.0;896.0
-186.0;-582.0;508.0;?;665.0;564.0;872.0
-162.0;?;534.0;?;733.0;636.0;870.0
-144.0;-336.0;537.0;-699.0;823.0;680.0;866.0
-129.0;-410.0;586.0;-750.0;858.0;702.0;?
-118.0;-466.0;599.0;-651.0;869.0;687.0;?
-113.0;-479.0;577.0;-505.0;825.0;692.0;872.0
-112.0;?;542.0;-364.0;817.0;649.0;858.0
-114.0;-257.0;499.0;-302.0;796.0;623.0;896.0
-118.0;-430.0;469.0;-37.0;754.0;631.0;873.0
-124.0;-468.0;443.0;1.0;742.0;650.0;870.0
?;?;462.0;86.0;680.0;?;880.0
-136.0;-377.0;457.0;81.0;664.0;602.0;879.0
-143.0;?;453.0;96.0;646.0;565.0;870.0
-151.0;-242.0;456.0;-65.0;636.0;588.0;898.0
-157.0;-550.0;458.0;-165.0;671.0;618.0;905.0
-162.0;-557.0;444.0;-324.0;663.0;609.0;881.0
-165.0;-467.0;434.0;-291.0;670.0;573.0;838.0
-168.0;-451.0;425.0;172.0;673.0;600.0;815.0
-172.0;-390.0;400.0;654.0;668.0;?;790.0
-174.0;-390.0;375.0;1027.0;642.0;?;?
-174.0;-363.0;358.0;1525.0;650.0;696.0;783.0
-174.0;-465.0;360.0;1616.0;659.0;737.0;?
-172.0;?;382.0;1498.0;661.0;708.0;817.0
-170.0;-312.0;413.0;1638.0;616.0;638.0;813.0
-169.0;-283.0;415.0;1023.0;614.0;626.0;799.0
-168.0;-415.0;386.0;784.0;641.0;624.0;?
?;-380.0;335.0;477.0;634.0;622.0;841.0
-163.0;-483.0;?;508.0;584.0;590.0;861.0
-159.0;-403.0;283.0;399.0;583.0;547.0;875.0
-152.0;-588.0;270.0;?;576.0;555.0;900.0
?;-507.0;261.0;320.0;542.0;550.0;908.0
-136.0;-615.0;253.0;231.0;511.0;570.0;948.0
-129.0;-611.0;249.0;169.0;517.0;576.0;921.0
-123.0;-609.0;263.0;77.0;538.0;597.0;?
-118.0;-470.0;262.0;25.0;531.0;605.0;916.0
-114.0;-498.0;265.0;?;545.0;674.0;890.0
-112.0;-272.0;277.0;-14.0;563.0;677.0;877.0
-113.0;-521.0;289.0;-125.0;570.0;?;915.0
-115.0;-429.0;?;61.0;?;655.0;869.0
-118.0;?;?;199.0;617.0;665.0;959.0
-122.0;-1136.0;341.0;135.0;648.0;685.0;?
?;-717.0;328.0;145.0;701.0;691.0;820.0
-137.0;-809.0;302.0;-6.0;742.0;672.0;930.0
-145.0;-823.0;351.0;-212.0;716.0;691.0;919.0
-155.0;-864.0;380.0;-297.0;660.0;626.0;906.0
?;-968.0;383.0;-396.0;?;600.0;920.0
-177.0;?;422.0;-655.0;636.0;503.0;952.0
-188.0;-715.0;460.0;-771.0;614.0;511.0;968.0
-194.0;-787.0;?;-614.0;704.0;404.0;958.0
-195.0;-761.0;455.0;-459.0;689.0;?;968.0
?;-785.0;490.0;-208.0;627.0;585.0;920.0
-197.0;-875.0;447.0;-104.0;455.0;310.0;1050.0
-200.0;-1509.0;306.0;-120.0;689.0;375.0;942.0
?;-1064.0;290.0;-176.0;869.0;490.0;1013.0
?;-939.0;373.0;-191.0;788.0;395.0;1028.0
-193.0;-938.0;399.0;?;809.0;387.0;957.0
?;-1040.0;429.0;-100.0;735.0;369.0;916.0
-188.0;-895.0;458.0;12.0;746.0;404.0;850.0
-188.0;-616.0;478.0;65.0;755.0;468.0;862.0
-190.0;-484.0;496.0;77.0;791.0;395.0;878.0
-194.0;-599.0;527.0;141.0;760.0;458.0;888.0
-199.0;-733.0;524.0;148.0;810.0;333.0;904.0
-200.0;-656.0;589.0;119.0;894.0;414.0;932.0
-198.0;-1308.0;649.0;129.0;847.0;259.0;962.0
-192.0;-1265.0;546.0;66.0;1036.0;426.0;1024.0
?;-859.0;563.0;-29.0;920.0;347.0;1103.0
-173.0;-828.0;518.0;?;820.0;409.0;1086.0
-164.0;-1015.0;443.0;34.0;760.0;358.0;?
-157.0;-809.0;422.0;41.0;673.0;328.0;1069.0
?;-752.0;?;35.0;648.0;402.0;1041.0
-158.0;-904.0;479.0;74.0;612.0;555.0;957.0
-167.0;-936.0;531.0;104.0;589.0;397.0;949.0
-179.0;-645.0;539.0;143.0;669.0;401.0;941.0
-191.0;-409.0;519.0;89.0;774.0;418.0;?
?;-515.0;528.0;67.0;954.0;285.0;922.0
-198.0;-719.0;550.0;-31.0;1017.0;235.0;987.0
-197.0;?;550.0;-63.0;?;494.0;1009.0
-194.0;-1220.0;551.0;-58.0;1032.0;?;1047.0
-188.0;-1126.0;571.0;-34.0;1066.0;253.0;1087.0
-181.0;-861.0;680.0;56.0;905.0;432.0;1023.0
-177.0;-659.0;654.0;106.0;896.0;517.0;942.0
-174.0;-650.0;570.0;83.0;812.0;400.0;856.0
-171.0;-570.0;?;87.0;786.0;443.0;876.0
-173.0;-187.0;450.0;124.0;745.0;?;960.0
-181.0;-465.0;473.0;95.0;715.0;587.0;1025.0
-192.0;-783.0;578.0;91.0;?;515.0;?
-201.0;-1546.0;592.0;233.0;834.0;354.0;980.0
?;-1266.0;623.0;198.0;915.0;140.0;1020.0
-190.0;-1125.0;607.0;160.0;?;449.0;1079.0
?;-1021.0;629.0;95.0;1034.0;498.0;1030.0
-166.0;-723.0;562.0;105.0;?;496.0;1008.0
-160.0;?;460.0;128.0;757.0;521.0;?
-158.0;-341.0;374.0;72.0;644.0;549.0;953.0
-164.0;?;409.0;6.0;623.0;569.0;924.0
-176.0;-94.0;560.0;72.0;745.0;585.0;892.0
-191.0;175.0;691.0;106.0;770.0;577.0;904.0
-203.0;-86.0;?;94.0;808.0;429.0;850.0
-211.0;-27.0;712.0;147.0;894.0;478.0;870.0
-211.0;20.0;562.0;44.0;1121.0;312.0;891.0
-205.0;-71.0;559.0;-22.0;1088.0;473.0;858.0
-197.0;163.0;533.0;-135.0;941.0;394.0;837.0
-188.0;43.0;510.0;?;?;436.0;823.0
-183.0;273.0;474.0;-79.0;791.0;474.0;?
-181.0;410.0;464.0;-47.0;826.0;476.0;772.0
-183.0;422.0;541.0;-18.0;620.0;?;766.0
-193.0;?;563.0;?;586.0;?;800.0
-200.0;345.0;550.0;46.0;705.0;322.0;737.0
-207.0;308.0;619.0;-17.0;520.0;528.0;680.0
-213.0;168.0;529.0;-31.0;668.0;574.0;587.0
-215.0;186.0;548.0;-18.0;666.0;645.0;?
-216.0;200.0;641.0;-55.0;554.0;?;650.0
-214.0;122.0;600.0;-49.0;632.0;917.0;686.0
-204.0;-62.0;614.0;-35.0;?;835.0;770.0
-192.0;?;584.0;-13.0;655.0;907.0;863.0
-181.0;-573.0;644.0;49.0;480.0;1081.0;871.0
-171.0;-652.0;637.0;67.0;489.0;?;1019.0
-160.0;-1200.0;592.0;91.0;516.0;?;1066.0
-152.0;-818.0;525.0;62.0;397.0;1014.0;1057.0
-150.0;-956.0;471.0;33.0;313.0;995.0;1076.0
-156.0;-891.0;378.0;?;?;897.0;1019.0
-171.0;-903.0;?;?;?;754.0;970.0
-191.0;-871.0;353.0;70.0;333.0;569.0;1020.0
-217.0;-784.0;370.0;160.0;387.0;565.0;988.0
-242.0;-786.0;409.0;95.0;544.0;523.0;993.0
-263.0;-796.0;555.0;51.0;557.0;551.0;1011.0
-281.0;-767.0;605.0;-12.0;609.0;?;987.0
-292.0;-780.0;624.0;-64.0;886.0;593.0;978.0
-298.0;-596.0;711.0;-93.0;970.0;?;965.0
-296.0;?;697.0;-30.0;1004.0;393.0;868.0
-294.0;-552.0;633.0;?;944.0;653.0;828.0
?;-338.0;562.0;12.0;906.0;593.0;789.0
?;-437.0;522.0;67.0;871.0;572.0;875.0
?;-528.0;502.0;145.0;903.0;585.0;981.0
-274.0;-654.0;543.0;?;871.0;538.0;1005.0
-265.0;-1214.0;?;153.0;826.0;468.0;1008.0
-257.0;-1039.0;607.0;95.0;823.0;559.0;1085.0
-249.0;-859.0;599.0;84.0;?;526.0;1044.0
-239.0;-973.0;543.0;3.0;?;448.0;1000.0
-232.0;-826.0;512.0;-23.0;788.0;618.0;981.0
-230.0;-813.0;?;-9.0;672.0;653.0;983.0
-233.0;?;299.0;-5.0;607.0;450.0;?
-238.0;-583.0;317.0;32.0;542.0;425.0;941.0
-247.0;-418.0;489.0;58.0;587.0;559.0;946.0
-258.0;-352.0;629.0;?;759.0;524.0;975.0
-268.0;-252.0;679.0;19.0;?;544.0;961.0
-271.0;-40.0;?;-39.0;948.0;535.0;925.0
-268.0;-112.0;653.0;-18.0;1107.0;671.0;819.0
-260.0;-145.0;629.0;-45.0;988.0;543.0;782.0
-248.0;-64.0;622.0;-25.0;874.0;559.0;765.0
-234.0;-340.0;572.0;31.0;846.0;509.0;758.0
-217.0;-585.0;507.0;?;856.0;492.0;?
-198.0;-696.0;437.0;-17.0;778.0;502.0;871.0
-178.0;-711.0;412.0;-42.0;809.0;546.0;873.0
-162.0;?;469.0;-7.0;731.0;625.0;840.0
-149.0;-299.0;499.0;-71.0;742.0;678.0;840.0
-136.0;?;509.0;-248.0;816.0;606.0;828.0
-128.0;-189.0;544.0;-483.0;662.0;584.0;850.0
-124.0;-255.0;589.0;-475.0;493.0;?;?
-124.0;-558.0;563.0;-446.0;?;537.0;870.0
-126.0;-596.0;451.0;-292.0;433.0;560.0;937.0
-129.0;-671.0;370.0;-80.0;482.0;622.0;957.0
-127.0;-714.0;324.0;92.0;545.0;620.0;971.0
-125.0;-601.0;267.0;64.0;680.0;598.0;996.0
-120.0;-727.0;311.0;43.0;689.0;451.0;1076.0
-108.0;-720.0;314.0;117.0;698.0;?;997.0
-88.0;-688.0;327.0;155.0;613.0;292.0;1017.0
-62.0;-594.0;397.0;175.0;511.0;379.0;978.0
?;-441.0;535.0;204.0;567.0;288.0;954.0
?;-707.0;486.0;241.0;596.0;363.0;953.0
22.0;-552.0;523.0;172.0;581.0;479.0;920.0
39.0;-546.0;429.0;118.0;?;646.0;943.0
54.0;-736.0;320.0;-20.0;967.0;746.0;990.0
66.0;-632.0;449.0;?;924.0;703.0;950.0
72.0;-798.0;513.0;118.0;?;661.0;967.0
75.0;-818.0;501.0;15.0;963.0;616.0;1024.0
75.0;-817.0;473.0;-154.0;887.0;523.0;1002.0
72.0;-866.0;475.0;-264.0;?;591.0;?
66.0;-792.0;377.0;-280.0;838.0;550.0;977.0
61.0;?;373.0;-287.0;847.0;532.0;1011.0
57.0;-808.0;421.0;-260.0;781.0;556.0;1014.0
50.0;-893.0;394.0;-199.0;713.0;499.0;1014.0
42.0;-839.0;353.0;?;794.0;497.0;1022.0
36.0;-901.0;381.0;-110.0;832.0;448.0;1024.0
30.0;-867.0;367.0;-120.0;769.0;411.0;1066.0
24.0;-729.0;356.0;-106.0;779.0;500.0;1043.0
22.0;-610.0;333.0;-25.0;891.0;?;990.0
21.0;-592.0;383.0;-44.0;892.0;419.0;926.0
19.0;-421.0;363.0;-133.0;869.0;438.0;863.0
19.0;-312.0;351.0;-103.0;833.0;461.0;783.0
19.0;-93.0;348.0;6.0;821.0;496.0;707.0
19.0;-95.0;326.0;16.0;848.0;530.0;663.0
21.0;-416.0;309.0;-7.0;913.0;584.0;589.0
20.0;-426.0;318.0;42.0;899.0;?;660.0
16.0;-509.0;343.0;103.0;?;678.0;737.0
6.0;-438.0;306.0;?;921.0;706.0;790.0
-11.0;-617.0;301.0;?;882.0;668.0;927.0
-35.0;-625.0;284.0;?;793.0;?;?
-68.0;?;249.0;-244.0;677.0;593.0;1039.0
-108.0;-972.0;205.0;-425.0;611.0;481.0;981.0
-154.0;-899.0;129.0;?;540.0;330.0;911.0
-203.0;-669.0;109.0;?;447.0;364.0;1003.0
-251.0;-479.0;104.0;-1187.0;422.0;314.0;961.0
-301.0;-474.0;81.0;-1037.0;347.0;253.0;877.0
-350.0;-431.0;8.0;-1147.0;444.0;187.0;840.0
-394.0;-491.0;23.0;-1287.0;569.0;192.0;?
-433.0;-558.0;61.0;-1009.0;649.0;166.0;956.0
-467.0;-704.0;171.0;-502.0;?;289.0;977.0
-496.0;-582.0;282.0;?;911.0;493.0;?
-519.0;-575.0;?;428.0;916.0;?;?
-532.0;-734.0;?;819.0;896.0;-31.0;1079.0
-535.0;-568.0;?;741.0;760.0;-210.0;1030.0
-529.0;?;702.0;739.0;841.0;178.0;1035.0
?;-670.0;505.0;847.0;1013.0;400.0;1066.0
-508.0;?;584.0;629.0;841.0;402.0;?
-495.0;-789.0;677.0;446.0;837.0;316.0;991.0
?;-625.0;579.0;437.0;1027.0;362.0;?
-472.0;-546.0;596.0;450.0;?;182.0;966.0
-462.0;-442.0;695.0;408.0;941.0;?;910.0
-455.0;-424.0;635.0;?;974.0;484.0;848.0
-450.0;-120.0;643.0;431.0;1025.0;512.0;?
-446.0;-319.0;636.0;?;1031.0;?;808.0
-442.0;-141.0;607.0;380.0;996.0;287.0;846.0
-439.0;-161.0;571.0;238.0;1085.0;340.0;786.0
?;187.0;646.0;?;1055.0;426.0;796.0
-437.0;205.0;620.0;60.0;1009.0;443.0;798.0
-439.0;?;591.0;-67.0;998.0;407.0;773.0
-439.0;112.0;602.0;-113.0;1029.0;360.0;799.0
-440.0;-121.0;618.0;-221.0;957.0;336.0;844.0
-439.0;-4.0;560.0;-272.0;947.0;329.0;839.0
-436.0;10.0;560.0;-450.0;730.0;320.0;875.0
-429.0;3.0;550.0;-634.0;654.0;343.0;?
-421.0;-57.0;578.0;-567.0;567.0;381.0;888.0
-412.0;-204.0;543.0;-565.0;?;471.0;899.0
-401.0;?;483.0;-502.0;484.0;558.0;920.0
?;-469.0;478.0;-384.0;495.0;574.0;887.0
-378.0;-184.0;409.0;-286.0;551.0;653.0;860.0
-368.0;-412.0;?;-286.0;492.0;772.0;874.0
?;-298.0;344.0;-109.0;609.0;770.0;907.0
-351.0;-305.0;355.0;-71.0;654.0;725.0;918.0
-345.0;-118.0;437.0;?;540.0;?;886.0
-344.0;-297.0;457.0;-68.0;568.0;866.0;867.0
-345.0;-264.0;459.0;-113.0;586.0;826.0;?
-350.0;-345.0;?;-145.0;637.0;790.0;876.0
-356.0;-266.0;446.0;-138.0;672.0;673.0;908.0
-361.0;-250.0;438.0;?;698.0;672.0;891.0
-365.0;-127.0;424.0;-139.0;734.0;671.0;863.0
-367.0;-101.0;410.0;-115.0;687.0;?;852.0
-368.0;63.0;422.0;-42.0;664.0;614.0;810.0
-368.0;33.0;418.0;-13.0;692.0;632.0;733.0
-365.0;-141.0;421.0;-42.0;704.0;652.0;740.0
-362.0;-253.0;466.0;?;547.0;735.0;721.0
-361.0;-103.0;428.0;27.0;614.0;778.0;767.0
-364.0;46.0;426.0;8.0;?;782.0;811.0
-366.0;50.0;?;-4.0;661.0;682.0;756.0
-367.0;260.0;373.0;-44.0;736.0;712.0;701.0
?;166.0;412.0;-25.0;706.0;682.0;730.0
-368.0;463.0;416.0;?;623.0;677.0;687.0
-370.0;117.0;419.0;1.0;546.0;?;750.0
-373.0;?;414.0;127.0;498.0;734.0;794.0
?;41.0;394.0;32.0;423.0;756.0;830.0
-384.0;-55.0;346.0;36.0;421.0;800.0;749.0
?;-221.0;316.0;57.0;485.0;717.0;729.0
-399.0;-116.0;335.0;-40.0;549.0;657.0;795.0
-404.0;-33.0;363.0;-109.0;627.0;662.0;832.0
-406.0;-32.0;369.0;-121.0;570.0;684.0;862.0
-407.0;-163.0;329.0;-160.0;415.0;773.0;780.0
-409.0;72.0;374.0;-159.0;315.0;1027.0;771.0
?;102.0;375.0;-216.0;381.0;1018.0;792.0
-426.0;59.0;374.0;-110.0;441.0;?;811.0
-434.0;-128.0;383.0;-206.0;554.0;815.0;791.0
-442.0;?;409.0;-137.0;600.0;1030.0;767.0
-450.0;123.0;475.0;-100.0;526.0;844.0;797.0
-458.0;-186.0;?;-30.0;539.0;820.0;864.0
?;-207.0;401.0;-14.0;635.0;644.0;878.0
?;-193.0;385.0;57.0;647.0;666.0;877.0
-456.0;-406.0;399.0;106.0;619.0;674.0;818.0
-451.0;-317.0;399.0;193.0;493.0;761.0;?
-447.0;?;374.0;266.0;452.0;857.0;882.0
-446.0;-383.0;345.0;273.0;465.0;830.0;911.0
-445.0;-424.0;346.0;243.0;541.0;906.0;881.0
-445.0;-528.0;379.0;221.0;?;881.0;891.0
-445.0;-415.0;373.0;129.0;559.0;692.0;800.0
-444.0;-279.0;389.0;84.0;549.0;734.0;776.0
-443.0;?;384.0;70.0;676.0;844.0;726.0
-440.0;-466.0;?;70.0;?;852.0;802.0
-438.0;-468.0;466.0;69.0;671.0;?;730.0
-438.0;-141.0;522.0;?;553.0;938.0;709.0
?;-89.0;451.0;251.0;?;873.0;?
?;?;458.0;203.0;743.0;825.0;?
-448.0;?;484.0;?;?;737.0;719.0
-446.0;358.0;438.0;168.0;811.0;622.0;717.0
?;323.0;386.0;?;798.0;600.0;744.0
-421.0;218.0;351.0;30.0;659.0;?;?
-398.0;213.0;292.0;-47.0;521.0;580.0;737.0
-371.0;-40.0;217.0;-84.0;510.0;621.0;?
-339.0;?;?;0.0;502.0;651.0;719.0
-307.0;-146.0;?;87.0;501.0;646.0;711.0
-277.0;-151.0;143.0;?;456.0;?;690.0
-250.0;19.0;140.0;-39.0;458.0;820.0;637.0
-228.0;73.0;147.0;20.0;422.0;?;610.0
-211.0;?;188.0;-87.0;371.0;819.0;?
-201.0;358.0;246.0;-213.0;299.0;787.0;567.0
-198.0;302.0;281.0;-127.0;280.0;813.0;556.0
-201.0;216.0;266.0;160.0;315.0;864.0;575.0
-207.0;189.0;213.0;121.0;376.0;876.0;620.0
-212.0;-43.0;?;96.0;416.0;840.0;624.0
-216.0;95.0;170.0;-158.0;443.0;800.0;652.0
-218.0;123.0;157.0;-248.0;421.0;758.0;637.0
?;?;138.0;-256.0;372.0;767.0;657.0
-217.0;159.0;95.0;-211.0;349.0;752.0;650.0
-214.0;141.0;65.0;-236.0;282.0;777.0;674.0
-212.0;?;43.0;?;240.0;?;672.0
-209.0;110.0;26.0;-566.0;223.0;864.0;705.0
-208.0;?;10.0;-560.0;206.0;867.0;740.0
-208.0;-29.0;?;-367.0;207.0;887.0;688.0
-209.0;41.0;39.0;-75.0;257.0;911.0;670.0
-212.0;-58.0;56.0;?;290.0;887.0;684.0
-216.0;146.0;72.0;-60.0;301.0;818.0;701.0
-218.0;288.0;67.0;?;305.0;812.0;717.0
-221.0;201.0;?;-425.0;322.0;889.0;725.0
-223.0;115.0;?;-679.0;?;872.0;?
-226.0;383.0;88.0;?;336.0;?;?
?;285.0;105.0;-1755.0;322.0;864.0;621.0
-237.0;78.0;94.0;?;318.0;864.0;482.0
-249.0;-205.0;18.0;-2341.0;365.0;917.0;484.0
-265.0;-205.0;-63.0;-2342.0;379.0;929.0;536.0
-287.0;-769.0;-152.0;-2099.0;346.0;884.0;?
-311.0;-1254.0;-157.0;-2094.0;319.0;885.0;570.0
-340.0;-503.0;-142.0;-1776.0;319.0;859.0;731.0
-368.0;-800.0;-113.0;?;380.0;737.0;770.0
-394.0;-354.0;?;-1270.0;343.0;744.0;693.0
-417.0;?;-69.0;-1203.0;325.0;770.0;571.0
-438.0;-36.0;-109.0;-948.0;385.0;596.0;?
-455.0;-109.0;-3.0;-652.0;266.0;562.0;700.0
-470.0;-25.0;118.0;-637.0;107.0;?;?
-487.0;?;146.0;-258.0;260.0;618.0;760.0
-503.0;280.0;76.0;-99.0;407.0;386.0;762.0
-520.0;194.0;65.0;155.0;429.0;89.0;731.0
-531.0;363.0;136.0;573.0;607.0;81.0;623.0
-536.0;231.0;197.0;801.0;?;-37.0;?
-534.0;209.0;272.0;1028.0;695.0;?;645.0
-529.0;140.0;279.0;1165.0;560.0;-163.0;617.0
-516.0;389.0;175.0;1231.0;?;291.0;?
-504.0;452.0;49.0;1164.0;340.0;838.0;?
-493.0;575.0;203.0;1045.0;568.0;922.0;547.0
-479.0;569.0;230.0;?;490.0;688.0;550.0
-466.0;403.0;?;896.0;516.0;690.0;601.0
-454.0;512.0;221.0;858.0;418.0;835.0;596.0
-446.0;550.0;?;923.0;?;856.0;533.0
-440.0;529.0;144.0;815.0;338.0;818.0;463.0
-436.0;386.0;162.0;?;334.0;837.0;374.0
-436.0;433.0;146.0;888.0;413.0;694.0;260.0
-432.0;323.0;159.0;869.0;421.0;678.0;369.0
-430.0;490.0;183.0;732.0;303.0;691.0;437.0
-427.0;320.0;93.0;692.0;303.0;608.0;525.0
-423.0;469.0;92.0;592.0;305.0;890.0;523.0
-421.0;575.0;198.0;660.0;231.0;?;501.0
-422.0;627.0;221.0;401.0;278.0;834.0;491.0
-426.0;696.0;242.0;219.0;244.0;794.0;512.0
-429.0;500.0;162.0;299.0;248.0;812.0;516.0
-432.0;417.0;143.0;537.0;?;670.0;462.0
-435.0;508.0;144.0;512.0;?;506.0;470.0
-438.0;554.0;151.0;552.0;-47.0;516.0;469.0
-437.0;628.0;95.0;528.0;186.0;615.0;462.0
-432.0;465.0;136.0;477.0;303.0;710.0;480.0
-428.0;426.0;246.0;363.0;273.0;737.0;432.0
-423.0;590.0;201.0;344.0;321.0;642.0;?
-418.0;722.0;290.0;455.0;181.0;769.0;442.0
-415.0;?;258.0;247.0;174.0;875.0;413.0
-411.0;466.0;278.0;145.0;220.0;713.0;482.0
-409.0;?;318.0;?;202.0;706.0;495.0
-405.0;706.0;213.0;143.0;199.0;772.0;445.0
-402.0;?;214.0;?;203.0;794.0;440.0
-399.0;638.0;?;?;219.0;689.0;?
-395.0;515.0;220.0;241.0;216.0;669.0;427.0
-390.0;556.0;252.0;?;156.0;?;449.0
-388.0;582.0;201.0;266.0;138.0;738.0;432.0
-385.0;679.0;260.0;232.0;102.0;695.0;420.0
-380.0;686.0;230.0;247.0;171.0;813.0;401.0
-375.0;715.0;230.0;294.0;139.0;875.0;446.0
-369.0;613.0;?;219.0;191.0;824.0;456.0
-364.0;752.0;278.0;273.0;243.0;788.0;453.0
-359.0;?;213.0;269.0;169.0;792.0;439.0
-355.0;673.0;278.0;194.0;118.0;910.0;465.0
-351.0;505.0;248.0;171.0;120.0;807.0;505.0
-347.0;548.0;246.0;132.0;135.0;774.0;446.0
-342.0;591.0;259.0;?;157.0;875.0;444.0
-337.0;670.0;259.0;20.0;164.0;861.0;459.0
?;750.0;257.0;16.0;117.0;825.0;441.0
-328.0;?;235.0;7.0;93.0;895.0;414.0
-323.0;672.0;266.0;32.0;138.0;901.0;406.0
-317.0;482.0;240.0;55.0;171.0;901.0;493.0
-312.0;433.0;252.0;40.0;?;999.0;543.0
-310.0;-16.0;275.0;-35.0;99.0;1028.0;480.0
-309.0;-367.0;275.0;-7.0;?;?;530.0
-307.0;-224.0;276.0;-10.0;198.0;914.0;537.0
-303.0;-108.0;281.0;64.0;158.0;893.0;649.0
-301.0;218.0;287.0;114.0;115.0;1015.0;718.0
-302.0;-247.0;358.0;205.0;74.0;1070.0;686.0
-308.0;921.0;427.0;253.0;93.0;1090.0;667.0
-316.0;?;344.0;235.0;114.0;1015.0;719.0
-327.0;-214.0;247.0;151.0;78.0;890.0;625.0
-340.0;?;269.0;153.0;213.0;820.0;620.0
-353.0;?;123.0;107.0;?;631.0;591.0
-363.0;?;110.0;110.0;183.0;?;555.0
-374.0;632.0;?;153.0;157.0;316.0;583.0
-383.0;199.0;107.0;174.0;263.0;476.0;?
-389.0;81.0;134.0;147.0;385.0;545.0;537.0
?;-206.0;228.0;147.0;521.0;?;597.0
-391.0;451.0;236.0;79.0;480.0;848.0;630.0
-392.0;525.0;230.0;-19.0;580.0;?;622.0
-396.0;?;361.0;-344.0;341.0;1021.0;504.0
-402.0;132.0;345.0;-154.0;418.0;757.0;643.0
-404.0;158.0;228.0;-23.0;527.0;493.0;657.0
-402.0;?;268.0;60.0;282.0;634.0;627.0
-401.0;290.0;282.0;?;225.0;835.0;?
-400.0;285.0;197.0;-18.0;315.0;717.0;576.0
-399.0;339.0;290.0;-124.0;251.0;914.0;499.0
-401.0;354.0;273.0;?;246.0;833.0;535.0
-403.0;168.0;222.0;169.0;377.0;737.0;563.0
-401.0;?;201.0;206.0;446.0;710.0;572.0
-395.0;118.0;?;?;354.0;804.0;569.0
-393.0;143.0;371.0;139.0;125.0;850.0;575.0
-394.0;200.0;229.0;178.0;392.0;856.0;663.0
-393.0;209.0;239.0;131.0;426.0;767.0;661.0
-390.0;183.0;?;93.0;416.0;835.0;650.0
-385.0;290.0;227.0;29.0;387.0;840.0;662.0
-382.0;359.0;297.0;-12.0;248.0;828.0;687.0
?;244.0;274.0;-37.0;160.0;899.0;660.0
-384.0;211.0;?;-27.0;248.0;846.0;653.0
?;321.0;217.0;?;312.0;851.0;646.0
-386.0;424.0;?;-8.0;272.0;785.0;606.0
-387.0;263.0;?;-56.0;239.0;775.0;544.0
-389.0;159.0;258.0;-30.0;270.0;848.0;501.0
-391.0;-115.0;201.0;-34.0;477.0;794.0;?
-389.0;-176.0;?;-70.0;385.0;747.0;467.0
-387.0;?;?;-175.0;346.0;973.0;475.0
-388.0;?;268.0;-384.0;373.0;977.0;649.0
-391.0;-381.0;316.0;?;?;976.0;748.0
-395.0;?;280.0;-492.0;408.0;891.0;746.0
-399.0;?;281.0;-776.0;386.0;827.0;834.0
-403.0;?;305.0;-770.0;367.0;734.0;821.0
-408.0;-611.0;295.0;-798.0;281.0;715.0;770.0
-415.0;-603.0;299.0;-926.0;108.0;718.0;819.0
-423.0;-483.0;213.0;-783.0;192.0;764.0;871.0
-432.0;-486.0;130.0;-265.0;239.0;?;857.0
-442.0;-365.0;143.0;34.0;?;598.0;844.0
?;-483.0;206.0;127.0;253.0;?;824.0
-458.0;-543.0;232.0;123.0;420.0;639.0;788.0
-464.0;-491.0;263.0;68.0;597.0;597.0;753.0
-468.0;-480.0;329.0;-9.0;?;542.0;774.0
-472.0;-546.0;325.0;-55.0;?;452.0;820.0
-473.0;-594.0;320.0;-9.0;?;536.0;858.0
-473.0;-600.0;308.0;57.0;547.0;492.0;854.0
-471.0;-607.0;?;84.0;?;452.0;805.0
-465.0;-632.0;273.0;101.0;722.0;468.0;766.0
-459.0;-521.0;315.0;?;656.0;546.0;818.0
-456.0;-342.0;312.0;85.0;621.0;670.0;751.0
-455.0;?;292.0;98.0;565.0;656.0;643.0
-456.0;75.0;248.0;?;551.0;618.0;486.0
-459.0;?;228.0;-49.0;522.0;586.0;444.0
?;242.0;209.0;-17.0;?;492.0;486.0
-461.0;?;224.0;-27.0;631.0;?;659.0
-459.0;390.0;239.0;-18.0;728.0;535.0;673.0
-455.0;241.0;268.0;-60.0;729.0;677.0;659.0
-451.0;?;363.0;-14.0;630.0;691.0;?
-448.0;664.0;340.0;-19.0;601.0;683.0;705.0
-442.0;709.0;271.0;-28.0;695.0;602.0;523.0
-429.0;660.0;236.0;19.0;632.0;?;487.0
-410.0;620.0;151.0;-95.0;400.0;408.0;?
-388.0;505.0;167.0;-199.0;?;477.0;533.0
-371.0;648.0;186.0;-218.0;-71.0;577.0;504.0
?;705.0;72.0;-250.0;84.0;601.0;?
-343.0;603.0;30.0;-308.0;387.0;759.0;490.0
-324.0;605.0;67.0;-363.0;383.0;911.0;?
?;632.0;223.0;-199.0;420.0;1220.0;517.0
-299.0;626.0;295.0;-221.0;355.0;1073.0;472.0
-285.0;722.0;255.0;-317.0;?;1058.0;448.0
-277.0;704.0;283.0;-152.0;76.0;1070.0;?
-276.0;564.0;271.0;-210.0;?;885.0;410.0
-275.0;654.0;246.0;-218.0;137.0;912.0;403.0
