InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-427.0;?;-130.0;-502.0;543.0;326.0;-178.0;334.0;651.0
-406.0;-66.0;-68.0;-518.0;543.0;?;-167.0;317.0;685.0
-400.0;-69.0;-103.0;-467.0;504.0;384.0;-139.0;313.0;741.0
-384.0;-72.0;-96.0;-503.0;502.0;384.0;-186.0;290.0;732.0
?;-73.0;-81.0;-449.0;?;348.0;-169.0;246.0;?
-258.0;-74.0;-4.0;-410.0;405.0;?;-75.0;183.0;757.0
-297.0;-80.0;48.0;-398.0;343.0;316.0;?;195.0;817.0
-326.0;-89.0;55.0;-364.0;?;302.0;-73.0;210.0;?
-324.0;-102.0;41.0;-290.0;411.0;?;-70.0;202.0;810.0
?;-117.0;53.0;?;427.0;312.0;-32.0;226.0;?
-282.0;-132.0;9.0;-359.0;?;296.0;-95.0;254.0;741.0
-322.0;-151.0;-19.0;-349.0;515.0;?;-138.0;281.0;762.0
-393.0;?;-17.0;-277.0;573.0;300.0;-125.0;309.0;702.0
-243.0;-185.0;42.0;-232.0;613.0;?;-38.0;339.0;460.0
-227.0;-191.0;61.0;-244.0;684.0;263.0;-83.0;359.0;464.0
-293.0;-186.0;38.0;-229.0;?;287.0;-39.0;366.0;816.0
-285.0;-180.0;-3.0;-247.0;682.0;314.0;?;361.0;550.0
-263.0;-178.0;-27.0;-297.0;727.0;332.0;-135.0;323.0;864.0
-233.0;-177.0;-64.0;-297.0;752.0;313.0;-120.0;275.0;861.0
-190.0;-174.0;-45.0;?;720.0;336.0;-113.0;248.0;860.0
-188.0;-173.0;-19.0;-265.0;738.0;281.0;-76.0;202.0;829.0
-193.0;-174.0;-29.0;-274.0;742.0;265.0;?;193.0;808.0
-202.0;-176.0;-38.0;?;700.0;275.0;-145.0;212.0;793.0
-210.0;-174.0;-57.0;-275.0;629.0;286.0;-118.0;259.0;?
-219.0;-171.0;-45.0;-273.0;567.0;298.0;-169.0;300.0;770.0
-223.0;-168.0;-55.0;-283.0;315.0;334.0;-120.0;247.0;875.0
-200.0;-166.0;-77.0;-277.0;?;343.0;-159.0;187.0;864.0
-188.0;-165.0;-78.0;-282.0;514.0;333.0;-154.0;?;828.0
-212.0;-165.0;-65.0;-292.0;418.0;294.0;-119.0;210.0;962.0
-257.0;-165.0;-46.0;-282.0;588.0;255.0;-131.0;237.0;844.0
-274.0;-164.0;-43.0;-294.0;?;252.0;-112.0;259.0;814.0
-266.0;-164.0;-45.0;-276.0;703.0;267.0;-112.0;288.0;854.0
-256.0;-163.0;-69.0;-266.0;665.0;262.0;-130.0;247.0;791.0
-232.0;-163.0;-53.0;?;647.0;221.0;-125.0;230.0;859.0
?;-163.0;?;-282.0;636.0;250.0;-104.0;241.0;844.0
-241.0;-162.0;-57.0;?;740.0;253.0;-112.0;279.0;839.0
-252.0;-161.0;-48.0;-272.0;668.0;274.0;-112.0;286.0;888.0
-269.0;-160.0;-57.0;-287.0;719.0;245.0;-140.0;282.0;866.0
-283.0;-159.0;-48.0;-291.0;730.0;255.0;-132.0;288.0;?
-282.0;-159.0;-59.0;-299.0;611.0;262.0;-135.0;293.0;830.0
-280.0;-161.0;-66.0;-281.0;760.0;246.0;?;297.0;?
-249.0;-161.0;-56.0;-283.0;705.0;267.0;-119.0;291.0;864.0
-225.0;-162.0;-55.0;-265.0;662.0;242.0;-120.0;272.0;766.0
-221.0;-164.0;-29.0;-272.0;679.0;?;-119.0;270.0;?
-222.0;?;-40.0;-283.0;668.0;239.0;-105.0;276.0;737.0
-217.0;-165.0;-39.0;-278.0;697.0;?;-106.0;280.0;794.0
-203.0;-165.0;-36.0;-273.0;708.0;272.0;-120.0;269.0;?
-195.0;-164.0;-52.0;?;683.0;251.0;-115.0;269.0;757.0
-194.0;-164.0;-46.0;?;713.0;273.0;-105.0;276.0;798.0
-201.0;-164.0;?;-292.0;713.0;257.0;-94.0;277.0;810.0
-216.0;-164.0;-40.0;?;685.0;257.0;?;276.0;799.0
-220.0;-163.0;-30.0;-261.0;675.0;217.0;-85.0;284.0;801.0
-229.0;-163.0;-29.0;-253.0;694.0;250.0;-84.0;?;825.0
-212.0;-164.0;-29.0;-313.0;680.0;245.0;-83.0;282.0;839.0
-203.0;-165.0;-29.0;-294.0;622.0;244.0;-86.0;274.0;858.0
?;-166.0;-27.0;-279.0;?;246.0;-90.0;270.0;840.0
-193.0;-166.0;-10.0;-279.0;623.0;264.0;-73.0;269.0;806.0
-205.0;-166.0;-5.0;-285.0;582.0;224.0;-59.0;268.0;809.0
-203.0;-167.0;8.0;-292.0;601.0;?;-65.0;265.0;848.0
-209.0;-168.0;2.0;-276.0;590.0;250.0;-70.0;266.0;831.0
-215.0;-167.0;7.0;-261.0;642.0;254.0;?;274.0;853.0
-222.0;-167.0;6.0;-253.0;671.0;254.0;-64.0;266.0;895.0
-209.0;?;?;-274.0;634.0;250.0;-57.0;259.0;857.0
-196.0;-167.0;30.0;-266.0;?;?;-35.0;245.0;836.0
-188.0;-166.0;21.0;-266.0;686.0;263.0;-40.0;237.0;896.0
-193.0;-167.0;20.0;-268.0;705.0;224.0;-35.0;235.0;841.0
-198.0;-167.0;17.0;-287.0;736.0;278.0;-16.0;242.0;?
-201.0;-167.0;29.0;-282.0;732.0;300.0;?;246.0;855.0
-194.0;?;2.0;-272.0;725.0;292.0;-37.0;?;832.0
?;-170.0;10.0;-262.0;?;305.0;-34.0;221.0;848.0
-186.0;-170.0;19.0;-256.0;762.0;275.0;2.0;215.0;839.0
-168.0;-171.0;29.0;-279.0;765.0;295.0;-16.0;206.0;835.0
-185.0;-171.0;17.0;-276.0;756.0;284.0;-43.0;213.0;834.0
-178.0;-171.0;7.0;-263.0;806.0;282.0;?;202.0;834.0
-183.0;-171.0;?;-267.0;785.0;262.0;-47.0;205.0;833.0
-182.0;-171.0;27.0;-264.0;788.0;268.0;?;?;807.0
-183.0;-171.0;22.0;?;803.0;282.0;-55.0;194.0;823.0
-189.0;?;4.0;-294.0;783.0;275.0;-68.0;192.0;844.0
-197.0;-170.0;-1.0;?;777.0;268.0;-20.0;183.0;831.0
-198.0;?;5.0;-275.0;786.0;271.0;-37.0;197.0;835.0
-219.0;-169.0;17.0;-265.0;778.0;267.0;-59.0;203.0;885.0
-215.0;-169.0;20.0;-279.0;797.0;280.0;-37.0;197.0;889.0
-198.0;-167.0;12.0;-288.0;801.0;262.0;?;188.0;878.0
-196.0;-167.0;9.0;-268.0;773.0;?;-37.0;180.0;851.0
-203.0;-167.0;?;-285.0;763.0;288.0;-65.0;183.0;877.0
?;-166.0;0.0;-274.0;785.0;?;-45.0;?;862.0
-216.0;-165.0;0.0;-289.0;797.0;304.0;-62.0;197.0;?
?;-164.0;?;-279.0;787.0;285.0;-57.0;194.0;875.0
-213.0;-164.0;-6.0;-273.0;793.0;294.0;-39.0;?;871.0
-211.0;-164.0;11.0;-277.0;794.0;257.0;-44.0;196.0;837.0
-215.0;-164.0;11.0;-270.0;792.0;280.0;-46.0;202.0;843.0
-208.0;?;3.0;-304.0;809.0;284.0;-88.0;195.0;830.0
-210.0;-164.0;-10.0;?;834.0;287.0;-46.0;197.0;841.0
-210.0;?;8.0;-286.0;842.0;274.0;-52.0;196.0;?
-209.0;-163.0;5.0;-285.0;841.0;268.0;-36.0;195.0;?
-210.0;-163.0;?;-294.0;833.0;277.0;-40.0;?;893.0
-222.0;-163.0;-12.0;-305.0;835.0;268.0;-55.0;201.0;?
?;-162.0;-2.0;-311.0;815.0;269.0;?;207.0;858.0
-225.0;-162.0;0.0;-291.0;853.0;265.0;-58.0;205.0;868.0
-224.0;-162.0;16.0;-284.0;?;254.0;-37.0;205.0;?
-223.0;-162.0;20.0;-290.0;803.0;291.0;-40.0;207.0;?
?;?;0.0;-305.0;807.0;286.0;-73.0;199.0;855.0
-211.0;-162.0;11.0;?;812.0;275.0;-58.0;192.0;850.0
-210.0;-162.0;8.0;-296.0;799.0;277.0;?;203.0;828.0
-208.0;-162.0;?;-300.0;793.0;281.0;-43.0;208.0;850.0
-213.0;-163.0;1.0;-291.0;?;267.0;-44.0;212.0;870.0
-216.0;-163.0;14.0;-302.0;852.0;270.0;-45.0;204.0;847.0
-204.0;-163.0;3.0;-298.0;855.0;259.0;-78.0;198.0;?
-209.0;-164.0;10.0;-277.0;838.0;294.0;-84.0;201.0;870.0
-212.0;-164.0;15.0;-283.0;843.0;294.0;-52.0;207.0;849.0
-213.0;-165.0;11.0;-294.0;832.0;294.0;-67.0;209.0;842.0
-203.0;-165.0;?;-304.0;799.0;298.0;-64.0;202.0;867.0
-203.0;-166.0;2.0;?;812.0;274.0;-47.0;198.0;869.0
-211.0;?;13.0;?;824.0;275.0;?;202.0;869.0
-211.0;-167.0;2.0;-302.0;824.0;291.0;-56.0;?;859.0
-207.0;-167.0;-10.0;-296.0;812.0;?;-56.0;200.0;840.0
-206.0;-166.0;0.0;-301.0;831.0;?;-74.0;?;848.0
-212.0;-166.0;-10.0;-297.0;836.0;286.0;-45.0;206.0;841.0
-207.0;-166.0;1.0;-300.0;815.0;285.0;-60.0;206.0;863.0
-206.0;-165.0;10.0;-297.0;825.0;285.0;-36.0;199.0;870.0
-214.0;-165.0;10.0;?;?;285.0;-57.0;?;879.0
-214.0;-165.0;8.0;-304.0;823.0;285.0;-72.0;203.0;862.0
-217.0;-164.0;-3.0;-302.0;823.0;268.0;-51.0;204.0;883.0
-216.0;-164.0;7.0;-319.0;845.0;277.0;-60.0;207.0;873.0
-213.0;-164.0;2.0;-309.0;836.0;305.0;-48.0;203.0;850.0
?;-164.0;-12.0;-293.0;826.0;272.0;-58.0;201.0;851.0
-207.0;-163.0;-10.0;?;827.0;285.0;-62.0;205.0;?
-208.0;-163.0;1.0;-304.0;825.0;?;-64.0;201.0;842.0
-213.0;-162.0;15.0;-303.0;821.0;290.0;-75.0;204.0;873.0
-216.0;-161.0;-8.0;-295.0;829.0;?;-58.0;?;871.0
-221.0;?;-2.0;-304.0;?;272.0;-64.0;208.0;879.0
-219.0;-161.0;1.0;-306.0;832.0;284.0;-47.0;205.0;867.0
-216.0;-161.0;-10.0;-311.0;830.0;276.0;?;206.0;?
-216.0;-161.0;-10.0;?;827.0;265.0;-79.0;207.0;871.0
-216.0;-161.0;?;-306.0;836.0;286.0;-44.0;209.0;880.0
?;-161.0;-18.0;?;829.0;295.0;-52.0;208.0;874.0
-219.0;-160.0;-9.0;-309.0;833.0;295.0;?;208.0;854.0
-219.0;-160.0;-10.0;-311.0;830.0;294.0;-80.0;210.0;862.0
-217.0;-160.0;5.0;?;824.0;280.0;-51.0;?;849.0
-220.0;-160.0;-10.0;-306.0;821.0;278.0;-57.0;210.0;864.0
?;-160.0;-12.0;-316.0;841.0;283.0;-65.0;211.0;882.0
-218.0;-160.0;3.0;-303.0;847.0;269.0;-71.0;?;876.0
-220.0;-160.0;-5.0;-323.0;845.0;?;-39.0;214.0;880.0
-216.0;-159.0;-19.0;-313.0;834.0;?;?;210.0;870.0
-213.0;-159.0;-11.0;-314.0;836.0;305.0;-70.0;206.0;?
-216.0;-159.0;-12.0;-323.0;827.0;308.0;-81.0;215.0;869.0
-220.0;-159.0;0.0;-321.0;?;280.0;-76.0;214.0;869.0
-223.0;-158.0;-18.0;-311.0;831.0;289.0;-76.0;210.0;879.0
-224.0;-158.0;-1.0;?;823.0;306.0;?;212.0;878.0
?;-159.0;-10.0;-307.0;837.0;295.0;-56.0;216.0;868.0
-223.0;-159.0;11.0;-308.0;836.0;295.0;-42.0;215.0;868.0
-221.0;-159.0;-4.0;-309.0;844.0;295.0;-61.0;216.0;870.0
-223.0;-159.0;-22.0;?;850.0;293.0;-56.0;216.0;862.0
-215.0;-159.0;-26.0;-316.0;845.0;283.0;-25.0;215.0;848.0
-213.0;-158.0;-3.0;-304.0;?;270.0;-64.0;210.0;?
-227.0;-158.0;-4.0;-318.0;846.0;269.0;-59.0;217.0;863.0
?;-159.0;-11.0;-317.0;848.0;289.0;-87.0;217.0;?
?;-158.0;-9.0;-286.0;849.0;281.0;-70.0;217.0;866.0
-229.0;-158.0;-12.0;?;849.0;297.0;-58.0;220.0;?
-228.0;?;-1.0;-312.0;852.0;297.0;-61.0;217.0;823.0
-216.0;-159.0;-7.0;-305.0;847.0;273.0;-75.0;209.0;827.0
?;-159.0;-11.0;-313.0;837.0;290.0;-66.0;220.0;831.0
-224.0;-159.0;-10.0;-313.0;844.0;282.0;-75.0;220.0;811.0
-221.0;-159.0;-10.0;-312.0;847.0;263.0;-75.0;213.0;810.0
-222.0;-159.0;-19.0;-314.0;838.0;293.0;-76.0;?;807.0
-223.0;-159.0;-19.0;-308.0;834.0;295.0;?;219.0;780.0
-220.0;-159.0;-28.0;-303.0;841.0;294.0;-59.0;218.0;788.0
-213.0;-158.0;7.0;-302.0;831.0;275.0;-59.0;215.0;750.0
-219.0;-158.0;-1.0;-315.0;825.0;285.0;-48.0;219.0;782.0
-223.0;-158.0;-28.0;-327.0;831.0;273.0;-61.0;220.0;794.0
?;-158.0;-19.0;-308.0;832.0;276.0;?;217.0;739.0
-224.0;-157.0;-7.0;-309.0;818.0;255.0;-66.0;216.0;785.0
-223.0;-157.0;2.0;-331.0;809.0;244.0;-93.0;222.0;738.0
-218.0;-157.0;-21.0;-314.0;792.0;242.0;-61.0;220.0;746.0
-212.0;-157.0;23.0;-313.0;?;251.0;?;221.0;763.0
-206.0;-157.0;?;-332.0;786.0;247.0;-50.0;219.0;717.0
-213.0;-156.0;-25.0;-321.0;762.0;249.0;-90.0;?;824.0
-227.0;-155.0;-35.0;-310.0;752.0;250.0;-76.0;217.0;842.0
-225.0;-155.0;-6.0;-289.0;?;?;-84.0;227.0;821.0
-211.0;-156.0;-8.0;-304.0;713.0;202.0;-65.0;218.0;811.0
-204.0;?;-10.0;-307.0;701.0;231.0;-87.0;207.0;?
-212.0;-157.0;-30.0;-316.0;717.0;234.0;-80.0;219.0;853.0
-221.0;-157.0;-38.0;-332.0;?;254.0;?;234.0;863.0
-206.0;-157.0;-37.0;-343.0;713.0;252.0;-107.0;221.0;983.0
?;-157.0;-28.0;-346.0;686.0;246.0;-98.0;211.0;855.0
-195.0;-158.0;-46.0;-348.0;669.0;271.0;-128.0;217.0;720.0
-190.0;-157.0;-75.0;-332.0;697.0;285.0;-114.0;220.0;826.0
-183.0;-157.0;-66.0;-318.0;657.0;272.0;-129.0;214.0;713.0
?;-156.0;-42.0;-342.0;656.0;?;-95.0;230.0;704.0
-190.0;-155.0;-69.0;-323.0;756.0;294.0;-121.0;237.0;694.0
?;-154.0;-93.0;-351.0;759.0;?;-119.0;237.0;?
-168.0;-153.0;-64.0;-349.0;707.0;279.0;-110.0;223.0;720.0
-160.0;-153.0;-44.0;-330.0;771.0;251.0;-120.0;218.0;793.0
-165.0;?;-27.0;-337.0;777.0;231.0;?;222.0;807.0
-176.0;-152.0;-54.0;-348.0;736.0;261.0;?;239.0;843.0
-177.0;-151.0;?;-327.0;816.0;239.0;-121.0;251.0;859.0
-189.0;-150.0;-57.0;-335.0;810.0;242.0;-111.0;249.0;869.0
-193.0;-148.0;-47.0;-329.0;568.0;254.0;?;?;849.0
-216.0;-147.0;-39.0;-339.0;607.0;265.0;-91.0;252.0;869.0
-234.0;-146.0;-50.0;-340.0;574.0;244.0;?;270.0;831.0
-244.0;-146.0;?;-351.0;498.0;255.0;-119.0;276.0;885.0
-242.0;-147.0;-57.0;-336.0;568.0;255.0;-120.0;268.0;867.0
?;-147.0;-39.0;-345.0;635.0;245.0;-124.0;?;808.0
-261.0;-149.0;-30.0;-346.0;605.0;207.0;-109.0;279.0;869.0
?;-152.0;-19.0;-315.0;592.0;221.0;-112.0;269.0;927.0
-218.0;-154.0;-13.0;-313.0;634.0;220.0;-114.0;259.0;868.0
-213.0;-156.0;-21.0;?;665.0;214.0;-103.0;260.0;799.0
-217.0;-157.0;-23.0;-326.0;703.0;?;-119.0;?;845.0
-215.0;-158.0;-45.0;-339.0;?;248.0;-97.0;259.0;702.0
-212.0;-159.0;-49.0;-325.0;679.0;255.0;-92.0;?;469.0
-220.0;-159.0;-47.0;-359.0;691.0;282.0;-93.0;266.0;308.0
-223.0;-158.0;-48.0;-354.0;676.0;293.0;-116.0;276.0;499.0
-224.0;-158.0;-48.0;-344.0;692.0;322.0;-124.0;268.0;664.0
-225.0;-158.0;-55.0;-368.0;699.0;318.0;-81.0;271.0;?
-222.0;?;-29.0;-323.0;623.0;?;-83.0;273.0;656.0
?;-158.0;-26.0;-347.0;767.0;324.0;-76.0;261.0;761.0
?;-158.0;-26.0;-290.0;755.0;294.0;-109.0;?;646.0
-177.0;-158.0;-49.0;-358.0;710.0;?;-159.0;251.0;568.0
-177.0;-158.0;-55.0;-372.0;632.0;266.0;?;242.0;784.0
?;-158.0;-28.0;-276.0;?;256.0;-115.0;242.0;725.0
-202.0;-158.0;77.0;-196.0;?;133.0;-2.0;252.0;678.0
-207.0;-158.0;154.0;-134.0;377.0;131.0;90.0;252.0;668.0
-220.0;-158.0;200.0;-84.0;102.0;129.0;125.0;250.0;601.0
-234.0;-158.0;181.0;?;228.0;184.0;148.0;257.0;508.0
?;-158.0;72.0;-231.0;486.0;?;46.0;255.0;?
?;-158.0;-47.0;-351.0;537.0;358.0;-45.0;248.0;441.0
?;-159.0;-114.0;-357.0;591.0;480.0;-83.0;255.0;?
-231.0;-160.0;-189.0;-286.0;597.0;532.0;-79.0;?;348.0
?;-162.0;-55.0;-183.0;?;?;-40.0;237.0;316.0
-230.0;?;32.0;-90.0;?;337.0;96.0;270.0;288.0
-215.0;-165.0;125.0;30.0;670.0;?;159.0;234.0;241.0
-175.0;-166.0;143.0;-103.0;734.0;?;120.0;276.0;262.0
-192.0;-167.0;-32.0;-221.0;603.0;?;-29.0;220.0;225.0
-92.0;-168.0;-58.0;-230.0;605.0;378.0;-34.0;116.0;257.0
-47.0;-170.0;-82.0;-223.0;559.0;358.0;-107.0;54.0;297.0
-9.0;-169.0;-69.0;-241.0;518.0;348.0;-45.0;25.0;331.0
-26.0;-165.0;-64.0;-248.0;362.0;355.0;-86.0;37.0;353.0
-156.0;-161.0;?;?;356.0;333.0;-59.0;120.0;346.0
-266.0;?;-40.0;-189.0;318.0;304.0;-79.0;229.0;320.0
-368.0;-151.0;-14.0;-201.0;279.0;324.0;?;286.0;?
-419.0;-147.0;-50.0;-210.0;246.0;332.0;-60.0;311.0;305.0
-327.0;-143.0;-64.0;-238.0;212.0;333.0;-112.0;196.0;314.0
?;-141.0;-102.0;-272.0;231.0;381.0;-86.0;111.0;333.0
-158.0;-142.0;-87.0;-254.0;211.0;371.0;-131.0;34.0;337.0
?;-140.0;-76.0;-235.0;206.0;?;-82.0;?;316.0
-259.0;-138.0;-78.0;-234.0;215.0;377.0;?;179.0;338.0
-276.0;-137.0;-92.0;-225.0;240.0;356.0;-105.0;249.0;346.0
-281.0;-136.0;-48.0;?;287.0;362.0;-66.0;261.0;359.0
-286.0;-137.0;-26.0;-231.0;319.0;299.0;-68.0;229.0;332.0
-289.0;-137.0;-19.0;-237.0;320.0;298.0;-80.0;?;327.0
-273.0;-137.0;-38.0;-268.0;?;309.0;-56.0;229.0;358.0
-234.0;-137.0;-48.0;-215.0;283.0;347.0;-49.0;214.0;359.0
-237.0;-138.0;?;-242.0;279.0;339.0;-34.0;155.0;333.0
-255.0;-136.0;-52.0;-332.0;?;363.0;-69.0;231.0;328.0
?;-134.0;-66.0;-319.0;286.0;329.0;-65.0;247.0;363.0
-330.0;-132.0;-36.0;-271.0;289.0;255.0;-100.0;288.0;407.0
-344.0;-131.0;-19.0;-256.0;?;266.0;?;272.0;395.0
-324.0;-132.0;-28.0;-272.0;294.0;297.0;-56.0;262.0;?
-309.0;-134.0;-29.0;-281.0;298.0;?;-103.0;256.0;?
-311.0;-138.0;-47.0;-196.0;308.0;311.0;-67.0;252.0;315.0
?;-142.0;?;-130.0;275.0;353.0;-41.0;227.0;336.0
-252.0;-145.0;-64.0;-169.0;279.0;356.0;-65.0;218.0;327.0
-245.0;-147.0;-51.0;-221.0;323.0;366.0;-58.0;221.0;?
-255.0;-149.0;-36.0;-194.0;327.0;342.0;-75.0;223.0;354.0
-258.0;-150.0;-22.0;-206.0;305.0;?;-44.0;224.0;343.0
-278.0;-151.0;-71.0;-205.0;280.0;339.0;-60.0;212.0;?
-288.0;-150.0;-39.0;-237.0;302.0;328.0;-54.0;234.0;313.0
?;-152.0;-32.0;-185.0;329.0;298.0;?;241.0;299.0
-232.0;-154.0;-15.0;-198.0;351.0;294.0;-60.0;222.0;326.0
-210.0;-155.0;-21.0;-190.0;336.0;272.0;-26.0;?;?
-230.0;-154.0;?;-207.0;305.0;?;-60.0;212.0;310.0
-258.0;-153.0;0.0;-168.0;288.0;277.0;-58.0;222.0;303.0
-270.0;-152.0;-22.0;-185.0;287.0;?;-56.0;228.0;314.0
-289.0;-152.0;-31.0;-172.0;289.0;293.0;-36.0;234.0;316.0
-281.0;-151.0;-19.0;-162.0;305.0;?;-31.0;218.0;317.0
-277.0;-152.0;-47.0;?;?;?;-54.0;228.0;315.0
-281.0;-153.0;-47.0;?;320.0;333.0;-66.0;232.0;316.0
-267.0;?;-30.0;-184.0;301.0;298.0;-68.0;214.0;277.0
-276.0;-156.0;-25.0;-176.0;269.0;255.0;-20.0;217.0;?
-267.0;-158.0;-14.0;-167.0;?;305.0;?;218.0;321.0
-265.0;-160.0;-29.0;-187.0;291.0;284.0;-42.0;?;332.0
-241.0;-162.0;-38.0;-188.0;290.0;298.0;-68.0;199.0;316.0
-241.0;-163.0;-54.0;-207.0;286.0;309.0;-51.0;196.0;306.0
-231.0;-164.0;-33.0;-183.0;288.0;310.0;-52.0;205.0;289.0
-220.0;-165.0;-38.0;-171.0;284.0;273.0;-68.0;191.0;307.0
?;-165.0;-14.0;-180.0;286.0;262.0;-80.0;203.0;283.0
-252.0;-163.0;-14.0;-190.0;285.0;?;-49.0;204.0;269.0
-248.0;-162.0;-34.0;-201.0;286.0;294.0;-63.0;200.0;281.0
-262.0;-160.0;-46.0;-179.0;282.0;279.0;-57.0;212.0;322.0
-264.0;-159.0;-49.0;-172.0;270.0;?;-65.0;216.0;313.0
-250.0;?;-30.0;-212.0;?;278.0;-55.0;216.0;286.0
-237.0;-158.0;-29.0;?;288.0;290.0;-58.0;212.0;296.0
-226.0;-157.0;-38.0;-183.0;296.0;?;-39.0;207.0;278.0
-241.0;-156.0;-40.0;-174.0;281.0;254.0;-52.0;215.0;287.0
-260.0;-155.0;-46.0;?;265.0;317.0;-81.0;223.0;295.0
-262.0;-154.0;-39.0;?;?;313.0;-68.0;222.0;287.0
-257.0;-154.0;?;?;271.0;297.0;-79.0;223.0;312.0
-230.0;-154.0;-35.0;-181.0;266.0;304.0;-38.0;?;309.0
?;-153.0;-40.0;-180.0;247.0;?;-49.0;211.0;298.0
-227.0;?;-30.0;-180.0;267.0;279.0;-62.0;218.0;303.0
-243.0;-153.0;-13.0;-190.0;280.0;265.0;-78.0;222.0;300.0
-253.0;-153.0;-39.0;-189.0;?;299.0;-94.0;228.0;323.0
?;-152.0;-53.0;-183.0;272.0;?;-84.0;221.0;299.0
-244.0;-152.0;-73.0;-181.0;269.0;308.0;-92.0;218.0;305.0
-244.0;-152.0;-69.0;-164.0;259.0;315.0;-103.0;?;290.0
-232.0;-150.0;-74.0;-240.0;267.0;315.0;-121.0;216.0;306.0
-236.0;-148.0;-85.0;-218.0;272.0;336.0;-113.0;227.0;335.0
-246.0;-147.0;-86.0;?;266.0;329.0;-118.0;228.0;336.0
-257.0;-147.0;-68.0;?;271.0;305.0;-88.0;237.0;327.0
-254.0;-146.0;?;-216.0;282.0;?;-97.0;244.0;327.0
-247.0;-146.0;-64.0;-202.0;271.0;305.0;-86.0;233.0;344.0
-255.0;-145.0;?;-219.0;269.0;?;-94.0;?;328.0
-233.0;-145.0;-75.0;-219.0;284.0;327.0;-90.0;234.0;?
-222.0;-144.0;-63.0;-184.0;303.0;336.0;-52.0;226.0;336.0
-239.0;-141.0;-96.0;-178.0;291.0;?;-100.0;229.0;346.0
-240.0;-138.0;-89.0;-190.0;270.0;351.0;-96.0;240.0;317.0
-259.0;-136.0;-83.0;-171.0;267.0;318.0;?;246.0;344.0
-267.0;-133.0;-66.0;-200.0;268.0;335.0;-87.0;257.0;344.0
-279.0;-131.0;-76.0;-197.0;288.0;324.0;-66.0;?;311.0
-300.0;-130.0;?;-203.0;309.0;322.0;-74.0;275.0;307.0
-292.0;-130.0;?;-205.0;307.0;355.0;-84.0;273.0;346.0
-275.0;-130.0;-75.0;-185.0;308.0;?;-75.0;255.0;352.0
-263.0;-130.0;-95.0;-180.0;304.0;316.0;-77.0;254.0;329.0
-259.0;-130.0;-67.0;-204.0;294.0;316.0;-95.0;251.0;324.0
-269.0;-130.0;-77.0;-217.0;?;316.0;-106.0;?;345.0
-271.0;-129.0;-75.0;-202.0;308.0;316.0;-125.0;259.0;316.0
-287.0;-130.0;-93.0;?;299.0;316.0;-113.0;254.0;307.0
-311.0;-129.0;-98.0;?;297.0;307.0;-98.0;257.0;328.0
-298.0;-130.0;-75.0;-203.0;303.0;326.0;-67.0;262.0;350.0
-280.0;-130.0;-91.0;-197.0;301.0;332.0;-91.0;248.0;337.0
-273.0;-129.0;-100.0;-208.0;301.0;353.0;-113.0;?;333.0
-268.0;-128.0;-102.0;?;283.0;318.0;-92.0;256.0;341.0
-280.0;-127.0;-85.0;-190.0;287.0;329.0;-94.0;258.0;343.0
-285.0;-127.0;-65.0;-200.0;293.0;299.0;-93.0;262.0;325.0
-285.0;-127.0;?;-197.0;295.0;314.0;-86.0;261.0;316.0
-284.0;-126.0;-78.0;-195.0;293.0;343.0;-91.0;262.0;343.0
-266.0;-125.0;-84.0;-235.0;292.0;320.0;-121.0;266.0;331.0
-271.0;-125.0;-77.0;-218.0;289.0;321.0;-101.0;265.0;345.0
-274.0;?;-94.0;?;291.0;328.0;-73.0;259.0;352.0
-274.0;-126.0;-114.0;-224.0;289.0;316.0;-106.0;261.0;366.0
-268.0;-125.0;-104.0;-212.0;?;317.0;-119.0;?;338.0
-273.0;-125.0;-83.0;-209.0;296.0;305.0;-86.0;258.0;346.0
-279.0;?;-78.0;-196.0;301.0;316.0;-118.0;268.0;344.0
-283.0;?;-88.0;-199.0;294.0;318.0;-130.0;266.0;327.0
-278.0;-124.0;-101.0;-206.0;292.0;333.0;-135.0;266.0;349.0
-272.0;-125.0;-114.0;?;296.0;316.0;-141.0;264.0;354.0
-249.0;-125.0;-98.0;-244.0;294.0;327.0;-104.0;252.0;344.0
-273.0;-125.0;-96.0;?;298.0;344.0;-95.0;259.0;347.0
?;-125.0;-89.0;-199.0;299.0;307.0;-121.0;239.0;?
-288.0;-124.0;-90.0;?;301.0;295.0;-91.0;270.0;329.0
-279.0;-124.0;-97.0;-219.0;310.0;346.0;-128.0;269.0;348.0
-276.0;-124.0;-87.0;-204.0;311.0;335.0;?;272.0;?
-270.0;-124.0;-93.0;-204.0;307.0;347.0;-93.0;272.0;357.0
-262.0;-124.0;-88.0;-216.0;304.0;321.0;-114.0;267.0;355.0
-265.0;-124.0;-86.0;?;305.0;345.0;-115.0;268.0;361.0
-273.0;-123.0;-94.0;-212.0;308.0;328.0;-99.0;269.0;391.0
-280.0;-123.0;-89.0;-210.0;306.0;318.0;-132.0;278.0;396.0
-275.0;-122.0;-113.0;-218.0;304.0;286.0;-89.0;272.0;366.0
-281.0;-122.0;-93.0;?;?;316.0;-108.0;273.0;336.0
