InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;InertialMeasurementUnit RLA magneticX;Accelerometer LH accX;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LUA magneticY
-599.0;541.0;1001.0;-360.0;-206.0;-350.0;238.0;232.0;303.0;235.0
-100.0;226.0;1000.0;-284.0;-238.0;316.0;248.0;31.0;291.0;228.0
-599.0;540.0;973.0;-352.0;-196.0;-355.0;227.0;229.0;291.0;233.0
-134.0;15.0;1078.0;-495.0;-713.0;193.0;399.0;-197.0;451.0;261.0
-597.0;545.0;971.0;-349.0;-184.0;-352.0;243.0;226.0;294.0;243.0
-601.0;552.0;970.0;-365.0;-218.0;-350.0;244.0;229.0;279.0;252.0
-602.0;548.0;977.0;-365.0;-199.0;-361.0;214.0;221.0;302.0;246.0
-420.0;183.0;962.0;-328.0;-95.0;222.0;282.0;377.0;226.0;-147.0
-600.0;555.0;982.0;-363.0;-190.0;-347.0;229.0;227.0;302.0;258.0
-423.0;181.0;986.0;-334.0;-135.0;218.0;235.0;376.0;204.0;-147.0
-422.0;187.0;1000.0;-309.0;-130.0;217.0;259.0;376.0;237.0;-144.0
-95.0;10.0;890.0;-340.0;-273.0;225.0;793.0;-130.0;605.0;245.0
-430.0;226.0;973.0;-307.0;-126.0;225.0;291.0;365.0;210.0;-124.0
-430.0;224.0;991.0;-318.0;-126.0;227.0;248.0;372.0;207.0;-126.0
-435.0;224.0;984.0;-310.0;-147.0;216.0;270.0;366.0;198.0;-136.0
-113.0;-50.0;971.0;-917.0;-763.0;67.0;944.0;-128.0;907.0;7.0
-597.0;541.0;997.0;-342.0;-205.0;-355.0;217.0;233.0;337.0;216.0
-473.0;118.0;1255.0;-453.0;-148.0;-51.0;464.0;331.0;381.0;-113.0
-410.0;213.0;926.0;-295.0;-116.0;244.0;242.0;396.0;244.0;-138.0
-333.0;131.0;1017.0;-989.0;-515.0;-96.0;482.0;-298.0;776.0;191.0
-596.0;541.0;995.0;-351.0;-189.0;-353.0;214.0;234.0;316.0;214.0
-605.0;553.0;1026.0;-346.0;-179.0;-337.0;276.0;206.0;320.0;254.0
-597.0;541.0;986.0;-354.0;-195.0;-347.0;231.0;238.0;272.0;211.0
-601.0;539.0;1011.0;-329.0;-181.0;-327.0;205.0;236.0;334.0;227.0
-414.0;207.0;984.0;-327.0;-116.0;244.0;270.0;394.0;247.0;-148.0
-413.0;207.0;1004.0;-339.0;-136.0;242.0;250.0;394.0;242.0;-147.0
-353.0;172.0;963.0;-957.0;-810.0;-111.0;891.0;-63.0;979.0;226.0
-587.0;562.0;1011.0;-304.0;-477.0;308.0;330.0;238.0;433.0;229.0
-328.0;149.0;473.0;-514.0;-235.0;183.0;253.0;357.0;375.0;-207.0
-436.0;254.0;972.0;-313.0;-102.0;250.0;249.0;393.0;262.0;-107.0
-480.0;225.0;901.0;-757.0;-724.0;-215.0;583.0;-417.0;669.0;541.0
-450.0;195.0;886.0;-688.0;-719.0;-189.0;465.0;-451.0;664.0;506.0
-596.0;540.0;980.0;-352.0;-191.0;-346.0;222.0;234.0;293.0;210.0
-460.0;146.0;901.0;-780.0;-726.0;-258.0;735.0;-398.0;725.0;390.0
-434.0;149.0;929.0;-779.0;-712.0;-135.0;721.0;-419.0;649.0;402.0
-618.0;563.0;1003.0;-409.0;-92.0;-375.0;351.0;210.0;492.0;214.0
-437.0;250.0;969.0;-346.0;-135.0;248.0;268.0;388.0;216.0;-114.0
-437.0;252.0;1006.0;-318.0;-117.0;245.0;292.0;392.0;228.0;-113.0
-373.0;247.0;1042.0;-443.0;-165.0;360.0;680.0;464.0;421.0;-83.0
-564.0;648.0;1061.0;-576.0;-207.0;-275.0;280.0;240.0;314.0;310.0
-434.0;251.0;998.0;-328.0;-128.0;247.0;270.0;391.0;245.0;-114.0
-349.0;156.0;932.0;-803.0;-659.0;-130.0;724.0;-451.0;598.0;421.0
-428.0;236.0;1052.0;-370.0;-136.0;236.0;194.0;407.0;304.0;-135.0
-400.0;162.0;1019.0;-353.0;-154.0;243.0;303.0;431.0;295.0;-213.0
-593.0;581.0;990.0;-283.0;-350.0;-307.0;191.0;138.0;327.0;335.0
-337.0;166.0;905.0;-801.0;-683.0;-128.0;701.0;-455.0;641.0;426.0
-348.0;134.0;982.0;-374.0;-191.0;279.0;299.0;439.0;252.0;-209.0
-345.0;130.0;982.0;-377.0;-195.0;280.0;283.0;442.0;233.0;-212.0
-608.0;543.0;999.0;-340.0;-207.0;-378.0;262.0;247.0;307.0;195.0
-350.0;154.0;916.0;-831.0;-707.0;-63.0;699.0;-478.0;665.0;430.0
-315.0;172.0;906.0;-783.0;-699.0;-94.0;666.0;-452.0;655.0;424.0
-309.0;171.0;902.0;-836.0;-650.0;-82.0;652.0;-449.0;673.0;421.0
-609.0;560.0;1021.0;-380.0;-205.0;-350.0;242.0;210.0;332.0;242.0
-608.0;560.0;1045.0;-370.0;-162.0;-331.0;250.0;215.0;337.0;243.0
-391.0;403.0;1098.0;-642.0;-227.0;-355.0;689.0;-323.0;557.0;324.0
-604.0;561.0;994.0;-362.0;-281.0;-311.0;195.0;224.0;256.0;249.0
-330.0;115.0;995.0;-364.0;-174.0;287.0;280.0;449.0;319.0;-223.0
-599.0;548.0;997.0;-334.0;-164.0;-285.0;233.0;197.0;296.0;268.0
-596.0;537.0;1000.0;-334.0;-189.0;-268.0;215.0;241.0;233.0;244.0
-597.0;534.0;994.0;-344.0;-191.0;-280.0;178.0;235.0;311.0;239.0
-606.0;543.0;1005.0;-390.0;-161.0;-348.0;251.0;232.0;335.0;236.0
-311.0;171.0;903.0;-825.0;-675.0;-69.0;689.0;-430.0;690.0;413.0
-296.0;173.0;903.0;-795.0;-698.0;-48.0;709.0;-431.0;703.0;415.0
-385.0;143.0;921.0;-777.0;-647.0;59.0;659.0;-448.0;654.0;392.0
-597.0;383.0;1039.0;-656.0;-218.0;-396.0;717.0;-303.0;552.0;286.0
-372.0;148.0;928.0;-800.0;-656.0;-82.0;764.0;-444.0;671.0;397.0
-648.0;515.0;786.0;-347.0;-148.0;-367.0;325.0;293.0;325.0;235.0
-605.0;570.0;993.0;-357.0;-219.0;-347.0;243.0;180.0;297.0;301.0
-606.0;571.0;1011.0;-352.0;-192.0;-347.0;252.0;183.0;314.0;301.0
-345.0;156.0;922.0;-800.0;-644.0;-122.0;702.0;-454.0;607.0;409.0
-321.0;165.0;924.0;-781.0;-669.0;-107.0;672.0;-464.0;696.0;413.0
-602.0;568.0;1004.0;-430.0;-294.0;-356.0;206.0;141.0;275.0;306.0
-602.0;569.0;972.0;-441.0;-279.0;-351.0;176.0;112.0;267.0;311.0
-602.0;565.0;991.0;-438.0;-287.0;-359.0;163.0;94.0;291.0;310.0
-463.0;198.0;863.0;-687.0;-562.0;-146.0;711.0;-412.0;812.0;567.0
-145.0;136.0;1166.0;-635.0;-600.0;-427.0;337.0;169.0;447.0;270.0
-590.0;406.0;913.0;-340.0;-579.0;-334.0;867.0;325.0;550.0;278.0
-499.0;-399.0;1041.0;-836.0;-498.0;-415.0;881.0;510.0;837.0;-130.0
-190.0;191.0;976.0;-718.0;-649.0;-448.0;271.0;166.0;278.0;302.0
-359.0;271.0;941.0;-908.0;-772.0;-206.0;629.0;-363.0;642.0;204.0
-606.0;546.0;982.0;-445.0;-185.0;-345.0;223.0;247.0;275.0;232.0
-346.0;283.0;953.0;-903.0;-798.0;-196.0;636.0;-380.0;636.0;227.0
-428.0;563.0;1037.0;-434.0;-258.0;238.0;692.0;205.0;537.0;518.0
-573.0;489.0;992.0;-286.0;-155.0;-244.0;232.0;261.0;245.0;287.0
-607.0;541.0;982.0;-339.0;-201.0;-332.0;218.0;200.0;311.0;253.0
-210.0;339.0;968.0;-374.0;-193.0;334.0;141.0;173.0;250.0;247.0
-569.0;562.0;987.0;-334.0;-182.0;-83.0;195.0;194.0;236.0;372.0
-685.0;686.0;959.0;-510.0;-149.0;50.0;306.0;153.0;320.0;283.0
-567.0;562.0;994.0;-322.0;-194.0;-82.0;226.0;194.0;201.0;370.0
-568.0;559.0;990.0;-334.0;-190.0;-82.0;194.0;198.0;232.0;367.0
-567.0;558.0;993.0;-331.0;-178.0;-78.0;206.0;200.0;217.0;364.0
-191.0;370.0;954.0;-553.0;-751.0;-434.0;326.0;-97.0;381.0;434.0
-567.0;556.0;983.0;-324.0;-191.0;-82.0;209.0;201.0;199.0;361.0
-606.0;549.0;992.0;-357.0;-160.0;-325.0;220.0;216.0;300.0;262.0
-569.0;556.0;991.0;-325.0;-201.0;-77.0;196.0;204.0;224.0;360.0
-394.0;164.0;1064.0;-343.0;-164.0;241.0;268.0;394.0;256.0;-171.0
-569.0;556.0;990.0;-336.0;-200.0;-77.0;200.0;203.0;193.0;365.0
-473.0;256.0;961.0;-781.0;-228.0;-340.0;452.0;558.0;399.0;124.0
-825.0;837.0;404.0;-649.0;-453.0;-814.0;687.0;-164.0;679.0;419.0
-570.0;558.0;998.0;-335.0;-191.0;-74.0;185.0;203.0;215.0;368.0
-600.0;184.0;997.0;-640.0;-467.0;-280.0;679.0;599.0;597.0;34.0
-604.0;547.0;982.0;-336.0;-206.0;-333.0;212.0;223.0;315.0;256.0
-606.0;550.0;990.0;-340.0;-197.0;-324.0;207.0;225.0;297.0;258.0
-599.0;538.0;989.0;-356.0;-201.0;-350.0;232.0;238.0;300.0;218.0
-605.0;546.0;986.0;-350.0;-165.0;-329.0;211.0;206.0;298.0;253.0
-568.0;278.0;933.0;-597.0;-361.0;-652.0;598.0;-128.0;542.0;426.0
-518.0;257.0;718.0;-608.0;-416.0;-630.0;810.0;-73.0;545.0;391.0
-566.0;560.0;1001.0;-340.0;-175.0;-83.0;204.0;194.0;228.0;367.0
-565.0;568.0;1001.0;-338.0;-188.0;-79.0;225.0;188.0;221.0;379.0
-567.0;566.0;1011.0;-341.0;-180.0;-78.0;196.0;197.0;242.0;374.0
-565.0;552.0;999.0;-345.0;-197.0;-70.0;236.0;215.0;177.0;356.0
-461.0;473.0;952.0;-704.0;-487.0;-398.0;901.0;-588.0;728.0;589.0
-585.0;-414.0;1002.0;-952.0;-892.0;-528.0;739.0;372.0;804.0;-121.0
-399.0;546.0;1127.0;-480.0;-199.0;160.0;353.0;99.0;391.0;556.0
-408.0;543.0;973.0;-473.0;-113.0;147.0;562.0;117.0;323.0;561.0
-568.0;530.0;1058.0;-781.0;-523.0;-376.0;544.0;-326.0;574.0;432.0
-583.0;480.0;993.0;-384.0;-69.0;-200.0;215.0;277.0;278.0;169.0
-555.0;568.0;998.0;-334.0;-192.0;-64.0;201.0;188.0;239.0;391.0
-567.0;555.0;1021.0;-332.0;-181.0;-106.0;195.0;198.0;246.0;361.0
-587.0;506.0;901.0;-275.0;-371.0;-153.0;-51.0;192.0;211.0;242.0
-581.0;492.0;865.0;-271.0;-369.0;-135.0;141.0;162.0;162.0;248.0
-575.0;545.0;996.0;-334.0;-174.0;-136.0;177.0;212.0;227.0;336.0
-382.0;172.0;933.0;-439.0;-119.0;258.0;295.0;410.0;291.0;-234.0
-568.0;547.0;1031.0;-337.0;-161.0;-103.0;194.0;209.0;226.0;326.0
-571.0;549.0;1033.0;-393.0;-190.0;-107.0;211.0;201.0;185.0;313.0
-565.0;554.0;1012.0;-426.0;-164.0;-111.0;185.0;225.0;208.0;312.0
-580.0;582.0;987.0;-315.0;-194.0;-88.0;210.0;187.0;277.0;395.0
-674.0;499.0;843.0;-383.0;-215.0;-468.0;286.0;254.0;382.0;252.0
-673.0;607.0;1005.0;-378.0;-113.0;-72.0;253.0;189.0;394.0;353.0
-657.0;501.0;828.0;-378.0;-185.0;-451.0;290.0;235.0;363.0;265.0
-649.0;503.0;844.0;-375.0;-165.0;-449.0;292.0;230.0;382.0;267.0
-579.0;573.0;980.0;-436.0;-149.0;-76.0;166.0;187.0;257.0;376.0
-856.0;307.0;1020.0;-388.0;-136.0;-758.0;292.0;313.0;354.0;-53.0
-523.0;324.0;761.0;-437.0;-223.0;-52.0;141.0;426.0;258.0;-134.0
-621.0;431.0;1034.0;-406.0;-111.0;-386.0;307.0;271.0;469.0;87.0
-619.0;448.0;1033.0;-392.0;-194.0;-388.0;264.0;237.0;278.0;129.0
-551.0;601.0;1022.0;-303.0;-196.0;-63.0;275.0;152.0;307.0;477.0
-541.0;621.0;967.0;-252.0;-189.0;-36.0;270.0;165.0;328.0;445.0
-892.0;748.0;292.0;-792.0;-593.0;-678.0;36.0;-397.0;586.0;733.0
-199.0;201.0;250.0;-543.0;-663.0;-450.0;597.0;23.0;664.0;489.0
-393.0;161.0;976.0;-321.0;-124.0;244.0;256.0;398.0;245.0;-169.0
-575.0;550.0;1018.0;-326.0;-174.0;-131.0;168.0;206.0;220.0;344.0
-563.0;508.0;982.0;-284.0;-183.0;-152.0;117.0;246.0;258.0;306.0
-401.0;110.0;1016.0;-394.0;-150.0;203.0;577.0;735.0;441.0;-358.0
-74.0;220.0;1011.0;-294.0;-313.0;478.0;339.0;202.0;471.0;333.0
-91.0;202.0;975.0;-342.0;-312.0;368.0;71.0;143.0;346.0;245.0
-417.0;200.0;993.0;-293.0;-116.0;222.0;242.0;378.0;216.0;-135.0
-565.0;395.0;1096.0;-467.0;41.0;-18.0;673.0;341.0;474.0;165.0
-598.0;542.0;976.0;-352.0;-184.0;-352.0;214.0;238.0;276.0;218.0
525.0;-218.0;910.0;-461.0;-259.0;516.0;360.0;354.0;372.0;1.0
-189.0;-48.0;831.0;-592.0;-620.0;84.0;305.0;-364.0;385.0;199.0
-599.0;544.0;968.0;-360.0;-193.0;-344.0;223.0;231.0;217.0;241.0
-598.0;553.0;983.0;-366.0;-202.0;-348.0;227.0;218.0;248.0;255.0
-597.0;543.0;995.0;-357.0;-176.0;-354.0;214.0;236.0;264.0;216.0
-596.0;543.0;990.0;-356.0;-195.0;-351.0;213.0;236.0;257.0;217.0
-430.0;255.0;725.0;-180.0;115.0;298.0;502.0;410.0;241.0;-112.0
-424.0;194.0;1036.0;-287.0;-137.0;215.0;244.0;377.0;238.0;-135.0
-448.0;234.0;982.0;-309.0;-105.0;210.0;238.0;368.0;222.0;-118.0
-665.0;27.0;997.0;-866.0;-971.0;-701.0;676.0;282.0;956.0;-350.0
-602.0;545.0;985.0;-402.0;-174.0;-385.0;225.0;244.0;254.0;231.0
-605.0;550.0;985.0;-348.0;-184.0;-375.0;242.0;232.0;251.0;244.0
-130.0;-64.0;938.0;-659.0;-745.0;63.0;360.0;55.0;275.0;-190.0
-113.0;-80.0;912.0;-664.0;-751.0;64.0;330.0;68.0;462.0;-224.0
-438.0;224.0;996.0;-299.0;-125.0;211.0;233.0;363.0;192.0;-130.0
-439.0;223.0;993.0;-311.0;-107.0;213.0;233.0;362.0;186.0;-131.0
-472.0;463.0;998.0;-643.0;-397.0;-498.0;828.0;-175.0;598.0;558.0
-606.0;551.0;1042.0;-349.0;-227.0;-380.0;265.0;230.0;295.0;248.0
-413.0;212.0;997.0;-293.0;-114.0;233.0;241.0;398.0;207.0;-133.0
-606.0;558.0;957.0;-363.0;-213.0;-372.0;204.0;225.0;256.0;256.0
-409.0;211.0;951.0;-306.0;-107.0;250.0;224.0;395.0;232.0;-141.0
-369.0;138.0;1049.0;-828.0;-479.0;-157.0;823.0;-296.0;817.0;135.0
-275.0;104.0;853.0;-525.0;-438.0;408.0;145.0;453.0;282.0;-183.0
-325.0;187.0;1020.0;-924.0;-836.0;-66.0;862.0;48.0;732.0;252.0
-338.0;150.0;423.0;-484.0;-349.0;163.0;247.0;346.0;296.0;-191.0
-608.0;517.0;946.0;-367.0;-161.0;-413.0;287.0;297.0;336.0;160.0
-653.0;497.0;1217.0;-328.0;-215.0;-212.0;471.0;164.0;357.0;118.0
-441.0;484.0;973.0;-256.0;-237.0;97.0;165.0;441.0;329.0;361.0
-606.0;539.0;988.0;-309.0;-200.0;-263.0;105.0;150.0;346.0;312.0
-610.0;511.0;972.0;-372.0;-222.0;-423.0;231.0;292.0;296.0;152.0
-605.0;544.0;1066.0;-233.0;-209.0;-262.0;244.0;27.0;505.0;318.0
-513.0;606.0;1083.0;-514.0;-84.0;25.0;467.0;156.0;236.0;452.0
-488.0;228.0;888.0;-823.0;-733.0;-220.0;533.0;-415.0;745.0;544.0
-612.0;526.0;1028.0;-457.0;-207.0;-414.0;237.0;261.0;269.0;177.0
-589.0;573.0;932.0;-346.0;-198.0;-138.0;128.0;236.0;239.0;317.0
-112.0;-99.0;-449.0;-201.0;69.0;590.0;562.0;529.0;256.0;7.0
-596.0;540.0;981.0;-344.0;-191.0;-345.0;188.0;234.0;249.0;213.0
-407.0;150.0;920.0;-793.0;-696.0;-48.0;738.0;-445.0;678.0;416.0
-436.0;252.0;1010.0;-325.0;-127.0;252.0;265.0;391.0;193.0;-108.0
-597.0;541.0;983.0;-345.0;-190.0;-344.0;197.0;235.0;294.0;213.0
-603.0;549.0;1009.0;-436.0;-219.0;-369.0;183.0;220.0;259.0;259.0
-440.0;246.0;1019.0;-274.0;-76.0;223.0;316.0;408.0;267.0;-123.0
-348.0;158.0;904.0;-805.0;-701.0;-144.0;760.0;-451.0;709.0;422.0
-334.0;157.0;910.0;-795.0;-652.0;-118.0;754.0;-471.0;678.0;429.0
-605.0;552.0;997.0;-377.0;-267.0;-382.0;158.0;216.0;295.0;277.0
-602.0;531.0;985.0;-447.0;-155.0;-375.0;277.0;286.0;252.0;174.0
-330.0;167.0;915.0;-818.0;-689.0;-122.0;707.0;-464.0;752.0;429.0
-606.0;538.0;997.0;-365.0;-262.0;-377.0;226.0;260.0;275.0;182.0
-615.0;557.0;990.0;-342.0;-223.0;-390.0;242.0;211.0;256.0;234.0
-602.0;359.0;943.0;-529.0;-394.0;-420.0;452.0;-409.0;405.0;433.0
-342.0;126.0;991.0;-372.0;-192.0;283.0;283.0;443.0;213.0;-215.0
-330.0;111.0;1023.0;-357.0;-175.0;289.0;273.0;449.0;269.0;-223.0
-611.0;569.0;1003.0;-354.0;-205.0;-362.0;210.0;188.0;278.0;290.0
-327.0;109.0;995.0;-348.0;-182.0;289.0;267.0;448.0;306.0;-225.0
-430.0;155.0;930.0;-794.0;-660.0;62.0;745.0;-426.0;647.0;408.0
-609.0;574.0;1031.0;-340.0;-220.0;-357.0;225.0;182.0;315.0;298.0
-608.0;574.0;996.0;-338.0;-219.0;-347.0;251.0;180.0;255.0;305.0
-349.0;140.0;1509.0;-426.0;-141.0;117.0;331.0;417.0;330.0;-215.0
-394.0;-618.0;1090.0;-501.0;-216.0;-282.0;280.0;688.0;312.0;-783.0
-549.0;611.0;1032.0;-316.0;-243.0;-45.0;210.0;157.0;269.0;459.0
-555.0;496.0;833.0;-379.0;-145.0;-429.0;232.0;267.0;275.0;265.0
-503.0;156.0;922.0;-810.0;-657.0;-532.0;734.0;-266.0;668.0;315.0
-847.0;352.0;1025.0;-339.0;-171.0;-762.0;254.0;318.0;335.0;-13.0
-372.0;151.0;931.0;-800.0;-641.0;-139.0;801.0;-432.0;688.0;394.0
-17.0;-37.0;869.0;-670.0;-206.0;217.0;267.0;8.0;391.0;-184.0
-339.0;156.0;930.0;-805.0;-624.0;-107.0;787.0;-461.0;727.0;409.0
-635.0;500.0;826.0;-372.0;-166.0;-445.0;293.0;223.0;263.0;275.0
-604.0;571.0;1010.0;-360.0;-181.0;-346.0;235.0;183.0;260.0;299.0
-286.0;62.0;989.0;-398.0;-231.0;311.0;284.0;470.0;315.0;-277.0
-323.0;162.0;914.0;-800.0;-685.0;-108.0;743.0;-466.0;642.0;415.0
-602.0;562.0;1002.0;-381.0;-223.0;-345.0;276.0;199.0;203.0;295.0
-671.0;502.0;864.0;-392.0;-207.0;-463.0;288.0;250.0;279.0;258.0
-592.0;615.0;1089.0;-467.0;-274.0;213.0;263.0;221.0;330.0;370.0
-315.0;178.0;923.0;-809.0;-701.0;-72.0;656.0;-457.0;687.0;419.0
-321.0;177.0;920.0;-820.0;-676.0;-84.0;708.0;-446.0;744.0;416.0
-584.0;574.0;1000.0;-344.0;-180.0;-97.0;195.0;187.0;207.0;376.0
-323.0;181.0;937.0;-774.0;-666.0;-72.0;728.0;-461.0;729.0;417.0
-606.0;568.0;989.0;-473.0;-304.0;-379.0;190.0;219.0;255.0;281.0
-142.0;134.0;1251.0;-631.0;-616.0;-421.0;479.0;161.0;544.0;271.0
-597.0;386.0;993.0;-592.0;-201.0;-402.0;785.0;-293.0;601.0;284.0
-311.0;100.0;1006.0;-905.0;-841.0;-114.0;144.0;-515.0;351.0;243.0
-146.0;141.0;1129.0;-657.0;-613.0;-428.0;263.0;170.0;380.0;272.0
-613.0;565.0;985.0;-420.0;-274.0;-389.0;156.0;135.0;292.0;282.0
-606.0;547.0;983.0;-425.0;-202.0;-348.0;194.0;246.0;262.0;232.0
-485.0;381.0;932.0;-495.0;-828.0;-344.0;730.0;-379.0;603.0;295.0
-11.0;345.0;1080.0;-300.0;-267.0;267.0;359.0;319.0;357.0;397.0
-273.0;530.0;933.0;-361.0;-53.0;248.0;263.0;274.0;206.0;508.0
-146.0;306.0;960.0;-739.0;-406.0;-246.0;496.0;-303.0;928.0;474.0
-605.0;545.0;989.0;-361.0;-199.0;-337.0;190.0;229.0;273.0;242.0
-679.0;500.0;844.0;-392.0;-219.0;-482.0;317.0;263.0;357.0;238.0
-514.0;518.0;1007.0;-615.0;-280.0;208.0;134.0;223.0;384.0;489.0
-605.0;542.0;984.0;-350.0;-186.0;-341.0;176.0;217.0;300.0;242.0
-564.0;515.0;1001.0;-276.0;-122.0;-125.0;179.0;241.0;226.0;312.0
-562.0;518.0;989.0;-279.0;-137.0;-105.0;156.0;239.0;258.0;318.0
-563.0;525.0;960.0;-305.0;-134.0;-85.0;136.0;232.0;222.0;324.0
-572.0;562.0;982.0;-339.0;-200.0;-85.0;222.0;191.0;161.0;371.0
-572.0;559.0;991.0;-337.0;-198.0;-85.0;205.0;195.0;170.0;371.0
-605.0;544.0;979.0;-354.0;-199.0;-332.0;243.0;187.0;211.0;263.0
-516.0;604.0;1054.0;-492.0;-386.0;-2.0;154.0;54.0;230.0;484.0
763.0;-554.0;1034.0;-455.0;-125.0;653.0;280.0;576.0;390.0;-343.0
-551.0;252.0;1046.0;-703.0;-252.0;-424.0;517.0;591.0;419.0;148.0
-466.0;252.0;1019.0;-794.0;-241.0;-322.0;458.0;560.0;347.0;117.0
-482.0;576.0;1079.0;-564.0;-335.0;197.0;205.0;247.0;287.0;470.0
-519.0;214.0;1039.0;-642.0;-568.0;-325.0;670.0;573.0;591.0;90.0
-896.0;-49.0;863.0;-563.0;-488.0;-551.0;684.0;774.0;630.0;-283.0
-568.0;560.0;995.0;-327.0;-186.0;-71.0;204.0;200.0;165.0;370.0
-755.0;401.0;835.0;-538.0;-180.0;-724.0;493.0;311.0;403.0;18.0
-604.0;145.0;1046.0;-331.0;-183.0;-422.0;99.0;750.0;247.0;-52.0
-581.0;498.0;838.0;-394.0;-176.0;-505.0;301.0;301.0;313.0;207.0
-607.0;547.0;981.0;-333.0;-176.0;-328.0;199.0;205.0;257.0;257.0
-651.0;370.0;943.0;-408.0;-453.0;-620.0;783.0;-657.0;587.0;589.0
-428.0;451.0;972.0;-748.0;-840.0;-419.0;609.0;-319.0;610.0;334.0
-604.0;574.0;1239.0;-578.0;-271.0;97.0;477.0;109.0;465.0;478.0
-312.0;124.0;1148.0;-563.0;-221.0;443.0;416.0;400.0;363.0;-234.0
-372.0;145.0;1084.0;-386.0;-227.0;286.0;196.0;408.0;364.0;-241.0
-607.0;548.0;1002.0;-318.0;-185.0;-320.0;201.0;207.0;260.0;252.0
-386.0;184.0;1042.0;-469.0;-93.0;259.0;280.0;409.0;333.0;-228.0
-553.0;563.0;1028.0;-329.0;-195.0;-63.0;219.0;188.0;193.0;386.0
-366.0;115.0;1021.0;-343.0;-146.0;256.0;338.0;517.0;261.0;-254.0
-227.0;-93.0;722.0;-943.0;-641.0;-15.0;744.0;2.0;798.0;-16.0
176.0;116.0;912.0;-687.0;-469.0;167.0;340.0;-143.0;440.0;349.0
52.0;143.0;1191.0;-308.0;-1.0;818.0;135.0;571.0;200.0;125.0
-406.0;183.0;1001.0;-284.0;-136.0;232.0;276.0;391.0;184.0;-154.0
15.0;118.0;700.0;-266.0;-232.0;706.0;112.0;455.0;165.0;97.0
-553.0;462.0;961.0;-674.0;-498.0;-468.0;481.0;-462.0;517.0;498.0
-433.0;220.0;1008.0;-244.0;-101.0;207.0;229.0;367.0;206.0;-114.0
-859.0;662.0;361.0;-926.0;-714.0;-611.0;838.0;-337.0;983.0;703.0
-311.0;-712.0;980.0;-412.0;-129.0;-38.0;293.0;796.0;313.0;-857.0
-709.0;-66.0;1110.0;-687.0;-302.0;-571.0;485.0;788.0;508.0;-309.0
-589.0;100.0;933.0;-724.0;-280.0;-354.0;616.0;377.0;537.0;-226.0
-703.0;-20.0;1031.0;-662.0;-789.0;-712.0;408.0;223.0;684.0;-308.0
-429.0;202.0;1007.0;-254.0;-100.0;214.0;247.0;372.0;211.0;-125.0
-597.0;555.0;979.0;-336.0;-193.0;-332.0;168.0;232.0;262.0;255.0
-591.0;418.0;970.0;-547.0;-477.0;-467.0;438.0;-432.0;473.0;458.0
-349.0;118.0;983.0;-313.0;-123.0;260.0;372.0;434.0;211.0;-218.0
227.0;-203.0;1079.0;-533.0;-902.0;-79.0;200.0;523.0;271.0;-56.0
-456.0;466.0;989.0;-634.0;-365.0;-493.0;842.0;-150.0;735.0;570.0
-606.0;551.0;932.0;-339.0;-207.0;-387.0;146.0;224.0;306.0;249.0
-439.0;257.0;908.0;-257.0;-38.0;261.0;230.0;395.0;144.0;-93.0
-605.0;555.0;1009.0;-378.0;-197.0;-374.0;197.0;220.0;271.0;252.0
-603.0;535.0;998.0;-310.0;-240.0;-357.0;210.0;254.0;230.0;216.0
-414.0;225.0;1588.0;-223.0;-22.0;246.0;199.0;413.0;190.0;-111.0
-469.0;213.0;893.0;-856.0;-837.0;-212.0;684.0;-433.0;808.0;531.0
-745.0;596.0;1013.0;-413.0;-260.0;-475.0;511.0;109.0;478.0;320.0
-609.0;513.0;1013.0;-366.0;-219.0;-422.0;223.0;289.0;320.0;153.0
-613.0;525.0;1013.0;-474.0;-212.0;-423.0;219.0;263.0;279.0;164.0
-391.0;183.0;934.0;-831.0;-814.0;-155.0;1107.0;-443.0;914.0;534.0
-619.0;488.0;853.0;-400.0;-183.0;-509.0;342.0;297.0;284.0;192.0
-683.0;152.0;1650.0;-344.0;-35.0;-391.0;34.0;635.0;152.0;-71.0
-441.0;198.0;886.0;-1004.0;-849.0;-114.0;619.0;-909.0;715.0;598.0
-617.0;568.0;1069.0;-409.0;-57.0;-374.0;392.0;195.0;418.0;225.0
-595.0;538.0;993.0;-387.0;-77.0;-335.0;232.0;240.0;268.0;228.0
-301.0;158.0;1093.0;-516.0;-708.0;361.0;562.0;451.0;461.0;-148.0
-633.0;472.0;804.0;-391.0;-180.0;-517.0;313.0;213.0;268.0;248.0
-565.0;602.0;1024.0;-397.0;-137.0;-43.0;166.0;207.0;241.0;398.0
-588.0;563.0;461.0;-789.0;-699.0;-70.0;745.0;123.0;284.0;350.0
-435.0;242.0;1034.0;-313.0;-91.0;229.0;241.0;407.0;220.0;-129.0
-391.0;164.0;1016.0;-317.0;-130.0;245.0;226.0;397.0;222.0;-167.0
-601.0;533.0;1002.0;-413.0;-190.0;-376.0;254.0;281.0;217.0;176.0
-321.0;512.0;547.0;-174.0;171.0;476.0;254.0;486.0;307.0;423.0
-593.0;351.0;924.0;-527.0;-370.0;-465.0;401.0;-417.0;385.0;440.0
