InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
739.0;676.0;-460.0;534.0;818.0;399.0;-470.0;548.0;-361.0
741.0;675.0;-457.0;535.0;818.0;405.0;-469.0;548.0;-358.0
?;673.0;-455.0;537.0;817.0;410.0;-467.0;548.0;-355.0
742.0;671.0;-455.0;538.0;814.0;414.0;-468.0;546.0;-354.0
743.0;671.0;-453.0;?;813.0;411.0;-467.0;541.0;-353.0
745.0;671.0;-452.0;544.0;810.0;413.0;-465.0;536.0;-351.0
749.0;670.0;-452.0;?;809.0;408.0;-459.0;525.0;-347.0
753.0;674.0;-445.0;537.0;813.0;404.0;-443.0;515.0;-343.0
749.0;680.0;-448.0;536.0;809.0;408.0;-440.0;512.0;-344.0
745.0;682.0;-456.0;?;807.0;412.0;-452.0;510.0;-347.0
740.0;?;-463.0;?;811.0;408.0;-463.0;514.0;-350.0
735.0;683.0;?;516.0;816.0;397.0;-473.0;519.0;?
733.0;683.0;-474.0;516.0;818.0;?;-474.0;524.0;-353.0
?;684.0;-477.0;515.0;819.0;395.0;-473.0;529.0;-352.0
?;682.0;-478.0;513.0;819.0;392.0;-482.0;535.0;-354.0
729.0;681.0;-479.0;?;820.0;387.0;-491.0;541.0;-356.0
728.0;678.0;-481.0;517.0;819.0;384.0;-502.0;550.0;-359.0
727.0;?;-480.0;516.0;819.0;384.0;-510.0;562.0;-361.0
?;672.0;-480.0;507.0;820.0;383.0;-514.0;570.0;-362.0
727.0;670.0;-480.0;493.0;825.0;379.0;?;575.0;-362.0
?;667.0;-480.0;484.0;829.0;383.0;-524.0;579.0;-362.0
727.0;666.0;?;477.0;831.0;?;-527.0;?;-362.0
?;665.0;-479.0;470.0;833.0;389.0;-531.0;583.0;-363.0
726.0;663.0;-480.0;462.0;?;?;-536.0;583.0;-364.0
726.0;660.0;-479.0;?;834.0;394.0;-541.0;581.0;?
727.0;659.0;-478.0;445.0;837.0;391.0;-545.0;578.0;?
727.0;658.0;-477.0;446.0;836.0;?;-544.0;570.0;-365.0
728.0;658.0;-475.0;451.0;837.0;396.0;-543.0;563.0;-364.0
729.0;657.0;-475.0;461.0;837.0;393.0;-544.0;553.0;?
730.0;656.0;-473.0;472.0;834.0;398.0;-545.0;543.0;-364.0
731.0;654.0;?;?;830.0;401.0;-545.0;530.0;-363.0
731.0;655.0;-471.0;?;832.0;397.0;-544.0;517.0;-363.0
731.0;657.0;?;?;835.0;390.0;-540.0;509.0;-362.0
731.0;659.0;-470.0;464.0;837.0;386.0;-539.0;507.0;-364.0
730.0;?;?;460.0;839.0;385.0;-536.0;511.0;?
728.0;664.0;-478.0;460.0;839.0;?;-533.0;?;-366.0
?;667.0;-481.0;460.0;840.0;376.0;-530.0;521.0;-364.0
726.0;665.0;-482.0;463.0;837.0;379.0;-534.0;531.0;-366.0
727.0;664.0;-481.0;463.0;837.0;377.0;?;543.0;-367.0
726.0;664.0;-481.0;466.0;?;376.0;-532.0;548.0;-367.0
727.0;661.0;?;466.0;837.0;377.0;-538.0;542.0;-367.0
731.0;657.0;-475.0;469.0;?;380.0;-545.0;534.0;-366.0
733.0;657.0;?;469.0;830.0;385.0;-546.0;523.0;-366.0
736.0;657.0;-467.0;464.0;834.0;376.0;-545.0;515.0;-364.0
736.0;661.0;-466.0;464.0;838.0;?;-542.0;510.0;-365.0
735.0;664.0;-467.0;466.0;838.0;371.0;-540.0;508.0;-367.0
734.0;668.0;-470.0;461.0;839.0;365.0;-537.0;509.0;-369.0
731.0;672.0;-474.0;455.0;840.0;358.0;-533.0;511.0;-371.0
729.0;676.0;-477.0;452.0;?;354.0;-528.0;518.0;-372.0
728.0;677.0;-479.0;455.0;840.0;353.0;-527.0;527.0;-374.0
728.0;675.0;-479.0;457.0;839.0;352.0;-528.0;536.0;-374.0
729.0;671.0;-479.0;456.0;841.0;349.0;-531.0;537.0;-372.0
731.0;666.0;-477.0;460.0;841.0;349.0;-538.0;532.0;-371.0
734.0;663.0;?;?;?;361.0;-544.0;525.0;-369.0
735.0;662.0;-467.0;466.0;831.0;375.0;-545.0;517.0;-370.0
735.0;663.0;-466.0;464.0;832.0;375.0;-547.0;509.0;-372.0
734.0;665.0;-467.0;465.0;834.0;377.0;-548.0;505.0;-374.0
733.0;666.0;-470.0;472.0;835.0;386.0;-548.0;503.0;-374.0
734.0;668.0;-471.0;470.0;837.0;388.0;-546.0;503.0;-373.0
734.0;670.0;-473.0;465.0;839.0;383.0;-543.0;505.0;-372.0
732.0;670.0;-473.0;460.0;841.0;375.0;-544.0;507.0;-374.0
?;673.0;-475.0;456.0;843.0;371.0;-543.0;513.0;-377.0
726.0;?;-479.0;457.0;842.0;375.0;-546.0;?;-379.0
?;?;-481.0;458.0;839.0;386.0;-544.0;535.0;-379.0
725.0;671.0;-479.0;?;835.0;400.0;?;541.0;-377.0
727.0;?;?;471.0;833.0;408.0;-546.0;535.0;?
731.0;664.0;-474.0;?;832.0;409.0;?;531.0;-371.0
733.0;659.0;-470.0;479.0;829.0;410.0;-554.0;524.0;-372.0
733.0;658.0;-467.0;480.0;828.0;407.0;-558.0;512.0;-374.0
732.0;658.0;-467.0;480.0;833.0;394.0;-560.0;500.0;-375.0
731.0;660.0;-468.0;483.0;836.0;?;-559.0;?;?
731.0;662.0;-469.0;482.0;836.0;388.0;-557.0;486.0;-377.0
733.0;667.0;-469.0;475.0;840.0;378.0;-550.0;487.0;-377.0
734.0;673.0;-470.0;471.0;845.0;366.0;-540.0;490.0;-375.0
?;676.0;-471.0;472.0;?;364.0;?;495.0;-373.0
737.0;678.0;-470.0;?;844.0;371.0;-529.0;506.0;-372.0
738.0;677.0;-470.0;479.0;841.0;369.0;-529.0;517.0;-370.0
737.0;672.0;?;483.0;840.0;366.0;-534.0;522.0;-369.0
737.0;667.0;?;493.0;835.0;374.0;-540.0;515.0;-367.0
739.0;662.0;-466.0;493.0;831.0;381.0;-547.0;507.0;-365.0
741.0;660.0;-462.0;488.0;831.0;386.0;-552.0;501.0;-368.0
743.0;657.0;-460.0;485.0;838.0;?;-558.0;496.0;-369.0
745.0;660.0;?;488.0;842.0;380.0;-552.0;493.0;-367.0
747.0;666.0;-455.0;493.0;841.0;389.0;-545.0;491.0;-366.0
747.0;671.0;-455.0;491.0;841.0;387.0;?;489.0;-367.0
?;676.0;-456.0;487.0;844.0;?;-533.0;488.0;?
745.0;682.0;-457.0;486.0;847.0;?;-524.0;492.0;-368.0
744.0;685.0;-459.0;?;844.0;369.0;-522.0;502.0;-369.0
742.0;681.0;-464.0;507.0;840.0;373.0;-525.0;512.0;-370.0
744.0;679.0;-464.0;516.0;836.0;378.0;-524.0;518.0;-367.0
744.0;676.0;-462.0;522.0;829.0;389.0;-523.0;513.0;-364.0
746.0;670.0;-457.0;522.0;827.0;397.0;-534.0;507.0;-364.0
747.0;666.0;-454.0;519.0;826.0;399.0;-540.0;499.0;?
747.0;666.0;-453.0;513.0;825.0;399.0;-542.0;487.0;?
746.0;668.0;-456.0;509.0;833.0;?;?;474.0;-362.0
?;671.0;-458.0;513.0;?;383.0;-541.0;467.0;?
742.0;678.0;-461.0;514.0;833.0;399.0;?;467.0;-364.0
738.0;685.0;-464.0;505.0;?;?;-528.0;470.0;-366.0
733.0;691.0;-471.0;502.0;842.0;376.0;-522.0;476.0;-366.0
731.0;?;-475.0;?;839.0;382.0;-524.0;488.0;-367.0
730.0;687.0;-477.0;?;837.0;387.0;-525.0;503.0;-365.0
729.0;686.0;-479.0;508.0;838.0;389.0;-522.0;517.0;-365.0
728.0;685.0;-478.0;508.0;834.0;405.0;-523.0;528.0;-364.0
729.0;682.0;-478.0;509.0;828.0;?;-526.0;533.0;-364.0
?;675.0;-479.0;513.0;824.0;429.0;-533.0;531.0;-362.0
733.0;665.0;?;518.0;823.0;428.0;-546.0;?;-356.0
737.0;667.0;-470.0;?;819.0;429.0;?;511.0;-354.0
740.0;668.0;-467.0;518.0;824.0;421.0;-541.0;?;-353.0
?;668.0;?;520.0;829.0;412.0;-542.0;486.0;?
742.0;676.0;-465.0;519.0;831.0;410.0;?;477.0;-353.0
740.0;684.0;-467.0;512.0;834.0;407.0;-524.0;?;-353.0
739.0;689.0;-471.0;506.0;836.0;401.0;-521.0;479.0;-353.0
737.0;692.0;-477.0;503.0;839.0;?;-517.0;483.0;-352.0
738.0;?;-479.0;505.0;837.0;392.0;-521.0;496.0;-349.0
737.0;681.0;-482.0;?;?;384.0;-524.0;511.0;-343.0
?;682.0;-480.0;504.0;837.0;386.0;-518.0;514.0;-339.0
738.0;?;-476.0;513.0;830.0;405.0;-520.0;508.0;-339.0
738.0;676.0;?;524.0;820.0;417.0;-524.0;489.0;-339.0
741.0;688.0;-469.0;520.0;820.0;419.0;-510.0;475.0;-337.0
?;699.0;-472.0;514.0;825.0;419.0;?;474.0;-339.0
?;701.0;-471.0;512.0;827.0;422.0;-501.0;480.0;-338.0
747.0;705.0;?;506.0;827.0;425.0;-495.0;489.0;-338.0
746.0;?;-475.0;500.0;828.0;?;-498.0;497.0;-336.0
746.0;?;-475.0;502.0;827.0;415.0;-503.0;512.0;-336.0
744.0;704.0;-475.0;511.0;824.0;414.0;-498.0;521.0;-336.0
744.0;698.0;-476.0;521.0;?;422.0;-509.0;514.0;-336.0
748.0;690.0;-475.0;528.0;815.0;430.0;-521.0;504.0;?
754.0;690.0;?;529.0;?;434.0;-518.0;?;-330.0
756.0;695.0;-463.0;519.0;816.0;425.0;-513.0;477.0;-331.0
756.0;695.0;-463.0;519.0;?;418.0;-517.0;472.0;-333.0
755.0;693.0;-466.0;521.0;823.0;415.0;-521.0;467.0;-334.0
755.0;695.0;-465.0;519.0;825.0;414.0;-519.0;463.0;-334.0
755.0;698.0;-464.0;522.0;?;410.0;-516.0;460.0;-337.0
756.0;703.0;-462.0;522.0;?;410.0;?;458.0;-339.0
755.0;708.0;-462.0;517.0;833.0;409.0;-497.0;460.0;-339.0
754.0;709.0;-467.0;512.0;837.0;405.0;-497.0;465.0;-337.0
754.0;710.0;-469.0;507.0;838.0;399.0;?;472.0;-334.0
754.0;713.0;-468.0;504.0;840.0;393.0;-492.0;485.0;-334.0
752.0;709.0;-472.0;505.0;841.0;386.0;?;502.0;-334.0
?;708.0;-472.0;514.0;836.0;387.0;?;515.0;-334.0
753.0;709.0;-470.0;528.0;823.0;405.0;-495.0;522.0;-333.0
755.0;703.0;-471.0;?;811.0;422.0;-505.0;517.0;-332.0
756.0;699.0;-469.0;527.0;?;420.0;?;506.0;-328.0
759.0;701.0;-465.0;526.0;817.0;416.0;?;495.0;-328.0
758.0;704.0;-466.0;523.0;820.0;?;-514.0;?;-329.0
757.0;704.0;-466.0;523.0;823.0;410.0;-518.0;493.0;-333.0
755.0;705.0;-468.0;523.0;823.0;411.0;-517.0;491.0;-333.0
754.0;705.0;-470.0;523.0;826.0;?;-520.0;488.0;-333.0
756.0;707.0;-470.0;523.0;827.0;402.0;-519.0;486.0;-333.0
757.0;706.0;?;524.0;828.0;399.0;-519.0;483.0;-334.0
757.0;710.0;-467.0;526.0;?;396.0;-516.0;484.0;-337.0
755.0;712.0;-469.0;534.0;830.0;400.0;-513.0;488.0;-340.0
?;710.0;-472.0;542.0;824.0;?;-516.0;?;-343.0
750.0;710.0;-475.0;546.0;819.0;420.0;-516.0;502.0;-344.0
748.0;706.0;-478.0;547.0;819.0;415.0;-520.0;509.0;-344.0
749.0;701.0;-479.0;548.0;821.0;408.0;?;?;-342.0
751.0;699.0;-478.0;548.0;821.0;407.0;-523.0;520.0;-339.0
751.0;696.0;-477.0;549.0;822.0;407.0;-523.0;?;-338.0
752.0;692.0;-475.0;554.0;821.0;409.0;-530.0;528.0;?
753.0;691.0;-471.0;?;820.0;413.0;-529.0;?;-342.0
753.0;690.0;-469.0;551.0;820.0;414.0;-529.0;527.0;-344.0
?;687.0;?;548.0;820.0;416.0;-534.0;522.0;-347.0
?;684.0;-470.0;543.0;820.0;418.0;-539.0;516.0;-350.0
747.0;682.0;-472.0;538.0;?;416.0;?;507.0;-351.0
745.0;680.0;-474.0;535.0;822.0;411.0;-543.0;496.0;-353.0
744.0;678.0;-474.0;535.0;823.0;404.0;?;486.0;-354.0
745.0;?;-473.0;536.0;824.0;400.0;-546.0;477.0;-355.0
745.0;?;-471.0;534.0;823.0;400.0;-545.0;468.0;-356.0
746.0;?;-469.0;531.0;824.0;397.0;-542.0;461.0;-356.0
746.0;?;-469.0;530.0;?;394.0;?;451.0;?
747.0;677.0;?;529.0;829.0;390.0;-541.0;441.0;-356.0
746.0;679.0;-468.0;525.0;837.0;381.0;?;?;?
746.0;685.0;-470.0;524.0;?;393.0;?;448.0;-355.0
747.0;692.0;-467.0;519.0;834.0;?;-510.0;457.0;-355.0
?;694.0;?;514.0;840.0;?;-504.0;469.0;-357.0
748.0;695.0;-465.0;516.0;839.0;389.0;-499.0;482.0;-356.0
752.0;695.0;-462.0;?;838.0;386.0;-496.0;491.0;-353.0
754.0;693.0;-462.0;512.0;?;377.0;-498.0;498.0;-350.0
755.0;691.0;-461.0;511.0;840.0;?;-502.0;505.0;-348.0
754.0;693.0;?;518.0;?;371.0;-500.0;511.0;-349.0
751.0;694.0;-461.0;517.0;?;?;?;511.0;?
751.0;686.0;-465.0;512.0;838.0;?;-518.0;509.0;-348.0
753.0;681.0;-465.0;525.0;?;370.0;-526.0;497.0;-345.0
755.0;680.0;-461.0;525.0;831.0;374.0;-529.0;487.0;-344.0
756.0;682.0;-458.0;?;?;380.0;-529.0;485.0;-345.0
755.0;684.0;?;518.0;838.0;378.0;?;488.0;-345.0
753.0;684.0;-465.0;521.0;837.0;384.0;-531.0;488.0;-344.0
?;682.0;-466.0;520.0;839.0;385.0;-534.0;488.0;-343.0
757.0;684.0;-464.0;521.0;843.0;383.0;-532.0;489.0;-341.0
759.0;686.0;-461.0;524.0;843.0;387.0;-526.0;492.0;?
757.0;688.0;-463.0;525.0;844.0;388.0;-524.0;495.0;-340.0
753.0;687.0;-466.0;525.0;845.0;385.0;-528.0;498.0;-343.0
750.0;688.0;-469.0;529.0;846.0;383.0;-528.0;504.0;-344.0
747.0;?;-472.0;536.0;845.0;385.0;-529.0;512.0;-346.0
743.0;685.0;-475.0;542.0;844.0;391.0;-537.0;527.0;-350.0
739.0;679.0;-478.0;548.0;844.0;395.0;-546.0;546.0;-353.0
733.0;672.0;-483.0;556.0;846.0;397.0;-556.0;565.0;?
725.0;662.0;-491.0;565.0;846.0;402.0;-570.0;585.0;-364.0
718.0;?;-497.0;573.0;845.0;410.0;-581.0;602.0;-371.0
713.0;651.0;-501.0;578.0;843.0;422.0;-586.0;614.0;-377.0
?;?;-503.0;580.0;838.0;439.0;-590.0;620.0;-381.0
711.0;641.0;-502.0;577.0;830.0;466.0;-594.0;?;-385.0
711.0;640.0;-500.0;576.0;820.0;494.0;-594.0;612.0;-387.0
709.0;640.0;-500.0;577.0;806.0;523.0;-595.0;599.0;-391.0
705.0;636.0;-502.0;582.0;791.0;550.0;-601.0;585.0;-395.0
702.0;634.0;-504.0;584.0;777.0;569.0;-607.0;572.0;?
700.0;634.0;-505.0;583.0;766.0;581.0;-608.0;554.0;-402.0
698.0;633.0;-507.0;582.0;754.0;592.0;-611.0;532.0;-404.0
697.0;?;-509.0;581.0;748.0;595.0;-614.0;515.0;-405.0
697.0;630.0;-510.0;581.0;754.0;582.0;-614.0;506.0;-406.0
698.0;630.0;?;583.0;759.0;571.0;-614.0;496.0;-407.0
?;624.0;-511.0;584.0;?;571.0;-621.0;487.0;-408.0
694.0;617.0;-513.0;582.0;?;?;-628.0;480.0;-409.0
692.0;613.0;?;578.0;763.0;563.0;-633.0;476.0;-410.0
689.0;608.0;-518.0;?;?;559.0;?;473.0;-411.0
688.0;602.0;-519.0;573.0;765.0;563.0;-645.0;472.0;-413.0
687.0;?;-518.0;571.0;760.0;571.0;-648.0;476.0;-416.0
685.0;596.0;-518.0;?;755.0;579.0;-653.0;480.0;?
682.0;588.0;-518.0;568.0;?;582.0;-661.0;483.0;-422.0
681.0;583.0;-518.0;567.0;757.0;576.0;-667.0;?;?
681.0;581.0;-517.0;565.0;761.0;571.0;?;483.0;-424.0
681.0;582.0;-515.0;565.0;763.0;569.0;-665.0;484.0;-424.0
681.0;584.0;-514.0;567.0;764.0;567.0;-664.0;485.0;-425.0
679.0;585.0;-514.0;567.0;766.0;564.0;-664.0;485.0;-428.0
676.0;582.0;-517.0;566.0;765.0;567.0;-669.0;486.0;-430.0
674.0;580.0;-519.0;566.0;764.0;570.0;-672.0;485.0;-430.0
674.0;579.0;-521.0;565.0;762.0;574.0;-673.0;486.0;-430.0
674.0;?;-520.0;564.0;762.0;573.0;-673.0;486.0;-430.0
674.0;577.0;-519.0;562.0;762.0;575.0;-674.0;486.0;-431.0
674.0;578.0;-518.0;559.0;758.0;582.0;-674.0;488.0;-433.0
672.0;577.0;-518.0;557.0;751.0;591.0;-674.0;490.0;-434.0
669.0;578.0;-520.0;555.0;742.0;605.0;-675.0;491.0;-436.0
668.0;578.0;-522.0;554.0;731.0;620.0;-675.0;494.0;-437.0
665.0;576.0;-524.0;553.0;718.0;637.0;-677.0;496.0;-438.0
664.0;573.0;-524.0;552.0;709.0;648.0;-682.0;498.0;-438.0
663.0;573.0;-524.0;551.0;705.0;652.0;-683.0;498.0;-439.0
662.0;573.0;-525.0;?;703.0;656.0;-683.0;499.0;?
?;571.0;-525.0;547.0;701.0;659.0;-685.0;500.0;-438.0
660.0;568.0;?;547.0;699.0;660.0;-688.0;?;-439.0
657.0;569.0;-527.0;548.0;696.0;665.0;-688.0;502.0;-439.0
655.0;566.0;-529.0;550.0;690.0;673.0;-691.0;504.0;-441.0
652.0;567.0;-531.0;549.0;690.0;677.0;?;509.0;-443.0
650.0;568.0;?;552.0;691.0;679.0;-696.0;515.0;-447.0
649.0;565.0;-534.0;557.0;688.0;684.0;-703.0;520.0;-450.0
648.0;570.0;-534.0;?;682.0;690.0;-702.0;523.0;-451.0
648.0;579.0;-532.0;565.0;?;688.0;?;525.0;?
645.0;581.0;-533.0;566.0;688.0;685.0;-692.0;526.0;-453.0
640.0;575.0;?;566.0;690.0;683.0;-698.0;528.0;-456.0
633.0;570.0;-539.0;565.0;690.0;?;?;529.0;-460.0
627.0;573.0;-543.0;565.0;690.0;681.0;-703.0;529.0;-463.0
622.0;576.0;-546.0;565.0;?;681.0;-703.0;?;-467.0
619.0;576.0;-548.0;565.0;687.0;682.0;-706.0;528.0;-471.0
619.0;575.0;-547.0;564.0;685.0;683.0;-708.0;527.0;-474.0
619.0;576.0;-547.0;563.0;685.0;682.0;-708.0;?;-474.0
619.0;576.0;-548.0;562.0;689.0;677.0;-707.0;523.0;-474.0
619.0;574.0;-549.0;560.0;694.0;669.0;-709.0;521.0;-475.0
618.0;570.0;-551.0;559.0;701.0;660.0;-712.0;519.0;-474.0
617.0;565.0;-555.0;558.0;709.0;648.0;-716.0;519.0;-473.0
618.0;561.0;-557.0;?;?;635.0;-719.0;517.0;-473.0
619.0;559.0;-559.0;554.0;727.0;625.0;-718.0;516.0;-471.0
622.0;?;-561.0;554.0;729.0;622.0;-717.0;516.0;-468.0
?;554.0;-562.0;554.0;730.0;621.0;?;517.0;-466.0
626.0;551.0;-563.0;556.0;730.0;620.0;-718.0;518.0;-464.0
626.0;549.0;-565.0;557.0;731.0;620.0;-718.0;519.0;-462.0
628.0;547.0;?;558.0;732.0;617.0;-718.0;519.0;-459.0
632.0;546.0;-565.0;558.0;733.0;615.0;-716.0;517.0;-456.0
637.0;544.0;-563.0;557.0;731.0;616.0;-713.0;513.0;-452.0
?;543.0;-561.0;555.0;728.0;617.0;-711.0;506.0;?
645.0;540.0;-559.0;555.0;726.0;616.0;-709.0;498.0;-442.0
648.0;538.0;-558.0;552.0;727.0;612.0;-707.0;490.0;-437.0
650.0;536.0;-557.0;550.0;726.0;610.0;-705.0;?;-431.0
652.0;536.0;-556.0;548.0;727.0;607.0;-703.0;481.0;-427.0
654.0;533.0;-555.0;546.0;731.0;600.0;-703.0;479.0;?
655.0;?;?;548.0;733.0;?;-704.0;477.0;-422.0
?;530.0;-555.0;550.0;733.0;593.0;-705.0;476.0;-421.0
655.0;531.0;-555.0;551.0;735.0;589.0;-704.0;?;-420.0
656.0;531.0;?;?;739.0;583.0;-702.0;472.0;-420.0
658.0;532.0;-552.0;553.0;?;581.0;-702.0;472.0;-420.0
658.0;532.0;?;553.0;738.0;581.0;-703.0;471.0;-420.0
657.0;532.0;-551.0;551.0;740.0;576.0;?;468.0;-420.0
657.0;531.0;-551.0;551.0;741.0;572.0;-704.0;465.0;-421.0
657.0;532.0;-551.0;552.0;739.0;573.0;-705.0;?;-421.0
657.0;533.0;-550.0;552.0;738.0;573.0;-704.0;460.0;-421.0
657.0;534.0;-548.0;552.0;740.0;569.0;-703.0;460.0;-422.0
656.0;537.0;?;553.0;741.0;569.0;-703.0;462.0;-424.0
652.0;540.0;-550.0;555.0;739.0;575.0;-705.0;?;-427.0
647.0;542.0;-552.0;559.0;737.0;581.0;-708.0;?;-432.0
642.0;546.0;-556.0;562.0;?;586.0;?;477.0;-438.0
636.0;549.0;-559.0;566.0;738.0;589.0;-716.0;484.0;-445.0
630.0;556.0;-562.0;570.0;738.0;594.0;-718.0;?;-451.0
625.0;561.0;?;572.0;737.0;599.0;-719.0;496.0;-458.0
620.0;564.0;-568.0;574.0;736.0;605.0;-723.0;502.0;-464.0
613.0;565.0;-570.0;576.0;733.0;613.0;-727.0;507.0;-470.0
607.0;568.0;-574.0;578.0;730.0;619.0;-729.0;?;-476.0
602.0;576.0;-576.0;579.0;732.0;619.0;-726.0;518.0;-479.0
?;585.0;-578.0;580.0;736.0;615.0;-720.0;522.0;?
597.0;588.0;?;581.0;?;613.0;-720.0;526.0;-485.0
596.0;586.0;-578.0;581.0;744.0;605.0;-722.0;527.0;-487.0
596.0;588.0;-577.0;580.0;748.0;600.0;-719.0;?;-488.0
?;592.0;-578.0;579.0;752.0;?;-714.0;528.0;-487.0
595.0;592.0;-578.0;578.0;753.0;597.0;-715.0;531.0;-487.0
594.0;591.0;-580.0;579.0;754.0;599.0;-716.0;535.0;-487.0
592.0;592.0;?;580.0;757.0;597.0;-717.0;540.0;-489.0
591.0;594.0;-582.0;582.0;757.0;598.0;-717.0;544.0;?
591.0;595.0;-583.0;582.0;755.0;601.0;-717.0;547.0;-491.0
592.0;597.0;-583.0;581.0;756.0;600.0;-716.0;549.0;-491.0
?;596.0;-582.0;583.0;755.0;604.0;-717.0;552.0;-491.0
590.0;595.0;-583.0;?;744.0;619.0;-718.0;556.0;-491.0
?;597.0;?;585.0;739.0;?;-717.0;?;-492.0
584.0;603.0;-586.0;?;745.0;624.0;-714.0;?;-493.0
?;605.0;-589.0;584.0;742.0;631.0;-716.0;575.0;-496.0
577.0;610.0;-590.0;587.0;737.0;640.0;-714.0;584.0;-501.0
579.0;618.0;-589.0;588.0;741.0;636.0;-708.0;592.0;-503.0
583.0;628.0;-585.0;591.0;?;636.0;-697.0;597.0;-503.0
588.0;639.0;-580.0;594.0;738.0;637.0;-684.0;599.0;?
590.0;652.0;-575.0;593.0;739.0;634.0;-668.0;599.0;-504.0
593.0;664.0;-570.0;592.0;740.0;631.0;?;596.0;-504.0
596.0;678.0;-564.0;591.0;742.0;627.0;-634.0;593.0;-504.0
599.0;695.0;-559.0;590.0;744.0;622.0;-610.0;589.0;-502.0
605.0;713.0;-553.0;590.0;745.0;619.0;-583.0;584.0;-498.0
610.0;728.0;-550.0;591.0;747.0;614.0;-559.0;578.0;-492.0
?;734.0;-549.0;592.0;748.0;607.0;-548.0;573.0;-485.0
624.0;739.0;-548.0;593.0;750.0;602.0;-534.0;568.0;-478.0
635.0;748.0;-545.0;595.0;749.0;599.0;-512.0;563.0;-467.0
645.0;?;-542.0;597.0;747.0;598.0;-494.0;557.0;-456.0
652.0;765.0;-537.0;600.0;745.0;597.0;-481.0;550.0;-449.0
659.0;773.0;-531.0;602.0;743.0;596.0;-473.0;543.0;-444.0
662.0;778.0;-529.0;603.0;741.0;597.0;-471.0;?;-440.0
663.0;782.0;-529.0;?;740.0;597.0;-470.0;532.0;-436.0
664.0;785.0;-533.0;603.0;739.0;598.0;-467.0;528.0;-431.0
667.0;790.0;-533.0;602.0;736.0;601.0;-461.0;524.0;-426.0
669.0;793.0;-532.0;601.0;733.0;605.0;-456.0;?;-426.0
670.0;790.0;?;599.0;733.0;606.0;-454.0;517.0;-430.0
674.0;?;-522.0;598.0;733.0;606.0;-428.0;516.0;-435.0
?;782.0;-517.0;596.0;733.0;606.0;-412.0;517.0;-439.0
?;757.0;-516.0;594.0;733.0;606.0;?;518.0;-438.0
684.0;731.0;-519.0;592.0;732.0;607.0;-431.0;518.0;-428.0
688.0;708.0;-523.0;591.0;732.0;607.0;-437.0;517.0;-412.0
690.0;?;-527.0;590.0;731.0;608.0;-445.0;514.0;-396.0
686.0;668.0;-532.0;590.0;726.0;615.0;-474.0;510.0;-381.0
682.0;644.0;-531.0;591.0;?;624.0;-521.0;508.0;-377.0
682.0;628.0;-527.0;594.0;712.0;632.0;-550.0;506.0;-378.0
682.0;631.0;-518.0;596.0;?;?;-549.0;507.0;-376.0
680.0;635.0;-511.0;597.0;707.0;641.0;-547.0;509.0;-376.0
677.0;629.0;-511.0;598.0;706.0;644.0;-555.0;512.0;?
675.0;627.0;-512.0;597.0;704.0;648.0;-557.0;515.0;-377.0
673.0;627.0;-512.0;597.0;?;653.0;-561.0;?;-378.0
674.0;622.0;-513.0;596.0;700.0;657.0;-567.0;521.0;-377.0
675.0;620.0;-512.0;596.0;701.0;657.0;-570.0;523.0;-377.0
676.0;618.0;-512.0;597.0;?;658.0;-573.0;525.0;-376.0
677.0;618.0;-510.0;597.0;699.0;660.0;-574.0;526.0;-376.0
678.0;?;-509.0;597.0;698.0;661.0;-574.0;526.0;-375.0
678.0;614.0;-509.0;?;698.0;661.0;-577.0;527.0;-374.0
679.0;?;-508.0;?;699.0;660.0;-576.0;?;-373.0
680.0;618.0;-507.0;?;700.0;?;-573.0;528.0;-372.0
?;618.0;-506.0;596.0;702.0;656.0;-570.0;528.0;?
683.0;617.0;-506.0;594.0;702.0;?;-570.0;527.0;-369.0
685.0;?;-505.0;?;701.0;656.0;-569.0;526.0;-367.0
685.0;613.0;-505.0;590.0;701.0;655.0;-569.0;523.0;-365.0
685.0;609.0;-506.0;587.0;703.0;652.0;-572.0;519.0;-364.0
684.0;610.0;-508.0;587.0;?;658.0;-572.0;519.0;-365.0
682.0;613.0;-509.0;588.0;694.0;662.0;-573.0;518.0;-368.0
?;614.0;-511.0;589.0;?;666.0;-576.0;517.0;-373.0
675.0;617.0;-514.0;591.0;685.0;671.0;-578.0;517.0;-379.0
670.0;619.0;-516.0;592.0;683.0;673.0;-581.0;519.0;-387.0
663.0;619.0;-521.0;594.0;683.0;675.0;-589.0;521.0;-395.0
654.0;618.0;-528.0;595.0;682.0;679.0;-599.0;526.0;-405.0
645.0;618.0;-536.0;597.0;681.0;683.0;-609.0;531.0;?
637.0;623.0;-542.0;599.0;681.0;685.0;-614.0;537.0;-428.0
634.0;629.0;-544.0;599.0;686.0;680.0;-616.0;542.0;-437.0
633.0;636.0;?;598.0;687.0;678.0;-614.0;543.0;-443.0
633.0;643.0;-541.0;597.0;689.0;674.0;-609.0;540.0;-447.0
