InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
485;0;4;6;-28;970.0;-58;10;983.0;-27;-898;-28;10
479;1;6;9;54;904.0;-115;29;945.0;-30;-887;54;29
595;3;0;6;7;888.0;1;9;998.0;-34;-821;7;9
485;4;8;0;25;928.0;-108;7;967.0;-27;-892;25;7
593;1;0;0;4;878.0;5;-5;1017.0;-34;-827;4;-5
482;3;2;3;15;933.0;-60;-11;1012.0;-26;-894;15;-11
703;-6;-13;-9;-7;847.0;148;19;1033.0;-44;-723;-7;19
627;-4;-1;4;-7;887.0;30;0;985.0;-37;-804;-7;0
593;1;0;0;24;898.0;7;-7;988.0;-34;-827;24;-7
597;5;0;0;17;874.0;9;49;995.0;-34;-828;17;49
596;3;0;0;18;884.0;12;3;997.0;-34;-827;18;3
628;0;-1;6;39;875.0;21;3;991.0;-36;-820;39;3
618;-1;-1;7;15;878.0;19;-14;986.0;-36;-810;15;-14
616;1;-1;6;-7;895.0;23;2;998.0;-36;-807;-7;2
620;4;-1;-1;-1;852.0;31;-14;983.0;-36;-812;-1;-14
620;2;-1;4;-19;886.0;27;1;994.0;-36;-812;-19;1
601;8;0;10;14;888.0;3;-21;1006.0;-34;-820;14;-21
620;6;-1;5;21;882.0;26;16;983.0;-36;-811;21;16
614;-2;-1;7;-14;865.0;22;-12;1002.0;-36;-811;-14;-12
615;4;-1;-2;29;864.0;32;10;985.0;-36;-807;29;10
619;7;-1;-4;-10;883.0;35;5;1001.0;-36;-809;-10;5
885;-292;-3;-757;1322;914.0;700;-613;976.0;-27;-646;1322;-613
614;-4;-1;4;32;858.0;18;-3;1009.0;-37;-813;32;-3
597;2;0;-2;17;896.0;13;28;987.0;-34;-829;17;28
598;0;0;4;5;885.0;9;16;990.0;-34;-830;5;16
599;2;0;1;-8;878.0;10;-18;984.0;-34;-826;-8;-18
715;1;-9;-4;-31;877.0;153;-16;929.0;-45;-710;-31;-16
622;-6;-1;-1;3;870.0;18;13;976.0;-37;-822;3;13
597;-1;0;0;-22;893.0;10;17;1009.0;-34;-827;-22;17
597;-3;0;3;46;877.0;7;-2;1000.0;-34;-828;46;-2
597;-1;0;5;-15;890.0;6;-6;1000.0;-34;-822;-15;-6
481;-1;2;2;-15;934.0;-55;-15;1014.0;-26;-899;-15;-15
601;1;0;-3;5;879.0;15;2;1004.0;-34;-829;5;2
594;-3;0;0;-23;893.0;12;0;1005.0;-34;-826;-23;0
587;26;1;12;79;870.0;-20;29;990.0;-33;-837;79;29
576;-2;2;-4;45;896.0;-25;25;982.0;-33;-849;45;25
566;-5;2;1;37;903.0;-38;15;984.0;-32;-848;37;15
569;-20;5;52;-679;863.0;-120;1404;824.0;-30;-853;-679;1404
579;5;2;9;-43;887.0;-39;-3;980.0;-32;-846;-43;-3
602;5;0;1;-19;895.0;11;6;998.0;-34;-826;-19;6
569;-8;1;2;10;883.0;-19;1;1001.0;-33;-849;10;1
579;3;1;-4;23;923.0;-11;27;988.0;-33;-842;23;27
582;9;1;0;-19;908.0;-11;13;1024.0;-33;-836;-19;13
576;-4;1;9;-6;889.0;-28;-12;1024.0;-33;-848;-6;-12
580;7;1;-5;-5;906.0;-7;-7;996.0;-33;-841;-5;-7
577;4;1;-1;32;916.0;-17;30;997.0;-33;-845;32;30
574;6;1;-6;26;867.0;-12;22;1023.0;-33;-837;26;22
574;6;1;-6;21;874.0;-13;13;1005.0;-33;-839;21;13
575;2;1;14;7;906.0;-34;-28;1007.0;-33;-843;7;-28
573;1;1;-1;-15;884.0;-15;9;997.0;-33;-847;-15;9
571;-4;1;3;14;899.0;-29;-18;996.0;-33;-847;14;-18
570;-5;1;4;29;883.0;-30;9;993.0;-33;-846;29;9
574;2;1;-5;22;906.0;-16;14;1008.0;-33;-846;22;14
572;-4;1;4;-10;885.0;-26;2;1013.0;-33;-851;-10;2
567;-1;1;3;26;878.0;-20;38;1004.0;-33;-842;26;38
573;-4;1;10;-7;853.0;-33;-14;1024.0;-33;-851;-7;-14
606;7;0;3;-3;894.0;12;13;1003.0;-34;-823;-3;13
565;-18;1;13;17;877.0;-38;8;1013.0;-33;-864;17;8
732;315;-5;-104;-349;904.0;-147;-588;1058.0;-24;-1078;-349;-588
573;-2;1;-6;16;859.0;-15;-4;1014.0;-33;-848;16;-4
570;-8;1;10;25;892.0;-33;-5;966.0;-33;-845;25;-5
579;1;1;5;34;906.0;-26;7;1003.0;-33;-845;34;7
579;5;1;-1;28;906.0;-19;21;1011.0;-33;-844;28;21
580;2;1;4;35;892.0;-22;-23;999.0;-33;-845;35;-23
579;5;1;-2;23;902.0;-16;0;992.0;-33;-841;23;0
565;-7;1;-7;12;889.0;-18;9;1005.0;-33;-846;12;9
574;-2;1;-1;-5;886.0;-22;18;1006.0;-33;-847;-5;18
576;2;1;10;4;923.0;-31;49;1000.0;-33;-840;4;49
574;-1;1;-4;34;889.0;-16;-4;1022.0;-33;-850;34;-4
570;-5;1;-1;-8;925.0;-26;-11;972.0;-33;-843;-8;-11
579;-3;1;0;-25;882.0;-25;-28;1008.0;-33;-851;-25;-28
579;-3;1;8;-9;906.0;-29;-21;1008.0;-33;-845;-9;-21
577;1;1;-8;24;871.0;-11;5;1009.0;-33;-842;24;5
581;2;1;12;0;932.0;-37;-38;986.0;-33;-843;0;-38
580;-1;2;-3;61;881.0;-21;33;992.0;-33;-841;61;33
504;-36;8;-79;-1300;965.0;-57;-476;1038.0;-31;-937;-1300;-476
603;1;0;5;-19;902.0;8;-16;1005.0;-34;-825;-19;-16
600;-1;0;-4;-23;892.0;16;17;1003.0;-34;-829;-23;17
610;8;0;0;-69;821.0;2;-23;1013.0;-35;-833;-69;-23
577;8;1;-13;-4;860.0;8;-11;1001.0;-33;-841;-4;-11
574;0;1;-9;24;884.0;1;33;993.0;-33;-853;24;33
585;9;1;1;-4;879.0;-5;18;981.0;-33;-839;-4;18
580;1;1;3;-15;878.0;-10;11;980.0;-33;-843;-15;11
576;-2;1;4;36;896.0;-13;29;966.0;-33;-839;36;29
583;2;1;-4;-15;870.0;-3;-10;983.0;-33;-845;-15;-10
582;4;1;-1;16;869.0;-6;-37;986.0;-33;-840;16;-37
580;1;1;0;16;877.0;-10;45;995.0;-33;-841;16;45
580;1;1;3;2;878.0;-13;4;983.0;-33;-842;2;4
574;-3;1;1;-14;879.0;-11;-3;967.0;-33;-843;-14;-3
582;4;1;4;37;882.0;-11;7;957.0;-33;-841;37;7
575;3;1;-3;18;877.0;-6;-12;956.0;-33;-838;18;-12
577;0;1;5;6;886.0;-15;8;937.0;-33;-843;6;8
170;64;-42;20;-301;579.0;617;-117;742.0;-8;-778;-301;-117
581;2;1;2;38;864.0;-8;-8;1011.0;-33;-841;38;-8
578;0;1;2;10;841.0;-8;3;1005.0;-33;-840;10;3
576;-2;1;-9;27;885.0;-1;13;996.0;-33;-846;27;13
577;-2;1;-1;4;896.0;-10;9;1022.0;-33;-842;4;9
574;-2;1;0;7;888.0;-11;-4;980.0;-33;-849;7;-4
564;-18;2;14;-46;874.0;-38;-17;974.0;-33;-843;-46;-17
607;5;0;2;-15;877.0;16;-22;975.0;-35;-822;-15;-22
601;0;0;2;-29;878.0;15;-4;953.0;-35;-821;-29;-4
489;9;2;-2;13;948.0;-58;-11;1004.0;-26;-889;13;-11
611;9;0;5;35;884.0;18;-3;981.0;-35;-807;35;-3
604;-8;0;6;41;898.0;9;7;966.0;-35;-824;41;7
610;-5;-1;0;49;866.0;21;-13;992.0;-36;-817;49;-13
607;-4;0;7;-5;896.0;8;9;983.0;-35;-822;-5;9
611;6;0;4;-20;901.0;20;-23;967.0;-35;-813;-20;-23
608;6;0;-4;-1;896.0;27;4;992.0;-35;-813;-1;4
603;3;0;8;-29;897.0;3;15;995.0;-34;-825;-29;15
615;2;-1;-1;51;893.0;28;40;997.0;-37;-804;51;40
615;4;0;7;-26;877.0;11;11;977.0;-35;-821;-26;11
610;-2;0;4;-6;861.0;13;-15;984.0;-35;-822;-6;-15
619;10;0;1;-4;879.0;20;9;1014.0;-35;-815;-4;9
1057;332;-1;-228;3196;810.0;-232;-2976;1004.0;-51;-449;3196;-2976
607;-1;0;-5;8;880.0;20;10;996.0;-35;-819;8;10
611;2;0;1;-6;875.0;14;7;992.0;-35;-818;-6;7
611;1;0;0;5;881.0;16;15;983.0;-35;-821;5;15
608;2;0;-1;-3;881.0;18;32;966.0;-35;-819;-3;32
716;-43;-17;-8;39;866.0;187;-129;955.0;-44;-710;39;-129
601;1;0;5;33;893.0;5;4;970.0;-34;-825;33;4
597;1;0;4;25;903.0;6;6;1007.0;-34;-821;25;6
601;7;0;-1;-27;896.0;13;5;1001.0;-34;-829;-27;5
600;2;0;0;-5;869.0;10;25;991.0;-34;-827;-5;25
480;-15;4;3;-6;958.0;-74;2;1015.0;-27;-891;-6;2
582;-11;0;3;-6;909.0;-10;-19;992.0;-34;-846;-6;-19
585;0;0;3;47;895.0;-5;39;963.0;-34;-839;47;39
585;-3;0;3;-18;888.0;-1;-39;956.0;-34;-836;-18;-39
590;-1;0;0;5;889.0;4;4;980.0;-34;-835;5;4
586;-2;0;-1;13;879.0;5;30;966.0;-34;-833;13;30
588;-6;0;-4;6;882.0;12;-24;946.0;-34;-834;6;-24
588;-3;0;-6;-5;871.0;15;-17;949.0;-34;-830;-5;-17
592;2;0;0;-33;888.0;9;-12;956.0;-34;-825;-33;-12
599;9;0;5;-5;878.0;5;19;966.0;-34;-822;-5;19
595;3;0;3;-40;881.0;6;-1;967.0;-34;-824;-40;-1
595;1;0;-9;-5;869.0;12;16;959.0;-34;-829;-5;16
591;-4;0;-4;36;879.0;11;10;962.0;-34;-830;36;10
479;-4;6;-10;14;895.0;-118;24;965.0;-27;-891;14;24
481;0;2;-2;-14;933.0;-51;15;1012.0;-26;-890;-14;15
595;4;0;2;5;896.0;4;-16;974.0;-34;-835;5;-16
590;1;0;-2;14;899.0;7;16;955.0;-34;-832;14;16
491;-12;4;7;20;917.0;-74;27;975.0;-27;-892;20;27
593;1;0;-5;-13;895.0;10;-19;969.0;-34;-832;-13;-19
489;-1;4;4;14;945.0;-66;13;947.0;-27;-898;14;13
593;3;0;-2;-24;880.0;9;3;974.0;-34;-828;-24;3
594;5;0;-5;-29;887.0;12;-32;986.0;-34;-827;-29;-32
483;-1;2;-2;15;936.0;-52;6;996.0;-26;-894;15;6
596;5;0;-5;-7;886.0;10;-18;984.0;-34;-830;-7;-18
476;0;2;7;-16;940.0;-57;10;1014.0;-26;-893;-16;10
593;-1;0;1;-13;885.0;3;27;994.0;-34;-835;-13;27
495;-29;6;-2;74;929.0;-55;55;1134.0;-29;-891;74;55
485;5;2;3;10;950.0;-58;10;994.0;-26;-897;10;10
483;0;2;-2;-26;941.0;-51;9;1013.0;-26;-892;-26;9
486;2;8;-3;-9;929.0;-91;-37;1008.0;-23;-884;-9;-37
475;-1;2;3;16;937.0;-67;-37;1014.0;-26;-898;16;-37
473;2;6;1;-6;907.0;-123;5;949.0;-27;-898;-6;5
500;1;4;-12;44;933.0;-80;51;1024.0;-29;-880;44;51
478;5;13;-8;17;1058.0;-96;-1;991.0;-30;-887;17;-1
152;14;-41;8;-1;693.0;649;-2;846.0;-8;-773;-1;-2
479;2;8;6;29;970.0;-93;21;1010.0;-23;-895;29;21
475;6;9;5;17;914.0;-111;15;1010.0;-29;-889;17;15
491;5;9;-6;-51;918.0;-105;-6;1024.0;-29;-891;-51;-6
496;6;9;2;6;939.0;-98;-42;1014.0;-29;-884;6;-42
487;2;1;1;-48;923.0;-9;-19;919.0;-29;-904;-48;-19
480;3;9;-2;-3;923.0;-108;1;1029.0;-29;-884;-3;1
459;14;1;1;18;896.0;-1;1;936.0;-27;-908;18;1
481;22;1;66;19;954.0;-107;30;961.0;-26;-891;19;30
466;-8;6;1;-2;903.0;-113;-14;958.0;-27;-898;-2;-14
736;3;-13;7;-83;896.0;150;-88;990.0;-45;-702;-83;-88
473;-23;10;-1;14;976.0;-185;4;875.0;-28;-889;14;4
-73;-316;-3;-471;-401;990.0;549;-427;1055.0;-17;-1007;-401;-427
486;5;9;-2;33;924.0;-108;12;1022.0;-29;-888;33;12
475;3;9;7;-8;925.0;-98;-1;1028.0;-29;-878;-8;-1
475;-3;8;3;17;968.0;-84;33;988.0;-23;-897;17;33
476;-3;8;3;-2;901.0;-126;-10;964.0;-29;-898;-2;-10
500;-1;4;-12;45;904.0;-45;38;798.0;-29;-877;45;38
512;13;5;9;6;834.0;-36;-3;607.0;-34;-872;6;-3
1620;818;15;-1643;-1108;828.0;678;467;808.0;-3;-490;-1108;467
479;10;8;-3;0;972.0;-98;-1;1004.0;-23;-895;0;-1
470;2;6;-3;16;899.0;-120;4;937.0;-27;-889;16;4
476;0;12;11;-14;944.0;-88;-31;929.0;-27;-901;-14;-31
469;-2;6;1;9;903.0;-119;0;947.0;-27;-897;9;0
473;-2;5;-2;14;891.0;-113;21;953.0;-27;-899;14;21
498;-2;3;8;16;771.0;-42;-6;927.0;-29;-890;16;-6
487;9;5;0;5;904.0;-107;19;1029.0;-29;-890;5;19
729;4;-4;-3;-87;837.0;91;-99;912.0;-45;-707;-87;-99
490;12;9;156;34;928.0;5;-109;1234.0;-26;-967;34;-109
450;-39;10;31;81;894.0;-117;-27;1021.0;-26;-866;81;-27
500;11;3;30;-18;859.0;-61;-1;1004.0;-29;-909;-18;-1
477;-2;5;-1;20;964.0;-98;-12;976.0;-32;-902;20;-12
472;-21;9;-3;15;887.0;-139;-7;904.0;-29;-880;15;-7
468;-6;6;1;22;917.0;-118;-9;955.0;-27;-899;22;-9
472;-8;1;8;83;968.0;-46;28;866.0;-27;-894;83;28
518;2;5;14;-24;938.0;-110;4;898.0;-29;-880;-24;4
476;-23;4;14;40;934.0;-46;30;974.0;-29;-899;40;30
471;-2;6;-4;23;896.0;-120;-1;947.0;-27;-894;23;-1
621;1;-4;3;-21;924.0;16;-63;1024.0;-37;-812;-21;-63
474;11;10;2;38;982.0;-153;26;886.0;-28;-897;38;26
624;-1;-1;17;2;860.0;7;-10;1023.0;-37;-811;2;-10
620;0;-1;2;9;844.0;29;-12;986.0;-36;-818;9;-12
466;-2;6;1;-2;895.0;-121;14;946.0;-27;-894;-2;14
469;1;6;4;-1;893.0;-122;1;946.0;-27;-901;-1;1
623;4;-4;1;-1;938.0;20;-15;1033.0;-37;-814;-1;-15
486;10;2;3;58;930.0;-36;13;923.0;-28;-905;58;13
623;5;-4;3;5;940.0;17;39;1025.0;-37;-815;5;39
719;1;-4;1;-9;912.0;110;22;1009.0;-43;-714;-9;22
471;-5;8;4;26;898.0;-143;8;947.0;-30;-887;26;8
468;156;8;-29;214;869.0;46;-338;725.0;-28;-924;214;-338
475;-5;6;3;8;905.0;-126;5;947.0;-27;-900;8;5
721;-1;-12;0;-2;894.0;151;2;1006.0;-45;-708;-2;2
490;-1;8;7;-27;939.0;-100;2;1024.0;-29;-888;-27;2
477;7;8;0;34;916.0;-141;31;966.0;-29;-882;34;31
491;2;8;2;-9;894.0;-98;2;1039.0;-29;-884;-9;2
474;5;6;4;-7;916.0;-128;5;953.0;-27;-896;-7;5
480;-15;9;-12;85;874.0;-135;-7;899.0;-29;-882;85;-7
601;8;1;10;-46;942.0;-5;-12;1020.0;-35;-829;-46;-12
505;-45;7;32;-464;911.0;-159;-320;1038.0;-29;-954;-464;-320
468;12;8;8;-24;924.0;-132;100;963.0;-29;-884;-24;100
481;4;5;-4;-47;900.0;-125;-9;948.0;-27;-899;-47;-9
621;-2;-4;1;-21;938.0;19;-14;1022.0;-37;-810;-21;-14
469;-41;6;-40;33;1002.0;-103;88;1204.0;-31;-883;33;88
630;5;-4;8;-8;954.0;14;-17;1015.0;-37;-811;-8;-17
470;5;6;3;-3;906.0;-125;12;943.0;-27;-895;-3;12
470;2;6;2;21;905.0;-121;19;937.0;-27;-893;21;19
511;-41;7;-20;-34;42.0;-52;-35;841.0;-31;-878;-34;-35
508;116;6;13;474;1017.0;-105;318;1259.0;-36;-898;474;318
473;8;6;1;-3;925.0;-126;15;955.0;-27;-895;-3;15
487;3;8;-1;2;1014.0;-100;-29;1007.0;-23;-892;2;-29
484;10;12;7;-76;954.0;-82;-46;966.0;-27;-895;-76;-46
486;-5;8;4;-27;982.0;-88;5;1024.0;-23;-888;-27;5
616;-1;-4;-2;-11;984.0;23;-4;998.0;-37;-813;-11;-4
633;7;-4;3;-3;925.0;28;9;1021.0;-37;-801;-3;9
482;-2;5;3;-4;909.0;-87;-22;1024.0;-29;-897;-4;-22
468;4;6;1;-18;914.0;-118;3;962.0;-27;-893;-18;3
458;-7;6;6;6;903.0;-107;16;939.0;-27;-895;6;16
475;3;6;0;10;900.0;-119;16;957.0;-27;-904;10;16
729;2;-16;1;7;875.0;183;11;970.0;-43;-691;7;11
492;3;4;4;-21;934.0;-83;-2;1043.0;-29;-894;-21;-2
478;-10;4;14;36;636.0;-70;8;960.0;-27;-895;36;8
474;5;6;-3;6;913.0;-119;32;962.0;-27;-896;6;32
521;-41;10;-30;90;945.0;-158;55;793.0;-33;-899;90;55
465;-30;6;-20;-48;913.0;-115;-11;965.0;-28;-916;-48;-11
470;-3;6;0;33;914.0;-114;2;949.0;-27;-899;33;2
454;-27;9;10;-24;941.0;-88;-49;971.0;-27;-894;-24;-49
480;2;8;2;16;968.0;-95;-1;1016.0;-23;-892;16;-1
483;-1;8;3;15;974.0;-91;14;1009.0;-23;-894;15;14
486;0;8;-4;15;965.0;-94;18;1013.0;-23;-889;15;18
481;-5;9;3;16;906.0;-165;10;952.0;-30;-882;16;10
447;-72;12;80;45;960.0;-296;-4;908.0;-27;-874;45;-4
487;10;5;-27;27;904.0;-112;10;911.0;-30;-893;27;10
495;2;9;0;-37;922.0;-97;-30;1024.0;-29;-886;-37;-30
470;1;6;4;9;903.0;-119;3;947.0;-27;-903;9;3
478;6;2;2;-16;940.0;-78;-14;1027.0;-26;-893;-16;-14
487;-8;8;-8;-30;916.0;-134;-51;957.0;-30;-884;-30;-51
481;14;5;3;12;921.0;-107;-22;1013.0;-29;-889;12;-22
616;0;-4;0;7;937.0;19;-39;1013.0;-37;-810;7;-39
475;-2;2;-1;5;968.0;-74;-13;1007.0;-26;-901;5;-13
488;0;8;-7;-16;970.0;-97;1;1010.0;-23;-890;-16;1
485;1;8;-2;10;970.0;-97;-19;1005.0;-23;-889;10;-19
428;13;7;69;-79;892.0;-158;-59;956.0;-29;-850;-79;-59
478;-7;5;1;6;897.0;-89;-3;1035.0;-29;-889;6;-3
498;2;4;0;12;932.0;-55;-10;834.0;-29;-889;12;-10
467;0;7;3;9;919.0;-119;3;938.0;-27;-894;9;3
501;25;0;-1;-24;956.0;-60;-23;815.0;-20;-892;-24;-23
480;-5;5;1;12;896.0;-91;1;1038.0;-29;-888;12;1
488;12;5;1;13;912.0;-96;15;1139.0;-29;-888;13;15
473;-11;11;-3;11;904.0;-84;-8;1027.0;-27;-895;11;-8
463;-28;8;4;313;876.0;-126;210;906.0;-30;-867;313;210
477;4;5;10;-7;913.0;-91;-17;1031.0;-29;-893;-7;-17
440;-60;4;-47;-60;856.0;-112;-212;919.0;-28;-922;-60;-212
502;10;4;-25;60;1207.0;-43;63;879.0;-31;-875;60;63
506;8;10;10;-7;910.0;-135;6;1001.0;-31;-876;-7;6
488;-2;8;0;-1;961.0;-93;23;1024.0;-23;-892;-1;23
482;13;4;10;50;1009.0;-61;29;830.0;-28;-900;50;29
488;3;8;15;-26;961.0;-106;-2;993.0;-22;-881;-26;-2
477;-19;6;10;-74;944.0;-73;-10;1034.0;-29;-894;-74;-10
489;-10;3;-3;152;920.0;-78;63;1033.0;-29;-904;152;63
468;-13;10;5;-33;991.0;-189;-12;921.0;-28;-890;-33;-12
485;-1;8;-1;-7;978.0;-95;-8;1007.0;-23;-887;-7;-8
620;2;-4;4;48;955.0;14;27;990.0;-37;-822;48;27
477;3;8;0;3;924.0;-129;13;931.0;-29;-888;3;13
612;-6;-4;3;26;926.0;17;-5;1048.0;-37;-816;26;-5
486;3;8;-3;-20;989.0;-97;18;1014.0;-23;-890;-20;18
-1214;376;15;-1025;-100;879.0;437;-1037;966.0;-23;170;-100;-1037
475;0;2;6;-125;935.0;-78;-106;817.0;-27;-897;-125;-106
482;4;12;-1;71;940.0;-74;23;932.0;-27;-896;71;23
486;-17;11;208;-40;963.0;-77;-54;1118.0;-17;-873;-40;-54
477;9;7;-1;7;897.0;-127;23;950.0;-27;-898;7;23
471;8;6;1;-9;902.0;-124;-18;955.0;-27;-891;-9;-18
479;-9;4;-2;-9;961.0;-70;-27;1014.0;-27;-899;-9;-27
525;75;8;88;149;1308.0;-81;65;839.0;-24;-905;149;65
415;-74;-1;40;641;941.0;-72;-3051;653.0;-21;-874;641;-3051
488;74;6;7;-181;931.0;-36;-794;856.0;-26;-873;-181;-794
476;6;6;-5;-11;897.0;-127;5;937.0;-27;-891;-11;5
452;-3;9;234;90;889.0;-69;76;1188.0;-41;-860;90;76
492;-8;9;6;-28;924.0;-99;-5;1028.0;-29;-889;-28;-5
544;362;8;-37;-26;881.0;-517;93;989.0;-28;-1077;-26;93
487;5;2;-16;148;915.0;-76;97;949.0;-22;-899;148;97
490;-4;8;-3;-5;970.0;-91;-8;1024.0;-23;-893;-5;-8
500;-3;7;-22;173;882.0;-85;83;1295.0;-29;-889;173;83
513;60;5;-15;322;909.0;-140;90;1011.0;-28;-929;322;90
650;-15;-2;-2;-54;930.0;45;-62;1027.0;-40;-786;-54;-62
469;5;8;-10;30;981.0;-99;-6;1008.0;-24;-902;30;-6
484;-7;3;5;-21;973.0;-79;-12;888.0;-24;-897;-21;-12
456;245;5;130;179;852.0;186;-88;999.0;-31;-950;179;-88
721;1;-10;1;-30;896.0;148;-24;1007.0;-45;-707;-30;-24
935;40;-33;-63;364;897.0;207;1934;908.0;-65;-426;364;1934
422;0;6;6;278;885.0;-107;-364;985.0;-25;-908;278;-364
484;0;5;2;40;981.0;-81;6;1005.0;-32;-894;40;6
-272;437;93;-383;-3853;993.0;580;141;1114.0;-40;-560;-3853;141
486;-10;9;-20;12;899.0;-106;11;894.0;-27;-895;12;11
621;10;-4;-3;-53;929.0;24;-1;1005.0;-37;-811;-53;-1
482;2;9;2;-19;900.0;-167;3;973.0;-30;-883;-19;3
494;22;6;19;-125;524.0;-120;-80;850.0;-27;-891;-125;-80
473;-1;7;-1;-21;898.0;-119;16;952.0;-27;-897;-21;16
506;7;4;-1;-14;931.0;-56;7;796.0;-29;-890;-14;7
466;-15;11;-10;-126;932.0;-76;-74;1024.0;-27;-895;-126;-74
492;5;5;-3;11;878.0;-91;-5;1309.0;-29;-884;11;-5
465;6;6;8;8;910.0;-128;1;955.0;-27;-897;8;1
472;-6;9;5;-25;920.0;-89;-20;1007.0;-27;-901;-25;-20
499;20;-2;0;-46;1189.0;-97;-40;1068.0;-31;-888;-46;-40
874;-158;4;-55;205;914.0;-207;-166;887.0;-54;-619;205;-166
489;6;5;51;-63;941.0;-107;-40;1121.0;-26;-909;-63;-40
471;5;6;1;-28;907.0;-124;4;947.0;-27;-894;-28;4
468;5;6;5;22;895.0;-124;-5;948.0;-27;-897;22;-5
474;7;8;6;-1;907.0;-141;-1;963.0;-29;-890;-1;-1
479;1;8;-3;-18;919.0;-143;-13;934.0;-29;-895;-18;-13
466;-20;9;23;129;999.0;-146;89;1472.0;-29;-876;129;89
628;15;1;1;-94;865.0;16;-84;1028.0;-37;-804;-94;-84
709;-22;-7;-6;154;918.0;138;226;985.0;-44;-720;154;226
807;-328;-13;-233;1870;701.0;179;1428;963.0;-55;-1078;1870;1428
245;-181;2;138;-30;997.0;-81;-87;1191.0;-29;-928;-30;-87
476;-10;5;-20;-39;1025.0;-75;-94;943.0;-26;-893;-39;-94
504;93;2;19;128;1845.0;-95;73;1167.0;-26;-866;128;73
515;-43;5;63;175;293.0;-79;123;778.0;-11;-935;175;123
473;16;7;-13;-19;970.0;-86;-4;928.0;-28;-899;-19;-4
468;-2;4;-9;159;934.0;-63;36;830.0;-28;-897;159;36
492;29;5;-37;-34;1320.0;-89;-10;968.0;-32;-878;-34;-10
495;38;4;-105;119;950.0;-174;27;940.0;-28;-871;119;27
615;352;2;-38;211;921.0;-331;47;980.0;-23;-927;211;47
478;10;-1;8;-9;927.0;-12;-26;888.0;-27;-901;-9;-26
483;-1;8;6;-14;968.0;-91;4;1018.0;-23;-898;-14;4
464;-11;9;5;-54;918.0;-86;-3;990.0;-27;-899;-54;-3
-163;-643;-37;-851;-461;769.0;-376;-718;872.0;-50;-1030;-461;-718
486;-2;0;-74;-11;839.0;33;38;935.0;-26;-874;-11;38
478;5;8;-4;-63;883.0;-117;-38;781.0;-29;-892;-63;-38
502;46;5;39;26;939.0;-145;-99;837.0;-28;-885;26;-99
616;0;-4;-1;-8;979.0;23;-15;1013.0;-37;-812;-8;-15
493;3;6;-1;-59;900.0;-102;-29;964.0;-29;-886;-59;-29
486;0;8;0;-29;991.0;-92;-9;974.0;-23;-887;-29;-9
507;9;4;3;17;925.0;-64;-14;776.0;-29;-886;17;-14
-602;-19;-75;87;547;528.0;796;367;108.0;34;-298;547;367
486;-70;6;-62;1371;912.0;14;-1740;947.0;-30;-890;1371;-1740
464;-16;6;6;-24;918.0;-108;-10;933.0;-29;-888;-24;-10
509;11;7;21;713;879.0;-133;-913;959.0;-29;-881;713;-913
461;-10;11;-24;-188;902.0;-142;-80;971.0;-27;-900;-188;-80
501;7;2;29;30;1583.0;-73;46;970.0;-29;-882;30;46
464;-17;7;5;-28;1088.0;-129;-16;920.0;-28;-898;-28;-16
473;-8;6;-2;-41;882.0;-123;-22;907.0;-29;-884;-41;-22
472;1;6;-2;29;898.0;-122;36;955.0;-27;-895;29;36
463;-19;4;-5;147;1217.0;-75;63;1069.0;-28;-908;147;63
-165;-16;-62;-176;-116;501.0;844;-274;164.0;14;-250;-116;-274
482;2;1;-1;4;939.0;-7;19;879.0;-29;-896;4;19
467;2;6;3;-9;897.0;-128;-4;952.0;-27;-892;-9;-4
491;-1;5;-1;-17;908.0;-84;-7;1203.0;-29;-881;-17;-7
486;-2;8;-4;-17;987.0;-91;-10;1024.0;-23;-887;-17;-10
472;3;6;0;-7;890.0;-125;22;953.0;-27;-895;-7;22
497;-3;4;1;-51;721.0;-67;-5;988.0;-27;-898;-51;-5
491;-2;9;-1;-13;936.0;-105;-23;1030.0;-29;-887;-13;-23
