InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;InertialMeasurementUnit RLA magneticX;Accelerometer LH accX;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LUA magneticY
-599.0;538.0;989.0;-356.0;-201.0;-350.0;232.0;238.0;300.0;218.0
-132.0;174.0;950.0;-240.0;-235.0;383.0;145.0;272.0;343.0;261.0
-569.0;556.0;991.0;-325.0;-201.0;-77.0;196.0;204.0;224.0;360.0
-770.0;-1.0;935.0;-655.0;-466.0;-648.0;589.0;767.0;493.0;-214.0
-599.0;540.0;973.0;-352.0;-196.0;-355.0;227.0;229.0;291.0;233.0
-598.0;553.0;983.0;-366.0;-202.0;-348.0;227.0;218.0;248.0;255.0
-572.0;559.0;991.0;-337.0;-198.0;-85.0;205.0;195.0;170.0;371.0
-567.0;558.0;993.0;-331.0;-178.0;-78.0;206.0;200.0;217.0;364.0
-568.0;559.0;990.0;-334.0;-190.0;-82.0;194.0;198.0;232.0;367.0
-678.0;409.0;1064.0;-281.0;-72.0;-602.0;317.0;195.0;403.0;117.0
-567.0;562.0;994.0;-322.0;-194.0;-82.0;226.0;194.0;201.0;370.0
-523.0;324.0;761.0;-437.0;-223.0;-52.0;141.0;426.0;258.0;-134.0
-424.0;204.0;983.0;-240.0;-86.0;222.0;255.0;373.0;149.0;-103.0
-605.0;542.0;984.0;-350.0;-186.0;-341.0;176.0;217.0;300.0;242.0
-569.0;562.0;987.0;-334.0;-182.0;-83.0;195.0;194.0;236.0;372.0
-275.0;285.0;939.0;50.0;210.0;351.0;-200.0;436.0;-133.0;213.0
-597.0;541.0;997.0;-342.0;-205.0;-355.0;217.0;233.0;337.0;216.0
-349.0;140.0;1509.0;-426.0;-141.0;117.0;331.0;417.0;330.0;-215.0
-565.0;602.0;1024.0;-397.0;-137.0;-43.0;166.0;207.0;241.0;398.0
-607.0;547.0;981.0;-333.0;-176.0;-328.0;199.0;205.0;257.0;257.0
-596.0;543.0;990.0;-356.0;-195.0;-351.0;213.0;236.0;257.0;217.0
-605.0;553.0;1026.0;-346.0;-179.0;-337.0;276.0;206.0;320.0;254.0
-602.0;545.0;985.0;-402.0;-174.0;-385.0;225.0;244.0;254.0;231.0
-580.0;582.0;987.0;-315.0;-194.0;-88.0;210.0;187.0;277.0;395.0
-359.0;271.0;941.0;-908.0;-772.0;-206.0;629.0;-363.0;642.0;204.0
-892.0;846.0;423.0;-539.0;-476.0;-739.0;962.0;-268.0;786.0;558.0
-565.0;554.0;1012.0;-426.0;-164.0;-111.0;185.0;225.0;208.0;312.0
-587.0;562.0;1011.0;-304.0;-477.0;308.0;330.0;238.0;433.0;229.0
-571.0;549.0;1033.0;-393.0;-190.0;-107.0;211.0;201.0;185.0;313.0
-590.0;406.0;913.0;-340.0;-579.0;-334.0;867.0;325.0;550.0;278.0
-480.0;225.0;901.0;-757.0;-724.0;-215.0;583.0;-417.0;669.0;541.0
-494.0;145.0;1039.0;-527.0;-590.0;-114.0;310.0;-600.0;569.0;387.0
-304.0;306.0;1622.0;-701.0;-648.0;-532.0;174.0;-60.0;335.0;411.0
-696.0;674.0;519.0;-975.0;-886.0;-481.0;961.0;-828.0;981.0;874.0
-434.0;149.0;929.0;-779.0;-712.0;-135.0;721.0;-419.0;649.0;402.0
-618.0;563.0;1003.0;-409.0;-92.0;-375.0;351.0;210.0;492.0;214.0
-437.0;250.0;969.0;-346.0;-135.0;248.0;268.0;388.0;216.0;-114.0
-386.0;184.0;1042.0;-469.0;-93.0;259.0;280.0;409.0;333.0;-228.0
-602.0;565.0;991.0;-438.0;-287.0;-359.0;163.0;94.0;291.0;310.0
-564.0;648.0;1061.0;-576.0;-207.0;-275.0;280.0;240.0;314.0;310.0
-434.0;251.0;998.0;-328.0;-128.0;247.0;270.0;391.0;245.0;-114.0
-581.0;492.0;865.0;-271.0;-369.0;-135.0;141.0;162.0;162.0;248.0
-587.0;506.0;901.0;-275.0;-371.0;-153.0;-51.0;192.0;211.0;242.0
-602.0;568.0;1004.0;-430.0;-294.0;-356.0;206.0;141.0;275.0;306.0
-349.0;156.0;932.0;-803.0;-659.0;-130.0;724.0;-451.0;598.0;421.0
-566.0;560.0;1001.0;-340.0;-175.0;-83.0;204.0;194.0;228.0;367.0
-614.0;581.0;961.0;-509.0;-203.0;-287.0;208.0;255.0;268.0;292.0
-575.0;545.0;996.0;-334.0;-174.0;-136.0;177.0;212.0;227.0;336.0
-555.0;568.0;998.0;-334.0;-192.0;-64.0;201.0;188.0;239.0;391.0
-538.0;442.0;1009.0;-263.0;-65.0;-208.0;107.0;310.0;135.0;239.0
-315.0;178.0;923.0;-809.0;-701.0;-72.0;656.0;-457.0;687.0;419.0
-365.0;172.0;870.0;-946.0;-601.0;-17.0;651.0;-411.0;647.0;551.0
-609.0;560.0;1021.0;-380.0;-205.0;-350.0;242.0;210.0;332.0;242.0
-553.0;462.0;961.0;-674.0;-498.0;-468.0;481.0;-462.0;517.0;498.0
-654.0;481.0;995.0;-689.0;-294.0;-483.0;942.0;-288.0;697.0;239.0
-605.0;570.0;993.0;-357.0;-219.0;-347.0;243.0;180.0;297.0;301.0
-408.0;543.0;973.0;-473.0;-113.0;147.0;562.0;117.0;323.0;561.0
-599.0;548.0;997.0;-334.0;-164.0;-285.0;233.0;197.0;296.0;268.0
-587.0;482.0;915.0;-736.0;-629.0;-605.0;958.0;-463.0;781.0;507.0
-597.0;534.0;994.0;-344.0;-191.0;-280.0;178.0;235.0;311.0;239.0
-595.0;538.0;993.0;-387.0;-77.0;-335.0;232.0;240.0;268.0;228.0
-311.0;171.0;903.0;-825.0;-675.0;-69.0;689.0;-430.0;690.0;413.0
-565.0;552.0;999.0;-345.0;-197.0;-70.0;236.0;215.0;177.0;356.0
-648.0;515.0;786.0;-347.0;-148.0;-367.0;325.0;293.0;325.0;235.0
-567.0;566.0;1011.0;-341.0;-180.0;-78.0;196.0;197.0;242.0;374.0
138.0;-208.0;999.0;-122.0;-38.0;946.0;-28.0;864.0;44.0;-269.0
-657.0;501.0;828.0;-378.0;-185.0;-451.0;290.0;235.0;363.0;265.0
-856.0;307.0;1020.0;-388.0;-136.0;-758.0;292.0;313.0;354.0;-53.0
