InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-32;13;12;-616.0;67;?;13
-32;-5;12;-619.0;68;-432.0;-5
-32;-13;12;-629.0;70;?;-13
-32;-30;12;-637.0;70;?;-30
-32;-22;12;-634.0;68;-450.0;-22
-32;20;?;-622.0;65;-456.0;20
-32;?;12;?;68;-462.0;12
-32;35;12;-595.0;74;-470.0;35
-32;63;12;-584.0;73;-476.0;63
-32;?;12;-571.0;68;-478.0;60
-32;47;12;-562.0;70;-482.0;47
-32;?;12;-556.0;?;?;21
-32;?;12;-554.0;65;-484.0;?
-32;?;12;-554.0;68;-475.0;-7
?;0;?;-554.0;69;-463.0;0
-32;6;12;-548.0;66;-449.0;6
-32;-23;12;-546.0;68;-430.0;-23
-32;-21;?;-556.0;68;?;-21
-32;?;12;-581.0;66;-385.0;-40
-32;?;12;-609.0;63;-358.0;-52
-32;?;12;?;69;-335.0;7
-32;?;12;-655.0;77;-314.0;29
-32;-3;?;-666.0;69;-294.0;-3
?;17;12;-670.0;64;-279.0;?
-32;32;12;-678.0;?;?;32
?;21;12;-686.0;52;-263.0;21
-32;72;12;-685.0;53;-264.0;?
-32;-158;12;-684.0;40;-263.0;-158
-32;-74;12;-681.0;66;-261.0;-74
-32;-76;12;-678.0;97;?;?
-31;-916;14;-676.0;2;-260.0;-916
-30;-408;?;-674.0;-10;-269.0;-408
-29;416;17;-670.0;158;-280.0;?
-29;-120;17;-667.0;185;-281.0;-120
-28;-26;19;-667.0;163;-281.0;-26
-27;931;?;-668.0;340;-281.0;931
-26;1284;20;-668.0;307;?;1284
-26;992;17;-661.0;-183;-286.0;992
-25;1270;16;-650.0;-578;-298.0;1270
-26;796;15;-636.0;-350;-307.0;?
-26;-404;14;-619.0;55;-317.0;-404
-26;-258;14;-610.0;76;-329.0;-258
-26;-138;15;-610.0;?;-345.0;?
-26;-247;15;-615.0;74;-364.0;-247
-26;-57;?;-628.0;62;-384.0;-57
-26;-111;15;?;82;-402.0;-111
-26;-80;16;-643.0;75;-418.0;-80
-26;-17;16;-646.0;74;-429.0;-17
-26;19;16;-647.0;83;-433.0;19
-26;-14;16;?;80;-435.0;-14
-26;-32;16;-645.0;72;-435.0;-32
-26;15;16;-642.0;71;?;15
-26;31;?;-636.0;77;-440.0;31
-26;102;16;-631.0;?;-444.0;102
-26;115;16;-625.0;79;-450.0;115
-26;131;16;-619.0;70;-456.0;131
-26;150;15;?;61;-462.0;150
-25;151;15;-607.0;64;-468.0;151
-25;166;15;-602.0;67;-475.0;166
-25;146;14;-597.0;82;-481.0;146
-25;260;14;-599.0;69;-490.0;260
-25;92;14;-600.0;74;-487.0;92
?;?;13;-595.0;50;-474.0;347
-25;329;13;-595.0;57;?;329
-25;352;12;-591.0;42;?;352
-24;661;12;-586.0;11;?;661
-25;-249;13;-581.0;128;-419.0;-249
-22;2307;?;-577.0;-202;-411.0;2307
-22;3675;-3;-572.0;-443;-403.0;3675
-29;708;-5;-566.0;-105;?;708
-34;738;-6;-560.0;6;-381.0;738
-39;407;-6;-554.0;115;-373.0;407
-45;-863;-3;-547.0;216;-365.0;-863
-49;-848;-1;-540.0;?;-363.0;-848
?;-923;3;-536.0;221;-369.0;-923
-52;-549;10;?;197;-376.0;-549
-51;-378;15;-527.0;?;-391.0;-378
-49;-417;16;-524.0;73;-416.0;-417
-50;-357;16;-523.0;48;-447.0;-357
-46;-565;17;-522.0;84;-488.0;-565
-38;-1412;20;-528.0;-66;-538.0;-1412
-35;?;20;?;-144;-595.0;-2202
-33;-2597;21;-558.0;-192;-645.0;-2597
?;-3343;24;-569.0;-84;?;?
-23;-3960;28;-568.0;803;-715.0;-3960
-23;-3276;30;-560.0;-431;?;-3276
-23;?;30;-547.0;-810;-758.0;950
-24;?;25;?;?;-774.0;3912
-27;1025;19;-522.0;-423;-788.0;1025
-28;?;?;-521.0;-195;-800.0;-341
-27;355;18;-517.0;512;-806.0;355
-27;99;17;?;-119;-805.0;99
-27;203;16;-514.0;141;-801.0;203
-27;49;16;?;?;-792.0;49
-27;31;16;-508.0;26;-779.0;31
-27;81;16;-505.0;117;-766.0;81
-27;19;16;-501.0;49;-756.0;19
-27;44;16;-495.0;94;?;44
-27;-4;16;-489.0;77;-745.0;-4
-27;?;?;-482.0;75;-741.0;21
-27;18;16;-476.0;73;-737.0;18
-27;-2;16;-471.0;72;-734.0;?
-27;59;16;-465.0;69;-733.0;59
-26;119;?;-462.0;71;-734.0;119
-26;11;16;-461.0;101;-733.0;?
-26;13;15;-460.0;102;-732.0;13
-26;175;?;-462.0;72;-728.0;175
-25;?;15;-465.0;88;-719.0;76
-25;102;15;-467.0;73;-708.0;?
-25;204;14;?;64;-698.0;204
-25;?;14;-463.0;94;-689.0;-7
-25;-85;14;-456.0;69;?;-85
-25;20;14;-444.0;63;-666.0;20
-25;57;14;-432.0;?;-651.0;57
-25;4;14;-417.0;?;-634.0;4
-25;-61;14;-403.0;63;-616.0;-61
-25;10;14;-391.0;?;-596.0;10
-25;30;14;-382.0;72;-574.0;30
-25;-13;?;-371.0;82;-552.0;-13
-25;149;14;-361.0;79;-529.0;149
-25;45;14;-351.0;95;-507.0;45
-25;100;14;-342.0;?;-486.0;100
-25;-8;14;-330.0;57;-467.0;-8
-29;-652;?;-317.0;28;-449.0;?
-37;-737;16;-303.0;-302;-437.0;-737
-44;-954;?;-286.0;-252;?;?
-45;-366;?;-266.0;201;-419.0;-366
-44;136;19;?;616;-416.0;136
-40;-1020;20;-228.0;606;-416.0;-1020
-35;-1678;24;-212.0;116;-417.0;-1678
-35;-1773;24;-200.0;13;-416.0;-1773
-32;-1507;26;?;39;-413.0;-1507
-26;-1834;30;-189.0;?;?;-1834
-23;?;31;-189.0;15;?;-2633
-23;-2534;?;?;?;-387.0;-2534
?;-2544;31;?;-32;-368.0;?
?;-1636;33;-211.0;?;-338.0;-1636
-26;848;?;?;149;-298.0;848
-30;1957;30;-244.0;?;-253.0;1957
-33;1624;26;-260.0;53;-205.0;1624
-32;954;24;-275.0;-315;-154.0;954
-28;440;22;-288.0;236;-107.0;440
-24;1192;20;-297.0;413;-65.0;1192
-22;560;18;-301.0;52;?;560
-22;-567;18;-300.0;51;7.0;-567
-22;-94;?;-299.0;71;37.0;-94
-22;-169;18;-297.0;59;59.0;-169
-22;-212;?;-297.0;75;76.0;-212
-22;-83;19;-296.0;65;89.0;?
-22;?;19;-289.0;66;97.0;-130
-22;-34;19;-278.0;73;102.0;-34
-22;?;19;-266.0;67;?;-39
-22;26;?;?;74;113.0;26
-22;30;19;-233.0;75;118.0;30
-22;33;19;-212.0;66;122.0;33
-22;82;19;-190.0;60;123.0;82
-22;55;19;-168.0;58;122.0;55
-22;-4;19;-146.0;68;121.0;-4
-22;6;19;-125.0;?;120.0;6
-22;52;19;-106.0;71;119.0;52
-22;28;19;-87.0;62;121.0;28
-22;27;?;-72.0;63;123.0;27
?;3;19;-59.0;59;123.0;3
-22;-49;?;-49.0;58;121.0;-49
?;11;19;-41.0;75;116.0;11
-22;19;19;-33.0;73;?;19
?;-30;19;-24.0;60;107.0;-30
-23;3;19;-16.0;65;106.0;3
-23;31;19;-8.0;69;108.0;31
-23;20;19;-1.0;68;112.0;20
?;?;19;?;68;115.0;19
?;-7;19;10.0;70;116.0;-7
-23;?;19;?;74;118.0;-85
-23;?;20;24.0;70;120.0;-133
-23;-99;20;?;70;122.0;?
-23;-62;20;45.0;72;124.0;-62
-23;-102;20;56.0;66;125.0;-102
-23;-149;20;68.0;?;126.0;-149
?;-157;20;80.0;81;127.0;-157
-24;-141;?;97.0;77;127.0;-141
-24;-44;21;113.0;75;126.0;?
-24;52;?;125.0;71;123.0;52
-24;22;21;134.0;72;?;22
-24;3;21;143.0;?;116.0;3
-24;19;20;152.0;73;113.0;19
-24;7;21;158.0;73;111.0;7
-24;?;21;164.0;73;107.0;17
-24;31;20;166.0;70;101.0;31
-24;7;20;164.0;66;93.0;7
-24;-16;21;161.0;71;?;-16
-24;-16;21;?;?;83.0;?
-24;25;21;152.0;74;79.0;25
-24;12;21;149.0;71;77.0;12
-24;-12;21;146.0;?;76.0;-12
-24;3;21;142.0;70;76.0;3
-24;-48;20;?;68;83.0;-48
-24;39;20;?;77;96.0;?
-24;-165;21;132.0;59;116.0;-165
-26;-744;21;131.0;41;?;-744
-27;-843;?;130.0;?;166.0;-843
-28;-466;22;132.0;155;195.0;-466
?;9;22;140.0;122;229.0;9
-27;211;21;152.0;88;264.0;211
-26;101;21;169.0;77;301.0;101
-25;90;21;185.0;66;339.0;90
-25;92;21;199.0;66;379.0;92
-25;-18;21;207.0;70;421.0;-18
-25;-45;21;211.0;?;463.0;-45
-25;-29;21;210.0;?;504.0;-29
-25;-42;21;204.0;78;541.0;-42
-25;?;21;190.0;81;578.0;-31
-25;-40;21;177.0;80;614.0;-40
?;2;?;166.0;82;644.0;2
-25;58;21;?;84;668.0;58
-25;-13;21;134.0;81;684.0;-13
-25;-42;21;111.0;76;694.0;-42
-26;32;?;92.0;78;699.0;32
-26;45;21;78.0;81;701.0;45
?;33;21;71.0;78;698.0;33
-26;20;21;66.0;75;692.0;?
-26;7;21;62.0;78;687.0;7
-26;-3;21;63.0;81;685.0;-3
-26;1;21;68.0;81;685.0;1
-26;40;21;75.0;80;691.0;40
-26;9;21;?;83;697.0;9
-26;-17;21;?;83;703.0;-17
-26;-9;21;109.0;81;716.0;-9
-26;-9;21;119.0;79;733.0;-9
-26;-10;21;125.0;?;746.0;-10
?;-32;21;129.0;?;752.0;-32
-26;14;21;129.0;?;753.0;14
-26;44;21;128.0;75;757.0;44
-26;-28;21;124.0;?;760.0;-28
-26;-34;21;116.0;77;761.0;-34
-26;-19;21;106.0;76;759.0;-19
-26;-61;21;100.0;81;753.0;-61
?;-26;21;102.0;86;744.0;?
?;-19;21;108.0;78;?;-19
-26;-38;21;114.0;77;718.0;-38
-26;?;21;119.0;80;708.0;3
-26;-9;21;122.0;73;702.0;-9
-26;-17;21;121.0;72;698.0;-17
-26;?;21;117.0;?;?;5
-26;?;21;114.0;77;693.0;12
-26;9;21;112.0;76;694.0;9
-26;12;21;109.0;78;695.0;12
-26;21;21;110.0;83;697.0;21
-26;-9;21;114.0;78;699.0;?
-26;-21;21;116.0;76;700.0;-21
-26;?;21;120.0;78;698.0;?
-26;36;21;124.0;72;?;?
-26;-3;21;127.0;76;?;-3
-26;-2;21;130.0;83;679.0;-2
-26;?;21;133.0;78;676.0;14
?;-10;21;137.0;?;671.0;-10
-26;?;21;141.0;78;667.0;-38
-26;-25;21;143.0;76;664.0;-25
-26;-32;21;143.0;77;661.0;-32
-26;-36;21;144.0;?;?;?
-26;10;21;146.0;75;660.0;10
?;?;21;148.0;?;662.0;-21
-26;-25;21;?;77;665.0;-25
-26;41;21;?;72;666.0;41
-26;?;21;144.0;73;668.0;30
-26;20;21;142.0;73;669.0;20
-26;12;21;141.0;74;670.0;12
-26;-11;21;142.0;81;670.0;-11
-26;?;21;?;76;672.0;?
-26;5;21;144.0;74;673.0;5
-26;0;21;145.0;80;675.0;0
-26;55;21;145.0;78;675.0;55
-26;31;21;144.0;81;675.0;31
-26;-28;?;143.0;77;674.0;-28
?;-6;21;?;?;674.0;-6
-26;?;21;144.0;79;673.0;7
-26;-39;21;144.0;72;671.0;?
-26;-45;?;143.0;79;668.0;-45
-26;?;?;143.0;79;?;24
-26;-2;21;144.0;76;662.0;-2
-26;-60;21;145.0;78;660.0;-60
-26;-35;21;145.0;75;658.0;-35
-26;-12;21;146.0;79;657.0;-12
-26;?;?;145.0;82;656.0;22
-26;38;21;144.0;76;654.0;38
-26;26;21;143.0;?;654.0;26
-26;33;21;141.0;79;654.0;33
-26;17;21;142.0;?;655.0;17
-26;0;?;141.0;84;658.0;0
-26;12;21;140.0;77;658.0;12
-26;-1;21;136.0;85;655.0;-1
-26;15;?;133.0;?;647.0;15
-26;31;21;130.0;80;635.0;31
-25;?;21;129.0;79;619.0;37
-25;81;21;132.0;57;598.0;81
-25;?;21;140.0;65;574.0;76
-25;77;21;148.0;78;549.0;77
-24;62;21;156.0;65;522.0;62
-24;93;21;162.0;?;497.0;93
-24;163;20;?;68;?;163
-24;96;20;172.0;77;447.0;96
-24;67;20;175.0;73;423.0;67
-24;100;20;?;68;399.0;100
-24;53;20;166.0;73;374.0;53
-24;-1;20;?;74;351.0;-1
-24;-63;20;146.0;69;329.0;-63
-24;-96;20;?;70;307.0;-96
-24;-47;?;117.0;71;288.0;-47
-24;-66;20;101.0;?;273.0;-66
-24;-84;20;84.0;68;?;-84
-24;-33;?;67.0;70;251.0;-33
-24;?;21;53.0;?;243.0;-51
-24;-50;20;42.0;67;?;-50
-24;-8;?;33.0;74;233.0;-8
-24;-36;21;26.0;76;229.0;?
-24;-66;21;20.0;70;224.0;-66
-24;-60;21;13.0;72;220.0;-60
-24;?;21;?;73;217.0;-51
-24;-11;21;-4.0;?;214.0;-11
-24;20;21;-11.0;73;209.0;20
-24;16;21;-16.0;74;205.0;16
-24;8;21;-15.0;69;202.0;8
-24;12;21;-12.0;66;200.0;12
-24;21;21;-7.0;71;198.0;21
-24;26;21;-3.0;76;197.0;26
-24;39;21;3.0;75;195.0;39
-24;7;21;?;72;193.0;7
-24;-5;21;13.0;?;190.0;-5
-24;21;21;16.0;?;189.0;21
-24;?;21;20.0;73;187.0;-7
-24;-18;21;23.0;75;188.0;-18
-24;14;21;25.0;70;188.0;14
-24;13;21;30.0;73;186.0;13
-24;-21;21;34.0;73;184.0;-21
-24;-40;21;38.0;65;?;-40
-24;-5;21;?;73;180.0;-5
-24;39;21;44.0;75;179.0;39
?;25;21;44.0;66;178.0;25
-24;4;21;45.0;71;178.0;4
-24;?;21;48.0;74;177.0;-3
-24;-10;21;49.0;69;176.0;-10
-24;-18;21;51.0;73;176.0;-18
-24;-35;21;51.0;75;?;-35
?;-5;21;50.0;74;176.0;-5
-24;9;21;50.0;74;176.0;9
-24;0;21;51.0;72;177.0;0
-24;-1;21;53.0;74;177.0;-1
?;?;21;56.0;72;176.0;-12
-24;?;21;59.0;68;175.0;18
-24;1;21;60.0;72;174.0;1
-24;3;21;62.0;76;174.0;?
-24;28;21;63.0;72;173.0;28
-24;-21;?;?;74;173.0;-21
-24;8;21;65.0;77;173.0;8
-24;41;21;66.0;71;173.0;41
-24;-30;21;?;67;172.0;-30
-24;-38;21;?;?;172.0;-38
-24;18;21;66.0;77;172.0;18
-24;20;?;66.0;?;172.0;20
-24;26;21;65.0;?;171.0;26
-24;43;21;65.0;71;?;43
-24;29;21;65.0;71;171.0;29
-24;0;21;?;73;171.0;0
-24;-10;21;66.0;74;170.0;-10
-24;-10;21;66.0;74;169.0;-10
-24;-14;21;66.0;74;169.0;-14
-24;16;21;67.0;?;170.0;16
-24;35;21;67.0;69;171.0;35
?;27;21;?;70;172.0;?
-24;5;21;68.0;73;171.0;5
-24;-29;?;67.0;71;171.0;?
-24;-32;21;67.0;72;171.0;-32
-24;-24;?;66.0;76;171.0;-24
-24;11;21;66.0;70;?;11
?;10;21;64.0;68;172.0;10
-24;-32;21;?;74;172.0;-32
-24;-13;21;66.0;74;172.0;-13
-24;6;21;67.0;76;172.0;6
-24;28;21;70.0;?;172.0;28
-24;40;21;73.0;69;172.0;?
-24;11;21;76.0;74;172.0;11
-24;0;21;78.0;71;173.0;0
-24;0;21;?;71;174.0;0
-24;-2;21;83.0;?;174.0;-2
-24;2;21;83.0;71;175.0;2
-24;-4;21;?;71;174.0;-4
-24;4;21;86.0;69;174.0;?
-24;-2;21;86.0;70;173.0;-2
-24;-21;?;86.0;74;171.0;-21
-24;18;21;86.0;73;170.0;18
-24;31;21;85.0;72;170.0;31
-24;22;21;85.0;72;169.0;22
-24;?;?;85.0;72;169.0;46
-24;40;21;84.0;72;?;40
-24;?;21;83.0;70;169.0;30
?;39;21;82.0;70;169.0;39
-24;37;21;80.0;70;169.0;37
-24;28;21;77.0;71;170.0;28
-24;32;21;74.0;69;171.0;32
-24;21;21;71.0;67;173.0;21
-24;-15;21;69.0;73;175.0;?
-24;-25;21;70.0;72;179.0;-25
-24;-10;21;71.0;70;?;-10
-24;5;21;74.0;72;188.0;5
-24;9;21;77.0;74;194.0;9
-24;-10;21;83.0;76;201.0;-10
-24;-37;21;90.0;72;?;-37
-24;-39;21;98.0;69;219.0;-39
-24;-24;21;105.0;70;231.0;-24
-24;-45;21;113.0;70;246.0;-45
-24;-86;21;?;72;264.0;-86
-24;-83;21;130.0;71;286.0;-83
-24;?;?;136.0;71;?;-77
-24;-84;?;138.0;72;340.0;-84
-24;-19;21;139.0;75;370.0;-19
-24;2;21;138.0;76;404.0;2
?;-31;21;132.0;77;437.0;-31
-24;-3;?;124.0;79;466.0;-3
-25;-6;21;114.0;77;492.0;-6
-25;-7;21;104.0;82;514.0;-7
-25;?;21;91.0;?;532.0;-2
-25;-10;?;?;?;546.0;-10
-25;11;21;75.0;81;558.0;11
-25;2;21;70.0;73;564.0;2
-25;-13;21;69.0;75;?;-13
-25;-1;21;69.0;74;567.0;-1
-25;-4;21;72.0;73;566.0;-4
-25;-12;21;?;77;565.0;-12
-25;-22;21;?;73;565.0;?
-25;-23;21;92.0;73;565.0;-23
-25;10;21;99.0;74;566.0;10
-25;18;21;108.0;74;?;18
-25;-14;21;119.0;75;567.0;-14
-25;-18;21;131.0;76;567.0;-18
?;-21;21;?;?;567.0;-21
-25;-24;21;153.0;73;567.0;-24
-25;?;21;162.0;72;567.0;7
-25;-3;21;171.0;76;567.0;-3
?;-3;21;178.0;77;566.0;-3
?;9;21;183.0;76;566.0;9
?;1;?;185.0;?;568.0;1
-25;?;21;184.0;78;?;29
-25;-4;21;182.0;79;572.0;-4
-25;-50;21;180.0;78;572.0;-50
-25;?;21;176.0;?;571.0;-31
?;-46;21;171.0;76;570.0;-46
-25;?;21;168.0;76;570.0;-51
-25;8;21;164.0;75;570.0;?
-25;31;?;158.0;78;571.0;31
-25;7;21;?;?;572.0;7
-25;18;21;139.0;73;572.0;18
-25;16;21;132.0;77;571.0;16
-25;-10;?;126.0;76;567.0;?
-25;-10;21;124.0;78;?;-10
-25;-15;21;123.0;79;557.0;-15
?;-1;21;119.0;74;555.0;-1
-25;-26;21;116.0;74;555.0;-26
-25;-33;21;117.0;74;558.0;-33
-25;28;21;116.0;73;561.0;28
?;3;21;116.0;76;558.0;3
?;-23;21;115.0;74;553.0;-23
-25;-28;21;112.0;77;546.0;-28
-25;-37;21;107.0;81;536.0;-37
-25;15;?;100.0;77;528.0;15
-25;13;21;92.0;77;527.0;13
-25;-37;21;83.0;77;?;-37
-25;-22;21;68.0;82;527.0;-22
-25;18;21;53.0;80;526.0;18
-25;30;21;?;71;526.0;30
-25;?;21;?;?;529.0;-4
?;-15;21;33.0;?;536.0;-15
-25;?;21;27.0;73;542.0;44
-25;28;21;20.0;79;548.0;?
-25;-10;21;?;79;554.0;-10
-25;-12;21;3.0;73;560.0;-12
-25;-19;21;-14.0;77;565.0;-19
-25;8;?;-28.0;78;570.0;8
-25;-7;21;-40.0;?;576.0;-7
-25;-29;21;-57.0;76;579.0;-29
-25;-9;21;-74.0;77;582.0;-9
-25;17;21;-87.0;78;584.0;17
-25;30;21;-100.0;76;585.0;30
-25;-3;21;-110.0;76;585.0;-3
-25;-18;21;-115.0;74;584.0;-18
-25;2;21;-117.0;74;580.0;2
-25;-8;21;?;77;575.0;-8
-25;-6;21;-106.0;81;569.0;-6
-25;21;21;-95.0;82;567.0;21
-25;?;?;?;?;565.0;29
-25;48;21;-68.0;?;564.0;48
-25;38;21;-53.0;77;563.0;38
-25;-4;21;-42.0;77;565.0;-4
-25;-9;21;-34.0;78;566.0;-9
-25;-10;?;-25.0;76;566.0;-10
-25;-13;21;-18.0;76;566.0;-13
-25;7;21;-15.0;75;566.0;7
-25;9;21;-15.0;75;563.0;9
-25;19;?;?;74;?;?
-25;44;21;?;72;559.0;44
-25;42;21;-18.0;72;555.0;42
?;43;?;-9.0;71;550.0;43
-25;38;21;3.0;77;542.0;38
-25;64;21;16.0;78;530.0;64
-24;98;20;27.0;62;513.0;98
-24;54;20;43.0;51;493.0;54
-24;21;20;65.0;62;470.0;21
-24;48;20;91.0;77;446.0;48
-24;41;20;115.0;?;422.0;41
-24;29;?;137.0;66;398.0;29
?;10;20;151.0;70;375.0;10
-24;-32;?;155.0;71;354.0;-32
-24;-32;20;146.0;71;?;-32
-24;-29;20;128.0;72;315.0;-29
-24;-27;20;109.0;68;298.0;-27
-24;-12;20;91.0;71;283.0;-12
-24;3;20;79.0;79;269.0;3
-24;-13;20;68.0;75;254.0;-13
-24;-24;20;57.0;68;239.0;-24
-24;25;20;48.0;68;226.0;25
-24;3;20;39.0;?;215.0;3
-24;-40;?;35.0;?;?;-40
-24;-27;20;30.0;69;201.0;-27
-24;-30;20;25.0;69;?;-30
-24;-14;20;20.0;69;?;?
-24;0;20;13.0;70;197.0;0
-24;-1;20;9.0;72;197.0;-1
-24;4;20;4.0;68;199.0;4
-24;26;20;1.0;69;200.0;26
-24;9;20;-3.0;71;202.0;9
-24;-49;20;-6.0;64;204.0;-49
-24;-12;20;-9.0;71;206.0;?
-24;18;20;-10.0;74;207.0;18
-24;-10;20;-8.0;68;204.0;-10
-24;-9;20;-8.0;72;199.0;-9
-24;-10;20;-8.0;70;194.0;-10
-24;-17;20;-9.0;64;192.0;-17
-24;-45;20;-7.0;69;191.0;-45
-24;-71;20;-2.0;77;192.0;-71
-24;-47;20;8.0;70;197.0;-47
-24;-21;20;22.0;70;207.0;-21
-24;-40;20;36.0;79;214.0;-40
-25;-70;20;52.0;73;219.0;-70
-25;?;20;69.0;78;223.0;-68
-25;-53;20;85.0;79;225.0;-53
?;-31;20;99.0;?;228.0;-31
-25;4;20;112.0;78;228.0;4
-25;11;20;122.0;?;228.0;11
-25;-11;20;132.0;74;226.0;-11
-25;7;20;141.0;74;227.0;?
-25;19;20;147.0;78;228.0;19
-25;?;20;152.0;79;?;-9
-25;5;20;156.0;76;235.0;5
-25;49;20;157.0;77;239.0;49
-25;22;20;156.0;74;241.0;22
-25;?;20;158.0;79;242.0;-37
-25;1;20;161.0;?;243.0;1
-25;42;20;166.0;77;244.0;42
-25;8;20;173.0;79;245.0;8
-25;-9;20;182.0;?;244.0;-9
?;-25;20;192.0;80;243.0;-25
-25;-31;20;204.0;81;243.0;-31
?;-5;20;217.0;78;243.0;?
-25;42;?;229.0;?;244.0;42
-25;27;20;241.0;78;245.0;27
-25;-37;20;253.0;76;246.0;-37
-25;-16;20;?;81;247.0;-16
-25;?;?;271.0;77;247.0;?
-25;-45;20;279.0;74;249.0;-45
-25;-4;20;287.0;77;250.0;-4
-25;-10;20;296.0;?;252.0;-10
-25;6;20;304.0;75;254.0;6
-25;10;20;311.0;77;?;10
-25;?;20;318.0;77;258.0;-19
-25;-29;20;324.0;80;259.0;-29
-25;26;20;330.0;78;259.0;26
-25;62;20;335.0;76;260.0;62
-25;0;20;339.0;78;259.0;0
-25;-8;?;?;77;260.0;-8
-25;2;20;347.0;75;261.0;2
-25;8;20;352.0;78;?;8
-25;30;20;356.0;82;262.0;30
-25;1;20;358.0;80;?;1
-25;3;20;360.0;76;263.0;3
-25;23;20;362.0;?;263.0;23
-25;16;20;363.0;?;264.0;16
-25;25;20;365.0;81;263.0;25
-25;3;20;366.0;79;263.0;3
-25;-31;20;366.0;76;263.0;-31
-25;7;20;367.0;79;265.0;7
-25;23;20;368.0;77;265.0;23
-25;-36;20;370.0;74;267.0;-36
-25;-60;20;372.0;78;268.0;-60
-25;-24;20;373.0;80;268.0;-24
-25;27;20;376.0;77;269.0;27
-25;41;?;377.0;?;270.0;41
-25;-3;20;377.0;76;271.0;-3
-25;0;20;?;77;271.0;0
-25;3;20;379.0;76;271.0;3
-25;-30;20;379.0;77;272.0;-30
-25;-13;20;378.0;?;272.0;?
-25;?;20;?;76;272.0;?
-25;-40;20;379.0;?;273.0;?
-25;-23;20;379.0;?;273.0;-23
-25;-38;20;379.0;78;274.0;?
-25;?;20;?;?;275.0;-27
?;27;20;378.0;?;?;27
-25;?;20;?;77;275.0;15
-25;-16;20;375.0;77;276.0;-16
-25;5;20;372.0;78;277.0;5
-25;38;20;369.0;78;277.0;38
-25;?;20;365.0;76;278.0;52
-25;36;20;360.0;77;278.0;?
-25;21;20;355.0;75;279.0;21
-25;16;20;349.0;77;279.0;16
-25;-9;?;342.0;80;280.0;-9
-25;10;20;334.0;80;280.0;?
-25;21;20;329.0;81;?;21
-25;-11;20;?;75;282.0;-11
-25;48;20;320.0;70;283.0;48
-25;82;?;316.0;?;284.0;?
-24;71;20;312.0;66;284.0;71
-24;40;20;306.0;66;284.0;40
-24;-20;20;301.0;69;284.0;-20
-24;6;20;295.0;73;?;6
-24;-28;20;288.0;74;285.0;-28
-24;-80;20;281.0;74;286.0;-80
-24;-45;20;273.0;73;?;-45
-24;-31;20;266.0;73;?;-31
-24;-40;20;256.0;74;287.0;-40
-24;-44;20;?;75;?;-44
-24;-10;20;234.0;74;285.0;-10
-24;20;20;220.0;75;284.0;20
-24;-20;20;205.0;72;283.0;-20
?;?;20;190.0;72;282.0;-62
-24;-24;20;?;75;?;-24
-24;6;20;151.0;71;281.0;6
-24;-15;20;132.0;73;279.0;-15
-24;?;20;115.0;75;277.0;42
?;75;20;101.0;72;275.0;75
-24;-19;20;?;73;273.0;-19
-24;-27;20;80.0;73;270.0;-27
-24;40;20;71.0;70;267.0;40
-24;12;20;?;72;?;12
-24;12;?;58.0;74;266.0;12
-24;27;20;53.0;74;266.0;27
-24;-12;20;?;74;267.0;-12
?;-3;20;43.0;75;268.0;-3
-24;4;20;37.0;73;268.0;4
-24;1;20;32.0;75;269.0;1
-24;16;20;29.0;76;269.0;16
-24;7;20;?;69;269.0;7
?;0;20;22.0;68;269.0;0
-24;-16;20;19.0;75;269.0;-16
-24;-41;20;16.0;74;268.0;?
-24;-21;20;?;66;268.0;-21
-24;8;20;15.0;70;267.0;8
?;-6;20;15.0;75;267.0;?
-24;-20;20;12.0;72;267.0;-20
-24;-3;20;6.0;72;267.0;-3
-24;5;20;0.0;74;267.0;5
-26;-23;20;28.0;82;?;-23
-26;-23;20;48.0;77;271.0;-23
-25;11;20;66.0;73;273.0;?
-25;?;?;81.0;?;274.0;31
-25;-1;20;89.0;?;274.0;-1
-25;1;20;88.0;78;272.0;?
-26;53;20;88.0;76;269.0;53
-26;18;20;87.0;74;266.0;18
-25;-32;20;86.0;75;263.0;-32
-25;-12;20;?;72;262.0;-12
-25;-2;20;89.0;78;261.0;-2
-26;-12;20;?;85;261.0;-12
-26;-10;20;94.0;78;261.0;-10
-26;-10;?;96.0;78;260.0;-10
-26;?;20;98.0;80;260.0;-15
?;-28;20;?;79;259.0;-28
?;2;20;104.0;80;258.0;2
-26;?;20;104.0;77;259.0;47
-26;41;20;104.0;74;259.0;41
-26;?;20;105.0;75;259.0;8
-26;-47;?;106.0;78;?;-47
-26;-57;20;107.0;81;259.0;-57
-26;-8;20;?;77;260.0;-8
-26;24;20;109.0;76;260.0;24
-26;20;20;110.0;79;260.0;20
?;2;20;110.0;73;261.0;?
-26;1;20;110.0;76;262.0;1
-26;-6;?;110.0;81;262.0;-6
-26;-9;20;112.0;78;?;-9
-26;?;20;112.0;80;263.0;?
-26;?;20;113.0;85;?;-40
-26;-43;20;114.0;86;262.0;-43
-26;-32;20;113.0;82;?;?
-26;-25;20;114.0;80;260.0;-25
