InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;Accelerometer RUA^ accX;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RLA gyroY
1;8;-44.0;-279;-22;5;-20.0;22;-395.0;-171.0;8;-10.0
5;14;-15.0;-279;11;5;-14.0;-11;-396.0;-172.0;14;35.0
-2;-22;-2.0;-278;-43;3;12.0;43;-395.0;-170.0;-22;4.0
-15;-51;47.0;-276;-5;-40;-12.0;5;-426.0;48.0;-51;194.0
-2;-13;-12.0;-285;56;-3;-14.0;-56;-402.0;-193.0;-13;21.0
-36;10;-102.0;-278;58;33;105.0;-58;-473.0;-194.0;10;45.0
-7;-2;-141.0;-232;12;0;-100.0;-12;-367.0;-229.0;-2;-23.0
5;28;-99.0;-285;30;8;-88.0;-30;-471.0;-105.0;28;137.0
0;38;48.0;-291;37;4;-37.0;-37;-485.0;-184.0;38;94.0
-5;82;4.0;-286;50;12;-10.0;-50;-499.0;-142.0;82;39.0
-2;-1;16.0;-286;-27;-4;7.0;27;-407.0;-172.0;-1;38.0
-8;6;4.0;-282;-9;-1;1.0;9;-409.0;-172.0;6;55.0
0;-18;-8.0;-281;26;1;-16.0;-26;-411.0;-161.0;-18;11.0
4;-18;63.0;-300;6;-6;65.0;-6;-472.0;-138.0;-18;-6.0
-2;14;-117.0;-288;-39;10;-2.0;39;-459.0;-91.0;14;40.0
-3;-11;9.0;-288;-12;-3;11.0;12;-404.0;-176.0;-11;59.0
3;-14;-1.0;-289;-22;-5;-18.0;22;-414.0;-162.0;-14;38.0
-10;18;141.0;-306;6;-6;-51.0;-6;-185.0;-155.0;18;-16.0
-16;-9;265.0;-246;30;40;-317.0;-30;-290.0;-76.0;-9;-100.0
3;-15;3.0;-289;52;-8;4.0;-52;-424.0;-169.0;-15;42.0
0;-29;10.0;-287;-29;-2;24.0;29;-481.0;-169.0;-29;76.0
-1;-27;-14.0;-289;-80;-3;2.0;80;-372.0;-170.0;-27;53.0
-9;22;-101.0;-275;54;0;-32.0;-54;-494.0;-220.0;22;125.0
5;-27;186.0;-276;-10;-1;49.0;10;-192.0;-159.0;-27;-92.0
35;29;90.0;-207;-8;30;79.0;8;-295.0;31.0;29;156.0
29;73;-127.0;-243;16;-2;-134.0;-16;-380.0;44.0;73;6.0
3;-13;150.0;-273;3;4;-18.0;-3;-196.0;-162.0;-13;-94.0
-2;27;116.0;-271;-3;1;39.0;3;-208.0;-146.0;27;-3.0
-3;-8;46.0;-269;-41;6;16.0;41;-219.0;-153.0;-8;24.0
7;-3;63.0;-273;3;0;-22.0;-3;-201.0;-171.0;-3;33.0
2;-14;67.0;-273;-20;-2;31.0;20;-211.0;-161.0;-14;33.0
9;2;35.0;-278;0;-5;-5.0;0;-197.0;-157.0;2;17.0
-3;-5;53.0;-277;-5;-5;30.0;5;-206.0;-162.0;-5;25.0
-3;-15;73.0;-275;37;-3;5.0;-37;-218.0;-152.0;-15;18.0
1;-9;31.0;-278;16;-7;-23.0;-16;-216.0;-141.0;-9;4.0
1;-1;13.0;-266;-20;8;-39.0;20;-221.0;-164.0;-1;1.0
-1;-11;3.0;-271;-3;2;-22.0;3;-228.0;-166.0;-11;9.0
-5;23;4.0;-270;33;2;1.0;-33;-224.0;-139.0;23;20.0
-4;17;-4.0;-271;27;1;-41.0;-27;-234.0;-139.0;17;13.0
19;-33;-56.0;-240;-13;23;21.0;13;-526.0;-44.0;-33;-8.0
-2;-49;33.0;-255;6;22;11.0;-6;-504.0;-22.0;-49;59.0
9;-44;109.0;-233;59;23;64.0;-59;-512.0;-35.0;-44;72.0
8;-28;-36.0;-278;-17;-6;-54.0;17;-236.0;-152.0;-28;35.0
1;-32;-15.0;-276;12;-2;-56.0;-12;-217.0;-146.0;-32;9.0
2;-15;-127.0;-270;-36;2;-96.0;36;-259.0;-158.0;-15;92.0
17;-12;20.0;-285;31;-2;-47.0;-31;-274.0;-167.0;-12;-195.0
6;-1;-18.0;-289;12;-2;-34.0;-12;-297.0;-171.0;-1;6.0
7;-36;-17.0;-286;29;1;-43.0;-29;-281.0;-171.0;-36;-57.0
2;-20;-40.0;-289;13;-4;-50.0;-13;-272.0;-188.0;-20;-90.0
4;-25;-35.0;-289;-45;-3;-48.0;45;-272.0;-179.0;-25;-71.0
1;-1;-2.0;-280;-25;7;-34.0;25;-283.0;-165.0;-1;-40.0
5;10;-14.0;-276;-58;1;-16.0;58;-128.0;-162.0;10;3.0
2;-3;99.0;-275;11;-1;10.0;-11;-105.0;-171.0;-3;6.0
-1;4;99.0;-276;20;-4;38.0;-20;-111.0;-153.0;4;-11.0
4;12;-12.0;-287;-40;-2;-31.0;40;-284.0;-170.0;12;0.0
6;-4;7.0;-285;27;2;-19.0;-27;-274.0;-170.0;-4;4.0
4;-31;-2.0;-289;-12;-1;-28.0;12;-325.0;-176.0;-31;1.0
11;1;109.0;-283;29;-13;50.0;-29;-118.0;-154.0;1;-60.0
7;14;52.0;-275;12;-2;24.0;-12;-143.0;-151.0;14;10.0
9;-33;2.0;-291;-212;1;-11.0;212;-228.0;-191.0;-33;0.0
0;-27;31.0;-281;-78;4;-15.0;78;-521.0;-161.0;-27;25.0
-3;2;31.0;-276;-7;3;-75.0;7;-274.0;-156.0;2;-190.0
12;15;32.0;-277;17;4;-68.0;-17;-282.0;-144.0;15;-231.0
5;26;31.0;-275;2;-3;-3.0;-2;-139.0;-181.0;26;2.0
5;-24;52.0;-275;27;2;-7.0;-27;-137.0;-152.0;-24;13.0
-2;-2;48.0;-275;3;0;-22.0;-3;-121.0;-168.0;-2;14.0
-7;-5;32.0;-270;49;5;80.0;-49;-524.0;-154.0;-5;-73.0
-4;51;-95.0;-265;0;8;106.0;0;-399.0;-167.0;51;93.0
5;-15;-17.0;-281;19;-7;-7.0;-19;-113.0;-160.0;-15;7.0
0;-15;-26.0;-275;-51;3;-40.0;51;-166.0;-167.0;-15;18.0
-9;68;-126.0;-272;3;6;18.0;-3;-396.0;-171.0;68;189.0
-10;33;-103.0;-270;21;6;10.0;-21;-423.0;-170.0;33;156.0
12;-19;91.0;-220;56;3;-54.0;-56;-476.0;-237.0;-19;59.0
-2;14;128.0;-236;-8;-3;96.0;8;-424.0;-271.0;14;123.0
-3;-19;201.0;-268;-48;6;47.0;48;-122.0;-71.0;-19;-110.0
15;66;287.0;-221;47;7;-81.0;-47;-438.0;-259.0;66;146.0
31;-14;-3.0;-330;-19;-13;88.0;19;-71.0;-29.0;-14;-20.0
3;-84;182.0;-262;-61;-7;360.0;61;-255.0;-269.0;-84;-149.0
151;-30;-854.0;-330;-46;0;-275.0;46;-544.0;-855.0;-30;449.0
-1;-17;70.0;-265;3;1;314.0;-3;-279.0;-59.0;-17;189.0
-2;7;2.0;-314;32;0;-93.0;-32;-132.0;-13.0;7;-152.0
6;34;151.0;-277;8;-5;75.0;-8;-112.0;-141.0;34;-2.0
3;19;221.0;-258;-34;2;44.0;34;-94.0;-177.0;19;-122.0
2;18;-80.0;-317;-61;-5;-65.0;61;-105.0;-26.0;18;57.0
-3;41;94.0;-279;42;-8;-186.0;-42;-492.0;-219.0;41;-32.0
-1;35;-164.0;-279;28;-7;-36.0;-28;-509.0;-214.0;35;94.0
-14;25;-93.0;-267;88;0;-39.0;-88;-557.0;-205.0;25;147.0
-1;3;-147.0;-310;14;5;-97.0;-14;-81.0;-11.0;3;12.0
-1;13;-543.0;-309;-21;-4;-226.0;21;-362.0;-104.0;13;38.0
123;47;205.0;-239;-47;-26;153.0;47;-475.0;28.0;47;-412.0
221;-1602;-1046.0;-347;-3159;-87;-115.0;3159;-548.0;-541.0;-1602;459.0
-6;17;10.0;-255;23;5;-19.0;-23;-64.0;-47.0;17;-53.0
-6;9;-206.0;-273;13;-1;27.0;-13;-573.0;-194.0;9;-32.0
1;-4;111.0;-272;44;-1;38.0;-44;-112.0;-181.0;-4;-94.0
4;1;-76.0;-246;-17;-3;12.0;17;-74.0;-115.0;1;-22.0
0;13;-243.0;-248;4;1;-68.0;-4;-127.0;-175.0;13;23.0
-4;-24;540.0;-246;-3;2;-90.0;3;-441.0;105.0;-24;-145.0
-5;49;-191.0;-267;44;0;-9.0;-44;-528.0;-171.0;49;-16.0
0;-22;189.0;-270;-6;-3;-36.0;6;-399.0;91.0;-22;-96.0
-3;-57;76.0;-316;45;-3;-17.0;-45;-104.0;-10.0;-57;-43.0
-4;-14;281.0;-239;-60;-4;76.0;60;-349.0;-131.0;-14;-165.0
0;-2;-196.0;-260;47;11;-73.0;-47;-414.0;70.0;-2;-25.0
160;12;-252.0;-246;61;38;-75.0;-61;-376.0;286.0;12;186.0
-1;21;152.0;-317;-24;-4;33.0;24;-111.0;-17.0;21;1.0
2;-32;-165.0;-315;18;-2;-90.0;-18;-143.0;-10.0;-32;142.0
-3;17;-353.0;-271;-50;-5;7.0;50;-450.0;-185.0;17;133.0
-7;7;-497.0;-279;23;1;8.0;-23;-482.0;-174.0;7;122.0
-1;-12;77.0;-319;0;-5;-8.0;0;-130.0;-12.0;-12;-152.0
5;-26;74.0;-312;-24;8;212.0;24;-119.0;-9.0;-26;-32.0
-2;8;-167.0;-272;-26;3;91.0;26;-213.0;-110.0;8;467.0
-6;-10;9.0;-313;11;6;106.0;-11;-187.0;-19.0;-10;209.0
-6;-17;247.0;-272;28;1;12.0;-28;-191.0;-65.0;-17;-166.0
12;56;25.0;-307;59;10;-78.0;-59;-107.0;-12.0;56;34.0
394;-1815;-349.0;-246;-4579;55;-110.0;4579;-468.0;-104.0;-1815;-233.0
0;0;-105.0;-318;-10;-1;-167.0;10;-190.0;-17.0;0;-172.0
-3;49;-112.0;-321;17;-5;-156.0;-17;-172.0;-35.0;49;-198.0
0;-17;64.0;-324;35;-7;242.0;-35;-219.0;-40.0;-17;468.0
89;4;387.0;-306;-2;-124;666.0;2;-313.0;-19.0;4;-167.0
-544;87;-655.0;-176;29;441;-419.0;-29;-357.0;-373.0;87;17.0
-497;-608;-371.0;260;-156;776;44.0;156;-546.0;-309.0;-608;-540.0
-2;-30;-223.0;-262;24;7;-172.0;-24;-345.0;49.0;-30;103.0
-1;11;166.0;-266;-17;2;57.0;17;-446.0;77.0;11;118.0
34;4;153.0;-234;-31;-20;209.0;31;-517.0;230.0;4;-224.0
7;9;117.0;-291;-12;5;151.0;12;-346.0;67.0;9;-254.0
9;-9;-260.0;-328;-25;-4;-185.0;25;-263.0;-20.0;-9;207.0
-3;-32;41.0;-323;17;-3;-14.0;-17;-106.0;-21.0;-32;-110.0
-5;35;89.0;-260;18;17;-217.0;-18;-306.0;-104.0;35;-723.0
-4;35;155.0;-319;12;0;29.0;-12;-66.0;-40.0;35;-75.0
2;-1;118.0;-315;55;6;64.0;-55;-89.0;-16.0;-1;-99.0
2;18;93.0;-324;-18;-4;77.0;18;-64.0;-22.0;18;-45.0
5;-5;67.0;-321;18;-1;41.0;-18;-71.0;-15.0;-5;-51.0
2;5;44.0;-317;4;0;54.0;-4;-50.0;-33.0;5;-35.0
5;-9;51.0;-323;25;-6;30.0;-25;-44.0;-32.0;-9;-68.0
5;-34;63.0;-323;-27;-4;14.0;27;-58.0;-31.0;-34;-39.0
-3;14;114.0;-317;16;4;70.0;-16;-64.0;-20.0;14;-58.0
-1;8;73.0;-320;16;0;75.0;-16;-74.0;-22.0;8;-59.0
-3;6;-169.0;-299;12;-3;19.0;-12;-512.0;-164.0;6;-185.0
10;2;-171.0;-259;51;-15;-122.0;-51;-262.0;-285.0;2;-71.0
-11;-220;17.0;120;196;14;-34.0;-196;-492.0;-906.0;-220;-13.0
0;11;102.0;-228;-15;0;-14.0;15;-364.0;-231.0;11;287.0
507;-27;-14.0;-246;-155;206;10.0;155;-481.0;-185.0;-27;-66.0
3;-21;-299.0;-320;-10;1;-251.0;10;-240.0;-10.0;-21;63.0
8;-57;214.0;-257;-112;-24;-675.0;112;-349.0;-177.0;-57;-139.0
-3;35;14.0;-319;-61;12;22.0;61;-102.0;-20.0;35;51.0
16;-47;239.0;-223;-4;30;114.0;4;-538.0;-66.0;-47;223.0
6;20;7.0;-337;-8;-6;16.0;8;-62.0;-18.0;20;-27.0
-35;56;475.0;-209;37;-7;376.0;-37;-447.0;-68.0;56;-218.0
362;87;-65.0;-358;-152;-135;-214.0;152;-425.0;-579.0;87;445.0
184;70;614.0;-257;2;84;357.0;-2;-302.0;138.0;70;367.0
-3;-15;-207.0;-250;22;-4;-169.0;-22;-304.0;-8.0;-15;35.0
2;-15;-255.0;-245;29;-2;-216.0;-29;-323.0;-34.0;-15;62.0
10;-2;-209.0;-279;99;-2;-15.0;-99;-416.0;-205.0;-2;-67.0
-4;-72;-246.0;-254;-1;0;-47.0;1;-367.0;-4.0;-72;-121.0
0;25;375.0;-266;21;-10;-201.0;-21;-525.0;-67.0;25;76.0
4;81;-16.0;-247;29;5;-103.0;-29;-270.0;0.0;81;209.0
-1;9;290.0;-264;8;5;230.0;-8;-364.0;73.0;9;-312.0
2;-7;-106.0;-263;12;-5;-220.0;-12;-329.0;-42.0;-7;221.0
94;7;361.0;-324;-14;-119;207.0;14;-286.0;29.0;7;369.0
2;3;-136.0;-330;0;-6;-246.0;0;-186.0;1.0;3;-66.0
-2;17;-252.0;-277;-23;-4;967.0;23;-481.0;-233.0;17;128.0
2;39;64.0;-274;-6;2;121.0;6;-168.0;-171.0;39;157.0
-11;17;38.0;-242;-24;-5;-388.0;24;-276.0;-10.0;17;-128.0
6;-19;-158.0;-320;-1;-5;-97.0;1;-130.0;-20.0;-19;-28.0
0;26;-7.0;-321;50;-4;-27.0;-50;-86.0;-18.0;26;55.0
2;13;-260.0;-322;-5;-1;-4.0;5;-178.0;-18.0;13;-264.0
14;26;128.0;-351;74;-2;-95.0;-74;-291.0;-14.0;26;-496.0
26;26;272.0;-279;33;30;-144.0;-33;-336.0;149.0;26;628.0
11;161;71.0;-228;127;-26;91.0;-127;-594.0;-16.0;161;436.0
977;-603;-885.0;-705;1759;-1122;-297.0;-1759;-195.0;46.0;-603;870.0
8;17;-48.0;-337;-3;-3;-3.0;3;-34.0;-27.0;17;-9.0
18;-36;-169.0;-180;-233;-42;-29.0;233;-658.0;-116.0;-36;25.0
-7;-8;-261.0;-295;-26;6;-153.0;26;-372.0;-60.0;-8;-21.0
18;4;12.0;-325;71;8;-3.0;-71;-88.0;-39.0;4;28.0
0;-16;629.0;-325;18;-5;281.0;-18;-145.0;-20.0;-16;-119.0
-46;274;55.0;-206;801;-204;362.0;-801;-235.0;96.0;274;-639.0
-14;41;-218.0;-275;35;-1;-43.0;-35;-446.0;-227.0;41;95.0
-3;3;-158.0;-315;-14;9;-62.0;14;-472.0;18.0;3;169.0
-4;-45;238.0;-236;38;15;31.0;-38;-394.0;80.0;-45;249.0
44;-25;1039.0;-329;-3;-25;-655.0;3;-380.0;29.0;-25;450.0
-49;-105;-381.0;-187;164;55;-50.0;-164;-375.0;-66.0;-105;-781.0
-2;-44;121.0;-211;17;1;-49.0;-17;-472.0;-381.0;-44;242.0
-10;3;-190.0;-360;4;-26;-198.0;-4;-352.0;-86.0;3;-41.0
-30;8;-102.0;-290;-21;13;-301.0;21;-443.0;-170.0;8;236.0
1;-18;114.0;-324;-6;-6;34.0;6;-103.0;-13.0;-18;-123.0
-7;17;-253.0;-285;12;-1;5.0;-12;-511.0;-193.0;17;-56.0
5;-23;-170.0;-273;-47;5;-82.0;47;-215.0;-171.0;-23;148.0
-3;15;90.0;-321;5;-3;17.0;-5;-94.0;4.0;15;-59.0
2;24;32.0;-232;10;1;-329.0;-10;-96.0;-271.0;24;-79.0
-1;15;-40.0;-232;13;1;-124.0;-13;-111.0;-244.0;15;-70.0
-9;-18;12.0;-316;9;4;-30.0;-9;-95.0;-9.0;-18;-112.0
-5;-8;96.0;-325;51;-5;30.0;-51;-92.0;2.0;-8;-143.0
2;-17;25.0;-313;10;7;49.0;-10;-95.0;-1.0;-17;-93.0
13;6;523.0;-262;-40;9;-544.0;40;-223.0;54.0;6;253.0
-1;-36;-105.0;-298;-60;7;-39.0;60;-442.0;-102.0;-36;-237.0
-11;30;-142.0;-328;36;-13;-143.0;-36;-448.0;-253.0;30;129.0
-6;-25;-70.0;-333;33;1;81.0;-33;-226.0;-30.0;-25;196.0
1;-10;245.0;-311;-45;-1;99.0;45;-323.0;-157.0;-10;109.0
-10;-31;135.0;-313;20;0;119.0;-20;-307.0;-148.0;-31;-207.0
-2;-15;203.0;-273;29;4;181.0;-29;-227.0;-70.0;-15;-529.0
3;-36;29.0;-257;-43;3;9.0;43;-54.0;-127.0;-36;-5.0
-2;-46;31.0;-261;-33;-3;19.0;33;-54.0;-140.0;-46;-33.0
1;44;259.0;-297;-23;4;108.0;23;-378.0;-99.0;44;-38.0
5;5;993.0;-279;36;-1;325.0;-36;-253.0;-171.0;5;-98.0
-11;-8;-363.0;-266;10;-2;713.0;-10;-521.0;-191.0;-8;-61.0
3;2;47.0;-260;-35;-2;41.0;35;-46.0;-129.0;2;-25.0
0;15;50.0;-258;-9;-1;74.0;9;-65.0;-124.0;15;-28.0
1;-45;14.0;-261;5;-6;7.0;-5;-65.0;-141.0;-45;34.0
3;-3;185.0;-279;27;-5;28.0;-27;-112.0;-171.0;-3;37.0
3;-25;295.0;-275;9;0;-47.0;-9;-90.0;-182.0;-25;-39.0
3;-7;205.0;-274;42;-2;2.0;-42;-149.0;-168.0;-7;8.0
1;-9;-100.0;-264;-40;36;138.0;40;-591.0;-64.0;-9;-58.0
-47;8;281.0;-185;-135;50;-95.0;135;-214.0;-180.0;8;124.0
6;-3;221.0;-238;-14;-2;75.0;14;-105.0;-135.0;-3;320.0
0;-34;28.0;-262;18;-5;11.0;-18;-66.0;-130.0;-34;9.0
-1;6;27.0;-256;75;3;18.0;-75;-83.0;-132.0;6;17.0
-91;36;629.0;-291;50;-90;122.0;-50;-300.0;-590.0;36;288.0
-21;37;-57.0;-264;53;8;-43.0;-53;-554.0;-226.0;37;66.0
-9;11;-19.0;-209;21;50;86.0;-21;-553.0;-140.0;11;400.0
-1;23;-28.0;-234;-47;-3;-71.0;47;-458.0;-270.0;23;317.0
5;9;61.0;-326;26;-6;-174.0;-26;-31.0;-12.0;9;-466.0
42;-103;-65.0;-19;-22;3;19.0;22;-622.0;-1188.0;-103;-101.0
1;-27;190.0;-258;-36;1;65.0;36;-117.0;-139.0;-27;-43.0
-2;-24;-123.0;-251;-5;-1;-153.0;5;4.0;-119.0;-24;30.0
-7;38;59.0;-261;-32;0;48.0;32;-86.0;-176.0;38;12.0
-3;-12;-263.0;-300;61;3;-38.0;-61;-316.0;-89.0;-12;-14.0
0;32;-12.0;-288;-32;-150;-247.0;32;-181.0;-45.0;32;-43.0
1;-14;-38.0;-291;40;-129;-242.0;-40;-244.0;25.0;-14;-84.0
4;-30;134.0;-290;-79;-2;-2.0;79;-174.0;-130.0;-30;-499.0
-166;406;-392.0;-111;-376;116;328.0;376;-430.0;233.0;406;-116.0
7;32;-294.0;-290;1;-1;36.0;-1;-322.0;19.0;32;32.0
2;-16;256.0;-319;-87;10;394.0;87;-210.0;-36.0;-16;290.0
-2;32;381.0;-238;-19;6;744.0;19;-495.0;-198.0;32;1313.0
3;-12;185.0;-259;23;2;35.0;-23;-87.0;-171.0;-12;12.0
22;4;-165.0;-241;-16;8;-290.0;16;-509.0;-136.0;4;-374.0
-57;-1638;77.0;-371;1106;-95;90.0;-1106;-713.0;-245.0;-1638;-66.0
-4;-6;76.0;-261;13;0;5.0;-13;-67.0;-170.0;-6;-39.0
-3;5;25.0;-263;3;-4;-43.0;-3;-47.0;-162.0;5;-14.0
-1;-7;-102.0;-259;25;0;-79.0;-25;-69.0;-175.0;-7;-10.0
3;5;33.0;-262;26;-2;-17.0;-26;-58.0;-173.0;5;-72.0
1;38;-258.0;-256;-1;5;-286.0;1;-241.0;-142.0;38;113.0
-2;8;51.0;-256;-36;3;40.0;36;-603.0;-171.0;8;-62.0
17;-15;3.0;-291;19;-10;45.0;-19;138.0;-144.0;-15;-31.0
3;-4;51.0;-259;-54;3;3.0;54;-73.0;-165.0;-4;34.0
0;-7;59.0;-260;-9;4;1.0;9;-61.0;-168.0;-7;29.0
1;36;117.0;-264;-10;-4;90.0;10;-56.0;-173.0;36;-22.0
-2;-4;51.0;-252;-42;-5;-283.0;42;-404.0;33.0;-4;79.0
1;35;70.0;-262;-51;0;97.0;51;-53.0;-181.0;35;25.0
1;-2;27.0;-260;-4;2;32.0;4;-66.0;-173.0;-2;-17.0
-1;-63;132.0;-262;-18;-11;68.0;18;-345.0;71.0;-63;150.0
141;35;-46.0;-321;-36;-6;445.0;36;-400.0;100.0;35;68.0
4;-352;85.0;-320;-30;8;-266.0;30;-449.0;-8.0;-352;272.0
5;-22;-64.0;-245;16;0;-68.0;-16;-159.0;-169.0;-22;-186.0
22;1;67.0;-281;-2;-24;-93.0;2;-166.0;-290.0;1;66.0
-2;7;49.0;-268;40;-5;18.0;-40;-30.0;-175.0;7;88.0
-1;13;142.0;-246;-17;2;-6.0;17;-139.0;-179.0;13;131.0
204;1076;-268.0;-310;-3023;-511;-166.0;3023;-375.0;0.0;1076;204.0
-5;27;-80.0;-250;6;-1;-68.0;-6;-84.0;-142.0;27;234.0
3;26;372.0;-275;11;1;-11.0;-11;-103.0;-161.0;26;-219.0
3;36;-182.0;-259;106;-5;-27.0;-106;-475.0;-237.0;36;-29.0
1;-19;-27.0;-236;15;2;-137.0;-15;-92.0;-153.0;-19;3.0
2;-21;-65.0;-239;-2;-2;-154.0;2;-133.0;-144.0;-21;-93.0
1;-16;-75.0;-241;-17;-6;-160.0;17;-139.0;-140.0;-16;-93.0
3;-44;-28.0;-242;-57;-6;-33.0;57;-108.0;-137.0;-44;152.0
2;6;-264.0;-305;12;-27;-97.0;-12;-360.0;-178.0;6;-19.0
5;11;246.0;-238;-18;-6;61.0;18;-311.0;-214.0;11;63.0
-5;6;-470.0;-288;6;1;-312.0;-6;-471.0;-152.0;6;-128.0
-26;-16;-9.0;-279;-12;13;-199.0;12;-449.0;-141.0;-16;-178.0
-9;-24;15.0;-258;-49;-4;53.0;49;-448.0;-110.0;-24;-327.0
9;-20;163.0;-217;27;14;149.0;-27;-291.0;-266.0;-20;28.0
-5;17;-20.0;-236;45;7;212.0;-45;-473.0;-109.0;17;-218.0
-134;1059;-1279.0;135;290;-401;-213.0;-290;-902.0;-525.0;1059;-1187.0
-45;229;229.0;-263;797;29;80.0;-797;-278.0;-60.0;229;-41.0
8;-26;213.0;-176;30;45;173.0;-30;-311.0;-251.0;-26;46.0
0;12;-103.0;-240;81;7;-102.0;-81;-412.0;-126.0;12;221.0
5;-4;541.0;-240;3;-1;448.0;-3;-160.0;-179.0;-4;153.0
4;-14;-59.0;-258;-64;-11;-63.0;64;-437.0;-141.0;-14;-240.0
5;10;-37.0;-235;11;-3;-142.0;-11;-140.0;-169.0;10;-373.0
356;-3347;-1110.0;-554;-4958;-238;-250.0;4958;-621.0;17.0;-3347;461.0
20;2947;-158.0;-312;-1989;7;-285.0;1989;-563.0;-384.0;2947;-343.0
-11;53;-23.0;-374;112;-91;-258.0;-112;-188.0;-205.0;53;-106.0
-3;17;-278.0;-258;4;6;-202.0;-4;-424.0;-127.0;17;-286.0
-3;-33;-68.0;-249;34;-3;191.0;-34;-196.0;27.0;-33;-75.0
9;-3;-471.0;-274;59;55;-16.0;-59;-415.0;64.0;-3;4.0
70;-13;-225.0;-288;-10;-35;-235.0;10;-300.0;-81.0;-13;366.0
-12;-6;-312.0;-250;11;-4;67.0;-11;-275.0;-219.0;-6;60.0
1;42;-227.0;-267;-6;-8;-131.0;6;-400.0;110.0;42;78.0
-100;-29;-397.0;-238;85;58;-53.0;-85;-353.0;1017.0;-29;-155.0
0;127;275.0;-302;-81;-5;-263.0;81;-604.0;-153.0;127;63.0
-16;-41;159.0;-296;-48;-20;5.0;48;-330.0;127.0;-41;-65.0
8;12;-103.0;-258;-20;-7;34.0;20;-580.0;-103.0;12;146.0
-3;-15;25.0;-249;-124;-4;159.0;124;-518.0;-131.0;-15;-16.0
46;16;-17.0;-318;-13;-17;-199.0;13;-651.0;0.0;16;181.0
8;-13;95.0;-249;17;-6;247.0;-17;-165.0;-211.0;-13;128.0
1;8;-168.0;-253;-47;-4;-8.0;47;-191.0;-189.0;8;-491.0
3;6;221.0;-278;-25;3;149.0;25;-178.0;-169.0;6;-53.0
-1;19;155.0;-239;2;-7;117.0;-2;-134.0;-166.0;19;-16.0
3;-14;556.0;-282;-3;-4;174.0;3;-205.0;-152.0;-14;-187.0
64;899;60.0;-111;-602;188;-18.0;602;-367.0;-306.0;899;-10.0
-6;1;-149.0;-228;-29;8;7.0;29;-598.0;-237.0;1;-21.0
5;-4;-125.0;-234;25;-2;45.0;-25;-388.0;-267.0;-4;417.0
7;5;-48.0;-245;-62;-9;27.0;62;-547.0;-147.0;5;193.0
-28;755;20.0;-196;264;-37;45.0;-264;-499.0;-154.0;755;204.0
-120;81;170.0;-291;28;48;23.0;-28;-320.0;-302.0;81;-399.0
71;-8;410.0;-300;115;-145;-286.0;-115;-521.0;-327.0;-8;-272.0
-6;53;78.0;-279;-36;-5;87.0;36;-559.0;-114.0;53;203.0
-48;88;1015.0;-317;-47;-67;1046.0;47;-450.0;-187.0;88;287.0
13;-38;67.0;-282;182;9;224.0;-182;-409.0;-104.0;-38;-224.0
1;11;-53.0;-234;-5;-5;52.0;5;-102.0;-215.0;11;128.0
2;-7;34.0;-192;109;11;-134.0;-109;-470.0;-178.0;-7;135.0
-240;-3929;701.0;59;2324;-18;783.0;-2324;-532.0;-170.0;-3929;1336.0
13;1;119.0;-221;-94;8;90.0;94;-243.0;-332.0;1;102.0
-13;27;-90.0;-277;-15;-31;61.0;15;-499.0;-216.0;27;-201.0
-252;-355;-236.0;258;1125;-243;383.0;-1125;-805.0;-1027.0;-355;893.0
-2;21;627.0;-261;24;5;-114.0;-24;-433.0;-30.0;21;-46.0
-1;30;656.0;-266;-51;9;475.0;51;-327.0;5.0;30;704.0
0;38;187.0;-230;12;6;-79.0;-12;-427.0;-273.0;38;-73.0
-7;-1;143.0;-242;96;0;1223.0;-96;-711.0;-60.0;-1;-1499.0
2;-36;-238.0;-257;8;-1;-148.0;-8;-371.0;14.0;-36;25.0
0;46;700.0;-231;1;-1;442.0;-1;-408.0;-251.0;46;-429.0
-7;-3;98.0;-232;-1;4;42.0;1;-346.0;-118.0;-3;-260.0
7;-17;118.0;-241;-49;-6;-32.0;49;-325.0;-135.0;-17;-248.0
-11;58;-335.0;-278;-45;-10;-158.0;45;-415.0;-172.0;58;119.0
1;-5;-157.0;-269;7;-5;-186.0;-7;-516.0;98.0;-5;225.0
106;-4;142.0;-260;-113;21;-143.0;113;-686.0;703.0;-4;357.0
-40;19;29.0;-204;-339;37;516.0;339;-537.0;217.0;19;-98.0
-5;26;64.0;-271;-35;-3;150.0;35;-508.0;88.0;26;-50.0
10;4;24.0;-260;39;-5;115.0;-39;-527.0;43.0;4;-62.0
-1;21;7.0;-270;8;-3;-8.0;-8;-570.0;81.0;21;-12.0
-24;41;-169.0;-216;59;-65;-383.0;-59;-504.0;-55.0;41;-364.0
11;26;-236.0;-302;79;7;-282.0;-79;-472.0;-287.0;26;8.0
-91;3152;232.0;-787;6618;-269;219.0;-6618;-252.0;-7.0;3152;-135.0
