Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
-38.0;13.0;-18.0;617.0;310.0;-287.0;59.0
119.0;22.0;-99.0;-678.0;324.0;421.0;91.0
359.0;-237.0;724.0;-469.0;392.0;267.0;345.0
-49.0;-100.0;91.0;-654.0;233.0;478.0;-90.0
149.0;-15.0;15.0;-708.0;121.0;572.0;172.0
103.0;179.0;-33.0;-679.0;189.0;528.0;-10.0
76.0;-27.0;8.0;-542.0;224.0;383.0;64.0
209.0;-30.0;-17.0;-547.0;336.0;322.0;134.0
67.0;-304.0;331.0;289.0;311.0;182.0;173.0
61.0;-48.0;317.0;-475.0;225.0;234.0;302.0
710.0;-51.0;-14.0;-1620.0;465.0;1104.0;385.0
133.0;43.0;-41.0;-551.0;235.0;399.0;82.0
142.0;-4.0;-15.0;-565.0;223.0;416.0;73.0
-102.0;-29.0;330.0;218.0;344.0;168.0;108.0
120.0;30.0;-76.0;-572.0;195.0;410.0;77.0
-190.0;62.0;-419.0;441.0;318.0;-56.0;53.0
504.0;229.0;-316.0;-243.0;411.0;838.0;10.0
362.0;-431.0;73.0;-66.0;572.0;688.0;272.0
-282.0;-15.0;-26.0;-325.0;91.0;356.0;60.0
122.0;-36.0;-48.0;-562.0;218.0;409.0;66.0
112.0;-5.0;-39.0;-641.0;347.0;407.0;116.0
67.0;-19.0;15.0;-529.0;233.0;392.0;103.0
238.0;-207.0;-88.0;-610.0;383.0;600.0;-58.0
187.0;-86.0;-61.0;-450.0;337.0;541.0;-60.0
640.0;51.0;244.0;-390.0;345.0;126.0;444.0
-116.0;-6.0;-27.0;-345.0;112.0;359.0;72.0
22.0;9.0;-254.0;-653.0;106.0;379.0;-21.0
103.0;10.0;33.0;-631.0;383.0;407.0;138.0
81.0;-20.0;-21.0;-521.0;229.0;381.0;37.0
317.0;209.0;-111.0;671.0;318.0;-129.0;126.0
-14.0;-6.0;-27.0;-346.0;752.0;1193.0;-35.0
-17.0;142.0;-436.0;-144.0;210.0;773.0;-27.0
118.0;5.0;-20.0;-536.0;239.0;404.0;65.0
114.0;46.0;-163.0;-357.0;272.0;484.0;348.0
83.0;-240.0;126.0;289.0;148.0;361.0;25.0
43.0;-10.0;-49.0;220.0;356.0;415.0;155.0
131.0;8.0;-46.0;-536.0;232.0;403.0;62.0
19.0;157.0;140.0;-442.0;-127.0;421.0;19.0
-107.0;-61.0;219.0;124.0;299.0;394.0;106.0
184.0;-66.0;-5.0;-573.0;302.0;334.0;125.0
207.0;-21.0;-16.0;-542.0;327.0;320.0;121.0
154.0;-1.0;-62.0;-603.0;319.0;313.0;119.0
119.0;20.0;-16.0;-532.0;216.0;398.0;85.0
17.0;80.0;97.0;-439.0;487.0;358.0;60.0
86.0;16.0;-36.0;-536.0;246.0;400.0;82.0
220.0;89.0;-36.0;149.0;162.0;202.0;-157.0
116.0;-1.0;-28.0;-535.0;241.0;399.0;54.0
-217.0;-128.0;-26.0;-200.0;335.0;331.0;186.0
288.0;-283.0;272.0;-466.0;154.0;598.0;180.0
390.0;-169.0;-71.0;-473.0;50.0;610.0;317.0
257.0;-594.0;-66.0;265.0;299.0;180.0;186.0
65.0;57.0;-419.0;-487.0;210.0;847.0;115.0
117.0;34.0;-45.0;-538.0;354.0;297.0;117.0
40.0;66.0;-230.0;-637.0;372.0;501.0;33.0
123.0;-3.0;50.0;-578.0;227.0;419.0;86.0
162.0;194.0;-670.0;-124.0;1084.0;403.0;62.0
360.0;113.0;-269.0;-245.0;320.0;780.0;86.0
151.0;145.0;-242.0;-181.0;549.0;737.0;35.0
140.0;286.0;104.0;-117.0;663.0;808.0;28.0
352.0;561.0;-119.0;-312.0;166.0;545.0;-13.0
94.0;263.0;-218.0;-313.0;431.0;910.0;160.0
-362.0;534.0;-752.0;-50.0;165.0;174.0;-54.0
202.0;13.0;43.0;-604.0;361.0;328.0;125.0
123.0;-12.0;12.0;-529.0;221.0;396.0;68.0
105.0;-10.0;-19.0;-529.0;218.0;401.0;79.0
547.0;206.0;-36.0;464.0;4.0;315.0;139.0
202.0;-11.0;94.0;-544.0;312.0;307.0;134.0
232.0;43.0;-242.0;-588.0;251.0;296.0;279.0
256.0;-460.0;614.0;149.0;313.0;348.0;336.0
146.0;-17.0;60.0;-525.0;335.0;295.0;115.0
162.0;2.0;-20.0;-546.0;338.0;315.0;116.0
183.0;13.0;-19.0;-575.0;354.0;315.0;117.0
-245.0;-26.0;92.0;-343.0;55.0;361.0;63.0
496.0;165.0;32.0;-206.0;541.0;799.0;322.0
374.0;-28.0;-220.0;-275.0;-91.0;483.0;147.0
19.0;156.0;-118.0;-651.0;146.0;394.0;-22.0
196.0;12.0;-10.0;14.0;363.0;24.0;-2.0
457.0;0.0;208.0;-607.0;238.0;360.0;495.0
-194.0;-71.0;58.0;19.0;311.0;369.0;14.0
350.0;-64.0;-179.0;190.0;333.0;59.0;237.0
396.0;187.0;-96.0;-452.0;-302.0;543.0;10.0
334.0;8.0;17.0;40.0;287.0;101.0;137.0
136.0;-26.0;748.0;319.0;345.0;28.0;70.0
-71.0;-114.0;59.0;-1.0;296.0;383.0;-137.0
635.0;124.0;-7.0;386.0;10.0;243.0;383.0
132.0;-5.0;6.0;-609.0;358.0;320.0;124.0
123.0;-3.0;-5.0;-640.0;357.0;404.0;107.0
-324.0;-125.0;-2242.0;353.0;345.0;-108.0;73.0
49.0;-117.0;60.0;51.0;294.0;346.0;-192.0
206.0;13.0;-23.0;-544.0;329.0;320.0;125.0
271.0;31.0;-75.0;-672.0;272.0;256.0;26.0
-258.0;313.0;-341.0;109.0;372.0;291.0;-159.0
151.0;-202.0;-63.0;313.0;373.0;160.0;118.0
172.0;252.0;-249.0;-352.0;216.0;789.0;115.0
-146.0;130.0;12.0;192.0;337.0;347.0;123.0
320.0;164.0;-135.0;-303.0;-639.0;814.0;-44.0
215.0;-5.0;365.0;-705.0;339.0;789.0;212.0
-45.0;29.0;1124.0;-36.0;306.0;349.0;77.0
205.0;24.0;-47.0;-576.0;336.0;327.0;138.0
206.0;-4.0;-51.0;-542.0;321.0;320.0;115.0
47.0;-134.0;80.0;203.0;776.0;406.0;-68.0
-285.0;8.0;-10.0;23.0;300.0;416.0;119.0
-213.0;13.0;-42.0;23.0;284.0;415.0;118.0
-139.0;-46.0;88.0;96.0;308.0;414.0;180.0
81.0;-59.0;-121.0;322.0;310.0;322.0;117.0
521.0;438.0;-604.0;-227.0;506.0;586.0;531.0
-203.0;74.0;151.0;167.0;371.0;376.0;80.0
19.0;337.0;-805.0;-536.0;354.0;622.0;152.0
592.0;44.0;-10.0;-179.0;219.0;420.0;298.0
-222.0;83.0;-315.0;34.0;283.0;377.0;-145.0
198.0;-13.0;-43.0;-563.0;328.0;320.0;135.0
6.0;-86.0;-362.0;63.0;330.0;418.0;137.0
209.0;-12.0;9.0;-607.0;331.0;334.0;142.0
158.0;118.0;-140.0;-642.0;244.0;1213.0;127.0
305.0;159.0;18.0;-517.0;275.0;361.0;66.0
-69.0;-2.0;-5.0;321.0;387.0;-275.0;-10.0
336.0;255.0;-435.0;-7.0;215.0;675.0;337.0
-330.0;25.0;-30.0;-24.0;281.0;450.0;78.0
-114.0;8.0;9.0;299.0;296.0;-37.0;106.0
301.0;309.0;-282.0;428.0;409.0;183.0;77.0
206.0;39.0;-69.0;-540.0;323.0;318.0;135.0
-156.0;-14.0;115.0;74.0;309.0;434.0;192.0
118.0;-9.0;11.0;-648.0;339.0;406.0;114.0
163.0;-134.0;76.0;-93.0;369.0;188.0;376.0
