InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
177.0;-83.0;-143.0;-14.0;995.0;348.0;101.0;-258.0;1;-129;200.0
289.0;94.0;-75.0;-29.0;941.0;398.0;-144.0;-380.0;-11;-102;187.0
169.0;-196.0;-570.0;394.0;806.0;558.0;307.0;-567.0;-3;-47;-86.0
299.0;-61.0;-195.0;142.0;788.0;427.0;-31.0;-415.0;-156;153;125.0
112.0;-156.0;-205.0;-45.0;931.0;378.0;141.0;-329.0;10;-157;174.0
178.0;54.0;-139.0;-80.0;996.0;401.0;63.0;-324.0;0;18;274.0
123.0;-121.0;-441.0;480.0;613.0;198.0;-132.0;-779.0;75;-12;344.0
170.0;-150.0;-284.0;30.0;970.0;348.0;133.0;-341.0;10;-157;72.0
295.0;3.0;-392.0;232.0;1021.0;488.0;-179.0;-510.0;131;71;222.0
170.0;-128.0;-127.0;-48.0;939.0;368.0;112.0;-253.0;16;-57;255.0
219.0;-49.0;-179.0;150.0;889.0;403.0;-83.0;-431.0;115;52;-155.0
132.0;-139.0;-285.0;38.0;935.0;311.0;155.0;-394.0;10;-156;62.0
20.0;-210.0;-208.0;251.0;826.0;137.0;110.0;-594.0;124;173;-6.0
208.0;-106.0;-112.0;14.0;959.0;380.0;180.0;-344.0;4;127;199.0
64.0;-111.0;-135.0;-60.0;999.0;514.0;55.0;-332.0;-28;1;264.0
-5.0;18.0;-329.0;241.0;834.0;408.0;-445.0;-595.0;5;-136;654.0
-488.0;-733.0;-508.0;922.0;40.0;156.0;817.0;-914.0;25;1;418.0
321.0;91.0;-150.0;231.0;787.0;507.0;-110.0;-318.0;16;-4;90.0
146.0;-165.0;-294.0;50.0;951.0;327.0;183.0;-356.0;2;-144;114.0
463.0;336.0;-434.0;235.0;912.0;730.0;-502.0;-395.0;-4;-76;-234.0
-126.0;-239.0;-217.0;113.0;920.0;492.0;47.0;-401.0;-1;-75;750.0
222.0;97.0;-251.0;270.0;895.0;522.0;-128.0;-486.0;-152;-167;406.0
0.0;-52.0;-200.0;159.0;1027.0;349.0;-36.0;-301.0;10;-81;52.0
126.0;-66.0;-22.0;28.0;844.0;277.0;212.0;-280.0;26;-106;277.0
189.0;-117.0;-118.0;15.0;971.0;355.0;162.0;-312.0;2;-130;218.0
156.0;-127.0;-310.0;-7.0;941.0;402.0;154.0;-333.0;2;-147;86.0
116.0;-251.0;-500.0;158.0;921.0;385.0;-41.0;-371.0;89;24;-155.0
94.0;-127.0;-67.0;52.0;932.0;272.0;64.0;-375.0;97;174;139.0
257.0;-25.0;-275.0;171.0;836.0;486.0;-3.0;-526.0;-3;-116;804.0
202.0;111.0;-363.0;126.0;980.0;723.0;-60.0;-318.0;-3;-77;293.0
251.0;29.0;-187.0;188.0;816.0;315.0;90.0;-363.0;170;-171;139.0
348.0;-141.0;-519.0;587.0;833.0;496.0;107.0;-523.0;-5;-49;21.0
219.0;-70.0;-504.0;45.0;894.0;428.0;-71.0;-527.0;-5;-146;115.0
102.0;-290.0;-227.0;397.0;755.0;292.0;228.0;-318.0;-37;-121;-167.0
166.0;-29.0;-384.0;225.0;960.0;661.0;56.0;-338.0;-3;-78;349.0
30.0;-19.0;-345.0;198.0;946.0;651.0;76.0;-328.0;-3;-78;368.0
206.0;-3.0;-136.0;17.0;951.0;321.0;-285.0;-293.0;57;-109;258.0
317.0;-11.0;-313.0;177.0;987.0;627.0;45.0;-280.0;-3;-77;213.0
29.0;-203.0;-202.0;97.0;870.0;262.0;95.0;-350.0;-8;149;317.0
86.0;-209.0;-70.0;163.0;848.0;331.0;-176.0;-333.0;29;-2;135.0
134.0;75.0;-253.0;-59.0;978.0;458.0;38.0;-782.0;-39;-77;367.0
102.0;-73.0;-389.0;292.0;953.0;497.0;-26.0;-389.0;-4;-78;-48.0
-56.0;-56.0;-138.0;19.0;970.0;368.0;154.0;-283.0;4;126;145.0
221.0;3.0;-370.0;26.0;1126.0;437.0;-36.0;-560.0;-11;-49;223.0
-400.0;-640.0;-181.0;4.0;980.0;277.0;771.0;-226.0;-1;-74;480.0
97.0;-84.0;-444.0;322.0;930.0;477.0;-23.0;-448.0;-4;-78;-18.0
217.0;47.0;-285.0;348.0;651.0;334.0;-80.0;-348.0;13;-24;108.0
418.0;-50.0;-166.0;-165.0;952.0;543.0;351.0;-402.0;-2;-75;349.0
82.0;-144.0;-92.0;84.0;862.0;236.0;144.0;-335.0;19;-2;203.0
-374.0;-586.0;-281.0;-86.0;960.0;240.0;458.0;-292.0;-2;-74;42.0
85.0;-102.0;-451.0;326.0;918.0;464.0;-19.0;-430.0;-4;-78;20.0
131.0;7.0;-251.0;4.0;948.0;590.0;61.0;-576.0;-4;-159;181.0
121.0;55.0;-154.0;60.0;785.0;437.0;72.0;-444.0;74;174;153.0
102.0;-90.0;-408.0;293.0;934.0;471.0;-9.0;-405.0;-4;-78;-48.0
-453.0;-471.0;-349.0;394.0;868.0;153.0;46.0;-675.0;-171;-171;540.0
286.0;-16.0;-197.0;75.0;635.0;454.0;-99.0;-385.0;9;-105;-28.0
43.0;-176.0;-502.0;398.0;724.0;223.0;128.0;-670.0;25;-39;-201.0
-35.0;-304.0;-262.0;-79.0;947.0;403.0;248.0;-310.0;-2;-75;368.0
79.0;-35.0;-441.0;-7.0;839.0;330.0;-77.0;-279.0;114;33;250.0
-3.0;-130.0;-218.0;31.0;1040.0;399.0;176.0;-234.0;2;-133;198.0
144.0;-98.0;-47.0;-114.0;986.0;304.0;94.0;-196.0;73;174;223.0
97.0;-167.0;-312.0;91.0;917.0;486.0;-107.0;-420.0;-2;-75;559.0
200.0;-282.0;-306.0;46.0;972.0;450.0;187.0;-227.0;21;14;248.0
-65.0;-179.0;-283.0;285.0;673.0;144.0;23.0;-458.0;1;-81;-149.0
253.0;58.0;-209.0;268.0;663.0;349.0;0.0;-604.0;137;-217;-59.0
129.0;-60.0;-290.0;138.0;884.0;565.0;7.0;-526.0;75;-5;646.0
60.0;-216.0;-123.0;99.0;951.0;391.0;-42.0;-349.0;20;15;27.0
105.0;-49.0;-311.0;157.0;959.0;409.0;-115.0;-348.0;-5;-79;660.0
281.0;53.0;-443.0;168.0;1032.0;346.0;106.0;-497.0;12;13;232.0
109.0;-41.0;-360.0;226.0;961.0;647.0;88.0;-343.0;-3;-78;375.0
274.0;72.0;-69.0;-9.0;971.0;569.0;-115.0;-239.0;145;174;48.0
266.0;91.0;-590.0;386.0;941.0;470.0;-215.0;-419.0;57;33;220.0
568.0;424.0;-131.0;79.0;970.0;727.0;-766.0;-250.0;-2;-71;233.0
