InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
369.0;344.0;-176.0;-114.0;931.0;563.0;?;-389.0;-1;-75;3.0
386.0;383.0;-177.0;-110.0;953.0;572.0;-393.0;-358.0;-1;-75;-76.0
375.0;420.0;-168.0;?;927.0;551.0;-248.0;-374.0;-1;-75;-34.0
374.0;296.0;?;-111.0;933.0;556.0;-180.0;-367.0;-1;-75;-97.0
385.0;238.0;-143.0;?;?;577.0;-242.0;-371.0;-1;-75;-105.0
373.0;310.0;-168.0;-117.0;923.0;560.0;-310.0;-386.0;-1;-75;-95.0
367.0;295.0;-166.0;-111.0;927.0;530.0;-229.0;-390.0;-1;-75;-87.0
377.0;341.0;-150.0;-105.0;948.0;536.0;-361.0;-341.0;-1;-75;-117.0
364.0;352.0;-172.0;-105.0;950.0;563.0;-265.0;-385.0;?;-75;-126.0
364.0;284.0;-160.0;-107.0;960.0;579.0;-194.0;-336.0;-1;-75;-123.0
375.0;227.0;?;-110.0;942.0;537.0;-182.0;-359.0;-1;-75;?
?;296.0;-162.0;-107.0;932.0;546.0;-284.0;-367.0;-1;-75;-90.0
353.0;349.0;?;-99.0;933.0;555.0;-242.0;-324.0;-1;-75;-99.0
377.0;298.0;-164.0;-95.0;942.0;551.0;-247.0;-373.0;-1;-75;-91.0
381.0;282.0;-177.0;-93.0;942.0;555.0;-218.0;-353.0;-1;-75;-89.0
360.0;273.0;?;-91.0;939.0;524.0;-230.0;-353.0;-1;-75;-73.0
312.0;336.0;-177.0;-85.0;932.0;544.0;-168.0;-346.0;-1;-75;-53.0
342.0;?;-147.0;?;945.0;546.0;-240.0;-362.0;-1;-75;-67.0
312.0;276.0;-159.0;-93.0;931.0;?;-269.0;?;-1;?;-62.0
338.0;369.0;-164.0;-87.0;920.0;567.0;-338.0;-413.0;-1;?;-56.0
340.0;400.0;-161.0;-85.0;928.0;546.0;-341.0;?;-1;-75;-82.0
369.0;448.0;-175.0;-86.0;938.0;522.0;-340.0;-357.0;-1;-75;-97.0
314.0;321.0;?;-94.0;948.0;553.0;-192.0;-361.0;-1;-75;-69.0
300.0;118.0;?;-96.0;945.0;542.0;-101.0;-389.0;-1;-75;-38.0
?;?;-162.0;?;924.0;506.0;-110.0;-373.0;-1;-75;42.0
344.0;42.0;-153.0;-90.0;940.0;?;-93.0;-351.0;?;-75;169.0
325.0;134.0;-175.0;?;?;550.0;-61.0;-360.0;?;-75;221.0
306.0;73.0;-182.0;-88.0;941.0;584.0;-70.0;-360.0;-1;-75;284.0
323.0;48.0;-177.0;-91.0;932.0;631.0;?;-375.0;-1;?;?
360.0;147.0;-168.0;-86.0;928.0;598.0;-204.0;-411.0;-1;-75;333.0
315.0;252.0;-175.0;?;914.0;631.0;-336.0;-399.0;-1;?;250.0
352.0;204.0;-183.0;-85.0;923.0;592.0;-452.0;-431.0;-1;-75;261.0
393.0;333.0;-206.0;-80.0;924.0;610.0;-382.0;?;-1;-75;294.0
403.0;389.0;-167.0;-70.0;913.0;542.0;-480.0;-428.0;-1;-75;263.0
?;306.0;-197.0;-77.0;907.0;569.0;-415.0;-435.0;-1;-75;211.0
279.0;308.0;-183.0;-93.0;910.0;584.0;-370.0;-381.0;-1;-75;271.0
223.0;160.0;-165.0;-101.0;900.0;607.0;-448.0;-450.0;-1;-75;328.0
?;262.0;-159.0;-103.0;?;620.0;-501.0;-415.0;-1;-75;328.0
198.0;404.0;-183.0;-121.0;921.0;688.0;-656.0;-385.0;-1;-75;367.0
214.0;436.0;?;-128.0;916.0;702.0;-658.0;-455.0;-1;-75;?
235.0;398.0;-191.0;-123.0;904.0;?;-656.0;-434.0;?;-75;344.0
259.0;424.0;-180.0;-114.0;913.0;691.0;?;-420.0;-1;-75;389.0
?;445.0;-180.0;-109.0;904.0;681.0;-699.0;-430.0;-1;-75;375.0
350.0;391.0;?;?;?;673.0;-644.0;-420.0;-1;-75;364.0
?;336.0;-164.0;-93.0;?;668.0;-619.0;-434.0;-1;-75;360.0
384.0;337.0;-181.0;?;912.0;687.0;-616.0;-435.0;-1;-75;331.0
411.0;409.0;-188.0;-67.0;915.0;680.0;-625.0;-437.0;-1;-75;336.0
392.0;417.0;-177.0;-67.0;909.0;?;-675.0;-442.0;-1;-75;333.0
362.0;433.0;-186.0;-88.0;903.0;678.0;-690.0;-424.0;-1;?;342.0
372.0;426.0;-168.0;-76.0;906.0;649.0;?;-457.0;-1;-75;379.0
?;358.0;-178.0;-88.0;922.0;663.0;-680.0;-422.0;-1;-75;?
555.0;348.0;-186.0;?;910.0;669.0;-716.0;-457.0;-1;-75;272.0
532.0;502.0;-197.0;-82.0;?;667.0;-740.0;-434.0;-1;-75;260.0
543.0;406.0;-180.0;-81.0;908.0;602.0;-685.0;-449.0;-1;-75;238.0
587.0;311.0;-186.0;?;908.0;593.0;-573.0;-423.0;-1;-75;166.0
550.0;396.0;-204.0;-61.0;931.0;?;-590.0;-425.0;-1;-75;197.0
502.0;341.0;-179.0;-54.0;931.0;609.0;-755.0;-319.0;-1;-75;264.0
528.0;375.0;-172.0;-40.0;960.0;563.0;-605.0;-328.0;-1;-75;232.0
540.0;539.0;-145.0;-36.0;961.0;?;-585.0;-329.0;?;-75;249.0
548.0;467.0;-161.0;-41.0;950.0;746.0;-785.0;-320.0;-1;-75;234.0
548.0;516.0;-165.0;?;942.0;755.0;-794.0;-349.0;?;-75;310.0
549.0;602.0;?;-54.0;939.0;819.0;-920.0;-374.0;?;-75;-30.0
516.0;603.0;-186.0;-56.0;934.0;725.0;-1070.0;?;?;-75;-25.0
527.0;584.0;-194.0;-53.0;953.0;737.0;-1000.0;-379.0;-1;?;299.0
563.0;645.0;-187.0;-56.0;927.0;802.0;-860.0;-382.0;-1;-75;371.0
514.0;666.0;-186.0;-52.0;916.0;?;-838.0;-407.0;?;-75;?
471.0;568.0;-186.0;-56.0;944.0;745.0;-840.0;?;-1;-75;260.0
525.0;606.0;-186.0;-48.0;925.0;732.0;-1028.0;-391.0;-1;-75;?
486.0;621.0;-187.0;-54.0;937.0;755.0;-1117.0;-364.0;-1;?;238.0
456.0;669.0;-194.0;-71.0;928.0;762.0;-887.0;-375.0;-1;-75;161.0
545.0;589.0;-171.0;-80.0;928.0;808.0;-930.0;-372.0;-1;-75;192.0
624.0;524.0;?;-112.0;932.0;?;-948.0;-379.0;-1;-75;203.0
537.0;574.0;-179.0;-110.0;941.0;729.0;-924.0;-370.0;-1;?;194.0
702.0;538.0;-193.0;-88.0;942.0;706.0;-862.0;-390.0;-1;-75;208.0
761.0;547.0;-189.0;-81.0;942.0;723.0;-934.0;-369.0;-1;-75;?
655.0;?;-192.0;-62.0;940.0;717.0;-931.0;-356.0;-1;-75;202.0
761.0;470.0;?;-44.0;933.0;697.0;?;-334.0;-1;-75;217.0
754.0;514.0;-186.0;-48.0;942.0;717.0;-898.0;-375.0;-1;-75;205.0
679.0;495.0;-179.0;-37.0;941.0;700.0;-988.0;-365.0;-1;-75;187.0
685.0;432.0;-184.0;-37.0;?;689.0;-1034.0;-355.0;-1;-75;188.0
?;501.0;-186.0;-29.0;944.0;722.0;-1061.0;-353.0;-1;-75;197.0
764.0;607.0;-186.0;?;936.0;777.0;-1007.0;-356.0;-1;-75;189.0
772.0;453.0;-177.0;-24.0;957.0;751.0;-812.0;-360.0;-1;-75;231.0
704.0;485.0;-186.0;-31.0;940.0;736.0;-593.0;-396.0;-1;-75;?
644.0;472.0;-188.0;?;939.0;742.0;-401.0;-364.0;-1;-75;277.0
644.0;528.0;-209.0;-30.0;921.0;735.0;-662.0;?;-1;-75;252.0
655.0;636.0;-217.0;?;912.0;703.0;-578.0;-420.0;-1;-75;270.0
656.0;535.0;-212.0;-36.0;913.0;?;-946.0;?;?;-75;271.0
642.0;183.0;-206.0;-36.0;915.0;546.0;-719.0;-436.0;-1;-75;274.0
615.0;531.0;-203.0;-32.0;857.0;?;?;-490.0;-1;-75;317.0
642.0;458.0;-221.0;?;878.0;732.0;-635.0;?;-1;-75;362.0
584.0;176.0;-232.0;-28.0;895.0;650.0;-706.0;-490.0;-1;-75;270.0
554.0;318.0;-190.0;?;905.0;632.0;-530.0;-468.0;-1;-75;267.0
714.0;295.0;-161.0;-39.0;918.0;607.0;-552.0;?;-1;-75;312.0
660.0;163.0;-162.0;-43.0;918.0;591.0;-543.0;-448.0;?;-75;261.0
613.0;?;-183.0;-47.0;918.0;660.0;-550.0;-459.0;-1;-75;313.0
637.0;317.0;-172.0;-39.0;913.0;660.0;-541.0;-424.0;-1;?;372.0
572.0;310.0;?;-28.0;905.0;682.0;-615.0;-433.0;-1;-75;386.0
623.0;221.0;-138.0;-13.0;?;673.0;-650.0;-463.0;-1;-75;350.0
?;262.0;-89.0;8.0;925.0;660.0;-699.0;?;-1;?;?
498.0;265.0;-129.0;15.0;954.0;670.0;-637.0;-343.0;-1;-75;478.0
445.0;290.0;-116.0;?;974.0;?;-617.0;-377.0;-1;-75;447.0
675.0;269.0;-134.0;?;933.0;637.0;-649.0;-387.0;-1;-75;359.0
601.0;294.0;-153.0;18.0;984.0;658.0;-646.0;-367.0;-1;-75;406.0
479.0;298.0;-187.0;0.0;944.0;623.0;-697.0;-391.0;-1;-75;?
449.0;318.0;-175.0;?;?;622.0;?;-330.0;-1;-75;291.0
413.0;327.0;-174.0;-30.0;962.0;624.0;-638.0;?;-1;-75;559.0
?;305.0;-182.0;-45.0;955.0;637.0;-639.0;-446.0;-1;-75;654.0
487.0;257.0;-152.0;-68.0;936.0;595.0;-664.0;?;-1;-75;529.0
497.0;253.0;-180.0;-71.0;939.0;610.0;-647.0;-401.0;-1;-75;?
?;?;-179.0;-73.0;908.0;602.0;-653.0;?;-1;-75;457.0
465.0;310.0;-184.0;-95.0;960.0;621.0;-666.0;-373.0;-1;-75;478.0
501.0;262.0;-179.0;-122.0;925.0;599.0;-617.0;-393.0;-1;-75;482.0
?;234.0;-184.0;-149.0;929.0;586.0;-634.0;-411.0;?;-75;586.0
?;284.0;-196.0;-157.0;931.0;629.0;?;-442.0;-1;?;622.0
445.0;321.0;-196.0;-143.0;928.0;635.0;-630.0;-436.0;-1;-75;?
487.0;294.0;-197.0;-140.0;913.0;619.0;-642.0;-442.0;-1;-75;?
502.0;312.0;-208.0;-167.0;909.0;617.0;-633.0;-445.0;?;-75;531.0
470.0;297.0;-217.0;-171.0;878.0;?;-659.0;-437.0;-1;-75;610.0
469.0;299.0;-216.0;-158.0;901.0;606.0;-630.0;?;-1;-75;590.0
460.0;288.0;-233.0;-179.0;904.0;606.0;-648.0;-450.0;-1;-75;550.0
?;292.0;-228.0;-185.0;895.0;609.0;-659.0;-450.0;-1;-75;571.0
462.0;321.0;-214.0;-196.0;884.0;585.0;-657.0;-451.0;-1;-75;628.0
?;304.0;-215.0;-197.0;900.0;581.0;-638.0;?;-1;-75;?
472.0;309.0;-223.0;-185.0;922.0;589.0;-648.0;-450.0;-1;-75;587.0
450.0;?;-210.0;-189.0;912.0;610.0;-637.0;-463.0;-1;-75;613.0
458.0;?;-187.0;-173.0;929.0;630.0;-655.0;-456.0;-1;-75;612.0
471.0;?;-223.0;-172.0;924.0;630.0;-656.0;-467.0;-1;-75;584.0
475.0;316.0;-209.0;-169.0;907.0;622.0;-645.0;-458.0;-1;-75;?
461.0;326.0;-214.0;-151.0;902.0;?;-657.0;-429.0;-1;-75;573.0
462.0;297.0;-226.0;?;?;?;-651.0;-441.0;-1;-75;584.0
457.0;289.0;-226.0;-118.0;915.0;601.0;-657.0;?;-1;-75;568.0
462.0;?;-216.0;-96.0;906.0;588.0;-638.0;?;-1;-75;475.0
450.0;298.0;-203.0;?;897.0;599.0;-630.0;-462.0;-1;-75;658.0
460.0;289.0;-200.0;-87.0;893.0;?;-667.0;-449.0;-1;-75;547.0
463.0;310.0;-196.0;-83.0;904.0;632.0;-651.0;-469.0;?;-75;543.0
466.0;317.0;-169.0;-100.0;895.0;625.0;-648.0;?;-1;-75;553.0
464.0;330.0;?;-93.0;903.0;613.0;-648.0;-479.0;-1;-75;670.0
?;308.0;-206.0;-85.0;896.0;617.0;-664.0;?;-1;-75;516.0
463.0;330.0;?;-81.0;903.0;622.0;-694.0;-487.0;-1;-75;428.0
473.0;339.0;?;-90.0;894.0;620.0;-671.0;-459.0;-1;-75;521.0
472.0;330.0;-202.0;-90.0;891.0;621.0;-682.0;-504.0;-1;-75;482.0
469.0;304.0;?;-82.0;888.0;621.0;-619.0;-503.0;-1;-75;352.0
464.0;319.0;-187.0;-80.0;?;641.0;-627.0;-500.0;-1;-75;356.0
459.0;315.0;-193.0;-70.0;876.0;630.0;-646.0;-477.0;-1;-75;360.0
472.0;?;-197.0;-83.0;888.0;633.0;-672.0;?;-1;?;355.0
?;320.0;-178.0;-85.0;881.0;654.0;-680.0;-496.0;-1;-75;362.0
472.0;350.0;-177.0;-101.0;?;656.0;-668.0;-503.0;-1;-75;?
475.0;?;-176.0;-105.0;881.0;650.0;-645.0;-492.0;-1;?;234.0
477.0;354.0;-167.0;-118.0;902.0;642.0;-667.0;-460.0;-1;?;181.0
?;322.0;-165.0;-96.0;896.0;634.0;-667.0;-460.0;-1;-75;145.0
483.0;359.0;-156.0;-112.0;?;?;-680.0;-469.0;-1;-75;156.0
?;331.0;-155.0;-111.0;895.0;645.0;-659.0;-470.0;-1;-75;164.0
493.0;320.0;-144.0;-124.0;932.0;646.0;-665.0;-450.0;-1;-75;142.0
493.0;311.0;-152.0;-122.0;911.0;656.0;?;-445.0;-1;?;?
493.0;345.0;-155.0;-122.0;917.0;670.0;-686.0;?;-1;-75;127.0
498.0;?;-142.0;?;920.0;?;-648.0;-439.0;-1;-75;?
489.0;340.0;-158.0;-118.0;912.0;670.0;-672.0;-431.0;-1;-75;87.0
499.0;362.0;-136.0;-112.0;930.0;660.0;-690.0;-421.0;-1;-75;98.0
496.0;366.0;-133.0;-112.0;923.0;669.0;-681.0;-413.0;-1;-75;72.0
511.0;336.0;?;-118.0;936.0;?;-665.0;-415.0;-1;-75;32.0
495.0;331.0;?;-118.0;925.0;654.0;-670.0;-419.0;-1;-75;15.0
494.0;350.0;-138.0;?;?;675.0;-668.0;-424.0;-1;-75;-16.0
509.0;345.0;-137.0;-135.0;929.0;687.0;-664.0;-396.0;-1;-75;5.0
?;302.0;-147.0;?;919.0;662.0;-648.0;-403.0;-1;-75;-37.0
?;?;-135.0;-146.0;932.0;664.0;-657.0;-420.0;-1;-75;-3.0
507.0;342.0;-117.0;-160.0;924.0;671.0;-666.0;-429.0;-1;-75;-38.0
518.0;335.0;-133.0;-171.0;?;667.0;-688.0;-411.0;-1;-75;-18.0
518.0;324.0;-133.0;-166.0;933.0;673.0;-669.0;-390.0;-1;-75;-31.0
516.0;303.0;-132.0;-166.0;939.0;649.0;-680.0;-411.0;-1;-75;-39.0
516.0;363.0;-135.0;-172.0;914.0;644.0;-677.0;-409.0;-1;-75;-51.0
530.0;353.0;-148.0;-177.0;921.0;660.0;?;-410.0;-1;?;-60.0
531.0;331.0;-148.0;-187.0;917.0;?;-669.0;-411.0;-1;-75;-34.0
518.0;320.0;-136.0;-187.0;?;679.0;-667.0;-423.0;-1;-75;?
522.0;313.0;-131.0;-183.0;?;660.0;-654.0;-416.0;-1;-75;?
530.0;344.0;-135.0;-181.0;?;679.0;-671.0;-427.0;-1;-75;-50.0
524.0;348.0;-124.0;-187.0;917.0;659.0;-686.0;-422.0;-1;-75;?
522.0;350.0;-116.0;-192.0;912.0;685.0;-656.0;-432.0;-1;-75;?
516.0;316.0;-135.0;-196.0;918.0;663.0;-707.0;-435.0;-1;-75;-26.0
524.0;349.0;-138.0;-199.0;925.0;?;-705.0;-440.0;-1;-75;-46.0
521.0;370.0;?;-187.0;914.0;662.0;-694.0;-449.0;-1;-75;-32.0
?;342.0;-128.0;-188.0;914.0;647.0;-653.0;-394.0;?;-75;?
509.0;325.0;-130.0;?;?;673.0;-674.0;-408.0;?;-75;-38.0
519.0;344.0;-146.0;-193.0;932.0;677.0;-679.0;-400.0;?;-75;-78.0
520.0;?;-123.0;-199.0;914.0;677.0;-679.0;-421.0;?;-75;-56.0
519.0;331.0;-137.0;-205.0;933.0;647.0;-648.0;-418.0;-1;-75;-37.0
518.0;338.0;?;-207.0;929.0;640.0;-661.0;-423.0;-1;-75;-48.0
520.0;349.0;-134.0;-205.0;922.0;640.0;-672.0;-425.0;-1;-75;-77.0
517.0;340.0;-140.0;-200.0;925.0;642.0;-689.0;-410.0;-1;-75;?
518.0;321.0;-130.0;-195.0;931.0;631.0;-675.0;-440.0;-1;-75;-35.0
516.0;334.0;-130.0;-198.0;936.0;660.0;-681.0;?;-1;-75;-56.0
518.0;347.0;-118.0;-194.0;?;670.0;-674.0;-422.0;-1;-75;-48.0
525.0;317.0;-132.0;-196.0;930.0;667.0;-667.0;?;-1;-75;-45.0
531.0;341.0;-131.0;-192.0;927.0;649.0;-674.0;?;-1;-75;-71.0
513.0;324.0;-118.0;-185.0;919.0;645.0;-680.0;-438.0;-1;-75;-51.0
518.0;?;-118.0;-193.0;931.0;632.0;-666.0;-396.0;?;?;?
?;344.0;-128.0;-201.0;925.0;657.0;?;-396.0;-1;?;-71.0
525.0;?;-127.0;?;922.0;659.0;-681.0;-424.0;-1;?;-49.0
511.0;380.0;-118.0;-191.0;923.0;655.0;-692.0;-451.0;-1;-75;-48.0
515.0;334.0;-131.0;-192.0;923.0;651.0;?;-400.0;-1;-75;?
515.0;339.0;-133.0;-183.0;922.0;675.0;-679.0;-420.0;-1;-75;-69.0
517.0;339.0;-113.0;-185.0;926.0;674.0;-677.0;-422.0;-1;-75;-65.0
517.0;311.0;-112.0;-190.0;925.0;655.0;?;-437.0;-1;-75;-44.0
514.0;330.0;-138.0;-190.0;909.0;647.0;-663.0;-407.0;?;-75;-56.0
?;331.0;-120.0;-194.0;930.0;661.0;-695.0;-427.0;-1;-75;-63.0
509.0;353.0;-120.0;-195.0;913.0;649.0;-675.0;-429.0;-1;-75;-46.0
511.0;351.0;-140.0;-192.0;921.0;689.0;-665.0;-428.0;-1;?;-47.0
515.0;317.0;-107.0;-194.0;916.0;?;-700.0;-437.0;-1;-75;-56.0
522.0;361.0;-124.0;-197.0;919.0;650.0;-687.0;-429.0;-1;-75;-50.0
510.0;323.0;-121.0;-198.0;911.0;641.0;?;-418.0;-1;-75;-63.0
518.0;352.0;-125.0;-194.0;?;667.0;-662.0;-425.0;?;?;-55.0
?;338.0;-137.0;-191.0;920.0;665.0;-662.0;-441.0;?;-75;?
516.0;335.0;-128.0;-200.0;923.0;656.0;-680.0;-422.0;-1;-75;-48.0
516.0;340.0;-128.0;-204.0;923.0;649.0;-675.0;-421.0;-1;-75;-57.0
?;345.0;?;?;915.0;672.0;-699.0;-428.0;-1;-75;-58.0
512.0;353.0;-119.0;-200.0;924.0;649.0;-660.0;-418.0;-1;-75;-68.0
517.0;340.0;-117.0;-199.0;950.0;652.0;-689.0;-314.0;-1;-75;-67.0
515.0;348.0;?;-201.0;929.0;654.0;-668.0;-434.0;-1;-75;-56.0
517.0;342.0;-130.0;-205.0;923.0;656.0;-680.0;-454.0;?;-75;-48.0
517.0;?;-126.0;?;?;660.0;-679.0;-417.0;-1;-75;-65.0
519.0;349.0;-130.0;-208.0;932.0;652.0;-672.0;-395.0;-1;-75;-80.0
515.0;334.0;-121.0;-208.0;915.0;641.0;-666.0;-442.0;-1;-75;-90.0
516.0;355.0;-119.0;-210.0;922.0;670.0;-690.0;-433.0;-1;-75;-57.0
519.0;336.0;-115.0;-214.0;930.0;650.0;-676.0;-428.0;-1;-75;-68.0
514.0;?;-133.0;-211.0;?;659.0;-667.0;-433.0;-1;-75;?
519.0;319.0;-130.0;-214.0;932.0;638.0;-642.0;-419.0;-1;-75;-63.0
520.0;343.0;-128.0;-211.0;924.0;641.0;-700.0;?;?;-75;-70.0
516.0;350.0;-119.0;-212.0;?;626.0;-689.0;-419.0;-1;-75;-73.0
515.0;368.0;-118.0;-211.0;909.0;642.0;-668.0;-432.0;?;-75;-95.0
520.0;331.0;-118.0;?;958.0;665.0;-669.0;-383.0;-1;-75;-89.0
515.0;?;-116.0;-210.0;?;650.0;-678.0;-428.0;-1;-75;-87.0
517.0;348.0;-112.0;-216.0;914.0;664.0;-669.0;-439.0;-1;-75;?
514.0;320.0;?;-212.0;913.0;653.0;?;-440.0;-1;-75;-88.0
520.0;?;?;-221.0;?;645.0;-682.0;-427.0;-1;-75;-94.0
515.0;361.0;?;-222.0;927.0;690.0;-684.0;-436.0;-1;-75;-81.0
514.0;341.0;-121.0;?;915.0;640.0;-658.0;-431.0;-1;-75;-113.0
514.0;321.0;-129.0;-218.0;923.0;628.0;-691.0;-411.0;-1;-75;-100.0
522.0;?;-125.0;-224.0;926.0;659.0;-689.0;-438.0;-1;-75;-98.0
517.0;340.0;-107.0;-223.0;?;670.0;-664.0;-435.0;-1;-75;-92.0
517.0;336.0;-128.0;-224.0;908.0;647.0;-671.0;-427.0;-1;-75;-82.0
518.0;321.0;-132.0;-225.0;922.0;646.0;-666.0;-435.0;?;-75;-84.0
515.0;332.0;-127.0;-225.0;914.0;667.0;-677.0;-411.0;-1;-75;-117.0
513.0;334.0;-120.0;-225.0;?;647.0;-672.0;-420.0;-1;-75;-94.0
520.0;337.0;-126.0;?;927.0;646.0;-667.0;-408.0;-1;?;?
520.0;328.0;?;-230.0;905.0;630.0;-676.0;-445.0;?;-75;-90.0
513.0;340.0;-128.0;-231.0;921.0;668.0;-688.0;-423.0;-1;-75;-95.0
515.0;367.0;-119.0;-230.0;932.0;651.0;?;-439.0;-1;-75;-98.0
521.0;356.0;-126.0;-229.0;923.0;650.0;-689.0;-438.0;-1;-75;?
517.0;341.0;-121.0;-227.0;923.0;657.0;-668.0;-436.0;-1;-75;-75.0
519.0;332.0;-137.0;-233.0;923.0;645.0;-670.0;-465.0;-1;-75;-60.0
518.0;356.0;?;-230.0;920.0;653.0;?;-426.0;-1;-75;-47.0
518.0;361.0;?;-230.0;914.0;639.0;-656.0;-430.0;-1;-75;-23.0
521.0;302.0;-130.0;-228.0;908.0;651.0;-647.0;-440.0;-1;-75;-15.0
514.0;324.0;-140.0;-228.0;910.0;641.0;-671.0;-457.0;-1;-75;2.0
514.0;340.0;-131.0;-225.0;?;688.0;-688.0;-431.0;-1;-75;14.0
518.0;337.0;-122.0;?;?;650.0;-674.0;-421.0;-1;-75;49.0
516.0;333.0;-115.0;-230.0;936.0;672.0;-691.0;-403.0;-1;-75;54.0
?;353.0;-128.0;-227.0;911.0;670.0;-691.0;-431.0;-1;-75;103.0
519.0;330.0;-119.0;-225.0;900.0;663.0;-663.0;-456.0;-1;-75;114.0
520.0;365.0;-134.0;-226.0;913.0;671.0;-689.0;-461.0;-1;-75;121.0
515.0;?;-147.0;-224.0;905.0;?;-662.0;-442.0;-1;-75;175.0
?;316.0;-157.0;-221.0;904.0;646.0;-676.0;-448.0;-1;-75;177.0
515.0;330.0;-146.0;-219.0;904.0;?;-679.0;-460.0;-1;-75;183.0
512.0;336.0;-136.0;-219.0;?;632.0;-699.0;-452.0;-1;-75;274.0
511.0;350.0;?;-209.0;894.0;556.0;-678.0;-492.0;-1;-75;343.0
512.0;334.0;?;?;882.0;628.0;-678.0;-501.0;-1;?;343.0
521.0;?;-134.0;-195.0;891.0;684.0;-684.0;-493.0;-1;-75;343.0
533.0;?;-140.0;?;901.0;?;-692.0;-483.0;-1;-75;450.0
532.0;340.0;-151.0;-192.0;897.0;661.0;-650.0;-479.0;?;-75;436.0
?;350.0;-130.0;-199.0;900.0;641.0;-667.0;-466.0;-1;-75;434.0
517.0;339.0;-122.0;?;901.0;639.0;-685.0;-499.0;-1;-75;512.0
525.0;336.0;-123.0;-182.0;925.0;614.0;-680.0;-471.0;-1;-75;470.0
525.0;302.0;-119.0;-163.0;944.0;626.0;-665.0;?;-1;-75;530.0
518.0;329.0;-108.0;-158.0;942.0;604.0;-680.0;-369.0;?;-75;644.0
516.0;370.0;-130.0;-138.0;?;634.0;-705.0;-432.0;-1;?;606.0
514.0;361.0;-139.0;-143.0;944.0;620.0;-702.0;-422.0;-1;-75;660.0
509.0;341.0;-136.0;?;945.0;652.0;?;?;-1;-75;?
513.0;341.0;?;-129.0;931.0;641.0;-671.0;-363.0;-1;-75;581.0
518.0;327.0;-167.0;?;961.0;645.0;-668.0;-391.0;-1;-75;627.0
517.0;319.0;-168.0;-112.0;940.0;625.0;-679.0;-401.0;-1;-75;608.0
?;323.0;-189.0;-107.0;932.0;629.0;-658.0;-433.0;-1;-75;539.0
514.0;311.0;-180.0;-107.0;930.0;611.0;-675.0;-411.0;-1;?;514.0
?;320.0;-169.0;-118.0;920.0;591.0;-698.0;-389.0;-1;-75;537.0
507.0;321.0;-196.0;-118.0;928.0;592.0;-688.0;-404.0;-1;-75;493.0
?;310.0;-206.0;-113.0;925.0;592.0;-686.0;-377.0;-1;-75;495.0
497.0;313.0;-206.0;-144.0;932.0;602.0;-696.0;-420.0;-1;-75;547.0
491.0;319.0;-205.0;-180.0;?;601.0;-681.0;-397.0;-1;?;497.0
501.0;314.0;-208.0;-145.0;?;594.0;-657.0;-419.0;-1;-75;465.0
505.0;333.0;-197.0;-139.0;917.0;614.0;-679.0;-436.0;-1;-75;?
503.0;316.0;-203.0;-141.0;918.0;609.0;-671.0;-392.0;-1;-75;548.0
499.0;349.0;-206.0;-140.0;?;598.0;-673.0;?;?;-75;482.0
503.0;325.0;-214.0;-130.0;914.0;593.0;-683.0;-431.0;-1;-75;562.0
498.0;?;?;?;914.0;605.0;-651.0;?;-1;-75;634.0
489.0;331.0;-177.0;-139.0;904.0;600.0;-684.0;-440.0;-1;-75;575.0
482.0;324.0;-207.0;-140.0;915.0;629.0;-709.0;-398.0;-1;-75;573.0
479.0;339.0;-225.0;-125.0;932.0;?;-699.0;-393.0;?;-75;493.0
479.0;341.0;-202.0;-110.0;933.0;633.0;-676.0;-382.0;-1;-75;480.0
469.0;322.0;-184.0;-111.0;?;634.0;-660.0;-380.0;-1;-75;344.0
?;339.0;?;-112.0;953.0;653.0;-670.0;-388.0;-1;-75;359.0
481.0;?;-196.0;-97.0;943.0;654.0;-669.0;-387.0;-1;?;603.0
481.0;339.0;-201.0;-109.0;928.0;622.0;-686.0;-410.0;?;-75;745.0
481.0;344.0;-222.0;?;?;621.0;-696.0;-413.0;-1;-75;680.0
485.0;371.0;-201.0;-97.0;899.0;654.0;-665.0;-487.0;-1;-75;605.0
480.0;360.0;-203.0;-79.0;885.0;687.0;-682.0;-486.0;-1;?;415.0
490.0;?;-207.0;-61.0;888.0;669.0;?;-460.0;-1;-75;429.0
?;316.0;-248.0;-83.0;861.0;?;-725.0;-497.0;-1;-75;371.0
?;341.0;-229.0;-76.0;871.0;645.0;-695.0;-512.0;-1;-75;362.0
492.0;?;-189.0;-60.0;876.0;634.0;-639.0;-519.0;-1;-75;?
490.0;290.0;-178.0;-62.0;901.0;618.0;-606.0;-475.0;-1;-75;?
498.0;296.0;-150.0;-78.0;?;621.0;?;-430.0;-1;-75;?
?;330.0;-88.0;-95.0;877.0;632.0;-708.0;-452.0;-1;?;400.0
500.0;368.0;-131.0;?;894.0;672.0;-796.0;-468.0;-1;-76;530.0
499.0;372.0;-159.0;-106.0;885.0;690.0;?;-464.0;-1;-76;766.0
512.0;470.0;-181.0;-88.0;898.0;699.0;-754.0;-475.0;-1;?;455.0
525.0;449.0;-170.0;-79.0;906.0;657.0;-745.0;-444.0;?;-76;?
