Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
980.0;-562.0;-87;1016.0;49.0;843;-1220.0;-544.0;-520.0;-206.0;-36.0;-529.0;-87
974.0;824.0;-288;1193.0;88.0;257;-968.0;500.0;184.0;77.0;826.0;496.0;-288
956.0;-976.0;443;1008.0;-39.0;628;-850.0;394.0;119.0;11.0;855.0;432.0;443
979.0;247.0;-14;970.0;-5.0;263;-958.0;-344.0;47.0;-73.0;-715.0;-669.0;-14
394.0;291.0;36;1066.0;-534.0;-228;-1417.0;399.0;88.0;-64.0;853.0;422.0;36
942.0;1054.0;-67;930.0;-232.0;268;-712.0;520.0;242.0;-105.0;824.0;672.0;-67
381.0;-97.0;-534;767.0;339.0;516;-954.0;93.0;-188.0;71.0;700.0;340.0;-534
1028.0;279.0;-23;896.0;-95.0;268;-1010.0;-351.0;42.0;-64.0;-699.0;-661.0;-23
665.0;-367.0;83;601.0;-781.0;264;-1104.0;177.0;35.0;18.0;849.0;163.0;83
392.0;954.0;-78;944.0;-589.0;289;-1003.0;350.0;95.0;-122.0;845.0;257.0;-78
937.0;-563.0;488;850.0;-48.0;644;-760.0;367.0;108.0;49.0;848.0;299.0;488
985.0;1357.0;-29;916.0;8.0;277;-978.0;-81.0;-265.0;-29.0;572.0;661.0;-29
679.0;-43.0;-742;1304.0;0.0;497;-827.0;376.0;69.0;-29.0;848.0;467.0;-742
838.0;-665.0;526;992.0;-601.0;91;-825.0;423.0;125.0;26.0;822.0;419.0;526
931.0;-237.0;816;1100.0;-449.0;96;-809.0;386.0;114.0;12.0;828.0;414.0;816
990.0;-7.0;-408;969.0;18.0;331;-895.0;-456.0;-464.0;-6.0;79.0;-367.0;-408
429.0;928.0;-90;600.0;-573.0;284;-1091.0;247.0;-9.0;-69.0;824.0;335.0;-90
929.0;-358.0;567;748.0;-247.0;95;-973.0;209.0;-135.0;-12.0;768.0;334.0;567
985.0;158.0;-236;955.0;-534.0;320;-872.0;-569.0;-477.0;36.0;-160.0;-576.0;-236
849.0;-306.0;244;601.0;-852.0;763;-1164.0;179.0;-166.0;-315.0;752.0;400.0;244
1438.0;447.0;-74;679.0;-804.0;552;-1222.0;110.0;-200.0;-128.0;654.0;-19.0;-74
1040.0;551.0;-51;888.0;-51.0;297;-977.0;-499.0;-472.0;-49.0;34.0;-441.0;-51
1125.0;-84.0;235;1213.0;308.0;-866;-841.0;210.0;-49.0;156.0;778.0;81.0;235
832.0;-863.0;-12;863.0;-363.0;212;-929.0;271.0;-134.0;-44.0;429.0;-599.0;-12
391.0;-586.0;-395;1155.0;-607.0;43;-872.0;-225.0;-287.0;67.0;370.0;-404.0;-395
552.0;-89.0;-585;1125.0;689.0;389;-836.0;308.0;-9.0;31.0;824.0;376.0;-585
503.0;846.0;28;575.0;-540.0;236;-934.0;286.0;-42.0;-95.0;821.0;294.0;28
1440.0;-439.0;-80;1022.0;412.0;55;-898.0;-196.0;-258.0;16.0;390.0;-461.0;-80
560.0;398.0;386;644.0;-613.0;260;-1250.0;511.0;212.0;-270.0;849.0;410.0;386
908.0;-715.0;587;868.0;-71.0;467;-805.0;418.0;165.0;49.0;838.0;362.0;587
928.0;-237.0;888;832.0;-413.0;861;-1146.0;443.0;178.0;-291.0;817.0;475.0;888
681.0;786.0;6;771.0;-502.0;258;-823.0;411.0;144.0;-53.0;843.0;478.0;6
479.0;860.0;-90;735.0;-532.0;442;-1063.0;390.0;158.0;-43.0;852.0;426.0;-90
958.0;-912.0;-413;887.0;-91.0;174;-795.0;455.0;181.0;-27.0;843.0;464.0;-413
728.0;178.0;247;605.0;-944.0;-111;-1113.0;442.0;157.0;-209.0;876.0;343.0;247
867.0;-405.0;851;740.0;-428.0;614;-1202.0;155.0;-185.0;-334.0;725.0;344.0;851
597.0;1344.0;-255;681.0;-514.0;275;-964.0;153.0;-132.0;-104.0;773.0;233.0;-255
981.0;-766.0;374;739.0;-8.0;64;-850.0;81.0;-237.0;-86.0;692.0;108.0;374
366.0;700.0;-308;1397.0;-707.0;266;-1052.0;56.0;-217.0;-175.0;642.0;-37.0;-308
1007.0;-618.0;731;907.0;-75.0;-167;-870.0;231.0;-117.0;25.0;785.0;123.0;731
1016.0;-560.0;820;696.0;-69.0;308;-903.0;291.0;-85.0;-69.0;806.0;176.0;820
537.0;709.0;-163;1145.0;-703.0;181;-943.0;231.0;-73.0;-184.0;773.0;86.0;-163
456.0;831.0;-152;1133.0;-606.0;195;-1023.0;45.0;-222.0;-127.0;649.0;-9.0;-152
1021.0;-687.0;-595;917.0;244.0;40;-802.0;309.0;18.0;1.0;837.0;113.0;-595
305.0;1042.0;-50;585.0;-607.0;257;-1080.0;260.0;-67.0;-138.0;811.0;316.0;-50
319.0;1112.0;-83;651.0;-496.0;285;-1055.0;257.0;-64.0;-96.0;810.0;266.0;-83
453.0;800.0;-214;1386.0;-722.0;570;-944.0;287.0;-43.0;-325.0;815.0;139.0;-214
1109.0;-542.0;-101;996.0;147.0;-421;-834.0;347.0;55.0;-43.0;844.0;98.0;-101
964.0;-735.0;-688;909.0;53.0;410;-771.0;334.0;54.0;26.0;839.0;157.0;-688
925.0;-785.0;414;847.0;77.0;281;-797.0;336.0;41.0;35.0;836.0;186.0;414
387.0;1247.0;-83;658.0;-579.0;272;-1148.0;55.0;-207.0;-81.0;677.0;85.0;-83
396.0;1045.0;99;581.0;-516.0;263;-1090.0;275.0;-6.0;-134.0;830.0;269.0;99
347.0;1112.0;-104;650.0;-600.0;312;-936.0;579.0;508.0;-31.0;82.0;730.0;-104
1093.0;-1345.0;-313;947.0;-287.0;-242;-1183.0;-208.0;-425.0;-326.0;398.0;-409.0;-313
986.0;-1525.0;48;839.0;-7.0;527;-798.0;446.0;343.0;-371.0;860.0;423.0;48
1057.0;-1569.0;175;842.0;17.0;571;-802.0;441.0;320.0;-328.0;863.0;402.0;175
1001.0;-466.0;715;899.0;-224.0;-131;-836.0;-583.0;-333.0;-23.0;-770.0;-657.0;715
977.0;427.0;-960;1151.0;-257.0;280;-866.0;502.0;279.0;8.0;815.0;529.0;-960
659.0;613.0;53;977.0;-740.0;357;-898.0;-651.0;-466.0;-9.0;-862.0;-561.0;53
1115.0;-79.0;1052;1293.0;-190.0;-14;-912.0;451.0;162.0;18.0;801.0;514.0;1052
1379.0;183.0;137;845.0;1025.0;-180;-1270.0;-497.0;-565.0;-53.0;88.0;-424.0;137
827.0;-1494.0;-27;890.0;-372.0;213;-964.0;25.0;-142.0;-35.0;414.0;-559.0;-27
828.0;1196.0;-29;812.0;-437.0;228;-857.0;-611.0;-527.0;19.0;-194.0;-792.0;-29
1756.0;163.0;-45;997.0;-1321.0;288;-1013.0;443.0;12.0;-213.0;701.0;728.0;-45
1009.0;-630.0;-993;871.0;22.0;185;-801.0;-55.0;-191.0;3.0;655.0;-124.0;-993
577.0;-38.0;830;1390.0;-507.0;1006;-1155.0;-207.0;-268.0;-274.0;378.0;-486.0;830
991.0;-1059.0;-480;1022.0;12.0;233;-761.0;-461.0;-137.0;-77.0;-866.0;-496.0;-480
970.0;-86.0;1153;1005.0;-81.0;611;-441.0;548.0;405.0;-251.0;7.0;303.0;1153
1441.0;224.0;761;630.0;-352.0;1376;-1174.0;110.0;-155.0;-373.0;704.0;-4.0;761
578.0;-781.0;1023;1014.0;-586.0;323;-948.0;196.0;343.0;-116.0;-343.0;487.0;1023
470.0;-50.0;-653;1042.0;-512.0;190;-805.0;-599.0;-539.0;-44.0;-706.0;-460.0;-653
1005.0;-398.0;1187;940.0;-372.0;-126;-1086.0;106.0;-199.0;-8.0;740.0;197.0;1187
984.0;16.0;972;777.0;119.0;258;39.0;255.0;233.0;-475.0;801.0;454.0;972
996.0;216.0;871;915.0;-61.0;329;-785.0;-528.0;-267.0;3.0;-512.0;-755.0;871
979.0;1313.0;-693;1011.0;-103.0;650;-1031.0;90.0;75.0;131.0;547.0;382.0;-693
987.0;-533.0;-812;984.0;-67.0;-730;-1001.0;-274.0;-405.0;-75.0;379.0;-338.0;-812
1027.0;-1246.0;444;933.0;-166.0;755;-935.0;632.0;525.0;-1.0;232.0;704.0;444
860.0;261.0;256;647.0;198.0;429;8.0;-512.0;-603.0;-726.0;-526.0;-554.0;256
969.0;-15.0;-1012;1003.0;23.0;127;-914.0;-433.0;-351.0;-209.0;-1.0;-387.0;-1012
183.0;-674.0;-587;427.0;-847.0;351;-672.0;-133.0;-283.0;-108.0;527.0;-8.0;-587
987.0;47.0;1073;935.0;-84.0;127;-860.0;649.0;502.0;68.0;449.0;724.0;1073
919.0;20.0;-914;704.0;255.0;42;-1212.0;604.0;564.0;-527.0;157.0;642.0;-914
988.0;-230.0;687;1263.0;82.0;249;-897.0;-586.0;-552.0;159.0;-773.0;-471.0;687
979.0;-1080.0;315;879.0;131.0;-106;-774.0;-674.0;-550.0;-36.0;-339.0;-701.0;315
994.0;-533.0;59;1105.0;-106.0;1542;-838.0;-385.0;-447.0;-38.0;129.0;-526.0;59
494.0;1005.0;-84;871.0;624.0;213;-880.0;-560.0;-505.0;-205.0;-114.0;-597.0;-84
672.0;58.0;-234;1201.0;-606.0;-880;-885.0;-510.0;-451.0;42.0;-110.0;-681.0;-234
427.0;-388.0;-883;956.0;-582.0;219;-921.0;153.0;260.0;38.0;-564.0;-110.0;-883
600.0;-128.0;-896;1573.0;-414.0;297;-798.0;-218.0;-432.0;152.0;419.0;-269.0;-896
981.0;100.0;-610;773.0;219.0;-2;43.0;-360.0;-367.0;-409.0;-781.0;-336.0;-610
1571.0;265.0;-30;782.0;598.0;271;-98.0;-243.0;-110.0;-389.0;-863.0;-270.0;-30
927.0;-840.0;998;836.0;15.0;323;-853.0;629.0;556.0;26.0;182.0;724.0;998
1628.0;269.0;840;730.0;562.0;688;-1130.0;614.0;465.0;-263.0;424.0;757.0;840
949.0;-833.0;-905;831.0;134.0;457;-725.0;634.0;513.0;88.0;352.0;715.0;-905
952.0;-992.0;116;938.0;534.0;-278;-849.0;-590.0;-349.0;78.0;-821.0;-626.0;116
660.0;281.0;1019;965.0;-389.0;-618;-826.0;-130.0;75.0;-103.0;-775.0;-66.0;1019
945.0;-129.0;1103;1013.0;-1.0;921;-640.0;-393.0;-133.0;-57.0;-409.0;-755.0;1103
1128.0;-1083.0;242;899.0;374.0;371;-916.0;-595.0;-357.0;187.0;-840.0;-610.0;242
974.0;-863.0;676;927.0;-96.0;-329;-870.0;-666.0;-427.0;-31.0;-856.0;-614.0;676
904.0;160.0;48;654.0;-975.0;1755;-1078.0;307.0;63.0;-213.0;851.0;256.0;48
1801.0;129.0;-776;1259.0;766.0;270;-843.0;499.0;250.0;-138.0;836.0;594.0;-776
862.0;561.0;1135;1056.0;158.0;488;-758.0;531.0;284.0;-63.0;540.0;757.0;1135
1700.0;208.0;-782;1164.0;815.0;332;-871.0;486.0;231.0;-47.0;854.0;517.0;-782
1006.0;321.0;-1105;1140.0;25.0;67;-941.0;-194.0;59.0;17.0;-799.0;-352.0;-1105
1008.0;22.0;596;964.0;113.0;-1425;-991.0;541.0;496.0;115.0;44.0;497.0;596
1011.0;230.0;-1105;955.0;-35.0;590;-862.0;535.0;545.0;174.0;-26.0;566.0;-1105
434.0;1282.0;-80;758.0;-443.0;276;-879.0;-486.0;-198.0;-35.0;-812.0;-501.0;-80
942.0;-227.0;1293;1168.0;-490.0;212;-1136.0;196.0;-145.0;35.0;766.0;192.0;1293
151.0;192.0;-43;723.0;1365.0;215;-825.0;281.0;-24.0;30.0;807.0;384.0;-43
1027.0;-944.0;391;857.0;-223.0;1486;-887.0;-208.0;-5.0;88.0;-828.0;-148.0;391
970.0;16.0;1229;944.0;178.0;428;-929.0;637.0;304.0;56.0;649.0;756.0;1229
1609.0;-207.0;549;907.0;414.0;1557;-1205.0;218.0;-63.0;-424.0;762.0;89.0;549
942.0;-323.0;-1242;857.0;-236.0;398;-1090.0;-123.0;-279.0;77.0;618.0;-96.0;-1242
980.0;866.0;-724;909.0;-97.0;347;-143.0;-257.0;-336.0;-324.0;-782.0;-345.0;-724
1000.0;27.0;-1021;983.0;-28.0;344;-944.0;-507.0;-304.0;0.0;-788.0;-553.0;-1021
763.0;-161.0;1128;795.0;421.0;638;-1159.0;357.0;86.0;29.0;852.0;485.0;1128
909.0;290.0;-881;955.0;-29.0;193;-983.0;-645.0;-430.0;144.0;-643.0;-677.0;-881
989.0;-1877.0;-8;928.0;23.0;312;-967.0;354.0;-267.0;56.0;702.0;-302.0;-8
998.0;-572.0;1110;999.0;40.0;494;-817.0;-579.0;-543.0;-130.0;-220.0;-478.0;1110
967.0;-261.0;-865;1048.0;-98.0;967;-926.0;-601.0;-398.0;-100.0;-837.0;-447.0;-865
1131.0;133.0;-1064;1258.0;-76.0;-3149;-911.0;391.0;142.0;-58.0;413.0;158.0;-1064
1310.0;77.0;-1007;1030.0;642.0;720;-916.0;-450.0;-275.0;-49.0;-405.0;-582.0;-1007
850.0;-2398.0;344;1018.0;-363.0;365;-921.0;38.0;-151.0;-559.0;100.0;-328.0;344
916.0;-1313.0;1168;896.0;83.0;229;-747.0;-245.0;-440.0;-62.0;368.0;-557.0;1168
988.0;-1385.0;873;926.0;-58.0;31;-810.0;-595.0;-535.0;-22.0;-149.0;-684.0;873
996.0;-582.0;1293;926.0;130.0;-48;-1234.0;-667.0;-550.0;-115.0;-324.0;-675.0;1293
1006.0;-316.0;2531;988.0;-3.0;210;-898.0;-345.0;-115.0;103.0;-815.0;-232.0;2531
985.0;-533.0;1562;877.0;90.0;936;-784.0;129.0;-151.0;88.0;713.0;-85.0;1562
1079.0;-347.0;709;1098.0;447.0;-1640;-823.0;99.0;-143.0;-87.0;656.0;-61.0;709
945.0;-74.0;-20;1089.0;27.0;1899;-843.0;-485.0;-225.0;-162.0;-858.0;-428.0;-20
989.0;512.0;1363;862.0;51.0;455;-617.0;-427.0;-452.0;-428.0;-828.0;-488.0;1363
989.0;724.0;1490;957.0;-29.0;-201;-979.0;-288.0;-42.0;40.0;-837.0;-343.0;1490
-93.0;57.0;-793;960.0;1491.0;268;-866.0;541.0;550.0;588.0;65.0;630.0;-793
612.0;1644.0;13;959.0;83.0;308;-1167.0;-359.0;-75.0;-174.0;-860.0;-352.0;13
812.0;893.0;-1210;1189.0;-337.0;113;-947.0;-610.0;-449.0;-18.0;-585.0;-647.0;-1210
961.0;-1593.0;785;865.0;222.0;14;-1157.0;126.0;162.0;-288.0;-372.0;491.0;785
937.0;-967.0;-1307;874.0;25.0;180;-892.0;648.0;485.0;106.0;447.0;752.0;-1307
967.0;165.0;-1400;960.0;34.0;-217;-991.0;105.0;-243.0;48.0;17.0;375.0;-1400
459.0;-888.0;-741;1129.0;-542.0;1182;-611.0;441.0;450.0;105.0;-279.0;646.0;-741
809.0;-87.0;1682;1175.0;10.0;195;-974.0;322.0;315.0;6.0;-188.0;262.0;1682
1136.0;479.0;1625;958.0;-574.0;-126;-1200.0;648.0;557.0;28.0;271.0;687.0;1625
694.0;390.0;-1223;963.0;-890.0;113;-1040.0;-598.0;-249.0;-110.0;-632.0;-707.0;-1223
973.0;-519.0;1145;875.0;-148.0;1184;-976.0;-522.0;-259.0;86.0;-781.0;-515.0;1145
468.0;284.0;-58;2361.0;-762.0;279;-921.0;598.0;516.0;755.0;183.0;702.0;-58
983.0;-95.0;1740;1001.0;147.0;313;-978.0;158.0;-18.0;288.0;-28.0;538.0;1740
382.0;-444.0;391;1300.0;-633.0;-1683;-983.0;361.0;73.0;-178.0;841.0;345.0;391
979.0;-897.0;-1197;870.0;344.0;353;-886.0;677.0;504.0;106.0;478.0;757.0;-1197
933.0;-218.0;-1328;1030.0;20.0;436;-959.0;-429.0;-335.0;-141.0;-26.0;-424.0;-1328
907.0;289.0;-1279;899.0;339.0;125;-988.0;530.0;542.0;146.0;-30.0;476.0;-1279
-239.0;-221.0;-1336;1477.0;-853.0;187;-868.0;-140.0;-313.0;-270.0;570.0;97.0;-1336
975.0;-427.0;1635;1112.0;24.0;-115;-1196.0;607.0;551.0;-130.0;163.0;592.0;1635
1000.0;-644.0;-1514;841.0;-368.0;91;-1003.0;105.0;237.0;79.0;-653.0;146.0;-1514
1743.0;67.0;-1243;1198.0;895.0;244;-854.0;238.0;-53.0;-6.0;819.0;455.0;-1243
780.0;-313.0;1294;1303.0;-546.0;-326;-1277.0;409.0;109.0;107.0;826.0;404.0;1294
725.0;-613.0;1376;833.0;27.0;-45;-705.0;480.0;472.0;-108.0;525.0;591.0;1376
1334.0;204.0;-1059;1370.0;557.0;79;-1191.0;649.0;536.0;-735.0;130.0;709.0;-1059
1005.0;-570.0;1454;941.0;82.0;-675;-468.0;561.0;290.0;-323.0;156.0;372.0;1454
542.0;474.0;-1198;1151.0;-654.0;-138;-860.0;-367.0;-471.0;242.0;194.0;-310.0;-1198
903.0;-398.0;1444;1294.0;-429.0;64;-1376.0;204.0;-150.0;37.0;762.0;359.0;1444
995.0;-610.0;1171;1036.0;5.0;467;-854.0;-495.0;-436.0;-7.0;-858.0;-504.0;1171
999.0;27.0;1322;980.0;-12.0;435;-928.0;-447.0;-131.0;55.0;-811.0;-381.0;1322
945.0;-943.0;-1012;1194.0;121.0;1242;-756.0;630.0;511.0;-50.0;337.0;757.0;-1012
983.0;-330.0;1565;958.0;33.0;668;-912.0;655.0;313.0;108.0;613.0;723.0;1565
988.0;-1499.0;2158;1004.0;10.0;604;-987.0;-298.0;-282.0;58.0;-664.0;-584.0;2158
1046.0;-951.0;1109;909.0;-116.0;746;-864.0;-354.0;-166.0;93.0;-849.0;-317.0;1109
-163.0;59.0;-559;1048.0;1240.0;356;-822.0;596.0;547.0;293.0;56.0;630.0;-559
969.0;-1426.0;-939;924.0;-91.0;59;-779.0;-549.0;-505.0;22.0;-10.0;-623.0;-939
962.0;-114.0;1378;989.0;-85.0;629;-955.0;-584.0;-287.0;147.0;-562.0;-717.0;1378
943.0;-481.0;1605;964.0;-124.0;-112;-1034.0;-510.0;-522.0;-44.0;-43.0;-530.0;1605
950.0;-141.0;1412;993.0;35.0;546;-967.0;480.0;224.0;166.0;923.0;368.0;1412
946.0;-998.0;-881;887.0;20.0;-92;-825.0;-512.0;-259.0;167.0;-845.0;-512.0;-881
1196.0;-390.0;1428;854.0;-337.0;-185;-867.0;603.0;571.0;-38.0;27.0;668.0;1428
966.0;-435.0;-1481;878.0;113.0;47;-1056.0;-407.0;-423.0;79.0;214.0;-598.0;-1481
999.0;-598.0;1224;1025.0;23.0;929;-916.0;-494.0;-512.0;64.0;-20.0;-525.0;1224
993.0;730.0;1372;1037.0;-118.0;-576;-830.0;-586.0;-569.0;168.0;-133.0;-72.0;1372
960.0;-223.0;-1418;892.0;109.0;149;-1021.0;-402.0;-415.0;57.0;235.0;-591.0;-1418
985.0;481.0;1233;985.0;152.0;18;-185.0;-374.0;-307.0;-334.0;-797.0;-383.0;1233
2056.0;-118.0;-252;933.0;1070.0;246;-964.0;-549.0;-300.0;58.0;-843.0;-648.0;-252
968.0;-398.0;1325;954.0;189.0;1151;-902.0;653.0;461.0;149.0;633.0;690.0;1325
915.0;563.0;1072;808.0;91.0;-741;-1151.0;-610.0;-509.0;-257.0;-376.0;-729.0;1072
970.0;-736.0;1403;832.0;205.0;534;-1006.0;631.0;502.0;71.0;451.0;740.0;1403
338.0;-49.0;-1003;1010.0;-843.0;-349;-903.0;-526.0;-447.0;-15.0;-78.0;-706.0;-1003
844.0;-83.0;-1339;1015.0;-848.0;304;-894.0;-529.0;-450.0;-60.0;-76.0;-702.0;-1339
435.0;-103.0;1782;1112.0;-433.0;138;-990.0;413.0;251.0;174.0;347.0;584.0;1782
991.0;-1713.0;1069;835.0;205.0;587;-639.0;-207.0;-279.0;-502.0;-834.0;-526.0;1069
1041.0;-1009.0;2555;823.0;612.0;867;-989.0;571.0;359.0;208.0;582.0;585.0;2555
990.0;8.0;-1743;1037.0;-13.0;438;-999.0;533.0;544.0;61.0;-25.0;604.0;-1743
979.0;-115.0;-2070;1005.0;-30.0;338;-936.0;-440.0;-239.0;-30.0;-819.0;-575.0;-2070
1154.0;-120.0;1763;750.0;-180.0;-22;-986.0;650.0;550.0;-89.0;279.0;711.0;1763
1252.0;187.0;-1605;1504.0;-127.0;17;-949.0;466.0;261.0;-74.0;817.0;538.0;-1605
450.0;312.0;-1538;875.0;-648.0;788;-964.0;403.0;29.0;-46.0;667.0;717.0;-1538
1007.0;-1882.0;667;925.0;102.0;661;-38.0;-89.0;-194.0;-552.0;-870.0;-604.0;667
972.0;46.0;-2661;910.0;-205.0;-195;-1159.0;569.0;364.0;-60.0;732.0;519.0;-2661
1130.0;-202.0;2287;1120.0;228.0;1076;-841.0;431.0;194.0;-116.0;871.0;291.0;2287
1009.0;-325.0;2866;1020.0;48.0;-88;-1134.0;345.0;316.0;17.0;-117.0;430.0;2866
951.0;2117.0;-397;912.0;143.0;220;-142.0;8.0;92.0;-216.0;-751.0;-502.0;-397
937.0;-688.0;-1671;941.0;-141.0;221;-1052.0;259.0;332.0;54.0;-426.0;417.0;-1671
1108.0;-1340.0;1692;637.0;75.0;70;-886.0;-108.0;-313.0;-75.0;595.0;-371.0;1692
1045.0;1226.0;1747;1099.0;56.0;67;-1117.0;348.0;373.0;-214.0;-163.0;88.0;1747
978.0;2081.0;852;858.0;333.0;501;-183.0;-22.0;29.0;-186.0;-791.0;-567.0;852
987.0;48.0;-1501;945.0;-51.0;-1114;-964.0;-254.0;-68.0;3.0;-847.0;-538.0;-1501
998.0;-746.0;471;1328.0;-161.0;-1934;-953.0;-667.0;-492.0;-45.0;-592.0;-695.0;471
965.0;-598.0;4266;1004.0;102.0;406;-1052.0;-387.0;-504.0;73.0;-16.0;-353.0;4266
620.0;86.0;-1732;1675.0;-147.0;26;-1141.0;492.0;543.0;-600.0;-143.0;453.0;-1732
955.0;-121.0;-453;1168.0;-18.0;2894;-844.0;310.0;406.0;-71.0;-298.0;330.0;-453
1026.0;-679.0;-1524;953.0;119.0;1752;-832.0;574.0;579.0;147.0;226.0;741.0;-1524
988.0;187.0;1910;1041.0;103.0;543;-711.0;-435.0;-285.0;-103.0;59.0;-714.0;1910
980.0;-360.0;3662;1028.0;219.0;86;-1030.0;667.0;496.0;83.0;598.0;720.0;3662
1033.0;195.0;2838;827.0;-23.0;-949;-988.0;-46.0;-57.0;-127.0;296.0;396.0;2838
515.0;-11.0;-1719;1457.0;1088.0;90;-915.0;623.0;552.0;36.0;148.0;647.0;-1719
986.0;526.0;-5505;969.0;-17.0;344;-1005.0;390.0;188.0;-228.0;845.0;292.0;-5505
982.0;2778.0;-66;856.0;-134.0;278;-328.0;80.0;-73.0;-329.0;-569.0;-330.0;-66
