InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
614.0;-464.0;-376.0;-40;-555.0;-496.0;678.0;4.0;569.0;-502.0;362.0
660.0;-212.0;-461.0;-1;17.0;-763.0;620.0;-26.0;176.0;-581.0;204.0
-541.0;180.0;471.0;-373;76.0;407.0;-280.0;244.0;-220.0;403.0;55.0
1397.0;-262.0;-370.0;88;50.0;-473.0;167.0;3.0;-14.0;-18.0;539.0
-295.0;131.0;393.0;-164;31.0;599.0;-405.0;-250.0;-185.0;384.0;293.0
197.0;137.0;405.0;30;46.0;498.0;-324.0;-245.0;-232.0;374.0;520.0
432.0;513.0;638.0;8;497.0;631.0;-836.0;1102.0;-713.0;769.0;239.0
-655.0;-12.0;-210.0;769;135.0;3.0;-98.0;-121.0;-85.0;-99.0;86.0
-744.0;169.0;410.0;-9;192.0;-20.0;-555.0;-16.0;-608.0;314.0;266.0
-633.0;-2.0;-342.0;-683;78.0;-351.0;178.0;-261.0;-31.0;-355.0;650.0
-810.0;-333.0;-434.0;34;-68.0;-282.0;98.0;-383.0;245.0;-206.0;722.0
254.0;106.0;351.0;5;203.0;-83.0;-601.0;74.0;-650.0;358.0;379.0
-423.0;399.0;316.0;237;560.0;-3.0;-588.0;-325.0;-780.0;429.0;214.0
144.0;119.0;-95.0;753;293.0;214.0;-326.0;237.0;-198.0;121.0;-57.0
106.0;283.0;207.0;14;533.0;88.0;-549.0;-21.0;-686.0;323.0;80.0
943.0;512.0;412.0;-741;64.0;251.0;-242.0;4.0;-43.0;281.0;651.0
616.0;-11.0;-284.0;-20;302.0;3.0;-303.0;567.0;-296.0;212.0;226.0
1335.0;-585.0;-550.0;-67;-318.0;-479.0;581.0;80.0;516.0;-703.0;357.0
-987.0;-23.0;-322.0;-78;26.0;-314.0;136.0;-822.0;62.0;-348.0;107.0
1041.0;354.0;487.0;-3;379.0;620.0;-853.0;-347.0;-662.0;651.0;412.0
819.0;393.0;656.0;-6;324.0;641.0;-562.0;264.0;-449.0;589.0;281.0
-1109.0;-155.0;-344.0;13;195.0;-64.0;-131.0;29.0;-74.0;128.0;309.0
41.0;78.0;335.0;1062;46.0;503.0;-314.0;45.0;-153.0;302.0;18.0
95.0;-601.0;-701.0;-813;-483.0;-713.0;847.0;997.0;568.0;-706.0;214.0
-1007.0;-267.0;-351.0;-10;45.0;-257.0;51.0;-232.0;116.0;-262.0;431.0
552.0;239.0;45.0;457;321.0;71.0;-305.0;432.0;-224.0;170.0;173.0
-71.0;200.0;84.0;-1621;373.0;152.0;-347.0;138.0;-261.0;256.0;263.0
157.0;-228.0;-465.0;52;-661.0;-398.0;705.0;-136.0;670.0;-792.0;289.0
-5.0;201.0;613.0;-4;269.0;605.0;-499.0;-16.0;-414.0;297.0;226.0
-261.0;513.0;596.0;2222;619.0;594.0;-765.0;-94.0;-701.0;758.0;104.0
-231.0;550.0;533.0;96;600.0;557.0;-754.0;-263.0;-699.0;631.0;328.0
-47.0;-385.0;-549.0;0;-622.0;-275.0;750.0;64.0;705.0;-795.0;151.0
787.0;-556.0;-335.0;-1168;8.0;-316.0;117.0;707.0;15.0;-377.0;173.0
32.0;-243.0;-487.0;-1;-575.0;-394.0;794.0;17.0;768.0;-822.0;212.0
-1352.0;204.0;299.0;8;-235.0;60.0;256.0;446.0;214.0;30.0;406.0
617.0;-592.0;-553.0;-62;-326.0;-484.0;600.0;-156.0;525.0;-735.0;338.0
71.0;-225.0;-500.0;-2;-565.0;-401.0;801.0;55.0;765.0;-809.0;229.0
292.0;-185.0;-461.0;-2;-294.0;-401.0;452.0;-744.0;309.0;-702.0;586.0
757.0;309.0;405.0;27;517.0;419.0;-812.0;-333.0;-857.0;686.0;458.0
278.0;417.0;507.0;19;557.0;334.0;-680.0;282.0;-852.0;656.0;76.0
25.0;-177.0;-521.0;-2;-566.0;-431.0;796.0;104.0;750.0;-780.0;240.0
79.0;154.0;-287.0;271;-105.0;-512.0;420.0;768.0;8.0;-384.0;-450.0
-1257.0;530.0;544.0;18;347.0;613.0;-513.0;67.0;-490.0;728.0;-10.0
-280.0;-29.0;-323.0;-3085;-79.0;-300.0;334.0;-144.0;2.0;-230.0;52.0
0.0;-357.0;-548.0;-1;-556.0;-439.0;805.0;-150.0;754.0;-725.0;298.0
485.0;-374.0;-498.0;75;-617.0;-392.0;631.0;347.0;844.0;-577.0;6.0
768.0;-451.0;-636.0;-2;-99.0;-616.0;748.0;141.0;247.0;-374.0;174.0
-309.0;242.0;531.0;-3;223.0;527.0;-426.0;-85.0;-371.0;505.0;354.0
50.0;304.0;215.0;9;533.0;101.0;-542.0;-62.0;-689.0;317.0;-73.0
419.0;-405.0;-440.0;-157;-509.0;-529.0;738.0;349.0;584.0;-587.0;21.0
61.0;-530.0;-521.0;-6;-595.0;-552.0;766.0;-72.0;697.0;-645.0;143.0
-880.0;-342.0;-425.0;54;-65.0;-273.0;90.0;-336.0;240.0;-211.0;702.0
-56.0;-525.0;-514.0;-3;-606.0;-552.0;755.0;-41.0;717.0;-640.0;162.0
-849.0;-12.0;-233.0;757;68.0;-60.0;-26.0;3.0;-42.0;-105.0;58.0
951.0;143.0;449.0;-32;155.0;543.0;-365.0;175.0;-326.0;342.0;358.0
191.0;136.0;376.0;-266;49.0;505.0;-341.0;-621.0;-156.0;310.0;202.0
723.0;-490.0;-486.0;-168;-629.0;-501.0;710.0;112.0;669.0;-628.0;264.0
-816.0;-62.0;-296.0;804;-69.0;-202.0;174.0;-159.0;80.0;-149.0;73.0
-89.0;499.0;549.0;-755;642.0;570.0;-737.0;-88.0;-668.0;711.0;147.0
299.0;-396.0;-469.0;-15;-577.0;-657.0;791.0;108.0;613.0;-659.0;216.0
-228.0;-281.0;-166.0;942;-472.0;-314.0;549.0;343.0;447.0;-410.0;5.0
-392.0;204.0;136.0;-11;-358.0;16.0;273.0;859.0;326.0;90.0;354.0
289.0;233.0;490.0;-357;249.0;559.0;-421.0;91.0;-404.0;534.0;238.0
-1080.0;-246.0;-537.0;2;-589.0;-394.0;792.0;-60.0;796.0;-780.0;240.0
-119.0;-536.0;-725.0;68;-332.0;-610.0;936.0;65.0;653.0;-685.0;534.0
-382.0;-385.0;-338.0;203;-488.0;-355.0;605.0;-682.0;468.0;-457.0;57.0
334.0;538.0;681.0;28;-37.0;326.0;-108.0;163.0;-58.0;285.0;552.0
-713.0;445.0;642.0;-1369;447.0;761.0;-732.0;148.0;-604.0;740.0;138.0
-43.0;-442.0;-529.0;-4;-369.0;-638.0;866.0;-151.0;524.0;-665.0;604.0
449.0;-306.0;-390.0;-28;-509.0;-614.0;806.0;-9.0;612.0;-618.0;509.0
-255.0;-304.0;-460.0;175;-531.0;-225.0;693.0;40.0;870.0;-623.0;67.0
-291.0;-466.0;-421.0;-95;-635.0;-380.0;627.0;-285.0;666.0;-568.0;448.0
980.0;-237.0;-375.0;-3;-139.0;-604.0;687.0;16.0;337.0;-441.0;-5.0
-586.0;141.0;410.0;351;101.0;487.0;-386.0;-307.0;-146.0;448.0;446.0
143.0;108.0;322.0;-56;-74.0;697.0;-384.0;546.0;11.0;316.0;52.0
63.0;358.0;448.0;-29;626.0;69.0;-637.0;961.0;-828.0;667.0;11.0
651.0;202.0;92.0;607;369.0;136.0;-404.0;347.0;-277.0;229.0;126.0
867.0;112.0;424.0;36;99.0;443.0;-306.0;328.0;-210.0;380.0;286.0
113.0;-248.0;-34.0;-805;296.0;-294.0;-128.0;609.0;-403.0;164.0;224.0
-268.0;250.0;338.0;5;546.0;573.0;-744.0;154.0;-688.0;584.0;192.0
270.0;-287.0;-463.0;105;-490.0;-571.0;553.0;-694.0;639.0;-483.0;140.0
-27.0;157.0;-127.0;2130;242.0;-252.0;20.0;-233.0;-252.0;-38.0;296.0
162.0;-508.0;-585.0;-295;-547.0;-777.0;824.0;338.0;615.0;-741.0;168.0
-276.0;-490.0;-600.0;-3;-214.0;-626.0;893.0;58.0;610.0;-720.0;347.0
-1961.0;-363.0;-414.0;-170;67.0;-300.0;82.0;-114.0;88.0;-94.0;253.0
-459.0;366.0;483.0;5;223.0;765.0;-754.0;-748.0;-355.0;870.0;296.0
343.0;-221.0;-367.0;-13;-564.0;-178.0;646.0;-150.0;872.0;-666.0;565.0
-501.0;-358.0;-534.0;-6;-507.0;-368.0;787.0;105.0;891.0;-616.0;225.0
77.0;-218.0;-364.0;27;-559.0;-140.0;625.0;-187.0;865.0;-646.0;708.0
-891.0;421.0;495.0;-3;530.0;198.0;-619.0;175.0;-707.0;711.0;171.0
-11.0;-472.0;-486.0;76;-704.0;-380.0;667.0;-222.0;792.0;-713.0;265.0
-241.0;-471.0;-578.0;15;-215.0;-648.0;899.0;-121.0;537.0;-617.0;673.0
-151.0;-504.0;-523.0;26;-656.0;-420.0;704.0;-114.0;790.0;-694.0;237.0
1693.0;-142.0;-339.0;-42;-615.0;-633.0;772.0;-474.0;707.0;-819.0;349.0
-166.0;-323.0;-437.0;3;-344.0;-598.0;865.0;-397.0;569.0;-616.0;670.0
493.0;483.0;569.0;-379;518.0;765.0;-843.0;423.0;-638.0;742.0;116.0
-194.0;-520.0;-534.0;3;-675.0;-374.0;687.0;64.0;916.0;-673.0;29.0
4.0;-524.0;-554.0;6;-632.0;-392.0;725.0;-141.0;826.0;-685.0;148.0
360.0;-381.0;-582.0;-43;-384.0;-759.0;702.0;425.0;540.0;-768.0;228.0
-71.0;-335.0;-537.0;-1;-603.0;-315.0;776.0;-17.0;773.0;-811.0;195.0
-162.0;-229.0;-477.0;-2;-590.0;-339.0;785.0;-5.0;802.0;-852.0;221.0
-92.0;-267.0;-466.0;-3;-593.0;-356.0;785.0;82.0;810.0;-858.0;202.0
295.0;-255.0;-605.0;0;649.0;-598.0;-69.0;37.0;-604.0;-461.0;48.0
39.0;-251.0;-468.0;7;-589.0;-342.0;787.0;35.0;806.0;-855.0;218.0
158.0;-510.0;-609.0;-48;-623.0;-675.0;772.0;-178.0;680.0;-741.0;159.0
1503.0;111.0;33.0;33;481.0;306.0;-520.0;330.0;-436.0;213.0;83.0
-97.0;-258.0;-476.0;5;-581.0;-369.0;793.0;10.0;793.0;-848.0;223.0
86.0;-513.0;-587.0;17;-491.0;-427.0;740.0;-715.0;679.0;-799.0;151.0
257.0;-463.0;-592.0;7;-207.0;-611.0;888.0;114.0;625.0;-726.0;492.0
491.0;281.0;461.0;586;187.0;491.0;-354.0;-277.0;-307.0;421.0;363.0
410.0;-348.0;-521.0;-70;-515.0;-289.0;754.0;-57.0;884.0;-638.0;1.0
-478.0;487.0;572.0;-372;570.0;755.0;-818.0;54.0;-620.0;737.0;80.0
653.0;51.0;-7.0;617;284.0;104.0;-309.0;666.0;-243.0;-106.0;30.0
-445.0;165.0;450.0;-53;167.0;455.0;-399.0;-344.0;-155.0;572.0;3.0
-477.0;36.0;-323.0;979;93.0;-352.0;180.0;-394.0;-16.0;-344.0;316.0
1043.0;-676.0;-565.0;-20;-321.0;-626.0;551.0;-34.0;499.0;-570.0;-189.0
568.0;-394.0;-420.0;-97;-579.0;-550.0;687.0;-215.0;593.0;-613.0;531.0
-199.0;-489.0;-563.0;122;-439.0;-495.0;765.0;506.0;616.0;-604.0;-1.0
-162.0;-467.0;-514.0;39;-641.0;-455.0;711.0;-270.0;735.0;-661.0;359.0
-528.0;59.0;529.0;19;242.0;564.0;-438.0;-170.0;-380.0;233.0;268.0
-430.0;-131.0;-363.0;-1121;96.0;-371.0;185.0;-347.0;-101.0;-306.0;261.0
288.0;294.0;492.0;22;203.0;519.0;-408.0;-333.0;-346.0;621.0;578.0
420.0;-125.0;-420.0;31;-630.0;-175.0;729.0;-144.0;844.0;-841.0;229.0
974.0;-400.0;-591.0;-4;-82.0;-586.0;656.0;297.0;186.0;-268.0;101.0
-73.0;-426.0;-367.0;-1552;-626.0;-364.0;584.0;-236.0;602.0;-555.0;213.0
715.0;-268.0;-308.0;8;20.0;-639.0;466.0;634.0;67.0;-579.0;-259.0
-466.0;-382.0;-483.0;0;-650.0;-405.0;549.0;536.0;898.0;-495.0;19.0
-94.0;501.0;642.0;-1;289.0;608.0;-895.0;-61.0;-723.0;638.0;342.0
-612.0;466.0;473.0;158;577.0;686.0;-792.0;126.0;-587.0;669.0;-50.0
-70.0;-195.0;-468.0;-2;-592.0;-364.0;790.0;40.0;804.0;-837.0;202.0
443.0;273.0;507.0;-1847;286.0;573.0;-474.0;-104.0;-393.0;453.0;199.0
80.0;-199.0;-473.0;-1;-593.0;-367.0;789.0;48.0;804.0;-833.0;208.0
135.0;-437.0;-511.0;-5;-582.0;-682.0;802.0;79.0;632.0;-715.0;-22.0
7.0;-203.0;-475.0;0;-593.0;-367.0;789.0;3.0;803.0;-832.0;217.0
469.0;225.0;246.0;-645;34.0;197.0;-379.0;-474.0;-92.0;145.0;-182.0
-810.0;-472.0;-533.0;-46;-501.0;-467.0;621.0;-95.0;563.0;-720.0;-290.0
65.0;-411.0;-569.0;71;-231.0;-589.0;949.0;61.0;585.0;-821.0;571.0
212.0;-267.0;-616.0;-2;664.0;-616.0;-58.0;-100.0;-621.0;-434.0;28.0
-4.0;-545.0;-685.0;28;-432.0;-624.0;901.0;130.0;649.0;-716.0;202.0
112.0;-541.0;-672.0;26;-489.0;-613.0;864.0;196.0;621.0;-726.0;160.0
160.0;566.0;617.0;-14;579.0;641.0;-804.0;132.0;-696.0;715.0;317.0
-1961.0;-395.0;-526.0;200;-170.0;-610.0;689.0;212.0;338.0;-495.0;-21.0
143.0;-468.0;-642.0;-209;-557.0;-625.0;741.0;-76.0;678.0;-759.0;385.0
617.0;-315.0;-540.0;137;-343.0;-674.0;582.0;503.0;515.0;-729.0;240.0
-277.0;-501.0;-622.0;-12;-574.0;-628.0;792.0;33.0;617.0;-756.0;173.0
