Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
948.0;134.0;170.0;?;-370.0;551.0;5.0;421.0;-569.0;-117.0;768.0
?;144.0;203.0;?;-353.0;523.0;5.0;422.0;-531.0;-115.0;?
919.0;138.0;?;424.0;?;520.0;5.0;421.0;-537.0;-115.0;767.0
907.0;?;254.0;429.0;-326.0;504.0;6.0;432.0;?;-114.0;775.0
902.0;139.0;261.0;420.0;-316.0;529.0;3.0;422.0;?;-114.0;732.0
825.0;135.0;316.0;416.0;-278.0;525.0;-1.0;435.0;-514.0;-116.0;712.0
889.0;?;382.0;445.0;-257.0;558.0;-3.0;435.0;-580.0;-114.0;722.0
1003.0;?;406.0;428.0;?;533.0;?;402.0;-656.0;-115.0;725.0
1016.0;118.0;462.0;418.0;?;545.0;-8.0;426.0;-687.0;-114.0;719.0
1100.0;129.0;466.0;418.0;-199.0;?;-12.0;420.0;-750.0;-113.0;713.0
?;106.0;?;431.0;-267.0;532.0;-16.0;441.0;-746.0;?;733.0
1121.0;87.0;393.0;?;-305.0;534.0;?;428.0;-715.0;?;726.0
?;92.0;380.0;?;?;530.0;-25.0;411.0;-675.0;?;?
1129.0;?;333.0;421.0;?;525.0;-33.0;433.0;-613.0;-110.0;751.0
?;30.0;356.0;409.0;-443.0;519.0;-39.0;426.0;?;-112.0;?
1033.0;?;369.0;397.0;?;497.0;-45.0;451.0;-527.0;-111.0;?
970.0;7.0;?;?;-389.0;479.0;-55.0;428.0;-452.0;-110.0;728.0
891.0;-11.0;360.0;419.0;-339.0;487.0;?;436.0;-386.0;-111.0;730.0
884.0;-44.0;380.0;398.0;-191.0;467.0;?;444.0;-297.0;?;730.0
?;-110.0;?;399.0;-246.0;462.0;-124.0;432.0;-174.0;-107.0;729.0
807.0;-142.0;454.0;428.0;-134.0;?;?;422.0;-145.0;?;730.0
754.0;-176.0;481.0;411.0;-30.0;582.0;-196.0;414.0;-120.0;-110.0;728.0
799.0;?;434.0;400.0;?;619.0;-247.0;443.0;-78.0;-110.0;737.0
748.0;-210.0;402.0;390.0;?;686.0;-295.0;?;?;?;732.0
795.0;-203.0;423.0;410.0;224.0;692.0;-357.0;?;-55.0;-109.0;742.0
801.0;-175.0;428.0;417.0;287.0;665.0;-404.0;435.0;?;?;745.0
749.0;-166.0;?;406.0;228.0;625.0;-436.0;443.0;-38.0;?;736.0
795.0;-156.0;443.0;389.0;304.0;?;-471.0;?;-19.0;-110.0;735.0
794.0;-178.0;452.0;421.0;266.0;527.0;?;426.0;-60.0;?;744.0
?;-181.0;462.0;414.0;295.0;490.0;-519.0;420.0;-50.0;-112.0;753.0
838.0;?;475.0;389.0;318.0;403.0;-537.0;428.0;-56.0;-111.0;753.0
827.0;-198.0;448.0;?;311.0;328.0;-547.0;?;-2.0;-110.0;738.0
703.0;-192.0;538.0;416.0;?;230.0;-556.0;430.0;34.0;-110.0;714.0
?;-232.0;509.0;405.0;303.0;151.0;-564.0;441.0;-44.0;-108.0;732.0
861.0;-225.0;524.0;404.0;260.0;130.0;-561.0;433.0;-15.0;-109.0;731.0
805.0;-229.0;509.0;410.0;417.0;69.0;?;432.0;12.0;-108.0;?
741.0;-228.0;470.0;416.0;?;47.0;?;422.0;100.0;-108.0;748.0
?;-232.0;465.0;411.0;369.0;?;-573.0;?;172.0;?;?
592.0;-242.0;509.0;408.0;383.0;20.0;-576.0;414.0;175.0;-108.0;766.0
620.0;-243.0;?;409.0;378.0;-7.0;-573.0;433.0;125.0;?;761.0
618.0;-247.0;?;?;411.0;?;-575.0;432.0;35.0;-108.0;757.0
?;-254.0;615.0;428.0;481.0;-11.0;?;428.0;-42.0;?;743.0
656.0;-260.0;588.0;429.0;567.0;?;-585.0;427.0;-66.0;-107.0;753.0
540.0;?;300.0;436.0;424.0;2.0;-584.0;442.0;-230.0;-106.0;?
453.0;-854.0;1020.0;565.0;-72.0;747.0;-609.0;441.0;?;?;660.0
445.0;-909.0;1030.0;568.0;-74.0;756.0;?;434.0;?;?;661.0
455.0;-998.0;1017.0;551.0;-73.0;?;-673.0;439.0;-559.0;?;669.0
439.0;?;?;?;-84.0;?;?;443.0;-539.0;-133.0;670.0
404.0;-1239.0;1019.0;?;-90.0;759.0;-707.0;432.0;-534.0;-129.0;661.0
419.0;-1064.0;1007.0;579.0;?;577.0;?;432.0;-547.0;-121.0;?
425.0;?;993.0;?;-97.0;?;-684.0;?;?;-117.0;675.0
422.0;?;997.0;542.0;-79.0;518.0;?;422.0;-542.0;?;?
415.0;-928.0;1006.0;542.0;-95.0;505.0;?;?;-548.0;?;658.0
437.0;?;1004.0;553.0;-86.0;486.0;-650.0;?;-547.0;?;674.0
442.0;-908.0;?;551.0;-93.0;509.0;-647.0;428.0;-528.0;-122.0;?
?;-934.0;1009.0;552.0;-86.0;514.0;-647.0;?;?;-118.0;659.0
416.0;-929.0;?;536.0;?;?;-647.0;?;-539.0;-117.0;669.0
444.0;-932.0;?;537.0;-75.0;537.0;-649.0;428.0;-557.0;?;657.0
?;-941.0;1032.0;?;-76.0;540.0;-651.0;423.0;-552.0;-119.0;?
441.0;?;1019.0;543.0;-87.0;542.0;-655.0;407.0;-529.0;-119.0;667.0
?;?;1030.0;537.0;-93.0;540.0;-654.0;415.0;-518.0;-118.0;673.0
435.0;-924.0;1000.0;562.0;-84.0;527.0;-653.0;416.0;-512.0;-119.0;669.0
404.0;-910.0;990.0;560.0;-84.0;529.0;-654.0;?;-514.0;-118.0;645.0
409.0;-911.0;989.0;549.0;-69.0;530.0;?;423.0;-508.0;-120.0;652.0
423.0;-909.0;992.0;545.0;-68.0;521.0;-654.0;449.0;-502.0;?;640.0
433.0;-917.0;998.0;548.0;-59.0;?;-654.0;472.0;-512.0;-119.0;616.0
452.0;?;1004.0;562.0;-63.0;522.0;-654.0;453.0;-501.0;-118.0;611.0
451.0;-917.0;1002.0;?;?;522.0;?;470.0;-499.0;-118.0;611.0
456.0;?;991.0;534.0;-43.0;521.0;-655.0;454.0;?;-118.0;?
429.0;?;996.0;?;?;525.0;-655.0;486.0;-501.0;-120.0;614.0
438.0;-925.0;991.0;537.0;-49.0;523.0;-656.0;?;-490.0;-120.0;?
433.0;?;1007.0;536.0;-47.0;525.0;?;?;-501.0;-118.0;603.0
436.0;-939.0;1010.0;541.0;-47.0;525.0;-655.0;422.0;-509.0;-118.0;603.0
434.0;?;1002.0;?;-38.0;524.0;-655.0;400.0;-496.0;-114.0;603.0
436.0;-922.0;992.0;529.0;?;516.0;?;382.0;?;?;613.0
?;-901.0;980.0;559.0;-37.0;506.0;-655.0;360.0;?;?;?
?;-889.0;998.0;542.0;-40.0;498.0;-654.0;377.0;-520.0;-117.0;604.0
?;-898.0;1000.0;548.0;-47.0;496.0;-654.0;393.0;-496.0;-116.0;?
445.0;-906.0;1001.0;553.0;?;491.0;?;?;?;-117.0;599.0
456.0;?;?;544.0;?;495.0;-655.0;461.0;-495.0;-117.0;614.0
461.0;-907.0;?;541.0;-43.0;497.0;?;?;-493.0;-115.0;?
444.0;-897.0;997.0;?;-42.0;491.0;-658.0;472.0;-508.0;-119.0;608.0
441.0;-895.0;990.0;?;-47.0;490.0;-659.0;492.0;-508.0;-117.0;?
422.0;-891.0;1004.0;552.0;-56.0;?;?;468.0;-509.0;-117.0;600.0
425.0;-897.0;?;542.0;-36.0;486.0;-658.0;451.0;-509.0;-119.0;?
432.0;-903.0;1015.0;553.0;-48.0;484.0;-657.0;439.0;-501.0;?;602.0
453.0;?;?;561.0;?;487.0;-657.0;?;-490.0;-117.0;603.0
?;?;991.0;546.0;?;486.0;?;417.0;-501.0;-117.0;593.0
?;?;1000.0;?;-47.0;481.0;-656.0;412.0;-510.0;-119.0;?
?;?;1000.0;571.0;-47.0;483.0;?;408.0;-519.0;-120.0;594.0
444.0;-902.0;?;541.0;?;487.0;-658.0;?;-517.0;-118.0;?
437.0;-905.0;?;549.0;?;487.0;-657.0;413.0;?;-117.0;610.0
434.0;-907.0;1011.0;546.0;-46.0;492.0;-659.0;430.0;-501.0;-119.0;?
445.0;-911.0;?;540.0;-47.0;493.0;-658.0;437.0;-508.0;-120.0;605.0
434.0;-904.0;1010.0;?;-49.0;489.0;-659.0;?;-512.0;-120.0;?
427.0;-908.0;999.0;?;-59.0;?;-656.0;443.0;-490.0;-119.0;617.0
445.0;-911.0;990.0;540.0;-52.0;?;-658.0;442.0;?;-119.0;609.0
431.0;-915.0;1003.0;560.0;?;493.0;-656.0;432.0;-507.0;-119.0;609.0
425.0;-918.0;1009.0;543.0;-41.0;495.0;-659.0;?;?;?;598.0
443.0;-910.0;?;?;-56.0;492.0;-657.0;?;-509.0;-118.0;598.0
452.0;-900.0;1008.0;551.0;-51.0;?;-657.0;?;?;-121.0;?
440.0;-910.0;1012.0;?;-45.0;494.0;?;421.0;-509.0;?;621.0
435.0;-906.0;997.0;545.0;-56.0;492.0;-656.0;424.0;-490.0;?;?
?;?;993.0;547.0;-57.0;?;?;435.0;-491.0;-120.0;612.0
?;-906.0;1001.0;536.0;-57.0;?;?;?;-500.0;-121.0;613.0
434.0;-904.0;1004.0;553.0;?;490.0;-657.0;?;-499.0;-121.0;622.0
462.0;-904.0;1012.0;535.0;-47.0;?;-657.0;438.0;?;-120.0;608.0
464.0;-910.0;999.0;?;-36.0;492.0;-657.0;431.0;-506.0;-119.0;617.0
?;-909.0;1018.0;522.0;-41.0;491.0;-658.0;419.0;?;-120.0;615.0
454.0;-897.0;1011.0;554.0;-45.0;?;-657.0;?;-524.0;-119.0;603.0
?;?;1000.0;555.0;-55.0;?;-658.0;?;-501.0;-120.0;?
454.0;-907.0;1010.0;545.0;-64.0;491.0;-657.0;?;-487.0;-121.0;624.0
431.0;-906.0;997.0;533.0;-57.0;?;-657.0;441.0;-495.0;-121.0;617.0
?;-910.0;1005.0;542.0;-47.0;492.0;-658.0;433.0;?;-120.0;638.0
456.0;-907.0;1016.0;524.0;-40.0;493.0;-657.0;422.0;-501.0;-122.0;?
453.0;-905.0;1013.0;533.0;-50.0;492.0;-658.0;?;-507.0;-122.0;624.0
435.0;-906.0;1010.0;522.0;-45.0;493.0;?;?;?;-122.0;?
429.0;-903.0;?;527.0;-49.0;490.0;-658.0;420.0;-480.0;-123.0;631.0
426.0;-903.0;?;551.0;?;491.0;-657.0;?;-500.0;-121.0;622.0
?;-915.0;1009.0;542.0;-47.0;495.0;?;431.0;-500.0;-120.0;624.0
440.0;?;1004.0;553.0;?;492.0;-660.0;433.0;?;-122.0;648.0
?;-906.0;991.0;533.0;-47.0;?;?;425.0;-482.0;-121.0;644.0
443.0;-914.0;989.0;?;?;494.0;-660.0;?;-504.0;?;669.0
461.0;-909.0;997.0;532.0;-47.0;494.0;-658.0;444.0;-494.0;-122.0;645.0
456.0;-909.0;?;525.0;?;493.0;-660.0;442.0;-508.0;-119.0;666.0
436.0;-904.0;1008.0;536.0;-42.0;?;-658.0;429.0;-497.0;-121.0;645.0
435.0;?;1030.0;529.0;?;487.0;-657.0;418.0;?;-120.0;650.0
454.0;-917.0;989.0;?;-50.0;491.0;-658.0;439.0;-492.0;-122.0;?
?;-910.0;991.0;526.0;?;488.0;?;?;?;-120.0;648.0
444.0;-910.0;990.0;530.0;?;?;-656.0;432.0;-496.0;?;649.0
447.0;-900.0;1001.0;534.0;-56.0;488.0;-658.0;432.0;-496.0;-122.0;651.0
451.0;-905.0;982.0;?;23.0;485.0;-660.0;422.0;?;-119.0;640.0
426.0;-907.0;987.0;523.0;-4.0;484.0;-658.0;?;-497.0;-120.0;665.0
?;-905.0;998.0;524.0;-43.0;485.0;-660.0;438.0;-501.0;-118.0;?
450.0;-898.0;985.0;531.0;?;485.0;-660.0;421.0;?;?;650.0
459.0;-887.0;?;524.0;?;478.0;-660.0;438.0;-516.0;-120.0;657.0
461.0;-896.0;1013.0;531.0;-46.0;482.0;-658.0;439.0;?;-121.0;640.0
444.0;?;?;?;?;?;-660.0;?;?;-119.0;651.0
447.0;-918.0;988.0;512.0;-40.0;488.0;-658.0;416.0;-496.0;-120.0;?
435.0;-918.0;997.0;525.0;-43.0;?;-661.0;414.0;-497.0;-118.0;660.0
444.0;-912.0;1009.0;519.0;?;489.0;-660.0;431.0;-495.0;-116.0;659.0
435.0;-905.0;1010.0;?;-46.0;484.0;-660.0;?;-505.0;-116.0;649.0
454.0;-899.0;?;524.0;?;480.0;-660.0;422.0;-483.0;-114.0;626.0
434.0;-908.0;980.0;536.0;?;?;-659.0;420.0;-499.0;-116.0;?
426.0;-904.0;989.0;538.0;?;484.0;-659.0;440.0;-502.0;-118.0;648.0
436.0;-901.0;980.0;514.0;-58.0;481.0;-657.0;?;?;-118.0;650.0
?;-902.0;?;532.0;-44.0;?;-658.0;432.0;?;-115.0;656.0
441.0;-899.0;1020.0;533.0;-42.0;482.0;-659.0;432.0;-526.0;-117.0;639.0
454.0;-899.0;1016.0;534.0;-42.0;487.0;-657.0;?;-512.0;-116.0;650.0
?;?;1005.0;?;-50.0;491.0;-660.0;423.0;-490.0;-117.0;640.0
443.0;?;994.0;541.0;-38.0;486.0;-660.0;431.0;-500.0;-116.0;650.0
?;-910.0;?;541.0;-55.0;489.0;-659.0;421.0;-500.0;-117.0;638.0
415.0;-909.0;993.0;?;-66.0;489.0;-659.0;438.0;-500.0;-116.0;634.0
421.0;-908.0;1014.0;528.0;-57.0;486.0;?;439.0;-502.0;-118.0;649.0
?;-912.0;1015.0;545.0;?;489.0;-659.0;425.0;-524.0;-117.0;639.0
454.0;-916.0;993.0;536.0;-46.0;492.0;?;?;?;-116.0;656.0
453.0;-893.0;?;528.0;?;492.0;-660.0;434.0;-518.0;-119.0;652.0
463.0;-875.0;988.0;519.0;-54.0;479.0;-659.0;424.0;-510.0;-118.0;?
454.0;-902.0;1000.0;537.0;-49.0;487.0;-659.0;421.0;-499.0;-119.0;622.0
445.0;-905.0;?;543.0;-58.0;494.0;-657.0;422.0;-520.0;-120.0;?
432.0;-918.0;991.0;?;-61.0;493.0;-659.0;421.0;-502.0;?;?
417.0;-920.0;1002.0;?;-63.0;?;?;431.0;-513.0;-118.0;?
670.0;-914.0;747.0;496.0;-300.0;?;?;430.0;-600.0;-122.0;780.0
626.0;-908.0;759.0;?;-351.0;498.0;-656.0;447.0;-583.0;-119.0;757.0
603.0;?;?;491.0;-393.0;?;-659.0;?;-594.0;-118.0;736.0
633.0;-925.0;681.0;532.0;-356.0;496.0;-658.0;418.0;?;-117.0;?
694.0;-958.0;711.0;543.0;-293.0;488.0;?;423.0;-788.0;-118.0;713.0
707.0;-966.0;?;567.0;-267.0;?;-667.0;422.0;-811.0;-117.0;703.0
681.0;-867.0;744.0;554.0;-255.0;467.0;-681.0;430.0;?;-115.0;715.0
696.0;-866.0;730.0;?;-286.0;?;-684.0;452.0;?;-113.0;724.0
736.0;-918.0;725.0;531.0;-350.0;642.0;-685.0;432.0;-809.0;-109.0;725.0
766.0;?;722.0;514.0;-367.0;?;-668.0;?;-820.0;-108.0;716.0
805.0;-859.0;710.0;513.0;-361.0;791.0;-642.0;441.0;?;?;705.0
?;-853.0;734.0;517.0;-356.0;796.0;-592.0;425.0;-897.0;-109.0;685.0
843.0;-815.0;764.0;?;-395.0;?;?;416.0;-877.0;-111.0;?
816.0;-769.0;763.0;521.0;-405.0;706.0;-502.0;431.0;-846.0;-111.0;730.0
728.0;-706.0;?;?;-438.0;565.0;-443.0;423.0;-784.0;-110.0;770.0
610.0;-778.0;789.0;510.0;-460.0;?;?;433.0;-614.0;-107.0;787.0
481.0;-688.0;794.0;?;-438.0;530.0;-333.0;436.0;?;-114.0;807.0
500.0;-665.0;?;515.0;-403.0;604.0;-305.0;443.0;?;-112.0;778.0
?;?;872.0;499.0;-345.0;726.0;-285.0;?;?;-113.0;746.0
612.0;?;?;500.0;-218.0;?;-273.0;435.0;-491.0;?;700.0
657.0;-649.0;?;513.0;?;782.0;-264.0;430.0;?;-119.0;773.0
745.0;-641.0;939.0;?;?;765.0;-261.0;441.0;-501.0;?;748.0
725.0;-648.0;972.0;?;-75.0;780.0;-254.0;424.0;-659.0;-117.0;?
?;-657.0;?;?;-33.0;780.0;-243.0;421.0;-528.0;-115.0;877.0
645.0;-633.0;959.0;415.0;-113.0;827.0;-244.0;?;?;-113.0;857.0
638.0;-643.0;856.0;452.0;?;872.0;-244.0;?;-452.0;-117.0;846.0
676.0;-653.0;?;505.0;-12.0;869.0;-252.0;454.0;-484.0;-114.0;812.0
?;-673.0;778.0;?;66.0;832.0;-251.0;449.0;-510.0;-116.0;?
?;-715.0;?;?;76.0;?;-249.0;440.0;-534.0;?;?
771.0;-744.0;843.0;438.0;57.0;592.0;-254.0;426.0;-558.0;-120.0;?
741.0;-797.0;826.0;?;14.0;465.0;?;?;?;-120.0;1033.0
837.0;?;811.0;474.0;?;427.0;-323.0;?;?;-122.0;1049.0
837.0;?;766.0;496.0;-78.0;373.0;-380.0;455.0;-602.0;-121.0;1024.0
795.0;-779.0;747.0;?;-88.0;382.0;-433.0;471.0;-547.0;-121.0;992.0
718.0;-748.0;814.0;?;-97.0;537.0;-501.0;465.0;?;-126.0;1022.0
?;-772.0;840.0;?;?;432.0;?;?;-376.0;-132.0;951.0
?;-811.0;?;?;-184.0;459.0;-643.0;?;-192.0;-141.0;?
?;-728.0;1093.0;532.0;-154.0;480.0;?;444.0;-229.0;-152.0;857.0
431.0;-712.0;1181.0;624.0;-58.0;?;-732.0;?;-287.0;-168.0;826.0
504.0;-611.0;1276.0;656.0;62.0;422.0;-773.0;402.0;-321.0;-192.0;706.0
429.0;-611.0;1402.0;672.0;111.0;448.0;-809.0;382.0;-332.0;-212.0;?
363.0;?;?;788.0;?;466.0;?;?;-406.0;-228.0;746.0
313.0;?;1467.0;943.0;383.0;493.0;?;378.0;-474.0;-234.0;623.0
260.0;?;1257.0;?;234.0;513.0;-890.0;389.0;?;-231.0;512.0
124.0;-729.0;1075.0;931.0;?;501.0;-909.0;395.0;-198.0;?;304.0
-296.0;-705.0;1115.0;885.0;252.0;533.0;-920.0;370.0;165.0;-211.0;417.0
-378.0;?;928.0;697.0;125.0;556.0;-924.0;390.0;?;?;257.0
-396.0;-691.0;784.0;?;103.0;522.0;-932.0;?;91.0;-222.0;120.0
-241.0;-760.0;777.0;924.0;?;435.0;-944.0;396.0;?;?;?
?;-753.0;944.0;?;?;354.0;-955.0;?;?;?;310.0
-326.0;-769.0;899.0;923.0;615.0;293.0;-973.0;265.0;284.0;-269.0;?
-432.0;-964.0;822.0;815.0;455.0;83.0;-971.0;?;389.0;-266.0;56.0
-413.0;-962.0;804.0;764.0;460.0;158.0;-965.0;261.0;?;-249.0;-32.0
-470.0;-1196.0;?;?;?;221.0;-970.0;348.0;439.0;-223.0;-96.0
-554.0;?;738.0;662.0;767.0;237.0;-966.0;398.0;528.0;?;?
-462.0;-1272.0;1029.0;619.0;692.0;299.0;?;439.0;?;?;?
?;-1186.0;899.0;?;636.0;?;?;462.0;518.0;?;?
-511.0;-865.0;1013.0;760.0;?;319.0;-923.0;463.0;424.0;-46.0;-353.0
-583.0;-731.0;879.0;?;?;196.0;?;441.0;455.0;9.0;-406.0
-566.0;-786.0;922.0;800.0;842.0;-165.0;-854.0;420.0;460.0;?;-284.0
-511.0;-592.0;1154.0;738.0;?;?;-814.0;?;?;99.0;-254.0
-430.0;-493.0;1206.0;?;796.0;-160.0;-776.0;?;469.0;141.0;-124.0
?;-567.0;1269.0;770.0;680.0;-169.0;-745.0;?;563.0;?;-7.0
-263.0;-645.0;?;804.0;845.0;-312.0;-722.0;472.0;?;217.0;?
-447.0;-603.0;1317.0;812.0;?;-412.0;-695.0;?;832.0;248.0;236.0
-424.0;-499.0;1105.0;865.0;907.0;-405.0;-667.0;448.0;?;274.0;344.0
-300.0;-458.0;1179.0;850.0;?;?;?;?;903.0;296.0;386.0
-185.0;-610.0;1134.0;810.0;1029.0;-555.0;-617.0;174.0;748.0;324.0;478.0
52.0;-642.0;1119.0;?;1058.0;-492.0;-601.0;220.0;?;350.0;?
168.0;-661.0;1034.0;659.0;1147.0;-582.0;?;295.0;?;376.0;643.0
?;-710.0;993.0;565.0;1049.0;-542.0;-567.0;323.0;223.0;396.0;685.0
?;-724.0;917.0;534.0;935.0;-500.0;-551.0;304.0;158.0;417.0;697.0
482.0;?;912.0;551.0;835.0;?;-540.0;271.0;197.0;439.0;687.0
494.0;?;?;503.0;?;-548.0;-531.0;?;150.0;465.0;?
?;-1069.0;881.0;444.0;585.0;-536.0;-527.0;304.0;140.0;?;710.0
?;-1115.0;872.0;496.0;493.0;-542.0;-516.0;245.0;133.0;541.0;746.0
524.0;?;889.0;533.0;508.0;-618.0;-502.0;16.0;?;581.0;765.0
?;-1191.0;942.0;503.0;481.0;?;-480.0;?;162.0;622.0;752.0
506.0;-1143.0;934.0;509.0;490.0;-834.0;-455.0;-69.0;154.0;?;?
538.0;-1059.0;?;492.0;468.0;-945.0;-424.0;-192.0;200.0;?;?
516.0;-1072.0;967.0;521.0;475.0;?;-398.0;-114.0;210.0;684.0;818.0
523.0;-1042.0;961.0;512.0;493.0;-788.0;-371.0;-97.0;232.0;686.0;806.0
388.0;-1008.0;?;483.0;?;-665.0;?;135.0;295.0;689.0;809.0
421.0;-925.0;882.0;480.0;537.0;-486.0;?;?;?;698.0;840.0
415.0;-882.0;820.0;474.0;565.0;?;-317.0;34.0;288.0;705.0;846.0
478.0;-822.0;880.0;485.0;538.0;-218.0;-305.0;51.0;?;711.0;803.0
490.0;-813.0;833.0;476.0;599.0;-203.0;-287.0;196.0;?;714.0;794.0
685.0;?;829.0;466.0;?;-185.0;?;135.0;402.0;716.0;736.0
?;-773.0;1007.0;?;?;-189.0;-261.0;?;434.0;714.0;782.0
352.0;-773.0;1154.0;?;566.0;-179.0;-247.0;163.0;531.0;705.0;715.0
529.0;-805.0;955.0;448.0;?;-192.0;?;237.0;607.0;695.0;637.0
?;-838.0;923.0;448.0;?;-203.0;-219.0;247.0;670.0;676.0;?
439.0;-857.0;1097.0;480.0;716.0;-228.0;-204.0;123.0;713.0;662.0;457.0
?;-897.0;1079.0;533.0;794.0;-247.0;-190.0;139.0;756.0;648.0;422.0
251.0;-888.0;1101.0;541.0;?;?;-173.0;189.0;743.0;?;395.0
311.0;?;1171.0;456.0;880.0;?;?;?;779.0;611.0;380.0
231.0;-796.0;?;427.0;913.0;?;-137.0;241.0;738.0;?;372.0
287.0;-785.0;1160.0;446.0;888.0;-373.0;-125.0;330.0;711.0;575.0;359.0
253.0;-776.0;1120.0;441.0;954.0;-380.0;?;316.0;?;563.0;368.0
?;-753.0;1130.0;426.0;979.0;?;-112.0;240.0;628.0;550.0;?
336.0;-758.0;1110.0;473.0;995.0;-416.0;-116.0;?;630.0;?;377.0
305.0;-811.0;?;?;945.0;-449.0;-124.0;459.0;668.0;525.0;400.0
263.0;-817.0;?;?;924.0;-512.0;-132.0;249.0;666.0;513.0;406.0
?;?;1141.0;?;?;-565.0;?;205.0;658.0;?;396.0
249.0;-893.0;1119.0;482.0;853.0;-610.0;?;309.0;624.0;502.0;395.0
?;-962.0;1082.0;464.0;861.0;-678.0;?;331.0;547.0;?;390.0
339.0;-965.0;1060.0;459.0;861.0;-711.0;-163.0;270.0;568.0;485.0;412.0
261.0;-976.0;?;?;857.0;?;-164.0;323.0;575.0;477.0;411.0
307.0;-1041.0;1097.0;475.0;849.0;?;-160.0;357.0;606.0;464.0;446.0
?;?;?;?;810.0;?;-160.0;360.0;641.0;451.0;410.0
?;-1060.0;1076.0;449.0;771.0;-794.0;-161.0;361.0;?;446.0;405.0
260.0;?;1049.0;452.0;780.0;-750.0;-158.0;356.0;664.0;434.0;380.0
?;-1023.0;1079.0;499.0;823.0;-726.0;?;?;641.0;428.0;363.0
294.0;-1021.0;1098.0;534.0;833.0;-656.0;-161.0;276.0;?;422.0;374.0
181.0;-1009.0;1117.0;487.0;829.0;-663.0;?;223.0;?;417.0;377.0
134.0;-1037.0;1119.0;460.0;800.0;-685.0;?;343.0;719.0;411.0;377.0
158.0;-1036.0;1130.0;447.0;850.0;-687.0;-170.0;385.0;804.0;408.0;377.0
97.0;?;1164.0;448.0;854.0;-683.0;-171.0;320.0;?;410.0;384.0
95.0;-1014.0;1192.0;419.0;?;-658.0;-172.0;323.0;848.0;409.0;404.0
156.0;-994.0;1164.0;428.0;930.0;?;-173.0;211.0;762.0;412.0;?
?;-971.0;?;417.0;?;-595.0;-172.0;246.0;726.0;418.0;408.0
?;-982.0;1192.0;420.0;987.0;?;-173.0;291.0;615.0;?;431.0
?;-984.0;1222.0;410.0;1018.0;-617.0;?;339.0;469.0;427.0;?
318.0;-991.0;1172.0;374.0;1047.0;?;-175.0;?;404.0;433.0;441.0
?;-977.0;1156.0;?;?;-644.0;-179.0;157.0;360.0;439.0;439.0
312.0;?;1091.0;?;960.0;?;-179.0;74.0;208.0;447.0;?
418.0;-999.0;1127.0;408.0;854.0;-676.0;-182.0;34.0;163.0;455.0;453.0
?;-998.0;1054.0;405.0;766.0;-679.0;-185.0;76.0;109.0;457.0;522.0
412.0;-1007.0;1033.0;?;742.0;-727.0;-186.0;98.0;?;461.0;580.0
497.0;-1029.0;1019.0;428.0;?;-767.0;-189.0;48.0;?;464.0;615.0
536.0;-1057.0;986.0;405.0;516.0;?;?;67.0;-132.0;465.0;659.0
588.0;-1073.0;?;411.0;472.0;-830.0;-194.0;?;-226.0;?;696.0
641.0;?;890.0;428.0;456.0;?;-196.0;59.0;-273.0;472.0;760.0
664.0;-1123.0;?;435.0;401.0;?;-204.0;?;-335.0;475.0;?
710.0;?;812.0;447.0;?;-766.0;-208.0;26.0;-346.0;482.0;792.0
?;-1083.0;784.0;437.0;?;?;-212.0;?;?;489.0;811.0
726.0;-1088.0;692.0;429.0;186.0;-576.0;?;-122.0;-434.0;496.0;829.0
?;-1061.0;737.0;?;111.0;-471.0;-210.0;?;-472.0;?;853.0
754.0;-1047.0;712.0;422.0;61.0;-454.0;-216.0;-70.0;-506.0;515.0;?
818.0;?;?;393.0;40.0;-330.0;-219.0;-60.0;-563.0;523.0;863.0
?;-983.0;602.0;413.0;-6.0;-247.0;-220.0;-131.0;-590.0;535.0;869.0
837.0;-916.0;538.0;441.0;-66.0;-199.0;-217.0;-189.0;-620.0;?;865.0
832.0;-916.0;?;?;-77.0;-78.0;-218.0;-70.0;-640.0;555.0;882.0
876.0;-900.0;582.0;479.0;?;-18.0;-218.0;-11.0;-671.0;?;863.0
880.0;-861.0;529.0;478.0;-206.0;45.0;-220.0;-88.0;-678.0;570.0;896.0
?;?;?;?;-201.0;146.0;-221.0;-130.0;-683.0;578.0;901.0
?;-833.0;542.0;464.0;?;216.0;?;-96.0;-689.0;?;868.0
931.0;-761.0;539.0;452.0;-258.0;262.0;-220.0;-73.0;-705.0;589.0;?
?;-715.0;531.0;474.0;-283.0;323.0;-217.0;-58.0;-769.0;595.0;847.0
968.0;-654.0;?;467.0;-295.0;319.0;-214.0;-97.0;-741.0;603.0;?
981.0;?;509.0;466.0;-290.0;381.0;-210.0;?;?;610.0;?
1003.0;-530.0;498.0;466.0;-313.0;430.0;-206.0;-85.0;-747.0;?;857.0
951.0;-542.0;457.0;444.0;-347.0;442.0;-204.0;-25.0;-745.0;625.0;867.0
?;-492.0;?;429.0;-360.0;499.0;-199.0;-38.0;?;631.0;867.0
963.0;-452.0;?;436.0;-365.0;524.0;-195.0;-70.0;-735.0;636.0;877.0
