Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass
117.0;-401.0;-577.0;245.0;106.0;-120;-16
178.0;?;-561.0;245.0;111.0;-113;-19
166.0;-397.0;-540.0;241.0;185.0;-116;-21
112.0;-384.0;-530.0;235.0;193.0;-108;?
58.0;-398.0;-527.0;?;173.0;-103;-23
44.0;?;-532.0;230.0;103.0;-103;-22
61.0;?;?;229.0;50.0;?;-20
?;?;?;?;?;-95;?
159.0;-401.0;-618.0;414.0;157.0;-95;?
-327.0;-473.0;-633.0;423.0;?;-95;-20
334.0;?;?;?;?;?;-20
260.0;-571.0;-641.0;446.0;244.0;-95;-18
69.0;?;-648.0;462.0;339.0;-95;-17
?;-549.0;?;475.0;483.0;-95;-18
4.0;-573.0;?;485.0;532.0;?;-17
-106.0;-459.0;-665.0;?;-9.0;-96;?
-74.0;-415.0;-670.0;511.0;349.0;?;-17
-180.0;-444.0;-674.0;523.0;167.0;-94;-20
-140.0;-469.0;-674.0;537.0;373.0;-90;-23
-163.0;-611.0;-672.0;543.0;240.0;-80;-26
-215.0;-545.0;-670.0;?;89.0;-71;-32
-187.0;?;-675.0;567.0;122.0;-62;-35
-92.0;-591.0;?;?;-42.0;?;-26
-123.0;-564.0;-676.0;589.0;-111.0;-35;?
-70.0;-612.0;?;599.0;-60.0;-30;-8
-56.0;?;-686.0;607.0;-170.0;-25;?
?;?;-690.0;617.0;-181.0;?;-7
-207.0;?;-695.0;624.0;-70.0;-25;?
-185.0;-484.0;-696.0;?;-10.0;-11;-8
-196.0;-493.0;?;635.0;-37.0;-5;-10
-199.0;?;-694.0;639.0;-52.0;0;?
-189.0;-399.0;-683.0;640.0;-33.0;6;-24
-195.0;-397.0;-672.0;637.0;-29.0;7;-28
-151.0;-430.0;-655.0;630.0;-69.0;8;-36
-206.0;-513.0;-635.0;?;-61.0;6;-50
-197.0;-514.0;-618.0;612.0;-69.0;3;-63
-187.0;-562.0;-611.0;600.0;-104.0;3;-64
-160.0;?;?;?;-47.0;?;-67
-157.0;-680.0;-600.0;574.0;?;3;?
-197.0;-594.0;-603.0;558.0;-51.0;3;-72
-259.0;-687.0;-608.0;546.0;?;3;-72
-253.0;?;-619.0;536.0;-26.0;4;-70
-215.0;-854.0;-630.0;520.0;-11.0;4;-68
-237.0;-724.0;-640.0;504.0;44.0;?;-69
-309.0;?;-652.0;492.0;?;4;-69
-354.0;-760.0;-659.0;?;30.0;?;-69
?;?;?;460.0;-27.0;3;-69
?;-799.0;-670.0;451.0;-32.0;?;-69
?;?;-678.0;437.0;11.0;?;-69
?;-449.0;?;422.0;-45.0;3;-69
-652.0;-515.0;-686.0;415.0;-154.0;3;?
-558.0;-588.0;-689.0;403.0;?;3;-70
-386.0;-579.0;-692.0;390.0;-168.0;3;-70
-322.0;?;-696.0;375.0;-221.0;3;-70
?;-596.0;-701.0;371.0;-245.0;3;-70
-162.0;-554.0;-702.0;366.0;-267.0;?;-70
-319.0;-678.0;-704.0;365.0;-243.0;3;-70
-324.0;?;-705.0;360.0;-306.0;3;-70
-307.0;?;-701.0;?;-225.0;3;-70
-276.0;-569.0;-696.0;351.0;-206.0;3;-70
-252.0;?;-687.0;352.0;?;3;-70
-314.0;-557.0;-676.0;350.0;-95.0;3;-70
?;-603.0;-668.0;345.0;-67.0;3;-70
-309.0;-511.0;-664.0;346.0;-105.0;3;?
-349.0;-631.0;-659.0;?;-173.0;3;?
-288.0;-541.0;-659.0;350.0;-161.0;3;-69
?;-346.0;-659.0;353.0;-174.0;4;?
-182.0;-447.0;-661.0;360.0;?;3;?
-22.0;?;-668.0;367.0;?;4;?
?;-539.0;-673.0;377.0;-190.0;11;?
-110.0;-249.0;-676.0;389.0;-185.0;10;-90
-43.0;?;-682.0;400.0;-185.0;8;-90
29.0;?;-684.0;407.0;-239.0;?;-91
8.0;-377.0;?;421.0;-143.0;8;-90
-79.0;-436.0;?;?;?;?;-90
-39.0;-405.0;-686.0;440.0;-102.0;9;-90
39.0;-394.0;-663.0;?;-37.0;8;-90
?;-468.0;?;?;-185.0;9;-89
-104.0;-392.0;-580.0;469.0;84.0;9;-88
-138.0;-423.0;?;475.0;45.0;9;-88
-139.0;-436.0;-452.0;487.0;-122.0;9;-88
-89.0;?;-398.0;489.0;-142.0;9;-88
-140.0;?;-351.0;494.0;-7.0;9;-87
-123.0;-420.0;-313.0;500.0;163.0;9;-87
-103.0;-450.0;?;506.0;-66.0;?;-87
?;-433.0;-266.0;512.0;?;10;-87
-121.0;-454.0;-256.0;?;-53.0;?;-86
-120.0;-475.0;?;513.0;-97.0;10;?
-128.0;-398.0;-230.0;518.0;-52.0;?;-85
-118.0;-423.0;-223.0;522.0;-107.0;10;-84
-108.0;?;-217.0;525.0;-89.0;10;-84
-107.0;?;-212.0;533.0;-55.0;10;-83
-116.0;-442.0;-210.0;537.0;-87.0;11;-82
-115.0;?;-214.0;542.0;?;11;-82
-97.0;-387.0;?;552.0;?;11;-82
?;?;?;557.0;-102.0;11;?
-142.0;-391.0;-249.0;?;-84.0;11;?
-76.0;-435.0;-262.0;?;?;?;?
?;-455.0;-279.0;?;-98.0;11;-82
?;-457.0;-296.0;575.0;-104.0;10;-81
-83.0;-494.0;?;?;?;10;-80
?;-391.0;-310.0;587.0;-90.0;10;-80
-103.0;?;-314.0;593.0;-106.0;10;-80
-125.0;-409.0;-332.0;596.0;-110.0;10;-80
-134.0;-420.0;-360.0;?;-109.0;10;-80
-135.0;-413.0;-399.0;598.0;?;10;-79
-139.0;-402.0;-415.0;601.0;-96.0;10;?
-90.0;-437.0;-422.0;600.0;?;10;?
?;-426.0;-436.0;598.0;-113.0;?;?
-77.0;-412.0;-460.0;594.0;-121.0;10;?
-109.0;?;-472.0;595.0;-133.0;10;-77
-105.0;-411.0;-480.0;593.0;-142.0;10;-76
?;-399.0;-473.0;592.0;?;10;-76
-105.0;-426.0;-475.0;594.0;-171.0;10;?
-109.0;-414.0;-473.0;594.0;-81.0;10;-75
-105.0;-408.0;-470.0;590.0;-108.0;10;-75
-109.0;-409.0;-482.0;592.0;?;10;-75
?;-391.0;?;592.0;-103.0;10;-75
-89.0;-398.0;-513.0;?;-139.0;10;-74
-102.0;-396.0;-524.0;592.0;-125.0;10;-74
-91.0;-417.0;-541.0;592.0;-131.0;10;-74
-105.0;-532.0;-543.0;?;-143.0;10;-74
-44.0;?;-541.0;593.0;-100.0;?;-74
-65.0;?;-543.0;?;-146.0;?;-74
-68.0;-385.0;-537.0;591.0;-99.0;7;-75
-45.0;-327.0;-536.0;593.0;-119.0;3;-76
-29.0;-334.0;-540.0;591.0;-114.0;2;-75
-99.0;-438.0;?;594.0;-89.0;2;-75
-11.0;-498.0;-535.0;596.0;-105.0;3;-72
-17.0;-671.0;?;594.0;-82.0;12;-68
0.0;-510.0;-516.0;597.0;-78.0;14;-66
51.0;-530.0;-508.0;?;-77.0;18;-69
-4.0;-561.0;-487.0;?;-48.0;26;-75
-49.0;-528.0;-458.0;599.0;-24.0;22;-79
-70.0;?;-441.0;600.0;-113.0;20;-81
-154.0;-572.0;-424.0;597.0;?;19;?
-36.0;-630.0;?;596.0;?;18;-81
-122.0;-788.0;-384.0;592.0;?;19;-80
?;-798.0;-371.0;?;-51.0;18;-80
-119.0;-741.0;?;575.0;-154.0;18;-79
-136.0;?;-359.0;565.0;-128.0;18;-79
-256.0;-766.0;-353.0;559.0;-154.0;18;?
-357.0;-650.0;-342.0;?;-298.0;18;?
-426.0;-701.0;-326.0;538.0;-184.0;?;?
-372.0;-743.0;-300.0;?;-285.0;18;-77
-319.0;-702.0;-263.0;515.0;-277.0;18;-76
-380.0;-679.0;-228.0;503.0;-339.0;18;-75
-431.0;-799.0;?;489.0;-395.0;18;-75
-304.0;-805.0;-160.0;?;-346.0;?;-75
-304.0;?;-136.0;445.0;?;18;?
-430.0;-710.0;-108.0;419.0;?;18;-75
-498.0;?;-78.0;399.0;-505.0;18;-75
-491.0;-566.0;-62.0;379.0;?;18;?
-489.0;-670.0;-39.0;360.0;-521.0;18;?
?;-804.0;-18.0;?;-476.0;18;-78
-512.0;-773.0;?;?;?;18;-79
-439.0;-838.0;?;296.0;-551.0;17;-79
-346.0;-702.0;27.0;276.0;-594.0;12;-80
-180.0;-632.0;42.0;259.0;-585.0;10;-81
-104.0;-480.0;64.0;?;?;13;-79
-252.0;-643.0;?;?;-723.0;5;-83
-190.0;-762.0;119.0;202.0;-651.0;1;-71
-227.0;-698.0;156.0;181.0;-548.0;3;-54
-245.0;-601.0;197.0;165.0;?;3;-55
-121.0;-568.0;237.0;?;-375.0;?;-47
-113.0;-561.0;280.0;136.0;-427.0;29;?
-53.0;-661.0;321.0;115.0;-567.0;29;-48
56.0;-651.0;360.0;?;-646.0;29;?
?;-595.0;396.0;64.0;-695.0;30;-46
?;-519.0;434.0;38.0;-562.0;42;-37
?;?;462.0;17.0;?;?;?
-110.0;-772.0;483.0;?;-353.0;72;-19
-78.0;-758.0;499.0;-23.0;-235.0;91;-11
-58.0;?;?;-37.0;-280.0;94;?
-82.0;-568.0;500.0;-49.0;-455.0;?;-10
-130.0;-624.0;491.0;-59.0;-416.0;99;-8
-149.0;?;479.0;-67.0;-334.0;99;-7
-168.0;-577.0;462.0;-77.0;?;97;?
-155.0;-558.0;449.0;-87.0;?;?;-7
-81.0;-900.0;423.0;?;?;98;-7
-58.0;-1087.0;406.0;-107.0;?;98;-7
-106.0;-77.0;396.0;?;?;96;-7
-87.0;?;384.0;-132.0;-354.0;96;-8
-58.0;-510.0;?;-143.0;-469.0;?;-7
-29.0;-744.0;367.0;-157.0;-524.0;?;-8
49.0;?;367.0;-169.0;-540.0;?;-7
?;-768.0;375.0;-181.0;-367.0;96;-7
-219.0;?;?;-196.0;-328.0;96;-8
-506.0;-600.0;408.0;?;-415.0;96;-8
-236.0;-470.0;?;-217.0;-406.0;96;-7
?;-351.0;461.0;-225.0;-335.0;?;?
-384.0;-574.0;481.0;-234.0;-462.0;?;-8
-428.0;-514.0;504.0;-242.0;-42.0;97;-7
-173.0;-408.0;522.0;-248.0;-240.0;97;?
-143.0;-434.0;531.0;-244.0;?;97;-7
-319.0;?;538.0;-247.0;?;97;-7
-226.0;?;544.0;-246.0;-432.0;97;-8
?;-524.0;546.0;-247.0;-492.0;?;?
-215.0;?;?;?;-325.0;?;-8
-104.0;?;?;?;-363.0;97;-8
?;-454.0;521.0;-263.0;-452.0;97;-8
?;-462.0;504.0;?;-325.0;97;-8
-244.0;-513.0;487.0;-280.0;-361.0;97;-8
-134.0;-546.0;468.0;-295.0;?;97;-8
-107.0;-556.0;?;-305.0;-582.0;97;-8
-87.0;-561.0;?;-316.0;-506.0;97;-8
-145.0;-495.0;412.0;-326.0;-340.0;96;-8
-258.0;-529.0;394.0;?;-280.0;95;-9
?;?;381.0;-351.0;-262.0;?;?
-333.0;-540.0;366.0;?;-209.0;95;-9
?;-456.0;?;-370.0;-170.0;93;-10
-183.0;-440.0;317.0;-373.0;-137.0;94;-9
-145.0;-402.0;283.0;-371.0;-214.0;?;?
-160.0;-334.0;250.0;-369.0;-260.0;87;-11
-155.0;-256.0;222.0;-356.0;-306.0;103;-5
-59.0;?;201.0;-351.0;-324.0;118;0
-84.0;-316.0;186.0;-342.0;-322.0;?;4
25.0;-161.0;171.0;-328.0;-328.0;148;6
135.0;-18.0;153.0;-319.0;?;150;?
134.0;6.0;134.0;-303.0;-272.0;162;?
-25.0;?;125.0;-291.0;-279.0;154;?
73.0;-16.0;118.0;-283.0;-263.0;164;6
178.0;-44.0;116.0;-272.0;-234.0;171;6
234.0;-120.0;?;?;-203.0;151;?
315.0;-141.0;114.0;-251.0;-154.0;221;?
293.0;-173.0;106.0;?;-109.0;44;?
198.0;-202.0;90.0;-221.0;?;-209;4
216.0;?;?;?;?;-173;4
151.0;-287.0;23.0;-205.0;80.0;-168;2
175.0;?;-29.0;-199.0;66.0;-174;-2
177.0;-321.0;?;-194.0;139.0;-177;?
137.0;-335.0;-114.0;-187.0;268.0;-158;-7
?;-389.0;-141.0;-181.0;335.0;-195;-11
132.0;?;-161.0;-179.0;367.0;-174;?
145.0;-413.0;-179.0;-172.0;336.0;130;?
?;-426.0;?;-162.0;?;211;-13
145.0;-402.0;-205.0;?;282.0;151;?
135.0;-425.0;-216.0;?;262.0;191;-12
105.0;-481.0;-223.0;-143.0;235.0;173;-11
98.0;?;-223.0;-141.0;188.0;177;?
108.0;-542.0;-230.0;-136.0;145.0;180;-11
121.0;-476.0;?;-133.0;121.0;174;?
?;-426.0;-244.0;-134.0;108.0;179;-10
114.0;-449.0;-251.0;-127.0;86.0;175;?
7.0;-366.0;-254.0;?;73.0;177;?
?;-340.0;?;-125.0;64.0;176;-10
42.0;?;-255.0;-123.0;60.0;176;-10
28.0;-321.0;-251.0;-118.0;?;?;-10
-24.0;-306.0;-250.0;?;51.0;176;-10
15.0;?;-250.0;-116.0;58.0;176;-10
119.0;-229.0;-250.0;-120.0;49.0;176;-10
84.0;-177.0;-255.0;-119.0;27.0;176;-10
?;-174.0;-269.0;-119.0;?;176;-10
55.0;-174.0;-277.0;-125.0;-7.0;176;-10
-18.0;-163.0;-286.0;-127.0;-61.0;176;-10
-32.0;-249.0;-280.0;-124.0;?;176;-10
-92.0;-242.0;-272.0;-122.0;-111.0;176;-10
-33.0;?;?;-121.0;-100.0;176;-9
-83.0;-341.0;?;?;-96.0;174;-7
-50.0;-480.0;?;?;?;173;-4
-45.0;?;-366.0;-109.0;-86.0;150;0
-66.0;-486.0;-376.0;-101.0;-88.0;?;1
-18.0;-402.0;-373.0;-100.0;-64.0;129;1
90.0;?;-364.0;?;-57.0;127;1
218.0;?;-350.0;-90.0;-31.0;153;-3
219.0;-315.0;-345.0;-85.0;-7.0;125;-7
156.0;-403.0;-351.0;-86.0;45.0;199;-10
16.0;-462.0;-355.0;-87.0;43.0;105;?
139.0;?;?;-78.0;30.0;-187;-10
?;-409.0;-347.0;-74.0;44.0;-183;-6
166.0;-380.0;-349.0;?;63.0;-149;-5
69.0;?;-359.0;-62.0;73.0;?;-4
43.0;-395.0;-370.0;-59.0;99.0;-159;-4
?;-364.0;?;?;112.0;-171;-5
48.0;-338.0;-370.0;-47.0;88.0;?;-5
47.0;?;-361.0;-47.0;-18.0;?;-5
69.0;-340.0;?;-49.0;-64.0;-169;-5
45.0;-321.0;-335.0;-49.0;-61.0;-166;-5
12.0;-299.0;?;-55.0;-46.0;-168;-5
59.0;-261.0;?;-59.0;-53.0;?;-5
45.0;-278.0;-311.0;?;-44.0;?;-5
11.0;-294.0;-317.0;-65.0;-35.0;?;-5
-39.0;-306.0;-325.0;-61.0;-14.0;-167;-5
256.0;?;-335.0;-63.0;5.0;-167;?
12.0;-277.0;-351.0;-61.0;26.0;-167;?
-75.0;-266.0;?;-55.0;?;-167;-6
-48.0;-308.0;-382.0;?;51.0;-167;-6
-30.0;?;-408.0;-36.0;?;-168;-6
-74.0;-370.0;?;-24.0;14.0;-166;-6
-54.0;?;-470.0;-14.0;2.0;-170;-6
-131.0;-322.0;-495.0;-1.0;-13.0;-165;-6
-116.0;-346.0;-510.0;6.0;-52.0;-170;-6
-118.0;?;-522.0;18.0;-90.0;-170;-6
-179.0;-350.0;?;?;-116.0;?;-5
-66.0;-312.0;-543.0;37.0;-110.0;-185;-4
-36.0;-186.0;-556.0;?;-95.0;-150;?
-30.0;-75.0;-564.0;63.0;-71.0;?;-3
44.0;13.0;?;77.0;-54.0;-143;?
146.0;-40.0;-537.0;?;-74.0;?;-2
155.0;-78.0;-527.0;93.0;-122.0;?;-2
228.0;-91.0;-531.0;103.0;?;157;-2
?;-73.0;-538.0;?;-131.0;194;-2
287.0;?;-550.0;123.0;-113.0;169;?
260.0;-23.0;-561.0;132.0;-93.0;171;-3
250.0;-54.0;-575.0;140.0;-101.0;168;-3
?;?;-587.0;?;-80.0;165;?
257.0;-127.0;?;159.0;7.0;168;-3
?;-109.0;?;?;143.0;163;-4
305.0;-116.0;-604.0;170.0;?;162;-4
286.0;-156.0;?;170.0;183.0;160;-4
211.0;-144.0;-612.0;172.0;213.0;160;-4
178.0;-151.0;-616.0;?;261.0;159;-4
186.0;?;-616.0;177.0;238.0;158;-3
190.0;-160.0;-616.0;?;235.0;?;-3
?;-158.0;-613.0;183.0;230.0;?;?
166.0;-172.0;-608.0;?;247.0;157;-3
?;-193.0;-597.0;183.0;225.0;156;?
?;-190.0;-585.0;187.0;181.0;156;-3
136.0;-188.0;-577.0;?;155.0;156;-3
149.0;-201.0;-576.0;189.0;142.0;156;-2
176.0;-170.0;?;191.0;132.0;?;-2
160.0;?;-595.0;190.0;126.0;156;-2
173.0;-218.0;-599.0;190.0;119.0;155;-2
161.0;?;-603.0;190.0;?;155;-3
147.0;-203.0;-607.0;190.0;108.0;155;-3
152.0;-194.0;-609.0;189.0;111.0;155;-3
?;-175.0;-611.0;187.0;99.0;155;?
160.0;?;-615.0;189.0;103.0;156;-3
139.0;-205.0;?;188.0;105.0;156;-2
136.0;-203.0;-616.0;182.0;105.0;?;-3
135.0;?;?;181.0;115.0;155;-3
144.0;-167.0;-614.0;?;?;155;-3
154.0;-197.0;-616.0;180.0;121.0;154;-4
154.0;?;-616.0;177.0;?;153;-4
138.0;?;-617.0;175.0;106.0;153;-4
151.0;?;-613.0;175.0;70.0;152;?
140.0;?;?;172.0;75.0;152;-4
132.0;?;?;168.0;74.0;151;?
125.0;-88.0;-590.0;?;81.0;151;-5
216.0;-115.0;?;159.0;68.0;153;-5
211.0;-126.0;?;152.0;89.0;154;-5
234.0;-167.0;-556.0;146.0;83.0;155;?
220.0;-197.0;-541.0;141.0;?;155;-6
201.0;-218.0;?;135.0;99.0;157;-6
179.0;-272.0;-489.0;?;96.0;?;-4
?;-323.0;-456.0;120.0;119.0;?;-4
165.0;-320.0;-412.0;112.0;123.0;163;-5
165.0;-406.0;-358.0;?;132.0;?;-5
165.0;-426.0;-289.0;86.0;135.0;162;-6
?;-445.0;-204.0;?;138.0;161;-6
?;-454.0;-109.0;48.0;140.0;?;-7
77.0;-444.0;-18.0;?;?;160;-7
61.0;?;?;5.0;117.0;160;-7
39.0;?;?;?;112.0;160;-7
48.0;-486.0;275.0;-41.0;97.0;?;?
39.0;-477.0;349.0;?;92.0;160;-7
53.0;-486.0;394.0;-93.0;92.0;160;-7
37.0;-539.0;?;-116.0;75.0;160;-7
13.0;-601.0;444.0;-137.0;61.0;160;-7
-64.0;-645.0;455.0;?;40.0;160;?
?;-652.0;470.0;-181.0;35.0;160;-7
-69.0;-658.0;489.0;-197.0;30.0;160;-7
?;?;500.0;-214.0;26.0;160;-7
-169.0;-775.0;514.0;-225.0;26.0;160;-7
-267.0;-774.0;526.0;-235.0;23.0;160;-7
-279.0;-857.0;539.0;-244.0;14.0;160;-7
-227.0;-754.0;552.0;-253.0;?;160;-7
-283.0;-682.0;561.0;-263.0;-49.0;?;?
-307.0;-731.0;570.0;-269.0;-100.0;160;-7
-420.0;-845.0;571.0;-265.0;-147.0;160;?
-420.0;-802.0;573.0;-265.0;-195.0;160;-7
-474.0;-729.0;?;-264.0;-246.0;160;?
?;-766.0;562.0;?;-291.0;160;?
-446.0;-564.0;549.0;?;-321.0;160;-7
-514.0;-633.0;527.0;-250.0;-361.0;?;-7
-514.0;-699.0;499.0;-241.0;-439.0;160;-7
-497.0;-741.0;471.0;-235.0;-466.0;?;?
-405.0;-993.0;432.0;-230.0;-541.0;160;-7
?;-876.0;394.0;-215.0;-603.0;160;-8
?;-778.0;356.0;-203.0;-599.0;160;-8
-432.0;?;325.0;?;?;160;-8
-463.0;-725.0;305.0;-178.0;-629.0;160;-8
-500.0;-779.0;293.0;?;-587.0;160;?
?;-817.0;283.0;-146.0;-542.0;161;?
-332.0;-760.0;?;-126.0;-550.0;160;-8
-440.0;-847.0;288.0;-108.0;-526.0;161;-8
?;-773.0;284.0;-93.0;-478.0;161;-8
-462.0;-710.0;259.0;-70.0;-444.0;157;-7
-532.0;-699.0;226.0;?;-524.0;156;-8
?;?;186.0;-30.0;-605.0;?;?
-388.0;-572.0;140.0;-10.0;-699.0;150;-6
?;?;?;10.0;-601.0;152;-5
-284.0;-571.0;14.0;?;?;154;-4
-296.0;-486.0;-78.0;40.0;-531.0;153;?
-261.0;-449.0;-179.0;55.0;-548.0;157;-3
-170.0;-458.0;-254.0;65.0;-561.0;160;-2
-127.0;-394.0;-317.0;78.0;-574.0;158;-2
?;-349.0;-373.0;88.0;-565.0;152;-1
29.0;-373.0;-428.0;97.0;-575.0;?;-1
86.0;?;-476.0;108.0;-503.0;146;?
?;?;-514.0;120.0;?;143;-1
?;-293.0;?;135.0;?;136;-2
?;-308.0;-570.0;146.0;-377.0;134;?
132.0;-339.0;-578.0;164.0;?;130;?
154.0;-339.0;-578.0;175.0;-279.0;?;-5
185.0;-309.0;-579.0;189.0;-161.0;124;-5
202.0;-328.0;-581.0;205.0;-91.0;122;?
?;-318.0;-573.0;216.0;-112.0;?;-7
?;-357.0;-565.0;?;-124.0;120;-8
?;-448.0;-546.0;?;-78.0;117;?
?;-394.0;-528.0;239.0;-37.0;114;?
132.0;?;-513.0;240.0;-24.0;112;-16
?;-502.0;-500.0;246.0;15.0;112;?
107.0;-574.0;-494.0;?;19.0;111;-17
96.0;-562.0;-484.0;244.0;?;112;-16
61.0;-577.0;-485.0;245.0;-25.0;112;-16
24.0;-522.0;?;?;-66.0;111;-17
8.0;-684.0;?;235.0;-57.0;114;-12
10.0;-587.0;-498.0;226.0;-48.0;102;-33
-29.0;-563.0;?;213.0;-69.0;89;-52
-28.0;-569.0;-498.0;198.0;-53.0;86;?
-20.0;-751.0;-487.0;188.0;-67.0;77;-45
?;-745.0;-465.0;?;-107.0;76;-45
?;-700.0;-441.0;154.0;-163.0;?;-64
-64.0;-805.0;?;136.0;-197.0;82;-75
-126.0;-861.0;-402.0;114.0;-201.0;82;?
-194.0;-893.0;-395.0;?;?;83;-77
-209.0;-1095.0;-378.0;61.0;-225.0;83;-77
-250.0;-978.0;-356.0;?;-209.0;83;-78
-332.0;-959.0;?;?;-262.0;?;-79
-525.0;?;-288.0;?;-228.0;?;-79
?;-911.0;-243.0;-84.0;-229.0;84;-82
?;-761.0;-183.0;?;-269.0;84;-84
-724.0;-739.0;-110.0;-166.0;-327.0;84;-84
?;-814.0;-30.0;-210.0;-423.0;?;-83
?;-894.0;39.0;?;-448.0;84;-86
?;?;102.0;-289.0;?;83;-89
?;-1085.0;?;-327.0;-637.0;83;-86
?;?;180.0;-364.0;-694.0;?;-88
-592.0;-878.0;?;-397.0;?;83;-88
-693.0;?;176.0;-424.0;-843.0;83;?
?;-950.0;154.0;?;?;83;-97
-781.0;-1005.0;125.0;?;?;?;-76
-705.0;-1005.0;100.0;-471.0;-903.0;?;-104
-668.0;-1028.0;63.0;-474.0;-795.0;83;-114
?;?;46.0;-482.0;-662.0;83;?
?;-1035.0;30.0;-485.0;-704.0;?;-211
-622.0;-996.0;10.0;-484.0;-813.0;?;?
?;-1012.0;-12.0;-482.0;-919.0;95;201
-637.0;-906.0;-36.0;-474.0;?;?;?
-598.0;-756.0;?;-460.0;-929.0;94;159
-611.0;-710.0;-73.0;-452.0;-881.0;?;68
-614.0;-810.0;-95.0;?;-813.0;62;9
?;-800.0;?;-422.0;-728.0;43;6
-534.0;?;-136.0;-407.0;-793.0;37;-53
-411.0;-733.0;-155.0;-392.0;-859.0;35;-88
-344.0;?;?;-371.0;-801.0;33;-114
?;?;-183.0;-354.0;-838.0;31;-108
-409.0;-715.0;-202.0;-338.0;-843.0;?;-82
-399.0;?;-221.0;-317.0;?;29;?
-332.0;-800.0;-238.0;-307.0;-839.0;25;-70
-301.0;-791.0;-249.0;?;?;21;-87
-331.0;-843.0;-261.0;-274.0;-687.0;17;?
-338.0;-1025.0;-279.0;-254.0;-584.0;?;-99
-342.0;?;-291.0;-237.0;-606.0;17;?
-364.0;?;-299.0;-221.0;?;?;-80
-398.0;-1074.0;-304.0;-198.0;-658.0;17;-81
-384.0;?;-312.0;-171.0;-586.0;17;-81
-419.0;-1062.0;-320.0;?;-530.0;?;?
-452.0;-978.0;-321.0;-119.0;-528.0;?;-82
-429.0;-988.0;-328.0;-94.0;-534.0;16;?
-473.0;?;-332.0;-69.0;-534.0;16;-82
-592.0;?;-332.0;-50.0;-544.0;16;-82
-517.0;?;?;-31.0;-560.0;16;-82
-428.0;-678.0;-328.0;-17.0;?;17;-82
-458.0;-587.0;-327.0;?;?;17;-83
?;?;?;5.0;-749.0;17;-83
-530.0;-568.0;-319.0;20.0;-711.0;17;-83
-422.0;-648.0;-309.0;31.0;-732.0;17;-83
-368.0;-643.0;-298.0;37.0;-857.0;17;?
-319.0;-695.0;-286.0;55.0;-874.0;17;?
?;?;-283.0;70.0;?;17;-83
-334.0;?;-287.0;81.0;-740.0;17;?
-321.0;-827.0;-303.0;86.0;?;16;?
-318.0;-807.0;-326.0;90.0;-835.0;16;?
-389.0;?;-344.0;100.0;-726.0;15;-82
?;?;-356.0;108.0;-598.0;14;-82
?;-822.0;-364.0;123.0;-503.0;15;?
-459.0;-884.0;-371.0;?;-460.0;8;-91
-415.0;?;-380.0;?;-452.0;-4;-110
-429.0;-707.0;-386.0;169.0;?;-14;-124
-390.0;-717.0;-394.0;190.0;-428.0;-22;-135
-256.0;-658.0;?;211.0;-470.0;-24;?
-192.0;?;-411.0;?;?;-25;?
-69.0;-527.0;?;265.0;-581.0;-25;-143
-20.0;-517.0;-420.0;289.0;-623.0;-25;-142
-25.0;-516.0;-417.0;?;-607.0;-25;?
43.0;?;-407.0;?;-613.0;?;?
?;-533.0;-390.0;?;-654.0;-23;-148
106.0;-595.0;-365.0;370.0;-619.0;-22;?
102.0;-654.0;-344.0;?;-538.0;-20;-148
78.0;-635.0;?;403.0;-532.0;?;-148
73.0;-643.0;-305.0;?;-365.0;?;-148
?;-644.0;-280.0;431.0;-313.0;-18;-146
23.0;-574.0;-249.0;442.0;-338.0;-17;-145
-25.0;-647.0;-219.0;452.0;?;-17;-143
-49.0;-664.0;-194.0;467.0;-206.0;-16;-140
-72.0;-635.0;-190.0;474.0;-163.0;-15;-138
-97.0;-583.0;-173.0;479.0;?;-14;-133
?;-640.0;-146.0;479.0;-172.0;-12;-129
-58.0;-744.0;-143.0;480.0;-183.0;-12;-127
-83.0;-790.0;-132.0;477.0;-223.0;-10;?
-105.0;-808.0;-129.0;473.0;-245.0;-7;-116
-84.0;-781.0;-120.0;469.0;-257.0;-7;-114
-92.0;?;-119.0;464.0;-283.0;-7;-116
-137.0;-699.0;-115.0;464.0;-337.0;-8;-117
-140.0;-667.0;-109.0;462.0;?;-8;-117
?;-665.0;-106.0;?;-280.0;?;-117
-93.0;?;-102.0;462.0;-309.0;-8;-117
-116.0;-605.0;-107.0;459.0;-331.0;-8;-117
?;?;-111.0;461.0;-324.0;-8;?
-132.0;-721.0;-87.0;462.0;-338.0;-8;-117
-229.0;-731.0;-57.0;458.0;-383.0;-8;?
-284.0;-638.0;-33.0;449.0;-395.0;-8;-117
-279.0;-689.0;8.0;441.0;-370.0;?;?
-290.0;-701.0;?;431.0;-394.0;-8;-116
-334.0;?;46.0;422.0;-401.0;?;-117
?;-747.0;72.0;416.0;-364.0;?;?
-310.0;-713.0;111.0;?;-344.0;-8;-116
-372.0;-709.0;139.0;386.0;-371.0;-8;?
?;-739.0;?;?;?;?;-116
?;-717.0;183.0;358.0;-428.0;-9;-115
-320.0;-642.0;201.0;343.0;-459.0;-8;-116
