Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
474.0;-768.0;324.0;875.0;-627.0;?;103.0;-347.0;-561.0;-73
465.0;-772.0;307.0;877.0;?;756.0;94.0;-372.0;-585.0;-73
?;-774.0;297.0;886.0;-626.0;751.0;101.0;?;-573.0;-73
?;-775.0;320.0;869.0;-626.0;753.0;100.0;?;?;-73
474.0;-777.0;?;888.0;?;743.0;99.0;-335.0;-603.0;?
?;-777.0;319.0;889.0;?;743.0;88.0;-360.0;-611.0;-73
483.0;-777.0;313.0;892.0;-629.0;763.0;102.0;?;-601.0;-73
487.0;-778.0;313.0;887.0;-628.0;?;111.0;-355.0;-592.0;-73
499.0;-781.0;316.0;?;-627.0;762.0;119.0;-343.0;-585.0;-73
?;-783.0;311.0;894.0;?;779.0;114.0;-336.0;-587.0;-73
?;-782.0;325.0;865.0;-627.0;767.0;113.0;-310.0;-585.0;-73
429.0;-783.0;?;907.0;-626.0;?;114.0;-269.0;?;?
?;-783.0;311.0;884.0;-624.0;799.0;120.0;?;-563.0;-73
453.0;-783.0;324.0;?;-626.0;782.0;119.0;-296.0;-560.0;-73
455.0;-784.0;334.0;871.0;-628.0;775.0;115.0;?;-562.0;-73
?;-786.0;323.0;?;?;803.0;?;?;-555.0;-73
470.0;-787.0;?;904.0;-628.0;820.0;118.0;-393.0;-560.0;?
518.0;-790.0;?;884.0;-626.0;781.0;?;-420.0;-575.0;-73
492.0;-791.0;320.0;900.0;-626.0;772.0;?;-405.0;-580.0;-73
465.0;-795.0;?;889.0;-626.0;782.0;104.0;-406.0;?;?
465.0;-798.0;?;885.0;-625.0;804.0;106.0;-382.0;?;-73
445.0;-801.0;332.0;866.0;-624.0;784.0;102.0;-356.0;-549.0;-73
439.0;?;345.0;876.0;-626.0;795.0;93.0;-347.0;-556.0;-73
467.0;-809.0;346.0;887.0;-628.0;?;?;-314.0;?;?
?;?;318.0;891.0;?;806.0;80.0;-335.0;-543.0;-73
?;-817.0;318.0;885.0;?;798.0;82.0;-335.0;?;-73
?;-820.0;341.0;870.0;-630.0;799.0;72.0;-372.0;-551.0;-73
436.0;-821.0;329.0;888.0;-630.0;815.0;?;?;-559.0;-73
440.0;-826.0;305.0;899.0;?;?;51.0;-363.0;-586.0;?
423.0;-827.0;?;920.0;-631.0;787.0;52.0;-367.0;-593.0;-73
460.0;-827.0;304.0;?;-629.0;800.0;?;-364.0;-580.0;-73
445.0;-829.0;294.0;924.0;-631.0;809.0;66.0;-387.0;-562.0;-73
441.0;-830.0;318.0;939.0;-629.0;816.0;?;-361.0;-543.0;-73
441.0;?;?;942.0;-625.0;804.0;?;-348.0;?;-73
427.0;?;?;933.0;-626.0;804.0;?;-350.0;-536.0;-73
427.0;-827.0;326.0;?;-626.0;?;78.0;-350.0;-543.0;-73
445.0;?;315.0;919.0;?;?;?;-356.0;-533.0;-73
465.0;-829.0;325.0;878.0;-628.0;764.0;79.0;-387.0;?;-73
464.0;-831.0;328.0;885.0;-627.0;796.0;70.0;-336.0;?;-73
?;?;?;870.0;-627.0;802.0;?;-355.0;?;-73
?;-831.0;301.0;884.0;-627.0;?;70.0;-334.0;-529.0;-73
427.0;-830.0;314.0;885.0;-626.0;?;73.0;-370.0;-531.0;?
?;-830.0;?;878.0;?;813.0;?;-355.0;?;?
?;-831.0;?;?;-625.0;799.0;64.0;-338.0;-546.0;-73
?;-831.0;?;900.0;?;?;?;-355.0;-531.0;-73
478.0;-829.0;342.0;892.0;-626.0;791.0;?;?;-522.0;?
?;-829.0;353.0;891.0;-628.0;789.0;73.0;-329.0;-532.0;-73
451.0;-829.0;?;901.0;-627.0;798.0;67.0;-329.0;?;-73
472.0;-828.0;343.0;901.0;?;814.0;?;-359.0;-542.0;?
?;-826.0;329.0;900.0;?;791.0;66.0;-335.0;?;-73
493.0;-826.0;316.0;886.0;-625.0;789.0;61.0;-356.0;?;?
?;-824.0;321.0;881.0;-625.0;805.0;63.0;-353.0;-548.0;-73
493.0;-820.0;299.0;878.0;-626.0;774.0;53.0;-333.0;-545.0;-73
494.0;-817.0;309.0;887.0;-624.0;773.0;53.0;?;-536.0;-73
?;-814.0;322.0;880.0;-624.0;765.0;55.0;-323.0;-547.0;-73
480.0;?;339.0;874.0;-625.0;783.0;55.0;-334.0;?;?
450.0;-811.0;324.0;881.0;-624.0;775.0;50.0;-349.0;-548.0;-73
456.0;-807.0;327.0;886.0;-623.0;780.0;53.0;-407.0;-545.0;-73
486.0;-805.0;312.0;891.0;-625.0;?;50.0;-391.0;?;-73
450.0;-803.0;?;905.0;-625.0;850.0;?;-402.0;-547.0;-73
450.0;-802.0;?;913.0;-624.0;827.0;50.0;-415.0;-557.0;-73
432.0;-800.0;312.0;892.0;-624.0;807.0;53.0;-392.0;?;-73
?;?;324.0;?;-624.0;794.0;?;-354.0;-560.0;-73
446.0;?;324.0;871.0;-624.0;775.0;49.0;-398.0;-565.0;?
453.0;-800.0;313.0;882.0;-624.0;817.0;48.0;-428.0;-569.0;-73
?;-797.0;?;892.0;?;809.0;50.0;-396.0;-565.0;-73
445.0;-798.0;312.0;901.0;?;803.0;57.0;?;-554.0;-73
429.0;-798.0;317.0;901.0;-621.0;804.0;64.0;-359.0;-533.0;-73
418.0;-803.0;?;897.0;-622.0;795.0;79.0;?;?;-73
427.0;-809.0;314.0;890.0;-618.0;764.0;73.0;?;-530.0;-73
439.0;-813.0;333.0;885.0;-620.0;795.0;?;-404.0;-563.0;?
444.0;-816.0;323.0;?;-619.0;783.0;43.0;-395.0;-575.0;-73
439.0;?;311.0;888.0;?;797.0;32.0;-414.0;-551.0;?
443.0;-815.0;316.0;874.0;-617.0;790.0;57.0;-381.0;-524.0;-73
440.0;-814.0;312.0;897.0;-620.0;?;67.0;-375.0;-529.0;?
442.0;-813.0;323.0;900.0;-619.0;?;71.0;-375.0;-533.0;-73
444.0;-813.0;316.0;903.0;-617.0;792.0;67.0;-372.0;-545.0;-73
458.0;-809.0;313.0;881.0;-617.0;777.0;67.0;?;-545.0;-73
456.0;?;333.0;900.0;?;764.0;70.0;-388.0;-535.0;?
448.0;-807.0;344.0;?;-616.0;787.0;?;-375.0;-524.0;-73
?;-805.0;344.0;901.0;?;805.0;87.0;-390.0;-517.0;-73
429.0;-805.0;329.0;902.0;-612.0;786.0;?;-374.0;-518.0;-73
?;-803.0;319.0;?;-614.0;808.0;80.0;?;-528.0;?
?;?;344.0;899.0;-614.0;?;80.0;-364.0;-533.0;-73
445.0;-801.0;314.0;899.0;-615.0;784.0;80.0;-398.0;?;-73
?;-802.0;317.0;887.0;-616.0;794.0;81.0;-407.0;-538.0;-73
475.0;-800.0;?;894.0;-615.0;779.0;80.0;-385.0;-534.0;-73
474.0;-800.0;313.0;?;-614.0;?;77.0;-374.0;?;-73
478.0;-799.0;332.0;873.0;?;810.0;82.0;?;-540.0;-73
478.0;-799.0;334.0;888.0;-617.0;796.0;78.0;-368.0;?;-73
450.0;?;328.0;897.0;-614.0;779.0;84.0;-373.0;-533.0;-73
464.0;-799.0;315.0;902.0;-616.0;774.0;?;?;?;-74
?;-797.0;321.0;891.0;-613.0;767.0;84.0;-370.0;?;-74
?;-797.0;?;899.0;-614.0;767.0;?;-369.0;-529.0;-74
?;-798.0;316.0;?;-616.0;775.0;85.0;?;-530.0;?
468.0;-796.0;294.0;?;?;?;79.0;-367.0;?;-74
?;-796.0;314.0;890.0;-616.0;751.0;76.0;-377.0;?;-74
?;?;315.0;882.0;-619.0;778.0;76.0;-372.0;-564.0;-74
495.0;?;324.0;?;-619.0;?;81.0;?;-563.0;?
467.0;?;326.0;893.0;-619.0;?;83.0;?;-558.0;-74
465.0;?;335.0;901.0;-617.0;774.0;84.0;?;-555.0;-74
474.0;-787.0;334.0;896.0;-616.0;783.0;?;-344.0;-547.0;-74
466.0;?;326.0;?;-618.0;752.0;94.0;-365.0;-546.0;?
472.0;-785.0;310.0;891.0;-617.0;?;92.0;-355.0;-554.0;-74
456.0;-781.0;316.0;876.0;-616.0;776.0;?;?;?;-74
465.0;-783.0;311.0;883.0;-616.0;767.0;93.0;-348.0;-559.0;?
455.0;-781.0;328.0;878.0;-615.0;783.0;?;-351.0;?;?
469.0;-780.0;336.0;?;-617.0;773.0;95.0;-369.0;?;-74
458.0;?;332.0;892.0;-616.0;789.0;?;-384.0;-561.0;-74
460.0;-778.0;335.0;?;-618.0;774.0;97.0;-338.0;-566.0;-74
470.0;-777.0;?;?;-616.0;782.0;?;-364.0;-566.0;?
?;?;314.0;911.0;-618.0;770.0;103.0;-341.0;-557.0;-74
445.0;-776.0;314.0;901.0;-617.0;766.0;103.0;-367.0;-553.0;-74
?;-777.0;325.0;888.0;-615.0;792.0;106.0;-368.0;?;-74
467.0;-777.0;335.0;873.0;-616.0;?;?;-373.0;?;-74
474.0;-778.0;329.0;893.0;-616.0;774.0;?;-353.0;?;?
457.0;-778.0;312.0;?;-616.0;?;100.0;-341.0;-553.0;-74
?;-779.0;?;894.0;?;802.0;99.0;-373.0;?;?
483.0;?;314.0;899.0;-617.0;750.0;96.0;-365.0;-556.0;-74
474.0;-782.0;312.0;881.0;-618.0;759.0;91.0;-366.0;-560.0;?
476.0;-783.0;321.0;889.0;-616.0;?;94.0;?;-558.0;?
471.0;?;322.0;881.0;-617.0;770.0;89.0;-334.0;?;-74
467.0;-786.0;?;896.0;?;?;90.0;-345.0;-559.0;-74
474.0;-785.0;?;887.0;-617.0;?;86.0;-332.0;?;-74
456.0;-785.0;?;893.0;-617.0;799.0;90.0;-349.0;-556.0;-74
465.0;?;?;896.0;-618.0;769.0;85.0;?;?;-74
478.0;-785.0;311.0;870.0;-614.0;759.0;88.0;-338.0;-561.0;-74
471.0;-786.0;324.0;891.0;-620.0;786.0;90.0;-373.0;-559.0;?
?;-785.0;324.0;882.0;-620.0;780.0;84.0;-391.0;-561.0;-74
482.0;-784.0;314.0;911.0;?;787.0;95.0;-407.0;-557.0;-74
?;-784.0;325.0;887.0;-618.0;763.0;89.0;-362.0;-565.0;-74
476.0;-783.0;323.0;?;-619.0;791.0;86.0;-354.0;-564.0;-74
465.0;-783.0;324.0;?;?;784.0;86.0;-348.0;?;-74
?;-783.0;324.0;895.0;-619.0;795.0;91.0;-334.0;-557.0;?
466.0;-783.0;323.0;?;-618.0;791.0;90.0;-345.0;?;-74
?;-782.0;325.0;891.0;-618.0;773.0;88.0;-346.0;?;-74
478.0;-781.0;?;883.0;?;790.0;89.0;?;-555.0;?
?;-784.0;331.0;889.0;?;802.0;94.0;-355.0;-556.0;-74
472.0;-784.0;?;880.0;-617.0;792.0;95.0;-367.0;-558.0;-74
482.0;-785.0;323.0;?;-619.0;790.0;82.0;-361.0;-563.0;-74
473.0;?;316.0;898.0;-616.0;782.0;?;-351.0;?;-74
478.0;-786.0;320.0;921.0;-616.0;780.0;87.0;-340.0;-568.0;-74
?;-786.0;334.0;884.0;-617.0;769.0;84.0;?;-561.0;-74
481.0;-785.0;324.0;909.0;-618.0;783.0;87.0;?;-559.0;-74
479.0;?;324.0;901.0;-617.0;781.0;84.0;-331.0;-561.0;?
?;-788.0;314.0;920.0;-615.0;808.0;84.0;?;?;-74
475.0;-790.0;324.0;888.0;-618.0;?;82.0;-351.0;-559.0;?
483.0;-790.0;324.0;893.0;-618.0;783.0;?;-381.0;-562.0;-74
475.0;-789.0;320.0;?;-616.0;804.0;76.0;-368.0;?;?
465.0;-790.0;?;892.0;-619.0;?;77.0;-365.0;-556.0;-74
465.0;-790.0;?;903.0;-619.0;784.0;?;?;-547.0;?
466.0;?;332.0;873.0;-618.0;787.0;80.0;-335.0;-564.0;?
?;-790.0;332.0;894.0;-618.0;805.0;72.0;-345.0;-566.0;-74
468.0;-792.0;314.0;896.0;?;803.0;?;-344.0;-566.0;-74
?;-792.0;?;?;?;804.0;73.0;-347.0;?;-74
?;-791.0;?;887.0;-619.0;?;?;-339.0;-564.0;-74
480.0;-790.0;?;884.0;?;804.0;74.0;-344.0;?;-74
?;-790.0;?;902.0;-618.0;785.0;71.0;?;-567.0;?
496.0;-790.0;324.0;891.0;-618.0;791.0;72.0;-349.0;-572.0;-74
?;?;?;891.0;-620.0;784.0;71.0;-366.0;-560.0;-74
496.0;-789.0;?;?;?;812.0;?;?;-563.0;?
484.0;?;313.0;890.0;-618.0;799.0;70.0;-324.0;-566.0;-74
471.0;-789.0;317.0;882.0;?;792.0;71.0;-330.0;-553.0;-74
494.0;?;?;889.0;-617.0;?;?;-351.0;?;-74
465.0;-787.0;325.0;866.0;-617.0;794.0;63.0;-356.0;?;-74
475.0;-789.0;?;880.0;?;803.0;67.0;?;-558.0;-74
476.0;?;321.0;904.0;?;784.0;68.0;-365.0;-557.0;-74
?;-787.0;329.0;894.0;-618.0;806.0;61.0;-344.0;-566.0;-74
?;-790.0;333.0;894.0;-616.0;?;62.0;-347.0;-561.0;?
483.0;-790.0;309.0;903.0;-617.0;810.0;?;-352.0;-565.0;?
505.0;-790.0;315.0;897.0;-615.0;824.0;54.0;-328.0;-574.0;-74
499.0;-792.0;?;906.0;-616.0;801.0;64.0;?;-561.0;-74
466.0;-792.0;329.0;875.0;-615.0;801.0;61.0;?;-568.0;-74
460.0;-793.0;330.0;885.0;?;814.0;62.0;-341.0;?;-74
464.0;-792.0;312.0;?;-616.0;787.0;58.0;-322.0;-562.0;-74
?;-790.0;334.0;900.0;-620.0;?;58.0;-350.0;-563.0;?
489.0;-790.0;314.0;?;-617.0;?;63.0;?;-563.0;-74
?;-790.0;333.0;880.0;-618.0;789.0;57.0;-344.0;-567.0;-74
481.0;-791.0;315.0;884.0;?;813.0;?;-338.0;-563.0;-74
484.0;?;332.0;899.0;-616.0;805.0;56.0;-332.0;-567.0;-74
484.0;?;?;877.0;-616.0;794.0;57.0;-345.0;-566.0;-74
474.0;-788.0;347.0;885.0;?;795.0;56.0;-334.0;?;-74
476.0;-786.0;?;?;-617.0;?;?;-323.0;?;?
483.0;-787.0;?;905.0;-616.0;809.0;55.0;-329.0;-563.0;-74
486.0;-786.0;324.0;903.0;-618.0;807.0;60.0;-361.0;?;-74
494.0;?;317.0;890.0;-617.0;813.0;?;-335.0;-560.0;-74
?;-788.0;?;911.0;-614.0;816.0;58.0;-339.0;-557.0;?
502.0;-787.0;310.0;904.0;-617.0;?;60.0;-333.0;-561.0;-74
480.0;-786.0;323.0;875.0;-618.0;?;56.0;-344.0;-562.0;-74
455.0;-784.0;324.0;859.0;-616.0;826.0;53.0;-312.0;-567.0;?
?;-786.0;?;887.0;?;826.0;?;-326.0;-560.0;?
475.0;-787.0;324.0;882.0;-617.0;785.0;56.0;-336.0;-563.0;-74
480.0;-784.0;324.0;?;?;768.0;?;-339.0;-559.0;-74
499.0;-787.0;314.0;881.0;-615.0;799.0;60.0;-340.0;-556.0;?
483.0;-785.0;324.0;892.0;-616.0;796.0;50.0;-345.0;-566.0;-74
420.0;-785.0;310.0;889.0;-616.0;793.0;53.0;-354.0;-569.0;-74
483.0;?;308.0;895.0;-618.0;794.0;56.0;?;-559.0;-74
532.0;-785.0;325.0;897.0;-615.0;774.0;60.0;?;-562.0;-74
496.0;-785.0;323.0;?;-618.0;774.0;51.0;-334.0;-571.0;-74
458.0;-785.0;321.0;914.0;-617.0;774.0;48.0;-324.0;-566.0;-74
?;?;312.0;904.0;-617.0;788.0;53.0;?;?;-73
443.0;-783.0;315.0;900.0;-617.0;810.0;56.0;-308.0;-563.0;-73
456.0;-782.0;308.0;896.0;?;?;?;-339.0;-556.0;?
448.0;-783.0;302.0;886.0;-619.0;?;61.0;-332.0;?;-73
478.0;-782.0;311.0;?;-618.0;796.0;61.0;-356.0;-564.0;-73
454.0;-781.0;?;870.0;-619.0;798.0;56.0;-362.0;-579.0;-73
460.0;-780.0;325.0;897.0;?;810.0;65.0;?;-550.0;-73
491.0;-782.0;?;892.0;?;816.0;79.0;-345.0;?;-73
476.0;-783.0;324.0;910.0;?;805.0;?;-338.0;-573.0;?
459.0;-785.0;324.0;901.0;-622.0;811.0;47.0;-332.0;?;?
471.0;-788.0;333.0;901.0;-621.0;814.0;54.0;-336.0;-572.0;?
467.0;-790.0;311.0;890.0;?;?;?;-317.0;-560.0;?
456.0;-792.0;303.0;904.0;-619.0;814.0;?;-305.0;-563.0;-73
444.0;-793.0;308.0;894.0;-619.0;?;55.0;-304.0;-550.0;?
442.0;?;328.0;879.0;-622.0;820.0;?;-335.0;-546.0;-73
472.0;-797.0;316.0;879.0;?;794.0;54.0;-355.0;-552.0;-73
?;-800.0;300.0;888.0;-620.0;804.0;42.0;-342.0;-566.0;-73
472.0;?;?;901.0;-621.0;806.0;47.0;-319.0;-562.0;-73
458.0;-802.0;323.0;882.0;-622.0;814.0;42.0;?;-574.0;-73
475.0;-803.0;297.0;?;-621.0;?;30.0;-335.0;?;-73
462.0;-801.0;301.0;885.0;?;816.0;44.0;-293.0;?;-73
462.0;-802.0;?;896.0;-623.0;?;43.0;-306.0;-559.0;?
457.0;-801.0;319.0;885.0;-620.0;831.0;?;?;-561.0;?
474.0;-803.0;325.0;889.0;-623.0;817.0;?;?;-563.0;-73
474.0;-801.0;314.0;891.0;-622.0;783.0;46.0;-342.0;-552.0;?
476.0;?;314.0;911.0;-622.0;?;47.0;?;-547.0;?
474.0;-800.0;314.0;?;-622.0;804.0;39.0;-329.0;?;-73
476.0;-798.0;313.0;?;-621.0;813.0;?;?;-562.0;?
456.0;-800.0;?;896.0;?;804.0;31.0;?;-565.0;-73
463.0;?;319.0;892.0;?;794.0;36.0;?;?;?
426.0;-799.0;317.0;885.0;-620.0;794.0;36.0;-283.0;-564.0;?
?;?;305.0;868.0;-620.0;?;34.0;-261.0;-562.0;-73
?;-797.0;318.0;896.0;-621.0;785.0;32.0;-253.0;-564.0;?
494.0;-778.0;320.0;894.0;-628.0;691.0;?;-398.0;-599.0;-73
484.0;-773.0;326.0;891.0;-623.0;672.0;?;-401.0;-567.0;-73
512.0;-767.0;?;873.0;?;673.0;134.0;-387.0;-554.0;-73
504.0;-762.0;334.0;879.0;-626.0;?;145.0;?;-556.0;-73
504.0;?;315.0;881.0;-628.0;702.0;155.0;-378.0;?;-73
485.0;-753.0;?;891.0;-628.0;674.0;162.0;-373.0;?;?
501.0;-749.0;316.0;?;-628.0;709.0;160.0;-393.0;?;-73
?;-743.0;334.0;882.0;-628.0;702.0;?;-386.0;-592.0;?
513.0;-743.0;322.0;889.0;-627.0;682.0;162.0;-365.0;-608.0;?
491.0;?;310.0;880.0;-628.0;695.0;165.0;-366.0;-594.0;-73
486.0;-735.0;309.0;?;?;724.0;162.0;-386.0;-572.0;-73
?;-733.0;324.0;876.0;-627.0;689.0;179.0;-380.0;-576.0;-73
508.0;-733.0;310.0;913.0;-624.0;697.0;184.0;-356.0;-568.0;-73
509.0;?;?;900.0;-625.0;734.0;?;-479.0;-580.0;?
500.0;?;334.0;915.0;-625.0;?;175.0;-485.0;-584.0;-73
486.0;-734.0;?;907.0;-628.0;697.0;176.0;?;?;-73
491.0;?;329.0;912.0;-629.0;702.0;?;?;-580.0;-73
478.0;-735.0;316.0;911.0;-629.0;700.0;173.0;-342.0;-580.0;-73
459.0;-734.0;305.0;880.0;-629.0;709.0;176.0;-368.0;-581.0;?
?;-736.0;312.0;891.0;?;706.0;172.0;?;-583.0;-73
491.0;-737.0;314.0;872.0;?;685.0;176.0;-404.0;-587.0;-73
?;-738.0;304.0;881.0;-628.0;688.0;?;-411.0;-581.0;-73
484.0;-736.0;294.0;879.0;-628.0;712.0;171.0;-385.0;-579.0;-73
503.0;-737.0;305.0;861.0;-628.0;702.0;176.0;-395.0;-580.0;-73
514.0;-739.0;?;872.0;-629.0;?;165.0;-385.0;-581.0;?
509.0;-739.0;318.0;867.0;-627.0;691.0;166.0;-373.0;-588.0;?
473.0;-741.0;321.0;863.0;-628.0;692.0;172.0;-357.0;-591.0;-73
?;?;313.0;888.0;-628.0;707.0;164.0;-391.0;-585.0;-73
?;-739.0;311.0;889.0;-628.0;701.0;167.0;?;?;-73
495.0;-739.0;?;?;-628.0;?;170.0;-402.0;?;-73
489.0;-739.0;315.0;?;-630.0;?;179.0;-393.0;-558.0;?
482.0;-739.0;335.0;?;-631.0;?;174.0;-372.0;-572.0;-73
485.0;?;?;926.0;-629.0;725.0;172.0;-371.0;?;?
?;-744.0;?;910.0;-630.0;710.0;167.0;-367.0;-588.0;-73
?;?;315.0;913.0;-628.0;?;165.0;-383.0;-596.0;-73
498.0;-744.0;305.0;877.0;-630.0;?;?;?;-595.0;-73
505.0;-744.0;304.0;860.0;?;698.0;?;-378.0;-589.0;-73
485.0;-742.0;304.0;871.0;-631.0;694.0;164.0;?;-578.0;?
?;-745.0;?;871.0;-628.0;700.0;166.0;-373.0;-579.0;-73
475.0;-745.0;306.0;869.0;-628.0;723.0;163.0;-385.0;-582.0;?
477.0;-746.0;310.0;?;-629.0;711.0;162.0;-375.0;-588.0;-73
493.0;-744.0;294.0;911.0;-628.0;703.0;?;?;-586.0;-73
484.0;-744.0;305.0;899.0;-630.0;710.0;163.0;?;-582.0;-73
?;-745.0;305.0;897.0;-630.0;701.0;163.0;-376.0;-584.0;-73
490.0;-746.0;319.0;894.0;-627.0;?;160.0;-354.0;-579.0;-73
481.0;?;326.0;896.0;-628.0;?;165.0;-359.0;-576.0;-73
487.0;-744.0;313.0;894.0;-629.0;?;163.0;-397.0;-581.0;-73
475.0;-746.0;306.0;901.0;-628.0;707.0;162.0;-357.0;-586.0;-73
487.0;?;319.0;902.0;-627.0;714.0;?;-371.0;-583.0;-73
487.0;-744.0;297.0;891.0;-629.0;678.0;?;-385.0;-580.0;?
?;-744.0;300.0;900.0;-628.0;721.0;?;-357.0;?;-73
473.0;-745.0;313.0;876.0;-629.0;713.0;163.0;-363.0;-585.0;-73
?;-744.0;?;878.0;-631.0;699.0;?;?;-584.0;-73
478.0;?;?;891.0;-626.0;703.0;170.0;-370.0;?;?
483.0;-743.0;324.0;892.0;-626.0;711.0;171.0;-385.0;-576.0;-73
465.0;-744.0;325.0;919.0;-628.0;723.0;165.0;-375.0;-577.0;-73
477.0;?;320.0;889.0;-629.0;732.0;165.0;-364.0;-575.0;-73
?;-745.0;305.0;905.0;-627.0;711.0;?;?;-574.0;?
478.0;-745.0;312.0;?;?;713.0;162.0;?;-579.0;-73
471.0;-745.0;304.0;914.0;-628.0;725.0;166.0;-379.0;-584.0;-73
494.0;-746.0;316.0;918.0;-629.0;695.0;?;-392.0;-585.0;-73
484.0;-747.0;313.0;879.0;-627.0;?;165.0;?;?;-73
?;-747.0;311.0;883.0;-629.0;749.0;165.0;-371.0;-577.0;-73
?;-748.0;299.0;880.0;?;?;?;-372.0;-577.0;-73
?;-746.0;318.0;910.0;?;711.0;164.0;?;-577.0;-73
476.0;?;324.0;888.0;-628.0;?;?;-384.0;-573.0;-73
?;-749.0;?;892.0;-627.0;719.0;?;-384.0;-574.0;?
474.0;-747.0;308.0;913.0;-627.0;694.0;163.0;-387.0;-577.0;-73
490.0;-748.0;302.0;884.0;-628.0;699.0;163.0;?;-573.0;-73
496.0;?;323.0;880.0;-628.0;703.0;166.0;-393.0;?;-73
?;?;314.0;891.0;?;701.0;160.0;-377.0;-576.0;-73
503.0;-748.0;314.0;880.0;-629.0;723.0;161.0;-385.0;?;-73
503.0;?;313.0;895.0;-628.0;709.0;158.0;?;-576.0;?
499.0;?;316.0;908.0;-628.0;695.0;160.0;-358.0;-575.0;-73
475.0;-748.0;323.0;903.0;-627.0;725.0;?;-360.0;-578.0;-73
500.0;-750.0;309.0;905.0;-627.0;722.0;?;?;-576.0;-73
499.0;?;?;?;?;736.0;?;-345.0;-571.0;-73
493.0;-748.0;306.0;893.0;-625.0;709.0;164.0;-394.0;-578.0;-73
495.0;-748.0;321.0;896.0;?;708.0;161.0;-439.0;-577.0;-73
488.0;-749.0;318.0;?;-626.0;707.0;167.0;-352.0;-572.0;-73
486.0;-747.0;313.0;?;-630.0;733.0;?;-367.0;-575.0;-73
499.0;-749.0;313.0;909.0;-627.0;725.0;159.0;-298.0;-580.0;?
472.0;-747.0;315.0;?;-628.0;708.0;?;-309.0;?;-73
469.0;-747.0;297.0;?;-630.0;706.0;?;?;?;?
491.0;-746.0;301.0;892.0;?;700.0;160.0;-285.0;-580.0;-73
495.0;-748.0;314.0;?;-627.0;?;156.0;-371.0;-579.0;-73
493.0;?;?;?;?;?;157.0;-378.0;-575.0;-73
503.0;-747.0;323.0;870.0;-628.0;733.0;157.0;-375.0;-583.0;-73
484.0;-749.0;304.0;?;-628.0;730.0;158.0;-353.0;?;-73
?;-748.0;?;918.0;-628.0;704.0;?;-350.0;-583.0;-73
?;-746.0;313.0;?;-627.0;723.0;156.0;-372.0;-580.0;-73
489.0;-747.0;314.0;891.0;-630.0;728.0;158.0;-339.0;-573.0;-73
487.0;-747.0;315.0;878.0;-628.0;736.0;155.0;-374.0;-584.0;-73
507.0;-747.0;308.0;901.0;-627.0;691.0;?;-404.0;?;?
495.0;-746.0;?;885.0;?;716.0;156.0;-370.0;-571.0;-73
500.0;-743.0;327.0;?;-629.0;?;160.0;-349.0;-570.0;-73
496.0;-744.0;322.0;914.0;-628.0;741.0;162.0;-369.0;-570.0;?
501.0;-742.0;326.0;?;-628.0;705.0;157.0;-367.0;-581.0;-73
490.0;-741.0;?;?;-628.0;?;161.0;-368.0;-579.0;-73
481.0;-743.0;326.0;891.0;?;710.0;152.0;-353.0;-586.0;-73
?;?;?;907.0;-628.0;708.0;?;-381.0;?;?
521.0;-743.0;304.0;921.0;?;704.0;159.0;?;-577.0;-73
504.0;-743.0;?;?;-629.0;702.0;150.0;-386.0;-582.0;-73
503.0;-745.0;325.0;882.0;-627.0;?;154.0;?;-585.0;-73
473.0;?;?;889.0;-629.0;?;158.0;-346.0;-579.0;-73
466.0;?;?;897.0;?;701.0;?;?;-589.0;-73
477.0;-744.0;?;?;-629.0;713.0;155.0;-345.0;-579.0;-73
484.0;-744.0;?;887.0;-628.0;711.0;154.0;?;?;-73
486.0;-743.0;?;888.0;-629.0;709.0;156.0;-402.0;-583.0;?
498.0;-743.0;301.0;886.0;-628.0;701.0;154.0;?;-577.0;-73
504.0;?;310.0;?;-626.0;?;?;-362.0;-576.0;?
497.0;-745.0;313.0;883.0;-629.0;717.0;161.0;?;-566.0;-73
498.0;-745.0;320.0;878.0;?;727.0;154.0;-388.0;-586.0;-73
500.0;-745.0;324.0;894.0;?;698.0;?;-395.0;-603.0;-73
484.0;-744.0;324.0;902.0;-629.0;712.0;157.0;-387.0;?;-73
491.0;-744.0;316.0;894.0;-629.0;702.0;?;-405.0;-579.0;-73
494.0;-745.0;314.0;881.0;-629.0;711.0;?;-405.0;-573.0;-73
494.0;?;305.0;890.0;-627.0;694.0;160.0;-388.0;-566.0;?
523.0;-744.0;309.0;892.0;-629.0;736.0;156.0;-333.0;?;-73
491.0;?;335.0;891.0;-629.0;713.0;156.0;-371.0;-586.0;-73
?;-745.0;320.0;875.0;-628.0;710.0;157.0;-368.0;-579.0;-73
?;-744.0;305.0;?;-627.0;?;168.0;-363.0;-574.0;?
?;-743.0;303.0;903.0;?;686.0;?;-374.0;-597.0;-73
512.0;-742.0;313.0;883.0;?;?;154.0;-383.0;?;?
504.0;-739.0;314.0;?;-628.0;723.0;156.0;-395.0;-588.0;?
?;-736.0;314.0;?;-626.0;?;175.0;-364.0;-568.0;-73
482.0;-735.0;314.0;890.0;-625.0;745.0;168.0;?;-566.0;-73
