InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
511.0;1.0;?;?;-788.0;-180.0;-601.0;774.0;-442.0
504.0;?;-148;176.0;?;-591.0;-602.0;?;-449.0
496.0;32.0;-148;156.0;-784.0;-651.0;-606.0;787.0;-461.0
?;49.0;-148;121.0;-782.0;-511.0;-609.0;793.0;-465.0
573.0;95.0;169;-390.0;?;?;-507.0;686.0;-329.0
579.0;86.0;154;-381.0;?;-251.0;-497.0;682.0;-316.0
?;68.0;163;-370.0;-789.0;?;-488.0;680.0;-305.0
587.0;?;163;-364.0;-785.0;?;-481.0;680.0;-296.0
587.0;38.0;166;-365.0;-779.0;-3.0;-476.0;?;-288.0
588.0;18.0;171;-367.0;-772.0;103.0;-473.0;680.0;-282.0
589.0;-5.0;171;?;-762.0;242.0;?;?;-274.0
592.0;-13.0;172;-370.0;?;685.0;?;?;-262.0
?;7.0;172;-378.0;-743.0;803.0;-470.0;667.0;-248.0
593.0;12.0;172;-387.0;-733.0;685.0;-470.0;661.0;?
594.0;?;172;-397.0;-723.0;?;-471.0;654.0;-214.0
593.0;?;?;-409.0;-713.0;890.0;-472.0;646.0;-200.0
?;-32.0;173;-422.0;-702.0;?;-472.0;639.0;?
591.0;-36.0;173;-423.0;-691.0;430.0;-473.0;632.0;-161.0
594.0;?;173;-413.0;-679.0;263.0;?;628.0;-142.0
593.0;-67.0;173;?;-666.0;-30.0;-476.0;625.0;-118.0
590.0;-94.0;173;-374.0;?;-285.0;-478.0;?;-97.0
590.0;-124.0;173;-339.0;-638.0;-381.0;-480.0;623.0;-74.0
587.0;-154.0;173;-296.0;-623.0;?;-480.0;626.0;-56.0
585.0;-189.0;173;-247.0;-606.0;-687.0;-480.0;635.0;-38.0
583.0;-230.0;173;?;-588.0;?;-479.0;646.0;-24.0
583.0;-277.0;173;-116.0;-567.0;-426.0;-475.0;662.0;?
590.0;-322.0;173;-43.0;-545.0;-350.0;-466.0;?;-36.0
590.0;-365.0;173;27.0;-521.0;-312.0;?;708.0;-62.0
?;-413.0;173;89.0;?;-352.0;-447.0;737.0;-90.0
?;-461.0;172;166.0;?;-670.0;-436.0;762.0;-126.0
568.0;-507.0;173;248.0;-452.0;-788.0;-426.0;782.0;-157.0
?;-552.0;174;330.0;-426.0;-866.0;-417.0;799.0;?
?;?;?;400.0;-403.0;-781.0;-405.0;814.0;-215.0
551.0;-624.0;?;456.0;-382.0;-803.0;-393.0;824.0;?
551.0;-650.0;166;510.0;-361.0;-904.0;-383.0;?;?
552.0;-666.0;?;?;-342.0;-918.0;-373.0;829.0;-223.0
?;?;171;588.0;-323.0;-895.0;?;825.0;-208.0
558.0;-673.0;169;614.0;-306.0;-862.0;-354.0;?;-191.0
569.0;-672.0;221;636.0;-291.0;-747.0;-345.0;?;-169.0
?;-664.0;-25;652.0;-276.0;-556.0;-335.0;789.0;-142.0
587.0;-654.0;-221;663.0;-263.0;-368.0;-325.0;775.0;-115.0
590.0;-637.0;-151;667.0;-252.0;-221.0;-315.0;761.0;-86.0
?;-624.0;-164;?;-241.0;-101.0;-305.0;749.0;-63.0
?;?;-150;?;?;?;-294.0;739.0;-50.0
612.0;-602.0;?;688.0;-221.0;-78.0;-284.0;728.0;-31.0
?;?;-138;692.0;-215.0;-68.0;-276.0;718.0;-15.0
?;-577.0;-108;?;-209.0;-151.0;-268.0;?;0.0
625.0;-568.0;-81;692.0;-204.0;-172.0;?;701.0;15.0
630.0;-554.0;-87;695.0;?;-205.0;-253.0;693.0;33.0
636.0;-540.0;-100;?;-192.0;-173.0;-243.0;684.0;50.0
638.0;-525.0;-123;694.0;-191.0;-187.0;-233.0;666.0;74.0
638.0;-503.0;?;696.0;-200.0;?;-229.0;642.0;106.0
635.0;-483.0;-155;695.0;-209.0;-446.0;-226.0;618.0;139.0
634.0;-467.0;-161;699.0;-212.0;-733.0;?;601.0;?
632.0;?;-163;703.0;-214.0;-896.0;-215.0;589.0;172.0
?;-437.0;-163;707.0;-215.0;-834.0;-213.0;?;175.0
637.0;-432.0;-162;709.0;?;-632.0;-211.0;545.0;176.0
638.0;?;-161;710.0;?;?;-210.0;515.0;188.0
644.0;-438.0;-162;713.0;-213.0;-260.0;-209.0;487.0;?
650.0;-448.0;?;713.0;-209.0;-186.0;-208.0;464.0;190.0
?;-458.0;-162;?;-207.0;?;-207.0;447.0;177.0
680.0;-470.0;-162;712.0;-204.0;-139.0;-207.0;434.0;160.0
?;-482.0;-162;714.0;-202.0;-130.0;?;422.0;143.0
696.0;?;-161;719.0;-201.0;-11.0;-210.0;412.0;128.0
?;?;-161;724.0;-202.0;145.0;-213.0;402.0;116.0
722.0;-522.0;-161;724.0;-203.0;237.0;-217.0;393.0;?
733.0;-538.0;-162;727.0;-205.0;227.0;?;381.0;?
746.0;?;-161;733.0;-206.0;387.0;-227.0;367.0;101.0
758.0;-570.0;-161;737.0;?;623.0;-231.0;?;117.0
767.0;-588.0;-161;742.0;-200.0;1082.0;-235.0;341.0;138.0
775.0;-604.0;?;?;-200.0;1531.0;-237.0;330.0;?
770.0;-619.0;-161;?;-205.0;1593.0;-236.0;324.0;192.0
769.0;?;-161;774.0;?;?;-237.0;312.0;226.0
?;-642.0;-161;778.0;-219.0;1252.0;-238.0;291.0;263.0
751.0;-655.0;-161;?;-223.0;1303.0;-237.0;266.0;300.0
?;-663.0;-161;777.0;-226.0;1531.0;-235.0;238.0;337.0
725.0;-670.0;-161;778.0;-229.0;1551.0;-232.0;207.0;374.0
709.0;?;-162;775.0;-234.0;1339.0;-229.0;?;?
698.0;?;-162;780.0;-239.0;?;-226.0;157.0;430.0
689.0;-686.0;-162;802.0;-245.0;886.0;-224.0;139.0;454.0
674.0;-681.0;-162;811.0;-250.0;857.0;-221.0;?;472.0
?;?;?;822.0;-255.0;735.0;-219.0;117.0;493.0
660.0;-679.0;-162;835.0;-260.0;587.0;-215.0;111.0;510.0
651.0;?;-162;836.0;?;604.0;-213.0;109.0;?
644.0;-675.0;-162;846.0;-268.0;?;-209.0;106.0;539.0
639.0;-673.0;-162;854.0;-272.0;604.0;?;?;553.0
627.0;-675.0;-162;850.0;?;533.0;-205.0;101.0;558.0
622.0;-674.0;-162;853.0;-280.0;?;-206.0;103.0;567.0
621.0;-674.0;?;?;-284.0;409.0;?;104.0;575.0
613.0;-674.0;?;854.0;?;351.0;-209.0;?;575.0
?;-672.0;?;857.0;?;287.0;?;?;?
622.0;-674.0;-162;859.0;-289.0;?;?;115.0;569.0
615.0;?;?;857.0;-291.0;287.0;-216.0;125.0;564.0
614.0;-671.0;-162;?;-292.0;221.0;-219.0;137.0;563.0
614.0;-673.0;-162;865.0;-292.0;204.0;?;?;560.0
?;?;-162;?;-293.0;?;-223.0;155.0;?
611.0;?;-162;866.0;-294.0;139.0;-225.0;160.0;550.0
614.0;-671.0;?;869.0;-294.0;151.0;-230.0;?;545.0
604.0;-672.0;?;?;?;138.0;-235.0;169.0;?
608.0;-671.0;-162;871.0;-292.0;172.0;-239.0;?;540.0
611.0;-672.0;?;875.0;-291.0;?;-243.0;?;539.0
?;-672.0;-162;871.0;-289.0;142.0;?;200.0;526.0
612.0;-672.0;-162;878.0;-288.0;?;-249.0;216.0;519.0
?;-669.0;-162;879.0;-286.0;189.0;?;?;516.0
605.0;-668.0;-162;879.0;-285.0;164.0;-249.0;?;?
606.0;-667.0;?;880.0;-284.0;151.0;?;230.0;526.0
606.0;-667.0;-162;884.0;-283.0;142.0;-247.0;238.0;529.0
596.0;-666.0;-162;?;?;99.0;-245.0;?;?
?;-664.0;-162;883.0;-282.0;90.0;-244.0;241.0;536.0
588.0;?;-162;885.0;-282.0;?;-244.0;?;545.0
575.0;-666.0;-162;883.0;-282.0;17.0;-244.0;247.0;547.0
568.0;-665.0;-162;?;-282.0;-13.0;-246.0;244.0;552.0
566.0;?;-162;?;?;10.0;-247.0;246.0;?
566.0;-662.0;-162;?;-281.0;14.0;-247.0;250.0;554.0
574.0;?;-162;890.0;-281.0;?;-247.0;255.0;?
583.0;-663.0;-162;891.0;-282.0;-11.0;-247.0;261.0;550.0
588.0;-663.0;-162;?;-282.0;30.0;-247.0;263.0;549.0
601.0;-664.0;-162;885.0;-283.0;?;-247.0;265.0;548.0
609.0;?;?;888.0;-284.0;-37.0;-247.0;?;550.0
616.0;-662.0;-162;884.0;-285.0;-32.0;-247.0;258.0;551.0
624.0;-663.0;-161;887.0;-285.0;-39.0;?;253.0;555.0
633.0;?;-162;889.0;-286.0;-31.0;-247.0;249.0;559.0
?;-662.0;?;886.0;-287.0;-2.0;-247.0;249.0;554.0
642.0;-664.0;-162;886.0;-288.0;-5.0;-248.0;?;?
645.0;-666.0;-162;890.0;-288.0;?;-249.0;247.0;555.0
639.0;-665.0;?;887.0;-289.0;11.0;?;243.0;554.0
640.0;-666.0;-162;886.0;-290.0;49.0;-251.0;239.0;556.0
639.0;?;-162;886.0;-291.0;5.0;-252.0;239.0;556.0
631.0;?;-162;884.0;?;-55.0;?;237.0;?
?;-669.0;-162;886.0;-292.0;-36.0;-253.0;227.0;?
?;?;-162;885.0;?;?;-254.0;217.0;557.0
605.0;-670.0;-162;?;-292.0;-105.0;?;211.0;556.0
598.0;-670.0;?;882.0;-292.0;?;-251.0;?;560.0
594.0;-670.0;-163;?;-294.0;?;-249.0;?;567.0
585.0;-669.0;?;876.0;-295.0;-268.0;-246.0;187.0;568.0
586.0;-667.0;-163;?;-297.0;?;-241.0;181.0;577.0
593.0;-666.0;?;?;?;-517.0;?;176.0;?
?;?;-162;863.0;-301.0;-690.0;-235.0;173.0;574.0
606.0;?;?;868.0;-302.0;?;-233.0;170.0;?
?;?;-142;882.0;?;-1019.0;-233.0;164.0;570.0
613.0;-672.0;?;893.0;?;-1166.0;-234.0;?;565.0
621.0;?;?;904.0;-299.0;-1125.0;?;?;563.0
620.0;-667.0;?;913.0;-296.0;?;-237.0;125.0;556.0
621.0;-660.0;-43;916.0;-291.0;-1146.0;-238.0;110.0;?
631.0;-657.0;?;?;-285.0;?;-238.0;95.0;535.0
636.0;-651.0;-34;940.0;-276.0;-1285.0;-235.0;82.0;524.0
641.0;-640.0;-31;946.0;-266.0;-1342.0;-230.0;?;509.0
649.0;-624.0;-25;958.0;-257.0;-1354.0;?;53.0;?
648.0;-606.0;-20;973.0;-249.0;-1301.0;-218.0;?;498.0
646.0;-588.0;-13;990.0;-240.0;-1279.0;-214.0;21.0;499.0
641.0;-571.0;-9;1005.0;-230.0;-1250.0;-209.0;5.0;?
632.0;-552.0;-10;1021.0;?;?;?;?;499.0
623.0;-533.0;?;1019.0;-205.0;-1044.0;-194.0;-27.0;?
615.0;-516.0;-9;1021.0;-192.0;?;-185.0;-45.0;504.0
605.0;?;-9;1023.0;-179.0;-875.0;-176.0;-63.0;509.0
?;?;?;1019.0;-165.0;?;?;-81.0;512.0
576.0;-477.0;?;1019.0;-151.0;?;-156.0;?;516.0
?;-463.0;-9;1015.0;-134.0;-578.0;-147.0;-126.0;518.0
551.0;-450.0;?;1010.0;?;-496.0;?;-152.0;520.0
539.0;-437.0;-9;1009.0;-102.0;-400.0;-126.0;-180.0;523.0
525.0;-426.0;-9;1009.0;-89.0;?;?;-210.0;522.0
507.0;-413.0;-9;1007.0;-77.0;-616.0;?;?;?
?;-399.0;-8;1014.0;-65.0;-534.0;?;?;525.0
485.0;-384.0;?;?;-50.0;-208.0;?;-291.0;?
?;-378.0;-8;1023.0;?;99.0;-66.0;?;?
462.0;-374.0;-8;1035.0;?;437.0;-48.0;-333.0;513.0
?;-379.0;?;1050.0;1.0;538.0;?;-357.0;505.0
438.0;-383.0;?;1059.0;16.0;529.0;?;-381.0;499.0
429.0;-385.0;-8;1077.0;32.0;378.0;0.0;-403.0;489.0
?;-381.0;-8;1093.0;45.0;?;?;-421.0;480.0
?;-378.0;-8;1100.0;?;?;22.0;-433.0;?
410.0;-384.0;?;?;66.0;134.0;30.0;-440.0;?
406.0;-390.0;-8;1129.0;?;-48.0;37.0;-444.0;?
?;-395.0;-8;1143.0;90.0;-207.0;44.0;?;461.0
405.0;?;-8;1162.0;101.0;-176.0;52.0;-447.0;449.0
405.0;-391.0;-7;1179.0;113.0;?;?;-449.0;?
404.0;-388.0;-7;1191.0;124.0;-173.0;67.0;?;437.0
?;-382.0;-7;?;?;-175.0;77.0;?;428.0
?;-381.0;-7;1224.0;144.0;?;86.0;-455.0;?
405.0;-382.0;-8;1235.0;?;-138.0;95.0;?;417.0
401.0;-376.0;?;1251.0;161.0;-187.0;105.0;-464.0;407.0
393.0;-371.0;?;1272.0;?;-229.0;115.0;-469.0;401.0
387.0;-368.0;-6;1290.0;179.0;?;126.0;?;394.0
384.0;-360.0;-5;1317.0;187.0;?;138.0;-484.0;388.0
379.0;-354.0;?;1351.0;?;-8.0;148.0;-496.0;378.0
374.0;-354.0;7;?;201.0;35.0;?;-512.0;?
370.0;?;?;1419.0;208.0;32.0;166.0;-530.0;354.0
365.0;-350.0;11;?;215.0;176.0;176.0;-549.0;?
362.0;?;?;1522.0;?;305.0;185.0;-568.0;327.0
360.0;-369.0;13;?;227.0;1404.0;?;-588.0;?
?;?;14;1498.0;227.0;1484.0;195.0;?;291.0
352.0;-396.0;?;?;224.0;151.0;?;-618.0;278.0
351.0;-413.0;18;1513.0;228.0;894.0;200.0;-623.0;271.0
347.0;-416.0;20;1504.0;233.0;?;?;?;270.0
345.0;-418.0;21;1501.0;241.0;414.0;206.0;-624.0;269.0
?;?;21;?;250.0;193.0;211.0;-630.0;?
350.0;-394.0;24;1522.0;260.0;-88.0;218.0;-638.0;?
357.0;?;34;1541.0;270.0;-572.0;226.0;-645.0;246.0
364.0;?;38;1556.0;281.0;-854.0;236.0;-649.0;234.0
370.0;?;50;1601.0;295.0;-1018.0;247.0;-652.0;224.0
?;-271.0;63;1650.0;311.0;-788.0;261.0;-656.0;218.0
385.0;-214.0;74;1715.0;?;-644.0;?;-663.0;202.0
391.0;-165.0;101;1741.0;345.0;-674.0;291.0;-676.0;178.0
395.0;-121.0;106;1737.0;364.0;-496.0;?;-693.0;?
398.0;-77.0;112;1717.0;386.0;-346.0;326.0;-713.0;?
401.0;?;127;?;?;-396.0;346.0;?;66.0
401.0;13.0;124;1533.0;443.0;?;365.0;-763.0;14.0
406.0;64.0;124;1375.0;468.0;-528.0;387.0;-787.0;-36.0
412.0;109.0;125;1219.0;487.0;-784.0;410.0;-809.0;?
410.0;140.0;124;1059.0;505.0;-1073.0;427.0;-827.0;-127.0
415.0;155.0;125;963.0;524.0;-1188.0;441.0;-842.0;-165.0
?;161.0;?;870.0;543.0;-1191.0;455.0;-855.0;?
420.0;?;124;819.0;561.0;-1246.0;468.0;?;-233.0
430.0;179.0;124;797.0;577.0;-1350.0;?;-872.0;-265.0
441.0;?;?;768.0;593.0;?;491.0;?;-295.0
451.0;194.0;124;740.0;?;-1350.0;499.0;-876.0;-317.0
463.0;201.0;124;707.0;621.0;-1327.0;507.0;-872.0;?
475.0;208.0;124;?;632.0;-1298.0;513.0;?;-350.0
484.0;219.0;124;?;640.0;-1235.0;520.0;?;-363.0
498.0;226.0;124;629.0;649.0;-1028.0;525.0;-852.0;-366.0
508.0;233.0;?;597.0;658.0;-831.0;529.0;-845.0;-370.0
518.0;243.0;?;558.0;669.0;-472.0;531.0;-839.0;-366.0
524.0;?;124;?;?;-106.0;533.0;-837.0;-370.0
527.0;248.0;124;?;694.0;3.0;538.0;-838.0;-376.0
522.0;?;124;432.0;701.0;-165.0;546.0;-840.0;-387.0
520.0;261.0;?;391.0;706.0;-210.0;?;?;-400.0
522.0;266.0;125;349.0;710.0;?;?;-844.0;-406.0
523.0;275.0;125;?;715.0;112.0;555.0;?;?
522.0;285.0;125;284.0;718.0;269.0;555.0;-849.0;-408.0
519.0;?;125;260.0;721.0;?;556.0;-851.0;-411.0
514.0;296.0;126;241.0;723.0;254.0;558.0;-852.0;?
512.0;297.0;127;234.0;726.0;277.0;560.0;-854.0;-423.0
506.0;301.0;129;236.0;?;?;563.0;-854.0;?
502.0;304.0;130;241.0;731.0;?;565.0;-855.0;-448.0
498.0;?;133;259.0;734.0;?;566.0;-854.0;-458.0
496.0;294.0;135;282.0;738.0;?;567.0;-854.0;-466.0
?;287.0;135;319.0;741.0;374.0;568.0;-852.0;-470.0
492.0;278.0;135;349.0;744.0;?;569.0;-851.0;-470.0
?;274.0;?;371.0;?;352.0;570.0;-849.0;-473.0
494.0;269.0;158;?;746.0;?;570.0;-846.0;-471.0
496.0;263.0;148;422.0;747.0;404.0;572.0;-844.0;-472.0
495.0;259.0;169;?;748.0;378.0;573.0;-842.0;-472.0
492.0;256.0;168;454.0;750.0;328.0;573.0;?;-472.0
493.0;254.0;154;?;?;267.0;575.0;-838.0;-473.0
?;?;227;?;752.0;?;577.0;-836.0;-476.0
487.0;259.0;3;461.0;?;?;580.0;-834.0;-479.0
?;265.0;-188;453.0;751.0;147.0;582.0;-833.0;-481.0
482.0;?;-162;?;749.0;?;?;-833.0;-483.0
476.0;291.0;-172;426.0;751.0;-184.0;588.0;-832.0;-487.0
471.0;307.0;?;406.0;753.0;-367.0;?;-831.0;-491.0
468.0;?;199;384.0;753.0;?;588.0;?;-493.0
458.0;328.0;118;342.0;756.0;-1023.0;587.0;?;?
445.0;326.0;153;307.0;760.0;-1384.0;587.0;-842.0;-494.0
?;318.0;?;278.0;762.0;-1477.0;?;-851.0;-499.0
416.0;316.0;119;?;763.0;?;591.0;?;-506.0
411.0;317.0;123;?;764.0;-1265.0;592.0;?;-514.0
406.0;?;114;?;765.0;-1196.0;?;-868.0;-524.0
398.0;311.0;118;95.0;?;?;?;?;-530.0
392.0;307.0;116;50.0;768.0;?;597.0;?;-536.0
387.0;307.0;117;4.0;769.0;?;598.0;?;-542.0
?;304.0;117;-37.0;770.0;-289.0;599.0;-882.0;-545.0
377.0;?;117;-67.0;771.0;?;599.0;-885.0;-548.0
377.0;299.0;?;-87.0;?;216.0;599.0;-887.0;-551.0
378.0;303.0;117;-102.0;771.0;387.0;600.0;?;-553.0
?;310.0;118;-97.0;770.0;424.0;602.0;?;-555.0
372.0;?;118;-81.0;769.0;591.0;602.0;-887.0;-560.0
366.0;327.0;118;-41.0;?;829.0;?;-888.0;-566.0
365.0;329.0;119;?;769.0;942.0;604.0;-887.0;?
361.0;335.0;119;35.0;772.0;?;600.0;-884.0;-574.0
354.0;341.0;119;90.0;775.0;?;?;-882.0;?
347.0;342.0;?;140.0;779.0;940.0;594.0;-881.0;-582.0
343.0;?;121;195.0;?;434.0;590.0;?;-588.0
?;306.0;123;?;783.0;113.0;590.0;-879.0;-592.0
324.0;295.0;130;?;782.0;123.0;590.0;-878.0;-598.0
308.0;302.0;135;262.0;782.0;357.0;?;-879.0;-605.0
?;315.0;141;?;782.0;388.0;590.0;-879.0;-611.0
289.0;329.0;132;278.0;782.0;311.0;?;?;-615.0
279.0;?;126;274.0;?;240.0;590.0;-878.0;-621.0
274.0;?;129;271.0;?;212.0;590.0;-875.0;-624.0
269.0;359.0;?;259.0;783.0;265.0;589.0;?;-628.0
264.0;367.0;25;242.0;784.0;263.0;590.0;?;-632.0
257.0;372.0;24;218.0;785.0;?;?;-867.0;-635.0
254.0;?;23;198.0;?;51.0;593.0;-863.0;?
252.0;375.0;23;?;?;-8.0;595.0;?;-640.0
250.0;371.0;11;156.0;789.0;-108.0;596.0;-854.0;-642.0
255.0;?;6;132.0;792.0;-188.0;596.0;-849.0;-641.0
258.0;342.0;?;101.0;794.0;-306.0;596.0;-844.0;-639.0
265.0;322.0;7;76.0;?;?;?;-842.0;-639.0
?;300.0;?;53.0;?;-550.0;595.0;-841.0;-633.0
283.0;?;8;30.0;801.0;-572.0;593.0;-840.0;-628.0
288.0;?;8;9.0;804.0;-426.0;590.0;-841.0;-625.0
293.0;262.0;8;-10.0;806.0;-235.0;588.0;?;-622.0
294.0;256.0;?;-25.0;?;-152.0;586.0;-839.0;-623.0
288.0;244.0;8;?;809.0;?;585.0;-841.0;-624.0
285.0;231.0;8;-40.0;?;?;?;-847.0;?
284.0;?;8;-39.0;813.0;-63.0;580.0;?;-626.0
282.0;207.0;8;?;815.0;?;576.0;-859.0;-625.0
280.0;198.0;8;-21.0;817.0;?;573.0;-862.0;-620.0
?;190.0;8;?;819.0;?;568.0;-862.0;-619.0
277.0;184.0;8;6.0;823.0;362.0;?;-862.0;-620.0
275.0;178.0;8;?;826.0;?;555.0;?;?
?;?;8;35.0;?;514.0;547.0;-855.0;-622.0
?;168.0;8;46.0;838.0;798.0;534.0;?;-621.0
?;166.0;?;?;?;737.0;519.0;?;-620.0
266.0;156.0;8;53.0;852.0;477.0;507.0;-845.0;-621.0
266.0;144.0;8;?;857.0;231.0;498.0;-845.0;-620.0
269.0;140.0;8;31.0;861.0;217.0;491.0;?;-619.0
273.0;142.0;8;?;863.0;?;485.0;?;-616.0
?;142.0;?;-2.0;?;?;481.0;-842.0;-616.0
280.0;142.0;8;-20.0;865.0;64.0;478.0;-840.0;-616.0
280.0;139.0;8;-38.0;865.0;-13.0;476.0;-838.0;-616.0
281.0;138.0;8;-58.0;865.0;-70.0;475.0;-836.0;-617.0
282.0;135.0;?;-75.0;?;?;?;-836.0;-617.0
288.0;132.0;8;-87.0;863.0;-95.0;475.0;-837.0;-618.0
292.0;?;8;-99.0;862.0;?;476.0;?;-615.0
297.0;133.0;8;?;861.0;-146.0;477.0;?;-615.0
307.0;132.0;8;-123.0;860.0;?;478.0;-833.0;-612.0
315.0;131.0;8;-130.0;859.0;-112.0;480.0;?;-607.0
327.0;130.0;8;?;?;-78.0;481.0;-823.0;-600.0
335.0;129.0;?;-141.0;?;-43.0;482.0;-821.0;-593.0
342.0;129.0;?;-146.0;856.0;?;483.0;-819.0;-589.0
351.0;132.0;?;-145.0;855.0;43.0;484.0;-816.0;-585.0
356.0;133.0;8;-148.0;855.0;?;485.0;-813.0;-581.0
?;131.0;8;-148.0;855.0;27.0;485.0;-810.0;?
366.0;131.0;?;-149.0;854.0;38.0;?;?;-574.0
369.0;135.0;8;-148.0;853.0;?;487.0;?;?
370.0;134.0;?;-149.0;853.0;94.0;489.0;-806.0;-570.0
372.0;137.0;8;-147.0;?;107.0;?;?;-570.0
372.0;141.0;8;?;851.0;?;490.0;?;-571.0
371.0;?;?;-145.0;851.0;?;492.0;-805.0;?
370.0;?;8;-140.0;850.0;?;493.0;-806.0;-570.0
370.0;?;?;-140.0;850.0;?;493.0;-807.0;-572.0
?;147.0;8;?;?;?;494.0;-809.0;-573.0
368.0;148.0;8;-138.0;850.0;39.0;?;-813.0;-573.0
364.0;?;8;-137.0;850.0;47.0;495.0;-815.0;-576.0
363.0;155.0;8;-138.0;?;41.0;496.0;?;-579.0
361.0;?;8;?;?;115.0;?;?;?
358.0;166.0;8;-140.0;850.0;137.0;496.0;-822.0;-586.0
352.0;171.0;8;?;850.0;139.0;496.0;?;?
?;176.0;?;?;850.0;166.0;496.0;-829.0;-592.0
344.0;180.0;?;-134.0;?;127.0;496.0;-832.0;-595.0
?;?;8;-130.0;?;167.0;497.0;-833.0;-601.0
324.0;191.0;8;?;850.0;131.0;?;-835.0;-609.0
?;197.0;8;-119.0;850.0;118.0;497.0;?;-618.0
285.0;205.0;?;-115.0;?;125.0;?;-833.0;-628.0
260.0;217.0;8;-111.0;849.0;192.0;495.0;-828.0;-636.0
227.0;228.0;8;-107.0;849.0;?;?;-819.0;?
188.0;241.0;8;-101.0;849.0;357.0;490.0;-811.0;-638.0
147.0;?;8;-94.0;848.0;462.0;486.0;-802.0;-631.0
105.0;?;8;-80.0;?;542.0;481.0;-793.0;-614.0
63.0;291.0;?;-64.0;845.0;609.0;?;?;-592.0
22.0;307.0;8;-39.0;?;683.0;470.0;-785.0;?
-4.0;?;7;-20.0;840.0;765.0;464.0;?;-539.0
-22.0;333.0;7;0.0;837.0;801.0;458.0;-781.0;-521.0
-36.0;345.0;7;21.0;833.0;770.0;?;?;-499.0
-44.0;355.0;7;40.0;830.0;787.0;446.0;?;-481.0
?;361.0;7;57.0;?;748.0;440.0;-776.0;-460.0
-58.0;365.0;7;72.0;825.0;635.0;432.0;-776.0;-439.0
-56.0;372.0;6;86.0;823.0;526.0;424.0;-777.0;?
-55.0;?;7;91.0;821.0;?;415.0;-777.0;?
-51.0;379.0;7;?;819.0;290.0;406.0;-778.0;?
-52.0;?;8;95.0;819.0;196.0;398.0;-777.0;?
?;383.0;?;87.0;818.0;53.0;393.0;-774.0;?
-47.0;389.0;?;80.0;818.0;-91.0;390.0;-772.0;-314.0
-41.0;387.0;10;?;819.0;-220.0;?;-770.0;-305.0
-33.0;?;11;52.0;822.0;-256.0;?;?;-306.0
?;381.0;?;?;?;-340.0;388.0;-770.0;?
-28.0;?;12;13.0;831.0;-442.0;391.0;?;-340.0
-26.0;378.0;?;-1.0;834.0;-510.0;397.0;?;-354.0
-23.0;378.0;?;-21.0;838.0;?;404.0;?;-378.0
?;376.0;11;-40.0;841.0;?;411.0;-779.0;-399.0
-14.0;377.0;10;-68.0;844.0;-647.0;420.0;-783.0;-422.0
-9.0;?;10;-94.0;846.0;-678.0;429.0;-783.0;-443.0
?;377.0;11;?;?;?;438.0;-777.0;-469.0
16.0;374.0;12;-151.0;848.0;-609.0;448.0;-768.0;-490.0
33.0;372.0;12;?;849.0;-615.0;?;?;-506.0
51.0;367.0;11;-227.0;849.0;-513.0;468.0;-756.0;-519.0
69.0;362.0;8;-268.0;849.0;-413.0;480.0;-754.0;-530.0
82.0;355.0;7;-304.0;?;-312.0;492.0;-755.0;-543.0
86.0;?;7;-339.0;847.0;-217.0;502.0;?;?
?;335.0;7;-368.0;845.0;-272.0;513.0;-759.0;-573.0
95.0;325.0;7;-391.0;842.0;-303.0;523.0;-766.0;-583.0
101.0;311.0;7;-406.0;840.0;-252.0;531.0;-778.0;-593.0
106.0;?;7;?;837.0;-115.0;539.0;-793.0;-600.0
?;289.0;7;-425.0;?;63.0;547.0;-805.0;-609.0
108.0;?;7;-425.0;830.0;120.0;?;?;-622.0
114.0;266.0;7;-418.0;827.0;?;560.0;-828.0;-632.0
127.0;249.0;7;-411.0;824.0;-36.0;565.0;-839.0;-642.0
143.0;230.0;7;?;821.0;27.0;?;-852.0;-651.0
165.0;216.0;7;-403.0;819.0;?;572.0;-865.0;-652.0
188.0;208.0;?;-399.0;817.0;143.0;574.0;-875.0;-651.0
?;199.0;7;-392.0;?;?;?;-883.0;-645.0
?;196.0;7;?;815.0;175.0;575.0;-896.0;?
?;190.0;7;-383.0;?;204.0;574.0;-909.0;-626.0
281.0;188.0;7;?;817.0;?;571.0;-920.0;-615.0
296.0;185.0;7;?;819.0;370.0;566.0;?;-605.0
312.0;179.0;7;?;824.0;?;558.0;?;-596.0
318.0;174.0;7;-340.0;830.0;660.0;547.0;?;?
316.0;166.0;7;-326.0;837.0;628.0;533.0;?;-595.0
?;157.0;?;?;845.0;675.0;517.0;-916.0;-598.0
299.0;?;7;?;?;706.0;500.0;-911.0;-602.0
284.0;135.0;7;-278.0;?;599.0;483.0;-904.0;?
269.0;113.0;7;-259.0;867.0;385.0;464.0;-899.0;-615.0
247.0;94.0;7;-245.0;873.0;219.0;448.0;-895.0;-621.0
228.0;78.0;7;-229.0;877.0;?;435.0;-894.0;-630.0
212.0;59.0;7;?;880.0;102.0;422.0;-893.0;-634.0
196.0;41.0;7;?;882.0;148.0;413.0;-895.0;-641.0
