InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-134;640.0;-633.0;-143;-312.0;209.0;491.0;579.0;-599.0;42;69.0
?;639.0;-633.0;-143;-312.0;?;?;579.0;-600.0;43;?
-134;639.0;-633.0;-143;-312.0;208.0;492.0;?;?;51;?
?;639.0;-633.0;-143;-312.0;207.0;492.0;?;-600.0;46;76.0
-134;638.0;-633.0;-143;-312.0;203.0;492.0;579.0;-600.0;42;59.0
?;638.0;-634.0;-143;-311.0;?;?;579.0;?;47;79.0
-134;638.0;-634.0;-143;-311.0;?;493.0;579.0;-600.0;50;?
-134;640.0;-634.0;-143;-310.0;206.0;492.0;579.0;?;?;?
-134;640.0;-634.0;?;?;?;491.0;579.0;-600.0;?;77.0
-134;?;-634.0;-143;-310.0;207.0;491.0;579.0;-600.0;?;83.0
-134;637.0;-634.0;?;-310.0;205.0;491.0;580.0;?;?;57.0
-134;638.0;?;-143;-310.0;204.0;493.0;579.0;-600.0;46;82.0
-134;636.0;-634.0;-143;?;205.0;492.0;579.0;-600.0;45;87.0
-134;637.0;-634.0;-143;-310.0;205.0;?;579.0;?;?;?
-134;638.0;-634.0;-143;-310.0;209.0;491.0;579.0;-600.0;45;70.0
?;637.0;?;-143;-310.0;206.0;490.0;?;?;43;50.0
-134;637.0;-634.0;-143;-311.0;206.0;?;579.0;-601.0;44;?
-134;637.0;-633.0;-143;-311.0;208.0;490.0;579.0;?;45;?
-134;638.0;-634.0;?;-310.0;?;490.0;579.0;-601.0;46;59.0
-134;637.0;-634.0;?;-310.0;206.0;489.0;579.0;-601.0;?;68.0
-134;638.0;-634.0;-143;-310.0;?;489.0;579.0;?;49;85.0
-134;?;-634.0;-143;?;200.0;?;579.0;-601.0;?;60.0
-134;?;-634.0;?;-311.0;201.0;488.0;579.0;-601.0;?;81.0
?;639.0;-635.0;-143;-311.0;208.0;?;?;-600.0;49;46.0
-134;639.0;-635.0;?;-311.0;?;487.0;?;?;49;65.0
-134;639.0;-635.0;-143;-310.0;201.0;485.0;580.0;-600.0;49;59.0
-134;?;-635.0;-143;-310.0;?;486.0;581.0;-600.0;49;52.0
-134;640.0;-635.0;-143;-310.0;?;484.0;581.0;-601.0;48;66.0
-134;?;?;-143;-310.0;204.0;484.0;?;-600.0;51;40.0
-134;639.0;?;-143;-310.0;203.0;485.0;581.0;-600.0;48;66.0
-134;639.0;-635.0;?;-310.0;?;484.0;580.0;-601.0;44;62.0
-134;638.0;-635.0;-143;-310.0;201.0;?;580.0;?;50;60.0
-134;642.0;?;?;-310.0;?;484.0;?;?;51;70.0
?;640.0;?;-143;-311.0;206.0;482.0;582.0;-600.0;47;59.0
-134;642.0;-636.0;-143;-311.0;208.0;481.0;?;-600.0;51;62.0
-134;?;?;-143;-312.0;206.0;?;584.0;-600.0;48;69.0
-134;642.0;-636.0;-143;?;200.0;482.0;584.0;-601.0;?;73.0
-134;?;-636.0;?;-313.0;194.0;483.0;584.0;-601.0;53;60.0
-134;644.0;?;-143;-312.0;189.0;482.0;583.0;?;53;59.0
-134;643.0;-636.0;?;-312.0;203.0;481.0;584.0;-601.0;53;62.0
-134;641.0;-636.0;-143;-312.0;203.0;?;?;?;?;?
-134;643.0;?;-143;-312.0;203.0;481.0;584.0;-601.0;42;?
-134;642.0;-636.0;-143;-312.0;198.0;481.0;?;?;?;64.0
-134;642.0;-636.0;?;-312.0;?;?;584.0;?;?;50.0
?;642.0;-636.0;-143;-312.0;?;481.0;583.0;?;49;73.0
?;642.0;-636.0;-143;-313.0;207.0;?;583.0;-600.0;49;82.0
-134;?;?;-143;?;198.0;481.0;583.0;-600.0;42;79.0
-134;642.0;-636.0;-143;?;196.0;481.0;583.0;-600.0;?;80.0
-134;?;-636.0;?;?;193.0;483.0;583.0;-600.0;51;?
-134;640.0;?;-143;-313.0;198.0;482.0;?;?;47;52.0
?;641.0;-636.0;?;-313.0;198.0;483.0;583.0;-600.0;?;71.0
-134;?;-636.0;-143;?;204.0;482.0;583.0;-600.0;?;68.0
-134;?;-635.0;-143;-313.0;201.0;483.0;?;-600.0;?;73.0
-134;?;-635.0;-143;?;186.0;481.0;582.0;?;51;81.0
-134;640.0;-635.0;-143;-313.0;?;482.0;582.0;?;52;77.0
-134;641.0;-635.0;-143;?;206.0;483.0;582.0;-598.0;?;?
-134;640.0;-635.0;-143;?;201.0;483.0;583.0;-598.0;47;?
-134;641.0;-635.0;-143;-313.0;203.0;486.0;584.0;-598.0;?;128.0
?;641.0;-635.0;?;-312.0;194.0;486.0;584.0;-598.0;42;114.0
-134;?;-635.0;-143;-312.0;213.0;?;584.0;-599.0;39;116.0
-134;?;?;-143;?;157.0;?;?;-600.0;?;137.0
-134;?;-634.0;?;-312.0;158.0;487.0;585.0;-601.0;49;162.0
-134;644.0;-633.0;-143;-313.0;?;488.0;?;-604.0;46;210.0
-134;?;?;-143;-314.0;?;?;?;?;46;305.0
-134;648.0;-632.0;-143;?;255.0;493.0;589.0;-612.0;46;338.0
-134;649.0;-632.0;-143;-314.0;241.0;494.0;590.0;-613.0;?;363.0
-134;651.0;?;-143;-314.0;234.0;494.0;592.0;-614.0;?;336.0
-134;651.0;-632.0;-143;-313.0;189.0;495.0;592.0;-618.0;32;344.0
-134;649.0;-632.0;?;-313.0;178.0;494.0;590.0;-624.0;54;362.0
?;649.0;?;-141;-312.0;121.0;495.0;589.0;-632.0;53;?
-133;?;-630.0;-139;-312.0;80.0;498.0;588.0;-641.0;?;411.0
-130;652.0;-629.0;-138;-313.0;?;?;588.0;-650.0;58;?
-127;651.0;-628.0;-138;-313.0;214.0;496.0;588.0;-658.0;34;452.0
?;650.0;-627.0;?;-313.0;195.0;?;587.0;?;23;?
-116;?;-627.0;-140;-312.0;152.0;493.0;587.0;-672.0;26;397.0
-110;?;?;-144;-311.0;122.0;491.0;587.0;-678.0;?;331.0
?;646.0;?;?;?;121.0;493.0;586.0;-682.0;-31;312.0
?;646.0;-631.0;-146;-309.0;118.0;494.0;587.0;-684.0;-34;218.0
-101;644.0;-633.0;-145;?;143.0;496.0;588.0;-683.0;11;193.0
-97;643.0;-634.0;-146;-306.0;144.0;498.0;?;-682.0;?;243.0
?;643.0;?;?;?;143.0;499.0;591.0;-682.0;38;300.0
?;642.0;?;?;?;?;500.0;591.0;-683.0;96;?
-96;642.0;-636.0;-146;-300.0;153.0;502.0;590.0;-685.0;16;379.0
-96;641.0;-638.0;-145;-298.0;?;504.0;590.0;?;20;364.0
?;?;?;?;-294.0;172.0;509.0;590.0;?;121;275.0
-98;?;-642.0;-144;-291.0;185.0;512.0;591.0;-692.0;241;288.0
-99;640.0;?;-149;?;?;518.0;591.0;?;168;351.0
-102;?;-646.0;-141;?;258.0;523.0;592.0;-691.0;113;368.0
-106;644.0;-647.0;-116;-282.0;261.0;531.0;?;?;104;?
-108;645.0;-647.0;?;-277.0;271.0;538.0;592.0;-683.0;78;308.0
-110;644.0;-649.0;-94;-272.0;?;544.0;591.0;?;462;296.0
-112;642.0;-652.0;-83;-266.0;309.0;550.0;589.0;-669.0;597;296.0
-110;?;-654.0;-78;-262.0;?;554.0;587.0;?;?;353.0
-113;?;-654.0;-70;-259.0;333.0;561.0;584.0;-646.0;499;359.0
-126;641.0;-651.0;-65;-259.0;333.0;565.0;579.0;-630.0;423;296.0
-136;643.0;-648.0;-61;?;357.0;?;571.0;-611.0;?;257.0
-140;651.0;-645.0;?;?;399.0;575.0;564.0;-590.0;?;273.0
-143;664.0;?;-58;?;?;578.0;560.0;-570.0;-125;219.0
-141;681.0;-640.0;-57;-301.0;263.0;577.0;559.0;-550.0;-117;172.0
?;697.0;-638.0;-57;?;264.0;578.0;561.0;-531.0;-47;320.0
-151;714.0;-636.0;-57;-336.0;244.0;576.0;564.0;?;405;?
-155;731.0;?;-60;-357.0;332.0;573.0;563.0;-493.0;560;115.0
-156;747.0;-628.0;-66;-381.0;364.0;568.0;?;-475.0;?;69.0
?;762.0;?;-69;-406.0;344.0;562.0;557.0;-461.0;?;?
-157;772.0;-612.0;?;-430.0;302.0;555.0;?;-451.0;641;?
-156;?;?;-70;-456.0;?;?;547.0;-446.0;609;-29.0
-155;782.0;-584.0;-73;-481.0;522.0;539.0;541.0;-444.0;567;-282.0
-154;783.0;-564.0;-72;-508.0;602.0;526.0;534.0;-443.0;?;-242.0
-153;781.0;-539.0;-78;-536.0;713.0;508.0;523.0;-442.0;614;-336.0
-152;782.0;?;-86;-567.0;605.0;488.0;512.0;?;640;-256.0
-153;787.0;-477.0;-89;-599.0;655.0;?;499.0;-435.0;626;-243.0
-152;786.0;?;-93;-629.0;689.0;450.0;484.0;?;637;-192.0
-152;782.0;-410.0;-96;?;673.0;435.0;?;-414.0;?;-246.0
-152;773.0;-375.0;?;-685.0;523.0;418.0;463.0;-403.0;685;?
-152;758.0;-341.0;-99;-709.0;462.0;401.0;458.0;-395.0;?;-255.0
-152;744.0;-314.0;-101;-731.0;520.0;383.0;?;-391.0;757;-356.0
-152;726.0;-290.0;-102;?;?;363.0;448.0;-391.0;?;-231.0
-152;?;-271.0;?;-763.0;504.0;?;?;-389.0;748;?
-152;?;?;?;-772.0;399.0;313.0;442.0;-381.0;728;-331.0
-151;675.0;-248.0;-104;-778.0;?;?;437.0;-371.0;667;-413.0
-150;?;-240.0;-104;-781.0;595.0;275.0;429.0;-362.0;687;-392.0
?;?;?;-104;-781.0;551.0;253.0;423.0;-351.0;?;?
-148;641.0;-226.0;?;-780.0;?;225.0;412.0;-341.0;?;-389.0
?;633.0;-222.0;-105;-778.0;390.0;?;404.0;-335.0;707;-254.0
-144;626.0;-222.0;-105;-777.0;453.0;170.0;400.0;-331.0;659;-190.0
-140;620.0;-227.0;-105;-776.0;336.0;?;396.0;-329.0;593;-274.0
-137;617.0;-236.0;-105;-773.0;?;119.0;395.0;-328.0;642;?
-133;614.0;?;-105;-768.0;?;101.0;391.0;-335.0;532;-377.0
-132;615.0;?;-105;-760.0;?;?;387.0;-347.0;466;-232.0
?;619.0;-282.0;-105;-750.0;136.0;80.0;386.0;?;615;?
?;620.0;-305.0;?;?;48.0;?;?;-375.0;553;-177.0
-139;628.0;-328.0;-105;-720.0;54.0;87.0;399.0;-393.0;490;-156.0
-140;630.0;-344.0;-105;-712.0;114.0;?;422.0;-416.0;?;?
-141;?;-358.0;?;?;177.0;119.0;449.0;-446.0;653;-68.0
?;?;-374.0;?;-711.0;188.0;?;475.0;?;688;-80.0
-143;618.0;?;-105;-713.0;123.0;163.0;?;-507.0;564;-45.0
?;610.0;-396.0;-105;?;39.0;188.0;505.0;-534.0;716;?
-144;601.0;-402.0;-105;-721.0;?;?;?;-555.0;701;-65.0
-145;590.0;?;-105;?;84.0;244.0;505.0;?;670;-41.0
-146;579.0;?;-105;-728.0;79.0;267.0;502.0;-588.0;718;?
?;565.0;-417.0;-105;-736.0;53.0;289.0;499.0;-602.0;652;-67.0
-150;549.0;-423.0;-105;-744.0;47.0;306.0;?;-617.0;700;-110.0
?;?;-431.0;-105;-752.0;88.0;320.0;515.0;-636.0;705;-5.0
-153;502.0;-443.0;-105;-760.0;101.0;335.0;524.0;-658.0;693;?
-153;479.0;-455.0;-105;-768.0;108.0;344.0;529.0;-680.0;675;71.0
-154;459.0;-466.0;-105;-773.0;76.0;350.0;533.0;-702.0;727;63.0
-156;440.0;-475.0;?;-778.0;90.0;?;536.0;-721.0;828;?
-157;421.0;-483.0;-106;?;79.0;?;536.0;-739.0;776;76.0
-157;398.0;?;?;-788.0;88.0;353.0;535.0;?;764;74.0
-157;378.0;-499.0;-106;-794.0;98.0;350.0;538.0;-768.0;802;?
-157;357.0;?;?;-799.0;98.0;346.0;?;-778.0;788;10.0
?;334.0;-511.0;-108;?;?;341.0;553.0;-786.0;776;28.0
-158;314.0;?;-108;-809.0;95.0;?;562.0;-791.0;775;51.0
?;292.0;?;-109;-812.0;126.0;?;573.0;-794.0;778;29.0
-158;272.0;-525.0;-109;-815.0;150.0;?;585.0;?;776;153.0
-158;251.0;-529.0;?;-818.0;163.0;?;?;-790.0;780;-98.0
?;?;?;-112;-821.0;171.0;295.0;613.0;-784.0;786;59.0
-158;205.0;?;-113;-824.0;169.0;282.0;627.0;-777.0;782;22.0
-158;?;-537.0;-114;-826.0;131.0;265.0;639.0;-770.0;778;-52.0
-158;166.0;-538.0;-115;-828.0;162.0;249.0;650.0;-761.0;779;-20.0
?;153.0;-537.0;-114;-829.0;167.0;233.0;658.0;-751.0;773;-7.0
-158;143.0;-537.0;-113;?;190.0;214.0;?;-742.0;772;-94.0
?;133.0;-535.0;?;-833.0;223.0;?;669.0;-735.0;775;-139.0
?;?;-531.0;-112;?;?;171.0;675.0;-730.0;774;?
-158;105.0;-526.0;-111;-842.0;171.0;150.0;?;?;777;?
-159;89.0;?;?;-846.0;87.0;?;687.0;-722.0;782;-173.0
-159;75.0;?;-110;-849.0;89.0;125.0;689.0;-719.0;783;-131.0
-159;?;-512.0;-110;-853.0;?;114.0;690.0;?;?;-172.0
-159;59.0;-508.0;-110;-855.0;63.0;105.0;688.0;-709.0;?;-168.0
?;55.0;?;-111;-858.0;?;101.0;?;-704.0;781;-159.0
-159;?;-501.0;?;-860.0;-4.0;96.0;684.0;-698.0;791;-143.0
-159;44.0;-498.0;-111;?;5.0;94.0;682.0;-694.0;789;?
-159;?;-496.0;?;?;?;94.0;681.0;-691.0;785;-140.0
-159;?;-494.0;?;-864.0;4.0;95.0;681.0;-688.0;?;-96.0
-159;?;-493.0;-117;?;2.0;95.0;681.0;?;?;?
-159;38.0;-492.0;-118;-865.0;?;95.0;682.0;-683.0;787;-116.0
-159;41.0;-492.0;?;-864.0;-35.0;97.0;683.0;?;795;-91.0
-159;43.0;?;?;-864.0;-41.0;97.0;685.0;-678.0;793;-74.0
?;46.0;?;-120;-863.0;-62.0;99.0;687.0;-676.0;?;-86.0
-159;51.0;-495.0;-120;-861.0;-8.0;100.0;690.0;?;790;-65.0
-159;?;-498.0;?;-858.0;-9.0;100.0;?;-679.0;793;-93.0
-159;61.0;-501.0;-123;-855.0;-9.0;101.0;695.0;?;794;-31.0
-159;69.0;?;?;-853.0;?;?;?;-681.0;?;-69.0
?;?;-506.0;-125;-851.0;-16.0;103.0;?;?;789;-3.0
-159;78.0;-508.0;-127;-849.0;29.0;101.0;705.0;-686.0;789;-42.0
?;80.0;-510.0;?;-848.0;16.0;103.0;?;-688.0;792;57.0
-159;83.0;?;-126;-847.0;34.0;?;709.0;-689.0;795;?
-159;83.0;-514.0;?;?;121.0;?;?;-691.0;794;15.0
-159;?;-515.0;-127;-845.0;112.0;111.0;?;?;791;16.0
-159;93.0;?;-127;?;106.0;117.0;706.0;-700.0;792;?
-159;98.0;-519.0;?;-843.0;?;?;704.0;-705.0;792;?
-159;?;-520.0;-127;-841.0;135.0;135.0;?;-711.0;?;87.0
-159;111.0;-523.0;?;-839.0;158.0;150.0;697.0;-717.0;?;101.0
-159;123.0;-526.0;-127;-837.0;?;164.0;693.0;?;786;116.0
-159;136.0;-530.0;-127;-833.0;?;183.0;687.0;-734.0;787;151.0
-159;148.0;-534.0;?;?;235.0;200.0;683.0;?;785;152.0
?;161.0;-538.0;-127;-825.0;254.0;219.0;680.0;-755.0;788;233.0
-159;177.0;?;-127;-821.0;281.0;?;?;-766.0;778;259.0
?;192.0;-547.0;-127;-816.0;283.0;259.0;677.0;-777.0;793;311.0
-158;206.0;?;-127;-811.0;?;?;678.0;-788.0;791;366.0
-158;?;?;-127;-806.0;?;295.0;679.0;-797.0;779;420.0
-158;234.0;-564.0;?;-800.0;363.0;313.0;681.0;-805.0;765;?
-158;?;-569.0;-127;?;370.0;?;683.0;?;670;501.0
-158;259.0;-574.0;?;-789.0;?;?;686.0;?;?;514.0
-158;272.0;?;-127;-783.0;332.0;358.0;688.0;-824.0;704;512.0
-159;285.0;-583.0;-127;-778.0;?;371.0;?;-829.0;747;502.0
-159;297.0;?;-127;-773.0;381.0;?;691.0;-833.0;1017;510.0
-159;310.0;-588.0;?;-768.0;365.0;?;690.0;-836.0;811;?
-159;?;-590.0;-127;-764.0;?;398.0;688.0;-838.0;710;592.0
-159;334.0;-591.0;-127;?;?;?;?;-839.0;830;612.0
-160;347.0;?;-127;-755.0;390.0;?;678.0;?;764;?
?;355.0;-592.0;-127;?;390.0;416.0;673.0;-837.0;800;651.0
-160;?;-592.0;-127;-751.0;365.0;?;?;-835.0;?;649.0
?;365.0;-592.0;-127;?;391.0;420.0;664.0;-833.0;772;660.0
-160;369.0;-592.0;-127;-748.0;354.0;424.0;660.0;-830.0;789;660.0
?;373.0;-593.0;-127;-748.0;359.0;428.0;657.0;-827.0;782;?
-160;?;-593.0;-127;?;?;430.0;653.0;-824.0;789;652.0
-160;373.0;-593.0;-127;-747.0;358.0;432.0;645.0;-820.0;782;?
-160;376.0;-592.0;?;-747.0;?;?;634.0;?;783;690.0
-160;379.0;?;-127;-747.0;343.0;435.0;627.0;-814.0;788;677.0
-160;381.0;-590.0;-127;-748.0;345.0;438.0;625.0;-810.0;786;725.0
-160;?;?;-127;-748.0;?;440.0;625.0;-807.0;?;743.0
-160;377.0;-591.0;-127;?;338.0;440.0;626.0;?;?;729.0
?;373.0;-592.0;-127;-749.0;?;441.0;?;?;781;716.0
-160;373.0;?;-127;-748.0;?;?;629.0;-797.0;787;725.0
-160;372.0;-594.0;-127;?;?;447.0;?;?;788;?
-160;371.0;-596.0;-127;-748.0;305.0;447.0;633.0;-792.0;785;768.0
-160;368.0;-597.0;-127;-747.0;289.0;?;636.0;-790.0;786;762.0
-160;365.0;?;-127;-746.0;297.0;449.0;?;-788.0;786;760.0
?;?;-602.0;-127;-744.0;280.0;453.0;641.0;-786.0;?;732.0
-160;?;?;-127;-743.0;?;?;?;-784.0;786;720.0
-160;362.0;-606.0;-127;-742.0;294.0;455.0;645.0;-783.0;788;730.0
-160;?;-607.0;-127;-741.0;271.0;454.0;647.0;-782.0;786;732.0
-160;362.0;?;-127;-741.0;277.0;?;648.0;-781.0;785;754.0
-160;361.0;-609.0;-127;?;273.0;455.0;?;-779.0;789;?
-160;359.0;-609.0;-127;-741.0;281.0;456.0;650.0;-778.0;789;780.0
-160;357.0;-609.0;-127;?;?;452.0;651.0;-778.0;?;780.0
-160;358.0;-610.0;-127;-741.0;257.0;453.0;651.0;-778.0;786;?
-160;353.0;-610.0;?;-742.0;251.0;453.0;?;?;783;?
?;352.0;-610.0;?;-743.0;259.0;?;651.0;-777.0;785;765.0
-160;348.0;-610.0;-127;-743.0;251.0;?;650.0;-777.0;786;750.0
-160;348.0;-610.0;-127;-744.0;256.0;450.0;650.0;-777.0;787;756.0
-160;344.0;-610.0;-127;?;249.0;?;650.0;?;788;?
-160;343.0;-610.0;-127;-745.0;?;449.0;650.0;-778.0;788;784.0
-160;339.0;-610.0;-127;?;248.0;448.0;650.0;-777.0;784;759.0
?;336.0;-610.0;-127;-747.0;?;449.0;650.0;-777.0;782;789.0
-160;?;?;?;-747.0;267.0;?;650.0;-778.0;783;760.0
-160;331.0;-612.0;-127;-747.0;265.0;446.0;651.0;?;786;780.0
-160;331.0;-612.0;?;-748.0;?;446.0;652.0;?;?;758.0
-160;328.0;-612.0;-127;-748.0;267.0;?;652.0;?;786;759.0
-160;?;-612.0;-127;-749.0;276.0;?;654.0;-782.0;785;753.0
?;324.0;-612.0;-127;-749.0;?;447.0;?;?;789;786.0
-160;322.0;-612.0;-127;?;249.0;444.0;658.0;?;788;751.0
-160;319.0;-612.0;-127;-750.0;247.0;444.0;659.0;-783.0;785;747.0
-160;318.0;-613.0;-127;-750.0;259.0;444.0;659.0;-783.0;?;?
-160;317.0;-613.0;-127;-750.0;265.0;444.0;659.0;-783.0;790;781.0
-160;316.0;-613.0;-127;-751.0;260.0;444.0;?;-783.0;790;787.0
?;317.0;?;-127;?;259.0;445.0;658.0;-782.0;783;769.0
-160;315.0;-612.0;-127;-751.0;257.0;445.0;658.0;?;785;777.0
-160;314.0;-612.0;-127;-751.0;273.0;?;658.0;-783.0;784;?
-160;317.0;?;?;-751.0;245.0;446.0;659.0;-783.0;786;791.0
-160;316.0;-613.0;-127;-750.0;249.0;?;659.0;-783.0;?;780.0
-160;319.0;-613.0;-127;-750.0;240.0;?;659.0;-782.0;?;?
-160;320.0;-613.0;-127;-750.0;?;446.0;?;-782.0;792;789.0
-160;320.0;-613.0;?;-749.0;258.0;446.0;?;-781.0;787;765.0
-160;322.0;?;-127;-749.0;254.0;448.0;660.0;-781.0;788;752.0
-160;324.0;-613.0;?;?;250.0;447.0;660.0;?;786;774.0
?;323.0;-614.0;-127;?;252.0;?;660.0;-781.0;786;779.0
-160;323.0;-614.0;-127;-748.0;248.0;449.0;660.0;-781.0;792;?
-160;323.0;?;-127;-748.0;244.0;449.0;660.0;-780.0;789;769.0
-160;323.0;-614.0;-127;-748.0;251.0;?;?;-780.0;785;775.0
-160;323.0;?;?;-748.0;243.0;449.0;660.0;-779.0;784;774.0
-160;323.0;-613.0;-127;?;239.0;449.0;660.0;-779.0;786;775.0
-160;?;?;-127;-749.0;240.0;450.0;660.0;-778.0;786;767.0
-160;321.0;-613.0;-127;-749.0;233.0;448.0;660.0;?;790;771.0
-160;?;-613.0;-127;-749.0;235.0;449.0;660.0;-777.0;790;768.0
-160;321.0;-613.0;-127;-749.0;232.0;?;660.0;-777.0;?;779.0
-160;321.0;?;?;-749.0;233.0;449.0;?;-776.0;785;780.0
?;321.0;?;-127;-750.0;235.0;448.0;660.0;-776.0;788;780.0
-160;323.0;-612.0;-127;-750.0;230.0;449.0;660.0;-776.0;787;?
-160;321.0;-613.0;-127;-750.0;229.0;448.0;?;-775.0;?;?
?;321.0;-613.0;?;-750.0;?;450.0;660.0;-775.0;784;777.0
?;321.0;?;-127;-750.0;?;448.0;661.0;-775.0;785;753.0
-160;320.0;-613.0;-127;-750.0;228.0;?;661.0;-775.0;783;759.0
-160;?;-613.0;-127;-750.0;224.0;448.0;661.0;?;782;780.0
-160;319.0;-613.0;-127;-750.0;234.0;446.0;661.0;?;?;?
-160;318.0;-613.0;-127;-750.0;235.0;447.0;661.0;-774.0;797;739.0
?;317.0;?;?;?;221.0;?;661.0;-774.0;788;?
-160;316.0;-614.0;-127;-750.0;?;446.0;661.0;-775.0;?;728.0
-160;317.0;-614.0;?;-750.0;?;447.0;661.0;-774.0;787;716.0
?;316.0;?;-127;-750.0;226.0;447.0;661.0;?;789;669.0
-160;317.0;-614.0;-127;?;214.0;?;661.0;-775.0;779;674.0
?;317.0;-614.0;-127;-750.0;226.0;?;661.0;-775.0;791;664.0
?;317.0;-614.0;-127;-750.0;227.0;447.0;661.0;-776.0;783;659.0
-160;317.0;?;-127;-751.0;224.0;447.0;661.0;-776.0;753;659.0
-159;315.0;-613.0;-127;-751.0;217.0;446.0;?;-777.0;786;644.0
-159;317.0;-613.0;-127;-751.0;220.0;?;661.0;-778.0;?;689.0
-158;?;?;-127;-752.0;231.0;?;662.0;?;?;?
-157;?;-612.0;?;-752.0;233.0;444.0;662.0;-783.0;860;603.0
-156;313.0;-612.0;?;-753.0;228.0;444.0;662.0;-785.0;784;573.0
?;314.0;-611.0;-127;-754.0;218.0;444.0;?;?;641;583.0
-156;311.0;?;-127;?;243.0;?;662.0;-791.0;?;553.0
-155;312.0;-610.0;-127;?;?;?;662.0;-794.0;488;532.0
-157;310.0;?;?;-756.0;250.0;441.0;662.0;-798.0;745;?
?;307.0;-610.0;-127;-756.0;271.0;?;?;?;?;446.0
?;304.0;-612.0;-127;?;284.0;442.0;664.0;-808.0;697;411.0
-160;297.0;-613.0;-127;-756.0;313.0;443.0;666.0;?;762;?
-161;293.0;-615.0;-127;-756.0;?;442.0;669.0;-819.0;825;350.0
-161;285.0;-617.0;?;-757.0;323.0;440.0;673.0;-824.0;769;290.0
-161;277.0;-620.0;?;-757.0;347.0;437.0;?;-829.0;809;250.0
-161;266.0;-623.0;-127;-757.0;326.0;434.0;682.0;-834.0;789;?
-161;253.0;?;-127;-757.0;351.0;430.0;686.0;-837.0;799;193.0
-161;234.0;?;-127;-758.0;?;425.0;693.0;-839.0;799;256.0
-161;212.0;-633.0;-127;-759.0;365.0;418.0;700.0;-842.0;?;254.0
-161;?;-633.0;-127;-761.0;379.0;411.0;703.0;-843.0;797;222.0
-161;?;-632.0;?;?;354.0;405.0;703.0;?;?;192.0
?;170.0;-629.0;-127;-767.0;386.0;397.0;701.0;-843.0;?;178.0
-161;159.0;-625.0;-127;-771.0;345.0;?;700.0;-839.0;787;205.0
-161;148.0;?;-127;-776.0;?;376.0;698.0;-835.0;797;197.0
-161;137.0;-616.0;-127;-781.0;371.0;365.0;?;-829.0;795;200.0
-161;125.0;-611.0;-127;-785.0;338.0;354.0;692.0;?;792;146.0
-161;115.0;-606.0;-127;?;379.0;340.0;688.0;-815.0;797;48.0
-161;105.0;-602.0;-128;-794.0;379.0;325.0;685.0;-806.0;794;82.0
-161;?;-597.0;?;-798.0;387.0;309.0;683.0;?;791;120.0
-161;77.0;?;?;-803.0;369.0;297.0;683.0;-785.0;790;153.0
-161;?;-587.0;-132;-807.0;361.0;285.0;681.0;-777.0;793;83.0
-161;?;-581.0;-133;-811.0;303.0;?;679.0;-770.0;788;120.0
-161;57.0;-576.0;-133;-815.0;285.0;255.0;676.0;-764.0;788;116.0
-161;55.0;-570.0;-133;-820.0;?;238.0;674.0;?;790;64.0
-161;51.0;-565.0;-133;-824.0;310.0;223.0;?;?;781;30.0
-160;46.0;-559.0;-133;-828.0;254.0;207.0;673.0;-753.0;783;84.0
?;41.0;-553.0;-133;-832.0;222.0;?;?;-749.0;?;11.0
-160;?;-548.0;-134;-836.0;?;179.0;?;?;784;92.0
-160;34.0;-543.0;-134;-839.0;270.0;166.0;677.0;-740.0;780;91.0
-160;32.0;-539.0;?;-842.0;257.0;155.0;677.0;-736.0;775;-51.0
?;?;-535.0;-134;-844.0;230.0;146.0;678.0;-734.0;?;17.0
-160;28.0;-533.0;-134;-846.0;?;139.0;678.0;?;780;19.0
-160;30.0;-531.0;-134;-847.0;201.0;131.0;679.0;-729.0;783;62.0
-160;?;-529.0;-134;-847.0;172.0;?;679.0;?;781;52.0
-160;34.0;?;?;-848.0;91.0;123.0;679.0;-724.0;772;?
-160;39.0;-528.0;-134;-848.0;?;?;?;-720.0;773;18.0
-160;42.0;-529.0;-134;-847.0;136.0;120.0;?;-716.0;?;?
-160;44.0;-529.0;-134;-846.0;110.0;119.0;685.0;-713.0;781;10.0
-160;48.0;-530.0;?;-845.0;?;117.0;688.0;-709.0;779;?
-160;50.0;-531.0;-134;?;?;118.0;691.0;-704.0;?;?
-160;?;-531.0;-134;-844.0;33.0;119.0;?;-703.0;782;31.0
?;56.0;-532.0;-134;-843.0;58.0;122.0;697.0;-701.0;?;13.0
-160;?;?;-134;?;100.0;124.0;699.0;-698.0;778;?
-160;68.0;?;-134;-839.0;?;127.0;701.0;-697.0;779;-13.0
-160;74.0;-539.0;-134;-838.0;?;130.0;701.0;-698.0;784;-6.0
-160;82.0;-540.0;-134;-836.0;60.0;134.0;702.0;-697.0;?;-20.0
-160;87.0;-542.0;-134;-835.0;62.0;?;?;-698.0;777;?
-160;94.0;-543.0;-134;-833.0;?;142.0;703.0;-700.0;785;?
-160;103.0;?;-135;-832.0;52.0;?;703.0;-702.0;?;3.0
