InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-682.0;-319.0;-516.0;2;?;?;563.0;-60.0;203.0;-618.0;?
-668.0;-324.0;-526.0;-2;-232.0;-615.0;564.0;?;204.0;-632.0;173.0
-522.0;-321.0;?;?;-231.0;-615.0;?;-55.0;205.0;-646.0;173.0
-446.0;-310.0;-565.0;-3;-230.0;-615.0;565.0;-45.0;205.0;-659.0;162.0
-321.0;-298.0;-583.0;-3;-230.0;-616.0;564.0;-13.0;204.0;-669.0;?
-49.0;-286.0;-594.0;-3;-231.0;-617.0;565.0;21.0;202.0;-673.0;171.0
223.0;-294.0;-597.0;?;-232.0;?;?;?;200.0;-672.0;192.0
?;?;-594.0;?;?;-606.0;567.0;6.0;204.0;?;179.0
293.0;-324.0;-588.0;-3;-238.0;-598.0;570.0;11.0;209.0;-675.0;168.0
129.0;-353.0;-586.0;-3;-242.0;-593.0;575.0;-21.0;?;-677.0;166.0
106.0;-379.0;-589.0;-3;-247.0;-588.0;580.0;-35.0;222.0;-675.0;174.0
89.0;-407.0;-594.0;-3;-253.0;?;?;15.0;231.0;?;177.0
?;-430.0;-597.0;?;-260.0;-581.0;591.0;-47.0;239.0;-671.0;181.0
?;-440.0;?;-6;-266.0;-579.0;598.0;-69.0;248.0;?;155.0
?;-449.0;?;-6;-271.0;-580.0;604.0;-31.0;255.0;-667.0;169.0
12.0;-460.0;-601.0;?;-275.0;?;?;-56.0;?;?;174.0
?;-473.0;?;-2;-278.0;-579.0;?;-34.0;268.0;-664.0;?
-37.0;?;-603.0;2;-280.0;-579.0;621.0;-57.0;273.0;-663.0;183.0
-69.0;-491.0;-603.0;2;-281.0;-580.0;?;-54.0;?;-664.0;192.0
56.0;-488.0;-604.0;4;-281.0;-581.0;625.0;-36.0;?;-664.0;205.0
?;-480.0;-602.0;6;-281.0;-581.0;626.0;-54.0;280.0;-663.0;247.0
335.0;-465.0;-599.0;1;-281.0;-581.0;?;?;283.0;-663.0;?
523.0;-450.0;-596.0;-7;-281.0;-580.0;627.0;-41.0;?;-660.0;238.0
?;-439.0;?;-4;-281.0;-580.0;628.0;-37.0;288.0;-655.0;?
832.0;-421.0;-590.0;4;-280.0;?;628.0;-28.0;?;-648.0;199.0
1007.0;?;-587.0;5;-281.0;-582.0;?;-41.0;290.0;?;199.0
1044.0;-388.0;-581.0;5;-280.0;?;629.0;-43.0;291.0;-628.0;189.0
?;?;-575.0;3;?;-585.0;?;-37.0;?;-618.0;197.0
1017.0;-334.0;-565.0;1;-279.0;?;?;-61.0;290.0;?;?
?;?;-552.0;10;-279.0;-587.0;628.0;?;290.0;-599.0;236.0
618.0;?;-536.0;16;?;?;628.0;-42.0;?;-593.0;?
226.0;-232.0;-518.0;7;-277.0;?;628.0;?;289.0;-594.0;248.0
80.0;-200.0;-503.0;4;-276.0;?;628.0;34.0;?;-596.0;232.0
-198.0;-181.0;?;7;-274.0;?;628.0;-19.0;?;-601.0;259.0
?;-178.0;?;5;-274.0;?;?;-52.0;289.0;-607.0;299.0
?;-178.0;-481.0;6;-273.0;-586.0;633.0;-56.0;290.0;-611.0;305.0
-357.0;-174.0;-480.0;6;-273.0;-583.0;638.0;-62.0;292.0;-614.0;245.0
-315.0;?;-481.0;6;-274.0;-579.0;?;-90.0;294.0;-618.0;230.0
-261.0;-179.0;-482.0;?;-275.0;-573.0;655.0;-71.0;296.0;?;259.0
-181.0;-180.0;?;?;-276.0;?;666.0;-90.0;?;?;?
?;-185.0;-485.0;?;?;-564.0;678.0;-80.0;298.0;-619.0;?
25.0;-186.0;?;3;-272.0;-563.0;692.0;-64.0;297.0;-616.0;275.0
119.0;-186.0;-489.0;3;-270.0;-565.0;706.0;-90.0;297.0;-612.0;253.0
119.0;?;-493.0;3;-267.0;-568.0;720.0;-118.0;?;-608.0;272.0
132.0;-189.0;-496.0;7;-264.0;-572.0;735.0;-121.0;307.0;-604.0;298.0
?;?;-500.0;7;-260.0;-581.0;744.0;-130.0;313.0;-601.0;310.0
27.0;-192.0;?;?;-255.0;-588.0;753.0;-105.0;?;-598.0;321.0
-23.0;-197.0;-509.0;?;-251.0;-589.0;764.0;-138.0;352.0;-595.0;298.0
46.0;-199.0;-513.0;2;?;-595.0;772.0;-206.0;?;-592.0;308.0
99.0;?;-518.0;-2;?;-602.0;779.0;-211.0;?;?;288.0
91.0;-201.0;-522.0;-4;?;-603.0;783.0;-217.0;403.0;-584.0;297.0
77.0;-200.0;-527.0;?;-242.0;-599.0;787.0;?;415.0;?;279.0
?;-199.0;-531.0;?;?;-602.0;788.0;-153.0;418.0;-576.0;287.0
-36.0;-202.0;-535.0;?;-240.0;-608.0;789.0;?;?;?;283.0
-86.0;-205.0;-539.0;?;?;-612.0;792.0;-116.0;418.0;?;?
-78.0;-208.0;-542.0;?;-239.0;-611.0;793.0;-116.0;420.0;-572.0;304.0
-79.0;-209.0;-547.0;-3;-239.0;-610.0;793.0;-75.0;420.0;-571.0;316.0
-54.0;-214.0;-552.0;?;-238.0;-607.0;?;-84.0;420.0;?;338.0
-13.0;-215.0;-555.0;-3;-239.0;?;792.0;?;?;?;348.0
-8.0;-215.0;-557.0;-3;-239.0;-608.0;793.0;-95.0;418.0;?;340.0
-41.0;-220.0;-559.0;-3;-239.0;-611.0;794.0;-48.0;?;-567.0;323.0
?;-219.0;-561.0;-3;?;-611.0;795.0;-51.0;417.0;-566.0;?
?;-220.0;-563.0;-3;-239.0;-613.0;794.0;-62.0;?;-566.0;282.0
-9.0;-220.0;-564.0;-3;-239.0;-619.0;794.0;-41.0;409.0;-565.0;260.0
18.0;-219.0;?;-3;?;-628.0;?;?;400.0;-565.0;250.0
-2.0;-216.0;-564.0;-3;?;-634.0;794.0;-11.0;396.0;-564.0;262.0
9.0;?;-564.0;?;-238.0;-637.0;794.0;-7.0;391.0;?;308.0
54.0;-210.0;-565.0;-3;-238.0;-639.0;793.0;-17.0;386.0;-563.0;298.0
10.0;-209.0;?;-3;-238.0;-631.0;?;-17.0;387.0;-563.0;292.0
-45.0;-212.0;-564.0;-3;-238.0;-626.0;790.0;-14.0;385.0;-563.0;301.0
?;-215.0;-566.0;-3;?;-626.0;789.0;6.0;382.0;-564.0;320.0
-55.0;?;-567.0;?;-236.0;?;789.0;?;377.0;-564.0;302.0
?;?;?;-4;-237.0;?;789.0;?;?;-565.0;311.0
-83.0;-225.0;-569.0;-2;?;?;?;6.0;372.0;-565.0;?
-169.0;-232.0;-570.0;-5;-239.0;-655.0;790.0;17.0;371.0;?;284.0
-177.0;?;-573.0;-4;?;-661.0;792.0;21.0;374.0;-570.0;293.0
-149.0;-248.0;?;1;-244.0;-661.0;794.0;1.0;380.0;-572.0;284.0
-165.0;-256.0;-577.0;-7;?;-654.0;792.0;10.0;387.0;-574.0;280.0
-213.0;-261.0;-578.0;-10;-250.0;-646.0;?;29.0;?;?;?
?;-260.0;-578.0;-7;?;?;788.0;4.0;?;-577.0;?
-119.0;-260.0;-578.0;-9;?;?;?;-2.0;399.0;?;250.0
-127.0;?;-579.0;-8;-252.0;-626.0;787.0;6.0;405.0;-578.0;279.0
-119.0;-258.0;-581.0;-8;-251.0;-618.0;786.0;10.0;407.0;-578.0;269.0
-129.0;-266.0;-583.0;-8;-250.0;?;786.0;?;407.0;-580.0;?
-201.0;-275.0;-584.0;-8;-249.0;-617.0;786.0;4.0;407.0;-582.0;287.0
-202.0;-286.0;-585.0;?;-250.0;-613.0;785.0;12.0;410.0;-584.0;288.0
-167.0;-303.0;-586.0;-8;-251.0;-609.0;785.0;11.0;413.0;-585.0;292.0
-86.0;?;-588.0;?;-252.0;?;?;-13.0;415.0;-584.0;321.0
-83.0;-352.0;-591.0;-8;-253.0;-608.0;787.0;22.0;418.0;?;?
?;-394.0;-593.0;?;-255.0;-612.0;787.0;43.0;419.0;?;256.0
-87.0;-419.0;-595.0;-8;-257.0;-615.0;787.0;21.0;?;?;?
-66.0;?;?;-8;-258.0;-623.0;?;22.0;?;-580.0;?
?;-423.0;-595.0;-8;-256.0;-638.0;?;8.0;404.0;-580.0;282.0
?;-426.0;?;-8;-255.0;-652.0;790.0;35.0;398.0;?;231.0
-53.0;-429.0;-596.0;?;-253.0;-662.0;792.0;?;395.0;-579.0;?
?;-429.0;-595.0;-8;-253.0;-667.0;793.0;-7.0;396.0;-579.0;299.0
-109.0;-426.0;?;?;-252.0;?;794.0;-2.0;395.0;-580.0;258.0
-132.0;-422.0;-590.0;-8;-252.0;?;794.0;-4.0;394.0;-581.0;?
?;-423.0;-588.0;-8;-253.0;-677.0;794.0;?;393.0;-584.0;281.0
-107.0;-425.0;-589.0;?;-254.0;?;794.0;?;390.0;-586.0;236.0
-263.0;-428.0;-596.0;-8;-254.0;-682.0;794.0;7.0;388.0;?;233.0
?;-422.0;-617.0;-8;-260.0;?;792.0;43.0;387.0;-574.0;238.0
?;?;-622.0;?;-263.0;-690.0;797.0;47.0;?;-575.0;214.0
?;-413.0;?;-8;-260.0;-698.0;?;?;384.0;-578.0;236.0
320.0;-410.0;?;-8;?;-701.0;802.0;16.0;384.0;-577.0;?
295.0;-408.0;-616.0;-8;-254.0;-704.0;803.0;24.0;382.0;-576.0;?
309.0;-403.0;-610.0;-8;-255.0;-708.0;?;?;379.0;-573.0;239.0
325.0;-400.0;-606.0;-8;-255.0;-710.0;801.0;126.0;379.0;-571.0;219.0
132.0;-405.0;-605.0;-8;?;-714.0;801.0;110.0;?;-568.0;170.0
183.0;-419.0;?;-8;-251.0;-718.0;803.0;63.0;373.0;-566.0;166.0
47.0;-435.0;-606.0;-8;-251.0;-720.0;?;52.0;373.0;-564.0;187.0
129.0;-434.0;-609.0;-8;-250.0;?;?;59.0;376.0;-564.0;211.0
5.0;-430.0;-612.0;-8;-249.0;?;?;?;379.0;-561.0;191.0
60.0;-433.0;-613.0;?;-248.0;-708.0;800.0;96.0;380.0;-558.0;185.0
165.0;-426.0;-612.0;-8;-246.0;-697.0;?;86.0;?;-553.0;201.0
?;-408.0;-605.0;-8;-244.0;-684.0;795.0;125.0;390.0;-551.0;146.0
48.0;-380.0;-601.0;-8;-243.0;?;797.0;141.0;381.0;-548.0;105.0
-222.0;?;-598.0;-8;-250.0;-713.0;801.0;105.0;374.0;-547.0;116.0
157.0;-332.0;-595.0;-8;-247.0;-723.0;?;?;367.0;-547.0;121.0
392.0;?;-593.0;-8;-239.0;-734.0;800.0;171.0;357.0;-545.0;141.0
485.0;-318.0;-587.0;?;-234.0;-743.0;804.0;133.0;351.0;-542.0;146.0
390.0;-308.0;-580.0;-8;?;-743.0;803.0;90.0;352.0;-539.0;123.0
-18.0;-255.0;-686.0;?;-216.0;-740.0;836.0;88.0;361.0;?;384.0
-79.0;?;?;?;?;?;836.0;76.0;350.0;?;410.0
-75.0;-260.0;?;1;-216.0;?;835.0;103.0;339.0;-423.0;384.0
-77.0;-260.0;-685.0;?;-218.0;-746.0;834.0;92.0;345.0;-427.0;371.0
17.0;-253.0;-682.0;-3;-221.0;-744.0;833.0;?;347.0;?;?
178.0;-236.0;?;-5;-223.0;-744.0;832.0;51.0;?;-427.0;?
197.0;-219.0;-671.0;4;-225.0;-743.0;831.0;37.0;356.0;-426.0;376.0
?;-201.0;-667.0;10;-226.0;-745.0;831.0;15.0;?;-425.0;365.0
439.0;?;-663.0;7;-228.0;-747.0;831.0;?;366.0;-423.0;374.0
?;-157.0;-658.0;2;-229.0;-751.0;831.0;55.0;?;-420.0;344.0
392.0;-139.0;-652.0;-1;-230.0;-754.0;830.0;70.0;363.0;-417.0;323.0
329.0;-130.0;-646.0;2;-229.0;-754.0;829.0;84.0;361.0;-414.0;308.0
?;-129.0;-641.0;2;-228.0;-755.0;828.0;66.0;360.0;-415.0;303.0
?;-125.0;-638.0;-1;-226.0;-756.0;827.0;52.0;356.0;-415.0;305.0
227.0;-120.0;-634.0;0;-225.0;-758.0;827.0;33.0;354.0;-415.0;306.0
?;-117.0;-629.0;2;-224.0;-760.0;827.0;10.0;354.0;-413.0;266.0
?;-110.0;?;2;-224.0;-762.0;826.0;24.0;354.0;-411.0;251.0
135.0;?;?;0;-225.0;-761.0;825.0;68.0;354.0;?;267.0
88.0;-96.0;-617.0;-2;?;?;?;71.0;353.0;-411.0;275.0
?;-102.0;-618.0;?;-224.0;-762.0;?;80.0;?;-414.0;267.0
?;-115.0;-620.0;4;-225.0;-763.0;822.0;81.0;351.0;-418.0;262.0
-315.0;-134.0;?;4;-226.0;-763.0;821.0;63.0;352.0;-422.0;266.0
?;-148.0;-630.0;3;-226.0;?;?;71.0;352.0;-426.0;279.0
-374.0;-166.0;-635.0;4;-225.0;-761.0;820.0;?;353.0;-431.0;279.0
-343.0;-184.0;-641.0;3;-223.0;?;820.0;46.0;354.0;-436.0;?
-287.0;-197.0;-643.0;5;-219.0;-754.0;820.0;3.0;354.0;?;307.0
-283.0;-205.0;-644.0;5;-212.0;-749.0;822.0;-15.0;350.0;-444.0;323.0
-309.0;-214.0;?;?;-203.0;-740.0;825.0;28.0;345.0;?;317.0
-380.0;-225.0;-639.0;?;-192.0;-731.0;826.0;?;332.0;?;305.0
-391.0;-239.0;-636.0;19;-179.0;-722.0;826.0;-5.0;?;-463.0;324.0
-350.0;-268.0;-634.0;6;?;-709.0;?;3.0;305.0;-468.0;311.0
-75.0;-310.0;-635.0;-2;-150.0;-698.0;824.0;?;291.0;-469.0;323.0
130.0;-354.0;-636.0;4;-137.0;-686.0;?;-69.0;280.0;?;263.0
?;-395.0;-638.0;?;?;-674.0;812.0;?;270.0;?;223.0
478.0;-429.0;?;-4;-117.0;-656.0;?;-58.0;264.0;-436.0;234.0
575.0;-449.0;-641.0;1;?;-636.0;784.0;11.0;264.0;-417.0;231.0
732.0;-455.0;-639.0;0;-104.0;-624.0;766.0;62.0;?;-396.0;189.0
768.0;-451.0;-636.0;-2;-99.0;-616.0;748.0;141.0;247.0;-374.0;174.0
843.0;-444.0;-630.0;-5;-96.0;-612.0;729.0;216.0;234.0;?;164.0
?;-438.0;?;-5;-92.0;?;710.0;208.0;218.0;-329.0;?
948.0;-430.0;?;4;-90.0;-602.0;692.0;?;206.0;?;126.0
961.0;-417.0;-602.0;4;?;-593.0;673.0;271.0;196.0;-288.0;?
974.0;-400.0;-591.0;-4;-82.0;-586.0;656.0;297.0;186.0;-268.0;101.0
?;-385.0;?;5;-81.0;-583.0;?;331.0;172.0;-250.0;97.0
?;-377.0;-572.0;11;-81.0;-575.0;619.0;318.0;159.0;-233.0;76.0
714.0;?;-565.0;1;-77.0;-563.0;596.0;340.0;?;?;73.0
?;-361.0;-558.0;-1;?;-554.0;575.0;367.0;134.0;-203.0;85.0
?;-356.0;-552.0;0;?;-539.0;?;365.0;?;-189.0;74.0
303.0;-353.0;-547.0;0;-80.0;-528.0;534.0;376.0;114.0;-177.0;?
?;-353.0;-541.0;?;-80.0;-518.0;514.0;344.0;102.0;-168.0;68.0
15.0;?;-539.0;-1;-81.0;-506.0;496.0;348.0;93.0;-160.0;?
-178.0;-359.0;-537.0;?;?;-493.0;480.0;352.0;?;-155.0;85.0
-412.0;-366.0;-537.0;2;-89.0;-482.0;461.0;357.0;73.0;-153.0;42.0
-475.0;-370.0;-538.0;4;-91.0;?;?;331.0;58.0;?;39.0
?;-365.0;-538.0;3;-90.0;-461.0;419.0;335.0;?;?;?
-357.0;?;-536.0;0;-87.0;-452.0;404.0;274.0;33.0;?;29.0
?;-312.0;-530.0;?;-84.0;-443.0;393.0;276.0;25.0;-142.0;30.0
39.0;-273.0;-515.0;?;-82.0;-431.0;?;277.0;22.0;-129.0;22.0
59.0;-232.0;-496.0;0;-81.0;?;379.0;?;21.0;-115.0;-5.0
7.0;-197.0;-480.0;0;-81.0;-412.0;374.0;?;21.0;-104.0;36.0
-57.0;-173.0;-469.0;-5;-81.0;-405.0;368.0;?;20.0;-97.0;62.0
?;-155.0;-465.0;-2;-81.0;-399.0;?;194.0;20.0;-97.0;?
-362.0;?;-465.0;3;-81.0;?;362.0;?;21.0;-103.0;29.0
?;-161.0;?;1;-81.0;?;?;135.0;?;-111.0;71.0
-260.0;-165.0;-472.0;?;?;-398.0;?;55.0;26.0;-115.0;69.0
-285.0;-170.0;-473.0;2;-83.0;-397.0;?;62.0;28.0;-120.0;70.0
-300.0;-178.0;-476.0;?;?;-394.0;359.0;?;30.0;-126.0;?
-309.0;-189.0;-479.0;2;-89.0;-391.0;359.0;61.0;?;-132.0;17.0
?;-203.0;-482.0;-3;-93.0;?;?;60.0;37.0;-142.0;43.0
-681.0;-219.0;-486.0;-14;-95.0;-384.0;362.0;?;?;-156.0;?
-903.0;-248.0;-493.0;8;?;-383.0;364.0;43.0;43.0;-176.0;39.0
-1115.0;-291.0;?;11;-98.0;-384.0;366.0;56.0;47.0;-201.0;59.0
?;?;?;-6;-98.0;?;370.0;13.0;51.0;-230.0;96.0
?;-401.0;?;3;-98.0;-387.0;375.0;-51.0;56.0;-261.0;58.0
-1191.0;-464.0;-544.0;7;-99.0;-387.0;380.0;?;61.0;-294.0;45.0
-1085.0;-524.0;-558.0;-1;-100.0;-386.0;389.0;-91.0;69.0;-327.0;?
-777.0;-564.0;-570.0;-2;-102.0;-385.0;399.0;-96.0;79.0;-353.0;?
-495.0;-584.0;?;0;-106.0;-384.0;410.0;-90.0;91.0;-375.0;69.0
-131.0;?;-584.0;3;-109.0;-384.0;423.0;-111.0;?;-389.0;150.0
6.0;?;-590.0;-1;-113.0;-383.0;437.0;-115.0;?;?;163.0
87.0;-590.0;?;-4;-118.0;-383.0;451.0;?;132.0;-407.0;?
240.0;-589.0;-602.0;1;-124.0;-386.0;465.0;?;145.0;-413.0;119.0
305.0;-576.0;-603.0;2;-130.0;-389.0;478.0;-100.0;157.0;-419.0;?
241.0;?;?;?;?;-391.0;?;-64.0;169.0;?;78.0
164.0;-540.0;-596.0;-1;-140.0;-393.0;499.0;-79.0;181.0;?;68.0
264.0;?;?;-6;?;-399.0;505.0;-94.0;190.0;-448.0;75.0
?;-488.0;-579.0;-8;-150.0;-405.0;507.0;-96.0;196.0;-457.0;96.0
180.0;?;?;-6;-153.0;-408.0;507.0;?;202.0;-465.0;115.0
28.0;-441.0;-565.0;-9;-153.0;-410.0;505.0;?;207.0;-473.0;114.0
?;-429.0;-559.0;?;-150.0;-412.0;508.0;-27.0;215.0;-484.0;106.0
?;-423.0;-557.0;?;-149.0;-415.0;516.0;-37.0;226.0;-495.0;106.0
-520.0;-421.0;-558.0;?;-153.0;-431.0;531.0;-60.0;237.0;-506.0;122.0
-504.0;-423.0;-561.0;?;-157.0;-458.0;544.0;-109.0;240.0;-516.0;137.0
-344.0;?;-564.0;-1;-160.0;-474.0;554.0;-150.0;?;-525.0;154.0
-252.0;?;-566.0;0;-162.0;-482.0;560.0;?;248.0;-531.0;150.0
-100.0;-412.0;-566.0;-1;-160.0;?;?;-134.0;247.0;-537.0;109.0
5.0;?;-565.0;1;-156.0;-505.0;573.0;-68.0;?;-544.0;?
130.0;-397.0;-562.0;0;-152.0;-517.0;580.0;-88.0;245.0;-548.0;146.0
206.0;-389.0;-561.0;-10;-147.0;-531.0;587.0;-44.0;242.0;-552.0;123.0
302.0;-384.0;-558.0;?;-143.0;-543.0;?;-94.0;242.0;-554.0;142.0
396.0;-378.0;-555.0;?;-142.0;-553.0;605.0;?;?;-554.0;137.0
403.0;-369.0;-550.0;-3;?;?;611.0;-109.0;245.0;-552.0;125.0
?;-359.0;?;0;-144.0;-560.0;?;-120.0;250.0;?;115.0
298.0;?;?;-1;-142.0;-564.0;615.0;-64.0;249.0;-548.0;106.0
280.0;-349.0;?;-1;-141.0;-570.0;617.0;-113.0;?;?;107.0
248.0;-348.0;-546.0;?;-140.0;-573.0;620.0;-65.0;245.0;?;131.0
250.0;-347.0;-546.0;?;-139.0;-576.0;622.0;-62.0;245.0;-538.0;141.0
256.0;-344.0;-547.0;?;-138.0;-582.0;?;-79.0;?;?;137.0
291.0;-341.0;-550.0;?;-138.0;?;627.0;-76.0;243.0;?;?
276.0;?;-551.0;-1;?;-589.0;632.0;-60.0;?;-519.0;173.0
234.0;-338.0;-553.0;5;?;-594.0;635.0;-36.0;?;-512.0;181.0
178.0;-338.0;-555.0;4;-138.0;-598.0;?;6.0;240.0;-505.0;130.0
133.0;-403.0;-534.0;4;?;-619.0;601.0;-7.0;257.0;-482.0;115.0
115.0;-399.0;-532.0;3;-220.0;-623.0;601.0;-19.0;256.0;-481.0;106.0
?;-396.0;-530.0;-1;-219.0;-626.0;602.0;?;257.0;-479.0;126.0
?;-394.0;-530.0;0;-219.0;-627.0;604.0;-49.0;?;?;?
68.0;-392.0;-530.0;1;-219.0;-628.0;604.0;?;?;-476.0;125.0
29.0;-391.0;-529.0;-1;-219.0;?;606.0;-51.0;261.0;-476.0;?
-22.0;-390.0;-529.0;0;?;-631.0;607.0;-41.0;263.0;-476.0;?
-23.0;-391.0;?;-1;-220.0;?;608.0;?;265.0;?;124.0
?;-391.0;-528.0;1;-221.0;-632.0;?;-69.0;?;-476.0;107.0
?;-390.0;?;?;?;-632.0;609.0;?;267.0;?;?
-82.0;-391.0;?;?;?;-632.0;609.0;?;266.0;-476.0;136.0
-63.0;-394.0;-529.0;6;?;-633.0;609.0;-47.0;265.0;-476.0;?
-47.0;-395.0;-529.0;?;?;-634.0;610.0;?;?;-475.0;?
-69.0;-396.0;-528.0;0;-219.0;-636.0;611.0;-52.0;263.0;-475.0;?
-101.0;-397.0;-525.0;1;-219.0;-637.0;611.0;-60.0;263.0;-476.0;117.0
-111.0;-394.0;-525.0;-4;-218.0;?;612.0;-61.0;?;-476.0;?
-62.0;?;-528.0;?;-218.0;-637.0;613.0;-71.0;264.0;-475.0;?
-17.0;-395.0;-529.0;-1;-217.0;-638.0;614.0;-78.0;?;-475.0;?
-23.0;?;-530.0;-1;?;-639.0;616.0;?;264.0;-474.0;137.0
-27.0;?;-531.0;-1;-218.0;?;617.0;-62.0;266.0;-474.0;?
?;-391.0;-531.0;-3;-219.0;-643.0;618.0;-45.0;266.0;-474.0;142.0
-11.0;-388.0;?;-2;-219.0;-643.0;619.0;-54.0;267.0;-474.0;143.0
21.0;-387.0;-534.0;-2;-218.0;-645.0;620.0;-78.0;266.0;?;?
49.0;-386.0;-538.0;-4;-218.0;-645.0;620.0;-48.0;266.0;-472.0;?
9.0;-387.0;-540.0;?;-218.0;?;621.0;-77.0;266.0;-472.0;149.0
15.0;?;-542.0;-1;-217.0;-647.0;623.0;-84.0;267.0;-471.0;141.0
11.0;-389.0;-544.0;-1;-217.0;?;624.0;-62.0;267.0;-469.0;155.0
4.0;-390.0;-545.0;2;-217.0;-649.0;625.0;-62.0;267.0;-469.0;162.0
?;-391.0;-548.0;0;-216.0;-651.0;626.0;?;266.0;-468.0;135.0
45.0;?;-550.0;-3;?;-652.0;626.0;-69.0;266.0;-468.0;151.0
47.0;?;-551.0;-2;-216.0;-652.0;626.0;-58.0;265.0;?;153.0
58.0;?;-551.0;?;-215.0;?;626.0;?;263.0;-465.0;?
82.0;?;-550.0;-6;-215.0;-656.0;627.0;-58.0;262.0;-464.0;154.0
93.0;?;-549.0;0;-214.0;-657.0;627.0;?;262.0;-462.0;?
?;-377.0;-547.0;4;-214.0;-658.0;628.0;-65.0;262.0;-461.0;172.0
76.0;-370.0;-546.0;9;-213.0;-659.0;?;-47.0;262.0;?;175.0
72.0;-364.0;-544.0;?;-214.0;-659.0;628.0;-91.0;262.0;?;183.0
66.0;-360.0;?;2;-214.0;-660.0;627.0;?;262.0;-459.0;164.0
26.0;?;-543.0;1;-213.0;-661.0;627.0;?;261.0;-458.0;?
40.0;?;-542.0;-7;?;-663.0;628.0;-86.0;260.0;-458.0;166.0
4.0;-348.0;-540.0;-5;-214.0;?;628.0;-83.0;261.0;-458.0;182.0
-80.0;-346.0;?;?;-213.0;-662.0;?;-34.0;262.0;?;167.0
?;-345.0;-537.0;0;-213.0;?;628.0;-64.0;?;?;?
-65.0;-345.0;-537.0;-4;?;?;627.0;-28.0;261.0;-459.0;130.0
-32.0;-346.0;?;-6;-213.0;-665.0;628.0;-34.0;261.0;-460.0;131.0
-8.0;-347.0;-539.0;-5;-213.0;?;629.0;-32.0;261.0;-460.0;143.0
-5.0;-351.0;-540.0;-4;-213.0;-668.0;630.0;-28.0;261.0;?;144.0
4.0;?;-541.0;0;-213.0;-671.0;632.0;?;261.0;-459.0;135.0
8.0;-361.0;-542.0;-3;-213.0;-672.0;?;?;261.0;-458.0;135.0
?;-362.0;-542.0;-2;-213.0;-674.0;?;?;262.0;-457.0;124.0
25.0;-363.0;-543.0;2;-213.0;?;636.0;26.0;263.0;-457.0;?
5.0;?;-543.0;-4;-213.0;-674.0;636.0;32.0;263.0;-457.0;145.0
-7.0;-366.0;-543.0;-2;-214.0;-674.0;636.0;53.0;263.0;-459.0;154.0
-6.0;?;-541.0;5;-215.0;-672.0;636.0;41.0;264.0;-459.0;123.0
?;-363.0;-539.0;-4;?;-671.0;636.0;67.0;265.0;-459.0;135.0
24.0;-360.0;-538.0;-6;-216.0;-670.0;636.0;45.0;?;-458.0;122.0
57.0;?;-537.0;3;-218.0;-669.0;?;72.0;267.0;-458.0;126.0
60.0;-356.0;?;1;-219.0;-669.0;635.0;75.0;267.0;-458.0;130.0
?;-352.0;-535.0;?;-219.0;-667.0;635.0;56.0;268.0;-458.0;?
29.0;?;-532.0;-2;-220.0;-667.0;635.0;66.0;268.0;-458.0;134.0
?;-349.0;?;-3;-221.0;-666.0;634.0;47.0;268.0;-458.0;128.0
?;?;-529.0;-4;?;-665.0;633.0;77.0;?;-458.0;?
5.0;-348.0;-528.0;-3;-222.0;-665.0;633.0;41.0;267.0;?;126.0
-15.0;-348.0;-527.0;-2;-222.0;-665.0;633.0;?;267.0;-459.0;125.0
-13.0;?;-527.0;?;?;?;633.0;23.0;267.0;?;153.0
6.0;-348.0;-527.0;-1;-223.0;-664.0;632.0;?;267.0;-460.0;?
1.0;-343.0;-529.0;-2;-223.0;-664.0;632.0;?;?;?;?
?;?;-531.0;-1;-223.0;-664.0;632.0;11.0;267.0;-460.0;112.0
-11.0;-346.0;?;?;-224.0;-664.0;?;?;267.0;-460.0;149.0
-26.0;-347.0;-530.0;-4;-223.0;-664.0;632.0;28.0;?;-461.0;141.0
-1.0;?;-529.0;4;-223.0;?;632.0;-4.0;268.0;-461.0;127.0
-17.0;?;?;6;-223.0;-664.0;632.0;-11.0;267.0;-461.0;138.0
8.0;-345.0;-532.0;0;-222.0;-665.0;632.0;-14.0;266.0;-462.0;119.0
?;-345.0;-536.0;-1;-222.0;-666.0;633.0;-23.0;266.0;-462.0;96.0
99.0;-347.0;?;?;-223.0;-666.0;635.0;-2.0;?;-463.0;109.0
248.0;-345.0;-546.0;0;-223.0;-665.0;637.0;?;269.0;?;117.0
284.0;-338.0;-549.0;0;-220.0;-663.0;641.0;16.0;273.0;-456.0;129.0
352.0;-335.0;-548.0;-1;-221.0;-666.0;645.0;33.0;?;?;99.0
452.0;-325.0;-546.0;3;-222.0;-671.0;647.0;51.0;271.0;?;87.0
499.0;-317.0;-545.0;0;-223.0;-673.0;647.0;60.0;271.0;-429.0;67.0
?;-312.0;?;?;-222.0;-672.0;?;70.0;271.0;-419.0;78.0
?;-309.0;-543.0;?;-222.0;-675.0;647.0;60.0;268.0;-411.0;86.0
