Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
656.0;-844.0;765.0;327.0;793.0;-599.0;859.0;582.0;91.0;-57.0;1078.0
797.0;-686.0;754.0;203.0;461.0;-480.0;139.0;481.0;-214.0;286.0;876.0
275.0;-833.0;1280.0;267.0;935.0;-643.0;498.0;321.0;909.0;758.0;1307.0
149.0;-803.0;1256.0;531.0;1292.0;-669.0;-6.0;343.0;983.0;607.0;710.0
245.0;-1059.0;943.0;340.0;608.0;-655.0;-340.0;-445.0;393.0;621.0;498.0
24.0;-867.0;957.0;424.0;1250.0;-770.0;-50.0;-211.0;788.0;631.0;781.0
20.0;-1227.0;1090.0;335.0;1344.0;-1164.0;94.0;217.0;783.0;434.0;743.0
-110.0;-798.0;1226.0;401.0;1233.0;-688.0;93.0;394.0;854.0;656.0;518.0
130.0;-978.0;1109.0;436.0;890.0;-708.0;-568.0;265.0;640.0;595.0;763.0
121.0;-1183.0;1017.0;326.0;1084.0;-993.0;193.0;380.0;739.0;791.0;820.0
140.0;-978.0;1111.0;456.0;905.0;-705.0;-575.0;240.0;616.0;595.0;783.0
149.0;-981.0;1099.0;473.0;892.0;-707.0;-585.0;232.0;641.0;597.0;783.0
195.0;-1155.0;931.0;484.0;1001.0;-1065.0;1377.0;37.0;629.0;123.0;689.0
158.0;-979.0;1099.0;459.0;902.0;-701.0;-585.0;226.0;612.0;597.0;773.0
146.0;-768.0;699.0;498.0;190.0;323.0;-191.0;149.0;622.0;5.0;753.0
830.0;-493.0;845.0;393.0;384.0;-37.0;-32.0;-103.0;9.0;82.0;879.0
140.0;-898.0;1453.0;560.0;1027.0;-848.0;359.0;-266.0;976.0;-262.0;784.0
242.0;-791.0;848.0;476.0;726.0;-659.0;1185.0;345.0;506.0;-103.0;724.0
324.0;-731.0;843.0;322.0;763.0;-593.0;1178.0;335.0;592.0;111.0;886.0
-28.0;-1107.0;1172.0;-179.0;1088.0;-664.0;-139.0;252.0;858.0;259.0;990.0
180.0;-981.0;1098.0;470.0;886.0;-693.0;-590.0;231.0;591.0;587.0;781.0
-30.0;-955.0;1398.0;241.0;1040.0;-820.0;728.0;235.0;828.0;-366.0;612.0
445.0;-647.0;1083.0;597.0;884.0;-122.0;-522.0;163.0;592.0;555.0;425.0
46.0;-942.0;931.0;460.0;1336.0;-808.0;707.0;440.0;814.0;-315.0;641.0
205.0;-906.0;988.0;363.0;1027.0;-830.0;829.0;519.0;570.0;-567.0;782.0
326.0;-914.0;912.0;430.0;855.0;-740.0;892.0;560.0;665.0;-535.0;1000.0
302.0;-1337.0;937.0;235.0;1055.0;-1277.0;597.0;167.0;624.0;-293.0;840.0
116.0;-857.0;1064.0;591.0;1222.0;-145.0;691.0;380.0;824.0;-105.0;465.0
168.0;-927.0;989.0;362.0;932.0;-841.0;759.0;21.0;820.0;-434.0;985.0
139.0;-1016.0;1038.0;504.0;1217.0;-942.0;978.0;121.0;786.0;-35.0;802.0
79.0;-1241.0;1247.0;427.0;1220.0;-1125.0;605.0;-131.0;924.0;-19.0;710.0
157.0;-885.0;967.0;277.0;886.0;-857.0;901.0;-266.0;785.0;-130.0;837.0
148.0;-978.0;1100.0;452.0;872.0;-692.0;-593.0;238.0;602.0;585.0;787.0
194.0;-1028.0;738.0;434.0;1107.0;-929.0;949.0;58.0;505.0;-217.0;789.0
158.0;-979.0;1100.0;448.0;887.0;-686.0;-595.0;249.0;594.0;584.0;781.0
185.0;-786.0;1279.0;354.0;1059.0;-682.0;965.0;445.0;1101.0;-183.0;793.0
202.0;-981.0;876.0;151.0;1002.0;-892.0;763.0;530.0;586.0;-446.0;866.0
172.0;-975.0;1094.0;428.0;867.0;-682.0;-593.0;233.0;600.0;583.0;782.0
4.0;-822.0;1331.0;423.0;1245.0;-480.0;253.0;100.0;1119.0;-17.0;674.0
322.0;-685.0;873.0;265.0;716.0;-583.0;985.0;405.0;685.0;561.0;1054.0
147.0;-973.0;1113.0;447.0;895.0;-684.0;-594.0;230.0;615.0;583.0;782.0
326.0;-653.0;879.0;393.0;674.0;-4.0;-547.0;533.0;382.0;541.0;555.0
127.0;-850.0;1100.0;709.0;1226.0;-761.0;562.0;328.0;1001.0;697.0;657.0
213.0;-907.0;1195.0;380.0;983.0;-823.0;625.0;490.0;1032.0;-293.0;1195.0
695.0;-1104.0;899.0;191.0;827.0;-988.0;615.0;-260.0;208.0;115.0;923.0
569.0;-904.0;1098.0;507.0;858.0;-552.0;-342.0;125.0;339.0;691.0;204.0
563.0;-755.0;806.0;610.0;586.0;-227.0;-152.0;1061.0;209.0;130.0;580.0
164.0;-897.0;1022.0;259.0;887.0;-952.0;327.0;-150.0;955.0;-408.0;1115.0
268.0;-826.0;1070.0;456.0;948.0;-711.0;1031.0;312.0;678.0;613.0;917.0
228.0;-898.0;1330.0;226.0;862.0;-831.0;-2.0;21.0;972.0;601.0;1124.0
29.0;-1131.0;990.0;732.0;979.0;-1068.0;857.0;365.0;695.0;261.0;481.0
157.0;-1044.0;931.0;120.0;1062.0;-931.0;764.0;503.0;594.0;-382.0;806.0
318.0;-825.0;1111.0;473.0;839.0;-180.0;1091.0;137.0;810.0;-175.0;901.0
-219.0;-1154.0;940.0;484.0;1170.0;-1175.0;98.0;86.0;694.0;493.0;247.0
314.0;-667.0;961.0;188.0;699.0;-558.0;932.0;418.0;657.0;537.0;1046.0
59.0;-1305.0;1084.0;583.0;962.0;-1177.0;1062.0;968.0;849.0;229.0;685.0
495.0;-1001.0;863.0;370.0;841.0;-662.0;965.0;209.0;38.0;-162.0;827.0
341.0;-687.0;1011.0;274.0;716.0;-548.0;948.0;401.0;789.0;477.0;1100.0
41.0;-941.0;1077.0;301.0;1280.0;-856.0;561.0;-307.0;870.0;-95.0;761.0
215.0;-822.0;882.0;350.0;768.0;-778.0;1676.0;-177.0;655.0;-186.0;775.0
41.0;-1109.0;698.0;635.0;914.0;-963.0;774.0;30.0;399.0;-238.0;1037.0
212.0;-1115.0;1017.0;410.0;856.0;-982.0;940.0;-331.0;680.0;208.0;904.0
245.0;-1158.0;821.0;352.0;1086.0;-1108.0;944.0;177.0;463.0;167.0;677.0
54.0;-1337.0;962.0;419.0;998.0;-1139.0;648.0;394.0;726.0;-140.0;762.0
89.0;-877.0;1210.0;505.0;957.0;-763.0;791.0;-510.0;1227.0;200.0;1269.0
530.0;-1051.0;872.0;674.0;507.0;-607.0;-372.0;-20.0;-80.0;655.0;883.0
231.0;-926.0;1402.0;241.0;1064.0;-789.0;636.0;314.0;1033.0;-420.0;720.0
222.0;-1310.0;966.0;374.0;905.0;-1041.0;808.0;-49.0;660.0;-362.0;918.0
284.0;-733.0;932.0;207.0;716.0;-645.0;1115.0;275.0;669.0;430.0;1021.0
175.0;-1295.0;902.0;506.0;906.0;-1166.0;155.0;990.0;640.0;129.0;819.0
356.0;-664.0;1699.0;303.0;1014.0;-572.0;270.0;121.0;867.0;162.0;1111.0
219.0;-1002.0;952.0;360.0;820.0;-1020.0;580.0;-117.0;466.0;-161.0;1367.0
-114.0;-928.0;1321.0;614.0;1173.0;-840.0;442.0;568.0;943.0;-296.0;714.0
192.0;-1006.0;929.0;371.0;1157.0;-934.0;354.0;-167.0;982.0;623.0;946.0
206.0;-869.0;929.0;319.0;780.0;-858.0;1072.0;-104.0;738.0;294.0;949.0
445.0;-697.0;1143.0;147.0;776.0;-575.0;821.0;499.0;994.0;-81.0;1088.0
138.0;-955.0;1116.0;432.0;676.0;-441.0;259.0;357.0;410.0;260.0;-211.0
80.0;-967.0;1085.0;443.0;855.0;-406.0;248.0;341.0;430.0;253.0;-197.0
291.0;-704.0;1429.0;193.0;1031.0;-622.0;1011.0;322.0;1077.0;447.0;895.0
346.0;-940.0;1089.0;467.0;882.0;-373.0;235.0;373.0;297.0;269.0;-152.0
227.0;-1003.0;1090.0;434.0;726.0;-566.0;247.0;183.0;569.0;251.0;-198.0
-56.0;-1170.0;1147.0;739.0;1009.0;-981.0;463.0;223.0;786.0;194.0;-469.0
57.0;-1082.0;1151.0;703.0;829.0;-668.0;436.0;325.0;494.0;-84.0;-359.0
43.0;-783.0;1005.0;317.0;762.0;-304.0;333.0;419.0;-20.0;179.0;-56.0
326.0;-658.0;1090.0;135.0;825.0;-531.0;856.0;324.0;885.0;401.0;1189.0
340.0;-1091.0;1019.0;409.0;522.0;-815.0;-548.0;240.0;119.0;589.0;660.0
287.0;-1189.0;798.0;536.0;787.0;-1164.0;516.0;723.0;566.0;-387.0;757.0
397.0;-1097.0;837.0;435.0;727.0;-1042.0;785.0;-372.0;567.0;131.0;785.0
171.0;-710.0;1097.0;325.0;787.0;-651.0;997.0;-322.0;995.0;44.0;1113.0
772.0;-519.0;740.0;500.0;59.0;440.0;-153.0;122.0;-115.0;649.0;963.0
55.0;-822.0;1088.0;-128.0;1048.0;-772.0;780.0;295.0;688.0;-360.0;659.0
168.0;-1219.0;830.0;533.0;912.0;-1103.0;499.0;-249.0;537.0;324.0;464.0
-11.0;-864.0;1092.0;-31.0;942.0;-828.0;776.0;184.0;788.0;-331.0;666.0
120.0;-1234.0;847.0;429.0;968.0;-1163.0;955.0;-31.0;661.0;300.0;718.0
140.0;-984.0;1151.0;239.0;1129.0;-882.0;748.0;-254.0;662.0;-302.0;742.0
16.0;-1094.0;1148.0;387.0;1248.0;-913.0;666.0;793.0;835.0;-357.0;818.0
338.0;-851.0;1142.0;198.0;958.0;-732.0;960.0;356.0;679.0;571.0;1060.0
318.0;-737.0;1177.0;132.0;842.0;-608.0;869.0;220.0;931.0;405.0;1076.0
427.0;-969.0;1061.0;48.0;761.0;-921.0;434.0;546.0;782.0;-285.0;1124.0
165.0;-757.0;893.0;284.0;727.0;-724.0;1075.0;-126.0;770.0;58.0;820.0
-170.0;-913.0;1149.0;370.0;1154.0;-779.0;401.0;12.0;837.0;-341.0;759.0
262.0;-969.0;752.0;525.0;682.0;-910.0;1150.0;303.0;544.0;-310.0;728.0
130.0;-1224.0;1011.0;287.0;812.0;-1137.0;382.0;54.0;891.0;448.0;1073.0
328.0;-1084.0;865.0;360.0;304.0;-110.0;-400.0;76.0;-21.0;433.0;842.0
232.0;-787.0;1075.0;424.0;528.0;104.0;-428.0;456.0;90.0;497.0;706.0
92.0;-858.0;1183.0;436.0;1360.0;-743.0;108.0;491.0;965.0;714.0;716.0
335.0;-732.0;1125.0;561.0;481.0;48.0;-431.0;328.0;39.0;512.0;575.0
502.0;-930.0;905.0;323.0;462.0;-226.0;-368.0;283.0;-193.0;578.0;862.0
104.0;-1071.0;1085.0;451.0;1056.0;-771.0;-477.0;206.0;730.0;512.0;746.0
581.0;-722.0;951.0;346.0;805.0;-492.0;942.0;442.0;327.0;-444.0;838.0
553.0;-870.0;920.0;322.0;797.0;-769.0;967.0;382.0;295.0;-455.0;840.0
203.0;-1096.0;891.0;453.0;947.0;-945.0;-494.0;181.0;341.0;534.0;742.0
90.0;-846.0;1159.0;606.0;1164.0;-695.0;762.0;-75.0;739.0;-427.0;853.0
943.0;-373.0;465.0;273.0;397.0;-30.0;-296.0;238.0;-98.0;467.0;1032.0
258.0;-803.0;1148.0;519.0;903.0;-284.0;-533.0;-111.0;647.0;667.0;487.0
51.0;-1315.0;1308.0;630.0;1190.0;-1176.0;767.0;624.0;862.0;458.0;686.0
82.0;-1199.0;1457.0;687.0;1307.0;-1100.0;1243.0;583.0;970.0;818.0;644.0
83.0;-1041.0;1051.0;732.0;913.0;-585.0;-278.0;466.0;469.0;604.0;34.0
654.0;-662.0;1157.0;232.0;324.0;-64.0;-460.0;146.0;491.0;565.0;681.0
183.0;-1373.0;945.0;505.0;1085.0;-1266.0;247.0;611.0;719.0;573.0;772.0
201.0;-938.0;922.0;284.0;1040.0;-870.0;133.0;542.0;613.0;1088.0;754.0
592.0;-844.0;921.0;551.0;-150.0;552.0;-548.0;436.0;-603.0;102.0;648.0
153.0;-1058.0;1225.0;438.0;856.0;-959.0;103.0;-241.0;980.0;705.0;1022.0
375.0;-1059.0;1031.0;537.0;429.0;-739.0;-388.0;-109.0;-119.0;576.0;591.0
145.0;-631.0;1178.0;262.0;571.0;111.0;-747.0;294.0;1060.0;636.0;810.0
487.0;-786.0;943.0;277.0;432.0;3.0;178.0;154.0;-128.0;885.0;854.0
601.0;-1067.0;972.0;513.0;577.0;-867.0;-378.0;-17.0;0.0;649.0;915.0
464.0;-750.0;1138.0;165.0;787.0;-629.0;1195.0;416.0;952.0;489.0;1107.0
249.0;-1026.0;1104.0;693.0;787.0;-495.0;-503.0;244.0;368.0;680.0;171.0
735.0;-750.0;788.0;505.0;-131.0;512.0;-606.0;455.0;-563.0;-128.0;676.0
-64.0;-901.0;1281.0;731.0;1098.0;-830.0;-210.0;-187.0;376.0;590.0;-314.0
809.0;-754.0;705.0;359.0;256.0;152.0;-720.0;229.0;-233.0;599.0;813.0
203.0;-991.0;1101.0;309.0;1053.0;-941.0;175.0;-454.0;830.0;655.0;924.0
981.0;-227.0;238.0;321.0;-405.0;694.0;65.0;199.0;-798.0;464.0;922.0
261.0;-977.0;1027.0;401.0;722.0;-140.0;-411.0;259.0;58.0;384.0;16.0
306.0;-990.0;987.0;128.0;839.0;-900.0;750.0;-581.0;584.0;-18.0;762.0
340.0;-1096.0;1231.0;193.0;836.0;-1176.0;649.0;1043.0;792.0;-442.0;1070.0
734.0;-669.0;732.0;345.0;168.0;217.0;-540.0;53.0;-391.0;624.0;916.0
332.0;-824.0;947.0;310.0;822.0;-782.0;823.0;-295.0;613.0;-543.0;838.0
2.0;-1361.0;1121.0;580.0;1229.0;-1241.0;613.0;748.0;823.0;811.0;703.0
223.0;-821.0;1331.0;328.0;857.0;-742.0;732.0;608.0;1045.0;-220.0;1183.0
-393.0;-934.0;983.0;332.0;1064.0;-1051.0;721.0;363.0;957.0;29.0;593.0
28.0;-1225.0;1067.0;490.0;1276.0;-1227.0;481.0;461.0;1009.0;291.0;793.0
