InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-155;-166.0;-601.0;111;-776.0;628.0;-25.0;701.0;-817.0;795;300.0
52;-343.0;-208.0;27;-352.0;313.0;-726.0;307.0;-587.0;1162;101.0
-134;626.0;-645.0;-143;-295.0;287.0;519.0;564.0;-610.0;52;-9.0
-134;635.0;-631.0;-143;-325.0;142.0;462.0;603.0;-555.0;41;469.0
-151;500.0;-554.0;149;-815.0;43.0;269.0;647.0;-683.0;1302;-49.0
-170;-232.0;-558.0;-159;-772.0;599.0;140.0;680.0;-823.0;772;322.0
-170;-324.0;-469.0;-162;-790.0;355.0;116.0;602.0;-832.0;799;472.0
-132;299.0;-507.0;-157;12.0;99.0;485.0;323.0;-625.0;51;552.0
184;-438.0;-278.0;23;16.0;212.0;-674.0;95.0;-191.0;804;456.0
-131;357.0;-569.0;-157;-154.0;8.0;534.0;546.0;-632.0;49;457.0
-134;651.0;-632.0;-143;-313.0;189.0;495.0;592.0;-618.0;32;344.0
-167;-203.0;-489.0;-83;-751.0;377.0;-286.0;588.0;-758.0;1174;325.0
-79;458.0;127.0;-51;-173.0;158.0;-396.0;-83.0;-221.0;1529;123.0
-134;490.0;-708.0;-143;-249.0;325.0;463.0;698.0;-625.0;55;530.0
-134;868.0;-661.0;-157;-438.0;386.0;581.0;672.0;-605.0;68;336.0
-131;860.0;-665.0;-157;-387.0;520.0;586.0;676.0;-697.0;66;396.0
-145;29.0;-558.0;-130;-819.0;157.0;199.0;661.0;-812.0;1248;253.0
-134;635.0;-629.0;-143;-326.0;139.0;464.0;602.0;-547.0;46;462.0
-131;817.0;-642.0;-157;-381.0;540.0;597.0;599.0;-758.0;37;461.0
-134;647.0;-632.0;-143;-333.0;307.0;468.0;614.0;-622.0;51;544.0
-131;800.0;-709.0;-157;-466.0;231.0;608.0;837.0;-665.0;45;444.0
-161;-497.0;-483.0;99;-729.0;66.0;-275.0;598.0;-744.0;906;1.0
-135;659.0;-671.0;-143;-302.0;130.0;520.0;579.0;-627.0;40;212.0
-158;216.0;621.0;-159;772.0;369.0;404.0;-693.0;823.0;797;658.0
-151;-421.0;-551.0;82;-732.0;342.0;-189.0;659.0;-821.0;782;333.0
-135;633.0;-677.0;-143;-280.0;148.0;537.0;592.0;-628.0;46;218.0
-162;376.0;-618.0;-133;-728.0;187.0;487.0;651.0;-754.0;801;671.0
-61;-53.0;-3.0;2;-303.0;198.0;-446.0;111.0;-336.0;1911;52.0
-139;644.0;-602.0;-167;-585.0;-20.0;8.0;771.0;-602.0;591;-440.0
-147;-280.0;122.0;10;298.0;122.0;-663.0;-272.0;445.0;1622;22.0
-155;782.0;-584.0;-73;-481.0;522.0;539.0;541.0;-444.0;567;-282.0
-134;577.0;-685.0;-143;-239.0;781.0;499.0;606.0;-864.0;47;811.0
-134;516.0;-586.0;-157;-102.0;486.0;535.0;542.0;-620.0;76;432.0
-134;638.0;-676.0;-143;-284.0;132.0;533.0;593.0;-629.0;42;212.0
-165;432.0;-604.0;-170;-740.0;433.0;630.0;649.0;-591.0;809;519.0
-134;660.0;-713.0;-143;-268.0;677.0;526.0;703.0;-835.0;49;625.0
-155;765.0;-584.0;-105;-565.0;15.0;733.0;539.0;-628.0;825;376.0
-160;381.0;-590.0;-127;-748.0;345.0;438.0;625.0;-810.0;786;725.0
-174;106.0;-615.0;-98;-780.0;331.0;290.0;694.0;-802.0;804;787.0
-131;433.0;-612.0;-157;-236.0;70.0;549.0;611.0;-675.0;46;464.0
-134;497.0;-662.0;-143;-244.0;136.0;500.0;783.0;-618.0;41;261.0
-146;-433.0;-468.0;81;-771.0;262.0;-302.0;635.0;-790.0;646;-131.0
-141;-258.0;-470.0;105;-666.0;211.0;-439.0;655.0;-670.0;1088;-340.0
-247;108.0;-543.0;116;-810.0;-15.0;4.0;658.0;-765.0;2841;23.0
-173;-316.0;265.0;67;481.0;173.0;-647.0;-394.0;586.0;790;166.0
-135;636.0;-649.0;-143;-297.0;178.0;514.0;598.0;-659.0;52;414.0
235;-25.0;-608.0;-148;-762.0;384.0;90.0;668.0;-804.0;1149;170.0
-164;-177.0;563.0;151;747.0;174.0;-102.0;-642.0;768.0;720;179.0
-153;699.0;-596.0;-100;-628.0;56.0;730.0;570.0;-606.0;801;19.0
-165;-226.0;-602.0;183;-776.0;527.0;169.0;639.0;-855.0;805;393.0
-165;406.0;-626.0;152;-732.0;278.0;612.0;661.0;-558.0;796;621.0
-153;700.0;-591.0;-100;-634.0;37.0;732.0;560.0;-623.0;803;50.0
-157;418.0;612.0;-88;746.0;193.0;402.0;-644.0;703.0;831;139.0
-133;618.0;-660.0;-143;-280.0;445.0;519.0;592.0;-806.0;41;840.0
-135;608.0;-703.0;-143;-243.0;129.0;508.0;683.0;-615.0;51;272.0
