InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;Accelerometer RUA_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RUA magneticZ;Accelerometer LH accX;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA gyroZ;Accelerometer RKN_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4
500;60.0;235.0;-500;472.0;583.0;288.0;-702;407.0;-1116.0;-96.0;376.0;-543.0
1098;61.0;186.0;-1098;185.0;-637.0;515.0;-111;97.0;143.0;195.0;-437.0;392.0
1049;465.0;286.0;-1049;470.0;315.0;512.0;238;228.0;741.0;-471.0;-469.0;827.0
10;352.0;621.0;-10;400.0;-853.0;125.0;11;985.0;1644.0;-525.0;-552.0;579.0
45;945.0;418.0;-45;457.0;-325.0;646.0;-1;11.0;1588.0;-691.0;-28.0;864.0
-17;34.0;864.0;17;821.0;344.0;364.0;-2;854.0;1610.0;379.0;-53.0;-94.0
-1292;214.0;284.0;1292;279.0;-110.0;136.0;55;-59.0;-1165.0;-106.0;-170.0;53.0
183;85.0;237.0;-183;155.0;-635.0;363.0;-74;223.0;-1577.0;-109.0;-476.0;579.0
-31;139.0;799.0;31;905.0;-344.0;724.0;-1;378.0;-1896.0;-234.0;-251.0;144.0
958;250.0;517.0;-958;825.0;113.0;612.0;-98;-22.0;1273.0;-101.0;13.0;-169.0
299;166.0;999.0;-299;677.0;385.0;858.0;-9;337.0;1701.0;-37.0;-479.0;644.0
-1165;313.0;-73.0;1165;431.0;268.0;382.0;-376;92.0;-586.0;-150.0;-166.0;502.0
-1166;327.0;239.0;1166;415.0;251.0;586.0;-377;156.0;-386.0;-210.0;-466.0;839.0
-22;204.0;514.0;22;487.0;-395.0;404.0;-7;26.0;1672.0;-553.0;-619.0;760.0
2;197.0;955.0;-2;429.0;343.0;1111.0;-8;66.0;-1596.0;-126.0;-454.0;592.0
12;306.0;640.0;-12;418.0;-13.0;571.0;-5;11.0;-1774.0;-115.0;-575.0;812.0
-25;148.0;902.0;25;703.0;-302.0;778.0;5;428.0;-1981.0;7.0;-262.0;166.0
-27;63.0;344.0;27;333.0;157.0;256.0;6;395.0;-1494.0;-153.0;619.0;-757.0
563;48.0;238.0;-563;318.0;-366.0;391.0;564;313.0;-1221.0;-1415.0;-357.0;303.0
-31;85.0;22.0;31;245.0;108.0;224.0;6;151.0;1667.0;-241.0;623.0;-727.0
335;226.0;199.0;-335;235.0;-481.0;1647.0;241;178.0;-1437.0;70.0;-309.0;343.0
219;204.0;193.0;-219;323.0;-530.0;366.0;8;163.0;1587.0;522.0;-388.0;367.0
907;190.0;208.0;-907;314.0;2.0;473.0;-855;304.0;-586.0;181.0;533.0;-761.0
910;290.0;97.0;-910;312.0;444.0;566.0;304;117.0;1214.0;33.0;324.0;-533.0
1;350.0;640.0;-1;394.0;62.0;875.0;-2;745.0;1816.0;-382.0;-20.0;-13.0
-1210;106.0;271.0;1210;191.0;132.0;126.0;-568;272.0;-592.0;-5.0;456.0;-658.0
951;126.0;177.0;-951;209.0;25.0;486.0;12;123.0;874.0;186.0;575.0;-764.0
878;160.0;157.0;-878;233.0;-299.0;-860.0;160;56.0;50.0;-3.0;-628.0;776.0
1656;221.0;294.0;-1656;252.0;-484.0;310.0;-26;211.0;145.0;-268.0;302.0;-323.0
-1;15.0;980.0;1;593.0;-9.0;451.0;-3;917.0;-2103.0;-100.0;403.0;-273.0
-1439;462.0;873.0;1439;839.0;-18.0;895.0;1174;-59.0;76.0;-97.0;61.0;134.0
-1468;491.0;159.0;1468;302.0;310.0;425.0;-47;261.0;230.0;-133.0;-364.0;817.0
36;282.0;883.0;-36;733.0;-412.0;265.0;-10;414.0;2439.0;-5.0;-381.0;235.0
1537;254.0;224.0;-1537;161.0;-83.0;499.0;-25;-126.0;-528.0;3.0;146.0;-345.0
987;78.0;253.0;-987;210.0;435.0;334.0;-176;306.0;408.0;1256.0;331.0;-491.0
687;98.0;1176.0;-687;707.0;-44.0;526.0;-229;654.0;-2006.0;18.0;-205.0;60.0
-359;406.0;203.0;359;222.0;-662.0;149.0;850;130.0;-1792.0;-335.0;-367.0;558.0
-81;89.0;1153.0;81;756.0;-33.0;482.0;-272;688.0;-2227.0;26.0;-197.0;53.0
-808;68.0;671.0;808;798.0;-628.0;551.0;-1383;329.0;1145.0;-367.0;-455.0;390.0
1421;170.0;251.0;-1421;139.0;-64.0;421.0;37;363.0;-163.0;-506.0;295.0;-494.0
-10;114.0;209.0;10;-585.0;142.0;488.0;-4;64.0;1739.0;30.0;591.0;-743.0
1345;214.0;522.0;-1345;752.0;99.0;733.0;-182;14.0;1412.0;-85.0;6.0;-158.0
816;106.0;905.0;-816;573.0;391.0;1157.0;1091;590.0;-1172.0;-560.0;-541.0;730.0
-1589;101.0;813.0;1589;638.0;23.0;692.0;-723;39.0;158.0;-109.0;-47.0;-59.0
-71;85.0;875.0;71;969.0;-315.0;934.0;-21;412.0;-2160.0;-234.0;-234.0;143.0
1297;166.0;783.0;-1297;480.0;-259.0;161.0;1373;451.0;785.0;-467.0;248.0;-171.0
2;792.0;558.0;-2;898.0;213.0;160.0;-1;-457.0;1677.0;-13.0;-241.0;941.0
-1379;138.0;117.0;1379;238.0;-746.0;384.0;594;33.0;908.0;-65.0;-507.0;516.0
-622;38.0;921.0;622;794.0;-143.0;244.0;-132;874.0;-2040.0;-168.0;246.0;-166.0
1265;452.0;570.0;-1265;414.0;90.0;850.0;1012;308.0;382.0;760.0;54.0;-105.0
-1629;102.0;188.0;1629;193.0;451.0;273.0;449;176.0;14.0;-134.0;-415.0;589.0
1462;325.0;343.0;-1462;209.0;-354.0;-18.0;937;-37.0;-597.0;-47.0;-373.0;354.0
-794;177.0;310.0;794;291.0;-352.0;611.0;-1142;265.0;1486.0;-133.0;-424.0;387.0
1718;249.0;225.0;-1718;226.0;-281.0;495.0;-401;82.0;205.0;39.0;206.0;-87.0
46;172.0;692.0;-46;575.0;221.0;1192.0;4;501.0;-1994.0;-138.0;35.0;-183.0
423;115.0;194.0;-423;408.0;-632.0;458.0;79;48.0;2102.0;70.0;526.0;-527.0
1371;68.0;544.0;-1371;482.0;-152.0;509.0;-397;253.0;859.0;113.0;649.0;-756.0
849;113.0;284.0;-849;199.0;187.0;211.0;1614;241.0;-272.0;493.0;473.0;-670.0
1281;217.0;236.0;-1281;262.0;-40.0;614.0;365;274.0;-642.0;633.0;521.0;-731.0
-816;310.0;898.0;816;923.0;-296.0;65.0;1862;778.0;-556.0;-550.0;447.0;-438.0
1295;49.0;317.0;-1295;211.0;286.0;37.0;-275;189.0;75.0;-270.0;592.0;-733.0
-1271;775.0;181.0;1271;178.0;-421.0;630.0;-97;-575.0;25.0;0.0;236.0;-787.0
-1408;212.0;682.0;1408;382.0;177.0;456.0;-121;220.0;1679.0;-336.0;-26.0;-156.0
-512;78.0;365.0;512;258.0;164.0;-118.0;-1905;270.0;-108.0;72.0;-617.0;750.0
-1742;363.0;5.0;1742;153.0;212.0;382.0;260;87.0;-26.0;-408.0;360.0;-540.0
-1665;183.0;796.0;1665;484.0;-620.0;223.0;-226;736.0;-75.0;19.0;-421.0;378.0
626;296.0;231.0;-626;246.0;-437.0;938.0;-308;248.0;-2030.0;-195.0;-561.0;801.0
2197;178.0;583.0;-2197;406.0;-520.0;72.0;2071;340.0;656.0;19.0;401.0;-453.0
3584;134.0;316.0;-3584;184.0;118.0;221.0;2736;224.0;-190.0;634.0;483.0;-686.0
824;36.0;720.0;-824;412.0;-670.0;1339.0;-286;463.0;1599.0;-1345.0;-489.0;468.0
1343;239.0;161.0;-1343;781.0;-174.0;183.0;438;608.0;-1946.0;-70.0;-327.0;348.0
-2247;389.0;154.0;2247;179.0;9.0;274.0;1020;246.0;-556.0;-318.0;592.0;-772.0
-1973;449.0;-71.0;1973;327.0;-160.0;394.0;598;-118.0;-1780.0;-270.0;-607.0;792.0
1528;44.0;817.0;-1528;777.0;306.0;358.0;218;32.0;2750.0;-43.0;-543.0;677.0
687;20.0;606.0;-687;906.0;246.0;415.0;292;145.0;3269.0;-161.0;-531.0;661.0
201;773.0;166.0;-201;500.0;-377.0;484.0;-153;-504.0;-3183.0;-11.0;-310.0;823.0
-1206;124.0;798.0;1206;781.0;130.0;246.0;476;374.0;2940.0;-65.0;-521.0;623.0
245;734.0;194.0;-245;469.0;-415.0;424.0;101;-502.0;-3202.0;-30.0;-328.0;806.0
-606;636.0;690.0;606;620.0;-66.0;485.0;759;197.0;2499.0;-296.0;-178.0;-88.0
-31;192.0;928.0;31;712.0;366.0;601.0;5;793.0;-2769.0;-317.0;0.0;-114.0
722;178.0;872.0;-722;826.0;-9.0;648.0;-301;453.0;2794.0;1.0;-91.0;270.0
-1324;18.0;178.0;1324;161.0;-413.0;-74.0;1692;223.0;-280.0;276.0;-293.0;230.0
1932;69.0;464.0;-1932;474.0;-667.0;588.0;-158;212.0;1630.0;-46.0;-457.0;414.0
-2239;665.0;455.0;2239;600.0;-64.0;652.0;-294;-124.0;50.0;32.0;391.0;-916.0
2263;393.0;425.0;-2263;232.0;-212.0;246.0;-1160;-254.0;1189.0;-264.0;-222.0;170.0
-2068;59.0;784.0;2068;469.0;-396.0;354.0;847;498.0;521.0;-34.0;293.0;-249.0
-1694;128.0;214.0;1694;124.0;82.0;28.0;-2012;213.0;-850.0;-433.0;490.0;-679.0
98;138.0;138.0;-98;250.0;-573.0;158.0;18;291.0;-2556.0;56.0;-422.0;479.0
-1923;369.0;7.0;1923;116.0;-27.0;291.0;138;89.0;-163.0;-293.0;485.0;-674.0
1793;180.0;111.0;-1793;223.0;24.0;614.0;226;123.0;937.0;121.0;462.0;-690.0
-1311;402.0;754.0;1311;699.0;-489.0;891.0;129;453.0;-1991.0;47.0;-480.0;485.0
1001;134.0;137.0;-1001;249.0;-1.0;616.0;1827;162.0;291.0;-911.0;519.0;-701.0
1901;245.0;443.0;-1901;732.0;310.0;1072.0;-2;50.0;-1511.0;9.0;-550.0;712.0
1548;124.0;205.0;-1548;237.0;27.0;446.0;140;195.0;1179.0;88.0;508.0;-709.0
2581;202.0;388.0;-2581;405.0;-634.0;20.0;460;151.0;535.0;-24.0;-410.0;470.0
844;525.0;123.0;-844;253.0;-317.0;318.0;-107;264.0;2238.0;-484.0;42.0;196.0
1921;119.0;404.0;-1921;224.0;-615.0;-37.0;661;144.0;1030.0;-12.0;-383.0;459.0
1985;166.0;750.0;-1985;637.0;119.0;866.0;131;87.0;-249.0;-23.0;48.0;-159.0
-2595;438.0;60.0;2595;66.0;-331.0;136.0;-460;55.0;-173.0;-380.0;-207.0;169.0
1479;513.0;285.0;-1479;233.0;224.0;471.0;-895;-122.0;-377.0;-136.0;-317.0;896.0
2029;64.0;814.0;-2029;863.0;-600.0;189.0;441;88.0;106.0;-30.0;-447.0;421.0
-2360;384.0;-54.0;2360;95.0;227.0;396.0;276;176.0;-1153.0;-622.0;421.0;-600.0
-1220;429.0;327.0;1220;413.0;-33.0;106.0;2056;293.0;-815.0;-446.0;-97.0;-18.0
-2092;146.0;-200.0;2092;214.0;-606.0;155.0;13;164.0;-34.0;31.0;-432.0;404.0
-1692;476.0;920.0;1692;838.0;-14.0;975.0;1126;-26.0;222.0;-37.0;64.0;133.0
-1742;222.0;309.0;1742;694.0;-884.0;428.0;1040;319.0;-1141.0;-95.0;592.0;-632.0
-1850;119.0;183.0;1850;155.0;181.0;145.0;-1929;235.0;-367.0;-751.0;447.0;-639.0
-1716;978.0;197.0;1716;215.0;-342.0;150.0;424;-556.0;323.0;-16.0;122.0;-834.0
-1325;650.0;126.0;1325;186.0;645.0;844.0;-805;-228.0;1213.0;-136.0;84.0;-717.0
1882;121.0;171.0;-1882;253.0;211.0;506.0;-1005;275.0;-259.0;576.0;466.0;-675.0
-2392;517.0;99.0;2392;212.0;419.0;467.0;1056;-98.0;-1500.0;-460.0;-414.0;614.0
-2405;305.0;310.0;2405;359.0;262.0;380.0;466;257.0;-1827.0;-444.0;-562.0;785.0
1277;98.0;337.0;-1277;442.0;-567.0;544.0;25;204.0;2388.0;34.0;551.0;-554.0
-2289;65.0;652.0;2289;600.0;31.0;735.0;-659;100.0;418.0;-143.0;-38.0;-73.0
-2031;242.0;278.0;2031;238.0;-160.0;173.0;1160;243.0;175.0;-34.0;-94.0;36.0
1757;186.0;741.0;-1757;836.0;0.0;477.0;261;328.0;1105.0;-457.0;-104.0;64.0
-1975;197.0;682.0;1975;456.0;-419.0;456.0;124;609.0;-497.0;-339.0;258.0;-142.0
2108;247.0;901.0;-2108;362.0;-294.0;399.0;-85;703.0;504.0;-11.0;208.0;-58.0
-1542;284.0;106.0;1542;267.0;-25.0;-18.0;481;280.0;-969.0;-716.0;629.0;-773.0
1915;94.0;99.0;-1915;175.0;-316.0;396.0;-66;133.0;799.0;76.0;-259.0;178.0
689;96.0;198.0;-689;296.0;-489.0;302.0;1903;227.0;-619.0;-1363.0;-421.0;382.0
-1968;85.0;257.0;1968;182.0;-598.0;709.0;205;-242.0;-141.0;-35.0;-608.0;642.0
1644;86.0;48.0;-1644;274.0;-513.0;726.0;590;-7.0;-1625.0;25.0;-607.0;726.0
-2124;59.0;662.0;2124;2.0;-510.0;266.0;-576;688.0;343.0;-23.0;170.0;-58.0
1771;92.0;492.0;-1771;362.0;-511.0;137.0;-11;201.0;-175.0;-507.0;323.0;-321.0
1791;85.0;157.0;-1791;243.0;-568.0;487.0;-84;198.0;225.0;-41.0;-605.0;636.0
-1999;312.0;100.0;1999;15.0;-584.0;495.0;-90;-196.0;1348.0;-325.0;-595.0;675.0
2;374.0;767.0;-2;776.0;-111.0;545.0;-2;498.0;3048.0;637.0;529.0;-831.0
-1779;185.0;333.0;1779;172.0;-115.0;100.0;-104;180.0;1457.0;66.0;637.0;-765.0
1981;93.0;339.0;-1981;236.0;-365.0;425.0;826;219.0;-499.0;1349.0;-325.0;276.0
-2128;137.0;339.0;2128;292.0;-468.0;463.0;60;254.0;-230.0;-48.0;326.0;-319.0
-2207;154.0;264.0;2207;420.0;-244.0;233.0;-151;235.0;905.0;22.0;-228.0;166.0
2003;110.0;200.0;-2003;256.0;332.0;656.0;-537;246.0;-119.0;-310.0;-575.0;719.0
-2191;227.0;161.0;2191;92.0;-571.0;123.0;997;55.0;574.0;39.0;412.0;-422.0
-2201;172.0;266.0;2201;309.0;142.0;448.0;277;59.0;110.0;44.0;-4.0;140.0
-1726;125.0;251.0;1726;171.0;-108.0;233.0;-237;214.0;120.0;-468.0;640.0;-755.0
-1456;559.0;351.0;1456;330.0;418.0;239.0;809;238.0;-2379.0;-216.0;-413.0;612.0
-2389;117.0;265.0;2389;292.0;139.0;436.0;129;25.0;19.0;276.0;-5.0;147.0
-2611;162.0;37.0;2611;229.0;454.0;156.0;425;244.0;-326.0;-410.0;-423.0;578.0
-1712;127.0;30.0;1712;366.0;-778.0;623.0;523;-5.0;394.0;-54.0;-573.0;607.0
1704;222.0;226.0;-1704;69.0;-154.0;285.0;-199;152.0;774.0;-124.0;220.0;-413.0
1462;207.0;261.0;-1462;825.0;-620.0;244.0;-363;-291.0;-1610.0;-102.0;-457.0;468.0
1942;183.0;359.0;-1942;277.0;-516.0;430.0;-481;167.0;-357.0;58.0;399.0;-415.0
1919;268.0;348.0;-1919;312.0;-638.0;318.0;-681;153.0;-2537.0;-323.0;-357.0;510.0
-3055;168.0;431.0;3055;222.0;-770.0;316.0;-521;61.0;701.0;44.0;-456.0;465.0
-3246;422.0;172.0;3246;344.0;-72.0;336.0;-143;376.0;542.0;-433.0;241.0;-427.0
-2921;106.0;589.0;2921;277.0;-788.0;57.0;806;303.0;508.0;164.0;-478.0;484.0
4634;372.0;115.0;-4634;265.0;-162.0;382.0;290;115.0;-551.0;-136.0;-88.0;27.0
-3224;451.0;-179.0;3224;156.0;-471.0;96.0;-723;-185.0;-297.0;-360.0;-345.0;302.0
-3222;184.0;266.0;3222;96.0;-416.0;930.0;-338;40.0;190.0;797.0;585.0;-774.0
-3068;367.0;348.0;3068;642.0;-471.0;189.0;289;34.0;-503.0;49.0;307.0;-258.0
3080;122.0;154.0;-3080;212.0;81.0;368.0;-27;187.0;451.0;-46.0;570.0;-777.0
-3283;233.0;97.0;3283;152.0;232.0;204.0;637;201.0;-1142.0;-386.0;-646.0;740.0
-3153;287.0;657.0;3153;538.0;7.0;231.0;58;603.0;-57.0;-324.0;520.0;-655.0
-3102;172.0;74.0;3102;215.0;-72.0;100.0;285;159.0;-206.0;88.0;-637.0;767.0
2618;351.0;210.0;-2618;192.0;-94.0;470.0;1364;292.0;570.0;-499.0;-566.0;822.0
3218;336.0;301.0;-3218;191.0;-678.0;92.0;168;-156.0;-300.0;-385.0;-462.0;488.0
-3084;143.0;279.0;3084;177.0;-127.0;132.0;713;183.0;-1107.0;-223.0;-34.0;-36.0
-3175;182.0;986.0;3175;510.0;-324.0;249.0;-560;377.0;-78.0;-540.0;-410.0;375.0
-2772;185.0;692.0;2772;978.0;-405.0;721.0;160;68.0;1111.0;69.0;613.0;-714.0
-1498;6.0;619.0;1498;767.0;208.0;322.0;350;209.0;3335.0;-57.0;-528.0;651.0
-565;127.0;6.0;565;152.0;-325.0;212.0;-4072;134.0;-194.0;-239.0;-292.0;246.0
-3239;490.0;58.0;3239;210.0;108.0;400.0;67;-115.0;-820.0;-383.0;535.0;-746.0
-3076;34.0;136.0;3076;261.0;-374.0;251.0;-1019;164.0;861.0;-144.0;-424.0;391.0
-3234;520.0;104.0;3234;156.0;84.0;371.0;57;-135.0;-417.0;-222.0;527.0;-718.0
-2931;374.0;884.0;2931;663.0;119.0;510.0;-1993;67.0;513.0;-329.0;625.0;-772.0
-2509;247.0;-99.0;2509;123.0;-657.0;387.0;-6;239.0;-1855.0;-204.0;-508.0;514.0
3710;123.0;263.0;-3710;201.0;-79.0;239.0;223;245.0;-471.0;378.0;585.0;-787.0
4709;89.0;295.0;-4709;359.0;-572.0;-204.0;-390;265.0;1256.0;-194.0;-406.0;387.0
3181;170.0;338.0;-3181;364.0;-567.0;469.0;-239;242.0;871.0;-190.0;-407.0;393.0
-3097;467.0;92.0;3097;143.0;311.0;420.0;-55;-165.0;-758.0;-371.0;426.0;-630.0
3193;113.0;900.0;-3193;797.0;320.0;1727.0;333;299.0;880.0;3.0;-301.0;477.0
-3261;206.0;284.0;3261;280.0;-235.0;101.0;182;77.0;-899.0;-351.0;-249.0;178.0
3612;296.0;383.0;-3612;214.0;309.0;15.0;-1240;323.0;-462.0;-13.0;-446.0;684.0
-2842;118.0;1026.0;2842;408.0;286.0;382.0;-730;335.0;509.0;4.0;554.0;-683.0
-3494;475.0;-118.0;3494;215.0;-692.0;184.0;-62;-53.0;-595.0;-937.0;-424.0;417.0
-2878;222.0;851.0;2878;931.0;-607.0;600.0;462;144.0;568.0;62.0;-492.0;560.0
4009;148.0;674.0;-4009;849.0;-139.0;417.0;324;-180.0;35.0;-85.0;137.0;3.0
4525;31.0;253.0;-4525;225.0;377.0;613.0;449;141.0;329.0;-18.0;-579.0;722.0
-3877;138.0;306.0;3877;377.0;127.0;25.0;29;313.0;-510.0;216.0;621.0;-748.0
-2852;448.0;-73.0;2852;173.0;-77.0;48.0;72;85.0;-391.0;-376.0;638.0;-768.0
-3252;407.0;-140.0;3252;-14.0;-603.0;146.0;-354;-176.0;602.0;-997.0;-476.0;473.0
-3103;102.0;464.0;3103;371.0;-58.0;-87.0;201;180.0;-238.0;-300.0;-117.0;-9.0
4702;148.0;318.0;-4702;257.0;483.0;284.0;-325;184.0;-482.0;-521.0;381.0;-556.0
-3257;184.0;335.0;3257;333.0;162.0;609.0;-606;124.0;2137.0;18.0;73.0;-228.0
-3691;116.0;320.0;3691;322.0;36.0;843.0;-831;47.0;476.0;-131.0;-87.0;-24.0
-2874;454.0;467.0;2874;803.0;-275.0;-123.0;-2124;139.0;-1630.0;312.0;-607.0;783.0
-4139;435.0;97.0;4139;73.0;33.0;425.0;-100;-30.0;-38.0;-266.0;544.0;-725.0
-4923;193.0;223.0;4923;127.0;137.0;-90.0;-315;177.0;-448.0;-428.0;439.0;-625.0
-4273;362.0;16.0;4273;81.0;401.0;156.0;107;-4.0;-332.0;-176.0;-425.0;629.0
-4804;273.0;168.0;4804;-23.0;74.0;31.0;216;-39.0;-500.0;-338.0;555.0;-757.0
-3228;232.0;287.0;3228;71.0;-593.0;174.0;-1183;272.0;2197.0;-44.0;-333.0;377.0
-5273;147.0;320.0;5273;185.0;-489.0;-68.0;735;245.0;-880.0;-457.0;-439.0;449.0
-3362;242.0;273.0;3362;436.0;-596.0;13.0;-1007;65.0;-2065.0;-272.0;446.0;-417.0
-5030;235.0;223.0;5030;-143.0;-351.0;-164.0;-329;-39.0;-114.0;-540.0;-268.0;233.0
7458;83.0;91.0;-7458;186.0;-746.0;451.0;26;182.0;129.0;-85.0;-440.0;416.0
