Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
882.0;261.0;-590;?;-222.0;257;-981.0;467.0;230.0;?;822.0;506.0;-590
896.0;339.0;-666;814.0;-273.0;255;-982.0;478.0;?;182.0;824.0;512.0;-666
873.0;?;-1074;933.0;-246.0;?;-953.0;490.0;251.0;54.0;823.0;?;-1074
977.0;427.0;-960;1151.0;-257.0;280;-866.0;502.0;279.0;8.0;815.0;529.0;-960
1038.0;406.0;-1409;1179.0;-241.0;276;?;511.0;?;98.0;807.0;535.0;-1409
965.0;352.0;-152;1477.0;?;266;-883.0;?;?;-46.0;?;539.0;?
1009.0;304.0;2015;1348.0;-241.0;129;-922.0;526.0;329.0;-246.0;798.0;543.0;2015
1027.0;314.0;?;688.0;-246.0;-128;-918.0;532.0;334.0;?;?;?;1139
1040.0;289.0;259;717.0;-213.0;-107;-935.0;?;338.0;-135.0;786.0;?;259
?;?;?;1040.0;?;?;-936.0;544.0;345.0;-205.0;?;543.0;392
1041.0;?;-330;1128.0;-229.0;-27;-908.0;550.0;353.0;-236.0;768.0;?;-330
?;?;77;1005.0;-327.0;?;-909.0;?;360.0;-111.0;?;540.0;?
866.0;?;-655;960.0;-283.0;-235;-1053.0;561.0;366.0;-99.0;?;535.0;-655
827.0;57.0;-3066;?;?;-170;-1129.0;?;366.0;-124.0;739.0;528.0;-3066
972.0;46.0;-2661;910.0;-205.0;-195;-1159.0;569.0;364.0;-60.0;732.0;519.0;-2661
1033.0;?;-1818;963.0;?;455;-1267.0;?;?;-45.0;719.0;509.0;-1818
1113.0;?;-1772;1020.0;846.0;764;-1111.0;578.0;373.0;-78.0;?;496.0;?
?;388.0;-1889;?;-615.0;693;-884.0;580.0;380.0;?;698.0;481.0;-1889
612.0;358.0;-1605;?;-260.0;654;-801.0;?;384.0;-75.0;706.0;472.0;-1605
1202.0;370.0;-101;?;-317.0;?;-853.0;?;383.0;?;718.0;?;-101
?;511.0;?;?;-251.0;186;-929.0;558.0;378.0;-137.0;735.0;462.0;83
1119.0;515.0;-195;995.0;-524.0;?;-947.0;552.0;372.0;-105.0;750.0;?;?
1086.0;452.0;?;935.0;-449.0;?;-898.0;548.0;373.0;-70.0;760.0;454.0;-31
945.0;488.0;-75;875.0;-252.0;259;-884.0;545.0;?;-103.0;765.0;456.0;-75
933.0;436.0;?;947.0;?;266;-911.0;542.0;390.0;-120.0;768.0;?;38
1036.0;?;2;?;-156.0;?;-928.0;538.0;398.0;-109.0;769.0;473.0;2
903.0;311.0;-17;888.0;-151.0;252;-900.0;534.0;402.0;?;?;481.0;?
?;232.0;43;946.0;-84.0;260;-872.0;533.0;?;-102.0;769.0;486.0;43
903.0;158.0;-14;945.0;?;266;-884.0;532.0;?;-118.0;766.0;486.0;-14
960.0;145.0;-63;904.0;?;259;-900.0;532.0;397.0;-125.0;?;482.0;?
998.0;?;-55;885.0;31.0;261;-981.0;?;392.0;-117.0;755.0;473.0;-55
991.0;183.0;-55;928.0;-24.0;256;-1047.0;537.0;388.0;-112.0;?;476.0;-55
1015.0;68.0;-46;914.0;82.0;257;?;?;388.0;-106.0;?;480.0;-46
1016.0;-11.0;-20;876.0;102.0;261;-969.0;539.0;392.0;-115.0;?;493.0;-20
990.0;-67.0;-37;?;262.0;255;-951.0;540.0;?;?;705.0;?;-37
1029.0;-45.0;-27;880.0;401.0;?;-970.0;540.0;399.0;-110.0;694.0;523.0;?
1071.0;?;?;879.0;500.0;241;-980.0;?;398.0;?;688.0;531.0;-17
1369.0;-1.0;-28;880.0;751.0;244;?;540.0;397.0;?;683.0;541.0;-28
1445.0;?;19;908.0;70.0;250;-944.0;?;398.0;-88.0;677.0;549.0;19
?;-9.0;5;911.0;-829.0;?;-937.0;540.0;400.0;?;671.0;557.0;5
?;?;-11;968.0;-889.0;251;-942.0;542.0;401.0;-84.0;?;562.0;-11
560.0;-148.0;18;?;-1042.0;257;?;543.0;401.0;-49.0;?;572.0;?
427.0;-128.0;?;966.0;-616.0;254;-951.0;545.0;402.0;?;665.0;582.0;?
320.0;?;-20;951.0;-503.0;244;-961.0;546.0;404.0;-63.0;666.0;586.0;?
320.0;-56.0;12;917.0;-620.0;?;-964.0;?;406.0;-52.0;668.0;586.0;12
363.0;?;15;888.0;-483.0;254;-958.0;?;407.0;-52.0;672.0;587.0;?
388.0;-80.0;17;863.0;-513.0;253;-943.0;?;?;-74.0;676.0;589.0;?
418.0;-54.0;15;881.0;-538.0;?;-940.0;?;406.0;?;681.0;592.0;15
538.0;-120.0;27;915.0;-641.0;245;-948.0;548.0;405.0;-62.0;686.0;?;27
762.0;?;24;924.0;?;250;-977.0;548.0;?;-70.0;691.0;?;24
1102.0;-117.0;-53;920.0;-216.0;251;-1010.0;549.0;401.0;-35.0;?;?;?
1428.0;-58.0;-79;917.0;-112.0;253;-1047.0;549.0;?;-37.0;?;601.0;?
317.0;?;-45;900.0;?;257;-1044.0;550.0;399.0;-39.0;695.0;?;?
561.0;?;-49;?;978.0;?;?;549.0;399.0;-79.0;695.0;?;-49
1221.0;?;?;910.0;764.0;253;-962.0;547.0;400.0;-98.0;695.0;599.0;-46
1385.0;-115.0;-14;917.0;555.0;248;-941.0;546.0;399.0;-84.0;?;601.0;?
?;?;17;919.0;?;240;-966.0;546.0;396.0;-41.0;699.0;607.0;17
767.0;-398.0;0;929.0;-600.0;250;-990.0;545.0;393.0;?;?;607.0;0
1058.0;-279.0;6;918.0;?;250;?;544.0;392.0;-20.0;701.0;611.0;?
978.0;-261.0;37;893.0;-87.0;246;-1017.0;544.0;393.0;?;701.0;621.0;37
988.0;?;?;907.0;-134.0;253;-1009.0;544.0;?;6.0;702.0;628.0;6
1076.0;136.0;-8;947.0;-37.0;248;-993.0;543.0;397.0;?;704.0;627.0;-8
?;?;3;929.0;-22.0;250;-970.0;541.0;400.0;-55.0;709.0;614.0;3
?;62.0;?;830.0;-32.0;254;-952.0;540.0;401.0;-78.0;717.0;592.0;5
1053.0;25.0;11;820.0;?;255;?;540.0;400.0;-64.0;728.0;580.0;11
998.0;58.0;54;870.0;?;?;-984.0;?;?;-90.0;738.0;563.0;54
1008.0;93.0;49;?;-81.0;272;-998.0;?;397.0;-109.0;746.0;552.0;49
988.0;53.0;-8;877.0;-55.0;239;-1012.0;542.0;399.0;-83.0;?;?;?
988.0;-44.0;46;901.0;-2.0;235;?;544.0;?;?;?;?;46
999.0;-89.0;53;832.0;?;254;?;544.0;402.0;-157.0;766.0;538.0;?
983.0;53.0;32;860.0;109.0;256;?;540.0;400.0;?;?;531.0;32
1015.0;174.0;78;826.0;78.0;258;-1032.0;533.0;394.0;-271.0;789.0;519.0;78
993.0;?;13;842.0;113.0;261;-1039.0;526.0;382.0;-291.0;802.0;507.0;?
1015.0;131.0;?;?;79.0;249;-1029.0;520.0;366.0;-204.0;812.0;495.0;-48
984.0;13.0;-31;995.0;30.0;?;-1021.0;?;?;-114.0;?;?;?
976.0;?;-26;1056.0;-4.0;243;-1016.0;526.0;320.0;-162.0;821.0;?;?
994.0;-197.0;-26;1031.0;-20.0;260;-1013.0;535.0;301.0;-197.0;820.0;459.0;-26
999.0;?;-37;?;-20.0;262;-994.0;548.0;296.0;-290.0;?;452.0;-37
?;-454.0;-38;1178.0;-29.0;?;-953.0;564.0;307.0;-360.0;?;447.0;-38
961.0;-546.0;-7;1137.0;-40.0;?;-916.0;580.0;330.0;?;799.0;?;-7
952.0;?;-51;1066.0;-18.0;253;-874.0;595.0;?;-197.0;791.0;?;-51
963.0;-761.0;-175;1030.0;3.0;?;-797.0;610.0;394.0;-299.0;780.0;438.0;?
967.0;?;-172;?;6.0;266;-736.0;622.0;429.0;-237.0;769.0;435.0;-172
962.0;-823.0;-121;900.0;-26.0;231;-771.0;?;458.0;-195.0;759.0;?;-121
953.0;-845.0;-174;?;-10.0;259;-772.0;649.0;?;-230.0;745.0;431.0;-174
?;-839.0;-144;954.0;-3.0;231;-695.0;?;513.0;-275.0;729.0;433.0;?
955.0;-752.0;-52;926.0;-7.0;238;-621.0;686.0;539.0;-207.0;708.0;?;-52
?;-619.0;?;?;2.0;?;-600.0;702.0;564.0;?;684.0;435.0;-37
935.0;-449.0;-33;938.0;-1.0;264;-532.0;713.0;588.0;?;?;433.0;?
973.0;-202.0;-26;934.0;?;?;-347.0;716.0;613.0;-267.0;656.0;431.0;?
1013.0;?;-42;923.0;-6.0;?;-283.0;721.0;635.0;-297.0;655.0;?;-42
1006.0;-195.0;-77;895.0;-12.0;253;?;727.0;654.0;-300.0;654.0;435.0;-77
1024.0;?;?;861.0;-8.0;223;-158.0;?;675.0;-247.0;649.0;?;-85
994.0;-165.0;-22;879.0;?;213;-102.0;735.0;698.0;?;638.0;431.0;?
962.0;-139.0;44;870.0;18.0;254;-102.0;740.0;713.0;-248.0;633.0;431.0;?
933.0;-33.0;25;?;40.0;243;-50.0;?;725.0;?;630.0;?;?
932.0;61.0;-14;?;61.0;231;-104.0;751.0;732.0;?;627.0;437.0;?
926.0;108.0;-17;915.0;73.0;237;-84.0;757.0;738.0;-315.0;623.0;441.0;-17
?;54.0;?;?;92.0;247;-70.0;762.0;747.0;-298.0;613.0;445.0;-57
980.0;?;-96;?;40.0;259;?;?;749.0;?;610.0;451.0;-96
?;?;-83;?;?;248;-87.0;770.0;754.0;-287.0;?;458.0;?
969.0;?;?;877.0;41.0;230;-102.0;773.0;765.0;-302.0;588.0;?;-57
972.0;-214.0;-7;889.0;80.0;234;-101.0;777.0;772.0;?;578.0;469.0;-7
?;?;28;891.0;126.0;240;-111.0;779.0;778.0;-325.0;568.0;474.0;28
941.0;-149.0;18;906.0;100.0;239;-120.0;776.0;777.0;?;567.0;480.0;?
974.0;-14.0;37;902.0;99.0;?;-130.0;?;769.0;-375.0;?;486.0;?
985.0;106.0;27;926.0;70.0;244;-143.0;?;762.0;-372.0;587.0;490.0;27
995.0;214.0;-25;901.0;30.0;248;?;759.0;757.0;?;589.0;490.0;-25
986.0;333.0;-11;?;8.0;247;-158.0;752.0;757.0;-372.0;?;487.0;-11
?;?;-8;902.0;44.0;238;-179.0;746.0;?;-375.0;?;485.0;-8
1007.0;491.0;?;924.0;71.0;232;-194.0;737.0;742.0;?;606.0;482.0;?
998.0;?;-14;930.0;50.0;?;-208.0;726.0;727.0;-391.0;624.0;?;-14
?;553.0;-2;906.0;83.0;243;-218.0;717.0;?;-401.0;648.0;480.0;-2
?;578.0;?;911.0;105.0;250;-240.0;?;694.0;-384.0;?;?;6
951.0;572.0;-25;896.0;143.0;250;-234.0;698.0;?;?;662.0;?;-25
925.0;581.0;?;?;90.0;247;-232.0;689.0;684.0;-365.0;662.0;479.0;3
995.0;?;?;?;78.0;237;-222.0;681.0;680.0;?;665.0;481.0;32
930.0;?;27;936.0;163.0;250;-237.0;674.0;676.0;-391.0;669.0;482.0;27
959.0;601.0;61;927.0;8.0;273;-250.0;668.0;673.0;-393.0;671.0;484.0;61
949.0;606.0;68;937.0;?;266;-263.0;?;672.0;-423.0;673.0;?;68
933.0;511.0;57;922.0;65.0;259;?;657.0;663.0;-430.0;681.0;493.0;57
879.0;527.0;?;885.0;158.0;268;-252.0;652.0;657.0;-408.0;686.0;?;?
865.0;415.0;50;881.0;88.0;?;-235.0;648.0;655.0;?;?;510.0;50
856.0;392.0;33;904.0;75.0;?;-226.0;646.0;651.0;-401.0;693.0;?;?
1016.0;399.0;50;?;204.0;282;-221.0;?;?;-370.0;699.0;513.0;50
970.0;362.0;94;924.0;?;285;-229.0;645.0;639.0;-373.0;?;?;94
888.0;199.0;129;?;575.0;301;-229.0;647.0;631.0;-404.0;717.0;?;129
1041.0;112.0;148;899.0;234.0;312;-226.0;645.0;619.0;-418.0;737.0;?;148
1140.0;36.0;97;901.0;261.0;306;-219.0;637.0;?;-421.0;?;?;97
792.0;-51.0;73;887.0;224.0;300;?;?;576.0;?;?;542.0;?
962.0;-165.0;121;903.0;273.0;307;?;?;561.0;-421.0;?;552.0;121
1002.0;-143.0;113;901.0;152.0;312;-168.0;?;580.0;-394.0;792.0;560.0;113
?;?;98;904.0;128.0;?;-183.0;?;595.0;?;784.0;567.0;98
983.0;?;97;926.0;201.0;?;-194.0;?;589.0;?;792.0;573.0;97
968.0;-82.0;109;919.0;52.0;316;-212.0;617.0;569.0;-412.0;809.0;573.0;109
977.0;10.0;?;898.0;-18.0;324;-222.0;?;571.0;-393.0;808.0;569.0;?
984.0;173.0;?;899.0;-17.0;?;-229.0;604.0;562.0;-394.0;814.0;566.0;171
1048.0;247.0;?;921.0;-74.0;?;-213.0;?;556.0;?;818.0;561.0;141
997.0;220.0;70;?;-52.0;?;-202.0;595.0;553.0;-415.0;?;560.0;70
991.0;275.0;70;923.0;-2.0;329;?;592.0;549.0;-421.0;823.0;556.0;70
1015.0;274.0;?;932.0;-1.0;320;-194.0;?;547.0;-406.0;824.0;552.0;111
993.0;302.0;85;897.0;?;323;-202.0;588.0;542.0;-403.0;828.0;546.0;85
979.0;302.0;-6;?;80.0;320;-209.0;588.0;530.0;?;835.0;542.0;-6
989.0;243.0;-44;914.0;?;319;-222.0;588.0;519.0;-401.0;841.0;541.0;-44
998.0;164.0;26;933.0;-20.0;?;-225.0;590.0;509.0;-416.0;846.0;539.0;26
988.0;79.0;?;907.0;?;326;-228.0;591.0;501.0;-403.0;850.0;536.0;10
?;-60.0;-5;924.0;?;322;-226.0;592.0;490.0;-402.0;855.0;538.0;-5
1012.0;-104.0;54;904.0;?;?;?;592.0;482.0;-401.0;?;541.0;54
1010.0;-167.0;47;904.0;24.0;324;-223.0;594.0;474.0;-410.0;861.0;544.0;47
989.0;-177.0;38;900.0;25.0;322;-223.0;596.0;464.0;-412.0;865.0;?;?
966.0;-148.0;22;?;40.0;324;-217.0;597.0;458.0;-412.0;867.0;?;22
993.0;-120.0;?;918.0;?;326;-213.0;?;457.0;?;865.0;543.0;16
990.0;?;-11;918.0;?;336;-209.0;598.0;449.0;-373.0;867.0;539.0;-11
995.0;84.0;-31;?;58.0;329;-211.0;599.0;438.0;-385.0;870.0;539.0;-31
980.0;53.0;?;?;?;313;-210.0;600.0;?;-395.0;?;542.0;14
983.0;12.0;-5;940.0;77.0;324;-215.0;600.0;433.0;-415.0;872.0;544.0;-5
999.0;18.0;-23;912.0;45.0;323;-229.0;600.0;432.0;-405.0;873.0;?;-23
?;-64.0;-5;903.0;48.0;?;-235.0;597.0;?;-390.0;871.0;547.0;?
1004.0;-68.0;12;900.0;32.0;333;?;594.0;438.0;-370.0;872.0;549.0;?
980.0;-76.0;11;908.0;?;325;-221.0;591.0;?;-350.0;876.0;550.0;11
990.0;-56.0;-24;915.0;61.0;324;-219.0;591.0;416.0;?;879.0;552.0;-24
995.0;-19.0;2;933.0;81.0;323;-227.0;?;?;-388.0;882.0;?;?
970.0;-23.0;32;909.0;67.0;323;-238.0;?;391.0;?;884.0;556.0;32
981.0;-9.0;12;921.0;?;322;-256.0;?;385.0;-382.0;885.0;557.0;12
993.0;?;?;927.0;39.0;314;-250.0;?;386.0;-391.0;885.0;558.0;-3
?;-73.0;-7;?;41.0;315;-228.0;588.0;390.0;-378.0;884.0;?;-7
993.0;?;-8;?;40.0;331;-216.0;589.0;393.0;-362.0;883.0;560.0;-8
999.0;-102.0;35;?;?;337;-225.0;589.0;?;-393.0;884.0;561.0;35
970.0;-28.0;65;917.0;?;?;-238.0;591.0;378.0;-382.0;886.0;562.0;?
969.0;26.0;199;908.0;101.0;?;-248.0;596.0;?;?;885.0;?;?
977.0;17.0;127;922.0;136.0;300;-249.0;601.0;355.0;-354.0;887.0;?;127
959.0;-45.0;546;951.0;128.0;?;-245.0;600.0;340.0;?;891.0;564.0;546
974.0;-83.0;628;937.0;113.0;104;?;601.0;341.0;-380.0;889.0;566.0;628
987.0;-90.0;-93;933.0;109.0;?;-215.0;605.0;338.0;-370.0;889.0;566.0;-93
981.0;-101.0;?;949.0;122.0;-101;-223.0;607.0;?;?;889.0;568.0;?
?;-95.0;-1679;965.0;83.0;330;-228.0;608.0;338.0;-376.0;888.0;?;-1679
998.0;-66.0;-5635;?;101.0;-252;-230.0;607.0;336.0;?;888.0;570.0;-5635
961.0;-63.0;?;993.0;99.0;171;?;606.0;336.0;-323.0;888.0;?;-4801
993.0;-51.0;?;996.0;79.0;1774;-232.0;?;337.0;-334.0;889.0;570.0;-2132
981.0;?;-250;950.0;71.0;-155;-230.0;605.0;340.0;-313.0;889.0;571.0;-250
975.0;-110.0;915;944.0;71.0;1003;-225.0;?;?;-300.0;889.0;572.0;915
985.0;-130.0;1078;987.0;71.0;2176;-224.0;600.0;355.0;?;889.0;574.0;?
983.0;?;?;988.0;45.0;-96;-210.0;595.0;369.0;?;885.0;575.0;621
1000.0;-326.0;?;?;11.0;322;-167.0;588.0;384.0;-315.0;881.0;578.0;?
999.0;-399.0;-16;?;11.0;?;-152.0;578.0;393.0;-345.0;?;?;?
1010.0;?;128;927.0;13.0;91;-168.0;567.0;397.0;-341.0;874.0;575.0;128
?;-366.0;?;978.0;24.0;494;-205.0;556.0;399.0;-311.0;871.0;572.0;119
987.0;-335.0;?;1038.0;10.0;204;?;546.0;401.0;?;?;?;71
990.0;?;57;1020.0;13.0;269;-246.0;537.0;?;?;859.0;?;57
?;-252.0;26;915.0;5.0;257;-274.0;529.0;377.0;?;858.0;?;26
978.0;-264.0;-21;833.0;56.0;250;-283.0;524.0;357.0;-217.0;856.0;562.0;-21
988.0;-205.0;-19;836.0;33.0;270;-307.0;523.0;344.0;?;846.0;561.0;-19
?;-130.0;?;868.0;?;252;-303.0;525.0;339.0;?;828.0;?;?
997.0;?;?;865.0;40.0;262;-329.0;?;?;-134.0;805.0;555.0;-8
998.0;5.0;?;843.0;50.0;258;-372.0;?;335.0;-126.0;778.0;550.0;-11
995.0;102.0;-16;856.0;36.0;?;-461.0;543.0;336.0;?;749.0;544.0;-16
988.0;202.0;56;800.0;30.0;?;-637.0;549.0;?;?;718.0;539.0;56
986.0;220.0;56;758.0;13.0;266;-801.0;?;354.0;-89.0;?;536.0;56
976.0;220.0;68;839.0;39.0;258;-863.0;555.0;370.0;-142.0;650.0;535.0;?
983.0;182.0;?;888.0;?;282;?;555.0;387.0;-157.0;615.0;?;?
989.0;91.0;86;860.0;27.0;284;-808.0;555.0;403.0;-137.0;582.0;533.0;?
991.0;?;147;822.0;?;264;-839.0;?;417.0;-85.0;552.0;?;?
1005.0;18.0;247;852.0;40.0;271;-899.0;560.0;429.0;-47.0;523.0;532.0;?
995.0;1.0;511;829.0;27.0;299;-916.0;565.0;?;-49.0;497.0;532.0;511
985.0;?;604;785.0;63.0;336;?;569.0;447.0;4.0;?;534.0;?
998.0;142.0;723;770.0;48.0;420;-948.0;573.0;455.0;?;?;537.0;723
989.0;197.0;785;793.0;22.0;338;-975.0;576.0;462.0;65.0;?;540.0;785
997.0;207.0;1457;?;?;54;?;?;468.0;?;394.0;545.0;1457
979.0;?;2236;?;?;-201;-987.0;577.0;472.0;31.0;366.0;?;2236
990.0;213.0;?;810.0;39.0;-291;-1033.0;575.0;477.0;-42.0;337.0;562.0;-686
995.0;93.0;?;?;52.0;?;-1010.0;573.0;481.0;-5.0;?;569.0;-4865
979.0;133.0;?;927.0;61.0;356;-991.0;570.0;484.0;-37.0;?;?;-6540
990.0;179.0;?;1252.0;73.0;462;?;568.0;485.0;-18.0;266.0;580.0;?
986.0;89.0;-4815;1329.0;70.0;?;-994.0;565.0;?;26.0;248.0;580.0;-4815
991.0;?;-3679;1209.0;70.0;832;-994.0;?;487.0;47.0;229.0;576.0;-3679
982.0;8.0;-1539;1100.0;75.0;509;-985.0;560.0;486.0;?;210.0;571.0;-1539
983.0;-11.0;80;978.0;79.0;295;-985.0;556.0;?;29.0;188.0;566.0;?
984.0;?;-196;795.0;56.0;-81;-986.0;552.0;486.0;61.0;164.0;560.0;-196
980.0;?;-1324;?;27.0;-228;-989.0;547.0;487.0;99.0;140.0;554.0;-1324
999.0;86.0;-2548;827.0;43.0;?;-963.0;542.0;488.0;68.0;117.0;?;?
989.0;79.0;-2734;?;20.0;-16;-967.0;538.0;?;13.0;94.0;546.0;?
996.0;-31.0;?;1144.0;60.0;?;?;?;499.0;20.0;?;541.0;?
990.0;-52.0;-2775;?;89.0;496;-1187.0;?;508.0;83.0;?;537.0;-2775
996.0;-53.0;?;1007.0;119.0;?;-1015.0;536.0;?;154.0;39.0;535.0;-1174
998.0;241.0;-235;936.0;92.0;382;?;537.0;519.0;202.0;30.0;?;-235
999.0;290.0;9;951.0;49.0;301;-1101.0;?;520.0;?;23.0;530.0;?
1013.0;56.0;174;?;4.0;159;-962.0;529.0;518.0;185.0;17.0;529.0;174
1001.0;-60.0;110;1010.0;-59.0;546;?;?;513.0;177.0;11.0;?;110
1012.0;-134.0;112;960.0;?;-38;?;515.0;506.0;144.0;?;534.0;?
1012.0;?;-674;970.0;-43.0;287;?;507.0;499.0;122.0;-2.0;540.0;-674
983.0;-140.0;-773;948.0;-20.0;?;?;501.0;?;?;-7.0;549.0;-773
965.0;-67.0;392;890.0;15.0;-314;-909.0;497.0;487.0;100.0;?;561.0;392
992.0;-125.0;-634;917.0;85.0;2570;-957.0;493.0;?;97.0;-21.0;573.0;-634
975.0;-168.0;-1353;939.0;107.0;?;-981.0;490.0;?;128.0;-33.0;586.0;?
983.0;?;-84;1046.0;80.0;-2272;-966.0;487.0;484.0;140.0;?;598.0;-84
?;-229.0;?;?;84.0;1301;?;483.0;?;167.0;-66.0;608.0;343
1063.0;-215.0;265;1019.0;61.0;320;-963.0;479.0;?;?;-80.0;617.0;?
1087.0;-199.0;81;1256.0;46.0;83;?;?;486.0;27.0;-88.0;626.0;81
1114.0;-199.0;?;?;198.0;595;-957.0;477.0;487.0;-158.0;-91.0;634.0;-54
966.0;?;68;?;143.0;?;?;478.0;487.0;-195.0;-93.0;641.0;?
?;?;107;?;119.0;381;?;480.0;487.0;-334.0;-92.0;?;107
894.0;-236.0;?;821.0;?;225;-859.0;479.0;485.0;-301.0;-94.0;651.0;101
852.0;-229.0;99;1042.0;?;259;-866.0;?;?;-270.0;-98.0;654.0;99
?;-180.0;?;1006.0;-230.0;282;-910.0;471.0;?;-101.0;-104.0;654.0;28
952.0;-95.0;24;908.0;-162.0;248;-958.0;465.0;472.0;-10.0;-110.0;650.0;24
919.0;50.0;37;824.0;-66.0;279;-966.0;461.0;468.0;-31.0;?;642.0;37
915.0;231.0;44;755.0;12.0;272;-1005.0;455.0;?;-63.0;-126.0;630.0;44
1006.0;531.0;26;816.0;?;268;?;449.0;460.0;?;-138.0;?;?
1035.0;1046.0;-43;969.0;?;260;-1431.0;442.0;460.0;-147.0;-156.0;602.0;-43
1067.0;?;-93;946.0;-92.0;300;-1068.0;438.0;457.0;?;-171.0;582.0;?
1064.0;1279.0;?;?;?;295;-970.0;439.0;449.0;-36.0;?;551.0;-160
1032.0;?;?;894.0;?;251;?;442.0;?;?;-181.0;511.0;-36
1019.0;916.0;-304;943.0;?;286;-937.0;432.0;414.0;73.0;-182.0;468.0;-304
?;931.0;-1110;1009.0;-169.0;266;-950.0;412.0;388.0;?;-194.0;426.0;?
?;861.0;-1159;893.0;-77.0;159;-895.0;?;356.0;?;-217.0;387.0;?
925.0;715.0;?;1259.0;-106.0;145;-878.0;?;?;-217.0;?;349.0;-1009
918.0;?;?;1379.0;-111.0;?;?;365.0;293.0;-540.0;-263.0;?;?
888.0;?;-461;869.0;?;147;-949.0;359.0;271.0;-405.0;-272.0;?;-461
846.0;0.0;713;995.0;?;100;-988.0;355.0;259.0;?;-281.0;254.0;713
882.0;-184.0;?;1066.0;-229.0;?;-988.0;353.0;251.0;?;-295.0;?;754
784.0;?;?;?;-294.0;69;?;354.0;250.0;-164.0;-314.0;233.0;750
1039.0;-499.0;237;853.0;423.0;-58;-965.0;364.0;263.0;-163.0;-348.0;?;?
1735.0;-585.0;?;1072.0;?;-33;?;398.0;?;?;-372.0;251.0;-380
850.0;?;-570;1090.0;-444.0;81;-895.0;465.0;257.0;-59.0;-362.0;270.0;-570
?;-619.0;?;?;-319.0;?;-806.0;476.0;231.0;-27.0;-372.0;294.0;-703
1069.0;-846.0;-643;890.0;?;?;?;456.0;215.0;-39.0;?;324.0;-643
1018.0;-829.0;-432;882.0;-264.0;268;-1035.0;468.0;218.0;-98.0;-358.0;361.0;-432
1067.0;-430.0;-17;955.0;-223.0;335;?;492.0;215.0;-115.0;-354.0;?;?
930.0;?;228;1121.0;46.0;297;-927.0;?;205.0;-148.0;-355.0;425.0;228
964.0;-22.0;322;?;30.0;?;-743.0;478.0;?;-74.0;-351.0;439.0;?
?;49.0;-350;972.0;37.0;-203;-687.0;480.0;198.0;-83.0;-358.0;438.0;-350
947.0;65.0;-2096;920.0;109.0;-328;-731.0;491.0;193.0;-46.0;-352.0;?;-2096
959.0;-18.0;-3359;941.0;180.0;-132;-779.0;491.0;184.0;?;-354.0;436.0;-3359
979.0;?;-3257;1013.0;171.0;240;-833.0;486.0;179.0;?;?;437.0;-3257
987.0;?;-2237;1018.0;112.0;23;?;?;164.0;-85.0;-364.0;?;-2237
962.0;271.0;-1725;1049.0;?;658;-838.0;469.0;155.0;-73.0;-371.0;414.0;-1725
993.0;334.0;?;1035.0;-44.0;704;-832.0;457.0;157.0;-92.0;?;393.0;?
?;288.0;699;?;-75.0;-434;-837.0;450.0;150.0;-52.0;-364.0;369.0;?
998.0;299.0;535;953.0;-86.0;166;-845.0;439.0;148.0;-50.0;?;340.0;535
?;327.0;122;983.0;-90.0;486;-839.0;422.0;155.0;-73.0;-370.0;307.0;?
990.0;391.0;79;1109.0;-136.0;165;-886.0;?;155.0;-264.0;-380.0;274.0;79
951.0;434.0;-55;1004.0;-85.0;347;-897.0;392.0;155.0;-336.0;-384.0;?;-55
914.0;435.0;109;845.0;-111.0;233;-894.0;379.0;157.0;?;-399.0;?;109
960.0;554.0;?;1158.0;-16.0;?;?;365.0;?;-329.0;?;182.0;110
1013.0;672.0;54;?;?;313;-903.0;362.0;156.0;-454.0;-402.0;151.0;54
?;750.0;67;869.0;124.0;283;-869.0;353.0;157.0;-435.0;-416.0;122.0;67
983.0;875.0;48;730.0;167.0;313;-884.0;348.0;?;-370.0;-423.0;95.0;48
1144.0;1004.0;49;737.0;377.0;303;-900.0;346.0;156.0;-323.0;-432.0;73.0;49
1327.0;1099.0;?;710.0;479.0;308;-884.0;334.0;154.0;-333.0;-444.0;58.0;47
1395.0;1175.0;56;728.0;?;316;-886.0;322.0;149.0;-384.0;-459.0;51.0;56
1323.0;1212.0;48;?;-420.0;320;-1096.0;308.0;?;-458.0;-467.0;49.0;48
?;1221.0;?;?;-841.0;303;-1005.0;293.0;?;-413.0;-482.0;?;-1
857.0;1279.0;16;811.0;-889.0;309;-1121.0;284.0;?;-390.0;-497.0;66.0;16
551.0;1295.0;30;?;-595.0;?;-1043.0;275.0;?;-383.0;-511.0;?;30
398.0;1060.0;?;850.0;?;299;?;271.0;177.0;-424.0;-520.0;109.0;-20
434.0;?;?;826.0;-584.0;300;-885.0;?;198.0;-454.0;?;?;-17
494.0;702.0;-3;828.0;-479.0;316;-800.0;271.0;?;-489.0;-524.0;160.0;?
515.0;?;-19;?;?;?;-736.0;270.0;?;-463.0;-532.0;184.0;-19
