PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NOx(GT);NO2(GT);NMHC(GT)
565.0;49.1;23.3;22.9;1.3546;1337.0;1386.0;2196.0;1596.0;3.8;274.0;115.0;-200.0
472.0;43.3;31.0;24.9;1.3422;1467.0;1575.0;2460.0;1873.0;5.1;369.0;145.0;-200.0
675.0;32.9;14.3;30.5;1.4135;1227.0;1125.0;1835.0;1470.0;2.6;227.0;147.0;-200.0
693.0;27.2;13.7;34.2;1.4404;1188.0;1108.0;1818.0;1275.0;2.2;178.0;132.0;-200.0
675.0;32.6;14.3;26.9;1.1381;1112.0;1128.0;1771.0;1440.0;2.1;117.0;99.0;-200.0
931.0;33.9;5.1;25.7;1.1065;895.0;767.0;1463.0;985.0;0.8;55.0;69.0;-200.0
997.0;37.8;4.0;24.0;1.1077;894.0;709.0;1432.0;853.0;0.5;46.0;53.0;-200.0
740.0;39.3;9.9;23.9;1.1522;1072.0;976.0;1673.0;1340.0;1.3;144.0;88.0;-200.0
512.0;38.4;27.3;24.8;1.1808;1425.0;1486.0;2305.0;1869.0;4.1;392.0;136.0;-200.0
572.0;28.7;24.5;29.6;1.1706;1359.0;1415.0;2081.0;1902.0;4.0;381.0;189.0;-200.0
730.0;21.1;14.2;34.6;1.1398;1182.0;1122.0;1707.0;1527.0;2.2;261.0;166.0;-200.0
741.0;14.5;13.1;40.4;1.0736;1119.0;1088.0;1640.0;1124.0;2.0;155.0;149.0;-200.0
792.0;11.6;11.3;41.0;0.8872;1056.0;1024.0;1555.0;1068.0;1.8;159.0;121.0;-200.0
635.0;14.5;21.5;39.2;1.0106;1318.0;1339.0;1925.0;1416.0;3.3;228.0;177.0;-200.0
599.0;17.9;21.8;36.9;1.096;1348.0;1347.0;1903.0;1611.0;4.3;348.0;233.0;-200.0
597.0;22.6;22.5;33.7;1.1658;1373.0;1364.0;2005.0;1745.0;4.3;282.0;184.0;-200.0
749.0;30.2;10.2;29.8;1.2502;1069.0;983.0;1627.0;1357.0;1.2;87.0;88.0;-200.0
595.0;33.1;17.6;29.8;1.3693;1381.0;1227.0;1903.0;1845.0;2.7;312.0;162.0;-200.0
819.0;15.0;9.9;41.8;1.1989;1076.0;972.0;1525.0;923.0;1.3;111.0;109.0;-200.0
671.0;14.6;16.9;40.9;1.114;1202.0;1206.0;1807.0;1301.0;2.4;213.0;167.0;-200.0
609.0;37.3;18.1;27.0;1.3081;1264.0;1241.0;1989.0;1280.0;2.9;228.0;129.0;-200.0
822.0;20.4;10.3;33.2;1.0195;989.0;990.0;1577.0;705.0;1.5;113.0;138.0;-200.0
779.0;17.1;14.0;32.2;0.8124;1009.0;1116.0;1602.0;877.0;2.3;202.0;180.0;-200.0
699.0;24.9;16.6;28.3;0.9412;1097.0;1199.0;1738.0;1006.0;2.8;190.0;158.0;-200.0
794.0;43.4;9.5;23.7;1.2495;1049.0;958.0;1648.0;861.0;1.5;98.0;104.0;-200.0
776.0;49.5;9.6;22.2;1.3081;1016.0;963.0;1661.0;811.0;1.5;91.0;95.0;-200.0
845.0;51.9;6.7;21.6;1.3254;940.0;845.0;1539.0;704.0;1.0;57.0;70.0;-200.0
859.0;41.6;6.8;25.0;1.301;959.0;848.0;1572.0;739.0;1.1;91.0;84.0;-200.0
982.0;20.5;6.0;32.4;0.9806;855.0;812.0;1416.0;508.0;0.8;53.0;71.0;-200.0
781.0;44.2;10.4;23.1;1.2317;1075.0;993.0;1682.0;946.0;1.9;139.0;110.0;-200.0
1152.0;48.8;2.3;21.3;1.2189;795.0;606.0;1369.0;552.0;0.2;25.0;35.0;-200.0
1080.0;52.6;3.1;20.4;1.247;842.0;656.0;1427.0;620.0;0.4;40.0;48.0;-200.0
1185.0;22.3;2.8;31.8;1.0366;804.0;636.0;1321.0;424.0;0.4;21.0;36.0;-200.0
1064.0;17.7;4.7;33.0;0.8758;844.0;751.0;1327.0;462.0;0.6;46.0;63.0;-200.0
818.0;30.9;9.7;25.3;0.9815;1011.0;967.0;1565.0;748.0;1.6;111.0;116.0;-200.0
911.0;46.4;5.7;20.7;1.1198;903.0;800.0;1478.0;751.0;0.8;50.0;68.0;-200.0
1200.0;51.3;1.8;19.9;1.1803;780.0;568.0;1331.0;501.0;-200.0;24.0;34.0;-200.0
1053.0;51.8;3.3;20.0;1.1967;835.0;672.0;1423.0;628.0;0.5;43.0;43.0;-200.0
820.0;46.3;8.5;21.7;1.1867;986.0;922.0;1586.0;971.0;1.7;178.0;104.0;-200.0
907.0;39.4;6.8;23.4;1.1172;942.0;849.0;1496.0;894.0;1.5;177.0;107.0;-200.0
991.0;38.7;5.2;21.3;0.9686;865.0;773.0;1414.0;653.0;1.3;93.0;85.0;-200.0
911.0;39.4;7.1;20.9;0.9596;898.0;863.0;1493.0;777.0;1.6;118.0;101.0;-200.0
648.0;42.4;16.7;21.7;1.0859;1137.0;1200.0;1821.0;1489.0;3.6;321.0;135.0;-200.0
711.0;29.9;14.3;26.4;1.0138;1064.0;1126.0;1656.0;1361.0;2.8;272.0;139.0;-200.0
870.0;13.9;10.8;33.8;0.7172;888.0;1007.0;1448.0;794.0;2.0;149.0;105.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
