PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);NMHC(GT);CO(GT);NOx(GT);NO2(GT)
1016.0;43.9;7.8;22.1;1.1521;944.0;891.0;1593.0;844.0;-200.0;-200.0;-200.0;-200.0
735.0;42.4;13.4;20.7;1.0248;1131.0;1097.0;1797.0;1027.0;-200.0;2.4;137.0;93.0
988.0;22.3;11.0;29.1;0.8811;914.0;1014.0;1597.0;775.0;-200.0;-200.0;-200.0;-200.0
753.0;39.7;13.4;21.5;1.0042;1120.0;1096.0;1767.0;976.0;-200.0;2.2;130.0;102.0
1102.0;43.2;5.5;13.4;0.6623;1093.0;789.0;1329.0;788.0;115.0;1.8;105.0;103.0
698.0;50.9;16.3;17.7;1.0232;1160.0;1189.0;1824.0;1151.0;-200.0;3.0;167.0;122.0
1068.0;40.2;6.2;14.1;0.6438;1114.0;823.0;1357.0;671.0;155.0;1.9;93.0;94.0
992.0;25.0;9.7;28.7;0.9684;903.0;968.0;1565.0;740.0;-200.0;-200.0;-200.0;-200.0
882.0;67.6;10.1;17.6;1.3479;1012.0;982.0;1796.0;1024.0;-200.0;-200.0;184.0;73.0
957.0;64.8;7.3;20.8;1.568;996.0;868.0;1741.0;857.0;-200.0;-200.0;69.0;51.0
914.0;60.9;8.7;21.9;1.5799;1036.0;928.0;1787.0;909.0;-200.0;-200.0;89.0;59.0
915.0;56.1;8.7;22.8;1.5353;1026.0;927.0;1781.0;878.0;-200.0;-200.0;102.0;82.0
834.0;51.0;11.8;24.5;1.5454;1109.0;1042.0;1888.0;998.0;-200.0;-200.0;140.0;95.0
776.0;29.8;13.9;24.3;0.8926;1142.0;1115.0;1735.0;1091.0;-200.0;2.5;144.0;96.0
876.0;42.5;10.5;27.2;1.5135;1094.0;996.0;1807.0;864.0;-200.0;-200.0;76.0;53.0
1159.0;23.1;5.7;21.2;0.5768;995.0;796.0;1287.0;587.0;103.0;1.4;66.0;72.0
966.0;35.7;8.1;28.9;1.3985;1010.0;902.0;1676.0;724.0;-200.0;-200.0;59.0;44.0
1164.0;30.7;4.8;30.9;1.3493;887.0;754.0;1523.0;560.0;-200.0;-200.0;32.0;30.0
1141.0;33.4;4.7;29.6;1.3581;887.0;748.0;1560.0;596.0;-200.0;-200.0;36.0;34.0
915.0;49.0;8.9;24.3;1.4724;1054.0;936.0;1791.0;962.0;-200.0;-200.0;86.0;54.0
805.0;58.8;8.7;16.9;1.125;1122.0;926.0;1619.0;1174.0;-200.0;1.7;105.0;88.0
933.0;31.3;9.5;19.2;0.6887;1210.0;958.0;1514.0;1036.0;188.0;2.3;126.0;96.0
1219.0;68.0;3.6;7.4;0.7043;995.0;691.0;1321.0;836.0;72.0;1.4;91.0;69.0
964.0;62.0;6.9;20.8;1.5002;984.0;854.0;1751.0;885.0;-200.0;-200.0;73.0;43.0
1217.0;67.8;3.2;18.9;1.4689;830.0;662.0;1556.0;704.0;-200.0;-200.0;30.0;31.0
713.0;64.0;12.6;17.1;1.2413;1248.0;1072.0;1797.0;1188.0;-200.0;2.5;183.0;114.0
748.0;48.6;13.4;17.4;0.9559;1159.0;1097.0;1709.0;995.0;-200.0;2.9;136.0;107.0
1051.0;70.7;5.2;18.5;1.4962;885.0;773.0;1641.0;805.0;-200.0;-200.0;-200.0;-200.0
989.0;57.1;5.7;15.5;0.996;987.0;800.0;1462.0;658.0;-200.0;1.3;86.0;88.0
1110.0;64.9;5.1;8.3;0.7124;1010.0;769.0;1396.0;895.0;96.0;1.3;77.0;69.0
1094.0;69.0;4.9;19.1;1.5043;887.0;758.0;1622.0;804.0;-200.0;-200.0;43.0;38.0
1013.0;62.2;6.3;9.3;0.7294;1135.0;827.0;1395.0;1070.0;95.0;1.7;87.0;79.0
774.0;51.8;11.0;17.4;1.022;1152.0;1014.0;1714.0;1139.0;-200.0;2.4;208.0;122.0
930.0;55.9;8.9;10.9;0.7277;1293.0;937.0;1464.0;1200.0;161.0;2.3;121.0;102.0
1023.0;50.8;6.8;11.8;0.7042;1108.0;848.0;1421.0;1003.0;125.0;1.6;102.0;96.0
1174.0;47.7;9.4;13.3;0.7255;1292.0;955.0;1559.0;972.0;112.0;2.0;103.0;92.0
948.0;48.1;8.8;12.5;0.6946;1148.0;930.0;1475.0;1056.0;231.0;2.2;140.0;107.0
822.0;65.2;13.1;20.2;1.5251;1171.0;1088.0;1889.0;1132.0;-200.0;2.2;168.0;81.0
800.0;43.8;13.5;25.7;1.4262;1156.0;1100.0;1884.0;1175.0;-200.0;1.6;143.0;73.0
760.0;80.9;12.5;16.9;1.5472;1225.0;1067.0;1922.0;1102.0;-200.0;1.4;190.0;94.0
746.0;55.0;12.0;17.8;1.1097;1234.0;1049.0;1733.0;1274.0;-200.0;2.7;158.0;121.0
1085.0;75.7;4.7;18.6;1.6074;922.0;750.0;1585.0;685.0;-200.0;0.3;46.0;45.0
978.0;56.3;5.1;16.2;1.0262;938.0;769.0;1463.0;816.0;-200.0;1.0;-200.0;-200.0
841.0;44.9;12.2;13.6;0.6991;1258.0;1057.0;1633.0;1244.0;270.0;2.8;174.0;119.0
886.0;36.1;12.4;15.8;0.644;1210.0;1062.0;1586.0;981.0;219.0;2.7;165.0;125.0
815.0;32.4;11.1;22.8;0.887;1095.0;1019.0;1618.0;1181.0;-200.0;2.5;186.0;113.0
916.0;31.3;11.2;17.1;0.6038;1119.0;1022.0;1508.0;853.0;221.0;2.3;137.0;117.0
836.0;22.3;14.9;27.6;0.8116;1146.0;1145.0;1647.0;1011.0;-200.0;3.0;162.0;126.0
1063.0;81.6;5.3;17.6;1.6296;986.0;781.0;1633.0;693.0;-200.0;0.4;60.0;58.0
716.0;52.0;15.7;15.0;0.8817;1286.0;1171.0;1821.0;1006.0;454.0;3.1;153.0;102.0
869.0;28.6;11.6;22.0;0.7483;1068.0;1037.0;1567.0;1217.0;-200.0;2.1;128.0;119.0
843.0;38.3;9.7;19.1;0.8381;1131.0;965.0;1520.0;1223.0;-200.0;1.9;107.0;103.0
934.0;26.0;11.8;18.7;0.5555;1147.0;1042.0;1538.0;830.0;188.0;2.2;122.0;108.0
975.0;50.6;5.6;14.8;0.8489;941.0;792.0;1397.0;889.0;-200.0;1.1;-200.0;-200.0
1043.0;51.4;4.4;14.6;0.8489;867.0;734.0;1324.0;808.0;-200.0;-200.0;48.0;58.0
1091.0;49.7;3.9;15.3;0.8552;873.0;704.0;1322.0;756.0;-200.0;0.6;41.0;49.0
1051.0;28.4;7.6;17.8;0.5737;1046.0;883.0;1357.0;765.0;150.0;1.9;113.0;101.0
794.0;37.7;16.6;24.5;1.1454;1124.0;1199.0;1858.0;1101.0;-200.0;2.4;156.0;116.0
950.0;26.8;10.0;19.1;0.5861;1065.0;979.0;1467.0;766.0;232.0;2.1;106.0;96.0
1056.0;19.4;8.3;28.2;0.7303;965.0;910.0;1389.0;643.0;-200.0;1.4;79.0;81.0
1059.0;20.5;8.1;27.4;0.7379;985.0;903.0;1437.0;712.0;-200.0;1.4;90.0;86.0
922.0;50.5;8.5;11.1;0.6654;1163.0;919.0;1530.0;1076.0;128.0;1.8;128.0;84.0
1050.0;63.9;6.7;7.2;0.65;1124.0;842.0;1418.0;936.0;78.0;1.5;98.0;71.0
762.0;37.0;12.0;19.6;0.8325;1183.0;1049.0;1594.0;1290.0;-200.0;2.6;146.0;112.0
827.0;29.8;15.7;28.1;1.1132;1104.0;1171.0;1803.0;968.0;-200.0;1.8;150.0;128.0
944.0;61.1;8.7;12.0;0.8537;1132.0;927.0;1570.0;781.0;118.0;2.0;128.0;100.0
863.0;24.4;14.2;30.9;1.0724;1060.0;1122.0;1721.0;836.0;-200.0;1.5;116.0;119.0
962.0;49.5;9.3;13.7;0.7695;1065.0;953.0;1514.0;790.0;151.0;1.9;107.0;97.0
854.0;57.1;13.0;11.7;0.7822;1236.0;1084.0;1688.0;1059.0;236.0;2.7;131.0;112.0
1022.0;19.8;7.7;29.5;0.8013;1021.0;889.0;1405.0;684.0;-200.0;1.4;80.0;82.0
1122.0;22.0;5.3;29.9;0.9181;991.0;776.0;1375.0;468.0;-200.0;0.9;45.0;60.0
995.0;21.9;7.1;31.5;0.997;1117.0;862.0;1476.0;530.0;-200.0;1.2;54.0;64.0
880.0;26.5;10.1;30.4;1.1347;1248.0;982.0;1617.0;746.0;-200.0;1.9;95.0;107.0
1144.0;53.4;5.2;9.4;0.63;1021.0;776.0;1307.0;753.0;77.0;1.5;94.0;87.0
747.0;37.4;15.1;25.5;1.1995;1403.0;1151.0;1820.0;1125.0;-200.0;2.7;147.0;125.0
1030.0;36.3;5.9;20.8;0.8775;1034.0;805.0;1416.0;750.0;-200.0;1.4;92.0;97.0
1098.0;28.5;5.6;20.3;0.6686;934.0;795.0;1328.0;673.0;-200.0;1.4;88.0;93.0
839.0;33.3;14.1;25.6;1.0773;1111.0;1120.0;1790.0;1141.0;-200.0;1.6;161.0;121.0
790.0;43.6;16.3;20.9;1.0683;1175.0;1188.0;1901.0;1251.0;-200.0;2.2;213.0;137.0
755.0;28.2;14.2;27.4;1.0098;1285.0;1123.0;1741.0;1293.0;333.0;2.5;136.0;121.0
1059.0;36.5;3.5;15.8;0.6535;930.0;684.0;1220.0;779.0;-200.0;0.5;65.0;75.0
1097.0;50.8;6.0;9.8;0.6172;1001.0;811.0;1308.0;778.0;97.0;1.5;99.0;91.0
775.0;35.0;14.4;17.6;0.6965;1196.0;1131.0;1675.0;1243.0;-200.0;2.6;216.0;113.0
868.0;45.6;11.6;12.1;0.6403;1168.0;1037.0;1580.0;990.0;239.0;2.4;125.0;105.0
886.0;43.3;11.2;14.2;0.6982;1180.0;1023.0;1588.0;966.0;247.0;2.3;127.0;102.0
1137.0;62.2;4.9;11.1;0.8199;1045.0;756.0;1411.0;902.0;55.0;1.2;70.0;85.0
1015.0;30.8;8.4;16.3;0.5683;1009.0;916.0;1391.0;738.0;199.0;1.9;103.0;85.0
842.0;19.8;15.6;24.3;0.5933;1153.0;1168.0;1644.0;1021.0;-200.0;3.1;163.0;121.0
796.0;20.8;17.8;23.5;0.5937;1215.0;1234.0;1735.0;1167.0;-200.0;3.4;180.0;125.0
1091.0;31.5;5.2;20.0;0.7262;914.0;774.0;1323.0;706.0;-200.0;1.0;53.0;65.0
1151.0;62.5;4.6;10.8;0.8082;997.0;744.0;1405.0;832.0;74.0;1.1;76.0;79.0
1102.0;19.6;7.7;29.2;0.7817;963.0;885.0;1447.0;695.0;-200.0;0.9;84.0;90.0
1326.0;39.7;4.0;19.2;0.8728;841.0;713.0;1330.0;525.0;-200.0;0.5;73.0;68.0
794.0;27.0;12.3;25.3;0.8565;1215.0;1062.0;1650.0;1381.0;-200.0;2.4;199.0;119.0
948.0;27.1;11.0;19.2;0.5976;1099.0;1014.0;1503.0;868.0;181.0;2.0;112.0;97.0
1113.0;47.7;5.2;17.0;0.9185;815.0;774.0;1374.0;712.0;-200.0;-200.0;43.0;55.0
1177.0;35.0;6.5;20.1;0.8149;901.0;834.0;1408.0;738.0;-200.0;1.0;102.0;103.0
1106.0;33.2;7.9;20.8;0.8061;937.0;893.0;1463.0;783.0;-200.0;1.2;123.0;112.0
812.0;33.4;12.3;22.2;0.8806;1159.0;1061.0;1648.0;1174.0;-200.0;2.4;138.0;122.0
1015.0;66.3;6.7;8.5;0.7375;1122.0;842.0;1438.0;974.0;88.0;1.6;132.0;90.0
1012.0;43.6;4.2;19.2;0.9591;940.0;724.0;1407.0;867.0;-200.0;0.7;44.0;68.0
1204.0;34.9;6.0;21.8;0.9004;894.0;810.0;1421.0;585.0;-200.0;0.9;82.0;74.0
959.0;34.6;8.7;16.9;0.6597;1118.0;927.0;1477.0;825.0;144.0;1.7;119.0;96.0
879.0;35.6;10.8;16.6;0.6697;1170.0;1009.0;1566.0;872.0;159.0;2.2;126.0;106.0
1015.0;63.9;6.7;11.3;0.8554;1112.0;842.0;1494.0;680.0;122.0;-200.0;100.0;91.0
772.0;28.9;13.4;26.4;0.9785;1262.0;1096.0;1711.0;1340.0;-200.0;2.6;182.0;134.0
1130.0;71.8;4.0;8.0;0.7711;1005.0;713.0;1363.0;924.0;64.0;0.9;103.0;78.0
747.0;24.7;15.5;30.4;1.0526;1251.0;1165.0;1774.0;975.0;-200.0;2.5;144.0;135.0
828.0;68.5;12.0;10.7;0.8794;1260.0;1050.0;1722.0;979.0;263.0;2.7;156.0;111.0
902.0;25.0;14.4;28.3;0.9495;1141.0;1128.0;1738.0;1009.0;-200.0;-200.0;-200.0;-200.0
1074.0;49.7;6.2;16.6;0.9295;896.0;820.0;1439.0;833.0;-200.0;-200.0;-200.0;-200.0
1089.0;44.9;6.1;17.8;0.903;908.0;814.0;1403.0;763.0;-200.0;-200.0;-200.0;-200.0
1210.0;72.4;3.0;7.7;0.7655;952.0;654.0;1312.0;832.0;52.0;0.8;72.0;73.0
1026.0;38.1;9.6;19.4;0.8511;1038.0;961.0;1530.0;949.0;-200.0;-200.0;-200.0;-200.0
1032.0;35.3;10.3;20.5;0.8435;1026.0;990.0;1553.0;972.0;-200.0;-200.0;-200.0;-200.0
1208.0;62.6;3.6;9.4;0.7398;974.0;690.0;1313.0;733.0;61.0;1.2;67.0;83.0
1043.0;51.7;3.1;18.4;1.0819;956.0;661.0;1398.0;701.0;-200.0;0.5;38.0;59.0
1098.0;61.1;5.5;9.6;0.7323;1048.0;787.0;1373.0;835.0;88.0;1.7;93.0;97.0
1071.0;19.7;10.1;29.5;0.8015;1049.0;983.0;1515.0;782.0;-200.0;-200.0;-200.0;-200.0
1009.0;20.9;12.1;27.5;0.7565;1073.0;1052.0;1574.0;854.0;-200.0;-200.0;-200.0;-200.0
1083.0;56.1;5.7;10.6;0.714;1014.0;798.0;1376.0;909.0;104.0;1.5;99.0;106.0
756.0;22.3;13.3;31.3;1.0043;1235.0;1094.0;1729.0;907.0;-200.0;2.0;111.0;107.0
968.0;37.4;9.4;17.1;0.7225;1102.0;957.0;1527.0;820.0;143.0;2.0;120.0;88.0
717.0;20.4;16.0;32.4;0.9732;1288.0;1179.0;1799.0;1074.0;-200.0;2.7;167.0;150.0
772.0;19.3;13.7;32.6;0.935;1248.0;1108.0;1701.0;969.0;-200.0;2.2;145.0;138.0
1132.0;23.1;8.4;26.4;0.7853;1022.0;914.0;1446.0;847.0;-200.0;-200.0;-200.0;-200.0
773.0;38.0;12.8;20.7;0.9149;1269.0;1077.0;1706.0;1250.0;-200.0;2.6;163.0;137.0
1326.0;49.9;2.0;14.2;0.8025;822.0;581.0;1256.0;602.0;-200.0;0.4;34.0;47.0
1071.0;28.0;9.0;25.6;0.9088;1074.0;939.0;1513.0;997.0;-200.0;-200.0;-200.0;-200.0
1012.0;30.9;13.3;21.1;0.7617;1101.0;1093.0;1564.0;1155.0;-200.0;-200.0;-200.0;-200.0
1116.0;29.2;10.9;21.7;0.7458;1021.0;1010.0;1480.0;1027.0;-200.0;-200.0;-200.0;-200.0
749.0;21.5;12.7;31.7;0.9902;1298.0;1075.0;1690.0;1022.0;-200.0;1.9;103.0;98.0
783.0;18.6;13.5;32.5;0.8948;1276.0;1099.0;1680.0;925.0;-200.0;2.3;136.0;114.0
1064.0;28.4;13.1;22.8;0.7804;1069.0;1086.0;1536.0;1119.0;-200.0;-200.0;-200.0;-200.0
1276.0;13.8;9.7;31.8;0.6394;969.0;968.0;1325.0;768.0;-200.0;1.3;115.0;112.0
772.0;32.1;13.8;22.3;0.8515;1241.0;1110.0;1698.0;1177.0;-200.0;2.5;147.0;130.0
902.0;46.3;6.2;17.9;0.9394;1003.0;820.0;1455.0;908.0;-200.0;0.7;-200.0;-200.0
1237.0;13.3;11.8;32.3;0.6303;1027.0;1041.0;1345.0;915.0;-200.0;1.6;128.0;112.0
743.0;47.1;11.7;20.6;1.1287;1315.0;1040.0;1740.0;1315.0;-200.0;2.2;165.0;102.0
976.0;46.3;8.2;14.2;0.7438;1038.0;907.0;1492.0;723.0;168.0;1.9;106.0;81.0
772.0;28.1;12.9;27.2;0.9989;1259.0;1080.0;1736.0;1072.0;-200.0;2.2;138.0;104.0
770.0;28.1;12.6;27.9;1.0394;1246.0;1070.0;1747.0;1064.0;-200.0;2.0;104.0;84.0
1039.0;64.4;6.8;11.0;0.8447;1066.0;849.0;1468.0;829.0;116.0;1.6;130.0;98.0
969.0;69.7;8.8;9.7;0.8389;1133.0;933.0;1552.0;923.0;300.0;2.3;133.0;99.0
773.0;29.3;11.7;28.9;1.1503;1315.0;1041.0;1767.0;966.0;-200.0;2.1;115.0;101.0
867.0;10.7;15.4;32.1;0.4996;1150.0;1161.0;1512.0;1038.0;-200.0;-200.0;-200.0;-200.0
781.0;45.4;10.9;22.3;1.2088;1241.0;1011.0;1748.0;1070.0;-200.0;1.8;98.0;90.0
939.0;10.0;12.0;32.3;0.4747;1083.0;1051.0;1390.0;898.0;-200.0;-200.0;-200.0;-200.0
913.0;9.8;13.5;29.2;0.3914;1047.0;1101.0;1391.0;1103.0;-200.0;2.1;159.0;114.0
885.0;13.0;14.0;24.9;0.4038;1106.0;1118.0;1451.0;1220.0;-200.0;2.6;207.0;130.0
1072.0;22.8;6.7;19.1;0.501;895.0;845.0;1241.0;763.0;-200.0;1.2;102.0;96.0
1156.0;41.2;3.8;20.6;0.9841;976.0;698.0;1393.0;594.0;-200.0;0.8;64.0;64.0
1137.0;34.0;4.1;23.6;0.9749;978.0;718.0;1392.0;565.0;-200.0;0.8;67.0;66.0
1071.0;28.1;5.3;26.8;0.9785;1030.0;778.0;1452.0;591.0;-200.0;1.2;67.0;69.0
1129.0;25.8;4.2;27.7;0.9467;955.0;723.0;1393.0;559.0;-200.0;1.0;51.0;57.0
925.0;18.9;12.0;21.2;0.471;1006.0;1048.0;1416.0;966.0;-200.0;2.1;147.0;114.0
959.0;15.4;12.0;24.5;0.4663;996.0;1048.0;1397.0;822.0;-200.0;2.0;139.0;108.0
1101.0;14.0;7.7;25.5;0.4495;926.0;885.0;1259.0;662.0;-200.0;1.4;114.0;92.0
1081.0;42.3;4.2;19.2;0.9339;968.0;719.0;1388.0;664.0;-200.0;1.0;73.0;76.0
1056.0;48.9;11.9;13.6;0.7578;1360.0;1046.0;1692.0;1268.0;150.0;2.6;166.0;113.0
809.0;47.9;11.7;17.1;0.9281;1495.0;1040.0;1735.0;1373.0;-200.0;2.6;168.0;105.0
1179.0;67.5;5.4;7.8;0.7173;1172.0;783.0;1380.0;996.0;46.0;1.7;-200.0;-200.0
1301.0;66.8;5.2;9.5;0.7951;1236.0;774.0;1401.0;664.0;61.0;1.6;104.0;95.0
691.0;44.3;16.4;19.8;1.0104;1288.0;1191.0;1910.0;1192.0;-200.0;3.1;178.0;123.0
1107.0;14.5;7.2;23.8;0.4222;869.0;866.0;1212.0;596.0;-200.0;1.3;109.0;85.0
1191.0;52.8;2.5;16.3;0.9722;856.0;619.0;1345.0;677.0;33.0;0.5;29.0;39.0
743.0;58.2;13.4;16.5;1.0813;1194.0;1097.0;1847.0;1049.0;-200.0;-200.0;-200.0;-200.0
1007.0;64.4;4.7;14.7;1.0717;1102.0;750.0;1470.0;613.0;-200.0;-200.0;-200.0;-200.0
1579.0;59.7;2.3;10.7;0.7648;1094.0;609.0;1276.0;620.0;24.0;0.9;45.0;60.0
878.0;46.1;10.9;16.9;0.8789;1445.0;1009.0;1696.0;1355.0;148.0;2.8;176.0;114.0
717.0;41.9;14.2;22.8;1.1496;1128.0;1124.0;1832.0;1362.0;-200.0;2.8;267.0;123.0
1265.0;25.9;3.7;19.1;0.5673;835.0;691.0;1182.0;517.0;-200.0;0.9;52.0;67.0
1134.0;24.9;5.0;16.5;0.4642;853.0;762.0;1184.0;646.0;-200.0;0.8;76.0;86.0
1120.0;28.3;4.3;16.7;0.5316;859.0;727.0;1187.0;753.0;-200.0;0.5;65.0;84.0
1206.0;19.3;3.0;32.4;0.922;802.0;651.0;1282.0;403.0;-200.0;0.4;22.0;34.0
1092.0;50.3;2.7;20.6;1.2041;796.0;636.0;1387.0;576.0;-200.0;0.4;30.0;40.0
688.0;61.7;19.9;19.0;1.3393;1221.0;1293.0;2144.0;1316.0;-200.0;-200.0;248.0;74.0
1071.0;56.7;4.5;14.2;0.9111;911.0;740.0;1412.0;756.0;-200.0;-200.0;-200.0;-200.0
1183.0;80.6;3.3;7.6;0.8437;890.0;672.0;1338.0;781.0;63.0;0.8;-200.0;-200.0
1123.0;46.7;2.2;23.5;1.3361;829.0;602.0;1410.0;596.0;-200.0;0.4;23.0;36.0
593.0;55.9;19.6;16.6;1.0486;1490.0;1286.0;2053.0;1447.0;-200.0;2.8;188.0;97.0
792.0;50.4;12.3;16.8;0.9545;1114.0;1059.0;1704.0;1182.0;-200.0;-200.0;-200.0;-200.0
1158.0;79.9;3.0;12.6;1.1619;902.0;652.0;1437.0;661.0;-200.0;-200.0;-200.0;-200.0
841.0;36.0;10.5;24.4;1.085;1345.0;996.0;1678.0;833.0;-200.0;-200.0;-200.0;-200.0
899.0;28.2;12.5;23.8;0.8219;1379.0;1068.0;1663.0;1374.0;-200.0;2.2;171.0;139.0
648.0;27.6;16.9;32.2;1.3044;1268.0;1206.0;1900.0;1434.0;-200.0;2.9;201.0;137.0
654.0;25.9;20.2;31.7;1.1883;1196.0;1303.0;2017.0;1199.0;-200.0;3.6;218.0;139.0
725.0;31.7;14.3;27.1;1.1147;1128.0;1126.0;1856.0;1316.0;-200.0;2.8;269.0;136.0
704.0;55.8;15.2;15.1;0.9486;1436.0;1154.0;1872.0;1391.0;451.0;3.0;203.0;96.0
700.0;27.0;17.1;26.5;0.9217;1329.0;1214.0;1845.0;1581.0;-200.0;2.8;216.0;148.0
781.0;35.8;13.4;23.3;1.0098;1438.0;1096.0;1779.0;1266.0;-200.0;-200.0;-200.0;-200.0
1309.0;50.7;2.9;9.9;0.6167;946.0;643.0;1232.0;760.0;40.0;0.9;76.0;75.0
673.0;58.7;14.2;18.1;1.2072;1335.0;1122.0;1840.0;1424.0;-200.0;2.7;167.0;114.0
698.0;51.4;19.8;15.4;0.8956;1467.0;1292.0;1942.0;1439.0;-200.0;3.9;210.0;138.0
1084.0;21.3;6.8;22.1;0.5605;943.0;850.0;1296.0;544.0;132.0;1.5;92.0;91.0
658.0;51.0;13.1;27.3;1.8287;1199.0;1087.0;1954.0;1252.0;-200.0;2.5;112.0;100.0
651.0;24.7;17.3;36.9;1.5134;1244.0;1219.0;1949.0;1077.0;-200.0;2.9;177.0;157.0
701.0;20.5;19.3;30.9;0.8996;1346.0;1278.0;1873.0;1193.0;-200.0;3.0;141.0;130.0
1303.0;61.6;1.8;14.1;0.9883;908.0;569.0;1360.0;526.0;39.0;0.5;24.0;35.0
798.0;34.3;15.1;27.3;1.2284;1138.0;1152.0;1877.0;1947.0;-200.0;-200.0;164.0;93.0
1155.0;39.3;6.6;18.6;0.8355;949.0;841.0;1393.0;954.0;-200.0;-200.0;-200.0;-200.0
849.0;24.5;16.6;29.0;0.9655;1050.0;1199.0;1781.0;1035.0;-200.0;-200.0;-200.0;-200.0
812.0;27.1;15.2;25.1;0.8496;1398.0;1156.0;1722.0;1076.0;-200.0;-200.0;-200.0;-200.0
1033.0;45.7;5.4;19.3;1.0161;993.0;783.0;1482.0;630.0;-200.0;-200.0;-200.0;-200.0
1129.0;29.0;5.5;16.5;0.5406;971.0;786.0;1272.0;546.0;91.0;1.4;92.0;78.0
1107.0;50.5;3.8;22.0;1.3199;824.0;698.0;1517.0;733.0;-200.0;0.5;-200.0;-200.0
755.0;42.8;15.3;16.1;0.7783;1289.0;1158.0;1791.0;1196.0;425.0;3.0;184.0;118.0
1213.0;28.3;4.3;18.2;0.5848;987.0;727.0;1244.0;502.0;116.0;1.3;73.0;70.0
664.0;38.4;14.3;31.9;1.7897;1200.0;1126.0;1979.0;1198.0;-200.0;2.6;141.0;120.0
1098.0;54.0;4.6;19.0;1.1745;863.0;745.0;1496.0;786.0;-200.0;-200.0;-200.0;-200.0
933.0;19.5;22.7;26.7;0.6754;1130.0;1368.0;1709.0;1269.0;-200.0;-200.0;-200.0;-200.0
824.0;16.4;17.5;30.8;0.7167;1165.0;1225.0;1676.0;1028.0;-200.0;-200.0;-200.0;-200.0
835.0;37.4;13.5;20.2;0.8748;1158.0;1100.0;1659.0;1211.0;-200.0;-200.0;-200.0;-200.0
1293.0;58.9;2.5;12.0;0.8233;931.0;623.0;1307.0;828.0;20.0;0.6;37.0;57.0
1322.0;58.4;2.4;10.4;0.7352;914.0;610.0;1230.0;455.0;56.0;0.8;54.0;65.0
870.0;54.3;7.8;13.4;0.8291;1158.0;892.0;1494.0;1242.0;-200.0;-200.0;-200.0;-200.0
1163.0;54.5;2.4;21.3;1.3682;810.0;612.0;1462.0;595.0;-200.0;0.5;27.0;34.0
1291.0;72.1;2.8;8.1;0.7798;869.0;642.0;1288.0;723.0;68.0;0.8;69.0;62.0
1496.0;57.2;1.7;10.8;0.7382;954.0;561.0;1255.0;612.0;32.0;0.8;43.0;57.0
661.0;53.9;19.9;21.7;1.3848;1227.0;1292.0;2087.0;1327.0;-200.0;2.9;214.0;104.0
1053.0;55.3;4.3;16.3;1.0146;945.0;726.0;1432.0;637.0;-200.0;-200.0;-200.0;-200.0
777.0;58.2;12.9;14.3;0.9431;1307.0;1082.0;1769.0;830.0;277.0;2.8;152.0;111.0
854.0;36.7;15.8;20.4;0.8704;1474.0;1173.0;1776.0;1432.0;230.0;3.2;166.0;143.0
1522.0;70.0;1.2;11.0;0.9215;892.0;522.0;1285.0;456.0;36.0;0.5;-200.0;-200.0
1071.0;16.8;5.0;33.1;0.8391;821.0;766.0;1323.0;457.0;-200.0;0.6;48.0;62.0
1100.0;37.6;6.0;22.8;1.0315;885.0;812.0;1495.0;675.0;-200.0;-200.0;-200.0;-200.0
811.0;27.5;16.6;28.3;1.0418;1116.0;1198.0;1863.0;1045.0;-200.0;3.6;-200.0;-200.0
1080.0;29.4;6.9;26.0;0.976;892.0;853.0;1509.0;666.0;-200.0;-200.0;-200.0;-200.0
788.0;27.5;12.9;30.0;1.1509;1105.0;1079.0;1774.0;1168.0;-200.0;-200.0;-200.0;-200.0
832.0;57.3;13.8;11.0;0.7501;1383.0;1109.0;1706.0;1173.0;245.0;3.1;174.0;97.0
650.0;28.7;15.6;33.6;1.4693;1226.0;1168.0;1952.0;1311.0;-200.0;2.8;265.0;158.0
753.0;39.5;16.4;19.8;0.9016;1209.0;1193.0;1737.0;1310.0;-200.0;-200.0;-200.0;-200.0
666.0;40.9;20.2;18.3;0.8493;1536.0;1302.0;1922.0;1599.0;655.0;4.9;269.0;161.0
1236.0;52.8;2.2;19.0;1.1489;757.0;596.0;1381.0;560.0;-200.0;0.3;30.0;37.0
1155.0;18.1;5.8;21.7;0.4642;847.0;800.0;1179.0;649.0;-200.0;1.0;116.0;90.0
1160.0;13.1;6.9;25.1;0.4129;875.0;854.0;1200.0;595.0;-200.0;1.1;111.0;85.0
1140.0;55.5;3.4;17.1;1.0724;944.0;677.0;1436.0;501.0;-200.0;-200.0;-200.0;-200.0
731.0;50.9;15.7;16.0;0.9206;1488.0;1171.0;1778.0;1705.0;216.0;2.6;178.0;127.0
1085.0;56.1;4.0;20.7;1.3565;836.0;709.0;1498.0;646.0;-200.0;0.6;-200.0;-200.0
612.0;47.9;21.7;19.8;1.092;1378.0;1342.0;2076.0;1489.0;-200.0;3.9;204.0;133.0
1426.0;35.2;1.8;23.5;1.0019;794.0;567.0;1306.0;406.0;-200.0;0.5;35.0;40.0
813.0;29.7;16.9;26.5;1.0123;1097.0;1206.0;1867.0;1088.0;-200.0;3.3;-200.0;-200.0
