InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
655.0;451.0;566.0;38.0;-191.0;757.0;-460.0;?;199.0;-150.0
654.0;452.0;566.0;39.0;?;757.0;-460.0;92;199.0;-150.0
654.0;452.0;?;42.0;-190.0;758.0;-460.0;92;199.0;-149.0
654.0;452.0;567.0;41.0;-191.0;758.0;-460.0;92;199.0;-149.0
654.0;?;568.0;43.0;-190.0;758.0;-459.0;?;199.0;?
654.0;453.0;569.0;46.0;-190.0;759.0;-458.0;90;199.0;-149.0
653.0;453.0;570.0;46.0;-190.0;?;-457.0;89;199.0;-150.0
653.0;452.0;?;47.0;-189.0;759.0;-457.0;89;198.0;-150.0
653.0;454.0;571.0;50.0;-188.0;759.0;?;86;198.0;-149.0
653.0;454.0;572.0;50.0;-186.0;?;-455.0;81;198.0;-149.0
?;455.0;572.0;51.0;-185.0;760.0;-455.0;80;197.0;-149.0
654.0;453.0;573.0;54.0;-183.0;760.0;?;79;?;-148.0
654.0;453.0;573.0;53.0;-181.0;761.0;-454.0;74;196.0;-146.0
?;452.0;573.0;52.0;?;762.0;-453.0;71;196.0;-145.0
655.0;455.0;573.0;54.0;-179.0;762.0;-453.0;70;195.0;?
657.0;455.0;575.0;54.0;-177.0;762.0;-449.0;67;192.0;-144.0
659.0;458.0;576.0;54.0;-174.0;762.0;-446.0;67;189.0;-143.0
658.0;457.0;579.0;56.0;-171.0;763.0;-444.0;69;186.0;-141.0
?;459.0;582.0;62.0;?;?;?;69;185.0;-139.0
653.0;459.0;585.0;66.0;-167.0;763.0;-444.0;70;185.0;-138.0
649.0;460.0;588.0;74.0;-163.0;762.0;-446.0;71;186.0;-139.0
646.0;459.0;591.0;83.0;-156.0;?;-446.0;71;186.0;?
647.0;462.0;592.0;86.0;-148.0;757.0;?;71;185.0;-143.0
648.0;465.0;591.0;90.0;-138.0;752.0;-443.0;?;185.0;-149.0
650.0;469.0;590.0;88.0;-124.0;744.0;-442.0;71;185.0;-158.0
651.0;468.0;587.0;87.0;-108.0;732.0;-442.0;?;?;?
651.0;470.0;585.0;85.0;-89.0;716.0;-446.0;71;188.0;-192.0
652.0;471.0;581.0;81.0;-71.0;697.0;-449.0;71;188.0;-212.0
653.0;470.0;577.0;77.0;-54.0;675.0;-453.0;71;189.0;?
653.0;?;573.0;71.0;-40.0;650.0;?;71;190.0;-262.0
?;?;?;66.0;-27.0;621.0;-461.0;?;192.0;-293.0
653.0;465.0;564.0;61.0;-18.0;588.0;-466.0;71;196.0;-326.0
651.0;462.0;559.0;57.0;?;551.0;-473.0;71;?;-359.0
649.0;459.0;554.0;55.0;2.0;512.0;?;?;?;?
648.0;454.0;?;54.0;4.0;472.0;-481.0;71;214.0;-419.0
645.0;447.0;548.0;55.0;2.0;433.0;-484.0;?;224.0;-445.0
?;435.0;546.0;?;-3.0;395.0;-488.0;71;236.0;-469.0
630.0;423.0;545.0;73.0;-10.0;358.0;-494.0;71;?;-490.0
617.0;408.0;544.0;85.0;-16.0;322.0;-502.0;?;269.0;-511.0
?;390.0;541.0;99.0;-21.0;289.0;-513.0;71;285.0;-529.0
591.0;370.0;535.0;110.0;-27.0;258.0;-524.0;71;300.0;?
585.0;353.0;527.0;111.0;-35.0;230.0;-532.0;?;?;-557.0
?;347.0;518.0;?;?;201.0;-535.0;71;317.0;-567.0
594.0;344.0;507.0;90.0;-52.0;172.0;-537.0;71;320.0;-577.0
602.0;339.0;495.0;72.0;-59.0;143.0;?;71;322.0;-586.0
609.0;334.0;?;?;-65.0;117.0;-539.0;71;325.0;-594.0
615.0;331.0;471.0;25.0;?;91.0;-540.0;71;328.0;?
?;330.0;463.0;7.0;-66.0;65.0;-540.0;72;331.0;-603.0
625.0;326.0;457.0;-7.0;-61.0;41.0;?;71;334.0;-603.0
628.0;322.0;?;?;-55.0;18.0;-536.0;71;337.0;-603.0
630.0;321.0;451.0;-34.0;-43.0;-4.0;-532.0;71;340.0;-602.0
631.0;324.0;?;-41.0;-30.0;-23.0;?;?;342.0;-598.0
632.0;323.0;456.0;-47.0;-16.0;-41.0;-525.0;71;343.0;-595.0
630.0;327.0;?;-47.0;-2.0;-58.0;-520.0;70;343.0;-589.0
627.0;332.0;?;?;15.0;?;-513.0;70;341.0;-584.0
622.0;334.0;492.0;-31.0;32.0;-90.0;-506.0;70;339.0;-577.0
615.0;334.0;507.0;-11.0;50.0;-106.0;-501.0;69;337.0;-569.0
608.0;330.0;517.0;5.0;67.0;-121.0;-499.0;68;338.0;?
600.0;321.0;527.0;14.0;84.0;-136.0;-498.0;66;338.0;-553.0
595.0;315.0;537.0;28.0;101.0;-148.0;-495.0;62;336.0;-546.0
591.0;?;?;38.0;117.0;-161.0;-489.0;59;329.0;-538.0
589.0;309.0;563.0;53.0;132.0;-174.0;-483.0;55;320.0;-531.0
587.0;310.0;574.0;64.0;146.0;-186.0;-477.0;50;313.0;-524.0
586.0;309.0;?;?;157.0;-197.0;-473.0;?;307.0;-517.0
584.0;305.0;589.0;75.0;168.0;-207.0;?;47;303.0;-511.0
585.0;302.0;594.0;80.0;179.0;-215.0;?;45;301.0;-507.0
586.0;297.0;598.0;77.0;191.0;-221.0;-458.0;45;299.0;-501.0
?;294.0;602.0;77.0;200.0;-226.0;-455.0;45;297.0;-498.0
587.0;294.0;604.0;79.0;207.0;-232.0;-451.0;45;295.0;?
589.0;295.0;605.0;75.0;212.0;-237.0;-448.0;45;?;-496.0
591.0;293.0;607.0;69.0;216.0;-241.0;-446.0;45;290.0;-497.0
593.0;291.0;608.0;64.0;220.0;-245.0;-445.0;46;284.0;-496.0
?;292.0;610.0;59.0;225.0;-252.0;-444.0;47;279.0;-495.0
593.0;293.0;613.0;60.0;231.0;-260.0;-443.0;48;275.0;-493.0
590.0;291.0;616.0;63.0;235.0;-270.0;-444.0;48;273.0;-493.0
?;290.0;620.0;65.0;233.0;-269.0;-445.0;48;272.0;?
585.0;289.0;?;67.0;229.0;-271.0;?;48;269.0;-504.0
585.0;290.0;625.0;70.0;226.0;?;-444.0;47;?;-507.0
?;290.0;626.0;71.0;224.0;-271.0;-444.0;46;265.0;-507.0
584.0;290.0;626.0;72.0;222.0;-270.0;-443.0;47;266.0;-507.0
584.0;292.0;626.0;72.0;220.0;-268.0;-443.0;45;266.0;-508.0
585.0;293.0;625.0;65.0;220.0;-263.0;?;44;267.0;-508.0
587.0;294.0;623.0;65.0;220.0;-258.0;-443.0;44;?;-505.0
589.0;295.0;620.0;60.0;218.0;-256.0;-443.0;39;269.0;-503.0
592.0;296.0;616.0;52.0;216.0;-252.0;-444.0;37;269.0;-502.0
594.0;299.0;613.0;46.0;215.0;-251.0;-445.0;35;269.0;-500.0
596.0;301.0;610.0;36.0;215.0;-254.0;-448.0;?;269.0;-498.0
?;301.0;606.0;29.0;215.0;-257.0;-450.0;34;?;-497.0
601.0;304.0;603.0;23.0;216.0;-263.0;?;?;267.0;-496.0
604.0;310.0;601.0;17.0;219.0;-270.0;-452.0;35;264.0;-498.0
608.0;315.0;600.0;12.0;?;-276.0;-450.0;27;261.0;-500.0
613.0;323.0;599.0;7.0;237.0;-279.0;-448.0;22;255.0;-500.0
618.0;332.0;599.0;4.0;253.0;-279.0;-444.0;24;249.0;-500.0
624.0;344.0;599.0;2.0;273.0;-279.0;?;23;242.0;-497.0
629.0;354.0;601.0;4.0;290.0;-284.0;-433.0;?;235.0;-495.0
635.0;367.0;602.0;?;304.0;-290.0;-426.0;23;229.0;-496.0
640.0;?;605.0;15.0;?;-293.0;-419.0;24;222.0;-498.0
645.0;395.0;609.0;25.0;331.0;?;?;21;214.0;-498.0
652.0;409.0;613.0;33.0;344.0;-285.0;-397.0;18;204.0;-495.0
658.0;424.0;617.0;45.0;355.0;-278.0;-386.0;18;?;-488.0
664.0;438.0;?;57.0;364.0;-268.0;-373.0;19;?;-480.0
668.0;454.0;?;74.0;380.0;-256.0;-361.0;19;174.0;-469.0
672.0;?;632.0;91.0;400.0;-238.0;-348.0;19;168.0;-449.0
674.0;?;638.0;107.0;425.0;-206.0;-335.0;20;164.0;-422.0
675.0;481.0;644.0;126.0;451.0;-159.0;-322.0;20;161.0;-391.0
674.0;486.0;652.0;147.0;474.0;-106.0;-310.0;20;157.0;-363.0
670.0;486.0;?;?;487.0;-57.0;-301.0;20;152.0;-344.0
666.0;485.0;672.0;192.0;?;-15.0;-291.0;20;143.0;-321.0
664.0;490.0;685.0;213.0;500.0;25.0;-273.0;20;125.0;-294.0
?;489.0;696.0;230.0;500.0;?;-249.0;20;98.0;-266.0
669.0;487.0;705.0;247.0;497.0;95.0;-223.0;20;69.0;-241.0
670.0;477.0;?;263.0;493.0;123.0;-203.0;20;44.0;?
666.0;469.0;722.0;285.0;491.0;147.0;-186.0;21;28.0;?
659.0;462.0;732.0;311.0;491.0;171.0;-172.0;21;18.0;-175.0
654.0;460.0;740.0;339.0;490.0;200.0;-154.0;21;7.0;-151.0
655.0;?;744.0;363.0;?;235.0;-131.0;21;-7.0;?
660.0;457.0;743.0;?;485.0;268.0;-109.0;21;?;-109.0
669.0;455.0;736.0;?;483.0;294.0;-94.0;20;-40.0;-93.0
683.0;454.0;723.0;373.0;483.0;315.0;-87.0;20;-48.0;-79.0
699.0;456.0;708.0;353.0;484.0;329.0;-86.0;21;-50.0;-69.0
715.0;459.0;691.0;327.0;488.0;339.0;-89.0;19;-51.0;-61.0
729.0;465.0;675.0;?;493.0;348.0;-94.0;20;?;?
741.0;466.0;662.0;?;499.0;356.0;-96.0;18;-62.0;-45.0
749.0;468.0;651.0;251.0;?;365.0;-97.0;17;-72.0;-38.0
754.0;?;644.0;239.0;512.0;374.0;-98.0;16;-83.0;-30.0
756.0;467.0;640.0;227.0;517.0;385.0;-100.0;7;-95.0;-25.0
753.0;463.0;641.0;221.0;521.0;394.0;?;15;-105.0;-19.0
748.0;456.0;646.0;229.0;523.0;404.0;-98.0;-9;?;-15.0
740.0;452.0;655.0;246.0;524.0;409.0;-92.0;-78;-123.0;?
?;?;666.0;268.0;526.0;410.0;-85.0;-110;-127.0;-7.0
719.0;434.0;679.0;296.0;527.0;406.0;-78.0;-112;-128.0;-4.0
705.0;426.0;694.0;334.0;529.0;398.0;-71.0;-102;-125.0;0.0
689.0;414.0;712.0;368.0;532.0;386.0;-62.0;-74;-118.0;9.0
674.0;398.0;728.0;400.0;533.0;379.0;-47.0;-50;-118.0;23.0
661.0;385.0;740.0;431.0;?;388.0;-36.0;-35;-121.0;37.0
651.0;370.0;749.0;457.0;522.0;405.0;-32.0;-20;?;52.0
642.0;?;755.0;484.0;516.0;428.0;-23.0;-6;-129.0;71.0
634.0;325.0;758.0;504.0;510.0;453.0;-2.0;4;-151.0;90.0
625.0;298.0;757.0;?;504.0;?;24.0;?;?;107.0
617.0;256.0;752.0;?;498.0;502.0;48.0;25;-228.0;118.0
608.0;213.0;746.0;549.0;492.0;525.0;72.0;31;-263.0;?
598.0;176.0;744.0;557.0;488.0;543.0;91.0;34;-284.0;?
588.0;151.0;747.0;571.0;486.0;555.0;107.0;33;-290.0;?
580.0;135.0;751.0;?;?;562.0;126.0;29;-288.0;141.0
574.0;119.0;754.0;588.0;487.0;564.0;148.0;25;-285.0;?
568.0;104.0;754.0;596.0;488.0;563.0;?;23;-281.0;144.0
565.0;94.0;753.0;602.0;490.0;557.0;?;21;-279.0;143.0
565.0;86.0;750.0;601.0;491.0;547.0;?;20;-277.0;141.0
569.0;76.0;744.0;?;?;531.0;217.0;?;?;136.0
575.0;80.0;738.0;?;496.0;510.0;222.0;20;-272.0;123.0
586.0;93.0;732.0;587.0;502.0;?;220.0;20;-267.0;104.0
600.0;118.0;727.0;575.0;508.0;448.0;211.0;20;-258.0;85.0
615.0;159.0;725.0;563.0;511.0;424.0;189.0;20;-246.0;66.0
633.0;208.0;724.0;560.0;511.0;409.0;?;?;-230.0;?
652.0;?;722.0;558.0;508.0;405.0;97.0;20;-209.0;27.0
?;329.0;719.0;554.0;502.0;405.0;38.0;20;?;9.0
?;385.0;715.0;538.0;500.0;394.0;-19.0;19;-170.0;-17.0
682.0;420.0;709.0;527.0;501.0;374.0;-76.0;19;-163.0;-42.0
685.0;?;697.0;509.0;505.0;352.0;-135.0;19;-163.0;?
688.0;457.0;680.0;458.0;509.0;338.0;-192.0;18;-167.0;-71.0
?;464.0;657.0;392.0;?;329.0;-240.0;18;-180.0;-78.0
695.0;467.0;?;300.0;512.0;320.0;-279.0;15;-198.0;-82.0
698.0;474.0;?;223.0;517.0;307.0;-313.0;10;-212.0;-83.0
698.0;?;589.0;157.0;?;296.0;-342.0;-5;-220.0;-87.0
698.0;494.0;574.0;95.0;530.0;287.0;-366.0;-32;-223.0;-94.0
698.0;502.0;565.0;47.0;536.0;278.0;-382.0;?;-220.0;-101.0
699.0;508.0;563.0;23.0;544.0;256.0;-388.0;-66;-211.0;-106.0
702.0;513.0;567.0;?;553.0;225.0;-383.0;-64;?;-112.0
708.0;?;?;24.0;?;200.0;-371.0;-61;-173.0;-120.0
713.0;510.0;589.0;51.0;557.0;190.0;-351.0;-51;-144.0;-125.0
716.0;502.0;?;101.0;557.0;186.0;-324.0;-43;-109.0;-124.0
?;487.0;627.0;180.0;550.0;197.0;-297.0;-46;-75.0;-121.0
714.0;483.0;645.0;236.0;542.0;218.0;-268.0;-21;-45.0;-110.0
706.0;481.0;664.0;?;532.0;235.0;-245.0;6;-16.0;-94.0
695.0;474.0;683.0;320.0;524.0;246.0;-226.0;16;9.0;-85.0
687.0;469.0;700.0;359.0;516.0;252.0;-195.0;30;20.0;-84.0
679.0;463.0;?;403.0;510.0;257.0;-156.0;37;17.0;-85.0
669.0;451.0;734.0;435.0;505.0;266.0;-115.0;42;2.0;-82.0
?;433.0;749.0;469.0;?;281.0;?;45;-13.0;-73.0
647.0;420.0;761.0;502.0;496.0;298.0;-50.0;39;-25.0;-63.0
637.0;406.0;770.0;531.0;491.0;313.0;-25.0;35;-36.0;-53.0
629.0;392.0;776.0;556.0;487.0;321.0;-6.0;33;-46.0;-45.0
625.0;385.0;778.0;575.0;486.0;323.0;7.0;31;-56.0;-42.0
626.0;381.0;777.0;587.0;488.0;321.0;15.0;30;-66.0;-42.0
630.0;?;772.0;587.0;491.0;318.0;19.0;30;-75.0;?
636.0;384.0;?;?;496.0;314.0;19.0;29;-81.0;-53.0
643.0;398.0;761.0;563.0;503.0;307.0;13.0;29;-85.0;-67.0
653.0;420.0;753.0;543.0;511.0;297.0;3.0;29;-85.0;-80.0
663.0;450.0;744.0;523.0;520.0;284.0;-10.0;29;?;-88.0
673.0;?;735.0;490.0;526.0;276.0;-40.0;29;-77.0;-100.0
?;516.0;722.0;450.0;529.0;262.0;-87.0;29;-61.0;?
694.0;543.0;703.0;389.0;?;253.0;?;29;-39.0;-107.0
700.0;555.0;682.0;332.0;524.0;243.0;?;29;-17.0;-119.0
702.0;?;659.0;287.0;521.0;222.0;-270.0;29;0.0;-134.0
?;551.0;635.0;226.0;?;?;-321.0;29;7.0;-148.0
705.0;545.0;611.0;164.0;515.0;193.0;-361.0;29;6.0;-159.0
708.0;537.0;?;88.0;514.0;188.0;-391.0;28;-2.0;-166.0
712.0;534.0;566.0;31.0;514.0;184.0;-415.0;28;-11.0;-173.0
715.0;534.0;548.0;-14.0;517.0;179.0;-433.0;27;-19.0;-179.0
719.0;533.0;535.0;?;521.0;172.0;-443.0;25;-26.0;-188.0
722.0;?;528.0;-81.0;525.0;167.0;-447.0;20;-28.0;-196.0
724.0;532.0;527.0;-90.0;?;162.0;-444.0;1;-28.0;-204.0
722.0;533.0;534.0;-86.0;533.0;156.0;-439.0;-29;-21.0;-210.0
720.0;535.0;548.0;-77.0;539.0;155.0;-426.0;?;-9.0;-211.0
716.0;?;567.0;?;545.0;159.0;-407.0;-61;7.0;-209.0
710.0;?;592.0;4.0;551.0;163.0;-382.0;-59;?;-207.0
702.0;542.0;620.0;84.0;?;167.0;-349.0;-58;?;-203.0
692.0;542.0;652.0;?;559.0;170.0;-304.0;-46;56.0;-192.0
?;538.0;681.0;?;555.0;184.0;-266.0;-32;72.0;-184.0
683.0;611.0;?;233.0;124.0;321.0;-231.0;11;-63.0;-4.0
683.0;?;681.0;210.0;143.0;?;-258.0;11;-54.0;-29.0
682.0;623.0;673.0;191.0;147.0;281.0;-283.0;11;-46.0;-54.0
?;629.0;664.0;174.0;138.0;261.0;?;?;?;-88.0
689.0;635.0;650.0;146.0;126.0;252.0;-318.0;11;-51.0;-128.0
699.0;639.0;633.0;113.0;118.0;249.0;-328.0;11;-57.0;-158.0
710.0;637.0;?;78.0;112.0;251.0;-335.0;?;?;-176.0
718.0;633.0;605.0;55.0;107.0;256.0;-340.0;11;-55.0;-190.0
721.0;628.0;600.0;42.0;106.0;268.0;-343.0;12;-42.0;-206.0
720.0;624.0;602.0;49.0;113.0;283.0;-344.0;?;?;?
715.0;620.0;608.0;68.0;116.0;298.0;?;12;11.0;-232.0
705.0;608.0;619.0;114.0;121.0;315.0;-344.0;12;47.0;-241.0
689.0;594.0;630.0;155.0;125.0;332.0;-347.0;11;88.0;-247.0
672.0;581.0;637.0;182.0;125.0;347.0;-355.0;12;130.0;-254.0
658.0;562.0;636.0;212.0;127.0;364.0;-366.0;12;?;-261.0
654.0;552.0;627.0;224.0;125.0;382.0;-376.0;11;192.0;-264.0
661.0;545.0;615.0;223.0;121.0;401.0;-380.0;7;202.0;-266.0
672.0;546.0;600.0;?;119.0;?;?;1;203.0;-271.0
684.0;550.0;586.0;186.0;118.0;434.0;-386.0;1;197.0;-275.0
693.0;554.0;573.0;163.0;118.0;454.0;-394.0;-3;191.0;-277.0
696.0;551.0;?;141.0;?;474.0;-408.0;-8;187.0;-274.0
696.0;548.0;547.0;111.0;124.0;495.0;-426.0;-5;185.0;-268.0
696.0;544.0;537.0;90.0;?;513.0;-440.0;-3;183.0;-260.0
697.0;542.0;530.0;?;132.0;526.0;-449.0;-4;179.0;-252.0
697.0;542.0;525.0;62.0;135.0;541.0;-455.0;1;175.0;-242.0
698.0;?;524.0;?;135.0;558.0;-457.0;6;171.0;-227.0
701.0;553.0;525.0;42.0;?;577.0;-453.0;7;?;-216.0
705.0;560.0;531.0;38.0;133.0;594.0;-444.0;7;157.0;-205.0
707.0;?;540.0;38.0;133.0;611.0;-431.0;7;151.0;-192.0
707.0;576.0;553.0;49.0;130.0;628.0;-417.0;6;146.0;-178.0
?;583.0;569.0;71.0;125.0;644.0;-401.0;4;143.0;-167.0
697.0;589.0;588.0;107.0;119.0;657.0;-384.0;0;142.0;?
?;593.0;608.0;137.0;116.0;670.0;-367.0;-4;142.0;-143.0
681.0;?;?;164.0;?;683.0;-349.0;-8;143.0;-124.0
675.0;599.0;646.0;197.0;?;698.0;-328.0;-11;139.0;-107.0
670.0;599.0;661.0;223.0;102.0;708.0;-311.0;-11;132.0;-94.0
?;598.0;672.0;249.0;101.0;715.0;-299.0;-11;125.0;-85.0
663.0;?;681.0;265.0;94.0;720.0;-287.0;-11;118.0;-77.0
663.0;595.0;688.0;279.0;90.0;?;-275.0;-11;110.0;-72.0
663.0;594.0;693.0;288.0;85.0;727.0;?;-11;99.0;?
666.0;595.0;696.0;?;79.0;?;-254.0;-11;87.0;?
669.0;596.0;698.0;292.0;76.0;727.0;-245.0;-11;74.0;-60.0
673.0;?;699.0;292.0;?;725.0;-236.0;-11;62.0;-64.0
677.0;601.0;698.0;289.0;82.0;718.0;-229.0;?;52.0;-73.0
680.0;606.0;696.0;283.0;90.0;706.0;?;-11;43.0;-87.0
685.0;611.0;692.0;274.0;89.0;691.0;-224.0;-11;?;-107.0
692.0;617.0;686.0;256.0;73.0;686.0;?;?;21.0;-120.0
701.0;620.0;679.0;?;64.0;681.0;-220.0;-11;8.0;?
707.0;622.0;671.0;?;51.0;686.0;-223.0;-11;-1.0;-119.0
710.0;626.0;665.0;?;37.0;692.0;-231.0;?;-5.0;-105.0
710.0;626.0;661.0;204.0;?;696.0;-243.0;-11;-2.0;-94.0
707.0;626.0;661.0;195.0;19.0;697.0;-254.0;-11;4.0;-83.0
?;625.0;665.0;199.0;5.0;700.0;-261.0;-11;9.0;-70.0
693.0;629.0;672.0;214.0;-1.0;703.0;?;-11;10.0;-51.0
687.0;?;679.0;227.0;-7.0;709.0;-259.0;-11;6.0;-29.0
685.0;634.0;683.0;239.0;-9.0;714.0;-253.0;-11;-3.0;-8.0
?;631.0;684.0;248.0;-15.0;717.0;-249.0;-11;-12.0;10.0
686.0;627.0;684.0;252.0;-20.0;720.0;-247.0;-11;-20.0;28.0
687.0;628.0;684.0;252.0;-22.0;722.0;-242.0;-11;-26.0;45.0
687.0;?;686.0;256.0;-21.0;724.0;-236.0;-11;-31.0;62.0
686.0;619.0;690.0;264.0;-22.0;725.0;-229.0;-11;-35.0;79.0
685.0;615.0;694.0;278.0;-24.0;725.0;-218.0;-11;-39.0;97.0
?;608.0;698.0;289.0;-26.0;723.0;-204.0;-11;-43.0;113.0
686.0;606.0;701.0;298.0;-22.0;720.0;-188.0;-11;-49.0;129.0
689.0;602.0;702.0;305.0;-18.0;?;-172.0;-11;-54.0;145.0
692.0;600.0;702.0;309.0;-12.0;712.0;?;-11;?;159.0
696.0;596.0;700.0;310.0;-9.0;709.0;?;-11;-61.0;172.0
701.0;596.0;697.0;303.0;-7.0;706.0;-140.0;-11;-66.0;183.0
705.0;?;694.0;298.0;-5.0;705.0;?;-11;-76.0;194.0
708.0;585.0;691.0;294.0;-2.0;702.0;-119.0;-11;?;204.0
709.0;578.0;690.0;289.0;2.0;699.0;?;-11;-94.0;209.0
709.0;572.0;690.0;287.0;5.0;696.0;-106.0;-11;?;213.0
707.0;569.0;692.0;288.0;7.0;692.0;-102.0;-11;-106.0;219.0
?;563.0;694.0;292.0;8.0;689.0;-97.0;-11;-112.0;226.0
?;558.0;697.0;299.0;5.0;685.0;-94.0;-11;-116.0;231.0
699.0;558.0;700.0;304.0;6.0;680.0;-93.0;-10;-118.0;235.0
696.0;557.0;702.0;311.0;6.0;?;-94.0;-9;?;239.0
694.0;558.0;704.0;319.0;5.0;670.0;-98.0;-8;-113.0;238.0
692.0;563.0;705.0;321.0;9.0;679.0;-105.0;?;-111.0;217.0
693.0;563.0;703.0;323.0;5.0;682.0;-110.0;-7;?;207.0
?;566.0;701.0;?;-3.0;679.0;-114.0;-7;-114.0;207.0
696.0;?;699.0;311.0;-5.0;671.0;-121.0;-7;-112.0;211.0
695.0;579.0;699.0;312.0;5.0;666.0;-135.0;-7;-104.0;198.0
695.0;585.0;697.0;308.0;3.0;?;-147.0;-7;-95.0;198.0
696.0;589.0;695.0;302.0;-2.0;662.0;?;-7;-93.0;?
697.0;589.0;692.0;297.0;1.0;657.0;-160.0;-7;-94.0;208.0
698.0;592.0;691.0;292.0;4.0;652.0;-165.0;-7;-94.0;?
699.0;591.0;689.0;286.0;4.0;649.0;-168.0;-7;-93.0;207.0
699.0;591.0;688.0;284.0;4.0;646.0;-171.0;-7;-91.0;208.0
700.0;592.0;688.0;283.0;3.0;644.0;-172.0;-6;-87.0;208.0
700.0;593.0;688.0;284.0;0.0;644.0;-171.0;-6;-83.0;207.0
?;588.0;689.0;283.0;-5.0;646.0;-170.0;-6;-79.0;?
698.0;?;692.0;286.0;-12.0;645.0;-166.0;-6;-76.0;205.0
697.0;?;696.0;292.0;-12.0;?;-158.0;-6;-74.0;201.0
694.0;569.0;701.0;302.0;-12.0;653.0;-149.0;-7;-72.0;?
690.0;560.0;707.0;314.0;-12.0;655.0;?;-7;-69.0;195.0
684.0;548.0;715.0;334.0;-2.0;661.0;-127.0;-7;-66.0;187.0
677.0;538.0;724.0;354.0;11.0;667.0;-113.0;-7;-65.0;?
670.0;527.0;733.0;370.0;?;673.0;-98.0;-7;-64.0;153.0
664.0;513.0;740.0;390.0;54.0;667.0;-81.0;-7;-68.0;141.0
659.0;?;745.0;409.0;113.0;648.0;-64.0;-6;-74.0;128.0
656.0;482.0;749.0;427.0;115.0;649.0;-48.0;-4;-81.0;102.0
653.0;464.0;751.0;438.0;143.0;638.0;-34.0;1;-87.0;86.0
653.0;452.0;751.0;445.0;166.0;629.0;-24.0;6;-94.0;67.0
653.0;450.0;751.0;450.0;182.0;622.0;-22.0;9;?;47.0
654.0;452.0;750.0;453.0;204.0;620.0;-25.0;?;?;38.0
656.0;449.0;747.0;450.0;?;626.0;-29.0;14;?;39.0
658.0;447.0;744.0;449.0;227.0;631.0;-32.0;14;-116.0;?
661.0;446.0;738.0;?;237.0;639.0;?;15;-133.0;35.0
664.0;441.0;731.0;444.0;240.0;647.0;-43.0;15;-151.0;25.0
668.0;435.0;723.0;?;245.0;653.0;-50.0;14;-169.0;20.0
?;428.0;?;418.0;254.0;?;-57.0;14;-186.0;16.0
676.0;419.0;706.0;?;275.0;652.0;-62.0;13;-202.0;?
678.0;405.0;699.0;396.0;304.0;634.0;-65.0;12;-216.0;?
678.0;393.0;697.0;393.0;326.0;607.0;-66.0;12;-224.0;17.0
673.0;394.0;?;392.0;315.0;594.0;-72.0;12;-221.0;?
666.0;396.0;710.0;398.0;312.0;597.0;?;12;-211.0;-7.0
658.0;393.0;718.0;406.0;312.0;?;-97.0;12;-202.0;-3.0
653.0;385.0;723.0;?;313.0;613.0;-97.0;10;-204.0;6.0
646.0;372.0;728.0;425.0;315.0;?;-89.0;6;-213.0;13.0
637.0;360.0;734.0;440.0;313.0;626.0;-78.0;3;-223.0;21.0
627.0;345.0;?;?;311.0;632.0;?;-1;-228.0;27.0
618.0;343.0;749.0;478.0;?;638.0;-59.0;-5;?;36.0
?;340.0;756.0;496.0;304.0;649.0;-50.0;-7;?;45.0
600.0;331.0;763.0;?;294.0;661.0;-45.0;-11;-238.0;56.0
593.0;311.0;766.0;529.0;283.0;678.0;-40.0;-12;-243.0;71.0
588.0;286.0;765.0;538.0;266.0;?;-29.0;?;-260.0;85.0
582.0;?;762.0;549.0;250.0;719.0;-14.0;-18;-283.0;88.0
576.0;222.0;757.0;560.0;249.0;726.0;?;-24;-307.0;81.0
568.0;184.0;753.0;?;252.0;729.0;29.0;-27;-331.0;71.0
560.0;?;747.0;588.0;253.0;?;58.0;-31;-354.0;?
551.0;?;741.0;606.0;262.0;729.0;92.0;-36;-374.0;48.0
?;?;733.0;621.0;281.0;716.0;127.0;-42;-391.0;36.0
?;34.0;724.0;626.0;329.0;688.0;163.0;-48;-404.0;32.0
?;1.0;716.0;633.0;?;657.0;197.0;-55;-412.0;46.0
524.0;-31.0;708.0;633.0;?;636.0;?;?;-415.0;77.0
520.0;-61.0;700.0;636.0;444.0;633.0;255.0;-71;-418.0;116.0
514.0;-98.0;691.0;636.0;452.0;643.0;281.0;-68;-425.0;159.0
?;-137.0;678.0;635.0;445.0;665.0;306.0;-65;-436.0;213.0
496.0;-181.0;663.0;636.0;416.0;702.0;330.0;-64;-452.0;269.0
484.0;-224.0;648.0;641.0;383.0;736.0;357.0;-63;-467.0;324.0
468.0;-276.0;630.0;641.0;360.0;756.0;387.0;?;-484.0;?
?;-323.0;610.0;640.0;347.0;770.0;?;-61;-501.0;?
435.0;?;592.0;637.0;333.0;785.0;445.0;-61;-512.0;430.0
425.0;-402.0;579.0;632.0;319.0;?;465.0;-61;-518.0;454.0
419.0;-435.0;567.0;629.0;307.0;814.0;480.0;-61;-521.0;476.0
