InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
153;334.0;?;625.0;-360.0;1335.0;1349.0
130;280.0;-433.0;622.0;-278.0;?;1262.0
211;317.0;-517.0;621.0;-328.0;1232.0;1065.0
47;296.0;-558.0;620.0;-224.0;1240.0;988.0
-196;206.0;-519.0;?;-299.0;1125.0;1006.0
-162;92.0;-509.0;618.0;-285.0;998.0;1071.0
-160;49.0;-572.0;619.0;-252.0;978.0;997.0
-161;30.0;-374.0;622.0;-224.0;?;963.0
-215;41.0;-180.0;627.0;-224.0;967.0;953.0
-74;44.0;-136.0;632.0;-213.0;863.0;996.0
191;44.0;?;637.0;-229.0;846.0;995.0
152;143.0;-129.0;641.0;-244.0;963.0;?
138;145.0;-124.0;645.0;-257.0;927.0;1010.0
165;?;-15.0;649.0;-264.0;941.0;1003.0
146;260.0;31.0;653.0;-288.0;938.0;1022.0
160;346.0;14.0;?;-350.0;916.0;1110.0
?;483.0;-27.0;?;?;927.0;1222.0
?;505.0;-41.0;657.0;-414.0;952.0;1180.0
156;480.0;-75.0;655.0;-368.0;1022.0;1077.0
154;?;-119.0;?;-342.0;1013.0;1091.0
?;452.0;-138.0;652.0;-403.0;971.0;1034.0
?;573.0;-180.0;652.0;-465.0;954.0;1017.0
155;528.0;-268.0;653.0;-395.0;1000.0;?
155;384.0;-400.0;655.0;-340.0;966.0;1032.0
155;361.0;-454.0;657.0;-330.0;991.0;1051.0
154;340.0;-438.0;660.0;-358.0;993.0;1024.0
?;253.0;-357.0;664.0;-351.0;1019.0;930.0
154;?;-340.0;667.0;-285.0;1039.0;853.0
154;332.0;-434.0;669.0;-319.0;956.0;893.0
154;366.0;-479.0;668.0;-273.0;869.0;951.0
154;374.0;-318.0;669.0;-279.0;813.0;1060.0
?;393.0;?;671.0;-260.0;822.0;1092.0
154;430.0;?;675.0;-282.0;897.0;1096.0
154;470.0;?;681.0;-284.0;989.0;1096.0
154;475.0;-328.0;686.0;-298.0;1025.0;1104.0
154;450.0;-399.0;691.0;-261.0;1064.0;1149.0
154;448.0;-365.0;696.0;-243.0;1067.0;1083.0
154;448.0;-365.0;699.0;-219.0;1057.0;1145.0
154;359.0;?;700.0;-185.0;1020.0;1037.0
154;304.0;-324.0;?;-195.0;970.0;965.0
154;254.0;-342.0;698.0;-250.0;962.0;864.0
154;248.0;-337.0;697.0;-309.0;912.0;804.0
154;271.0;-339.0;696.0;-296.0;878.0;803.0
152;286.0;-305.0;?;-319.0;?;878.0
155;290.0;?;690.0;-325.0;788.0;1018.0
151;343.0;-224.0;685.0;-424.0;784.0;1086.0
154;461.0;-164.0;?;-497.0;848.0;1120.0
156;438.0;-184.0;681.0;-526.0;976.0;1026.0
147;476.0;-259.0;682.0;?;1020.0;?
172;526.0;-301.0;686.0;-443.0;1050.0;961.0
139;479.0;-319.0;689.0;-519.0;974.0;946.0
185;493.0;-309.0;692.0;?;?;1040.0
?;513.0;-339.0;695.0;-561.0;895.0;1081.0
?;544.0;?;701.0;-583.0;949.0;1040.0
-202;466.0;-539.0;?;-556.0;1030.0;1017.0
-133;424.0;-483.0;710.0;-495.0;1016.0;1068.0
-167;426.0;-436.0;712.0;-436.0;1008.0;1116.0
-146;441.0;-446.0;714.0;-441.0;1017.0;?
-145;406.0;-577.0;715.0;-442.0;1062.0;1084.0
-144;375.0;?;718.0;-409.0;1075.0;1056.0
-135;313.0;-596.0;720.0;-381.0;1055.0;1039.0
-131;283.0;-573.0;721.0;-365.0;1048.0;994.0
-126;277.0;-478.0;720.0;-352.0;1029.0;1001.0
-123;239.0;-394.0;720.0;-327.0;974.0;932.0
-110;231.0;-365.0;719.0;-324.0;951.0;928.0
-106;201.0;?;718.0;-339.0;933.0;926.0
-96;275.0;-335.0;717.0;-329.0;902.0;992.0
?;260.0;-291.0;715.0;-303.0;941.0;906.0
-96;304.0;-260.0;713.0;-303.0;933.0;828.0
-100;292.0;-242.0;711.0;-283.0;959.0;914.0
-100;322.0;-220.0;709.0;-282.0;858.0;1043.0
-100;425.0;-202.0;707.0;-304.0;857.0;1115.0
-100;472.0;-212.0;705.0;-326.0;919.0;1067.0
?;?;?;703.0;-239.0;987.0;986.0
-100;?;-240.0;701.0;-161.0;992.0;1011.0
-100;609.0;-197.0;699.0;-144.0;954.0;1108.0
-100;?;?;699.0;-175.0;918.0;1150.0
-100;573.0;-226.0;700.0;?;925.0;1047.0
-100;633.0;-271.0;701.0;-81.0;966.0;974.0
-100;602.0;-357.0;702.0;-103.0;988.0;931.0
-100;566.0;-370.0;704.0;-170.0;940.0;886.0
-100;519.0;-346.0;708.0;-213.0;866.0;942.0
-100;537.0;-336.0;712.0;-272.0;?;982.0
-100;564.0;-375.0;714.0;-303.0;832.0;1072.0
-100;561.0;-374.0;716.0;-346.0;885.0;?
-100;537.0;-360.0;717.0;-359.0;954.0;1019.0
-100;454.0;-390.0;718.0;-388.0;958.0;949.0
-100;424.0;-410.0;717.0;-400.0;957.0;916.0
-100;424.0;-459.0;716.0;-430.0;981.0;915.0
-100;423.0;?;715.0;-424.0;984.0;929.0
-100;410.0;-497.0;?;-418.0;984.0;?
-100;404.0;-488.0;?;-383.0;967.0;919.0
-100;400.0;-436.0;713.0;-385.0;941.0;927.0
-100;396.0;-367.0;711.0;-398.0;?;929.0
-100;432.0;-337.0;710.0;-364.0;901.0;979.0
-100;438.0;-367.0;708.0;-364.0;909.0;1001.0
-100;442.0;-408.0;707.0;-335.0;927.0;988.0
-100;463.0;-393.0;706.0;-319.0;948.0;978.0
-100;467.0;-364.0;706.0;-307.0;?;995.0
-100;484.0;-353.0;?;-315.0;962.0;?
-100;464.0;-370.0;707.0;-285.0;943.0;1008.0
-100;499.0;-383.0;706.0;-282.0;943.0;1023.0
-100;484.0;-388.0;706.0;-263.0;?;1003.0
-100;?;-379.0;705.0;-284.0;896.0;994.0
-100;495.0;-362.0;706.0;-302.0;917.0;985.0
-100;477.0;-369.0;706.0;-303.0;926.0;1006.0
-100;464.0;-390.0;706.0;-298.0;934.0;1011.0
-100;457.0;?;707.0;-295.0;957.0;978.0
-100;421.0;-425.0;708.0;-302.0;?;937.0
-100;416.0;?;709.0;-304.0;996.0;903.0
-100;401.0;-355.0;709.0;-292.0;938.0;922.0
-100;411.0;-366.0;709.0;-310.0;895.0;984.0
-100;444.0;-383.0;709.0;-306.0;894.0;1001.0
-100;408.0;-366.0;709.0;-281.0;908.0;963.0
-100;?;-349.0;708.0;-287.0;924.0;941.0
-100;411.0;-343.0;708.0;?;915.0;?
-101;399.0;-321.0;709.0;-275.0;?;921.0
?;442.0;-312.0;709.0;-281.0;905.0;923.0
-102;463.0;-333.0;709.0;?;893.0;955.0
-102;584.0;-361.0;708.0;-303.0;886.0;984.0
-103;590.0;-315.0;707.0;?;884.0;1013.0
-104;588.0;-282.0;705.0;-324.0;891.0;?
-104;573.0;-311.0;703.0;-294.0;905.0;1001.0
-104;589.0;-348.0;702.0;-346.0;911.0;984.0
-104;524.0;-369.0;?;-361.0;?;985.0
-104;489.0;-391.0;699.0;?;938.0;958.0
-104;520.0;-449.0;698.0;-344.0;?;952.0
-105;494.0;-513.0;698.0;-372.0;964.0;1034.0
-105;476.0;-515.0;697.0;-359.0;937.0;1054.0
-105;505.0;?;696.0;-366.0;967.0;967.0
-105;427.0;?;694.0;-310.0;1009.0;896.0
-105;352.0;-472.0;692.0;-270.0;967.0;826.0
-105;303.0;-477.0;690.0;-290.0;877.0;803.0
-104;?;-464.0;689.0;-319.0;807.0;801.0
-104;305.0;-477.0;686.0;?;763.0;977.0
-103;300.0;-465.0;685.0;-365.0;?;1131.0
-103;395.0;-432.0;686.0;-418.0;847.0;1205.0
-103;452.0;-376.0;688.0;-408.0;1016.0;1163.0
-101;482.0;-287.0;691.0;-390.0;?;1098.0
-97;433.0;-256.0;694.0;-389.0;1155.0;1018.0
-93;374.0;-279.0;696.0;-400.0;1086.0;1015.0
-90;?;-328.0;698.0;-380.0;1039.0;973.0
-90;281.0;-401.0;?;-380.0;976.0;919.0
-87;244.0;-420.0;695.0;-391.0;932.0;1043.0
?;264.0;-408.0;?;-500.0;884.0;1104.0
-79;296.0;-347.0;687.0;-619.0;973.0;1043.0
-73;326.0;-277.0;681.0;?;1147.0;?
-66;262.0;-262.0;673.0;-457.0;1172.0;?
-64;248.0;-292.0;664.0;-333.0;1107.0;1057.0
-60;218.0;-285.0;655.0;-291.0;979.0;1070.0
-52;277.0;-262.0;644.0;-351.0;1007.0;1071.0
-45;314.0;-311.0;633.0;-382.0;1023.0;1144.0
-39;278.0;-466.0;621.0;-409.0;?;1077.0
-28;244.0;-596.0;605.0;-396.0;1062.0;1024.0
-21;212.0;-444.0;586.0;?;1119.0;?
-19;200.0;-234.0;566.0;-383.0;1051.0;1090.0
-17;276.0;-85.0;546.0;-398.0;1080.0;1042.0
?;239.0;-79.0;526.0;-364.0;1160.0;1008.0
-15;219.0;-201.0;507.0;-367.0;1071.0;900.0
-15;255.0;-254.0;487.0;?;1034.0;929.0
-15;240.0;?;469.0;-318.0;925.0;1053.0
-15;?;?;451.0;-309.0;848.0;1080.0
-16;?;-175.0;433.0;-313.0;916.0;1101.0
-16;318.0;-198.0;417.0;-294.0;1031.0;1082.0
-16;301.0;-215.0;400.0;-284.0;1048.0;1103.0
-16;303.0;-190.0;385.0;-244.0;998.0;?
-16;366.0;-221.0;371.0;-193.0;982.0;1157.0
-17;408.0;-227.0;358.0;-134.0;?;1123.0
-17;462.0;-189.0;344.0;-139.0;1054.0;977.0
-17;488.0;-180.0;328.0;-139.0;996.0;793.0
-17;426.0;-177.0;312.0;?;855.0;760.0
-17;442.0;-176.0;295.0;-28.0;671.0;726.0
-17;446.0;-178.0;281.0;?;556.0;843.0
-17;390.0;-186.0;267.0;-169.0;559.0;1017.0
-17;430.0;-202.0;253.0;-236.0;551.0;1174.0
-17;457.0;-238.0;239.0;-315.0;?;1400.0
-17;556.0;-331.0;224.0;-414.0;867.0;1315.0
-16;?;-364.0;214.0;-440.0;1185.0;1136.0
-17;468.0;-290.0;207.0;-368.0;1266.0;1071.0
-15;?;-315.0;200.0;-309.0;1163.0;1289.0
-16;451.0;?;194.0;-424.0;1002.0;1102.0
-11;494.0;-389.0;189.0;-562.0;1181.0;1085.0
14;382.0;-410.0;183.0;-592.0;1238.0;1106.0
51;390.0;-434.0;181.0;-539.0;1047.0;1079.0
102;480.0;-479.0;182.0;-491.0;1030.0;977.0
123;520.0;-423.0;182.0;-460.0;1089.0;947.0
109;382.0;-261.0;186.0;-430.0;1055.0;1019.0
100;320.0;-210.0;192.0;-400.0;944.0;?
96;321.0;-418.0;199.0;-407.0;924.0;1018.0
83;289.0;-599.0;203.0;?;940.0;1022.0
48;301.0;-539.0;198.0;-462.0;943.0;1009.0
28;313.0;-460.0;188.0;-466.0;979.0;1048.0
30;301.0;-430.0;181.0;-422.0;1003.0;1061.0
18;292.0;?;175.0;-407.0;1009.0;1097.0
13;223.0;-252.0;164.0;-385.0;946.0;1166.0
14;226.0;-220.0;?;-424.0;1003.0;1213.0
12;190.0;-262.0;142.0;-419.0;1038.0;1201.0
?;235.0;?;134.0;-371.0;1107.0;?
12;338.0;-330.0;127.0;-303.0;1124.0;1280.0
14;376.0;-318.0;122.0;-277.0;1176.0;1180.0
19;396.0;?;119.0;-153.0;1231.0;705.0
22;391.0;-207.0;116.0;?;1178.0;906.0
22;425.0;-206.0;113.0;58.0;872.0;1233.0
23;491.0;-231.0;110.0;-82.0;?;1236.0
24;385.0;-218.0;104.0;-17.0;815.0;1028.0
?;335.0;-220.0;100.0;-62.0;1016.0;933.0
24;346.0;-253.0;95.0;-92.0;848.0;949.0
?;386.0;-259.0;90.0;-239.0;778.0;968.0
24;357.0;-192.0;84.0;-273.0;845.0;974.0
23;322.0;?;81.0;-313.0;880.0;996.0
23;338.0;-282.0;82.0;-328.0;902.0;987.0
23;422.0;-294.0;83.0;-380.0;922.0;954.0
23;445.0;?;85.0;-410.0;933.0;894.0
23;?;-88.0;88.0;-370.0;911.0;989.0
23;406.0;?;89.0;-342.0;853.0;1077.0
23;475.0;-282.0;89.0;-446.0;842.0;1152.0
23;557.0;-303.0;87.0;-564.0;950.0;1236.0
23;?;-300.0;86.0;-589.0;1074.0;1326.0
23;547.0;-336.0;84.0;-641.0;1120.0;1197.0
?;629.0;?;82.0;?;1282.0;1012.0
28;410.0;-413.0;80.0;-541.0;1378.0;1092.0
48;311.0;-363.0;77.0;-460.0;1121.0;1280.0
99;356.0;-377.0;70.0;-432.0;956.0;1321.0
?;434.0;-499.0;67.0;-403.0;?;1203.0
150;459.0;-578.0;68.0;-379.0;1196.0;1180.0
140;?;?;68.0;-292.0;?;1250.0
129;291.0;-574.0;68.0;-250.0;1091.0;1234.0
119;255.0;-588.0;68.0;-279.0;1068.0;1172.0
?;?;-432.0;63.0;-282.0;1236.0;1080.0
85;108.0;-360.0;51.0;-282.0;1039.0;1006.0
76;78.0;-358.0;39.0;-291.0;932.0;933.0
62;58.0;-389.0;30.0;-282.0;924.0;?
?;76.0;-326.0;22.0;-266.0;912.0;874.0
52;117.0;-175.0;13.0;-257.0;806.0;1026.0
?;161.0;-101.0;3.0;-254.0;780.0;1111.0
44;180.0;-99.0;-7.0;-228.0;891.0;1334.0
50;230.0;-88.0;-16.0;-197.0;?;1405.0
53;?;-83.0;-24.0;-256.0;1092.0;947.0
56;513.0;-97.0;-29.0;-275.0;1286.0;869.0
57;?;-88.0;?;-135.0;1145.0;1252.0
58;599.0;-105.0;-31.0;-165.0;799.0;1424.0
?;661.0;-143.0;-32.0;-175.0;769.0;1264.0
?;565.0;-121.0;?;-84.0;1083.0;1042.0
58;439.0;-82.0;-38.0;-144.0;1010.0;987.0
?;526.0;-98.0;-46.0;-258.0;821.0;?
58;520.0;?;?;-361.0;801.0;1014.0
58;462.0;-467.0;?;-380.0;?;1042.0
58;451.0;-451.0;-56.0;?;909.0;979.0
58;444.0;-520.0;-53.0;?;?;905.0
58;454.0;-409.0;-53.0;-411.0;992.0;863.0
58;436.0;-138.0;-51.0;-364.0;948.0;957.0
58;458.0;-273.0;-50.0;-371.0;884.0;1038.0
58;462.0;-433.0;-50.0;-397.0;886.0;?
58;439.0;?;-50.0;-425.0;?;1037.0
58;419.0;-440.0;-49.0;-395.0;964.0;1244.0
57;367.0;-402.0;-47.0;-328.0;966.0;?
56;497.0;-409.0;-45.0;-353.0;1043.0;1248.0
56;?;-397.0;-44.0;-374.0;1273.0;?
54;388.0;-358.0;-43.0;-340.0;?;1315.0
55;187.0;-365.0;-43.0;?;1130.0;1426.0
64;174.0;-403.0;-43.0;-223.0;1085.0;1243.0
69;124.0;?;-42.0;-195.0;1233.0;1025.0
79;38.0;-350.0;-42.0;-236.0;1245.0;939.0
93;?;-286.0;?;-244.0;?;881.0
90;-5.0;-320.0;-41.0;-264.0;972.0;?
81;-33.0;-302.0;?;-212.0;934.0;943.0
75;-10.0;-194.0;-38.0;-168.0;853.0;947.0
66;6.0;-24.0;-39.0;-164.0;863.0;1001.0
55;50.0;49.0;-38.0;-176.0;889.0;1073.0
49;?;52.0;?;-239.0;894.0;1114.0
46;?;36.0;-32.0;-276.0;980.0;1076.0
?;95.0;-16.0;-29.0;-300.0;1020.0;1120.0
23;134.0;-64.0;-26.0;?;1024.0;1059.0
19;115.0;10.0;-22.0;-364.0;1024.0;877.0
15;160.0;107.0;-15.0;-425.0;994.0;906.0
17;237.0;112.0;-5.0;-402.0;906.0;954.0
17;324.0;62.0;8.0;-399.0;?;1026.0
16;329.0;?;?;-375.0;1030.0;1223.0
16;476.0;9.0;?;-222.0;977.0;1007.0
?;494.0;-48.0;45.0;-31.0;1040.0;1020.0
16;307.0;-123.0;44.0;-38.0;1100.0;?
16;138.0;-145.0;45.0;-104.0;1025.0;1024.0
16;104.0;-236.0;45.0;-91.0;1022.0;1014.0
16;94.0;-335.0;45.0;-65.0;1021.0;1055.0
16;49.0;-310.0;43.0;-43.0;982.0;1071.0
16;-13.0;-240.0;43.0;-35.0;989.0;1053.0
16;7.0;?;?;-51.0;979.0;?
17;-5.0;-53.0;50.0;-20.0;998.0;1069.0
17;-15.0;7.0;52.0;-15.0;?;1008.0
17;-60.0;17.0;?;?;999.0;1061.0
17;-56.0;61.0;55.0;-52.0;976.0;1094.0
17;?;109.0;?;-77.0;921.0;1188.0
?;19.0;178.0;59.0;-145.0;1017.0;1240.0
17;70.0;184.0;59.0;-184.0;1081.0;1190.0
17;?;185.0;59.0;-168.0;1216.0;1118.0
?;55.0;199.0;58.0;-208.0;?;1072.0
17;43.0;214.0;58.0;-215.0;1196.0;1053.0
17;4.0;233.0;58.0;-206.0;1110.0;?
17;26.0;213.0;62.0;-162.0;1040.0;978.0
17;-29.0;166.0;64.0;-159.0;977.0;957.0
?;-44.0;120.0;?;-170.0;1000.0;926.0
17;-45.0;125.0;?;-180.0;955.0;931.0
17;-37.0;147.0;?;-196.0;927.0;956.0
17;-44.0;84.0;71.0;-212.0;943.0;974.0
17;-61.0;96.0;?;-219.0;964.0;1021.0
17;-13.0;95.0;?;-254.0;935.0;1054.0
17;13.0;117.0;79.0;-282.0;993.0;1054.0
17;-10.0;129.0;?;-255.0;1082.0;1038.0
17;20.0;131.0;80.0;-243.0;1068.0;994.0
17;8.0;115.0;?;-210.0;1058.0;995.0
17;-10.0;101.0;?;-178.0;?;989.0
17;?;?;83.0;-205.0;985.0;1030.0
17;22.0;?;84.0;-192.0;995.0;1052.0
17;3.0;83.0;84.0;-177.0;1028.0;1086.0
17;1.0;69.0;83.0;?;1031.0;1053.0
?;?;99.0;81.0;-165.0;1045.0;1024.0
17;-29.0;103.0;78.0;-141.0;1055.0;990.0
17;-38.0;?;75.0;-147.0;1012.0;?
17;-50.0;80.0;?;-155.0;993.0;1015.0
?;?;78.0;70.0;-175.0;936.0;1033.0
17;-23.0;93.0;67.0;-174.0;951.0;1008.0
17;-23.0;118.0;?;-190.0;998.0;1025.0
?;-35.0;120.0;60.0;-221.0;?;?
17;-49.0;147.0;55.0;-233.0;1012.0;1016.0
17;-20.0;148.0;?;-224.0;?;1014.0
17;-13.0;126.0;46.0;?;1018.0;1002.0
17;-47.0;?;43.0;-221.0;?;998.0
17;?;?;39.0;-206.0;994.0;1005.0
17;-36.0;149.0;37.0;?;983.0;988.0
17;-35.0;129.0;?;-198.0;986.0;994.0
17;-25.0;128.0;32.0;-215.0;984.0;1016.0
17;0.0;119.0;30.0;-217.0;1005.0;1033.0
17;-8.0;121.0;28.0;-199.0;1018.0;1033.0
17;?;118.0;26.0;-215.0;1054.0;1043.0
17;-27.0;114.0;25.0;-196.0;1041.0;?
17;-4.0;112.0;23.0;-163.0;1014.0;1016.0
17;3.0;112.0;23.0;-164.0;1001.0;1007.0
17;-33.0;116.0;23.0;-182.0;993.0;1006.0
?;0.0;119.0;22.0;-184.0;972.0;1025.0
17;?;124.0;22.0;?;996.0;1025.0
17;-20.0;?;21.0;-195.0;1019.0;1022.0
?;2.0;111.0;21.0;?;1011.0;1017.0
17;16.0;124.0;21.0;-228.0;1048.0;1022.0
17;-23.0;123.0;?;-202.0;1024.0;1015.0
17;-3.0;122.0;20.0;-204.0;1021.0;1005.0
17;-5.0;121.0;20.0;-189.0;1010.0;986.0
17;-33.0;113.0;20.0;-189.0;?;?
17;-52.0;116.0;?;-194.0;992.0;1013.0
17;-45.0;120.0;20.0;-200.0;988.0;1017.0
17;-27.0;111.0;19.0;-203.0;1015.0;1019.0
?;-15.0;107.0;18.0;-211.0;1012.0;1028.0
17;5.0;110.0;18.0;-213.0;1044.0;1038.0
17;17.0;121.0;17.0;-223.0;1024.0;1006.0
17;22.0;?;16.0;-201.0;1034.0;1025.0
17;18.0;123.0;16.0;-193.0;999.0;1025.0
17;40.0;?;15.0;-196.0;987.0;1025.0
17;-30.0;120.0;15.0;-166.0;1000.0;?
?;2.0;113.0;16.0;-196.0;991.0;1075.0
17;?;103.0;15.0;-183.0;1019.0;1037.0
17;-9.0;96.0;15.0;-188.0;1021.0;1051.0
17;8.0;85.0;14.0;-196.0;1041.0;1065.0
17;36.0;?;14.0;?;1048.0;1032.0
17;36.0;99.0;?;-224.0;?;1042.0
17;37.0;109.0;13.0;-207.0;1001.0;1039.0
17;71.0;101.0;13.0;-233.0;1027.0;1021.0
17;31.0;120.0;?;?;1027.0;1013.0
17;57.0;134.0;14.0;-240.0;1029.0;1024.0
17;9.0;107.0;14.0;-225.0;1022.0;1017.0
17;1.0;96.0;14.0;-202.0;1010.0;1016.0
17;-27.0;?;13.0;-206.0;1010.0;?
17;5.0;67.0;12.0;?;1009.0;?
17;11.0;57.0;12.0;-223.0;1010.0;981.0
17;-10.0;57.0;13.0;-223.0;1000.0;982.0
17;13.0;62.0;14.0;-191.0;999.0;985.0
17;41.0;55.0;?;-166.0;959.0;1025.0
?;?;78.0;?;-191.0;952.0;1045.0
?;3.0;86.0;19.0;-190.0;969.0;1094.0
17;23.0;84.0;20.0;-171.0;1025.0;1113.0
17;22.0;94.0;21.0;-182.0;1070.0;1097.0
17;33.0;80.0;22.0;?;1105.0;1052.0
17;28.0;66.0;23.0;-160.0;1112.0;1042.0
18;28.0;85.0;25.0;-148.0;1086.0;1038.0
18;18.0;95.0;28.0;?;1037.0;1025.0
18;53.0;?;31.0;-110.0;991.0;1025.0
18;33.0;100.0;35.0;-123.0;964.0;1007.0
18;80.0;115.0;39.0;-124.0;966.0;967.0
18;-4.0;124.0;43.0;-172.0;988.0;972.0
18;29.0;122.0;46.0;-175.0;?;1008.0
18;9.0;103.0;47.0;-204.0;980.0;1019.0
18;44.0;93.0;47.0;-186.0;999.0;?
18;43.0;91.0;48.0;-218.0;996.0;1061.0
?;47.0;104.0;47.0;-211.0;1060.0;1067.0
18;55.0;115.0;46.0;-217.0;1059.0;1067.0
18;73.0;107.0;44.0;-208.0;1072.0;1042.0
18;83.0;?;42.0;-185.0;1043.0;1056.0
18;94.0;77.0;40.0;?;1058.0;1058.0
18;94.0;91.0;?;?;1019.0;1046.0
18;90.0;104.0;37.0;-185.0;1033.0;1036.0
18;120.0;85.0;35.0;-224.0;?;1027.0
18;128.0;85.0;33.0;?;?;1015.0
18;?;72.0;31.0;?;1009.0;?
18;137.0;?;?;-243.0;986.0;1016.0
18;157.0;51.0;30.0;-252.0;1016.0;1037.0
18;168.0;35.0;30.0;-233.0;?;1048.0
18;196.0;36.0;28.0;-225.0;?;1120.0
18;191.0;18.0;26.0;-234.0;1001.0;1133.0
18;227.0;-21.0;25.0;-262.0;1022.0;1042.0
18;203.0;-23.0;23.0;?;1086.0;992.0
?;192.0;-45.0;20.0;-266.0;1075.0;?
18;198.0;-62.0;17.0;-282.0;986.0;990.0
18;?;-68.0;14.0;-315.0;996.0;953.0
16;184.0;-80.0;11.0;-340.0;994.0;922.0
12;208.0;-87.0;9.0;-366.0;965.0;932.0
10;?;-93.0;8.0;?;931.0;949.0
11;210.0;?;8.0;-334.0;830.0;932.0
9;214.0;-107.0;7.0;-315.0;859.0;946.0
?;292.0;-114.0;3.0;-379.0;?;1015.0
10;332.0;-152.0;0.0;-495.0;913.0;?
14;381.0;?;-1.0;-525.0;990.0;1148.0
13;414.0;-193.0;?;-496.0;1082.0;1111.0
9;435.0;-234.0;3.0;-478.0;1113.0;1093.0
3;431.0;-217.0;5.0;?;1141.0;1101.0
4;412.0;-159.0;6.0;?;1074.0;?
6;418.0;-174.0;8.0;-406.0;1072.0;1088.0
-7;420.0;-270.0;9.0;-364.0;?;1063.0
-15;390.0;-374.0;10.0;-331.0;1049.0;1067.0
-11;349.0;-375.0;9.0;-323.0;996.0;1033.0
-13;353.0;-333.0;8.0;-319.0;1005.0;1010.0
-13;?;-336.0;8.0;-261.0;983.0;1011.0
-11;332.0;-335.0;7.0;-265.0;942.0;1018.0
-17;357.0;-332.0;6.0;-267.0;940.0;999.0
-21;340.0;-343.0;5.0;-263.0;955.0;996.0
?;325.0;-336.0;4.0;-218.0;?;1035.0
?;342.0;-313.0;2.0;-214.0;899.0;1094.0
-21;382.0;-290.0;-1.0;-187.0;904.0;1099.0
-21;434.0;-256.0;-4.0;-156.0;986.0;1060.0
-21;420.0;-228.0;-6.0;-146.0;971.0;961.0
-21;397.0;-233.0;-7.0;-147.0;?;905.0
-21;445.0;-235.0;-9.0;-173.0;894.0;941.0
-21;492.0;-217.0;-11.0;-190.0;830.0;1044.0
-21;?;-202.0;?;-157.0;789.0;?
?;437.0;-226.0;-14.0;-178.0;?;1133.0
-21;470.0;-249.0;-12.0;-231.0;833.0;1119.0
-21;485.0;-263.0;-11.0;-305.0;912.0;1076.0
-21;473.0;-256.0;-12.0;-321.0;966.0;1060.0
?;448.0;-327.0;-14.0;-331.0;987.0;1028.0
-21;430.0;-416.0;-14.0;-365.0;961.0;1017.0
-21;413.0;-404.0;-16.0;?;994.0;998.0
-21;423.0;-328.0;-15.0;-384.0;1011.0;978.0
-21;423.0;-289.0;-15.0;-378.0;1012.0;979.0
-21;452.0;-336.0;-14.0;-370.0;961.0;986.0
-21;422.0;-383.0;?;-359.0;949.0;975.0
-21;?;?;-15.0;-330.0;962.0;981.0
-21;391.0;-337.0;-15.0;-319.0;952.0;984.0
-21;?;-347.0;-16.0;-311.0;?;?
-21;413.0;-348.0;-17.0;-305.0;?;997.0
?;407.0;-347.0;-18.0;-275.0;958.0;1033.0
-21;?;-339.0;-18.0;-269.0;967.0;1044.0
-21;432.0;-338.0;-18.0;-258.0;948.0;1045.0
-21;448.0;-340.0;-16.0;-243.0;952.0;1024.0
-21;431.0;-332.0;-14.0;-229.0;931.0;?
-21;452.0;-326.0;-12.0;-245.0;923.0;1050.0
?;435.0;-336.0;-11.0;-267.0;925.0;1061.0
-21;471.0;-327.0;-11.0;-268.0;953.0;1073.0
-21;486.0;-315.0;-11.0;-245.0;967.0;1054.0
-21;491.0;-319.0;-11.0;-243.0;987.0;?
-21;474.0;-319.0;-12.0;-225.0;989.0;1040.0
-21;413.0;-317.0;-13.0;?;1000.0;1023.0
-21;391.0;-320.0;-13.0;-223.0;972.0;1027.0
-21;375.0;?;-14.0;-226.0;961.0;?
?;368.0;-335.0;-15.0;-234.0;943.0;?
-21;357.0;-337.0;-15.0;-276.0;966.0;1133.0
-21;?;-319.0;-15.0;-178.0;1001.0;1134.0
?;260.0;-300.0;-11.0;-12.0;?;1084.0
-21;251.0;-285.0;-6.0;?;1075.0;1048.0
-21;238.0;-273.0;2.0;-142.0;950.0;1096.0
-21;318.0;-251.0;12.0;-231.0;942.0;1144.0
-21;318.0;-237.0;?;-208.0;953.0;1103.0
-21;367.0;-230.0;36.0;-195.0;985.0;1071.0
-21;410.0;-203.0;50.0;-229.0;993.0;1092.0
-21;408.0;-158.0;65.0;-302.0;967.0;?
-21;?;-27.0;80.0;-339.0;982.0;996.0
-21;365.0;-68.0;94.0;-321.0;949.0;1022.0
?;347.0;-227.0;111.0;-322.0;?;?
-21;403.0;-286.0;127.0;-355.0;914.0;?
-21;358.0;-221.0;143.0;-376.0;?;899.0
-20;376.0;-206.0;158.0;-361.0;947.0;894.0
?;430.0;?;172.0;-361.0;900.0;910.0
-20;483.0;?;185.0;-261.0;897.0;955.0
-20;435.0;-345.0;197.0;-183.0;903.0;975.0
-20;415.0;-331.0;208.0;-152.0;887.0;1065.0
-19;419.0;-314.0;?;-159.0;850.0;1141.0
-19;533.0;-340.0;229.0;-221.0;858.0;?
-18;543.0;-337.0;239.0;-236.0;978.0;1214.0
-15;?;-346.0;251.0;-289.0;1036.0;?
?;?;-371.0;263.0;-335.0;?;952.0
