InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
?;-294.0;?;359.0;1001.0;434.0;21;-170;21;262.0;248
495.0;?;?;276.0;951.0;425.0;-36;?;-36;293.0;213
502.0;-169.0;741.0;226.0;1033.0;452.0;111;?;111;?;180
?;-197.0;755.0;-73.0;1011.0;536.0;-411;-169;-411;317.0;397
526.0;?;884.0;-293.0;722.0;?;1407;-169;1407;308.0;453
536.0;-171.0;887.0;-202.0;870.0;904.0;2603;-166;2603;311.0;321
549.0;-185.0;?;-192.0;969.0;1270.0;918;-161;918;417.0;?
?;-182.0;374.0;-120.0;820.0;?;615;-159;615;536.0;-83
573.0;-179.0;262.0;-22.0;?;1207.0;656;?;656;466.0;16
?;-228.0;391.0;64.0;854.0;1136.0;543;?;543;367.0;16
592.0;-321.0;580.0;179.0;?;1126.0;?;-153;440;224.0;?
601.0;-452.0;520.0;176.0;1021.0;1006.0;-101;-148;?;511.0;334
612.0;-685.0;?;182.0;1047.0;929.0;-65;?;-65;402.0;175
621.0;-1067.0;748.0;181.0;1067.0;?;1;-146;1;382.0;188
629.0;-1151.0;760.0;?;968.0;820.0;-41;?;-41;298.0;?
634.0;?;848.0;103.0;977.0;849.0;179;-143;179;232.0;258
635.0;-978.0;815.0;?;925.0;757.0;393;?;393;?;?
636.0;-882.0;870.0;30.0;?;763.0;359;-141;359;455.0;171
?;-752.0;710.0;?;849.0;717.0;464;-141;464;?;322
?;?;718.0;-165.0;?;741.0;470;-141;470;407.0;346
633.0;-512.0;620.0;-176.0;918.0;?;204;-130;?;292.0;-675
?;-506.0;545.0;-172.0;960.0;744.0;626;?;?;311.0;-86
632.0;-458.0;530.0;-57.0;?;779.0;?;?;1050;417.0;845
633.0;-416.0;?;?;859.0;800.0;361;-113;361;582.0;514
633.0;?;544.0;?;684.0;880.0;-250;-112;-250;32.0;?
635.0;?;589.0;87.0;622.0;918.0;?;-112;-243;2.0;614
632.0;-402.0;550.0;204.0;?;?;-316;-111;-316;-87.0;503
?;?;564.0;6.0;766.0;794.0;?;-110;-119;265.0;?
632.0;-508.0;568.0;?;968.0;671.0;104;-111;104;561.0;500
631.0;-481.0;600.0;?;1161.0;547.0;38;-111;38;-82.0;?
?;-527.0;533.0;-375.0;732.0;786.0;54;?;54;295.0;513
?;-556.0;379.0;-153.0;652.0;938.0;-5;-111;-5;?;?
627.0;-620.0;188.0;-41.0;646.0;1230.0;-24;-111;-24;65.0;526
628.0;-618.0;273.0;-108.0;766.0;1288.0;-3;-111;-3;76.0;507
?;-520.0;310.0;-69.0;751.0;1097.0;?;-110;?;?;?
628.0;?;?;-76.0;?;929.0;120;-111;120;28.0;516
629.0;-350.0;326.0;2.0;742.0;925.0;92;-111;92;?;527
627.0;-581.0;426.0;15.0;?;?;64;-111;64;?;531
?;-843.0;443.0;-6.0;846.0;908.0;282;-113;282;97.0;?
629.0;?;454.0;-17.0;833.0;919.0;269;?;269;152.0;486
629.0;-1008.0;?;22.0;838.0;902.0;411;-116;411;148.0;526
630.0;-826.0;484.0;-46.0;904.0;901.0;863;-119;863;?;522
?;-713.0;519.0;-66.0;861.0;931.0;957;-120;957;108.0;563
629.0;-733.0;521.0;-18.0;954.0;?;?;-123;?;?;?
628.0;-710.0;?;10.0;920.0;977.0;692;-123;?;105.0;479
627.0;-722.0;512.0;44.0;815.0;1023.0;1020;?;?;?;685
626.0;?;494.0;112.0;1056.0;983.0;?;-132;?;139.0;784
628.0;-641.0;545.0;?;1161.0;?;1272;-132;1272;?;639
626.0;?;572.0;45.0;949.0;936.0;1157;-132;1157;225.0;653
624.0;-661.0;543.0;145.0;973.0;827.0;1378;-132;1378;?;608
623.0;-698.0;629.0;238.0;?;800.0;1158;-131;1158;?;607
621.0;?;752.0;231.0;912.0;894.0;1092;-130;1092;105.0;?
622.0;-750.0;?;186.0;?;763.0;1426;-128;1426;-18.0;688
619.0;?;760.0;168.0;798.0;629.0;?;-128;1674;66.0;561
615.0;-679.0;751.0;?;?;582.0;1633;-128;1633;98.0;558
612.0;-641.0;781.0;-1.0;709.0;556.0;1660;-129;1660;365.0;542
?;-570.0;749.0;-151.0;808.0;?;2089;-130;2089;?;566
?;-546.0;679.0;-206.0;846.0;?;1547;?;?;?;?
?;-516.0;565.0;-173.0;944.0;577.0;2686;?;2686;101.0;363
596.0;-443.0;560.0;-75.0;958.0;?;5448;-143;?;238.0;1209
592.0;?;538.0;97.0;?;721.0;5386;?;5386;366.0;1183
587.0;?;?;208.0;1210.0;760.0;3715;?;3715;504.0;1309
582.0;?;604.0;175.0;858.0;816.0;?;?;?;?;762
575.0;?;?;275.0;1018.0;794.0;?;-163;?;511.0;60
566.0;-435.0;795.0;360.0;908.0;768.0;459;-164;459;?;265
557.0;-450.0;993.0;396.0;840.0;951.0;332;-165;332;513.0;?
547.0;?;638.0;?;?;806.0;296;-165;296;495.0;?
539.0;-565.0;748.0;70.0;694.0;699.0;356;-166;356;469.0;?
531.0;-598.0;?;-55.0;?;631.0;278;-167;278;503.0;258
522.0;-557.0;738.0;-96.0;519.0;643.0;?;-168;221;579.0;270
515.0;-454.0;?;-93.0;576.0;683.0;?;-168;205;707.0;269
?;-481.0;?;-66.0;579.0;784.0;?;-168;259;771.0;270
498.0;-568.0;345.0;57.0;562.0;807.0;225;-169;225;754.0;209
491.0;-493.0;238.0;149.0;529.0;895.0;211;-170;211;667.0;198
483.0;?;263.0;138.0;598.0;960.0;188;?;188;438.0;?
476.0;-325.0;365.0;117.0;559.0;956.0;82;-171;82;189.0;256
468.0;-382.0;240.0;?;?;941.0;104;-171;104;174.0;260
459.0;-461.0;271.0;?;610.0;?;100;-171;100;83.0;230
449.0;-541.0;309.0;2.0;668.0;950.0;?;-171;-44;20.0;?
?;-628.0;?;?;713.0;915.0;-24;-173;-24;?;?
433.0;-721.0;177.0;108.0;672.0;905.0;-20;-168;-20;-133.0;215
423.0;-771.0;214.0;137.0;?;982.0;-148;?;-148;-190.0;257
?;-825.0;218.0;78.0;720.0;1064.0;16;?;16;-144.0;235
405.0;?;174.0;46.0;615.0;1046.0;?;-171;?;-164.0;244
?;?;?;11.0;?;1037.0;?;?;272;?;290
392.0;-857.0;?;61.0;600.0;1016.0;639;-152;?;-122.0;?
382.0;?;?;99.0;730.0;?;352;-217;352;-111.0;?
369.0;-871.0;76.0;-73.0;635.0;?;746;-75;746;-23.0;257
?;-889.0;48.0;-230.0;521.0;1174.0;461;211;?;?;391
349.0;-896.0;?;-157.0;?;1256.0;617;182;617;-61.0;358
?;-867.0;210.0;-75.0;561.0;1352.0;3355;?;3355;-73.0;?
331.0;-840.0;-50.0;-114.0;540.0;1173.0;2595;108;?;64.0;254
324.0;-856.0;4.0;-128.0;513.0;?;857;41;857;?;159
319.0;-892.0;?;21.0;551.0;?;650;134;650;96.0;-508
321.0;-968.0;116.0;74.0;509.0;1266.0;-904;125;-904;42.0;-426
?;-1046.0;?;112.0;580.0;1167.0;?;?;?;-96.0;-260
329.0;-1123.0;?;97.0;571.0;?;-1419;-182;?;?;-127
330.0;-1166.0;225.0;155.0;632.0;914.0;222;-133;222;?;305
326.0;-1038.0;293.0;158.0;661.0;884.0;?;-186;?;-60.0;42
324.0;-1122.0;310.0;201.0;686.0;853.0;1740;?;1740;?;597
331.0;-1152.0;326.0;239.0;769.0;826.0;1778;-177;1778;482.0;155
?;-1189.0;351.0;244.0;784.0;845.0;1093;-188;1093;43.0;-1411
?;?;388.0;?;775.0;820.0;1796;90;1796;493.0;-669
348.0;-875.0;458.0;369.0;882.0;?;2641;?;2641;-298.0;?
352.0;-820.0;513.0;410.0;878.0;795.0;1247;?;1247;1117.0;598
353.0;-775.0;469.0;223.0;799.0;772.0;-54;?;-54;194.0;1899
357.0;-736.0;595.0;?;794.0;?;31;-162;31;372.0;17
358.0;-705.0;769.0;252.0;859.0;?;-1;-163;?;238.0;202
?;-686.0;571.0;200.0;776.0;911.0;?;-170;-56;366.0;486
359.0;-637.0;466.0;92.0;?;747.0;?;-161;23;?;154
362.0;?;555.0;23.0;649.0;710.0;?;-168;-77;?;398
366.0;-578.0;603.0;?;531.0;790.0;-90;?;-90;165.0;217
370.0;?;474.0;66.0;631.0;864.0;-48;?;-48;239.0;278
376.0;-565.0;?;43.0;511.0;?;-13;?;?;?;288
?;-667.0;353.0;?;456.0;869.0;?;-164;12;295.0;?
371.0;-612.0;?;-58.0;528.0;881.0;15;-165;15;164.0;272
376.0;?;393.0;?;514.0;881.0;56;-165;56;384.0;250
?;-504.0;?;148.0;717.0;?;65;?;65;?;?
371.0;-587.0;184.0;?;?;965.0;0;-165;0;-307.0;261
372.0;-670.0;?;200.0;742.0;976.0;-2;-165;-2;-225.0;260
?;-720.0;289.0;207.0;793.0;972.0;10;-165;?;-146.0;274
366.0;-675.0;334.0;115.0;?;?;14;-165;14;-56.0;285
361.0;-664.0;396.0;131.0;?;924.0;5;?;5;73.0;277
358.0;-721.0;?;154.0;582.0;976.0;?;-165;19;198.0;283
359.0;?;349.0;?;655.0;968.0;11;?;?;300.0;281
353.0;-864.0;421.0;?;?;953.0;?;?;-2;393.0;?
?;-886.0;?;?;316.0;930.0;77;-165;77;?;281
343.0;-825.0;303.0;?;638.0;904.0;-9;-165;?;?;238
?;-785.0;393.0;-128.0;489.0;874.0;9;-164;9;422.0;286
327.0;-818.0;465.0;-209.0;737.0;912.0;-9;-164;-9;425.0;370
?;-838.0;449.0;-11.0;557.0;852.0;?;?;19;383.0;362
?;-843.0;301.0;-44.0;637.0;1025.0;830;-165;830;293.0;349
?;-820.0;201.0;135.0;569.0;1164.0;1671;-166;?;136.0;236
287.0;-781.0;234.0;?;441.0;?;2265;-167;2265;91.0;?
277.0;-779.0;?;?;459.0;1061.0;2790;-168;2790;?;134
265.0;?;462.0;?;?;963.0;2688;?;2688;68.0;182
?;-792.0;494.0;98.0;462.0;798.0;?;-171;2555;11.0;190
247.0;-823.0;?;96.0;465.0;772.0;2613;-171;?;?;234
232.0;?;465.0;178.0;645.0;687.0;1847;-171;1847;-87.0;253
222.0;-1189.0;?;179.0;621.0;744.0;1097;-171;1097;-130.0;256
207.0;-1183.0;580.0;267.0;502.0;767.0;1103;-170;1103;-144.0;277
192.0;?;491.0;144.0;677.0;749.0;912;-170;?;-115.0;261
187.0;-817.0;622.0;49.0;578.0;722.0;?;-168;602;?;289
181.0;-718.0;654.0;84.0;492.0;636.0;613;-168;613;-77.0;332
178.0;-641.0;?;?;-498.0;?;465;?;465;-78.0;300
179.0;-605.0;504.0;-1037.0;594.0;895.0;-214;-162;-214;-56.0;?
?;?;435.0;?;689.0;?;-790;-159;?;?;122
177.0;-660.0;?;?;?;726.0;?;-157;-830;11.0;-130
181.0;-615.0;173.0;?;990.0;?;-513;-158;-513;43.0;73
182.0;-545.0;90.0;?;583.0;1297.0;-303;-160;-303;-67.0;368
182.0;-482.0;1018.0;?;803.0;?;-669;-164;-669;-120.0;?
189.0;-631.0;523.0;269.0;787.0;?;-630;-167;?;-22.0;?
191.0;-781.0;671.0;?;?;943.0;-515;-170;?;65.0;?
193.0;?;576.0;259.0;?;?;-622;-170;-622;121.0;158
199.0;?;645.0;336.0;793.0;926.0;?;-170;-604;60.0;180
202.0;-1713.0;542.0;369.0;758.0;947.0;-1208;?;?;12.0;-1001
207.0;-695.0;474.0;134.0;646.0;1008.0;-1408;-178;-1408;24.0;-1975
221.0;?;?;51.0;574.0;997.0;?;?;-1380;-32.0;-599
222.0;-926.0;526.0;-26.0;490.0;987.0;-965;-172;?;76.0;?
?;?;358.0;50.0;416.0;1088.0;97;-171;97;174.0;73
229.0;-820.0;182.0;?;?;?;153;-171;153;66.0;?
233.0;?;57.0;106.0;449.0;1131.0;125;-171;125;94.0;353
234.0;-796.0;31.0;196.0;?;1057.0;343;-171;343;132.0;271
241.0;-800.0;87.0;217.0;430.0;973.0;83;-171;?;?;310
247.0;-791.0;172.0;236.0;422.0;939.0;?;-171;-80;239.0;216
255.0;-806.0;243.0;?;515.0;934.0;-92;-171;?;?;270
263.0;-962.0;249.0;?;?;?;-116;-171;?;294.0;278
276.0;-1047.0;239.0;300.0;594.0;961.0;?;-171;?;274.0;243
291.0;-1032.0;255.0;?;579.0;962.0;22;-170;22;?;261
309.0;-985.0;304.0;286.0;567.0;982.0;?;-170;?;?;258
325.0;-920.0;320.0;263.0;656.0;984.0;-11;-171;-11;161.0;266
?;-855.0;?;?;696.0;980.0;22;-171;22;194.0;279
363.0;?;301.0;220.0;?;?;?;-171;25;306.0;?
379.0;-847.0;266.0;211.0;645.0;?;80;-170;80;329.0;241
397.0;-860.0;211.0;186.0;611.0;?;49;-170;49;332.0;239
412.0;-878.0;184.0;245.0;523.0;980.0;?;-171;-34;309.0;236
424.0;?;168.0;?;584.0;934.0;-73;?;-73;?;261
435.0;-978.0;87.0;313.0;?;944.0;-69;-171;-69;188.0;287
448.0;-996.0;110.0;281.0;737.0;1009.0;5;-171;5;176.0;270
457.0;-1021.0;164.0;286.0;618.0;959.0;?;?;11;120.0;?
461.0;?;211.0;380.0;576.0;?;-21;-171;-21;?;276
469.0;-1073.0;167.0;435.0;579.0;?;?;?;?;142.0;277
473.0;-933.0;235.0;439.0;644.0;916.0;-99;-170;-99;58.0;315
?;-825.0;267.0;414.0;693.0;?;?;?;?;87.0;245
484.0;-835.0;275.0;?;698.0;1010.0;-542;-166;-542;228.0;188
487.0;-864.0;?;293.0;677.0;?;-279;?;-279;247.0;?
491.0;?;263.0;275.0;605.0;1165.0;-1872;-160;-1872;?;-31
495.0;-729.0;?;344.0;624.0;1184.0;-4797;-142;?;134.0;327
502.0;?;253.0;316.0;625.0;1119.0;?;-122;-6590;?;-337
510.0;-725.0;246.0;247.0;582.0;?;-6604;-103;?;9.0;-1702
520.0;-779.0;?;200.0;?;958.0;-6082;-96;-6082;-95.0;-397
528.0;-825.0;344.0;146.0;558.0;1004.0;-6721;?;-6721;-188.0;129
536.0;-880.0;?;105.0;501.0;1035.0;-4423;-96;?;?;232
547.0;-963.0;203.0;160.0;473.0;1084.0;-751;-104;-751;-226.0;872
551.0;-965.0;128.0;203.0;551.0;1053.0;208;?;208;?;208
552.0;-906.0;25.0;256.0;?;?;1115;-126;1115;?;142
?;-806.0;61.0;236.0;557.0;980.0;1667;-132;1667;-52.0;182
558.0;-748.0;121.0;238.0;523.0;1001.0;1935;?;1935;-20.0;127
558.0;-797.0;199.0;237.0;492.0;981.0;1774;-145;1774;83.0;198
?;-887.0;237.0;?;540.0;984.0;2093;?;?;84.0;353
561.0;-938.0;?;?;534.0;?;1596;-155;1596;157.0;466
?;-928.0;197.0;234.0;555.0;?;1413;?;1413;153.0;853
?;-905.0;174.0;?;568.0;932.0;?;-168;4537;?;1790
?;-865.0;154.0;?;578.0;955.0;2222;-178;2222;87.0;473
553.0;-865.0;157.0;99.0;608.0;999.0;-2653;-173;-2653;167.0;?
554.0;-836.0;?;?;465.0;1144.0;-4271;?;-4271;151.0;?
550.0;-841.0;?;189.0;386.0;?;-3856;-167;-3856;95.0;177
548.0;?;90.0;77.0;320.0;1276.0;-405;?;-405;64.0;?
547.0;?;135.0;88.0;465.0;1374.0;413;-154;?;40.0;-1163
546.0;?;86.0;-79.0;407.0;1251.0;-320;-155;-320;136.0;?
?;-825.0;?;-91.0;270.0;895.0;289;-154;289;270.0;?
542.0;-905.0;2.0;37.0;?;?;117;-155;117;304.0;?
542.0;?;?;111.0;373.0;1005.0;?;-155;141;295.0;285
?;-1066.0;-160.0;149.0;415.0;?;171;-155;171;243.0;250
541.0;-1146.0;-123.0;175.0;373.0;?;77;?;77;226.0;297
545.0;-1220.0;-14.0;222.0;415.0;844.0;132;-156;132;191.0;?
?;-1053.0;79.0;?;439.0;?;119;-156;119;?;318
?;-733.0;125.0;198.0;465.0;839.0;96;-156;96;102.0;269
549.0;-710.0;131.0;198.0;?;866.0;115;-156;115;173.0;255
555.0;-920.0;?;233.0;?;?;74;?;74;147.0;265
562.0;-1004.0;117.0;306.0;617.0;897.0;-4;-157;?;?;226
565.0;-859.0;126.0;273.0;730.0;923.0;47;-156;47;65.0;?
568.0;?;100.0;206.0;701.0;?;?;-157;36;35.0;352
575.0;-705.0;209.0;?;635.0;894.0;36;?;?;15.0;325
578.0;-725.0;?;197.0;745.0;1038.0;278;-157;278;?;230
?;-754.0;233.0;?;658.0;1198.0;377;?;377;55.0;220
587.0;-780.0;130.0;?;530.0;1297.0;-790;?;-790;?;161
591.0;-787.0;?;66.0;586.0;1299.0;-2431;-151;-2431;-151.0;-65
?;-804.0;173.0;59.0;557.0;1371.0;-518;-145;?;-275.0;251
602.0;-740.0;?;60.0;?;1076.0;?;-127;2119;-68.0;606
607.0;-744.0;82.0;53.0;?;1009.0;1277;-119;?;116.0;?
614.0;-868.0;131.0;1.0;452.0;1141.0;685;-119;685;237.0;-251
624.0;-1009.0;?;-20.0;398.0;1174.0;839;-122;839;161.0;-156
629.0;-1113.0;119.0;?;409.0;1097.0;692;-115;692;220.0;?
637.0;?;26.0;10.0;374.0;1036.0;869;-127;869;157.0;?
643.0;-1154.0;-8.0;18.0;389.0;954.0;1879;-142;1879;283.0;841
?;?;?;92.0;416.0;941.0;2720;-148;2720;207.0;862
?;-910.0;?;113.0;437.0;942.0;2634;-161;2634;12.0;644
649.0;-1034.0;63.0;96.0;438.0;950.0;3687;?;3687;-23.0;1133
?;-1033.0;93.0;82.0;473.0;945.0;3294;-195;3294;-81.0;1237
649.0;-959.0;?;52.0;480.0;925.0;4409;-106;4409;-92.0;1317
647.0;-940.0;126.0;18.0;476.0;905.0;2001;200;2001;?;1157
647.0;-888.0;136.0;103.0;610.0;918.0;?;200;-5262;85.0;401
645.0;-879.0;85.0;205.0;655.0;975.0;-3067;-110;-3067;175.0;867
644.0;-887.0;16.0;148.0;595.0;1008.0;-273;?;?;172.0;1249
643.0;-881.0;59.0;108.0;584.0;1107.0;-1105;-156;-1105;264.0;593
?;-856.0;172.0;41.0;662.0;?;298;-174;298;213.0;?
645.0;-825.0;?;?;528.0;1341.0;?;-167;?;-140.0;319
647.0;-795.0;48.0;17.0;351.0;?;-103;-167;-103;?;326
650.0;?;?;149.0;391.0;1001.0;35;-170;35;-7.0;285
657.0;-883.0;-30.0;195.0;486.0;1149.0;?;-166;-74;261.0;312
?;-916.0;-88.0;195.0;470.0;1104.0;?;-169;63;870.0;?
668.0;-1020.0;47.0;148.0;460.0;941.0;?;-167;-137;150.0;261
675.0;-1166.0;125.0;107.0;?;853.0;?;-168;-31;748.0;330
675.0;-1161.0;251.0;115.0;440.0;?;35;-168;35;?;309
?;-926.0;215.0;131.0;467.0;927.0;33;-167;?;106.0;294
680.0;-819.0;139.0;148.0;474.0;960.0;?;?;?;801.0;279
?;-965.0;97.0;?;529.0;961.0;23;?;23;390.0;286
680.0;-941.0;100.0;?;552.0;931.0;3;?;3;554.0;325
684.0;-821.0;?;103.0;565.0;925.0;22;?;22;802.0;294
683.0;-709.0;178.0;89.0;573.0;934.0;23;-168;?;300.0;275
686.0;-701.0;180.0;104.0;613.0;950.0;21;-167;21;960.0;274
685.0;-762.0;158.0;-56.0;578.0;1006.0;?;-167;?;239.0;287
681.0;-811.0;124.0;-52.0;462.0;?;-37;-167;-37;845.0;293
678.0;?;?;98.0;508.0;1074.0;-32;-168;-32;?;288
672.0;-807.0;81.0;106.0;?;1168.0;-37;-168;?;327.0;?
663.0;-780.0;?;111.0;518.0;1111.0;-62;?;?;27.0;283
656.0;-784.0;27.0;131.0;?;1039.0;?;-167;-7;706.0;257
?;-807.0;135.0;?;458.0;1000.0;8;-167;8;?;307
641.0;-860.0;?;146.0;517.0;964.0;36;-167;36;568.0;?
634.0;?;163.0;?;550.0;855.0;52;-167;52;357.0;279
627.0;-906.0;174.0;78.0;?;818.0;111;-167;111;444.0;?
?;-990.0;165.0;52.0;562.0;?;770;-167;770;299.0;225
608.0;?;165.0;-31.0;580.0;895.0;?;-168;1537;612.0;445
606.0;-899.0;146.0;-56.0;527.0;945.0;1722;-169;1722;428.0;?
599.0;-850.0;139.0;?;490.0;999.0;2328;-171;2328;420.0;520
?;-797.0;?;29.0;533.0;1090.0;1927;-173;1927;-345.0;82
596.0;-712.0;21.0;52.0;554.0;1145.0;122;-172;122;50.0;?
596.0;?;-32.0;118.0;662.0;1097.0;?;?;-397;?;-324
594.0;?;24.0;?;631.0;1069.0;-448;-171;-448;324.0;326
?;-765.0;90.0;128.0;?;1075.0;?;-171;27;127.0;141
590.0;-820.0;186.0;76.0;722.0;?;955;-170;955;?;753
?;-887.0;204.0;92.0;753.0;1069.0;?;?;810;-25.0;420
586.0;-965.0;234.0;135.0;769.0;1045.0;755;-171;?;193.0;307
?;-1035.0;200.0;?;?;997.0;921;?;921;303.0;366
578.0;-1018.0;?;?;745.0;1035.0;904;?;?;409.0;296
573.0;-999.0;330.0;191.0;687.0;1033.0;?;-169;956;167.0;343
565.0;-963.0;374.0;?;783.0;?;900;-177;900;207.0;324
557.0;?;?;153.0;713.0;1038.0;849;-173;849;?;369
555.0;-935.0;368.0;?;718.0;1027.0;729;-173;729;121.0;267
553.0;?;?;?;725.0;1014.0;?;-188;428;243.0;?
553.0;?;397.0;216.0;755.0;971.0;767;-155;767;176.0;201
547.0;-885.0;?;227.0;803.0;963.0;1422;-218;1422;162.0;279
547.0;-867.0;439.0;?;?;901.0;930;?;930;102.0;?
?;?;490.0;199.0;919.0;862.0;?;187;84;195.0;360
542.0;-829.0;514.0;175.0;?;?;?;191;?;?;324
541.0;-805.0;522.0;246.0;1061.0;807.0;66;161;66;148.0;275
541.0;-784.0;538.0;367.0;1054.0;?;24;?;24;?;265
540.0;-759.0;?;462.0;1010.0;855.0;42;169;42;208.0;290
540.0;-717.0;569.0;532.0;?;?;-58;?;?;198.0;?
?;-662.0;741.0;495.0;839.0;?;?;178;?;178.0;301
?;-602.0;862.0;469.0;845.0;687.0;12;177;12;213.0;?
539.0;-563.0;883.0;477.0;658.0;518.0;23;179;23;165.0;341
539.0;-553.0;903.0;?;610.0;464.0;33;177;33;122.0;?
539.0;-564.0;892.0;591.0;565.0;452.0;-1;178;-1;?;294
538.0;-569.0;804.0;499.0;?;481.0;25;178;25;?;287
?;-567.0;?;201.0;683.0;541.0;74;178;74;108.0;287
536.0;-489.0;?;173.0;674.0;639.0;66;178;?;110.0;304
536.0;?;503.0;128.0;?;813.0;?;177;72;162.0;282
534.0;-176.0;474.0;128.0;?;933.0;98;?;98;?;285
?;?;301.0;167.0;721.0;?;107;?;107;216.0;301
531.0;-137.0;200.0;?;858.0;1069.0;103;177;103;225.0;300
527.0;-192.0;114.0;227.0;510.0;1047.0;?;?;105;268.0;?
523.0;-290.0;212.0;359.0;595.0;?;?;?;?;332.0;255
518.0;-431.0;102.0;283.0;?;?;40;?;40;?;240
510.0;?;276.0;351.0;585.0;1220.0;?;176;32;346.0;256
502.0;-739.0;262.0;?;?;1081.0;53;176;53;361.0;241
487.0;-838.0;181.0;277.0;631.0;1063.0;18;176;?;379.0;?
474.0;?;327.0;332.0;458.0;?;31;?;31;?;242
?;?;298.0;347.0;574.0;1005.0;96;?;96;352.0;253
450.0;-977.0;260.0;?;585.0;1007.0;?;176;137;315.0;251
439.0;-1100.0;339.0;283.0;639.0;990.0;52;176;52;307.0;?
431.0;-956.0;232.0;241.0;764.0;944.0;-18;176;-18;?;260
425.0;-900.0;248.0;233.0;540.0;994.0;-11;?;-11;276.0;255
?;-907.0;211.0;?;510.0;984.0;-47;176;?;233.0;262
418.0;-861.0;?;336.0;593.0;?;-53;176;-53;235.0;264
416.0;?;240.0;359.0;493.0;1071.0;-50;176;-50;267.0;?
418.0;-825.0;?;270.0;595.0;984.0;-36;175;-36;?;?
419.0;-826.0;356.0;354.0;604.0;941.0;-1;?;-1;317.0;262
417.0;-797.0;308.0;308.0;631.0;926.0;-11;176;-11;?;?
419.0;?;249.0;?;651.0;925.0;-19;176;-19;?;?
?;-820.0;323.0;303.0;530.0;?;-18;176;-18;314.0;?
415.0;?;308.0;278.0;593.0;968.0;-15;175;-15;326.0;?
414.0;?;250.0;292.0;723.0;1001.0;-7;176;-7;?;?
415.0;?;?;333.0;?;1048.0;-28;176;-28;316.0;257
413.0;-750.0;247.0;343.0;523.0;?;-39;?;-39;329.0;259
415.0;?;246.0;414.0;676.0;1016.0;-29;176;-29;312.0;259
412.0;-739.0;?;262.0;610.0;1018.0;-52;176;?;339.0;258
410.0;?;371.0;243.0;?;1039.0;-56;175;?;337.0;264
412.0;-785.0;239.0;359.0;524.0;1043.0;-24;176;-24;305.0;266
414.0;-823.0;255.0;311.0;548.0;1026.0;-4;176;?;324.0;259
?;-851.0;206.0;335.0;587.0;?;23;176;23;333.0;261
412.0;-844.0;207.0;?;792.0;?;26;?;?;309.0;263
415.0;-839.0;?;319.0;608.0;?;-5;176;-5;266.0;259
?;-833.0;280.0;370.0;561.0;894.0;-3;175;-3;255.0;262
?;-791.0;267.0;302.0;480.0;971.0;-4;?;-4;?;?
?;-845.0;386.0;308.0;551.0;1059.0;-20;176;-20;305.0;260
418.0;-838.0;301.0;139.0;669.0;1027.0;-9;176;?;?;?
418.0;-831.0;293.0;182.0;552.0;1060.0;-15;?;-15;368.0;?
421.0;-704.0;189.0;183.0;642.0;1016.0;-24;176;-24;342.0;257
421.0;?;135.0;194.0;?;?;-10;175;?;?;259
?;-722.0;145.0;?;625.0;1144.0;-13;176;-13;?;?
422.0;-791.0;126.0;294.0;586.0;1109.0;-18;176;-18;431.0;262
420.0;-810.0;213.0;222.0;876.0;1009.0;-8;176;?;?;257
418.0;-815.0;352.0;161.0;899.0;1018.0;?;176;-8;364.0;256
417.0;-846.0;342.0;246.0;1015.0;970.0;-9;176;-9;320.0;261
?;-851.0;289.0;431.0;1110.0;926.0;-8;175;-8;?;?
414.0;-912.0;416.0;299.0;892.0;988.0;?;?;?;?;262
416.0;-943.0;463.0;?;692.0;998.0;?;176;-12;723.0;263
415.0;-934.0;?;502.0;738.0;938.0;-48;176;?;600.0;267
?;-883.0;707.0;437.0;834.0;829.0;-60;176;-60;651.0;?
418.0;-790.0;747.0;377.0;728.0;666.0;4;176;4;?;263
?;?;?;346.0;691.0;502.0;7;175;?;-77.0;267
426.0;-758.0;660.0;248.0;?;505.0;?;176;-58;-79.0;?
429.0;-770.0;730.0;322.0;783.0;?;-28;176;-28;1367.0;272
430.0;-760.0;?;?;862.0;631.0;21;176;?;710.0;273
433.0;-693.0;554.0;?;699.0;715.0;-4;176;-4;?;275
435.0;-545.0;487.0;?;667.0;706.0;?;176;6;799.0;?
437.0;-402.0;658.0;385.0;921.0;660.0;30;175;?;661.0;272
438.0;?;737.0;144.0;797.0;632.0;?;176;?;686.0;?
440.0;-273.0;850.0;205.0;871.0;560.0;24;176;24;654.0;272
?;-301.0;673.0;164.0;1035.0;656.0;32;176;32;651.0;266
436.0;?;569.0;77.0;845.0;?;?;?;21;?;272
433.0;-448.0;293.0;165.0;777.0;1167.0;-12;176;-12;606.0;270
429.0;-440.0;223.0;168.0;766.0;1002.0;?;175;?;574.0;265
425.0;-431.0;?;230.0;?;1044.0;-24;?;-24;617.0;267
421.0;-397.0;421.0;260.0;732.0;?;-13;176;?;656.0;267
415.0;-330.0;217.0;71.0;701.0;1082.0;39;176;39;?;265
412.0;-512.0;265.0;50.0;?;1076.0;10;176;10;684.0;264
