InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
-317.0;581.0;868.0;-108.0;297.0;-643.0;-75.0;783.0;?
-317.0;?;889.0;64.0;-259.0;-641.0;-54.0;789.0;?
-313.0;585.0;860.0;122.0;44.0;?;-17.0;797.0;960.0
-308.0;586.0;875.0;?;242.0;-642.0;13.0;805.0;937.0
?;587.0;885.0;-26.0;57.0;?;39.0;811.0;968.0
?;588.0;895.0;?;?;-652.0;57.0;818.0;948.0
-296.0;?;?;-281.0;-83.0;-658.0;53.0;?;940.0
-291.0;593.0;866.0;-479.0;?;-664.0;55.0;?;951.0
-285.0;?;860.0;?;365.0;-670.0;46.0;835.0;932.0
?;598.0;878.0;-600.0;226.0;-676.0;30.0;?;928.0
-269.0;600.0;861.0;?;-185.0;-679.0;30.0;?;899.0
-262.0;601.0;855.0;-138.0;-512.0;-681.0;43.0;844.0;?
-257.0;?;?;283.0;-623.0;-681.0;?;?;913.0
-255.0;?;816.0;435.0;-524.0;?;87.0;852.0;933.0
?;597.0;?;270.0;-428.0;?;?;855.0;951.0
-259.0;595.0;957.0;106.0;?;-679.0;112.0;862.0;?
-263.0;594.0;984.0;?;?;-682.0;?;?;874.0
?;593.0;876.0;-93.0;733.0;-687.0;84.0;879.0;892.0
-265.0;593.0;831.0;-167.0;475.0;-692.0;91.0;888.0;949.0
?;594.0;838.0;-165.0;207.0;-697.0;101.0;899.0;1026.0
-261.0;?;894.0;?;128.0;-702.0;107.0;908.0;?
-257.0;?;914.0;-320.0;-173.0;-705.0;?;915.0;?
?;600.0;916.0;-332.0;?;-708.0;121.0;?;885.0
-247.0;601.0;?;-354.0;-607.0;-709.0;142.0;926.0;928.0
-243.0;603.0;926.0;-453.0;-506.0;-709.0;143.0;?;979.0
-240.0;?;941.0;-408.0;-370.0;-707.0;120.0;935.0;983.0
?;605.0;?;-377.0;-348.0;-702.0;?;?;?
-232.0;604.0;873.0;-418.0;-580.0;-696.0;86.0;946.0;1023.0
-223.0;?;834.0;?;?;?;74.0;951.0;1009.0
-216.0;599.0;?;-385.0;-518.0;-685.0;45.0;955.0;999.0
-210.0;598.0;868.0;?;-787.0;-679.0;?;?;?
-208.0;598.0;919.0;?;-628.0;-672.0;-14.0;961.0;938.0
-205.0;596.0;901.0;-442.0;?;-667.0;-21.0;965.0;?
-199.0;593.0;928.0;?;-164.0;-661.0;4.0;967.0;939.0
-198.0;?;?;-235.0;-40.0;-657.0;5.0;970.0;975.0
-197.0;586.0;950.0;?;?;-653.0;-12.0;973.0;981.0
-197.0;?;?;-127.0;-494.0;-652.0;-23.0;973.0;984.0
?;?;?;-173.0;-219.0;-652.0;-30.0;975.0;1016.0
?;578.0;868.0;-10.0;-26.0;-655.0;-7.0;?;1002.0
-197.0;578.0;907.0;228.0;71.0;?;-7.0;973.0;993.0
-193.0;?;?;359.0;47.0;?;-6.0;974.0;980.0
-194.0;581.0;953.0;529.0;-212.0;-667.0;20.0;?;932.0
?;583.0;975.0;591.0;-69.0;-670.0;?;975.0;950.0
-190.0;585.0;961.0;391.0;?;-675.0;4.0;977.0;1007.0
-186.0;588.0;943.0;309.0;-67.0;?;8.0;?;1018.0
-185.0;590.0;920.0;326.0;-144.0;-687.0;24.0;978.0;1038.0
-183.0;591.0;915.0;305.0;-40.0;-693.0;18.0;979.0;?
-182.0;591.0;943.0;298.0;244.0;-698.0;7.0;981.0;1020.0
-181.0;?;964.0;405.0;120.0;-702.0;6.0;983.0;969.0
-180.0;593.0;979.0;412.0;98.0;-703.0;6.0;984.0;?
?;595.0;986.0;283.0;153.0;?;0.0;985.0;987.0
-175.0;596.0;?;126.0;201.0;-700.0;?;986.0;1012.0
-174.0;596.0;897.0;100.0;155.0;-697.0;-1.0;?;1034.0
-174.0;595.0;915.0;?;719.0;-693.0;14.0;989.0;1043.0
-175.0;?;?;?;823.0;-690.0;20.0;992.0;1071.0
-173.0;589.0;?;-95.0;1039.0;-686.0;38.0;990.0;1029.0
?;585.0;931.0;-118.0;?;-680.0;29.0;989.0;993.0
-184.0;580.0;?;-425.0;2044.0;?;-15.0;985.0;973.0
-185.0;575.0;864.0;-594.0;1725.0;-664.0;-5.0;974.0;979.0
-195.0;569.0;839.0;-660.0;2414.0;-655.0;?;961.0;980.0
-203.0;?;?;-851.0;2588.0;-647.0;-42.0;948.0;?
-208.0;556.0;736.0;-763.0;2080.0;-641.0;-47.0;932.0;924.0
?;548.0;?;?;?;-638.0;?;916.0;925.0
?;?;?;-219.0;326.0;-635.0;?;901.0;799.0
?;532.0;905.0;?;60.0;-633.0;?;?;782.0
-297.0;526.0;877.0;-634.0;634.0;-633.0;45.0;?;824.0
?;523.0;886.0;-911.0;992.0;-636.0;38.0;862.0;?
-343.0;519.0;843.0;-890.0;173.0;-643.0;91.0;854.0;939.0
-351.0;516.0;840.0;-897.0;1878.0;-651.0;121.0;845.0;916.0
?;514.0;856.0;-838.0;842.0;-659.0;131.0;842.0;941.0
-353.0;513.0;818.0;?;649.0;-667.0;194.0;?;900.0
-354.0;515.0;813.0;-154.0;?;-672.0;?;?;?
?;519.0;827.0;-123.0;3.0;?;237.0;834.0;870.0
-348.0;?;888.0;-138.0;?;-674.0;176.0;835.0;878.0
-345.0;527.0;910.0;-260.0;?;?;?;836.0;867.0
-340.0;530.0;887.0;-361.0;-824.0;?;255.0;839.0;867.0
-336.0;534.0;?;-663.0;-857.0;-681.0;227.0;840.0;884.0
-337.0;?;821.0;-874.0;?;-684.0;168.0;839.0;944.0
?;541.0;802.0;-915.0;?;-686.0;139.0;831.0;960.0
-356.0;545.0;822.0;-990.0;-795.0;-687.0;117.0;822.0;917.0
-372.0;?;894.0;?;-450.0;?;92.0;821.0;883.0
-378.0;554.0;1015.0;?;-228.0;-685.0;?;?;869.0
-389.0;558.0;?;?;-779.0;-684.0;56.0;828.0;?
-403.0;562.0;1183.0;-1642.0;-1039.0;-682.0;32.0;852.0;906.0
-400.0;565.0;912.0;?;-1290.0;-681.0;17.0;868.0;1003.0
-404.0;567.0;834.0;-1760.0;-1321.0;-679.0;?;878.0;1182.0
-414.0;567.0;?;-1892.0;-1930.0;-678.0;36.0;894.0;1330.0
-417.0;?;941.0;-1839.0;?;-675.0;?;911.0;1161.0
-409.0;561.0;960.0;-1779.0;-575.0;?;-27.0;928.0;978.0
-405.0;557.0;?;-1531.0;-525.0;?;?;939.0;954.0
-407.0;554.0;?;-1123.0;-721.0;-668.0;-58.0;?;?
-404.0;552.0;1003.0;?;-57.0;-664.0;?;943.0;1038.0
-392.0;553.0;1002.0;?;?;?;-26.0;?;1065.0
-378.0;?;1019.0;728.0;629.0;-654.0;19.0;948.0;1076.0
-358.0;556.0;976.0;1114.0;?;-650.0;35.0;949.0;1067.0
-335.0;555.0;927.0;1122.0;95.0;-648.0;-4.0;952.0;1067.0
-309.0;550.0;?;?;26.0;-646.0;-36.0;?;1077.0
-284.0;546.0;948.0;247.0;238.0;?;?;966.0;1068.0
-260.0;?;?;-80.0;413.0;-635.0;-132.0;971.0;984.0
-240.0;534.0;1002.0;-102.0;343.0;-627.0;-175.0;973.0;912.0
?;529.0;1062.0;-29.0;255.0;-620.0;-186.0;975.0;?
-211.0;527.0;1019.0;7.0;211.0;?;-163.0;976.0;956.0
?;525.0;1051.0;3.0;?;-613.0;-138.0;?;?
-188.0;525.0;?;74.0;?;-615.0;-138.0;978.0;?
-183.0;524.0;912.0;245.0;?;?;-134.0;?;1030.0
-180.0;526.0;828.0;525.0;-46.0;?;-104.0;979.0;1011.0
-181.0;?;824.0;707.0;-63.0;-637.0;-43.0;979.0;986.0
?;?;838.0;?;-45.0;?;0.0;978.0;956.0
-195.0;541.0;880.0;777.0;-242.0;-662.0;56.0;?;889.0
-209.0;549.0;902.0;634.0;-106.0;-673.0;98.0;?;876.0
-231.0;?;909.0;446.0;-295.0;-683.0;155.0;973.0;866.0
?;558.0;921.0;98.0;116.0;-690.0;205.0;?;868.0
-285.0;559.0;931.0;-382.0;-461.0;-696.0;201.0;952.0;876.0
-318.0;559.0;?;-708.0;?;-700.0;215.0;945.0;876.0
-344.0;?;959.0;-862.0;-766.0;-702.0;235.0;?;?
-375.0;555.0;?;?;-1587.0;?;241.0;?;?
-421.0;550.0;913.0;-1148.0;-3469.0;?;235.0;901.0;?
-471.0;544.0;?;-1301.0;-4402.0;-692.0;192.0;886.0;934.0
-523.0;?;917.0;?;?;-683.0;131.0;?;948.0
-565.0;528.0;826.0;?;-3889.0;-673.0;73.0;?;948.0
-601.0;?;738.0;-1943.0;-3945.0;-662.0;?;811.0;941.0
-634.0;505.0;797.0;-1880.0;-3664.0;-649.0;-26.0;?;986.0
-656.0;493.0;1085.0;-1801.0;-3153.0;?;-35.0;756.0;932.0
-670.0;482.0;1206.0;-1655.0;-3070.0;-614.0;?;727.0;843.0
-677.0;?;1150.0;-1599.0;-3147.0;-594.0;-55.0;700.0;845.0
?;459.0;1069.0;-1564.0;-2955.0;?;-72.0;?;1061.0
-676.0;446.0;1042.0;-1560.0;-2586.0;-562.0;-47.0;656.0;1329.0
?;429.0;1056.0;-1739.0;-2101.0;-550.0;17.0;643.0;1315.0
-666.0;?;986.0;-1570.0;-1453.0;?;99.0;636.0;1222.0
?;398.0;914.0;-1207.0;-1211.0;-532.0;117.0;632.0;1124.0
-648.0;387.0;?;-911.0;-940.0;-526.0;81.0;626.0;1112.0
?;380.0;?;-733.0;-711.0;-521.0;42.0;621.0;1038.0
-630.0;379.0;?;-614.0;-720.0;-516.0;?;620.0;?
-627.0;382.0;823.0;-497.0;-651.0;-508.0;13.0;?;961.0
?;385.0;826.0;-646.0;-781.0;-498.0;-32.0;619.0;948.0
-624.0;387.0;795.0;-763.0;?;-488.0;-27.0;609.0;818.0
-620.0;?;764.0;-725.0;-2470.0;?;8.0;589.0;865.0
?;377.0;722.0;?;-2656.0;-465.0;-22.0;559.0;848.0
-613.0;?;713.0;-677.0;-2093.0;-452.0;?;525.0;864.0
-610.0;355.0;724.0;-844.0;-1577.0;-436.0;?;493.0;858.0
-604.0;342.0;661.0;-933.0;-1186.0;-419.0;-69.0;465.0;831.0
?;?;649.0;-1016.0;-1104.0;-398.0;?;?;?
-590.0;316.0;647.0;-1053.0;-1061.0;-375.0;-113.0;404.0;846.0
-585.0;305.0;?;?;-1015.0;-356.0;?;378.0;861.0
-580.0;298.0;813.0;-940.0;-1013.0;-339.0;-170.0;350.0;924.0
-576.0;296.0;894.0;-736.0;-874.0;-325.0;-186.0;320.0;854.0
?;297.0;1064.0;?;-688.0;-320.0;-186.0;?;943.0
-575.0;299.0;1249.0;-284.0;-512.0;-326.0;-208.0;?;1010.0
-575.0;304.0;1233.0;?;-449.0;-340.0;-236.0;235.0;1109.0
-577.0;311.0;?;?;-477.0;-357.0;-238.0;211.0;?
-580.0;318.0;677.0;241.0;-457.0;-375.0;?;189.0;1364.0
-583.0;?;674.0;-105.0;-348.0;?;-157.0;169.0;1352.0
-585.0;321.0;?;-354.0;-208.0;-396.0;-71.0;151.0;1302.0
-588.0;319.0;883.0;-169.0;8.0;-400.0;-52.0;137.0;969.0
-590.0;318.0;850.0;259.0;51.0;-406.0;-29.0;125.0;637.0
?;?;818.0;667.0;?;-413.0;-28.0;116.0;792.0
-592.0;313.0;800.0;791.0;?;-419.0;-22.0;108.0;923.0
-600.0;303.0;762.0;?;?;?;-20.0;105.0;837.0
-612.0;284.0;795.0;?;1505.0;-404.0;-66.0;?;809.0
-617.0;268.0;839.0;-510.0;680.0;-385.0;-97.0;126.0;?
-611.0;259.0;886.0;-141.0;-165.0;?;?;143.0;823.0
?;252.0;953.0;104.0;80.0;-347.0;-32.0;154.0;?
-602.0;?;890.0;-154.0;135.0;-326.0;17.0;160.0;776.0
-600.0;220.0;905.0;-1088.0;260.0;-296.0;?;166.0;810.0
-600.0;197.0;971.0;-1788.0;407.0;-261.0;-99.0;178.0;?
-601.0;179.0;959.0;-1597.0;537.0;?;-99.0;194.0;930.0
-601.0;?;?;-814.0;646.0;-200.0;-41.0;209.0;947.0
?;171.0;?;-212.0;724.0;-194.0;83.0;226.0;?
-599.0;171.0;1248.0;-230.0;877.0;?;201.0;240.0;1120.0
?;168.0;992.0;?;909.0;?;?;?;1119.0
-601.0;166.0;788.0;-732.0;?;-209.0;5.0;274.0;?
?;168.0;?;-372.0;779.0;-207.0;-43.0;?;1415.0
-602.0;170.0;1146.0;-259.0;?;-211.0;126.0;310.0;1271.0
-603.0;171.0;1139.0;-82.0;713.0;?;152.0;328.0;912.0
-603.0;?;1067.0;139.0;635.0;-237.0;63.0;349.0;898.0
-602.0;?;1093.0;449.0;?;-249.0;?;374.0;1101.0
-599.0;187.0;1153.0;?;?;?;?;404.0;1209.0
?;195.0;1141.0;840.0;1365.0;?;-67.0;441.0;?
?;?;1104.0;?;1197.0;-299.0;-56.0;476.0;1092.0
-592.0;232.0;997.0;?;1246.0;-324.0;-40.0;501.0;1174.0
-583.0;259.0;?;?;1262.0;-352.0;-61.0;517.0;1182.0
?;287.0;859.0;3539.0;1423.0;-381.0;-95.0;531.0;1102.0
-586.0;?;848.0;?;1974.0;-406.0;-125.0;549.0;1014.0
?;338.0;894.0;3059.0;2367.0;-421.0;?;575.0;919.0
-598.0;350.0;943.0;1894.0;2108.0;-424.0;-291.0;?;883.0
?;354.0;?;1186.0;1623.0;-419.0;?;?;?
-610.0;355.0;1209.0;942.0;1259.0;-410.0;-276.0;?;848.0
-615.0;353.0;1053.0;831.0;1164.0;-401.0;?;632.0;898.0
-620.0;352.0;525.0;726.0;?;-393.0;-290.0;634.0;?
-624.0;?;692.0;?;1110.0;-387.0;-249.0;636.0;1127.0
-630.0;351.0;999.0;856.0;1114.0;-384.0;-238.0;?;1258.0
-634.0;353.0;894.0;960.0;1097.0;-386.0;-230.0;642.0;776.0
-638.0;357.0;?;880.0;?;-394.0;-208.0;647.0;549.0
-643.0;363.0;886.0;731.0;?;-407.0;?;652.0;882.0
-647.0;373.0;?;?;458.0;-426.0;?;?;1009.0
-652.0;?;913.0;682.0;?;-449.0;-136.0;661.0;793.0
-657.0;403.0;908.0;635.0;656.0;-474.0;-24.0;?;819.0
-662.0;426.0;928.0;528.0;259.0;-499.0;81.0;661.0;881.0
?;446.0;?;?;45.0;-520.0;258.0;659.0;895.0
?;?;802.0;269.0;-119.0;-539.0;389.0;?;951.0
-663.0;465.0;725.0;248.0;-292.0;-557.0;?;648.0;988.0
-664.0;?;756.0;-326.0;3.0;-568.0;427.0;643.0;986.0
-667.0;464.0;874.0;-547.0;?;-573.0;?;641.0;?
-669.0;?;942.0;-454.0;480.0;-570.0;304.0;640.0;871.0
-670.0;450.0;?;-470.0;344.0;-563.0;210.0;637.0;847.0
-670.0;?;1221.0;-596.0;356.0;?;95.0;634.0;?
-669.0;427.0;?;-681.0;353.0;-545.0;?;630.0;1022.0
-667.0;417.0;926.0;-579.0;297.0;-535.0;23.0;630.0;1082.0
-666.0;407.0;1106.0;-412.0;249.0;?;39.0;634.0;?
-663.0;399.0;1278.0;-158.0;202.0;-521.0;34.0;639.0;?
-661.0;392.0;1191.0;-128.0;296.0;-517.0;20.0;?;1077.0
-660.0;?;1033.0;-148.0;314.0;-515.0;-2.0;?;?
?;382.0;999.0;-113.0;?;-514.0;-7.0;670.0;1268.0
?;?;?;200.0;474.0;-515.0;-19.0;686.0;1313.0
-654.0;395.0;978.0;513.0;612.0;-519.0;-50.0;701.0;1122.0
-653.0;409.0;928.0;665.0;389.0;-528.0;-75.0;716.0;986.0
-651.0;428.0;896.0;?;375.0;-540.0;-25.0;728.0;919.0
-648.0;?;835.0;1610.0;807.0;-553.0;-34.0;737.0;1087.0
-643.0;469.0;778.0;2362.0;583.0;-572.0;-114.0;744.0;901.0
-640.0;494.0;769.0;2787.0;858.0;-591.0;?;749.0;?
-637.0;515.0;?;2596.0;1555.0;-607.0;-117.0;758.0;855.0
-635.0;534.0;?;2223.0;1906.0;-619.0;?;?;829.0
-633.0;548.0;?;?;?;-627.0;-87.0;?;796.0
-631.0;557.0;981.0;1500.0;?;-635.0;-102.0;782.0;810.0
-631.0;?;1068.0;1145.0;997.0;?;-113.0;783.0;875.0
-630.0;566.0;1200.0;?;?;-647.0;-107.0;783.0;962.0
-631.0;570.0;?;1011.0;551.0;-653.0;-104.0;784.0;1014.0
?;?;?;876.0;?;-657.0;-101.0;785.0;?
-632.0;581.0;?;377.0;529.0;-662.0;-87.0;?;1195.0
-632.0;?;1010.0;31.0;617.0;?;-66.0;788.0;1141.0
-633.0;590.0;940.0;-13.0;555.0;-675.0;?;792.0;?
-634.0;?;849.0;-239.0;290.0;-681.0;?;796.0;943.0
-637.0;599.0;820.0;-651.0;-110.0;-688.0;-66.0;798.0;1007.0
-639.0;600.0;?;-1026.0;-87.0;-696.0;?;797.0;?
-642.0;599.0;719.0;-1052.0;197.0;?;?;?;914.0
-644.0;597.0;?;-970.0;?;-703.0;114.0;796.0;852.0
-645.0;590.0;737.0;?;-427.0;-699.0;186.0;795.0;848.0
-639.0;579.0;713.0;-467.0;-430.0;-689.0;?;792.0;?
-631.0;?;694.0;372.0;-443.0;-676.0;307.0;790.0;848.0
?;561.0;704.0;?;-125.0;-660.0;?;?;834.0
-600.0;?;702.0;-293.0;313.0;-646.0;89.0;789.0;802.0
-580.0;?;787.0;-1328.0;551.0;-636.0;82.0;789.0;763.0
-562.0;525.0;867.0;-1745.0;554.0;?;42.0;790.0;764.0
-541.0;?;913.0;-1633.0;532.0;?;1.0;790.0;740.0
-520.0;500.0;1023.0;-1291.0;610.0;-614.0;-19.0;790.0;?
-499.0;?;1245.0;-1025.0;?;-608.0;29.0;789.0;896.0
-479.0;?;1075.0;-672.0;?;-605.0;73.0;787.0;1000.0
-464.0;483.0;1021.0;-346.0;443.0;-605.0;58.0;788.0;991.0
-451.0;482.0;983.0;-212.0;319.0;?;49.0;788.0;1270.0
-441.0;?;?;-203.0;430.0;-613.0;78.0;792.0;1284.0
-430.0;488.0;869.0;-197.0;929.0;?;95.0;?;?
-417.0;?;819.0;?;1146.0;-626.0;103.0;799.0;1055.0
-407.0;501.0;857.0;?;1055.0;?;109.0;799.0;1054.0
-401.0;509.0;898.0;221.0;?;-640.0;?;?;1066.0
-397.0;?;1083.0;328.0;857.0;-647.0;156.0;781.0;976.0
?;?;1117.0;576.0;1314.0;-655.0;169.0;774.0;954.0
-386.0;538.0;1116.0;702.0;774.0;?;155.0;767.0;964.0
-398.0;542.0;?;?;438.0;-668.0;110.0;775.0;?
-386.0;545.0;1054.0;1176.0;?;-675.0;127.0;?;?
-361.0;549.0;1012.0;1415.0;1154.0;-678.0;88.0;791.0;1164.0
-347.0;556.0;?;1688.0;-210.0;-676.0;?;791.0;1130.0
?;?;?;1941.0;-602.0;-669.0;-16.0;798.0;?
?;572.0;?;1996.0;-329.0;-658.0;?;799.0;1030.0
-339.0;578.0;815.0;1772.0;566.0;?;-105.0;792.0;?
-325.0;580.0;?;?;732.0;-636.0;-133.0;787.0;897.0
-317.0;581.0;816.0;?;250.0;-630.0;?;788.0;?
-311.0;?;823.0;245.0;62.0;-632.0;?;784.0;899.0
-311.0;?;786.0;?;?;-639.0;-135.0;781.0;858.0
-311.0;577.0;813.0;?;-303.0;-648.0;?;774.0;839.0
-314.0;578.0;825.0;174.0;-217.0;-657.0;-112.0;767.0;867.0
-315.0;580.0;850.0;?;-372.0;-668.0;-142.0;761.0;854.0
-318.0;584.0;874.0;?;-450.0;-681.0;-125.0;751.0;831.0
-321.0;?;893.0;243.0;?;-695.0;-105.0;741.0;863.0
?;596.0;887.0;482.0;?;?;?;729.0;902.0
-331.0;604.0;886.0;290.0;-741.0;-721.0;88.0;719.0;899.0
-334.0;612.0;923.0;?;-739.0;-729.0;164.0;708.0;936.0
-341.0;617.0;919.0;?;-995.0;?;127.0;696.0;934.0
-352.0;620.0;976.0;128.0;?;-735.0;92.0;685.0;950.0
?;623.0;930.0;123.0;?;-736.0;148.0;673.0;946.0
-374.0;625.0;861.0;-79.0;-1246.0;-733.0;195.0;669.0;939.0
?;625.0;?;-264.0;-654.0;-730.0;?;673.0;973.0
-379.0;624.0;775.0;-565.0;?;?;231.0;676.0;?
-377.0;622.0;773.0;-699.0;-389.0;-719.0;231.0;679.0;978.0
?;619.0;781.0;-576.0;-596.0;-709.0;225.0;?;937.0
-372.0;615.0;?;-430.0;?;-696.0;225.0;675.0;897.0
-376.0;612.0;?;-495.0;-887.0;-681.0;?;670.0;?
-380.0;607.0;833.0;-926.0;-637.0;?;?;670.0;?
?;600.0;?;-1467.0;-679.0;-661.0;?;676.0;880.0
-372.0;591.0;?;-1499.0;-692.0;-658.0;79.0;?;909.0
-369.0;583.0;939.0;-1403.0;?;-658.0;52.0;678.0;?
-367.0;574.0;960.0;-1375.0;-1244.0;-659.0;23.0;680.0;909.0
?;?;914.0;?;-1575.0;?;19.0;680.0;948.0
-359.0;562.0;960.0;-1268.0;-1660.0;-661.0;31.0;?;1032.0
-352.0;558.0;1003.0;-1209.0;-1036.0;-661.0;18.0;?;1085.0
-342.0;557.0;1015.0;-1078.0;-959.0;?;3.0;670.0;?
-337.0;557.0;?;-927.0;-1572.0;?;1.0;670.0;1047.0
-335.0;?;916.0;?;-1324.0;-661.0;-5.0;673.0;1081.0
-333.0;559.0;880.0;-664.0;-978.0;-661.0;-1.0;?;1115.0
-329.0;560.0;867.0;?;-1183.0;-660.0;15.0;680.0;?
-327.0;564.0;?;-42.0;-634.0;-660.0;23.0;685.0;995.0
-324.0;569.0;896.0;184.0;-118.0;-660.0;-11.0;?;954.0
-321.0;574.0;890.0;357.0;-55.0;-661.0;?;704.0;952.0
-319.0;578.0;882.0;392.0;-205.0;-663.0;-7.0;716.0;952.0
-317.0;582.0;877.0;308.0;-61.0;-666.0;-12.0;726.0;974.0
-318.0;585.0;798.0;114.0;73.0;-671.0;-17.0;736.0;948.0
-324.0;586.0;?;?;3.0;?;-4.0;?;?
-327.0;587.0;830.0;-258.0;-419.0;-678.0;-6.0;752.0;923.0
-325.0;587.0;?;-207.0;?;-681.0;-7.0;759.0;875.0
-324.0;586.0;848.0;-196.0;124.0;?;-11.0;768.0;853.0
-324.0;586.0;857.0;-252.0;506.0;?;-14.0;776.0;872.0
-324.0;?;?;-390.0;369.0;-684.0;-14.0;?;908.0
-323.0;584.0;844.0;?;248.0;-682.0;?;784.0;891.0
-322.0;580.0;?;-785.0;-56.0;-680.0;-43.0;787.0;927.0
-321.0;576.0;844.0;?;-136.0;-679.0;?;785.0;947.0
-320.0;?;1010.0;?;-144.0;-677.0;?;783.0;?
-320.0;568.0;960.0;-563.0;-140.0;-676.0;-2.0;780.0;944.0
-319.0;566.0;?;-538.0;-283.0;-674.0;9.0;?;840.0
-321.0;565.0;?;-415.0;-287.0;-672.0;10.0;775.0;1011.0
-326.0;565.0;?;-258.0;-118.0;-670.0;39.0;774.0;?
-334.0;564.0;1011.0;-82.0;159.0;-669.0;64.0;774.0;1065.0
-343.0;565.0;1002.0;127.0;201.0;-670.0;85.0;775.0;1033.0
-355.0;566.0;953.0;?;384.0;-670.0;113.0;776.0;1043.0
-364.0;567.0;933.0;?;-654.0;?;103.0;768.0;1032.0
-374.0;?;921.0;-85.0;?;?;58.0;762.0;?
?;572.0;909.0;522.0;838.0;-682.0;?;761.0;1048.0
-381.0;580.0;958.0;1281.0;-491.0;?;155.0;765.0;1007.0
-379.0;584.0;925.0;1283.0;574.0;?;77.0;764.0;?
-381.0;587.0;907.0;1020.0;546.0;-691.0;?;763.0;?
-379.0;590.0;?;819.0;-635.0;?;53.0;?;970.0
?;592.0;893.0;299.0;-75.0;-693.0;18.0;?;977.0
?;?;930.0;-188.0;310.0;?;1.0;766.0;962.0
-378.0;591.0;886.0;-151.0;567.0;-695.0;-10.0;773.0;938.0
?;?;911.0;156.0;1327.0;?;-4.0;778.0;931.0
-383.0;587.0;927.0;148.0;?;-696.0;3.0;?;?
-393.0;583.0;908.0;-1.0;1277.0;-695.0;-9.0;792.0;961.0
-414.0;?;888.0;-72.0;1431.0;-694.0;-22.0;794.0;949.0
-429.0;575.0;877.0;-258.0;1617.0;-692.0;-31.0;797.0;947.0
-447.0;569.0;850.0;-355.0;2494.0;-688.0;-13.0;?;958.0
-472.0;?;810.0;?;2033.0;-683.0;24.0;786.0;942.0
?;?;758.0;-380.0;?;-677.0;?;?;933.0
-519.0;542.0;733.0;?;1945.0;-671.0;10.0;752.0;932.0
-548.0;532.0;817.0;-488.0;1203.0;-664.0;26.0;731.0;928.0
-580.0;523.0;921.0;-581.0;911.0;-655.0;44.0;716.0;883.0
?;515.0;?;?;1313.0;-644.0;45.0;704.0;830.0
-610.0;506.0;977.0;?;?;?;59.0;689.0;?
-621.0;?;976.0;-841.0;820.0;-628.0;83.0;671.0;936.0
-637.0;484.0;993.0;-789.0;?;-623.0;100.0;648.0;986.0
?;476.0;1012.0;-616.0;136.0;-618.0;84.0;646.0;997.0
-657.0;471.0;986.0;-450.0;827.0;-616.0;60.0;639.0;?
-658.0;468.0;968.0;-217.0;120.0;?;104.0;635.0;1019.0
-652.0;469.0;902.0;164.0;-563.0;-615.0;143.0;636.0;?
-645.0;472.0;?;300.0;?;-616.0;137.0;637.0;994.0
?;476.0;?;225.0;-761.0;-618.0;99.0;635.0;?
-630.0;481.0;896.0;280.0;-1172.0;-621.0;98.0;638.0;?
?;486.0;?;284.0;-1435.0;-626.0;138.0;646.0;896.0
-610.0;490.0;993.0;?;?;-631.0;152.0;?;?
-599.0;?;1007.0;?;?;-636.0;?;660.0;886.0
-591.0;497.0;1000.0;-172.0;-1214.0;-642.0;?;668.0;933.0
-585.0;500.0;?;-145.0;-740.0;-647.0;156.0;675.0;1002.0
-584.0;502.0;?;?;-291.0;-651.0;?;674.0;?
-587.0;501.0;1034.0;?;67.0;-655.0;195.0;665.0;1030.0
-595.0;501.0;?;-770.0;862.0;-656.0;215.0;647.0;1042.0
-600.0;501.0;938.0;?;?;-655.0;179.0;622.0;1011.0
-598.0;?;936.0;-1188.0;1009.0;-652.0;148.0;625.0;1089.0
-595.0;500.0;?;-1308.0;-1011.0;-648.0;153.0;657.0;1026.0
-594.0;?;914.0;-1542.0;?;-641.0;130.0;696.0;971.0
-595.0;?;?;-1853.0;-4566.0;?;94.0;724.0;970.0
-590.0;481.0;986.0;-2024.0;-6168.0;-621.0;58.0;728.0;1010.0
-589.0;?;831.0;-2230.0;?;?;25.0;711.0;971.0
-603.0;453.0;858.0;-2586.0;?;?;?;688.0;?
-620.0;433.0;936.0;-2655.0;-3176.0;?;-66.0;666.0;1175.0
-626.0;413.0;926.0;-2611.0;-1411.0;-556.0;-123.0;638.0;959.0
-624.0;393.0;863.0;-2449.0;-915.0;-538.0;-121.0;610.0;919.0
-622.0;374.0;805.0;-2260.0;-2336.0;?;?;585.0;?
-615.0;356.0;819.0;-2087.0;-2936.0;?;-87.0;558.0;1031.0
-602.0;?;855.0;?;-2609.0;-492.0;-108.0;533.0;1009.0
-590.0;324.0;879.0;-1922.0;-2179.0;-478.0;-126.0;514.0;986.0
-577.0;311.0;872.0;-1646.0;-2024.0;-461.0;-144.0;501.0;947.0
-564.0;297.0;?;-1662.0;-1758.0;-444.0;-182.0;493.0;931.0
?;280.0;856.0;-1929.0;-1786.0;-427.0;-218.0;485.0;981.0
-538.0;?;887.0;?;-1627.0;-409.0;-260.0;477.0;1010.0
-529.0;243.0;923.0;-1966.0;-1191.0;-389.0;-283.0;?;?
