InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
434.0;-484.0;-383.0;545.0;-731.0;-526.0;?;335.0
437.0;-482.0;-389.0;544.0;-753.0;?;-874.0;375.0
435.0;-468.0;-396.0;541.0;?;-559.0;-872.0;423.0
435.0;-450.0;-402.0;535.0;-793.0;-590.0;-871.0;469.0
430.0;-424.0;-408.0;532.0;-811.0;?;-869.0;520.0
430.0;-394.0;-414.0;531.0;-826.0;-684.0;-867.0;572.0
429.0;?;-419.0;526.0;-838.0;-731.0;-865.0;610.0
428.0;-349.0;?;521.0;?;-772.0;-862.0;633.0
428.0;-335.0;-434.0;512.0;-841.0;-806.0;?;652.0
425.0;-326.0;-443.0;504.0;-831.0;-820.0;-854.0;660.0
?;-326.0;?;?;-822.0;?;-849.0;663.0
427.0;?;-461.0;?;-814.0;-809.0;-844.0;664.0
431.0;-337.0;-472.0;477.0;-804.0;?;-838.0;667.0
439.0;-346.0;-482.0;465.0;-796.0;-775.0;-830.0;668.0
450.0;-355.0;-491.0;457.0;-793.0;-772.0;-824.0;671.0
459.0;-369.0;?;450.0;-795.0;-782.0;-818.0;670.0
473.0;-383.0;-502.0;446.0;-797.0;-802.0;-813.0;672.0
487.0;-396.0;-508.0;?;-799.0;-816.0;-806.0;669.0
503.0;-407.0;?;433.0;-802.0;?;-798.0;669.0
515.0;?;?;420.0;-802.0;?;-789.0;664.0
526.0;-432.0;-529.0;406.0;?;-833.0;?;658.0
536.0;-443.0;?;?;-806.0;-828.0;-770.0;652.0
540.0;-456.0;-542.0;356.0;-811.0;-832.0;?;646.0
539.0;-469.0;-552.0;330.0;-816.0;-830.0;-745.0;639.0
537.0;-482.0;?;311.0;-820.0;?;-730.0;?
531.0;-493.0;-572.0;297.0;-824.0;-820.0;-716.0;?
523.0;-504.0;?;283.0;-827.0;-811.0;-701.0;621.0
508.0;-513.0;-588.0;?;-829.0;-799.0;-686.0;613.0
488.0;-523.0;?;253.0;-829.0;-789.0;-673.0;605.0
465.0;-531.0;-598.0;?;-829.0;-778.0;-662.0;598.0
440.0;?;-600.0;220.0;?;?;-653.0;593.0
?;?;?;?;-833.0;-782.0;-648.0;592.0
384.0;-540.0;-590.0;195.0;-827.0;-786.0;-646.0;590.0
357.0;-543.0;-584.0;190.0;?;-788.0;-643.0;586.0
330.0;-544.0;?;191.0;-826.0;?;-639.0;583.0
311.0;-545.0;-568.0;189.0;?;-790.0;-634.0;582.0
294.0;?;-560.0;195.0;?;-790.0;-625.0;583.0
?;-545.0;-556.0;?;-828.0;-788.0;-613.0;583.0
279.0;-545.0;-550.0;?;-828.0;?;-601.0;579.0
272.0;-544.0;-543.0;213.0;-828.0;-773.0;-587.0;579.0
262.0;?;-535.0;209.0;-827.0;?;-575.0;576.0
244.0;?;-525.0;199.0;?;-754.0;?;572.0
?;?;-517.0;187.0;-822.0;-741.0;-548.0;568.0
181.0;-535.0;-512.0;?;-816.0;-728.0;-534.0;559.0
?;-535.0;-507.0;166.0;-810.0;-712.0;-521.0;555.0
?;-537.0;?;162.0;-803.0;-700.0;-506.0;551.0
129.0;-541.0;-504.0;158.0;-794.0;?;-490.0;543.0
111.0;-547.0;?;153.0;-785.0;-668.0;-473.0;532.0
94.0;-552.0;-503.0;140.0;-776.0;?;?;521.0
63.0;-559.0;-500.0;?;-765.0;-634.0;?;509.0
29.0;-566.0;-494.0;109.0;-753.0;-622.0;?;?
-8.0;-570.0;?;?;-741.0;-607.0;-399.0;478.0
-51.0;-574.0;-475.0;73.0;-728.0;-588.0;?;462.0
?;-574.0;-463.0;59.0;-715.0;-567.0;?;442.0
?;-572.0;-450.0;51.0;-703.0;?;-342.0;425.0
?;?;-438.0;44.0;?;-516.0;-323.0;410.0
-169.0;-564.0;?;42.0;-675.0;-487.0;-302.0;393.0
?;-561.0;?;43.0;?;-451.0;-282.0;378.0
-212.0;-557.0;?;50.0;-645.0;-411.0;?;364.0
-239.0;-552.0;-386.0;?;-631.0;?;-238.0;?
-269.0;-543.0;?;70.0;?;-327.0;-222.0;?
-297.0;-531.0;-348.0;?;?;?;-207.0;340.0
?;?;-335.0;109.0;?;-275.0;-192.0;336.0
-294.0;-509.0;-319.0;?;-590.0;-258.0;-174.0;342.0
-268.0;-498.0;-302.0;174.0;-578.0;-238.0;-155.0;344.0
-240.0;?;-286.0;217.0;?;-215.0;?;342.0
?;-474.0;-269.0;262.0;?;-198.0;-116.0;338.0
?;?;-254.0;306.0;-534.0;-183.0;-95.0;333.0
-105.0;-451.0;?;?;-520.0;-163.0;-73.0;329.0
-65.0;?;-217.0;390.0;-507.0;?;-52.0;326.0
-30.0;-433.0;-197.0;430.0;-492.0;-133.0;?;323.0
1.0;-424.0;-176.0;?;?;-111.0;-7.0;316.0
36.0;-416.0;?;491.0;-456.0;-91.0;17.0;?
67.0;-407.0;-128.0;521.0;-435.0;-61.0;39.0;291.0
97.0;?;-105.0;545.0;-411.0;-31.0;60.0;275.0
127.0;-387.0;-82.0;568.0;-387.0;3.0;81.0;262.0
?;-379.0;-64.0;?;-363.0;45.0;96.0;246.0
177.0;-371.0;-48.0;632.0;-335.0;91.0;108.0;225.0
?;-357.0;-27.0;669.0;-309.0;149.0;?;200.0
209.0;?;-10.0;709.0;-291.0;210.0;129.0;189.0
229.0;-330.0;5.0;746.0;?;264.0;135.0;173.0
252.0;-325.0;21.0;?;-274.0;312.0;142.0;163.0
286.0;?;37.0;813.0;-274.0;343.0;152.0;157.0
316.0;-318.0;55.0;843.0;?;368.0;?;152.0
349.0;-319.0;70.0;869.0;-276.0;377.0;?;141.0
?;?;85.0;892.0;-277.0;376.0;164.0;138.0
390.0;-313.0;96.0;909.0;-278.0;371.0;163.0;136.0
399.0;-313.0;?;921.0;-279.0;367.0;161.0;135.0
?;?;113.0;939.0;-280.0;355.0;?;133.0
419.0;?;116.0;945.0;-281.0;346.0;160.0;130.0
431.0;-316.0;118.0;948.0;?;?;159.0;126.0
445.0;-320.0;119.0;?;-285.0;330.0;157.0;125.0
443.0;?;118.0;963.0;-286.0;321.0;155.0;119.0
424.0;-328.0;117.0;961.0;-290.0;307.0;152.0;112.0
409.0;?;?;962.0;?;?;148.0;112.0
?;-341.0;107.0;964.0;-304.0;292.0;145.0;?
378.0;-349.0;102.0;961.0;-314.0;285.0;?;112.0
360.0;?;98.0;964.0;-324.0;275.0;138.0;117.0
342.0;-364.0;94.0;959.0;-335.0;261.0;131.0;?
329.0;-369.0;90.0;954.0;-348.0;247.0;125.0;?
310.0;-376.0;84.0;954.0;-360.0;232.0;118.0;139.0
271.0;-381.0;77.0;948.0;-373.0;218.0;110.0;142.0
220.0;-387.0;67.0;935.0;-388.0;198.0;101.0;148.0
165.0;-394.0;54.0;?;?;175.0;?;160.0
?;-402.0;34.0;891.0;-424.0;148.0;76.0;174.0
72.0;-414.0;8.0;851.0;?;120.0;60.0;188.0
60.0;-430.0;-24.0;809.0;-467.0;81.0;48.0;?
48.0;-453.0;?;?;-491.0;36.0;?;253.0
39.0;-478.0;?;723.0;-515.0;-23.0;22.0;306.0
19.0;-504.0;-88.0;694.0;-540.0;-89.0;12.0;355.0
-10.0;?;?;672.0;?;-153.0;3.0;390.0
-38.0;-548.0;-124.0;642.0;-576.0;-223.0;-2.0;433.0
-54.0;-564.0;-139.0;610.0;?;-284.0;-7.0;477.0
-68.0;-580.0;-153.0;575.0;-598.0;-344.0;-12.0;519.0
-77.0;-592.0;-171.0;540.0;-602.0;?;-17.0;546.0
-79.0;-603.0;-185.0;506.0;-601.0;-413.0;-19.0;?
?;?;-198.0;?;-595.0;-430.0;?;581.0
-96.0;?;-211.0;426.0;-587.0;?;-26.0;582.0
-109.0;-639.0;-219.0;?;-579.0;-435.0;-27.0;572.0
-129.0;-648.0;-225.0;346.0;-572.0;?;-29.0;562.0
?;?;-227.0;304.0;?;-435.0;?;559.0
-216.0;?;-228.0;?;-566.0;-434.0;-39.0;551.0
-264.0;-670.0;?;237.0;-564.0;-433.0;-44.0;?
-298.0;?;-235.0;207.0;?;-427.0;?;?
-327.0;-680.0;-242.0;189.0;-559.0;?;-57.0;517.0
-348.0;-684.0;-248.0;169.0;?;-417.0;-65.0;514.0
-364.0;-687.0;?;153.0;-555.0;-409.0;-73.0;?
-371.0;-689.0;-259.0;145.0;-554.0;-400.0;-80.0;503.0
-381.0;-690.0;?;135.0;-556.0;?;-87.0;494.0
-390.0;-691.0;-264.0;?;-558.0;-384.0;-97.0;?
-398.0;-692.0;-265.0;?;-560.0;-381.0;-106.0;495.0
-409.0;-690.0;-265.0;130.0;-564.0;-378.0;-116.0;495.0
-411.0;-687.0;?;138.0;-571.0;-378.0;-128.0;?
-409.0;-683.0;?;151.0;-579.0;-387.0;-142.0;?
-403.0;-677.0;?;157.0;?;-406.0;-157.0;519.0
-392.0;-669.0;-271.0;161.0;-601.0;?;?;530.0
-379.0;-660.0;-276.0;167.0;?;-439.0;-192.0;549.0
-369.0;-652.0;-282.0;?;-628.0;-455.0;-210.0;566.0
-346.0;?;?;173.0;?;-478.0;-228.0;591.0
?;-634.0;-288.0;181.0;-655.0;-496.0;?;617.0
-307.0;?;?;192.0;?;-513.0;-266.0;636.0
-282.0;-617.0;-291.0;201.0;-681.0;-534.0;-285.0;660.0
-262.0;-611.0;-295.0;212.0;?;?;-303.0;688.0
?;?;-298.0;219.0;-703.0;-602.0;-319.0;717.0
?;-608.0;-301.0;223.0;-712.0;?;-335.0;740.0
-250.0;-610.0;-305.0;227.0;-719.0;?;-349.0;763.0
-275.0;-613.0;-311.0;223.0;-724.0;-704.0;-363.0;780.0
-297.0;?;-316.0;220.0;-727.0;?;-376.0;796.0
?;-620.0;-322.0;212.0;-729.0;-749.0;-388.0;815.0
-324.0;?;-327.0;204.0;-730.0;?;-400.0;830.0
-328.0;?;-332.0;192.0;-730.0;-789.0;?;844.0
-336.0;-640.0;?;185.0;-728.0;-803.0;-422.0;860.0
-341.0;?;-344.0;172.0;-724.0;-807.0;?;?
-351.0;-659.0;-351.0;164.0;-720.0;-803.0;-439.0;887.0
-362.0;-669.0;-357.0;161.0;-714.0;-806.0;-448.0;900.0
-367.0;?;?;153.0;-707.0;-806.0;-457.0;906.0
-374.0;-691.0;-369.0;148.0;?;?;-464.0;909.0
-384.0;-701.0;-376.0;?;-689.0;-792.0;-472.0;913.0
-391.0;-710.0;-385.0;?;-682.0;-773.0;-477.0;906.0
-399.0;-719.0;?;?;-675.0;?;-483.0;?
?;?;-403.0;?;?;-732.0;-487.0;?
-417.0;?;?;?;-662.0;-713.0;-490.0;865.0
-419.0;-738.0;?;?;-656.0;-685.0;-494.0;838.0
-419.0;?;-425.0;95.0;-652.0;-668.0;-497.0;?
?;?;-429.0;?;?;-654.0;-501.0;780.0
-417.0;-748.0;-433.0;86.0;?;-654.0;-505.0;755.0
-415.0;-750.0;?;80.0;-648.0;?;-509.0;?
-415.0;-753.0;-437.0;?;?;-697.0;-511.0;711.0
?;?;-438.0;?;-643.0;?;-514.0;679.0
-416.0;-756.0;?;56.0;-642.0;-727.0;-516.0;?
-418.0;?;-433.0;51.0;-642.0;?;-520.0;643.0
-420.0;-757.0;-431.0;?;-642.0;-767.0;?;627.0
-415.0;-755.0;-429.0;53.0;-642.0;-797.0;-525.0;628.0
-412.0;?;-424.0;56.0;-643.0;-823.0;?;620.0
-417.0;-752.0;-419.0;54.0;-643.0;-824.0;-528.0;615.0
?;-751.0;-413.0;?;-642.0;-827.0;-530.0;?
?;-750.0;-407.0;46.0;-642.0;?;-532.0;615.0
-418.0;-745.0;?;38.0;-646.0;-831.0;?;622.0
-417.0;-741.0;-397.0;33.0;-651.0;-877.0;-534.0;647.0
-414.0;-739.0;-393.0;31.0;-654.0;?;?;662.0
-410.0;?;?;34.0;-654.0;-915.0;-536.0;671.0
-405.0;-739.0;-386.0;41.0;-653.0;-925.0;-537.0;681.0
?;-739.0;?;?;-651.0;-918.0;?;677.0
-405.0;-740.0;-379.0;?;?;-902.0;-538.0;672.0
?;-740.0;-373.0;57.0;-648.0;?;-539.0;676.0
-391.0;?;-366.0;63.0;?;-910.0;-540.0;680.0
-379.0;-735.0;-358.0;72.0;-648.0;-912.0;-542.0;693.0
-362.0;-731.0;-349.0;84.0;-648.0;-939.0;-544.0;712.0
-339.0;-725.0;-336.0;100.0;?;?;-548.0;729.0
-316.0;-715.0;-324.0;119.0;-654.0;-994.0;-553.0;753.0
-293.0;?;?;137.0;?;-1040.0;-558.0;788.0
-244.0;-696.0;-300.0;155.0;-668.0;-1096.0;-562.0;824.0
-187.0;-684.0;-288.0;173.0;-679.0;-1149.0;-566.0;867.0
-97.0;?;-279.0;190.0;?;-1215.0;-569.0;909.0
-2.0;-662.0;-271.0;?;-699.0;-1279.0;-572.0;939.0
82.0;-651.0;?;232.0;-710.0;?;?;957.0
149.0;?;-256.0;252.0;-722.0;-1395.0;-576.0;974.0
176.0;-631.0;-250.0;273.0;-730.0;-1440.0;?;984.0
151.0;-623.0;-244.0;301.0;-737.0;?;-581.0;?
112.0;-617.0;-236.0;333.0;-743.0;-1484.0;-585.0;986.0
75.0;-611.0;-225.0;358.0;-748.0;-1468.0;-589.0;983.0
47.0;-607.0;-220.0;376.0;-752.0;-1442.0;-595.0;976.0
39.0;-606.0;?;389.0;-755.0;-1413.0;-601.0;971.0
47.0;-604.0;-226.0;?;-759.0;?;-605.0;971.0
71.0;-604.0;?;?;-763.0;-1328.0;-605.0;980.0
105.0;-605.0;-244.0;413.0;-766.0;-1303.0;?;986.0
127.0;-609.0;-256.0;419.0;-768.0;-1268.0;-607.0;998.0
148.0;-612.0;?;418.0;-770.0;-1233.0;-606.0;1006.0
182.0;-616.0;-281.0;415.0;-771.0;?;-606.0;1017.0
206.0;-619.0;-295.0;413.0;-772.0;-1174.0;?;1021.0
218.0;-623.0;-309.0;?;-773.0;?;?;?
234.0;-624.0;-323.0;422.0;-774.0;-1119.0;?;1034.0
252.0;?;-336.0;419.0;?;-1088.0;?;1036.0
273.0;-622.0;-349.0;418.0;-779.0;-1064.0;-604.0;1035.0
300.0;-619.0;-359.0;421.0;?;-1058.0;-603.0;1035.0
?;?;-366.0;?;-786.0;-1060.0;-602.0;?
?;-608.0;-371.0;421.0;-790.0;-1073.0;?;1029.0
335.0;-602.0;?;420.0;-793.0;?;-600.0;1031.0
322.0;?;-374.0;418.0;-795.0;-1153.0;-600.0;1018.0
310.0;-596.0;-376.0;412.0;-797.0;-1210.0;?;1015.0
300.0;-594.0;-378.0;402.0;?;?;?;1021.0
279.0;-594.0;-380.0;393.0;?;-1325.0;-593.0;1029.0
252.0;-601.0;-382.0;384.0;-788.0;-1355.0;-593.0;1039.0
?;-614.0;-385.0;379.0;-775.0;-1364.0;-594.0;1046.0
?;-628.0;-388.0;372.0;-763.0;-1322.0;-596.0;1050.0
172.0;-634.0;-388.0;364.0;-756.0;?;-596.0;1053.0
159.0;-635.0;-381.0;361.0;-753.0;-1196.0;-599.0;?
145.0;-634.0;-376.0;356.0;-753.0;-1130.0;-600.0;1070.0
129.0;-634.0;-372.0;?;?;-1085.0;-602.0;1081.0
112.0;?;-365.0;341.0;-750.0;-1084.0;?;1094.0
?;-638.0;?;324.0;-747.0;-1097.0;-612.0;1109.0
?;-641.0;-345.0;304.0;?;-1110.0;-618.0;?
?;-648.0;-336.0;284.0;?;-1119.0;-626.0;1132.0
191.0;?;-331.0;269.0;-730.0;-1134.0;?;1140.0
217.0;-649.0;-329.0;246.0;-733.0;?;-638.0;1160.0
224.0;-642.0;?;220.0;-741.0;?;-640.0;?
206.0;?;-333.0;194.0;?;-1131.0;-644.0;?
193.0;-625.0;-337.0;168.0;-761.0;-1103.0;-648.0;1172.0
176.0;-614.0;-344.0;135.0;-773.0;-1080.0;-651.0;?
166.0;-606.0;?;113.0;-781.0;?;-651.0;1072.0
159.0;-598.0;-362.0;96.0;?;-1017.0;?;?
150.0;-589.0;-370.0;77.0;-798.0;?;-652.0;1012.0
139.0;?;?;62.0;-806.0;?;?;1011.0
130.0;-572.0;?;49.0;?;-948.0;?;1017.0
126.0;-565.0;?;36.0;-819.0;-938.0;-646.0;1027.0
?;-556.0;-405.0;?;-827.0;-917.0;-643.0;?
146.0;-548.0;-411.0;27.0;-833.0;-887.0;-640.0;1029.0
?;?;-416.0;19.0;-839.0;-883.0;-638.0;1041.0
165.0;-533.0;-420.0;18.0;-844.0;-859.0;-635.0;1047.0
?;-527.0;-423.0;18.0;-848.0;-845.0;-634.0;1054.0
168.0;-526.0;-424.0;14.0;?;-857.0;?;1075.0
169.0;-526.0;-423.0;16.0;-850.0;-846.0;-629.0;1090.0
174.0;-533.0;-421.0;?;-846.0;-835.0;-627.0;1097.0
178.0;-538.0;-416.0;?;-843.0;-872.0;-626.0;1108.0
187.0;-542.0;-410.0;29.0;-840.0;-884.0;-625.0;?
?;-547.0;?;41.0;-836.0;-889.0;-624.0;?
191.0;-550.0;-400.0;50.0;-834.0;-911.0;-623.0;1141.0
?;-554.0;?;57.0;-831.0;-908.0;-621.0;1161.0
?;-561.0;-390.0;59.0;-826.0;-915.0;-621.0;?
185.0;-566.0;-387.0;56.0;-823.0;-948.0;-621.0;1156.0
184.0;-564.0;-386.0;53.0;-825.0;-951.0;?;1130.0
177.0;-564.0;?;?;-825.0;-966.0;-623.0;1095.0
168.0;-559.0;-393.0;44.0;-828.0;-999.0;-624.0;?
?;-551.0;?;44.0;?;-991.0;-625.0;1054.0
150.0;-547.0;-396.0;47.0;-835.0;-978.0;-624.0;1068.0
149.0;-549.0;-396.0;48.0;-833.0;-999.0;-623.0;1093.0
151.0;-556.0;-396.0;?;?;-1012.0;-622.0;1098.0
153.0;-562.0;-394.0;?;-823.0;?;-619.0;1118.0
146.0;-570.0;?;?;-817.0;-1085.0;-615.0;1144.0
139.0;-583.0;-391.0;61.0;?;?;?;1138.0
126.0;-593.0;?;66.0;-800.0;?;-603.0;1120.0
?;?;?;66.0;?;?;-596.0;1100.0
82.0;-606.0;-386.0;68.0;-789.0;-1249.0;-587.0;1069.0
67.0;-614.0;-384.0;?;-781.0;-1306.0;?;1029.0
53.0;-622.0;-382.0;65.0;-774.0;-1368.0;-568.0;1005.0
52.0;?;-380.0;73.0;-768.0;?;-558.0;999.0
54.0;-629.0;?;84.0;?;-1405.0;-548.0;1000.0
63.0;-632.0;?;99.0;-761.0;-1357.0;?;1002.0
89.0;?;-376.0;122.0;?;-1308.0;-531.0;1000.0
127.0;-637.0;-374.0;158.0;-755.0;-1279.0;-523.0;991.0
169.0;-637.0;-372.0;?;-754.0;-1276.0;-518.0;981.0
?;-637.0;-371.0;240.0;?;-1301.0;-512.0;968.0
263.0;-638.0;?;?;-756.0;-1321.0;-506.0;956.0
321.0;-635.0;-371.0;319.0;?;?;-503.0;949.0
370.0;?;-374.0;352.0;?;-1321.0;-500.0;947.0
407.0;-631.0;-377.0;381.0;-769.0;-1288.0;-497.0;943.0
451.0;-629.0;-380.0;?;-773.0;?;-495.0;946.0
?;-619.0;-386.0;425.0;?;-1225.0;-491.0;945.0
518.0;-608.0;?;445.0;?;?;-489.0;?
?;-599.0;-404.0;463.0;-800.0;-1154.0;-488.0;948.0
579.0;-589.0;-414.0;476.0;-807.0;?;-490.0;945.0
611.0;-579.0;-425.0;488.0;?;-1102.0;-494.0;?
639.0;-572.0;-436.0;500.0;-819.0;-1088.0;-498.0;?
663.0;-566.0;-447.0;510.0;-823.0;-1071.0;-503.0;?
685.0;-565.0;-459.0;517.0;?;-1052.0;-508.0;931.0
703.0;?;-471.0;522.0;?;-1037.0;-514.0;932.0
718.0;?;-482.0;524.0;-823.0;-1021.0;-520.0;927.0
?;-567.0;-489.0;524.0;?;?;-528.0;926.0
730.0;-568.0;-493.0;526.0;-820.0;-1008.0;-535.0;?
733.0;-567.0;-497.0;525.0;-820.0;-1006.0;-543.0;920.0
736.0;-571.0;-499.0;525.0;-818.0;-1001.0;?;923.0
738.0;-571.0;?;526.0;-817.0;-1004.0;-556.0;926.0
735.0;-570.0;-505.0;521.0;-818.0;-1000.0;-562.0;925.0
?;-566.0;-507.0;?;?;-1000.0;-567.0;?
727.0;-563.0;-508.0;?;-822.0;-1004.0;?;?
731.0;-558.0;-506.0;518.0;-825.0;-1003.0;-576.0;934.0
736.0;-553.0;-504.0;?;?;-1006.0;-580.0;937.0
739.0;-551.0;-503.0;532.0;-829.0;?;-584.0;944.0
?;-553.0;-501.0;536.0;?;-1045.0;-589.0;?
745.0;-556.0;-500.0;540.0;-827.0;-1082.0;-593.0;954.0
?;-562.0;-497.0;?;-825.0;-1127.0;-600.0;964.0
747.0;-570.0;-494.0;538.0;-821.0;?;-606.0;972.0
?;?;-491.0;?;?;-1226.0;-612.0;?
743.0;-579.0;?;?;?;?;?;1007.0
737.0;-588.0;-490.0;504.0;-807.0;?;-627.0;?
728.0;-596.0;-493.0;488.0;-799.0;-1418.0;-636.0;?
717.0;-596.0;-509.0;?;?;-1477.0;?;1063.0
706.0;?;-524.0;440.0;-796.0;-1521.0;-646.0;1090.0
692.0;-596.0;-531.0;420.0;-798.0;-1543.0;-652.0;1121.0
687.0;-593.0;-532.0;412.0;-802.0;?;-658.0;1156.0
687.0;-590.0;-527.0;407.0;-805.0;-1549.0;-664.0;?
690.0;-590.0;-521.0;?;-806.0;-1536.0;?;1209.0
699.0;-591.0;-515.0;?;-806.0;-1509.0;-673.0;1237.0
703.0;-591.0;-510.0;428.0;?;-1467.0;-677.0;1256.0
709.0;-595.0;?;433.0;-804.0;?;?;?
712.0;-596.0;-498.0;439.0;-802.0;-1396.0;-686.0;1291.0
711.0;?;?;440.0;-801.0;-1380.0;?;1299.0
710.0;-604.0;-487.0;447.0;-796.0;-1365.0;-692.0;1302.0
709.0;-610.0;-482.0;454.0;-791.0;-1370.0;-695.0;?
713.0;-613.0;-477.0;455.0;-788.0;?;-699.0;1294.0
?;-615.0;?;?;-786.0;-1350.0;?;1292.0
718.0;-616.0;-469.0;462.0;?;-1346.0;-704.0;1294.0
722.0;-618.0;?;466.0;?;-1341.0;-705.0;1291.0
726.0;-619.0;-462.0;467.0;-781.0;-1336.0;-708.0;1285.0
729.0;?;-459.0;469.0;-780.0;-1330.0;?;1283.0
728.0;-622.0;-457.0;473.0;-778.0;-1326.0;-710.0;1277.0
730.0;-625.0;-457.0;472.0;-774.0;-1322.0;-710.0;1270.0
730.0;-627.0;-456.0;?;-771.0;-1317.0;-711.0;1262.0
?;-629.0;?;473.0;-769.0;?;-711.0;1246.0
729.0;-630.0;-455.0;472.0;-767.0;-1287.0;?;?
731.0;-630.0;-454.0;475.0;-766.0;?;-711.0;1226.0
731.0;-630.0;-454.0;476.0;-766.0;?;-712.0;1214.0
728.0;-631.0;-454.0;?;?;?;-711.0;1205.0
727.0;?;?;471.0;?;-1206.0;-710.0;1204.0
723.0;?;-456.0;467.0;-766.0;-1195.0;?;1200.0
?;-633.0;-458.0;466.0;-765.0;-1187.0;-708.0;1194.0
?;-634.0;-459.0;466.0;-764.0;-1179.0;-707.0;1194.0
719.0;?;?;461.0;-764.0;?;-706.0;1187.0
716.0;-635.0;-462.0;461.0;-763.0;-1159.0;?;?
716.0;-636.0;-463.0;459.0;-763.0;-1157.0;-703.0;1178.0
713.0;?;-464.0;?;-763.0;-1159.0;-701.0;1169.0
?;-634.0;-465.0;457.0;-763.0;-1165.0;-700.0;1161.0
711.0;-631.0;-465.0;458.0;-766.0;-1192.0;-699.0;1157.0
?;-628.0;?;457.0;?;-1209.0;-698.0;1149.0
709.0;-624.0;-466.0;458.0;-770.0;-1223.0;-697.0;1143.0
710.0;-621.0;-466.0;459.0;-772.0;-1243.0;-695.0;1140.0
713.0;-616.0;-466.0;462.0;-774.0;-1261.0;-694.0;1132.0
713.0;-611.0;-466.0;460.0;-778.0;-1279.0;-693.0;1123.0
?;?;-465.0;462.0;-783.0;-1306.0;-691.0;1116.0
716.0;-596.0;-465.0;?;-788.0;-1326.0;-689.0;1110.0
716.0;-588.0;-466.0;465.0;-793.0;-1350.0;?;1098.0
717.0;-577.0;?;468.0;-800.0;-1380.0;-685.0;1088.0
?;-569.0;-469.0;470.0;-806.0;-1397.0;-683.0;1070.0
718.0;-560.0;-471.0;472.0;?;?;-682.0;?
720.0;-554.0;-474.0;479.0;-815.0;?;-683.0;1032.0
?;-550.0;-477.0;485.0;-817.0;-1378.0;-683.0;1016.0
724.0;-550.0;?;490.0;-820.0;-1355.0;?;1005.0
723.0;?;?;501.0;?;-1328.0;-689.0;1004.0
726.0;-567.0;-493.0;?;?;-1296.0;-692.0;1023.0
725.0;-582.0;-500.0;?;-811.0;-1252.0;?;1041.0
726.0;-597.0;-511.0;520.0;-801.0;-1210.0;?;1048.0
726.0;-608.0;-522.0;?;-790.0;-1154.0;-703.0;1047.0
727.0;-613.0;?;534.0;-778.0;?;?;1029.0
721.0;?;-544.0;540.0;-764.0;-1064.0;-711.0;1004.0
?;-622.0;-558.0;?;-745.0;-1042.0;-716.0;949.0
713.0;?;-573.0;547.0;-728.0;-1040.0;-720.0;?
708.0;-615.0;-586.0;551.0;?;-1051.0;-727.0;844.0
704.0;?;-592.0;555.0;-717.0;-1064.0;-736.0;811.0
699.0;-600.0;-593.0;561.0;?;?;-744.0;?
698.0;-594.0;?;?;-727.0;-1081.0;-753.0;789.0
695.0;-588.0;-586.0;?;-732.0;-1080.0;-761.0;796.0
693.0;?;-581.0;?;-735.0;-1078.0;-770.0;792.0
687.0;-572.0;-576.0;602.0;-736.0;-1076.0;-777.0;792.0
?;-563.0;-571.0;?;-737.0;-1067.0;-783.0;779.0
682.0;-555.0;-567.0;616.0;?;-1061.0;-787.0;776.0
?;-552.0;-564.0;?;-741.0;-1061.0;-791.0;?
680.0;?;-562.0;?;-742.0;-1058.0;-793.0;781.0
680.0;?;-562.0;632.0;-744.0;-1058.0;-794.0;782.0
681.0;-543.0;-563.0;634.0;-749.0;-1066.0;?;789.0
678.0;-532.0;-565.0;634.0;-757.0;?;-793.0;?
676.0;?;?;634.0;?;-1061.0;-793.0;812.0
673.0;?;-566.0;632.0;?;-1068.0;-791.0;837.0
673.0;-519.0;-562.0;?;?;-1073.0;-792.0;858.0
671.0;-522.0;?;619.0;-791.0;-1082.0;-791.0;874.0
?;-524.0;-555.0;612.0;-800.0;-1094.0;-789.0;893.0
675.0;-527.0;?;608.0;-805.0;-1100.0;-785.0;909.0
?;-531.0;-553.0;?;-808.0;-1092.0;?;917.0
?;-532.0;-554.0;593.0;-809.0;?;-773.0;927.0
671.0;?;?;586.0;-807.0;-1091.0;?;931.0
670.0;-543.0;-554.0;579.0;-800.0;-1087.0;-759.0;933.0
?;-559.0;-551.0;577.0;?;-1083.0;-752.0;935.0
673.0;-579.0;-549.0;570.0;-778.0;?;?;932.0
?;-602.0;?;565.0;?;-1050.0;-735.0;927.0
?;?;-548.0;559.0;-748.0;-1012.0;-726.0;920.0
677.0;?;-548.0;551.0;-738.0;-991.0;-716.0;?
675.0;-657.0;-548.0;541.0;-727.0;-978.0;-707.0;891.0
673.0;?;-546.0;532.0;-721.0;?;-698.0;879.0
673.0;?;?;522.0;-719.0;?;-689.0;?
673.0;-682.0;-540.0;509.0;-717.0;-874.0;?;?
?;-686.0;-533.0;499.0;?;-842.0;-672.0;851.0
672.0;-686.0;-529.0;?;-719.0;?;-663.0;848.0
668.0;-687.0;-525.0;483.0;-721.0;-801.0;-655.0;851.0
?;-688.0;-519.0;478.0;?;-781.0;-647.0;?
