Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
-14.0;-446.0;-232.0;294.0;-720.0;-662.0;?;-200.0;812.0;342.0;707.0
-39.0;-452.0;-265.0;317.0;-725.0;-670.0;511.0;-220.0;766.0;365.0;669.0
-25.0;-456.0;-259.0;294.0;-709.0;-683.0;527.0;-249.0;749.0;367.0;669.0
?;-458.0;-263.0;304.0;-696.0;-678.0;507.0;-196.0;746.0;376.0;?
-46.0;?;?;275.0;?;-716.0;540.0;?;816.0;368.0;688.0
-50.0;-478.0;-231.0;295.0;?;-721.0;526.0;-215.0;?;413.0;706.0
36.0;-479.0;-229.0;282.0;-751.0;-716.0;527.0;-186.0;830.0;?;718.0
-18.0;-450.0;-229.0;276.0;-710.0;-717.0;539.0;-197.0;833.0;385.0;709.0
-25.0;-443.0;-279.0;?;?;-697.0;522.0;?;821.0;?;737.0
-39.0;-461.0;-318.0;187.0;-746.0;?;595.0;-289.0;798.0;?;?
-42.0;-408.0;-346.0;238.0;-607.0;-710.0;600.0;-280.0;?;?;699.0
-46.0;-386.0;-335.0;237.0;-586.0;-694.0;564.0;-288.0;?;?;737.0
-23.0;-415.0;-290.0;266.0;?;?;532.0;?;774.0;?;678.0
?;-402.0;?;325.0;-655.0;?;519.0;-242.0;763.0;412.0;685.0
-29.0;-430.0;-269.0;?;-613.0;-693.0;488.0;-233.0;841.0;411.0;680.0
-30.0;-420.0;-262.0;344.0;-657.0;-677.0;458.0;-260.0;?;?;642.0
-36.0;-412.0;-246.0;380.0;-699.0;-692.0;457.0;-241.0;806.0;432.0;657.0
-31.0;-437.0;?;371.0;-760.0;-683.0;463.0;-255.0;819.0;440.0;?
?;-405.0;-276.0;363.0;-729.0;-694.0;511.0;?;?;410.0;695.0
-60.0;-413.0;-306.0;342.0;-704.0;-736.0;530.0;-295.0;?;397.0;?
-66.0;-428.0;-340.0;380.0;-676.0;-766.0;526.0;-319.0;924.0;438.0;646.0
-31.0;-455.0;?;378.0;-668.0;-722.0;515.0;-302.0;?;485.0;704.0
-38.0;-516.0;-314.0;433.0;-697.0;?;524.0;-279.0;?;?;?
-23.0;-473.0;-286.0;414.0;-638.0;?;498.0;-242.0;849.0;498.0;?
-45.0;?;-300.0;354.0;-611.0;?;508.0;-313.0;768.0;453.0;675.0
-40.0;-424.0;-340.0;447.0;-620.0;-732.0;551.0;-317.0;897.0;444.0;695.0
-52.0;-404.0;-284.0;593.0;-667.0;-724.0;538.0;-265.0;932.0;?;783.0
?;-383.0;?;639.0;-663.0;-764.0;556.0;-221.0;?;444.0;697.0
?;?;?;497.0;-659.0;-914.0;?;?;929.0;?;676.0
-92.0;-361.0;-244.0;428.0;-622.0;-830.0;?;-323.0;924.0;436.0;?
-28.0;-392.0;-208.0;602.0;-633.0;-652.0;467.0;-256.0;812.0;456.0;531.0
-21.0;-428.0;-177.0;792.0;-673.0;-692.0;426.0;-153.0;930.0;495.0;570.0
-13.0;-462.0;-152.0;?;-744.0;-722.0;?;-154.0;?;?;638.0
25.0;-438.0;-183.0;639.0;-722.0;-685.0;522.0;?;899.0;526.0;627.0
49.0;-431.0;-175.0;759.0;?;?;558.0;-182.0;940.0;479.0;622.0
-3.0;-396.0;-250.0;603.0;-707.0;-717.0;593.0;-189.0;?;455.0;662.0
15.0;?;-246.0;693.0;?;-703.0;?;?;?;473.0;686.0
45.0;-460.0;?;593.0;-693.0;-705.0;618.0;-206.0;1039.0;505.0;699.0
57.0;-411.0;-239.0;648.0;?;-670.0;621.0;-198.0;?;468.0;?
?;-425.0;-267.0;615.0;-697.0;?;604.0;-212.0;?;419.0;748.0
47.0;-457.0;-255.0;566.0;?;-656.0;?;?;938.0;433.0;744.0
67.0;?;-233.0;571.0;-984.0;-664.0;596.0;-205.0;897.0;442.0;?
?;-432.0;?;580.0;?;-673.0;534.0;-194.0;935.0;394.0;689.0
69.0;-356.0;?;580.0;-803.0;-677.0;545.0;-178.0;990.0;305.0;686.0
66.0;-320.0;-216.0;599.0;-889.0;-707.0;559.0;-203.0;973.0;306.0;699.0
58.0;-360.0;-243.0;604.0;-820.0;-682.0;561.0;-225.0;991.0;294.0;716.0
48.0;-423.0;?;593.0;-822.0;-713.0;539.0;?;877.0;275.0;710.0
58.0;-457.0;-211.0;603.0;-882.0;?;548.0;-206.0;949.0;?;716.0
67.0;-485.0;-209.0;584.0;-908.0;-685.0;532.0;?;981.0;353.0;701.0
54.0;-452.0;?;637.0;-903.0;-688.0;557.0;-190.0;?;360.0;?
64.0;-483.0;?;622.0;-866.0;?;526.0;?;?;?;719.0
90.0;-486.0;-196.0;579.0;-869.0;-699.0;562.0;-245.0;985.0;?;701.0
?;-472.0;-217.0;588.0;-841.0;-680.0;549.0;?;907.0;355.0;?
60.0;-447.0;-227.0;601.0;-821.0;-677.0;538.0;?;965.0;336.0;699.0
?;-432.0;?;?;-855.0;?;535.0;-225.0;926.0;?;709.0
55.0;?;-209.0;?;-858.0;?;524.0;-223.0;?;319.0;699.0
66.0;-455.0;?;652.0;?;-753.0;?;-243.0;966.0;346.0;708.0
55.0;-461.0;-227.0;620.0;?;-722.0;546.0;-223.0;918.0;?;688.0
45.0;-439.0;?;642.0;-867.0;-716.0;497.0;-226.0;975.0;?;715.0
50.0;?;-216.0;?;-870.0;-702.0;534.0;-230.0;940.0;341.0;697.0
?;-418.0;?;?;-879.0;-700.0;514.0;?;?;331.0;698.0
29.0;-405.0;-236.0;616.0;-870.0;-728.0;517.0;-255.0;963.0;327.0;699.0
29.0;-416.0;-239.0;614.0;-904.0;-730.0;550.0;-251.0;952.0;333.0;698.0
?;-417.0;-265.0;632.0;-862.0;-731.0;563.0;-263.0;948.0;335.0;699.0
?;-443.0;-266.0;?;-857.0;-738.0;?;-218.0;973.0;341.0;?
41.0;-418.0;-226.0;617.0;-837.0;-759.0;564.0;-245.0;934.0;348.0;697.0
21.0;-413.0;-247.0;616.0;-863.0;-729.0;545.0;?;886.0;359.0;704.0
45.0;-413.0;-219.0;645.0;-877.0;-724.0;519.0;-262.0;884.0;?;663.0
66.0;-421.0;-185.0;?;-916.0;-663.0;486.0;?;883.0;349.0;694.0
?;-429.0;-146.0;653.0;-887.0;-702.0;463.0;-202.0;912.0;353.0;?
-27.0;?;-179.0;635.0;-873.0;-735.0;478.0;-220.0;?;343.0;602.0
50.0;?;-209.0;616.0;?;-751.0;515.0;-251.0;967.0;340.0;652.0
34.0;?;-204.0;?;?;-689.0;593.0;-233.0;?;344.0;715.0
52.0;-423.0;-214.0;?;-893.0;?;548.0;-203.0;1091.0;?;740.0
-69.0;-439.0;?;?;-883.0;-785.0;524.0;-238.0;1025.0;374.0;630.0
?;?;-227.0;?;-894.0;?;456.0;-238.0;?;384.0;614.0
?;?;-170.0;852.0;?;-630.0;493.0;?;891.0;?;713.0
144.0;-468.0;?;609.0;-883.0;-679.0;388.0;?;773.0;?;742.0
-67.0;?;-239.0;534.0;-905.0;?;591.0;-265.0;?;?;664.0
27.0;-443.0;-277.0;670.0;-902.0;-779.0;542.0;-259.0;931.0;?;640.0
34.0;-396.0;-168.0;596.0;-822.0;-742.0;522.0;-215.0;?;294.0;693.0
65.0;?;-197.0;571.0;-872.0;-686.0;504.0;-215.0;846.0;268.0;673.0
48.0;?;-200.0;?;-926.0;?;531.0;-212.0;983.0;305.0;701.0
34.0;?;-253.0;?;-923.0;-782.0;529.0;?;985.0;345.0;661.0
4.0;?;-210.0;?;-740.0;-646.0;500.0;-234.0;888.0;329.0;750.0
62.0;-482.0;?;645.0;-1096.0;-721.0;481.0;-234.0;?;322.0;686.0
?;?;-163.0;683.0;?;-804.0;490.0;?;?;387.0;679.0
-23.0;-444.0;-230.0;611.0;-757.0;-785.0;522.0;-285.0;1002.0;374.0;628.0
8.0;?;-204.0;639.0;-817.0;-728.0;497.0;-252.0;975.0;281.0;646.0
64.0;-426.0;-168.0;634.0;-710.0;-649.0;503.0;-187.0;975.0;191.0;?
?;-485.0;-213.0;709.0;-901.0;-734.0;535.0;-237.0;1078.0;408.0;657.0
22.0;-496.0;?;656.0;-993.0;-761.0;506.0;-290.0;945.0;416.0;650.0
?;-438.0;?;590.0;-846.0;-735.0;549.0;-183.0;972.0;?;746.0
77.0;-391.0;-188.0;680.0;-813.0;-682.0;501.0;-205.0;879.0;280.0;643.0
19.0;-431.0;-164.0;636.0;-839.0;-828.0;467.0;-180.0;1015.0;312.0;661.0
51.0;-456.0;-147.0;633.0;-955.0;?;447.0;-184.0;?;372.0;677.0
75.0;?;-120.0;683.0;-823.0;-751.0;544.0;-209.0;?;331.0;?
53.0;-409.0;-126.0;577.0;-774.0;-720.0;432.0;-130.0;1050.0;351.0;678.0
57.0;-430.0;-154.0;646.0;?;?;437.0;-222.0;855.0;?;633.0
-82.0;-462.0;-177.0;465.0;-1009.0;-787.0;573.0;-130.0;?;352.0;609.0
?;-429.0;-304.0;560.0;-915.0;-548.0;642.0;-186.0;1087.0;343.0;574.0
115.0;?;-160.0;693.0;-788.0;-692.0;437.0;-169.0;864.0;311.0;791.0
39.0;-431.0;-10.0;?;-955.0;-591.0;458.0;-47.0;?;336.0;758.0
8.0;?;-134.0;620.0;-881.0;-906.0;?;-170.0;1025.0;362.0;612.0
?;-395.0;-271.0;645.0;-916.0;-631.0;575.0;-261.0;938.0;341.0;679.0
73.0;-461.0;?;688.0;-767.0;-825.0;657.0;?;1140.0;299.0;679.0
-14.0;-417.0;-260.0;594.0;-997.0;?;563.0;-194.0;926.0;314.0;773.0
98.0;-320.0;-192.0;743.0;-923.0;-457.0;574.0;-114.0;823.0;298.0;858.0
-97.0;-451.0;-232.0;613.0;-952.0;-891.0;512.0;-221.0;1076.0;294.0;580.0
107.0;-403.0;?;?;-866.0;-690.0;?;?;864.0;258.0;?
186.0;?;-145.0;659.0;-840.0;-658.0;610.0;-135.0;970.0;255.0;?
-100.0;-437.0;-224.0;684.0;-896.0;?;?;-337.0;1086.0;344.0;619.0
?;-608.0;-193.0;667.0;-1118.0;-736.0;?;-215.0;?;?;605.0
136.0;?;?;?;-891.0;?;?;-85.0;852.0;?;719.0
5.0;?;-332.0;650.0;-678.0;-736.0;691.0;-200.0;1094.0;157.0;896.0
107.0;-436.0;-156.0;?;-1187.0;-717.0;478.0;-94.0;1015.0;?;807.0
54.0;?;-74.0;551.0;-758.0;-588.0;?;?;791.0;359.0;708.0
117.0;-534.0;-95.0;865.0;-1054.0;-783.0;519.0;-111.0;1112.0;376.0;569.0
-10.0;-536.0;-239.0;595.0;-913.0;-677.0;605.0;?;?;359.0;?
-54.0;-386.0;-329.0;?;-393.0;-667.0;628.0;-270.0;935.0;188.0;638.0
85.0;-476.0;-316.0;771.0;?;?;?;-168.0;1022.0;341.0;778.0
205.0;-435.0;-57.0;?;-756.0;-474.0;?;84.0;868.0;309.0;927.0
?;?;?;718.0;-779.0;?;487.0;-90.0;1003.0;200.0;653.0
-62.0;?;-214.0;704.0;-1082.0;-780.0;486.0;-215.0;1109.0;401.0;584.0
?;-402.0;-228.0;539.0;?;-664.0;551.0;-191.0;904.0;404.0;720.0
?;-311.0;-178.0;635.0;-865.0;-627.0;580.0;-110.0;?;161.0;796.0
66.0;-446.0;?;?;-1292.0;-704.0;570.0;-165.0;939.0;408.0;?
?;-412.0;-231.0;603.0;?;-741.0;559.0;-219.0;1020.0;308.0;674.0
32.0;-312.0;-267.0;?;-697.0;-728.0;573.0;?;?;191.0;673.0
54.0;?;-194.0;571.0;?;-705.0;559.0;-154.0;929.0;?;746.0
59.0;-480.0;?;551.0;?;?;517.0;-140.0;886.0;329.0;745.0
43.0;-539.0;-232.0;?;?;-710.0;572.0;-225.0;1011.0;412.0;741.0
44.0;-561.0;-257.0;542.0;-902.0;?;597.0;-221.0;903.0;373.0;735.0
15.0;-377.0;-239.0;465.0;-409.0;-610.0;539.0;-169.0;837.0;168.0;?
92.0;-375.0;?;?;-930.0;-602.0;507.0;-161.0;859.0;197.0;777.0
69.0;-408.0;-170.0;569.0;-1106.0;?;554.0;-131.0;1013.0;343.0;702.0
53.0;-431.0;-172.0;?;?;-703.0;512.0;?;946.0;?;698.0
51.0;-452.0;-168.0;?;-749.0;-699.0;498.0;-169.0;?;250.0;723.0
?;-461.0;-137.0;663.0;-821.0;-667.0;513.0;-149.0;869.0;?;716.0
35.0;-475.0;-205.0;404.0;-902.0;?;565.0;?;966.0;?;770.0
55.0;-482.0;-176.0;1061.0;-864.0;-722.0;491.0;-294.0;961.0;375.0;728.0
11.0;-468.0;-126.0;582.0;-834.0;?;558.0;-336.0;978.0;?;724.0
134.0;-432.0;-147.0;135.0;-777.0;-486.0;375.0;?;645.0;289.0;?
105.0;-465.0;-98.0;583.0;?;-515.0;412.0;-82.0;821.0;?;730.0
65.0;-516.0;-181.0;?;-960.0;-634.0;538.0;-113.0;?;407.0;645.0
?;-482.0;-179.0;658.0;-702.0;-641.0;540.0;-155.0;935.0;353.0;?
34.0;-404.0;?;636.0;-648.0;-770.0;639.0;-217.0;944.0;332.0;660.0
47.0;-459.0;-257.0;502.0;-854.0;?;576.0;-209.0;984.0;332.0;743.0
26.0;-435.0;-264.0;473.0;-802.0;-580.0;?;?;820.0;340.0;?
132.0;-400.0;-195.0;659.0;-781.0;-644.0;539.0;-146.0;865.0;355.0;688.0
?;-379.0;-164.0;?;-702.0;?;?;-100.0;837.0;303.0;813.0
?;?;-248.0;687.0;-899.0;-661.0;580.0;?;?;359.0;?
25.0;-438.0;-217.0;?;?;-750.0;?;-189.0;1005.0;?;725.0
-43.0;-639.0;?;601.0;-1504.0;-731.0;?;-259.0;972.0;460.0;?
-9.0;-242.0;-228.0;688.0;-553.0;?;550.0;-235.0;893.0;234.0;691.0
?;?;-141.0;?;-439.0;-815.0;516.0;-178.0;?;210.0;657.0
-11.0;-458.0;-182.0;579.0;-805.0;-713.0;532.0;-195.0;922.0;307.0;689.0
19.0;-438.0;-225.0;639.0;-740.0;-717.0;569.0;-185.0;908.0;?;730.0
1.0;?;-237.0;578.0;?;-729.0;?;-278.0;?;389.0;711.0
75.0;-557.0;?;715.0;-889.0;-713.0;?;-193.0;1005.0;378.0;726.0
1.0;-478.0;?;691.0;-648.0;-771.0;528.0;?;?;366.0;672.0
25.0;?;-235.0;600.0;-656.0;-780.0;544.0;-266.0;994.0;295.0;661.0
54.0;?;-222.0;598.0;-949.0;-699.0;561.0;-188.0;931.0;231.0;754.0
49.0;-481.0;-205.0;717.0;-784.0;-724.0;557.0;-177.0;960.0;325.0;684.0
10.0;-468.0;-172.0;676.0;-989.0;-756.0;543.0;-163.0;959.0;325.0;683.0
38.0;-465.0;?;658.0;?;-727.0;522.0;-149.0;?;376.0;700.0
28.0;-430.0;-173.0;733.0;-777.0;-707.0;535.0;-184.0;1050.0;374.0;692.0
23.0;-438.0;-170.0;679.0;-988.0;-695.0;481.0;-176.0;925.0;?;744.0
60.0;-424.0;?;704.0;?;-693.0;530.0;-125.0;944.0;291.0;732.0
-40.0;-441.0;-227.0;678.0;-790.0;-744.0;571.0;-228.0;1002.0;?;658.0
-47.0;-496.0;-282.0;537.0;-902.0;-711.0;586.0;-267.0;951.0;359.0;608.0
87.0;?;?;?;-808.0;-599.0;566.0;-167.0;?;314.0;?
157.0;-438.0;-125.0;?;?;?;?;-84.0;895.0;294.0;729.0
?;-458.0;-194.0;527.0;-954.0;?;?;?;996.0;352.0;690.0
?;-449.0;-274.0;562.0;?;-641.0;561.0;?;870.0;323.0;676.0
59.0;-434.0;?;652.0;-834.0;-689.0;639.0;?;918.0;?;767.0
19.0;-448.0;-165.0;754.0;?;-823.0;?;?;1058.0;?;773.0
-2.0;-427.0;-165.0;643.0;-884.0;-812.0;497.0;?;948.0;318.0;?
61.0;?;-138.0;655.0;-896.0;-711.0;516.0;-170.0;988.0;295.0;694.0
58.0;-434.0;-146.0;?;-840.0;-640.0;532.0;?;904.0;296.0;709.0
54.0;?;-188.0;687.0;-869.0;-665.0;?;-175.0;945.0;229.0;712.0
63.0;-433.0;-182.0;?;-987.0;-706.0;541.0;?;995.0;314.0;?
43.0;?;-163.0;617.0;-948.0;-674.0;543.0;-149.0;916.0;393.0;644.0
86.0;?;-214.0;656.0;-710.0;?;?;?;?;?;743.0
62.0;-456.0;-230.0;669.0;-872.0;-717.0;653.0;-197.0;964.0;209.0;718.0
-6.0;?;-270.0;580.0;-999.0;-714.0;618.0;-207.0;1008.0;282.0;730.0
22.0;?;-273.0;610.0;?;-643.0;589.0;-227.0;872.0;363.0;715.0
10.0;-503.0;-187.0;771.0;-811.0;-734.0;480.0;-182.0;1029.0;356.0;657.0
122.0;-520.0;-82.0;755.0;-911.0;-801.0;444.0;-123.0;928.0;?;703.0
91.0;-406.0;-63.0;672.0;-1159.0;-707.0;448.0;-93.0;975.0;334.0;690.0
67.0;-405.0;?;?;-927.0;?;530.0;-104.0;991.0;271.0;720.0
32.0;-398.0;-238.0;?;-842.0;-724.0;611.0;-223.0;936.0;262.0;?
-6.0;?;?;?;-872.0;-736.0;638.0;?;?;?;721.0
33.0;?;-222.0;638.0;-958.0;?;?;-219.0;?;292.0;718.0
?;?;-143.0;667.0;-917.0;?;434.0;-124.0;964.0;273.0;677.0
?;-459.0;-28.0;756.0;?;-693.0;486.0;-80.0;844.0;?;666.0
98.0;-525.0;-127.0;648.0;?;-645.0;537.0;-116.0;950.0;?;?
44.0;-549.0;-227.0;721.0;-889.0;-735.0;?;?;?;?;689.0
14.0;-502.0;?;844.0;-790.0;-632.0;683.0;?;1155.0;362.0;765.0
18.0;-472.0;-259.0;682.0;?;-723.0;623.0;-129.0;1207.0;301.0;707.0
?;-390.0;-323.0;704.0;-995.0;-830.0;616.0;-346.0;1018.0;232.0;?
88.0;?;-115.0;?;?;-654.0;446.0;-102.0;944.0;183.0;667.0
167.0;-363.0;?;726.0;?;-761.0;455.0;?;?;221.0;?
?;-466.0;?;693.0;-935.0;-755.0;485.0;?;928.0;?;?
?;-566.0;-133.0;685.0;-963.0;-787.0;?;-206.0;990.0;376.0;678.0
48.0;-541.0;?;678.0;-1006.0;-745.0;620.0;-154.0;1005.0;365.0;702.0
?;-417.0;-204.0;?;-837.0;-723.0;621.0;-177.0;1008.0;?;729.0
60.0;-352.0;-184.0;673.0;-860.0;-715.0;599.0;?;?;?;744.0
8.0;-376.0;?;574.0;-884.0;?;?;-204.0;?;190.0;?
125.0;?;-204.0;689.0;-927.0;?;607.0;-160.0;912.0;295.0;691.0
135.0;-641.0;-142.0;657.0;?;-599.0;617.0;?;936.0;394.0;741.0
4.0;-538.0;-192.0;603.0;-906.0;?;555.0;?;952.0;305.0;678.0
-33.0;?;-220.0;668.0;-1064.0;-764.0;516.0;?;?;433.0;633.0
99.0;-435.0;-124.0;?;-778.0;-726.0;533.0;-112.0;914.0;236.0;670.0
192.0;-304.0;-40.0;?;-908.0;-720.0;531.0;-37.0;?;?;869.0
83.0;-333.0;-117.0;696.0;?;-698.0;?;-111.0;?;184.0;?
-106.0;-383.0;-214.0;774.0;?;-894.0;?;-268.0;1066.0;266.0;615.0
46.0;-447.0;-195.0;602.0;-968.0;-732.0;570.0;-196.0;993.0;?;687.0
108.0;-490.0;?;675.0;?;-628.0;542.0;-115.0;991.0;303.0;787.0
97.0;-490.0;-110.0;748.0;-1009.0;-645.0;507.0;?;888.0;288.0;703.0
94.0;-489.0;-67.0;?;-925.0;-716.0;535.0;-69.0;987.0;284.0;674.0
90.0;-482.0;?;592.0;-812.0;-571.0;577.0;-139.0;899.0;281.0;728.0
151.0;-471.0;-197.0;713.0;-851.0;-592.0;693.0;-134.0;?;199.0;812.0
?;-481.0;-266.0;749.0;-921.0;-780.0;713.0;-205.0;?;?;780.0
52.0;-430.0;-186.0;?;-915.0;-790.0;?;-165.0;1043.0;314.0;652.0
?;-458.0;-102.0;575.0;-925.0;?;435.0;-91.0;810.0;?;?
208.0;-402.0;38.0;931.0;-855.0;-759.0;515.0;13.0;986.0;148.0;888.0
0.0;-403.0;-99.0;?;?;-829.0;?;-131.0;?;165.0;708.0
-63.0;?;-173.0;?;-1151.0;-756.0;?;-188.0;996.0;335.0;637.0
78.0;-478.0;-152.0;700.0;-1035.0;-678.0;566.0;-179.0;1011.0;?;718.0
119.0;-419.0;-51.0;852.0;-834.0;-717.0;507.0;-56.0;916.0;211.0;711.0
39.0;-410.0;?;650.0;-862.0;-724.0;521.0;-71.0;949.0;211.0;622.0
48.0;-387.0;-175.0;659.0;-951.0;-718.0;557.0;-119.0;1089.0;?;723.0
122.0;-409.0;-202.0;516.0;-788.0;-558.0;?;-116.0;878.0;212.0;778.0
106.0;-516.0;-215.0;?;-791.0;-722.0;711.0;-133.0;1031.0;240.0;755.0
82.0;-588.0;-256.0;?;-1067.0;-720.0;585.0;?;1032.0;?;695.0
14.0;?;-248.0;493.0;-1017.0;-656.0;561.0;-176.0;?;?;703.0
134.0;-363.0;?;723.0;-674.0;-681.0;?;?;?;?;?
7.0;-346.0;-157.0;536.0;-818.0;-776.0;600.0;-145.0;1007.0;73.0;?
-141.0;-373.0;?;?;-1097.0;-729.0;511.0;-303.0;994.0;160.0;594.0
157.0;?;-110.0;?;?;-836.0;?;-193.0;?;294.0;844.0
37.0;-432.0;-74.0;522.0;-941.0;?;488.0;-107.0;932.0;279.0;797.0
57.0;?;-80.0;814.0;-926.0;-652.0;491.0;-96.0;?;174.0;682.0
33.0;-398.0;?;814.0;-995.0;-850.0;488.0;-91.0;958.0;?;?
58.0;-430.0;-75.0;758.0;-1001.0;-736.0;505.0;-74.0;?;262.0;679.0
25.0;-457.0;-134.0;668.0;?;-582.0;?;-146.0;864.0;242.0;642.0
?;-557.0;-196.0;611.0;-885.0;-652.0;646.0;?;947.0;?;748.0
32.0;?;?;479.0;-1048.0;-624.0;692.0;-214.0;892.0;?;748.0
?;-500.0;-230.0;806.0;-805.0;-741.0;676.0;-179.0;959.0;288.0;656.0
-115.0;-441.0;-218.0;864.0;?;-773.0;?;-190.0;1180.0;252.0;?
?;-469.0;-37.0;640.0;-979.0;-647.0;?;-44.0;785.0;231.0;812.0
71.0;-485.0;-78.0;974.0;-833.0;-668.0;565.0;?;?;350.0;733.0
-90.0;-546.0;?;758.0;-1138.0;-892.0;430.0;-142.0;1168.0;319.0;718.0
181.0;-428.0;-181.0;667.0;-958.0;?;719.0;-91.0;?;216.0;963.0
104.0;-348.0;-259.0;429.0;-680.0;?;650.0;-157.0;874.0;192.0;751.0
?;-373.0;-181.0;?;-1108.0;-765.0;606.0;-100.0;1086.0;179.0;672.0
21.0;-384.0;-233.0;528.0;?;-576.0;536.0;-147.0;1129.0;193.0;689.0
70.0;-381.0;?;?;-828.0;-632.0;678.0;-127.0;931.0;?;695.0
33.0;-489.0;-59.0;654.0;-818.0;-873.0;583.0;?;1119.0;267.0;654.0
-47.0;?;-196.0;?;?;?;617.0;-189.0;855.0;305.0;755.0
?;-641.0;-314.0;785.0;-869.0;?;?;-154.0;1013.0;?;?
44.0;-538.0;-215.0;?;-1123.0;-936.0;686.0;-175.0;1092.0;322.0;795.0
99.0;-385.0;-57.0;?;?;-664.0;440.0;-78.0;1066.0;129.0;749.0
158.0;-381.0;-4.0;?;-759.0;-481.0;477.0;70.0;?;105.0;713.0
5.0;-425.0;-92.0;857.0;-1212.0;?;547.0;-69.0;994.0;224.0;669.0
-8.0;-388.0;-166.0;698.0;-878.0;-836.0;553.0;-169.0;954.0;229.0;?
154.0;-550.0;?;?;-916.0;?;649.0;-80.0;954.0;224.0;780.0
172.0;-581.0;-33.0;?;-674.0;-724.0;641.0;21.0;942.0;351.0;793.0
-33.0;-397.0;-140.0;599.0;-919.0;-771.0;584.0;-143.0;?;?;740.0
4.0;-502.0;-253.0;619.0;-684.0;-526.0;598.0;?;?;253.0;727.0
?;?;-223.0;787.0;-1133.0;-744.0;641.0;?;1072.0;182.0;751.0
152.0;-453.0;-82.0;568.0;-807.0;?;610.0;?;871.0;229.0;769.0
159.0;?;-143.0;815.0;?;-538.0;601.0;-50.0;?;365.0;809.0
-16.0;-628.0;-138.0;742.0;-1190.0;-770.0;?;-82.0;1084.0;335.0;683.0
?;?;-189.0;?;-888.0;-710.0;637.0;?;935.0;177.0;791.0
144.0;?;-192.0;596.0;-680.0;-573.0;750.0;-106.0;?;48.0;831.0
-100.0;?;-228.0;736.0;?;?;569.0;-210.0;1088.0;120.0;642.0
95.0;?;-68.0;872.0;-1121.0;-789.0;465.0;-43.0;?;257.0;?
175.0;-482.0;32.0;820.0;-794.0;?;551.0;63.0;?;232.0;741.0
83.0;-475.0;-34.0;848.0;-892.0;-685.0;512.0;-7.0;797.0;?;725.0
52.0;-511.0;-91.0;766.0;-1155.0;-811.0;628.0;-90.0;?;?;?
-5.0;?;-231.0;702.0;-683.0;?;674.0;-171.0;963.0;306.0;760.0
104.0;-496.0;-214.0;776.0;-843.0;-733.0;698.0;-161.0;1040.0;283.0;751.0
88.0;-547.0;-146.0;717.0;-995.0;-602.0;648.0;-89.0;1011.0;224.0;758.0
115.0;-441.0;-34.0;853.0;-568.0;-651.0;?;-13.0;944.0;104.0;?
96.0;-535.0;8.0;?;-1139.0;-683.0;?;29.0;1001.0;?;726.0
76.0;-550.0;-128.0;?;-904.0;?;590.0;-68.0;884.0;280.0;672.0
56.0;-520.0;-165.0;701.0;-775.0;-689.0;709.0;-132.0;1021.0;191.0;769.0
24.0;-602.0;-277.0;626.0;-913.0;-691.0;747.0;-205.0;984.0;320.0;?
1.0;?;?;759.0;?;-695.0;?;?;1005.0;258.0;738.0
?;-368.0;-234.0;?;?;-780.0;727.0;-185.0;?;2.0;752.0
38.0;-412.0;-198.0;633.0;-856.0;-669.0;?;-139.0;922.0;86.0;744.0
113.0;-432.0;-87.0;748.0;-1075.0;-620.0;?;?;923.0;169.0;767.0
106.0;-535.0;-37.0;824.0;-838.0;?;?;-19.0;975.0;246.0;699.0
83.0;-561.0;?;689.0;-1018.0;?;?;-22.0;895.0;285.0;715.0
47.0;-539.0;-100.0;709.0;-861.0;-612.0;563.0;-87.0;907.0;208.0;?
37.0;-450.0;-114.0;?;-880.0;-720.0;542.0;-94.0;?;?;679.0
36.0;-370.0;?;696.0;?;-779.0;618.0;-118.0;1023.0;62.0;706.0
8.0;-434.0;-218.0;644.0;-892.0;-689.0;?;-148.0;898.0;145.0;742.0
55.0;-525.0;-192.0;694.0;-886.0;-665.0;680.0;?;1010.0;?;726.0
47.0;-617.0;-157.0;664.0;-919.0;-787.0;?;?;1007.0;308.0;?
58.0;-596.0;-137.0;650.0;-860.0;-735.0;?;-120.0;869.0;331.0;731.0
38.0;?;-135.0;665.0;-1039.0;-756.0;580.0;-143.0;966.0;?;738.0
121.0;?;?;681.0;-892.0;-676.0;593.0;-92.0;914.0;265.0;747.0
-19.0;-461.0;-136.0;835.0;-764.0;-773.0;606.0;-106.0;1067.0;162.0;653.0
-26.0;-451.0;-146.0;666.0;-947.0;-737.0;568.0;-157.0;1082.0;?;692.0
63.0;-424.0;-115.0;780.0;-985.0;-810.0;569.0;-141.0;1026.0;133.0;666.0
68.0;?;?;?;-837.0;-667.0;?;-71.0;847.0;165.0;685.0
186.0;-430.0;?;655.0;-894.0;-562.0;571.0;-17.0;878.0;189.0;776.0
?;-465.0;-209.0;612.0;-1010.0;-653.0;687.0;-121.0;?;221.0;?
18.0;?;?;583.0;?;-728.0;692.0;-189.0;975.0;244.0;788.0
60.0;-551.0;-261.0;573.0;-844.0;?;580.0;-197.0;993.0;270.0;767.0
