InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
220.0;898.0;?;?;?;?;?
219.0;920.0;153;39.0;-179.0;348.0;-877.0
217.0;911.0;?;?;?;?;?
213.0;931.0;153;12.0;-190.0;?;-861.0
207.0;914.0;153;14.0;-195.0;321.0;-886.0
199.0;920.0;153;-144.0;-202.0;366.0;-885.0
190.0;974.0;153;?;?;534.0;-877.0
?;1000.0;153;95.0;?;780.0;?
170.0;1047.0;151;161.0;-202.0;780.0;-862.0
164.0;991.0;?;?;-188.0;468.0;-850.0
157.0;900.0;148;46.0;-170.0;326.0;-855.0
153.0;895.0;143;217.0;-155.0;258.0;-860.0
145.0;958.0;137;304.0;-140.0;252.0;-861.0
137.0;1001.0;135;354.0;-131.0;344.0;-865.0
126.0;996.0;?;377.0;-127.0;338.0;?
?;1068.0;?;?;?;424.0;-889.0
104.0;1111.0;?;-133.0;-124.0;417.0;-914.0
92.0;1030.0;118;283.0;-121.0;338.0;-938.0
82.0;?;118;372.0;-103.0;?;?
?;1044.0;118;156.0;-76.0;235.0;-941.0
?;941.0;118;-15.0;-43.0;?;-865.0
42.0;850.0;118;-183.0;?;414.0;-863.0
?;919.0;118;-245.0;?;428.0;-911.0
6.0;?;118;-221.0;114.0;434.0;?
-15.0;?;118;-10.0;152.0;453.0;-951.0
-39.0;987.0;118;99.0;?;420.0;-1004.0
?;853.0;118;?;173.0;321.0;-1024.0
-84.0;965.0;118;-257.0;172.0;206.0;-956.0
?;1046.0;118;-244.0;185.0;?;-970.0
-105.0;900.0;118;160.0;210.0;267.0;-976.0
-112.0;?;118;314.0;240.0;378.0;-849.0
-114.0;957.0;118;285.0;267.0;502.0;-797.0
-106.0;943.0;118;207.0;297.0;545.0;-800.0
-95.0;900.0;?;-60.0;318.0;556.0;-853.0
?;918.0;118;152.0;328.0;561.0;-899.0
-86.0;?;118;?;336.0;?;-897.0
-87.0;959.0;118;-236.0;350.0;?;?
-79.0;?;118;131.0;?;426.0;-924.0
-65.0;?;118;260.0;376.0;427.0;?
-62.0;?;118;173.0;387.0;?;?
-53.0;1027.0;118;?;400.0;?;-956.0
-24.0;839.0;119;-232.0;?;?;-941.0
-2.0;?;119;70.0;421.0;508.0;-928.0
?;891.0;120;57.0;426.0;420.0;?
2.0;898.0;?;-118.0;429.0;257.0;-910.0
-2.0;?;124;-313.0;427.0;73.0;-924.0
2.0;?;126;-68.0;?;48.0;?
8.0;?;129;?;424.0;77.0;-1036.0
?;975.0;129;?;?;125.0;-1064.0
?;1197.0;122;44.0;434.0;100.0;-1042.0
-3.0;1202.0;113;486.0;438.0;221.0;-1031.0
-25.0;1289.0;108;665.0;441.0;293.0;-814.0
-40.0;?;107;610.0;439.0;?;-897.0
-42.0;1154.0;105;415.0;439.0;435.0;?
-37.0;1099.0;105;171.0;434.0;?;-950.0
-50.0;1117.0;?;-21.0;?;280.0;?
-73.0;1055.0;102;252.0;416.0;249.0;-1035.0
-103.0;1036.0;99;540.0;417.0;236.0;-913.0
-125.0;1064.0;98;298.0;426.0;240.0;-951.0
?;1128.0;96;293.0;437.0;311.0;-1117.0
-180.0;?;?;395.0;441.0;299.0;-1102.0
-225.0;1056.0;?;?;446.0;209.0;-1136.0
-279.0;?;92;387.0;?;249.0;-1128.0
-323.0;979.0;88;542.0;466.0;?;-1074.0
-361.0;?;85;567.0;473.0;315.0;-1028.0
?;1186.0;84;440.0;479.0;419.0;-1028.0
-441.0;1135.0;83;487.0;?;691.0;-958.0
-476.0;1035.0;83;649.0;?;713.0;-966.0
-510.0;1122.0;83;456.0;505.0;388.0;-970.0
-547.0;1018.0;83;494.0;517.0;339.0;-1037.0
-571.0;969.0;?;500.0;525.0;344.0;-982.0
-590.0;1041.0;83;77.0;533.0;465.0;-986.0
-597.0;1071.0;83;135.0;544.0;397.0;-1023.0
-608.0;?;?;51.0;552.0;?;-928.0
-621.0;?;83;45.0;?;261.0;-953.0
-623.0;728.0;81;-21.0;559.0;295.0;?
?;643.0;82;-257.0;561.0;347.0;?
-630.0;707.0;80;-185.0;?;?;-940.0
-638.0;?;?;52.0;559.0;?;-1017.0
-649.0;788.0;81;63.0;556.0;233.0;-1000.0
?;896.0;?;-74.0;548.0;?;-912.0
-652.0;?;90;292.0;539.0;557.0;-1038.0
?;952.0;80;?;519.0;?;-1053.0
-642.0;1115.0;121;601.0;499.0;584.0;-980.0
-641.0;1165.0;156;559.0;482.0;448.0;-799.0
-639.0;?;59;773.0;472.0;426.0;-692.0
?;1245.0;36;?;470.0;?;-646.0
-639.0;?;?;658.0;?;465.0;-684.0
-641.0;1358.0;60;642.0;487.0;?;?
-644.0;1297.0;77;772.0;504.0;?;-721.0
?;1181.0;?;500.0;523.0;312.0;-795.0
-645.0;977.0;97;590.0;542.0;328.0;-1048.0
?;825.0;121;148.0;558.0;464.0;-959.0
-618.0;725.0;?;?;562.0;?;-1073.0
-597.0;?;139;?;552.0;569.0;-1191.0
-581.0;?;141;?;?;?;-1336.0
-585.0;870.0;141;113.0;?;374.0;-1191.0
?;926.0;147;381.0;475.0;359.0;-1084.0
-580.0;1140.0;147;458.0;464.0;?;-1231.0
-575.0;1226.0;143;556.0;449.0;424.0;?
-552.0;1367.0;142;789.0;423.0;278.0;?
-526.0;1456.0;?;692.0;395.0;342.0;-953.0
-496.0;880.0;142;658.0;366.0;?;-768.0
-471.0;903.0;142;477.0;344.0;?;-673.0
-449.0;1204.0;142;?;?;551.0;-663.0
?;?;142;224.0;293.0;490.0;-712.0
-399.0;1026.0;?;290.0;263.0;478.0;-796.0
-371.0;863.0;142;99.0;233.0;?;-897.0
-337.0;?;142;66.0;213.0;342.0;-1114.0
-302.0;644.0;141;24.0;195.0;353.0;-1253.0
-265.0;631.0;143;-4.0;?;351.0;-1240.0
-231.0;676.0;140;?;188.0;106.0;-1346.0
-205.0;784.0;144;-9.0;?;-15.0;-903.0
-186.0;?;141;126.0;242.0;345.0;-774.0
-163.0;998.0;139;24.0;257.0;745.0;-1188.0
-140.0;1125.0;145;156.0;?;?;-1318.0
-110.0;1216.0;69;165.0;203.0;393.0;?
?;1303.0;-8;?;159.0;348.0;-854.0
-13.0;1464.0;?;-23.0;109.0;368.0;-670.0
26.0;1349.0;-3;-44.0;67.0;699.0;-567.0
58.0;1126.0;11;?;43.0;?;-555.0
?;1056.0;65;32.0;35.0;790.0;-635.0
89.0;1198.0;108;44.0;57.0;590.0;-746.0
88.0;1268.0;123;144.0;?;350.0;-862.0
79.0;1018.0;136;67.0;?;357.0;?
61.0;739.0;150;67.0;339.0;?;-1098.0
?;?;150;90.0;364.0;652.0;-1187.0
29.0;606.0;153;78.0;356.0;?;-1281.0
?;?;163;74.0;307.0;527.0;-1425.0
32.0;719.0;167;-89.0;242.0;556.0;-1247.0
28.0;738.0;168;-43.0;187.0;763.0;-1058.0
21.0;833.0;166;86.0;129.0;?;-993.0
6.0;1007.0;?;-8.0;75.0;518.0;-1124.0
-11.0;1178.0;159;26.0;2.0;494.0;-1236.0
-32.0;?;?;?;-54.0;444.0;-987.0
?;1500.0;?;59.0;?;?;-746.0
?;1035.0;?;153.0;-53.0;758.0;-640.0
-62.0;957.0;157;104.0;-35.0;?;-569.0
-59.0;?;157;118.0;-37.0;443.0;-579.0
-225.0;?;117;149.0;-2.0;288.0;-1161.0
-250.0;?;114;?;7.0;?;-1252.0
?;?;114;168.0;36.0;?;-1524.0
-308.0;1108.0;114;-58.0;42.0;330.0;-1425.0
-342.0;1086.0;114;-35.0;30.0;?;-1311.0
-368.0;855.0;114;-52.0;17.0;297.0;-1140.0
-389.0;1105.0;?;51.0;6.0;?;-965.0
-412.0;1082.0;114;-295.0;12.0;?;-836.0
-431.0;824.0;?;-319.0;22.0;297.0;?
-446.0;865.0;114;-470.0;35.0;286.0;-768.0
-463.0;712.0;114;-412.0;?;218.0;-828.0
-480.0;?;?;-459.0;?;146.0;-935.0
-498.0;490.0;?;-409.0;54.0;204.0;-1060.0
-513.0;?;114;-402.0;71.0;343.0;-1075.0
?;667.0;114;-531.0;?;?;-1164.0
-531.0;790.0;114;-594.0;95.0;498.0;?
-541.0;?;115;-345.0;111.0;467.0;-1104.0
-564.0;668.0;115;-247.0;?;444.0;?
-584.0;?;114;?;156.0;525.0;-966.0
?;692.0;110;-174.0;?;560.0;-879.0
-595.0;736.0;?;-55.0;186.0;590.0;?
-590.0;721.0;94;?;?;742.0;-663.0
-584.0;?;89;?;?;882.0;?
?;?;85;62.0;?;854.0;-572.0
-599.0;699.0;?;-170.0;?;808.0;-668.0
-613.0;?;83;-186.0;174.0;791.0;?
-646.0;693.0;83;-323.0;157.0;787.0;-689.0
-669.0;696.0;83;-171.0;134.0;?;-660.0
?;863.0;83;36.0;121.0;688.0;-621.0
?;?;83;105.0;97.0;640.0;-683.0
-694.0;773.0;?;-212.0;73.0;?;-798.0
-678.0;754.0;83;-243.0;55.0;565.0;-755.0
-664.0;?;83;-212.0;?;?;?
?;612.0;83;1024.0;?;593.0;-675.0
?;883.0;83;?;10.0;488.0;?
-614.0;941.0;83;-968.0;4.0;443.0;-731.0
-612.0;868.0;?;148.0;7.0;478.0;-715.0
-622.0;?;83;-723.0;14.0;?;-717.0
-627.0;1024.0;83;35.0;17.0;?;-838.0
-629.0;801.0;83;1017.0;21.0;500.0;?
-643.0;331.0;83;-27.0;23.0;534.0;?
-660.0;?;?;323.0;25.0;569.0;-737.0
-677.0;?;83;?;31.0;?;?
-683.0;430.0;80;-1268.0;35.0;701.0;-727.0
-705.0;401.0;?;-837.0;34.0;640.0;-845.0
-727.0;457.0;77;-941.0;33.0;379.0;-901.0
-743.0;533.0;79;-984.0;38.0;309.0;-1043.0
-762.0;575.0;83;-926.0;46.0;460.0;-715.0
-792.0;?;?;?;55.0;779.0;-955.0
-822.0;483.0;88;-759.0;63.0;921.0;-600.0
-851.0;?;89;-1597.0;69.0;722.0;-389.0
-833.0;797.0;91;-591.0;75.0;573.0;-335.0
-805.0;740.0;?;-933.0;86.0;590.0;-508.0
-768.0;935.0;95;-1313.0;91.0;688.0;-450.0
-718.0;890.0;100;-568.0;?;643.0;-532.0
-698.0;885.0;104;-978.0;?;?;?
-696.0;980.0;108;-933.0;39.0;547.0;?
-711.0;893.0;117;-873.0;26.0;546.0;-570.0
?;904.0;?;-1145.0;21.0;496.0;-514.0
?;970.0;126;-1001.0;9.0;445.0;-525.0
-705.0;924.0;131;?;-12.0;418.0;?
-629.0;430.0;?;-381.0;135.0;?;-728.0
-604.0;558.0;131;-998.0;141.0;671.0;-666.0
-583.0;?;131;-952.0;139.0;676.0;-824.0
-604.0;643.0;131;-947.0;123.0;602.0;-926.0
-622.0;671.0;131;-927.0;112.0;572.0;-897.0
-648.0;701.0;?;-973.0;113.0;?;-765.0
-703.0;693.0;131;-909.0;120.0;513.0;-715.0
-754.0;636.0;131;-721.0;?;498.0;-778.0
-790.0;?;?;?;130.0;551.0;-714.0
-817.0;601.0;131;-914.0;126.0;672.0;-701.0
-835.0;?;131;-878.0;121.0;659.0;-456.0
-836.0;611.0;131;-831.0;121.0;670.0;-451.0
-827.0;648.0;130;?;118.0;605.0;-485.0
-812.0;661.0;?;-858.0;109.0;573.0;-574.0
-801.0;583.0;?;-854.0;96.0;555.0;-625.0
?;705.0;134;-984.0;?;564.0;?
-796.0;621.0;?;-1012.0;64.0;567.0;?
-794.0;745.0;128;?;?;584.0;-583.0
-790.0;788.0;149;-1074.0;12.0;634.0;-587.0
-787.0;757.0;113;-790.0;1.0;653.0;?
-788.0;670.0;185;-756.0;-10.0;679.0;-499.0
-783.0;706.0;126;?;-26.0;?;-501.0
?;?;-163;-760.0;-41.0;794.0;-550.0
-766.0;?;-170;?;-49.0;806.0;?
-757.0;880.0;-110;-823.0;?;807.0;?
-753.0;1019.0;-140;-810.0;-65.0;?;-644.0
-740.0;?;-118;-465.0;-73.0;746.0;-525.0
-733.0;962.0;?;?;-83.0;743.0;-658.0
-725.0;906.0;-126;-554.0;-87.0;725.0;-719.0
-713.0;853.0;-124;-747.0;-90.0;?;-677.0
-699.0;823.0;-127;-470.0;-97.0;?;?
-686.0;813.0;-124;-445.0;-101.0;632.0;?
-661.0;870.0;-126;-478.0;-106.0;568.0;-654.0
?;853.0;-126;-550.0;-107.0;474.0;-660.0
-625.0;904.0;?;-472.0;-112.0;482.0;-730.0
-599.0;819.0;-126;-525.0;-113.0;429.0;-891.0
-564.0;928.0;-126;-469.0;-117.0;458.0;-845.0
-521.0;925.0;-126;-563.0;-122.0;452.0;-805.0
-460.0;?;-126;-540.0;?;470.0;-908.0
-399.0;965.0;-126;-601.0;-147.0;496.0;-731.0
-353.0;?;-126;?;-167.0;496.0;-736.0
-320.0;980.0;-126;-502.0;-190.0;?;?
?;939.0;-125;-500.0;-222.0;?;-737.0
-300.0;?;-125;-742.0;-250.0;534.0;-759.0
-287.0;879.0;?;-594.0;-275.0;494.0;?
-268.0;?;-126;?;-297.0;511.0;?
-244.0;849.0;-126;?;-316.0;?;?
-214.0;867.0;-126;-631.0;?;?;?
-188.0;918.0;-125;-606.0;?;568.0;-836.0
-169.0;?;-125;-517.0;-351.0;725.0;?
-153.0;723.0;?;-471.0;-365.0;796.0;-918.0
-148.0;879.0;-126;-610.0;-378.0;711.0;-920.0
?;?;?;-395.0;?;662.0;-885.0
-162.0;1066.0;-126;-593.0;-388.0;682.0;-845.0
-167.0;907.0;-126;-651.0;-393.0;546.0;-803.0
-166.0;?;?;-528.0;-392.0;450.0;?
-169.0;953.0;-126;-534.0;-391.0;?;?
-172.0;979.0;-126;-527.0;-393.0;?;-784.0
-174.0;1053.0;-126;-326.0;-393.0;485.0;?
?;880.0;?;-343.0;-396.0;422.0;-783.0
-161.0;877.0;?;-452.0;-404.0;408.0;-649.0
-150.0;?;?;-7.0;-415.0;417.0;-763.0
-139.0;858.0;?;-475.0;-418.0;364.0;?
-124.0;891.0;?;-744.0;-415.0;339.0;-970.0
-105.0;?;-126;-466.0;-410.0;302.0;-838.0
?;?;-126;-552.0;-403.0;?;-847.0
?;973.0;-126;-331.0;-403.0;?;-904.0
-37.0;975.0;-126;-142.0;-410.0;228.0;-931.0
-9.0;995.0;-126;-174.0;?;336.0;-960.0
12.0;1028.0;-126;?;-456.0;366.0;-916.0
16.0;994.0;-126;?;-480.0;427.0;-930.0
20.0;1146.0;-126;420.0;-496.0;469.0;-925.0
21.0;912.0;-126;579.0;-508.0;418.0;-871.0
9.0;909.0;-126;901.0;?;?;-872.0
-12.0;1025.0;-124;1295.0;-511.0;400.0;-872.0
-22.0;1040.0;-122;1098.0;?;396.0;?
-26.0;1058.0;-120;669.0;?;?;-901.0
-20.0;1035.0;-119;?;?;?;-902.0
-10.0;1017.0;-117;262.0;-482.0;325.0;?
?;?;?;138.0;?;?;-945.0
38.0;?;-105;104.0;-475.0;450.0;-867.0
78.0;1079.0;?;?;-473.0;406.0;-930.0
?;1263.0;-79;?;-466.0;367.0;-941.0
138.0;1266.0;-72;214.0;-456.0;306.0;-994.0
125.0;1279.0;?;345.0;-455.0;423.0;?
119.0;?;?;475.0;-461.0;182.0;?
101.0;1060.0;?;301.0;-469.0;20.0;-1041.0
?;1009.0;?;?;-478.0;28.0;-978.0
67.0;985.0;?;-1.0;-490.0;137.0;-925.0
57.0;908.0;-3;-53.0;-497.0;132.0;-952.0
50.0;994.0;-1;38.0;-500.0;108.0;?
46.0;?;0;?;-496.0;140.0;?
?;1067.0;-2;127.0;-487.0;?;-1096.0
36.0;1064.0;?;94.0;?;374.0;-1156.0
35.0;?;-9;24.0;-460.0;343.0;-1215.0
36.0;936.0;-8;?;-438.0;345.0;-1186.0
37.0;871.0;-2;-170.0;?;397.0;?
38.0;?;1;-205.0;-412.0;?;-939.0
?;957.0;?;-235.0;?;408.0;-886.0
37.0;1061.0;2;-235.0;-379.0;459.0;-837.0
40.0;?;0;-39.0;-369.0;?;?
46.0;1433.0;?;19.0;-361.0;?;-925.0
54.0;?;-1;208.0;-354.0;602.0;-989.0
61.0;1114.0;?;121.0;-346.0;635.0;-1025.0
65.0;864.0;-1;131.0;-335.0;412.0;-1001.0
?;989.0;-1;-12.0;-328.0;258.0;-933.0
67.0;1006.0;?;-44.0;-314.0;247.0;-844.0
65.0;?;-2;-72.0;?;324.0;-842.0
63.0;1054.0;-2;?;-297.0;395.0;-915.0
57.0;1020.0;-2;?;-292.0;410.0;-1016.0
55.0;?;-2;292.0;-284.0;436.0;-1126.0
51.0;?;-2;142.0;-274.0;392.0;-1343.0
48.0;942.0;-2;148.0;-269.0;468.0;-1259.0
54.0;929.0;-2;109.0;?;603.0;-1092.0
64.0;970.0;?;?;-266.0;597.0;?
299.0;776.0;?;44.0;-321.0;375.0;?
309.0;820.0;-33;0.0;-326.0;?;?
319.0;851.0;?;136.0;?;438.0;?
327.0;?;-34;?;-337.0;436.0;-1259.0
334.0;917.0;-34;5.0;-352.0;?;-1201.0
341.0;?;-33;?;-362.0;556.0;?
344.0;1137.0;-32;-16.0;-364.0;537.0;-1003.0
?;?;?;?;-364.0;456.0;-849.0
354.0;1382.0;-37;-106.0;-365.0;279.0;-746.0
359.0;1286.0;-37;-132.0;-365.0;243.0;-697.0
365.0;1173.0;?;-167.0;-371.0;376.0;-690.0
?;863.0;-37;-105.0;?;432.0;-729.0
375.0;1079.0;-37;-216.0;-370.0;383.0;-775.0
379.0;?;-37;-182.0;?;292.0;?
380.0;?;-37;-199.0;-365.0;176.0;-844.0
384.0;970.0;-37;-292.0;?;119.0;-964.0
386.0;848.0;-38;-31.0;-353.0;186.0;-1042.0
386.0;778.0;-38;-114.0;-346.0;340.0;-1169.0
245.0;990.0;19;-93.0;-249.0;339.0;-874.0
219.0;952.0;22;?;-225.0;341.0;-1251.0
189.0;1010.0;?;-223.0;?;250.0;-1280.0
161.0;1040.0;25;-213.0;-201.0;292.0;-1131.0
132.0;1092.0;34;-255.0;-200.0;249.0;-992.0
?;1148.0;47;?;-207.0;415.0;-825.0
76.0;1222.0;?;-245.0;-214.0;?;?
44.0;1385.0;?;-217.0;?;338.0;-730.0
10.0;1376.0;175;-151.0;-208.0;484.0;?
-19.0;1020.0;?;-67.0;-199.0;648.0;-871.0
?;1099.0;168;-201.0;-187.0;668.0;-910.0
-80.0;?;?;?;-176.0;570.0;-890.0
-106.0;1190.0;43;-192.0;-159.0;330.0;?
-131.0;1103.0;54;-114.0;-138.0;411.0;-991.0
-151.0;?;38;?;-114.0;554.0;-1021.0
-174.0;906.0;43;48.0;?;596.0;-1069.0
-200.0;824.0;50;-92.0;-52.0;598.0;-1156.0
-223.0;803.0;49;-245.0;-15.0;467.0;-1261.0
-250.0;839.0;55;-70.0;19.0;?;-1283.0
-264.0;888.0;59;-26.0;?;?;?
-277.0;947.0;67;?;101.0;574.0;-1022.0
-290.0;?;71;11.0;134.0;534.0;-1115.0
?;?;77;0.0;?;?;-1127.0
-309.0;1017.0;84;52.0;155.0;414.0;-1090.0
?;1101.0;85;88.0;150.0;?;?
-339.0;?;?;22.0;?;?;-856.0
-355.0;1267.0;84;40.0;?;563.0;?
-369.0;1218.0;?;?;?;740.0;-752.0
-381.0;1199.0;83;140.0;172.0;735.0;-771.0
-391.0;1007.0;?;-104.0;186.0;670.0;-816.0
-402.0;?;83;14.0;200.0;612.0;-848.0
?;1005.0;?;3.0;211.0;609.0;-889.0
?;935.0;?;107.0;222.0;685.0;-914.0
-443.0;919.0;83;118.0;235.0;?;-949.0
-462.0;838.0;82;17.0;252.0;551.0;-1039.0
-476.0;750.0;?;61.0;260.0;538.0;?
?;694.0;82;38.0;269.0;?;?
-496.0;724.0;?;-10.0;273.0;531.0;?
?;?;82;8.0;273.0;508.0;-1158.0
-503.0;880.0;82;?;268.0;458.0;-1010.0
-501.0;880.0;?;?;?;434.0;-876.0
-504.0;889.0;85;15.0;257.0;437.0;-986.0
-504.0;875.0;90;-92.0;254.0;534.0;-937.0
?;?;99;-109.0;248.0;629.0;-888.0
-517.0;975.0;110;-146.0;?;?;-836.0
-529.0;1085.0;128;-318.0;236.0;816.0;?
-543.0;?;?;?;237.0;855.0;-680.0
-559.0;1011.0;140;-510.0;241.0;917.0;-687.0
?;1043.0;124;-526.0;243.0;725.0;-762.0
-596.0;1315.0;113;-414.0;249.0;649.0;?
-610.0;1255.0;114;-427.0;?;739.0;-842.0
-619.0;1147.0;120;-353.0;?;?;?
-629.0;?;128;?;266.0;?;-827.0
-636.0;913.0;129;-344.0;264.0;695.0;-810.0
-640.0;?;?;?;264.0;716.0;-873.0
-646.0;?;142;-329.0;272.0;701.0;-984.0
-652.0;855.0;134;-408.0;277.0;659.0;-1119.0
-655.0;842.0;128;-279.0;288.0;778.0;-984.0
?;902.0;?;-306.0;304.0;733.0;-886.0
-669.0;991.0;126;-437.0;319.0;?;-1182.0
-672.0;969.0;126;?;?;726.0;-1216.0
-675.0;966.0;?;-118.0;?;?;-1156.0
-673.0;836.0;125;?;348.0;?;-1029.0
?;699.0;125;-163.0;356.0;801.0;-918.0
-669.0;803.0;125;-174.0;363.0;934.0;-914.0
-667.0;904.0;125;?;372.0;1060.0;?
-662.0;?;125;-332.0;380.0;1184.0;-863.0
-660.0;1066.0;125;-328.0;?;1001.0;-846.0
-656.0;943.0;?;-386.0;389.0;935.0;?
?;813.0;?;-356.0;395.0;997.0;-954.0
-648.0;838.0;125;-376.0;408.0;1024.0;?
?;?;?;-358.0;420.0;785.0;-960.0
-641.0;879.0;?;-392.0;434.0;?;?
-641.0;839.0;125;-417.0;?;710.0;?
-638.0;755.0;125;-232.0;479.0;?;-722.0
-640.0;712.0;125;-189.0;498.0;520.0;-874.0
-639.0;660.0;125;-203.0;504.0;596.0;-918.0
-635.0;647.0;?;?;?;697.0;-1008.0
-629.0;732.0;?;-352.0;468.0;830.0;-968.0
-627.0;958.0;125;-138.0;447.0;744.0;-861.0
?;1048.0;125;-181.0;442.0;?;-825.0
?;1149.0;124;-256.0;?;429.0;-839.0
-621.0;1161.0;?;-197.0;401.0;781.0;-838.0
-619.0;1164.0;124;-188.0;391.0;1099.0;-827.0
-614.0;1180.0;?;?;393.0;822.0;-745.0
-612.0;?;123;203.0;392.0;583.0;-735.0
?;1133.0;?;-404.0;397.0;682.0;-687.0
-605.0;?;126;?;403.0;660.0;-633.0
-606.0;1211.0;?;-518.0;410.0;749.0;-674.0
-605.0;1157.0;126;-52.0;408.0;562.0;?
?;1108.0;126;82.0;407.0;683.0;-1012.0
-600.0;1055.0;126;-347.0;410.0;1039.0;-1080.0
-595.0;1044.0;?;-680.0;?;830.0;-1135.0
-586.0;1177.0;?;-688.0;443.0;469.0;-1077.0
-581.0;1238.0;126;-181.0;?;592.0;?
?;1304.0;126;?;463.0;351.0;-1136.0
-571.0;?;126;?;?;925.0;-1067.0
-566.0;?;126;714.0;479.0;455.0;?
-563.0;1154.0;126;468.0;492.0;390.0;-1109.0
-561.0;1159.0;125;?;507.0;?;?
?;1144.0;125;206.0;523.0;887.0;-1052.0
-558.0;?;126;173.0;?;778.0;-965.0
-559.0;1097.0;126;?;569.0;724.0;?
-556.0;1110.0;130;241.0;588.0;677.0;?
-550.0;1196.0;142;332.0;610.0;612.0;?
-545.0;?;147;200.0;622.0;726.0;-1169.0
-543.0;1258.0;147;47.0;630.0;704.0;-1138.0
?;1239.0;146;81.0;639.0;860.0;?
-536.0;1190.0;144;-11.0;?;746.0;-1124.0
-542.0;1212.0;144;-106.0;666.0;572.0;-1066.0
-549.0;1200.0;144;-169.0;?;424.0;?
-551.0;1103.0;143;57.0;687.0;394.0;-1022.0
?;1080.0;144;?;?;456.0;-1036.0
-562.0;1005.0;143;198.0;695.0;433.0;-1060.0
?;849.0;144;414.0;?;488.0;-1120.0
-582.0;716.0;144;546.0;686.0;461.0;-1154.0
-591.0;?;?;?;689.0;432.0;-1111.0
-601.0;933.0;143;244.0;683.0;463.0;-1113.0
?;?;143;377.0;675.0;605.0;-1094.0
?;?;143;483.0;662.0;673.0;-1152.0
-624.0;903.0;144;627.0;?;806.0;-1149.0
-625.0;868.0;143;305.0;635.0;749.0;-1083.0
-622.0;844.0;?;?;618.0;1073.0;-1044.0
?;?;143;708.0;596.0;1028.0;-938.0
-608.0;907.0;143;772.0;566.0;?;-808.0
-599.0;960.0;?;895.0;541.0;?;?
-587.0;924.0;144;?;518.0;878.0;-715.0
-570.0;946.0;143;942.0;494.0;739.0;-870.0
-556.0;940.0;143;853.0;477.0;?;-927.0
?;983.0;143;896.0;454.0;510.0;?
-547.0;945.0;143;?;432.0;591.0;-826.0
-545.0;912.0;?;?;?;563.0;-857.0
-538.0;923.0;143;866.0;384.0;144.0;-854.0
-529.0;910.0;142;866.0;363.0;36.0;-846.0
-520.0;?;?;?;336.0;-109.0;-851.0
?;979.0;142;783.0;298.0;92.0;-856.0
-498.0;939.0;?;890.0;256.0;461.0;-860.0
-484.0;934.0;141;751.0;220.0;548.0;-862.0
-466.0;970.0;141;?;?;476.0;-882.0
-448.0;942.0;143;986.0;?;336.0;-869.0
-428.0;946.0;138;873.0;131.0;?;-875.0
-405.0;951.0;146;1073.0;121.0;221.0;?
-379.0;1103.0;133;836.0;?;21.0;-905.0
-357.0;1190.0;149;827.0;?;267.0;-868.0
-325.0;1130.0;157;?;144.0;?;-879.0
-297.0;1184.0;150;693.0;?;-98.0;-911.0
-266.0;1108.0;214;606.0;189.0;?;-899.0
-235.0;?;18;676.0;207.0;?;-903.0
-209.0;1144.0;-215;836.0;207.0;282.0;?
-188.0;1109.0;-162;689.0;197.0;230.0;-893.0
-172.0;1107.0;-161;593.0;?;271.0;-890.0
-157.0;1092.0;-165;622.0;164.0;-85.0;-931.0
-140.0;1050.0;-142;509.0;167.0;122.0;-972.0
?;1073.0;-147;93.0;197.0;-46.0;-1099.0
?;?;?;177.0;246.0;192.0;-1051.0
-94.0;1222.0;-139;-81.0;265.0;-14.0;-1089.0
-76.0;?;?;411.0;278.0;12.0;-1038.0
-67.0;1107.0;?;?;291.0;17.0;-1007.0
?;1042.0;-133;1213.0;307.0;121.0;-1037.0
-43.0;1049.0;-155;949.0;308.0;?;?
?;?;-133;880.0;304.0;73.0;-1004.0
-12.0;?;-165;?;305.0;25.0;-996.0
4.0;?;-183;684.0;292.0;76.0;-974.0
?;1043.0;93;?;?;170.0;?
34.0;1099.0;214;539.0;265.0;267.0;-1019.0
?;1062.0;144;217.0;?;324.0;-1076.0
?;980.0;176;302.0;259.0;376.0;-1151.0
85.0;944.0;163;?;253.0;379.0;?
?;1010.0;?;-21.0;244.0;367.0;?
114.0;1028.0;165;-185.0;?;277.0;-911.0
129.0;1092.0;157;-144.0;207.0;?;?
?;?;163;402.0;189.0;416.0;?
142.0;1257.0;159;322.0;?;555.0;-986.0
125.0;952.0;160;811.0;139.0;187.0;-829.0
101.0;869.0;160;746.0;112.0;130.0;-1005.0
73.0;841.0;160;?;93.0;?;-1023.0
35.0;975.0;160;551.0;79.0;?;-1001.0
-7.0;1045.0;160;334.0;?;?;?
-42.0;?;160;667.0;61.0;356.0;-984.0
-69.0;1082.0;160;662.0;60.0;333.0;-946.0
-82.0;1090.0;160;194.0;?;93.0;-1056.0
?;1041.0;160;957.0;68.0;212.0;-1052.0
-90.0;1044.0;?;886.0;88.0;101.0;-1231.0
-104.0;?;160;425.0;109.0;194.0;?
-118.0;1039.0;160;463.0;127.0;288.0;-786.0
?;1001.0;160;?;140.0;386.0;-746.0
-161.0;1050.0;160;652.0;151.0;?;-821.0
-169.0;1017.0;160;?;167.0;275.0;-951.0
-176.0;?;160;723.0;184.0;226.0;-999.0
