InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
280.0;760.0;-166;-381.0;-484.0;345.0;-652.0
-98.0;757.0;-166;475.0;-350.0;813.0;-858.0
-46.0;588.0;-167;-706.0;118.0;483.0;-561.0
-250.0;1007.0;119;173.0;436.0;236.0;-958.0
41.0;1149.0;-81;241.0;-329.0;801.0;-1065.0
324.0;600.0;-157;-330.0;-451.0;-21.0;-542.0
-519.0;919.0;145;-673.0;496.0;891.0;-802.0
-475.0;1049.0;83;141.0;574.0;305.0;-991.0
-243.0;1041.0;119;44.0;432.0;227.0;-984.0
-485.0;747.0;75;-490.0;-238.0;588.0;-1127.0
-282.0;1007.0;119;105.0;478.0;259.0;-974.0
-469.0;1026.0;83;369.0;589.0;370.0;-974.0
-293.0;753.0;-167;-268.0;-439.0;1076.0;-702.0
283.0;840.0;-72;237.0;-591.0;305.0;-828.0
-130.0;1078.0;119;56.0;385.0;161.0;-807.0
-478.0;636.0;75;-773.0;-291.0;965.0;-718.0
-336.0;981.0;145;-610.0;51.0;719.0;-924.0
-228.0;996.0;-89;292.0;-376.0;123.0;-904.0
-101.0;1064.0;-61;195.0;-410.0;38.0;-1247.0
-792.0;965.0;-83;-98.0;709.0;293.0;-1223.0
-415.0;997.0;-94;-277.0;502.0;446.0;-938.0
-46.0;904.0;-81;160.0;403.0;245.0;-961.0
163.0;862.0;-174;175.0;-455.0;787.0;-1024.0
-250.0;969.0;-57;-849.0;172.0;335.0;-978.0
-113.0;1619.0;-72;231.0;35.0;316.0;-1211.0
-401.0;1015.0;-94;-144.0;454.0;430.0;-943.0
-457.0;964.0;-90;-40.0;490.0;389.0;-943.0
42.0;966.0;-153;-819.0;-264.0;832.0;-689.0
55.0;1043.0;156;33.0;-496.0;912.0;-866.0
185.0;971.0;157;1.0;-614.0;653.0;-956.0
-220.0;1488.0;-67;467.0;-557.0;546.0;-1053.0
-292.0;929.0;-57;-982.0;146.0;331.0;-925.0
60.0;894.0;4;489.0;-426.0;307.0;-1092.0
-132.0;889.0;120;185.0;79.0;-109.0;-842.0
21.0;849.0;-157;-513.0;-590.0;845.0;-799.0
-160.0;814.0;-56;-56.0;-605.0;25.0;-827.0
-111.0;549.0;-70;150.0;-319.0;232.0;-408.0
12.0;1038.0;122;83.0;330.0;175.0;-1076.0
-103.0;776.0;-84;328.0;-175.0;286.0;-526.0
586.0;860.0;-114;-584.0;-720.0;394.0;-840.0
-152.0;1217.0;120;348.0;-58.0;134.0;-950.0
-178.0;542.0;-157;-9.0;-438.0;911.0;-581.0
-159.0;603.0;-155;-219.0;-401.0;915.0;-582.0
-318.0;1367.0;-135;140.0;-308.0;406.0;-850.0
32.0;719.0;167;-89.0;242.0;556.0;-1247.0
-138.0;1142.0;-121;132.0;-585.0;282.0;-798.0
-143.0;561.0;-151;-93.0;-370.0;901.0;-606.0
-148.0;611.0;-156;83.0;-379.0;914.0;-567.0
-343.0;448.0;64;-21.0;-72.0;821.0;-262.0
148.0;919.0;48;98.0;-607.0;319.0;-1284.0
-527.0;1257.0;35;103.0;-254.0;403.0;-1041.0
-525.0;681.0;36;149.0;-300.0;420.0;-645.0
-73.0;1055.0;102;252.0;416.0;249.0;-1035.0
-546.0;778.0;-25;-129.0;152.0;144.0;-1005.0
-173.0;680.0;-151;-175.0;-395.0;927.0;-551.0
253.0;523.0;-166;-205.0;-191.0;252.0;-925.0
-687.0;813.0;84;19.0;673.0;98.0;-807.0
-241.0;994.0;141;-628.0;280.0;446.0;-927.0
-172.0;656.0;-159;-299.0;-457.0;901.0;-568.0
57.0;798.0;-157;-877.0;-560.0;659.0;-728.0
-108.0;790.0;-166;-442.0;-561.0;908.0;-921.0
96.0;1033.0;46;241.0;-272.0;131.0;-664.0
56.0;950.0;-166;39.0;-546.0;1004.0;-849.0
-75.0;1360.0;50;38.0;-147.0;147.0;-1070.0
192.0;1012.0;-154;131.0;3.0;109.0;-1079.0
423.0;1028.0;-123;371.0;-413.0;803.0;-945.0
226.0;948.0;-166;-139.0;-559.0;921.0;-910.0
-563.0;842.0;155;123.0;-64.0;-61.0;-823.0
-597.0;1071.0;83;135.0;544.0;397.0;-1023.0
541.0;1125.0;-81;-187.0;-540.0;802.0;-1056.0
5.0;806.0;-166;-228.0;-647.0;858.0;-807.0
242.0;667.0;-157;-139.0;-691.0;798.0;-600.0
180.0;825.0;-168;-570.0;-417.0;271.0;-765.0
447.0;785.0;-114;-202.0;-772.0;222.0;-742.0
244.0;776.0;-157;-329.0;-472.0;293.0;-618.0
289.0;787.0;-166;-323.0;-507.0;406.0;-650.0
288.0;967.0;-157;-691.0;-702.0;841.0;-950.0
-31.0;630.0;-156;39.0;-325.0;905.0;-434.0
495.0;1145.0;-103;225.0;-616.0;584.0;-1020.0
-587.0;1409.0;82;-11.0;521.0;612.0;-679.0
190.0;855.0;-167;-939.0;-608.0;422.0;-720.0
405.0;914.0;-177;-375.0;-573.0;580.0;-1099.0
-445.0;997.0;128;301.0;-150.0;198.0;-982.0
-308.0;1023.0;147;79.0;-29.0;230.0;-1331.0
116.0;823.0;-148;-779.0;-473.0;537.0;-853.0
139.0;779.0;-19;-238.0;-532.0;223.0;-1136.0
335.0;545.0;-152;-222.0;-270.0;881.0;-376.0
242.0;499.0;-156;-330.0;-280.0;891.0;-346.0
371.0;759.0;-157;127.0;-149.0;364.0;-688.0
-660.0;1361.0;19;-214.0;421.0;98.0;-1093.0
-335.0;1074.0;125;124.0;169.0;51.0;-980.0
-320.0;1105.0;125;292.0;144.0;54.0;-988.0
-329.0;1101.0;125;461.0;156.0;79.0;-1012.0
-140.0;1050.0;-142;509.0;167.0;122.0;-972.0
-786.0;949.0;114;-503.0;-530.0;547.0;-840.0
-164.0;597.0;-152;-36.0;-388.0;891.0;-561.0
-387.0;-34.0;162;-924.0;-545.0;682.0;9.0
107.0;993.0;-89;369.0;-295.0;656.0;-1078.0
391.0;540.0;-158;-354.0;-262.0;898.0;-384.0
-398.0;1221.0;164;206.0;65.0;303.0;-691.0
-169.0;929.0;140;165.0;149.0;335.0;-435.0
-176.0;543.0;-152;-261.0;-321.0;856.0;-568.0
218.0;872.0;153;-103.0;-161.0;1398.0;-769.0
221.0;1074.0;-55;-51.0;-522.0;848.0;-961.0
-420.0;1014.0;159;106.0;-7.0;404.0;-1315.0
178.0;1212.0;-122;25.0;-387.0;826.0;-1029.0
180.0;958.0;-166;470.0;-429.0;1047.0;-902.0
2.0;1055.0;78;-408.0;278.0;135.0;-891.0
