InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
-26;-277.0;-807.0;-13.0;-24.0;-49.0;-29;11.0
-27;-407.0;-491.0;-186.0;572.0;-90.0;-27;-382.0
-22;-60.0;820.0;-139.0;93.0;-53.0;-28;253.0
-28;-302.0;-234.0;40.0;-491.0;105.0;-33;55.0
-21;-394.0;68.0;327.0;-382.0;66.0;-28;-152.0
-27;-472.0;-85.0;330.0;5.0;-53.0;-28;-64.0
-26;-270.0;-846.0;147.0;-112.0;-16.0;-29;-203.0
-24;-40.0;-338.0;34.0;-126.0;-18.0;-28;321.0
-28;-226.0;-805.0;-133.0;2.0;-151.0;-27;148.0
-1;-251.0;-827.0;-124.0;324.0;-115.0;-35;205.0
-16;-329.0;330.0;81.0;-104.0;-34.0;-22;22.0
-52;-291.0;-822.0;2.0;142.0;10.0;-27;8.0
-32;-216.0;-884.0;49.0;-8.0;106.0;-30;-156.0
-33;-331.0;-790.0;25.0;24.0;8.0;-27;-185.0
-34;-314.0;-1123.0;351.0;-48.0;285.0;-28;-3.0
-9;-290.0;-893.0;102.0;-190.0;62.0;-29;-138.0
-24;-202.0;-4.0;236.0;-25.0;-98.0;-28;183.0
-26;-296.0;-889.0;24.0;-252.0;-190.0;-29;-252.0
-25;-163.0;-15.0;-226.0;-31.0;543.0;-28;-106.0
-22;-184.0;-22.0;250.0;220.0;71.0;-28;-338.0
-20;-286.0;-823.0;-14.0;-336.0;-67.0;-25;-213.0
-20;-278.0;-815.0;20.0;-102.0;-45.0;-25;-132.0
-28;-299.0;-213.0;-8.0;-645.0;67.0;-33;114.0
-9;-179.0;-696.0;-190.0;26.0;-286.0;-35;1480.0
-46;-404.0;-232.0;438.0;-309.0;405.0;-26;647.0
-32;-275.0;-591.0;-185.0;1131.0;96.0;-30;-435.0
-29;-284.0;-282.0;3.0;-20.0;-3.0;-37;461.0
-18;-220.0;-338.0;4.0;-34.0;-61.0;-29;847.0
-37;-293.0;-180.0;361.0;-185.0;587.0;-16;-629.0
-42;-336.0;-704.0;-50.0;143.0;167.0;-50;-326.0
-26;-213.0;-863.0;17.0;-37.0;119.0;-29;103.0
-11;-259.0;-841.0;290.0;-9.0;525.0;-26;-395.0
-61;-242.0;-739.0;116.0;124.0;-77.0;-57;-4.0
-27;-181.0;-620.0;-184.0;179.0;-78.0;-32;-265.0
-34;-365.0;-487.0;-354.0;83.0;-300.0;-70;-132.0
-21;-438.0;-35.0;274.0;-9.0;698.0;-28;270.0
-42;-374.0;-164.0;53.0;147.0;493.0;-63;-381.0
-26;-253.0;-839.0;-86.0;13.0;-114.0;-29;-93.0
-28;-206.0;-183.0;3.0;-433.0;-13.0;-37;-122.0
-27;-377.0;-698.0;-158.0;32.0;-27.0;-27;-170.0
-17;-362.0;-653.0;170.0;-7.0;141.0;-22;-556.0
-26;-260.0;-837.0;-11.0;-29.0;-32.0;-29;-155.0
-16;-411.0;-596.0;-107.0;368.0;-51.0;-29;-386.0
-22;-401.0;755.0;-968.0;472.0;-209.0;-27;335.0
-27;-271.0;-734.0;-249.0;340.0;-202.0;-27;35.0
-27;-438.0;-659.0;-149.0;-44.0;-172.0;-27;98.0
-27;-444.0;-603.0;-32.0;-316.0;-54.0;-27;132.0
-27;-438.0;-583.0;-9.0;-306.0;-4.0;-27;261.0
-37;-249.0;-153.0;-263.0;263.0;58.0;-27;78.0
-13;86.0;-912.0;-80.0;21.0;-165.0;-52;-331.0
-26;-244.0;-863.0;-54.0;-20.0;-65.0;-29;-95.0
-33;-259.0;-241.0;212.0;-363.0;203.0;-45;-175.0
-29;-76.0;-258.0;-186.0;161.0;-244.0;-40;172.0
-22;-159.0;-225.0;-266.0;192.0;-439.0;-45;424.0
-36;-141.0;-264.0;-380.0;-56.0;-342.0;-42;324.0
-23;-398.0;-120.0;375.0;-685.0;454.0;-33;-303.0
-26;-262.0;-832.0;15.0;-27.0;11.0;-29;-129.0
-39;-179.0;-370.0;216.0;-86.0;609.0;-28;-306.0
-35;-137.0;-339.0;-172.0;63.0;-200.0;-61;-337.0
-29;-301.0;-290.0;0.0;-416.0;-25.0;-33;130.0
-25;-166.0;-72.0;2.0;482.0;340.0;-35;176.0
-12;-223.0;-803.0;-148.0;-178.0;-187.0;-32;-73.0
-26;-228.0;-865.0;5.0;-62.0;88.0;-29;16.0
-31;-133.0;-186.0;447.0;-31.0;410.0;-46;-265.0
-23;-352.0;221.0;443.0;-419.0;347.0;-32;-425.0
-26;-254.0;-830.0;-31.0;-8.0;-3.0;-29;-194.0
-23;-485.0;14.0;246.0;89.0;364.0;-29;-255.0
-26;-272.0;-812.0;21.0;-7.0;22.0;-29;-203.0
-30;-242.0;-199.0;-62.0;-46.0;-794.0;-36;252.0
-42;-313.0;-493.0;363.0;-1024.0;-40.0;-23;85.0
-25;-368.0;-385.0;56.0;-422.0;28.0;-27;-84.0
-28;-339.0;-246.0;-30.0;454.0;-60.0;-35;-28.0
-26;-334.0;-886.0;85.0;-100.0;-7.0;-29;-190.0
-20;-258.0;-757.0;-18.0;13.0;-5.0;-27;119.0
-26;-275.0;-816.0;0.0;14.0;53.0;-29;-100.0
-47;-395.0;-704.0;132.0;-10.0;409.0;-13;114.0
-73;-277.0;-293.0;193.0;-51.0;352.0;-33;29.0
-27;-278.0;-921.0;29.0;-62.0;17.0;-29;-94.0
-29;-297.0;-204.0;-39.0;314.0;136.0;-37;634.0
-20;-121.0;-649.0;-112.0;214.0;-88.0;-53;-13.0
-25;-246.0;-772.0;-39.0;84.0;46.0;-27;-459.0
-22;-220.0;-544.0;250.0;208.0;979.0;-29;328.0
-20;-239.0;-764.0;-33.0;14.0;-25.0;-28;328.0
-26;-219.0;-827.0;85.0;440.0;79.0;-36;-754.0
-25;-255.0;-787.0;-52.0;69.0;-61.0;-27;-5.0
-25;-259.0;-795.0;-75.0;48.0;-39.0;-27;147.0
-21;-289.0;-842.0;-52.0;-85.0;-128.0;-27;-340.0
-25;-314.0;-793.0;-34.0;-40.0;-95.0;-27;3.0
-25;-256.0;-760.0;152.0;-27.0;-14.0;-27;155.0
-22;-215.0;-897.0;34.0;-78.0;8.0;-23;335.0
-22;-212.0;-890.0;-12.0;-113.0;-278.0;-23;858.0
-25;-248.0;-749.0;17.0;-135.0;58.0;-27;251.0
-25;-251.0;-751.0;2.0;-55.0;-7.0;-27;136.0
-20;-103.0;-757.0;-341.0;448.0;-210.0;-45;68.0
-20;-259.0;-746.0;-26.0;2.0;0.0;-27;234.0
10;19.0;-408.0;-90.0;-268.0;-449.0;-19;611.0
-70;-163.0;-649.0;178.0;-169.0;-187.0;-39;-299.0
-67;-138.0;-637.0;158.0;-176.0;222.0;-38;-217.0
-29;-124.0;-326.0;-157.0;446.0;-87.0;-44;-34.0
-76;-271.0;-743.0;84.0;7.0;-27.0;-31;422.0
-26;-268.0;-803.0;-26.0;25.0;-11.0;-29;49.0
-22;-316.0;-733.0;-49.0;-150.0;-218.0;-28;244.0
-24;-274.0;-630.0;-40.0;-58.0;-180.0;-27;210.0
-24;-256.0;-454.0;-66.0;375.0;-31.0;-27;-215.0
-23;-250.0;-949.0;-52.0;151.0;-29.0;-26;673.0
-26;-272.0;-802.0;-6.0;30.0;5.0;-29;62.0
-33;23.0;-325.0;157.0;-32.0;-199.0;-36;-421.0
-18;-106.0;-159.0;-202.0;418.0;-81.0;-15;-499.0
-26;-261.0;-804.0;-34.0;-6.0;-14.0;-29;-93.0
-29;-311.0;-207.0;-86.0;378.0;-105.0;-37;-313.0
-26;-271.0;-810.0;-12.0;-15.0;-25.0;-29;-171.0
-30;-354.0;-926.0;-198.0;244.0;-28.0;-18;440.0
-35;-123.0;-621.0;61.0;-887.0;-220.0;-33;301.0
-27;-273.0;-912.0;17.0;26.0;2.0;-29;-134.0
-82;-337.0;-499.0;250.0;-173.0;-72.0;-36;724.0
-28;-283.0;-616.0;-87.0;399.0;263.0;-34;-295.0
-21;-390.0;-913.0;138.0;-30.0;116.0;-23;308.0
-20;-311.0;-840.0;-46.0;-4.0;-44.0;-27;-30.0
-20;-310.0;-849.0;-9.0;-6.0;1.0;-27;-142.0
-21;-389.0;-578.0;-317.0;-114.0;-90.0;-30;-299.0
-20;-311.0;-674.0;-8.0;-78.0;240.0;-26;-358.0
-20;-315.0;-867.0;37.0;-16.0;56.0;-27;-154.0
-34;-110.0;-291.0;-189.0;-1147.0;-331.0;-44;134.0
-27;-276.0;-904.0;42.0;27.0;-8.0;-29;-120.0
-26;-262.0;-811.0;-5.0;-19.0;-12.0;-29;-196.0
10;-212.0;-854.0;-97.0;-60.0;-129.0;-29;348.0
-25;-222.0;-121.0;-77.0;-218.0;465.0;-34;-622.0
-21;-322.0;-824.0;20.0;-59.0;-151.0;-28;-773.0
-21;-300.0;-891.0;34.0;-140.0;4.0;-29;-124.0
-26;-268.0;-817.0;-17.0;-17.0;32.0;-29;-67.0
-21;-441.0;-423.0;-73.0;158.0;-55.0;-27;371.0
-13;-252.0;-880.0;-14.0;182.0;273.0;-21;286.0
-24;-491.0;81.0;172.0;-68.0;205.0;-30;-245.0
-21;-282.0;-824.0;-49.0;-152.0;-200.0;-29;9.0
-21;-282.0;-817.0;-58.0;-106.0;-194.0;-29;-30.0
-21;-281.0;-810.0;-38.0;-51.0;-59.0;-29;-212.0
-21;-321.0;-858.0;51.0;4.0;-50.0;-29;38.0
-21;-285.0;-832.0;51.0;-69.0;-19.0;-29;30.0
-21;-285.0;-830.0;42.0;-68.0;-22.0;-29;41.0
-21;-277.0;-829.0;22.0;-60.0;-42.0;-29;25.0
-21;-278.0;-830.0;7.0;-48.0;-39.0;-29;1.0
-21;-285.0;-821.0;21.0;30.0;-1.0;-29;-44.0
-21;-287.0;-831.0;30.0;-51.0;17.0;-29;-143.0
-21;-277.0;-836.0;-13.0;-43.0;4.0;-29;-105.0
-21;-276.0;-838.0;-9.0;-45.0;4.0;-29;-119.0
-21;-279.0;-843.0;14.0;-24.0;-4.0;-29;-118.0
-21;-273.0;-856.0;4.0;-25.0;11.0;-29;-135.0
-21;-263.0;-858.0;-21.0;-16.0;-10.0;-29;-96.0
-21;-267.0;-861.0;0.0;-47.0;21.0;-29;-97.0
-21;-270.0;-860.0;-8.0;-35.0;3.0;-29;-109.0
-21;-270.0;-860.0;22.0;-25.0;-18.0;-29;-81.0
-21;-268.0;-861.0;9.0;-45.0;9.0;-26;-32.0
-21;-276.0;-860.0;-28.0;-53.0;-29.0;-28;-19.0
-21;-264.0;-858.0;-6.0;-41.0;32.0;-28;-33.0
-52;-480.0;-477.0;-243.0;92.0;112.0;-13;-855.0
-24;-362.0;404.0;-194.0;-367.0;389.0;-24;151.0
-30;-117.0;-317.0;107.0;546.0;-23.0;-45;-384.0
-20;-408.0;-581.0;5.0;25.0;23.0;-28;-436.0
-19;-382.0;-863.0;280.0;-90.0;354.0;-23;-1679.0
-23;-391.0;-363.0;278.0;-315.0;269.0;-28;-1862.0
-21;-296.0;-881.0;21.0;-43.0;-1.0;-30;120.0
-21;-260.0;-844.0;-13.0;-57.0;96.0;-30;-101.0
-24;99.0;-410.0;-27.0;-1.0;77.0;-29;-497.0
-21;-275.0;-861.0;-36.0;-26.0;-5.0;-30;-218.0
-21;-260.0;-861.0;-77.0;-29.0;-158.0;-30;-14.0
-21;-255.0;-861.0;-44.0;-19.0;-124.0;-30;19.0
-21;-256.0;-865.0;-22.0;1.0;-38.0;-30;-89.0
-21;-263.0;-895.0;0.0;23.0;49.0;-30;-94.0
-21;-277.0;-898.0;20.0;-14.0;51.0;-30;-129.0
-21;-290.0;-903.0;4.0;-30.0;54.0;-30;-55.0
-29;-457.0;163.0;-143.0;194.0;-133.0;-35;-19.0
-21;-278.0;-915.0;-4.0;58.0;41.0;-30;-189.0
-26;-306.0;-939.0;-20.0;45.0;79.0;-29;-54.0
-21;-267.0;-825.0;-2.0;-2.0;59.0;-30;176.0
-21;-276.0;-825.0;2.0;-74.0;-38.0;-30;-58.0
-21;-269.0;-832.0;14.0;-116.0;-41.0;-30;-72.0
-21;-279.0;-835.0;-8.0;16.0;-1.0;-30;11.0
-21;-273.0;-822.0;-5.0;6.0;61.0;-30;59.0
-21;-272.0;-821.0;-38.0;-10.0;-72.0;-30;3.0
-21;-287.0;-825.0;-22.0;3.0;-7.0;-30;-89.0
-21;-284.0;-824.0;-15.0;-18.0;-7.0;-30;-1.0
-17;-319.0;-889.0;89.0;-48.0;137.0;-29;-217.0
-21;-286.0;-850.0;62.0;-110.0;44.0;-30;-192.0
-21;-278.0;-858.0;-4.0;-70.0;17.0;-30;-138.0
-21;-272.0;-858.0;34.0;-45.0;-55.0;-30;3.0
-21;-264.0;-854.0;28.0;-25.0;-124.0;-30;-203.0
-21;-279.0;-868.0;-10.0;-31.0;81.0;-30;-71.0
-21;-273.0;-870.0;2.0;-20.0;20.0;-30;-76.0
-18;-150.0;-910.0;-76.0;197.0;36.0;-30;-299.0
-22;-312.0;-705.0;-46.0;1.0;-78.0;-28;211.0
-22;-317.0;-713.0;-102.0;-31.0;-172.0;-28;201.0
-22;-321.0;-726.0;-105.0;-60.0;-174.0;-28;50.0
-23;-199.0;-727.0;18.0;-283.0;-482.0;-31;489.0
-23;-320.0;-737.0;-54.0;-197.0;-235.0;-28;-66.0
-23;-292.0;-739.0;-29.0;-350.0;-242.0;-28;-267.0
-25;-186.0;306.0;176.0;19.0;26.0;-30;38.0
-25;-272.0;-53.0;-2.0;207.0;71.0;-35;-384.0
-18;872.0;-512.0;220.0;-247.0;-37.0;-18;-784.0
-22;-160.0;-879.0;51.0;-86.0;-104.0;-23;-120.0
-23;-333.0;-783.0;-15.0;-95.0;-270.0;-29;119.0
-23;-344.0;-790.0;-51.0;-40.0;-161.0;-29;10.0
-23;-338.0;-801.0;-8.0;-17.0;-54.0;-29;-28.0
-26;-236.0;-876.0;-37.0;27.0;-47.0;-29;-91.0
-27;-271.0;-909.0;-11.0;-40.0;-58.0;-30;-80.0
-23;-324.0;-804.0;50.0;-46.0;-3.0;-29;-58.0
-20;-252.0;-867.0;17.0;-32.0;-57.0;-23;-130.0
-21;-240.0;-865.0;0.0;-46.0;61.0;-23;78.0
-55;-174.0;-914.0;31.0;-75.0;66.0;-30;-118.0
-23;-318.0;-801.0;39.0;-37.0;-18.0;-29;-19.0
-23;-317.0;-809.0;40.0;-46.0;-8.0;-29;78.0
-23;-339.0;-832.0;-5.0;15.0;-8.0;-29;157.0
-20;-223.0;-834.0;-36.0;-11.0;-51.0;-23;-127.0
-20;-239.0;-835.0;-25.0;3.0;-118.0;-23;-144.0
-23;-314.0;-801.0;-109.0;16.0;-111.0;-29;67.0
-18;-216.0;-851.0;88.0;-49.0;-58.0;-23;-134.0
-21;-259.0;-878.0;-60.0;21.0;9.0;-23;-117.0
-21;-250.0;-885.0;28.0;-68.0;-88.0;-23;-85.0
-21;-235.0;-883.0;0.0;-23.0;-20.0;-23;28.0
-26;-278.0;-871.0;-14.0;23.0;80.0;-29;-311.0
-22;-260.0;-702.0;228.0;-260.0;15.0;-29;-91.0
-21;-205.0;-782.0;-89.0;72.0;-160.0;-27;207.0
-23;-220.0;-795.0;76.0;-38.0;147.0;-27;-316.0
-27;-63.0;-803.0;187.0;-131.0;162.0;-51;242.0
-21;-245.0;-848.0;77.0;-121.0;-26.0;-23;30.0
-21;-225.0;-850.0;13.0;39.0;66.0;-23;-48.0
-21;-284.0;-822.0;44.0;-18.0;20.0;-27;-106.0
-21;-220.0;-850.0;-26.0;92.0;41.0;-23;-71.0
-21;-240.0;-852.0;-2.0;104.0;11.0;-23;-172.0
-29;-169.0;-991.0;-33.0;114.0;-150.0;-28;316.0
-21;-238.0;-860.0;-5.0;11.0;44.0;-23;-82.0
-21;-227.0;-859.0;29.0;12.0;65.0;-23;-3.0
-20;-273.0;-823.0;9.0;-44.0;-26.0;-26;15.0
-36;-225.0;-1225.0;-127.0;-131.0;-160.0;-28;330.0
-20;-281.0;-826.0;-38.0;-37.0;3.0;-27;21.0
-54;-170.0;-915.0;6.0;-18.0;54.0;-30;-133.0
-35;-296.0;-917.0;-11.0;-40.0;-33.0;-29;-90.0
-33;-273.0;-916.0;-1.0;-54.0;-24.0;-29;-138.0
-20;-287.0;-825.0;-46.0;-31.0;-19.0;-26;52.0
-20;-278.0;-826.0;-44.0;2.0;-6.0;-26;-69.0
-20;-242.0;-816.0;-52.0;97.0;45.0;-26;-176.0
-35;-219.0;-931.0;14.0;-46.0;-19.0;-30;-32.0
-29;-537.0;453.0;121.0;104.0;105.0;-29;-48.0
-29;-508.0;1065.0;181.0;-97.0;-60.0;-29;25.0
-27;-241.0;-908.0;6.0;22.0;-24.0;-30;-6.0
-21;-362.0;-953.0;-49.0;55.0;-109.0;-30;-636.0
-20;-238.0;-764.0;-23.0;67.0;64.0;-26;-182.0
-29;-121.0;-512.0;151.0;72.0;343.0;-28;-1060.0
-33;-201.0;-801.0;-53.0;17.0;-57.0;-27;103.0
-28;-268.0;-720.0;-226.0;252.0;-355.0;-27;258.0
-21;-129.0;-716.0;60.0;41.0;138.0;-26;-282.0
-83;-279.0;-547.0;147.0;-290.0;184.0;-38;272.0
-19;-144.0;-685.0;82.0;-298.0;-30.0;-26;118.0
-25;-155.0;-886.0;161.0;56.0;281.0;-51;-642.0
-19;-159.0;-725.0;89.0;-83.0;55.0;-26;-307.0
-19;-182.0;-735.0;48.0;-116.0;-9.0;-26;-222.0
-19;-161.0;-731.0;4.0;-102.0;24.0;-26;-256.0
-50;-332.0;262.0;-450.0;121.0;-546.0;-44;348.0
-19;-240.0;-771.0;43.0;-41.0;-18.0;-26;75.0
-26;-263.0;-886.0;-58.0;15.0;24.0;-29;-131.0
-24;-250.0;-264.0;-67.0;-644.0;19.0;-35;-562.0
-19;-260.0;-782.0;-10.0;-23.0;-11.0;-26;80.0
-26;-257.0;-890.0;-28.0;8.0;13.0;-29;-132.0
-19;-228.0;-761.0;20.0;-51.0;30.0;-26;-252.0
-25;-215.0;-761.0;-37.0;3.0;66.0;-27;-363.0
-19;-236.0;-784.0;16.0;-14.0;-18.0;-27;-264.0
-39;-199.0;-930.0;-52.0;39.0;-13.0;-29;-62.0
-20;-226.0;-799.0;-16.0;0.0;-28.0;-26;-118.0
-20;-226.0;-799.0;-23.0;-4.0;-5.0;-26;-71.0
-20;-230.0;-801.0;-14.0;-16.0;-5.0;-26;-60.0
-20;-234.0;-799.0;-21.0;-18.0;-19.0;-26;-25.0
-20;-234.0;-799.0;-14.0;-32.0;-19.0;-27;-41.0
-20;-233.0;-798.0;-12.0;-21.0;-55.0;-26;19.0
-20;-233.0;-795.0;0.0;-37.0;-40.0;-26;-80.0
-20;-235.0;-793.0;4.0;-47.0;28.0;-26;18.0
-24;-281.0;337.0;-26.0;-39.0;53.0;-32;-418.0
-34;-219.0;-336.0;-268.0;337.0;-159.0;-36;541.0
-22;-291.0;348.0;180.0;-321.0;-143.0;-30;-6.0
-81;-302.0;-456.0;235.0;-194.0;271.0;-28;1057.0
-26;-258.0;-903.0;-47.0;-36.0;-87.0;-29;-249.0
-37;-264.0;-192.0;119.0;-820.0;122.0;-42;-110.0
-29;-331.0;-219.0;106.0;1035.0;841.0;-37;-465.0
-24;-482.0;-76.0;81.0;-178.0;144.0;-14;325.0
19;-331.0;-425.0;120.0;-17.0;27.0;-26;-2566.0
-54;-187.0;-912.0;30.0;-128.0;75.0;-30;-29.0
-15;-255.0;-928.0;59.0;-49.0;29.0;-29;-129.0
-22;-183.0;-498.0;211.0;132.0;948.0;-28;-137.0
-21;-158.0;-628.0;-148.0;-2533.0;-3336.0;-29;2839.0
-27;-73.0;-172.0;-311.0;226.0;-239.0;-43;-343.0
-32;-214.0;-888.0;72.0;-27.0;143.0;-30;-212.0
-21;-246.0;-857.0;19.0;-75.0;-266.0;-23;141.0
