InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
?;-664.0;207.0;?;?;-352.0;?
-687.0;?;?;-744.0;?;?;?
-668.0;-663.0;218.0;-747.0;-694.0;-355.0;-717.0
-655.0;-663.0;223.0;-746.0;?;-359.0;-716.0
-647.0;-663.0;226.0;-742.0;-714.0;?;?
?;-662.0;227.0;-739.0;?;-366.0;-713.0
-652.0;-664.0;228.0;-736.0;-710.0;-368.0;-710.0
-664.0;-668.0;228.0;-730.0;?;-372.0;-704.0
?;-673.0;229.0;?;-690.0;-376.0;-697.0
-686.0;-676.0;227.0;-709.0;?;-385.0;-690.0
-693.0;-680.0;228.0;-699.0;-676.0;-401.0;-682.0
?;-685.0;230.0;-696.0;-670.0;-404.0;-677.0
-714.0;-696.0;224.0;-689.0;-658.0;-412.0;-671.0
-732.0;-699.0;?;-675.0;-644.0;-431.0;-666.0
-873.0;-449.0;-73.0;-224.0;?;-570.0;?
?;-437.0;-47.0;-197.0;-226.0;-559.0;-295.0
-861.0;-429.0;-9.0;?;?;-554.0;-271.0
?;-420.0;29.0;-164.0;?;?;-256.0
-843.0;-415.0;50.0;-156.0;-327.0;?;-249.0
-842.0;-409.0;56.0;?;-349.0;-561.0;-240.0
-840.0;-401.0;61.0;-147.0;-368.0;-562.0;-220.0
?;-388.0;61.0;-136.0;-382.0;-557.0;-200.0
-839.0;-375.0;54.0;-126.0;?;?;-182.0
-842.0;-364.0;45.0;-114.0;-365.0;-548.0;-168.0
-846.0;?;32.0;-103.0;-347.0;-547.0;-157.0
?;-347.0;?;-93.0;-329.0;-547.0;-148.0
-852.0;-344.0;4.0;-80.0;-310.0;-540.0;-134.0
-854.0;?;-9.0;?;-294.0;?;?
-855.0;-337.0;-20.0;-51.0;-280.0;-518.0;-107.0
-854.0;?;?;?;?;-513.0;-97.0
-856.0;?;-35.0;-36.0;-258.0;-510.0;-89.0
-856.0;?;-43.0;-32.0;-244.0;-507.0;-82.0
-854.0;-332.0;-50.0;-26.0;-239.0;-501.0;-74.0
-854.0;-333.0;-62.0;-22.0;-226.0;-494.0;-66.0
?;?;-73.0;-18.0;-209.0;-485.0;-58.0
-853.0;-336.0;?;-15.0;-206.0;-478.0;?
-852.0;-336.0;-79.0;-13.0;-212.0;-473.0;-44.0
-853.0;?;-84.0;?;?;-471.0;-40.0
-854.0;-337.0;-84.0;?;-204.0;-469.0;-39.0
-852.0;?;?;-15.0;-207.0;-469.0;?
-852.0;-343.0;-83.0;-16.0;-210.0;-468.0;?
-853.0;-346.0;-90.0;-18.0;-203.0;-466.0;-37.0
-854.0;?;?;-19.0;-205.0;-463.0;-37.0
-853.0;?;-90.0;-20.0;-210.0;-463.0;?
-852.0;?;-90.0;-22.0;-216.0;-465.0;?
-849.0;-362.0;-89.0;-21.0;-226.0;-466.0;?
-844.0;-363.0;?;?;-253.0;-463.0;-31.0
-836.0;-365.0;-92.0;-15.0;-280.0;-459.0;-32.0
-832.0;?;?;-15.0;-287.0;-457.0;-33.0
?;-371.0;-162.0;-16.0;-271.0;-456.0;?
-838.0;?;-211.0;-21.0;?;-456.0;-40.0
-850.0;-383.0;-255.0;?;-176.0;-456.0;-43.0
-858.0;-389.0;-289.0;?;-122.0;-457.0;-46.0
-869.0;-395.0;?;-35.0;-103.0;-464.0;-49.0
-878.0;-400.0;-280.0;-38.0;-106.0;-466.0;-51.0
?;-403.0;-255.0;-38.0;-123.0;-462.0;-55.0
-885.0;?;-224.0;?;-157.0;-456.0;-59.0
-885.0;-409.0;-200.0;-37.0;-183.0;-456.0;-63.0
-887.0;-410.0;-204.0;-37.0;-178.0;-459.0;-66.0
-887.0;-409.0;-203.0;-37.0;?;-464.0;-71.0
-876.0;-409.0;-189.0;-36.0;-243.0;?;-76.0
-873.0;-410.0;-172.0;-36.0;-267.0;-470.0;-83.0
-874.0;?;-170.0;-37.0;-259.0;-474.0;?
-872.0;?;-179.0;?;-241.0;-485.0;-101.0
-869.0;-412.0;-177.0;-46.0;-239.0;?;-109.0
?;-411.0;-172.0;-47.0;-245.0;-500.0;?
-860.0;?;-174.0;-46.0;-242.0;-501.0;-127.0
-854.0;-412.0;-175.0;?;-240.0;-505.0;-137.0
?;-412.0;-175.0;-49.0;-242.0;-511.0;-148.0
?;-413.0;-175.0;?;-242.0;-516.0;?
-838.0;-415.0;-173.0;-55.0;-242.0;-519.0;-173.0
-832.0;?;-174.0;-59.0;-240.0;-523.0;-185.0
-832.0;-419.0;-182.0;-65.0;-223.0;?;-197.0
-837.0;-419.0;?;-70.0;-189.0;-539.0;-206.0
-840.0;-418.0;?;-75.0;-159.0;-551.0;-216.0
-842.0;-416.0;-206.0;-79.0;-148.0;-561.0;-224.0
-849.0;-413.0;-186.0;-82.0;-145.0;?;-232.0
-857.0;-409.0;-161.0;-82.0;-144.0;-567.0;-238.0
-857.0;?;-133.0;-80.0;-152.0;-570.0;-244.0
?;-399.0;-131.0;-78.0;-156.0;-575.0;-249.0
-844.0;-393.0;-144.0;-76.0;-134.0;-581.0;-254.0
-842.0;-387.0;-142.0;-73.0;-139.0;-584.0;-260.0
-840.0;?;?;-69.0;-155.0;-586.0;-265.0
-839.0;-373.0;-128.0;-65.0;?;-587.0;-270.0
-839.0;-367.0;-120.0;-62.0;-175.0;?;-274.0
-839.0;-361.0;-117.0;?;-181.0;-592.0;-278.0
-839.0;-356.0;-117.0;-57.0;?;?;-282.0
-840.0;-352.0;-116.0;-55.0;-186.0;-599.0;-286.0
-840.0;?;-111.0;-54.0;?;-601.0;-288.0
-840.0;-349.0;-109.0;-54.0;-200.0;-600.0;-291.0
-840.0;-349.0;-109.0;-53.0;-202.0;-597.0;-292.0
-840.0;-350.0;-109.0;?;-201.0;-595.0;-292.0
-840.0;-352.0;-111.0;-55.0;-201.0;?;-294.0
-841.0;-356.0;-113.0;-57.0;-205.0;?;-295.0
?;-360.0;-118.0;?;-209.0;?;-296.0
-847.0;-364.0;-128.0;-66.0;-212.0;-590.0;-299.0
?;-369.0;-144.0;-71.0;?;-589.0;-300.0
-854.0;?;-167.0;-74.0;-215.0;-586.0;-298.0
-858.0;-378.0;-193.0;?;?;-584.0;-295.0
-861.0;-381.0;-214.0;-74.0;-231.0;-581.0;-291.0
-864.0;-383.0;-217.0;-72.0;?;-578.0;-285.0
?;-384.0;-203.0;-69.0;-302.0;-574.0;-279.0
-859.0;-384.0;-171.0;-66.0;?;-570.0;?
-845.0;-384.0;-130.0;?;-436.0;-567.0;-265.0
-834.0;-382.0;-94.0;-62.0;-478.0;-566.0;-256.0
-835.0;-379.0;-71.0;-58.0;-490.0;-565.0;?
?;-374.0;-51.0;?;-479.0;-563.0;-238.0
?;-368.0;-23.0;?;-451.0;-562.0;-229.0
?;-360.0;16.0;-39.0;-413.0;-560.0;-219.0
-868.0;?;44.0;-32.0;-364.0;-560.0;-211.0
-859.0;-339.0;85.0;?;-336.0;-559.0;?
-851.0;-329.0;108.0;?;?;?;-195.0
-842.0;-320.0;116.0;-8.0;-317.0;-555.0;-187.0
?;-310.0;124.0;-1.0;?;-555.0;-176.0
-820.0;-302.0;133.0;5.0;?;-554.0;?
-811.0;?;141.0;8.0;-337.0;-553.0;-166.0
-806.0;-293.0;140.0;10.0;-339.0;-554.0;-162.0
-799.0;-292.0;140.0;13.0;-344.0;?;?
-792.0;-293.0;134.0;15.0;-353.0;-547.0;-152.0
-793.0;?;?;16.0;-350.0;-543.0;-150.0
-793.0;-301.0;108.0;15.0;-345.0;-538.0;-148.0
-794.0;-306.0;?;13.0;-338.0;-535.0;-147.0
?;-310.0;99.0;?;-333.0;?;-145.0
-794.0;-314.0;?;10.0;-337.0;?;-144.0
?;?;113.0;10.0;-335.0;?;?
-796.0;?;?;11.0;?;-529.0;-141.0
-795.0;-316.0;?;12.0;?;-528.0;-140.0
-803.0;-315.0;?;13.0;?;-526.0;-142.0
-799.0;-317.0;164.0;10.0;-353.0;?;-146.0
-792.0;?;174.0;?;-376.0;-528.0;-150.0
-793.0;?;169.0;5.0;?;-529.0;-156.0
?;-325.0;?;2.0;-376.0;-531.0;-162.0
-796.0;-329.0;139.0;-1.0;-379.0;-533.0;-171.0
?;-334.0;136.0;?;-402.0;-536.0;-182.0
-780.0;?;129.0;-12.0;?;-541.0;-196.0
-780.0;-346.0;107.0;-22.0;?;?;-214.0
-777.0;-354.0;80.0;-35.0;-461.0;?;-238.0
-771.0;-365.0;51.0;-50.0;-487.0;?;-263.0
-763.0;-379.0;21.0;-65.0;-513.0;-561.0;-287.0
-756.0;?;-10.0;-77.0;-533.0;-565.0;-308.0
-747.0;-400.0;-39.0;-86.0;-548.0;?;-325.0
?;-402.0;?;-93.0;?;-562.0;-342.0
-730.0;?;?;?;-576.0;-563.0;-356.0
-725.0;-412.0;-97.0;-105.0;?;-562.0;-368.0
-722.0;-415.0;-111.0;-108.0;?;-557.0;-376.0
-721.0;-415.0;-125.0;?;-601.0;?;?
-717.0;-415.0;-137.0;-109.0;?;-551.0;-389.0
-714.0;-415.0;?;-108.0;?;-549.0;-395.0
-711.0;-414.0;?;-108.0;?;?;-402.0
-707.0;-416.0;-164.0;?;-623.0;-552.0;?
-705.0;-417.0;-170.0;-111.0;-625.0;-551.0;-409.0
-702.0;-417.0;-172.0;-110.0;-629.0;?;-411.0
-701.0;-419.0;-174.0;?;?;-546.0;-413.0
-698.0;-421.0;-173.0;-111.0;?;-541.0;-415.0
-695.0;-424.0;-172.0;?;?;-539.0;?
?;-427.0;-170.0;-115.0;-639.0;-543.0;-415.0
?;?;-167.0;?;-639.0;-550.0;-411.0
?;-427.0;-159.0;-114.0;-643.0;-554.0;-410.0
-685.0;-426.0;-155.0;-115.0;-643.0;-555.0;?
?;-429.0;-150.0;-118.0;-644.0;-556.0;-410.0
-682.0;-433.0;-147.0;?;-644.0;-553.0;-407.0
?;-435.0;-146.0;-122.0;-641.0;?;-401.0
-682.0;-437.0;-145.0;-123.0;-641.0;-539.0;-397.0
-682.0;?;-145.0;?;-637.0;-530.0;-391.0
-685.0;-444.0;-145.0;-119.0;?;-519.0;?
-689.0;-444.0;-145.0;-116.0;-625.0;-511.0;?
-690.0;-444.0;-143.0;-116.0;-624.0;-506.0;-373.0
?;?;-143.0;-114.0;?;-502.0;-366.0
-694.0;-445.0;-146.0;-108.0;-623.0;-500.0;?
-697.0;-442.0;?;-102.0;-619.0;-498.0;-359.0
-700.0;-439.0;-154.0;-98.0;-617.0;-502.0;?
-704.0;-435.0;-160.0;?;-614.0;-502.0;-362.0
-708.0;-431.0;-165.0;?;-611.0;-500.0;-365.0
-711.0;-429.0;?;-85.0;-609.0;-504.0;?
-712.0;-427.0;?;-80.0;-610.0;?;?
?;-426.0;-169.0;?;-611.0;-492.0;-366.0
-712.0;-426.0;?;-73.0;?;-482.0;-362.0
-710.0;?;-161.0;-71.0;-614.0;-480.0;-357.0
-703.0;?;-150.0;-66.0;-622.0;?;-354.0
-701.0;-417.0;-136.0;-61.0;-626.0;-477.0;-349.0
-703.0;-414.0;-111.0;-55.0;-617.0;-476.0;?
-704.0;?;-68.0;?;-613.0;-471.0;-345.0
-726.0;?;-43.0;-54.0;-577.0;-465.0;-343.0
-761.0;-415.0;-47.0;?;-511.0;-462.0;-339.0
?;?;-63.0;-57.0;-424.0;?;-336.0
-813.0;-411.0;-93.0;?;-337.0;-469.0;-333.0
-813.0;-407.0;-118.0;?;-266.0;-475.0;-330.0
-811.0;-403.0;-127.0;-55.0;-224.0;-479.0;-328.0
-806.0;-399.0;-129.0;-55.0;-193.0;-480.0;-327.0
?;-396.0;?;-55.0;-168.0;?;-327.0
?;?;-111.0;-56.0;?;-478.0;-327.0
-801.0;?;-92.0;?;-159.0;-479.0;?
-798.0;-382.0;-84.0;?;-156.0;?;-320.0
-794.0;-376.0;-95.0;?;-149.0;-486.0;-316.0
-796.0;-371.0;-107.0;-38.0;-136.0;?;-312.0
-800.0;-367.0;-108.0;-34.0;-137.0;-490.0;-310.0
-803.0;-364.0;-105.0;-30.0;-152.0;?;-309.0
-807.0;-362.0;-107.0;-27.0;?;-489.0;-307.0
?;-360.0;-105.0;-23.0;-173.0;-488.0;?
?;?;-104.0;-19.0;-176.0;-485.0;-301.0
-813.0;-357.0;-108.0;-16.0;?;-483.0;-297.0
?;-356.0;-109.0;-14.0;-173.0;-483.0;-293.0
-820.0;-355.0;?;-12.0;-175.0;?;?
?;-354.0;-106.0;-11.0;-180.0;-484.0;-286.0
-825.0;?;-104.0;-9.0;-188.0;-484.0;-282.0
-827.0;-351.0;-102.0;?;-193.0;-482.0;-277.0
-828.0;-347.0;-100.0;-1.0;?;?;?
-830.0;-343.0;-94.0;?;?;-479.0;-264.0
-831.0;-339.0;-88.0;12.0;-225.0;?;-259.0
-832.0;-336.0;-83.0;17.0;-232.0;-478.0;-256.0
-833.0;?;-78.0;21.0;-238.0;-476.0;-253.0
-834.0;-331.0;-73.0;?;-236.0;-476.0;-248.0
?;-328.0;?;31.0;-231.0;-475.0;-241.0
?;?;?;37.0;-218.0;-474.0;-234.0
-844.0;-322.0;-79.0;44.0;-209.0;-471.0;-227.0
-848.0;-319.0;?;?;-207.0;-468.0;-220.0
-850.0;-317.0;-75.0;56.0;-209.0;-464.0;-214.0
-852.0;-314.0;-73.0;?;-208.0;-462.0;-208.0
-854.0;-311.0;?;65.0;?;-461.0;-200.0
?;?;-63.0;72.0;?;-460.0;-191.0
-857.0;-303.0;-62.0;?;-216.0;?;-182.0
-860.0;-298.0;-60.0;88.0;-218.0;-458.0;-174.0
-860.0;?;-58.0;95.0;?;-455.0;-167.0
?;?;-58.0;102.0;-213.0;-453.0;?
-862.0;-287.0;?;109.0;-206.0;?;-153.0
-862.0;-284.0;-60.0;116.0;-202.0;-447.0;-148.0
-862.0;-280.0;-59.0;122.0;-201.0;-443.0;-142.0
-864.0;-277.0;-54.0;127.0;-202.0;-441.0;-135.0
-865.0;-274.0;-48.0;?;-206.0;-440.0;-128.0
-860.0;-271.0;-34.0;140.0;-201.0;-437.0;?
?;-269.0;?;147.0;-205.0;-433.0;-114.0
-858.0;-268.0;-50.0;150.0;-184.0;-426.0;-110.0
-859.0;-268.0;-52.0;149.0;-179.0;?;-110.0
-858.0;-267.0;?;148.0;-178.0;?;-108.0
?;?;-60.0;?;-174.0;-426.0;-106.0
?;-267.0;-64.0;151.0;-172.0;?;-106.0
-859.0;?;?;152.0;-172.0;-421.0;-106.0
-858.0;-267.0;-65.0;154.0;-173.0;?;-106.0
-857.0;-266.0;-66.0;157.0;-168.0;-417.0;-106.0
-857.0;-265.0;?;160.0;-172.0;-416.0;?
-858.0;-263.0;-58.0;164.0;?;-414.0;-108.0
-857.0;-258.0;-44.0;168.0;-215.0;-413.0;-111.0
-847.0;-252.0;?;173.0;-258.0;-414.0;-113.0
-836.0;-244.0;-42.0;182.0;-285.0;-415.0;-112.0
-829.0;?;-80.0;192.0;-295.0;-417.0;-109.0
-812.0;-224.0;-130.0;205.0;?;?;-105.0
-779.0;-215.0;-186.0;?;-356.0;-414.0;-98.0
-731.0;-206.0;?;232.0;-414.0;?;-92.0
?;-197.0;?;246.0;-470.0;-404.0;-86.0
?;-188.0;-302.0;259.0;-491.0;-399.0;-79.0
-595.0;?;?;273.0;-494.0;-395.0;?
-559.0;?;?;?;-495.0;-390.0;-64.0
-529.0;-156.0;-447.0;303.0;-489.0;-385.0;-53.0
-510.0;-144.0;-488.0;320.0;?;-380.0;-40.0
-497.0;-130.0;?;338.0;-449.0;-373.0;?
-479.0;-115.0;-535.0;355.0;-434.0;-364.0;?
-466.0;-99.0;-551.0;373.0;-415.0;-349.0;-2.0
-460.0;-83.0;?;389.0;-396.0;-342.0;10.0
-454.0;-68.0;-579.0;403.0;-386.0;-340.0;22.0
-445.0;-53.0;?;418.0;?;?;31.0
-439.0;-40.0;-604.0;431.0;-367.0;-338.0;39.0
?;?;-619.0;442.0;-357.0;-341.0;?
-427.0;-16.0;-626.0;454.0;?;-343.0;54.0
-417.0;?;-627.0;467.0;-347.0;-341.0;62.0
-409.0;5.0;-625.0;479.0;-342.0;-336.0;?
-401.0;?;-618.0;490.0;-338.0;?;81.0
-396.0;?;?;500.0;-332.0;-321.0;92.0
-391.0;28.0;-608.0;508.0;-326.0;-313.0;104.0
?;33.0;?;517.0;-320.0;-305.0;116.0
-385.0;37.0;-608.0;523.0;?;-299.0;125.0
-384.0;40.0;-611.0;528.0;-310.0;-295.0;133.0
-382.0;44.0;-614.0;532.0;-305.0;?;137.0
-380.0;47.0;-616.0;535.0;-301.0;-291.0;141.0
-377.0;49.0;-616.0;538.0;-297.0;-290.0;144.0
-374.0;50.0;-616.0;539.0;?;-289.0;146.0
-371.0;50.0;?;540.0;-289.0;-288.0;?
?;50.0;-616.0;?;-287.0;-289.0;?
-367.0;52.0;-615.0;540.0;-287.0;?;?
-363.0;55.0;?;541.0;?;-287.0;166.0
-358.0;60.0;-610.0;543.0;?;-281.0;178.0
?;?;-612.0;?;-278.0;-274.0;192.0
?;69.0;?;?;-267.0;-268.0;206.0
-322.0;77.0;-631.0;553.0;-259.0;-265.0;217.0
-306.0;90.0;-638.0;563.0;-251.0;-263.0;226.0
?;104.0;-644.0;575.0;-241.0;-262.0;235.0
-282.0;119.0;-651.0;589.0;-227.0;-258.0;247.0
-272.0;133.0;-658.0;?;?;-253.0;?
-262.0;?;?;612.0;-202.0;-250.0;?
-252.0;151.0;-670.0;620.0;-193.0;-251.0;267.0
-241.0;157.0;-675.0;624.0;-181.0;-254.0;268.0
-234.0;162.0;-681.0;?;-171.0;-255.0;?
?;?;-688.0;629.0;-163.0;-254.0;268.0
-226.0;163.0;-696.0;630.0;-158.0;-252.0;268.0
-226.0;162.0;-702.0;632.0;-155.0;-248.0;269.0
-226.0;?;-705.0;634.0;-154.0;-250.0;269.0
-226.0;?;?;634.0;-151.0;-255.0;265.0
-228.0;?;-708.0;632.0;-145.0;-259.0;258.0
-234.0;166.0;-706.0;?;-140.0;-261.0;253.0
-253.0;199.0;-706.0;?;?;-277.0;216.0
-245.0;196.0;-711.0;598.0;-140.0;-269.0;230.0
-235.0;?;-715.0;606.0;-122.0;-257.0;245.0
-221.0;216.0;-718.0;616.0;?;?;265.0
-206.0;233.0;-720.0;?;-82.0;-231.0;287.0
?;248.0;-720.0;644.0;-62.0;-216.0;308.0
-173.0;?;-720.0;657.0;?;-204.0;327.0
-157.0;280.0;-715.0;669.0;-28.0;-195.0;344.0
-138.0;?;-709.0;681.0;?;-186.0;361.0
-123.0;?;-708.0;691.0;4.0;-180.0;377.0
-109.0;331.0;-708.0;699.0;17.0;-175.0;?
-96.0;341.0;-706.0;707.0;27.0;-170.0;400.0
?;350.0;-705.0;714.0;35.0;-168.0;408.0
?;357.0;?;718.0;41.0;-168.0;?
-84.0;361.0;-696.0;721.0;47.0;-169.0;417.0
-90.0;?;-693.0;724.0;51.0;-170.0;416.0
?;365.0;-689.0;725.0;53.0;-168.0;413.0
-109.0;365.0;-685.0;723.0;55.0;-165.0;?
-120.0;360.0;-685.0;719.0;55.0;?;413.0
-126.0;355.0;-687.0;714.0;50.0;-171.0;413.0
?;351.0;-689.0;711.0;44.0;-174.0;?
-143.0;346.0;-691.0;708.0;?;-172.0;413.0
-152.0;341.0;?;705.0;31.0;-166.0;420.0
-160.0;337.0;-700.0;704.0;23.0;?;428.0
-167.0;333.0;-706.0;701.0;13.0;-161.0;438.0
-176.0;?;?;698.0;?;-158.0;447.0
-190.0;325.0;-719.0;699.0;-10.0;-150.0;458.0
-205.0;320.0;-727.0;700.0;-17.0;?;470.0
-225.0;?;-732.0;701.0;?;-128.0;?
-247.0;316.0;-732.0;702.0;-9.0;-113.0;?
-267.0;316.0;-729.0;701.0;2.0;?;515.0
-280.0;320.0;-725.0;703.0;10.0;-77.0;?
-286.0;?;-718.0;706.0;14.0;-56.0;562.0
-288.0;?;-710.0;709.0;14.0;-34.0;?
-290.0;331.0;-702.0;710.0;?;-11.0;608.0
-295.0;332.0;?;?;13.0;12.0;628.0
?;334.0;-688.0;?;12.0;36.0;?
-305.0;333.0;-682.0;707.0;8.0;56.0;?
-310.0;331.0;?;710.0;2.0;72.0;684.0
-314.0;?;-673.0;711.0;3.0;84.0;695.0
-319.0;328.0;-675.0;709.0;?;93.0;706.0
-325.0;328.0;-672.0;?;8.0;100.0;715.0
-331.0;328.0;-670.0;708.0;12.0;?;722.0
?;?;-669.0;711.0;17.0;112.0;?
?;329.0;?;713.0;22.0;115.0;?
?;328.0;?;713.0;28.0;116.0;732.0
-345.0;328.0;-665.0;713.0;32.0;116.0;?
-345.0;327.0;-666.0;713.0;37.0;116.0;732.0
?;326.0;-669.0;713.0;43.0;115.0;730.0
-347.0;325.0;?;713.0;?;114.0;?
?;324.0;-660.0;713.0;39.0;114.0;727.0
-341.0;323.0;?;?;36.0;113.0;726.0
-333.0;322.0;-670.0;?;35.0;113.0;725.0
-329.0;322.0;-672.0;711.0;32.0;111.0;726.0
-329.0;?;-669.0;710.0;32.0;111.0;726.0
-329.0;320.0;-671.0;?;?;110.0;?
-328.0;?;-674.0;711.0;42.0;110.0;725.0
-323.0;?;-683.0;711.0;49.0;108.0;724.0
?;323.0;?;710.0;?;106.0;?
-318.0;323.0;-720.0;?;?;103.0;721.0
-315.0;324.0;?;710.0;93.0;99.0;?
?;325.0;?;709.0;96.0;?;717.0
-315.0;326.0;-750.0;707.0;90.0;85.0;712.0
-315.0;327.0;-748.0;705.0;81.0;?;?
-309.0;327.0;-753.0;702.0;73.0;59.0;697.0
-285.0;?;-770.0;695.0;75.0;42.0;682.0
?;325.0;-801.0;688.0;88.0;26.0;666.0
-173.0;323.0;-829.0;685.0;107.0;14.0;649.0
-107.0;319.0;-841.0;?;122.0;2.0;631.0
-51.0;316.0;-839.0;677.0;125.0;-12.0;610.0
-15.0;312.0;?;672.0;?;-23.0;585.0
17.0;306.0;-793.0;663.0;115.0;?;?
?;302.0;-771.0;653.0;121.0;-51.0;532.0
?;301.0;-757.0;643.0;?;-65.0;?
24.0;297.0;-755.0;631.0;127.0;-80.0;489.0
3.0;296.0;-754.0;624.0;121.0;-92.0;471.0
?;297.0;?;?;111.0;-107.0;457.0
-18.0;298.0;-756.0;605.0;102.0;-124.0;441.0
?;294.0;-758.0;596.0;91.0;-134.0;424.0
?;291.0;-761.0;581.0;?;-149.0;413.0
?;?;?;572.0;61.0;-156.0;406.0
?;283.0;-771.0;573.0;46.0;-155.0;?
-83.0;?;-774.0;570.0;31.0;-157.0;412.0
-95.0;271.0;-780.0;566.0;16.0;?;424.0
-107.0;265.0;-789.0;562.0;?;?;441.0
-121.0;259.0;-798.0;563.0;-11.0;-150.0;?
-136.0;255.0;?;569.0;-23.0;-135.0;489.0
?;252.0;?;?;-33.0;-115.0;517.0
-162.0;254.0;-820.0;587.0;-37.0;-91.0;549.0
-177.0;255.0;?;?;-38.0;-64.0;581.0
-194.0;256.0;?;602.0;-41.0;-38.0;613.0
-214.0;?;-828.0;601.0;?;-12.0;646.0
-231.0;255.0;-823.0;598.0;?;16.0;676.0
-245.0;254.0;-813.0;594.0;-61.0;?;703.0
-257.0;253.0;-801.0;591.0;-71.0;80.0;729.0
-269.0;?;-790.0;588.0;-78.0;113.0;752.0
-278.0;251.0;-787.0;585.0;-80.0;144.0;773.0
-285.0;251.0;-788.0;580.0;?;172.0;792.0
?;249.0;-786.0;575.0;-79.0;198.0;808.0
-293.0;248.0;-788.0;577.0;-72.0;222.0;822.0
?;247.0;-791.0;?;-68.0;244.0;833.0
-301.0;247.0;-793.0;583.0;?;?;842.0
-303.0;246.0;-794.0;585.0;-52.0;276.0;850.0
-306.0;242.0;-795.0;?;-44.0;288.0;?
-309.0;239.0;?;?;-35.0;297.0;?
-313.0;236.0;-797.0;591.0;?;305.0;863.0
-318.0;234.0;-797.0;594.0;-17.0;314.0;?
-325.0;231.0;-797.0;596.0;-10.0;322.0;868.0
-332.0;228.0;-796.0;598.0;-6.0;?;871.0
-339.0;224.0;-795.0;599.0;-1.0;337.0;874.0
-346.0;?;-797.0;599.0;6.0;344.0;877.0
-352.0;213.0;?;598.0;12.0;349.0;880.0
-357.0;208.0;?;598.0;17.0;353.0;883.0
-360.0;?;-799.0;597.0;18.0;358.0;?
?;198.0;-799.0;599.0;23.0;361.0;?
-365.0;195.0;-801.0;600.0;35.0;361.0;?
-366.0;?;-804.0;601.0;42.0;?;885.0
-366.0;194.0;-804.0;603.0;46.0;360.0;883.0
?;195.0;-804.0;606.0;48.0;358.0;?
-376.0;?;-797.0;?;?;356.0;877.0
-372.0;201.0;-788.0;?;13.0;354.0;874.0
?;204.0;-783.0;?;-3.0;353.0;872.0
-371.0;206.0;?;607.0;-9.0;354.0;871.0
?;209.0;-777.0;605.0;-1.0;354.0;869.0
?;213.0;-770.0;603.0;19.0;354.0;866.0
-401.0;216.0;?;603.0;46.0;352.0;862.0
?;220.0;-755.0;605.0;83.0;349.0;856.0
-431.0;224.0;-748.0;?;130.0;343.0;?
-440.0;227.0;-732.0;603.0;183.0;338.0;?
?;230.0;-708.0;?;241.0;332.0;837.0
-439.0;232.0;-684.0;604.0;?;327.0;828.0
-429.0;236.0;-671.0;603.0;361.0;?;819.0
-415.0;240.0;-652.0;598.0;426.0;?;?
?;245.0;?;589.0;473.0;315.0;?
-387.0;250.0;-624.0;570.0;512.0;312.0;790.0
-383.0;255.0;-613.0;551.0;527.0;?;781.0
-393.0;?;?;543.0;522.0;?;776.0
-409.0;260.0;-599.0;537.0;500.0;?;?
-426.0;?;-595.0;530.0;471.0;330.0;769.0
-440.0;262.0;-597.0;522.0;443.0;332.0;763.0
-445.0;263.0;-600.0;508.0;423.0;332.0;?
-446.0;265.0;-607.0;489.0;409.0;331.0;743.0
?;266.0;-611.0;?;396.0;?;726.0
?;?;?;444.0;?;333.0;705.0
-489.0;263.0;-609.0;419.0;341.0;331.0;682.0
-508.0;261.0;?;?;311.0;?;664.0
-528.0;?;-599.0;389.0;?;322.0;648.0
-549.0;?;-593.0;387.0;258.0;312.0;635.0
-569.0;?;?;?;?;298.0;621.0
-587.0;267.0;-569.0;397.0;?;279.0;606.0
-604.0;?;-559.0;404.0;179.0;?;588.0
?;269.0;-549.0;409.0;161.0;?;568.0
-610.0;267.0;-571.0;414.0;139.0;196.0;547.0
?;263.0;-614.0;422.0;160.0;?;527.0
-552.0;260.0;-648.0;430.0;174.0;132.0;?
?;255.0;-666.0;436.0;167.0;?;489.0
-544.0;244.0;-674.0;441.0;153.0;65.0;472.0
-548.0;232.0;-675.0;447.0;144.0;33.0;457.0
?;220.0;-665.0;445.0;140.0;9.0;442.0
?;205.0;?;?;138.0;-10.0;?
-598.0;190.0;?;423.0;?;-23.0;409.0
-622.0;171.0;?;?;130.0;-37.0;391.0
?;148.0;?;388.0;115.0;-53.0;371.0
-671.0;127.0;-567.0;?;91.0;-73.0;350.0
?;110.0;-546.0;350.0;?;-95.0;?
?;97.0;-525.0;?;43.0;-117.0;308.0
-727.0;88.0;-505.0;327.0;24.0;?;289.0
?;83.0;-487.0;321.0;9.0;-149.0;271.0
-746.0;75.0;-468.0;?;-6.0;-163.0;253.0
-751.0;66.0;?;303.0;-23.0;-180.0;236.0
-753.0;56.0;-428.0;286.0;-39.0;?;218.0
-754.0;?;-415.0;266.0;-47.0;-220.0;201.0
?;34.0;?;?;-52.0;-240.0;182.0
-760.0;22.0;-387.0;210.0;-58.0;-257.0;?
-765.0;7.0;-367.0;181.0;?;-270.0;143.0
