Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
199.0;285.0;662.0;213.0;-827.0;-768.0;-54.0;314.0;622.0;-362.0;233.0
138.0;202.0;599.0;207.0;-873.0;-793.0;-57.0;214.0;565.0;-313.0;174.0
132.0;131.0;632.0;253.0;-797.0;-870.0;-50.0;243.0;817.0;-317.0;263.0
322.0;340.0;905.0;637.0;-804.0;-713.0;-164.0;644.0;796.0;-513.0;350.0
638.0;431.0;768.0;399.0;-808.0;-445.0;23.0;591.0;744.0;-615.0;534.0
406.0;316.0;760.0;322.0;-818.0;-594.0;-106.0;495.0;710.0;-447.0;361.0
409.0;318.0;695.0;303.0;-837.0;-571.0;-51.0;484.0;757.0;-452.0;398.0
361.0;444.0;648.0;244.0;-796.0;-600.0;-32.0;409.0;738.0;-525.0;349.0
376.0;623.0;747.0;312.0;-853.0;-662.0;-69.0;452.0;795.0;-689.0;349.0
407.0;573.0;826.0;357.0;-728.0;-575.0;-187.0;551.0;693.0;-636.0;342.0
456.0;615.0;907.0;463.0;-778.0;-591.0;-266.0;605.0;751.0;-639.0;300.0
633.0;555.0;863.0;513.0;-724.0;-369.0;-233.0;683.0;605.0;-664.0;367.0
699.0;374.0;941.0;571.0;-760.0;-329.0;-219.0;765.0;575.0;-526.0;387.0
688.0;492.0;916.0;497.0;-626.0;-422.0;-158.0;723.0;640.0;-734.0;431.0
678.0;730.0;900.0;514.0;-657.0;-412.0;-165.0;710.0;675.0;-934.0;409.0
627.0;269.0;815.0;459.0;-1036.0;-413.0;-155.0;659.0;564.0;-611.0;359.0
91.0;-23.0;819.0;426.0;-690.0;-912.0;-286.0;407.0;682.0;-184.0;79.0
-43.0;186.0;540.0;341.0;-859.0;-814.0;-26.0;220.0;554.0;-301.0;24.0
-28.0;-21.0;616.0;641.0;-780.0;-812.0;-133.0;437.0;716.0;-498.0;150.0
201.0;156.0;486.0;756.0;-751.0;-707.0;247.0;515.0;612.0;-776.0;349.0
306.0;488.0;519.0;568.0;-408.0;-583.0;228.0;513.0;673.0;-992.0;473.0
635.0;417.0;937.0;1065.0;-443.0;-28.0;-215.0;1045.0;394.0;-1014.0;519.0
139.0;-29.0;1061.0;1128.0;-439.0;-249.0;-173.0;1084.0;324.0;-763.0;394.0
323.0;26.0;1155.0;1245.0;-448.0;-274.0;-426.0;1113.0;369.0;-721.0;356.0
387.0;338.0;843.0;957.0;-390.0;-105.0;-201.0;946.0;327.0;-1060.0;387.0
306.0;-66.0;921.0;940.0;-702.0;-101.0;-94.0;961.0;295.0;-611.0;370.0
498.0;-176.0;938.0;990.0;-845.0;71.0;-213.0;1009.0;234.0;-474.0;305.0
528.0;230.0;991.0;1217.0;-720.0;-166.0;-319.0;1174.0;457.0;-907.0;393.0
286.0;282.0;988.0;1334.0;-818.0;-411.0;-125.0;1017.0;349.0;-959.0;432.0
48.0;-38.0;982.0;1034.0;-408.0;-194.0;-61.0;986.0;285.0;-917.0;313.0
269.0;137.0;971.0;990.0;-540.0;-444.0;-214.0;895.0;590.0;-1017.0;365.0
358.0;239.0;1030.0;1332.0;-286.0;-43.0;-274.0;1075.0;243.0;-925.0;348.0
260.0;84.0;1209.0;1140.0;-512.0;-274.0;-276.0;1230.0;453.0;-797.0;549.0
225.0;159.0;1107.0;1187.0;-473.0;-352.0;-206.0;1070.0;405.0;-893.0;311.0
-31.0;-105.0;952.0;983.0;-421.0;-242.0;10.0;948.0;274.0;-944.0;369.0
525.0;346.0;746.0;808.0;-444.0;-120.0;12.0;828.0;432.0;-903.0;531.0
565.0;194.0;920.0;946.0;-576.0;-136.0;-125.0;941.0;436.0;-704.0;551.0
74.0;-65.0;1021.0;1091.0;-335.0;-139.0;-73.0;1021.0;251.0;-941.0;331.0
21.0;488.0;734.0;853.0;-684.0;-708.0;-112.0;683.0;690.0;-729.0;204.0
168.0;426.0;808.0;948.0;-489.0;-129.0;-258.0;810.0;107.0;-1198.0;182.0
162.0;563.0;394.0;434.0;-598.0;-555.0;202.0;366.0;606.0;-1254.0;430.0
31.0;-115.0;992.0;1062.0;-373.0;-200.0;-35.0;1004.0;278.0;-931.0;339.0
77.0;255.0;728.0;858.0;-314.0;-672.0;104.0;621.0;560.0;-1059.0;385.0
24.0;-67.0;933.0;1002.0;-403.0;-219.0;-14.0;942.0;302.0;-900.0;344.0
-1.0;-98.0;948.0;994.0;-396.0;-252.0;9.0;967.0;386.0;-891.0;320.0
735.0;-6.0;850.0;934.0;-731.0;-73.0;-156.0;1049.0;617.0;-668.0;536.0
77.0;9.0;941.0;1068.0;-543.0;-663.0;104.0;873.0;664.0;-692.0;508.0
31.0;-57.0;952.0;1005.0;-429.0;-226.0;-33.0;947.0;343.0;-906.0;355.0
89.0;158.0;825.0;772.0;-473.0;-599.0;-9.0;686.0;531.0;-1047.0;256.0
-5.0;-82.0;958.0;996.0;-432.0;-230.0;-19.0;961.0;331.0;-901.0;332.0
148.0;-317.0;1019.0;954.0;-928.0;-333.0;-185.0;949.0;446.0;-455.0;258.0
-244.0;-235.0;756.0;356.0;-736.0;-761.0;11.0;565.0;598.0;-526.0;37.0
-266.0;-215.0;736.0;391.0;-728.0;-633.0;160.0;568.0;466.0;-525.0;143.0
-180.0;-228.0;692.0;474.0;-684.0;-634.0;72.0;542.0;549.0;-571.0;170.0
7.0;-74.0;944.0;995.0;-434.0;-233.0;-41.0;954.0;371.0;-901.0;340.0
19.0;-56.0;941.0;966.0;-383.0;-203.0;-19.0;939.0;272.0;-902.0;299.0
0.0;-59.0;924.0;1014.0;-358.0;-183.0;-41.0;912.0;290.0;-896.0;322.0
188.0;457.0;926.0;746.0;-337.0;-352.0;-297.0;786.0;278.0;-903.0;102.0
277.0;478.0;1010.0;1063.0;-233.0;-169.0;-380.0;1004.0;208.0;-1000.0;305.0
48.0;-26.0;987.0;1087.0;-374.0;-185.0;-27.0;979.0;255.0;-913.0;340.0
399.0;511.0;765.0;728.0;-485.0;-109.0;-121.0;792.0;344.0;-1198.0;361.0
172.0;61.0;996.0;937.0;-673.0;-374.0;-318.0;850.0;292.0;-518.0;147.0
81.0;443.0;630.0;623.0;-432.0;-600.0;49.0;536.0;591.0;-1041.0;270.0
625.0;136.0;1041.0;1180.0;-444.0;-156.0;-251.0;1158.0;562.0;-606.0;480.0
-11.0;-54.0;957.0;976.0;-418.0;-217.0;-52.0;949.0;313.0;-921.0;313.0
146.0;588.0;655.0;786.0;-301.0;-349.0;-56.0;642.0;358.0;-1402.0;286.0
199.0;336.0;612.0;711.0;-147.0;-205.0;-44.0;661.0;366.0;-1183.0;341.0
301.0;523.0;771.0;898.0;-384.0;-40.0;-122.0;840.0;206.0;-978.0;419.0
533.0;462.0;894.0;828.0;-351.0;-7.0;-151.0;935.0;242.0;-915.0;401.0
392.0;184.0;928.0;934.0;-548.0;-75.0;-336.0;939.0;199.0;-818.0;181.0
399.0;162.0;1057.0;988.0;-553.0;-115.0;-512.0;1014.0;221.0;-821.0;162.0
-22.0;-85.0;943.0;1000.0;-433.0;-247.0;-27.0;916.0;321.0;-898.0;311.0
-17.0;-80.0;934.0;997.0;-415.0;-236.0;-32.0;951.0;339.0;-902.0;289.0
-20.0;-83.0;939.0;1008.0;-399.0;-235.0;8.0;920.0;317.0;-888.0;314.0
-30.0;-109.0;949.0;1014.0;-422.0;-252.0;-10.0;909.0;344.0;-899.0;330.0
229.0;415.0;1004.0;671.0;-504.0;-332.0;-237.0;847.0;343.0;-854.0;115.0
394.0;175.0;1032.0;659.0;-546.0;-520.0;-345.0;752.0;423.0;-523.0;139.0
-6.0;-101.0;916.0;1006.0;-419.0;-242.0;-14.0;948.0;310.0;-885.0;339.0
497.0;403.0;662.0;445.0;-580.0;-460.0;53.0;474.0;492.0;-783.0;385.0
51.0;-50.0;964.0;999.0;-401.0;-214.0;-61.0;949.0;341.0;-921.0;348.0
57.0;-48.0;951.0;1012.0;-407.0;-198.0;-71.0;969.0;339.0;-900.0;342.0
124.0;80.0;633.0;350.0;-606.0;-593.0;-104.0;342.0;357.0;-327.0;86.0
207.0;-94.0;966.0;692.0;-490.0;-797.0;-390.0;574.0;340.0;-217.0;19.0
177.0;-55.0;819.0;548.0;-478.0;-751.0;-221.0;467.0;384.0;-229.0;82.0
190.0;146.0;801.0;511.0;-370.0;-624.0;-335.0;508.0;561.0;-295.0;87.0
139.0;-79.0;815.0;413.0;-492.0;-982.0;-32.0;400.0;561.0;-224.0;186.0
322.0;-64.0;971.0;651.0;-631.0;-616.0;-305.0;643.0;544.0;-180.0;92.0
363.0;-36.0;936.0;541.0;-611.0;-614.0;-291.0;576.0;560.0;-184.0;173.0
274.0;-92.0;842.0;457.0;-535.0;-893.0;6.0;443.0;530.0;-161.0;215.0
-124.0;-105.0;435.0;119.0;-462.0;-935.0;112.0;46.0;469.0;-240.0;60.0
43.0;236.0;763.0;451.0;-599.0;-785.0;-152.0;410.0;473.0;-557.0;82.0
142.0;-15.0;952.0;961.0;-372.0;-124.0;-68.0;1019.0;379.0;-917.0;353.0
110.0;6.0;940.0;1013.0;-376.0;-162.0;-91.0;958.0;301.0;-930.0;310.0
87.0;26.0;961.0;1020.0;-362.0;-175.0;-122.0;961.0;335.0;-928.0;308.0
99.0;19.0;971.0;1006.0;-357.0;-155.0;-95.0;974.0;270.0;-923.0;291.0
132.0;40.0;971.0;1023.0;-344.0;-146.0;-125.0;986.0;195.0;-937.0;271.0
121.0;61.0;971.0;1006.0;-319.0;-137.0;-122.0;968.0;214.0;-937.0;281.0
83.0;33.0;943.0;987.0;-372.0;-184.0;-129.0;938.0;288.0;-928.0;296.0
102.0;93.0;962.0;974.0;-303.0;-125.0;-141.0;949.0;208.0;-949.0;276.0
175.0;306.0;840.0;830.0;-101.0;-20.0;-332.0;815.0;60.0;-910.0;106.0
142.0;155.0;1003.0;1036.0;-310.0;-106.0;-234.0;988.0;172.0;-943.0;212.0
150.0;103.0;1000.0;1035.0;-314.0;-132.0;-215.0;973.0;207.0;-936.0;211.0
167.0;215.0;648.0;326.0;-654.0;-733.0;34.0;343.0;434.0;-603.0;200.0
141.0;94.0;971.0;1017.0;-328.0;-97.0;-156.0;946.0;220.0;-961.0;250.0
198.0;276.0;1048.0;1052.0;-245.0;-46.0;-336.0;1011.0;185.0;-1009.0;129.0
165.0;265.0;976.0;982.0;-239.0;-63.0;-294.0;967.0;171.0;-1003.0;161.0
135.0;92.0;975.0;1032.0;-355.0;-154.0;-180.0;961.0;236.0;-929.0;224.0
176.0;169.0;982.0;996.0;-240.0;-86.0;-222.0;992.0;149.0;-999.0;212.0
115.0;144.0;971.0;1020.0;-272.0;-135.0;-189.0;936.0;267.0;-964.0;212.0
96.0;110.0;987.0;1014.0;-306.0;-96.0;-191.0;961.0;148.0;-928.0;214.0
138.0;101.0;975.0;1011.0;-310.0;-116.0;-177.0;951.0;218.0;-954.0;270.0
126.0;50.0;752.0;827.0;-114.0;10.0;-121.0;770.0;178.0;-714.0;208.0
199.0;280.0;1012.0;1042.0;-173.0;-19.0;-334.0;981.0;81.0;-1000.0;170.0
11.0;-79.0;958.0;1023.0;-338.0;-125.0;-42.0;980.0;220.0;-928.0;312.0
137.0;329.0;472.0;237.0;-526.0;-618.0;98.0;215.0;468.0;-680.0;214.0
258.0;501.0;868.0;571.0;-490.0;-601.0;-263.0;577.0;396.0;-749.0;135.0
530.0;575.0;980.0;639.0;-478.0;-527.0;-392.0;681.0;328.0;-840.0;192.0
446.0;563.0;889.0;589.0;-448.0;-378.0;-415.0;671.0;279.0;-818.0;123.0
482.0;546.0;971.0;636.0;-408.0;-376.0;-455.0;737.0;322.0;-767.0;124.0
492.0;745.0;917.0;646.0;-397.0;-281.0;-398.0;729.0;297.0;-981.0;138.0
541.0;417.0;1056.0;768.0;-198.0;-232.0;-527.0;864.0;270.0;-653.0;143.0
508.0;542.0;968.0;658.0;-426.0;-332.0;-447.0;755.0;303.0;-886.0;135.0
290.0;568.0;1012.0;805.0;-44.0;-322.0;-472.0;822.0;171.0;-730.0;45.0
367.0;564.0;789.0;550.0;-232.0;-240.0;-414.0;614.0;204.0;-920.0;43.0
260.0;452.0;960.0;719.0;-5.0;-365.0;-421.0;726.0;92.0;-811.0;35.0
237.0;70.0;1712.0;1897.0;-234.0;-382.0;-337.0;1743.0;286.0;-760.0;519.0
207.0;-25.0;239.0;-231.0;-971.0;-805.0;130.0;46.0;963.0;61.0;558.0
-177.0;-247.0;-51.0;-149.0;-907.0;-852.0;290.0;-146.0;964.0;277.0;526.0
-360.0;374.0;978.0;1118.0;-490.0;-833.0;-50.0;933.0;739.0;-993.0;313.0
292.0;-77.0;1321.0;1388.0;-494.0;-21.0;-180.0;1353.0;290.0;-763.0;560.0
734.0;9.0;620.0;-15.0;-790.0;-37.0;30.0;738.0;660.0;-183.0;795.0
726.0;674.0;1077.0;1234.0;-53.0;258.0;-375.0;1141.0;40.0;-1096.0;347.0
65.0;200.0;1068.0;1146.0;-189.0;-256.0;-495.0;926.0;116.0;-821.0;-56.0
195.0;695.0;442.0;404.0;-705.0;-547.0;185.0;399.0;665.0;-1304.0;400.0
-88.0;-274.0;-56.0;-143.0;-899.0;-789.0;392.0;-131.0;940.0;243.0;621.0
-42.0;346.0;970.0;902.0;-277.0;-268.0;-653.0;911.0;21.0;-725.0;-36.0
45.0;339.0;989.0;1018.0;-57.0;-58.0;-365.0;995.0;29.0;-1022.0;137.0
394.0;416.0;1101.0;1221.0;-608.0;-55.0;-422.0;1137.0;193.0;-850.0;241.0
334.0;362.0;1174.0;1228.0;-285.0;-30.0;-364.0;1308.0;349.0;-1133.0;366.0
-152.0;33.0;332.0;-255.0;-701.0;-928.0;61.0;-62.0;751.0;-228.0;159.0
219.0;437.0;1012.0;1025.0;-78.0;57.0;-437.0;988.0;-62.0;-1002.0;166.0
-48.0;-146.0;103.0;-332.0;-980.0;-886.0;182.0;-144.0;1002.0;205.0;466.0
163.0;18.0;210.0;-245.0;-997.0;-868.0;40.0;-41.0;1007.0;89.0;468.0
147.0;-93.0;190.0;-237.0;-971.0;-823.0;166.0;-25.0;983.0;77.0;553.0
116.0;42.0;1168.0;1439.0;-559.0;-542.0;-38.0;1242.0;506.0;-673.0;485.0
132.0;448.0;498.0;735.0;-559.0;-3.0;-159.0;609.0;106.0;-1418.0;229.0
314.0;301.0;1097.0;1204.0;-313.0;22.0;-298.0;1230.0;118.0;-785.0;415.0
228.0;-3.0;275.0;-228.0;-972.0;-783.0;71.0;66.0;1016.0;47.0;560.0
169.0;-28.0;190.0;-271.0;-971.0;-823.0;140.0;21.0;967.0;77.0;560.0
589.0;602.0;1094.0;669.0;-592.0;-180.0;-469.0;1063.0;153.0;-789.0;351.0
545.0;621.0;1132.0;669.0;-549.0;-139.0;-528.0;1057.0;400.0;-776.0;314.0
170.0;-59.0;206.0;-256.0;-979.0;-811.0;134.0;8.0;1056.0;92.0;554.0
