InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-554;1656.0;24.0;738.0;-382.0;-1396;523;-1269;982.0;166;-407.0;292.0
-938;-238.0;-658.0;1631.0;16.0;-156;486;-97;860.0;-25;-1250.0;564.0
-788;968.0;-161.0;342.0;-137.0;-263;407;-5;1015.0;74;-462.0;284.0
-755;1008.0;-202.0;447.0;-182.0;-274;443;10;996.0;83;-576.0;383.0
-610;553.0;261.0;888.0;-469.0;-815;316;218;883.0;-39;379.0;325.0
-795;1087.0;-198.0;506.0;-214.0;-281;493;-17;994.0;23;342.0;336.0
-773;495.0;64.0;931.0;-509.0;-356;343;-86;927.0;116;654.0;348.0
-351;703.0;163.0;1128.0;-514.0;-475;20;162;896.0;1210;448.0;149.0
-751;250.0;14.0;1182.0;-64.0;-171;473;37;482.0;159;467.0;79.0
-471;146.0;-399.0;1239.0;-245.0;-476;242;-193;848.0;332;-298.0;346.0
-781;929.0;-207.0;401.0;-149.0;-272;407;-1;1029.0;78;825.0;326.0
-824;624.0;-53.0;844.0;-330.0;-260;364;22;970.0;63;-979.0;207.0
1000;71.0;-181.0;1206.0;-114.0;-842;1189;1909;898.0;1247;2238.0;394.0
-793;1079.0;44.0;1244.0;-253.0;-271;388;-11;911.0;94;-429.0;752.0
-887;573.0;-32.0;848.0;-484.0;-278;376;9;678.0;10;886.0;381.0
-795;-90.0;-118.0;1365.0;-363.0;-249;290;52;982.0;137;-326.0;59.0
-737;340.0;270.0;1000.0;-534.0;-420;251;297;1447.0;334;-174.0;68.0
-880;363.0;287.0;1092.0;-54.0;-708;-525;-198;1522.0;1645;-378.0;4.0
-758;1278.0;93.0;404.0;-234.0;-350;371;-217;1188.0;174;-399.0;568.0
-829;-105.0;-177.0;1181.0;-432.0;-297;369;-226;846.0;71;1812.0;505.0
-439;548.0;109.0;808.0;-49.0;-8;322;220;666.0;554;-450.0;209.0
-848;449.0;107.0;954.0;-219.0;-234;326;42;993.0;70;1623.0;248.0
-754;969.0;32.0;290.0;-168.0;-320;416;3;1019.0;81;-768.0;297.0
-805;963.0;251.0;663.0;-620.0;-305;355;9;847.0;70;-727.0;78.0
-818;752.0;192.0;570.0;-534.0;-301;323;33;927.0;72;-819.0;62.0
-125;383.0;-119.0;924.0;-518.0;181;190;212;789.0;941;-13.0;310.0
-760;935.0;-182.0;418.0;-316.0;-265;437;9;938.0;85;854.0;396.0
-913;338.0;-74.0;1143.0;-177.0;-463;360;-464;937.0;36;699.0;353.0
-1159;326.0;270.0;928.0;-58.0;-1076;790;-1322;865.0;100;-69.0;363.0
-800;478.0;-119.0;927.0;-257.0;-303;350;-9;971.0;75;1229.0;281.0
-795;721.0;98.0;1044.0;-252.0;-356;283;-623;882.0;403;2.0;-201.0
-787;334.0;31.0;994.0;-481.0;-319;365;-97;860.0;83;1318.0;359.0
-769;939.0;-212.0;414.0;-255.0;-278;432;-7;996.0;76;1319.0;373.0
-846;618.0;-164.0;795.0;-266.0;-232;342;-7;976.0;58;-1475.0;204.0
-830;646.0;-74.0;794.0;-786.0;-270;333;44;447.0;67;624.0;238.0
-782;75.0;-124.0;1205.0;-170.0;-269;358;107;842.0;111;279.0;889.0
21;181.0;-401.0;631.0;-327.0;-225;1277;925;985.0;394;-458.0;473.0
811;-437.0;-388.0;1090.0;-138.0;1273;2316;2521;627.0;1859;79.0;562.0
-1007;314.0;99.0;1005.0;-23.0;-449;443;453;1227.0;-87;-547.0;202.0
-1399;337.0;-15.0;889.0;-126.0;-1124;2203;-478;971.0;-1526;-472.0;384.0
-640;296.0;-337.0;814.0;-321.0;-483;656;26;991.0;9;-816.0;363.0
-1060;-276.0;-154.0;705.0;-124.0;-1853;521;721;999.0;-1082;-944.0;486.0
-798;276.0;81.0;1055.0;-172.0;-317;363;-10;990.0;68;-2147.0;424.0
-1049;1240.0;331.0;927.0;-562.0;-345;982;-547;1297.0;-339;418.0;-50.0
-935;418.0;10.0;958.0;-136.0;-577;1081;-466;961.0;-335;627.0;415.0
-885;163.0;226.0;1021.0;-169.0;-188;296;78;898.0;66;-778.0;303.0
-382;436.0;194.0;999.0;-590.0;-279;-21;-448;907.0;818;134.0;306.0
-155;131.0;-116.0;526.0;-281.0;-451;-491;108;1072.0;951;-439.0;421.0
-782;18.0;132.0;394.0;99.0;-157;279;60;946.0;196;-418.0;45.0
-759;980.0;20.0;269.0;-125.0;-310;412;4;1012.0;83;1013.0;282.0
-625;275.0;-142.0;1004.0;-473.0;-300;553;-17;865.0;114;-1073.0;360.0
