InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
?;?;8.0;962.0;?;-264;?;-3;?;70;-93.0;284.0
-814;471.0;20.0;?;?;-269;?;-1;916.0;71;-86.0;255.0
?;?;50.0;948.0;-349.0;?;360;1;?;72;?;244.0
-816;495.0;?;921.0;-359.0;-265;?;?;?;68;-137.0;249.0
-818;?;11.0;958.0;-365.0;-271;?;-5;949.0;68;-114.0;293.0
-813;444.0;24.0;?;-391.0;-274;360;1;940.0;70;-134.0;276.0
-815;436.0;25.0;962.0;-410.0;-265;360;-6;933.0;71;30.0;260.0
-813;495.0;?;932.0;-403.0;-265;?;-5;901.0;?;185.0;?
-814;473.0;73.0;943.0;-352.0;-268;365;-1;932.0;68;?;257.0
-809;?;36.0;942.0;-350.0;-272;368;6;967.0;70;502.0;?
-809;436.0;-7.0;951.0;-354.0;-270;367;4;948.0;72;?;275.0
?;?;2.0;937.0;?;-260;367;-7;947.0;67;?;281.0
?;460.0;14.0;932.0;-383.0;-267;?;1;947.0;?;329.0;?
-813;467.0;51.0;953.0;-393.0;?;366;4;944.0;68;150.0;266.0
-815;?;33.0;946.0;-392.0;-265;363;-4;904.0;69;211.0;246.0
-812;470.0;22.0;912.0;-396.0;?;361;-5;930.0;73;221.0;261.0
-814;438.0;10.0;946.0;-400.0;-267;364;-1;951.0;69;?;255.0
-816;437.0;10.0;949.0;?;?;?;-1;915.0;67;?;264.0
-817;428.0;-9.0;968.0;-442.0;-264;366;-3;874.0;?;490.0;273.0
-816;?;32.0;964.0;-446.0;?;?;0;905.0;68;47.0;?
-813;454.0;27.0;962.0;-384.0;-265;364;-1;?;?;-815.0;?
?;428.0;5.0;943.0;-367.0;?;364;-1;933.0;70;-1552.0;251.0
-816;?;8.0;?;?;-271;361;0;956.0;68;?;272.0
-818;457.0;30.0;958.0;?;-272;366;2;?;65;-2007.0;243.0
?;477.0;25.0;913.0;-295.0;-280;366;12;?;68;-1797.0;219.0
?;497.0;65.0;936.0;-311.0;-274;363;8;958.0;74;-1561.0;224.0
-812;493.0;39.0;?;-313.0;-264;360;-1;938.0;?;?;217.0
-815;515.0;33.0;912.0;?;-267;?;3;?;68;-915.0;208.0
?;?;13.0;928.0;?;-260;365;-2;?;70;-588.0;201.0
?;505.0;20.0;911.0;-434.0;-247;365;-12;929.0;70;?;217.0
-821;487.0;?;?;-438.0;-250;?;-7;?;65;942.0;?
?;458.0;-30.0;938.0;-422.0;-260;364;?;911.0;?;1466.0;261.0
-818;466.0;?;970.0;-416.0;?;362;-3;941.0;69;1676.0;256.0
?;418.0;-60.0;957.0;-387.0;-252;364;-7;929.0;?;1608.0;245.0
-821;407.0;-38.0;?;?;?;359;-4;916.0;?;1485.0;281.0
?;449.0;4.0;?;-369.0;-257;359;-4;939.0;68;1093.0;243.0
-821;480.0;4.0;?;-361.0;-253;365;-5;?;66;582.0;244.0
-819;?;-21.0;?;?;?;377;-1;?;63;44.0;210.0
-819;515.0;-4.0;923.0;-396.0;-267;353;6;899.0;?;-320.0;213.0
-819;544.0;-3.0;900.0;-384.0;-257;340;-6;938.0;77;-357.0;?
-821;?;-12.0;885.0;-398.0;-241;368;-15;909.0;?;-111.0;207.0
-822;?;-4.0;?;?;-257;368;1;926.0;64;?;?
-822;?;-11.0;908.0;-365.0;-269;365;10;930.0;61;?;215.0
-831;441.0;-55.0;?;?;-263;?;4;935.0;?;250.0;266.0
-830;?;?;921.0;-432.0;-253;?;-3;?;53;-501.0;249.0
-851;508.0;-39.0;907.0;?;-238;376;-25;925.0;40;-616.0;234.0
-827;576.0;-2.0;902.0;-424.0;-250;354;?;911.0;66;-320.0;191.0
?;?;-11.0;?;?;-254;?;?;920.0;?;-386.0;?
-719;?;37.0;863.0;-400.0;?;659;191;892.0;2;-484.0;137.0
-662;684.0;?;830.0;-404.0;-668;?;431;932.0;-10;-484.0;127.0
-619;654.0;20.0;847.0;-392.0;-531;358;287;932.0;158;-540.0;158.0
-612;619.0;31.0;?;-368.0;-496;?;247;983.0;185;?;250.0
-693;554.0;?;?;-384.0;-402;?;116;?;163;-239.0;361.0
-887;557.0;-46.0;904.0;?;274;?;-592;962.0;340;-203.0;?
-973;?;-64.0;874.0;-396.0;342;-39;-684;928.0;?;-191.0;508.0
-1197;?;-157.0;893.0;-384.0;?;?;?;881.0;-183;-308.0;459.0
-1554;321.0;-125.0;?;-311.0;?;1150;-1277;896.0;-578;-620.0;412.0
-1286;?;-232.0;936.0;-416.0;410;858;-761;946.0;?;-796.0;402.0
-772;178.0;-221.0;?;-433.0;-429;?;226;998.0;55;?;360.0
-804;549.0;?;1110.0;-383.0;?;359;71;990.0;76;-338.0;1.0
-864;511.0;-457.0;1173.0;-411.0;?;?;-75;881.0;49;?;?
-797;196.0;?;870.0;-441.0;-324;354;98;788.0;74;213.0;500.0
?;?;86.0;980.0;-398.0;?;371;82;814.0;62;264.0;?
-784;504.0;?;1010.0;-396.0;-330;359;95;1012.0;82;245.0;220.0
-794;508.0;131.0;?;-396.0;-312;366;73;953.0;75;?;227.0
-784;502.0;160.0;953.0;-349.0;-341;370;101;?;74;-276.0;472.0
-775;497.0;?;?;-338.0;?;361;110;921.0;?;-220.0;298.0
-789;443.0;76.0;942.0;-337.0;-313;363;72;905.0;?;62.0;328.0
-791;526.0;102.0;962.0;-324.0;-319;374;77;969.0;72;329.0;?
-793;391.0;?;934.0;?;-316;374;74;989.0;71;671.0;400.0
-796;426.0;9.0;982.0;-338.0;-304;?;63;973.0;77;879.0;?
?;364.0;-19.0;958.0;-331.0;-310;368;?;1004.0;?;904.0;363.0
-791;389.0;-12.0;958.0;-338.0;-305;367;68;985.0;79;674.0;?
-806;406.0;?;975.0;?;-282;370;47;952.0;70;347.0;408.0
?;?;61.0;921.0;-273.0;-322;352;86;936.0;61;13.0;349.0
-816;452.0;42.0;929.0;-276.0;-328;?;96;938.0;64;-194.0;327.0
?;484.0;4.0;890.0;-246.0;-268;344;43;918.0;?;-82.0;272.0
-813;?;36.0;902.0;-266.0;-277;326;56;?;?;?;280.0
?;464.0;25.0;891.0;-272.0;-276;353;67;?;69;62.0;?
-834;408.0;-6.0;?;-248.0;?;312;23;?;74;-58.0;391.0
-820;352.0;?;966.0;-305.0;-308;397;114;954.0;50;-173.0;329.0
-824;205.0;-224.0;1023.0;-315.0;?;358;96;933.0;57;-96.0;410.0
-844;160.0;-297.0;1065.0;?;-308;350;115;979.0;?;-95.0;456.0
-837;126.0;-226.0;?;-349.0;-363;?;202;949.0;11;-532.0;494.0
-817;84.0;-313.0;1104.0;-331.0;-234;145;-6;?;128;-651.0;?
-868;41.0;?;1013.0;-615.0;?;1044;?;1052.0;-202;-631.0;372.0
-948;63.0;-44.0;1061.0;-1028.0;?;?;1146;1157.0;-443;?;637.0
-991;698.0;104.0;1119.0;-799.0;-619;583;?;1181.0;-105;-522.0;?
-1013;?;250.0;1060.0;-608.0;-473;333;495;?;6;-561.0;-540.0
-1040;?;236.0;949.0;-636.0;-61;167;61;821.0;?;?;?
-1160;616.0;148.0;?;-436.0;120;-95;-198;?;?;-716.0;647.0
-1304;284.0;-114.0;831.0;?;?;-20;?;596.0;169;?;?
-1334;219.0;-179.0;1090.0;-347.0;111;-94;-274;631.0;221;-1309.0;451.0
?;126.0;-383.0;1138.0;-833.0;424;8;-620;774.0;?;-1460.0;63.0
-1393;166.0;-561.0;906.0;-508.0;525;171;-756;825.0;93;-1210.0;?
-1338;108.0;-764.0;1178.0;-544.0;510;235;-747;919.0;73;-1092.0;?
?;116.0;-742.0;?;-416.0;?;215;-831;?;48;-789.0;378.0
-1186;124.0;?;1113.0;-436.0;373;308;-604;?;84;-391.0;277.0
-907;273.0;-563.0;?;?;-56;592;-263;964.0;-66;215.0;183.0
-923;356.0;?;894.0;-374.0;-31;?;-288;960.0;-144;?;?
-914;515.0;?;836.0;-319.0;-80;847;-238;922.0;-192;1760.0;158.0
-832;?;-262.0;863.0;-382.0;112;943;-407;864.0;-84;1956.0;200.0
-289;507.0;?;754.0;-362.0;899;933;-462;935.0;?;1561.0;255.0
-484;509.0;23.0;736.0;-354.0;-1034;1451;1004;?;-431;974.0;161.0
?;480.0;62.0;724.0;-345.0;?;834;?;945.0;-810;?;259.0
-234;536.0;?;720.0;-321.0;-548;-229;-62;957.0;690;?;322.0
?;564.0;?;871.0;-285.0;-180;?;-250;1004.0;-423;-546.0;251.0
-1002;543.0;-19.0;709.0;?;-306;522;-14;1010.0;-195;-361.0;231.0
-429;622.0;89.0;984.0;-495.0;-162;?;-1;?;512;-465.0;?
-921;854.0;?;444.0;-590.0;-348;505;33;1247.0;-119;-643.0;458.0
-826;1646.0;222.0;1686.0;-323.0;-98;296;-165;841.0;141;?;-129.0
-821;116.0;91.0;751.0;-398.0;-257;401;-17;724.0;52;-601.0;560.0
-822;-231.0;-3.0;775.0;-490.0;-302;425;19;697.0;26;-648.0;448.0
-774;?;-113.0;1252.0;-646.0;-238;362;-27;1051.0;117;-640.0;304.0
?;383.0;121.0;1122.0;?;?;?;5;948.0;49;-763.0;?
-786;?;208.0;991.0;-475.0;-255;375;-15;983.0;94;-755.0;453.0
-796;274.0;227.0;1027.0;-260.0;-271;?;-2;971.0;?;-776.0;559.0
-803;309.0;125.0;1061.0;-246.0;-259;382;-12;928.0;75;-840.0;?
-807;329.0;116.0;984.0;-245.0;-259;378;-16;865.0;?;?;404.0
-803;415.0;202.0;945.0;-256.0;-268;383;-7;900.0;72;-806.0;427.0
-818;?;309.0;943.0;-235.0;-247;371;-29;949.0;69;?;345.0
-826;?;500.0;936.0;-278.0;?;?;-39;?;?;?;?
-789;461.0;322.0;957.0;-278.0;-262;348;-14;917.0;101;-1003.0;?
-786;516.0;81.0;898.0;?;?;350;?;899.0;102;-979.0;341.0
-823;473.0;310.0;948.0;-217.0;-219;?;?;842.0;72;-670.0;235.0
?;558.0;179.0;908.0;?;?;327;-36;?;88;-291.0;212.0
-828;653.0;345.0;853.0;-203.0;?;339;?;944.0;73;-165.0;110.0
?;431.0;53.0;930.0;?;-209;381;-12;825.0;64;-272.0;?
-804;529.0;55.0;834.0;-305.0;-233;350;-9;840.0;94;-504.0;183.0
-838;487.0;123.0;861.0;?;-209;?;-34;899.0;?;-792.0;248.0
-842;301.0;?;?;-287.0;-208;?;-31;893.0;63;-1083.0;510.0
-833;352.0;-131.0;944.0;?;-212;348;?;?;74;?;?
-838;474.0;-143.0;881.0;-252.0;-227;?;?;1034.0;61;-1251.0;329.0
?;332.0;-191.0;919.0;-239.0;?;346;-7;1100.0;63;-1193.0;391.0
-823;?;-134.0;1070.0;-146.0;-263;358;?;1105.0;66;-1090.0;746.0
-829;461.0;?;999.0;-186.0;-228;351;-24;1104.0;72;-941.0;532.0
-835;400.0;-283.0;926.0;-194.0;-241;315;-47;1095.0;82;-861.0;?
-800;399.0;-176.0;?;-150.0;-262;364;18;1019.0;79;?;695.0
?;423.0;-198.0;1015.0;?;-270;262;-75;1059.0;95;-672.0;555.0
-838;417.0;-273.0;933.0;-157.0;-233;379;2;1009.0;42;-609.0;602.0
-874;412.0;?;?;-205.0;-271;285;-73;?;57;-718.0;532.0
?;434.0;?;904.0;-394.0;-320;7;-420;901.0;28;-740.0;440.0
-1039;503.0;-270.0;889.0;-501.0;?;632;-88;?;-302;-680.0;389.0
-988;564.0;-234.0;957.0;-533.0;-998;?;?;884.0;-252;-826.0;399.0
-961;799.0;?;1105.0;?;-1280;-209;-505;999.0;201;-876.0;446.0
-717;1160.0;?;1460.0;-521.0;-651;-369;-579;858.0;616;-776.0;-152.0
-628;577.0;-371.0;1206.0;?;-327;-234;-495;?;606;-575.0;301.0
-680;328.0;-546.0;811.0;-697.0;-823;167;?;?;116;-356.0;844.0
-654;493.0;-255.0;1186.0;-636.0;-1062;?;30;838.0;?;-189.0;128.0
-732;437.0;?;?;-658.0;-498;426;?;937.0;39;?;442.0
-564;?;-309.0;1029.0;-571.0;?;?;772;783.0;?;121.0;?
-297;364.0;?;?;-460.0;-122;1804;?;794.0;15;87.0;?
?;394.0;-450.0;737.0;-470.0;-122;1779;1413;806.0;?;-154.0;164.0
-321;?;-348.0;523.0;-423.0;-144;?;1422;?;-32;-123.0;?
-624;451.0;-322.0;445.0;-404.0;153;1246;?;816.0;106;241.0;266.0
-1062;568.0;?;407.0;-391.0;318;456;128;?;149;517.0;96.0
-767;579.0;-323.0;?;?;26;293;-22;753.0;305;632.0;134.0
-1382;558.0;-257.0;378.0;-450.0;-406;-488;-1139;799.0;53;689.0;229.0
-1896;554.0;-174.0;397.0;-491.0;?;?;-1887;773.0;-315;?;314.0
?;552.0;-151.0;?;-472.0;-1040;326;-165;777.0;236;395.0;234.0
-221;508.0;-312.0;?;-540.0;-453;521;290;?;413;77.0;182.0
-1048;666.0;-263.0;570.0;-533.0;-42;?;-227;851.0;52;-257.0;41.0
?;756.0;-79.0;712.0;-521.0;-219;404;69;?;?;-474.0;-105.0
-797;1103.0;?;784.0;-585.0;-328;372;3;989.0;71;-547.0;289.0
-851;746.0;-395.0;774.0;-479.0;?;364;18;?;59;-495.0;231.0
-806;1426.0;-58.0;1028.0;-547.0;?;385;45;970.0;75;-353.0;?
-826;624.0;-434.0;743.0;-551.0;-277;352;-11;911.0;?;?;811.0
-821;796.0;-163.0;?;-454.0;-221;383;41;990.0;?;-398.0;?
?;819.0;-136.0;907.0;-409.0;?;371;25;951.0;73;-707.0;306.0
?;?;-91.0;?;-368.0;-270;359;7;969.0;?;-777.0;446.0
-818;?;-64.0;642.0;-375.0;?;355;10;?;?;-851.0;357.0
-811;?;-32.0;625.0;-387.0;-267;355;7;930.0;75;-953.0;401.0
-825;848.0;?;581.0;-363.0;?;352;4;901.0;66;-1126.0;375.0
-842;827.0;-132.0;601.0;-391.0;-220;?;18;923.0;60;-1148.0;309.0
-832;788.0;-166.0;604.0;-383.0;-252;364;?;?;?;?;306.0
-818;849.0;-211.0;602.0;-393.0;-271;356;?;937.0;68;-1012.0;318.0
-830;849.0;-202.0;620.0;-381.0;?;343;8;937.0;76;-960.0;345.0
-834;?;?;647.0;-358.0;-221;349;13;935.0;?;?;317.0
-841;851.0;-145.0;596.0;-315.0;-226;354;14;923.0;62;-1009.0;341.0
-846;841.0;-175.0;579.0;-323.0;-214;348;10;?;?;?;322.0
-845;841.0;-215.0;562.0;-331.0;-222;353;?;946.0;59;?;300.0
-840;831.0;-229.0;?;-333.0;-235;359;15;994.0;58;-431.0;338.0
-824;841.0;?;589.0;-284.0;-234;352;10;1002.0;75;?;316.0
?;?;-222.0;590.0;?;-235;357;14;?;?;-311.0;373.0
?;?;-193.0;616.0;-377.0;?;372;12;943.0;60;-349.0;?
-816;856.0;-233.0;687.0;?;-272;366;4;1010.0;65;-387.0;439.0
-828;903.0;-251.0;?;?;?;365;14;1033.0;?;-337.0;413.0
?;910.0;-228.0;672.0;-368.0;-241;?;21;1034.0;68;-271.0;467.0
-816;901.0;-196.0;?;-321.0;-258;371;6;982.0;68;-230.0;447.0
-823;?;-223.0;576.0;-309.0;-229;?;9;1011.0;?;-200.0;?
-817;877.0;-202.0;570.0;-315.0;-218;?;22;930.0;?;-258.0;373.0
-815;877.0;-259.0;571.0;-324.0;-236;381;15;920.0;70;-351.0;391.0
-811;856.0;-282.0;590.0;?;?;374;?;?;?;-474.0;353.0
-808;835.0;-301.0;581.0;-250.0;-266;374;0;1073.0;72;-541.0;346.0
-815;856.0;-252.0;544.0;?;-259;?;?;1047.0;?;-560.0;365.0
-804;?;?;514.0;-166.0;?;375;-3;1023.0;?;-579.0;371.0
-795;922.0;-182.0;492.0;-167.0;-238;395;21;990.0;?;-671.0;363.0
?;929.0;-157.0;?;?;-245;419;39;991.0;77;-949.0;379.0
-777;999.0;-165.0;490.0;-161.0;-281;?;26;993.0;75;-1075.0;397.0
-795;941.0;-178.0;481.0;?;-262;404;17;1027.0;71;-946.0;389.0
-801;883.0;-199.0;461.0;-80.0;-255;393;11;?;72;-734.0;334.0
?;846.0;-160.0;408.0;-133.0;-258;?;8;1009.0;73;-666.0;326.0
-801;879.0;-139.0;?;-165.0;-255;?;10;989.0;?;-554.0;374.0
-800;951.0;-175.0;465.0;-133.0;-257;391;8;1010.0;73;?;?
-801;967.0;-182.0;480.0;-104.0;?;392;10;1014.0;73;-223.0;377.0
-805;955.0;?;486.0;?;-260;388;8;1006.0;70;?;?
?;927.0;-202.0;?;-136.0;-259;380;1;1005.0;66;104.0;334.0
-806;871.0;?;439.0;?;-258;384;6;1005.0;?;?;353.0
-797;?;-181.0;459.0;-168.0;?;?;15;1015.0;74;256.0;374.0
-800;?;-182.0;481.0;?;-255;391;?;1023.0;74;277.0;392.0
-806;945.0;-207.0;?;-166.0;-252;388;?;1011.0;71;287.0;387.0
-809;953.0;?;493.0;-169.0;-247;391;9;1004.0;69;197.0;359.0
-808;913.0;-196.0;472.0;-139.0;-248;?;7;1002.0;70;137.0;352.0
-811;?;-229.0;481.0;-136.0;-247;389;0;994.0;68;48.0;342.0
-804;920.0;-236.0;490.0;-177.0;-242;385;?;1011.0;77;?;?
?;?;-262.0;481.0;-128.0;-249;397;-2;?;?;172.0;346.0
-808;946.0;-246.0;492.0;-161.0;-279;434;-1;985.0;?;99.0;350.0
-701;950.0;-235.0;492.0;-149.0;?;?;?;955.0;?;124.0;348.0
-618;1037.0;?;538.0;-119.0;-309;505;89;1031.0;155;63.0;348.0
-682;1052.0;?;542.0;-75.0;?;?;103;1017.0;122;?;302.0
-778;888.0;-199.0;414.0;-96.0;-187;451;74;992.0;88;-204.0;269.0
?;768.0;-155.0;?;-145.0;-217;?;21;?;?;-316.0;275.0
-806;734.0;-168.0;?;-137.0;?;368;-37;1033.0;66;?;?
-806;783.0;-181.0;336.0;-177.0;-301;367;?;1034.0;66;?;?
-796;950.0;-160.0;377.0;-193.0;-254;409;22;979.0;70;?;344.0
-777;1047.0;?;465.0;-133.0;-262;?;35;1017.0;78;?;341.0
-776;1055.0;?;?;-130.0;-275;410;16;959.0;81;814.0;380.0
-783;1005.0;-217.0;475.0;?;-263;411;21;1036.0;78;900.0;?
-778;963.0;-251.0;443.0;-120.0;-267;412;19;1030.0;81;872.0;347.0
-773;921.0;-225.0;452.0;-90.0;-278;415;17;1031.0;80;?;330.0
-768;?;-214.0;?;-78.0;-277;421;?;1050.0;82;-203.0;338.0
-765;?;-171.0;419.0;-96.0;-275;422;24;?;?;-361.0;314.0
?;945.0;-162.0;391.0;-66.0;?;423;23;1008.0;?;?;313.0
-771;?;-149.0;407.0;-87.0;-283;?;20;1017.0;76;?;322.0
?;927.0;-134.0;410.0;-107.0;-276;422;21;1004.0;78;247.0;345.0
?;924.0;-127.0;413.0;-107.0;-269;417;19;1023.0;81;?;350.0
-775;970.0;-163.0;?;-123.0;-272;?;17;1024.0;78;-196.0;355.0
-777;969.0;-181.0;432.0;-137.0;?;424;23;1014.0;75;-291.0;346.0
-775;959.0;-190.0;?;-129.0;-269;422;21;?;78;-434.0;344.0
?;?;-191.0;420.0;?;-269;415;14;1005.0;?;-466.0;?
-777;952.0;-181.0;412.0;-128.0;?;416;16;?;81;-530.0;?
-775;933.0;?;428.0;-129.0;-271;417;?;1024.0;80;?;319.0
?;938.0;?;?;-139.0;?;412;?;1011.0;83;-735.0;328.0
?;923.0;-200.0;431.0;-146.0;?;414;6;1006.0;83;?;337.0
-771;938.0;-205.0;422.0;-132.0;?;416;4;999.0;81;-792.0;336.0
?;950.0;-214.0;442.0;-129.0;-273;416;4;1003.0;79;-529.0;350.0
?;950.0;-207.0;?;-123.0;-272;418;?;?;76;?;?
-775;?;-198.0;431.0;-124.0;?;418;4;1001.0;77;-188.0;333.0
-774;940.0;-182.0;408.0;?;-273;421;7;1004.0;77;9.0;325.0
-779;954.0;-190.0;?;-122.0;-267;421;9;992.0;75;?;?
-779;?;-182.0;436.0;-125.0;-271;416;?;?;76;452.0;339.0
-777;945.0;-196.0;437.0;-121.0;-274;416;0;1019.0;77;651.0;?
?;936.0;-203.0;415.0;-117.0;-269;?;4;1022.0;?;714.0;?
?;950.0;-203.0;436.0;-118.0;-271;?;3;991.0;81;486.0;332.0
-766;960.0;-173.0;?;-127.0;-272;418;6;1008.0;?;?;345.0
?;?;-181.0;425.0;-109.0;?;420;8;1025.0;78;-199.0;336.0
-780;952.0;-179.0;430.0;-88.0;-272;413;1;1005.0;77;-283.0;345.0
-777;?;-162.0;?;-109.0;-272;413;1;1014.0;?;-166.0;334.0
-782;923.0;?;398.0;-106.0;-269;?;7;1026.0;?;-54.0;328.0
-783;928.0;-199.0;429.0;-97.0;-268;420;?;1030.0;?;131.0;?
-779;930.0;?;433.0;-101.0;-270;419;6;998.0;?;272.0;334.0
-779;950.0;-186.0;432.0;-107.0;-270;?;3;1016.0;77;318.0;?
-780;958.0;-169.0;?;?;-271;415;3;1032.0;76;249.0;335.0
-776;940.0;-173.0;421.0;-114.0;-275;418;2;1017.0;78;192.0;?
-772;949.0;-201.0;436.0;-110.0;-273;?;?;1014.0;?;93.0;?
-778;938.0;-206.0;?;-121.0;-268;415;6;1039.0;78;-110.0;?
-780;958.0;-216.0;?;-110.0;?;412;0;1020.0;76;-147.0;343.0
-778;?;?;421.0;?;?;412;-2;991.0;78;?;325.0
-782;917.0;-190.0;?;-107.0;?;419;3;1009.0;72;-217.0;?
-780;944.0;-183.0;421.0;-109.0;-272;416;0;1016.0;76;?;320.0
-773;?;?;427.0;-107.0;-269;?;3;1004.0;?;?;334.0
-776;959.0;-181.0;438.0;-118.0;?;418;?;?;78;?;?
?;945.0;-184.0;?;-108.0;-269;415;3;1005.0;75;?;327.0
-779;945.0;?;433.0;-107.0;-268;413;3;1006.0;78;-159.0;325.0
-781;951.0;-196.0;425.0;-112.0;-268;414;3;1003.0;76;?;320.0
-780;?;?;412.0;-134.0;-269;414;3;1010.0;77;-21.0;339.0
-774;950.0;-172.0;431.0;-103.0;-274;414;?;?;81;31.0;331.0
?;930.0;-184.0;432.0;?;-273;417;4;?;75;-18.0;327.0
-776;931.0;-203.0;441.0;-122.0;?;?;?;1011.0;76;?;326.0
-772;952.0;-205.0;421.0;-126.0;?;422;0;1000.0;?;70.0;328.0
-777;946.0;-182.0;435.0;-108.0;?;427;?;1015.0;?;?;?
-777;959.0;?;427.0;-93.0;?;426;4;1024.0;?;?;?
-781;956.0;?;425.0;-110.0;?;417;?;1023.0;73;162.0;330.0
-781;915.0;-190.0;430.0;-89.0;?;414;-1;1017.0;?;141.0;326.0
-774;935.0;-190.0;421.0;-111.0;-272;414;0;?;81;78.0;327.0
?;927.0;-201.0;?;-111.0;-270;414;?;1022.0;76;48.0;327.0
-781;?;?;423.0;-124.0;-273;416;-1;1016.0;74;25.0;?
?;958.0;-202.0;?;?;?;414;-5;996.0;?;13.0;327.0
-776;946.0;-189.0;?;-118.0;-275;414;-4;?;78;39.0;336.0
?;?;-183.0;425.0;-127.0;-269;415;1;?;?;98.0;324.0
-778;?;?;412.0;-118.0;-269;417;1;1013.0;?;?;?
-778;980.0;-193.0;421.0;?;-277;?;-7;1014.0;76;5.0;336.0
-775;?;-204.0;422.0;-130.0;-276;?;-6;1013.0;79;-44.0;?
-783;?;-198.0;?;?;-276;416;-4;1029.0;72;-60.0;343.0
-774;930.0;-186.0;421.0;-122.0;-278;415;-6;1011.0;79;-4.0;?
-775;941.0;-179.0;424.0;-122.0;-268;418;5;1018.0;79;-33.0;324.0
-782;952.0;?;?;?;-266;414;?;?;?;-32.0;332.0
-776;957.0;-219.0;421.0;-120.0;?;413;-6;1009.0;78;-30.0;?
-779;930.0;-214.0;419.0;-127.0;-280;413;-6;1028.0;75;?;?
-779;938.0;-213.0;411.0;?;-277;406;?;1016.0;?;-23.0;?
-773;947.0;?;?;-112.0;-275;412;-2;?;82;65.0;326.0
-779;940.0;?;418.0;-126.0;?;414;2;1000.0;76;43.0;?
?;959.0;-182.0;421.0;-129.0;-273;412;0;?;79;79.0;353.0
-771;?;-171.0;426.0;?;-281;?;?;1036.0;79;47.0;372.0
-772;941.0;-180.0;398.0;-89.0;?;?;-4;1024.0;82;?;334.0
-772;963.0;-172.0;412.0;-81.0;-269;414;4;?;?;186.0;327.0
-775;932.0;-182.0;425.0;?;-274;420;0;1020.0;?;264.0;?
?;?;-198.0;?;-133.0;?;415;?;1066.0;?;366.0;334.0
-768;931.0;?;422.0;-126.0;-279;413;-9;997.0;84;?;326.0
-776;921.0;-188.0;412.0;-107.0;?;419;8;?;80;178.0;?
-788;910.0;?;411.0;-178.0;-251;408;19;1056.0;79;78.0;319.0
-812;912.0;?;402.0;-166.0;-285;388;-16;?;57;-70.0;313.0
-811;921.0;-189.0;413.0;-128.0;-276;376;?;955.0;65;-163.0;?
-804;?;-151.0;?;-248.0;-259;371;3;1017.0;78;-57.0;?
-810;?;-165.0;?;-257.0;?;377;-11;982.0;65;?;345.0
-811;1003.0;-179.0;430.0;-238.0;-278;385;?;972.0;61;119.0;346.0
-811;1023.0;?;463.0;?;-259;?;-1;983.0;68;194.0;315.0
-809;937.0;-183.0;473.0;-289.0;-238;377;15;972.0;77;180.0;?
-809;903.0;-162.0;?;?;-245;380;7;924.0;73;227.0;392.0
-813;972.0;-172.0;510.0;-378.0;-249;381;3;947.0;68;468.0;354.0
-806;?;-203.0;461.0;-409.0;-252;381;-1;909.0;73;538.0;375.0
-804;?;-214.0;471.0;-411.0;-258;381;-7;908.0;?;572.0;368.0
?;922.0;-222.0;492.0;?;?;382;5;921.0;69;?;355.0
-808;913.0;?;481.0;-393.0;-254;385;1;945.0;?;713.0;347.0
-805;891.0;-289.0;491.0;-384.0;-260;?;-2;927.0;71;847.0;340.0
-809;930.0;?;501.0;-405.0;-249;381;10;950.0;71;909.0;?
-805;888.0;-265.0;501.0;-401.0;-261;389;2;944.0;?;885.0;354.0
-798;882.0;-238.0;502.0;-396.0;-277;388;-12;942.0;70;828.0;369.0
-803;897.0;-227.0;497.0;?;?;382;?;917.0;72;591.0;372.0
?;936.0;-213.0;?;-419.0;-263;387;4;?;67;437.0;386.0
?;937.0;-213.0;?;-405.0;-269;385;-3;961.0;74;?;414.0
-800;920.0;?;?;-394.0;-264;?;1;955.0;76;?;385.0
-809;?;-218.0;461.0;-412.0;?;380;8;?;70;372.0;361.0
-806;904.0;?;?;-404.0;?;379;6;938.0;72;469.0;?
-801;901.0;-232.0;484.0;?;-270;382;-1;?;73;?;363.0
-799;891.0;-222.0;?;-395.0;-279;384;?;?;71;538.0;373.0
?;905.0;-236.0;486.0;?;-277;382;-7;926.0;73;461.0;?
?;911.0;-245.0;472.0;-402.0;-268;382;2;947.0;74;224.0;374.0
-802;919.0;?;470.0;-393.0;?;?;?;?;69;-83.0;383.0
-805;912.0;?;481.0;-392.0;?;387;?;928.0;?;-242.0;380.0
-803;?;-217.0;471.0;-381.0;-269;?;1;937.0;71;-270.0;369.0
?;910.0;-231.0;470.0;-384.0;-269;382;0;935.0;?;?;?
-800;893.0;-223.0;463.0;?;?;381;?;923.0;75;-300.0;364.0
-804;908.0;-240.0;493.0;-403.0;?;?;7;934.0;72;-305.0;357.0
?;892.0;-243.0;489.0;-405.0;?;?;?;947.0;?;-209.0;354.0
?;913.0;-233.0;492.0;-390.0;-266;386;1;950.0;72;?;353.0
-797;?;-259.0;491.0;?;-268;?;?;952.0;73;?;361.0
