InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
-516.0;90.0;4;20;-810.0;364.0;-71;-46;-244.0;-54.0;348.0
-466.0;152.0;4;15;-858.0;263.0;-68;-44;-256.0;221.0;330.0
613.0;-170.0;-1;17;718.0;362.0;-101;-75;380.0;27.0;-429.0
617.0;-164.0;-1;17;691.0;330.0;-101;-75;475.0;10.0;-451.0
-800.0;588.0;12;32;-762.0;-219.0;-36;32;-412.0;253.0;568.0
-541.0;384.0;11;37;-30.0;160.0;90;114;28.0;676.0;354.0
-533.0;377.0;11;36;-26.0;200.0;90;113;14.0;693.0;345.0
-516.0;373.0;11;37;-11.0;268.0;90;115;-1.0;789.0;334.0
-398.0;333.0;-4;53;128.0;154.0;76;109;-4.0;-480.0;377.0
-383.0;347.0;-10;65;137.0;46.0;64;108;6.0;-494.0;393.0
623.0;-165.0;-1;17;692.0;298.0;-101;-75;477.0;84.0;-445.0
-647.0;479.0;104;34;-382.0;-113.0;50;4;-313.0;-244.0;600.0
-665.0;480.0;104;34;-388.0;-179.0;50;4;-328.0;-436.0;597.0
-730.0;522.0;103;35;-438.0;-165.0;50;2;-394.0;-511.0;569.0
625.0;-159.0;-1;17;693.0;316.0;-101;-75;466.0;22.0;-442.0
-799.0;618.0;111;30;-517.0;-284.0;51;2;-520.0;-84.0;554.0
-895.0;507.0;16;23;-527.0;284.0;-3;0;-527.0;-326.0;390.0
639.0;-163.0;-1;17;700.0;321.0;-101;-75;457.0;73.0;-436.0
642.0;-166.0;-1;17;713.0;321.0;-101;-75;386.0;114.0;-430.0
639.0;-176.0;-1;17;718.0;310.0;-101;-75;362.0;92.0;-428.0
700.0;-132.0;-1;17;709.0;262.0;-101;-75;347.0;435.0;-416.0
695.0;-66.0;-1;17;712.0;568.0;-101;-75;327.0;-494.0;-413.0
-937.0;344.0;17;21;-684.0;449.0;-7;5;-534.0;150.0;292.0
719.0;-78.0;-1;17;632.0;433.0;-101;-75;385.0;521.0;-369.0
702.0;4.0;-1;17;550.0;160.0;-101;-75;360.0;-272.0;-311.0
698.0;30.0;-1;17;519.0;389.0;-101;-75;352.0;-180.0;-299.0
-859.0;489.0;151;25;-552.0;241.0;50;11;-599.0;287.0;380.0
-798.0;484.0;152;26;-564.0;182.0;50;12;-508.0;163.0;401.0
-793.0;482.0;152;26;-566.0;171.0;50;11;-496.0;126.0;401.0
-770.0;484.0;151;27;-583.0;197.0;50;72;-478.0;138.0;402.0
700.0;31.0;-1;17;505.0;252.0;-101;-75;352.0;-30.0;-294.0
698.0;33.0;-1;17;498.0;448.0;-101;-75;338.0;-33.0;-294.0
699.0;73.0;-1;17;493.0;374.0;-101;-75;340.0;62.0;-277.0
-538.0;804.0;158;28;-326.0;-375.0;56;171;-217.0;297.0;522.0
-536.0;802.0;160;29;-331.0;-537.0;58;172;-212.0;317.0;518.0
-413.0;334.0;-181;27;88.0;-72.0;138;141;-131.0;785.0;250.0
-385.0;314.0;-178;28;211.0;-98.0;138;-172;-181.0;589.0;227.0
-210.0;92.0;-178;43;183.0;-163.0;140;-145;149.0;1075.0;94.0
699.0;46.0;-1;17;489.0;388.0;-101;-75;347.0;133.0;-270.0
698.0;-47.0;-1;17;549.0;438.0;-101;-75;385.0;130.0;-329.0
693.0;-99.0;-1;17;618.0;337.0;-101;-75;452.0;-267.0;-401.0
707.0;-162.0;-1;17;701.0;206.0;-101;-75;683.0;-39.0;-454.0
-34.0;63.0;166;42;428.0;-33.0;122;138;170.0;-580.0;-57.0
-590.0;497.0;0;37;-799.0;-10.0;-100;-34;-499.0;178.0;509.0
-166.0;413.0;-9;15;-488.0;-317.0;172;-124;-42.0;-915.0;387.0
-164.0;176.0;41;17;266.0;120.0;102;-144;170.0;-718.0;98.0
-101.0;50.0;8;40;280.0;-304.0;161;-118;200.0;739.0;-46.0
-128.0;670.0;-8;11;-461.0;-466.0;170;-123;205.0;625.0;563.0
705.0;-175.0;-1;17;685.0;304.0;-101;-75;661.0;166.0;-451.0
395.0;-318.0;8;39;663.0;-78.0;204;-19;259.0;615.0;-385.0
418.0;-343.0;9;37;677.0;-48.0;-216;-19;312.0;475.0;-406.0
490.0;-397.0;9;31;719.0;-135.0;-154;-19;240.0;65.0;-450.0
513.0;-423.0;9;28;726.0;-143.0;-152;-19;258.0;181.0;-461.0
521.0;-434.0;9;28;729.0;-81.0;-153;-19;255.0;279.0;-469.0
498.0;-474.0;12;28;703.0;-228.0;-124;-19;278.0;346.0;-506.0
503.0;-475.0;13;28;706.0;-230.0;-112;-19;278.0;223.0;-511.0
561.0;-492.0;18;26;706.0;-374.0;-74;-18;328.0;533.0;-556.0
650.0;-177.0;-1;17;655.0;200.0;-101;-75;507.0;79.0;-451.0
650.0;-173.0;-1;17;659.0;107.0;-101;-75;428.0;-16.0;-449.0
650.0;-173.0;-1;17;659.0;90.0;-101;-75;427.0;-15.0;-449.0
662.0;-162.0;-1;17;670.0;186.0;-101;-75;406.0;-10.0;-441.0
760.0;-563.0;91;19;543.0;-49.0;3;2;493.0;710.0;-506.0
736.0;-530.0;100;54;476.0;-7.0;46;12;455.0;709.0;-479.0
817.0;-514.0;58;21;528.0;229.0;26;-1;399.0;-248.0;-366.0
905.0;-420.0;38;16;636.0;213.0;6;-12;500.0;137.0;-170.0
834.0;-612.0;14;2;485.0;-194.0;-47;-2;648.0;-317.0;-224.0
837.0;-605.0;14;1;506.0;-115.0;-47;-4;641.0;-416.0;-219.0
847.0;-634.0;17;-1;637.0;-26.0;-47;-8;644.0;-147.0;-280.0
857.0;-606.0;17;1;649.0;-528.0;-48;-8;629.0;-50.0;-274.0
663.0;-160.0;-1;17;672.0;212.0;-101;-75;403.0;-64.0;-439.0
646.0;-172.0;-1;17;674.0;228.0;-101;-75;389.0;141.0;-436.0
621.0;-159.0;-1;17;705.0;249.0;-101;-75;315.0;405.0;-440.0
742.0;-779.0;26;16;415.0;-555.0;-46;4;357.0;246.0;-279.0
751.0;-800.0;26;17;413.0;-591.0;-46;4;367.0;41.0;-278.0
757.0;-799.0;26;17;412.0;-579.0;-46;4;371.0;-98.0;-284.0
608.0;-140.0;-1;17;732.0;252.0;-101;-75;341.0;53.0;-436.0
609.0;-125.0;-1;17;743.0;315.0;-101;-75;339.0;-426.0;-429.0
639.0;-160.0;-1;18;709.0;238.0;-101;-75;185.0;-260.0;-440.0
705.0;-63.0;-1;18;733.0;741.0;-101;-75;418.0;-115.0;-401.0
672.0;-51.0;-1;18;688.0;469.0;-101;-75;486.0;303.0;-402.0
636.0;-53.0;-1;18;662.0;497.0;-101;-75;430.0;309.0;-375.0
615.0;-119.0;-1;18;655.0;345.0;-101;-75;499.0;79.0;-345.0
680.0;-177.0;-1;18;618.0;93.0;-101;-75;659.0;103.0;-377.0
678.0;-180.0;-1;18;614.0;157.0;-101;-75;661.0;92.0;-376.0
690.0;-11.0;-1;18;689.0;62.0;-101;-75;608.0;757.0;-299.0
645.0;-37.0;-1;18;756.0;503.0;-101;-75;598.0;450.0;-288.0
592.0;-116.0;-1;18;597.0;-94.0;-101;-75;600.0;1.0;-264.0
679.0;-866.0;23;19;245.0;-719.0;-47;8;339.0;-71.0;-398.0
693.0;-857.0;23;19;263.0;-709.0;-47;8;217.0;-55.0;-377.0
625.0;-165.0;-1;18;561.0;-226.0;-101;-75;599.0;-602.0;-284.0
633.0;-213.0;-1;18;570.0;-242.0;-101;-75;682.0;-212.0;-312.0
-85.0;144.0;7;20;-478.0;24.0;-50;-8;-204.0;-678.0;226.0
723.0;-871.0;23;19;286.0;-759.0;-47;7;150.0;11.0;-416.0
664.0;-228.0;-1;18;573.0;-88.0;-101;-75;648.0;-188.0;-303.0
679.0;-223.0;-1;18;585.0;-341.0;-101;-75;564.0;-174.0;-304.0
739.0;-204.0;-1;18;679.0;-23.0;-101;-75;395.0;-266.0;-317.0
750.0;-207.0;-1;18;688.0;-42.0;-102;-75;383.0;-115.0;-315.0
757.0;-212.0;-1;18;684.0;-15.0;-102;-75;383.0;90.0;-309.0
753.0;-211.0;-1;18;684.0;-127.0;-102;-75;384.0;-205.0;-313.0
746.0;-209.0;-1;19;678.0;75.0;-102;-75;394.0;135.0;-308.0
745.0;-203.0;-1;19;678.0;-190.0;-102;-75;400.0;59.0;-310.0
755.0;-192.0;-1;19;712.0;188.0;-102;-75;400.0;-43.0;-309.0
754.0;-184.0;-1;19;709.0;-68.0;-102;-75;405.0;-111.0;-317.0
755.0;-197.0;-1;18;695.0;-39.0;-102;-75;414.0;-7.0;-320.0
756.0;-196.0;-1;18;695.0;517.0;-102;-75;425.0;114.0;-323.0
746.0;-183.0;-1;18;705.0;521.0;-102;-75;419.0;-95.0;-324.0
738.0;-200.0;-1;18;676.0;15.0;-102;-75;417.0;189.0;-341.0
739.0;-193.0;-1;18;689.0;-316.0;-102;-75;401.0;-194.0;-328.0
738.0;-192.0;-1;18;677.0;-81.0;-104;-75;369.0;163.0;-311.0
735.0;-191.0;-1;18;676.0;411.0;-104;-75;364.0;86.0;-314.0
729.0;-182.0;-1;18;673.0;129.0;-103;-75;371.0;-191.0;-317.0
732.0;-187.0;-1;18;670.0;0.0;-103;-75;375.0;-92.0;-316.0
736.0;-188.0;-1;18;661.0;125.0;-103;-75;368.0;-10.0;-328.0
481.0;-332.0;-21;14;453.0;-665.0;-174;-76;417.0;-560.0;-446.0
475.0;-325.0;-22;13;450.0;-691.0;-174;-77;410.0;-501.0;-440.0
467.0;-312.0;-22;13;458.0;-644.0;-174;-76;395.0;-42.0;-427.0
467.0;-311.0;-22;13;463.0;-644.0;-174;-76;397.0;-21.0;-425.0
462.0;-309.0;-22;13;469.0;-596.0;-174;-77;361.0;-73.0;-417.0
463.0;-312.0;-22;13;472.0;-629.0;-174;-78;359.0;-67.0;-414.0
484.0;-325.0;-22;13;479.0;-616.0;-174;-80;573.0;494.0;-417.0
515.0;-438.0;-22;14;662.0;-341.0;-173;-59;553.0;242.0;-484.0
536.0;-447.0;-22;16;645.0;-257.0;-174;-35;521.0;-133.0;-491.0
726.0;-167.0;-1;18;663.0;55.0;-103;-75;393.0;-125.0;-332.0
727.0;-154.0;-1;18;675.0;56.0;-103;-75;384.0;-194.0;-331.0
713.0;-180.0;-1;18;662.0;212.0;-104;-75;420.0;-44.0;-328.0
703.0;-165.0;-1;18;666.0;575.0;-104;-75;416.0;272.0;-322.0
767.0;-585.0;22;30;608.0;-90.0;62;14;401.0;116.0;-534.0
561.0;-479.0;49;56;252.0;-147.0;36;17;68.0;899.0;-359.0
584.0;-592.0;67;49;160.0;-224.0;34;24;92.0;-299.0;-395.0
627.0;-625.0;65;49;224.0;-128.0;33;-1;155.0;-865.0;-430.0
702.0;-150.0;-1;18;675.0;427.0;-103;-75;417.0;-24.0;-318.0
703.0;-153.0;-1;18;670.0;147.0;-103;-75;417.0;162.0;-319.0
825.0;-638.0;20;39;609.0;-387.0;29;-4;348.0;-176.0;-510.0
705.0;-149.0;-1;18;660.0;2.0;-103;-75;424.0;237.0;-319.0
697.0;-141.0;-1;18;663.0;280.0;-103;-75;425.0;-52.0;-320.0
697.0;-140.0;-1;18;664.0;-17.0;-103;-75;424.0;-95.0;-319.0
705.0;-142.0;-1;18;676.0;170.0;-103;-75;430.0;14.0;-311.0
714.0;-145.0;-1;18;662.0;206.0;-103;-75;441.0;16.0;-333.0
708.0;-112.0;-1;18;663.0;201.0;-103;-75;426.0;529.0;-334.0
739.0;-699.0;5;25;704.0;-360.0;-26;-30;449.0;222.0;-639.0
691.0;-37.0;-1;18;685.0;141.0;-103;-75;399.0;58.0;-376.0
701.0;-35.0;-1;19;731.0;475.0;-105;-75;429.0;137.0;-338.0
586.0;-825.0;9;23;397.0;-550.0;-30;-13;327.0;53.0;-727.0
700.0;-38.0;-1;19;733.0;564.0;-104;-75;415.0;81.0;-336.0
587.0;-820.0;9;22;409.0;-581.0;-30;-13;308.0;-46.0;-726.0
698.0;-40.0;-1;19;736.0;615.0;-105;-75;405.0;36.0;-337.0
690.0;-50.0;-1;19;737.0;466.0;-104;-74;265.0;-19.0;-337.0
647.0;-447.0;69;13;633.0;-422.0;-109;-30;444.0;-158.0;-561.0
658.0;-36.0;-1;20;747.0;527.0;-104;-74;341.0;243.0;-339.0
622.0;-35.0;-1;20;746.0;585.0;-104;-74;332.0;123.0;-317.0
632.0;-36.0;-1;21;771.0;437.0;-105;-74;503.0;-348.0;-283.0
635.0;-415.0;-1;21;339.0;380.0;-106;-74;640.0;376.0;-398.0
530.0;-282.0;13;-15;732.0;-170.0;-92;-29;433.0;-502.0;-470.0
492.0;-266.0;-3;-9;691.0;-187.0;-168;-29;418.0;808.0;-471.0
411.0;-313.0;-53;25;647.0;-404.0;131;-30;380.0;405.0;-507.0
590.0;-288.0;-1;20;436.0;-525.0;-106;-74;481.0;383.0;-386.0
583.0;-275.0;-1;20;438.0;-468.0;-106;-74;501.0;185.0;-384.0
-415.0;191.0;-9;32;-816.0;322.0;155;-112;-45.0;586.0;73.0
-421.0;186.0;-7;33;-813.0;398.0;153;-112;-59.0;71.0;78.0
-418.0;275.0;72;6;-780.0;261.0;164;-112;-116.0;86.0;207.0
-415.0;267.0;69;6;-784.0;296.0;164;-111;-113.0;120.0;206.0
-400.0;236.0;50;8;-801.0;223.0;165;-113;-119.0;233.0;201.0
-378.0;191.0;42;8;-814.0;250.0;164;-113;-101.0;291.0;188.0
-287.0;191.0;144;-4;-830.0;-206.0;187;-128;-135.0;123.0;293.0
584.0;-264.0;-1;20;452.0;-649.0;-105;-74;509.0;86.0;-383.0
-579.0;592.0;7;15;-265.0;-124.0;67;151;-70.0;-100.0;413.0
-591.0;628.0;7;15;-285.0;-206.0;67;144;-82.0;44.0;407.0
-608.0;558.0;-18;-137;-375.0;-371.0;-139;121;-84.0;576.0;420.0
-630.0;566.0;158;27;-341.0;-264.0;51;118;-116.0;163.0;420.0
-686.0;576.0;168;17;-355.0;8.0;56;120;-79.0;-450.0;402.0
-727.0;547.0;173;26;-441.0;-152.0;51;29;5.0;-669.0;405.0
-741.0;558.0;170;23;-472.0;-172.0;47;32;64.0;-440.0;416.0
-789.0;678.0;55;18;-596.0;-276.0;13;31;191.0;-232.0;568.0
603.0;-229.0;-1;20;361.0;-463.0;-105;-74;593.0;84.0;-366.0
588.0;-244.0;-1;20;319.0;-525.0;-106;-74;555.0;642.0;-361.0
575.0;-284.0;-1;20;328.0;-569.0;-105;-74;558.0;286.0;-374.0
607.0;-264.0;-1;20;388.0;-794.0;-106;-74;645.0;-146.0;-301.0
612.0;-261.0;-1;20;389.0;-788.0;-106;-74;646.0;-239.0;-288.0
-227.0;555.0;81;19;202.0;-466.0;71;54;119.0;178.0;123.0
-229.0;550.0;33;27;228.0;-487.0;63;51;84.0;-433.0;117.0
-804.0;746.0;19;16;-303.0;-476.0;-69;4;-481.0;294.0;369.0
-796.0;752.0;19;16;-297.0;-447.0;-69;4;-422.0;111.0;370.0
617.0;-257.0;-1;20;397.0;-792.0;-106;-74;640.0;-197.0;-281.0
-880.0;716.0;20;16;-438.0;-388.0;-69;5;-484.0;-127.0;341.0
-875.0;724.0;20;16;-439.0;-388.0;-69;4;-498.0;148.0;343.0
622.0;-243.0;-1;21;404.0;-596.0;-106;-74;627.0;253.0;-256.0
-859.0;733.0;20;18;-427.0;-465.0;-69;4;-446.0;262.0;368.0
670.0;-164.0;-1;21;517.0;-535.0;-106;-74;617.0;-599.0;-165.0
758.0;30.0;-1;21;702.0;-517.0;-106;-74;554.0;214.0;60.0
776.0;149.0;-1;21;743.0;-246.0;-106;-74;498.0;-421.0;141.0
775.0;-137.0;-1;21;857.0;360.0;-108;-74;586.0;-68.0;-258.0
537.0;-16.0;-1;20;835.0;666.0;-110;-74;441.0;-40.0;-343.0
612.0;-72.0;-2;18;781.0;250.0;-132;-74;441.0;314.0;-390.0
611.0;-65.0;-2;18;783.0;352.0;-132;-74;433.0;346.0;-386.0
612.0;-47.0;-2;18;789.0;505.0;-132;-74;425.0;-19.0;-382.0
622.0;-30.0;-2;18;780.0;450.0;-132;-74;441.0;16.0;-395.0
706.0;-279.0;-3;21;516.0;-393.0;-144;-74;245.0;-42.0;-467.0
673.0;-332.0;-3;21;386.0;-310.0;-144;-74;248.0;-466.0;-486.0
672.0;-341.0;-3;21;372.0;-366.0;-144;-74;243.0;-390.0;-485.0
665.0;-347.0;-3;21;361.0;-589.0;-144;-74;229.0;65.0;-489.0
657.0;-364.0;-3;21;367.0;-549.0;-144;-74;346.0;177.0;-495.0
654.0;-377.0;-3;21;362.0;-665.0;-144;-74;397.0;-356.0;-502.0
-605.0;419.0;-11;14;-554.0;-550.0;-176;-143;-688.0;-60.0;576.0
-596.0;413.0;-11;15;-565.0;-503.0;-168;-143;-656.0;-402.0;567.0
663.0;-387.0;-3;21;368.0;-489.0;-144;-75;404.0;-237.0;-505.0
671.0;-420.0;-3;20;291.0;-736.0;-144;-75;310.0;249.0;-510.0
675.0;-403.0;-3;20;318.0;-681.0;-144;-74;276.0;-91.0;-499.0
676.0;-404.0;-3;20;314.0;-585.0;-144;-74;265.0;-138.0;-498.0
705.0;-407.0;-3;20;314.0;-704.0;-147;-75;252.0;167.0;-469.0
-561.0;-116.0;-11;1;-679.0;217.0;-145;-127;-75.0;313.0;234.0
-579.0;-143.0;-12;3;-665.0;-155.0;-145;-126;-61.0;563.0;209.0
-596.0;-170.0;-15;2;-658.0;108.0;-145;-125;-49.0;414.0;180.0
-608.0;-187.0;-18;0;-595.0;-412.0;-147;-122;-37.0;-271.0;89.0
-612.0;-147.0;-19;0;-628.0;-282.0;-148;-119;-28.0;-146.0;29.0
-354.0;286.0;-11;22;-668.0;-63.0;-135;-157;-499.0;545.0;367.0
-393.0;321.0;-11;24;-689.0;7.0;-135;-68;-447.0;139.0;399.0
712.0;-378.0;-3;20;359.0;-523.0;-147;-74;218.0;-127.0;-459.0
718.0;-396.0;-3;20;359.0;-502.0;-147;-74;264.0;399.0;-449.0
715.0;-330.0;-3;20;402.0;-466.0;-147;-74;311.0;391.0;-443.0
723.0;-213.0;-3;20;526.0;-547.0;-147;-75;346.0;216.0;-466.0
-397.0;477.0;136;29;-93.0;-383.0;22;64;-397.0;350.0;557.0
-402.0;467.0;137;29;-100.0;31.0;24;62;-400.0;160.0;549.0
-619.0;544.0;135;26;-264.0;314.0;26;16;-493.0;-570.0;561.0
751.0;-65.0;-3;20;759.0;-599.0;-147;-75;385.0;-121.0;-473.0
-865.0;487.0;54;20;-510.0;159.0;2;16;-583.0;-67.0;373.0
-855.0;479.0;16;23;-506.0;92.0;-28;15;-552.0;-189.0;409.0
778.0;-54.0;-3;20;766.0;415.0;-147;-75;391.0;40.0;-441.0
-925.0;358.0;14;16;-699.0;304.0;-34;-6;-651.0;106.0;344.0
-750.0;702.0;12;31;-422.0;-349.0;-56;-10;-473.0;-285.0;616.0
599.0;-179.0;-3;20;780.0;219.0;-148;-75;359.0;-369.0;-385.0
-824.0;521.0;9;16;-806.0;181.0;-64;-15;-336.0;-77.0;265.0
-824.0;527.0;9;16;-803.0;165.0;-64;-15;-334.0;126.0;274.0
-821.0;532.0;9;16;-800.0;100.0;-64;-15;-344.0;171.0;282.0
-814.0;538.0;9;16;-796.0;183.0;-64;-15;-358.0;162.0;299.0
-808.0;545.0;9;16;-793.0;85.0;-63;-16;-339.0;129.0;305.0
-808.0;539.0;9;17;-799.0;-275.0;-65;-17;-457.0;374.0;294.0
602.0;-219.0;-2;20;744.0;372.0;-149;-75;359.0;176.0;-408.0
614.0;-123.0;-2;19;661.0;196.0;-154;-75;70.0;119.0;-432.0
601.0;-137.0;-2;19;668.0;164.0;-154;-75;59.0;59.0;-426.0
601.0;-237.0;-2;19;622.0;107.0;-154;-74;216.0;156.0;-396.0
-762.0;620.0;4;14;-524.0;-574.0;-99;-16;-495.0;136.0;536.0
598.0;-247.0;-2;20;619.0;164.0;-155;-75;221.0;116.0;-393.0
544.0;-210.0;-2;20;618.0;-292.0;-155;-74;193.0;501.0;-404.0
451.0;-87.0;-2;20;653.0;-329.0;-155;-75;481.0;93.0;-325.0
495.0;-132.0;-2;20;676.0;-233.0;-154;-74;227.0;-548.0;-378.0
552.0;-120.0;-2;20;659.0;-216.0;-154;-74;175.0;198.0;-421.0
517.0;-87.0;-2;20;713.0;-117.0;-154;-74;240.0;42.0;-392.0
491.0;-125.0;-2;20;760.0;12.0;-154;-74;403.0;-103.0;-345.0
491.0;-173.0;-2;21;739.0;249.0;-155;-74;388.0;22.0;-347.0
-428.0;152.0;14;10;-559.0;-560.0;-143;-81;-733.0;-453.0;392.0
-397.0;104.0;12;-26;-557.0;-672.0;-105;-86;-696.0;-232.0;360.0
-432.0;135.0;-163;21;-573.0;-607.0;-155;-86;-703.0;521.0;372.0
494.0;-194.0;-2;20;755.0;-129.0;-155;-74;421.0;27.0;-339.0
498.0;-187.0;-2;20;752.0;9.0;-155;-74;414.0;54.0;-339.0
503.0;-178.0;-2;20;750.0;-22.0;-155;-74;399.0;52.0;-342.0
-443.0;227.0;-166;14;-583.0;-499.0;-151;-140;-485.0;-1021.0;392.0
-315.0;70.0;-167;15;-595.0;-516.0;-152;-139;-413.0;171.0;288.0
-428.0;97.0;-167;15;-668.0;-236.0;-152;-139;-404.0;855.0;277.0
-492.0;107.0;-166;15;-689.0;-308.0;-152;-138;-377.0;663.0;270.0
-674.0;337.0;-165;15;-718.0;-236.0;-152;-131;-527.0;-247.0;488.0
-611.0;-82.0;-83;-2;-678.0;120.0;-156;-119;-88.0;-584.0;15.0
-600.0;59.0;-86;-4;-741.0;46.0;-154;-51;58.0;9.0;24.0
503.0;-172.0;-2;20;751.0;-7.0;-155;-74;384.0;54.0;-344.0
-603.0;58.0;-85;-5;-743.0;123.0;-154;-50;54.0;-39.0;24.0
-612.0;59.0;-70;-10;-754.0;162.0;-156;-59;167.0;-14.0;23.0
-608.0;-117.0;-8;-14;-720.0;402.0;49;-92;263.0;-3.0;-11.0
-490.0;-321.0;45;-21;-662.0;431.0;36;-146;125.0;326.0;86.0
503.0;-162.0;-2;20;744.0;9.0;-155;-74;366.0;6.0;-342.0
74.0;448.0;-20;29;-376.0;-279.0;-23;-150;166.0;-397.0;414.0
515.0;-403.0;133;9;220.0;-208.0;-74;87;210.0;-602.0;-319.0
-62.0;14.0;16;28;-401.0;-398.0;100;-24;-141.0;742.0;246.0
482.0;-391.0;121;12;177.0;-227.0;-78;87;185.0;-698.0;-297.0
-232.0;169.0;20;29;-560.0;-214.0;115;-24;-38.0;784.0;355.0
-418.0;334.0;21;28;-679.0;-159.0;115;14;-246.0;348.0;470.0
-489.0;386.0;21;28;-711.0;-73.0;115;14;-248.0;182.0;497.0
-514.0;405.0;21;28;-723.0;-20.0;115;14;-237.0;60.0;499.0
495.0;-168.0;-2;20;736.0;10.0;-155;-74;365.0;34.0;-341.0
489.0;-185.0;-2;20;720.0;-18.0;-155;-74;355.0;-154.0;-349.0
474.0;-196.0;-2;20;697.0;-116.0;-154;-74;437.0;-7.0;-346.0
-761.0;604.0;-3;9;-792.0;-162.0;-128;-26;-461.0;19.0;612.0
-777.0;608.0;162;48;-620.0;-377.0;-54;88;-405.0;341.0;581.0
-607.0;522.0;164;18;-208.0;-134.0;-40;168;-162.0;424.0;426.0
-589.0;546.0;172;13;-187.0;-197.0;-30;166;-135.0;590.0;431.0
-405.0;399.0;-169;23;89.0;-131.0;42;-160;-24.0;530.0;199.0
-336.0;355.0;-162;32;178.0;-148.0;38;-176;6.0;1094.0;143.0
-267.0;336.0;-116;45;248.0;-497.0;46;-175;42.0;920.0;97.0
188.0;156.0;-171;37;605.0;-397.0;41;-176;205.0;427.0;23.0
437.0;-353.0;97;17;115.0;-133.0;-85;114;137.0;-884.0;-258.0
305.0;-163.0;-141;22;46.0;77.0;-32;115;-46.0;897.0;-174.0
234.0;-437.0;-152;7;-129.0;-37.0;92;-165;-256.0;1408.0;-113.0
269.0;74.0;-173;34;518.0;-630.0;44;-175;212.0;340.0;-100.0
268.0;82.0;-173;34;494.0;-552.0;44;-175;231.0;317.0;-116.0
82.0;197.0;-170;35;361.0;-559.0;49;-157;372.0;661.0;-122.0
61.0;230.0;-166;33;397.0;-481.0;48;-157;374.0;884.0;-108.0
494.0;-191.0;-2;20;698.0;-179.0;-154;-74;392.0;17.0;-352.0
532.0;-183.0;-2;20;723.0;-104.0;-155;-74;293.0;34.0;-340.0
535.0;-182.0;-2;20;726.0;-66.0;-155;-75;261.0;19.0;-337.0
536.0;-182.0;-2;20;727.0;-43.0;-155;-74;248.0;2.0;-337.0
535.0;-181.0;-2;20;729.0;-39.0;-155;-75;247.0;7.0;-337.0
492.0;-416.0;-3;23;260.0;-650.0;150;-102;678.0;-153.0;-521.0
462.0;-309.0;-2;1;393.0;-828.0;160;-102;619.0;-459.0;-460.0
534.0;-181.0;-2;20;730.0;-31.0;-155;-75;248.0;24.0;-338.0
153.0;107.0;-48;-1;380.0;-605.0;114;-148;600.0;472.0;-193.0
530.0;-177.0;-2;20;730.0;-18.0;-155;-74;250.0;72.0;-337.0
11.0;325.0;-53;-1;240.0;-651.0;114;-158;509.0;-828.0;-67.0
-148.0;170.0;-71;12;391.0;-353.0;118;-158;305.0;741.0;-85.0
529.0;-175.0;-2;20;730.0;-34.0;-155;-74;253.0;29.0;-337.0
536.0;-174.0;-2;20;732.0;-33.0;-155;-74;258.0;113.0;-337.0
529.0;-151.0;-2;20;741.0;-57.0;-155;-75;307.0;8.0;-338.0
-6.0;73.0;-152;21;322.0;-318.0;110;-160;315.0;-791.0;-206.0
532.0;-175.0;-5;30;688.0;-338.0;163;-124;305.0;149.0;-292.0
400.0;-158.0;-5;28;663.0;-356.0;165;-124;282.0;-592.0;-349.0
300.0;-163.0;-5;28;618.0;-436.0;165;-125;278.0;-75.0;-385.0
254.0;-172.0;-5;27;590.0;-532.0;165;-125;263.0;-168.0;-417.0
253.0;-206.0;-5;26;610.0;-488.0;165;-124;279.0;28.0;-426.0
253.0;-212.0;-5;26;614.0;-467.0;166;-125;284.0;-8.0;-426.0
237.0;-208.0;-5;26;611.0;-517.0;165;-125;259.0;17.0;-426.0
262.0;-171.0;-5;26;583.0;-479.0;165;-124;285.0;54.0;-399.0
272.0;-179.0;-5;26;593.0;-497.0;166;-124;287.0;88.0;-399.0
267.0;-188.0;-5;25;595.0;-499.0;166;-124;292.0;66.0;-406.0
266.0;-192.0;-5;25;597.0;-477.0;166;-124;250.0;-2.0;-407.0
255.0;-186.0;-5;25;593.0;-457.0;166;-124;227.0;-18.0;-405.0
255.0;-185.0;-5;25;592.0;-460.0;166;-124;227.0;21.0;-404.0
260.0;-188.0;-48;14;611.0;-365.0;142;-102;340.0;-2330.0;-398.0
255.0;-185.0;-5;25;593.0;-449.0;166;-124;208.0;37.0;-402.0
249.0;-50.0;-158;17;-20.0;71.0;-33;-172;0.0;-1194.0;-82.0
395.0;-44.0;-6;25;707.0;-201.0;176;-124;199.0;872.0;-265.0
434.0;-131.0;-6;25;675.0;-122.0;180;-124;188.0;439.0;-269.0
350.0;-132.0;-6;24;703.0;-309.0;-179;-125;236.0;475.0;-326.0
422.0;-138.0;-5;24;640.0;-554.0;-179;-124;249.0;170.0;-300.0
447.0;-102.0;-5;24;570.0;-611.0;-179;-124;260.0;207.0;-300.0
515.0;-131.0;-2;20;752.0;-36.0;-155;-75;387.0;33.0;-348.0
