InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
?;-483.0;-185.0;312.0;?;108.0;-28;60.0
-33;-506.0;-195.0;329.0;-308.0;?;-28;?
-34;-514.0;?;275.0;-120.0;252.0;?;?
-34;-459.0;-187.0;233.0;17.0;?;?;-587.0
-34;-421.0;-185.0;251.0;?;?;-28;?
-33;-435.0;-173.0;?;-184.0;243.0;?;-161.0
-32;-413.0;-178.0;?;-403.0;261.0;-28;158.0
-29;-386.0;-194.0;?;-519.0;205.0;-28;223.0
-26;-370.0;-193.0;118.0;-232.0;164.0;-28;44.0
-25;-349.0;-166.0;65.0;-106.0;124.0;-28;-189.0
-23;-316.0;-126.0;?;-148.0;95.0;-28;-207.0
-23;-274.0;?;-55.0;?;102.0;-28;-196.0
-23;-193.0;17.0;-107.0;24.0;98.0;-28;-2.0
-23;-154.0;134.0;-141.0;121.0;?;?;68.0
-23;-180.0;181.0;-109.0;96.0;124.0;-28;17.0
-23;-211.0;199.0;?;155.0;119.0;-28;-68.0
-23;-180.0;215.0;-354.0;641.0;49.0;-28;-19.0
-23;?;222.0;?;?;-18.0;-28;-6.0
?;?;261.0;-506.0;?;-119.0;-28;?
?;-201.0;374.0;-626.0;1539.0;-231.0;-28;24.0
-23;-212.0;518.0;-727.0;1680.0;-313.0;?;157.0
-23;-215.0;?;-767.0;?;-398.0;-28;243.0
-23;-275.0;645.0;?;1239.0;-471.0;-28;297.0
-23;?;704.0;?;1024.0;-524.0;-28;?
-23;-310.0;781.0;-862.0;615.0;-616.0;-28;227.0
?;-341.0;?;-767.0;501.0;-602.0;-28;121.0
-23;?;904.0;-727.0;268.0;?;-28;145.0
?;-287.0;920.0;-618.0;?;-437.0;-28;299.0
-23;-290.0;916.0;-552.0;-22.0;-367.0;-28;331.0
-23;-343.0;908.0;-521.0;45.0;-273.0;-28;?
-23;?;862.0;-479.0;-247.0;-233.0;?;?
-23;-258.0;836.0;-398.0;-302.0;-187.0;-28;114.0
-23;-273.0;?;-317.0;?;?;-28;?
-23;-347.0;776.0;-293.0;-138.0;?;-28;16.0
?;?;?;-235.0;-99.0;10.0;-28;?
-23;-308.0;692.0;-197.0;?;?;-28;-125.0
-23;-272.0;656.0;-151.0;-258.0;8.0;?;-158.0
-23;-312.0;615.0;-113.0;-434.0;-13.0;-28;-50.0
-23;-308.0;552.0;?;-455.0;31.0;-28;14.0
-23;-271.0;505.0;?;-381.0;56.0;-28;?
-23;-248.0;440.0;-62.0;?;-37.0;?;31.0
-23;-302.0;378.0;-62.0;-213.0;-15.0;-28;-97.0
-23;-283.0;332.0;-44.0;-224.0;9.0;-28;-100.0
-23;?;278.0;?;-219.0;-47.0;-28;-212.0
-23;-259.0;219.0;-41.0;-379.0;-19.0;-29;-207.0
-23;-282.0;157.0;?;-510.0;-89.0;-29;-89.0
-23;-304.0;120.0;-41.0;-587.0;-92.0;-31;-51.0
-23;-281.0;92.0;-44.0;-559.0;?;-33;?
-23;-259.0;53.0;-28.0;-621.0;-135.0;-31;?
-23;-287.0;6.0;21.0;-520.0;-112.0;-35;1.0
-23;-303.0;-49.0;17.0;-790.0;-81.0;-42;-2.0
-23;-389.0;21.0;?;297.0;17.0;-42;?
-23;-408.0;15.0;77.0;223.0;64.0;-41;-249.0
-23;?;11.0;?;206.0;62.0;-38;-250.0
-23;-194.0;6.0;?;273.0;?;-33;-229.0
-23;-325.0;-5.0;34.0;106.0;42.0;-29;-174.0
-23;-353.0;20.0;100.0;-111.0;152.0;-24;-243.0
-23;-323.0;?;156.0;-77.0;284.0;?;-284.0
-23;-331.0;23.0;206.0;?;385.0;-16;-334.0
-23;-339.0;24.0;?;-241.0;467.0;-14;-335.0
?;-347.0;43.0;350.0;-416.0;477.0;?;-269.0
-23;-310.0;73.0;415.0;-609.0;413.0;-15;-260.0
?;-344.0;?;515.0;-852.0;315.0;-16;-255.0
-24;-455.0;182.0;?;-765.0;271.0;?;-224.0
-28;?;?;537.0;-616.0;298.0;-18;-340.0
-32;?;263.0;586.0;-382.0;298.0;?;-465.0
-34;?;295.0;643.0;-157.0;292.0;?;?
-40;-437.0;318.0;691.0;-261.0;243.0;-18;?
-49;-420.0;?;732.0;-362.0;132.0;?;-122.0
-54;?;377.0;727.0;-491.0;?;?;60.0
-54;-415.0;371.0;670.0;-588.0;115.0;-18;-17.0
-49;-447.0;315.0;?;-696.0;174.0;-18;-130.0
-42;-436.0;?;629.0;-688.0;299.0;-18;-383.0
-37;-420.0;158.0;590.0;?;441.0;?;-465.0
-33;-374.0;102.0;554.0;-538.0;?;-18;-426.0
-27;?;53.0;538.0;?;514.0;-18;-220.0
?;-266.0;25.0;467.0;-376.0;398.0;-18;65.0
-19;-421.0;21.0;?;-5.0;183.0;?;231.0
-12;-279.0;24.0;126.0;87.0;77.0;-18;170.0
-5;-108.0;28.0;?;147.0;72.0;-19;47.0
-8;-151.0;?;155.0;239.0;-1.0;?;-109.0
-17;-269.0;?;130.0;226.0;-30.0;-21;?
-24;?;?;?;257.0;?;-27;-182.0
-27;-189.0;3.0;121.0;313.0;109.0;-34;-126.0
-28;-222.0;?;160.0;259.0;112.0;?;-221.0
?;-218.0;?;162.0;179.0;119.0;?;-286.0
?;-210.0;29.0;114.0;?;136.0;-71;-306.0
-28;-196.0;36.0;?;?;152.0;-77;-370.0
-28;-190.0;?;80.0;-294.0;144.0;-78;-293.0
-28;-191.0;49.0;61.0;-332.0;111.0;-73;-237.0
?;-181.0;59.0;54.0;-328.0;57.0;-68;-214.0
-28;-184.0;64.0;9.0;-338.0;41.0;-62;-216.0
-28;-188.0;69.0;-23.0;-215.0;?;-53;-207.0
-28;-261.0;70.0;-22.0;-108.0;-58.0;?;-261.0
-29;-251.0;77.0;-46.0;?;?;-36;-272.0
?;-292.0;86.0;-59.0;166.0;-222.0;-28;-122.0
?;-540.0;?;?;190.0;?;-19;?
-29;-243.0;103.0;-122.0;153.0;-254.0;?;-295.0
?;-148.0;?;?;53.0;79.0;?;-215.0
-29;-358.0;?;71.0;-38.0;28.0;0;?
-29;-483.0;57.0;74.0;-102.0;234.0;-4;-224.0
-31;-500.0;32.0;170.0;-60.0;396.0;-12;?
-33;-361.0;?;207.0;-1.0;445.0;-16;-491.0
-40;?;-18.0;270.0;50.0;380.0;?;-467.0
-45;-320.0;-40.0;281.0;?;298.0;-23;-297.0
-46;-422.0;-66.0;253.0;87.0;231.0;?;-169.0
-55;-416.0;?;219.0;37.0;177.0;?;-112.0
-61;-400.0;-101.0;183.0;?;148.0;-25;?
-60;?;-111.0;157.0;140.0;?;-25;-241.0
?;-389.0;-112.0;95.0;163.0;66.0;-25;-336.0
-61;-393.0;?;82.0;153.0;50.0;-25;-202.0
-57;-386.0;-106.0;55.0;166.0;?;-25;-128.0
?;-394.0;?;44.0;126.0;76.0;-25;66.0
?;-302.0;-78.0;40.0;?;66.0;-25;?
-38;-267.0;-47.0;36.0;139.0;?;-25;-60.0
?;-334.0;-28.0;80.0;97.0;?;-25;63.0
-30;-353.0;-19.0;-50.0;182.0;110.0;?;61.0
?;-296.0;?;-213.0;159.0;?;?;67.0
-25;-244.0;-5.0;?;236.0;?;-25;214.0
-25;?;8.0;-422.0;?;-261.0;-25;277.0
?;-201.0;18.0;-399.0;389.0;-403.0;-25;399.0
-26;?;24.0;-412.0;?;-462.0;-25;454.0
-24;-268.0;37.0;?;?;-473.0;?;511.0
-23;-261.0;60.0;-386.0;?;-407.0;-25;384.0
-23;-289.0;83.0;?;?;-312.0;-25;166.0
-23;-252.0;107.0;-270.0;516.0;-297.0;?;-119.0
-23;-245.0;118.0;-267.0;323.0;-321.0;-27;?
-23;-240.0;121.0;?;171.0;-329.0;-30;-307.0
-24;-218.0;129.0;-258.0;?;-308.0;-31;?
-24;-235.0;?;-247.0;?;-303.0;-34;211.0
?;-279.0;154.0;-217.0;109.0;-244.0;-35;267.0
-24;-322.0;171.0;-202.0;180.0;?;-36;?
-24;-345.0;197.0;-194.0;237.0;-205.0;-37;-37.0
?;-319.0;230.0;?;269.0;?;-37;-162.0
-24;-355.0;264.0;-179.0;?;-183.0;-35;-231.0
-24;-484.0;285.0;?;374.0;-225.0;-32;-125.0
-24;-585.0;304.0;-357.0;?;-180.0;-30;-28.0
-24;?;323.0;-294.0;428.0;?;-28;?
-24;?;?;-153.0;320.0;?;-28;70.0
-24;?;315.0;-90.0;285.0;-209.0;-28;58.0
-24;?;?;?;?;-169.0;?;-25.0
-23;?;298.0;-48.0;317.0;-26.0;-27;-101.0
-23;?;287.0;10.0;?;90.0;?;?
-23;?;273.0;?;-59.0;147.0;?;-298.0
-23;?;256.0;8.0;?;188.0;?;-230.0
-23;-442.0;250.0;-17.0;-222.0;182.0;-26;-158.0
-23;-428.0;253.0;-47.0;-732.0;141.0;-26;-244.0
?;?;250.0;-41.0;-1055.0;72.0;-26;-150.0
-23;-461.0;215.0;17.0;?;45.0;-26;-153.0
-23;?;144.0;?;-1525.0;30.0;-26;-198.0
-23;-502.0;58.0;134.0;-1383.0;98.0;-26;-235.0
-23;?;-5.0;155.0;-1438.0;148.0;?;-357.0
-23;-412.0;-37.0;172.0;-1140.0;184.0;-26;?
-23;-396.0;-42.0;122.0;-1109.0;280.0;?;-385.0
-23;-159.0;-64.0;116.0;-754.0;248.0;?;-287.0
?;-212.0;-79.0;154.0;-153.0;194.0;-26;-178.0
-23;-325.0;-91.0;70.0;0.0;?;-26;51.0
-23;-354.0;-108.0;-47.0;-25.0;90.0;-26;-34.0
?;-295.0;-90.0;-137.0;38.0;135.0;?;?
-23;-254.0;-69.0;-163.0;?;92.0;-26;73.0
-23;-272.0;-47.0;-165.0;-1.0;?;-26;-178.0
-23;-316.0;-29.0;-104.0;?;?;?;76.0
-23;-285.0;-25.0;-50.0;-38.0;17.0;-26;?
-23;-303.0;?;-39.0;189.0;-59.0;?;57.0
?;?;-3.0;-51.0;300.0;-157.0;-26;40.0
-24;?;17.0;-76.0;91.0;?;-26;62.0
-24;-302.0;24.0;5.0;-58.0;-50.0;-26;39.0
-24;-284.0;21.0;?;-20.0;?;-26;?
-24;-313.0;22.0;46.0;-163.0;-93.0;-26;-44.0
-24;-337.0;25.0;61.0;-303.0;-124.0;-27;-217.0
-24;-334.0;22.0;69.0;-308.0;?;-27;-315.0
-24;-335.0;18.0;73.0;-168.0;-110.0;-27;-145.0
-24;-331.0;17.0;?;69.0;-174.0;-27;33.0
?;-342.0;?;2.0;140.0;-293.0;-27;158.0
-25;?;9.0;-25.0;162.0;-352.0;-27;?
-25;-364.0;-4.0;-46.0;263.0;-304.0;-28;-5.0
-25;-343.0;-26.0;?;322.0;-356.0;-28;-38.0
-25;-335.0;?;-113.0;408.0;?;-28;?
-25;?;-67.0;?;492.0;-432.0;-28;222.0
-25;-497.0;?;-69.0;426.0;-375.0;-28;189.0
-25;-530.0;-84.0;-75.0;467.0;-322.0;-28;?
?;-541.0;-80.0;?;526.0;-282.0;-28;-137.0
-25;-542.0;?;?;462.0;-218.0;?;-151.0
?;-461.0;?;?;?;-161.0;-28;?
?;-564.0;-81.0;-10.0;283.0;-160.0;-28;?
-25;?;-86.0;-11.0;87.0;-170.0;?;3.0
-25;-572.0;-95.0;-32.0;-46.0;-158.0;-28;7.0
-25;-592.0;-103.0;-4.0;-68.0;-131.0;?;-59.0
-25;-556.0;-106.0;31.0;-147.0;-88.0;-28;-120.0
-25;-565.0;?;73.0;?;?;-28;-152.0
-25;-560.0;?;52.0;-151.0;?;-28;?
-25;-550.0;-100.0;61.0;-199.0;22.0;-28;?
-25;-540.0;?;36.0;-203.0;22.0;-28;-156.0
?;-563.0;?;23.0;-155.0;24.0;?;-171.0
-25;-563.0;?;23.0;-164.0;66.0;?;-168.0
?;-542.0;?;25.0;?;90.0;-28;-168.0
-25;-536.0;?;31.0;-218.0;?;-28;-178.0
-25;-554.0;-147.0;64.0;-272.0;108.0;-28;-124.0
?;-537.0;-150.0;25.0;-158.0;97.0;?;-97.0
?;?;-151.0;12.0;?;89.0;?;-116.0
?;?;-159.0;12.0;-202.0;17.0;-28;-74.0
-25;-534.0;-168.0;21.0;?;?;-28;-30.0
-25;-537.0;-167.0;4.0;-80.0;-25.0;-28;?
-25;?;-172.0;-11.0;?;0.0;?;?
-25;-505.0;-176.0;?;?;-31.0;-28;19.0
-25;-498.0;-169.0;-30.0;82.0;-37.0;-28;56.0
-25;-503.0;?;-58.0;-74.0;?;?;68.0
-25;?;-153.0;?;?;-79.0;-28;109.0
?;-505.0;-145.0;-53.0;0.0;-66.0;-28;86.0
-25;?;-147.0;-75.0;-19.0;-101.0;-28;117.0
-25;-496.0;-157.0;-103.0;-75.0;-105.0;-28;241.0
-25;-512.0;-162.0;-115.0;-1.0;-113.0;-28;446.0
-25;-519.0;-160.0;?;68.0;-173.0;-28;?
?;?;-157.0;-64.0;?;-216.0;-28;939.0
-25;?;-163.0;-58.0;?;-190.0;-28;1342.0
-25;-516.0;-166.0;-51.0;-88.0;-165.0;-28;1205.0
-25;-532.0;-175.0;-59.0;-136.0;-131.0;-29;595.0
-25;-530.0;-184.0;-70.0;-141.0;69.0;-29;673.0
-25;?;?;-73.0;-176.0;?;-29;?
?;-507.0;-178.0;-76.0;-173.0;282.0;-29;510.0
-25;-500.0;-169.0;-70.0;-207.0;?;-28;434.0
-25;-482.0;-157.0;-70.0;-226.0;?;?;580.0
-25;?;-147.0;?;-316.0;577.0;?;322.0
-25;?;?;-198.0;-410.0;737.0;-29;248.0
?;-417.0;-132.0;-271.0;-509.0;?;-29;?
?;-337.0;-129.0;-262.0;?;812.0;-29;?
-25;-257.0;-140.0;?;-647.0;891.0;-29;-335.0
-25;-301.0;-152.0;-226.0;?;814.0;-29;?
-25;-160.0;-163.0;-195.0;-553.0;807.0;-29;544.0
?;-142.0;-175.0;-183.0;-515.0;?;-29;340.0
-25;-144.0;-186.0;-198.0;-362.0;?;-30;205.0
-25;-97.0;-189.0;-299.0;-223.0;?;?;515.0
-25;-67.0;-185.0;-370.0;-113.0;?;-30;605.0
-25;-82.0;-171.0;-390.0;80.0;328.0;-30;599.0
-25;-144.0;-151.0;?;?;250.0;-30;?
-25;-97.0;-127.0;-349.0;251.0;167.0;-30;-83.0
-25;-94.0;-106.0;-339.0;334.0;?;-30;-190.0
-25;-88.0;-94.0;-343.0;374.0;223.0;?;-77.0
?;-103.0;?;-289.0;355.0;172.0;-29;-43.0
?;?;-75.0;-291.0;227.0;?;-29;-1157.0
?;?;?;-279.0;244.0;252.0;?;-250.0
-25;?;-73.0;-232.0;224.0;?;-29;722.0
-25;-172.0;-72.0;-163.0;236.0;?;-29;22.0
-25;-182.0;-71.0;-114.0;242.0;?;-29;153.0
-25;-155.0;-75.0;-33.0;207.0;-116.0;-29;336.0
?;-182.0;-83.0;11.0;148.0;-63.0;?;168.0
-25;-186.0;-89.0;117.0;68.0;?;?;291.0
-25;-175.0;?;180.0;-14.0;-140.0;-29;527.0
?;-152.0;-110.0;209.0;?;-107.0;-29;490.0
?;-160.0;-124.0;235.0;-154.0;-82.0;-29;-27.0
-25;-160.0;?;249.0;-190.0;?;-29;-519.0
?;-158.0;-161.0;?;-184.0;166.0;-29;-863.0
-25;-168.0;-175.0;171.0;-182.0;559.0;-29;?
-25;-153.0;-193.0;?;-159.0;675.0;-29;-1970.0
-25;-160.0;-209.0;141.0;-117.0;624.0;-29;-1585.0
?;-157.0;-225.0;77.0;-67.0;191.0;-30;-1591.0
-25;-243.0;?;?;-2.0;-386.0;-31;-984.0
?;-281.0;-269.0;63.0;15.0;-671.0;-32;-482.0
-24;-298.0;-293.0;?;16.0;-799.0;-32;-163.0
?;-382.0;-314.0;139.0;21.0;-969.0;-33;82.0
-24;?;-328.0;?;20.0;-832.0;?;-355.0
-23;-271.0;?;245.0;20.0;?;-36;?
-23;-312.0;?;?;-63.0;201.0;?;-280.0
-23;?;-348.0;247.0;-142.0;?;-31;-335.0
-23;-243.0;-355.0;?;-245.0;487.0;-30;-899.0
-23;-363.0;-358.0;255.0;?;527.0;?;?
-23;-391.0;-363.0;278.0;-315.0;269.0;-28;-1862.0
-23;-377.0;?;?;-370.0;64.0;-28;-1514.0
-23;-365.0;-378.0;330.0;-375.0;?;?;?
-24;-376.0;-388.0;?;-417.0;189.0;-28;?
-25;-417.0;-396.0;524.0;?;266.0;-28;-823.0
-26;-433.0;-405.0;610.0;-445.0;?;-28;-1484.0
-26;-450.0;-413.0;591.0;-556.0;?;?;-1970.0
?;-420.0;-424.0;621.0;-489.0;?;-28;?
-27;-410.0;-432.0;561.0;-458.0;1031.0;-28;-1556.0
-25;?;-434.0;501.0;-490.0;1124.0;-28;?
-24;-379.0;-427.0;389.0;-467.0;1149.0;?;-1009.0
-25;-375.0;-416.0;?;-460.0;1117.0;-28;-568.0
-25;-304.0;-407.0;431.0;-443.0;942.0;-28;-463.0
-25;-353.0;-397.0;?;-420.0;?;?;-768.0
-28;-305.0;-377.0;380.0;-401.0;685.0;-28;-752.0
-29;-239.0;-342.0;349.0;-84.0;593.0;-28;-630.0
?;?;-293.0;299.0;160.0;?;-28;-821.0
-30;-211.0;-221.0;?;686.0;303.0;?;-890.0
-29;-216.0;?;?;?;151.0;-28;-849.0
-28;-236.0;-116.0;?;758.0;?;-29;-681.0
-28;-159.0;-103.0;-198.0;645.0;-101.0;-29;-494.0
?;-164.0;-106.0;-210.0;583.0;-187.0;-32;-217.0
?;-227.0;-93.0;-189.0;494.0;?;-36;-234.0
-28;-279.0;?;-131.0;?;?;-41;-320.0
-28;-292.0;?;-44.0;497.0;-283.0;-43;-365.0
-28;-272.0;-18.0;55.0;161.0;-250.0;-45;?
-28;-287.0;-18.0;?;137.0;-166.0;-44;-387.0
?;?;-45.0;171.0;?;-36.0;-40;-263.0
?;-273.0;?;153.0;-147.0;54.0;-36;-150.0
-28;?;-105.0;26.0;?;?;?;-5.0
-28;-115.0;?;-50.0;?;34.0;-30;162.0
-28;-125.0;-115.0;?;?;-139.0;-25;506.0
?;?;-132.0;-126.0;?;25.0;-23;?
-28;-477.0;-158.0;-255.0;-197.0;113.0;-17;-52.0
-28;?;-189.0;-178.0;-355.0;-41.0;?;-656.0
-28;-311.0;?;-87.0;-393.0;-149.0;-10;-848.0
-28;-433.0;-237.0;67.0;-474.0;-77.0;-9;?
?;?;-301.0;169.0;-501.0;84.0;-11;-513.0
-30;-510.0;-412.0;266.0;-292.0;209.0;-11;-833.0
-29;-520.0;-574.0;308.0;-166.0;?;-11;-1199.0
-33;-489.0;?;386.0;-102.0;396.0;-14;-1048.0
-39;?;?;424.0;-207.0;542.0;-17;-864.0
-46;-391.0;-883.0;459.0;-320.0;600.0;-17;?
-50;-432.0;?;501.0;-536.0;664.0;?;-1146.0
-51;?;?;?;?;649.0;-17;-1597.0
-59;-499.0;-860.0;535.0;-687.0;646.0;-17;-1644.0
?;-446.0;-826.0;552.0;-699.0;?;-17;?
-70;-451.0;-774.0;?;-649.0;?;-18;-1551.0
-69;-464.0;-728.0;589.0;-544.0;595.0;-18;-1253.0
-63;?;-672.0;588.0;-433.0;595.0;-18;-1343.0
-54;-469.0;-648.0;535.0;-400.0;?;-18;-1378.0
-44;-535.0;-648.0;?;-315.0;?;-18;-1371.0
-34;-507.0;-654.0;?;-312.0;580.0;-19;-1268.0
-29;-215.0;-669.0;385.0;?;?;-18;-778.0
-21;-328.0;-682.0;?;-461.0;?;-19;-165.0
-10;-402.0;-687.0;100.0;?;403.0;-21;-115.0
-12;-192.0;-684.0;96.0;?;?;-23;-429.0
-17;-164.0;?;129.0;104.0;-40.0;-35;-532.0
?;?;-656.0;117.0;306.0;-25.0;-37;?
-23;-301.0;-636.0;68.0;348.0;102.0;-52;-1010.0
-30;-223.0;-631.0;33.0;?;180.0;-80;-1553.0
-29;-181.0;-633.0;34.0;237.0;224.0;?;-1962.0
-30;?;-636.0;-13.0;114.0;220.0;-86;?
-30;?;-644.0;-39.0;-32.0;265.0;-74;-1865.0
-30;?;-662.0;-62.0;-188.0;389.0;?;-1419.0
?;-133.0;?;-91.0;?;495.0;-49;-862.0
-30;-262.0;-695.0;-183.0;-29.0;530.0;-33;?
?;-565.0;-716.0;-439.0;156.0;?;-33;162.0
-31;-122.0;-733.0;-525.0;290.0;-311.0;-22;840.0
-32;-225.0;-749.0;-478.0;?;-799.0;-12;?
-31;-258.0;-752.0;?;689.0;-1090.0;-6;2395.0
-33;-241.0;-758.0;-798.0;570.0;?;-1;?
-34;-292.0;-762.0;?;131.0;-735.0;-3;?
?;-126.0;?;-471.0;?;-358.0;-6;?
-48;-74.0;-773.0;-261.0;58.0;-412.0;-17;1013.0
?;-490.0;-780.0;?;?;-342.0;?;1387.0
-78;-322.0;-785.0;-342.0;355.0;-216.0;?;1872.0
?;-195.0;?;-157.0;357.0;-131.0;-30;2019.0
-80;-192.0;-760.0;-143.0;?;-196.0;-30;1757.0
-79;-185.0;-753.0;-89.0;?;-250.0;-30;1454.0
-78;-210.0;?;?;-90.0;-260.0;-31;1175.0
-72;?;-738.0;-257.0;?;-277.0;-31;1253.0
?;-141.0;-724.0;-255.0;-151.0;-310.0;?;?
-46;-224.0;-711.0;-176.0;-161.0;-310.0;?;1161.0
-32;-208.0;-694.0;?;-266.0;-411.0;-32;?
-21;-161.0;-675.0;-233.0;-220.0;-457.0;-32;899.0
-10;-39.0;-660.0;26.0;-332.0;-248.0;?;665.0
0;-548.0;?;110.0;-294.0;4.0;-32;222.0
5;?;-661.0;?;-340.0;110.0;-34;-686.0
7;?;-678.0;-49.0;-405.0;119.0;-37;-1203.0
2;-129.0;-707.0;18.0;130.0;-97.0;?;-1113.0
-7;-306.0;?;-43.0;321.0;274.0;-50;?
-15;-145.0;-748.0;-115.0;189.0;?;?;995.0
-19;-208.0;?;?;?;208.0;?;1500.0
-21;-108.0;-704.0;?;297.0;-149.0;-75;1757.0
-22;-79.0;-658.0;-207.0;193.0;-121.0;-66;?
-23;-31.0;-616.0;?;-16.0;-150.0;-71;?
-23;-49.0;-583.0;-116.0;-169.0;-262.0;-75;437.0
-24;?;?;-95.0;?;-81.0;-76;-314.0
-24;-25.0;-536.0;-91.0;-278.0;?;-69;-1972.0
-25;-77.0;?;-64.0;-352.0;146.0;?;?
-25;?;-522.0;?;?;-73.0;-56;-6512.0
-26;?;-528.0;-57.0;-359.0;90.0;-43;-4385.0
-26;-330.0;-537.0;-80.0;-159.0;?;-43;-29.0
?;?;-548.0;-142.0;-15.0;-514.0;-35;?
-28;?;-548.0;-162.0;?;?;-20;2473.0
?;-331.0;-536.0;-214.0;203.0;-544.0;?;2494.0
-37;?;-522.0;38.0;144.0;-319.0;-22;2656.0
-43;-344.0;-510.0;47.0;-69.0;-93.0;-32;?
-58;-436.0;?;?;?;142.0;-42;3496.0
-76;?;-489.0;238.0;?;415.0;-45;3507.0
?;-259.0;?;238.0;-343.0;426.0;-44;1467.0
-84;-208.0;-477.0;192.0;-365.0;270.0;-45;?
-86;-203.0;-468.0;148.0;?;143.0;-45;-892.0
-81;-239.0;-456.0;41.0;?;81.0;-46;-589.0
?;?;-441.0;-34.0;-280.0;95.0;-47;-254.0
-46;-507.0;-515.0;-279.0;?;39.0;-13;-2613.0
-61;-378.0;-534.0;201.0;-461.0;432.0;-16;-3796.0
?;-549.0;-556.0;254.0;-310.0;?;?;-4327.0
-75;-462.0;-576.0;275.0;-255.0;698.0;-16;-1802.0
-75;?;?;261.0;-243.0;744.0;-16;?
-72;?;-648.0;258.0;-287.0;?;?;-701.0
-64;-306.0;-678.0;300.0;-351.0;?;-16;-1197.0
-54;-345.0;-711.0;317.0;-274.0;530.0;-16;?
-45;?;-747.0;312.0;-246.0;401.0;-16;-2080.0
-38;-390.0;-782.0;270.0;-158.0;?;?;?
-35;-342.0;-823.0;?;?;325.0;-16;-924.0
?;?;?;307.0;?;389.0;?;-672.0
-32;-137.0;-917.0;421.0;-476.0;?;-16;-500.0
-33;-327.0;-964.0;?;-402.0;465.0;-16;-218.0
-33;-175.0;-1007.0;545.0;-385.0;673.0;?;-112.0
-33;-94.0;?;306.0;-113.0;650.0;-16;-291.0
-30;-270.0;?;312.0;?;784.0;-16;?
-30;?;-1054.0;244.0;?;931.0;-16;-1315.0
-30;-213.0;-1062.0;278.0;217.0;831.0;-16;-1577.0
-30;-217.0;-1055.0;282.0;237.0;653.0;-15;-1372.0
?;?;?;?;?;?;-14;-1352.0
-30;?;-1056.0;188.0;291.0;452.0;?;-1401.0
-30;-73.0;?;175.0;76.0;378.0;?;-1570.0
-30;-96.0;-1046.0;140.0;-104.0;?;-15;?
-30;12.0;-1042.0;?;?;500.0;-18;-1964.0
-30;-77.0;-1053.0;?;-414.0;550.0;-18;-2180.0
-30;-154.0;-1079.0;375.0;-370.0;479.0;-18;-2288.0
-30;?;-1088.0;383.0;-87.0;239.0;-18;-2526.0
-30;-368.0;?;?;39.0;-17.0;-18;-2472.0
-30;-450.0;-1069.0;92.0;290.0;?;?;-1731.0
-30;-440.0;-1048.0;50.0;552.0;-49.0;-18;-1126.0
-30;-392.0;-1024.0;?;?;-22.0;-18;-731.0
-30;-334.0;-996.0;-76.0;861.0;17.0;-18;-407.0
-30;-388.0;-955.0;-85.0;?;?;-18;?
-30;-396.0;-935.0;?;334.0;-8.0;-18;210.0
-30;-354.0;-926.0;-198.0;244.0;-28.0;-18;440.0
-30;-376.0;-922.0;-225.0;27.0;-71.0;-18;584.0
?;-351.0;-949.0;?;-33.0;-119.0;-19;773.0
-29;-383.0;-993.0;-345.0;-75.0;-185.0;-19;1009.0
-29;-279.0;-1045.0;-328.0;-209.0;-258.0;-19;?
-29;-311.0;-1084.0;-271.0;-203.0;-339.0;-19;1107.0
-29;-281.0;-1112.0;?;-127.0;-398.0;-19;830.0
?;-259.0;-1146.0;-293.0;-44.0;-377.0;?;?
-29;-450.0;-1180.0;-194.0;-93.0;-263.0;-21;365.0
-29;-311.0;?;-255.0;-1049.0;-174.0;?;443.0
-29;-317.0;-1226.0;-180.0;-771.0;-208.0;-23;?
-29;-363.0;-1202.0;-84.0;-1398.0;-192.0;-25;464.0
?;-187.0;?;-7.0;-1311.0;?;-25;381.0
-29;-129.0;-1115.0;207.0;-1299.0;?;-26;415.0
-29;-98.0;-1072.0;525.0;-751.0;?;-27;261.0
-30;-698.0;?;318.0;?;?;?;131.0
-30;-525.0;-1099.0;79.0;524.0;424.0;-30;?
-30;-291.0;-1112.0;-128.0;1022.0;230.0;?;-149.0
?;85.0;-1119.0;-165.0;?;-71.0;-31;143.0
-30;32.0;-1094.0;-262.0;342.0;-398.0;?;687.0
-30;-412.0;-1077.0;?;94.0;-417.0;?;?
-30;-209.0;-1079.0;?;-136.0;?;-29;256.0
?;?;-1090.0;?;-34.0;-352.0;-28;-646.0
-30;?;-1087.0;-144.0;?;?;-27;-943.0
-30;-304.0;-1083.0;-265.0;404.0;-415.0;-27;-293.0
?;-255.0;-1074.0;-306.0;537.0;-417.0;-26;709.0
-37;-155.0;?;?;280.0;-123.0;-24;958.0
?;-64.0;-1029.0;-224.0;234.0;?;-24;957.0
-40;-30.0;-1026.0;-344.0;-62.0;-387.0;-24;1211.0
?;-168.0;-1027.0;-246.0;-592.0;-475.0;-24;1418.0
-40;-185.0;-1039.0;?;?;-382.0;-24;?
-39;-128.0;?;-134.0;-1176.0;?;-24;184.0
-38;-94.0;-1059.0;-89.0;-1659.0;?;-24;-81.0
-36;-89.0;?;?;-1794.0;-201.0;-24;82.0
