InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
659.0;?;-3;21;?;-633.0;-144;-74;315.0;283.0;-493.0
662.0;?;?;?;364.0;?;-144;-74;282.0;?;-491.0
663.0;?;?;21;?;-606.0;-144;?;250.0;211.0;-490.0
665.0;-347.0;-3;21;361.0;-589.0;-144;-74;229.0;65.0;-489.0
668.0;?;-3;21;363.0;-578.0;-144;-74;223.0;16.0;-488.0
670.0;-344.0;?;21;364.0;-480.0;?;-74;227.0;-90.0;-487.0
671.0;-345.0;?;21;364.0;?;?;-74;234.0;-190.0;?
672.0;-341.0;-3;21;372.0;-366.0;-144;-74;243.0;-390.0;-485.0
672.0;-337.0;-3;21;377.0;-376.0;-144;?;?;?;?
673.0;-332.0;-3;21;386.0;-310.0;-144;-74;248.0;-466.0;-486.0
676.0;?;-3;21;?;-268.0;-144;-74;249.0;?;-485.0
680.0;-321.0;-3;21;411.0;-344.0;?;?;?;-337.0;-482.0
?;?;-3;21;417.0;-408.0;-144;-74;257.0;-312.0;?
685.0;?;?;21;426.0;-278.0;-144;-74;?;?;-476.0
687.0;-309.0;-3;21;?;?;-144;-74;252.0;-248.0;-473.0
691.0;-306.0;?;21;444.0;-416.0;-144;-75;251.0;-171.0;-471.0
694.0;-300.0;-3;21;?;-378.0;-144;-74;250.0;-144.0;-470.0
?;-293.0;-3;21;476.0;-467.0;?;-74;246.0;-45.0;-469.0
701.0;-288.0;-3;21;?;-438.0;-144;-75;245.0;-26.0;-468.0
704.0;?;-3;21;504.0;-283.0;-144;?;248.0;-43.0;-467.0
706.0;-279.0;-3;21;516.0;-393.0;-144;-74;245.0;-42.0;-467.0
708.0;?;?;?;527.0;-394.0;?;-74;242.0;-33.0;-465.0
711.0;-277.0;-3;21;529.0;-245.0;?;-74;242.0;111.0;-463.0
713.0;-280.0;-3;21;528.0;-54.0;-143;?;242.0;150.0;?
714.0;?;-3;21;?;-425.0;-142;-74;242.0;215.0;-461.0
714.0;-278.0;-3;21;524.0;?;?;-75;242.0;248.0;?
713.0;?;-3;21;510.0;319.0;-140;-75;?;184.0;-456.0
712.0;-279.0;-2;22;501.0;190.0;-139;-75;235.0;?;-453.0
710.0;-277.0;?;21;492.0;48.0;-137;-75;229.0;?;?
707.0;-274.0;-2;?;?;-289.0;-137;-75;224.0;311.0;-449.0
704.0;?;?;21;484.0;-399.0;-136;-75;221.0;284.0;-445.0
?;?;-2;?;477.0;-118.0;?;-75;224.0;272.0;-439.0
696.0;-250.0;?;21;476.0;-248.0;-133;-75;?;233.0;-431.0
692.0;?;-2;20;483.0;-565.0;-133;-75;239.0;162.0;-421.0
685.0;?;?;20;487.0;-622.0;-133;?;251.0;201.0;-408.0
675.0;?;?;20;489.0;-774.0;?;-75;270.0;-42.0;-390.0
665.0;-184.0;-2;20;500.0;-591.0;-133;-75;?;-394.0;-369.0
650.0;?;?;20;?;-492.0;-133;-74;301.0;?;-359.0
628.0;-88.0;-2;20;?;-550.0;-133;-74;?;-2261.0;-345.0
603.0;-39.0;?;19;662.0;?;-133;?;324.0;?;-328.0
?;-9.0;-2;19;700.0;-570.0;-132;-74;330.0;?;-316.0
553.0;10.0;-2;19;722.0;-564.0;-132;-74;332.0;-2140.0;-307.0
?;?;-2;?;?;?;-132;?;322.0;-1171.0;?
?;1.0;?;18;?;-586.0;-132;-74;296.0;-719.0;-307.0
512.0;-13.0;-2;18;?;-382.0;-132;-74;266.0;-544.0;-311.0
507.0;-27.0;?;18;627.0;-598.0;-132;-74;240.0;-266.0;-311.0
506.0;-39.0;-2;18;587.0;?;-132;-74;228.0;84.0;-312.0
505.0;-47.0;?;18;?;-373.0;?;-74;215.0;374.0;-315.0
507.0;-54.0;-2;18;540.0;?;-132;-74;194.0;?;?
?;?;-2;18;524.0;-734.0;-132;-74;170.0;710.0;-318.0
515.0;?;-2;?;512.0;-195.0;-132;-74;154.0;631.0;?
517.0;-83.0;-2;18;?;-333.0;-132;-74;147.0;526.0;-333.0
518.0;-89.0;-2;?;509.0;-301.0;?;?;155.0;437.0;-342.0
518.0;-93.0;-2;18;510.0;-146.0;-132;-74;168.0;388.0;-352.0
?;-98.0;-2;18;514.0;138.0;-132;?;171.0;306.0;-362.0
?;-93.0;-2;?;?;88.0;?;-74;165.0;85.0;-374.0
?;-91.0;-2;18;530.0;251.0;-132;?;165.0;107.0;-380.0
?;-94.0;-2;18;528.0;434.0;-132;-74;170.0;157.0;-384.0
503.0;?;-2;18;536.0;424.0;?;-74;?;111.0;-390.0
502.0;-91.0;-2;18;541.0;587.0;-132;?;?;208.0;-393.0
500.0;-87.0;-2;18;545.0;?;-132;-74;194.0;?;-393.0
503.0;-77.0;-2;?;?;?;?;-74;200.0;409.0;-391.0
?;-64.0;-2;18;596.0;601.0;-132;?;212.0;488.0;?
512.0;-49.0;-2;18;621.0;658.0;-132;-74;232.0;573.0;?
521.0;?;-2;18;650.0;524.0;-132;-74;261.0;628.0;-379.0
535.0;-15.0;-2;18;681.0;541.0;-132;-74;297.0;?;-371.0
549.0;-3.0;?;?;?;492.0;-132;-74;336.0;1167.0;?
?;1.0;-2;18;?;602.0;?;-74;?;1270.0;-365.0
?;?;?;18;736.0;431.0;-132;-74;397.0;1386.0;-368.0
594.0;-2.0;?;18;751.0;471.0;-132;-74;?;1443.0;?
606.0;-5.0;-2;18;765.0;622.0;-132;-74;?;1256.0;-381.0
?;-13.0;-2;18;?;500.0;-132;-74;428.0;1075.0;-387.0
619.0;-21.0;-2;18;777.0;526.0;-132;?;425.0;757.0;-391.0
621.0;-25.0;?;18;779.0;?;-132;?;426.0;302.0;?
?;-28.0;?;18;780.0;611.0;-132;-74;437.0;231.0;-395.0
622.0;-30.0;-2;18;780.0;450.0;-132;-74;441.0;16.0;-395.0
622.0;-29.0;-2;18;781.0;?;?;-74;441.0;-56.0;-392.0
622.0;-29.0;-2;18;782.0;413.0;-132;-74;436.0;?;-390.0
621.0;-31.0;?;18;783.0;436.0;-132;-74;429.0;?;-388.0
620.0;?;-2;18;784.0;364.0;-132;-73;?;18.0;-387.0
619.0;-38.0;-2;18;785.0;531.0;-132;?;417.0;38.0;-385.0
619.0;-39.0;-2;18;787.0;529.0;?;-74;418.0;?;?
?;-42.0;-2;18;?;430.0;-132;-73;?;9.0;?
614.0;-45.0;?;18;790.0;409.0;-132;-74;423.0;?;-384.0
612.0;-47.0;-2;18;789.0;505.0;-132;-74;425.0;-19.0;-382.0
612.0;-50.0;-2;?;?;?;-132;-74;429.0;37.0;-382.0
?;-51.0;-2;?;788.0;495.0;-132;?;?;61.0;-383.0
611.0;-52.0;-2;18;787.0;619.0;-132;?;430.0;5.0;-383.0
610.0;-52.0;-2;18;787.0;546.0;-132;-74;?;-17.0;-383.0
?;?;-2;18;785.0;385.0;?;-74;428.0;28.0;-382.0
610.0;-59.0;-2;18;?;515.0;-132;?;429.0;?;-384.0
611.0;-65.0;-2;18;783.0;352.0;-132;-74;433.0;346.0;-386.0
612.0;-72.0;-2;18;781.0;250.0;-132;-74;441.0;314.0;-390.0
610.0;-77.0;-2;?;?;383.0;-132;-74;451.0;?;-394.0
?;-84.0;?;?;?;521.0;-132;-74;459.0;157.0;-396.0
605.0;-89.0;-2;18;776.0;532.0;-132;?;?;113.0;-400.0
601.0;-92.0;-2;18;778.0;326.0;?;-74;463.0;-1.0;-405.0
594.0;-95.0;-2;18;780.0;317.0;-132;-74;465.0;?;-407.0
?;-96.0;-2;18;783.0;456.0;-132;-74;471.0;-248.0;-408.0
578.0;-94.0;-2;18;?;459.0;-132;-74;?;?;-406.0
568.0;-92.0;-2;18;795.0;414.0;-132;-74;509.0;-529.0;?
556.0;-85.0;-2;18;803.0;368.0;-132;-74;529.0;-761.0;-396.0
545.0;-77.0;-2;?;810.0;?;-132;-74;?;-764.0;-385.0
?;-69.0;-2;?;815.0;?;?;-74;?;-719.0;?
528.0;-62.0;-2;?;818.0;616.0;-132;-74;517.0;-301.0;?
529.0;-57.0;-2;18;820.0;502.0;-132;-74;512.0;-91.0;?
?;-52.0;?;18;823.0;?;-132;?;501.0;-136.0;?
530.0;-47.0;-2;18;823.0;438.0;-132;?;487.0;-303.0;-346.0
?;-45.0;?;?;?;415.0;-132;-74;473.0;-176.0;-343.0
530.0;-44.0;-2;18;824.0;410.0;-132;-74;470.0;-107.0;?
528.0;?;?;18;?;435.0;-131;?;475.0;?;-343.0
526.0;-38.0;-2;18;823.0;286.0;-129;-74;?;-193.0;-344.0
524.0;-33.0;?;18;823.0;328.0;-123;-74;482.0;-185.0;-344.0
525.0;-29.0;-1;?;823.0;249.0;-118;?;479.0;?;-345.0
528.0;-26.0;-1;18;825.0;300.0;-117;-74;475.0;?;?
530.0;-24.0;-1;19;829.0;153.0;?;-74;?;-7.0;-348.0
534.0;-19.0;-1;19;?;355.0;?;-74;?;?;-347.0
537.0;-16.0;-1;20;835.0;666.0;-110;-74;441.0;-40.0;-343.0
539.0;?;-2;21;835.0;628.0;?;-74;427.0;-106.0;-341.0
?;?;-2;?;?;628.0;-109;-74;416.0;-123.0;?
?;-16.0;-1;22;834.0;?;?;?;416.0;-71.0;-334.0
545.0;-16.0;-1;21;833.0;625.0;-109;?;418.0;?;-335.0
543.0;-17.0;-1;21;?;?;-109;-74;413.0;-169.0;-337.0
541.0;-17.0;-1;21;831.0;781.0;-108;-74;406.0;-201.0;?
537.0;-15.0;-1;21;829.0;609.0;-108;-74;401.0;-200.0;?
533.0;-12.0;-1;21;?;340.0;-108;-74;402.0;?;-345.0
530.0;-11.0;?;21;821.0;658.0;-108;?;?;80.0;-348.0
533.0;?;-1;?;?;464.0;-108;-74;410.0;415.0;-350.0
?;-8.0;-1;?;?;190.0;?;-74;416.0;842.0;-352.0
?;?;-1;21;?;?;-107;-74;?;?;-352.0
583.0;?;-1;?;772.0;386.0;-108;-74;423.0;1091.0;-352.0
606.0;?;?;?;762.0;293.0;-108;?;432.0;993.0;-351.0
630.0;-11.0;-2;21;756.0;?;-108;?;447.0;775.0;-346.0
?;-7.0;-2;?;?;271.0;?;-74;458.0;543.0;?
681.0;6.0;-2;21;755.0;?;-108;-74;470.0;?;-334.0
701.0;17.0;-2;21;767.0;?;-108;-74;485.0;?;-320.0
717.0;11.0;-2;21;778.0;?;?;?;500.0;-7.0;-299.0
732.0;4.0;-2;21;802.0;754.0;-108;-73;512.0;?;-283.0
744.0;-9.0;-2;21;?;166.0;-108;-74;522.0;-97.0;-272.0
750.0;-36.0;-2;?;841.0;-60.0;?;?;528.0;-83.0;-266.0
?;-60.0;-2;21;?;?;?;-74;535.0;-161.0;?
764.0;-78.0;-2;?;861.0;?;-108;?;540.0;-132.0;-266.0
767.0;-93.0;?;21;862.0;340.0;-108;?;544.0;?;-268.0
766.0;-99.0;-2;?;868.0;213.0;-108;-74;547.0;-277.0;-269.0
766.0;-107.0;-1;21;869.0;734.0;-108;-74;550.0;?;-270.0
?;-118.0;-1;21;858.0;1240.0;-108;?;553.0;-357.0;-268.0
767.0;?;-1;21;?;?;-108;?;559.0;9.0;-263.0
773.0;-141.0;-1;21;861.0;846.0;-108;-74;566.0;?;?
782.0;?;-1;21;?;921.0;-108;-74;?;595.0;-254.0
785.0;-157.0;-1;21;?;539.0;-108;-74;582.0;158.0;-255.0
782.0;-160.0;?;21;856.0;488.0;-108;-74;587.0;-50.0;?
780.0;-160.0;-1;21;?;846.0;-108;-74;588.0;128.0;-257.0
778.0;-151.0;-1;?;853.0;732.0;-108;-74;588.0;?;-259.0
775.0;-137.0;-1;21;857.0;360.0;-108;-74;586.0;-68.0;-258.0
773.0;-120.0;-1;21;860.0;?;-108;-74;584.0;-86.0;-253.0
773.0;-96.0;-1;21;866.0;755.0;-108;-74;580.0;3.0;?
777.0;-63.0;-1;21;?;652.0;-108;?;576.0;31.0;-226.0
783.0;-34.0;-1;21;870.0;652.0;-108;-74;572.0;-218.0;-200.0
788.0;-13.0;-1;21;858.0;708.0;-108;?;566.0;-311.0;-170.0
794.0;4.0;-1;?;?;700.0;-108;-74;559.0;5.0;?
?;15.0;-1;21;836.0;?;-108;?;551.0;10.0;-86.0
804.0;25.0;-1;21;826.0;890.0;-108;-74;?;-33.0;-47.0
808.0;41.0;-1;21;?;867.0;-108;-74;534.0;101.0;-8.0
812.0;58.0;-1;21;?;1025.0;-108;-74;524.0;-99.0;24.0
813.0;74.0;-1;21;812.0;?;?;?;511.0;?;51.0
812.0;93.0;-1;21;806.0;548.0;-108;-75;?;-562.0;81.0
?;120.0;-1;?;803.0;329.0;?;-75;476.0;-295.0;?
807.0;?;?;21;800.0;379.0;?;-74;457.0;-194.0;133.0
806.0;157.0;-1;?;?;436.0;?;-75;443.0;-46.0;151.0
802.0;164.0;?;21;792.0;376.0;-108;-74;437.0;196.0;169.0
801.0;166.0;-1;?;?;204.0;-108;-74;431.0;371.0;179.0
800.0;163.0;-1;21;?;209.0;-108;-74;417.0;408.0;188.0
796.0;161.0;-1;21;785.0;112.0;?;-74;401.0;162.0;194.0
792.0;?;-1;21;779.0;?;-107;?;393.0;-244.0;195.0
?;168.0;?;?;774.0;256.0;-107;-74;387.0;-533.0;191.0
784.0;171.0;?;21;769.0;-92.0;?;-74;?;-767.0;183.0
781.0;173.0;-1;21;761.0;-242.0;?;-74;412.0;-1012.0;171.0
778.0;167.0;-1;21;753.0;-146.0;?;-74;452.0;-774.0;?
776.0;149.0;-1;21;743.0;-246.0;-106;-74;498.0;-421.0;141.0
?;120.0;?;21;738.0;-449.0;-106;?;?;?;124.0
769.0;101.0;?;21;733.0;?;-106;-74;538.0;?;?
?;71.0;-1;?;720.0;?;-106;-74;546.0;66.0;?
758.0;30.0;-1;21;702.0;-517.0;-106;-74;554.0;214.0;60.0
756.0;-10.0;?;21;686.0;-938.0;-106;?;556.0;?;37.0
753.0;-38.0;-1;21;672.0;-853.0;-106;-74;558.0;227.0;17.0
?;-64.0;?;?;654.0;-541.0;-106;-74;562.0;160.0;-3.0
742.0;-87.0;-1;21;?;-515.0;-106;-74;566.0;-243.0;-26.0
734.0;-104.0;-1;21;606.0;-513.0;-106;?;572.0;-494.0;?
720.0;-115.0;-1;21;?;-689.0;-106;-74;?;-576.0;?
707.0;?;?;?;566.0;-488.0;?;-74;593.0;?;-94.0
?;-143.0;-1;21;545.0;-490.0;-106;-74;605.0;-509.0;-117.0
682.0;-155.0;?;21;?;-419.0;-106;-74;?;-599.0;-144.0
670.0;-164.0;-1;21;517.0;-535.0;-106;-74;617.0;-599.0;-165.0
?;-172.0;?;?;505.0;?;-106;-74;621.0;-760.0;-181.0
?;-187.0;?;?;?;-511.0;-106;-74;620.0;-607.0;?
?;-204.0;-1;?;454.0;-568.0;?;-74;615.0;-231.0;-206.0
640.0;?;?;21;?;-497.0;-106;-74;615.0;?;-214.0
638.0;-221.0;-1;21;437.0;-490.0;?;?;619.0;439.0;-222.0
636.0;-225.0;-1;21;434.0;-515.0;?;-74;?;?;-229.0
?;?;?;21;?;-468.0;-106;-75;612.0;?;-237.0
633.0;-237.0;-1;?;420.0;-518.0;-106;-74;610.0;334.0;-244.0
627.0;?;-1;21;413.0;-545.0;?;-74;615.0;320.0;-249.0
622.0;-243.0;-1;21;404.0;-596.0;-106;-74;627.0;253.0;-256.0
?;?;-1;?;?;-736.0;-106;-74;632.0;?;-258.0
622.0;-249.0;-1;21;?;-656.0;-106;-74;631.0;?;-259.0
624.0;-251.0;-1;?;404.0;-460.0;?;-74;629.0;?;?
?;-253.0;-1;21;?;-523.0;-106;-74;?;?;-266.0
624.0;-254.0;-1;21;405.0;-693.0;?;?;631.0;-10.0;-269.0
621.0;-255.0;-1;20;402.0;-677.0;?;?;633.0;-78.0;-271.0
620.0;?;-1;20;401.0;-645.0;?;-74;635.0;-164.0;?
617.0;-257.0;-1;20;397.0;-792.0;-106;-74;640.0;-197.0;-281.0
?;?;-1;20;392.0;-633.0;?;-74;644.0;-241.0;-285.0
612.0;-261.0;-1;20;389.0;-788.0;-106;-74;646.0;-239.0;-288.0
610.0;-261.0;-1;20;392.0;?;-106;-74;646.0;-316.0;-292.0
609.0;-261.0;?;20;392.0;-726.0;-106;-74;?;-336.0;-298.0
607.0;-264.0;-1;20;388.0;-794.0;-106;-74;645.0;-146.0;-301.0
603.0;-268.0;?;20;?;-642.0;-106;-74;643.0;-18.0;-307.0
600.0;-270.0;-1;20;?;-736.0;-106;?;647.0;-51.0;-312.0
599.0;?;-1;?;374.0;-814.0;?;-74;649.0;-167.0;-317.0
?;?;?;20;370.0;-707.0;-106;-74;647.0;-92.0;-323.0
?;-287.0;-1;20;367.0;-763.0;-106;?;649.0;-50.0;-328.0
595.0;-294.0;-1;20;362.0;-839.0;-106;-74;651.0;-93.0;?
594.0;-302.0;-1;20;358.0;-751.0;?;-74;652.0;40.0;-338.0
591.0;?;-1;?;353.0;-682.0;-106;-74;654.0;18.0;?
?;-314.0;-1;20;351.0;?;-106;-74;?;-64.0;-346.0
?;?;?;20;346.0;-821.0;-106;-74;?;-26.0;-349.0
582.0;-324.0;-1;20;336.0;-759.0;-106;-74;655.0;?;?
580.0;?;-1;20;337.0;?;-106;-74;?;-121.0;-355.0
580.0;-324.0;-1;20;?;-806.0;-105;-74;658.0;-141.0;-356.0
?;-327.0;-1;20;335.0;?;-106;-74;655.0;-151.0;?
?;-329.0;-1;20;336.0;-684.0;-106;-74;?;-82.0;-359.0
?;-332.0;?;20;?;-550.0;-106;?;654.0;-56.0;-361.0
578.0;?;-1;?;324.0;-365.0;-105;?;655.0;22.0;?
574.0;-338.0;?;20;314.0;-465.0;-105;-74;652.0;107.0;-368.0
?;?;?;?;311.0;-586.0;-105;?;640.0;82.0;-371.0
570.0;-323.0;-1;20;313.0;-355.0;-106;?;621.0;-70.0;-374.0
570.0;?;-1;20;?;-299.0;?;?;?;-2.0;-375.0
572.0;-295.0;-1;20;326.0;-460.0;-106;-74;?;144.0;-375.0
575.0;-284.0;-1;20;328.0;-569.0;-105;-74;558.0;286.0;-374.0
576.0;-272.0;-1;20;327.0;-509.0;-105;-74;?;356.0;?
580.0;-262.0;-1;20;328.0;-752.0;-105;-74;547.0;?;-369.0
583.0;-254.0;-1;20;?;-572.0;?;-74;555.0;624.0;?
585.0;-249.0;-1;20;321.0;-293.0;-106;-74;558.0;?;-365.0
588.0;-244.0;-1;20;319.0;-525.0;-106;-74;555.0;642.0;-361.0
590.0;-240.0;-1;?;319.0;?;-105;-74;557.0;422.0;-357.0
594.0;-232.0;-1;20;331.0;-431.0;-105;?;565.0;97.0;-352.0
603.0;-229.0;?;20;347.0;-441.0;-105;-74;572.0;96.0;-347.0
604.0;-230.0;-1;?;354.0;?;-106;-74;564.0;78.0;-348.0
602.0;?;?;20;?;-666.0;-106;-74;563.0;-151.0;-347.0
601.0;-222.0;-1;20;354.0;-720.0;-105;-74;574.0;?;-347.0
600.0;-215.0;-1;20;354.0;-716.0;-105;?;579.0;?;?
602.0;-213.0;-1;20;354.0;-706.0;-105;-74;577.0;-357.0;?
605.0;-217.0;-1;?;354.0;-474.0;-105;-74;580.0;?;?
606.0;-216.0;-1;?;362.0;-576.0;-106;?;586.0;44.0;-345.0
606.0;-216.0;?;20;363.0;-572.0;-106;-74;587.0;-139.0;?
?;-215.0;-1;20;362.0;-499.0;?;-74;586.0;-297.0;?
607.0;?;-1;20;364.0;-499.0;?;-74;591.0;-252.0;-352.0
607.0;?;-1;20;367.0;-629.0;-105;?;594.0;-257.0;-356.0
605.0;-226.0;?;20;362.0;?;?;-74;?;?;-359.0
604.0;-229.0;-1;20;358.0;-732.0;-106;-74;588.0;?;-362.0
?;-229.0;-1;20;?;-776.0;-106;-74;587.0;-167.0;-364.0
603.0;-229.0;-1;20;361.0;-645.0;-105;-74;?;?;-366.0
603.0;-229.0;-1;20;361.0;-463.0;-105;-74;593.0;84.0;-366.0
604.0;-225.0;-1;20;364.0;-491.0;?;-74;594.0;170.0;-365.0
605.0;-223.0;-1;20;?;-381.0;-106;-74;593.0;214.0;-363.0
605.0;-220.0;?;?;362.0;-208.0;-106;-74;?;65.0;-362.0
607.0;-217.0;?;?;?;-688.0;-106;-74;593.0;21.0;?
609.0;-218.0;-1;?;367.0;-764.0;-105;-74;592.0;79.0;-361.0
608.0;-223.0;?;?;361.0;-333.0;-105;-74;593.0;?;-362.0
?;-228.0;?;?;360.0;?;?;-74;?;36.0;?
606.0;?;-1;?;362.0;-458.0;?;-74;589.0;?;?
606.0;-232.0;-1;20;?;?;?;-74;591.0;253.0;-366.0
605.0;-234.0;-1;20;377.0;-466.0;?;-74;590.0;375.0;-366.0
?;-237.0;?;20;393.0;-424.0;-105;-74;586.0;427.0;?
597.0;-240.0;?;20;405.0;-484.0;-105;-74;?;332.0;-377.0
593.0;-243.0;?;?;?;-486.0;?;-74;579.0;203.0;-378.0
587.0;-243.0;-1;20;443.0;-320.0;-106;-74;572.0;?;-382.0
582.0;-240.0;?;?;454.0;-472.0;-106;-74;563.0;-326.0;-382.0
578.0;-249.0;-1;?;445.0;-605.0;-106;?;555.0;-142.0;-373.0
582.0;-261.0;-1;20;445.0;?;-105;?;540.0;359.0;-369.0
584.0;-262.0;-1;20;455.0;-493.0;-105;?;522.0;212.0;-377.0
584.0;-264.0;-1;20;452.0;-649.0;-105;-74;509.0;86.0;-383.0
583.0;-275.0;-1;20;438.0;-468.0;-106;-74;501.0;185.0;-384.0
585.0;-281.0;-1;20;437.0;-459.0;-106;-74;?;257.0;?
590.0;-288.0;-1;20;436.0;-525.0;-106;-74;481.0;383.0;-386.0
596.0;-298.0;-1;20;435.0;-757.0;-105;?;?;433.0;-388.0
602.0;-306.0;-1;20;440.0;?;-105;-74;469.0;363.0;?
606.0;?;-1;20;442.0;-484.0;-105;-74;463.0;311.0;?
?;-319.0;-1;20;439.0;-526.0;-106;-74;459.0;253.0;-400.0
607.0;-325.0;-1;20;?;-510.0;?;-74;451.0;-13.0;?
?;-330.0;?;20;436.0;-540.0;-106;-74;443.0;?;-408.0
605.0;-334.0;?;20;435.0;-477.0;-105;?;442.0;-11.0;-412.0
604.0;-340.0;-1;?;430.0;-555.0;-105;-74;?;-16.0;-415.0
602.0;?;?;20;?;-640.0;-105;-74;442.0;?;-418.0
601.0;-341.0;-1;?;429.0;?;-106;-74;443.0;-129.0;-419.0
600.0;-341.0;?;20;431.0;-740.0;-106;-74;444.0;?;-419.0
598.0;-341.0;-1;20;433.0;-817.0;-105;-74;440.0;?;-419.0
596.0;-340.0;-1;20;?;-704.0;-105;-74;435.0;-129.0;-418.0
597.0;-339.0;?;20;?;-633.0;-105;-74;432.0;1.0;-416.0
598.0;?;-1;20;436.0;?;-106;-74;437.0;42.0;-415.0
?;-334.0;-1;20;438.0;?;-106;-74;?;-82.0;-414.0
594.0;?;-1;20;440.0;-711.0;-106;-74;449.0;-218.0;-412.0
592.0;?;?;20;435.0;-644.0;?;-74;448.0;-195.0;-408.0
590.0;-320.0;-1;?;428.0;-709.0;-105;-74;449.0;-212.0;-404.0
590.0;?;-1;20;417.0;?;-105;?;465.0;-151.0;-400.0
592.0;-323.0;-1;20;?;-594.0;-106;-74;493.0;37.0;-395.0
?;?;-1;20;387.0;-557.0;-106;-74;525.0;185.0;-392.0
600.0;-344.0;-1;?;369.0;?;-106;-74;552.0;?;?
609.0;-364.0;-1;20;350.0;-1050.0;-106;?;?;?;-389.0
619.0;-389.0;?;21;334.0;-669.0;-106;?;610.0;913.0;-389.0
?;-406.0;-1;21;333.0;170.0;?;?;639.0;643.0;-395.0
635.0;-415.0;-1;21;339.0;380.0;-106;-74;640.0;376.0;-398.0
643.0;?;-1;21;345.0;?;-106;?;641.0;295.0;?
646.0;-427.0;?;?;349.0;430.0;-106;?;648.0;158.0;-398.0
651.0;-429.0;-1;21;354.0;?;-106;-74;655.0;144.0;?
655.0;-427.0;-1;?;364.0;501.0;-106;?;659.0;108.0;-394.0
659.0;-420.0;?;?;383.0;497.0;-106;?;663.0;20.0;-389.0
662.0;-407.0;?;21;?;?;-106;-74;?;?;?
664.0;?;?;?;457.0;1201.0;?;-74;?;?;?
665.0;?;-1;21;508.0;816.0;-106;-74;671.0;-727.0;-354.0
666.0;-293.0;-1;21;555.0;795.0;-106;-74;?;-233.0;-334.0
670.0;-235.0;?;21;?;682.0;-106;-74;?;336.0;-314.0
675.0;?;-1;21;?;606.0;-106;-74;667.0;?;-299.0
683.0;-116.0;?;21;622.0;?;-106;-74;665.0;498.0;-275.0
688.0;-63.0;-1;21;635.0;676.0;-106;?;661.0;450.0;-253.0
696.0;?;-1;21;646.0;654.0;-106;?;660.0;619.0;-234.0
717.0;?;-1;21;648.0;566.0;?;-74;658.0;1478.0;-226.0
738.0;8.0;-1;21;662.0;?;-105;-74;654.0;1549.0;-247.0
754.0;?;-1;?;?;495.0;?;-74;650.0;1494.0;-269.0
761.0;-12.0;-1;?;703.0;444.0;-105;?;648.0;1048.0;-293.0
758.0;-24.0;-1;20;714.0;394.0;-105;?;643.0;180.0;-307.0
747.0;?;-1;21;717.0;409.0;-105;-74;635.0;-398.0;-311.0
739.0;-29.0;?;21;720.0;?;-105;-74;633.0;-414.0;-310.0
732.0;-33.0;?;21;723.0;395.0;-105;-74;634.0;-362.0;-309.0
725.0;-39.0;-1;21;725.0;400.0;-105;-74;630.0;?;-307.0
717.0;-41.0;-1;?;727.0;454.0;-105;-74;?;-291.0;-306.0
?;-41.0;-1;21;730.0;?;-105;-74;613.0;-450.0;-304.0
699.0;-40.0;-1;21;735.0;433.0;?;-74;597.0;-584.0;-302.0
?;-43.0;-1;21;740.0;463.0;-105;?;587.0;-604.0;-299.0
677.0;?;-1;?;745.0;?;-105;-74;?;-606.0;?
665.0;-45.0;?;21;751.0;420.0;-105;-74;?;?;-293.0
?;-43.0;-1;21;757.0;440.0;?;?;?;?;-291.0
?;-42.0;?;21;763.0;467.0;-105;-74;541.0;?;-288.0
638.0;?;?;21;768.0;457.0;-105;-74;522.0;-409.0;-284.0
632.0;-36.0;-1;21;771.0;437.0;-105;-74;503.0;-348.0;-283.0
629.0;-33.0;?;21;772.0;418.0;-105;-74;486.0;?;-282.0
627.0;-30.0;-1;21;772.0;403.0;?;-74;?;-164.0;-283.0
625.0;-29.0;-1;21;?;367.0;-105;-74;454.0;-83.0;-284.0
624.0;-29.0;-1;20;768.0;388.0;-105;?;?;-43.0;-287.0
624.0;-30.0;-1;20;?;415.0;-104;-74;416.0;3.0;-291.0
623.0;-30.0;-1;20;763.0;413.0;?;?;401.0;-22.0;-294.0
?;-31.0;-1;20;?;415.0;-104;?;385.0;-27.0;-298.0
620.0;-31.0;-1;?;?;431.0;-105;-74;?;?;-301.0
619.0;-32.0;-1;?;757.0;436.0;-105;-74;343.0;-10.0;-305.0
619.0;-32.0;-1;20;756.0;497.0;-105;-74;324.0;?;-308.0
?;-32.0;-1;20;?;491.0;-105;-74;309.0;-37.0;-310.0
619.0;-32.0;-1;20;753.0;505.0;-105;?;307.0;-1.0;?
619.0;-33.0;?;20;751.0;542.0;-105;?;316.0;77.0;-313.0
620.0;-34.0;-1;20;749.0;579.0;-105;?;324.0;90.0;-315.0
622.0;-35.0;-1;20;746.0;585.0;-104;-74;332.0;123.0;-317.0
?;-36.0;-1;20;744.0;525.0;-104;-74;339.0;217.0;-319.0
629.0;?;-1;20;743.0;535.0;-104;-74;344.0;?;-323.0
