InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
688.0;?;853.0;-366.0;901.0;829.0;526.0;-973.0;-622.0;74.0
691.0;-700.0;?;?;902.0;829.0;414.0;?;?;?
690.0;?;855.0;-65.0;904.0;826.0;498.0;-777.0;-616.0;10.0
689.0;-701.0;918.0;-95.0;905.0;828.0;?;-804.0;-614.0;63.0
687.0;-700.0;887.0;-102.0;?;827.0;457.0;-815.0;?;43.0
680.0;-699.0;865.0;-142.0;902.0;829.0;468.0;?;-610.0;121.0
674.0;-696.0;895.0;-151.0;?;830.0;?;-849.0;-609.0;7.0
670.0;?;997.0;-98.0;904.0;831.0;509.0;?;-612.0;29.0
662.0;-695.0;?;-59.0;905.0;831.0;655.0;?;-609.0;-14.0
?;-695.0;976.0;-84.0;905.0;833.0;?;-772.0;-606.0;-2.0
654.0;-693.0;882.0;-105.0;903.0;832.0;605.0;?;-606.0;116.0
647.0;-687.0;876.0;-133.0;904.0;830.0;539.0;?;-598.0;87.0
643.0;?;876.0;-99.0;902.0;827.0;490.0;?;-591.0;-3.0
634.0;?;?;-108.0;902.0;825.0;679.0;-781.0;-589.0;?
623.0;-676.0;917.0;-73.0;?;824.0;739.0;-776.0;-583.0;?
?;?;996.0;-62.0;?;820.0;?;?;-580.0;61.0
607.0;-667.0;?;-180.0;902.0;821.0;?;-858.0;?;222.0
595.0;-661.0;892.0;-134.0;900.0;816.0;552.0;-820.0;-569.0;119.0
588.0;?;982.0;-252.0;901.0;815.0;563.0;-856.0;-567.0;56.0
584.0;?;908.0;?;902.0;814.0;615.0;-792.0;-563.0;?
573.0;-652.0;895.0;-26.0;899.0;810.0;577.0;-767.0;-556.0;81.0
567.0;-647.0;932.0;-122.0;896.0;811.0;499.0;-800.0;-555.0;41.0
563.0;-641.0;?;-179.0;897.0;?;?;?;?;33.0
552.0;-630.0;?;-71.0;896.0;807.0;?;?;-543.0;2.0
?;?;?;-128.0;892.0;?;619.0;-848.0;-537.0;-385.0
539.0;-613.0;?;-89.0;?;798.0;157.0;-807.0;-531.0;289.0
531.0;-602.0;860.0;-38.0;887.0;791.0;135.0;-784.0;-519.0;?
522.0;-594.0;997.0;-126.0;885.0;786.0;173.0;-849.0;-516.0;127.0
517.0;-585.0;1090.0;-119.0;?;782.0;356.0;-816.0;-513.0;?
505.0;-580.0;962.0;-137.0;880.0;780.0;550.0;?;-503.0;?
500.0;-575.0;?;-144.0;877.0;778.0;532.0;-819.0;-501.0;70.0
500.0;?;934.0;-179.0;877.0;?;607.0;-833.0;-495.0;92.0
498.0;-566.0;899.0;-85.0;875.0;770.0;602.0;-771.0;-488.0;?
502.0;-561.0;975.0;-617.0;876.0;765.0;557.0;-1286.0;-484.0;78.0
523.0;-559.0;1036.0;?;?;763.0;459.0;-433.0;-481.0;46.0
?;-561.0;1009.0;239.0;?;?;742.0;-749.0;-475.0;265.0
528.0;?;1046.0;-171.0;879.0;762.0;881.0;-824.0;-474.0;309.0
532.0;?;1024.0;-289.0;?;?;1243.0;?;?;44.0
529.0;-561.0;1209.0;-208.0;879.0;?;1152.0;?;-469.0;-294.0
?;-561.0;?;-51.0;?;762.0;?;-765.0;-470.0;-153.0
520.0;-561.0;1370.0;-109.0;876.0;761.0;1070.0;-810.0;-470.0;-80.0
511.0;-558.0;952.0;-68.0;874.0;759.0;1215.0;-795.0;?;?
505.0;?;513.0;-125.0;877.0;755.0;1555.0;-851.0;-468.0;466.0
497.0;-550.0;153.0;-179.0;881.0;749.0;1547.0;-898.0;-467.0;553.0
480.0;-540.0;221.0;-127.0;880.0;747.0;?;-881.0;-462.0;?
468.0;-531.0;347.0;96.0;?;?;1089.0;-906.0;-459.0;?
449.0;-518.0;269.0;?;?;733.0;655.0;-859.0;?;177.0
?;-498.0;?;?;875.0;?;?;-1035.0;-431.0;187.0
?;-479.0;329.0;-411.0;861.0;?;323.0;?;-417.0;173.0
412.0;-460.0;339.0;-323.0;829.0;689.0;491.0;-1309.0;-403.0;?
?;-442.0;386.0;-157.0;775.0;?;191.0;-1057.0;-384.0;106.0
?;-428.0;358.0;194.0;702.0;656.0;?;?;-369.0;?
436.0;-417.0;?;?;623.0;635.0;159.0;-241.0;?;76.0
?;-398.0;258.0;?;525.0;619.0;255.0;?;?;153.0
378.0;-377.0;218.0;190.0;428.0;606.0;97.0;-324.0;-324.0;?
341.0;-357.0;189.0;78.0;323.0;587.0;90.0;-251.0;?;?
298.0;-334.0;?;66.0;226.0;567.0;140.0;?;-289.0;207.0
251.0;-311.0;?;66.0;136.0;545.0;201.0;-287.0;?;228.0
213.0;-282.0;142.0;?;72.0;523.0;154.0;-275.0;-250.0;208.0
184.0;-256.0;192.0;-58.0;?;?;242.0;-252.0;-227.0;207.0
161.0;-231.0;260.0;-68.0;1.0;?;243.0;-230.0;-201.0;207.0
149.0;?;299.0;-112.0;-26.0;468.0;265.0;-225.0;-177.0;232.0
136.0;-176.0;?;-61.0;-50.0;449.0;244.0;-108.0;-153.0;284.0
127.0;-153.0;181.0;18.0;-72.0;?;152.0;?;-129.0;304.0
?;-134.0;?;42.0;-96.0;408.0;?;-36.0;-109.0;278.0
?;-111.0;104.0;?;-116.0;389.0;104.0;?;-88.0;261.0
103.0;?;147.0;57.0;-138.0;369.0;62.0;25.0;-68.0;191.0
98.0;?;176.0;?;-157.0;?;143.0;32.0;-51.0;?
?;-60.0;?;49.0;-169.0;?;116.0;-13.0;-32.0;128.0
91.0;-42.0;237.0;11.0;-175.0;?;?;?;-14.0;?
94.0;-28.0;257.0;24.0;-180.0;301.0;?;-88.0;?;?
95.0;-16.0;234.0;?;-184.0;288.0;?;-64.0;11.0;?
98.0;-7.0;202.0;122.0;-192.0;280.0;23.0;?;22.0;212.0
100.0;2.0;231.0;150.0;-198.0;269.0;52.0;53.0;29.0;?
97.0;10.0;291.0;131.0;-207.0;257.0;95.0;64.0;38.0;147.0
90.0;16.0;432.0;80.0;-218.0;247.0;193.0;26.0;?;6.0
84.0;22.0;545.0;46.0;-227.0;240.0;?;-5.0;52.0;-108.0
78.0;27.0;488.0;18.0;-236.0;?;222.0;-29.0;59.0;-13.0
75.0;35.0;331.0;?;?;226.0;178.0;-52.0;66.0;-25.0
?;39.0;380.0;-34.0;-256.0;217.0;239.0;?;?;-136.0
69.0;41.0;459.0;-21.0;?;210.0;?;-62.0;?;-149.0
66.0;45.0;503.0;?;-275.0;204.0;337.0;?;?;-86.0
60.0;?;343.0;?;?;193.0;282.0;?;94.0;27.0
48.0;54.0;231.0;9.0;?;183.0;250.0;-32.0;106.0;90.0
30.0;76.0;152.0;-89.0;-312.0;171.0;72.0;-157.0;122.0;112.0
?;?;191.0;-289.0;-335.0;?;123.0;-281.0;134.0;83.0
-34.0;?;183.0;?;-360.0;144.0;113.0;-301.0;?;?
-67.0;178.0;163.0;-170.0;?;115.0;118.0;-186.0;173.0;?
?;?;162.0;-221.0;-413.0;?;45.0;-172.0;?;133.0
-130.0;226.0;130.0;?;-430.0;56.0;?;-244.0;217.0;167.0
-156.0;241.0;192.0;-333.0;-442.0;?;?;-303.0;238.0;171.0
?;250.0;318.0;-215.0;?;?;280.0;-207.0;253.0;93.0
-187.0;259.0;430.0;-86.0;-457.0;-26.0;331.0;?;263.0;?
-203.0;?;519.0;?;-466.0;-48.0;460.0;-45.0;270.0;40.0
-220.0;?;571.0;-14.0;-477.0;-63.0;434.0;?;278.0;16.0
-234.0;284.0;518.0;-49.0;-480.0;-71.0;424.0;-32.0;282.0;-183.0
-247.0;291.0;587.0;-21.0;-489.0;-79.0;578.0;-4.0;283.0;-359.0
-259.0;298.0;661.0;-13.0;-491.0;-79.0;581.0;-3.0;282.0;-259.0
-265.0;306.0;?;?;-493.0;-88.0;398.0;?;?;8.0
-272.0;313.0;258.0;15.0;?;?;215.0;31.0;?;186.0
-281.0;318.0;133.0;-51.0;-496.0;-107.0;124.0;-83.0;299.0;283.0
?;329.0;104.0;?;-488.0;-109.0;54.0;-162.0;?;248.0
?;474.0;321.0;-97.0;-464.0;-100.0;298.0;-225.0;407.0;-50.0
-252.0;478.0;336.0;-273.0;-469.0;-103.0;?;-264.0;409.0;-76.0
-263.0;483.0;?;-255.0;-469.0;?;445.0;-274.0;?;-89.0
-276.0;489.0;411.0;-236.0;?;?;403.0;-267.0;428.0;?
?;496.0;409.0;-224.0;-478.0;-149.0;528.0;-247.0;?;-54.0
-314.0;503.0;529.0;-191.0;-486.0;-183.0;619.0;-253.0;454.0;-14.0
-326.0;?;492.0;-165.0;-490.0;-206.0;418.0;-230.0;466.0;48.0
-341.0;512.0;?;-121.0;?;-229.0;447.0;?;479.0;?
?;520.0;568.0;?;-506.0;-260.0;503.0;-145.0;?;?
-369.0;?;507.0;-154.0;-513.0;-289.0;447.0;?;502.0;88.0
-385.0;530.0;443.0;-202.0;-524.0;-323.0;357.0;-185.0;508.0;?
?;533.0;?;?;-537.0;-348.0;499.0;-201.0;516.0;136.0
-406.0;536.0;464.0;-218.0;-545.0;?;417.0;-234.0;?;?
-412.0;?;389.0;?;-554.0;-387.0;363.0;-260.0;532.0;?
?;?;352.0;-247.0;?;-405.0;292.0;-276.0;?;252.0
-416.0;540.0;286.0;-210.0;?;-415.0;290.0;-320.0;539.0;237.0
-412.0;547.0;311.0;-152.0;-569.0;-425.0;?;?;548.0;140.0
-409.0;552.0;234.0;-191.0;-568.0;-434.0;?;-283.0;554.0;?
-408.0;?;349.0;-178.0;-565.0;-436.0;459.0;-305.0;557.0;?
-410.0;555.0;610.0;-163.0;-567.0;-439.0;609.0;?;555.0;281.0
-419.0;559.0;827.0;?;-568.0;-439.0;698.0;-231.0;555.0;238.0
?;556.0;1017.0;-85.0;-565.0;?;927.0;?;552.0;-25.0
-451.0;?;854.0;28.0;-563.0;-438.0;?;?;552.0;50.0
?;554.0;837.0;24.0;-559.0;-434.0;?;-135.0;549.0;111.0
-494.0;?;?;2.0;-555.0;-429.0;?;-98.0;547.0;329.0
-518.0;?;849.0;?;-549.0;-424.0;737.0;?;539.0;208.0
?;545.0;878.0;127.0;-538.0;-425.0;710.0;?;536.0;264.0
-561.0;543.0;850.0;224.0;-522.0;-428.0;?;-155.0;533.0;289.0
-583.0;540.0;779.0;120.0;?;-432.0;549.0;-420.0;?;317.0
-600.0;539.0;?;-17.0;-481.0;-441.0;635.0;?;530.0;360.0
-601.0;540.0;723.0;-151.0;?;-448.0;?;-824.0;531.0;288.0
-600.0;540.0;762.0;-153.0;-439.0;-454.0;620.0;?;536.0;260.0
?;541.0;?;?;-433.0;-466.0;662.0;-726.0;538.0;249.0
-598.0;540.0;700.0;26.0;-435.0;-473.0;550.0;-565.0;538.0;245.0
-602.0;537.0;?;136.0;-435.0;-482.0;679.0;-599.0;533.0;258.0
-606.0;534.0;710.0;?;-435.0;?;?;-669.0;530.0;217.0
-604.0;?;?;12.0;-433.0;?;?;-608.0;523.0;257.0
-602.0;522.0;661.0;59.0;-432.0;-493.0;?;-600.0;512.0;252.0
-599.0;517.0;684.0;141.0;-427.0;-494.0;559.0;?;?;326.0
-598.0;507.0;696.0;155.0;-423.0;-489.0;557.0;?;494.0;252.0
-598.0;499.0;713.0;20.0;-424.0;-487.0;?;-571.0;?;?
-598.0;495.0;661.0;1.0;-421.0;-487.0;727.0;-567.0;477.0;254.0
-599.0;492.0;669.0;?;?;?;623.0;-544.0;475.0;294.0
-597.0;486.0;592.0;50.0;?;-486.0;637.0;?;470.0;343.0
-598.0;484.0;619.0;?;-409.0;?;?;-521.0;466.0;261.0
-598.0;481.0;642.0;44.0;-407.0;-484.0;588.0;-490.0;464.0;203.0
-598.0;?;696.0;117.0;-404.0;?;592.0;?;?;?
-599.0;477.0;679.0;?;-403.0;-484.0;791.0;-463.0;463.0;278.0
-599.0;476.0;589.0;73.0;?;-483.0;527.0;-510.0;?;?
-602.0;476.0;?;45.0;-402.0;-484.0;?;?;463.0;309.0
-598.0;474.0;621.0;82.0;-403.0;-484.0;?;?;463.0;?
-596.0;?;732.0;118.0;-409.0;-482.0;536.0;-441.0;464.0;158.0
-599.0;475.0;?;135.0;-419.0;?;651.0;?;?;226.0
-597.0;474.0;702.0;?;-429.0;-480.0;784.0;-426.0;462.0;120.0
-599.0;?;902.0;71.0;-429.0;-479.0;?;?;463.0;-24.0
?;477.0;956.0;22.0;?;-478.0;1355.0;-504.0;463.0;-38.0
-602.0;478.0;1193.0;21.0;-434.0;-479.0;1330.0;-501.0;?;-70.0
-601.0;478.0;?;170.0;-437.0;-478.0;1135.0;-412.0;464.0;73.0
?;480.0;730.0;162.0;-438.0;-479.0;991.0;-444.0;465.0;342.0
?;481.0;575.0;132.0;-438.0;-480.0;483.0;-443.0;468.0;?
-607.0;482.0;199.0;7.0;-438.0;-481.0;555.0;-536.0;470.0;?
-606.0;483.0;-264.0;-32.0;-439.0;-485.0;1732.0;-570.0;473.0;255.0
-607.0;?;-151.0;34.0;-439.0;-483.0;492.0;-535.0;476.0;-28.0
-603.0;483.0;61.0;-128.0;-446.0;-480.0;368.0;-685.0;?;-54.0
?;485.0;250.0;-272.0;-456.0;-480.0;?;?;485.0;-93.0
-588.0;486.0;367.0;-369.0;-478.0;-478.0;-131.0;-973.0;493.0;-65.0
?;484.0;368.0;-290.0;-514.0;-473.0;-24.0;-1027.0;498.0;-48.0
-584.0;485.0;116.0;74.0;-566.0;-468.0;127.0;-775.0;?;167.0
?;482.0;330.0;183.0;-605.0;-463.0;-172.0;-579.0;507.0;-61.0
-581.0;478.0;329.0;?;-631.0;-446.0;-215.0;-287.0;?;61.0
-566.0;473.0;223.0;44.0;-647.0;-423.0;-87.0;?;?;46.0
-550.0;466.0;178.0;?;-654.0;-395.0;-129.0;254.0;?;146.0
-536.0;461.0;134.0;?;-652.0;-369.0;-71.0;37.0;515.0;162.0
-528.0;455.0;136.0;-114.0;?;-334.0;-168.0;-34.0;515.0;182.0
-517.0;452.0;85.0;?;-650.0;-299.0;?;-205.0;513.0;258.0
-510.0;449.0;94.0;-280.0;-655.0;-268.0;-102.0;-168.0;506.0;253.0
-501.0;446.0;82.0;-50.0;-655.0;?;?;-25.0;503.0;353.0
-494.0;443.0;81.0;-4.0;-652.0;-212.0;-161.0;-55.0;?;342.0
?;439.0;111.0;-171.0;?;-182.0;-27.0;-150.0;496.0;?
?;441.0;230.0;-63.0;-650.0;-159.0;30.0;?;489.0;?
?;439.0;347.0;-59.0;-654.0;-146.0;?;-41.0;?;206.0
-494.0;?;413.0;35.0;?;-138.0;86.0;?;479.0;218.0
-498.0;440.0;523.0;33.0;-646.0;-141.0;256.0;4.0;477.0;279.0
-506.0;442.0;572.0;110.0;-642.0;-152.0;236.0;64.0;479.0;334.0
-516.0;443.0;?;148.0;-638.0;-168.0;347.0;85.0;480.0;454.0
-534.0;451.0;518.0;153.0;?;-200.0;344.0;?;487.0;?
-546.0;455.0;562.0;?;-626.0;-235.0;316.0;?;489.0;345.0
?;460.0;401.0;214.0;-616.0;-267.0;?;55.0;494.0;453.0
?;464.0;353.0;?;-607.0;?;191.0;?;?;?
-575.0;472.0;383.0;162.0;-595.0;-344.0;225.0;?;504.0;370.0
-587.0;477.0;498.0;47.0;-585.0;-384.0;133.0;-231.0;509.0;305.0
?;479.0;467.0;85.0;?;-413.0;244.0;-351.0;508.0;346.0
-595.0;480.0;?;100.0;-560.0;-434.0;?;?;505.0;358.0
-588.0;478.0;526.0;158.0;-548.0;?;187.0;-393.0;498.0;?
-582.0;477.0;?;165.0;-538.0;?;157.0;-365.0;484.0;372.0
-578.0;474.0;535.0;?;-532.0;?;154.0;?;469.0;349.0
-574.0;474.0;554.0;272.0;-521.0;?;158.0;-249.0;455.0;356.0
-575.0;?;536.0;330.0;-512.0;-425.0;74.0;?;443.0;344.0
-578.0;?;603.0;?;-505.0;-412.0;140.0;-213.0;429.0;?
-582.0;469.0;609.0;180.0;-500.0;-396.0;47.0;?;?;257.0
-587.0;464.0;643.0;?;?;-375.0;209.0;-328.0;397.0;?
?;463.0;?;189.0;-487.0;?;-105.0;-276.0;384.0;289.0
-590.0;458.0;624.0;124.0;-483.0;-354.0;1320.0;-371.0;373.0;172.0
-595.0;452.0;714.0;?;-476.0;?;498.0;-307.0;?;38.0
?;?;595.0;149.0;-471.0;-338.0;251.0;-326.0;354.0;450.0
?;435.0;613.0;114.0;-465.0;-332.0;223.0;-376.0;345.0;202.0
-601.0;429.0;?;161.0;-458.0;-328.0;87.0;-351.0;335.0;321.0
-602.0;427.0;606.0;122.0;?;-324.0;175.0;-392.0;330.0;301.0
-600.0;422.0;704.0;36.0;?;-317.0;134.0;?;323.0;157.0
?;?;911.0;45.0;-432.0;-313.0;447.0;-444.0;?;-65.0
-600.0;411.0;877.0;44.0;?;-310.0;?;-445.0;306.0;?
?;?;773.0;37.0;?;?;1037.0;-474.0;300.0;-125.0
-598.0;401.0;?;-27.0;-409.0;-299.0;706.0;?;293.0;-106.0
-598.0;?;1027.0;100.0;-408.0;?;?;-415.0;288.0;64.0
-597.0;386.0;847.0;122.0;-402.0;?;310.0;-448.0;284.0;24.0
?;382.0;731.0;39.0;?;-293.0;?;-445.0;278.0;60.0
-597.0;380.0;747.0;21.0;-393.0;-294.0;-186.0;?;279.0;-78.0
-598.0;381.0;?;62.0;?;-293.0;6.0;-485.0;?;95.0
-598.0;381.0;?;?;-393.0;?;69.0;?;?;50.0
-597.0;383.0;601.0;-318.0;-396.0;-303.0;?;-777.0;?;71.0
-591.0;384.0;702.0;-421.0;-402.0;-309.0;391.0;-598.0;292.0;?
-584.0;386.0;804.0;-411.0;-417.0;-310.0;212.0;-786.0;296.0;-164.0
-568.0;384.0;719.0;-321.0;-429.0;-312.0;?;-897.0;298.0;-163.0
-541.0;387.0;?;-200.0;?;-312.0;697.0;-827.0;302.0;?
-506.0;392.0;913.0;-119.0;-426.0;-313.0;?;-633.0;307.0;?
-470.0;396.0;893.0;?;-423.0;-316.0;833.0;?;312.0;-353.0
-433.0;400.0;1148.0;?;?;?;?;-595.0;318.0;?
-391.0;?;1106.0;-191.0;-355.0;-323.0;537.0;-589.0;324.0;-356.0
-347.0;407.0;?;-182.0;?;?;709.0;-580.0;330.0;-320.0
-308.0;411.0;1061.0;?;-239.0;?;660.0;-656.0;?;-315.0
-273.0;414.0;1035.0;-123.0;-169.0;-344.0;733.0;?;347.0;?
-252.0;423.0;995.0;-360.0;-92.0;-351.0;959.0;?;358.0;?
-233.0;429.0;1064.0;-287.0;-10.0;-356.0;985.0;-691.0;369.0;?
-229.0;438.0;1276.0;-506.0;?;?;814.0;-863.0;384.0;-539.0
?;445.0;?;-567.0;131.0;-366.0;726.0;-885.0;399.0;?
-219.0;455.0;1033.0;?;?;-369.0;876.0;-1005.0;415.0;-377.0
-207.0;461.0;974.0;-751.0;221.0;-368.0;749.0;-1008.0;426.0;-335.0
?;?;975.0;-602.0;221.0;-371.0;?;-969.0;?;-303.0
-184.0;464.0;962.0;-505.0;211.0;-367.0;652.0;-973.0;446.0;-236.0
?;?;893.0;-533.0;195.0;-361.0;625.0;-989.0;454.0;-213.0
-170.0;?;898.0;-469.0;173.0;?;?;?;463.0;-221.0
-174.0;453.0;863.0;?;157.0;-341.0;492.0;-1015.0;?;-165.0
-175.0;448.0;?;-726.0;146.0;-334.0;-137.0;-1228.0;?;-141.0
?;439.0;940.0;-723.0;134.0;-321.0;?;-1103.0;499.0;?
-161.0;434.0;854.0;-588.0;122.0;-309.0;1196.0;?;509.0;?
-152.0;430.0;1270.0;-481.0;?;-298.0;154.0;-958.0;?;-279.0
-135.0;?;991.0;?;113.0;-300.0;73.0;?;527.0;-3.0
?;424.0;789.0;-435.0;119.0;-301.0;296.0;?;?;130.0
?;421.0;899.0;?;130.0;-312.0;382.0;-865.0;540.0;167.0
?;417.0;958.0;-346.0;139.0;?;282.0;-844.0;?;95.0
-56.0;?;?;-363.0;?;?;198.0;-815.0;549.0;?
-41.0;410.0;863.0;-301.0;?;-377.0;195.0;-826.0;553.0;?
?;404.0;840.0;-257.0;157.0;-390.0;159.0;-655.0;555.0;-16.0
-25.0;397.0;?;?;117.0;?;?;-707.0;?;83.0
-46.0;382.0;?;?;?;-420.0;91.0;-1118.0;549.0;185.0
?;368.0;498.0;-559.0;33.0;-434.0;59.0;-996.0;542.0;?
-33.0;348.0;496.0;-185.0;?;-434.0;?;-695.0;?;234.0
-23.0;327.0;?;-128.0;-20.0;-421.0;151.0;-763.0;518.0;210.0
-8.0;293.0;654.0;-110.0;-19.0;?;241.0;-857.0;504.0;?
12.0;265.0;717.0;?;2.0;?;302.0;-818.0;484.0;?
37.0;238.0;?;-228.0;28.0;-331.0;273.0;-768.0;456.0;107.0
65.0;210.0;?;?;?;?;?;-734.0;430.0;?
97.0;184.0;?;-177.0;105.0;?;383.0;-642.0;403.0;70.0
137.0;150.0;826.0;-13.0;137.0;-192.0;416.0;?;376.0;68.0
176.0;?;861.0;93.0;167.0;?;407.0;-424.0;349.0;?
212.0;?;?;143.0;195.0;-95.0;?;-388.0;320.0;109.0
?;63.0;872.0;94.0;?;?;392.0;?;?;88.0
262.0;44.0;889.0;?;?;?;337.0;?;283.0;105.0
?;?;815.0;?;267.0;6.0;?;-573.0;264.0;124.0
303.0;10.0;?;-77.0;?;40.0;489.0;-641.0;242.0;46.0
322.0;-8.0;931.0;?;296.0;81.0;600.0;-667.0;?;-123.0
342.0;?;1075.0;-134.0;?;?;?;-670.0;195.0;-182.0
364.0;-57.0;1306.0;-162.0;?;159.0;1081.0;-704.0;171.0;-229.0
387.0;-90.0;1296.0;-168.0;324.0;?;830.0;-736.0;143.0;?
416.0;-126.0;1136.0;-148.0;334.0;220.0;511.0;?;112.0;-301.0
439.0;-166.0;1039.0;-135.0;345.0;?;641.0;-764.0;82.0;-337.0
467.0;-201.0;1029.0;-142.0;359.0;258.0;880.0;-772.0;?;-265.0
498.0;-232.0;1004.0;-118.0;379.0;269.0;897.0;-724.0;21.0;-222.0
526.0;-261.0;870.0;-87.0;397.0;278.0;777.0;-678.0;-10.0;?
552.0;-287.0;753.0;-178.0;424.0;289.0;548.0;?;-40.0;-70.0
574.0;-321.0;697.0;?;452.0;307.0;499.0;-908.0;-76.0;?
594.0;-361.0;?;-431.0;479.0;?;513.0;-1142.0;-115.0;?
614.0;?;747.0;-484.0;?;368.0;570.0;-1223.0;-164.0;?
630.0;-424.0;773.0;-509.0;?;417.0;?;-1040.0;-220.0;-29.0
641.0;-441.0;809.0;-470.0;557.0;?;?;-960.0;-267.0;8.0
?;-459.0;784.0;-468.0;581.0;512.0;?;-951.0;-304.0;38.0
?;-475.0;754.0;-442.0;608.0;554.0;527.0;-946.0;-334.0;81.0
?;-487.0;696.0;?;?;597.0;544.0;?;?;112.0
658.0;-500.0;680.0;-246.0;644.0;626.0;?;-711.0;?;147.0
658.0;-513.0;730.0;-170.0;660.0;654.0;?;-623.0;-402.0;?
656.0;-524.0;775.0;-150.0;671.0;665.0;423.0;-612.0;-408.0;?
?;-533.0;921.0;-153.0;681.0;681.0;?;-648.0;-417.0;229.0
652.0;-539.0;1107.0;-170.0;690.0;698.0;788.0;-687.0;-423.0;222.0
653.0;-548.0;1081.0;-166.0;696.0;711.0;?;-694.0;-420.0;198.0
650.0;-555.0;1112.0;-145.0;701.0;?;594.0;?;?;42.0
?;-562.0;1152.0;-103.0;704.0;?;781.0;-662.0;-404.0;-57.0
642.0;?;?;-34.0;706.0;745.0;?;?;-397.0;?
639.0;-569.0;1005.0;-4.0;711.0;762.0;640.0;-586.0;?;?
633.0;-576.0;?;0.0;710.0;787.0;614.0;-628.0;-375.0;6.0
628.0;-580.0;889.0;-28.0;707.0;812.0;643.0;-698.0;-359.0;-24.0
614.0;-581.0;?;-9.0;694.0;851.0;?;-790.0;-332.0;?
?;?;?;15.0;682.0;896.0;?;-991.0;-299.0;-25.0
?;-604.0;839.0;-53.0;673.0;936.0;595.0;-1009.0;-275.0;?
581.0;-616.0;?;-205.0;656.0;985.0;649.0;-992.0;?;?
574.0;-623.0;847.0;-337.0;?;1039.0;643.0;-1004.0;?;-57.0
572.0;-628.0;823.0;?;?;1095.0;588.0;-1056.0;-232.0;?
572.0;?;796.0;-392.0;?;1145.0;607.0;-947.0;?;-15.0
568.0;-636.0;798.0;-335.0;636.0;1199.0;622.0;-880.0;?;10.0
566.0;-642.0;889.0;?;640.0;1251.0;588.0;-848.0;-233.0;-31.0
?;-646.0;980.0;-309.0;642.0;1299.0;565.0;-831.0;-245.0;-52.0
560.0;?;943.0;-316.0;656.0;1345.0;641.0;-801.0;?;-64.0
558.0;-658.0;?;-327.0;662.0;1374.0;672.0;-794.0;-284.0;-61.0
564.0;-661.0;?;-342.0;?;1398.0;689.0;-807.0;-294.0;-59.0
?;?;929.0;-347.0;672.0;1424.0;632.0;-799.0;-303.0;-11.0
570.0;?;?;-342.0;?;1449.0;563.0;-775.0;?;?
577.0;-676.0;779.0;-284.0;691.0;1468.0;?;-739.0;?;53.0
580.0;?;714.0;-256.0;700.0;1480.0;?;-726.0;?;96.0
?;-686.0;639.0;-281.0;?;1488.0;?;-788.0;-323.0;140.0
599.0;-689.0;557.0;-350.0;709.0;1488.0;339.0;-870.0;?;180.0
?;-692.0;600.0;-365.0;716.0;1495.0;?;-865.0;?;36.0
621.0;-694.0;749.0;-368.0;726.0;1491.0;?;-856.0;?;-145.0
626.0;-695.0;833.0;-333.0;733.0;1484.0;813.0;-873.0;-312.0;?
632.0;?;851.0;-322.0;740.0;1481.0;887.0;-860.0;?;-241.0
641.0;-700.0;854.0;?;744.0;?;?;-798.0;-324.0;-369.0
651.0;-702.0;?;-218.0;?;1473.0;799.0;-738.0;-340.0;-331.0
656.0;?;971.0;-163.0;758.0;1460.0;?;-656.0;-373.0;-362.0
666.0;-704.0;953.0;-115.0;763.0;1425.0;906.0;?;?;-348.0
?;-704.0;1005.0;-10.0;?;?;?;-480.0;?;-590.0
?;?;1042.0;8.0;771.0;1342.0;1097.0;-470.0;-491.0;?
693.0;-700.0;1079.0;-115.0;?;?;1087.0;-609.0;-518.0;-309.0
697.0;?;1057.0;-229.0;?;1258.0;910.0;-723.0;?;?
692.0;-697.0;933.0;-305.0;?;1240.0;729.0;-775.0;?;-123.0
?;?;840.0;-332.0;766.0;1229.0;?;-794.0;-536.0;-67.0
?;-697.0;784.0;-405.0;755.0;?;745.0;-789.0;-540.0;-107.0
640.0;-696.0;?;-369.0;747.0;?;664.0;-865.0;-549.0;-111.0
?;-691.0;811.0;-412.0;737.0;1170.0;634.0;-867.0;-551.0;-123.0
584.0;-687.0;811.0;-459.0;733.0;1155.0;668.0;-897.0;?;-65.0
562.0;?;823.0;-422.0;733.0;1139.0;748.0;?;-556.0;-145.0
550.0;-679.0;825.0;?;737.0;?;715.0;?;?;-152.0
544.0;-674.0;824.0;?;738.0;?;631.0;-983.0;-568.0;?
551.0;-669.0;861.0;-354.0;742.0;?;780.0;-893.0;-575.0;-178.0
?;-665.0;922.0;-248.0;736.0;1023.0;900.0;-786.0;-580.0;-215.0
562.0;-663.0;956.0;-157.0;734.0;?;890.0;-716.0;-571.0;-254.0
568.0;?;951.0;-152.0;732.0;936.0;845.0;-685.0;-562.0;-196.0
?;-661.0;938.0;?;722.0;889.0;833.0;-674.0;-551.0;-169.0
578.0;-656.0;907.0;-237.0;705.0;850.0;852.0;-701.0;?;-159.0
585.0;-651.0;895.0;-250.0;702.0;825.0;801.0;-681.0;-533.0;-127.0
