InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
693.0;5;146.0;36;-36;300.0;5;-590.0;-485.0
694.0;5;-155.0;-14;14;309.0;5;-594.0;-485.0
694.0;-14;-189.0;5;-5;310.0;-14;-595.0;-486.0
685.0;-11;73.0;0;0;310.0;-11;-597.0;-516.0
685.0;-26;53.0;16;-16;310.0;-26;-598.0;-520.0
681.0;54;122.0;-23;23;306.0;54;-598.0;-526.0
691.0;-24;-125.0;27;-27;308.0;-24;-604.0;-536.0
687.0;-25;113.0;-48;48;314.0;-25;-608.0;-533.0
689.0;-5;219.0;13;-13;317.0;-5;-610.0;-535.0
690.0;6;152.0;18;-18;319.0;6;-610.0;-535.0
605.0;-114;-619.0;-13;13;22.0;-114;-554.0;-135.0
691.0;15;-168.0;12;-12;323.0;15;-609.0;-534.0
689.0;15;-58.0;-26;26;327.0;15;-607.0;-539.0
687.0;16;-48.0;-25;25;328.0;16;-607.0;-542.0
691.0;-1;40.0;-34;34;330.0;-1;-605.0;-532.0
698.0;-37;-85.0;52;-52;322.0;-37;-607.0;-517.0
700.0;-1;-125.0;4;-4;321.0;-1;-606.0;-515.0
694.0;11;-90.0;7;-7;309.0;11;-602.0;-503.0
-691.0;28;736.0;-14;14;118.0;28;155.0;29.0
697.0;-8;77.0;-55;55;324.0;-8;-606.0;-518.0
701.0;1;176.0;-20;20;325.0;1;-607.0;-521.0
40.0;110;171.0;-170;170;-695.0;110;429.0;550.0
-12.0;16;273.0;127;-127;-687.0;16;475.0;580.0
-40.0;74;-59.0;106;-106;-689.0;74;492.0;594.0
663.0;-59;85.0;-102;102;731.0;-59;-371.0;-613.0
-827.0;7;-685.0;16;-16;-20.0;7;175.0;80.0
509.0;-15;517.0;-13;13;926.0;-15;-182.0;-172.0
-203.0;-20;116.0;-185;185;-741.0;-20;263.0;636.0
206.0;70;9.0;-217;217;769.0;70;-345.0;-470.0
245.0;-61;51.0;51;-51;768.0;-61;-355.0;-482.0
253.0;28;42.0;-53;53;753.0;28;-361.0;-502.0
-100.0;27;412.0;-128;128;-702.0;27;396.0;555.0
-127.0;165;-396.0;52;-52;-684.0;165;409.0;560.0
-124.0;216;-209.0;-14;14;-683.0;216;414.0;569.0
-473.0;-48;-284.0;15;-15;-922.0;-48;70.0;35.0
703.0;-52;-25.0;-15;15;324.0;-52;-609.0;-525.0
695.0;57;26.0;4;-4;323.0;57;-603.0;-517.0
692.0;32;-41.0;19;-19;325.0;32;-605.0;-523.0
251.0;24;85.0;-10;10;750.0;24;-364.0;-506.0
696.0;-18;9.0;-23;23;328.0;-18;-603.0;-522.0
697.0;20;64.0;-18;18;329.0;20;-602.0;-520.0
697.0;-21;47.0;-3;3;329.0;-21;-602.0;-520.0
697.0;58;68.0;-2;2;328.0;58;-599.0;-520.0
272.0;24;-136.0;102;-102;746.0;24;-380.0;-521.0
699.0;-7;31.0;-5;5;330.0;-7;-598.0;-520.0
707.0;9;-11.0;-24;24;349.0;9;-614.0;-543.0
640.0;-45;-116.0;-47;47;387.0;-45;-641.0;-549.0
644.0;29;-238.0;-26;26;304.0;29;-685.0;-488.0
618.0;79;248.0;-57;57;317.0;79;-660.0;-485.0
702.0;81;-16.0;29;-29;350.0;81;-605.0;-526.0
701.0;28;8.0;6;-6;351.0;28;-608.0;-527.0
703.0;-51;56.0;1;-1;355.0;-51;-613.0;-535.0
621.0;30;-295.0;-35;35;321.0;30;-663.0;-491.0
625.0;37;-28.0;-23;23;320.0;37;-665.0;-493.0
328.0;141;52.0;-4;4;908.0;141;-156.0;-139.0
-135.0;-133;-332.0;65;-65;-706.0;-133;420.0;582.0
-148.0;42;-327.0;57;-57;-707.0;42;422.0;589.0
331.0;137;-40.0;-13;13;907.0;137;-149.0;-134.0
702.0;-1;-85.0;2;-2;347.0;-1;-616.0;-548.0
705.0;20;7.0;-4;4;351.0;20;-613.0;-550.0
323.0;-72;-299.0;44;-44;888.0;-72;-105.0;-101.0
702.0;-4;-42.0;-13;13;348.0;-4;-615.0;-550.0
304.0;-231;-267.0;-34;34;864.0;-231;-57.0;-64.0
-370.0;55;-448.0;80;-80;-686.0;55;244.0;513.0
702.0;-8;-20.0;57;-57;347.0;-8;-614.0;-551.0
706.0;-6;64.0;-22;22;349.0;-6;-609.0;-542.0
711.0;7;72.0;-19;19;333.0;7;-595.0;-513.0
712.0;-5;94.0;-48;48;333.0;-5;-594.0;-512.0
706.0;-29;67.0;-25;25;334.0;-29;-599.0;-507.0
714.0;-18;40.0;-28;28;341.0;-18;-599.0;-503.0
715.0;6;19.0;16;-16;343.0;6;-600.0;-503.0
715.0;6;-6.0;19;-19;343.0;6;-599.0;-504.0
718.0;-15;9.0;-17;17;350.0;-15;-603.0;-510.0
726.0;0;38.0;16;-16;369.0;0;-612.0;-520.0
725.0;-5;14.0;12;-12;373.0;-5;-618.0;-526.0
658.0;-30;-203.0;13;-13;319.0;-30;-644.0;-488.0
806.0;66;204.0;-2;2;353.0;66;-504.0;-475.0
-314.0;825;847.0;2931;-2931;-675.0;825;211.0;480.0
676.0;-64;-177.0;15;-15;315.0;-64;-628.0;-482.0
692.0;6;-219.0;20;-20;309.0;6;-614.0;-477.0
-489.0;53;78.0;-36;36;-827.0;53;196.0;443.0
-499.0;68;61.0;-11;11;-829.0;68;198.0;442.0
-376.0;17;-944.0;-29;29;-837.0;17;165.0;398.0
581.0;-84;575.0;14;-14;212.0;-84;-610.0;-122.0
-827.0;37;-684.0;-43;43;-74.0;37;279.0;200.0
-423.0;-48;-170.0;-3;3;-850.0;-48;472.0;399.0
-388.0;32;7.0;65;-65;-950.0;32;94.0;41.0
657.0;144;-560.0;-178;178;386.0;144;222.0;92.0
782.0;48;-388.0;179;-179;461.0;48;132.0;114.0
939.0;-441;-246.0;179;-179;485.0;-441;-43.0;96.0
-332.0;-1;-2210.0;-9;9;245.0;-1;362.0;17.0
712.0;-15;-255.0;29;-29;360.0;-15;-606.0;-534.0
524.0;-13;13.0;-19;19;883.0;-13;-360.0;-267.0
574.0;-78;644.0;25;-25;95.0;-78;-642.0;-102.0
726.0;31;693.0;19;-19;815.0;31;-547.0;-530.0
674.0;-65;493.0;-66;66;318.0;-65;-621.0;-369.0
731.0;-1;440.0;-19;19;343.0;-1;-596.0;-349.0
681.0;36;136.0;24;-24;358.0;36;-725.0;-459.0
188.0;3100;-581.0;-126;126;319.0;3100;-250.0;-89.0
-546.0;46;113.0;-25;25;-982.0;46;116.0;81.0
761.0;43;-29.0;2;-2;439.0;43;-569.0;-487.0
-773.0;6;909.0;127;-127;25.0;6;101.0;79.0
708.0;-30;96.0;21;-21;403.0;-30;-704.0;-449.0
698.0;4;153.0;24;-24;407.0;4;-712.0;-448.0
739.0;-7;-106.0;12;-12;421.0;-7;-669.0;-456.0
715.0;21;-148.0;-29;29;405.0;21;-695.0;-455.0
727.0;46;-121.0;-29;29;400.0;46;-666.0;-411.0
-553.0;1;123.0;-35;35;-981.0;1;122.0;88.0
725.0;2;-556.0;55;-55;398.0;2;-683.0;-450.0
729.0;38;148.0;-35;35;383.0;38;-627.0;-541.0
740.0;-8;-4293.0;-59;59;376.0;-8;-322.0;-559.0
729.0;28;112.0;13;-13;382.0;28;-627.0;-541.0
736.0;-6;-39.0;-7;7;408.0;-6;-630.0;-548.0
-241.0;-3172;-615.0;-4377;4377;152.0;-3172;187.0;-40.0
646.0;-68;-847.0;45;-45;-135.0;-68;6.0;-42.0
-722.0;17;-706.0;124;-124;-340.0;17;589.0;446.0
764.0;-1960;-197.0;576;-576;307.0;-1960;-522.0;-188.0
555.0;-23;881.0;-3;3;-139.0;-23;-212.0;-62.0
483.0;-17;143.0;33;-33;839.0;-17;-338.0;-463.0
702.0;4;65.0;-4;4;835.0;4;-523.0;-515.0
-784.0;37;-615.0;72;-72;-353.0;37;302.0;452.0
533.0;1419;-199.0;-3417;3417;733.0;1419;-452.0;-625.0
807.0;0;741.0;-13;13;-52.0;0;-181.0;-115.0
576.0;12;-1092.0;-19;19;-128.0;12;-169.0;-66.0
-271.0;31;948.0;17;-17;-703.0;31;398.0;576.0
416.0;85;1107.0;635;-635;679.0;85;-327.0;-546.0
510.0;-53;-170.0;-26;26;887.0;-53;-336.0;-261.0
-530.0;-33;17.0;5;-5;-842.0;-33;462.0;492.0
-507.0;-19;206.0;23;-23;-861.0;-19;375.0;423.0
523.0;-28;-125.0;3;-3;882.0;-28;-364.0;-272.0
-246.0;-17;1067.0;82;-82;-807.0;-17;-212.0;43.0
-68.0;72;-339.0;178;-178;-693.0;72;486.0;602.0
667.0;16;1175.0;36;-36;-134.0;16;-10.0;-50.0
735.0;8;14.0;4;-4;403.0;8;-629.0;-549.0
735.0;-5;84.0;23;-23;398.0;-5;-627.0;-545.0
734.0;-14;84.0;26;-26;397.0;-14;-627.0;-544.0
454.0;159;-135.0;-216;216;658.0;159;-366.0;-543.0
730.0;23;52.0;0;0;388.0;23;-623.0;-535.0
-745.0;14;935.0;-34;34;64.0;14;30.0;55.0
494.0;-112;-153.0;-34;34;920.0;-112;-211.0;-213.0
764.0;13;298.0;-49;49;552.0;13;-642.0;-692.0
-673.0;-16;-59.0;154;-154;-722.0;-16;570.0;669.0
497.0;-56;-125.0;15;-15;921.0;-56;-207.0;-205.0
727.0;27;26.0;-17;17;379.0;27;-619.0;-529.0
-625.0;129;-139.0;150;-150;-728.0;129;464.0;654.0
726.0;-4;13.0;26;-26;374.0;-4;-618.0;-527.0
-514.0;94;-338.0;169;-169;-731.0;94;288.0;532.0
-507.0;73;-228.0;-265;265;-727.0;73;284.0;531.0
-556.0;20;-63.0;38;-38;-965.0;20;259.0;98.0
-177.0;-37;-360.0;-233;233;-734.0;-37;288.0;630.0
-138.0;-42;456.0;-185;185;-774.0;-42;380.0;533.0
702.0;19;215.0;-12;12;350.0;19;-615.0;-550.0
707.0;-4;-225.0;8;-8;357.0;-4;-610.0;-539.0
707.0;26;237.0;-20;20;357.0;26;-609.0;-532.0
710.0;-15;-207.0;22;-22;357.0;-15;-609.0;-534.0
737.0;-28;-111.0;-1;1;410.0;-28;-630.0;-542.0
-766.0;8;12.0;44;-44;-624.0;8;640.0;678.0
-366.0;892;185.0;-1260;1260;-808.0;892;310.0;432.0
603.0;16;322.0;29;-29;827.0;16;-290.0;-518.0
769.0;12;-1156.0;19;-19;397.0;12;-577.0;-365.0
524.0;-101;178.0;-124;124;784.0;-101;-564.0;-571.0
-542.0;97;274.0;-141;141;-983.0;97;115.0;76.0
312.0;71;295.0;-68;68;723.0;71;-450.0;-623.0
-683.0;14;-39.0;14;-14;-813.0;14;630.0;160.0
-419.0;9;732.0;-12;12;-922.0;9;38.0;245.0
212.0;-2448;252.0;-2666;2666;522.0;-2448;-106.0;-379.0
-635.0;1414;-249.0;514;-514;-729.0;1414;481.0;662.0
478.0;-24;2020.0;-172;172;-126.0;-24;44.0;-113.0
645.0;11;-1387.0;-24;24;-81.0;11;-73.0;-60.0
-672.0;-41;-2680.0;53;-53;-771.0;-41;375.0;624.0
468.0;-53;-40.0;65;-65;794.0;-53;-204.0;-597.0
728.0;22;116.0;-2;2;800.0;22;-389.0;-568.0
782.0;840;-313.0;1124;-1124;491.0;840;-583.0;-484.0
-418.0;-861;335.0;139;-139;-188.0;-861;220.0;271.0
-224.0;-98;448.0;407;-407;-693.0;-98;479.0;624.0
-832.0;7;-909.0;41;-41;-13.0;7;160.0;77.0
-553.0;-188;-289.0;7;-7;-860.0;-188;421.0;451.0
-595.0;-20;-68.0;15;-15;-843.0;-20;388.0;502.0
-714.0;23;-176.0;-25;25;-837.0;23;458.0;513.0
732.0;2;-428.0;27;-27;401.0;2;-664.0;-414.0
487.0;-199;-45.0;-77;77;917.0;-199;-215.0;-231.0
-700.0;35;1490.0;29;-29;-752.0;35;560.0;597.0
763.0;1424;-846.0;-812;812;374.0;1424;-577.0;-394.0
-241.0;-167;854.0;-184;184;-799.0;-167;-249.0;100.0
-162.0;-24;-798.0;10;-10;-784.0;-24;-175.0;19.0
743.0;34;245.0;24;-24;406.0;34;-666.0;-441.0
-456.0;-49;-359.0;54;-54;-853.0;-49;402.0;451.0
-624.0;29;90.0;-8;8;-976.0;29;331.0;122.0
-625.0;14;-1336.0;22;-22;-724.0;14;465.0;629.0
703.0;69;431.0;281;-281;233.0;69;-521.0;-366.0
-606.0;-3;-114.0;-5;5;-840.0;-3;397.0;508.0
718.0;-17;-80.0;30;-30;849.0;-17;-513.0;-489.0
-673.0;288;445.0;840;-840;-386.0;288;524.0;480.0
680.0;51;-190.0;491;-491;208.0;51;-528.0;-366.0
717.0;-41;214.0;-2;2;409.0;-41;-688.0;-461.0
-677.0;1;-14.0;-2;2;-849.0;1;485.0;494.0
755.0;98;673.0;119;-119;191.0;98;-509.0;-250.0
748.0;-2;-1958.0;-12;12;401.0;-2;-365.0;-591.0
-674.0;16;-1445.0;-23;23;139.0;16;182.0;-14.0
-627.0;68;7.0;3;-3;-976.0;68;332.0;124.0
739.0;-25;80.0;-1;1;412.0;-25;-630.0;-550.0
569.0;6;145.0;17;-17;806.0;6;-551.0;-533.0
507.0;-13;156.0;-9;9;789.0;-13;-565.0;-559.0
819.0;-82;21.0;-26;26;631.0;-82;-496.0;-535.0
-625.0;31;357.0;261;-261;-737.0;31;445.0;634.0
402.0;156;1460.0;97;-97;779.0;156;-332.0;-396.0
776.0;-21;1031.0;-11;11;451.0;-21;-521.0;-544.0
809.0;368;-118.0;-382;382;579.0;368;-579.0;-594.0
649.0;137;1533.0;776;-776;-696.0;137;-515.0;704.0
-645.0;40;1186.0;-34;34;-55.0;40;565.0;276.0
-787.0;1;-426.0;44;-44;-868.0;1;419.0;459.0
-826.0;17;1187.0;62;-62;-13.0;17;170.0;88.0
-577.0;2230;743.0;5591;-5591;-105.0;2230;473.0;281.0
421.0;3933;-59.0;-2224;2224;-139.0;3933;-400.0;44.0
609.0;-59;-999.0;0;0;914.0;-59;-217.0;-335.0
741.0;39;28.0;45;-45;414.0;39;-628.0;-550.0
-666.0;-22;403.0;215;-215;-890.0;-22;541.0;223.0
559.0;125;74.0;489;-489;810.0;125;-500.0;-499.0
-745.0;42;-250.0;49;-49;-724.0;42;581.0;652.0
-713.0;992;704.0;-656;656;-675.0;992;612.0;678.0
-626.0;38;48.0;37;-37;-826.0;38;382.0;538.0
715.0;-402;-155.0;-44;44;334.0;-402;-570.0;-435.0
811.0;-50;-626.0;-7;7;598.0;-50;-569.0;-583.0
-675.0;24;-610.0;-39;39;-733.0;24;588.0;645.0
-747.0;47;-176.0;221;-221;-416.0;47;635.0;505.0
-860.0;36;-808.0;5;-5;-482.0;36;339.0;565.0
-416.0;-41;-330.0;48;-48;-850.0;-41;468.0;423.0
-708.0;15;255.0;-14;14;-830.0;15;590.0;101.0
789.0;85;-361.0;-15;15;646.0;85;-552.0;-609.0
716.0;-191;720.0;-243;243;317.0;-191;-531.0;-189.0
637.0;2;1767.0;42;-42;-124.0;2;-134.0;-77.0
-679.0;18;-199.0;8;-8;-814.0;18;630.0;119.0
-732.0;-13;-10.0;-53;53;-876.0;-13;537.0;93.0
-618.0;17;209.0;34;-34;-843.0;17;405.0;501.0
-629.0;25;-41.0;21;-21;-852.0;25;461.0;488.0
-640.0;-178;65.0;-2672;2672;-168.0;-178;512.0;308.0
573.0;-15;-519.0;13;-13;749.0;-15;-461.0;-646.0
