InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-741.0;842.0;-441.0;657.0;-520.0;-1013.0;-503.0;348.0;830.0;832.0
-891.0;748.0;-19.0;704.0;-888.0;-898.0;410.0;57.0;869.0;898.0
-498.0;220.0;-49.0;466.0;-326.0;575.0;-541.0;290.0;89.0;559.0
-643.0;41.0;-51.0;323.0;-506.0;883.0;-578.0;221.0;-221.0;360.0
-861.0;831.0;-197.0;485.0;-655.0;-234.0;-318.0;405.0;634.0;588.0
-560.0;770.0;89.0;216.0;-396.0;-945.0;628.0;-323.0;798.0;687.0
-782.0;725.0;-323.0;129.0;-794.0;-358.0;-77.0;124.0;784.0;567.0
-647.0;648.0;-288.0;556.0;-443.0;-817.0;-215.0;434.0;884.0;730.0
-911.0;727.0;-229.0;497.0;-673.0;-349.0;-294.0;383.0;768.0;627.0
-314.0;264.0;1018.0;-606.0;318.0;452.0;858.0;-1032.0;182.0;-508.0
-782.0;731.0;156.0;670.0;-622.0;-452.0;-99.0;72.0;932.0;785.0
-889.0;750.0;928.0;-43.0;-273.0;-665.0;93.0;-885.0;596.0;136.0
-628.0;765.0;208.0;575.0;-513.0;-985.0;-34.0;51.0;871.0;718.0
482.0;-495.0;486.0;-200.0;713.0;773.0;878.0;-602.0;-517.0;220.0
-862.0;730.0;-197.0;415.0;-623.0;-424.0;505.0;242.0;871.0;598.0
-815.0;734.0;-153.0;587.0;-601.0;-362.0;468.0;291.0;828.0;741.0
-814.0;737.0;-165.0;586.0;-603.0;-358.0;488.0;292.0;828.0;695.0
-825.0;755.0;-124.0;620.0;-636.0;-361.0;331.0;330.0;857.0;672.0
397.0;-528.0;227.0;141.0;420.0;581.0;1.0;-230.0;-218.0;216.0
-683.0;789.0;-459.0;691.0;-463.0;-445.0;-467.0;541.0;392.0;798.0
-657.0;798.0;-112.0;617.0;-397.0;-717.0;192.0;189.0;882.0;624.0
-771.0;737.0;299.0;691.0;-608.0;-392.0;-171.0;-9.0;958.0;735.0
-817.0;756.0;-651.0;760.0;-407.0;-132.0;-904.0;806.0;634.0;775.0
810.0;-719.0;910.0;-470.0;905.0;1030.0;876.0;-856.0;-793.0;-177.0
257.0;-534.0;-57.0;360.0;577.0;996.0;-40.0;-243.0;-596.0;681.0
140.0;-212.0;962.0;-206.0;949.0;819.0;992.0;-926.0;-337.0;-58.0
-732.0;654.0;-218.0;254.0;-862.0;-4.0;-349.0;52.0;667.0;671.0
-644.0;819.0;-310.0;238.0;-540.0;-1024.0;-42.0;-384.0;835.0;660.0
-700.0;794.0;-224.0;732.0;-567.0;-434.0;101.0;511.0;783.0;768.0
-266.0;60.0;1197.0;-45.0;798.0;214.0;1278.0;-741.0;395.0;145.0
744.0;-777.0;376.0;-581.0;125.0;812.0;275.0;-407.0;-339.0;-274.0
433.0;-453.0;722.0;5.0;625.0;706.0;895.0;-249.0;-568.0;32.0
-795.0;899.0;26.0;668.0;-773.0;-632.0;110.0;11.0;863.0;852.0
-885.0;819.0;-423.0;453.0;-755.0;-247.0;-469.0;445.0;581.0;575.0
-743.0;800.0;-452.0;577.0;-538.0;-450.0;-138.0;484.0;756.0;878.0
-703.0;-20.0;-606.0;665.0;-712.0;223.0;-914.0;730.0;-308.0;761.0
251.0;-110.0;938.0;-29.0;1142.0;194.0;477.0;-663.0;107.0;-120.0
-835.0;809.0;124.0;761.0;-749.0;-1022.0;445.0;568.0;823.0;456.0
-812.0;787.0;-461.0;751.0;-549.0;-478.0;17.0;667.0;862.0;772.0
585.0;-657.0;763.0;-291.0;757.0;1170.0;618.0;-686.0;-503.0;24.0
42.0;339.0;1184.0;201.0;811.0;491.0;1198.0;-846.0;239.0;225.0
144.0;226.0;1221.0;-167.0;478.0;70.0;1086.0;-1174.0;452.0;38.0
-785.0;741.0;-254.0;520.0;-516.0;-435.0;19.0;305.0;878.0;807.0
-649.0;423.0;1101.0;-30.0;496.0;538.0;1003.0;-1280.0;-111.0;-86.0
-820.0;750.0;-104.0;515.0;-871.0;-439.0;-396.0;582.0;834.0;229.0
-672.0;871.0;-660.0;903.0;-316.0;-1024.0;-826.0;802.0;822.0;900.0
151.0;-207.0;1718.0;-53.0;793.0;850.0;1462.0;-1340.0;-386.0;-67.0
-865.0;685.0;-308.0;451.0;-617.0;-350.0;321.0;497.0;651.0;634.0
419.0;-613.0;1180.0;-81.0;920.0;628.0;1016.0;-1049.0;-531.0;-36.0
-738.0;797.0;246.0;491.0;-703.0;-777.0;433.0;-202.0;865.0;731.0
66.0;-311.0;971.0;25.0;731.0;838.0;847.0;-806.0;-512.0;266.0
664.0;-507.0;547.0;235.0;660.0;257.0;652.0;-524.0;-185.0;254.0
-869.0;688.0;-760.0;307.0;-600.0;-336.0;-508.0;310.0;625.0;588.0
-788.0;727.0;-265.0;469.0;-917.0;-448.0;-16.0;315.0;364.0;534.0
-850.0;764.0;-160.0;626.0;-852.0;-460.0;216.0;699.0;850.0;691.0
451.0;-702.0;817.0;38.0;944.0;953.0;681.0;-691.0;-496.0;108.0
-609.0;557.0;644.0;-66.0;815.0;1094.0;783.0;-517.0;169.0;55.0
-612.0;789.0;592.0;577.0;-531.0;-1014.0;405.0;-4.0;849.0;452.0
304.0;-297.0;619.0;-249.0;903.0;657.0;575.0;-976.0;-347.0;86.0
-516.0;335.0;968.0;-462.0;295.0;403.0;948.0;-1086.0;752.0;-307.0
687.0;-642.0;958.0;-102.0;726.0;761.0;999.0;-932.0;-490.0;-43.0
-98.0;161.0;1197.0;-162.0;444.0;336.0;1198.0;-1285.0;260.0;-74.0
716.0;-695.0;472.0;-225.0;603.0;797.0;414.0;-258.0;-614.0;-26.0
489.0;-367.0;117.0;-45.0;364.0;645.0;-154.0;-206.0;-243.0;221.0
-780.0;732.0;187.0;649.0;-624.0;-453.0;-277.0;93.0;931.0;771.0
-880.0;743.0;-294.0;520.0;-672.0;-337.0;172.0;398.0;822.0;548.0
-892.0;742.0;-350.0;620.0;-643.0;-374.0;-613.0;501.0;749.0;691.0
628.0;-747.0;302.0;-161.0;491.0;867.0;102.0;-105.0;-233.0;87.0
-494.0;-382.0;-462.0;514.0;-348.0;896.0;-596.0;324.0;-431.0;720.0
-846.0;697.0;-257.0;395.0;-753.0;-518.0;-34.0;449.0;811.0;533.0
