Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
56.0;418.0;606.0;371.0;80.0;948.0;707.0;46.0;-796.0;-271.0;89.0
-94.0;60.0;510.0;267.0;406.0;787.0;846.0;534.0;-206.0;-625.0;172.0
21.0;582.0;591.0;88.0;104.0;970.0;333.0;145.0;-756.0;-292.0;96.0
-2.0;41.0;479.0;486.0;319.0;909.0;626.0;308.0;433.0;-398.0;-181.0
-271.0;105.0;590.0;815.0;232.0;749.0;514.0;268.0;-189.0;-401.0;346.0
116.0;87.0;1127.0;-17.0;90.0;820.0;260.0;26.0;141.0;-362.0;-95.0
149.0;194.0;320.0;-218.0;133.0;961.0;342.0;102.0;92.0;-541.0;-56.0
-55.0;204.0;516.0;720.0;45.0;935.0;887.0;179.0;-353.0;-378.0;141.0
-18.0;424.0;505.0;13.0;-27.0;929.0;479.0;233.0;-645.0;-447.0;94.0
-18.0;573.0;592.0;121.0;115.0;939.0;492.0;187.0;-794.0;-347.0;137.0
153.0;219.0;713.0;625.0;143.0;991.0;823.0;-90.0;-410.0;-226.0;10.0
123.0;260.0;701.0;661.0;126.0;939.0;829.0;-41.0;-435.0;-333.0;-113.0
225.0;120.0;1035.0;397.0;128.0;877.0;15.0;-41.0;35.0;-377.0;28.0
-165.0;-583.0;581.0;858.0;242.0;878.0;925.0;257.0;719.0;-511.0;229.0
85.0;312.0;641.0;94.0;51.0;1012.0;16.0;27.0;-455.0;-204.0;-32.0
-72.0;439.0;536.0;215.0;18.0;948.0;326.0;195.0;-704.0;-403.0;24.0
7.0;302.0;1127.0;130.0;-285.0;888.0;113.0;45.0;592.0;-619.0;310.0
121.0;309.0;657.0;12.0;75.0;990.0;113.0;15.0;-458.0;-144.0;-14.0
290.0;492.0;466.0;101.0;15.0;1009.0;464.0;226.0;-882.0;-290.0;-10.0
51.0;224.0;750.0;79.0;152.0;939.0;-79.0;138.0;-218.0;-362.0;-188.0
180.0;130.0;711.0;787.0;152.0;940.0;718.0;61.0;-130.0;-313.0;-124.0
52.0;62.0;748.0;-183.0;105.0;946.0;80.0;53.0;-188.0;-353.0;-132.0
224.0;95.0;666.0;682.0;81.0;929.0;861.0;8.0;-61.0;-395.0;-158.0
-19.0;94.0;618.0;-350.0;133.0;872.0;-60.0;408.0;143.0;-501.0;11.0
188.0;117.0;797.0;451.0;257.0;934.0;-33.0;-18.0;109.0;-236.0;40.0
-102.0;217.0;1153.0;305.0;155.0;851.0;92.0;125.0;9.0;-575.0;18.0
-37.0;64.0;370.0;37.0;-29.0;1168.0;140.0;163.0;112.0;-664.0;187.0
195.0;87.0;725.0;764.0;153.0;953.0;754.0;-16.0;-144.0;-339.0;-69.0
172.0;128.0;706.0;685.0;140.0;951.0;944.0;11.0;-143.0;-319.0;-71.0
173.0;110.0;711.0;657.0;155.0;952.0;923.0;-5.0;-113.0;-341.0;-117.0
127.0;105.0;716.0;725.0;160.0;950.0;819.0;-24.0;-129.0;-341.0;-99.0
118.0;95.0;724.0;638.0;173.0;942.0;995.0;-12.0;-119.0;-410.0;-67.0
-80.0;422.0;436.0;-29.0;-122.0;929.0;175.0;118.0;-405.0;-368.0;133.0
14.0;265.0;1306.0;237.0;-9.0;950.0;307.0;112.0;107.0;-506.0;77.0
-49.0;299.0;1223.0;278.0;253.0;943.0;187.0;208.0;-69.0;-483.0;5.0
445.0;261.0;1042.0;253.0;-45.0;1204.0;201.0;97.0;-90.0;-367.0;100.0
188.0;50.0;1136.0;26.0;291.0;825.0;362.0;171.0;164.0;-328.0;-38.0
141.0;326.0;648.0;13.0;62.0;980.0;67.0;78.0;-490.0;-270.0;29.0
152.0;326.0;650.0;17.0;61.0;969.0;52.0;77.0;-480.0;-239.0;28.0
-109.0;86.0;793.0;258.0;-47.0;1182.0;642.0;56.0;26.0;-736.0;-216.0
-150.0;120.0;682.0;473.0;190.0;751.0;1147.0;232.0;-4.0;-269.0;299.0
130.0;330.0;648.0;-1.0;59.0;990.0;50.0;71.0;-478.0;-254.0;26.0
112.0;333.0;646.0;-30.0;60.0;970.0;42.0;80.0;-468.0;-250.0;29.0
133.0;336.0;643.0;-10.0;67.0;982.0;59.0;87.0;-465.0;-242.0;38.0
90.0;338.0;642.0;0.0;62.0;988.0;80.0;92.0;-472.0;-256.0;43.0
111.0;337.0;634.0;-1.0;52.0;983.0;70.0;95.0;-466.0;-253.0;54.0
158.0;102.0;676.0;761.0;69.0;1026.0;807.0;17.0;-77.0;-255.0;-18.0
126.0;324.0;633.0;30.0;86.0;989.0;51.0;91.0;-490.0;-220.0;89.0
108.0;325.0;630.0;-1.0;89.0;1005.0;62.0;90.0;-456.0;-231.0;44.0
-92.0;532.0;461.0;260.0;-82.0;909.0;607.0;231.0;-740.0;-434.0;144.0
168.0;269.0;752.0;387.0;143.0;980.0;805.0;-92.0;-505.0;-270.0;-37.0
175.0;264.0;758.0;566.0;172.0;941.0;666.0;-116.0;-535.0;-309.0;-95.0
368.0;222.0;1058.0;200.0;129.0;1013.0;353.0;235.0;-197.0;-765.0;90.0
243.0;62.0;891.0;-205.0;375.0;736.0;-31.0;-91.0;84.0;-644.0;-259.0
17.0;20.0;727.0;515.0;-30.0;951.0;1026.0;4.0;10.0;-436.0;29.0
173.0;200.0;805.0;641.0;180.0;950.0;601.0;-148.0;-388.0;-309.0;-115.0
204.0;212.0;806.0;485.0;162.0;971.0;662.0;-125.0;-444.0;-250.0;-74.0
-59.0;101.0;724.0;499.0;-35.0;1107.0;1022.0;16.0;-6.0;-348.0;30.0
200.0;192.0;799.0;507.0;155.0;998.0;817.0;-104.0;-383.0;-250.0;-48.0
-75.0;462.0;701.0;810.0;-17.0;1014.0;683.0;76.0;39.0;-320.0;133.0
110.0;336.0;677.0;-65.0;98.0;998.0;121.0;25.0;-507.0;-198.0;1.0
91.0;324.0;638.0;-69.0;51.0;1003.0;92.0;86.0;-436.0;-201.0;22.0
20.0;635.0;663.0;-232.0;-235.0;1012.0;-69.0;312.0;-632.0;10.0;36.0
110.0;309.0;645.0;-58.0;34.0;989.0;49.0;69.0;-430.0;-218.0;1.0
85.0;356.0;636.0;-100.0;43.0;997.0;-21.0;35.0;-521.0;-140.0;-10.0
131.0;307.0;643.0;-44.0;40.0;997.0;57.0;70.0;-426.0;-223.0;5.0
338.0;310.0;921.0;-36.0;-2.0;1069.0;497.0;197.0;-127.0;-727.0;241.0
-56.0;248.0;718.0;-22.0;-216.0;914.0;336.0;212.0;380.0;-659.0;95.0
-385.0;304.0;921.0;-20.0;-59.0;1055.0;363.0;223.0;139.0;-553.0;84.0
-291.0;118.0;816.0;-154.0;121.0;883.0;383.0;-41.0;89.0;-600.0;291.0
-171.0;482.0;409.0;-61.0;269.0;683.0;365.0;402.0;-202.0;-301.0;5.0
62.0;118.0;780.0;201.0;-32.0;1362.0;476.0;206.0;-170.0;-465.0;-324.0
150.0;227.0;760.0;495.0;155.0;977.0;866.0;-116.0;-455.0;-249.0;-75.0
172.0;225.0;729.0;585.0;151.0;925.0;880.0;-74.0;-447.0;-379.0;-106.0
12.0;106.0;714.0;-43.0;8.0;1130.0;215.0;31.0;176.0;-693.0;425.0
990.0;431.0;-592.0;-622.0;-433.0;563.0;-373.0;-329.0;-517.0;34.0;-776.0
-79.0;-584.0;520.0;308.0;94.0;953.0;559.0;22.0;865.0;-354.0;59.0
-65.0;-68.0;203.0;318.0;346.0;989.0;700.0;437.0;188.0;-250.0;86.0
164.0;275.0;751.0;509.0;138.0;990.0;795.0;-111.0;-511.0;-264.0;-58.0
-84.0;417.0;495.0;836.0;66.0;940.0;786.0;270.0;-204.0;-329.0;161.0
120.0;313.0;683.0;646.0;41.0;952.0;759.0;-45.0;-511.0;-308.0;-80.0
-263.0;260.0;754.0;487.0;335.0;689.0;651.0;506.0;-254.0;-548.0;434.0
179.0;229.0;1053.0;214.0;-49.0;1287.0;191.0;97.0;-113.0;-451.0;-31.0
-109.0;-135.0;660.0;446.0;700.0;383.0;669.0;74.0;470.0;-929.0;61.0
224.0;306.0;939.0;-104.0;269.0;584.0;294.0;351.0;5.0;-261.0;38.0
141.0;94.0;979.0;186.0;-47.0;1337.0;300.0;53.0;166.0;-526.0;-8.0
-113.0;623.0;565.0;402.0;189.0;943.0;662.0;237.0;-892.0;-356.0;31.0
-220.0;110.0;-38.0;324.0;822.0;9.0;471.0;536.0;-395.0;-900.0;423.0
-160.0;-69.0;203.0;566.0;29.0;1089.0;652.0;54.0;157.0;-321.0;-2.0
-156.0;509.0;501.0;266.0;139.0;970.0;740.0;403.0;-575.0;-314.0;177.0
-97.0;754.0;474.0;205.0;-48.0;942.0;709.0;173.0;-898.0;-375.0;142.0
9.0;513.0;560.0;518.0;212.0;960.0;930.0;259.0;-385.0;-240.0;190.0
-270.0;-363.0;576.0;782.0;448.0;576.0;733.0;37.0;247.0;-814.0;329.0
81.0;413.0;652.0;126.0;66.0;951.0;30.0;14.0;-712.0;-357.0;34.0
31.0;521.0;651.0;212.0;129.0;991.0;514.0;401.0;-661.0;-231.0;-27.0
-446.0;731.0;-36.0;357.0;834.0;10.0;621.0;816.0;-765.0;-870.0;547.0
195.0;214.0;738.0;440.0;130.0;965.0;767.0;-150.0;-478.0;-286.0;-174.0
-275.0;37.0;-116.0;322.0;948.0;-119.0;569.0;166.0;-371.0;-948.0;249.0
106.0;432.0;638.0;-115.0;34.0;978.0;43.0;41.0;-735.0;-252.0;38.0
-97.0;354.0;700.0;21.0;368.0;807.0;128.0;402.0;-373.0;-627.0;-108.0
-22.0;337.0;536.0;557.0;-12.0;950.0;903.0;107.0;-534.0;-327.0;77.0
-30.0;387.0;528.0;776.0;-20.0;939.0;761.0;107.0;-421.0;-387.0;37.0
9.0;522.0;643.0;-101.0;404.0;974.0;519.0;429.0;226.0;-488.0;84.0
40.0;584.0;589.0;484.0;31.0;979.0;790.0;175.0;-829.0;-307.0;32.0
41.0;272.0;562.0;121.0;102.0;976.0;1058.0;272.0;-598.0;-252.0;43.0
123.0;274.0;696.0;553.0;121.0;969.0;819.0;-71.0;-516.0;-217.0;0.0
135.0;-121.0;683.0;768.0;-90.0;693.0;710.0;285.0;-115.0;-309.0;60.0
-35.0;31.0;545.0;-270.0;2.0;875.0;454.0;330.0;318.0;-529.0;30.0
193.0;228.0;709.0;538.0;109.0;995.0;925.0;-77.0;-425.0;-269.0;-67.0
-221.0;260.0;1056.0;155.0;37.0;1103.0;302.0;267.0;257.0;-651.0;161.0
-94.0;494.0;846.0;263.0;292.0;850.0;304.0;490.0;-545.0;-423.0;157.0
-82.0;456.0;463.0;161.0;-71.0;928.0;467.0;171.0;-887.0;-375.0;129.0
84.0;307.0;655.0;-85.0;55.0;989.0;11.0;16.0;-466.0;-152.0;-16.0
-136.0;56.0;453.0;-62.0;350.0;738.0;49.0;86.0;-120.0;-730.0;-67.0
