InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
727.0;?;60.0;-83;83;?;39;-249.0;?
730.0;34;85.0;-13;13;-8.0;34;?;-124.0
734.0;39;108.0;-43;43;-7.0;?;-252.0;-122.0
739.0;37;156.0;-33;?;-5.0;37;-256.0;-120.0
743.0;11;223.0;28;-28;-4.0;11;-263.0;-119.0
747.0;-5;?;52;?;-2.0;-5;?;-118.0
750.0;-7;99.0;27;-27;-1.0;-7;-279.0;-118.0
751.0;-39;32.0;-2;?;3.0;-39;-287.0;-119.0
751.0;-25;44.0;-16;16;?;-25;-296.0;-122.0
754.0;26;93.0;-13;13;?;26;?;-124.0
756.0;4;262.0;21;-21;13.0;4;-315.0;-126.0
759.0;-11;212.0;29;-29;16.0;-11;-325.0;-129.0
762.0;6;268.0;35;-35;19.0;?;-334.0;-133.0
766.0;25;405.0;69;-69;21.0;25;-340.0;?
770.0;32;522.0;77;-77;?;32;?;-140.0
772.0;-22;420.0;?;-68;?;-22;-346.0;?
772.0;?;184.0;?;-31;30.0;-12;-351.0;-146.0
?;53;36.0;?;9;32.0;53;?;-148.0
768.0;89;-143.0;?;-42;33.0;89;-355.0;?
769.0;281;?;195;-195;34.0;281;-354.0;-145.0
771.0;681;-301.0;?;-348;35.0;681;-354.0;-144.0
774.0;788;-280.0;570;-570;35.0;788;-355.0;-143.0
777.0;713;-189.0;634;-634;34.0;713;-355.0;-141.0
781.0;490;-25.0;?;-196;34.0;490;-355.0;-140.0
?;-800;?;-104;104;?;-800;-354.0;?
?;-1372;-273.0;-300;300;34.0;-1372;?;?
793.0;?;-178.0;-504;504;34.0;-408;-353.0;-141.0
794.0;-190;-37.0;-497;497;34.0;-190;-354.0;-142.0
?;?;222.0;?;563;33.0;-280;?;-144.0
788.0;-27;399.0;-125;125;31.0;?;-351.0;-145.0
782.0;?;545.0;293;-293;?;134;-349.0;-146.0
774.0;197;?;153;-153;?;?;?;-146.0
765.0;?;?;26;-26;19.0;8;-340.0;-143.0
755.0;-146;430.0;-177;177;12.0;-146;-334.0;-140.0
741.0;-71;85.0;-279;?;4.0;-71;-326.0;?
725.0;-3;-487.0;?;165;?;?;-315.0;-135.0
707.0;-13;-1079.0;37;?;-12.0;-13;-304.0;-133.0
686.0;-29;?;200;-200;-20.0;-29;-292.0;-129.0
?;-23;-1715.0;174;-174;?;-23;-284.0;-127.0
?;39;-1610.0;130;-130;?;39;-274.0;?
621.0;54;?;124;-124;-63.0;54;?;-118.0
?;?;-1135.0;102;?;-79.0;41;-257.0;-114.0
576.0;27;-849.0;79;-79;-93.0;27;-249.0;?
556.0;?;-515.0;47;-47;-105.0;?;-243.0;-108.0
538.0;16;-222.0;-4;4;-117.0;16;?;?
527.0;-6;47.0;-32;32;-128.0;-6;-234.0;-110.0
523.0;?;239.0;?;?;-139.0;?;?;-110.0
520.0;16;324.0;?;7;-153.0;16;-238.0;-106.0
?;41;?;-46;46;-166.0;?;-244.0;-105.0
512.0;?;?;?;100;-182.0;-43;-248.0;?
507.0;-46;220.0;?;94;?;-46;?;-98.0
502.0;?;134.0;-67;67;?;25;?;-103.0
496.0;-15;43.0;-60;60;-196.0;-15;-254.0;?
?;-1;-138.0;?;77;-202.0;-1;-256.0;-113.0
486.0;22;-176.0;-95;95;-207.0;?;-260.0;-118.0
482.0;-3;-177.0;-36;36;-212.0;-3;?;?
478.0;?;-127.0;55;-55;-214.0;36;-269.0;-126.0
475.0;29;?;64;-64;-215.0;29;-274.0;-132.0
473.0;37;9.0;29;-29;-216.0;37;?;-137.0
473.0;16;147.0;-24;24;-214.0;16;-277.0;-143.0
?;19;155.0;-37;37;-212.0;19;-277.0;-148.0
475.0;42;59.0;?;-15;-209.0;42;-275.0;-153.0
478.0;-3;111.0;37;-37;?;-3;-274.0;-158.0
481.0;44;?;23;?;?;44;-272.0;-162.0
484.0;59;?;10;-10;?;59;-269.0;-167.0
489.0;73;228.0;36;?;-194.0;73;-264.0;-172.0
497.0;61;321.0;41;?;-188.0;61;-258.0;-178.0
508.0;?;565.0;?;?;?;8;?;-184.0
522.0;63;961.0;4;-4;-177.0;63;-242.0;-190.0
536.0;57;1404.0;68;-68;?;57;-232.0;-195.0
551.0;?;1732.0;129;?;-167.0;49;-221.0;-200.0
568.0;54;2089.0;153;-153;-161.0;54;?;-203.0
586.0;51;2199.0;128;-128;-156.0;?;-198.0;-208.0
606.0;?;2141.0;?;-97;-152.0;54;-186.0;?
?;8;2092.0;80;-80;-148.0;8;-175.0;-214.0
?;30;1850.0;28;-28;-144.0;?;-162.0;-219.0
667.0;17;?;-62;62;-136.0;17;-150.0;-223.0
685.0;-5;1109.0;?;83;?;?;-139.0;-230.0
?;3;1135.0;-90;90;-119.0;3;-135.0;-236.0
711.0;-26;?;-114;114;-112.0;-26;-135.0;-239.0
720.0;-25;?;-126;126;-107.0;?;-137.0;-241.0
727.0;-33;?;-242;242;-100.0;-33;-144.0;-244.0
732.0;10;30.0;-304;304;-93.0;10;-152.0;-246.0
736.0;10;?;-204;204;-87.0;?;-161.0;-244.0
738.0;?;-1269.0;-153;?;-79.0;-42;-167.0;-244.0
740.0;-35;-1799.0;-132;?;-73.0;?;-177.0;-240.0
740.0;?;-1442.0;?;47;?;-30;?;-234.0
?;23;-959.0;-16;16;-69.0;?;?;-227.0
?;20;-947.0;?;26;-67.0;20;-209.0;-221.0
728.0;-25;-951.0;?;8;?;-25;?;-216.0
728.0;2;-849.0;-48;48;-60.0;2;-217.0;-210.0
728.0;-5;-608.0;-84;?;-56.0;?;-217.0;?
730.0;-27;?;-26;26;?;-27;?;-202.0
730.0;?;-182.0;1;-1;-48.0;-9;?;-199.0
728.0;0;-48.0;2;-2;?;0;?;-195.0
?;?;-103.0;?;-64;?;31;-215.0;-192.0
726.0;?;?;68;?;-44.0;30;-214.0;-188.0
725.0;?;-131.0;-11;11;-43.0;6;?;-185.0
720.0;36;79.0;?;44;-42.0;36;-218.0;-183.0
714.0;-3;329.0;-31;31;-43.0;-3;?;-181.0
711.0;-19;?;-25;?;-42.0;-19;-216.0;-179.0
711.0;28;?;?;?;-41.0;28;-211.0;-176.0
714.0;12;440.0;-32;32;-39.0;12;-206.0;-174.0
715.0;?;403.0;130;-130;-33.0;5;-198.0;-174.0
718.0;22;208.0;172;?;-29.0;22;-192.0;?
725.0;33;-210.0;87;-87;-25.0;33;?;-173.0
732.0;1;-346.0;-57;57;-22.0;1;?;?
?;-45;-382.0;-159;159;-22.0;-45;?;-171.0
737.0;-18;?;-93;?;-23.0;-18;?;-167.0
735.0;34;-195.0;-79;79;?;34;-190.0;-165.0
734.0;41;?;?;111;-22.0;41;-191.0;?
733.0;20;-76.0;30;-30;-22.0;20;-192.0;-162.0
734.0;?;-192.0;25;?;-22.0;-7;?;-161.0
?;-16;-238.0;?;120;-22.0;-16;-189.0;-159.0
739.0;-27;?;-168;168;?;?;-187.0;-158.0
740.0;-28;-198.0;-171;171;-21.0;-28;-185.0;-158.0
741.0;4;-197.0;-16;16;-20.0;4;?;-158.0
743.0;-13;?;67;-67;-19.0;-13;-183.0;-158.0
743.0;-14;-260.0;-14;?;-17.0;?;-182.0;-159.0
744.0;36;-203.0;-13;?;?;36;-182.0;-161.0
746.0;1;-327.0;?;5;?;1;-181.0;-162.0
?;-20;?;-7;?;-15.0;-20;-182.0;-161.0
749.0;36;-297.0;37;-37;-15.0;36;-184.0;-161.0
749.0;?;-329.0;10;?;-15.0;0;-185.0;?
749.0;?;-290.0;8;-8;-15.0;-13;-185.0;-161.0
?;46;-286.0;22;-22;-14.0;46;-187.0;-161.0
747.0;13;-212.0;?;12;-14.0;13;-188.0;?
?;-24;-227.0;30;-30;-16.0;-24;-187.0;-159.0
747.0;-12;-280.0;14;-14;?;-12;-188.0;?
747.0;1;-303.0;-50;50;-15.0;1;?;-158.0
747.0;?;?;?;66;-13.0;-13;-193.0;-159.0
747.0;-11;-317.0;-46;?;-12.0;-11;-194.0;-161.0
746.0;-5;-300.0;-24;24;-13.0;-5;?;?
746.0;-34;-330.0;?;35;-14.0;-34;-199.0;-161.0
745.0;?;-392.0;-12;?;-17.0;-15;-200.0;-159.0
?;-9;-249.0;-40;?;?;-9;-202.0;-157.0
744.0;-28;-19.0;-40;?;-19.0;-28;-202.0;?
744.0;4;?;-2;?;-21.0;4;-202.0;-155.0
743.0;26;-45.0;-3;3;?;26;-201.0;?
743.0;19;-26.0;35;-35;-25.0;19;-200.0;-151.0
743.0;9;64.0;4;-4;-29.0;?;-199.0;-148.0
?;1;272.0;-9;9;-31.0;1;-198.0;-144.0
744.0;?;?;?;19;?;-7;-198.0;-141.0
739.0;-2;845.0;?;78;-34.0;-2;-200.0;?
730.0;?;941.0;-46;?;-36.0;?;-204.0;-134.0
717.0;-3;986.0;5;-5;-39.0;-3;-207.0;-131.0
703.0;?;835.0;?;-47;-43.0;-5;-206.0;-127.0
692.0;?;540.0;14;-14;-47.0;?;?;?
686.0;-6;164.0;-39;39;-51.0;-6;-201.0;-120.0
?;-30;-96.0;15;-15;-55.0;-30;-205.0;-115.0
693.0;?;-292.0;19;?;-58.0;-37;?;-111.0
700.0;16;-453.0;-25;?;-59.0;16;-218.0;-108.0
705.0;21;-277.0;?;-6;-59.0;21;-222.0;-107.0
708.0;-3;91.0;?;?;?;-3;-227.0;-109.0
705.0;-6;380.0;-31;31;-58.0;-6;-230.0;-112.0
705.0;-15;413.0;-34;34;-59.0;-15;-228.0;-115.0
704.0;-15;130.0;-34;34;-57.0;-15;-231.0;-117.0
?;-29;?;-9;9;-56.0;-29;?;-118.0
706.0;-41;-142.0;-4;4;-54.0;?;-234.0;?
?;-25;?;?;-8;-53.0;-25;-236.0;?
?;5;-72.0;?;?;?;5;-239.0;-121.0
709.0;27;50.0;?;-6;-53.0;27;-242.0;-122.0
709.0;27;-80.0;6;-6;?;27;-246.0;-121.0
710.0;13;-243.0;4;-4;-52.0;13;-249.0;?
710.0;?;-286.0;?;18;-52.0;-5;-251.0;-119.0
710.0;0;?;-24;24;-51.0;?;-251.0;-119.0
711.0;-12;-119.0;-24;24;-50.0;-12;?;-119.0
713.0;-34;-206.0;-24;24;?;-34;?;-118.0
713.0;?;-187.0;-23;23;-51.0;8;-253.0;-117.0
712.0;?;-132.0;?;?;-51.0;?;-254.0;?
712.0;?;-2.0;-31;31;-51.0;4;-253.0;-118.0
713.0;-2;14.0;-17;17;-50.0;-2;-252.0;-119.0
714.0;5;63.0;-16;16;-49.0;5;-255.0;-119.0
713.0;-5;?;-45;45;-49.0;?;-256.0;-120.0
?;-5;122.0;-65;?;?;?;-256.0;-120.0
713.0;-4;118.0;-46;?;?;-4;?;-120.0
714.0;-5;53.0;-49;49;-49.0;-5;-259.0;-121.0
712.0;?;107.0;-29;29;?;-6;-260.0;-121.0
711.0;-18;-37.0;-3;?;-50.0;-18;-259.0;-122.0
?;?;?;?;3;-50.0;-25;-258.0;-121.0
711.0;?;214.0;25;-25;-52.0;-17;-256.0;-121.0
712.0;?;444.0;-9;9;-55.0;-7;-251.0;-120.0
711.0;-3;663.0;?;47;-56.0;-3;-245.0;-120.0
710.0;-6;685.0;-23;?;-55.0;?;-239.0;-121.0
710.0;?;613.0;-13;13;-54.0;-3;-232.0;-122.0
711.0;-4;513.0;?;13;-51.0;-4;-222.0;?
714.0;-15;499.0;-21;21;-48.0;-15;?;-126.0
719.0;-10;469.0;-26;26;-47.0;-10;-205.0;-128.0
724.0;-27;518.0;?;19;-46.0;?;-201.0;-130.0
728.0;-11;530.0;-9;9;-46.0;-11;-202.0;-131.0
731.0;30;466.0;10;-10;-45.0;?;-206.0;-132.0
733.0;37;400.0;27;-27;?;37;-213.0;-131.0
733.0;?;393.0;?;-42;?;21;-221.0;-130.0
731.0;-33;322.0;?;-53;?;-33;-227.0;-127.0
731.0;22;127.0;34;?;-55.0;?;-232.0;-125.0
728.0;44;67.0;31;?;-59.0;44;-236.0;?
726.0;-26;?;20;-20;-62.0;-26;-239.0;-118.0
725.0;?;?;-48;48;-65.0;31;?;-115.0
722.0;22;-401.0;-50;?;-67.0;?;-243.0;?
721.0;-46;-391.0;2;-2;-69.0;-46;-244.0;?
719.0;-7;-216.0;-7;7;-70.0;?;?;-109.0
718.0;-1;?;-19;19;-70.0;?;?;-109.0
717.0;?;56.0;42;-42;-71.0;1;-245.0;-108.0
717.0;63;?;35;-35;-71.0;63;-246.0;-107.0
?;40;104.0;-24;24;-73.0;40;-248.0;?
717.0;?;5.0;45;-45;?;-13;-250.0;-108.0
715.0;11;?;12;-12;-76.0;11;-252.0;?
?;?;11.0;-84;84;-77.0;?;-253.0;-110.0
704.0;-13;153.0;-18;?;-78.0;-13;-253.0;-111.0
695.0;0;220.0;1;-1;-79.0;0;-251.0;-114.0
683.0;-53;46.0;-33;?;?;?;?;-115.0
667.0;-14;-348.0;-8;8;-81.0;?;?;-115.0
?;34;-915.0;?;-78;-81.0;?;-243.0;-115.0
?;13;-1399.0;98;-98;-82.0;13;-241.0;-114.0
614.0;16;-1578.0;36;-36;-84.0;16;?;-112.0
609.0;-11;-1559.0;43;-43;-87.0;-11;?;-109.0
608.0;-13;-1639.0;28;-28;-91.0;-13;-275.0;-106.0
606.0;?;-1525.0;-16;16;?;?;-295.0;-103.0
596.0;12;-922.0;?;-17;-99.0;12;?;-102.0
587.0;43;-619.0;34;-34;-103.0;43;-307.0;?
?;6;-541.0;7;?;?;6;-308.0;-102.0
?;41;?;36;-36;-110.0;41;-303.0;-101.0
576.0;41;-230.0;96;-96;-112.0;41;-300.0;-101.0
580.0;51;-166.0;?;?;-112.0;51;-302.0;-101.0
584.0;43;-196.0;?;-257;-114.0;43;-303.0;-102.0
586.0;6;-107.0;296;-296;-115.0;6;?;-103.0
586.0;26;176.0;230;-230;-117.0;?;-303.0;-104.0
586.0;-7;345.0;129;-129;-119.0;?;-301.0;-105.0
585.0;-20;?;?;-42;-122.0;-20;-297.0;-106.0
585.0;-48;235.0;?;-1;-125.0;-48;-292.0;-106.0
585.0;-37;109.0;-10;10;?;?;-286.0;-108.0
586.0;17;109.0;-65;?;-124.0;17;-283.0;-112.0
591.0;-23;144.0;?;104;-120.0;-23;-281.0;-118.0
596.0;-29;240.0;-97;97;-119.0;-29;-279.0;-123.0
?;-30;385.0;-164;164;-121.0;-30;-277.0;?
609.0;?;538.0;-234;234;?;-34;-277.0;-126.0
614.0;-42;?;-220;220;-132.0;?;-275.0;-123.0
618.0;-41;509.0;-101;?;-138.0;?;-274.0;?
620.0;-15;364.0;?;-59;?;?;-274.0;-113.0
618.0;?;-33.0;53;-53;-142.0;?;?;-109.0
614.0;16;-41.0;?;12;-142.0;16;-269.0;-108.0
?;-3;-24.0;50;-50;-141.0;?;-264.0;-108.0
?;-42;21.0;?;-74;-142.0;-42;-260.0;-107.0
598.0;44;-18.0;94;-94;-144.0;44;-256.0;-107.0
588.0;42;-95.0;96;-96;-145.0;42;-249.0;-108.0
574.0;-11;-410.0;-75;?;-147.0;?;-243.0;-108.0
555.0;-10;?;-110;?;-149.0;-10;-233.0;?
?;-2;-709.0;-42;42;-151.0;-2;?;-108.0
511.0;-9;-723.0;-76;76;-153.0;-9;?;-107.0
?;-25;?;-61;61;-155.0;?;-181.0;-104.0
493.0;0;-401.0;-59;59;-156.0;0;-165.0;-102.0
?;38;-84.0;-97;97;-154.0;38;-156.0;?
512.0;10;253.0;-61;61;-152.0;10;-152.0;?
533.0;-23;673.0;-26;?;-149.0;-23;?;-96.0
557.0;?;936.0;?;38;-146.0;-11;-157.0;?
582.0;-16;1147.0;-32;?;-143.0;-16;-165.0;-94.0
607.0;?;1067.0;?;-15;-139.0;-25;-175.0;-95.0
627.0;?;?;108;-108;-135.0;-18;-187.0;?
644.0;?;844.0;?;-154;-130.0;-13;-196.0;-100.0
658.0;?;578.0;124;-124;?;-16;?;?
674.0;-13;406.0;150;?;-123.0;-13;-214.0;-104.0
687.0;-4;?;?;-166;-120.0;-4;-227.0;?
696.0;12;?;114;-114;-116.0;12;-240.0;?
700.0;24;54.0;95;-95;-112.0;24;-250.0;-108.0
697.0;-3;?;25;-25;-110.0;?;-256.0;-110.0
690.0;4;-165.0;?;?;-109.0;4;-256.0;?
682.0;-17;?;-25;25;-110.0;-17;-253.0;-109.0
675.0;?;?;-115;115;-110.0;-66;-245.0;-106.0
669.0;-23;-594.0;-71;71;-111.0;-23;-237.0;-104.0
664.0;-20;-435.0;?;-48;-111.0;-20;-227.0;-101.0
661.0;?;-361.0;67;-67;-111.0;-6;-219.0;-99.0
660.0;35;-420.0;69;-69;?;35;-213.0;-96.0
661.0;24;-498.0;36;-36;-110.0;24;?;-95.0
661.0;7;-444.0;6;-6;-111.0;7;-211.0;-95.0
663.0;?;-228.0;75;-75;-112.0;-9;-211.0;-95.0
?;30;?;?;-62;-114.0;30;-217.0;-96.0
651.0;16;-155.0;?;?;-117.0;16;-223.0;-96.0
?;?;-339.0;58;-58;?;3;-222.0;-96.0
601.0;36;-784.0;?;-35;-125.0;36;?;-98.0
567.0;?;-1341.0;-14;14;-130.0;?;-194.0;-98.0
532.0;?;-1834.0;28;-28;-136.0;-15;?;-97.0
500.0;-28;?;-41;?;?;-28;-148.0;?
478.0;-23;?;-119;?;?;?;-124.0;-91.0
?;14;?;-71;71;-149.0;14;-109.0;?
460.0;4;-1134.0;-7;7;-152.0;4;?;-81.0
?;-5;-532.0;26;-26;-154.0;-5;-104.0;-78.0
462.0;9;-7.0;22;-22;-157.0;9;-108.0;?
464.0;36;140.0;55;?;-160.0;36;?;-76.0
464.0;17;?;?;-19;-163.0;?;-104.0;-75.0
469.0;-37;207.0;-88;88;-165.0;-37;-102.0;-75.0
474.0;-20;291.0;-54;54;-167.0;-20;?;-74.0
477.0;15;168.0;48;-48;-168.0;15;-97.0;-74.0
?;21;?;98;-98;?;?;-94.0;-73.0
471.0;42;?;134;-134;-171.0;?;-89.0;-71.0
465.0;13;?;?;?;?;13;-81.0;-69.0
462.0;?;165.0;122;-122;-175.0;-26;-72.0;-66.0
461.0;19;464.0;11;-11;-177.0;19;-62.0;-63.0
?;14;552.0;-33;33;-179.0;14;-54.0;-59.0
?;-49;534.0;?;23;-181.0;-49;-50.0;?
479.0;-40;?;-40;40;-183.0;-40;?;-49.0
490.0;-30;823.0;-90;90;-185.0;-30;?;-43.0
506.0;-78;944.0;-188;188;-189.0;-78;-65.0;-36.0
?;-74;1074.0;-363;?;-192.0;-74;-79.0;-29.0
545.0;-29;1125.0;-391;?;-195.0;?;-97.0;-22.0
567.0;-26;1205.0;-129;?;-197.0;-26;?;-16.0
587.0;-3;1031.0;69;-69;-198.0;?;-136.0;?
?;38;935.0;46;-46;-200.0;38;?;-7.0
621.0;?;968.0;30;-30;?;?;-174.0;?
635.0;-25;838.0;36;-36;-195.0;-25;-184.0;?
?;3;541.0;-3;3;-193.0;3;-193.0;-11.0
651.0;-2;434.0;-37;37;-190.0;-2;-198.0;-14.0
655.0;3;503.0;-17;17;-187.0;3;-198.0;-16.0
657.0;-2;?;8;?;?;-2;-199.0;-19.0
658.0;-8;213.0;89;-89;-184.0;-8;-200.0;-19.0
656.0;57;95.0;167;?;-183.0;57;-199.0;-20.0
?;?;-15.0;121;-121;-183.0;?;?;-18.0
649.0;?;?;86;-86;?;?;-195.0;-15.0
645.0;-14;-110.0;58;-58;-184.0;?;-192.0;-12.0
641.0;?;-256.0;?;-51;-185.0;-13;-188.0;-8.0
638.0;-15;-276.0;37;-37;-185.0;-15;?;-5.0
638.0;-15;-309.0;-31;31;-185.0;-15;-182.0;-2.0
?;-12;-246.0;-5;5;-186.0;?;-183.0;1.0
636.0;?;-95.0;12;-12;?;-21;-183.0;3.0
636.0;11;?;20;?;-190.0;11;-183.0;6.0
636.0;57;33.0;?;-71;-194.0;57;-182.0;7.0
637.0;?;99.0;38;-38;-195.0;30;-185.0;8.0
?;-3;?;-21;?;?;-3;?;7.0
?;-3;117.0;-26;26;-197.0;-3;-191.0;5.0
637.0;-10;99.0;?;14;-199.0;-10;?;?
635.0;13;121.0;?;-11;?;13;-196.0;0.0
633.0;21;152.0;9;?;?;21;-198.0;-3.0
631.0;-17;?;-49;49;-210.0;-17;?;-4.0
628.0;-16;?;-48;48;-215.0;-16;-204.0;-6.0
?;-5;102.0;11;?;?;-5;-206.0;-9.0
625.0;-3;98.0;-1;1;-223.0;-3;-208.0;-11.0
624.0;?;155.0;-39;?;-225.0;-9;?;-15.0
623.0;-14;?;-60;60;?;-14;-211.0;-18.0
623.0;?;351.0;-73;73;?;-4;-212.0;-21.0
?;?;316.0;-39;39;-228.0;-4;-213.0;-23.0
626.0;-5;294.0;-26;26;-228.0;-5;-213.0;-26.0
629.0;-4;218.0;-44;?;?;-4;-214.0;-27.0
?;-2;220.0;-12;12;-228.0;-2;-216.0;-27.0
635.0;?;192.0;17;-17;-227.0;9;-217.0;-27.0
637.0;?;132.0;-26;26;-227.0;5;-215.0;?
638.0;?;45.0;-47;47;?;-5;-214.0;-27.0
639.0;-1;?;-15;15;?;?;?;-27.0
639.0;-13;-128.0;-22;22;-224.0;-13;-214.0;-26.0
639.0;16;-34.0;13;-13;?;16;?;-26.0
?;?;40.0;60;-60;?;48;-212.0;-27.0
639.0;?;-56.0;37;?;-221.0;26;-212.0;-27.0
640.0;26;75.0;37;-37;-220.0;26;-212.0;-27.0
641.0;3;121.0;?;-29;-218.0;3;?;-28.0
642.0;?;69.0;34;-34;-219.0;?;-216.0;-27.0
641.0;3;163.0;30;-30;-219.0;3;-215.0;?
641.0;27;175.0;20;-20;-218.0;27;-213.0;-25.0
643.0;16;-10.0;?;-47;-218.0;16;-214.0;-24.0
644.0;31;-197.0;32;?;-217.0;31;-217.0;?
643.0;47;?;27;?;-216.0;47;-218.0;-23.0
641.0;?;-83.0;12;-12;-215.0;11;-216.0;-22.0
639.0;-1;-19.0;-20;20;?;?;-214.0;-21.0
639.0;20;?;4;-4;-216.0;?;-213.0;-19.0
639.0;46;?;46;-46;-216.0;?;-214.0;-19.0
?;65;-70.0;?;-48;?;65;?;-18.0
638.0;2;?;?;13;-215.0;2;?;?
638.0;-27;?;-44;44;-214.0;-27;-212.0;-18.0
637.0;?;-62.0;-61;61;-214.0;5;-211.0;-18.0
?;6;-97.0;?;32;-213.0;6;-210.0;-19.0
637.0;?;0.0;45;-45;-213.0;16;-206.0;?
639.0;17;?;-2;2;-211.0;17;?;-20.0
643.0;?;121.0;-41;41;-209.0;14;-207.0;-22.0
650.0;-13;143.0;4;-4;-207.0;-13;-211.0;-25.0
655.0;-39;165.0;31;?;?;-39;-212.0;-27.0
659.0;-34;-14.0;24;-24;-203.0;-34;-217.0;-29.0
?;-17;-227.0;?;-25;?;-17;-227.0;-31.0
669.0;21;-295.0;?;-64;-197.0;21;?;-35.0
670.0;18;-48.0;?;-51;-197.0;18;-237.0;-36.0
670.0;2;?;32;-32;?;2;-242.0;-36.0
665.0;6;-21.0;?;-3;?;6;-241.0;-36.0
660.0;-17;-80.0;-33;33;-200.0;-17;-236.0;-34.0
656.0;-26;204.0;-15;15;-202.0;-26;-226.0;-32.0
649.0;-8;239.0;-25;25;-204.0;-8;-207.0;-29.0
641.0;-3;15.0;5;-5;-206.0;-3;?;-24.0
636.0;-10;98.0;33;?;-208.0;-10;-169.0;-21.0
628.0;-27;?;60;-60;-211.0;-27;?;-17.0
621.0;22;-30.0;96;-96;-212.0;22;-124.0;-13.0
620.0;?;-220.0;?;-53;?;88;?;?
628.0;24;-377.0;61;-61;-217.0;?;-105.0;-6.0
632.0;?;-60.0;46;-46;?;-19;-106.0;-3.0
634.0;3;199.0;8;-8;-218.0;3;-106.0;-3.0
637.0;?;289.0;18;-18;-218.0;?;-108.0;-3.0
638.0;?;?;6;-6;-218.0;-35;?;?
640.0;?;279.0;6;-6;-219.0;-33;-114.0;?
?;?;-46.0;-6;6;?;-25;-121.0;-4.0
644.0;?;-151.0;?;?;-218.0;35;-125.0;-4.0
643.0;16;-163.0;-18;18;-218.0;16;?;-4.0
644.0;4;-7.0;-35;?;-219.0;?;-129.0;-4.0
?;37;?;-13;13;-220.0;37;-130.0;?
650.0;-10;351.0;8;-8;-219.0;-10;-134.0;-2.0
647.0;3;253.0;6;-6;?;3;-128.0;-2.0
652.0;-16;?;40;-40;?;?;?;-2.0
656.0;-7;?;12;-12;-218.0;-7;-129.0;-3.0
658.0;5;?;-62;62;-216.0;5;-137.0;-3.0
666.0;-65;-592.0;-55;55;-215.0;-65;?;-4.0
?;2;-242.0;?;6;?;?;?;-6.0
675.0;-25;540.0;?;-55;?;-25;-187.0;-11.0
?;-108;15.0;86;?;-213.0;?;-186.0;-14.0
669.0;?;-366.0;?;-63;-213.0;-46;-185.0;-16.0
666.0;-2;?;?;9;-212.0;?;?;-17.0
663.0;6;400.0;-110;110;-211.0;6;-168.0;-17.0
658.0;7;598.0;-124;124;?;7;-154.0;-18.0
?;4;468.0;-100;?;-210.0;4;-140.0;-17.0
666.0;9;191.0;?;?;-208.0;9;-148.0;-17.0
670.0;1;146.0;-82;82;-206.0;1;-162.0;-19.0
672.0;-17;-39.0;-14;14;-206.0;-17;-170.0;-19.0
671.0;-25;?;-42;42;-206.0;-25;-179.0;?
667.0;0;?;-2;2;-209.0;0;-180.0;-17.0
667.0;?;-312.0;37;-37;-210.0;42;?;-16.0
684.0;-20;293.0;?;-41;-206.0;?;-186.0;-17.0
692.0;-62;?;40;-40;-203.0;?;-197.0;?
692.0;12;653.0;-19;19;-202.0;12;-197.0;?
692.0;19;-13.0;-35;35;-200.0;19;-197.0;?
?;8;256.0;-26;26;-199.0;8;-188.0;-36.0
680.0;29;406.0;-45;45;-200.0;?;-177.0;-35.0
676.0;-6;476.0;-11;11;-202.0;-6;?;?
671.0;-6;277.0;-15;15;?;-6;-149.0;-31.0
666.0;?;-20.0;-41;41;-204.0;15;-139.0;-29.0
660.0;-13;-159.0;27;-27;-204.0;?;-131.0;-27.0
652.0;15;-160.0;65;-65;-204.0;15;-122.0;?
644.0;34;-121.0;70;-70;-206.0;?;-112.0;-24.0
?;41;-266.0;?;?;-208.0;41;-105.0;?
639.0;-7;-350.0;-42;42;-209.0;-7;-102.0;-20.0
639.0;-86;?;-12;12;-210.0;-86;-102.0;-18.0
636.0;-27;?;1;-1;-211.0;-27;-101.0;-16.0
634.0;-9;?;?;14;-212.0;-9;-100.0;-15.0
633.0;-39;147.0;14;-14;-212.0;?;-95.0;-14.0
633.0;-11;218.0;-37;37;-212.0;-11;-93.0;-14.0
636.0;-7;-39.0;-68;68;-212.0;-7;-95.0;-13.0
637.0;-4;-150.0;-13;13;?;?;-95.0;-11.0
?;7;-270.0;-20;20;-213.0;7;-94.0;-9.0
635.0;-12;?;-12;12;-213.0;?;-92.0;-8.0
?;?;95.0;-13;13;-213.0;3;-92.0;-7.0
637.0;54;?;-55;?;-213.0;54;?;-7.0
?;38;292.0;?;21;-213.0;38;-93.0;-6.0
647.0;?;?;27;-27;-213.0;?;-91.0;-6.0
659.0;2;-68.0;43;?;-212.0;?;?;?
663.0;9;?;55;-55;-209.0;?;-109.0;-11.0
667.0;3;213.0;24;-24;-206.0;3;-116.0;-15.0
?;5;?;9;-9;-205.0;5;-128.0;-17.0
669.0;-20;128.0;28;-28;-207.0;?;-129.0;?
665.0;-16;-175.0;27;-27;-210.0;-16;-130.0;-14.0
