PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
1495.0;52.4;1.0;15.3;0.9017;718.0;499.0;1059.0;382.0;0.3;-200.0;-200.0;-200.0
1531.0;53.1;1.0;15.3;0.9181;724.0;495.0;?;391.0;0.3;27.0;42.0;-200.0
?;53.7;0.9;15.4;0.9295;718.0;486.0;1072.0;398.0;0.3;14.0;32.0;?
1434.0;53.3;1.3;15.5;0.9308;744.0;525.0;1097.0;430.0;0.4;3.0;25.0;-200.0
1287.0;52.7;2.1;15.4;0.9178;782.0;591.0;1130.0;461.0;0.6;9.0;28.0;-200.0
1204.0;51.1;2.5;15.7;0.9056;798.0;619.0;1138.0;500.0;0.7;14.0;41.0;-200.0
1067.0;47.7;4.6;16.9;?;867.0;744.0;1207.0;594.0;1.0;52.0;130.0;-200.0
1103.0;41.9;4.3;18.2;0.8674;862.0;729.0;1171.0;603.0;1.1;64.0;173.0;-200.0
?;37.0;6.5;19.1;?;915.0;834.0;1243.0;686.0;1.5;66.0;168.0;-200.0
1040.0;34.8;6.0;19.3;0.771;857.0;813.0;1183.0;622.0;1.4;14.0;51.0;-200.0
1065.0;31.2;6.0;19.8;0.7127;837.0;812.0;1171.0;624.0;1.4;?;31.0;-200.0
1161.0;31.1;4.5;?;0.7104;805.0;740.0;1117.0;565.0;1.0;12.0;41.0;-200.0
1203.0;28.6;3.9;20.2;0.6717;781.0;705.0;1068.0;514.0;0.9;14.0;41.0;-200.0
1183.0;24.8;4.6;22.1;0.6514;815.0;743.0;1095.0;536.0;1.1;21.0;54.0;-200.0
1048.0;27.7;6.7;21.1;0.6853;877.0;844.0;1193.0;669.0;1.3;43.0;112.0;-200.0
931.0;30.3;8.9;20.1;0.7045;926.0;935.0;1262.0;786.0;1.8;62.0;178.0;-200.0
876.0;33.0;9.8;19.5;0.7384;987.0;971.0;1312.0;891.0;2.4;68.0;218.0;-200.0
848.0;32.3;10.8;?;0.7163;1004.0;1007.0;1321.0;926.0;2.7;81.0;241.0;-200.0
937.0;33.2;7.4;18.4;0.6975;897.0;875.0;1227.0;?;1.7;88.0;223.0;-200.0
840.0;36.5;10.3;17.8;0.7366;1002.0;989.0;1358.0;?;2.2;99.0;279.0;-200.0
746.0;39.9;13.8;17.8;?;1126.0;1111.0;1473.0;1249.0;2.8;?;330.0;-200.0
794.0;43.0;10.9;17.0;0.8242;1067.0;1013.0;1350.0;1133.0;2.4;97.0;330.0;-200.0
739.0;52.2;11.7;15.5;0.9136;1063.0;1040.0;1413.0;1166.0;2.5;101.0;341.0;-200.0
872.0;51.9;7.8;15.6;0.9135;915.0;893.0;?;953.0;1.4;90.0;205.0;-200.0
872.0;59.4;7.7;13.5;?;906.0;885.0;1304.0;912.0;?;-200.0;-200.0;-200.0
969.0;59.9;5.5;13.4;0.9173;844.0;786.0;1226.0;831.0;-200.0;61.0;130.0;-200.0
999.0;?;4.5;12.5;0.9146;816.0;739.0;1188.0;793.0;0.9;55.0;102.0;-200.0
1128.0;57.6;3.3;13.6;0.8941;768.0;671.0;1153.0;700.0;0.6;46.0;79.0;-200.0
989.0;63.2;5.4;12.2;0.8964;835.0;785.0;1224.0;780.0;1.0;56.0;148.0;-200.0
?;56.4;8.2;14.6;?;944.0;908.0;1321.0;931.0;1.6;83.0;261.0;-200.0
1170.0;38.6;3.0;19.8;0.8831;810.0;651.0;1117.0;575.0;0.9;?;107.0;-200.0
1222.0;33.4;3.0;21.6;0.8519;819.0;655.0;1104.0;507.0;0.9;47.0;103.0;-200.0
1147.0;32.2;3.5;22.0;0.8407;844.0;680.0;1129.0;518.0;1.0;61.0;122.0;-200.0
1127.0;30.2;?;22.7;0.8217;846.0;688.0;1138.0;518.0;1.0;58.0;127.0;-200.0
1077.0;30.4;4.0;22.3;0.8063;842.0;711.0;1160.0;516.0;0.9;59.0;110.0;-200.0
1048.0;30.5;4.2;22.1;0.7981;840.0;722.0;1169.0;507.0;0.9;54.0;98.0;-200.0
1166.0;29.5;3.1;22.1;0.7761;815.0;657.0;1098.0;490.0;0.9;69.0;146.0;-200.0
1176.0;27.1;3.5;23.4;0.7681;838.0;685.0;1121.0;465.0;0.9;54.0;119.0;-200.0
823.0;27.0;10.3;23.1;0.7538;992.0;987.0;1327.0;781.0;2.7;?;234.0;-200.0
908.0;31.4;7.8;21.5;0.7943;990.0;891.0;1278.0;765.0;2.2;99.0;261.0;?
795.0;35.5;10.7;20.3;0.833;1066.0;1004.0;1384.0;1006.0;?;127.0;371.0;-200.0
911.0;36.3;7.3;19.6;0.8193;971.0;870.0;1287.0;798.0;2.1;98.0;266.0;-200.0
853.0;39.7;7.7;18.7;0.8482;963.0;887.0;1311.0;938.0;1.8;112.0;?;-200.0
829.0;42.7;8.6;18.0;0.8745;1010.0;925.0;1351.0;996.0;1.9;115.0;294.0;-200.0
768.0;47.6;10.0;17.1;0.9208;1054.0;978.0;1398.0;1109.0;2.3;114.0;303.0;-200.0
802.0;51.3;8.5;16.6;?;998.0;920.0;1365.0;1042.0;1.9;103.0;241.0;-200.0
891.0;55.2;5.8;15.9;0.9881;919.0;802.0;1265.0;940.0;?;81.0;142.0;-200.0
?;58.9;5.0;14.9;0.9891;?;764.0;1247.0;900.0;1.0;75.0;?;-200.0
1079.0;61.0;2.9;14.1;0.9799;803.0;648.0;1178.0;774.0;0.6;-200.0;-200.0;-200.0
1024.0;62.6;3.4;14.0;0.9948;820.0;674.0;1188.0;790.0;0.6;64.0;104.0;-200.0
889.0;61.7;5.6;14.1;0.9844;894.0;794.0;1266.0;908.0;0.9;71.0;179.0;-200.0
801.0;60.3;9.0;14.4;0.9802;988.0;941.0;1399.0;1035.0;1.5;99.0;361.0;-200.0
542.0;57.7;26.9;15.0;0.9778;1372.0;1477.0;1973.0;1556.0;5.5;132.0;799.0;-200.0
618.0;50.3;18.8;16.9;0.958;?;1262.0;1708.0;1392.0;4.0;135.0;614.0;-200.0
873.0;40.2;8.2;19.7;0.9108;951.0;908.0;1314.0;904.0;1.8;94.0;275.0;-200.0
847.0;?;9.1;22.2;0.8886;992.0;943.0;1351.0;936.0;1.9;103.0;325.0;-200.0
862.0;29.6;9.2;23.7;0.8537;964.0;947.0;1328.0;907.0;1.7;123.0;327.0;-200.0
?;30.7;8.3;21.9;0.7961;?;910.0;1275.0;744.0;1.6;95.0;252.0;-200.0
852.0;29.5;9.1;22.3;0.7838;937.0;942.0;?;?;1.9;90.0;226.0;-200.0
853.0;27.0;9.2;23.8;0.7845;961.0;949.0;1306.0;812.0;?;99.0;230.0;-200.0
829.0;28.3;9.6;23.3;0.8012;969.0;962.0;1316.0;856.0;1.8;107.0;244.0;-200.0
788.0;27.2;11.8;24.2;0.8128;1020.0;?;1401.0;927.0;2.0;112.0;251.0;-200.0
683.0;?;17.3;?;0.8065;1107.0;1219.0;1582.0;1131.0;3.1;132.0;?;-200.0
670.0;29.2;17.8;?;?;1119.0;1233.0;1539.0;1270.0;3.9;148.0;407.0;-200.0
633.0;32.5;20.9;20.8;0.7873;1173.0;1322.0;1679.0;1365.0;4.3;?;490.0;-200.0
702.0;36.8;14.9;19.1;0.8066;1097.0;1144.0;1517.0;1274.0;3.5;?;434.0;-200.0
758.0;39.9;11.3;18.1;0.8232;1018.0;?;1400.0;1169.0;2.4;128.0;345.0;-200.0
837.0;42.8;8.4;17.4;0.8463;932.0;914.0;1298.0;1000.0;1.5;105.0;192.0;?
?;46.6;6.8;16.7;0.8793;897.0;849.0;1253.0;910.0;1.3;90.0;157.0;-200.0
994.0;46.8;4.9;17.1;0.9054;840.0;758.0;1189.0;829.0;1.0;85.0;148.0;-200.0
1091.0;51.9;3.5;15.3;0.8982;?;680.0;1137.0;756.0;0.8;73.0;105.0;-200.0
1138.0;52.8;2.8;15.0;0.8929;765.0;637.0;1113.0;742.0;0.5;74.0;141.0;-200.0
1191.0;54.5;2.1;14.4;0.8887;741.0;595.0;1080.0;686.0;0.4;-200.0;-200.0;-200.0
1208.0;59.8;2.2;12.8;0.8801;748.0;595.0;?;677.0;0.5;61.0;107.0;-200.0
1057.0;62.7;3.9;11.9;0.8726;791.0;704.0;1154.0;748.0;0.7;69.0;166.0;-200.0
?;62.6;7.3;12.1;0.8825;875.0;871.0;1253.0;?;1.2;82.0;241.0;?
707.0;58.2;15.5;13.5;0.8944;1085.0;1164.0;1503.0;1155.0;2.4;120.0;?;-200.0
550.0;55.7;27.1;14.4;0.9087;1268.0;1482.0;1849.0;1533.0;4.3;135.0;498.0;-200.0
601.0;45.7;21.3;17.8;0.9224;1236.0;?;1683.0;1550.0;4.1;?;641.0;-200.0
615.0;37.2;19.9;21.0;0.9155;?;?;1595.0;2236.0;3.7;177.0;667.0;-200.0
618.0;29.8;19.4;24.5;0.9008;1250.0;?;1663.0;2178.0;3.4;181.0;550.0;-200.0
602.0;26.4;21.8;26.4;0.8969;1224.0;1347.0;1670.0;1901.0;3.8;176.0;483.0;-200.0
605.0;26.8;21.7;25.2;0.8451;1220.0;1344.0;1676.0;1743.0;4.1;163.0;524.0;-200.0
640.0;24.8;18.9;26.1;0.8283;1166.0;1265.0;1570.0;1502.0;3.4;174.0;481.0;-200.0
748.0;24.4;13.0;26.2;0.8174;1050.0;?;1402.0;1153.0;2.3;117.0;?;-200.0
?;21.3;18.8;28.9;0.8382;1174.0;1264.0;1598.0;1287.0;3.2;145.0;396.0;-200.0
554.0;23.3;26.8;28.0;0.8681;1323.0;1474.0;1854.0;1547.0;4.8;173.0;501.0;-200.0
488.0;27.9;36.9;24.7;0.8559;1432.0;1706.0;2098.0;1842.0;6.7;204.0;702.0;-200.0
466.0;33.6;39.3;23.0;0.9302;1479.0;1756.0;2165.0;1908.0;7.5;209.0;755.0;-200.0
555.0;45.8;23.1;20.9;1.1159;1309.0;1379.0;1841.0;1693.0;4.5;175.0;?;?
707.0;48.6;11.6;19.8;1.113;1089.0;1037.0;1480.0;1336.0;2.1;129.0;247.0;-200.0
788.0;47.7;8.3;19.8;1.0885;1009.0;911.0;1359.0;1177.0;1.5;111.0;196.0;-200.0
?;49.1;5.7;18.6;1.0435;930.0;796.0;1263.0;977.0;1.1;85.0;135.0;-200.0
879.0;53.9;5.9;17.2;1.0498;929.0;805.0;1270.0;974.0;1.1;86.0;146.0;?
981.0;56.8;4.1;16.3;1.047;872.0;718.0;1223.0;872.0;0.9;?;106.0;-200.0
?;53.4;2.2;17.4;1.0541;790.0;601.0;1157.0;734.0;0.5;60.0;70.0;-200.0
1169.0;58.8;2.0;15.5;1.0309;793.0;581.0;1152.0;668.0;0.4;-200.0;?;?
1145.0;62.1;2.2;?;1.0236;789.0;596.0;1161.0;698.0;-200.0;48.0;62.0;-200.0
1221.0;52.5;2.0;17.1;1.013;769.0;586.0;1134.0;650.0;0.4;45.0;60.0;-200.0
1029.0;58.3;4.0;?;0.9986;852.0;?;1203.0;749.0;0.7;53.0;92.0;-200.0
?;59.2;13.4;14.9;0.9985;1100.0;1097.0;1516.0;1106.0;2.0;94.0;277.0;-200.0
510.0;59.0;28.0;15.1;1.0086;1326.0;1504.0;1968.0;1609.0;4.2;122.0;600.0;-200.0
499.0;47.8;28.6;19.0;1.0434;1433.0;1518.0;1973.0;1770.0;5.2;170.0;693.0;-200.0
573.0;38.8;21.4;22.4;1.04;1310.0;1334.0;1747.0;1633.0;3.8;174.0;617.0;-200.0
593.0;33.3;19.1;25.4;1.0679;1304.0;1272.0;1673.0;1583.0;3.7;191.0;569.0;-200.0
593.0;30.4;19.6;27.2;1.081;1286.0;1286.0;1728.0;1449.0;?;179.0;409.0;-200.0
621.0;34.8;15.8;25.5;1.1152;1217.0;1175.0;1644.0;1451.0;3.1;148.0;335.0;-200.0
698.0;28.5;13.5;26.4;0.9658;1104.0;1099.0;?;1147.0;2.4;129.0;290.0;-200.0
677.0;25.1;15.9;27.7;0.9158;1143.0;1176.0;1551.0;1108.0;2.8;148.0;312.0;-200.0
626.0;23.2;19.9;28.6;0.8917;1205.0;1295.0;1613.0;1267.0;3.6;184.0;440.0;-200.0
597.0;26.3;21.6;27.2;0.9317;1276.0;1340.0;1677.0;1303.0;4.0;188.0;450.0;-200.0
491.0;33.0;31.0;25.3;1.0473;1440.0;1573.0;1997.0;1643.0;5.6;204.0;578.0;-200.0
467.0;36.9;?;23.2;1.0346;1467.0;1643.0;2088.0;1749.0;6.3;201.0;615.0;-200.0
?;43.3;?;21.6;?;1339.0;1373.0;1797.0;1585.0;4.7;165.0;536.0;-200.0
685.0;44.8;12.3;21.1;1.1088;1108.0;1061.0;1454.0;1315.0;1.9;133.0;238.0;?
699.0;49.3;10.9;19.7;1.1148;1116.0;1012.0;1445.0;1290.0;1.9;125.0;249.0;-200.0
812.0;47.8;7.1;20.3;1.1281;981.0;860.0;1298.0;1059.0;1.2;101.0;150.0;-200.0
869.0;50.3;5.7;19.4;1.1201;947.0;798.0;1276.0;943.0;0.9;79.0;108.0;-200.0
879.0;53.1;5.3;18.3;1.1056;939.0;776.0;1259.0;913.0;-200.0;-200.0;-200.0;-200.0
1030.0;56.1;2.9;17.5;1.1103;862.0;?;1173.0;720.0;-200.0;-200.0;-200.0;?
1138.0;50.3;1.9;19.2;1.1087;827.0;577.0;1143.0;640.0;-200.0;-200.0;-200.0;-200.0
1036.0;59.6;2.4;16.6;1.117;879.0;611.0;1189.0;779.0;-200.0;-200.0;-200.0;-200.0
932.0;57.1;4.0;17.5;1.1311;911.0;?;1226.0;850.0;-200.0;-200.0;-200.0;-200.0
778.0;57.6;8.1;17.6;1.1471;?;901.0;1379.0;1020.0;-200.0;-200.0;-200.0;?
520.0;57.0;24.8;18.0;1.1665;1496.0;1425.0;1946.0;1605.0;-200.0;-200.0;-200.0;?
436.0;55.9;36.3;18.5;1.1779;1610.0;1692.0;2197.0;1866.0;-200.0;-200.0;-200.0;?
544.0;57.2;20.9;18.6;1.2146;1428.0;1321.0;1779.0;1621.0;?;-200.0;-200.0;-200.0
525.0;53.0;22.2;20.2;1.2407;1459.0;1356.0;1795.0;1712.0;-200.0;-200.0;-200.0;-200.0
504.0;50.1;23.5;21.3;?;1486.0;1390.0;1835.0;1770.0;-200.0;-200.0;-200.0;-200.0
695.0;42.8;10.8;24.6;?;1158.0;1008.0;1489.0;1175.0;1.7;-200.0;-200.0;-200.0
678.0;?;11.2;24.6;1.3477;1200.0;1021.0;1510.0;1157.0;1.7;101.0;223.0;-200.0
613.0;43.4;15.1;25.6;1.4049;1290.0;1151.0;1638.0;1219.0;2.2;113.0;267.0;-200.0
?;42.6;?;26.1;1.4172;1366.0;1223.0;1744.0;1288.0;2.8;121.0;308.0;-200.0
?;44.8;?;25.8;1.4644;1505.0;?;1978.0;1503.0;3.9;146.0;422.0;?
419.0;47.9;35.9;25.4;1.5346;1728.0;1683.0;2365.0;1861.0;6.5;188.0;623.0;-200.0
436.0;50.0;34.0;24.6;1.5241;1673.0;1643.0;2259.0;1781.0;6.3;182.0;572.0;-200.0
449.0;54.4;30.1;23.6;1.5687;1636.0;1553.0;2130.0;1745.0;5.7;166.0;514.0;-200.0
529.0;59.5;20.0;22.6;1.6155;1468.0;1296.0;1854.0;1590.0;4.4;142.0;414.0;?
677.0;61.3;10.5;22.1;1.6133;1180.0;997.0;1549.0;1127.0;1.6;84.0;143.0;-200.0
700.0;61.3;9.0;22.1;1.6053;1138.0;938.0;1500.0;1098.0;1.5;87.0;147.0;-200.0
665.0;64.7;10.7;21.1;1.5956;1192.0;1004.0;1577.0;1176.0;1.7;91.0;159.0;-200.0
659.0;66.4;10.4;20.3;1.5591;1176.0;993.0;1572.0;1178.0;1.9;91.0;206.0;-200.0
687.0;69.3;9.7;19.4;1.5418;1137.0;967.0;1557.0;1091.0;1.6;74.0;140.0;-200.0
764.0;70.8;6.9;19.0;1.5417;1035.0;851.0;1465.0;1002.0;1.3;69.0;132.0;-200.0
893.0;65.8;4.0;20.2;1.5442;943.0;709.0;1348.0;876.0;?;-200.0;-200.0;-200.0
968.0;67.2;3.0;19.8;1.5322;904.0;655.0;1326.0;824.0;0.6;54.0;81.0;-200.0
872.0;70.3;4.3;19.0;1.5308;966.0;726.0;1371.0;892.0;0.7;60.0;120.0;-200.0
674.0;71.8;9.8;18.8;1.5372;1124.0;972.0;1568.0;1092.0;1.6;69.0;279.0;-200.0
559.0;66.3;17.2;20.2;1.555;1348.0;1217.0;1816.0;1413.0;2.9;91.0;392.0;-200.0
469.0;64.3;27.9;20.8;1.563;1499.0;?;2130.0;1565.0;4.1;97.0;433.0;-200.0
503.0;?;20.5;22.3;1.5705;1427.0;1311.0;1900.0;1594.0;3.7;114.0;531.0;-200.0
497.0;56.6;21.2;23.2;1.5929;1473.0;1330.0;1908.0;1677.0;3.6;129.0;619.0;-200.0
506.0;54.7;19.9;23.8;1.587;1440.0;1294.0;1879.0;1616.0;3.4;137.0;522.0;-200.0
485.0;56.2;21.1;23.5;1.6048;1474.0;1326.0;1943.0;1610.0;3.7;134.0;505.0;-200.0
477.0;54.4;22.3;23.9;1.5963;1485.0;1359.0;2005.0;1614.0;4.1;132.0;465.0;-200.0
-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0;3.2;123.0;383.0;-200.0
603.0;47.4;12.9;25.4;1.517;1306.0;1079.0;1668.0;1286.0;2.4;?;278.0;-200.0
530.0;45.4;18.4;26.4;1.54;1464.0;1251.0;1853.0;1487.0;?;136.0;372.0;-200.0
458.0;46.9;26.5;25.8;1.5375;1629.0;1466.0;2130.0;1703.0;5.6;169.0;540.0;-200.0
435.0;49.6;29.4;?;1.5805;?;1536.0;2205.0;1773.0;-200.0;-200.0;-200.0;-200.0
411.0;54.3;33.7;24.2;1.6117;1707.0;1637.0;2338.0;1848.0;-200.0;-200.0;-200.0;?
524.0;58.1;19.9;22.8;1.5951;1424.0;1293.0;1902.0;1550.0;-200.0;-200.0;-200.0;-200.0
598.0;63.2;13.5;21.5;1.5993;1297.0;1100.0;1710.0;1350.0;-200.0;-200.0;-200.0;-200.0
645.0;63.0;?;21.3;1.5798;?;1022.0;1592.0;1235.0;-200.0;-200.0;-200.0;-200.0
686.0;64.1;9.1;20.8;1.554;1160.0;944.0;1523.0;1162.0;-200.0;-200.0;-200.0;-200.0
642.0;64.0;10.9;20.6;1.5346;1232.0;1012.0;1595.0;1211.0;-200.0;-200.0;-200.0;-200.0
699.0;63.4;8.4;20.6;1.519;1134.0;914.0;1512.0;1097.0;-200.0;-200.0;-200.0;-200.0
742.0;64.4;7.1;20.4;1.522;1071.0;860.0;1500.0;1021.0;-200.0;-200.0;-200.0;-200.0
858.0;61.0;4.3;21.3;1.529;968.0;730.0;1388.0;913.0;-200.0;-200.0;-200.0;-200.0
867.0;64.0;4.0;20.5;1.5247;994.0;711.0;1384.0;909.0;-200.0;-200.0;-200.0;-200.0
774.0;65.3;5.8;20.3;1.5321;1046.0;804.0;1458.0;983.0;-200.0;-200.0;-200.0;-200.0
751.0;65.9;6.3;20.1;1.5321;?;827.0;1479.0;1024.0;-200.0;-200.0;-200.0;-200.0
612.0;65.6;12.3;20.2;1.5368;1277.0;1061.0;1691.0;1243.0;-200.0;-200.0;-200.0;-200.0
592.0;62.8;13.3;21.1;1.5481;1290.0;?;1677.0;1253.0;-200.0;-200.0;-200.0;-200.0
608.0;57.5;12.5;22.5;1.5518;1268.0;1066.0;1665.0;1240.0;?;-200.0;-200.0;-200.0
648.0;51.9;?;24.2;1.5426;1243.0;997.0;1587.0;1155.0;-200.0;-200.0;-200.0;-200.0
614.0;48.9;12.1;25.2;1.5437;1300.0;1053.0;1650.0;1193.0;-200.0;-200.0;-200.0;-200.0
630.0;47.8;12.1;25.8;1.5662;1278.0;1053.0;1641.0;1153.0;-200.0;-200.0;-200.0;-200.0
639.0;49.2;11.2;25.7;1.5988;1249.0;1023.0;1640.0;1034.0;-200.0;-200.0;-200.0;-200.0
739.0;49.6;7.2;25.8;1.6213;1145.0;867.0;1499.0;870.0;-200.0;-200.0;-200.0;-200.0
704.0;48.8;8.7;25.7;1.5913;1199.0;928.0;1533.0;890.0;-200.0;-200.0;-200.0;-200.0
690.0;45.9;9.6;26.5;1.5626;1236.0;962.0;1589.0;946.0;-200.0;-200.0;-200.0;-200.0
638.0;48.9;11.6;25.4;1.565;1289.0;1037.0;1648.0;1033.0;-200.0;-200.0;-200.0;-200.0
617.0;52.5;12.7;24.4;1.583;1299.0;1072.0;1688.0;1107.0;-200.0;-200.0;-200.0;?
512.0;54.6;20.7;23.9;1.5936;1506.0;1315.0;1954.0;1395.0;?;-200.0;?;?
553.0;57.9;17.8;22.9;1.5958;1432.0;1234.0;1849.0;1342.0;-200.0;-200.0;-200.0;-200.0
666.0;61.1;11.2;22.1;1.6012;1193.0;?;1633.0;1152.0;-200.0;-200.0;-200.0;-200.0
668.0;65.6;10.8;20.8;1.5898;1188.0;1007.0;1577.0;1128.0;-200.0;-200.0;-200.0;-200.0
691.0;60.8;9.4;21.7;1.563;1162.0;953.0;1526.0;1104.0;-200.0;-200.0;?;-200.0
720.0;62.8;8.5;21.1;1.5505;1106.0;921.0;1506.0;1055.0;-200.0;-200.0;-200.0;-200.0
788.0;63.2;6.5;20.7;1.524;?;836.0;1467.0;904.0;-200.0;-200.0;-200.0;-200.0
850.0;61.5;5.1;21.2;1.5241;982.0;768.0;?;835.0;-200.0;-200.0;-200.0;?
881.0;64.6;?;20.3;1.518;944.0;740.0;1412.0;781.0;?;-200.0;-200.0;-200.0
908.0;64.4;3.9;20.2;1.5035;929.0;703.0;1391.0;761.0;-200.0;-200.0;-200.0;-200.0
948.0;65.3;3.3;20.1;1.5153;906.0;672.0;1377.0;742.0;-200.0;-200.0;-200.0;-200.0
972.0;?;3.2;19.9;1.5141;907.0;665.0;1370.0;779.0;?;-200.0;-200.0;-200.0
829.0;66.4;5.4;?;1.5145;1013.0;781.0;1469.0;894.0;?;-200.0;-200.0;-200.0
800.0;64.1;5.6;20.4;1.5178;?;795.0;1476.0;927.0;-200.0;-200.0;-200.0;-200.0
?;?;7.5;21.6;1.5496;1138.0;880.0;1538.0;1034.0;-200.0;-200.0;-200.0;-200.0
647.0;54.5;10.7;23.5;1.5553;1250.0;1003.0;?;1217.0;-200.0;-200.0;-200.0;-200.0
711.0;46.6;8.4;25.7;1.5105;1165.0;916.0;1517.0;1093.0;?;-200.0;-200.0;-200.0
663.0;43.7;11.3;26.6;1.5031;1229.0;1025.0;1588.0;1073.0;?;-200.0;-200.0;-200.0
715.0;41.8;8.3;?;1.5056;1168.0;911.0;1517.0;969.0;-200.0;-200.0;?;-200.0
794.0;42.8;6.0;27.4;1.5344;1092.0;814.0;1446.0;?;-200.0;-200.0;-200.0;-200.0
?;43.3;6.7;27.1;1.5255;1109.0;843.0;?;743.0;-200.0;-200.0;-200.0;-200.0
775.0;44.4;?;26.9;1.551;1133.0;823.0;1449.0;777.0;?;-200.0;-200.0;-200.0
716.0;44.4;7.7;26.9;1.5538;1192.0;887.0;1488.0;819.0;-200.0;-200.0;-200.0;-200.0
?;51.9;11.0;24.7;1.5868;1298.0;?;1619.0;1056.0;-200.0;-200.0;-200.0;-200.0
514.0;55.6;?;23.7;1.6074;1524.0;1320.0;1925.0;1481.0;-200.0;-200.0;-200.0;-200.0
498.0;59.6;21.4;22.7;1.6261;1540.0;1336.0;1929.0;1590.0;-200.0;-200.0;?;-200.0
654.0;61.4;10.4;21.9;1.5946;1190.0;992.0;1587.0;1211.0;-200.0;?;-200.0;-200.0
?;59.8;8.3;22.0;1.562;1092.0;911.0;1506.0;1052.0;-200.0;-200.0;-200.0;-200.0
745.0;64.9;7.8;20.5;1.5473;1079.0;890.0;1522.0;1000.0;-200.0;-200.0;-200.0;-200.0
828.0;66.9;5.5;19.8;1.5277;995.0;789.0;1432.0;874.0;-200.0;-200.0;-200.0;-200.0
838.0;71.6;5.2;18.4;1.4997;960.0;772.0;1431.0;852.0;-200.0;-200.0;-200.0;-200.0
969.0;68.6;3.2;18.9;1.4818;890.0;666.0;1323.0;?;-200.0;-200.0;-200.0;-200.0
1037.0;72.3;?;17.8;1.4546;860.0;632.0;1322.0;713.0;-200.0;-200.0;-200.0;?
997.0;73.9;3.0;17.1;1.4262;860.0;652.0;1326.0;734.0;-200.0;-200.0;-200.0;-200.0
937.0;70.3;4.0;17.7;1.4088;883.0;713.0;1351.0;777.0;-200.0;-200.0;-200.0;-200.0
858.0;71.8;5.6;17.1;1.3936;929.0;795.0;1373.0;815.0;-200.0;-200.0;-200.0;-200.0
706.0;67.5;11.1;18.3;1.4044;?;1018.0;1573.0;1002.0;-200.0;?;-200.0;-200.0
550.0;67.0;20.1;18.5;1.4135;1257.0;?;1864.0;1302.0;-200.0;-200.0;-200.0;-200.0
505.0;61.7;?;19.9;1.4193;1402.0;1393.0;1967.0;1542.0;-200.0;-200.0;-200.0;-200.0
527.0;52.6;21.0;22.9;1.4519;1376.0;1324.0;1886.0;1571.0;-200.0;-200.0;-200.0;-200.0
519.0;49.0;21.8;24.2;1.4586;1374.0;1346.0;1910.0;1614.0;-200.0;-200.0;-200.0;-200.0
516.0;44.7;22.1;25.8;1.459;1381.0;1355.0;1931.0;1583.0;-200.0;-200.0;-200.0;-200.0
561.0;44.5;18.2;26.0;1.4731;1282.0;1247.0;1829.0;1285.0;-200.0;-200.0;-200.0;-200.0
625.0;40.2;?;27.1;1.4217;1188.0;1124.0;1655.0;1094.0;-200.0;-200.0;-200.0;-200.0
612.0;39.8;14.9;27.4;1.4318;1227.0;1147.0;1707.0;1113.0;?;-200.0;-200.0;-200.0
528.0;36.3;21.1;28.9;1.4291;1364.0;1328.0;1898.0;1395.0;-200.0;-200.0;-200.0;-200.0
451.0;37.5;30.3;?;1.4251;1531.0;1558.0;2181.0;1620.0;-200.0;-200.0;-200.0;-200.0
391.0;43.9;41.6;26.0;1.4562;1694.0;1805.0;2523.0;1882.0;-200.0;-200.0;-200.0;-200.0
378.0;49.6;44.7;24.3;1.486;1723.0;1866.0;2612.0;2006.0;-200.0;-200.0;-200.0;-200.0
520.0;53.0;21.3;23.3;1.4939;1356.0;1331.0;1925.0;1643.0;-200.0;-200.0;-200.0;-200.0
699.0;55.1;10.0;22.6;1.4899;1084.0;979.0;1539.0;1239.0;-200.0;-200.0;?;-200.0
731.0;59.3;8.9;21.2;1.4787;1039.0;?;1499.0;1121.0;-200.0;-200.0;-200.0;-200.0
787.0;60.9;7.4;20.6;1.4642;1011.0;875.0;1446.0;1012.0;-200.0;-200.0;-200.0;-200.0
?;63.1;6.4;20.0;1.4592;968.0;831.0;1425.0;961.0;-200.0;-200.0;-200.0;-200.0
971.0;63.4;?;19.7;?;867.0;693.0;?;825.0;-200.0;-200.0;-200.0;-200.0
1081.0;58.8;2.5;20.8;1.4305;820.0;620.0;1270.0;703.0;-200.0;-200.0;-200.0;-200.0
1072.0;69.8;2.7;17.8;?;826.0;631.0;?;752.0;-200.0;?;-200.0;-200.0
1053.0;65.3;2.5;18.8;1.4023;835.0;620.0;1260.0;741.0;-200.0;-200.0;-200.0;-200.0
955.0;69.5;4.1;17.6;1.3889;887.0;717.0;1334.0;?;-200.0;-200.0;-200.0;-200.0
763.0;69.7;7.8;17.4;1.3714;990.0;889.0;1450.0;952.0;-200.0;?;-200.0;-200.0
476.0;70.1;30.8;17.4;1.3783;1511.0;1569.0;?;1601.0;-200.0;-200.0;-200.0;-200.0
491.0;65.5;?;18.5;1.3787;1352.0;1465.0;1998.0;1621.0;-200.0;-200.0;-200.0;-200.0
525.0;58.5;21.6;20.6;1.4054;1337.0;1339.0;1870.0;1622.0;-200.0;-200.0;-200.0;-200.0
