Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
-436.0;2170;438.0;177;2170;472.0;-120;-2;-37;288.0;48.0;-73.0;752
?;1870;425.0;177;1870;471.0;-118;0;-37;?;19.0;-99.0;546
-147.0;2056;393.0;?;2056;422.0;-113;2;-37;621.0;?;-188.0;?
-146.0;1759;396.0;177;1759;406.0;?;-1;-36;837.0;-32.0;?;481
-207.0;?;?;177;1417;461.0;-99;-2;-36;?;?;-225.0;522
-345.0;1330;461.0;?;1330;455.0;-100;37;-36;509.0;-64.0;-294.0;564
-176.0;1562;390.0;177;1562;516.0;-94;-48;-36;554.0;?;-268.0;457
-114.0;1613;324.0;178;1613;542.0;-87;55;-37;465.0;-168.0;?;-83
269.0;703;140.0;179;703;?;-84;201;-38;604.0;-226.0;-421.0;-378
-303.0;84;241.0;?;84;439.0;-72;59;-37;747.0;-268.0;-566.0;191
-383.0;39;166.0;180;39;446.0;-70;174;-36;720.0;-372.0;-412.0;368
-144.0;48;135.0;178;48;377.0;-72;274;-36;750.0;-423.0;-520.0;265
-43.0;43;164.0;181;43;453.0;-71;218;?;598.0;-556.0;-569.0;347
?;52;180.0;175;52;464.0;-71;248;-35;579.0;-510.0;-501.0;289
-161.0;133;99.0;149;133;382.0;-66;292;-20;810.0;-538.0;-548.0;261
-57.0;181;73.0;132;181;352.0;-64;?;-25;655.0;?;?;224
?;63;138.0;133;63;331.0;-63;310;-68;693.0;-626.0;-526.0;177
-155.0;-6;195.0;137;-6;311.0;-61;432;-81;802.0;-626.0;-587.0;?
-65.0;4;192.0;141;4;320.0;-62;476;-139;939.0;-664.0;-643.0;215
-21.0;-11;103.0;163;-11;384.0;-62;343;-152;666.0;-729.0;-613.0;218
-101.0;-7;71.0;163;-7;388.0;-62;199;-175;734.0;-738.0;-577.0;215
-66.0;-9;95.0;163;-9;362.0;-62;0;-199;770.0;-664.0;-570.0;214
-55.0;39;102.0;182;39;336.0;-62;-75;79;876.0;-672.0;-540.0;?
-110.0;91;106.0;150;91;323.0;-61;-279;223;858.0;?;-645.0;219
-69.0;92;120.0;213;92;323.0;?;-359;151;902.0;-779.0;?;?
-35.0;79;141.0;121;79;?;-59;-524;182;?;-823.0;-592.0;226
-22.0;54;198.0;-181;54;372.0;-58;-1028;171;987.0;-701.0;-590.0;217
-58.0;18;210.0;-197;18;339.0;-57;-1044;168;939.0;?;-615.0;?
-65.0;-74;110.0;-146;?;320.0;-58;-1314;?;654.0;-770.0;-601.0;206
-80.0;-75;92.0;-179;-75;364.0;-59;-1807;168;814.0;-768.0;-597.0;253
-91.0;-1;409.0;-148;-1;389.0;-58;-487;174;1020.0;-835.0;-618.0;259
-85.0;426;523.0;?;426;404.0;?;?;172;1429.0;-774.0;-682.0;333
-103.0;552;255.0;-177;552;444.0;?;-466;171;1078.0;-814.0;-600.0;363
-50.0;119;316.0;-162;119;?;-40;-505;172;?;-846.0;-665.0;113
-40.0;74;282.0;-225;74;684.0;-17;-257;?;525.0;-845.0;?;-20
-12.0;2;369.0;?;2;634.0;8;-293;171;671.0;-833.0;-752.0;-104
13.0;1864;311.0;224;1864;557.0;41;-83;171;740.0;-820.0;-521.0;85
17.0;2480;?;167;2480;473.0;76;?;171;665.0;-958.0;-319.0;246
14.0;-279;321.0;177;-279;433.0;103;-172;171;520.0;-880.0;-462.0;-45
56.0;-532;291.0;191;-532;503.0;111;-120;171;442.0;-734.0;-322.0;-63
-11.0;-152;304.0;163;-152;474.0;90;-160;171;?;-929.0;-403.0;-65
-23.0;-518;300.0;200;-518;435.0;94;-149;171;303.0;-1290.0;-442.0;-128
-17.0;?;270.0;159;?;400.0;70;-133;171;383.0;-1054.0;-408.0;-110
?;294;281.0;194;?;359.0;3;-134;171;537.0;?;-413.0;6
-52.0;634;339.0;189;634;391.0;-13;-116;171;525.0;-556.0;?;51
-46.0;565;352.0;-113;565;?;-6;-98;170;?;-649.0;-389.0;-25
-36.0;1783;221.0;-215;1783;432.0;-4;-77;?;?;-646.0;-379.0;502
-57.0;1192;?;-162;1192;496.0;-2;?;170;556.0;-638.0;-363.0;208
-93.0;2716;287.0;-185;2716;497.0;-8;-6;170;697.0;-601.0;-338.0;200
?;3371;346.0;-180;3371;427.0;-8;133;170;866.0;-553.0;-400.0;360
?;-3601;155.0;-180;-3601;428.0;?;145;170;?;-538.0;-511.0;242
-10.0;-5818;?;-162;?;?;-7;299;170;983.0;-511.0;-607.0;254
-60.0;-2096;?;-221;-2096;518.0;-4;470;171;685.0;-470.0;-627.0;-2609
-155.0;-777;?;-42;-777;477.0;-2;298;172;251.0;-491.0;-643.0;-1754
-33.0;-371;88.0;159;?;413.0;-2;506;173;-49.0;-503.0;-875.0;1252
301.0;152;38.0;49;152;306.0;-1;1657;?;-158.0;-505.0;-619.0;40
443.0;286;76.0;47;286;252.0;-1;1893;171;-290.0;-499.0;-693.0;?
296.0;137;68.0;77;137;378.0;-1;614;162;-199.0;-630.0;?;480
-114.0;58;?;86;58;383.0;-1;255;154;-84.0;-788.0;-717.0;89
-294.0;?;?;84;33;325.0;-1;494;152;-9.0;-859.0;-539.0;362
-213.0;39;-39.0;105;39;249.0;-1;422;153;13.0;?;-452.0;194
-290.0;44;-12.0;150;44;216.0;-1;436;150;167.0;-837.0;-516.0;253
-363.0;50;14.0;154;50;182.0;?;380;149;-109.0;-735.0;-497.0;251
-320.0;76;32.0;202;76;181.0;?;412;152;-450.0;-692.0;-462.0;222
-387.0;76;58.0;-5;76;57.0;-1;-344;137;?;-718.0;-564.0;267
-412.0;79;211.0;-231;79;96.0;-1;?;171;-282.0;-668.0;?;229
?;?;214.0;-141;?;257.0;-1;-2583;158;-238.0;-515.0;-457.0;257
-364.0;63;264.0;-174;63;270.0;-1;?;174;-201.0;-344.0;-434.0;299
-278.0;135;502.0;-202;135;387.0;0;-829;197;-95.0;-324.0;?;309
-223.0;189;?;84;189;527.0;1;22;?;-156.0;-329.0;-371.0;296
-217.0;-112;238.0;217;-112;572.0;4;-200;?;283.0;-470.0;-392.0;-24
-613.0;-1640;269.0;159;-1640;561.0;6;107;-150;-114.0;-472.0;-516.0;?
699.0;-1699;302.0;184;-1699;597.0;?;-61;-180;-287.0;-367.0;-541.0;148
665.0;58;?;175;58;504.0;14;-119;-172;-307.0;-378.0;-547.0;?
151.0;49;308.0;171;49;424.0;17;-57;-168;-55.0;-233.0;-436.0;-257
-377.0;-48;347.0;179;-48;387.0;19;-124;-176;101.0;-115.0;-471.0;-240
?;395;345.0;171;395;448.0;18;-132;-168;164.0;?;-398.0;-173
-1007.0;41;329.0;177;?;424.0;?;-105;-174;221.0;-436.0;-438.0;-210
285.0;?;292.0;174;29;399.0;19;-105;-171;286.0;-498.0;-376.0;-78
?;349;268.0;175;?;361.0;?;-106;?;324.0;-599.0;-379.0;104
-333.0;775;254.0;175;775;322.0;9;-92;-172;432.0;-546.0;-424.0;200
-140.0;1327;281.0;175;1327;326.0;-3;-98;-171;92.0;-325.0;?;?
167.0;1254;369.0;175;1254;360.0;4;-107;-171;-356.0;-424.0;-422.0;302
-57.0;2423;348.0;175;?;369.0;-43;-81;-171;-270.0;-448.0;-439.0;739
-67.0;3068;269.0;?;3068;?;-128;-103;-170;-347.0;-439.0;-407.0;?
11.0;3324;401.0;175;3324;451.0;-129;-97;-170;-276.0;-447.0;-424.0;1089
-17.0;3167;405.0;176;3167;395.0;-112;65;-169;-153.0;-440.0;-298.0;378
-23.0;?;-43.0;177;?;380.0;-132;175;-166;-350.0;?;-403.0;-1159
3.0;-5411;188.0;178;-5411;469.0;-148;333;-167;-250.0;-402.0;-445.0;?
100.0;-472;90.0;176;-472;494.0;-155;280;-161;0.0;-426.0;-496.0;1521
?;704;?;?;704;483.0;?;92;-160;-60.0;-365.0;-600.0;-523
59.0;46;100.0;118;46;484.0;-164;144;-160;-145.0;-372.0;-742.0;-452
54.0;67;81.0;70;67;381.0;-164;700;-153;-9.0;-451.0;-643.0;-207
11.0;-23;97.0;54;-23;350.0;-164;1684;-158;?;-259.0;-617.0;-601
-123.0;115;?;74;115;411.0;-165;1120;-132;-259.0;-279.0;-590.0;?
-230.0;111;100.0;84;111;317.0;-166;?;-121;-149.0;-352.0;-661.0;294
-108.0;55;54.0;96;55;325.0;-165;210;-99;-181.0;-409.0;-553.0;266
325.0;93;57.0;117;93;342.0;-166;172;-80;-689.0;-538.0;-413.0;251
-302.0;54;88.0;112;54;312.0;-166;62;-110;-611.0;-642.0;?;254
-844.0;18;42.0;142;18;277.0;-166;191;58;-484.0;-380.0;-393.0;248
-618.0;2;39.0;156;2;261.0;-165;-311;?;-427.0;-402.0;-400.0;247
-284.0;-93;93.0;178;-93;277.0;-167;-523;147;-448.0;-546.0;-311.0;242
-404.0;18;250.0;170;?;339.0;-165;?;?;-148.0;-552.0;-368.0;229
-437.0;27;147.0;167;27;352.0;-165;-2354;174;-59.0;-433.0;-393.0;226
-517.0;-89;251.0;222;-89;319.0;-172;-457;167;-229.0;-349.0;-357.0;276
-570.0;103;487.0;-25;103;284.0;-159;285;176;-210.0;-259.0;-437.0;225
-409.0;-88;460.0;-213;-88;396.0;-181;181;170;125.0;-232.0;?;233
?;97;393.0;-169;97;442.0;?;189;174;373.0;-281.0;-465.0;76
?;-378;306.0;-174;-378;?;?;-1604;174;409.0;-207.0;?;?
-171.0;-1234;313.0;-169;-1234;560.0;-198;-1724;174;148.0;-253.0;-654.0;-59
312.0;473;281.0;?;473;720.0;82;-288;174;-199.0;-271.0;-657.0;?
-1137.0;1155;376.0;6;1155;713.0;227;50;173;-206.0;-256.0;-406.0;453
1232.0;1355;313.0;225;1355;633.0;152;?;173;34.0;-238.0;-262.0;35
-365.0;2195;344.0;160;2195;521.0;170;4;173;-284.0;-305.0;-291.0;-596
-749.0;1309;?;178;1309;486.0;155;2;173;-38.0;-279.0;-298.0;-109
-1016.0;1582;468.0;182;1582;397.0;143;30;173;-534.0;-441.0;-334.0;460
1048.0;2588;500.0;167;2588;389.0;142;51;173;-383.0;-632.0;-415.0;?
-489.0;3140;413.0;?;3140;426.0;103;1;?;-38.0;-658.0;?;?
-263.0;?;430.0;172;4089;437.0;59;55;173;52.0;-493.0;-315.0;810
-73.0;4940;382.0;176;4940;428.0;24;-11;173;?;-343.0;-312.0;?
18.0;5520;389.0;174;5520;428.0;13;63;174;-42.0;-390.0;-300.0;?
-112.0;5678;267.0;174;5678;464.0;?;121;174;?;-411.0;-262.0;-1203
1.0;4847;255.0;174;4847;484.0;10;-301;174;-264.0;-352.0;-328.0;1361
-13.0;2517;-211.0;177;2517;408.0;8;-157;175;-48.0;-387.0;-353.0;2108
-89.0;-25;335.0;170;?;399.0;6;227;175;217.0;-306.0;-326.0;-176
19.0;-1484;70.0;172;-1484;428.0;6;-83;176;?;-311.0;-323.0;627
81.0;-1362;148.0;170;-1362;306.0;6;-31;176;?;-187.0;-453.0;468
82.0;-153;?;124;-153;343.0;5;168;175;254.0;-238.0;-556.0;?
53.0;162;97.0;103;162;?;5;-246;173;364.0;-228.0;?;475
?;16;89.0;111;16;391.0;?;-403;170;?;-344.0;?;232
?;226;78.0;123;226;513.0;5;-392;165;297.0;-290.0;-644.0;374
-45.0;201;?;147;?;495.0;5;-596;?;177.0;-198.0;-551.0;280
-260.0;166;57.0;161;166;398.0;5;-629;?;133.0;-241.0;-493.0;286
-51.0;171;43.0;?;171;?;5;-721;152;102.0;-347.0;-416.0;312
520.0;156;23.0;169;156;253.0;5;-703;148;103.0;-488.0;-470.0;279
-83.0;158;16.0;?;158;172.0;5;-685;147;168.0;-493.0;-548.0;268
-833.0;?;82.0;170;106;166.0;4;-700;142;218.0;-564.0;-534.0;268
-453.0;?;48.0;?;135;?;5;-721;146;250.0;-795.0;-503.0;269
-193.0;132;99.0;179;132;?;5;-720;145;?;-825.0;-474.0;269
-329.0;89;278.0;158;89;271.0;5;-638;139;200.0;-649.0;-485.0;265
-298.0;182;353.0;?;182;329.0;4;-869;157;170.0;-522.0;-452.0;?
-434.0;-35;518.0;36;-35;367.0;4;?;105;197.0;?;-410.0;257
-505.0;127;537.0;-204;127;376.0;4;-119;40;227.0;-488.0;-385.0;263
-427.0;-102;547.0;-157;-102;376.0;4;-669;57;222.0;?;-365.0;293
-454.0;-209;524.0;-157;-209;447.0;4;-77;56;157.0;-543.0;-296.0;366
-488.0;2267;?;-172;?;564.0;4;-13;51;?;-558.0;-117.0;561
-54.0;3928;553.0;-155;?;606.0;4;-313;56;-15.0;-537.0;-63.0;505
-316.0;3565;568.0;-168;3565;594.0;3;-162;?;-98.0;-528.0;-19.0;50
-838.0;2990;545.0;-161;2990;675.0;3;-223;55;-197.0;-492.0;-11.0;-284
?;1698;543.0;-165;1698;706.0;?;-192;54;-242.0;-448.0;189.0;-320
588.0;725;?;-165;725;704.0;2;-181;54;-251.0;-415.0;252.0;-89
-748.0;505;567.0;-164;505;666.0;2;-205;?;-211.0;-370.0;221.0;322
?;?;549.0;-166;451;685.0;2;-182;54;-167.0;-298.0;260.0;351
435.0;525;537.0;-165;525;666.0;2;-146;54;-80.0;-203.0;?;246
33.0;492;520.0;-165;?;688.0;1;-101;54;-72.0;-129.0;?;314
?;314;527.0;-165;?;683.0;1;-75;?;-95.0;-39.0;264.0;230
-207.0;258;525.0;-165;258;682.0;1;-57;54;-127.0;53.0;267.0;239
31.0;264;558.0;-165;264;660.0;1;-56;54;-150.0;121.0;250.0;433
43.0;297;526.0;-165;297;675.0;1;-41;54;-177.0;127.0;252.0;527
-179.0;295;497.0;-165;295;683.0;1;-34;54;-161.0;135.0;255.0;561
-199.0;334;?;-165;?;658.0;1;-28;54;-132.0;154.0;?;528
-134.0;469;446.0;-165;469;634.0;1;-19;54;-161.0;179.0;245.0;423
-7.0;415;507.0;-165;415;619.0;0;-18;54;-154.0;186.0;230.0;406
87.0;?;591.0;-165;326;607.0;0;12;54;-88.0;201.0;186.0;?
-52.0;226;?;-165;226;566.0;-1;-19;?;-34.0;232.0;194.0;353
-126.0;72;406.0;?;72;568.0;-2;-46;54;40.0;235.0;177.0;329
-12.0;-24;376.0;-165;-24;?;-2;?;54;?;226.0;175.0;415
74.0;123;359.0;-165;123;599.0;-3;-24;54;-113.0;227.0;140.0;571
37.0;439;345.0;-165;439;?;?;-22;54;-208.0;240.0;135.0;592
40.0;524;434.0;-164;524;719.0;-5;-11;54;?;228.0;207.0;562
232.0;633;427.0;-168;633;637.0;-6;-11;54;-129.0;239.0;312.0;401
-288.0;544;?;-163;544;574.0;-8;-21;54;?;237.0;240.0;?
-226.0;209;408.0;-168;?;571.0;-10;-20;54;47.0;214.0;179.0;75
-123.0;74;368.0;-167;74;570.0;-11;-23;54;-6.0;178.0;199.0;19
-209.0;40;?;-162;40;578.0;-12;-19;54;?;143.0;173.0;534
-260.0;639;-4.0;-186;639;620.0;-12;-7;54;?;155.0;?;77
-402.0;1908;-252.0;-152;1908;605.0;?;-113;?;-11.0;204.0;242.0;556
-424.0;?;-217.0;-205;2911;553.0;-11;21;54;?;230.0;194.0;1967
-353.0;2501;-21.0;-139;2501;523.0;-11;2;55;68.0;?;152.0;1441
-384.0;1030;24.0;158;1030;483.0;-10;-10;?;143.0;153.0;72.0;434
-371.0;213;-49.0;189;213;382.0;-10;1036;55;303.0;148.0;20.0;311
-144.0;77;7.0;141;77;307.0;-10;1613;60;385.0;158.0;-34.0;323
-217.0;115;65.0;176;115;338.0;-10;795;44;314.0;169.0;?;291
-650.0;297;94.0;147;297;380.0;-10;-126;20;?;?;-45.0;325
-128.0;200;59.0;171;200;?;-9;-491;18;29.0;?;-10.0;288
?;-18;30.0;177;-18;226.0;-9;-557;17;-9.0;105.0;-31.0;280
-348.0;13;72.0;166;13;129.0;-10;-610;16;55.0;?;-126.0;326
-26.0;69;96.0;?;69;61.0;-10;?;19;125.0;28.0;-228.0;?
-134.0;38;98.0;155;?;28.0;?;-506;18;210.0;-60.0;-298.0;268
-847.0;70;105.0;205;70;82.0;-10;-540;18;286.0;-195.0;-310.0;321
-185.0;140;89.0;155;140;172.0;-10;?;17;328.0;-262.0;-242.0;?
69.0;158;39.0;-144;?;285.0;-10;-517;12;245.0;-189.0;-84.0;282
-220.0;149;-11.0;-202;149;419.0;-10;-511;11;100.0;-74.0;63.0;273
-206.0;162;57.0;-147;162;443.0;-10;-430;8;-45.0;-52.0;?;?
-75.0;46;104.0;-178;46;435.0;-10;-202;4;-178.0;-104.0;164.0;221
-136.0;8;146.0;-159;8;379.0;-10;-146;3;-222.0;-162.0;161.0;?
-185.0;94;147.0;-168;?;314.0;?;-174;1;-185.0;-191.0;112.0;308
?;8;?;-173;8;252.0;-10;-36;-1;-80.0;-186.0;43.0;257
-146.0;-8;242.0;-170;-8;?;-10;241;-1;13.0;?;-12.0;?
-192.0;?;288.0;-173;29;200.0;-10;850;0;46.0;-192.0;-64.0;309
-164.0;2;240.0;-170;2;249.0;-10;824;0;86.0;-122.0;-59.0;?
-72.0;14;?;-172;?;259.0;-10;73;0;71.0;-46.0;-17.0;240
-133.0;108;521.0;-171;108;290.0;-9;397;0;50.0;-15.0;19.0;254
-153.0;135;409.0;-171;135;311.0;?;523;0;69.0;39.0;-1.0;?
-141.0;-387;280.0;-169;-387;392.0;-8;-670;0;84.0;14.0;48.0;92
-167.0;?;342.0;?;-1368;?;-6;?;0;?;-7.0;116.0;?
-198.0;?;311.0;-168;-1548;525.0;-4;338;0;-133.0;24.0;94.0;315
-127.0;100;396.0;-168;100;542.0;-3;?;0;-240.0;56.0;107.0;?
229.0;2607;373.0;?;?;586.0;-1;11;0;-141.0;?;224.0;?
421.0;3170;364.0;-169;3170;?;-1;37;0;80.0;74.0;295.0;431
?;1709;328.0;-169;1709;449.0;-2;-36;0;212.0;65.0;208.0;-60
-61.0;801;331.0;-169;801;401.0;-5;41;0;243.0;67.0;157.0;-163
-20.0;-28;353.0;-169;?;408.0;-6;2;?;177.0;54.0;127.0;-40
-58.0;?;340.0;-169;-345;400.0;-9;44;0;28.0;45.0;50.0;114
?;1049;?;-169;?;?;-15;32;?;-22.0;81.0;42.0;563
-82.0;1772;309.0;-169;?;?;-27;40;1;-42.0;139.0;84.0;768
-26.0;1925;318.0;-169;1925;447.0;-45;21;1;-44.0;143.0;87.0;?
-4.0;2601;326.0;-170;2601;450.0;-47;-17;1;-80.0;104.0;97.0;687
?;?;315.0;-169;2252;480.0;?;-29;2;-70.0;2.0;97.0;656
?;2637;250.0;-170;2637;480.0;-44;-20;2;-22.0;?;?;?
-114.0;3063;277.0;-170;3063;424.0;-14;-22;?;32.0;-31.0;139.0;824
127.0;2213;417.0;-167;?;386.0;-12;-63;2;62.0;67.0;161.0;1343
108.0;2714;338.0;?;2714;369.0;-18;-32;2;85.0;140.0;?;1091
139.0;-349;186.0;-159;-349;?;?;-76;3;74.0;?;68.0;845
-63.0;-4551;89.0;-178;-4551;494.0;-15;-140;3;8.0;69.0;44.0;?
5.0;-3496;121.0;-161;-3496;551.0;-14;-148;3;-12.0;84.0;170.0;1035
-230.0;-3603;140.0;-163;?;401.0;-14;27;2;?;?;?;1048
-192.0;-4290;56.0;?;-4290;510.0;-15;147;-2;-66.0;122.0;304.0;1160
-590.0;-1212;5.0;26;-1212;481.0;-13;-442;-4;46.0;111.0;?;601
-255.0;576;65.0;181;?;278.0;?;-572;-5;216.0;81.0;44.0;224
-180.0;-23;114.0;113;-23;205.0;-13;?;0;278.0;76.0;22.0;292
-197.0;104;106.0;134;104;201.0;-13;?;5;314.0;72.0;-106.0;253
-174.0;107;123.0;135;107;347.0;-13;286;?;287.0;36.0;?;266
?;18;76.0;151;18;384.0;-13;144;?;271.0;31.0;81.0;?
-402.0;62;74.0;?;62;418.0;-13;98;37;260.0;51.0;156.0;238
-438.0;-19;44.0;205;-19;380.0;-13;88;40;221.0;38.0;151.0;276
-479.0;85;32.0;102;85;348.0;-13;148;29;186.0;10.0;104.0;249
-556.0;60;22.0;-189;60;?;-13;93;9;165.0;?;35.0;268
-570.0;?;?;-189;33;266.0;-13;97;8;113.0;-67.0;-73.0;264
-465.0;41;189.0;-156;41;262.0;-13;884;-1;48.0;-101.0;-83.0;264
-355.0;7;209.0;-181;7;256.0;-13;1061;-9;13.0;-94.0;?;246
-361.0;?;125.0;-159;?;250.0;-12;869;-8;?;-73.0;-45.0;228
-240.0;-16;260.0;-169;-16;?;-13;319;-12;49.0;-66.0;-43.0;230
113.0;-17;330.0;-162;-17;259.0;-13;-853;-12;41.0;?;?;233
?;3;220.0;-164;3;296.0;-12;-768;-11;42.0;-100.0;-100.0;?
135.0;119;252.0;-169;119;323.0;-12;-149;-11;-75.0;-108.0;-108.0;308
61.0;-163;268.0;-167;-163;441.0;-9;49;?;-200.0;-108.0;-103.0;157
-273.0;-1114;336.0;-170;-1114;514.0;-8;37;-10;-366.0;-98.0;-114.0;-6
-297.0;?;358.0;-169;-320;?;-8;-53;-10;-285.0;-70.0;128.0;99
-303.0;1325;379.0;-170;1325;393.0;-6;14;-10;-70.0;-42.0;241.0;356
136.0;787;322.0;-170;787;420.0;-6;-3;-10;95.0;-46.0;196.0;228
-79.0;?;342.0;-170;443;467.0;-9;-28;-10;85.0;-60.0;146.0;-174
-281.0;465;330.0;-170;465;490.0;?;-20;-10;31.0;-15.0;163.0;?
-83.0;82;347.0;-170;82;402.0;-16;-34;-10;-73.0;12.0;128.0;-26
80.0;?;376.0;-170;412;393.0;-20;-20;-10;-67.0;53.0;108.0;198
-129.0;?;384.0;-170;1294;?;-31;-22;-10;-60.0;186.0;?;548
-61.0;?;385.0;-170;1770;419.0;-45;-29;-10;-68.0;253.0;77.0;622
?;1530;386.0;-170;1530;393.0;-45;-21;-10;-58.0;161.0;31.0;511
253.0;2411;390.0;-170;2411;392.0;-51;-14;-10;-39.0;46.0;-2.0;825
271.0;?;265.0;-170;?;366.0;-57;-11;-10;27.0;11.0;2.0;1002
33.0;1201;213.0;-170;1201;388.0;-50;-13;-10;1.0;14.0;6.0;879
-4.0;2299;226.0;-170;2299;405.0;-50;-24;-10;3.0;42.0;-32.0;1113
-14.0;2752;155.0;-170;2752;318.0;-51;-43;-10;70.0;46.0;-141.0;1184
-220.0;201;-45.0;-170;201;314.0;-49;-37;-10;223.0;?;-118.0;896
-92.0;-1302;207.0;-170;-1302;384.0;-50;-6;-10;253.0;-40.0;-30.0;886
?;-440;93.0;-170;-440;386.0;-50;?;-10;332.0;-41.0;-48.0;?
-68.0;140;15.0;-170;140;239.0;?;-190;-10;504.0;-23.0;?;337
-51.0;0;-117.0;-168;0;186.0;-50;-131;-9;605.0;-20.0;-122.0;246
-78.0;?;?;-167;-22;271.0;-50;23;-9;648.0;-41.0;?;?
?;-3;-138.0;-166;-3;346.0;-50;-31;-10;458.0;-31.0;-235.0;237
?;-15;-183.0;-164;-15;?;-50;?;-9;515.0;?;-84.0;253
393.0;-8;-206.0;?;-8;207.0;-50;-53;-9;662.0;-110.0;-74.0;247
?;?;-200.0;-164;3;119.0;-50;-91;-8;428.0;-168.0;?;269
?;?;-212.0;?;12;112.0;-50;-28;-6;74.0;-213.0;-293.0;?
-444.0;4;?;-172;?;157.0;-50;224;-3;564.0;-228.0;-274.0;261
-254.0;5;?;-172;5;158.0;-49;244;-2;579.0;-339.0;-226.0;273
-364.0;20;-283.0;-171;20;154.0;-49;443;-3;759.0;-408.0;-245.0;?
-348.0;42;-226.0;-169;42;132.0;-48;204;-4;?;-369.0;-283.0;?
-512.0;?;-193.0;-167;39;-28.0;-47;-283;-6;792.0;-388.0;-277.0;259
-583.0;-14;-144.0;?;-14;144.0;-45;6;-11;787.0;-453.0;-294.0;261
-479.0;-9;-174.0;-166;-9;198.0;-44;?;-14;?;-552.0;-284.0;262
-542.0;17;-174.0;-169;17;?;-44;-44;-16;649.0;-556.0;-277.0;264
-412.0;33;-182.0;-169;33;-31.0;-43;112;-19;?;-513.0;-466.0;262
-336.0;?;-209.0;-170;58;-20.0;-42;-122;-22;242.0;-468.0;-442.0;266
112.0;41;?;-169;?;-128.0;-42;-35;-26;252.0;?;-464.0;262
?;?;-291.0;-169;6;84.0;-40;?;?;432.0;-367.0;-305.0;240
1006.0;-2;?;-169;-2;103.0;-40;-655;-40;429.0;-517.0;-381.0;234
206.0;9;-275.0;-170;9;182.0;-40;-436;?;556.0;?;-167.0;243
41.0;-13;?;-173;-13;100.0;-39;?;-45;522.0;-654.0;-111.0;252
-1173.0;-26;-143.0;-178;?;71.0;-38;?;-44;578.0;-747.0;?;261
540.0;-8;-51.0;-179;-8;147.0;?;-206;-41;528.0;-624.0;-228.0;256
-304.0;-32;-33.0;-179;-32;?;-38;-105;-41;875.0;-652.0;-234.0;250
-362.0;-50;-1.0;-180;-50;?;-38;-103;-41;405.0;-574.0;-185.0;257
-184.0;-13;79.0;-179;-13;?;-39;21;-41;630.0;-447.0;-241.0;242
184.0;-16;190.0;-180;-16;192.0;?;-100;-41;530.0;-280.0;-299.0;280
-122.0;-27;263.0;?;-27;228.0;-39;-65;-41;471.0;-205.0;-164.0;253
-145.0;?;302.0;?;-29;?;-39;-22;-41;349.0;-430.0;-303.0;268
-96.0;-104;265.0;-179;-104;160.0;?;-16;-41;360.0;-503.0;-355.0;265
-172.0;-95;300.0;-179;-95;181.0;-41;-43;-42;263.0;-353.0;-289.0;268
-77.0;478;191.0;-179;478;227.0;?;-44;-41;330.0;-476.0;-252.0;1036
-46.0;1782;157.0;-179;1782;256.0;-47;-28;-41;455.0;-593.0;-210.0;1268
-54.0;2623;141.0;-179;2623;289.0;-60;-47;-41;181.0;-517.0;-164.0;212
31.0;1930;138.0;-180;1930;359.0;-90;-45;-41;91.0;-597.0;?;-312
81.0;1038;115.0;?;1038;422.0;-102;-35;-41;-17.0;-615.0;-73.0;-283
39.0;1050;117.0;-180;1050;490.0;-105;-31;-40;-35.0;-490.0;90.0;-326
64.0;645;?;-180;645;488.0;-108;?;-40;191.0;-515.0;203.0;154
?;?;90.0;-180;81;378.0;?;-29;-40;-1.0;-495.0;79.0;453
-2.0;120;148.0;-180;120;406.0;-109;-18;-41;-165.0;-428.0;81.0;224
-112.0;0;215.0;?;0;401.0;-111;?;-41;-53.0;-376.0;?;248
-178.0;-69;?;-180;-69;?;-112;-21;-41;-122.0;-301.0;108.0;277
-532.0;0;211.0;-180;0;409.0;-113;-15;-41;-164.0;-314.0;-3.0;248
-439.0;-27;194.0;-180;-27;322.0;-115;-5;-40;?;-267.0;-116.0;283
-122.0;-22;221.0;-180;-22;331.0;-115;-17;-40;-610.0;?;35.0;261
-220.0;5;211.0;-180;5;411.0;-116;-14;-40;-477.0;-160.0;7.0;272
-481.0;4;242.0;-180;4;?;-116;-17;-40;?;-311.0;?;264
-585.0;-44;256.0;?;-44;469.0;-116;-15;-40;-287.0;-198.0;141.0;265
-424.0;-26;213.0;-180;-26;442.0;-116;?;-40;-327.0;?;96.0;268
-389.0;-14;184.0;-180;-14;398.0;-116;-14;?;-191.0;-110.0;-12.0;255
-394.0;-65;162.0;-180;-65;588.0;-115;-15;-39;-288.0;-80.0;107.0;265
-345.0;-66;143.0;-180;-66;543.0;-115;-13;-39;-498.0;-95.0;258.0;?
-301.0;?;87.0;-180;-32;385.0;-115;-4;-39;-556.0;-55.0;19.0;270
