NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
?;436.0;21.6;9.1;67.5;0.7831;1672.0;1596.0;1341.0;1991.0;4.8;162.0;?
-200.0;456.0;19.3;9.8;65.8;?;1567.0;1585.0;?;1944.0;4.8;?;845.0
-200.0;438.0;22.9;?;?;0.8226;1643.0;1674.0;1376.0;2098.0;?;198.0;992.0
-200.0;?;25.3;12.8;60.1;0.882;?;1741.0;?;2159.0;5.9;?;?
-200.0;417.0;?;13.4;?;0.9513;1790.0;1680.0;1434.0;2005.0;5.9;206.0;977.0
-200.0;553.0;13.2;14.3;61.2;?;?;1295.0;1090.0;1441.0;3.1;155.0;459.0
-200.0;?;13.9;14.6;59.6;0.9824;1492.0;1288.0;1112.0;1380.0;?;150.0;346.0
-200.0;553.0;13.8;14.2;?;0.9684;1483.0;1281.0;1111.0;1409.0;?;?;383.0
-200.0;559.0;13.5;13.8;62.6;0.9862;1481.0;1310.0;1099.0;1445.0;?;158.0;414.0
?;559.0;?;?;64.0;0.9891;1504.0;?;1099.0;1388.0;2.8;152.0;370.0
-200.0;532.0;15.0;13.4;64.5;0.9865;1525.0;?;1148.0;1411.0;3.1;?;400.0
-200.0;539.0;?;13.5;?;0.9971;1523.0;?;1146.0;1377.0;3.3;147.0;378.0
-200.0;588.0;11.9;13.4;?;0.9967;1404.0;1248.0;1046.0;?;2.7;144.0;357.0
-200.0;643.0;9.2;13.2;64.5;?;1334.0;1182.0;947.0;1210.0;2.3;?;?
-200.0;764.0;6.0;?;62.3;0.9392;1200.0;1059.0;810.0;1002.0;1.6;?;?
-200.0;783.0;5.6;12.5;63.7;0.9196;1187.0;?;795.0;896.0;?;115.0;203.0
-200.0;769.0;5.4;12.3;64.6;0.9229;1184.0;1064.0;785.0;946.0;1.7;116.0;210.0
-200.0;781.0;5.4;?;63.8;0.9244;1188.0;1059.0;783.0;877.0;1.6;112.0;?
-200.0;874.0;?;12.6;62.7;0.9121;1125.0;991.0;681.0;718.0;1.4;-200.0;-200.0
-200.0;960.0;2.5;?;64.6;0.906;1093.0;950.0;622.0;643.0;-200.0;67.0;89.0
?;875.0;3.4;10.7;69.5;0.8919;1120.0;1005.0;679.0;?;?;67.0;89.0
-200.0;1037.0;1.8;12.4;62.6;0.8994;1054.0;939.0;568.0;?;0.8;72.0;101.0
?;1011.0;2.6;12.3;62.7;?;1114.0;?;629.0;682.0;0.7;69.0;?
-200.0;?;4.0;11.4;66.6;0.8948;1147.0;1017.0;712.0;829.0;1.1;107.0;192.0
-200.0;720.0;6.2;11.1;70.2;0.9276;?;1108.0;823.0;961.0;?;117.0;237.0
?;733.0;5.8;13.4;61.0;?;1225.0;1122.0;?;?;1.5;115.0;?
?;739.0;6.3;15.9;?;0.9377;?;1099.0;826.0;940.0;1.6;?;230.0
-200.0;726.0;?;?;?;0.9515;1233.0;1124.0;805.0;938.0;1.6;128.0;240.0
?;?;8.5;16.3;51.5;?;?;1186.0;921.0;1040.0;2.0;138.0;295.0
?;733.0;6.2;16.5;50.8;0.9442;1238.0;1096.0;819.0;904.0;?;127.0;243.0
-200.0;725.0;?;16.3;51.9;0.9535;1259.0;1120.0;829.0;910.0;1.5;111.0;196.0
-200.0;666.0;7.9;?;53.0;0.9687;1312.0;1185.0;893.0;1011.0;2.0;122.0;237.0
?;685.0;7.7;15.6;?;?;1288.0;?;885.0;?;1.9;134.0;?
-200.0;642.0;8.9;14.5;?;0.944;?;1221.0;935.0;1144.0;?;153.0;352.0
-200.0;578.0;12.4;14.0;60.1;0.9566;1419.0;?;1063.0;1352.0;2.8;169.0;488.0
-200.0;591.0;11.3;13.5;63.0;0.9686;1394.0;1325.0;1027.0;?;2.7;162.0;426.0
-200.0;666.0;8.4;?;65.4;?;1295.0;1195.0;915.0;1245.0;?;152.0;376.0
-200.0;694.0;7.3;12.0;?;?;1252.0;1150.0;869.0;1203.0;?;?;237.0
?;736.0;5.9;10.5;72.0;0.912;1207.0;1145.0;806.0;1120.0;1.7;112.0;199.0
-200.0;819.0;?;?;70.9;0.8706;1130.0;?;729.0;972.0;1.3;98.0;164.0
?;?;3.6;?;70.7;0.8571;1109.0;1032.0;687.0;?;1.4;89.0;142.0
-200.0;881.0;3.1;8.0;?;?;1100.0;1010.0;661.0;853.0;1.2;82.0;?
-200.0;?;2.5;?;75.1;0.805;?;951.0;620.0;779.0;1.0;-200.0;-200.0
?;944.0;2.5;7.0;77.3;0.7782;?;?;617.0;766.0;1.0;77.0;127.0
-200.0;1110.0;1.4;7.2;74.4;0.7581;999.0;862.0;540.0;670.0;0.6;55.0;?
-200.0;1049.0;1.8;6.7;75.0;0.7418;?;909.0;567.0;694.0;0.7;63.0;100.0
-200.0;973.0;3.1;6.4;76.3;0.7389;1059.0;965.0;659.0;739.0;1.0;?;126.0
-200.0;719.0;7.6;6.0;?;0.7377;1218.0;?;884.0;?;1.7;99.0;284.0
-200.0;552.0;15.3;6.3;?;?;1464.0;1226.0;?;?;3.0;125.0;419.0
-200.0;659.0;9.3;7.7;73.8;?;?;1132.0;?;1106.0;2.4;123.0;432.0
-200.0;632.0;11.0;10.2;?;0.7638;1306.0;?;1013.0;1186.0;2.2;128.0;310.0
-200.0;605.0;10.6;?;58.1;?;1298.0;1211.0;?;1302.0;2.6;149.0;446.0
-200.0;590.0;11.4;10.6;62.3;0.7981;1351.0;?;1030.0;1368.0;2.5;137.0;464.0
-200.0;?;?;?;62.0;0.8199;1402.0;1311.0;1088.0;1452.0;3.0;147.0;505.0
?;536.0;14.8;12.6;?;0.8387;1454.0;?;1142.0;1537.0;3.3;168.0;?
-200.0;509.0;16.5;13.3;56.2;0.8548;1513.0;1432.0;1195.0;1651.0;3.8;?;625.0
-200.0;499.0;16.5;11.2;65.3;?;1501.0;1404.0;1195.0;1623.0;3.6;170.0;590.0
?;466.0;?;8.8;74.6;0.8434;1638.0;?;1337.0;1742.0;5.0;180.0;712.0
-200.0;?;22.2;7.2;78.5;0.803;1652.0;?;1357.0;1639.0;5.7;178.0;723.0
-200.0;487.0;20.5;6.5;80.0;0.7789;1589.0;1411.0;1311.0;?;?;159.0;707.0
?;523.0;?;5.8;83.8;0.7768;1487.0;?;1231.0;1463.0;4.8;156.0;737.0
-200.0;557.0;15.4;?;83.5;0.7619;?;1306.0;1161.0;1379.0;3.9;146.0;646.0
?;623.0;11.6;?;81.3;?;?;1232.0;1035.0;1256.0;3.3;132.0;?
-200.0;589.0;13.0;5.4;82.6;0.7495;?;1277.0;1085.0;1344.0;3.4;?;567.0
?;762.0;6.7;6.4;76.3;0.7369;1125.0;1063.0;843.0;1089.0;?;114.0;357.0
-200.0;863.0;?;7.0;73.6;?;1069.0;991.0;744.0;949.0;1.4;95.0;187.0
-200.0;871.0;3.8;7.2;?;0.7392;?;989.0;701.0;933.0;?;-200.0;-200.0
-200.0;926.0;3.4;7.9;69.3;0.7413;1032.0;972.0;674.0;882.0;1.2;88.0;169.0
-200.0;903.0;3.4;7.4;?;0.7434;1029.0;?;675.0;905.0;1.2;94.0;184.0
?;878.0;3.6;7.7;?;0.7575;1056.0;?;691.0;902.0;1.2;97.0;?
-200.0;854.0;4.5;?;68.0;0.7396;1069.0;1020.0;?;?;1.3;93.0;213.0
-200.0;638.0;10.0;?;77.1;?;?;?;978.0;1210.0;?;113.0;415.0
-200.0;542.0;14.7;6.8;?;0.7756;?;1325.0;1140.0;1468.0;?;126.0;?
-200.0;604.0;11.3;8.9;?;0.7634;1311.0;1219.0;1026.0;?;3.0;133.0;?
?;632.0;10.4;11.6;54.1;0.7387;1251.0;1195.0;992.0;?;2.5;141.0;?
?;605.0;11.2;?;49.4;?;?;1230.0;1020.0;?;2.7;139.0;414.0
-200.0;?;13.1;13.8;?;?;?;1312.0;1087.0;1452.0;2.8;147.0;440.0
-200.0;530.0;14.3;13.4;55.9;0.8588;1430.0;1387.0;1127.0;1615.0;3.6;175.0;516.0
-200.0;555.0;12.8;12.9;?;0.8736;1377.0;1375.0;1076.0;1599.0;3.1;180.0;495.0
-200.0;482.0;18.9;13.3;59.0;0.8945;?;1532.0;1265.0;1777.0;4.3;194.0;643.0
-200.0;484.0;17.9;13.0;61.9;?;1541.0;1531.0;1235.0;1742.0;4.6;192.0;?
-200.0;498.0;16.5;?;63.6;0.9193;?;?;?;1739.0;4.3;188.0;?
-200.0;497.0;16.9;?;65.8;0.931;1549.0;1521.0;1208.0;1770.0;4.3;?;681.0
-200.0;442.0;?;12.6;65.2;0.9474;1701.0;?;1363.0;1918.0;?;196.0;833.0
?;553.0;13.6;?;63.6;0.9681;?;1371.0;?;?;3.4;169.0;514.0
?;647.0;9.1;13.5;?;0.9644;1307.0;1198.0;943.0;1291.0;?;151.0;371.0
-200.0;764.0;?;14.1;?;0.9563;?;?;813.0;1000.0;1.6;123.0;213.0
-200.0;750.0;?;14.0;?;0.9773;1222.0;1120.0;?;974.0;1.7;127.0;242.0
-200.0;771.0;5.5;13.5;?;0.9755;1206.0;1093.0;789.0;949.0;1.6;127.0;241.0
-200.0;764.0;5.6;13.2;64.2;0.9706;1216.0;1112.0;?;?;1.3;118.0;218.0
-200.0;?;3.4;13.6;62.2;0.9643;1137.0;986.0;674.0;730.0;0.8;-200.0;?
?;976.0;2.3;13.7;61.1;0.9537;1094.0;?;?;581.0;-200.0;55.0;?
-200.0;?;1.8;13.5;63.8;0.9801;1082.0;919.0;571.0;?;0.6;44.0;54.0
-200.0;1035.0;1.6;12.5;?;0.9743;?;929.0;556.0;575.0;0.6;46.0;60.0
-200.0;1063.0;1.6;13.2;64.2;0.9664;?;919.0;552.0;522.0;?;46.0;?
-200.0;977.0;2.0;13.1;?;0.9535;?;944.0;586.0;586.0;0.6;61.0;93.0
-200.0;980.0;1.9;13.8;?;0.9526;1074.0;?;580.0;566.0;0.7;?;81.0
?;?;3.5;?;60.4;?;1144.0;?;683.0;693.0;0.9;71.0;109.0
?;698.0;5.7;?;59.7;0.9495;1235.0;1168.0;797.0;1022.0;?;111.0;251.0
-200.0;?;8.1;15.0;56.2;0.9539;1313.0;1232.0;903.0;1152.0;1.9;127.0;284.0
-200.0;628.0;8.1;16.9;?;?;1311.0;?;901.0;1108.0;1.9;128.0;262.0
-200.0;557.0;?;16.6;52.4;0.981;1479.0;1278.0;1070.0;1110.0;?;142.0;256.0
-200.0;476.0;18.1;16.4;53.2;0.9826;1669.0;1369.0;?;?;3.8;?;310.0
-200.0;648.0;8.7;16.1;52.8;0.9579;1324.0;?;929.0;?;?;145.0;269.0
-200.0;648.0;8.8;15.7;54.4;0.9616;1327.0;1210.0;933.0;1094.0;2.2;156.0;?
-200.0;548.0;14.1;15.4;55.3;0.9616;1488.0;1316.0;1121.0;?;3.3;154.0;396.0
-200.0;641.0;9.3;?;54.7;0.9362;1334.0;1221.0;952.0;1147.0;2.7;?;432.0
-200.0;588.0;11.6;?;56.6;0.9392;?;1260.0;1034.0;1208.0;2.6;153.0;419.0
-200.0;?;?;14.4;?;0.9495;?;?;962.0;1192.0;2.5;151.0;412.0
?;734.0;5.8;14.3;59.2;0.9608;1220.0;1115.0;?;?;1.5;131.0;223.0
?;680.0;7.5;14.0;?;0.9622;1297.0;1180.0;877.0;1131.0;?;128.0;242.0
-200.0;672.0;7.4;?;?;0.9912;?;1174.0;873.0;1071.0;2.0;137.0;288.0
-200.0;666.0;7.4;13.1;68.7;1.0329;1319.0;1178.0;876.0;1059.0;1.7;119.0;?
-200.0;807.0;?;13.2;69.9;1.0526;1210.0;1052.0;704.0;909.0;1.2;?;141.0
-200.0;937.0;2.1;12.8;71.2;1.0454;1147.0;998.0;591.0;820.0;0.9;-200.0;-200.0
-200.0;?;1.3;12.9;70.4;1.0444;?;960.0;?;724.0;0.6;60.0;66.0
-200.0;998.0;1.8;12.4;72.5;1.0411;1138.0;958.0;571.0;707.0;-200.0;54.0;64.0
-200.0;?;3.0;?;?;1.0502;1171.0;989.0;650.0;768.0;-200.0;66.0;105.0
-200.0;685.0;6.7;12.3;?;1.0448;?;1162.0;843.0;1027.0;0.4;?;303.0
-200.0;451.0;21.0;12.8;71.8;1.0551;?;1523.0;?;1502.0;?;137.0;620.0
-200.0;433.0;21.4;13.1;70.2;1.0567;1804.0;1511.0;1334.0;1606.0;3.5;146.0;590.0
?;488.0;16.1;12.8;?;1.0551;1626.0;?;1183.0;1520.0;2.1;?;?
?;484.0;16.4;13.1;?;1.0566;1598.0;1413.0;1193.0;1566.0;2.1;?;?
?;?;14.8;13.7;67.0;1.0446;1536.0;1335.0;1141.0;?;?;133.0;482.0
-200.0;452.0;20.1;14.0;65.4;1.0427;?;1451.0;1298.0;1634.0;2.6;148.0;575.0
-200.0;459.0;?;14.4;?;1.0421;?;1410.0;1276.0;1587.0;2.6;155.0;548.0
?;456.0;19.3;14.1;65.9;1.0531;1721.0;1429.0;1277.0;1560.0;2.4;152.0;498.0
?;475.0;17.4;?;65.9;?;?;1409.0;1223.0;?;2.4;145.0;479.0
-200.0;484.0;?;14.1;66.0;1.0539;1629.0;?;1210.0;1491.0;2.0;?;420.0
-200.0;489.0;17.1;14.0;66.4;1.0536;1611.0;1366.0;1213.0;?;2.0;?;378.0
-200.0;492.0;16.4;13.8;?;1.0451;1593.0;?;1192.0;1486.0;3.1;128.0;340.0
-200.0;478.0;17.3;13.4;68.1;1.0441;1620.0;1385.0;1218.0;?;3.3;135.0;?
-200.0;503.0;?;13.2;?;1.0452;1526.0;1361.0;1137.0;1471.0;3.3;136.0;449.0
-200.0;545.0;11.9;13.0;70.0;?;1430.0;1312.0;1047.0;1399.0;2.6;?;374.0
-200.0;660.0;7.3;12.7;69.9;1.0223;1292.0;1177.0;871.0;1192.0;?;116.0;?
?;647.0;7.7;12.0;?;1.0071;1292.0;1205.0;?;1187.0;1.8;116.0;?
-200.0;744.0;?;13.2;66.8;1.0087;?;1114.0;?;1070.0;1.5;107.0;212.0
-200.0;816.0;?;12.4;69.5;0.9986;1167.0;1047.0;708.0;?;?;91.0;?
-200.0;953.0;2.1;13.1;?;0.9858;1106.0;982.0;?;830.0;0.9;?;?
-200.0;899.0;2.9;?;?;0.9731;?;?;644.0;854.0;0.7;70.0;96.0
-200.0;908.0;2.6;12.3;68.0;0.9734;1129.0;977.0;629.0;?;0.7;78.0;106.0
?;863.0;3.3;12.0;69.2;0.9697;?;1047.0;671.0;?;0.9;75.0;115.0
-200.0;?;5.2;11.7;69.8;?;?;1126.0;775.0;?;1.3;101.0;236.0
?;?;19.0;12.1;67.6;0.95;1677.0;1474.0;1268.0;1503.0;?;136.0;?
-200.0;415.0;?;12.5;65.1;0.9399;1855.0;?;1466.0;1687.0;5.1;147.0;662.0
-200.0;518.0;15.3;12.8;62.5;0.9213;1485.0;1386.0;1158.0;1553.0;3.7;143.0;528.0
-200.0;519.0;?;13.4;59.9;0.9143;?;1392.0;?;1624.0;3.2;153.0;?
-200.0;?;16.4;13.4;57.9;0.8895;1501.0;1363.0;1192.0;1637.0;?;?;531.0
-200.0;507.0;16.1;13.6;?;?;?;1331.0;1184.0;1533.0;?;149.0;493.0
-200.0;?;18.8;13.8;?;?;1580.0;1401.0;1261.0;?;3.6;141.0;527.0
-200.0;483.0;18.0;13.7;?;?;1569.0;1374.0;1239.0;1532.0;?;147.0;?
-200.0;451.0;20.1;13.6;58.9;0.9139;1616.0;1436.0;1299.0;1621.0;3.9;159.0;581.0
-200.0;?;17.6;13.4;59.7;0.9142;?;1386.0;?;1578.0;?;152.0;531.0
?;459.0;19.3;13.3;61.2;0.933;1603.0;?;1277.0;1631.0;?;144.0;495.0
-200.0;465.0;19.7;?;?;?;1580.0;1428.0;1288.0;1629.0;3.6;146.0;?
-200.0;418.0;24.5;12.9;?;?;1773.0;?;1416.0;1733.0;4.7;162.0;596.0
-200.0;470.0;18.4;12.6;63.9;?;1593.0;1438.0;1251.0;1622.0;4.1;156.0;?
?;?;16.6;12.0;67.4;0.9417;1539.0;1415.0;1197.0;1597.0;3.4;146.0;559.0
-200.0;479.0;16.2;11.9;69.0;0.9568;1497.0;1433.0;1186.0;1738.0;?;151.0;586.0
-200.0;602.0;9.6;12.0;66.6;0.9293;1305.0;1208.0;964.0;1350.0;1.2;?;?
-200.0;564.0;11.4;11.4;69.6;0.9373;?;1280.0;1029.0;1363.0;2.4;123.0;?
-200.0;626.0;9.1;11.2;70.3;?;1296.0;?;942.0;1262.0;?;122.0;381.0
?;803.0;?;?;68.2;0.9271;1139.0;?;729.0;1034.0;1.1;?;-200.0
-200.0;?;4.2;10.7;71.3;0.9161;?;1002.0;722.0;?;-200.0;85.0;162.0
-200.0;?;4.7;10.0;?;?;?;1018.0;746.0;958.0;1.0;83.0;?
-200.0;676.0;7.3;?;?;?;1241.0;?;?;1078.0;1.4;98.0;357.0
-200.0;634.0;9.3;8.8;79.4;0.9033;1327.0;1182.0;951.0;1143.0;1.8;109.0;?
-200.0;?;17.8;8.7;?;0.8944;1606.0;1478.0;1234.0;1551.0;3.8;138.0;852.0
?;?;20.1;8.9;?;0.8767;?;1515.0;1298.0;1669.0;?;138.0;822.0
-200.0;452.0;19.6;9.9;73.3;0.8936;1648.0;?;1286.0;1766.0;?;170.0;910.0
-200.0;497.0;16.5;11.8;65.5;?;1514.0;1383.0;1196.0;1717.0;?;191.0;800.0
-200.0;?;17.3;13.0;60.9;?;1506.0;1383.0;1218.0;1738.0;?;196.0;758.0
-200.0;505.0;17.7;?;52.3;0.8687;1518.0;1337.0;1231.0;1611.0;3.8;185.0;647.0
-200.0;546.0;15.2;?;49.6;?;1473.0;1243.0;1155.0;?;3.1;156.0;431.0
?;507.0;18.2;15.7;48.8;?;1558.0;1304.0;1244.0;1497.0;3.4;173.0;491.0
-200.0;522.0;17.2;15.8;48.9;0.8707;1545.0;1284.0;?;1415.0;3.3;166.0;476.0
-200.0;521.0;?;14.6;54.0;0.8946;1554.0;?;?;?;3.4;173.0;538.0
-200.0;440.0;25.4;14.3;?;?;1806.0;1461.0;?;1669.0;4.7;?;?
-200.0;421.0;28.4;14.1;57.8;0.9262;1902.0;1517.0;1512.0;?;5.7;?;?
-200.0;428.0;27.5;13.1;?;?;1883.0;1526.0;?;1770.0;5.6;166.0;716.0
?;457.0;?;12.0;67.5;0.9467;1736.0;1495.0;1386.0;1734.0;5.9;177.0;782.0
-200.0;534.0;?;10.7;70.9;0.9113;?;1333.0;1154.0;1647.0;3.6;158.0;550.0
-200.0;605.0;11.1;10.0;73.2;0.8988;1337.0;1216.0;1020.0;1379.0;?;133.0;?
-200.0;?;11.5;9.4;75.0;0.8874;1347.0;?;?;?;2.9;123.0;?
-200.0;629.0;10.2;?;?;0.8557;1312.0;1181.0;985.0;1240.0;2.5;120.0;433.0
-200.0;746.0;6.0;8.4;75.9;0.8407;1167.0;1042.0;?;?;1.7;105.0;287.0
-200.0;753.0;6.3;6.9;80.7;0.8054;1171.0;?;?;?;1.6;?;-200.0
-200.0;?;3.7;6.2;?;?;1094.0;915.0;?;?;1.1;86.0;192.0
-200.0;931.0;3.2;7.0;77.3;0.7759;?;891.0;666.0;798.0;?;77.0;161.0
-200.0;915.0;3.7;?;79.7;0.7751;1054.0;937.0;694.0;?;1.0;81.0;194.0
-200.0;715.0;?;?;76.8;0.8112;?;1086.0;901.0;1055.0;?;103.0;343.0
-200.0;531.0;16.3;8.2;74.9;0.8184;1509.0;?;1190.0;1391.0;?;127.0;624.0
-200.0;?;24.0;8.8;73.2;0.8298;?;1469.0;1403.0;1665.0;4.1;134.0;758.0
-200.0;532.0;15.7;9.7;70.1;0.8432;1488.0;1321.0;1170.0;?;3.9;158.0;?
-200.0;524.0;16.5;11.7;62.7;0.8586;1492.0;1396.0;1196.0;1653.0;3.6;175.0;?
-200.0;583.0;12.8;?;58.5;0.877;1353.0;1270.0;1077.0;1586.0;?;178.0;615.0
?;626.0;11.3;?;54.1;?;1316.0;1189.0;1025.0;1332.0;2.2;135.0;319.0
-200.0;570.0;12.9;14.2;?;0.8757;1396.0;1227.0;1081.0;1369.0;2.4;133.0;?
-200.0;564.0;?;14.0;56.3;0.894;?;1266.0;1118.0;1373.0;2.7;134.0;380.0
-200.0;531.0;15.8;13.5;57.8;0.8933;?;?;?;1397.0;2.7;?;366.0
-200.0;?;19.9;?;63.0;0.9015;1620.0;1438.0;1295.0;1577.0;3.9;160.0;567.0
-200.0;414.0;26.6;11.4;68.0;0.9166;1811.0;1523.0;1470.0;1783.0;5.2;166.0;702.0
-200.0;475.0;19.8;?;?;0.8995;1571.0;1384.0;1290.0;1568.0;4.0;144.0;523.0
-200.0;?;13.3;11.0;67.1;0.8766;1354.0;1283.0;1093.0;1356.0;2.9;?;373.0
-200.0;571.0;?;9.5;71.3;0.8458;1385.0;?;?;?;3.3;129.0;467.0
?;690.0;7.5;8.8;?;0.8089;1202.0;?;880.0;?;2.0;?;260.0
?;686.0;7.8;8.0;73.4;?;1213.0;1141.0;?;1141.0;1.8;101.0;244.0
-200.0;?;8.8;7.6;73.0;0.7629;1210.0;?;930.0;?;?;112.0;317.0
-200.0;?;6.4;7.1;73.9;0.7515;1125.0;1090.0;?;1056.0;1.8;?;224.0
?;809.0;4.5;7.1;73.5;0.7439;?;1032.0;736.0;973.0;1.3;90.0;?
-200.0;877.0;3.6;?;75.0;0.739;1036.0;940.0;691.0;827.0;1.0;?;-200.0
-200.0;866.0;4.2;5.1;81.3;?;1059.0;981.0;?;836.0;1.1;59.0;103.0
-200.0;687.0;?;4.3;?;0.6968;1101.0;1104.0;851.0;1085.0;1.6;98.0;367.0
-200.0;793.0;5.0;5.3;80.4;0.7234;?;989.0;762.0;?;?;109.0;326.0
-200.0;732.0;7.3;5.7;79.3;0.7326;1160.0;1079.0;869.0;1039.0;1.4;?;?
-200.0;459.0;24.5;6.8;74.8;0.7423;?;1472.0;1418.0;1554.0;?;159.0;756.0
-200.0;?;?;6.9;75.2;0.7505;1469.0;1313.0;1206.0;1546.0;4.3;144.0;690.0
-200.0;515.0;17.7;8.0;71.9;0.7712;1490.0;1363.0;1229.0;?;4.1;147.0;754.0
-200.0;527.0;?;9.3;?;0.7849;?;1347.0;1212.0;?;3.8;179.0;750.0
-200.0;567.0;14.7;10.2;63.6;0.7928;1388.0;1240.0;1140.0;1433.0;?;?;590.0
-200.0;526.0;17.4;?;60.9;0.7966;1519.0;1280.0;?;1452.0;3.3;160.0;525.0
-200.0;569.0;15.1;11.3;60.1;0.8022;1428.0;1210.0;1151.0;1345.0;?;143.0;406.0
-200.0;566.0;14.5;12.2;56.9;0.8068;?;1216.0;1134.0;1336.0;2.7;?;360.0
-200.0;535.0;16.9;11.9;59.1;0.8211;1498.0;1320.0;1207.0;1442.0;3.4;143.0;448.0
?;?;24.3;10.3;66.3;0.8286;1704.0;1477.0;1412.0;1748.0;5.0;196.0;733.0
-200.0;428.0;26.1;8.2;?;0.8187;1750.0;1500.0;1458.0;?;?;197.0;847.0
?;435.0;26.4;7.9;77.1;0.8223;1720.0;1512.0;1463.0;1802.0;5.8;?;765.0
-200.0;435.0;?;?;75.0;?;1710.0;1496.0;1447.0;1796.0;5.8;188.0;?
-200.0;513.0;18.2;8.2;75.2;0.8185;1504.0;1360.0;1246.0;?;5.0;?;716.0
-200.0;782.0;6.2;8.3;69.7;?;1101.0;1024.0;?;1083.0;?;126.0;235.0
-200.0;780.0;6.7;6.7;74.4;0.7344;1127.0;1094.0;845.0;1064.0;1.6;113.0;?
-200.0;735.0;7.5;6.4;74.9;0.7238;1142.0;1111.0;877.0;?;?;?;?
-200.0;?;7.5;?;80.1;0.7011;1140.0;1097.0;?;?;2.4;128.0;356.0
?;?;?;4.8;79.4;0.6872;1087.0;1051.0;?;1009.0;2.0;122.0;285.0
-200.0;827.0;?;3.3;82.6;0.645;1041.0;979.0;?;908.0;1.6;-200.0;-200.0
-200.0;834.0;4.8;2.4;86.6;0.6369;1015.0;978.0;?;?;-200.0;115.0;266.0
-200.0;940.0;3.1;3.4;?;0.6425;972.0;902.0;?;800.0;?;92.0;158.0
-200.0;1013.0;?;4.2;77.0;0.6439;940.0;957.0;641.0;784.0;?;70.0;95.0
-200.0;?;4.3;?;80.8;?;1004.0;973.0;728.0;854.0;1.3;83.0;148.0
?;?;9.7;3.5;?;?;1201.0;1074.0;967.0;?;?;127.0;337.0
-200.0;650.0;10.9;4.0;78.5;0.645;1230.0;?;1012.0;1161.0;2.6;142.0;453.0
-200.0;653.0;10.6;4.5;76.6;0.6534;?;1136.0;1001.0;?;?;155.0;497.0
?;673.0;?;5.6;72.3;0.6627;1199.0;?;977.0;1202.0;2.4;153.0;448.0
-200.0;633.0;11.6;7.5;?;0.672;?;?;1035.0;1338.0;2.7;177.0;496.0
-200.0;567.0;15.6;8.9;60.8;0.6921;?;1267.0;?;1505.0;3.1;179.0;?
-200.0;536.0;18.1;10.6;55.3;0.7058;1454.0;?;?;1715.0;4.4;212.0;644.0
-200.0;622.0;12.3;12.3;46.3;?;?;1194.0;1061.0;1473.0;?;182.0;?
-200.0;635.0;11.4;?;47.0;0.6686;1243.0;1188.0;1029.0;?;?;168.0;?
-200.0;573.0;15.2;10.5;55.1;0.6993;1391.0;1279.0;1154.0;1544.0;3.0;179.0;515.0
?;525.0;17.4;?;66.3;0.7491;1454.0;?;1223.0;1648.0;?;?;640.0
-200.0;?;20.8;7.9;69.9;0.7487;1524.0;1474.0;1319.0;1784.0;5.2;194.0;816.0
-200.0;616.0;12.8;7.6;65.3;0.6842;1265.0;1235.0;1078.0;1519.0;3.3;166.0;?
?;590.0;?;6.5;67.6;0.6608;1317.0;1289.0;?;1532.0;3.6;168.0;560.0
-200.0;717.0;8.3;5.9;66.4;0.6226;1112.0;1124.0;?;1340.0;?;148.0;389.0
-200.0;655.0;11.1;?;?;0.6232;1207.0;1231.0;1017.0;1414.0;3.0;?;492.0
-200.0;?;13.6;5.2;67.8;0.6028;1257.0;1289.0;1104.0;1499.0;3.8;165.0;531.0
-200.0;705.0;9.8;4.9;67.1;0.5863;1136.0;1166.0;?;1306.0;?;?;487.0
-200.0;748.0;7.6;5.1;?;?;1062.0;1062.0;?;?;2.1;128.0;293.0
-200.0;794.0;6.0;4.0;69.5;0.5706;?;1028.0;?;1076.0;1.7;-200.0;?
?;?;5.9;3.7;68.9;?;1021.0;?;807.0;1005.0;1.7;115.0;219.0
-200.0;923.0;4.2;4.5;62.7;?;956.0;?;721.0;?;1.4;120.0;198.0
-200.0;910.0;4.5;4.7;62.3;?;977.0;951.0;?;922.0;1.2;?;166.0
?;835.0;5.4;3.9;67.1;0.5483;1013.0;1011.0;783.0;1026.0;1.4;?;255.0
-200.0;898.0;4.8;5.7;?;0.5034;984.0;939.0;?;952.0;1.4;156.0;312.0
-200.0;876.0;6.3;6.1;50.3;0.4769;1037.0;946.0;827.0;915.0;1.7;130.0;236.0
-200.0;1054.0;2.6;9.0;39.5;?;846.0;841.0;?;687.0;1.0;112.0;?
-200.0;?;2.6;10.7;34.4;?;847.0;850.0;?;597.0;1.0;96.0;138.0
-200.0;1123.0;2.2;11.1;33.4;0.4401;824.0;831.0;602.0;527.0;0.8;89.0;121.0
-200.0;1060.0;?;?;30.8;0.4285;857.0;866.0;652.0;573.0;1.0;98.0;143.0
-200.0;?;?;?;32.0;0.431;809.0;819.0;576.0;492.0;0.8;?;114.0
-200.0;?;?;11.3;32.5;0.4334;?;833.0;584.0;463.0;0.7;80.0;?
?;1037.0;2.8;11.0;33.0;0.4331;859.0;877.0;?;?;1.1;?;176.0
-200.0;?;3.3;10.3;35.0;0.4377;872.0;892.0;668.0;?;1.1;121.0;180.0
