MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;243861;0;1;0
0;243861;0;1;0
0;249864;0;?;0
0;256360;0;?;0
0;259463;0;1;0
0;265466;?;1;0
0;265466;0;1;0
0;265466;0;1;0
?;271382;0;1;0
0;275065;0;1;0
0;?;0;1;0
?;281474;0;1;0
0;287477;0;1;0
?;291247;0;1;0
0;?;0;1;0
0;300672;0;1;0
0;300672;0;1;0
0;307400;0;1;0
0;313316;0;1;0
0;316506;0;1;0
0;316506;0;1;?
0;322915;?;1;?
0;322915;?;1;?
0;328918;0;1;?
?;331963;0;1;?
0;331963;0;1;0
0;337966;0;1;0
0;341794;0;1;0
?;347652;0;1;0
0;353655;0;1;0
0;353655;0;1;?
0;357309;0;1;0
0;363254;0;1;0
0;369257;0;1;0
0;373085;0;1;0
0;373085;0;?;0
0;379407;0;1;0
0;385323;0;1;0
0;385323;0;1;0
0;388948;?;1;?
0;388948;0;1;0
0;?;0;1;0
1;389992;?;1;0
1;389992;0;1;0
1;389992;0;1;0
?;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
?;?;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;389992;?;1;0
1;389992;0;1;0
1;?;0;?;0
?;389992;0;1;0
?;389992;0;1;0
1;389992;0;1;0
1;389992;?;1;0
1;389992;0;1;0
0;388339;0;1;0
0;388339;?;1;0
0;382075;0;1;?
0;378885;0;1;0
0;372157;0;1;0
0;?;0;1;0
0;368735;0;1;0
0;362732;?;1;0
0;356236;0;1;0
0;356236;0;1;?
0;353133;0;1;0
0;347043;0;1;0
0;343853;0;1;0
0;336806;0;1;0
0;336806;0;1;0
0;336806;0;1;0
0;330571;0;1;0
?;327352;0;1;0
0;320711;?;?;0
0;317666;0;1;0
0;317666;0;?;0
0;311605;0;1;0
0;305109;0;1;0
0;301745;0;1;0
0;301745;0;1;0
0;295510;0;1;0
0;?;0;?;0
0;285824;0;?;0
0;?;0;1;0
0;279763;0;1;0
0;276718;0;1;0
0;276718;0;1;0
0;270077;0;1;0
0;266713;?;1;0
0;266713;0;1;0
0;260623;0;1;0
0;253750;?;1;0
?;250705;?;1;0
0;244876;0;1;0
?;244876;0;?;0
0;237974;0;1;0
0;234697;0;1;0
?;228694;0;1;0
0;228694;0;1;0
0;225591;0;1;0
0;225591;0;1;0
0;218776;0;1;0
0;?;0;?;0
?;209583;0;1;0
0;209583;0;?;0
0;203087;0;1;0
0;197171;0;1;0
0;193807;0;1;?
0;187021;0;1;?
0;187021;0;1;0
0;183657;0;1;0
0;177654;0;1;0
?;177654;0;1;0
0;167736;0;1;0
0;167736;0;1;0
0;?;0;1;0
0;161646;0;1;0
0;?;0;1;0
?;154454;0;1;?
0;154454;0;1;0
0;148132;0;?;0
0;141549;0;1;0
0;140012;0;1;0
0;140012;0;?;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
?;?;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;?;0;1;0
0;140012;0;?;0
0;140012;0;1;0
?;140012;0;?;?
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;?;1;0
0;140012;0;1;?
0;140012;?;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;?
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;?;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;?;0;?;0
0;140012;0;1;?
0;140012;0;?;0
0;140012;0;1;0
?;?;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;?
?;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;?;?;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;?
?;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
?;140012;0;?;0
0;140012;0;1;0
?;140012;0;?;0
?;140012;0;1;0
0;140012;?;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;?
0;?;0;1;0
0;140012;0;1;?
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;?;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;?;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
?;?;0;1;0
0;132675;0;1;0
0;126585;0;1;?
0;126585;0;?;0
0;123453;0;1;0
?;117218;0;1;0
0;113477;0;1;0
0;?;0;1;?
0;107387;0;1;0
0;101210;?;1;0
0;97614;0;1;0
0;97614;0;1;0
0;91698;0;1;0
0;91698;0;?;?
0;85550;0;1;0
0;82012;?;1;0
0;75777;0;1;0
0;72500;0;1;0
0;72500;0;1;0
0;66265;0;1;0
0;62408;0;1;0
0;56086;0;1;?
0;56086;0;1;0
0;56086;0;1;0
0;46255;0;1;0
0;46255;0;1;0
0;40339;0;1;0
0;37120;0;?;0
0;30653;0;1;0
0;30653;0;?;0
0;?;0;1;0
0;22069;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;?;0
0;?;0;1;0
0;22011;?;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
?;22011;0;1;0
?;22011;0;1;0
0;25114;0;1;0
0;25114;?;1;0
?;28884;0;1;0
0;35206;0;?;0
0;38309;0;1;0
?;38309;0;?;0
?;45443;0;1;0
0;51591;?;1;0
0;54955;0;?;0
0;54955;0;?;?
0;61596;0;1;0
0;61596;0;?;0
0;64815;0;1;0
0;70963;?;1;0
0;74095;0;1;0
?;80968;0;1;0
0;80968;0;1;0
0;87116;0;1;0
0;?;0;1;0
?;97121;0;1;0
0;97121;0;1;0
0;100253;0;1;0
0;?;0;?;0
0;106575;0;1;0
0;110258;0;1;?
0;116580;0;1;0
0;116580;?;1;0
0;122902;0;?;0
0;126817;0;1;0
0;133458;0;1;0
0;133458;0;1;0
?;136329;0;1;0
0;143202;0;1;0
0;146566;0;1;0
0;153062;0;1;?
?;153062;0;1;0
0;158804;0;1;?
?;158804;0;1;0
0;162806;0;1;0
0;168983;?;1;0
?;172028;0;1;0
0;172028;0;1;0
0;?;0;?;0
0;185223;0;1;0
0;188587;0;1;0
0;188587;0;1;0
0;195054;0;1;0
0;198331;0;1;0
0;204740;0;1;0
?;207872;0;1;0
0;?;?;1;0
?;207872;0;?;0
0;214658;0;1;0
0;220748;0;1;0
?;223793;0;1;0
0;223793;0;1;0
0;230579;0;1;0
0;236988;0;1;0
0;239859;0;1;0
0;246587;0;1;?
0;246587;?;1;0
0;?;0;1;0
0;255867;0;1;0
0;259869;0;1;0
0;?;0;1;0
0;266191;0;1;?
0;?;0;1;0
0;272281;0;1;0
0;275964;0;?;0
0;282344;0;1;0
?;282344;0;1;0
0;285795;0;1;0
0;292581;?;1;0
0;298903;0;1;0
0;302209;?;1;0
0;302209;0;1;0
?;308908;0;1;0
0;312504;0;1;0
0;?;0;1;0
0;318681;0;1;0
?;?;?;1;?
0;321871;0;1;0
0;328425;0;1;0
0;334428;0;1;0
0;337647;?;1;0
?;344114;0;1;0
0;344114;?;1;0
0;350204;0;1;0
0;353568;0;1;0
0;360528;1;0;1
0;360528;1;0;1
0;?;?;0;1
0;363486;1;0;1
0;369634;1;0;1
0;372998;1;0;?
0;?;1;0;1
0;?;1;0;1
0;385816;?;0;1
0;389354;1;0;1
0;389992;1;0;?
0;389992;1;?;1
1;389992;?;0;1
?;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;?;0;1
1;389992;1;0;1
1;?;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
?;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
?;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
?;386715;1;0;1
0;386715;1;0;1
?;383525;1;0;1
0;377203;1;0;1
?;374071;1;0;1
0;367198;1;0;1
0;367198;1;0;1
0;361282;1;0;1
0;358005;1;0;1
0;351045;1;0;1
0;351045;1;0;1
0;347913;1;1;0
0;347913;1;1;0
0;341591;1;1;0
0;334950;1;1;0
0;331905;1;1;0
0;331905;1;1;0
0;325583;1;1;0
?;?;1;?;0
0;315752;1;1;0
0;309343;1;1;0
0;?;1;1;0
0;305341;1;1;0
0;?;1;1;0
0;?;1;1;0
0;296003;1;1;0
0;296003;1;1;0
0;289420;1;1;0
0;286085;?;1;0
0;279763;1;1;?
0;273267;1;1;0
0;273267;?;1;0
0;270164;1;1;0
0;263668;1;1;0
0;263668;1;1;0
0;260014;1;1;0
0;260014;1;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;?
?;260014;0;?;0
?;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;?;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;?;0
?;260014;0;1;0
0;260014;?;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;?;1;0
?;260014;0;1;0
0;?;0;1;?
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;?
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;?;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
?;260014;0;1;0
?;260014;0;1;0
?;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;?;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;?
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;?;0;1;0
0;?;?;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;?;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;258796;0;1;0
0;254910;0;1;0
0;?;0;1;0
0;248675;0;1;0
0;242498;0;1;0
0;238757;0;1;0
?;238757;0;1;0
0;232348;0;?;0
0;232348;?;1;0
0;229071;0;1;0
0;222024;0;1;0
0;218747;0;1;0
0;212831;0;1;0
?;212831;?;1;0
0;206103;0;1;0
0;202826;?;1;0
0;196330;0;1;0
0;193227;0;1;0
0;?;0;?;0
0;186818;0;1;0
0;183367;0;1;0
0;183367;0;1;0
0;?;0;?;0
0;177045;0;1;0
0;170491;0;1;0
0;167388;0;1;0
?;161443;0;1;0
0;154744;0;1;?
?;?;0;1;0
0;151612;0;1;0
0;145203;0;1;0
0;142245;0;1;0
0;135691;0;1;?
0;135691;0;1;0
0;?;0;1;0
0;129050;0;1;0
0;126005;0;1;0
0;119277;0;1;0
0;119277;0;1;0
0;113361;0;1;0
0;110316;0;1;0
0;103617;0;?;0
0;103617;0;1;0
0;100340;0;?;0
0;94250;?;1;0
0;94250;0;1;0
?;83839;?;1;0
0;83839;0;1;0
?;77604;0;1;?
?;77604;0;1;0
0;73776;0;1;0
0;67193;0;1;0
?;64090;?;1;0
?;64090;0;1;0
0;57275;0;1;0
0;54317;0;?;0
0;47908;0;1;0
0;47908;0;1;0
0;42166;0;1;0
0;38251;?;1;0
?;31929;?;?;0
0;28797;0;1;0
?;28797;0;?;0
0;28797;0;1;0
0;22069;0;?;0
0;22011;?;1;0
0;22011;0;?;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;?;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;?;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22127;0;1;0
0;22127;?;1;?
0;27434;0;1;0
0;27434;0;1;?
0;33843;0;1;0
0;37613;0;1;0
0;43442;0;1;0
0;43442;0;1;0
0;49590;?;1;0
0;53273;0;1;0
0;59682;0;1;?
0;63191;0;1;0
?;63191;0;1;0
0;69774;0;?;0
?;73196;0;1;0
0;79054;0;1;0
0;79054;0;1;0
?;85608;0;1;0
0;88798;0;1;0
0;88798;0;?;0
0;94888;0;1;0
0;98339;0;1;0
0;98339;0;1;0
0;105038;0;1;0
0;111447;0;1;0
?;114724;0;1;0
0;114724;?;?;0
0;?;0;1;0
0;124729;0;1;0
0;130732;0;1;0
0;134879;0;1;0
0;134879;0;1;0
0;141288;0;1;0
0;147146;0;1;0
0;147146;?;?;0
0;150655;0;1;0
0;150655;0;1;0
0;156745;0;?;0
0;162893;0;1;0
0;?;0;?;0
0;166170;0;1;0
0;173130;0;1;0
0;?;?;1;0
0;182352;?;1;0
0;189544;0;1;0
0;189544;0;1;0
0;?;0;1;0
0;198331;0;1;0
0;198331;0;1;0
?;202275;0;1;?
0;208423;0;1;0
0;208423;0;1;0
0;214571;0;1;0
0;218341;0;1;0
0;224750;0;1;0
?;224750;0;1;0
0;228433;0;1;?
0;235132;0;1;0
0;238177;0;1;0
0;?;0;1;0
0;244354;0;1;0
0;247399;0;?;?
0;254359;0;1;0
0;260739;0;1;0
0;260739;0;1;0
0;260739;0;1;0
0;263697;0;1;0
0;270338;0;1;0
0;273644;0;1;0
0;273644;0;1;0
?;279966;0;1;0
?;286665;0;1;0
0;289884;0;1;0
0;295945;0;1;0
0;300034;0;1;0
0;300034;0;1;0
0;305950;0;1;?
0;312040;0;1;0
0;312040;0;1;0
0;315636;0;1;0
0;315636;?;1;0
?;321871;0;1;?
0;327787;0;1;0
0;331470;0;1;0
0;337560;?;1;0
0;337560;?;1;0
?;343969;?;?;0
?;347710;0;1;0
0;354032;0;1;?
0;354032;0;1;0
?;357251;0;1;0
0;363399;0;?;0
0;363399;0;1;0
0;?;0;1;0
0;373259;0;1;0
?;373259;0;1;0
0;379320;?;1;0
0;383003;0;1;0
0;389296;?;1;0
0;389296;0;1;0
0;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;?
1;?;0;1;?
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;?;0
1;389992;0;1;0
1;389992;?;?;0
?;389992;0;1;?
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;?
1;389992;0;1;0
0;?;0;1;0
0;383351;0;1;0
0;379204;0;1;?
0;373056;0;1;?
0;373056;0;1;0
0;369605;0;1;?
0;362732;0;1;0
?;359687;0;1;0
?;353684;0;1;0
0;353684;0;1;0
0;346869;0;1;0
0;346869;0;1;0
0;343592;0;1;0
0;337676;0;?;0
0;337676;0;1;0
0;334486;0;1;0
0;327526;0;1;0
0;321523;0;1;0
0;318478;0;1;0
0;318478;0;1;0
?;311750;0;1;0
0;305428;0;1;0
0;302006;?;1;0
0;302006;0;1;0
0;?;0;1;0
0;298381;0;1;0
0;291682;0;1;0
0;285679;0;1;0
0;282141;0;1;0
0;282141;0;1;0
0;?;0;1;0
0;269903;0;1;0
0;266945;0;1;0
0;260304;0;1;0
0;260304;0;1;0
0;?;?;?;0
0;250618;0;1;?
0;246703;0;1;0
0;246703;0;1;0
0;240468;0;?;0
0;234465;0;1;0
0;234465;0;1;0
0;230695;0;1;0
0;224547;0;1;0
0;224547;0;1;0
?;218457;0;1;0
0;214774;0;1;0
0;208539;0;1;0
0;208539;0;1;0
0;205407;0;?;0
0;198389;0;1;0
?;195344;0;1;?
0;?;0;1;0
0;188790;0;1;0
0;181888;0;1;0
0;181888;?;1;0
0;178843;?;1;0
0;172608;0;?;0
0;172608;0;?;0
0;169244;0;1;0
?;161965;0;1;0
0;158775;0;1;0
0;152859;0;1;0
0;152859;?;1;0
0;149089;0;1;0
0;142680;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;?;1;?
0;?;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;?;0;1;0
0;?;0;1;0
0;?;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;?;0
0;?;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;?;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;?
0;140012;0;?;0
0;140012;0;1;0
?;?;0;1;0
0;140012;0;?;0
0;140012;0;?;0
0;140012;0;1;0
?;?;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;?;1;?
?;?;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
?;140012;?;1;?
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;?;0
?;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;137315;?;1;0
?;134357;0;1;0
0;134357;0;?;0
0;128093;?;1;0
0;124352;0;1;0
0;118349;0;1;0
0;112346;0;1;0
0;108489;0;1;?
0;108489;0;1;?
0;102515;0;1;0
0;96338;0;1;0
0;92655;0;1;0
0;86420;0;1;?
0;86420;0;1;0
0;86420;0;1;0
0;80417;0;1;?
0;76734;0;1;0
0;70499;0;?;0
0;67367;0;1;0
0;67367;0;1;0
0;60668;0;1;0
0;54578;0;1;0
0;51446;0;1;0
0;51446;0;1;0
0;44892;0;1;?
0;41702;0;1;0
?;35699;0;1;0
0;35699;0;1;0
0;35699;0;1;?
0;32335;0;?;0
0;25520;0;1;0
0;22475;0;1;?
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;?;0
0;22011;?;1;0
?;22011;0;?;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
?;23229;0;1;?
0;23229;0;1;0
0;29667;0;1;?
0;33118;0;1;0
0;39208;0;1;0
0;42717;0;1;0
0;42717;0;1;?
0;49271;0;1;0
0;55129;0;1;0
0;58638;0;1;0
0;58638;0;1;0
0;65453;0;?;0
0;68962;0;1;?
0;68962;0;1;0
?;?;0;1;0
0;81751;0;1;0
?;81751;0;1;0
0;85115;0;1;0
0;91379;0;1;0
?;94482;0;1;0
0;101442;0;1;0
0;101442;0;1;0
0;107213;0;1;0
0;110403;0;?;0
0;117044;0;1;0
0;117044;?;?;0
0;120263;0;1;0
0;126092;0;1;0
0;132965;0;1;0
0;132965;0;1;0
0;136242;0;1;0
0;136242;0;1;0
0;142100;0;1;0
0;146247;0;1;0
0;151931;0;?;0
0;151931;0;1;0
0;158108;0;1;0
0;162023;0;1;0
0;167852;0;1;?
0;173942;0;1;0
0;173942;0;1;0
0;173942;?;1;0
0;177451;0;1;0
?;?;0;1;0
0;189544;0;1;0
0;192647;0;1;0
0;192647;0;?;?
0;?;0;1;0
0;204972;0;1;?
0;208017;0;1;0
0;208017;0;1;0
0;215064;?;1;0
0;218196;0;1;0
0;224431;0;1;0
0;227940;0;1;0
0;227940;0;?;0
0;234581;0;1;0
0;?;0;1;0
0;240671;0;1;0
0;244441;0;1;0
0;250357;0;1;0
0;250357;0;1;0
?;256360;0;1;0
0;259463;?;1;0
0;266017;0;?;?
0;266017;0;1;0
0;269062;0;1;0
?;275239;0;1;?
0;281967;?;1;0
0;285302;0;1;0
0;285302;0;1;0
0;285302;0;1;0
0;291073;0;1;0
0;291073;0;1;0
0;301310;0;?;0
0;301310;?;1;0
0;307226;0;1;?
0;310677;0;?;0
0;316680;0;1;0
0;?;0;1;0
0;323002;?;1;0
0;326366;?;1;0
0;333413;?;1;0
0;336603;0;1;?
0;336603;0;1;0
0;336603;0;1;0
0;342606;0;1;0
0;346347;?;?;0
0;352669;0;1;0
0;358933;0;1;0
0;358933;?;1;0
0;362616;1;0;1
?;368851;1;0;1
0;374680;1;0;1
0;377957;1;0;1
0;377957;1;0;1
0;384598;?;0;1
0;384598;1;0;1
0;387498;1;0;1
0;389992;1;0;1
1;389992;1;0;1
1;?;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;?
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;?;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;1
0;389731;1;0;1
0;384337;?;0;1
0;384337;1;0;1
0;380567;1;0;1
0;380567;1;0;1
0;374477;1;0;1
0;368648;1;0;1
0;364791;1;0;1
0;364791;?;?;1
0;358788;1;0;1
0;352872;1;0;1
0;349914;1;1;0
0;343128;1;1;0
0;?;1;1;0
0;337125;?;1;0
0;333993;?;1;0
0;327352;1;1;0
0;324075;1;1;0
0;324075;1;?;0
0;324075;?;1;0
0;317985;1;1;0
0;311199;1;1;?
0;308328;1;1;0
0;308328;1;1;0
0;302006;1;1;?
0;298323;1;1;0
0;292320;1;1;0
0;?;1;1;0
0;285998;1;1;?
0;285998;1;1;0
0;282315;1;1;0
0;276312;1;1;0
0;273180;1;1;0
0;?;1;1;0
0;265988;1;1;0
0;260391;1;1;0
0;260014;1;?;0
0;260014;1;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;?
0;?;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
?;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
?;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
