NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;684.0;7.5;9.4;44.7;0.5279;1083.0;1222.0;880.0;1367.0;1.9;173.0;269.0
-200.0;745.0;?;8.5;45.8;0.5108;1026.0;1141.0;816.0;1230.0;1.7;169.0;244.0
-200.0;643.0;8.3;7.8;50.0;0.53;1124.0;1228.0;913.0;1396.0;2.2;174.0;293.0
-200.0;756.0;5.1;7.7;49.7;0.5242;1012.0;1120.0;770.0;1191.0;1.6;-200.0;-200.0
-200.0;775.0;4.9;8.2;46.9;0.5099;993.0;1067.0;758.0;1009.0;1.5;?;177.0
-200.0;978.0;1.9;8.4;48.6;0.5375;894.0;947.0;580.0;572.0;0.8;72.0;?
-200.0;1148.0;1.0;8.0;54.7;?;881.0;918.0;501.0;?;0.5;40.0;42.0
-200.0;1142.0;1.1;7.8;55.7;0.5914;?;920.0;506.0;453.0;0.5;56.0;61.0
-200.0;1065.0;1.5;8.0;53.8;0.5796;919.0;941.0;541.0;520.0;0.7;81.0;101.0
-200.0;1035.0;1.6;8.8;50.7;0.5752;919.0;949.0;552.0;531.0;0.7;81.0;98.0
-200.0;944.0;2.3;10.1;47.6;0.587;947.0;990.0;604.0;579.0;0.9;88.0;114.0
-200.0;?;2.5;10.6;45.8;0.5838;946.0;996.0;620.0;570.0;1.0;94.0;118.0
?;916.0;2.5;9.1;56.2;0.6515;976.0;1023.0;623.0;571.0;1.1;97.0;120.0
-200.0;891.0;2.8;7.9;66.5;?;1024.0;1037.0;636.0;582.0;1.1;112.0;151.0
-200.0;919.0;2.4;?;65.0;0.6991;1007.0;1017.0;613.0;551.0;1.0;104.0;?
-200.0;?;3.3;8.4;61.0;0.6721;1038.0;1042.0;671.0;634.0;?;107.0;145.0
-200.0;854.0;3.2;8.6;57.3;0.6429;1013.0;1037.0;665.0;633.0;1.3;114.0;156.0
-200.0;915.0;2.8;8.4;56.3;0.6227;?;1009.0;640.0;613.0;1.2;115.0;151.0
-200.0;853.0;3.4;8.0;57.7;0.6222;1006.0;1033.0;675.0;?;1.3;127.0;173.0
-200.0;906.0;2.9;7.1;?;0.6341;997.0;?;647.0;649.0;1.1;119.0;154.0
?;801.0;4.6;7.4;59.3;0.6123;1040.0;1076.0;745.0;841.0;1.5;149.0;221.0
-200.0;851.0;3.8;7.7;56.9;0.5994;1001.0;1029.0;699.0;795.0;1.4;140.0;193.0
-200.0;898.0;3.1;7.7;54.4;0.5753;965.0;984.0;661.0;638.0;1.1;105.0;130.0
-200.0;876.0;3.7;?;53.0;0.5572;976.0;1003.0;694.0;663.0;1.3;116.0;156.0
-200.0;877.0;3.3;6.7;?;0.6188;1010.0;1009.0;671.0;610.0;1.4;112.0;148.0
-200.0;1005.0;2.1;6.6;61.9;0.6056;948.0;946.0;588.0;480.0;1.1;80.0;93.0
-200.0;1130.0;1.2;5.7;70.3;0.6498;936.0;910.0;?;404.0;0.8;59.0;66.0
-200.0;1273.0;0.7;4.5;79.2;0.6751;919.0;886.0;464.0;357.0;0.6;-200.0;-200.0
-200.0;1317.0;0.5;4.0;81.5;0.6712;910.0;879.0;?;348.0;-200.0;36.0;38.0
-200.0;1129.0;?;3.9;81.5;0.6653;947.0;907.0;502.0;399.0;0.5;49.0;50.0
-200.0;987.0;2.1;3.3;84.3;0.6617;?;949.0;589.0;464.0;0.6;63.0;77.0
-200.0;766.0;5.5;4.2;80.9;0.6742;1129.0;1054.0;786.0;699.0;1.2;123.0;183.0
-200.0;609.0;10.9;5.1;75.0;0.6646;?;1214.0;1010.0;1006.0;2.2;164.0;256.0
-200.0;566.0;13.3;4.6;77.6;0.6651;1375.0;1253.0;1095.0;1206.0;2.9;218.0;355.0
-200.0;614.0;9.6;3.8;84.3;0.6811;1260.0;1197.0;964.0;1122.0;2.9;254.0;491.0
-200.0;684.0;7.0;6.2;77.4;0.7383;1196.0;1156.0;859.0;1069.0;2.0;210.0;387.0
-200.0;694.0;?;7.7;67.6;0.7133;1199.0;1132.0;837.0;1062.0;1.7;208.0;384.0
-200.0;623.0;9.3;8.1;64.8;0.7039;1303.0;1207.0;950.0;1162.0;2.2;204.0;368.0
-200.0;664.0;7.9;8.1;64.0;0.6942;1227.0;1127.0;896.0;1010.0;1.8;172.0;258.0
-200.0;694.0;?;6.9;71.3;0.7118;1184.0;1112.0;851.0;931.0;1.6;157.0;231.0
-200.0;641.0;8.6;7.0;73.7;0.7425;1272.0;1186.0;925.0;1025.0;1.9;181.0;290.0
-200.0;618.0;10.0;7.3;70.0;0.7195;1290.0;1192.0;976.0;1110.0;2.2;194.0;335.0
-200.0;656.0;?;5.8;77.8;0.7223;1281.0;1177.0;931.0;979.0;2.2;193.0;293.0
-200.0;469.0;20.2;5.4;80.9;0.7293;1682.0;1478.0;1301.0;1409.0;4.9;252.0;526.0
-200.0;466.0;19.7;5.5;79.8;0.7261;1633.0;1486.0;1289.0;1438.0;6.3;?;607.0
-200.0;680.0;7.1;5.6;74.0;0.6808;1194.0;1118.0;863.0;1083.0;2.7;?;326.0
-200.0;811.0;?;5.6;71.9;0.6604;1082.0;1019.0;730.0;916.0;1.4;143.0;188.0
-200.0;?;2.9;6.4;?;0.6848;1046.0;961.0;643.0;?;1.2;124.0;163.0
-200.0;1015.0;2.1;6.3;70.1;0.6733;1015.0;931.0;591.0;704.0;0.8;89.0;102.0
-200.0;992.0;2.1;4.4;80.5;0.6825;1032.0;938.0;592.0;668.0;0.8;?;95.0
-200.0;?;1.1;3.9;83.1;0.6787;?;888.0;511.0;512.0;0.7;?;71.0
-200.0;1327.0;0.6;2.5;86.6;0.6407;908.0;844.0;454.0;385.0;0.4;-200.0;-200.0
-200.0;1349.0;0.5;3.4;85.4;0.6736;918.0;?;440.0;377.0;0.4;46.0;46.0
-200.0;1152.0;1.0;3.3;84.5;0.6608;956.0;905.0;503.0;467.0;0.5;60.0;62.0
-200.0;929.0;2.6;3.4;84.5;0.664;1035.0;987.0;628.0;691.0;0.9;117.0;?
-200.0;690.0;6.7;3.4;84.5;0.6677;1180.0;1124.0;842.0;981.0;1.5;178.0;313.0
-200.0;490.0;16.7;4.1;82.7;0.682;1523.0;1408.0;1200.0;1369.0;3.8;?;687.0
-200.0;418.0;24.0;4.6;80.3;0.6889;1789.0;1501.0;1403.0;1589.0;5.4;?;757.0
-200.0;528.0;15.0;6.1;74.0;0.7025;1435.0;1266.0;1149.0;1370.0;3.5;255.0;559.0
-200.0;725.0;6.9;9.1;58.4;0.6787;1140.0;1082.0;855.0;1005.0;1.7;201.0;286.0
-200.0;653.0;9.1;11.4;48.9;0.658;1225.0;1123.0;942.0;1105.0;2.0;208.0;324.0
-200.0;611.0;10.0;8.3;64.4;0.7072;1282.0;1174.0;979.0;1142.0;2.1;?;316.0
-200.0;573.0;12.9;6.5;71.0;0.6903;1355.0;1209.0;1082.0;1105.0;3.0;238.0;407.0
-200.0;657.0;9.0;6.6;71.1;0.6973;1245.0;1120.0;940.0;917.0;2.1;201.0;305.0
-200.0;613.0;10.9;7.4;69.3;0.7165;1305.0;1174.0;1010.0;1050.0;2.5;218.0;360.0
-200.0;702.0;?;6.4;70.6;?;1177.0;1068.0;896.0;848.0;2.2;222.0;339.0
-200.0;650.0;10.2;5.8;72.5;0.6718;1236.0;1146.0;985.0;952.0;2.4;206.0;304.0
-200.0;601.0;13.2;5.6;71.6;0.6556;1335.0;1204.0;1089.0;1059.0;3.6;251.0;397.0
-200.0;717.0;8.1;4.2;77.8;0.6491;1141.0;1062.0;903.0;720.0;2.6;190.0;270.0
?;680.0;8.5;4.3;79.5;0.6648;?;1122.0;919.0;981.0;2.7;218.0;339.0
-200.0;903.0;3.6;4.5;75.5;0.6429;1005.0;940.0;686.0;648.0;1.4;150.0;190.0
-200.0;995.0;2.6;4.4;77.1;0.6523;986.0;935.0;628.0;611.0;0.9;111.0;126.0
-200.0;852.0;4.3;4.2;78.2;0.6506;1050.0;1011.0;725.0;773.0;?;142.0;189.0
-200.0;907.0;3.2;4.0;79.3;0.6517;?;952.0;665.0;703.0;?;119.0;146.0
-200.0;1063.0;1.8;3.9;?;0.643;951.0;899.0;572.0;560.0;0.8;87.0;98.0
-200.0;1161.0;1.4;3.5;80.6;0.6403;948.0;880.0;533.0;499.0;0.6;-200.0;-200.0
-200.0;1132.0;1.2;3.2;82.8;0.6426;959.0;882.0;516.0;575.0;0.6;70.0;75.0
-200.0;1261.0;0.7;4.1;76.0;0.6304;894.0;844.0;466.0;478.0;0.6;68.0;?
?;1251.0;1.0;?;75.9;0.6311;912.0;860.0;497.0;442.0;0.6;66.0;72.0
-200.0;1084.0;2.2;4.5;76.3;?;994.0;917.0;597.0;602.0;0.7;117.0;152.0
-200.0;719.0;7.7;4.4;79.1;0.6687;1208.0;1126.0;886.0;936.0;1.7;197.0;337.0
-200.0;740.0;6.2;4.3;79.8;0.6706;1114.0;?;820.0;870.0;1.9;198.0;360.0
-200.0;881.0;3.8;3.1;83.0;0.6419;1022.0;944.0;697.0;688.0;?;167.0;243.0
-200.0;895.0;3.6;2.8;83.9;0.6326;1004.0;955.0;687.0;706.0;1.3;180.0;277.0
-200.0;900.0;3.7;3.9;79.5;0.6482;1020.0;992.0;694.0;756.0;1.2;169.0;266.0
-200.0;701.0;8.3;5.1;74.5;0.6621;1192.0;1090.0;910.0;974.0;1.9;210.0;?
-200.0;629.0;10.1;5.7;72.5;0.6686;?;1151.0;983.0;1121.0;2.5;232.0;375.0
-200.0;638.0;9.9;5.6;74.6;?;1243.0;1148.0;975.0;1064.0;2.3;223.0;349.0
-200.0;653.0;9.2;5.4;75.9;0.6875;1231.0;1140.0;946.0;1076.0;2.3;224.0;377.0
-200.0;632.0;10.3;4.9;78.2;0.6826;1254.0;1160.0;990.0;1090.0;2.5;?;403.0
-200.0;610.0;11.4;4.8;79.0;?;1289.0;1167.0;1027.0;1119.0;2.8;249.0;422.0
-200.0;?;?;4.8;78.6;0.6826;1317.0;1194.0;1038.0;1181.0;2.7;223.0;388.0
-200.0;590.0;12.6;4.6;78.2;0.6686;1331.0;1224.0;1071.0;1240.0;3.1;244.0;431.0
?;619.0;11.4;4.2;79.7;0.6647;1264.0;?;1028.0;1254.0;?;243.0;425.0
-200.0;657.0;9.6;?;78.9;0.6621;1212.0;?;962.0;1192.0;2.6;226.0;?
-200.0;825.0;4.6;4.2;77.9;0.6479;1053.0;1016.0;?;1020.0;1.5;167.0;231.0
-200.0;831.0;?;3.2;83.0;0.645;1051.0;?;750.0;916.0;1.6;172.0;248.0
-200.0;977.0;2.6;5.1;74.5;0.6626;983.0;937.0;625.0;798.0;1.1;120.0;142.0
-200.0;956.0;2.9;4.0;80.8;0.6666;1023.0;949.0;647.0;762.0;0.9;100.0;117.0
-200.0;1080.0;1.5;4.3;81.0;0.677;964.0;895.0;545.0;685.0;0.7;-200.0;-200.0
-200.0;1148.0;1.3;2.9;85.3;0.6503;960.0;884.0;528.0;619.0;-200.0;86.0;96.0
-200.0;1135.0;1.2;3.3;84.5;0.6612;962.0;883.0;518.0;606.0;0.6;81.0;87.0
-200.0;937.0;3.0;3.6;84.4;?;1051.0;968.0;652.0;788.0;0.8;131.0;197.0
?;755.0;5.5;3.8;83.8;0.6771;1146.0;1071.0;787.0;947.0;1.5;170.0;290.0
-200.0;555.0;12.9;4.1;?;0.6819;1400.0;1310.0;1082.0;1254.0;3.1;267.0;621.0
-200.0;522.0;14.5;3.9;83.9;0.6847;1439.0;1332.0;1132.0;1352.0;3.8;269.0;?
?;640.0;9.0;4.1;83.9;0.6967;1228.0;1178.0;939.0;1165.0;2.7;244.0;573.0
-200.0;728.0;6.5;4.6;82.0;0.6997;1142.0;1093.0;?;1025.0;1.8;232.0;414.0
-200.0;770.0;5.4;5.5;79.5;0.7238;1117.0;1060.0;784.0;941.0;1.4;196.0;314.0
-200.0;697.0;7.4;?;76.2;0.7519;1206.0;?;873.0;1000.0;1.7;195.0;317.0
?;685.0;7.7;?;69.0;0.7394;1223.0;1118.0;888.0;962.0;1.9;189.0;290.0
-200.0;612.0;?;8.5;66.3;0.7387;1299.0;1205.0;?;1214.0;2.2;212.0;385.0
-200.0;537.0;13.3;7.6;70.8;0.7399;1364.0;1274.0;1094.0;1428.0;3.0;267.0;507.0
-200.0;525.0;?;7.2;72.4;0.7372;1388.0;1301.0;1092.0;1484.0;3.0;262.0;534.0
-200.0;468.0;17.5;6.7;74.2;0.7326;1503.0;1405.0;?;1658.0;3.9;270.0;601.0
-200.0;473.0;17.7;6.1;75.8;0.7184;1522.0;1375.0;1230.0;1632.0;4.0;260.0;583.0
?;485.0;17.5;6.3;74.9;0.7187;1492.0;1367.0;1225.0;1628.0;3.9;265.0;551.0
-200.0;531.0;14.1;6.0;78.0;0.7345;1399.0;1324.0;1121.0;1481.0;3.5;262.0;547.0
-200.0;?;8.4;5.6;81.2;0.7443;1218.0;1170.0;917.0;1205.0;2.4;227.0;385.0
-200.0;681.0;7.9;5.5;81.5;0.7393;1201.0;1169.0;895.0;1106.0;2.1;192.0;318.0
-200.0;657.0;8.1;5.3;84.1;0.753;1215.0;1181.0;905.0;1106.0;2.5;202.0;356.0
-200.0;692.0;7.1;5.2;83.9;0.7487;1181.0;1146.0;860.0;1092.0;2.1;189.0;326.0
-200.0;767.0;5.2;5.1;83.5;0.7416;1127.0;1059.0;773.0;984.0;1.5;157.0;233.0
-200.0;854.0;3.4;5.0;82.9;0.73;1046.0;1010.0;679.0;889.0;1.1;-200.0;-200.0
?;863.0;3.4;5.0;82.5;0.7265;1053.0;1007.0;677.0;848.0;1.0;97.0;?
-200.0;991.0;2.1;5.0;82.8;0.7273;1025.0;932.0;595.0;771.0;0.8;100.0;120.0
?;872.0;4.1;5.2;80.7;0.7219;1095.0;998.0;717.0;?;1.0;146.0;?
-200.0;751.0;6.1;5.3;80.2;0.7179;1161.0;?;819.0;1003.0;1.4;175.0;303.0
-200.0;494.0;18.7;5.7;79.7;0.734;1568.0;1424.0;1260.0;1442.0;3.6;-200.0;-200.0
-200.0;411.0;27.9;6.2;76.8;0.7355;1868.0;1527.0;1502.0;1727.0;5.8;-200.0;-200.0
-200.0;504.0;17.8;8.3;67.4;0.7384;1533.0;1364.0;?;1606.0;?;190.0;529.0
-200.0;615.0;11.8;10.8;52.1;0.6746;1324.0;1190.0;1044.0;1354.0;3.3;166.0;615.0
-200.0;771.0;6.6;13.0;40.3;0.6028;1084.0;1021.0;839.0;914.0;1.7;153.0;298.0
-200.0;707.0;8.4;10.9;44.8;0.5849;1122.0;1051.0;914.0;913.0;2.1;167.0;317.0
-200.0;727.0;7.6;11.5;42.1;0.5706;1097.0;1021.0;882.0;847.0;2.2;137.0;305.0
-200.0;762.0;6.7;12.5;38.5;0.5568;1067.0;1016.0;842.0;778.0;1.8;140.0;253.0
-200.0;723.0;7.9;12.6;38.5;0.5586;1104.0;1040.0;893.0;835.0;2.0;150.0;296.0
?;710.0;8.4;12.3;38.4;0.5488;1124.0;1089.0;916.0;903.0;2.3;152.0;293.0
-200.0;631.0;12.1;10.2;43.1;0.5366;1233.0;1148.0;1054.0;1157.0;2.8;177.0;353.0
-200.0;625.0;12.6;8.6;48.2;0.5385;1229.0;1162.0;1070.0;1237.0;3.4;189.0;399.0
-200.0;609.0;13.6;7.8;50.8;0.5384;1309.0;1197.0;1102.0;1253.0;4.0;195.0;454.0
-200.0;735.0;?;7.3;52.8;0.5404;1098.0;1059.0;905.0;1130.0;2.3;179.0;356.0
-200.0;629.0;11.2;6.2;62.4;0.5958;1233.0;1207.0;1023.0;1373.0;2.7;?;473.0
-200.0;648.0;10.1;5.1;68.2;0.6033;1193.0;1188.0;983.0;1338.0;2.7;170.0;482.0
-200.0;687.0;8.8;4.7;69.0;0.5936;1133.0;1153.0;933.0;1268.0;2.8;161.0;443.0
-200.0;?;6.8;4.0;69.8;?;1063.0;1061.0;849.0;1125.0;2.1;145.0;373.0
-200.0;771.0;6.4;3.4;71.3;0.5626;1063.0;1028.0;831.0;1054.0;1.9;136.0;320.0
?;729.0;6.7;2.8;74.0;0.5591;1061.0;1082.0;843.0;1090.0;2.1;?;-200.0
-200.0;784.0;5.2;2.3;75.1;0.5514;1004.0;1037.0;771.0;1029.0;1.7;122.0;233.0
-200.0;897.0;3.6;3.8;66.2;0.5359;947.0;942.0;688.0;882.0;1.3;115.0;161.0
?;993.0;2.7;4.6;60.5;0.5173;897.0;904.0;633.0;717.0;0.9;?;137.0
-200.0;1121.0;1.9;5.7;54.3;0.5022;855.0;855.0;578.0;599.0;1.0;108.0;144.0
-200.0;966.0;3.9;6.2;51.3;0.488;926.0;914.0;705.0;687.0;1.0;124.0;182.0
-200.0;899.0;4.1;6.7;49.5;0.4892;927.0;933.0;714.0;706.0;1.5;133.0;227.0
-200.0;?;3.7;8.8;45.0;0.5114;912.0;942.0;696.0;682.0;1.5;124.0;203.0
-200.0;924.0;3.6;9.6;43.5;0.5202;909.0;943.0;?;629.0;1.4;116.0;179.0
-200.0;892.0;4.1;?;43.3;0.5238;939.0;?;717.0;664.0;2.4;113.0;171.0
-200.0;868.0;4.5;9.9;43.5;0.53;972.0;971.0;739.0;664.0;2.8;117.0;181.0
-200.0;863.0;4.5;9.8;44.1;0.5332;953.0;954.0;735.0;630.0;2.9;118.0;175.0
-200.0;962.0;2.9;9.7;45.1;0.5417;906.0;929.0;645.0;524.0;2.6;108.0;148.0
-200.0;955.0;3.1;9.0;47.3;0.542;911.0;933.0;660.0;488.0;2.5;98.0;?
-200.0;888.0;3.9;7.4;56.0;0.5797;961.0;967.0;704.0;609.0;2.7;117.0;162.0
-200.0;863.0;4.2;6.4;61.7;0.5956;974.0;987.0;723.0;?;2.8;126.0;185.0
-200.0;821.0;5.2;6.8;58.0;0.5758;1008.0;1003.0;772.0;788.0;3.0;142.0;234.0
-200.0;663.0;10.2;7.3;56.7;0.5806;1188.0;1138.0;986.0;1030.0;3.7;157.0;275.0
-200.0;?;8.1;7.2;56.7;0.579;1106.0;1087.0;903.0;1026.0;?;161.0;272.0
-200.0;689.0;8.5;6.7;59.1;0.5848;1139.0;?;920.0;1182.0;?;?;331.0
-200.0;637.0;10.7;5.9;62.1;0.5808;1224.0;1191.0;1005.0;1284.0;4.3;166.0;347.0
-200.0;612.0;11.5;6.3;60.4;?;1230.0;1256.0;1032.0;1371.0;4.8;189.0;488.0
-200.0;679.0;9.5;5.5;60.2;0.5458;1121.0;1171.0;960.0;1234.0;4.2;184.0;?
-200.0;798.0;5.3;4.6;64.4;0.5525;1004.0;1016.0;780.0;1060.0;3.3;?;255.0
-200.0;790.0;5.8;3.5;?;0.5458;1022.0;1035.0;805.0;1038.0;3.0;-200.0;-200.0
-200.0;840.0;4.6;2.8;70.9;0.5383;979.0;980.0;744.0;970.0;-200.0;119.0;174.0
-200.0;988.0;2.7;3.7;65.9;0.5295;915.0;901.0;631.0;751.0;1.0;87.0;108.0
-200.0;949.0;3.1;1.6;74.3;0.5168;949.0;914.0;655.0;742.0;?;77.0;107.0
-200.0;900.0;3.2;1.4;76.3;0.5261;955.0;940.0;665.0;879.0;1.1;?;188.0
-200.0;894.0;3.6;2.5;69.5;0.5172;949.0;935.0;689.0;871.0;1.1;118.0;225.0
-200.0;891.0;3.7;3.7;64.8;0.5208;956.0;970.0;691.0;890.0;?;124.0;?
-200.0;739.0;6.4;7.8;49.9;0.5307;1053.0;1064.0;830.0;1059.0;1.7;144.0;270.0
-200.0;817.0;5.2;11.2;?;0.4936;972.0;1023.0;776.0;808.0;1.6;128.0;?
-200.0;888.0;3.9;12.6;30.6;0.446;884.0;955.0;706.0;616.0;1.4;120.0;168.0
-200.0;898.0;4.1;10.3;32.9;0.4131;?;943.0;714.0;609.0;1.8;131.0;191.0
-200.0;1012.0;?;10.0;35.5;0.4346;804.0;895.0;622.0;471.0;1.1;115.0;149.0
-200.0;1053.0;2.2;8.8;40.0;0.4538;803.0;890.0;601.0;391.0;0.9;82.0;101.0
-200.0;1033.0;2.3;8.3;40.3;0.4431;807.0;904.0;608.0;398.0;1.1;100.0;134.0
-200.0;1035.0;2.4;7.9;38.9;0.4141;791.0;888.0;611.0;419.0;1.1;111.0;150.0
?;1007.0;2.9;6.8;41.0;0.4072;822.0;905.0;648.0;509.0;1.2;132.0;188.0
-200.0;886.0;4.9;6.0;42.0;0.3962;884.0;974.0;757.0;723.0;1.6;155.0;254.0
-200.0;801.0;6.8;5.5;43.5;0.3963;955.0;1048.0;847.0;888.0;2.6;181.0;?
-200.0;975.0;3.1;4.6;46.8;0.4001;826.0;895.0;660.0;596.0;1.5;155.0;238.0
-200.0;1079.0;2.1;4.5;48.0;0.4085;793.0;875.0;?;451.0;1.0;105.0;128.0
-200.0;?;3.9;4.3;?;0.4069;870.0;943.0;703.0;581.0;1.3;119.0;169.0
-200.0;913.0;3.8;4.0;50.0;0.4115;878.0;947.0;697.0;698.0;1.6;150.0;215.0
-200.0;1119.0;?;4.0;52.9;0.4338;797.0;865.0;566.0;423.0;1.0;94.0;?
-200.0;1268.0;1.0;4.0;51.0;0.42;755.0;823.0;503.0;332.0;0.6;56.0;60.0
-200.0;1435.0;0.6;3.9;48.1;0.393;699.0;?;452.0;280.0;0.4;-200.0;-200.0
-200.0;1609.0;0.4;3.8;48.0;0.3879;667.0;781.0;425.0;261.0;0.3;28.0;29.0
-200.0;1664.0;0.3;3.6;50.3;?;669.0;781.0;409.0;252.0;0.3;25.0;25.0
-200.0;1665.0;0.2;2.8;52.6;0.3972;684.0;779.0;402.0;257.0;0.3;31.0;34.0
-200.0;1378.0;0.7;?;52.7;0.3908;732.0;817.0;462.0;308.0;0.4;66.0;89.0
?;1015.0;2.6;?;50.5;0.3804;837.0;893.0;629.0;456.0;1.0;111.0;212.0
-200.0;943.0;3.1;2.7;49.4;0.3714;842.0;883.0;659.0;527.0;1.2;122.0;216.0
-200.0;1040.0;2.3;3.3;45.2;0.354;780.0;839.0;608.0;475.0;1.0;115.0;191.0
-200.0;1084.0;2.0;3.1;?;0.3354;744.0;809.0;587.0;434.0;0.9;123.0;200.0
-200.0;1137.0;2.0;3.7;38.8;0.3123;726.0;805.0;584.0;385.0;0.8;119.0;164.0
-200.0;1016.0;3.1;4.0;36.8;0.3016;757.0;840.0;661.0;435.0;1.1;125.0;185.0
-200.0;1045.0;2.9;3.7;35.0;0.2823;731.0;812.0;646.0;421.0;1.0;110.0;156.0
-200.0;1134.0;2.1;3.4;32.4;0.2563;673.0;782.0;594.0;371.0;0.8;111.0;155.0
-200.0;1099.0;2.5;3.3;33.1;0.2592;699.0;799.0;617.0;382.0;0.9;114.0;158.0
-200.0;1093.0;2.8;2.6;35.1;0.2618;716.0;812.0;640.0;?;0.9;114.0;166.0
-200.0;849.0;6.7;2.1;36.6;0.2634;858.0;922.0;842.0;676.0;2.0;140.0;268.0
-200.0;790.0;8.1;1.6;37.9;0.2645;885.0;938.0;903.0;798.0;2.4;141.0;309.0
-200.0;814.0;7.4;?;38.0;0.2615;?;939.0;872.0;793.0;2.5;142.0;297.0
-200.0;1015.0;3.6;1.0;36.6;0.2456;727.0;?;687.0;573.0;1.6;?;225.0
-200.0;1183.0;1.9;1.1;35.4;0.2382;655.0;776.0;580.0;402.0;0.9;90.0;122.0
-200.0;?;1.4;1.0;34.3;0.2292;621.0;755.0;538.0;343.0;0.7;79.0;100.0
-200.0;1327.0;1.2;1.0;37.4;0.2487;642.0;766.0;515.0;322.0;0.6;69.0;86.0
-200.0;1364.0;?;0.7;41.2;0.2693;640.0;762.0;487.0;307.0;?;60.0;71.0
-200.0;1498.0;0.6;0.2;40.6;0.2566;602.0;736.0;453.0;268.0;0.4;37.0;39.0
-200.0;1791.0;0.2;0.1;40.0;?;559.0;715.0;387.0;227.0;0.2;-200.0;-200.0
-200.0;1804.0;0.2;-0.1;37.5;0.2326;551.0;716.0;390.0;221.0;0.2;27.0;29.0
-200.0;1727.0;0.3;-0.3;38.4;0.2347;561.0;731.0;408.0;225.0;0.2;30.0;32.0
-200.0;1677.0;0.3;-0.6;?;0.2404;579.0;?;407.0;232.0;0.2;33.0;37.0
-200.0;1361.0;1.0;-0.6;41.4;0.2478;652.0;779.0;500.0;?;0.5;?;134.0
-200.0;911.0;5.2;-0.2;40.2;0.2478;839.0;915.0;774.0;629.0;1.5;147.0;358.0
-200.0;853.0;6.1;0.6;36.8;0.2388;840.0;905.0;818.0;790.0;1.9;143.0;354.0
-200.0;988.0;3.6;2.8;30.3;0.2294;720.0;835.0;688.0;630.0;1.4;122.0;284.0
-200.0;?;2.3;3.1;29.1;0.224;660.0;798.0;609.0;472.0;0.9;109.0;?
-200.0;1181.0;1.9;3.3;29.2;0.2288;647.0;783.0;580.0;378.0;0.7;95.0;174.0
-200.0;1097.0;2.6;?;31.0;0.2386;684.0;807.0;623.0;384.0;0.8;94.0;157.0
-200.0;1030.0;3.1;3.2;30.8;0.2399;709.0;827.0;660.0;426.0;1.0;102.0;?
-200.0;1074.0;2.7;3.3;31.5;0.2464;701.0;822.0;632.0;442.0;0.9;107.0;187.0
-200.0;1045.0;3.0;4.1;28.6;0.2363;710.0;830.0;655.0;467.0;1.0;113.0;198.0
-200.0;1073.0;3.0;3.9;29.2;0.2378;708.0;833.0;653.0;448.0;0.9;110.0;186.0
-200.0;922.0;5.0;1.9;35.0;0.2494;815.0;?;766.0;582.0;1.4;116.0;203.0
-200.0;815.0;7.5;1.8;35.4;0.2497;887.0;967.0;880.0;892.0;2.1;148.0;313.0
-200.0;751.0;9.5;1.4;36.5;0.2503;935.0;1009.0;958.0;1006.0;2.8;156.0;342.0
-200.0;913.0;5.3;0.8;36.3;0.2388;796.0;911.0;777.0;852.0;2.2;159.0;310.0
-200.0;1137.0;2.4;0.6;34.1;0.221;672.0;808.0;613.0;543.0;1.0;116.0;165.0
-200.0;1143.0;2.5;0.3;31.9;0.2031;669.0;812.0;621.0;529.0;1.1;110.0;152.0
-200.0;1184.0;2.2;?;30.2;0.191;?;790.0;597.0;465.0;0.9;?;141.0
-200.0;1253.0;1.5;0.0;29.7;0.1847;601.0;765.0;544.0;405.0;0.8;93.0;122.0
-200.0;1307.0;1.3;-0.1;31.9;0.1975;605.0;761.0;525.0;332.0;0.6;67.0;79.0
-200.0;1294.0;0.9;-1.1;41.4;0.2379;650.0;788.0;486.0;?;0.5;-200.0;-200.0
-200.0;1302.0;0.7;-1.4;44.9;0.2536;669.0;790.0;471.0;532.0;-200.0;75.0;81.0
-200.0;1262.0;0.9;-1.3;46.3;0.2635;698.0;804.0;489.0;630.0;0.4;?;77.0
-200.0;1158.0;1.4;-1.2;47.2;0.27;722.0;831.0;537.0;?;0.5;96.0;124.0
-200.0;1023.0;3.5;-1.3;47.5;0.2702;813.0;881.0;?;866.0;0.7;110.0;159.0
-200.0;690.0;11.0;-1.9;51.4;?;1056.0;1099.0;1013.0;1254.0;2.4;150.0;396.0
-200.0;669.0;12.4;-0.5;?;?;1072.0;1100.0;1065.0;1347.0;2.8;169.0;479.0
?;774.0;8.3;?;32.5;0.2783;922.0;1042.0;910.0;1216.0;2.0;181.0;438.0
-200.0;747.0;8.9;7.5;24.3;0.2528;942.0;1026.0;935.0;1151.0;2.2;187.0;466.0
?;900.0;5.7;9.6;18.8;0.2246;767.0;905.0;796.0;699.0;1.4;146.0;288.0
-200.0;927.0;5.5;9.3;18.4;0.2157;764.0;891.0;?;584.0;1.2;131.0;205.0
-200.0;790.0;9.0;9.7;18.6;0.2244;897.0;968.0;938.0;836.0;1.9;161.0;311.0
-200.0;898.0;6.3;10.1;16.7;0.2062;802.0;909.0;826.0;626.0;1.3;143.0;246.0
