NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;7.1;?;1075.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;4.9;?;641.0;-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0
-200.0;4.0;?;490.0;476.0;16.8;8.5;50.9;0.5664;1400.0;1521.0;1203.0;2141.0
-200.0;4.0;?;550.0;526.0;13.0;8.3;53.3;0.5843;1268.0;1428.0;1085.0;2023.0
-200.0;3.6;192.0;422.0;530.0;?;7.1;58.1;0.5885;1279.0;1463.0;1069.0;1967.0
-200.0;4.2;211.0;541.0;504.0;?;5.8;64.3;0.5964;1313.0;1494.0;1124.0;1931.0
-200.0;4.3;229.0;599.0;522.0;?;5.3;66.8;0.5979;1274.0;1462.0;1080.0;1889.0
-200.0;3.6;216.0;490.0;578.0;?;5.0;66.6;0.5871;1174.0;1326.0;967.0;1699.0
-200.0;2.5;-200.0;-200.0;685.0;?;5.0;66.3;0.5811;1051.0;1185.0;807.0;1467.0
-200.0;-200.0;146.0;223.0;709.0;?;5.1;65.9;0.5827;1065.0;1154.0;?;1390.0
-200.0;1.4;136.0;214.0;670.0;?;4.1;69.0;0.5735;1087.0;1175.0;?;1371.0
-200.0;1.4;156.0;274.0;641.0;?;4.6;67.6;0.5778;1103.0;1203.0;870.0;1427.0
-200.0;1.6;176.0;338.0;620.0;8.8;5.2;65.5;0.5836;1144.0;1250.0;933.0;1489.0
-200.0;2.3;224.0;496.0;562.0;11.9;6.0;62.8;0.5929;1263.0;1321.0;1046.0;1610.0
-200.0;2.4;207.0;433.0;550.0;12.0;7.1;59.3;0.6005;1290.0;1323.0;1049.0;1619.0
-200.0;2.7;221.0;496.0;541.0;11.9;7.8;?;0.6136;1307.0;1381.0;1045.0;1706.0
-200.0;3.4;229.0;615.0;498.0;16.2;9.0;?;0.6271;1382.0;1480.0;1186.0;1882.0
-200.0;3.1;208.0;551.0;477.0;17.6;10.0;?;0.6495;1450.0;1485.0;1229.0;1911.0
-200.0;3.6;207.0;575.0;470.0;17.6;10.8;?;0.6738;1488.0;1522.0;1229.0;1943.0
-200.0;3.8;216.0;575.0;468.0;17.5;11.0;51.4;0.6746;1448.0;1570.0;1224.0;2020.0
-200.0;3.3;224.0;574.0;488.0;15.7;11.0;51.4;0.6725;1392.0;1507.0;1170.0;1999.0
-200.0;3.4;225.0;582.0;475.0;16.7;10.9;52.0;0.6796;1440.0;1540.0;1202.0;2008.0
-200.0;3.7;227.0;658.0;472.0;17.1;11.1;52.0;0.6869;1435.0;1556.0;?;2026.0
-200.0;4.6;248.0;851.0;416.0;23.0;11.0;53.6;0.7033;1637.0;1707.0;1378.0;2225.0
-200.0;5.0;251.0;903.0;404.0;24.6;11.0;55.1;0.7221;1659.0;1766.0;1419.0;2317.0
-200.0;5.7;265.0;952.0;389.0;26.8;11.4;55.4;0.7471;1712.0;1846.0;1474.0;2426.0
-200.0;5.2;262.0;894.0;410.0;23.2;11.1;56.9;0.7506;1609.0;1795.0;1382.0;2355.0
-200.0;5.0;241.0;839.0;417.0;22.0;10.2;60.0;0.7461;1587.0;1755.0;1352.0;2375.0
-200.0;4.5;231.0;743.0;?;20.4;10.1;59.9;0.7379;1543.0;?;1309.0;2494.0
-200.0;4.1;229.0;671.0;?;18.0;9.9;63.2;0.7706;1488.0;?;1239.0;2411.0
-200.0;4.1;221.0;689.0;?;18.5;9.4;73.4;0.8662;1541.0;?;1255.0;2226.0
-200.0;3.1;180.0;478.0;?;13.3;9.4;77.7;0.9203;1451.0;?;1093.0;1808.0
-200.0;2.7;-200.0;-200.0;?;11.3;9.6;78.7;0.9429;1413.0;?;1024.0;1571.0
-200.0;2.8;140.0;345.0;?;12.5;8.9;81.3;0.9277;1430.0;?;1066.0;1548.0
-200.0;2.9;153.0;373.0;?;11.5;8.5;82.9;0.9243;1387.0;1491.0;1031.0;?
-200.0;2.6;150.0;324.0;?;10.9;8.3;84.0;0.9234;1348.0;1453.0;1012.0;?
-200.0;2.6;145.0;341.0;?;10.7;8.1;85.0;0.9221;1356.0;1443.0;1003.0;?
-200.0;2.8;149.0;424.0;?;11.9;8.7;83.7;0.9423;1420.0;1473.0;1047.0;?
-200.0;3.3;155.0;522.0;491.0;13.4;9.5;82.4;0.976;1477.0;1548.0;1097.0;?
-200.0;?;158.0;492.0;495.0;13.0;11.0;78.2;1.022;1473.0;1586.0;1084.0;?
-200.0;?;188.0;492.0;533.0;11.2;14.1;67.9;1.0859;1456.0;1488.0;1023.0;?
-200.0;1.5;154.0;204.0;675.0;5.5;16.3;56.6;1.0422;1310.0;1220.0;787.0;?
-200.0;1.2;107.0;142.0;698.0;4.9;18.7;48.0;1.0259;1277.0;1198.0;758.0;?
-200.0;1.1;92.0;118.0;666.0;6.5;19.5;39.3;0.882;1278.0;1168.0;836.0;822.0
-200.0;1.7;106.0;126.0;616.0;8.4;19.9;34.1;0.782;1293.0;1149.0;917.0;773.0
-200.0;1.0;90.0;115.0;799.0;4.4;19.4;32.4;0.7239;?;1052.0;734.0;588.0
-200.0;1.0;100.0;137.0;789.0;4.3;17.1;35.8;0.6944;?;1053.0;727.0;610.0
-200.0;2.6;132.0;212.0;583.0;11.6;15.5;40.7;?;?;1238.0;1037.0;1000.0
-200.0;2.5;211.0;354.0;658.0;9.0;14.8;42.8;?;?;1188.0;939.0;1048.0
-200.0;2.1;179.0;331.0;684.0;7.8;13.9;43.8;?;?;1150.0;891.0;1002.0
-200.0;1.0;116.0;141.0;881.0;3.7;13.7;42.9;?;?;984.0;694.0;711.0
-200.0;1.3;143.0;228.0;760.0;5.3;12.5;47.8;?;?;1111.0;777.0;1024.0
-200.0;1.5;142.0;228.0;728.0;5.6;11.8;53.4;?;?;1131.0;793.0;1054.0
-200.0;1.4;135.0;203.0;749.0;5.3;10.9;55.9;?;?;1115.0;778.0;994.0
-200.0;1.6;136.0;215.0;708.0;6.0;10.1;58.9;?;1182.0;1133.0;811.0;1031.0
-200.0;1.1;109.0;142.0;798.0;4.0;9.8;61.2;?;1120.0;1024.0;709.0;884.0
-200.0;0.7;-200.0;-200.0;891.0;2.8;8.4;67.1;0.7411;1080.0;968.0;639.0;794.0
-200.0;0.5;62.0;66.0;994.0;1.8;8.3;67.2;0.7382;1024.0;923.0;567.0;688.0
-200.0;0.4;49.0;54.0;1063.0;1.5;7.7;68.9;0.728;1024.0;902.0;548.0;617.0
-200.0;0.7;81.0;121.0;895.0;2.9;6.9;70.0;0.6997;1053.0;?;646.0;818.0
-200.0;0.7;104.0;141.0;1054.0;2.2;9.0;37.3;0.4297;857.0;?;597.0;690.0
-200.0;2.3;176.0;388.0;619.0;11.4;9.4;44.9;0.5296;1257.0;?;1030.0;1291.0
-200.0;2.5;193.0;366.0;627.0;9.5;10.3;45.4;0.5666;1175.0;?;958.0;1200.0
-200.0;1.7;168.0;254.0;635.0;11.6;11.5;39.6;0.5372;1043.0;?;1036.0;1127.0
-200.0;2.5;123.0;164.0;477.0;33.9;11.7;?;0.506;1013.0;?;1639.0;1582.0
-200.0;2.1;111.0;142.0;744.0;7.6;11.8;?;0.4999;913.0;?;882.0;700.0
-200.0;1.1;120.0;162.0;748.0;7.0;12.0;?;0.5402;990.0;?;857.0;693.0
-200.0;1.3;123.0;177.0;782.0;6.9;13.7;?;0.4724;967.0;?;853.0;709.0
-200.0;1.1;115.0;157.0;823.0;5.8;12.6;?;0.4443;917.0;?;800.0;671.0
-200.0;1.1;120.0;162.0;850.0;5.2;13.0;27.4;0.4085;885.0;?;771.0;632.0
?;1.4;140.0;209.0;823.0;6.4;13.6;22.7;0.3529;901.0;940.0;829.0;716.0
?;2.3;185.0;304.0;694.0;11.9;11.8;23.0;0.3171;1044.0;1036.0;1046.0;1059.0
?;4.2;212.0;484.0;609.0;17.4;10.7;19.9;0.2547;1136.0;1102.0;1221.0;1329.0
?;3.5;200.0;399.0;670.0;14.7;10.4;18.0;0.2269;1018.0;1035.0;1141.0;1196.0
?;3.0;191.0;390.0;751.0;10.0;9.7;20.6;0.2488;928.0;990.0;978.0;1131.0
?;1.7;169.0;287.0;834.0;6.6;9.4;24.8;0.2923;878.0;950.0;839.0;977.0
?;1.6;139.0;202.0;803.0;6.6;8.8;31.2;0.3533;936.0;988.0;839.0;963.0
?;1.0;102.0;126.0;982.0;3.1;8.7;31.2;0.3521;813.0;884.0;658.0;581.0
?;0.8;76.0;87.0;1081.0;2.2;8.5;30.4;0.3391;766.0;840.0;597.0;432.0
?;0.6;56.0;59.0;1228.0;1.3;8.0;32.9;0.353;740.0;814.0;526.0;352.0
?;0.4;-200.0;-200.0;1235.0;1.1;7.1;37.4;0.3799;?;821.0;509.0;348.0
?;-200.0;30.0;31.0;1413.0;0.5;6.9;39.1;0.3901;?;802.0;440.0;312.0
?;0.3;28.0;28.0;1491.0;0.5;6.9;?;0.3966;?;805.0;437.0;296.0
?;0.4;56.0;64.0;1183.0;1.3;6.1;?;0.3868;?;850.0;529.0;385.0
-200.0;0.5;94.0;123.0;1018.0;2.5;6.0;?;0.3896;?;913.0;619.0;586.0
-200.0;1.5;196.0;363.0;784.0;6.7;6.1;?;0.3781;?;1047.0;844.0;987.0
-200.0;2.1;220.0;416.0;731.0;8.0;6.5;?;0.3865;?;1055.0;899.0;?
-200.0;1.6;168.0;286.0;832.0;5.3;9.4;?;0.3855;?;974.0;778.0;?
-200.0;1.0;133.0;198.0;993.0;3.3;11.3;?;0.3318;?;863.0;669.0;?
-200.0;1.2;134.0;216.0;942.0;4.4;12.8;?;0.2933;?;889.0;734.0;?
-200.0;1.3;138.0;211.0;893.0;5.5;12.3;?;0.274;?;906.0;790.0;?
-200.0;1.4;135.0;199.0;918.0;4.8;12.0;?;0.2716;?;874.0;751.0;?
-200.0;1.0;111.0;?;1015.0;3.5;11.9;?;0.2677;?;849.0;680.0;?
-200.0;1.4;124.0;?;909.0;4.9;12.1;?;?;?;923.0;761.0;?
-200.0;1.5;158.0;?;827.0;6.6;11.5;?;?;?;962.0;841.0;?
-200.0;2.4;181.0;337.0;671.0;12.3;10.4;23.1;?;1085.0;1067.0;1059.0;?
-200.0;2.8;185.0;357.0;630.0;14.1;9.5;25.2;?;1132.0;1125.0;1121.0;?
-200.0;3.1;187.0;410.0;623.0;14.2;8.9;26.9;?;1141.0;1149.0;1124.0;?
-200.0;3.1;196.0;445.0;648.0;11.6;8.2;30.1;?;1061.0;1155.0;1034.0;?
-200.0;2.0;174.0;314.0;741.0;8.2;7.4;31.8;?;953.0;1065.0;908.0;?
-200.0;2.1;182.0;366.0;699.0;9.2;6.6;37.5;?;1015.0;1145.0;946.0;?
-200.0;1.9;182.0;336.0;707.0;8.3;6.3;40.1;?;999.0;1134.0;912.0;1376.0
?;2.5;193.0;387.0;652.0;10.7;5.2;44.2;?;1078.0;1195.0;1004.0;1421.0
?;2.0;174.0;320.0;689.0;8.0;4.4;47.5;?;1014.0;1141.0;898.0;1356.0
?;1.4;-200.0;-200.0;725.0;5.9;4.0;49.1;0.4019;949.0;1077.0;806.0;1296.0
?;1.1;142.0;237.0;768.0;4.5;3.3;52.2;0.4074;913.0;1052.0;740.0;1202.0
?;0.8;137.0;224.0;782.0;3.8;3.2;52.4;0.4071;883.0;1033.0;701.0;1206.0
?;0.9;140.0;237.0;732.0;5.1;?;51.7;0.4123;924.0;1080.0;768.0;1305.0
?;1.6;201.0;454.0;622.0;8.8;?;54.2;0.4297;1052.0;1208.0;931.0;1485.0
?;3.6;288.0;854.0;520.0;16.1;?;?;0.4304;1273.0;1363.0;1183.0;1643.0
?;3.3;260.0;758.0;577.0;13.4;?;?;0.3994;1211.0;1239.0;1096.0;1459.0
-200.0;2.1;206.0;428.0;706.0;9.0;?;33.8;0.385;1014.0;1044.0;940.0;1152.0
-200.0;1.3;98.0;205.0;849.0;5.0;?;33.0;0.3827;887.0;956.0;761.0;885.0
-200.0;1.1;138.0;205.0;890.0;4.3;?;34.5;0.3994;880.0;955.0;725.0;770.0
-200.0;1.5;139.0;226.0;790.0;6.3;?;31.3;0.3763;948.0;997.0;825.0;852.0
-200.0;1.5;137.0;199.0;801.0;6.0;8.5;36.3;0.4026;939.0;987.0;810.0;830.0
-200.0;1.6;155.0;253.0;793.0;5.7;9.3;34.6;0.405;942.0;1007.0;798.0;867.0
-200.0;1.5;155.0;259.0;783.0;5.6;8.9;37.9;0.4318;967.0;1025.0;795.0;881.0
-200.0;1.6;148.0;252.0;720.0;7.0;8.2;41.8;0.4563;1010.0;1083.0;856.0;975.0
-200.0;2.2;153.0;313.0;641.0;9.5;7.4;44.5;0.4582;1110.0;1143.0;960.0;1136.0
-200.0;3.4;171.0;433.0;539.0;15.9;7.0;43.4;0.4366;1300.0;1288.0;1178.0;1434.0
-200.0;5.6;227.0;611.0;457.0;24.7;6.6;43.4;0.4241;1542.0;1464.0;1421.0;1746.0
-200.0;5.2;251.0;626.0;534.0;16.8;5.9;44.3;0.4137;1294.0;1341.0;1204.0;1592.0
-200.0;2.8;216.0;408.0;640.0;10.7;5.0;46.6;0.4099;1111.0;1177.0;1004.0;1341.0
-200.0;2.4;200.0;357.0;712.0;8.3;5.8;40.3;0.374;1016.0;1089.0;913.0;1208.0
-200.0;2.7;192.0;375.0;643.0;11.0;5.4;43.8;0.3945;1101.0;1196.0;1014.0;1334.0
-200.0;2.6;187.0;326.0;721.0;7.4;5.7;42.1;0.3883;984.0;1107.0;874.0;1208.0
-200.0;2.3;173.0;326.0;715.0;7.9;5.7;42.1;0.3885;1024.0;1102.0;897.0;1196.0
-200.0;1.0;-200.0;-200.0;847.0;3.6;5.8;42.9;0.399;874.0;993.0;688.0;931.0
-200.0;0.6;64.0;72.0;1016.0;1.7;5.7;46.6;0.4298;837.0;912.0;559.0;656.0
-200.0;0.5;46.0;49.0;1140.0;1.0;6.9;45.0;0.4499;804.0;883.0;496.0;478.0
-200.0;0.5;51.0;59.0;1111.0;1.1;6.9;42.2;?;794.0;893.0;507.0;489.0
-200.0;1.0;115.0;220.0;893.0;4.0;6.4;43.8;0.423;935.0;1033.0;711.0;893.0
-200.0;2.6;238.0;602.0;636.0;9.7;6.6;44.6;0.4383;1134.0;1222.0;966.0;1322.0
-200.0;2.7;202.0;485.0;624.0;10.6;7.7;42.1;0.444;1152.0;1190.0;?;1280.0
-200.0;1.8;167.0;295.0;794.0;5.4;10.1;36.7;0.4536;969.0;1035.0;?;943.0
-200.0;1.2;139.0;217.0;873.0;3.9;9.0;41.4;0.4775;913.0;990.0;?;772.0
-200.0;1.3;147.0;236.0;830.0;4.4;8.7;42.5;0.4787;944.0;1011.0;?;826.0
-200.0;1.4;130.0;196.0;790.0;5.0;8.3;47.8;0.5238;1003.0;1041.0;?;808.0
-200.0;1.8;143.0;233.0;723.0;6.8;8.9;45.5;0.5208;1072.0;1086.0;?;901.0
-200.0;1.3;143.0;207.0;807.0;4.8;8.9;46.1;0.5256;980.0;1021.0;?;763.0
-200.0;1.4;136.0;198.0;806.0;5.0;9.0;44.9;0.5173;972.0;1014.0;?;722.0
-200.0;1.4;143.0;212.0;807.0;5.2;9.3;42.3;0.4974;982.0;1023.0;?;735.0
-200.0;2.4;177.0;280.0;657.0;10.0;8.4;45.2;0.4977;1160.0;1172.0;?;1047.0
-200.0;2.8;198.0;315.0;623.0;11.1;7.6;47.8;0.5013;1185.0;1172.0;?;1163.0
-200.0;3.3;200.0;378.0;590.0;12.9;7.4;47.2;0.4871;1246.0;1219.0;?;?
-200.0;2.5;191.0;320.0;708.0;7.8;7.4;46.9;0.4854;1058.0;1106.0;891.0;?
-200.0;2.1;169.0;265.0;759.0;6.3;6.9;48.2;0.4832;1016.0;1078.0;824.0;?
-200.0;1.2;106.0;129.0;960.0;2.8;7.1;47.9;0.4867;883.0;939.0;637.0;?
-200.0;1.2;105.0;129.0;943.0;3.3;6.9;48.7;0.4874;910.0;975.0;670.0;?
-200.0;1.3;130.0;172.0;935.0;3.1;?;48.2;0.4792;905.0;958.0;660.0;?
-200.0;1.0;82.0;100.0;1025.0;2.1;?;49.6;0.4787;867.0;921.0;594.0;?
-200.0;0.8;-200.0;-200.0;983.0;1.9;?;52.9;0.4855;863.0;931.0;580.0;?
-200.0;-200.0;45.0;49.0;1179.0;0.7;?;49.8;0.4814;803.0;874.0;472.0;?
-200.0;0.4;35.0;36.0;1249.0;0.8;?;48.1;0.4796;794.0;872.0;476.0;350.0
-200.0;0.5;60.0;79.0;1079.0;1.3;?;?;0.485;846.0;904.0;530.0;438.0
-200.0;0.7;90.0;128.0;1021.0;1.8;?;?;0.4886;888.0;951.0;568.0;578.0
-200.0;2.1;205.0;456.0;673.0;7.9;?;?;0.4903;1115.0;1183.0;896.0;1140.0
-200.0;2.5;199.0;477.0;625.0;9.8;?;?;0.4922;1174.0;1187.0;970.0;1203.0
-200.0;2.0;153.0;342.0;715.0;7.4;?;?;0.4794;1033.0;1072.0;874.0;1000.0
-200.0;1.4;163.0;254.0;?;5.3;11.2;?;0.4818;964.0;1011.0;780.0;806.0
-200.0;1.3;152.0;231.0;?;4.8;11.8;?;0.4758;952.0;997.0;752.0;724.0
-200.0;1.4;146.0;213.0;?;5.6;11.5;?;0.4479;953.0;989.0;791.0;690.0
-200.0;1.6;146.0;208.0;?;6.6;10.9;?;0.426;971.0;1006.0;837.0;757.0
-200.0;?;134.0;270.0;?;6.7;11.3;?;?;?;1016.0;845.0;818.0
-200.0;?;164.0;276.0;?;8.4;11.6;?;?;?;1069.0;918.0;936.0
-200.0;?;141.0;375.0;664.0;10.3;11.1;?;?;?;1109.0;989.0;1133.0
-200.0;?;204.0;395.0;617.0;12.6;9.7;?;?;?;1182.0;1071.0;1298.0
-200.0;?;210.0;421.0;573.0;16.0;8.5;39.0;?;?;1253.0;1179.0;1387.0
-200.0;?;250.0;632.0;549.0;17.6;8.3;40.3;?;?;1288.0;1228.0;1502.0
-200.0;?;202.0;424.0;666.0;10.1;8.0;41.3;?;?;1153.0;981.0;1273.0
-200.0;?;190.0;369.0;677.0;9.8;7.0;44.2;?;?;1161.0;969.0;1271.0
-200.0;?;236.0;484.0;618.0;11.5;5.4;51.8;0.4698;?;1271.0;1031.0;1464.0
-200.0;?;250.0;456.0;684.0;8.2;4.1;55.0;0.4558;1023.0;1156.0;909.0;1384.0
-200.0;?;219.0;373.0;727.0;6.8;3.1;57.8;0.4462;997.0;1106.0;850.0;1281.0
-200.0;?;156.0;228.0;834.0;4.3;3.1;56.7;0.4388;913.0;1008.0;726.0;1083.0
-200.0;?;-200.0;-200.0;865.0;3.9;2.2;59.6;0.4333;903.0;966.0;703.0;989.0
-200.0;0.9;98.0;117.0;948.0;2.6;2.3;58.9;0.4317;860.0;931.0;627.0;911.0
-200.0;0.8;89.0;108.0;962.0;2.4;1.9;60.0;0.4276;867.0;922.0;611.0;893.0
-200.0;0.8;104.0;126.0;950.0;2.3;1.9;60.3;0.4293;866.0;911.0;606.0;894.0
-200.0;1.1;148.0;235.0;819.0;4.5;0.9;64.6;0.4294;941.0;993.0;736.0;1018.0
-200.0;1.9;194.0;339.0;678.0;8.5;0.6;65.0;0.4231;1072.0;1100.0;919.0;1191.0
?;2.5;231.0;399.0;651.0;9.0;2.1;59.9;0.4338;1099.0;1141.0;940.0;1285.0
?;2.2;200.0;346.0;750.0;5.7;3.1;57.2;0.4402;983.0;1085.0;800.0;1219.0
?;2.1;217.0;407.0;696.0;6.9;4.2;54.0;0.4483;1027.0;1153.0;853.0;1370.0
?;2.3;210.0;393.0;722.0;6.4;7.4;43.8;0.4538;982.0;1122.0;831.0;1317.0
?;1.2;126.0;166.0;890.0;3.5;11.2;34.5;0.4586;902.0;992.0;685.0;818.0
?;1.2;118.0;157.0;868.0;3.7;13.8;32.4;0.5084;937.0;1018.0;693.0;683.0
?;1.1;114.0;141.0;924.0;2.9;12.4;34.9;0.5002;901.0;981.0;649.0;573.0
?;1.1;117.0;144.0;905.0;3.4;12.8;31.9;0.4684;911.0;988.0;679.0;595.0
?;1.4;140.0;191.0;797.0;5.3;13.5;29.1;0.4486;969.0;1059.0;777.0;774.0
?;1.7;168.0;255.0;708.0;7.3;11.6;33.3;0.454;1057.0;1110.0;870.0;1059.0
-200.0;2.5;202.0;379.0;639.0;10.0;10.9;34.9;0.4568;1147.0;1204.0;979.0;1326.0
-200.0;2.7;211.0;427.0;593.0;12.3;10.4;37.3;0.4708;1203.0;1275.0;1061.0;1494.0
-200.0;3.1;231.0;509.0;600.0;11.8;?;39.7;0.4792;1185.0;1297.0;1044.0;1559.0
-200.0;2.8;214.0;459.0;609.0;10.4;?;41.9;0.4857;1141.0;1277.0;991.0;1575.0
-200.0;1.9;181.0;293.0;664.0;7.7;?;41.9;0.4927;1062.0;1207.0;888.0;1447.0
-200.0;1.9;173.0;269.0;684.0;7.5;?;44.7;0.5279;1083.0;1222.0;880.0;1367.0
-200.0;1.7;169.0;244.0;745.0;6.1;?;45.8;0.5108;1026.0;1141.0;816.0;1230.0
-200.0;2.2;174.0;293.0;?;8.3;?;50.0;0.53;1124.0;1228.0;913.0;1396.0
-200.0;1.6;-200.0;-200.0;?;5.1;?;49.7;0.5242;1012.0;1120.0;770.0;1191.0
-200.0;1.5;130.0;177.0;?;4.9;?;46.9;0.5099;993.0;1067.0;758.0;1009.0
-200.0;0.8;72.0;81.0;?;1.9;8.4;48.6;0.5375;894.0;947.0;580.0;572.0
-200.0;0.5;40.0;42.0;1148.0;1.0;8.0;54.7;0.5883;881.0;918.0;501.0;420.0
-200.0;0.5;56.0;61.0;1142.0;1.1;7.8;55.7;0.5914;905.0;920.0;506.0;453.0
-200.0;?;81.0;101.0;1065.0;1.5;8.0;53.8;0.5796;919.0;941.0;541.0;520.0
-200.0;?;81.0;98.0;1035.0;1.6;8.8;50.7;0.5752;919.0;949.0;552.0;531.0
-200.0;0.9;88.0;114.0;944.0;2.3;10.1;47.6;0.587;947.0;990.0;604.0;579.0
-200.0;1.0;94.0;118.0;928.0;2.5;10.6;?;0.5838;946.0;996.0;620.0;570.0
-200.0;1.1;97.0;120.0;916.0;2.5;9.1;?;0.6515;976.0;1023.0;623.0;571.0
-200.0;1.1;112.0;151.0;891.0;2.8;?;?;0.7124;1024.0;1037.0;636.0;582.0
-200.0;1.0;104.0;131.0;919.0;2.4;?;?;0.6991;1007.0;1017.0;613.0;551.0
?;1.1;107.0;145.0;861.0;3.3;8.4;?;0.6721;1038.0;1042.0;671.0;634.0
?;1.3;114.0;156.0;854.0;3.2;8.6;?;0.6429;1013.0;1037.0;665.0;633.0
?;1.2;115.0;151.0;915.0;2.8;8.4;?;0.6227;996.0;1009.0;640.0;?
?;1.3;127.0;173.0;853.0;3.4;8.0;?;0.6222;1006.0;1033.0;675.0;?
?;1.1;119.0;154.0;906.0;2.9;7.1;?;0.6341;997.0;1016.0;647.0;?
?;1.5;149.0;221.0;801.0;4.6;7.4;?;0.6123;1040.0;1076.0;?;?
?;1.4;140.0;193.0;851.0;3.8;7.7;?;0.5994;1001.0;1029.0;?;?
?;1.1;105.0;130.0;898.0;3.1;7.7;?;0.5753;965.0;984.0;?;?
?;1.3;116.0;156.0;876.0;3.7;7.7;?;0.5572;976.0;1003.0;?;663.0
?;1.4;112.0;148.0;877.0;3.3;6.7;?;0.6188;1010.0;1009.0;?;610.0
?;1.1;80.0;93.0;1005.0;2.1;6.6;?;0.6056;948.0;946.0;?;480.0
?;0.8;59.0;66.0;1130.0;1.2;5.7;70.3;0.6498;936.0;910.0;?;404.0
?;0.6;-200.0;-200.0;1273.0;0.7;4.5;79.2;0.6751;919.0;886.0;?;357.0
?;-200.0;36.0;38.0;1317.0;0.5;4.0;81.5;0.6712;910.0;879.0;?;348.0
-200.0;0.5;49.0;50.0;1129.0;1.0;3.9;81.5;0.6653;947.0;907.0;?;399.0
-200.0;0.6;63.0;77.0;987.0;2.1;3.3;84.3;0.6617;1001.0;949.0;?;464.0
-200.0;1.2;123.0;183.0;766.0;5.5;4.2;80.9;0.6742;1129.0;1054.0;?;699.0
-200.0;2.2;164.0;256.0;609.0;10.9;5.1;75.0;0.6646;1282.0;1214.0;1010.0;1006.0
-200.0;2.9;218.0;?;566.0;13.3;4.6;77.6;0.6651;1375.0;1253.0;1095.0;1206.0
-200.0;2.9;254.0;?;614.0;9.6;3.8;84.3;0.6811;1260.0;1197.0;964.0;1122.0
-200.0;2.0;210.0;?;684.0;7.0;6.2;77.4;0.7383;1196.0;1156.0;859.0;1069.0
-200.0;1.7;208.0;?;694.0;6.6;7.7;67.6;0.7133;1199.0;1132.0;837.0;1062.0
-200.0;2.2;204.0;?;623.0;9.3;8.1;64.8;0.7039;1303.0;1207.0;950.0;1162.0
-200.0;1.8;172.0;?;664.0;7.9;8.1;64.0;0.6942;1227.0;1127.0;896.0;1010.0
-200.0;1.6;157.0;?;694.0;6.9;6.9;71.3;0.7118;1184.0;1112.0;851.0;931.0
-200.0;1.9;181.0;?;641.0;8.6;7.0;73.7;0.7425;1272.0;1186.0;925.0;1025.0
-200.0;2.2;194.0;?;618.0;10.0;7.3;70.0;0.7195;1290.0;1192.0;976.0;1110.0
-200.0;2.2;193.0;?;656.0;8.8;5.8;77.8;0.7223;1281.0;1177.0;931.0;979.0
-200.0;4.9;252.0;?;469.0;20.2;5.4;80.9;0.7293;1682.0;1478.0;1301.0;1409.0
-200.0;6.3;?;?;466.0;19.7;5.5;79.8;0.7261;1633.0;1486.0;1289.0;1438.0
-200.0;2.7;?;?;680.0;7.1;5.6;74.0;0.6808;1194.0;1118.0;863.0;1083.0
-200.0;1.4;?;?;811.0;4.4;5.6;71.9;0.6604;1082.0;1019.0;730.0;916.0
-200.0;1.2;?;?;914.0;2.9;6.4;70.7;0.6848;1046.0;961.0;643.0;825.0
-200.0;0.8;?;102.0;1015.0;2.1;6.3;70.1;0.6733;1015.0;931.0;591.0;?
-200.0;0.8;?;95.0;992.0;2.1;4.4;80.5;0.6825;1032.0;938.0;592.0;?
-200.0;0.7;?;71.0;1112.0;1.1;3.9;83.1;0.6787;963.0;888.0;511.0;?
-200.0;0.4;?;-200.0;1327.0;0.6;2.5;86.6;0.6407;908.0;844.0;454.0;?
-200.0;0.4;?;46.0;1349.0;?;3.4;85.4;0.6736;918.0;851.0;440.0;?
-200.0;0.5;?;62.0;1152.0;?;?;84.5;0.6608;956.0;905.0;503.0;?
-200.0;0.9;?;170.0;929.0;?;?;84.5;0.664;1035.0;987.0;628.0;?
-200.0;1.5;?;313.0;690.0;?;?;84.5;0.6677;1180.0;1124.0;842.0;?
-200.0;3.8;?;687.0;490.0;?;?;82.7;0.682;1523.0;1408.0;1200.0;?
-200.0;5.4;?;757.0;418.0;?;?;80.3;0.6889;1789.0;1501.0;1403.0;?
?;3.5;255.0;559.0;528.0;?;?;74.0;0.7025;1435.0;1266.0;1149.0;?
?;1.7;201.0;286.0;725.0;?;?;58.4;0.6787;1140.0;1082.0;855.0;?
?;2.0;208.0;324.0;653.0;?;?;48.9;0.658;1225.0;1123.0;942.0;?
?;2.1;212.0;316.0;611.0;?;8.3;64.4;0.7072;1282.0;1174.0;979.0;1142.0
?;3.0;238.0;407.0;573.0;?;6.5;71.0;0.6903;?;1209.0;1082.0;1105.0
?;2.1;?;305.0;657.0;?;6.6;71.1;0.6973;?;1120.0;940.0;917.0
?;2.5;?;360.0;613.0;?;7.4;69.3;0.7165;?;1174.0;1010.0;1050.0
-200.0;2.2;?;339.0;702.0;7.9;6.4;70.6;0.6834;?;1068.0;?;848.0
-200.0;2.4;?;304.0;650.0;10.2;5.8;72.5;0.6718;?;1146.0;?;952.0
