Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
608.0;-1.0;191.0;-580.0;-971.0;?;411.0;52.0;809.0
620.0;11.0;188.0;-589.0;-975.0;-631.0;425.0;58.0;?
604.0;17.0;186.0;-579.0;-981.0;-627.0;452.0;69.0;780.0
618.0;38.0;183.0;-589.0;-979.0;-620.0;451.0;96.0;785.0
603.0;-3.0;177.0;-582.0;-983.0;-634.0;444.0;98.0;790.0
623.0;10.0;167.0;-578.0;-983.0;-637.0;442.0;94.0;789.0
600.0;1.0;180.0;-580.0;-984.0;-627.0;419.0;76.0;774.0
591.0;-2.0;188.0;-586.0;-980.0;-637.0;421.0;53.0;774.0
612.0;7.0;183.0;-589.0;-978.0;-660.0;417.0;48.0;?
617.0;7.0;175.0;-578.0;-976.0;-645.0;438.0;57.0;767.0
613.0;18.0;172.0;-590.0;-987.0;-640.0;397.0;69.0;797.0
621.0;-27.0;163.0;-598.0;-993.0;-625.0;423.0;59.0;808.0
588.0;-44.0;160.0;-591.0;?;-611.0;425.0;49.0;809.0
609.0;-64.0;162.0;-577.0;-986.0;-600.0;?;50.0;818.0
584.0;-41.0;182.0;-577.0;-977.0;-618.0;444.0;57.0;803.0
598.0;-13.0;190.0;-600.0;-969.0;-630.0;436.0;51.0;772.0
611.0;7.0;188.0;-593.0;-978.0;-640.0;445.0;73.0;773.0
631.0;52.0;170.0;-579.0;-975.0;-620.0;394.0;87.0;753.0
584.0;27.0;154.0;-557.0;-982.0;-611.0;406.0;82.0;792.0
638.0;-28.0;160.0;-579.0;?;-628.0;?;97.0;789.0
681.0;-19.0;161.0;-585.0;-974.0;?;446.0;92.0;?
650.0;2.0;166.0;?;-972.0;-630.0;472.0;126.0;789.0
666.0;?;173.0;-602.0;-968.0;-636.0;453.0;104.0;780.0
632.0;15.0;175.0;-584.0;-967.0;-646.0;450.0;79.0;784.0
613.0;11.0;175.0;-564.0;-974.0;-645.0;415.0;61.0;790.0
612.0;13.0;178.0;-569.0;-974.0;-608.0;410.0;63.0;?
584.0;51.0;176.0;-598.0;-983.0;-586.0;451.0;76.0;786.0
545.0;-6.0;188.0;-614.0;-986.0;-605.0;447.0;?;812.0
634.0;34.0;177.0;-665.0;-978.0;-630.0;447.0;116.0;?
806.0;78.0;170.0;?;-960.0;-585.0;418.0;117.0;820.0
802.0;?;168.0;-674.0;-955.0;-568.0;441.0;135.0;827.0
805.0;100.0;152.0;-575.0;?;-544.0;446.0;129.0;836.0
701.0;111.0;160.0;-608.0;-989.0;-575.0;446.0;118.0;856.0
621.0;56.0;147.0;?;-990.0;-600.0;455.0;105.0;829.0
536.0;-2.0;155.0;-619.0;-984.0;-591.0;447.0;78.0;817.0
489.0;12.0;?;-595.0;-983.0;-622.0;454.0;92.0;779.0
563.0;21.0;157.0;-552.0;-987.0;-615.0;446.0;96.0;?
600.0;14.0;163.0;-503.0;-992.0;-602.0;455.0;84.0;811.0
644.0;4.0;146.0;-708.0;-963.0;-626.0;423.0;81.0;807.0
573.0;-76.0;141.0;-894.0;-973.0;-625.0;438.0;116.0;795.0
?;-104.0;?;-968.0;-984.0;-603.0;438.0;120.0;788.0
638.0;-122.0;173.0;-809.0;-997.0;-625.0;439.0;101.0;769.0
645.0;-112.0;189.0;-661.0;?;-616.0;420.0;90.0;770.0
720.0;-96.0;167.0;?;-987.0;?;459.0;94.0;790.0
686.0;-99.0;152.0;-506.0;?;-630.0;429.0;99.0;790.0
700.0;-117.0;153.0;-481.0;?;-638.0;419.0;91.0;785.0
651.0;-84.0;161.0;-567.0;-991.0;-617.0;427.0;78.0;?
627.0;-65.0;182.0;-686.0;-968.0;-607.0;433.0;98.0;792.0
665.0;-60.0;198.0;-732.0;-959.0;-630.0;435.0;?;772.0
655.0;-44.0;202.0;-635.0;-972.0;-620.0;417.0;90.0;791.0
650.0;-61.0;201.0;-646.0;-968.0;-630.0;?;106.0;782.0
515.0;-27.0;186.0;-517.0;-992.0;-604.0;418.0;81.0;812.0
550.0;-36.0;205.0;-679.0;-992.0;-590.0;428.0;80.0;815.0
563.0;-65.0;?;-784.0;-969.0;-606.0;414.0;75.0;786.0
583.0;-77.0;215.0;-883.0;-973.0;-621.0;405.0;61.0;783.0
553.0;-99.0;195.0;-954.0;-952.0;-637.0;438.0;69.0;776.0
565.0;-120.0;186.0;-814.0;-961.0;-653.0;432.0;96.0;799.0
587.0;-126.0;160.0;-694.0;-968.0;-662.0;437.0;97.0;778.0
592.0;?;163.0;-550.0;-976.0;-642.0;418.0;100.0;771.0
568.0;-61.0;?;-515.0;-975.0;-648.0;406.0;54.0;755.0
564.0;-79.0;176.0;-519.0;-986.0;-660.0;424.0;29.0;762.0
573.0;-86.0;165.0;-489.0;-987.0;-640.0;444.0;49.0;?
540.0;-99.0;172.0;-503.0;-985.0;-636.0;437.0;?;800.0
559.0;-65.0;?;-551.0;-982.0;-610.0;426.0;49.0;790.0
569.0;-83.0;195.0;-556.0;-981.0;-617.0;?;63.0;807.0
559.0;-64.0;186.0;?;-978.0;-599.0;470.0;?;818.0
547.0;-133.0;202.0;-514.0;?;-611.0;433.0;61.0;820.0
540.0;-14.0;207.0;-539.0;?;-616.0;421.0;71.0;810.0
552.0;41.0;216.0;-553.0;-971.0;-630.0;442.0;68.0;800.0
566.0;27.0;219.0;-518.0;-974.0;-605.0;440.0;72.0;794.0
583.0;7.0;216.0;-511.0;-969.0;-603.0;439.0;92.0;792.0
571.0;3.0;219.0;-523.0;-968.0;-625.0;?;94.0;776.0
547.0;14.0;226.0;-537.0;-971.0;-624.0;?;75.0;778.0
541.0;26.0;216.0;-524.0;-970.0;-618.0;414.0;58.0;775.0
556.0;32.0;201.0;-522.0;-978.0;-621.0;431.0;61.0;763.0
530.0;?;191.0;-518.0;-984.0;-619.0;427.0;56.0;763.0
553.0;-10.0;183.0;-489.0;-978.0;-650.0;433.0;106.0;782.0
562.0;-12.0;187.0;-516.0;-985.0;-629.0;456.0;69.0;801.0
541.0;-26.0;183.0;-512.0;-983.0;-615.0;421.0;70.0;804.0
565.0;-1.0;178.0;-513.0;-980.0;-605.0;463.0;72.0;807.0
591.0;-26.0;183.0;-513.0;-977.0;-597.0;457.0;92.0;821.0
555.0;17.0;190.0;-510.0;-983.0;-605.0;427.0;83.0;?
519.0;-15.0;193.0;-534.0;-973.0;-669.0;425.0;88.0;734.0
498.0;29.0;195.0;-531.0;-975.0;-661.0;444.0;99.0;737.0
502.0;17.0;184.0;-519.0;-975.0;-664.0;422.0;?;746.0
531.0;-35.0;180.0;-499.0;-978.0;-650.0;433.0;86.0;767.0
545.0;-12.0;186.0;?;-973.0;-659.0;475.0;76.0;804.0
553.0;-59.0;187.0;-506.0;-968.0;-644.0;481.0;67.0;774.0
528.0;-56.0;189.0;-516.0;-972.0;-664.0;439.0;73.0;733.0
561.0;-59.0;185.0;-528.0;-978.0;-671.0;427.0;77.0;749.0
552.0;-22.0;181.0;?;-982.0;-661.0;436.0;64.0;745.0
547.0;-44.0;186.0;-544.0;-979.0;-660.0;438.0;86.0;758.0
526.0;-43.0;186.0;-539.0;-978.0;?;453.0;96.0;772.0
551.0;-46.0;194.0;-517.0;-971.0;?;457.0;77.0;753.0
561.0;-40.0;207.0;-519.0;-956.0;-659.0;455.0;82.0;753.0
560.0;-34.0;205.0;-523.0;-951.0;-639.0;442.0;68.0;753.0
542.0;13.0;212.0;-525.0;-959.0;-641.0;397.0;95.0;768.0
529.0;46.0;207.0;-530.0;-971.0;-654.0;423.0;89.0;791.0
509.0;64.0;192.0;-542.0;-978.0;-655.0;?;108.0;778.0
498.0;59.0;177.0;-556.0;-985.0;-637.0;466.0;107.0;767.0
476.0;-12.0;184.0;?;-984.0;-640.0;442.0;100.0;766.0
497.0;47.0;192.0;-555.0;-981.0;-643.0;449.0;105.0;765.0
530.0;-13.0;201.0;-545.0;-969.0;-651.0;454.0;85.0;748.0
515.0;7.0;?;?;-962.0;-648.0;459.0;93.0;760.0
?;-3.0;188.0;-563.0;-969.0;-646.0;426.0;98.0;762.0
541.0;31.0;187.0;-563.0;-974.0;-623.0;433.0;?;763.0
527.0;-16.0;192.0;-562.0;-975.0;-619.0;448.0;90.0;762.0
?;-27.0;197.0;-555.0;-974.0;-628.0;439.0;70.0;779.0
516.0;-20.0;194.0;-520.0;-972.0;-640.0;428.0;74.0;791.0
525.0;-12.0;190.0;?;-971.0;-620.0;417.0;91.0;791.0
543.0;-36.0;187.0;-486.0;-977.0;-620.0;427.0;102.0;810.0
554.0;-28.0;195.0;-496.0;?;-608.0;411.0;94.0;797.0
521.0;-28.0;200.0;-515.0;-970.0;-613.0;376.0;?;769.0
528.0;-65.0;197.0;-546.0;-969.0;-619.0;?;?;762.0
539.0;-42.0;208.0;-556.0;-966.0;-640.0;435.0;107.0;744.0
582.0;-65.0;209.0;-549.0;-965.0;-641.0;414.0;108.0;721.0
588.0;-38.0;213.0;-538.0;-967.0;-639.0;392.0;108.0;750.0
627.0;-14.0;210.0;-534.0;-968.0;-665.0;358.0;98.0;762.0
695.0;-12.0;202.0;-539.0;-968.0;?;364.0;108.0;770.0
664.0;-18.0;208.0;-535.0;-969.0;-641.0;409.0;78.0;759.0
698.0;-44.0;204.0;-562.0;-970.0;-647.0;384.0;92.0;758.0
693.0;-38.0;203.0;-559.0;-969.0;-636.0;377.0;101.0;757.0
733.0;-54.0;202.0;-542.0;-972.0;-627.0;392.0;87.0;744.0
726.0;-70.0;189.0;-560.0;-983.0;-632.0;385.0;83.0;751.0
?;-88.0;199.0;-574.0;-969.0;-610.0;380.0;85.0;771.0
?;-62.0;212.0;-605.0;-962.0;-630.0;411.0;?;753.0
692.0;-53.0;228.0;-651.0;-962.0;-639.0;378.0;98.0;736.0
709.0;-80.0;228.0;-693.0;-952.0;-628.0;398.0;?;766.0
721.0;-21.0;246.0;-708.0;-945.0;-606.0;398.0;85.0;770.0
679.0;3.0;232.0;?;-951.0;-617.0;403.0;116.0;774.0
550.0;-3.0;234.0;-777.0;-959.0;-628.0;406.0;118.0;763.0
?;-21.0;235.0;-801.0;-959.0;-637.0;406.0;128.0;752.0
428.0;-33.0;234.0;-804.0;-957.0;-627.0;423.0;96.0;727.0
468.0;-23.0;238.0;-815.0;?;-638.0;393.0;102.0;725.0
556.0;-49.0;242.0;-786.0;-951.0;-656.0;441.0;117.0;725.0
648.0;-48.0;249.0;-770.0;-957.0;-629.0;452.0;123.0;714.0
677.0;-46.0;235.0;-713.0;-959.0;-666.0;413.0;138.0;709.0
639.0;-32.0;224.0;?;-960.0;-655.0;403.0;142.0;706.0
?;-93.0;245.0;-807.0;-960.0;-640.0;414.0;161.0;704.0
674.0;-41.0;240.0;-750.0;-951.0;-665.0;416.0;150.0;724.0
?;26.0;246.0;-619.0;-962.0;-691.0;375.0;148.0;707.0
762.0;36.0;218.0;?;-957.0;-640.0;400.0;141.0;735.0
733.0;23.0;217.0;-542.0;-958.0;-671.0;409.0;130.0;722.0
630.0;30.0;227.0;-589.0;-952.0;-656.0;379.0;?;722.0
688.0;16.0;232.0;-704.0;-946.0;-664.0;406.0;148.0;726.0
671.0;13.0;251.0;-820.0;-958.0;-666.0;401.0;130.0;698.0
743.0;0.0;245.0;-804.0;-951.0;-659.0;374.0;?;717.0
682.0;-19.0;256.0;-749.0;-942.0;-656.0;?;147.0;704.0
710.0;-8.0;248.0;-811.0;-940.0;-647.0;387.0;156.0;720.0
671.0;-21.0;259.0;-838.0;?;-659.0;414.0;135.0;?
710.0;-15.0;260.0;-893.0;-946.0;-678.0;394.0;129.0;711.0
739.0;-35.0;264.0;-948.0;-944.0;-674.0;405.0;142.0;718.0
807.0;-41.0;259.0;-844.0;-945.0;-662.0;376.0;158.0;706.0
809.0;-8.0;263.0;-754.0;-936.0;-652.0;382.0;137.0;713.0
837.0;-2.0;?;-839.0;-944.0;-641.0;397.0;130.0;716.0
750.0;-34.0;261.0;-832.0;-951.0;-648.0;395.0;137.0;716.0
738.0;-36.0;274.0;-894.0;-942.0;-670.0;413.0;117.0;?
620.0;-25.0;261.0;-849.0;-948.0;-680.0;383.0;131.0;715.0
535.0;-23.0;270.0;-840.0;-940.0;-677.0;?;136.0;695.0
632.0;-31.0;269.0;-850.0;-939.0;-648.0;368.0;146.0;689.0
715.0;-19.0;264.0;-826.0;-942.0;-652.0;?;125.0;697.0
780.0;-46.0;270.0;?;-946.0;-663.0;361.0;123.0;697.0
794.0;-30.0;273.0;-1001.0;-943.0;-669.0;399.0;156.0;697.0
723.0;?;283.0;-969.0;-940.0;-677.0;396.0;138.0;717.0
730.0;-32.0;288.0;-948.0;-946.0;-689.0;344.0;129.0;711.0
703.0;13.0;278.0;-874.0;-936.0;-670.0;393.0;148.0;674.0
738.0;21.0;261.0;-854.0;-931.0;-676.0;416.0;145.0;692.0
710.0;-3.0;251.0;?;-938.0;-680.0;346.0;135.0;695.0
704.0;23.0;257.0;-631.0;-940.0;-685.0;358.0;127.0;704.0
686.0;-18.0;271.0;-749.0;-941.0;-693.0;335.0;127.0;705.0
658.0;-26.0;284.0;-889.0;-951.0;-671.0;364.0;114.0;707.0
726.0;-62.0;290.0;-959.0;-943.0;?;380.0;129.0;680.0
715.0;-29.0;?;-919.0;-942.0;-710.0;357.0;133.0;688.0
677.0;-65.0;276.0;-856.0;-937.0;-679.0;375.0;127.0;696.0
691.0;-46.0;276.0;-893.0;-933.0;-682.0;361.0;131.0;687.0
698.0;-11.0;284.0;-892.0;-936.0;-687.0;357.0;149.0;688.0
?;5.0;276.0;-849.0;-941.0;-683.0;376.0;117.0;687.0
723.0;-32.0;287.0;-841.0;-936.0;-703.0;356.0;112.0;702.0
723.0;-54.0;283.0;-823.0;-931.0;-693.0;362.0;145.0;670.0
?;?;279.0;-845.0;?;-671.0;364.0;138.0;687.0
709.0;-11.0;287.0;-813.0;-937.0;-681.0;364.0;118.0;655.0
673.0;12.0;292.0;-834.0;-942.0;-718.0;354.0;130.0;?
672.0;-34.0;282.0;-817.0;-942.0;?;381.0;133.0;650.0
739.0;-17.0;281.0;-843.0;-941.0;-716.0;403.0;106.0;678.0
890.0;-37.0;289.0;-913.0;-935.0;-672.0;383.0;110.0;738.0
687.0;-17.0;304.0;-868.0;-935.0;-671.0;422.0;125.0;695.0
652.0;31.0;298.0;-849.0;?;-651.0;420.0;134.0;700.0
610.0;?;299.0;-830.0;-928.0;-687.0;368.0;106.0;651.0
740.0;7.0;297.0;-866.0;-939.0;-689.0;365.0;96.0;717.0
728.0;-3.0;296.0;-867.0;-935.0;?;361.0;105.0;740.0
717.0;-39.0;290.0;-826.0;-943.0;-684.0;381.0;107.0;707.0
700.0;-6.0;295.0;-844.0;-927.0;-619.0;413.0;121.0;729.0
697.0;36.0;290.0;-878.0;-931.0;-632.0;408.0;131.0;766.0
741.0;-14.0;310.0;-991.0;-921.0;-661.0;397.0;118.0;790.0
753.0;48.0;303.0;-1010.0;-934.0;-643.0;377.0;143.0;795.0
680.0;129.0;300.0;-787.0;-907.0;-647.0;392.0;?;742.0
709.0;189.0;?;-721.0;-929.0;-652.0;435.0;128.0;712.0
719.0;170.0;254.0;-720.0;-961.0;-573.0;403.0;118.0;697.0
790.0;131.0;270.0;-808.0;-940.0;-618.0;398.0;131.0;682.0
918.0;173.0;283.0;-845.0;-932.0;-641.0;458.0;161.0;813.0
942.0;150.0;283.0;-915.0;-933.0;-658.0;475.0;165.0;?
861.0;256.0;250.0;-836.0;-962.0;-603.0;431.0;154.0;785.0
678.0;208.0;233.0;-769.0;-965.0;-586.0;453.0;142.0;827.0
617.0;187.0;261.0;-846.0;-962.0;-629.0;470.0;115.0;802.0
587.0;181.0;241.0;-834.0;-958.0;-629.0;392.0;?;792.0
613.0;?;163.0;-828.0;-953.0;-610.0;365.0;97.0;?
684.0;74.0;191.0;-830.0;-987.0;-605.0;386.0;126.0;814.0
775.0;?;190.0;-943.0;-1002.0;-594.0;411.0;152.0;838.0
854.0;-1.0;220.0;-1153.0;-961.0;-589.0;426.0;159.0;828.0
788.0;130.0;?;-975.0;-958.0;-582.0;435.0;142.0;837.0
794.0;165.0;243.0;-1026.0;-946.0;-623.0;408.0;119.0;808.0
834.0;231.0;214.0;-1028.0;-911.0;-609.0;432.0;118.0;816.0
774.0;270.0;206.0;-823.0;-1008.0;-620.0;445.0;128.0;789.0
825.0;205.0;187.0;-456.0;-1002.0;-599.0;465.0;157.0;797.0
642.0;25.0;313.0;-914.0;-921.0;-628.0;451.0;91.0;693.0
706.0;25.0;300.0;-836.0;-920.0;-660.0;425.0;87.0;686.0
718.0;41.0;298.0;-862.0;-921.0;-619.0;444.0;97.0;692.0
707.0;25.0;294.0;-852.0;-923.0;-620.0;417.0;98.0;703.0
734.0;2.0;299.0;-794.0;-927.0;-642.0;415.0;?;721.0
694.0;-17.0;304.0;-841.0;-908.0;-629.0;406.0;88.0;704.0
649.0;-3.0;?;-901.0;-923.0;-648.0;423.0;97.0;724.0
667.0;-20.0;299.0;-846.0;-930.0;-631.0;?;75.0;707.0
681.0;-5.0;287.0;-842.0;-928.0;-631.0;399.0;72.0;706.0
691.0;-49.0;283.0;-809.0;-930.0;-648.0;424.0;94.0;694.0
?;-48.0;290.0;-837.0;-927.0;-602.0;?;?;707.0
726.0;-71.0;292.0;?;-922.0;-615.0;407.0;91.0;751.0
714.0;-51.0;295.0;-922.0;-928.0;-655.0;375.0;98.0;718.0
619.0;-73.0;286.0;-906.0;-936.0;-592.0;389.0;99.0;717.0
634.0;-21.0;328.0;-881.0;-912.0;-619.0;416.0;90.0;735.0
682.0;-25.0;304.0;-855.0;-905.0;-644.0;407.0;91.0;733.0
599.0;0.0;310.0;-799.0;-919.0;-657.0;?;72.0;735.0
526.0;1.0;315.0;-827.0;-923.0;-660.0;417.0;83.0;726.0
553.0;56.0;312.0;-882.0;-912.0;-692.0;445.0;89.0;687.0
646.0;55.0;316.0;-842.0;-916.0;-646.0;434.0;97.0;705.0
590.0;72.0;310.0;-852.0;?;-646.0;456.0;89.0;742.0
596.0;65.0;313.0;-875.0;-910.0;-668.0;436.0;79.0;734.0
615.0;93.0;315.0;-881.0;-910.0;-602.0;476.0;80.0;761.0
607.0;131.0;285.0;-868.0;-907.0;-629.0;439.0;98.0;736.0
638.0;179.0;276.0;-836.0;-931.0;-598.0;424.0;84.0;745.0
598.0;173.0;297.0;-867.0;-928.0;-557.0;414.0;84.0;775.0
680.0;172.0;274.0;-841.0;-922.0;-552.0;452.0;120.0;827.0
707.0;150.0;250.0;-761.0;-935.0;-555.0;475.0;121.0;831.0
721.0;171.0;245.0;-751.0;-949.0;-541.0;459.0;107.0;841.0
865.0;170.0;249.0;-825.0;-947.0;-542.0;458.0;107.0;844.0
813.0;115.0;250.0;-798.0;-945.0;-501.0;473.0;112.0;822.0
802.0;135.0;268.0;-751.0;-940.0;-538.0;436.0;?;829.0
813.0;193.0;240.0;-748.0;-949.0;-501.0;445.0;94.0;813.0
746.0;137.0;240.0;-666.0;-961.0;-536.0;502.0;127.0;861.0
694.0;97.0;244.0;-668.0;-962.0;-524.0;491.0;120.0;831.0
775.0;?;214.0;-709.0;?;-508.0;475.0;101.0;855.0
834.0;-32.0;232.0;-759.0;-934.0;-492.0;486.0;80.0;877.0
752.0;-45.0;193.0;-797.0;-946.0;-531.0;?;69.0;868.0
751.0;-24.0;193.0;-816.0;-938.0;-542.0;496.0;60.0;857.0
765.0;-34.0;188.0;-908.0;-948.0;-530.0;471.0;92.0;867.0
753.0;-6.0;167.0;-917.0;-968.0;-507.0;459.0;104.0;876.0
694.0;-14.0;160.0;-906.0;-975.0;-508.0;480.0;56.0;?
649.0;-6.0;?;-943.0;-971.0;-545.0;499.0;46.0;855.0
635.0;-49.0;138.0;-797.0;-963.0;-525.0;470.0;74.0;857.0
666.0;-23.0;141.0;-690.0;-961.0;-563.0;487.0;58.0;854.0
696.0;7.0;157.0;-835.0;-952.0;-531.0;512.0;24.0;822.0
654.0;-49.0;149.0;-830.0;-973.0;-545.0;490.0;32.0;817.0
632.0;-50.0;?;-727.0;-974.0;-534.0;495.0;22.0;?
600.0;-52.0;147.0;?;-979.0;-550.0;?;-27.0;860.0
569.0;-79.0;140.0;-787.0;-979.0;-540.0;477.0;-10.0;874.0
545.0;-110.0;138.0;-753.0;-986.0;-549.0;492.0;25.0;859.0
?;?;145.0;-671.0;-977.0;-540.0;440.0;23.0;841.0
?;-87.0;155.0;-544.0;-979.0;-557.0;453.0;-8.0;851.0
519.0;-47.0;151.0;-590.0;-973.0;-542.0;476.0;-20.0;867.0
508.0;-76.0;164.0;-697.0;-981.0;-549.0;496.0;-10.0;857.0
536.0;-48.0;164.0;-722.0;-996.0;-540.0;483.0;-24.0;857.0
542.0;-17.0;171.0;-680.0;-988.0;-529.0;454.0;-49.0;858.0
525.0;7.0;174.0;-608.0;-975.0;-532.0;476.0;-36.0;878.0
521.0;-11.0;166.0;-536.0;-984.0;-537.0;505.0;-25.0;870.0
493.0;23.0;163.0;-478.0;-962.0;-537.0;477.0;-23.0;856.0
525.0;-5.0;160.0;-464.0;-977.0;-579.0;482.0;-27.0;837.0
512.0;-4.0;155.0;-506.0;-975.0;-575.0;501.0;-19.0;821.0
526.0;25.0;143.0;-511.0;-994.0;-567.0;482.0;?;841.0
549.0;21.0;150.0;-486.0;?;-580.0;482.0;-9.0;809.0
570.0;16.0;159.0;-463.0;-997.0;-595.0;483.0;-10.0;805.0
580.0;24.0;156.0;-451.0;-988.0;-619.0;508.0;-22.0;805.0
577.0;9.0;154.0;-438.0;-981.0;-623.0;503.0;-27.0;792.0
574.0;25.0;153.0;?;-989.0;-573.0;492.0;8.0;796.0
610.0;14.0;144.0;?;-990.0;-594.0;506.0;-16.0;818.0
633.0;22.0;129.0;-441.0;-990.0;-602.0;496.0;-29.0;818.0
583.0;43.0;137.0;-456.0;-995.0;-580.0;496.0;-29.0;847.0
566.0;6.0;?;-469.0;-1001.0;-601.0;475.0;-27.0;828.0
545.0;6.0;130.0;-485.0;?;-620.0;476.0;15.0;818.0
509.0;17.0;141.0;-495.0;-989.0;-619.0;481.0;14.0;796.0
485.0;?;150.0;-514.0;-986.0;-609.0;526.0;5.0;797.0
460.0;-7.0;133.0;-526.0;-993.0;-663.0;514.0;18.0;802.0
479.0;-20.0;144.0;?;-990.0;-672.0;513.0;15.0;?
491.0;-1.0;149.0;-515.0;-986.0;-624.0;498.0;30.0;779.0
615.0;-14.0;153.0;-539.0;-990.0;-623.0;479.0;10.0;779.0
780.0;35.0;157.0;-567.0;?;-640.0;507.0;-14.0;791.0
791.0;8.0;136.0;-535.0;-988.0;-657.0;502.0;-6.0;803.0
673.0;12.0;145.0;-502.0;-994.0;-656.0;515.0;30.0;792.0
645.0;?;135.0;-481.0;-994.0;-634.0;496.0;14.0;785.0
626.0;16.0;118.0;-447.0;-999.0;-613.0;?;2.0;779.0
618.0;-13.0;126.0;?;-1001.0;-648.0;493.0;-9.0;792.0
670.0;-44.0;138.0;-412.0;-994.0;-641.0;487.0;-19.0;772.0
623.0;-60.0;?;-399.0;-984.0;-630.0;?;-39.0;800.0
?;-57.0;164.0;-458.0;-984.0;-620.0;524.0;-29.0;790.0
685.0;-63.0;191.0;-584.0;-988.0;-618.0;507.0;-29.0;804.0
646.0;-23.0;192.0;-786.0;-985.0;-597.0;513.0;-16.0;?
?;-24.0;161.0;-826.0;-980.0;-589.0;495.0;3.0;818.0
618.0;-24.0;168.0;-699.0;-973.0;-611.0;511.0;?;819.0
664.0;4.0;151.0;-599.0;-981.0;-625.0;515.0;-8.0;808.0
714.0;46.0;150.0;-541.0;-982.0;-609.0;496.0;-4.0;823.0
691.0;64.0;161.0;-555.0;-987.0;-624.0;515.0;-1.0;792.0
742.0;79.0;163.0;-663.0;-976.0;-611.0;533.0;37.0;810.0
712.0;58.0;157.0;-674.0;?;-615.0;497.0;28.0;807.0
760.0;25.0;163.0;-685.0;-986.0;-621.0;504.0;5.0;808.0
762.0;27.0;165.0;-692.0;-982.0;-618.0;500.0;6.0;776.0
697.0;25.0;158.0;-672.0;-986.0;-621.0;494.0;-10.0;785.0
686.0;20.0;149.0;-613.0;?;-610.0;498.0;-3.0;801.0
668.0;36.0;143.0;-602.0;-989.0;-628.0;494.0;?;792.0
597.0;20.0;139.0;-603.0;-996.0;-640.0;536.0;20.0;763.0
498.0;-8.0;138.0;?;-991.0;-641.0;515.0;20.0;775.0
500.0;13.0;145.0;?;-983.0;-650.0;506.0;18.0;?
580.0;-26.0;?;-744.0;-988.0;-637.0;493.0;12.0;770.0
602.0;-20.0;144.0;-761.0;?;?;501.0;18.0;?
665.0;-9.0;148.0;?;-983.0;?;501.0;11.0;758.0
669.0;0.0;149.0;?;-983.0;-638.0;501.0;3.0;749.0
691.0;-16.0;136.0;-752.0;-987.0;-657.0;497.0;-4.0;762.0
732.0;-33.0;150.0;-729.0;-992.0;-631.0;490.0;?;751.0
772.0;-11.0;140.0;?;-980.0;-628.0;489.0;17.0;782.0
674.0;26.0;136.0;-659.0;-997.0;-621.0;488.0;?;801.0
645.0;2.0;124.0;-619.0;-989.0;-620.0;476.0;10.0;819.0
653.0;10.0;134.0;-661.0;-993.0;-621.0;496.0;10.0;788.0
647.0;-34.0;134.0;-647.0;-996.0;-640.0;506.0;9.0;786.0
?;5.0;139.0;-672.0;-991.0;-612.0;493.0;-9.0;?
667.0;-11.0;144.0;-668.0;-991.0;-618.0;492.0;13.0;790.0
642.0;-26.0;149.0;-640.0;-988.0;?;513.0;23.0;790.0
650.0;-42.0;149.0;-605.0;-984.0;-624.0;492.0;25.0;777.0
641.0;-40.0;150.0;-596.0;-976.0;-622.0;480.0;6.0;784.0
651.0;-52.0;147.0;-632.0;-979.0;-610.0;510.0;12.0;777.0
612.0;-44.0;?;-643.0;-986.0;-626.0;527.0;9.0;790.0
632.0;-30.0;162.0;-649.0;-984.0;-606.0;504.0;7.0;780.0
639.0;-6.0;163.0;-659.0;?;-633.0;521.0;-5.0;809.0
633.0;-27.0;158.0;-642.0;-979.0;-640.0;503.0;17.0;794.0
637.0;-28.0;153.0;-647.0;-984.0;-640.0;479.0;12.0;783.0
621.0;-40.0;160.0;?;-977.0;-621.0;483.0;18.0;781.0
668.0;-37.0;169.0;-652.0;-977.0;-620.0;501.0;12.0;801.0
634.0;-23.0;170.0;-659.0;-982.0;-621.0;?;10.0;802.0
627.0;-36.0;164.0;-667.0;-980.0;-629.0;507.0;10.0;807.0
650.0;-20.0;163.0;-628.0;-979.0;-621.0;516.0;30.0;779.0
640.0;-32.0;164.0;-623.0;-979.0;-629.0;503.0;26.0;783.0
627.0;-32.0;162.0;-623.0;-981.0;-634.0;498.0;12.0;782.0
633.0;?;?;-647.0;-978.0;-634.0;507.0;19.0;793.0
636.0;-3.0;166.0;-654.0;-984.0;-638.0;519.0;26.0;786.0
628.0;14.0;165.0;-638.0;-979.0;-642.0;509.0;33.0;780.0
642.0;2.0;160.0;-664.0;-980.0;-631.0;509.0;6.0;787.0
602.0;?;163.0;-612.0;-980.0;-642.0;490.0;?;782.0
602.0;9.0;?;-629.0;-979.0;-644.0;483.0;34.0;?
633.0;?;161.0;-647.0;-979.0;-653.0;?;24.0;772.0
627.0;-16.0;164.0;-624.0;-979.0;-640.0;489.0;17.0;756.0
607.0;-20.0;159.0;?;-980.0;-657.0;530.0;24.0;752.0
563.0;-4.0;158.0;?;-982.0;-670.0;499.0;-4.0;753.0
588.0;-55.0;161.0;-660.0;-981.0;-650.0;506.0;-4.0;763.0
