InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-417.0;-736.0;499.0;-602.0;-847.0;-78.0;-109.0;500.0;414.0;144.0;291.0
-423.0;-744.0;505.0;-617.0;-849.0;-82.0;-99.0;486.0;406.0;161.0;302.0
-431.0;-752.0;515.0;-636.0;-851.0;-89.0;-88.0;475.0;400.0;181.0;325.0
-443.0;-760.0;524.0;-658.0;-850.0;?;-77.0;468.0;395.0;?;351.0
-455.0;-768.0;529.0;-680.0;-849.0;-102.0;-65.0;462.0;389.0;230.0;380.0
-466.0;-773.0;533.0;-702.0;-847.0;-112.0;-52.0;458.0;381.0;?;413.0
-475.0;-778.0;536.0;?;-843.0;-122.0;-36.0;455.0;372.0;293.0;?
-483.0;-784.0;536.0;-739.0;-837.0;-132.0;-21.0;450.0;362.0;324.0;?
-492.0;-788.0;535.0;-755.0;-832.0;-144.0;-4.0;446.0;350.0;355.0;503.0
-499.0;-794.0;538.0;-768.0;-826.0;-155.0;14.0;441.0;339.0;386.0;527.0
-506.0;-799.0;544.0;-778.0;-819.0;-166.0;32.0;438.0;329.0;415.0;548.0
-511.0;-805.0;553.0;-786.0;-813.0;-176.0;49.0;438.0;320.0;441.0;566.0
-516.0;-809.0;562.0;-791.0;-809.0;-186.0;68.0;?;313.0;461.0;580.0
-521.0;-812.0;573.0;-794.0;-806.0;-197.0;87.0;443.0;307.0;474.0;589.0
-525.0;-815.0;585.0;-794.0;-805.0;-208.0;106.0;450.0;304.0;482.0;594.0
-529.0;-818.0;598.0;-790.0;-804.0;-218.0;125.0;459.0;306.0;482.0;598.0
-533.0;-821.0;613.0;-784.0;-803.0;-226.0;143.0;470.0;315.0;474.0;601.0
-536.0;-824.0;627.0;-777.0;?;-235.0;160.0;483.0;328.0;462.0;601.0
-537.0;-826.0;639.0;?;-803.0;-241.0;176.0;495.0;340.0;445.0;600.0
-538.0;-828.0;650.0;-761.0;-804.0;-247.0;191.0;511.0;354.0;424.0;600.0
-537.0;-829.0;658.0;-751.0;?;-251.0;207.0;527.0;370.0;401.0;599.0
-537.0;-830.0;663.0;-742.0;-804.0;-256.0;222.0;542.0;387.0;376.0;601.0
-535.0;-833.0;669.0;-735.0;-802.0;-259.0;236.0;557.0;405.0;349.0;602.0
-531.0;-837.0;675.0;-730.0;-799.0;-263.0;248.0;572.0;421.0;326.0;604.0
-526.0;-842.0;682.0;-726.0;-796.0;-265.0;259.0;583.0;434.0;312.0;606.0
-521.0;-846.0;687.0;-722.0;-795.0;-266.0;269.0;593.0;443.0;307.0;609.0
-516.0;-849.0;689.0;-719.0;-794.0;-265.0;?;604.0;453.0;296.0;613.0
-512.0;-853.0;690.0;-714.0;-789.0;-265.0;282.0;613.0;465.0;286.0;619.0
-508.0;-855.0;688.0;-709.0;-783.0;-264.0;286.0;622.0;475.0;274.0;625.0
-504.0;-858.0;686.0;-704.0;-777.0;-263.0;288.0;630.0;484.0;261.0;632.0
-501.0;-860.0;684.0;-698.0;-772.0;-262.0;290.0;637.0;490.0;250.0;638.0
-498.0;-862.0;682.0;-694.0;-767.0;-260.0;292.0;641.0;495.0;238.0;642.0
?;-863.0;681.0;-691.0;-763.0;-258.0;292.0;644.0;499.0;224.0;646.0
-494.0;-864.0;681.0;-688.0;-760.0;-257.0;293.0;648.0;502.0;210.0;648.0
-493.0;-865.0;681.0;-686.0;-755.0;-254.0;292.0;650.0;507.0;198.0;648.0
-492.0;-865.0;682.0;-683.0;-753.0;-250.0;?;652.0;509.0;188.0;648.0
-492.0;-864.0;683.0;-680.0;-751.0;-247.0;291.0;654.0;510.0;178.0;646.0
-492.0;-864.0;685.0;-678.0;-747.0;-244.0;292.0;655.0;513.0;167.0;644.0
-492.0;-863.0;687.0;-676.0;-747.0;-240.0;292.0;656.0;513.0;158.0;640.0
-495.0;-861.0;690.0;-677.0;-748.0;-236.0;?;656.0;?;156.0;636.0
-498.0;-858.0;693.0;-679.0;-750.0;-232.0;291.0;654.0;509.0;157.0;632.0
-501.0;-855.0;695.0;-680.0;-751.0;-229.0;292.0;653.0;507.0;155.0;629.0
-504.0;-853.0;698.0;-681.0;-753.0;-226.0;293.0;652.0;504.0;155.0;625.0
-506.0;-851.0;701.0;-683.0;-758.0;-223.0;294.0;650.0;499.0;157.0;620.0
-508.0;-849.0;705.0;-686.0;-761.0;-221.0;294.0;647.0;496.0;155.0;616.0
-510.0;-848.0;707.0;-688.0;-762.0;-219.0;294.0;644.0;494.0;151.0;613.0
-512.0;-847.0;?;-689.0;-765.0;-218.0;294.0;642.0;490.0;148.0;611.0
-514.0;-846.0;709.0;-691.0;-766.0;-216.0;292.0;638.0;485.0;152.0;611.0
-515.0;-845.0;708.0;-695.0;-767.0;-214.0;290.0;634.0;479.0;162.0;611.0
-517.0;-844.0;706.0;-700.0;-768.0;-212.0;286.0;629.0;470.0;181.0;611.0
-519.0;-843.0;704.0;-705.0;-771.0;-210.0;281.0;623.0;456.0;205.0;612.0
-520.0;-841.0;701.0;-711.0;-773.0;-206.0;276.0;615.0;440.0;232.0;613.0
-523.0;-839.0;697.0;-717.0;-773.0;-201.0;269.0;604.0;422.0;262.0;614.0
-526.0;-837.0;693.0;-725.0;-773.0;-197.0;261.0;591.0;402.0;292.0;615.0
-530.0;?;687.0;-734.0;-769.0;-191.0;251.0;574.0;382.0;320.0;615.0
-534.0;?;?;-744.0;-764.0;-186.0;242.0;556.0;362.0;346.0;614.0
-538.0;-825.0;680.0;?;-756.0;-181.0;232.0;535.0;343.0;369.0;612.0
-542.0;-821.0;678.0;-766.0;-746.0;-177.0;222.0;511.0;326.0;392.0;609.0
-547.0;-816.0;677.0;-777.0;-738.0;-173.0;212.0;487.0;305.0;416.0;604.0
-552.0;-811.0;678.0;-788.0;-731.0;-171.0;202.0;462.0;284.0;440.0;?
-558.0;-806.0;679.0;-797.0;-721.0;-170.0;192.0;437.0;266.0;460.0;592.0
-564.0;-800.0;?;-805.0;-710.0;-170.0;183.0;413.0;249.0;478.0;584.0
-569.0;-795.0;683.0;-812.0;-700.0;-171.0;174.0;387.0;232.0;496.0;575.0
-574.0;-789.0;686.0;-819.0;-691.0;-171.0;164.0;361.0;213.0;515.0;565.0
-579.0;-783.0;688.0;-824.0;?;-169.0;?;336.0;193.0;532.0;556.0
-583.0;-778.0;?;-829.0;-674.0;-167.0;141.0;309.0;177.0;548.0;546.0
-586.0;-773.0;691.0;-833.0;-666.0;-164.0;130.0;284.0;157.0;565.0;537.0
-588.0;-768.0;690.0;-836.0;-659.0;-162.0;120.0;261.0;136.0;582.0;528.0
-590.0;-764.0;688.0;-838.0;-649.0;-160.0;?;239.0;115.0;599.0;?
-591.0;-759.0;684.0;-839.0;-641.0;-160.0;102.0;220.0;95.0;614.0;?
-591.0;-755.0;678.0;-838.0;-632.0;-161.0;?;201.0;76.0;628.0;514.0
?;-753.0;673.0;-837.0;-623.0;-162.0;89.0;182.0;58.0;641.0;513.0
-592.0;-751.0;669.0;?;-615.0;-164.0;84.0;166.0;40.0;?;513.0
-592.0;-749.0;664.0;-833.0;-607.0;-167.0;81.0;151.0;23.0;663.0;515.0
-592.0;-748.0;660.0;-830.0;-600.0;-170.0;78.0;?;6.0;672.0;517.0
-593.0;-748.0;657.0;-827.0;-593.0;-173.0;76.0;124.0;-9.0;680.0;520.0
-593.0;?;653.0;-824.0;-586.0;-175.0;73.0;113.0;-22.0;686.0;524.0
-593.0;?;645.0;-820.0;?;-177.0;72.0;103.0;-34.0;692.0;526.0
-592.0;-747.0;634.0;-817.0;-574.0;-180.0;71.0;95.0;-47.0;?;526.0
-591.0;-747.0;627.0;-814.0;?;-182.0;?;87.0;?;704.0;?
-590.0;-748.0;?;-810.0;-562.0;-184.0;68.0;78.0;-74.0;709.0;530.0
-591.0;-748.0;625.0;-807.0;-555.0;-186.0;?;69.0;-87.0;715.0;534.0
-591.0;-748.0;626.0;-803.0;-549.0;-187.0;67.0;60.0;-100.0;721.0;537.0
-592.0;-749.0;628.0;-800.0;-543.0;-189.0;67.0;52.0;-112.0;726.0;539.0
-593.0;-748.0;629.0;-797.0;-537.0;-191.0;68.0;44.0;-125.0;731.0;541.0
-594.0;-748.0;631.0;-795.0;-532.0;-194.0;69.0;36.0;-136.0;736.0;542.0
-596.0;?;633.0;-792.0;-526.0;-196.0;70.0;29.0;-147.0;741.0;542.0
-597.0;-747.0;636.0;-790.0;-521.0;-197.0;70.0;23.0;-158.0;745.0;541.0
-600.0;-746.0;639.0;-788.0;-517.0;-199.0;72.0;18.0;-166.0;747.0;540.0
?;-744.0;641.0;-786.0;-514.0;-200.0;73.0;14.0;-171.0;749.0;539.0
-604.0;-743.0;643.0;-784.0;?;-201.0;75.0;12.0;-177.0;752.0;538.0
-606.0;-742.0;645.0;-783.0;-506.0;-203.0;76.0;9.0;-182.0;754.0;537.0
-607.0;-741.0;647.0;-782.0;-503.0;-204.0;77.0;7.0;-187.0;756.0;536.0
-608.0;-741.0;648.0;-781.0;-500.0;-206.0;78.0;4.0;-191.0;758.0;535.0
-609.0;-741.0;649.0;-779.0;-497.0;-208.0;79.0;3.0;-196.0;759.0;535.0
-609.0;-741.0;650.0;-778.0;-495.0;-210.0;81.0;0.0;-200.0;761.0;535.0
-609.0;-741.0;651.0;-778.0;-492.0;-211.0;82.0;-2.0;-203.0;763.0;536.0
?;-741.0;651.0;?;-490.0;-212.0;83.0;?;-206.0;764.0;537.0
-610.0;-742.0;651.0;-777.0;-488.0;-213.0;85.0;-5.0;-209.0;766.0;539.0
-610.0;-743.0;651.0;-777.0;-486.0;-214.0;86.0;-7.0;-211.0;767.0;?
-610.0;-743.0;650.0;-777.0;?;-215.0;88.0;-8.0;-212.0;769.0;544.0
-610.0;-744.0;650.0;-777.0;-484.0;-216.0;?;-9.0;-214.0;770.0;547.0
-610.0;-745.0;650.0;-778.0;-483.0;-217.0;90.0;-10.0;-214.0;772.0;549.0
-610.0;-745.0;650.0;-778.0;-482.0;-218.0;?;?;-215.0;772.0;552.0
-610.0;-746.0;650.0;-777.0;-480.0;-220.0;94.0;-10.0;-216.0;773.0;555.0
?;-747.0;650.0;?;-478.0;-221.0;95.0;-10.0;?;775.0;557.0
?;-747.0;650.0;-778.0;-477.0;-222.0;97.0;-11.0;-218.0;776.0;558.0
-612.0;-747.0;651.0;-779.0;-476.0;-222.0;98.0;-11.0;-219.0;777.0;559.0
?;?;652.0;-780.0;-475.0;-223.0;98.0;-12.0;-219.0;778.0;560.0
-612.0;-748.0;652.0;-780.0;-475.0;?;99.0;-13.0;-219.0;779.0;561.0
-612.0;-749.0;654.0;-782.0;-476.0;-223.0;100.0;-13.0;-219.0;780.0;561.0
-612.0;?;657.0;-783.0;-475.0;-224.0;101.0;-14.0;-219.0;781.0;560.0
?;-750.0;658.0;-784.0;-475.0;-224.0;101.0;-15.0;?;781.0;559.0
-612.0;-750.0;659.0;-783.0;-475.0;-224.0;102.0;-15.0;-220.0;?;560.0
-613.0;-750.0;?;-783.0;-475.0;-224.0;102.0;-16.0;-222.0;781.0;561.0
-613.0;-750.0;?;-783.0;-475.0;-224.0;102.0;-17.0;-223.0;782.0;562.0
-613.0;-751.0;658.0;-783.0;-475.0;-223.0;102.0;-18.0;-224.0;782.0;563.0
-612.0;-751.0;658.0;?;-475.0;-223.0;102.0;-19.0;-226.0;782.0;563.0
-612.0;?;658.0;?;-475.0;-223.0;102.0;-19.0;-227.0;781.0;563.0
-612.0;-751.0;658.0;-783.0;-475.0;-223.0;102.0;-20.0;-227.0;782.0;563.0
-612.0;-751.0;659.0;-783.0;-475.0;-223.0;102.0;-20.0;-228.0;782.0;563.0
-613.0;-750.0;659.0;-783.0;-476.0;-222.0;102.0;-21.0;-229.0;782.0;562.0
-613.0;-750.0;659.0;-782.0;-476.0;-222.0;102.0;-22.0;-230.0;782.0;562.0
-613.0;-750.0;659.0;-782.0;-476.0;-222.0;101.0;-22.0;-232.0;781.0;561.0
-613.0;-749.0;659.0;-781.0;-476.0;-221.0;?;-22.0;-233.0;780.0;561.0
-613.0;-749.0;?;-781.0;-476.0;-221.0;101.0;-23.0;-234.0;780.0;560.0
?;-748.0;660.0;-781.0;-476.0;-220.0;100.0;-23.0;-235.0;780.0;560.0
-614.0;-748.0;660.0;?;-476.0;-220.0;100.0;-24.0;-235.0;780.0;559.0
-614.0;-748.0;?;?;-476.0;-220.0;100.0;-24.0;-236.0;780.0;559.0
-614.0;-748.0;660.0;-780.0;-476.0;-220.0;100.0;-24.0;-236.0;780.0;559.0
-614.0;-748.0;660.0;-780.0;-475.0;-219.0;100.0;-25.0;-237.0;781.0;559.0
-613.0;-748.0;660.0;-779.0;-475.0;-219.0;99.0;-26.0;-239.0;780.0;560.0
-613.0;-748.0;660.0;-779.0;-474.0;-219.0;99.0;-26.0;-241.0;780.0;560.0
-613.0;-749.0;660.0;-778.0;-474.0;-219.0;99.0;-27.0;-242.0;780.0;561.0
-613.0;-749.0;660.0;?;-474.0;-219.0;98.0;-27.0;-242.0;780.0;561.0
-613.0;-749.0;660.0;-777.0;-474.0;?;99.0;-27.0;-244.0;780.0;561.0
-613.0;-749.0;660.0;-777.0;-473.0;-219.0;99.0;-28.0;-245.0;780.0;561.0
-613.0;-749.0;660.0;-776.0;-473.0;?;98.0;-28.0;-247.0;780.0;561.0
-612.0;-750.0;660.0;?;?;-220.0;99.0;-28.0;-248.0;780.0;562.0
-612.0;-750.0;660.0;-776.0;?;-220.0;99.0;-29.0;-248.0;?;562.0
-613.0;-750.0;660.0;-775.0;?;-220.0;99.0;-29.0;-249.0;779.0;561.0
-613.0;-750.0;?;-775.0;-472.0;-220.0;100.0;-29.0;-250.0;780.0;562.0
-613.0;-750.0;661.0;-775.0;-471.0;-220.0;100.0;-29.0;-251.0;780.0;562.0
-613.0;-750.0;661.0;-775.0;-471.0;-221.0;100.0;-30.0;-251.0;780.0;562.0
-613.0;-750.0;661.0;-774.0;-471.0;-221.0;100.0;-30.0;-252.0;?;562.0
-613.0;-750.0;661.0;-774.0;-470.0;-221.0;?;-30.0;-252.0;780.0;562.0
-613.0;-750.0;661.0;-774.0;-470.0;-221.0;100.0;-30.0;-253.0;780.0;562.0
?;-750.0;661.0;-774.0;-470.0;-221.0;100.0;-30.0;-253.0;780.0;563.0
-614.0;-750.0;661.0;-775.0;-470.0;-221.0;100.0;-30.0;-253.0;780.0;563.0
-614.0;-750.0;661.0;-774.0;-469.0;-221.0;101.0;-30.0;-252.0;781.0;564.0
-614.0;-750.0;661.0;-775.0;-470.0;-221.0;101.0;-30.0;-252.0;781.0;564.0
-614.0;-750.0;661.0;-775.0;-470.0;-221.0;101.0;-30.0;-251.0;781.0;564.0
-614.0;-750.0;661.0;-775.0;-469.0;-221.0;101.0;-29.0;-251.0;781.0;564.0
-614.0;-750.0;661.0;-776.0;-469.0;-221.0;101.0;-28.0;-250.0;781.0;564.0
-613.0;?;661.0;-776.0;-470.0;-221.0;?;-27.0;-248.0;781.0;564.0
-613.0;-751.0;661.0;-777.0;-470.0;-221.0;102.0;-25.0;-245.0;782.0;564.0
-613.0;-751.0;661.0;-778.0;-470.0;-221.0;102.0;-23.0;-241.0;782.0;565.0
-613.0;-752.0;662.0;-780.0;-470.0;-222.0;102.0;-19.0;-235.0;783.0;565.0
-612.0;-752.0;662.0;-783.0;-470.0;-223.0;103.0;-15.0;-227.0;783.0;566.0
-612.0;?;662.0;-785.0;-471.0;-223.0;104.0;-9.0;-218.0;783.0;566.0
-611.0;-754.0;662.0;-788.0;-472.0;-224.0;105.0;-1.0;-207.0;782.0;?
-611.0;-754.0;662.0;-791.0;-475.0;-224.0;106.0;9.0;-194.0;781.0;567.0
-610.0;-755.0;662.0;-794.0;-478.0;-225.0;108.0;20.0;-178.0;778.0;567.0
-610.0;-756.0;662.0;-798.0;?;-225.0;110.0;34.0;-158.0;773.0;568.0
-610.0;-756.0;663.0;-803.0;-492.0;-225.0;112.0;49.0;-138.0;768.0;569.0
-612.0;-756.0;664.0;-808.0;-502.0;-225.0;116.0;65.0;-117.0;?;570.0
-613.0;-756.0;666.0;-813.0;-515.0;-225.0;119.0;82.0;-96.0;751.0;572.0
-615.0;-756.0;669.0;-819.0;-530.0;-226.0;125.0;99.0;-73.0;?;573.0
-617.0;-757.0;673.0;-824.0;-545.0;-228.0;130.0;117.0;-48.0;728.0;575.0
?;-757.0;677.0;-829.0;-562.0;-231.0;137.0;137.0;-21.0;714.0;576.0
-623.0;-757.0;682.0;-834.0;-580.0;-234.0;144.0;158.0;4.0;698.0;578.0
-626.0;-757.0;?;?;-597.0;-237.0;151.0;178.0;32.0;682.0;582.0
-630.0;-758.0;693.0;-839.0;-616.0;-241.0;158.0;197.0;61.0;664.0;589.0
-633.0;-759.0;700.0;-842.0;-637.0;-244.0;166.0;?;?;644.0;597.0
-633.0;-761.0;703.0;-843.0;-658.0;-247.0;173.0;238.0;110.0;626.0;604.0
-632.0;-763.0;703.0;-842.0;-679.0;-252.0;181.0;258.0;133.0;606.0;610.0
?;-767.0;701.0;-843.0;-697.0;-257.0;189.0;277.0;158.0;585.0;616.0
-625.0;-771.0;700.0;-839.0;-714.0;-263.0;195.0;298.0;182.0;564.0;622.0
-621.0;?;698.0;-835.0;-730.0;-267.0;202.0;319.0;204.0;540.0;628.0
-616.0;-781.0;695.0;-829.0;-744.0;-272.0;210.0;339.0;226.0;519.0;636.0
-611.0;?;692.0;-823.0;-757.0;?;220.0;363.0;248.0;497.0;643.0
-606.0;-790.0;688.0;-815.0;-767.0;-286.0;232.0;388.0;269.0;476.0;650.0
-602.0;-794.0;685.0;-806.0;-777.0;-294.0;242.0;412.0;289.0;453.0;657.0
-597.0;-798.0;683.0;-794.0;-783.0;-301.0;251.0;432.0;311.0;428.0;?
-592.0;-803.0;683.0;-785.0;-788.0;-306.0;259.0;449.0;?;402.0;668.0
-587.0;-807.0;681.0;-777.0;-792.0;-310.0;266.0;465.0;353.0;380.0;672.0
?;-811.0;679.0;-770.0;-795.0;-314.0;273.0;481.0;370.0;361.0;676.0
-576.0;-815.0;676.0;-764.0;-799.0;-317.0;280.0;497.0;383.0;342.0;679.0
-570.0;-820.0;674.0;-760.0;-803.0;-319.0;286.0;509.0;396.0;322.0;681.0
-565.0;-824.0;673.0;-757.0;-806.0;-321.0;292.0;518.0;408.0;303.0;683.0
-559.0;-828.0;673.0;-753.0;-808.0;-322.0;297.0;525.0;417.0;286.0;684.0
-553.0;-832.0;674.0;-749.0;-811.0;-322.0;301.0;532.0;425.0;?;684.0
-548.0;-836.0;676.0;-744.0;-815.0;-321.0;305.0;541.0;430.0;255.0;683.0
-543.0;-839.0;677.0;-740.0;-818.0;-320.0;309.0;547.0;435.0;240.0;682.0
-539.0;-842.0;677.0;-736.0;-819.0;-317.0;311.0;550.0;439.0;226.0;682.0
?;-844.0;678.0;-734.0;-820.0;-314.0;314.0;554.0;442.0;216.0;682.0
-533.0;-846.0;678.0;-731.0;-820.0;-312.0;315.0;559.0;443.0;208.0;681.0
-531.0;-847.0;679.0;-729.0;-820.0;-309.0;315.0;563.0;445.0;202.0;681.0
-529.0;-847.0;?;-726.0;-818.0;-305.0;315.0;?;?;198.0;680.0
-528.0;-848.0;679.0;-724.0;-819.0;-301.0;315.0;571.0;451.0;193.0;678.0
-528.0;-848.0;681.0;-720.0;-820.0;-298.0;315.0;?;454.0;185.0;676.0
-529.0;-847.0;683.0;-716.0;-820.0;-295.0;315.0;580.0;459.0;175.0;673.0
-529.0;-846.0;685.0;-713.0;-822.0;-293.0;315.0;584.0;464.0;165.0;670.0
-530.0;-845.0;688.0;-709.0;-821.0;-291.0;315.0;591.0;466.0;157.0;666.0
-531.0;-844.0;691.0;-704.0;-819.0;-290.0;314.0;593.0;467.0;156.0;662.0
-531.0;-844.0;694.0;-703.0;-818.0;?;313.0;593.0;469.0;155.0;657.0
-532.0;-843.0;?;-701.0;?;-284.0;312.0;596.0;468.0;157.0;653.0
-534.0;-841.0;699.0;-698.0;-819.0;-282.0;311.0;597.0;466.0;159.0;649.0
-537.0;-839.0;701.0;-697.0;-819.0;-280.0;310.0;597.0;465.0;161.0;646.0
-539.0;-838.0;701.0;-698.0;-819.0;-279.0;308.0;596.0;?;163.0;643.0
-540.0;-836.0;702.0;-697.0;-820.0;-276.0;305.0;596.0;461.0;166.0;640.0
-542.0;-835.0;703.0;?;-820.0;-275.0;302.0;595.0;460.0;168.0;637.0
-543.0;-833.0;703.0;-700.0;-821.0;?;298.0;591.0;458.0;172.0;634.0
-544.0;-832.0;703.0;-702.0;-823.0;-271.0;294.0;588.0;454.0;179.0;631.0
-545.0;-831.0;701.0;-704.0;-826.0;-268.0;290.0;586.0;450.0;186.0;630.0
-546.0;-829.0;700.0;-705.0;?;-266.0;285.0;584.0;?;190.0;628.0
?;-827.0;699.0;-707.0;-831.0;-263.0;?;580.0;443.0;?;626.0
-548.0;-826.0;697.0;-708.0;?;-260.0;275.0;576.0;441.0;193.0;?
-549.0;-824.0;694.0;-708.0;-834.0;-256.0;269.0;572.0;437.0;193.0;621.0
-551.0;-821.0;691.0;-708.0;-835.0;?;?;569.0;437.0;187.0;618.0
-553.0;-817.0;686.0;-708.0;-834.0;-242.0;253.0;565.0;438.0;183.0;615.0
-554.0;-812.0;?;-708.0;-835.0;-234.0;242.0;561.0;439.0;177.0;611.0
-556.0;-806.0;669.0;-707.0;-834.0;-223.0;230.0;558.0;441.0;171.0;607.0
-557.0;-799.0;?;-707.0;-831.0;-211.0;216.0;553.0;444.0;166.0;602.0
-558.0;-792.0;647.0;-707.0;-829.0;-197.0;200.0;548.0;445.0;165.0;596.0
-557.0;-785.0;638.0;-706.0;-831.0;-182.0;?;544.0;442.0;163.0;588.0
-555.0;-778.0;631.0;-703.0;-833.0;-167.0;165.0;539.0;439.0;159.0;576.0
-553.0;-770.0;624.0;-700.0;-834.0;?;145.0;531.0;436.0;153.0;560.0
-550.0;-759.0;617.0;-694.0;-835.0;-137.0;125.0;520.0;432.0;142.0;542.0
-548.0;-748.0;609.0;-685.0;-835.0;-123.0;103.0;509.0;426.0;127.0;522.0
-546.0;-736.0;601.0;-674.0;-837.0;-110.0;81.0;497.0;419.0;110.0;502.0
-544.0;-724.0;592.0;-662.0;-839.0;-95.0;57.0;485.0;411.0;91.0;482.0
-541.0;-710.0;582.0;-647.0;-843.0;-80.0;?;471.0;401.0;64.0;464.0
-540.0;-697.0;571.0;-630.0;-847.0;-64.0;9.0;454.0;389.0;29.0;452.0
-547.0;-683.0;561.0;-611.0;-849.0;-45.0;-17.0;433.0;377.0;-16.0;457.0
-552.0;-672.0;550.0;-593.0;-845.0;-27.0;-45.0;409.0;368.0;-72.0;472.0
-550.0;?;540.0;-572.0;-838.0;-8.0;-74.0;383.0;357.0;-132.0;486.0
-541.0;-656.0;522.0;-546.0;-828.0;11.0;-101.0;355.0;346.0;-193.0;487.0
-525.0;-650.0;498.0;-520.0;-815.0;28.0;-128.0;328.0;336.0;-255.0;476.0
-505.0;-643.0;476.0;-492.0;-797.0;43.0;-154.0;302.0;328.0;-316.0;455.0
-488.0;-635.0;457.0;-464.0;-773.0;55.0;-178.0;278.0;326.0;-373.0;434.0
-477.0;-628.0;445.0;-438.0;-746.0;64.0;-201.0;259.0;332.0;-426.0;417.0
-471.0;-621.0;439.0;-413.0;-717.0;68.0;-225.0;245.0;347.0;-470.0;405.0
-467.0;-613.0;434.0;-393.0;-691.0;72.0;-249.0;237.0;370.0;-500.0;395.0
-464.0;-602.0;428.0;-375.0;-670.0;?;-274.0;235.0;399.0;-517.0;380.0
-454.0;-586.0;417.0;?;-654.0;91.0;-295.0;235.0;429.0;-522.0;356.0
-440.0;-566.0;402.0;-332.0;-640.0;101.0;-316.0;233.0;453.0;-524.0;322.0
?;-548.0;391.0;-300.0;-621.0;108.0;?;226.0;466.0;-534.0;285.0
-419.0;-528.0;388.0;-267.0;-598.0;114.0;-353.0;213.0;468.0;-554.0;249.0
-409.0;?;392.0;-235.0;-570.0;116.0;-368.0;195.0;457.0;-580.0;214.0
-401.0;-496.0;402.0;-207.0;-550.0;116.0;-382.0;182.0;445.0;-600.0;178.0
-394.0;-481.0;415.0;-186.0;-537.0;118.0;-396.0;171.0;438.0;-609.0;142.0
-388.0;-465.0;424.0;-173.0;-534.0;123.0;-411.0;160.0;435.0;-609.0;108.0
?;-448.0;427.0;?;-536.0;131.0;-425.0;153.0;434.0;-603.0;79.0
-375.0;-431.0;424.0;-159.0;-537.0;?;-439.0;145.0;423.0;-602.0;55.0
?;-413.0;414.0;-155.0;-539.0;?;-452.0;?;406.0;?;37.0
-356.0;-394.0;398.0;-152.0;-544.0;156.0;-465.0;126.0;384.0;-601.0;24.0
-343.0;-377.0;379.0;-151.0;-551.0;165.0;-475.0;116.0;359.0;-597.0;15.0
-331.0;-362.0;359.0;-150.0;-558.0;175.0;-483.0;107.0;334.0;?;9.0
-324.0;-351.0;338.0;-151.0;-568.0;183.0;-488.0;99.0;?;-580.0;?
?;?;320.0;-153.0;?;190.0;-491.0;93.0;290.0;-566.0;1.0
-314.0;-338.0;303.0;-159.0;-594.0;196.0;-491.0;90.0;277.0;?;-1.0
-311.0;-336.0;288.0;-167.0;-609.0;200.0;?;89.0;271.0;-532.0;1.0
-308.0;-339.0;285.0;-178.0;-624.0;203.0;-486.0;91.0;272.0;-516.0;3.0
-311.0;-346.0;?;-191.0;-635.0;205.0;-481.0;95.0;278.0;-502.0;?
-318.0;-354.0;299.0;-205.0;-644.0;206.0;-474.0;102.0;287.0;-490.0;?
-325.0;-363.0;?;-218.0;-653.0;206.0;-466.0;114.0;294.0;-480.0;?
-335.0;-372.0;321.0;-229.0;?;205.0;-456.0;124.0;301.0;-471.0;16.0
-345.0;-382.0;333.0;-240.0;-665.0;204.0;?;133.0;307.0;-466.0;25.0
-357.0;-394.0;346.0;-250.0;-670.0;203.0;-433.0;142.0;314.0;-461.0;36.0
-368.0;-407.0;359.0;-259.0;-674.0;201.0;-420.0;151.0;321.0;-455.0;50.0
-381.0;-422.0;378.0;-271.0;-681.0;201.0;-405.0;161.0;330.0;-448.0;67.0
-395.0;-437.0;398.0;-283.0;-689.0;201.0;-388.0;171.0;341.0;-440.0;85.0
-409.0;-453.0;417.0;-295.0;-696.0;200.0;-371.0;181.0;352.0;?;101.0
-423.0;-468.0;434.0;-309.0;-704.0;201.0;-353.0;192.0;364.0;-425.0;116.0
-435.0;-481.0;448.0;?;-711.0;200.0;?;201.0;375.0;-419.0;131.0
-444.0;-488.0;455.0;-337.0;-717.0;197.0;-315.0;207.0;387.0;-417.0;146.0
-448.0;-487.0;452.0;-351.0;-724.0;189.0;-293.0;219.0;395.0;-414.0;160.0
-447.0;-487.0;444.0;-364.0;-734.0;177.0;-271.0;233.0;396.0;-408.0;168.0
?;-488.0;440.0;-378.0;-744.0;165.0;-254.0;248.0;392.0;-398.0;173.0
-448.0;-492.0;?;-394.0;-756.0;153.0;-238.0;259.0;386.0;-386.0;172.0
-451.0;-494.0;441.0;-405.0;-766.0;141.0;-223.0;263.0;375.0;-379.0;165.0
-455.0;-493.0;442.0;-410.0;-770.0;127.0;-208.0;259.0;363.0;-382.0;158.0
-458.0;-494.0;447.0;-413.0;-767.0;112.0;-194.0;257.0;350.0;-390.0;152.0
-463.0;-498.0;457.0;-419.0;-762.0;98.0;-181.0;263.0;343.0;-397.0;151.0
