InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-135;-378.0;-722.0;53;433.0;131;839;-73
-135;-367.0;-344.0;48;441.0;133;837;-73
-135;-371.0;?;45;433.0;135;835;-73
-134;-373.0;272.0;50;432.0;134;837;-73
-135;-363.0;253.0;50;463.0;129;843;-73
-135;-354.0;77.0;49;459.0;131;841;-73
-135;-362.0;25.0;49;?;137;835;-73
-135;-356.0;11.0;50;432.0;129;842;-73
-135;-391.0;-41.0;54;448.0;128;843;-73
-134;?;-55.0;55;444.0;134;837;?
-135;-370.0;-66.0;51;433.0;137;?;-73
-135;?;-19.0;49;448.0;133;839;-73
-135;-365.0;-3.0;51;453.0;125;845;-73
-135;-370.0;42.0;53;445.0;129;842;?
-135;-361.0;169.0;51;441.0;132;840;-73
-134;-360.0;157.0;52;436.0;135;835;-73
-135;-394.0;264.0;55;422.0;130;840;-73
-135;-375.0;322.0;50;430.0;131;841;-73
-135;-382.0;327.0;47;432.0;144;827;-73
-135;-364.0;592.0;53;432.0;133;837;-73
-135;-363.0;670.0;49;463.0;128;843;-73
-134;?;567.0;47;471.0;137;834;-73
-135;-365.0;424.0;53;461.0;135;836;-73
-135;-359.0;353.0;53;462.0;131;839;-73
?;-371.0;312.0;51;426.0;127;843;-73
-135;-359.0;222.0;54;423.0;127;843;-73
-135;-356.0;96.0;57;431.0;129;842;-73
-134;-378.0;58.0;51;393.0;127;843;-73
-135;-368.0;50.0;47;407.0;131;839;-73
-135;-383.0;63.0;53;396.0;?;837;-73
-135;-368.0;46.0;55;419.0;131;841;?
-135;-375.0;77.0;55;420.0;130;841;-73
?;-365.0;48.0;55;439.0;131;841;-73
-135;-347.0;106.0;54;441.0;132;839;-73
-135;-349.0;114.0;50;460.0;136;833;-73
?;-372.0;?;52;452.0;135;836;-73
-135;?;32.0;58;452.0;133;841;-73
-135;-403.0;?;54;?;131;841;-73
-134;-389.0;-38.0;46;453.0;132;839;-73
-135;-372.0;-28.0;50;434.0;136;835;-73
-135;-373.0;5.0;52;427.0;136;836;-73
-135;-371.0;-25.0;47;438.0;133;839;-73
-135;-358.0;-29.0;46;418.0;132;839;-73
-135;-355.0;-32.0;48;423.0;130;840;-73
-134;-366.0;-8.0;51;425.0;130;840;-73
-135;-358.0;-32.0;?;439.0;?;837;-73
-135;-374.0;-53.0;52;448.0;135;837;-73
-135;-355.0;-39.0;53;448.0;133;839;-73
-135;-375.0;16.0;54;424.0;131;841;-73
-135;-370.0;47.0;47;438.0;130;840;?
-134;-360.0;89.0;?;435.0;?;?;-73
-135;-382.0;74.0;54;421.0;132;837;-73
-135;-373.0;93.0;54;442.0;128;843;-73
-135;-374.0;63.0;53;423.0;132;839;-73
-135;-394.0;84.0;53;430.0;133;838;-73
-135;-376.0;60.0;52;426.0;131;840;-73
?;-352.0;42.0;55;?;134;837;-73
-135;-353.0;-21.0;57;425.0;134;837;-73
-135;-374.0;5.0;54;457.0;132;839;-73
-135;-374.0;20.0;51;427.0;133;837;?
-135;-365.0;11.0;50;423.0;135;835;-73
-135;-347.0;25.0;54;?;135;836;-73
-134;-367.0;-41.0;55;436.0;129;842;-73
-135;-378.0;-217.0;?;437.0;128;842;-73
-135;-381.0;-389.0;56;429.0;130;841;-73
-135;-360.0;-455.0;57;441.0;129;843;-73
-135;-352.0;-464.0;52;442.0;133;838;-73
-135;-361.0;-275.0;49;442.0;136;835;?
-134;-383.0;9.0;48;422.0;133;?;-73
-135;-354.0;207.0;51;423.0;130;841;-73
-135;-370.0;304.0;55;444.0;131;841;-73
-135;-335.0;341.0;55;451.0;132;841;-73
-135;-379.0;339.0;55;438.0;127;844;-73
?;-367.0;?;51;433.0;133;?;-73
-135;?;186.0;49;?;136;835;-73
-135;-354.0;154.0;52;437.0;133;837;-73
-135;-363.0;3.0;53;431.0;132;840;-73
-135;-346.0;?;53;432.0;129;843;?
-135;?;-7.0;52;432.0;133;838;-73
-135;-343.0;-1.0;49;431.0;131;839;-73
-135;-366.0;118.0;49;433.0;123;848;-73
-135;-365.0;169.0;49;437.0;129;842;-73
-135;-387.0;138.0;53;445.0;136;835;-73
-135;-385.0;138.0;53;412.0;128;842;-73
-135;-373.0;?;51;451.0;126;844;-73
-134;-363.0;148.0;53;421.0;?;835;?
-135;-362.0;132.0;51;424.0;133;838;-73
-135;-352.0;83.0;50;432.0;130;840;-73
-135;-353.0;80.0;55;444.0;134;837;-73
-135;-356.0;77.0;52;437.0;132;839;-73
-135;-381.0;97.0;48;433.0;138;833;-73
-134;-395.0;118.0;52;445.0;133;837;-73
-135;-385.0;116.0;53;438.0;131;839;-73
-135;-361.0;127.0;53;447.0;138;833;-73
-135;-349.0;220.0;55;425.0;130;841;-73
-135;-366.0;206.0;52;?;132;838;-73
-135;-375.0;169.0;47;428.0;136;?;-73
-134;-371.0;63.0;47;434.0;131;840;-73
-135;-374.0;17.0;51;445.0;?;?;-73
-135;-372.0;-15.0;56;431.0;133;839;-73
-135;-383.0;0.0;55;442.0;132;841;-73
-135;-373.0;10.0;52;?;128;843;-73
-135;-371.0;-26.0;57;442.0;130;841;-73
-134;-342.0;-31.0;53;441.0;129;842;-73
-135;-370.0;-12.0;49;441.0;128;842;-73
?;-379.0;-59.0;53;429.0;?;838;-73
-135;-358.0;-89.0;51;437.0;135;837;-73
-135;-368.0;-183.0;52;438.0;?;?;-73
-135;-350.0;-165.0;52;431.0;129;842;-73
-134;-356.0;-113.0;52;427.0;130;842;-73
-135;-372.0;-80.0;55;424.0;131;840;-73
-135;-358.0;-121.0;52;441.0;129;841;-73
-135;-367.0;?;51;435.0;131;839;-73
-135;-352.0;-109.0;50;430.0;133;837;-73
-135;-370.0;-18.0;47;441.0;132;?;-73
-134;-365.0;66.0;47;434.0;134;?;-73
-135;-363.0;-2.0;43;?;138;834;-73
-135;-363.0;66.0;46;432.0;137;836;-73
-135;-373.0;165.0;?;430.0;130;841;-73
-135;-374.0;107.0;54;414.0;131;840;-73
-135;?;148.0;53;434.0;134;837;-73
-135;-354.0;?;51;447.0;129;?;-73
-135;-363.0;76.0;49;442.0;135;835;-73
-135;-367.0;46.0;53;425.0;140;832;-73
-135;-368.0;25.0;51;443.0;129;844;-73
-135;-365.0;-24.0;48;427.0;129;842;-73
-135;-348.0;-59.0;46;436.0;130;840;-73
-135;-366.0;2.0;49;422.0;132;838;?
-135;-387.0;41.0;47;434.0;135;835;-73
-135;-382.0;28.0;45;452.0;129;841;-73
-135;-369.0;68.0;54;444.0;133;838;-73
-135;-352.0;153.0;52;441.0;132;839;?
-134;-362.0;157.0;?;442.0;129;842;-73
-135;-353.0;99.0;51;432.0;129;840;-73
-135;-354.0;146.0;50;433.0;131;840;-73
-135;-383.0;182.0;47;429.0;139;833;-73
-135;-370.0;150.0;46;414.0;?;832;-73
-135;-378.0;101.0;54;436.0;132;839;-73
-134;-377.0;132.0;58;445.0;131;?;-73
-135;-362.0;141.0;52;450.0;?;837;-73
-135;-375.0;167.0;49;439.0;136;834;-73
-135;-348.0;360.0;53;443.0;138;833;-73
-135;-353.0;518.0;55;441.0;132;840;-73
-135;-368.0;742.0;51;438.0;129;841;-73
-134;-379.0;1044.0;?;422.0;137;834;-73
-135;-347.0;1248.0;53;429.0;134;837;-73
?;-365.0;1493.0;?;432.0;?;838;-73
-135;-375.0;1721.0;51;440.0;137;833;-73
?;-372.0;1982.0;51;443.0;130;840;-73
-135;-363.0;2307.0;50;432.0;133;838;-73
-134;-364.0;2534.0;47;442.0;132;?;-73
-135;-360.0;2443.0;48;432.0;127;842;-73
-135;-357.0;2229.0;51;444.0;131;839;-73
-135;-355.0;1915.0;53;422.0;128;843;-73
-135;-357.0;1548.0;51;422.0;129;841;-73
-135;-407.0;1093.0;49;436.0;128;842;-73
-134;-371.0;726.0;48;430.0;131;839;-73
-135;-373.0;417.0;47;453.0;137;835;-73
-135;-356.0;255.0;52;437.0;130;842;-73
-135;-375.0;270.0;55;446.0;129;842;-73
-135;-355.0;98.0;49;429.0;134;837;-73
-135;-362.0;-77.0;53;412.0;133;838;-73
-134;?;-23.0;54;433.0;132;838;-73
-135;-359.0;-102.0;51;454.0;127;843;-73
-135;-363.0;-249.0;53;432.0;125;847;-73
-135;-363.0;-202.0;53;?;133;840;-73
-135;-343.0;-120.0;53;442.0;133;?;-73
-135;-364.0;-180.0;49;419.0;129;841;-73
-135;-362.0;-215.0;47;405.0;130;840;?
-135;-363.0;-107.0;49;418.0;132;838;-73
?;-361.0;-108.0;51;405.0;135;837;-73
-135;-346.0;-87.0;53;420.0;135;837;-73
-135;-350.0;-84.0;50;399.0;130;840;-73
-134;-366.0;-88.0;50;419.0;131;840;-73
-135;-386.0;-136.0;50;425.0;132;839;-73
-135;-383.0;-171.0;49;442.0;126;844;-73
-135;-365.0;-231.0;51;?;130;840;-73
-135;-360.0;-501.0;49;459.0;137;832;-73
-135;-380.0;-796.0;?;449.0;125;844;-73
-134;-367.0;-1202.0;61;454.0;125;844;-73
-135;-362.0;-1712.0;52;434.0;131;841;-73
-135;-363.0;-2307.0;46;431.0;130;843;-73
-135;-383.0;-2513.0;47;442.0;132;?;-73
-135;-371.0;-2686.0;49;431.0;130;?;-73
-135;-366.0;-2251.0;48;433.0;134;836;-73
-134;-367.0;-1748.0;46;?;131;839;-73
-135;-360.0;-1036.0;45;411.0;122;849;?
-135;-379.0;-184.0;45;427.0;126;845;-73
-135;-346.0;465.0;49;?;131;841;-73
-135;-356.0;751.0;50;?;131;841;-73
-135;-344.0;1033.0;45;?;128;842;-73
-134;-328.0;779.0;42;433.0;126;843;-73
-135;-391.0;315.0;43;443.0;127;843;-73
-135;-411.0;128.0;43;450.0;127;843;-73
-135;?;12.0;47;?;129;841;-73
-135;-389.0;-31.0;48;429.0;?;841;-73
-135;-372.0;-64.0;42;441.0;131;839;-73
?;-374.0;-77.0;48;442.0;135;834;-73
-135;-353.0;-54.0;53;442.0;134;835;-73
-135;-364.0;-23.0;48;441.0;139;832;-73
-135;-385.0;29.0;49;432.0;139;833;-73
-135;-391.0;34.0;51;431.0;124;846;-73
-135;-381.0;14.0;54;420.0;129;841;-73
-134;-366.0;20.0;54;427.0;134;836;-73
-135;-355.0;-7.0;50;446.0;129;842;-73
?;?;-2.0;52;435.0;134;838;-73
-135;-376.0;8.0;55;440.0;135;837;-73
-135;-374.0;?;49;?;132;837;-73
-135;-365.0;4.0;45;445.0;132;836;-73
-135;-369.0;31.0;50;439.0;133;837;-73
-135;-373.0;29.0;50;445.0;133;836;-73
-135;-388.0;11.0;52;424.0;133;837;-73
-135;-395.0;8.0;55;430.0;?;841;-73
-135;-374.0;-12.0;45;432.0;128;840;-73
-135;-373.0;17.0;52;432.0;135;835;-73
-135;-363.0;23.0;?;413.0;133;837;-73
-135;-373.0;8.0;51;442.0;129;840;-73
-135;-359.0;-6.0;55;417.0;134;837;-73
-135;-357.0;-26.0;48;415.0;132;839;-73
-135;-392.0;-16.0;49;422.0;134;836;-73
-134;-383.0;?;56;438.0;139;833;-73
-135;-374.0;-29.0;48;438.0;133;837;-73
-135;-361.0;-3.0;49;451.0;128;842;-73
-135;-362.0;8.0;55;434.0;126;845;-73
-135;-374.0;24.0;51;432.0;?;844;-73
-135;-375.0;46.0;53;433.0;133;837;-73
-134;-350.0;51.0;54;417.0;137;834;-73
-135;-355.0;17.0;49;425.0;131;839;-73
-135;?;36.0;?;412.0;130;840;-73
-135;-383.0;24.0;53;429.0;131;839;-73
-135;-373.0;17.0;50;442.0;?;841;-73
-135;-363.0;22.0;48;432.0;133;?;-73
-134;-351.0;9.0;53;433.0;133;837;-73
-135;-345.0;25.0;55;429.0;128;842;-73
-135;-367.0;16.0;50;425.0;134;837;-73
-135;-370.0;38.0;55;442.0;137;?;-73
-135;-362.0;-35.0;63;429.0;128;842;-73
-135;-382.0;17.0;57;435.0;130;840;-73
-134;-368.0;30.0;48;447.0;135;838;-73
-135;-354.0;6.0;48;444.0;136;835;-73
-135;-371.0;30.0;54;426.0;135;836;-73
-135;-378.0;13.0;55;443.0;131;841;-73
-135;-385.0;16.0;49;426.0;136;836;-73
-135;-374.0;29.0;54;428.0;135;836;-73
-134;-373.0;22.0;51;433.0;136;835;-73
-135;-364.0;14.0;47;432.0;139;832;-73
-135;-372.0;18.0;56;?;136;835;?
-135;-383.0;12.0;51;442.0;136;835;-73
-135;-383.0;31.0;49;420.0;133;838;-73
-135;-382.0;35.0;54;414.0;133;838;-73
-134;-369.0;25.0;48;433.0;136;835;-73
-135;-365.0;14.0;?;432.0;132;838;-73
?;-373.0;6.0;?;429.0;129;841;-73
?;-373.0;-2.0;53;423.0;129;841;-73
-135;-346.0;57.0;49;434.0;129;841;-73
-135;-336.0;31.0;52;?;133;838;-73
-135;-350.0;54.0;52;?;?;837;?
-135;-390.0;-3.0;51;?;134;836;-73
-135;-363.0;-21.0;53;422.0;137;835;?
-135;-365.0;-7.0;51;429.0;131;841;-73
-135;-375.0;35.0;53;432.0;129;840;-73
-135;-364.0;?;53;432.0;133;837;-73
-135;-362.0;41.0;54;423.0;129;841;-73
-135;-372.0;20.0;51;432.0;128;842;-73
-135;-345.0;34.0;47;442.0;131;839;-73
-135;-386.0;17.0;56;431.0;129;841;-73
-135;-380.0;13.0;55;432.0;131;?;-73
-134;-384.0;65.0;50;431.0;127;842;-73
-135;-363.0;26.0;51;435.0;127;843;-73
-135;-356.0;40.0;48;438.0;137;?;-73
-135;-366.0;32.0;49;?;135;836;-73
-135;-385.0;19.0;51;434.0;130;841;-73
-135;-381.0;26.0;47;437.0;131;839;-73
-134;-337.0;-10.0;49;435.0;131;839;-73
-135;-356.0;?;51;440.0;130;841;-73
-135;-396.0;?;52;425.0;?;841;-73
-135;-366.0;43.0;55;445.0;131;839;-73
-135;-372.0;-3.0;50;413.0;134;836;-73
-135;-354.0;22.0;47;439.0;134;836;?
-134;-383.0;33.0;46;423.0;125;844;-73
-135;-370.0;24.0;49;442.0;129;841;-73
-135;-356.0;37.0;53;441.0;140;832;-73
-135;-371.0;-8.0;53;441.0;139;833;-73
-135;-367.0;-9.0;55;432.0;135;837;-73
-135;-384.0;24.0;51;?;132;837;-73
-134;-386.0;15.0;44;421.0;134;835;-73
-135;-387.0;37.0;50;417.0;132;839;-73
-135;-369.0;0.0;52;439.0;128;843;-73
-135;-371.0;?;47;440.0;135;836;?
-135;-356.0;21.0;48;448.0;139;832;-73
?;-376.0;12.0;51;443.0;133;837;-73
-134;-347.0;58.0;51;412.0;130;839;-73
-135;?;22.0;51;434.0;131;839;-73
-135;-383.0;12.0;51;437.0;131;839;-73
-135;-392.0;10.0;47;412.0;133;837;-73
-135;-383.0;16.0;46;431.0;134;836;-73
-135;-352.0;25.0;47;432.0;132;837;-73
-135;-354.0;?;47;444.0;?;835;-73
-135;-366.0;18.0;50;447.0;134;836;-73
-135;?;25.0;53;425.0;129;842;-73
-135;-347.0;20.0;49;440.0;129;?;-73
-135;-364.0;13.0;50;436.0;133;836;-73
-135;-387.0;25.0;51;447.0;136;835;?
-135;-380.0;27.0;47;410.0;128;842;-73
-135;-384.0;56.0;52;422.0;129;841;-73
-135;-348.0;52.0;52;439.0;133;838;-73
-135;-363.0;19.0;?;441.0;125;?;-73
-135;-368.0;10.0;54;444.0;129;842;-73
-134;-375.0;23.0;49;427.0;133;836;-73
-135;-388.0;10.0;43;420.0;128;841;-73
-135;-344.0;22.0;53;431.0;133;839;-73
-135;-372.0;20.0;50;432.0;?;840;-73
-135;-372.0;-106.0;45;422.0;128;842;-73
-135;-374.0;-322.0;45;433.0;140;830;-73
-134;-372.0;-407.0;51;443.0;137;834;-73
-135;-374.0;-380.0;56;438.0;125;845;-73
-135;-369.0;-456.0;51;421.0;132;838;-73
-135;-367.0;-456.0;47;437.0;136;835;-73
-135;?;-312.0;48;439.0;133;839;-73
?;-343.0;-245.0;53;427.0;132;838;-73
-134;-372.0;-216.0;56;420.0;135;836;-73
?;-386.0;-100.0;53;426.0;133;837;-73
-135;-362.0;28.0;52;439.0;133;836;-73
-135;-363.0;41.0;55;443.0;135;837;-73
-135;-363.0;-141.0;53;435.0;133;?;-73
-135;-362.0;-158.0;52;429.0;?;833;-73
?;-373.0;-136.0;47;442.0;131;840;-73
-135;-363.0;-439.0;46;424.0;129;841;-73
-135;-362.0;-365.0;49;431.0;133;837;-73
-135;-347.0;-231.0;47;432.0;128;843;-73
-135;-383.0;-303.0;48;434.0;132;838;-73
-135;?;11.0;48;439.0;131;?;-73
-134;-374.0;?;48;419.0;?;?;-73
-135;-342.0;?;53;424.0;133;837;-73
-135;?;511.0;?;419.0;131;840;-73
-135;-364.0;489.0;53;427.0;133;840;-73
-135;-376.0;418.0;?;427.0;140;832;-73
-135;-371.0;312.0;53;424.0;137;833;-73
-134;-373.0;144.0;52;439.0;131;839;-73
-135;-379.0;52.0;51;442.0;?;841;-73
-135;-385.0;53.0;51;441.0;130;?;-73
-135;-366.0;236.0;49;443.0;132;839;-73
-135;-353.0;474.0;52;433.0;133;838;-73
-135;-363.0;633.0;53;432.0;129;840;-73
-135;-363.0;568.0;55;423.0;131;839;-73
-135;-364.0;377.0;?;?;134;836;-73
-135;-371.0;235.0;50;421.0;132;?;-73
-135;-350.0;193.0;49;424.0;132;839;-73
-135;-359.0;218.0;51;430.0;132;838;-73
?;-390.0;?;48;422.0;129;841;-73
-135;-370.0;30.0;47;437.0;133;838;-73
-135;-371.0;29.0;?;441.0;135;835;?
?;-359.0;-28.0;49;443.0;?;841;-73
-135;-371.0;33.0;?;436.0;135;838;?
-135;-372.0;78.0;44;431.0;137;836;-73
-134;-372.0;-5.0;48;430.0;132;839;-73
-135;?;38.0;51;440.0;133;837;-73
-135;-380.0;1.0;51;429.0;136;835;?
-135;-385.0;18.0;53;411.0;130;840;-73
-135;-363.0;115.0;?;421.0;127;843;?
-135;-363.0;147.0;54;413.0;134;838;-73
-134;-353.0;?;49;422.0;133;837;-73
-135;-351.0;222.0;48;432.0;136;834;-73
-135;-361.0;183.0;54;433.0;135;837;-73
-135;-375.0;179.0;53;443.0;125;847;-73
-135;-340.0;101.0;49;?;131;839;-73
-135;-374.0;75.0;51;427.0;132;838;-73
-134;-388.0;0.0;48;424.0;127;842;-73
-135;-385.0;-52.0;52;431.0;133;836;-73
-135;-369.0;-13.0;54;415.0;?;838;-73
-135;-371.0;37.0;45;441.0;127;843;-73
-135;?;-16.0;51;?;129;842;-73
-135;-383.0;-60.0;54;442.0;133;837;-73
?;-357.0;-27.0;47;434.0;137;?;-73
-135;-369.0;1.0;48;432.0;134;835;?
-135;-383.0;39.0;51;422.0;131;839;-73
-135;-383.0;-111.0;53;431.0;132;839;-73
-135;-374.0;-315.0;52;422.0;?;842;?
-135;-390.0;-484.0;46;432.0;133;838;-73
-134;-349.0;-497.0;48;432.0;?;840;-73
-135;-372.0;-339.0;51;430.0;126;845;-73
-135;-379.0;-231.0;49;425.0;134;838;-73
-135;-373.0;-87.0;49;444.0;135;835;-73
-135;-371.0;39.0;47;424.0;131;837;-73
-135;-376.0;84.0;?;426.0;126;844;-73
-134;-366.0;90.0;52;429.0;129;842;?
-135;-394.0;131.0;48;418.0;133;838;-73
-135;-361.0;140.0;49;430.0;133;839;-73
-135;-362.0;111.0;49;424.0;136;835;-73
-135;-343.0;85.0;53;428.0;133;838;-73
-135;-379.0;57.0;51;433.0;134;836;-73
-135;-346.0;54.0;49;439.0;134;836;-73
-135;-372.0;61.0;51;435.0;128;842;-73
-135;-383.0;82.0;51;412.0;130;?;-73
?;-382.0;66.0;?;442.0;131;839;-73
-135;-374.0;?;48;433.0;132;839;-73
-134;-380.0;34.0;49;439.0;131;839;-73
-135;-360.0;23.0;51;?;129;841;-73
-135;-361.0;-16.0;52;440.0;131;840;-73
-135;-354.0;?;55;420.0;132;?;-73
-135;-365.0;17.0;50;434.0;132;839;?
-135;?;32.0;48;435.0;132;838;-73
-134;-369.0;-16.0;49;442.0;?;839;-73
-135;-375.0;64.0;49;444.0;133;837;-73
-135;-370.0;57.0;49;422.0;132;838;-73
-135;-391.0;42.0;47;415.0;128;843;-73
-135;-369.0;40.0;50;431.0;129;842;-73
-135;-352.0;-4.0;52;433.0;132;839;-73
-134;-373.0;-5.0;48;422.0;134;837;-73
-135;?;13.0;46;450.0;?;837;-73
-135;-365.0;21.0;?;452.0;135;836;-73
-135;-372.0;52.0;49;412.0;134;837;-73
-135;-377.0;31.0;55;422.0;126;844;-73
-135;-376.0;8.0;52;411.0;128;844;-73
-134;-366.0;41.0;50;428.0;128;843;-73
-135;-365.0;-10.0;?;443.0;131;841;-73
-135;-356.0;-2.0;48;438.0;136;837;-73
-135;-357.0;-34.0;49;430.0;129;841;-73
-135;-364.0;-89.0;49;433.0;?;837;-73
-135;-373.0;-131.0;48;427.0;139;834;-73
-134;-376.0;-210.0;51;414.0;130;841;-73
-135;-346.0;-180.0;46;416.0;132;839;-73
-135;-375.0;-208.0;41;?;131;840;-73
-135;-376.0;-253.0;49;431.0;126;845;-73
-135;-363.0;-240.0;51;441.0;132;838;-73
-135;-373.0;-254.0;49;433.0;131;?;-73
-134;-364.0;-187.0;43;442.0;132;839;-73
-135;-359.0;-154.0;45;450.0;135;837;-73
-135;-349.0;-169.0;48;422.0;132;841;-73
-135;?;-60.0;39;432.0;135;838;-73
-135;?;33.0;43;434.0;137;835;-73
-135;-366.0;118.0;53;?;138;833;-73
-135;-374.0;163.0;50;432.0;134;836;-73
-135;-370.0;206.0;47;423.0;123;847;-73
-135;-353.0;159.0;47;418.0;127;844;-73
-135;-362.0;120.0;47;436.0;137;836;-73
?;-347.0;71.0;52;424.0;133;838;-73
-135;-364.0;4.0;52;420.0;128;844;-73
-135;-369.0;-27.0;50;430.0;132;840;-73
-135;-342.0;-32.0;48;431.0;135;837;-73
-135;-381.0;-48.0;45;433.0;132;841;-73
-135;-393.0;-14.0;46;422.0;?;840;-73
-135;-371.0;-13.0;49;451.0;136;835;-73
-134;-354.0;34.0;48;441.0;136;?;-73
?;-362.0;44.0;46;432.0;130;841;-73
-135;-352.0;61.0;45;430.0;128;843;-73
-135;-370.0;68.0;47;421.0;130;841;?
-135;-368.0;48.0;47;424.0;131;841;-73
?;-365.0;18.0;46;454.0;129;842;-73
-134;-379.0;-43.0;50;453.0;?;838;-73
-135;-385.0;?;53;448.0;130;840;-73
-135;-371.0;-6.0;50;465.0;130;843;?
-135;-353.0;26.0;51;462.0;131;841;-73
-135;-365.0;38.0;50;450.0;129;841;-73
-135;-385.0;69.0;45;437.0;135;836;-73
-134;-363.0;125.0;?;458.0;135;836;-73
-135;-373.0;155.0;49;463.0;?;?;-73
-135;-343.0;175.0;49;444.0;131;840;-73
-135;-363.0;116.0;49;413.0;132;839;-73
-135;-365.0;61.0;47;392.0;135;836;-73
-135;-396.0;-2.0;?;390.0;137;833;-73
-134;-373.0;-63.0;47;357.0;133;838;-73
-135;-350.0;-32.0;52;341.0;134;838;-73
?;-357.0;-39.0;51;359.0;?;838;-73
-135;-360.0;-40.0;43;388.0;128;843;-73
-135;-353.0;?;53;392.0;132;839;-73
-135;-380.0;63.0;53;413.0;136;835;-73
-134;?;16.0;48;424.0;131;841;-73
-135;-397.0;?;54;451.0;130;842;-73
-135;-384.0;8.0;47;459.0;135;837;?
-135;-382.0;33.0;43;438.0;132;839;-73
-135;-399.0;40.0;50;420.0;128;843;-73
-135;-405.0;6.0;50;447.0;131;839;-73
-134;-353.0;-24.0;48;445.0;135;835;-73
-135;-341.0;6.0;49;432.0;132;838;-73
-135;-311.0;7.0;47;412.0;132;839;-73
-135;-311.0;14.0;49;404.0;134;835;-73
-135;-317.0;10.0;48;?;135;836;-73
-135;-332.0;-14.0;46;413.0;135;837;-73
-135;-323.0;-5.0;54;421.0;134;837;-73
-135;?;-27.0;56;428.0;131;840;-73
-135;?;-54.0;51;440.0;128;844;-73
-135;-324.0;-56.0;51;434.0;128;844;-73
-135;-334.0;-69.0;51;439.0;130;?;-73
-135;-348.0;-46.0;51;429.0;130;841;-73
-135;-377.0;-15.0;50;433.0;?;839;-73
-135;-369.0;5.0;46;432.0;137;834;-73
-135;-361.0;?;47;425.0;135;836;-73
-135;-355.0;-61.0;49;420.0;129;839;-73
-135;-353.0;16.0;52;423.0;132;?;-73
-134;-383.0;12.0;56;421.0;132;838;-73
-135;-373.0;24.0;57;432.0;131;840;-73
-135;-370.0;?;51;423.0;139;833;-73
-135;-368.0;-7.0;53;442.0;137;836;-73
-135;-379.0;20.0;56;429.0;132;839;-73
-135;-364.0;13.0;41;420.0;155;821;?
-134;-370.0;50.0;37;410.0;158;821;-73
-135;-366.0;93.0;45;430.0;139;836;-73
-135;-369.0;130.0;50;424.0;131;839;-73
-135;-362.0;71.0;59;433.0;131;841;-73
-135;-359.0;53.0;56;432.0;134;838;-73
-135;-380.0;35.0;52;425.0;134;835;-73
-134;-360.0;-29.0;55;434.0;138;832;-73
-135;-359.0;-22.0;55;432.0;134;835;-73
-135;?;26.0;60;424.0;129;841;-73
-135;-363.0;-21.0;59;429.0;133;837;-73
-135;-372.0;-20.0;49;433.0;131;839;-73
-135;-342.0;-63.0;?;432.0;135;836;-73
-134;-359.0;-80.0;62;421.0;137;835;-73
-135;-369.0;-44.0;58;414.0;138;834;-73
-135;-351.0;-26.0;59;?;136;?;-73
-135;-337.0;24.0;57;419.0;128;843;-73
-135;-357.0;22.0;58;410.0;132;839;-73
-134;-345.0;30.0;63;417.0;130;841;-73
-135;-359.0;33.0;61;437.0;134;838;-73
-134;-399.0;31.0;59;447.0;128;844;-73
-134;?;39.0;66;445.0;113;855;-73
-134;-353.0;21.0;64;425.0;130;838;-73
-133;-352.0;-9.0;43;445.0;139;832;-73
-133;-353.0;12.0;?;424.0;?;841;-73
-133;-353.0;-18.0;?;438.0;129;842;-74
-133;-344.0;16.0;44;426.0;133;840;-74
-133;-344.0;?;37;429.0;134;837;-74
-133;-383.0;19.0;48;442.0;131;840;-74
-133;-372.0;60.0;48;442.0;128;844;-74
-133;-371.0;52.0;47;431.0;135;837;-74
-133;-348.0;56.0;49;421.0;131;?;-74
?;-358.0;15.0;46;423.0;128;843;-74
-133;-362.0;5.0;47;418.0;137;835;-74
-133;-365.0;-29.0;45;413.0;133;840;-74
-133;-355.0;-35.0;48;408.0;134;839;-74
-133;-366.0;14.0;49;426.0;137;835;-74
-133;-396.0;5.0;49;439.0;136;837;-74
-133;-376.0;-10.0;48;434.0;136;837;-74
-133;-381.0;26.0;43;444.0;135;837;-74
-133;-368.0;3.0;43;440.0;135;836;-74
-133;-352.0;23.0;42;436.0;129;844;-74
-133;-372.0;22.0;47;422.0;130;842;-74
-133;-373.0;-30.0;50;423.0;132;839;-74
-133;-373.0;14.0;40;421.0;130;843;-74
-133;-358.0;12.0;41;442.0;134;839;-74
-133;-334.0;3.0;52;421.0;130;842;-74
-133;-360.0;5.0;48;424.0;124;846;-74
-133;-373.0;6.0;42;?;130;840;-74
-133;-355.0;31.0;47;?;136;835;-74
-133;?;53.0;46;432.0;135;836;-74
-133;-370.0;54.0;43;431.0;?;841;-74
-133;-358.0;15.0;46;435.0;136;837;-74
-133;-347.0;26.0;46;441.0;141;831;-74
-133;-378.0;31.0;44;421.0;?;844;-74
-133;-361.0;17.0;41;437.0;125;846;-74
-133;-365.0;43.0;39;429.0;135;837;-74
-133;-385.0;1.0;45;420.0;129;843;-74
-133;-364.0;20.0;44;422.0;132;841;-74
-133;-353.0;47.0;43;430.0;138;835;-74
