InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-317.0;-543.0;?;-641.0;680.0;310.0;-658.0
-311.0;-552.0;-136.0;?;673.0;301.0;-668.0
-307.0;-558.0;-129.0;-653.0;666.0;292.0;-677.0
-304.0;-563.0;-122.0;-664.0;660.0;282.0;?
-299.0;-565.0;?;-675.0;654.0;273.0;-690.0
-294.0;-560.0;-106.0;-691.0;649.0;262.0;-697.0
-296.0;-548.0;-98.0;-706.0;647.0;255.0;-708.0
-310.0;-531.0;-86.0;-720.0;645.0;254.0;-721.0
-295.0;-509.0;-73.0;-737.0;645.0;255.0;-738.0
-304.0;-488.0;-60.0;-751.0;644.0;259.0;-753.0
-333.0;-467.0;-51.0;-764.0;641.0;263.0;-769.0
?;-445.0;-46.0;-777.0;637.0;271.0;-787.0
-379.0;-423.0;-45.0;-786.0;630.0;288.0;-802.0
-402.0;-401.0;-46.0;-792.0;623.0;308.0;-816.0
-421.0;-379.0;-50.0;-795.0;615.0;331.0;-828.0
-430.0;-355.0;-57.0;-798.0;603.0;348.0;-834.0
-429.0;-334.0;-65.0;-802.0;592.0;360.0;-833.0
-427.0;-315.0;-75.0;-803.0;582.0;371.0;-830.0
-425.0;-301.0;-90.0;-804.0;573.0;382.0;-826.0
-430.0;-292.0;-104.0;-804.0;567.0;392.0;-820.0
-423.0;-287.0;-117.0;-805.0;565.0;?;-811.0
-411.0;-283.0;-131.0;-804.0;564.0;415.0;?
?;-280.0;-149.0;-805.0;564.0;426.0;-793.0
-397.0;-279.0;-167.0;-805.0;563.0;434.0;-781.0
-388.0;-278.0;-182.0;-806.0;560.0;436.0;-767.0
-384.0;?;-195.0;-808.0;556.0;435.0;-753.0
-384.0;?;-203.0;-810.0;552.0;430.0;-740.0
-383.0;?;-209.0;-813.0;552.0;425.0;-724.0
-380.0;-303.0;?;-814.0;553.0;421.0;-704.0
-371.0;-312.0;-222.0;-814.0;556.0;416.0;-682.0
-371.0;-326.0;-228.0;-810.0;560.0;414.0;-656.0
-374.0;-344.0;-237.0;-799.0;564.0;415.0;-631.0
-369.0;-364.0;-241.0;-780.0;563.0;412.0;-602.0
-359.0;-381.0;-239.0;-759.0;556.0;405.0;-569.0
-352.0;-399.0;-234.0;-736.0;547.0;401.0;-536.0
-345.0;-415.0;-228.0;-715.0;538.0;401.0;-508.0
-334.0;-421.0;-225.0;-701.0;528.0;404.0;-484.0
-321.0;-421.0;-223.0;-696.0;518.0;410.0;-466.0
-309.0;?;-224.0;-692.0;?;421.0;-458.0
-302.0;-424.0;?;-694.0;502.0;426.0;-455.0
-301.0;-426.0;-222.0;-692.0;485.0;?;-454.0
-296.0;-429.0;-214.0;-678.0;470.0;441.0;-446.0
-289.0;-428.0;-213.0;-659.0;451.0;440.0;-432.0
-283.0;-423.0;-208.0;-643.0;427.0;435.0;-412.0
-275.0;-416.0;-199.0;-625.0;406.0;430.0;-388.0
-265.0;-409.0;-188.0;-605.0;387.0;424.0;-361.0
-257.0;-403.0;-180.0;-584.0;369.0;415.0;-332.0
-250.0;-400.0;-170.0;-568.0;?;404.0;-302.0
-241.0;-398.0;-160.0;-555.0;333.0;392.0;-270.0
-231.0;-398.0;-147.0;?;315.0;378.0;-240.0
-220.0;-399.0;-133.0;-520.0;296.0;364.0;-208.0
-206.0;-400.0;-122.0;-502.0;278.0;349.0;-176.0
-189.0;-401.0;-111.0;?;260.0;335.0;-145.0
-176.0;-399.0;?;-471.0;243.0;322.0;-116.0
-167.0;-398.0;-93.0;-457.0;225.0;309.0;-94.0
-167.0;-400.0;?;-444.0;207.0;296.0;-75.0
-175.0;-402.0;-78.0;-429.0;189.0;283.0;-58.0
-188.0;?;-73.0;-415.0;172.0;271.0;-45.0
-203.0;-400.0;-70.0;-403.0;156.0;262.0;-37.0
-218.0;-399.0;-70.0;-392.0;143.0;254.0;-29.0
-235.0;-396.0;-74.0;?;133.0;249.0;-25.0
-251.0;-393.0;-79.0;-373.0;125.0;244.0;-25.0
-267.0;-386.0;-84.0;-365.0;116.0;239.0;-26.0
?;-374.0;-85.0;-356.0;104.0;230.0;-28.0
-284.0;-364.0;-82.0;-347.0;93.0;219.0;?
-279.0;-353.0;-81.0;-338.0;83.0;209.0;?
?;?;-81.0;-330.0;75.0;200.0;-45.0
-282.0;-333.0;-79.0;-323.0;68.0;193.0;-57.0
-292.0;-326.0;-78.0;-316.0;62.0;188.0;-67.0
-306.0;-319.0;-78.0;-311.0;57.0;184.0;-78.0
-319.0;-316.0;-78.0;-304.0;53.0;182.0;-88.0
-332.0;?;-79.0;-298.0;50.0;180.0;-99.0
-344.0;?;-81.0;-293.0;47.0;181.0;-108.0
-354.0;-305.0;-83.0;-289.0;45.0;182.0;-119.0
-365.0;-302.0;-86.0;-286.0;44.0;184.0;-128.0
-373.0;-299.0;-89.0;-284.0;43.0;187.0;?
-380.0;-299.0;-94.0;-282.0;44.0;192.0;-141.0
-388.0;-301.0;-99.0;-281.0;44.0;196.0;-146.0
-393.0;-300.0;?;-280.0;45.0;199.0;?
-394.0;-299.0;-108.0;-279.0;47.0;202.0;-148.0
-392.0;-299.0;-115.0;-279.0;51.0;207.0;-148.0
-393.0;-299.0;?;-278.0;53.0;?;-148.0
-393.0;-299.0;-126.0;-278.0;54.0;213.0;-148.0
-390.0;-299.0;-129.0;-279.0;55.0;213.0;-148.0
-389.0;-299.0;-131.0;-279.0;57.0;212.0;-149.0
-390.0;-299.0;-131.0;-281.0;58.0;211.0;-152.0
-392.0;-298.0;?;-282.0;60.0;210.0;-156.0
-393.0;-298.0;-129.0;-284.0;61.0;208.0;-164.0
-395.0;-293.0;-128.0;-286.0;64.0;208.0;-171.0
-395.0;-287.0;-126.0;-289.0;67.0;209.0;-180.0
-393.0;-280.0;-125.0;-293.0;71.0;211.0;-190.0
-393.0;-274.0;-124.0;-296.0;76.0;214.0;-203.0
-394.0;-271.0;-124.0;-300.0;83.0;218.0;-217.0
-396.0;-268.0;-124.0;-305.0;90.0;223.0;-231.0
?;-268.0;-125.0;-311.0;99.0;229.0;-244.0
-408.0;-269.0;-125.0;-317.0;108.0;234.0;-256.0
-418.0;-273.0;-126.0;-325.0;118.0;239.0;-265.0
-429.0;-281.0;-125.0;-333.0;128.0;242.0;-272.0
-435.0;-290.0;-124.0;-343.0;139.0;243.0;-274.0
-439.0;-303.0;-121.0;-352.0;149.0;243.0;-274.0
-445.0;-315.0;-118.0;-361.0;159.0;241.0;-272.0
-452.0;-329.0;-114.0;-371.0;169.0;240.0;-271.0
?;-345.0;-111.0;?;180.0;239.0;-268.0
-461.0;-361.0;-107.0;-390.0;190.0;240.0;-264.0
-462.0;-376.0;-106.0;-399.0;200.0;241.0;-259.0
-463.0;-391.0;-104.0;-408.0;210.0;242.0;-254.0
-460.0;-404.0;-104.0;-418.0;221.0;245.0;-249.0
-457.0;?;-103.0;-427.0;231.0;248.0;-242.0
-454.0;-430.0;-103.0;-437.0;242.0;253.0;-235.0
-451.0;-443.0;-105.0;-446.0;?;258.0;-228.0
-448.0;-456.0;-107.0;-455.0;262.0;262.0;-223.0
-444.0;-468.0;-107.0;-462.0;269.0;266.0;-218.0
-440.0;-479.0;-107.0;-466.0;274.0;268.0;-213.0
-437.0;-490.0;-106.0;-470.0;278.0;?;-208.0
-434.0;-500.0;-103.0;?;280.0;269.0;-204.0
-431.0;-510.0;-100.0;-475.0;282.0;269.0;-202.0
-429.0;-519.0;-97.0;-477.0;284.0;268.0;-200.0
-428.0;-526.0;-94.0;-484.0;286.0;271.0;-198.0
-426.0;-534.0;-91.0;-495.0;288.0;277.0;-195.0
-424.0;-542.0;-88.0;-500.0;291.0;281.0;-191.0
-420.0;-550.0;-86.0;-500.0;292.0;279.0;-186.0
-416.0;-558.0;-82.0;-498.0;291.0;276.0;-180.0
-411.0;-566.0;-77.0;-497.0;291.0;271.0;-175.0
-406.0;-573.0;-73.0;-495.0;290.0;265.0;-168.0
-401.0;-579.0;-69.0;-493.0;289.0;261.0;-164.0
-396.0;-585.0;-66.0;-492.0;288.0;257.0;-158.0
-391.0;-590.0;-62.0;-491.0;287.0;253.0;-154.0
-386.0;-594.0;-60.0;-491.0;286.0;250.0;-150.0
-383.0;-598.0;-57.0;-490.0;285.0;246.0;-146.0
-381.0;-601.0;?;-490.0;284.0;242.0;-143.0
-380.0;-604.0;-52.0;-490.0;283.0;239.0;-140.0
-377.0;-607.0;-50.0;-489.0;282.0;236.0;-137.0
-375.0;-609.0;-48.0;-489.0;282.0;?;-134.0
-374.0;-611.0;-47.0;-490.0;282.0;232.0;-132.0
-372.0;-613.0;-46.0;-489.0;281.0;230.0;-130.0
-369.0;-615.0;-44.0;-489.0;279.0;228.0;-128.0
-367.0;-616.0;-42.0;-488.0;279.0;227.0;-126.0
-365.0;-617.0;-41.0;?;277.0;225.0;-124.0
-363.0;-618.0;-40.0;-485.0;276.0;225.0;-121.0
-361.0;-618.0;-39.0;-484.0;275.0;223.0;-119.0
-359.0;-618.0;-38.0;-482.0;273.0;222.0;-118.0
-357.0;-618.0;-37.0;-480.0;271.0;221.0;-116.0
-355.0;-618.0;-35.0;?;269.0;219.0;-115.0
-353.0;-618.0;-35.0;-475.0;267.0;218.0;-113.0
-353.0;-619.0;-33.0;-473.0;265.0;216.0;-112.0
-352.0;-620.0;-31.0;-471.0;263.0;215.0;-111.0
-350.0;-619.0;?;-469.0;261.0;213.0;-110.0
-349.0;-618.0;-28.0;-467.0;259.0;213.0;?
-347.0;-617.0;?;-466.0;257.0;211.0;-107.0
-346.0;-616.0;-27.0;-464.0;256.0;210.0;-106.0
-344.0;-615.0;-26.0;-462.0;254.0;208.0;-106.0
-342.0;-613.0;-25.0;-461.0;252.0;207.0;?
-339.0;?;-24.0;-461.0;250.0;206.0;-106.0
-338.0;-612.0;-23.0;-460.0;249.0;205.0;-106.0
-338.0;-613.0;-23.0;-458.0;248.0;204.0;-106.0
-337.0;?;-22.0;-457.0;247.0;204.0;-105.0
-336.0;-613.0;-22.0;-456.0;246.0;204.0;-106.0
-336.0;-613.0;-23.0;?;246.0;204.0;-106.0
-335.0;-614.0;-23.0;-456.0;246.0;204.0;-106.0
-334.0;-613.0;-23.0;?;246.0;?;-106.0
-333.0;-613.0;-23.0;-456.0;247.0;203.0;-106.0
-332.0;?;-23.0;-457.0;247.0;203.0;-106.0
-331.0;-613.0;-23.0;-457.0;248.0;203.0;-107.0
-332.0;-614.0;-24.0;-457.0;249.0;203.0;?
-332.0;-615.0;-25.0;-458.0;250.0;203.0;-108.0
-332.0;-615.0;?;-458.0;250.0;203.0;-108.0
-331.0;-614.0;-26.0;-458.0;251.0;203.0;-108.0
-330.0;-615.0;-26.0;?;251.0;203.0;?
-330.0;-615.0;-26.0;-459.0;251.0;204.0;-108.0
-330.0;-616.0;-26.0;-459.0;251.0;204.0;-108.0
-330.0;-616.0;-26.0;-458.0;251.0;204.0;-108.0
-329.0;-616.0;-26.0;-458.0;251.0;204.0;-109.0
-329.0;-617.0;-27.0;-457.0;251.0;204.0;-109.0
-329.0;-618.0;-27.0;-457.0;251.0;204.0;-109.0
-329.0;-619.0;-27.0;-456.0;250.0;204.0;-108.0
-328.0;-620.0;-26.0;-456.0;250.0;204.0;-108.0
-328.0;-620.0;-26.0;-456.0;250.0;204.0;-108.0
-328.0;-621.0;-26.0;-456.0;250.0;204.0;-108.0
-328.0;-621.0;-26.0;-456.0;249.0;204.0;-107.0
-328.0;-621.0;-26.0;-456.0;249.0;203.0;-107.0
-328.0;-622.0;-25.0;-456.0;249.0;202.0;-107.0
-326.0;-622.0;-25.0;-456.0;249.0;202.0;-107.0
-326.0;-622.0;?;-455.0;248.0;202.0;-107.0
-327.0;-622.0;-25.0;-455.0;248.0;202.0;-107.0
-327.0;-623.0;-25.0;-455.0;247.0;202.0;-107.0
-327.0;-623.0;-25.0;-454.0;246.0;201.0;-107.0
-326.0;-623.0;-24.0;-454.0;246.0;201.0;-107.0
-326.0;-623.0;-24.0;-454.0;246.0;200.0;-107.0
-326.0;-623.0;-24.0;-454.0;?;200.0;-106.0
-326.0;-623.0;-24.0;-454.0;245.0;200.0;-106.0
-325.0;-623.0;-24.0;-453.0;245.0;199.0;-106.0
-325.0;-622.0;-24.0;-453.0;244.0;199.0;-106.0
-326.0;-622.0;-23.0;-452.0;244.0;199.0;-106.0
-327.0;-622.0;-24.0;-452.0;244.0;?;-106.0
-328.0;-621.0;-24.0;-452.0;?;199.0;-106.0
-329.0;-620.0;-24.0;-452.0;244.0;200.0;-106.0
-331.0;-618.0;-24.0;-452.0;243.0;?;-106.0
-334.0;-616.0;-25.0;-451.0;242.0;199.0;-107.0
-338.0;-613.0;-25.0;-450.0;242.0;199.0;-108.0
-343.0;-609.0;-26.0;-450.0;241.0;199.0;-109.0
-349.0;-606.0;-26.0;-449.0;240.0;200.0;-110.0
-357.0;-602.0;-27.0;-447.0;239.0;200.0;-113.0
-367.0;-596.0;-27.0;-446.0;238.0;201.0;-115.0
-377.0;-590.0;-29.0;-445.0;236.0;203.0;-117.0
?;-582.0;-29.0;-443.0;234.0;204.0;-120.0
-395.0;-572.0;-29.0;-440.0;231.0;202.0;-124.0
-401.0;-562.0;-28.0;-435.0;226.0;?;-128.0
-407.0;-550.0;-27.0;-430.0;220.0;196.0;-132.0
-414.0;-538.0;-26.0;?;214.0;192.0;-136.0
-418.0;-524.0;-23.0;-419.0;206.0;187.0;-138.0
-420.0;-510.0;-19.0;-411.0;196.0;180.0;-140.0
-421.0;-498.0;-16.0;-401.0;185.0;169.0;?
-419.0;-487.0;-11.0;-386.0;169.0;154.0;-142.0
?;-473.0;-3.0;-369.0;154.0;137.0;-141.0
-404.0;-462.0;3.0;-356.0;142.0;123.0;-138.0
-393.0;-454.0;8.0;-348.0;133.0;116.0;-135.0
-383.0;-442.0;11.0;-341.0;126.0;113.0;-133.0
-373.0;-435.0;14.0;-334.0;118.0;110.0;-130.0
-364.0;?;17.0;-326.0;110.0;107.0;-128.0
-356.0;-425.0;?;-319.0;102.0;105.0;-129.0
-345.0;-416.0;22.0;-312.0;95.0;104.0;?
-336.0;-408.0;24.0;-306.0;89.0;103.0;-137.0
-329.0;-401.0;27.0;-300.0;?;101.0;-142.0
-327.0;-399.0;32.0;-291.0;72.0;96.0;-150.0
-326.0;-399.0;37.0;-283.0;?;90.0;-155.0
?;-395.0;40.0;-276.0;56.0;87.0;-157.0
-317.0;-389.0;37.0;-273.0;53.0;87.0;-157.0
-312.0;-380.0;32.0;-271.0;52.0;92.0;-155.0
-307.0;-373.0;26.0;-269.0;50.0;96.0;-154.0
-305.0;-367.0;21.0;-266.0;47.0;98.0;-155.0
-301.0;-364.0;17.0;-263.0;43.0;99.0;-157.0
-297.0;-361.0;13.0;-261.0;39.0;99.0;-159.0
-293.0;-358.0;8.0;-259.0;36.0;99.0;-160.0
-291.0;?;3.0;-258.0;34.0;100.0;-162.0
-293.0;-356.0;-3.0;-256.0;31.0;101.0;?
-295.0;-354.0;?;-255.0;30.0;104.0;-171.0
-296.0;-349.0;-15.0;-253.0;30.0;108.0;?
-299.0;?;-22.0;-251.0;30.0;112.0;-179.0
-300.0;-345.0;-28.0;-251.0;31.0;117.0;-182.0
-298.0;?;-35.0;-251.0;32.0;122.0;-184.0
-295.0;-340.0;?;-253.0;34.0;127.0;-184.0
-293.0;-340.0;-47.0;-253.0;35.0;130.0;-188.0
-287.0;-340.0;-52.0;-254.0;37.0;131.0;-190.0
-290.0;-331.0;-56.0;-257.0;38.0;?;-199.0
-295.0;-331.0;-58.0;-259.0;39.0;132.0;?
-296.0;-331.0;-60.0;-261.0;40.0;132.0;-210.0
-294.0;-330.0;-62.0;-264.0;44.0;134.0;-211.0
-294.0;-332.0;-65.0;-267.0;48.0;137.0;-215.0
-295.0;-333.0;-68.0;-270.0;51.0;140.0;-217.0
-297.0;-334.0;-71.0;-274.0;56.0;143.0;-215.0
-297.0;-336.0;-73.0;-276.0;60.0;145.0;-213.0
-297.0;-340.0;-74.0;-279.0;64.0;?;-210.0
-295.0;?;-76.0;-282.0;69.0;152.0;-206.0
?;-346.0;-78.0;-287.0;75.0;157.0;-202.0
-285.0;-350.0;-81.0;-293.0;81.0;161.0;-196.0
-280.0;-353.0;-82.0;-297.0;86.0;165.0;-192.0
-278.0;-358.0;-83.0;-302.0;93.0;169.0;-189.0
-278.0;-363.0;-85.0;-307.0;100.0;175.0;-188.0
-277.0;-368.0;-88.0;-314.0;109.0;183.0;-189.0
-278.0;-372.0;-91.0;-322.0;119.0;193.0;-192.0
-281.0;-375.0;-96.0;-330.0;?;208.0;-198.0
-282.0;-377.0;?;-339.0;148.0;226.0;-206.0
-285.0;-377.0;-118.0;-351.0;165.0;247.0;-217.0
-290.0;-374.0;-131.0;-364.0;182.0;268.0;-233.0
-295.0;-370.0;-146.0;-377.0;200.0;288.0;-250.0
-296.0;-365.0;-160.0;-391.0;218.0;306.0;-270.0
-297.0;-359.0;-173.0;?;237.0;323.0;-292.0
-302.0;-355.0;-187.0;-425.0;259.0;340.0;-320.0
-311.0;?;-201.0;-445.0;283.0;357.0;-352.0
-324.0;-353.0;-214.0;-465.0;306.0;374.0;-383.0
-336.0;-355.0;-227.0;-484.0;328.0;391.0;-415.0
-344.0;-359.0;-241.0;-502.0;350.0;407.0;-445.0
-353.0;-367.0;-254.0;?;372.0;422.0;-475.0
-362.0;-379.0;-268.0;-530.0;390.0;435.0;-504.0
-369.0;-394.0;-277.0;-533.0;396.0;439.0;-533.0
-382.0;-412.0;-285.0;-533.0;402.0;436.0;-558.0
-392.0;-434.0;?;-534.0;414.0;432.0;-581.0
-396.0;-460.0;-301.0;-546.0;430.0;439.0;-603.0
-397.0;-485.0;-311.0;-566.0;453.0;453.0;-622.0
-397.0;-508.0;-320.0;-588.0;479.0;470.0;-639.0
-395.0;-532.0;-326.0;-606.0;503.0;484.0;-652.0
-390.0;-552.0;-329.0;-620.0;520.0;494.0;-661.0
-382.0;-569.0;-329.0;?;533.0;498.0;-667.0
-368.0;-581.0;-331.0;-636.0;544.0;502.0;-672.0
-353.0;-587.0;-337.0;-642.0;556.0;510.0;-678.0
-340.0;-591.0;-350.0;-653.0;573.0;523.0;?
-333.0;-593.0;-366.0;-669.0;593.0;536.0;-695.0
-335.0;-596.0;-377.0;-683.0;611.0;548.0;-709.0
-343.0;?;-386.0;-693.0;630.0;?;-725.0
-358.0;-600.0;-392.0;-701.0;646.0;556.0;-739.0
-374.0;-602.0;-391.0;?;663.0;556.0;-750.0
-386.0;-606.0;-388.0;-705.0;680.0;557.0;-754.0
-394.0;-611.0;-386.0;?;696.0;560.0;-756.0
-401.0;-616.0;-386.0;-702.0;711.0;564.0;-755.0
-412.0;-621.0;-388.0;-700.0;724.0;572.0;-754.0
-426.0;-628.0;-394.0;-699.0;735.0;582.0;-750.0
-442.0;-637.0;-404.0;-699.0;744.0;594.0;-745.0
-460.0;-645.0;-417.0;-699.0;753.0;606.0;-740.0
?;-652.0;-430.0;-700.0;758.0;617.0;-735.0
-496.0;-659.0;-442.0;-702.0;760.0;626.0;-730.0
-510.0;-665.0;-452.0;-704.0;759.0;635.0;-725.0
-518.0;-672.0;-461.0;-705.0;758.0;642.0;-718.0
-522.0;-678.0;-468.0;-705.0;756.0;648.0;-711.0
-521.0;-682.0;-472.0;-704.0;753.0;651.0;-704.0
-517.0;?;-473.0;-700.0;748.0;652.0;-697.0
-513.0;-686.0;?;-698.0;744.0;651.0;-691.0
-507.0;-684.0;-466.0;-697.0;739.0;647.0;-687.0
-502.0;-682.0;-461.0;-696.0;733.0;642.0;-683.0
-496.0;-680.0;-456.0;?;726.0;636.0;-680.0
?;-675.0;-450.0;-694.0;717.0;631.0;-679.0
-485.0;-670.0;-446.0;-690.0;707.0;626.0;-679.0
-476.0;-664.0;-442.0;-683.0;694.0;622.0;-678.0
-465.0;-656.0;?;-673.0;679.0;618.0;-679.0
-453.0;-648.0;-435.0;-662.0;662.0;?;-679.0
-438.0;-638.0;-432.0;-651.0;644.0;612.0;-678.0
-422.0;-629.0;-430.0;-639.0;628.0;611.0;-678.0
-404.0;-622.0;-431.0;-631.0;616.0;611.0;-676.0
?;-615.0;-437.0;-631.0;609.0;610.0;-671.0
-372.0;-607.0;-444.0;-635.0;606.0;610.0;-667.0
-367.0;-597.0;-445.0;?;603.0;610.0;-663.0
-362.0;-587.0;-441.0;-636.0;602.0;610.0;-658.0
-358.0;-583.0;?;-638.0;603.0;610.0;?
-360.0;-584.0;-430.0;-640.0;604.0;608.0;-651.0
?;-586.0;-425.0;-642.0;605.0;604.0;-648.0
-380.0;-586.0;-420.0;-642.0;601.0;597.0;-642.0
-381.0;-581.0;-411.0;-637.0;591.0;588.0;-638.0
-373.0;-575.0;-398.0;-625.0;579.0;578.0;-636.0
-360.0;-569.0;-387.0;-612.0;?;569.0;?
-347.0;-564.0;-380.0;-602.0;562.0;561.0;?
-338.0;-560.0;-375.0;-598.0;558.0;557.0;-638.0
-335.0;-559.0;-372.0;-596.0;556.0;557.0;-641.0
-334.0;?;-370.0;-596.0;555.0;557.0;?
-335.0;-563.0;-369.0;-600.0;555.0;558.0;-649.0
-335.0;-568.0;-369.0;-606.0;556.0;559.0;-651.0
-334.0;-573.0;?;-617.0;559.0;558.0;?
-332.0;-577.0;-369.0;-628.0;560.0;557.0;-648.0
-337.0;-584.0;-370.0;-634.0;557.0;555.0;-646.0
-347.0;-591.0;-371.0;-631.0;555.0;555.0;-646.0
-359.0;-591.0;-373.0;-626.0;555.0;559.0;-645.0
-369.0;-585.0;-373.0;-627.0;555.0;560.0;-645.0
-376.0;-581.0;-368.0;-634.0;550.0;555.0;-641.0
-377.0;-577.0;-353.0;-637.0;537.0;543.0;-633.0
-378.0;-574.0;-329.0;-628.0;515.0;527.0;-623.0
-377.0;-571.0;-307.0;-610.0;492.0;502.0;-610.0
-370.0;-566.0;-289.0;-591.0;472.0;473.0;-592.0
-355.0;-556.0;-274.0;-578.0;456.0;448.0;-572.0
-335.0;-544.0;-261.0;-572.0;441.0;430.0;-552.0
-313.0;-531.0;-251.0;-566.0;429.0;416.0;-532.0
-292.0;-519.0;-243.0;-560.0;415.0;405.0;-514.0
-273.0;-507.0;-234.0;-553.0;401.0;395.0;-499.0
-260.0;-498.0;-222.0;-546.0;382.0;383.0;-487.0
-250.0;-491.0;-207.0;-535.0;361.0;370.0;-476.0
-238.0;?;-191.0;-520.0;341.0;354.0;-465.0
-225.0;-481.0;-179.0;-500.0;323.0;336.0;-457.0
-215.0;?;-167.0;-479.0;303.0;317.0;?
-207.0;-466.0;-156.0;-459.0;286.0;298.0;-451.0
-202.0;-458.0;-150.0;-449.0;283.0;283.0;-448.0
-208.0;-452.0;-148.0;-460.0;291.0;274.0;-450.0
-213.0;-436.0;-145.0;-480.0;306.0;266.0;-434.0
?;-412.0;-139.0;-499.0;319.0;257.0;-407.0
-183.0;?;-128.0;-509.0;325.0;243.0;-388.0
-169.0;-387.0;-116.0;-505.0;324.0;222.0;-370.0
-162.0;-376.0;?;-491.0;325.0;196.0;-349.0
-158.0;-365.0;-87.0;-487.0;323.0;167.0;-325.0
-151.0;-354.0;-70.0;-494.0;318.0;139.0;-300.0
-139.0;-343.0;-52.0;-502.0;307.0;113.0;-277.0
-123.0;-331.0;-34.0;-501.0;289.0;87.0;-257.0
-106.0;-318.0;-15.0;-495.0;266.0;64.0;-241.0
-91.0;-303.0;3.0;-486.0;241.0;?;-228.0
-77.0;-289.0;21.0;-476.0;216.0;29.0;-217.0
-63.0;-279.0;36.0;-466.0;193.0;21.0;-205.0
-49.0;-272.0;46.0;-457.0;171.0;22.0;-189.0
-35.0;-266.0;56.0;-444.0;150.0;36.0;-174.0
-28.0;-268.0;64.0;?;133.0;60.0;-167.0
-31.0;-278.0;62.0;-378.0;119.0;83.0;?
-37.0;-284.0;62.0;-312.0;88.0;91.0;-166.0
-44.0;-275.0;70.0;-247.0;52.0;86.0;-164.0
-43.0;-261.0;69.0;-216.0;31.0;81.0;-155.0
-30.0;-247.0;64.0;-211.0;19.0;89.0;-143.0
-13.0;-232.0;77.0;-204.0;-10.0;85.0;-131.0
3.0;?;105.0;-177.0;-50.0;53.0;-118.0
22.0;-194.0;139.0;-139.0;-94.0;0.0;-99.0
48.0;-166.0;173.0;-102.0;-134.0;-60.0;-75.0
77.0;-139.0;203.0;-72.0;-171.0;-107.0;-50.0
104.0;-120.0;229.0;-48.0;-203.0;-140.0;-28.0
121.0;-109.0;247.0;-23.0;-231.0;-164.0;-12.0
128.0;-103.0;259.0;4.0;-255.0;-181.0;0.0
125.0;-104.0;267.0;29.0;-276.0;-189.0;8.0
112.0;-109.0;273.0;51.0;?;-188.0;10.0
91.0;-118.0;272.0;68.0;-298.0;-175.0;5.0
65.0;?;263.0;78.0;-295.0;-154.0;-7.0
39.0;-134.0;252.0;78.0;-286.0;-126.0;-18.0
25.0;-134.0;237.0;70.0;-271.0;-100.0;-22.0
20.0;-135.0;217.0;46.0;-247.0;-82.0;-30.0
?;-134.0;197.0;5.0;-213.0;-71.0;-40.0
20.0;-132.0;180.0;-44.0;-169.0;-68.0;-45.0
27.0;-135.0;170.0;-95.0;-122.0;-71.0;?
30.0;-140.0;174.0;-141.0;-81.0;-81.0;-74.0
27.0;-143.0;188.0;-177.0;-52.0;-100.0;-86.0
24.0;-146.0;208.0;-205.0;-27.0;-125.0;-96.0
25.0;-150.0;225.0;-232.0;-1.0;-147.0;-103.0
30.0;-155.0;230.0;-266.0;30.0;-158.0;-109.0
36.0;-161.0;231.0;-291.0;53.0;-166.0;-114.0
40.0;-165.0;237.0;-311.0;68.0;-170.0;-119.0
44.0;-169.0;238.0;-326.0;78.0;-168.0;-126.0
45.0;-173.0;234.0;-337.0;84.0;-158.0;-133.0
48.0;-176.0;226.0;-339.0;86.0;-143.0;-136.0
53.0;-176.0;216.0;-330.0;81.0;-126.0;-137.0
60.0;-177.0;208.0;-306.0;64.0;-111.0;-136.0
64.0;-180.0;197.0;-272.0;43.0;-94.0;-137.0
65.0;-185.0;180.0;-234.0;22.0;-75.0;-137.0
66.0;-183.0;157.0;-205.0;-5.0;-51.0;-131.0
64.0;-175.0;136.0;-184.0;-32.0;-27.0;-119.0
62.0;-170.0;118.0;-169.0;-45.0;-3.0;-103.0
55.0;-170.0;101.0;-172.0;-51.0;25.0;-93.0
38.0;-177.0;97.0;-177.0;-66.0;44.0;-94.0
12.0;-182.0;107.0;-169.0;-77.0;53.0;-92.0
-13.0;-181.0;119.0;-150.0;-86.0;48.0;-83.0
-31.0;-177.0;138.0;-135.0;-100.0;37.0;-69.0
-37.0;-171.0;167.0;?;-109.0;27.0;-52.0
-34.0;-165.0;193.0;-106.0;-115.0;10.0;-37.0
-27.0;-161.0;220.0;-82.0;-124.0;-19.0;-24.0
-21.0;-158.0;249.0;-57.0;-135.0;-72.0;-17.0
-19.0;-156.0;279.0;-41.0;-141.0;-119.0;-15.0
-17.0;-155.0;?;-28.0;-143.0;-157.0;-16.0
-13.0;-158.0;318.0;-20.0;-142.0;-184.0;-19.0
-8.0;-161.0;323.0;-15.0;-138.0;-200.0;-31.0
-7.0;-165.0;321.0;-17.0;-131.0;-206.0;-48.0
-3.0;-168.0;313.0;-26.0;-123.0;-202.0;-63.0
3.0;-175.0;299.0;-39.0;-111.0;-196.0;-83.0
3.0;-187.0;280.0;-57.0;-90.0;-185.0;-110.0
-3.0;-196.0;?;-90.0;-57.0;-164.0;-127.0
