Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
984.0;86.0;244.0;2.0;195.0;-989.0
887.0;88.0;252.0;23.0;199.0;-925.0
1029.0;92.0;253.0;38.0;?;-902.0
1234.0;97.0;250.0;52.0;216.0;-935.0
1187.0;97.0;248.0;60.0;219.0;-956.0
885.0;98.0;244.0;58.0;218.0;-1008.0
?;96.0;245.0;58.0;201.0;-982.0
565.0;93.0;246.0;60.0;181.0;-979.0
605.0;88.0;248.0;65.0;149.0;-1052.0
588.0;86.0;252.0;71.0;130.0;-1050.0
541.0;85.0;254.0;76.0;124.0;-966.0
511.0;88.0;255.0;89.0;126.0;-951.0
437.0;90.0;253.0;103.0;130.0;-964.0
426.0;97.0;245.0;129.0;141.0;-1080.0
430.0;?;?;163.0;?;-1080.0
450.0;122.0;215.0;199.0;153.0;-1023.0
436.0;137.0;203.0;240.0;150.0;-1154.0
430.0;155.0;194.0;270.0;146.0;-1303.0
463.0;174.0;180.0;294.0;145.0;-1084.0
409.0;191.0;158.0;302.0;144.0;-813.0
400.0;209.0;130.0;297.0;125.0;-637.0
445.0;224.0;99.0;272.0;85.0;-556.0
430.0;235.0;69.0;226.0;41.0;-611.0
410.0;242.0;46.0;169.0;23.0;-511.0
407.0;249.0;36.0;118.0;36.0;-481.0
438.0;248.0;32.0;80.0;58.0;?
466.0;250.0;19.0;52.0;77.0;-399.0
474.0;252.0;7.0;35.0;81.0;-404.0
477.0;247.0;-3.0;11.0;92.0;-418.0
499.0;249.0;-15.0;-14.0;94.0;-416.0
519.0;251.0;-21.0;-42.0;96.0;-411.0
534.0;249.0;-27.0;-68.0;109.0;-419.0
534.0;250.0;-33.0;-91.0;118.0;-411.0
572.0;247.0;-38.0;-105.0;129.0;?
560.0;248.0;?;?;141.0;-430.0
560.0;247.0;-42.0;-123.0;142.0;-406.0
567.0;248.0;-45.0;-129.0;142.0;-375.0
561.0;243.0;-45.0;?;139.0;-360.0
610.0;243.0;-44.0;?;141.0;-389.0
650.0;237.0;-38.0;-80.0;141.0;-408.0
719.0;232.0;-32.0;-60.0;146.0;-424.0
837.0;220.0;-16.0;-39.0;158.0;-419.0
848.0;208.0;-2.0;-23.0;172.0;-451.0
950.0;192.0;22.0;?;195.0;-464.0
1191.0;171.0;?;-21.0;220.0;?
931.0;150.0;67.0;-31.0;239.0;-527.0
886.0;123.0;93.0;-45.0;260.0;-552.0
961.0;99.0;120.0;-57.0;282.0;-589.0
997.0;66.0;150.0;?;306.0;?
1013.0;38.0;178.0;-81.0;331.0;?
995.0;12.0;204.0;-86.0;353.0;-614.0
920.0;-17.0;230.0;-95.0;376.0;-598.0
895.0;-45.0;253.0;-106.0;403.0;-634.0
919.0;-70.0;273.0;-125.0;430.0;-666.0
934.0;-96.0;297.0;-150.0;446.0;-772.0
976.0;-126.0;?;?;468.0;-902.0
968.0;-160.0;349.0;-202.0;490.0;-933.0
978.0;-188.0;373.0;-236.0;504.0;-1070.0
968.0;-221.0;394.0;-274.0;522.0;?
962.0;-253.0;408.0;-310.0;539.0;-973.0
930.0;-288.0;420.0;-350.0;557.0;-983.0
936.0;-320.0;427.0;-391.0;573.0;-1083.0
923.0;-347.0;427.0;-433.0;588.0;-1106.0
963.0;-374.0;419.0;-473.0;602.0;-1092.0
983.0;-393.0;406.0;-508.0;615.0;-1021.0
964.0;-416.0;392.0;-540.0;623.0;-944.0
1080.0;-435.0;374.0;-564.0;622.0;-930.0
1314.0;-456.0;354.0;-585.0;?;-950.0
1155.0;-465.0;331.0;-600.0;610.0;-969.0
752.0;-476.0;307.0;-613.0;603.0;?
682.0;-487.0;294.0;-628.0;597.0;-989.0
835.0;-496.0;278.0;-639.0;588.0;-980.0
837.0;-496.0;267.0;-646.0;580.0;-974.0
796.0;-499.0;?;-652.0;571.0;-961.0
767.0;-499.0;246.0;-654.0;?;-973.0
745.0;-495.0;238.0;-661.0;560.0;-983.0
718.0;-490.0;?;-662.0;559.0;-989.0
711.0;-478.0;213.0;-662.0;553.0;-1030.0
731.0;-467.0;195.0;-662.0;547.0;-1062.0
753.0;-451.0;173.0;-658.0;540.0;-1075.0
770.0;-438.0;146.0;-655.0;527.0;-1214.0
800.0;-424.0;118.0;-648.0;510.0;-1340.0
856.0;-407.0;93.0;-638.0;483.0;-1042.0
908.0;-383.0;63.0;-623.0;453.0;-665.0
876.0;-351.0;27.0;-608.0;418.0;-708.0
1034.0;-328.0;-18.0;-583.0;380.0;?
1011.0;-300.0;-75.0;-560.0;?;-876.0
936.0;-274.0;-132.0;-534.0;255.0;-821.0
1112.0;-243.0;-190.0;-502.0;188.0;-777.0
1242.0;-216.0;-236.0;-474.0;136.0;-750.0
1081.0;-187.0;-272.0;-446.0;93.0;-737.0
893.0;-162.0;-309.0;-420.0;49.0;-757.0
816.0;-140.0;-341.0;-398.0;6.0;-775.0
779.0;-117.0;-366.0;-375.0;-31.0;-777.0
791.0;-100.0;-391.0;-358.0;-68.0;-823.0
?;-79.0;-417.0;-339.0;-102.0;-864.0
815.0;-65.0;-435.0;-319.0;-127.0;-926.0
862.0;-49.0;-452.0;-301.0;-148.0;-942.0
894.0;-38.0;-465.0;-287.0;-156.0;-951.0
870.0;-31.0;-474.0;-275.0;?;-1050.0
882.0;-17.0;-478.0;-264.0;?;-923.0
862.0;-1.0;-471.0;-251.0;-167.0;-902.0
850.0;8.0;-467.0;-226.0;-153.0;-1111.0
793.0;22.0;-460.0;-192.0;-149.0;-1233.0
584.0;?;-462.0;-167.0;-156.0;-1090.0
628.0;57.0;-468.0;?;-166.0;-929.0
575.0;77.0;-475.0;-141.0;-169.0;-852.0
420.0;95.0;-488.0;-136.0;-162.0;-814.0
406.0;113.0;-500.0;-135.0;-148.0;-829.0
498.0;130.0;-511.0;-127.0;-140.0;-875.0
482.0;147.0;-520.0;-113.0;-133.0;-877.0
451.0;163.0;-529.0;-102.0;?;-929.0
410.0;182.0;-540.0;-84.0;-157.0;-955.0
?;202.0;-552.0;-68.0;?;-950.0
385.0;223.0;-567.0;-45.0;-230.0;-973.0
362.0;247.0;-579.0;-17.0;-277.0;-916.0
333.0;269.0;-591.0;9.0;-329.0;-948.0
339.0;292.0;-601.0;47.0;-383.0;-796.0
335.0;312.0;-602.0;91.0;-437.0;-566.0
314.0;326.0;?;123.0;-468.0;?
313.0;337.0;-590.0;150.0;-481.0;-494.0
293.0;347.0;-577.0;170.0;-481.0;-325.0
287.0;?;-564.0;187.0;-462.0;-351.0
306.0;358.0;-554.0;?;-449.0;-416.0
328.0;366.0;-552.0;218.0;-454.0;?
323.0;375.0;-551.0;244.0;-469.0;-375.0
306.0;381.0;-547.0;263.0;-472.0;-360.0
329.0;388.0;-546.0;277.0;-479.0;-332.0
333.0;392.0;-545.0;288.0;-485.0;-335.0
326.0;399.0;-542.0;303.0;-488.0;-302.0
?;408.0;-540.0;319.0;-494.0;-289.0
349.0;415.0;-541.0;335.0;-500.0;-285.0
357.0;424.0;-540.0;346.0;-506.0;?
375.0;432.0;-540.0;358.0;-519.0;-277.0
397.0;437.0;?;370.0;-524.0;-254.0
390.0;443.0;-541.0;378.0;-522.0;-239.0
407.0;448.0;-542.0;387.0;-529.0;-238.0
407.0;452.0;-543.0;?;-532.0;-260.0
390.0;457.0;-545.0;394.0;-538.0;-261.0
424.0;464.0;-547.0;400.0;-544.0;-262.0
447.0;465.0;-550.0;405.0;-549.0;-262.0
465.0;468.0;-554.0;402.0;-551.0;-280.0
524.0;469.0;-555.0;401.0;-556.0;-269.0
570.0;471.0;-560.0;394.0;-555.0;-260.0
562.0;472.0;-564.0;389.0;-558.0;-287.0
567.0;474.0;-566.0;389.0;-562.0;-296.0
554.0;?;-569.0;382.0;-562.0;-315.0
531.0;475.0;-575.0;374.0;-561.0;-314.0
532.0;473.0;-579.0;370.0;-566.0;-338.0
543.0;472.0;-581.0;361.0;-564.0;-358.0
627.0;473.0;-586.0;355.0;-560.0;-353.0
735.0;471.0;-590.0;351.0;-557.0;-385.0
813.0;469.0;-593.0;344.0;-554.0;-360.0
969.0;468.0;-597.0;337.0;-555.0;-370.0
914.0;?;-599.0;334.0;-551.0;-380.0
921.0;?;-601.0;?;-542.0;?
962.0;453.0;-605.0;323.0;-537.0;-458.0
971.0;453.0;-610.0;327.0;-539.0;-501.0
975.0;447.0;-616.0;330.0;-538.0;-527.0
920.0;447.0;-626.0;337.0;-536.0;-555.0
894.0;452.0;-635.0;348.0;-534.0;-551.0
921.0;455.0;-643.0;356.0;-533.0;-533.0
914.0;456.0;-653.0;?;-534.0;-514.0
901.0;467.0;-662.0;366.0;-536.0;-557.0
864.0;475.0;-670.0;361.0;-543.0;-640.0
837.0;481.0;-675.0;351.0;-552.0;-745.0
791.0;494.0;-681.0;334.0;-562.0;-907.0
722.0;508.0;-685.0;310.0;-571.0;-987.0
823.0;528.0;-686.0;288.0;?;-999.0
802.0;551.0;?;284.0;-583.0;-1043.0
642.0;568.0;-684.0;291.0;-587.0;-1022.0
552.0;586.0;-676.0;302.0;-590.0;-987.0
514.0;599.0;-660.0;315.0;-588.0;-936.0
489.0;606.0;-639.0;331.0;-576.0;-900.0
485.0;?;-614.0;342.0;-557.0;-875.0
553.0;622.0;-589.0;353.0;-529.0;-890.0
640.0;621.0;-561.0;362.0;-493.0;-870.0
?;618.0;-535.0;372.0;-465.0;-859.0
498.0;615.0;-509.0;384.0;-442.0;-886.0
505.0;608.0;-485.0;?;-415.0;?
526.0;602.0;-455.0;388.0;-396.0;-814.0
536.0;591.0;-420.0;?;-388.0;-791.0
506.0;580.0;-385.0;388.0;-392.0;-772.0
512.0;563.0;-343.0;384.0;-400.0;-741.0
476.0;551.0;-297.0;382.0;-420.0;-737.0
446.0;537.0;-262.0;376.0;-446.0;-738.0
433.0;522.0;-236.0;371.0;-464.0;-714.0
408.0;512.0;-220.0;368.0;-480.0;-651.0
419.0;501.0;-216.0;365.0;-494.0;-599.0
414.0;493.0;-212.0;365.0;-501.0;-721.0
387.0;489.0;?;369.0;-505.0;-753.0
371.0;481.0;-207.0;370.0;-504.0;-639.0
402.0;471.0;?;367.0;-503.0;-611.0
473.0;452.0;-201.0;355.0;?;-699.0
654.0;441.0;-189.0;332.0;-511.0;-720.0
605.0;423.0;-175.0;307.0;-514.0;-683.0
855.0;409.0;-156.0;290.0;-522.0;-613.0
1074.0;391.0;-131.0;274.0;-527.0;-573.0
1164.0;369.0;-106.0;257.0;-535.0;-533.0
974.0;354.0;-82.0;243.0;-542.0;-538.0
?;334.0;-63.0;225.0;-545.0;-536.0
925.0;314.0;-38.0;205.0;-550.0;-516.0
1079.0;293.0;-13.0;185.0;?;-498.0
950.0;278.0;12.0;167.0;-554.0;-483.0
877.0;262.0;36.0;153.0;-553.0;-473.0
924.0;247.0;60.0;142.0;-557.0;-489.0
964.0;238.0;85.0;135.0;-557.0;-591.0
1010.0;228.0;104.0;135.0;-549.0;-752.0
1047.0;220.0;?;139.0;-538.0;-859.0
1101.0;215.0;124.0;142.0;-514.0;-895.0
1045.0;207.0;128.0;147.0;-481.0;-1105.0
982.0;209.0;121.0;153.0;-436.0;-1197.0
920.0;205.0;113.0;164.0;-386.0;-1093.0
893.0;207.0;98.0;167.0;-319.0;-939.0
892.0;207.0;89.0;163.0;-257.0;-937.0
874.0;207.0;80.0;157.0;-212.0;-929.0
901.0;210.0;85.0;159.0;-198.0;-998.0
960.0;208.0;106.0;161.0;-199.0;-930.0
956.0;208.0;114.0;158.0;-160.0;?
940.0;206.0;123.0;157.0;-101.0;-1006.0
940.0;202.0;134.0;158.0;-50.0;-937.0
1011.0;201.0;133.0;158.0;-53.0;-1022.0
?;189.0;136.0;?;?;-1026.0
973.0;180.0;148.0;151.0;?;-1019.0
974.0;168.0;162.0;146.0;-19.0;-994.0
898.0;157.0;177.0;143.0;14.0;-930.0
717.0;141.0;196.0;138.0;55.0;-887.0
643.0;128.0;211.0;132.0;89.0;-871.0
662.0;115.0;228.0;130.0;122.0;-903.0
663.0;102.0;243.0;123.0;148.0;-929.0
668.0;95.0;250.0;121.0;165.0;-949.0
603.0;90.0;254.0;122.0;189.0;-985.0
607.0;87.0;254.0;125.0;203.0;-1012.0
597.0;89.0;248.0;126.0;211.0;-1007.0
?;91.0;242.0;130.0;210.0;-1023.0
593.0;96.0;239.0;138.0;206.0;-1092.0
565.0;107.0;232.0;147.0;204.0;-1143.0
559.0;124.0;221.0;157.0;206.0;-994.0
564.0;139.0;197.0;168.0;202.0;-937.0
611.0;147.0;174.0;186.0;188.0;-897.0
612.0;155.0;155.0;200.0;175.0;-736.0
580.0;165.0;140.0;212.0;?;?
599.0;170.0;129.0;223.0;159.0;-696.0
587.0;179.0;117.0;234.0;158.0;-680.0
603.0;184.0;109.0;238.0;161.0;-661.0
607.0;185.0;99.0;237.0;167.0;-631.0
645.0;185.0;91.0;238.0;172.0;-624.0
701.0;187.0;82.0;235.0;172.0;-620.0
693.0;?;78.0;228.0;168.0;-613.0
764.0;184.0;69.0;220.0;167.0;-609.0
845.0;185.0;63.0;207.0;163.0;-573.0
836.0;185.0;57.0;192.0;157.0;-561.0
872.0;181.0;53.0;178.0;151.0;?
882.0;187.0;46.0;164.0;145.0;?
906.0;186.0;41.0;158.0;139.0;-586.0
960.0;188.0;38.0;?;132.0;-603.0
977.0;191.0;37.0;172.0;125.0;-612.0
954.0;189.0;35.0;?;116.0;-623.0
954.0;?;35.0;201.0;108.0;-630.0
952.0;192.0;37.0;203.0;98.0;-616.0
896.0;190.0;36.0;207.0;?;-616.0
903.0;191.0;37.0;206.0;67.0;?
984.0;188.0;41.0;197.0;45.0;-649.0
943.0;185.0;42.0;192.0;23.0;-730.0
977.0;183.0;44.0;201.0;-3.0;-796.0
956.0;185.0;43.0;220.0;-29.0;-826.0
907.0;187.0;29.0;238.0;-74.0;-868.0
885.0;188.0;12.0;247.0;-118.0;-917.0
917.0;188.0;-9.0;246.0;-168.0;-974.0
898.0;?;-24.0;232.0;-211.0;-985.0
?;?;-36.0;204.0;-245.0;-1014.0
911.0;185.0;-46.0;173.0;-273.0;-1036.0
897.0;186.0;-56.0;144.0;-288.0;-1045.0
850.0;185.0;-61.0;121.0;-292.0;-1063.0
890.0;180.0;-60.0;102.0;-288.0;-1068.0
850.0;178.0;-52.0;89.0;-275.0;-1052.0
797.0;177.0;-33.0;78.0;-257.0;-1077.0
805.0;173.0;-15.0;64.0;-244.0;-1043.0
807.0;165.0;6.0;50.0;-226.0;-1035.0
814.0;162.0;17.0;33.0;-220.0;-990.0
938.0;158.0;25.0;17.0;-221.0;-935.0
1114.0;152.0;37.0;6.0;-208.0;-902.0
1092.0;154.0;52.0;-3.0;?;-944.0
1042.0;149.0;69.0;-10.0;-198.0;-910.0
1059.0;150.0;81.0;?;-196.0;-885.0
1035.0;151.0;92.0;-18.0;-196.0;-898.0
931.0;149.0;101.0;-16.0;-196.0;-887.0
857.0;155.0;107.0;-12.0;-204.0;-833.0
?;159.0;110.0;-3.0;-217.0;-848.0
813.0;?;110.0;10.0;-228.0;-816.0
863.0;169.0;109.0;25.0;-236.0;-801.0
?;183.0;103.0;42.0;-250.0;-813.0
969.0;?;95.0;63.0;-266.0;-823.0
?;213.0;89.0;86.0;-287.0;?
1004.0;?;80.0;105.0;-304.0;-989.0
1007.0;252.0;67.0;125.0;-320.0;-1154.0
968.0;267.0;44.0;150.0;?;-1130.0
988.0;285.0;17.0;179.0;-358.0;-1109.0
996.0;297.0;-11.0;208.0;-378.0;-1130.0
1014.0;317.0;-32.0;229.0;?;-1117.0
?;335.0;-49.0;245.0;-414.0;-997.0
1067.0;361.0;-65.0;256.0;-429.0;-874.0
997.0;384.0;-89.0;267.0;-445.0;-805.0
1017.0;412.0;-118.0;286.0;-464.0;-802.0
960.0;438.0;-148.0;313.0;-485.0;-845.0
1036.0;466.0;-180.0;341.0;-509.0;-922.0
975.0;492.0;-215.0;367.0;-530.0;-979.0
876.0;518.0;-250.0;392.0;-554.0;-1014.0
?;542.0;-287.0;413.0;-576.0;-1025.0
991.0;566.0;-326.0;433.0;-590.0;-1014.0
1023.0;588.0;-366.0;451.0;-600.0;-1005.0
983.0;610.0;-410.0;?;-604.0;-1006.0
865.0;624.0;-455.0;467.0;-597.0;-1003.0
768.0;632.0;-498.0;467.0;-577.0;-1033.0
744.0;642.0;-536.0;467.0;?;-1081.0
703.0;641.0;-569.0;463.0;-528.0;-1041.0
723.0;641.0;-599.0;454.0;-498.0;-1006.0
764.0;634.0;-627.0;436.0;-460.0;-1033.0
840.0;616.0;-643.0;407.0;-413.0;-1016.0
845.0;604.0;-658.0;381.0;-371.0;-1071.0
808.0;587.0;?;357.0;-329.0;-955.0
818.0;567.0;-677.0;334.0;-285.0;-886.0
830.0;544.0;-680.0;310.0;-246.0;-996.0
879.0;515.0;-676.0;279.0;-204.0;-1052.0
861.0;486.0;-672.0;246.0;-171.0;-1077.0
994.0;464.0;-667.0;?;-140.0;-1039.0
1222.0;436.0;-657.0;196.0;-111.0;-924.0
?;414.0;-644.0;173.0;-83.0;-831.0
1015.0;389.0;-629.0;152.0;-60.0;-785.0
?;365.0;?;132.0;-36.0;-779.0
1159.0;346.0;-607.0;114.0;-17.0;-780.0
1024.0;?;-597.0;101.0;0.0;-838.0
876.0;295.0;-588.0;90.0;17.0;-911.0
831.0;?;-577.0;82.0;30.0;-913.0
821.0;244.0;-568.0;76.0;46.0;-878.0
839.0;224.0;-558.0;67.0;63.0;-859.0
846.0;203.0;-550.0;55.0;79.0;-863.0
846.0;188.0;-541.0;42.0;97.0;-879.0
898.0;176.0;-532.0;26.0;116.0;-892.0
853.0;?;-522.0;6.0;136.0;-1026.0
885.0;145.0;-513.0;-17.0;157.0;-1205.0
971.0;133.0;-498.0;-46.0;182.0;-1044.0
954.0;126.0;-479.0;-64.0;210.0;-1040.0
963.0;104.0;-464.0;-79.0;236.0;-1141.0
1100.0;83.0;?;-110.0;260.0;-1169.0
1039.0;68.0;-433.0;-145.0;289.0;-1015.0
716.0;54.0;-421.0;-181.0;312.0;-909.0
620.0;41.0;-410.0;-208.0;333.0;-868.0
821.0;25.0;-405.0;-238.0;352.0;-871.0
875.0;?;-399.0;-254.0;371.0;-877.0
799.0;4.0;-393.0;-261.0;387.0;-886.0
820.0;-3.0;-390.0;-270.0;406.0;-904.0
812.0;-9.0;-387.0;-275.0;416.0;-941.0
824.0;-12.0;-388.0;-287.0;426.0;-913.0
864.0;-12.0;?;-298.0;442.0;-916.0
869.0;-9.0;-384.0;-303.0;458.0;-1029.0
801.0;?;?;-303.0;471.0;-1065.0
790.0;-1.0;-389.0;-302.0;484.0;-1051.0
838.0;9.0;-392.0;-299.0;489.0;-1165.0
831.0;12.0;-386.0;-296.0;495.0;-1047.0
949.0;10.0;-377.0;-297.0;507.0;-695.0
898.0;13.0;-367.0;-301.0;518.0;-588.0
?;13.0;-355.0;-300.0;528.0;-804.0
870.0;11.0;-341.0;-296.0;534.0;-942.0
920.0;9.0;-333.0;-287.0;539.0;-891.0
930.0;4.0;-323.0;?;548.0;-862.0
923.0;-2.0;-310.0;-296.0;554.0;-883.0
912.0;-9.0;-298.0;-308.0;548.0;-890.0
917.0;?;-288.0;-323.0;543.0;-930.0
876.0;-23.0;-278.0;-334.0;541.0;-930.0
877.0;-29.0;-272.0;-343.0;529.0;-894.0
944.0;-38.0;-266.0;-355.0;527.0;-886.0
915.0;-49.0;-257.0;-365.0;533.0;-919.0
884.0;-59.0;-257.0;-371.0;540.0;-914.0
874.0;-71.0;-251.0;-388.0;543.0;-993.0
882.0;-78.0;-249.0;-403.0;544.0;-953.0
?;-85.0;-249.0;-415.0;529.0;-936.0
873.0;-90.0;-250.0;-425.0;512.0;-954.0
900.0;-96.0;-253.0;-435.0;488.0;-960.0
965.0;-102.0;-256.0;-444.0;470.0;-996.0
963.0;-104.0;-256.0;-450.0;456.0;-985.0
942.0;-108.0;-256.0;-456.0;?;-943.0
924.0;-108.0;-260.0;-459.0;428.0;?
891.0;-108.0;-260.0;-468.0;415.0;-920.0
?;-113.0;-264.0;-469.0;407.0;-932.0
880.0;-115.0;-270.0;-471.0;387.0;-963.0
956.0;-116.0;-275.0;?;376.0;-941.0
980.0;-119.0;-276.0;-474.0;374.0;-939.0
940.0;-120.0;-285.0;-477.0;367.0;-918.0
950.0;-119.0;-289.0;-480.0;361.0;-921.0
915.0;-122.0;-289.0;-482.0;361.0;-933.0
876.0;-125.0;-296.0;-486.0;350.0;-924.0
845.0;-130.0;-302.0;-486.0;342.0;-933.0
942.0;-133.0;-306.0;-493.0;341.0;-973.0
916.0;-140.0;-311.0;-499.0;337.0;-1007.0
927.0;-144.0;-315.0;-502.0;338.0;-1011.0
951.0;-146.0;-316.0;-510.0;344.0;-965.0
940.0;-149.0;-323.0;-516.0;344.0;-911.0
940.0;-150.0;-327.0;-520.0;?;-900.0
971.0;-154.0;-332.0;-523.0;343.0;-931.0
951.0;-160.0;-345.0;-526.0;339.0;-1005.0
974.0;-165.0;-355.0;-531.0;340.0;-1004.0
968.0;-169.0;-362.0;-533.0;?;-969.0
987.0;-173.0;-374.0;-538.0;307.0;-946.0
989.0;-173.0;-375.0;-542.0;306.0;-926.0
923.0;-172.0;-366.0;-543.0;325.0;-890.0
868.0;-174.0;-362.0;-546.0;373.0;-920.0
863.0;?;-360.0;-546.0;408.0;-967.0
?;-178.0;-355.0;-543.0;455.0;-943.0
763.0;-182.0;-353.0;-545.0;485.0;-941.0
714.0;-182.0;-350.0;-544.0;500.0;-951.0
746.0;-182.0;-347.0;-541.0;513.0;-974.0
818.0;-182.0;-349.0;-535.0;517.0;-1000.0
980.0;-181.0;-345.0;-531.0;523.0;-970.0
903.0;-177.0;-339.0;-527.0;544.0;-952.0
779.0;-170.0;-334.0;-519.0;561.0;-964.0
890.0;-157.0;-325.0;-497.0;581.0;-1004.0
918.0;-143.0;-317.0;-467.0;602.0;-1041.0
806.0;-126.0;-314.0;-426.0;623.0;?
686.0;-106.0;-311.0;-393.0;648.0;-1011.0
634.0;-91.0;-314.0;?;662.0;-967.0
596.0;-70.0;-320.0;-361.0;671.0;?
601.0;-53.0;-325.0;-354.0;680.0;-917.0
706.0;-33.0;-328.0;?;691.0;-822.0
788.0;-17.0;-338.0;-348.0;700.0;-769.0
825.0;2.0;-345.0;-334.0;?;-769.0
?;18.0;-351.0;-320.0;728.0;-843.0
?;32.0;-357.0;-299.0;734.0;-958.0
722.0;49.0;-360.0;-278.0;740.0;-905.0
709.0;67.0;-358.0;-242.0;743.0;-816.0
669.0;81.0;-356.0;?;748.0;-873.0
692.0;100.0;-357.0;?;754.0;-915.0
698.0;117.0;-358.0;-108.0;760.0;-792.0
720.0;123.0;-356.0;-72.0;757.0;?
672.0;121.0;-353.0;-48.0;760.0;-682.0
611.0;122.0;-353.0;-37.0;761.0;-608.0
?;120.0;-350.0;-18.0;768.0;-603.0
673.0;118.0;-351.0;-4.0;773.0;-694.0
671.0;113.0;-353.0;10.0;774.0;-778.0
728.0;114.0;-354.0;26.0;775.0;-823.0
769.0;122.0;-351.0;44.0;772.0;-825.0
807.0;130.0;-350.0;?;?;-809.0
834.0;134.0;?;83.0;761.0;-783.0
824.0;143.0;-354.0;98.0;757.0;-775.0
774.0;147.0;-357.0;?;748.0;-730.0
881.0;149.0;-363.0;122.0;743.0;-721.0
858.0;151.0;-363.0;133.0;736.0;-716.0
908.0;157.0;-367.0;139.0;728.0;-704.0
958.0;153.0;-367.0;140.0;720.0;-665.0
904.0;151.0;-364.0;141.0;715.0;-633.0
939.0;148.0;-360.0;135.0;710.0;-647.0
970.0;139.0;-346.0;122.0;714.0;-656.0
1003.0;125.0;-330.0;104.0;717.0;-675.0
1004.0;114.0;-311.0;84.0;719.0;-723.0
995.0;99.0;-288.0;66.0;?;-769.0
1005.0;84.0;-267.0;50.0;728.0;-805.0
1035.0;73.0;-246.0;35.0;730.0;-833.0
994.0;53.0;-220.0;16.0;734.0;-834.0
964.0;32.0;-198.0;-11.0;736.0;-849.0
925.0;16.0;-178.0;-32.0;738.0;-863.0
952.0;-3.0;-155.0;-56.0;736.0;-866.0
960.0;-22.0;-130.0;-74.0;735.0;-892.0
938.0;-38.0;-107.0;-87.0;730.0;?
952.0;-57.0;-82.0;-101.0;720.0;-917.0
955.0;-74.0;-61.0;-108.0;714.0;-959.0
986.0;-85.0;-48.0;-122.0;708.0;-965.0
?;-101.0;-30.0;-136.0;706.0;-990.0
918.0;-113.0;-15.0;-142.0;699.0;-1003.0
936.0;-118.0;-8.0;-149.0;697.0;-1027.0
942.0;-128.0;2.0;-154.0;690.0;-1025.0
959.0;-131.0;10.0;-155.0;682.0;-1029.0
959.0;-134.0;11.0;-153.0;679.0;-997.0
949.0;-137.0;11.0;?;680.0;-959.0
?;-136.0;1.0;-164.0;695.0;-933.0
962.0;-134.0;-7.0;-193.0;709.0;-936.0
999.0;-139.0;-8.0;-218.0;724.0;-933.0
968.0;-142.0;-13.0;-229.0;737.0;-928.0
956.0;-137.0;-23.0;-225.0;752.0;-943.0
930.0;-138.0;-27.0;-221.0;758.0;-944.0
938.0;-135.0;?;-214.0;753.0;-929.0
952.0;-132.0;-20.0;-209.0;741.0;-879.0
974.0;-135.0;-19.0;-210.0;733.0;-890.0
982.0;-132.0;-16.0;-211.0;723.0;-926.0
945.0;?;-12.0;-212.0;705.0;-946.0
979.0;-126.0;-4.0;-212.0;690.0;?
?;-127.0;1.0;-204.0;679.0;-974.0
980.0;-122.0;4.0;-200.0;663.0;-980.0
924.0;-120.0;6.0;-197.0;654.0;-995.0
?;-117.0;4.0;-190.0;644.0;-1005.0
961.0;-110.0;-4.0;-183.0;646.0;-1003.0
980.0;-108.0;-11.0;-173.0;?;-982.0
986.0;-100.0;-20.0;-165.0;663.0;?
973.0;-93.0;-31.0;-154.0;672.0;-932.0
949.0;-91.0;-41.0;-144.0;678.0;-917.0
905.0;-87.0;-47.0;-136.0;678.0;-920.0
917.0;-81.0;-52.0;-127.0;679.0;-948.0
950.0;-80.0;-51.0;-115.0;678.0;-959.0
971.0;-79.0;-47.0;-107.0;678.0;-964.0
976.0;-78.0;-48.0;-105.0;680.0;-978.0
987.0;-77.0;-49.0;-101.0;680.0;-985.0
959.0;-77.0;-47.0;-99.0;683.0;-975.0
931.0;-77.0;-48.0;?;686.0;-952.0
937.0;-79.0;-48.0;-96.0;685.0;-936.0
967.0;-77.0;-43.0;-90.0;?;-942.0
940.0;-74.0;-45.0;-84.0;685.0;-968.0
961.0;-74.0;-43.0;-78.0;687.0;-967.0
955.0;-75.0;-42.0;-69.0;683.0;-960.0
952.0;-70.0;-43.0;-67.0;682.0;-943.0
956.0;-70.0;-43.0;-72.0;683.0;-923.0
964.0;-72.0;-44.0;-74.0;681.0;-917.0
961.0;-75.0;-45.0;-73.0;683.0;?
970.0;-74.0;-44.0;-71.0;682.0;-953.0
962.0;-78.0;-43.0;-72.0;684.0;-960.0
964.0;-75.0;-43.0;-70.0;685.0;-984.0
1000.0;-74.0;-44.0;-65.0;684.0;-973.0
999.0;-69.0;-43.0;-61.0;685.0;-940.0
1011.0;-67.0;-47.0;-56.0;684.0;-943.0
966.0;-66.0;-50.0;-53.0;685.0;?
964.0;-65.0;-53.0;-55.0;684.0;-940.0
970.0;-62.0;-53.0;-53.0;684.0;-941.0
882.0;-66.0;-54.0;-53.0;685.0;-947.0
852.0;-65.0;-55.0;-55.0;683.0;?
798.0;-65.0;-57.0;-56.0;682.0;-956.0
769.0;-67.0;-58.0;-58.0;683.0;-959.0
786.0;-68.0;-59.0;-65.0;682.0;-971.0
