InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
-10.0;33.0;-59.0;552.0;-16.0;-298.0;537.0;135;154.0;83;19;?;69.0
2.0;35.0;-69.0;556.0;-18.0;-300.0;555.0;135;164.0;83;19;897.0;63.0
-10.0;14.0;-70.0;557.0;-19.0;-271.0;?;135;193.0;83;19;902.0;65.0
-8.0;22.0;-64.0;555.0;-19.0;-277.0;541.0;135;165.0;83;19;891.0;50.0
20.0;-11.0;-60.0;557.0;-19.0;-247.0;542.0;135;162.0;83;18;880.0;57.0
41.0;0.0;-63.0;556.0;-20.0;-233.0;540.0;135;156.0;83;18;882.0;38.0
2.0;32.0;-65.0;557.0;-18.0;-234.0;544.0;135;165.0;83;18;905.0;60.0
-29.0;47.0;-65.0;559.0;-18.0;?;538.0;135;162.0;83;18;919.0;77.0
23.0;0.0;-59.0;556.0;-19.0;-220.0;559.0;135;171.0;83;18;890.0;77.0
6.0;3.0;-63.0;?;-19.0;-225.0;539.0;135;174.0;83;18;885.0;76.0
-3.0;34.0;-58.0;555.0;-20.0;?;515.0;135;170.0;83;18;907.0;?
-16.0;85.0;-66.0;555.0;-20.0;-274.0;514.0;135;169.0;83;18;908.0;52.0
8.0;40.0;-72.0;555.0;-21.0;-255.0;533.0;135;169.0;83;19;888.0;72.0
-2.0;20.0;-59.0;553.0;-19.0;-214.0;532.0;135;166.0;83;19;878.0;58.0
-6.0;4.0;-60.0;550.0;-19.0;-237.0;511.0;135;166.0;83;19;886.0;65.0
-12.0;-40.0;-68.0;546.0;-19.0;-289.0;549.0;135;?;83;19;900.0;60.0
-6.0;?;-68.0;545.0;-17.0;-278.0;547.0;135;160.0;83;18;892.0;60.0
-6.0;-27.0;-56.0;541.0;-17.0;-216.0;473.0;135;153.0;83;19;891.0;48.0
-2.0;-72.0;-57.0;540.0;-15.0;-99.0;526.0;135;141.0;83;19;881.0;64.0
-39.0;-20.0;-59.0;538.0;-11.0;-95.0;508.0;135;149.0;83;18;900.0;59.0
0.0;33.0;-51.0;536.0;-11.0;-108.0;536.0;135;144.0;83;18;900.0;67.0
16.0;-16.0;-64.0;533.0;-7.0;-191.0;518.0;135;144.0;83;18;881.0;58.0
6.0;-10.0;-77.0;528.0;-5.0;-203.0;516.0;135;143.0;83;18;892.0;?
-27.0;1.0;-79.0;525.0;-6.0;-144.0;?;135;137.0;83;19;903.0;41.0
-35.0;?;-72.0;521.0;-6.0;-153.0;?;?;135.0;83;19;909.0;70.0
8.0;32.0;-58.0;525.0;-8.0;-115.0;536.0;135;133.0;83;18;896.0;64.0
42.0;39.0;-71.0;525.0;-8.0;-13.0;523.0;135;125.0;83;18;888.0;56.0
48.0;52.0;-70.0;524.0;-8.0;-44.0;523.0;135;135.0;83;18;899.0;66.0
40.0;?;-62.0;525.0;-8.0;-47.0;523.0;135;130.0;83;18;914.0;75.0
36.0;29.0;-66.0;523.0;-8.0;-2.0;532.0;135;123.0;83;?;898.0;63.0
21.0;8.0;-62.0;523.0;-8.0;10.0;524.0;135;131.0;83;18;882.0;?
10.0;-2.0;-57.0;523.0;-9.0;46.0;531.0;135;130.0;83;18;880.0;53.0
35.0;-5.0;-65.0;524.0;-10.0;40.0;525.0;135;135.0;83;18;881.0;46.0
51.0;42.0;-63.0;526.0;-8.0;63.0;544.0;135;135.0;83;18;880.0;61.0
27.0;38.0;-69.0;529.0;-9.0;47.0;523.0;135;137.0;83;18;890.0;78.0
1.0;9.0;-68.0;527.0;-10.0;44.0;514.0;135;138.0;83;18;891.0;59.0
12.0;0.0;-65.0;527.0;-9.0;81.0;535.0;135;?;83;18;901.0;67.0
17.0;22.0;-56.0;529.0;-7.0;64.0;533.0;135;148.0;83;18;900.0;59.0
-6.0;-6.0;-65.0;527.0;-9.0;58.0;513.0;135;138.0;83;18;890.0;76.0
?;-11.0;-64.0;529.0;?;47.0;520.0;135;141.0;83;18;893.0;56.0
-27.0;17.0;-65.0;528.0;-8.0;109.0;524.0;135;138.0;83;18;899.0;59.0
-31.0;20.0;-73.0;531.0;-10.0;69.0;521.0;135;155.0;83;18;887.0;58.0
-2.0;?;-66.0;532.0;?;?;541.0;135;148.0;83;18;876.0;52.0
-6.0;10.0;-71.0;530.0;-9.0;49.0;515.0;135;149.0;83;18;891.0;37.0
27.0;0.0;-72.0;533.0;-9.0;?;515.0;135;150.0;83;18;898.0;57.0
7.0;10.0;-74.0;530.0;-11.0;35.0;532.0;135;149.0;83;18;910.0;52.0
2.0;1.0;-63.0;533.0;-9.0;48.0;523.0;135;148.0;83;18;893.0;?
12.0;23.0;-66.0;530.0;-10.0;73.0;534.0;135;149.0;?;19;912.0;77.0
25.0;28.0;-69.0;530.0;-11.0;73.0;532.0;135;145.0;83;19;915.0;97.0
-12.0;27.0;-66.0;533.0;-10.0;66.0;530.0;135;147.0;83;19;903.0;81.0
31.0;-2.0;-62.0;532.0;-11.0;50.0;508.0;135;144.0;83;19;873.0;76.0
16.0;-2.0;-64.0;530.0;-10.0;40.0;544.0;135;149.0;83;19;890.0;77.0
8.0;8.0;-72.0;?;-10.0;47.0;528.0;135;?;83;19;881.0;77.0
12.0;-2.0;-74.0;528.0;-11.0;47.0;?;135;152.0;83;19;892.0;84.0
14.0;0.0;-61.0;?;-12.0;65.0;507.0;135;152.0;83;19;890.0;21.0
-2.0;16.0;-65.0;530.0;-11.0;58.0;496.0;135;147.0;83;19;892.0;36.0
?;48.0;-69.0;527.0;-13.0;?;494.0;135;151.0;?;19;889.0;111.0
6.0;26.0;-63.0;528.0;-13.0;58.0;496.0;135;149.0;83;19;895.0;89.0
4.0;9.0;-61.0;528.0;-14.0;59.0;469.0;135;149.0;83;19;898.0;?
31.0;19.0;-56.0;525.0;-16.0;55.0;447.0;135;148.0;83;19;885.0;72.0
6.0;?;-49.0;525.0;-15.0;58.0;?;135;138.0;83;19;880.0;27.0
-17.0;-10.0;-54.0;526.0;-16.0;68.0;447.0;135;138.0;83;19;907.0;-31.0
2.0;?;-81.0;523.0;-18.0;87.0;447.0;135;145.0;83;19;896.0;-18.0
30.0;-18.0;-71.0;519.0;-16.0;71.0;446.0;135;153.0;83;19;897.0;-30.0
79.0;-8.0;-71.0;516.0;?;60.0;452.0;135;143.0;83;19;899.0;-13.0
107.0;-31.0;-81.0;515.0;-21.0;56.0;488.0;135;131.0;83;19;?;-25.0
133.0;-44.0;-84.0;514.0;-25.0;39.0;505.0;135;122.0;?;19;884.0;-14.0
?;-50.0;-86.0;511.0;-28.0;31.0;503.0;135;126.0;83;19;889.0;18.0
190.0;-64.0;-61.0;500.0;-34.0;25.0;497.0;135;121.0;83;19;881.0;19.0
?;-39.0;-20.0;490.0;-30.0;10.0;473.0;135;113.0;83;?;893.0;19.0
169.0;-31.0;-74.0;489.0;-19.0;5.0;491.0;135;?;83;19;909.0;31.0
131.0;-3.0;-83.0;489.0;?;-11.0;482.0;135;103.0;83;19;875.0;23.0
91.0;6.0;-68.0;489.0;-18.0;?;474.0;135;94.0;83;19;877.0;28.0
44.0;13.0;-66.0;490.0;-34.0;-1.0;483.0;135;101.0;83;?;886.0;24.0
?;-16.0;-39.0;494.0;-61.0;-7.0;502.0;135;100.0;83;19;869.0;-13.0
6.0;-3.0;25.0;504.0;-98.0;16.0;496.0;?;99.0;83;19;888.0;-23.0
-19.0;0.0;30.0;516.0;-137.0;50.0;476.0;135;88.0;83;?;889.0;-24.0
-40.0;-9.0;27.0;530.0;-176.0;?;489.0;135;?;83;19;892.0;16.0
8.0;9.0;18.0;547.0;-212.0;73.0;511.0;135;111.0;83;18;887.0;30.0
23.0;3.0;5.0;?;-245.0;75.0;483.0;135;119.0;83;18;905.0;46.0
33.0;3.0;-1.0;576.0;-278.0;70.0;483.0;135;114.0;83;18;894.0;?
17.0;?;-6.0;586.0;?;60.0;476.0;135;113.0;83;18;865.0;35.0
-10.0;?;-10.0;593.0;-332.0;49.0;467.0;135;114.0;83;19;907.0;11.0
28.0;-7.0;-12.0;595.0;-354.0;48.0;456.0;135;120.0;83;19;884.0;0.0
48.0;-6.0;-20.0;595.0;-372.0;56.0;445.0;135;?;83;19;871.0;-20.0
28.0;6.0;-12.0;590.0;-386.0;57.0;442.0;135;115.0;83;19;871.0;-70.0
23.0;12.0;-23.0;586.0;-391.0;62.0;436.0;135;119.0;83;19;904.0;-71.0
28.0;-1.0;-24.0;582.0;-391.0;50.0;420.0;135;118.0;83;19;904.0;-31.0
78.0;-26.0;-2.0;576.0;-382.0;53.0;409.0;135;110.0;83;19;884.0;-3.0
91.0;?;6.0;563.0;-365.0;62.0;432.0;135;108.0;83;19;?;12.0
102.0;-29.0;15.0;551.0;-330.0;72.0;447.0;135;104.0;83;19;889.0;9.0
150.0;-28.0;7.0;539.0;-284.0;75.0;456.0;135;106.0;83;?;885.0;4.0
185.0;-57.0;-16.0;522.0;-222.0;70.0;447.0;135;102.0;83;19;866.0;-19.0
201.0;-77.0;-34.0;500.0;-151.0;59.0;447.0;135;93.0;83;19;876.0;19.0
182.0;-54.0;-52.0;477.0;-78.0;49.0;446.0;135;87.0;83;19;887.0;13.0
140.0;-14.0;-47.0;456.0;-18.0;39.0;447.0;135;80.0;83;19;891.0;-11.0
125.0;-1.0;-14.0;435.0;36.0;36.0;446.0;135;82.0;83;19;885.0;-15.0
110.0;-14.0;9.0;414.0;76.0;33.0;450.0;135;72.0;83;19;?;?
106.0;-19.0;?;388.0;102.0;35.0;452.0;135;66.0;83;19;888.0;-39.0
62.0;-1.0;48.0;349.0;125.0;35.0;425.0;135;51.0;83;19;899.0;-10.0
29.0;12.0;75.0;327.0;?;?;445.0;135;52.0;83;19;920.0;-30.0
-16.0;10.0;49.0;304.0;135.0;89.0;451.0;135;54.0;83;19;901.0;-3.0
-14.0;5.0;20.0;288.0;127.0;96.0;452.0;135;66.0;?;19;924.0;-17.0
-33.0;-3.0;5.0;272.0;?;94.0;451.0;135;74.0;83;19;939.0;-53.0
9.0;10.0;?;259.0;87.0;83.0;445.0;135;75.0;83;19;?;-6.0
-8.0;-5.0;2.0;243.0;59.0;72.0;448.0;135;78.0;83;19;933.0;-49.0
19.0;?;10.0;228.0;24.0;60.0;438.0;135;78.0;83;19;923.0;-14.0
25.0;-19.0;2.0;211.0;-11.0;66.0;446.0;135;74.0;83;19;919.0;?
25.0;-1.0;?;191.0;-47.0;71.0;455.0;135;79.0;83;19;878.0;-12.0
65.0;18.0;13.0;178.0;-85.0;72.0;439.0;135;70.0;83;19;885.0;2.0
21.0;0.0;29.0;163.0;-119.0;79.0;463.0;135;65.0;83;19;870.0;12.0
-6.0;-6.0;28.0;?;-147.0;87.0;421.0;135;70.0;83;19;884.0;16.0
-25.0;-39.0;35.0;147.0;?;83.0;437.0;135;73.0;83;19;885.0;19.0
-10.0;17.0;27.0;139.0;-196.0;78.0;443.0;135;66.0;83;19;878.0;28.0
-27.0;-19.0;39.0;136.0;-221.0;82.0;437.0;135;64.0;83;19;?;29.0
?;-48.0;16.0;131.0;-242.0;83.0;432.0;135;71.0;83;19;900.0;29.0
-4.0;11.0;10.0;123.0;-263.0;81.0;427.0;135;80.0;83;19;892.0;20.0
-15.0;-4.0;52.0;111.0;-285.0;80.0;426.0;135;?;83;19;891.0;27.0
23.0;-9.0;14.0;105.0;-310.0;74.0;440.0;135;67.0;83;19;901.0;-5.0
-8.0;-16.0;44.0;95.0;-335.0;73.0;438.0;135;67.0;83;19;901.0;-5.0
10.0;-25.0;24.0;86.0;-358.0;73.0;402.0;135;66.0;83;19;900.0;15.0
54.0;-39.0;17.0;78.0;-377.0;75.0;414.0;135;61.0;83;19;886.0;18.0
16.0;-30.0;6.0;62.0;-394.0;68.0;428.0;135;63.0;83;?;881.0;22.0
-15.0;-20.0;-2.0;43.0;-405.0;78.0;?;135;53.0;?;19;878.0;40.0
-37.0;-19.0;-19.0;27.0;-416.0;74.0;418.0;135;53.0;83;19;887.0;80.0
-44.0;-57.0;-22.0;4.0;-425.0;63.0;408.0;135;55.0;83;18;880.0;70.0
-42.0;-28.0;-23.0;-17.0;-428.0;52.0;423.0;135;55.0;83;18;874.0;39.0
-55.0;-28.0;-29.0;-29.0;-429.0;46.0;435.0;135;50.0;83;18;881.0;-15.0
-31.0;-19.0;-31.0;-34.0;?;58.0;446.0;135;53.0;83;18;886.0;-42.0
-46.0;-30.0;-31.0;-36.0;-431.0;66.0;459.0;135;50.0;83;18;891.0;-4.0
-42.0;-14.0;-26.0;-29.0;-430.0;65.0;419.0;135;52.0;83;18;905.0;10.0
-39.0;-7.0;-31.0;-26.0;-428.0;53.0;440.0;135;50.0;83;18;913.0;19.0
-54.0;2.0;-15.0;-20.0;-428.0;52.0;442.0;135;53.0;83;18;892.0;29.0
-40.0;-8.0;-1.0;-15.0;-428.0;58.0;438.0;135;49.0;83;18;891.0;17.0
-19.0;-39.0;-2.0;-10.0;-428.0;58.0;459.0;135;49.0;83;18;871.0;24.0
-42.0;-36.0;-14.0;-4.0;-429.0;55.0;438.0;135;48.0;83;?;882.0;38.0
-41.0;21.0;-13.0;1.0;-430.0;55.0;?;135;50.0;83;18;892.0;43.0
-31.0;24.0;?;5.0;-433.0;57.0;448.0;?;57.0;83;18;901.0;59.0
-27.0;2.0;-38.0;8.0;-435.0;61.0;473.0;135;64.0;83;18;901.0;40.0
34.0;-9.0;-67.0;11.0;-434.0;60.0;457.0;135;79.0;83;18;897.0;40.0
63.0;-19.0;-41.0;9.0;-435.0;64.0;449.0;135;73.0;83;18;890.0;31.0
123.0;2.0;-8.0;6.0;-433.0;?;483.0;135;61.0;83;18;885.0;34.0
70.0;28.0;23.0;5.0;-433.0;88.0;468.0;135;43.0;83;18;884.0;39.0
3.0;8.0;13.0;7.0;-435.0;118.0;481.0;135;32.0;83;18;888.0;31.0
-62.0;11.0;5.0;8.0;-434.0;114.0;453.0;135;57.0;83;18;874.0;28.0
-98.0;11.0;7.0;10.0;-435.0;90.0;470.0;135;67.0;83;18;897.0;38.0
-48.0;23.0;-2.0;11.0;-435.0;83.0;466.0;135;71.0;83;18;900.0;38.0
-67.0;13.0;-5.0;13.0;-435.0;76.0;477.0;135;67.0;83;18;903.0;48.0
-85.0;15.0;-9.0;14.0;?;90.0;450.0;135;67.0;83;18;881.0;39.0
-63.0;18.0;-16.0;16.0;-438.0;118.0;458.0;135;70.0;83;?;900.0;45.0
-107.0;26.0;-28.0;16.0;-439.0;107.0;467.0;135;84.0;83;18;891.0;30.0
-85.0;23.0;-36.0;18.0;-440.0;99.0;465.0;135;87.0;83;?;901.0;37.0
-31.0;19.0;?;19.0;-439.0;85.0;?;135;83.0;83;18;902.0;33.0
-33.0;5.0;?;21.0;-439.0;81.0;?;135;80.0;83;18;910.0;49.0
-30.0;-2.0;-32.0;28.0;-438.0;84.0;457.0;135;80.0;83;18;899.0;33.0
-4.0;18.0;-20.0;28.0;-440.0;92.0;456.0;135;80.0;83;18;899.0;46.0
-32.0;29.0;-21.0;29.0;?;97.0;465.0;135;81.0;83;18;887.0;46.0
32.0;28.0;-29.0;30.0;-439.0;97.0;449.0;135;80.0;83;18;?;51.0
6.0;0.0;-23.0;31.0;-442.0;94.0;476.0;135;77.0;82;18;878.0;38.0
-14.0;9.0;-19.0;22.0;-444.0;88.0;467.0;135;82.0;82;18;873.0;47.0
21.0;-14.0;-28.0;17.0;-444.0;90.0;474.0;135;78.0;81;18;888.0;32.0
-19.0;-19.0;-40.0;16.0;-443.0;91.0;468.0;135;84.0;81;18;897.0;36.0
20.0;-16.0;-42.0;14.0;-441.0;96.0;469.0;135;87.0;81;18;902.0;48.0
57.0;-10.0;-45.0;16.0;-440.0;91.0;457.0;135;84.0;81;19;891.0;59.0
11.0;0.0;-43.0;19.0;-434.0;89.0;467.0;135;87.0;81;19;899.0;66.0
-4.0;32.0;-41.0;37.0;-428.0;81.0;471.0;?;85.0;81;19;901.0;58.0
-25.0;7.0;?;58.0;-417.0;84.0;480.0;135;79.0;81;19;891.0;72.0
-52.0;-28.0;-21.0;87.0;-406.0;77.0;496.0;135;76.0;81;19;?;73.0
?;?;-19.0;122.0;-396.0;83.0;471.0;135;76.0;81;19;882.0;?
-85.0;19.0;-32.0;162.0;-388.0;83.0;473.0;135;81.0;81;19;905.0;79.0
-19.0;2.0;-53.0;?;-382.0;90.0;484.0;135;83.0;81;19;893.0;77.0
-23.0;9.0;-40.0;229.0;-380.0;86.0;504.0;135;84.0;81;19;901.0;73.0
-39.0;0.0;-31.0;262.0;-382.0;80.0;?;135;92.0;81;19;896.0;64.0
-11.0;-10.0;-30.0;291.0;-384.0;69.0;467.0;135;94.0;81;19;874.0;70.0
-9.0;1.0;-23.0;327.0;-388.0;67.0;489.0;135;92.0;81;19;891.0;57.0
-21.0;13.0;-20.0;361.0;-391.0;69.0;488.0;135;84.0;81;19;876.0;67.0
-34.0;17.0;-25.0;389.0;-397.0;81.0;463.0;135;93.0;81;19;883.0;50.0
-40.0;12.0;-34.0;416.0;-406.0;72.0;467.0;135;88.0;?;19;878.0;57.0
-54.0;18.0;-43.0;441.0;-410.0;79.0;486.0;135;95.0;81;19;888.0;48.0
-33.0;6.0;-35.0;466.0;-421.0;81.0;484.0;135;96.0;81;19;892.0;49.0
-27.0;-5.0;-35.0;490.0;-432.0;71.0;457.0;135;97.0;81;19;881.0;46.0
-31.0;15.0;-50.0;510.0;-441.0;?;450.0;135;97.0;81;?;?;40.0
-5.0;1.0;-54.0;529.0;-452.0;88.0;455.0;135;103.0;81;19;911.0;47.0
?;-1.0;-49.0;547.0;-462.0;77.0;478.0;135;103.0;81;19;901.0;36.0
33.0;20.0;-48.0;558.0;-472.0;77.0;459.0;135;106.0;81;19;888.0;41.0
52.0;13.0;-57.0;565.0;-480.0;73.0;456.0;135;106.0;81;19;873.0;54.0
58.0;-8.0;-54.0;?;-484.0;74.0;455.0;135;107.0;81;19;893.0;54.0
68.0;7.0;-49.0;582.0;-488.0;83.0;466.0;135;100.0;81;19;888.0;46.0
44.0;10.0;?;586.0;-491.0;75.0;467.0;135;99.0;81;19;894.0;50.0
53.0;-9.0;-41.0;587.0;?;77.0;474.0;135;96.0;81;19;899.0;39.0
53.0;9.0;-39.0;590.0;-494.0;72.0;455.0;135;91.0;81;19;881.0;45.0
48.0;-13.0;?;592.0;-495.0;78.0;467.0;135;94.0;81;19;889.0;42.0
54.0;-5.0;?;?;-494.0;77.0;449.0;135;89.0;?;19;881.0;20.0
37.0;11.0;-36.0;597.0;-495.0;74.0;453.0;135;90.0;81;19;896.0;46.0
46.0;-9.0;-30.0;598.0;-497.0;71.0;?;135;86.0;81;19;887.0;57.0
25.0;?;-31.0;603.0;-498.0;71.0;460.0;135;90.0;81;19;?;?
8.0;13.0;-37.0;608.0;-499.0;?;458.0;135;85.0;81;19;896.0;31.0
-1.0;-3.0;-37.0;613.0;-502.0;69.0;472.0;135;88.0;81;19;870.0;39.0
-27.0;1.0;-35.0;616.0;-502.0;76.0;442.0;135;90.0;81;?;891.0;51.0
-31.0;?;-34.0;620.0;-505.0;75.0;450.0;135;84.0;81;19;882.0;42.0
10.0;-9.0;-38.0;624.0;-509.0;68.0;451.0;135;95.0;81;19;911.0;43.0
-13.0;-2.0;-29.0;630.0;-511.0;69.0;445.0;135;?;81;19;887.0;41.0
48.0;0.0;-29.0;635.0;-514.0;72.0;456.0;135;86.0;81;19;896.0;26.0
14.0;10.0;-33.0;638.0;-517.0;74.0;456.0;135;86.0;81;19;895.0;31.0
10.0;-10.0;-21.0;640.0;-520.0;70.0;456.0;135;91.0;81;19;895.0;27.0
31.0;?;-34.0;645.0;-523.0;68.0;455.0;135;90.0;81;19;896.0;36.0
21.0;-5.0;-23.0;646.0;-527.0;?;444.0;135;88.0;81;19;891.0;46.0
25.0;-26.0;-36.0;653.0;-529.0;68.0;437.0;135;89.0;81;?;883.0;49.0
37.0;-10.0;-47.0;656.0;-530.0;68.0;435.0;135;94.0;81;19;889.0;31.0
64.0;-5.0;-33.0;655.0;-531.0;?;441.0;135;95.0;81;19;?;19.0
59.0;8.0;-20.0;658.0;-531.0;63.0;441.0;135;82.0;81;19;897.0;20.0
31.0;-17.0;-23.0;659.0;-532.0;70.0;426.0;135;77.0;?;19;898.0;?
49.0;2.0;-22.0;660.0;-531.0;70.0;448.0;135;87.0;81;19;921.0;8.0
50.0;7.0;-21.0;663.0;-534.0;76.0;433.0;135;84.0;81;19;884.0;12.0
71.0;-4.0;-18.0;665.0;-534.0;70.0;433.0;135;87.0;81;19;909.0;7.0
73.0;6.0;-20.0;?;-537.0;77.0;437.0;135;84.0;81;19;901.0;16.0
67.0;-24.0;-21.0;669.0;-537.0;68.0;431.0;?;84.0;81;19;920.0;13.0
56.0;-22.0;-15.0;671.0;-536.0;67.0;410.0;135;82.0;81;19;888.0;19.0
?;-27.0;-20.0;674.0;-537.0;69.0;426.0;135;83.0;81;19;893.0;26.0
40.0;-21.0;-17.0;677.0;-540.0;71.0;428.0;135;76.0;?;19;889.0;13.0
23.0;0.0;-22.0;679.0;-539.0;69.0;428.0;135;77.0;81;19;892.0;8.0
34.0;-11.0;-17.0;681.0;-539.0;72.0;418.0;135;?;81;19;903.0;19.0
15.0;-38.0;-16.0;682.0;-539.0;66.0;430.0;135;80.0;81;19;873.0;10.0
45.0;?;0.0;685.0;-538.0;66.0;423.0;?;72.0;81;19;894.0;19.0
38.0;-11.0;-3.0;685.0;-540.0;65.0;421.0;135;74.0;81;19;896.0;-8.0
45.0;-22.0;-3.0;690.0;-540.0;62.0;423.0;135;73.0;81;19;882.0;0.0
15.0;-11.0;3.0;690.0;-538.0;?;405.0;135;75.0;81;19;887.0;-20.0
36.0;-3.0;4.0;691.0;-539.0;63.0;415.0;?;74.0;81;19;884.0;-15.0
19.0;-11.0;2.0;691.0;-537.0;69.0;414.0;135;71.0;81;19;902.0;-2.0
28.0;-12.0;3.0;692.0;-539.0;65.0;400.0;135;72.0;81;19;891.0;-11.0
31.0;-1.0;?;693.0;-538.0;66.0;404.0;135;71.0;81;19;891.0;-26.0
19.0;-19.0;3.0;695.0;-538.0;70.0;415.0;135;73.0;81;19;891.0;-18.0
12.0;-26.0;?;696.0;-540.0;68.0;426.0;135;70.0;81;19;890.0;-1.0
13.0;-9.0;-4.0;693.0;-539.0;65.0;413.0;135;71.0;81;19;882.0;-11.0
42.0;-18.0;-6.0;693.0;-537.0;72.0;390.0;135;68.0;81;19;889.0;-23.0
?;-28.0;-3.0;696.0;-537.0;71.0;409.0;135;63.0;81;19;866.0;-50.0
17.0;-48.0;?;696.0;-538.0;?;418.0;135;?;81;19;880.0;-35.0
25.0;-38.0;?;694.0;-535.0;71.0;416.0;135;68.0;81;19;904.0;-20.0
21.0;-9.0;-4.0;695.0;-537.0;72.0;412.0;135;61.0;81;19;894.0;-13.0
44.0;-10.0;15.0;693.0;-538.0;68.0;427.0;135;62.0;81;19;?;1.0
34.0;-10.0;11.0;694.0;-535.0;69.0;402.0;135;60.0;81;19;903.0;-19.0
28.0;-11.0;?;695.0;-535.0;72.0;400.0;135;54.0;81;19;897.0;0.0
?;-19.0;9.0;692.0;?;73.0;400.0;135;64.0;81;19;906.0;-11.0
2.0;10.0;5.0;693.0;-534.0;67.0;417.0;135;61.0;81;?;875.0;?
21.0;-35.0;11.0;693.0;-535.0;74.0;410.0;135;62.0;81;19;885.0;-10.0
19.0;52.0;17.0;691.0;-534.0;66.0;416.0;135;58.0;?;19;892.0;-12.0
21.0;28.0;3.0;695.0;-533.0;72.0;400.0;135;?;81;19;900.0;-20.0
8.0;-44.0;11.0;694.0;-535.0;68.0;397.0;135;63.0;81;19;901.0;?
-10.0;7.0;12.0;691.0;-534.0;73.0;436.0;135;57.0;81;19;880.0;?
6.0;-20.0;16.0;691.0;-535.0;74.0;405.0;135;57.0;81;19;884.0;?
?;-2.0;22.0;692.0;-536.0;69.0;397.0;135;56.0;81;19;899.0;?
6.0;-8.0;9.0;690.0;-535.0;72.0;?;135;?;81;19;877.0;-10.0
-1.0;-19.0;12.0;691.0;-536.0;74.0;409.0;135;56.0;81;?;885.0;-24.0
-2.0;-10.0;6.0;690.0;-535.0;68.0;?;135;59.0;81;19;907.0;-9.0
-15.0;?;7.0;687.0;-536.0;72.0;?;135;55.0;81;19;905.0;-27.0
16.0;8.0;-2.0;689.0;-535.0;74.0;412.0;135;60.0;81;19;903.0;-21.0
25.0;-14.0;0.0;687.0;-537.0;69.0;416.0;135;56.0;81;19;890.0;-1.0
-10.0;-18.0;-2.0;687.0;-536.0;77.0;403.0;135;58.0;81;19;?;-11.0
7.0;-4.0;6.0;686.0;-536.0;68.0;399.0;135;60.0;81;19;904.0;-15.0
-1.0;-4.0;6.0;688.0;-538.0;69.0;396.0;135;56.0;81;19;875.0;18.0
-2.0;-10.0;9.0;686.0;-536.0;68.0;410.0;135;53.0;81;19;859.0;0.0
6.0;-13.0;?;688.0;-536.0;70.0;418.0;135;56.0;81;19;887.0;26.0
27.0;0.0;8.0;?;-536.0;74.0;424.0;135;56.0;81;19;882.0;27.0
?;-20.0;3.0;686.0;-536.0;66.0;429.0;135;54.0;81;19;900.0;33.0
18.0;-24.0;4.0;687.0;-535.0;65.0;420.0;135;60.0;81;19;881.0;39.0
27.0;?;?;689.0;-535.0;66.0;416.0;135;?;81;19;892.0;30.0
-4.0;-12.0;15.0;688.0;-533.0;72.0;445.0;135;53.0;81;?;889.0;9.0
6.0;-1.0;8.0;691.0;-533.0;60.0;428.0;135;56.0;81;19;895.0;19.0
-19.0;0.0;10.0;691.0;-533.0;63.0;418.0;135;60.0;81;19;897.0;11.0
21.0;-40.0;20.0;691.0;-535.0;67.0;418.0;135;51.0;81;19;894.0;24.0
4.0;-12.0;10.0;693.0;-534.0;66.0;?;135;48.0;81;19;914.0;?
-6.0;12.0;-9.0;695.0;-533.0;62.0;433.0;135;53.0;81;19;904.0;20.0
-46.0;-31.0;-3.0;693.0;-534.0;68.0;414.0;135;56.0;82;19;900.0;0.0
-17.0;-19.0;-11.0;695.0;-534.0;62.0;421.0;135;61.0;82;19;896.0;-10.0
-27.0;-29.0;-12.0;696.0;-532.0;62.0;409.0;135;61.0;82;19;886.0;-21.0
-42.0;-14.0;-21.0;694.0;?;54.0;397.0;135;61.0;82;19;896.0;-25.0
-11.0;-1.0;-33.0;696.0;-526.0;62.0;402.0;135;56.0;82;19;870.0;-12.0
10.0;8.0;-31.0;694.0;-520.0;65.0;419.0;135;65.0;82;19;897.0;-32.0
39.0;-8.0;-28.0;?;-511.0;62.0;398.0;135;79.0;82;18;892.0;-6.0
60.0;-15.0;?;?;-500.0;59.0;399.0;135;63.0;82;18;910.0;12.0
94.0;-20.0;-1.0;673.0;-484.0;47.0;428.0;135;47.0;82;?;?;11.0
86.0;-18.0;7.0;661.0;-466.0;51.0;411.0;135;54.0;82;18;901.0;32.0
42.0;-28.0;-8.0;642.0;-447.0;51.0;400.0;135;61.0;82;?;890.0;29.0
96.0;-38.0;-17.0;?;-430.0;56.0;390.0;135;61.0;82;18;904.0;9.0
80.0;-48.0;-18.0;587.0;-416.0;51.0;410.0;135;55.0;?;18;894.0;13.0
75.0;-18.0;-13.0;553.0;-406.0;39.0;417.0;135;54.0;82;18;879.0;0.0
53.0;-2.0;13.0;519.0;-401.0;42.0;406.0;135;54.0;82;18;879.0;17.0
