InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-477.0;-604.0;793.0;-35.0;-265.0;-284.0;505.0
-497.0;-609.0;794.0;-2.0;-263.0;-297.0;488.0
-508.0;-611.0;786.0;30.0;-276.0;-301.0;465.0
-516.0;-606.0;778.0;65.0;-298.0;-303.0;443.0
-519.0;-604.0;759.0;102.0;-332.0;-301.0;424.0
-518.0;-594.0;731.0;142.0;-373.0;-299.0;?
-516.0;-582.0;692.0;190.0;-423.0;-304.0;370.0
-514.0;-562.0;651.0;235.0;-466.0;-330.0;?
-507.0;-537.0;614.0;281.0;-503.0;-343.0;303.0
-492.0;-510.0;569.0;326.0;-543.0;-335.0;265.0
?;-483.0;526.0;366.0;-576.0;-311.0;228.0
-456.0;-448.0;474.0;407.0;-607.0;-275.0;186.0
-436.0;-415.0;435.0;447.0;-634.0;-246.0;148.0
-412.0;?;402.0;482.0;-656.0;-213.0;107.0
-375.0;-347.0;367.0;511.0;-672.0;?;63.0
-333.0;-315.0;331.0;534.0;-687.0;-111.0;20.0
-284.0;-282.0;290.0;554.0;-705.0;-57.0;-20.0
-234.0;-256.0;255.0;569.0;-722.0;1.0;-58.0
-191.0;-226.0;225.0;585.0;-743.0;58.0;-97.0
-154.0;-197.0;193.0;597.0;-765.0;98.0;-134.0
-116.0;-164.0;168.0;610.0;?;149.0;-180.0
?;-135.0;145.0;620.0;-813.0;205.0;-224.0
-26.0;-101.0;135.0;630.0;?;?;-265.0
?;-67.0;132.0;647.0;-863.0;320.0;-307.0
77.0;-38.0;139.0;659.0;-886.0;?;-339.0
123.0;-8.0;148.0;667.0;-906.0;405.0;-370.0
155.0;19.0;172.0;675.0;-915.0;431.0;-395.0
173.0;41.0;188.0;680.0;-925.0;445.0;-415.0
191.0;65.0;?;686.0;-931.0;457.0;-432.0
212.0;84.0;?;688.0;-931.0;470.0;-441.0
231.0;99.0;197.0;691.0;-927.0;488.0;-449.0
248.0;113.0;203.0;690.0;-913.0;498.0;-451.0
272.0;129.0;204.0;687.0;-899.0;517.0;-457.0
303.0;146.0;204.0;688.0;-889.0;?;-468.0
327.0;164.0;201.0;684.0;-876.0;568.0;-477.0
350.0;178.0;197.0;679.0;-861.0;594.0;-487.0
372.0;195.0;193.0;670.0;-848.0;611.0;-498.0
390.0;216.0;174.0;660.0;-839.0;622.0;-510.0
411.0;232.0;151.0;652.0;-823.0;633.0;-521.0
435.0;250.0;128.0;644.0;-799.0;649.0;-531.0
451.0;270.0;104.0;633.0;-769.0;661.0;-545.0
?;280.0;80.0;626.0;-736.0;661.0;-557.0
459.0;291.0;64.0;622.0;-710.0;656.0;-571.0
457.0;303.0;57.0;615.0;-685.0;648.0;-589.0
455.0;310.0;53.0;608.0;-662.0;?;-600.0
451.0;318.0;55.0;602.0;-643.0;637.0;-610.0
445.0;324.0;56.0;595.0;-627.0;624.0;-616.0
440.0;328.0;64.0;590.0;-613.0;615.0;-618.0
434.0;?;74.0;586.0;?;604.0;-620.0
421.0;338.0;81.0;580.0;-607.0;582.0;-619.0
408.0;347.0;84.0;573.0;-607.0;?;-615.0
393.0;362.0;94.0;562.0;-606.0;509.0;-614.0
379.0;376.0;98.0;550.0;-602.0;485.0;?
369.0;387.0;102.0;544.0;?;472.0;-615.0
361.0;390.0;106.0;538.0;-589.0;457.0;-614.0
347.0;393.0;111.0;537.0;-584.0;442.0;-611.0
337.0;?;118.0;533.0;-588.0;430.0;-604.0
329.0;405.0;124.0;523.0;-597.0;419.0;-600.0
328.0;?;127.0;514.0;-611.0;413.0;-596.0
337.0;420.0;125.0;508.0;-622.0;422.0;-589.0
357.0;423.0;108.0;503.0;-631.0;446.0;-587.0
393.0;433.0;84.0;496.0;-640.0;483.0;-590.0
427.0;437.0;42.0;487.0;-641.0;524.0;-592.0
458.0;441.0;-8.0;484.0;-627.0;560.0;-592.0
487.0;446.0;-59.0;478.0;-599.0;599.0;?
514.0;450.0;-104.0;472.0;-566.0;632.0;-589.0
541.0;452.0;-150.0;468.0;-535.0;660.0;-592.0
561.0;459.0;-184.0;464.0;-517.0;?;-598.0
583.0;462.0;-207.0;459.0;-512.0;676.0;-603.0
597.0;465.0;-225.0;454.0;-509.0;671.0;-607.0
609.0;471.0;-240.0;453.0;-508.0;656.0;-609.0
613.0;473.0;-251.0;448.0;-508.0;639.0;-612.0
615.0;476.0;-256.0;445.0;-504.0;625.0;-613.0
616.0;479.0;-259.0;?;-491.0;618.0;-612.0
614.0;479.0;-261.0;445.0;-474.0;613.0;-611.0
607.0;477.0;-268.0;448.0;-453.0;618.0;-613.0
598.0;472.0;-271.0;455.0;-424.0;632.0;-615.0
592.0;?;-271.0;458.0;-383.0;652.0;-617.0
582.0;461.0;-259.0;464.0;-335.0;673.0;-616.0
568.0;454.0;-244.0;467.0;-269.0;690.0;-613.0
551.0;444.0;?;469.0;-205.0;705.0;-613.0
530.0;430.0;-195.0;472.0;-160.0;708.0;-618.0
519.0;410.0;-171.0;482.0;?;689.0;-623.0
509.0;387.0;-152.0;493.0;-144.0;669.0;-632.0
498.0;367.0;-148.0;500.0;-182.0;651.0;-646.0
495.0;347.0;-158.0;507.0;-249.0;640.0;-666.0
491.0;328.0;-175.0;512.0;-330.0;?;-684.0
484.0;314.0;-197.0;?;-388.0;615.0;-692.0
479.0;303.0;-220.0;523.0;-414.0;612.0;-695.0
477.0;292.0;-240.0;527.0;-422.0;605.0;-696.0
475.0;281.0;-251.0;531.0;-429.0;607.0;-695.0
475.0;?;-261.0;536.0;-431.0;604.0;-690.0
473.0;265.0;-265.0;539.0;-444.0;605.0;-688.0
471.0;260.0;-263.0;541.0;?;607.0;-687.0
470.0;250.0;-249.0;542.0;-493.0;603.0;-681.0
465.0;245.0;-236.0;546.0;-517.0;601.0;-676.0
462.0;239.0;-225.0;549.0;-531.0;601.0;-671.0
453.0;232.0;-220.0;552.0;-536.0;?;-669.0
445.0;225.0;-219.0;554.0;?;?;-670.0
437.0;218.0;-219.0;557.0;-554.0;603.0;-667.0
432.0;214.0;-224.0;559.0;-552.0;604.0;-669.0
427.0;210.0;-235.0;561.0;-540.0;601.0;-673.0
424.0;212.0;-260.0;564.0;-522.0;604.0;-678.0
424.0;210.0;-291.0;565.0;-499.0;605.0;-678.0
423.0;216.0;-324.0;566.0;-473.0;605.0;-676.0
422.0;225.0;-361.0;569.0;-447.0;610.0;-669.0
?;236.0;-392.0;573.0;-407.0;607.0;-659.0
?;247.0;-420.0;575.0;-367.0;608.0;-646.0
420.0;260.0;-448.0;572.0;-337.0;608.0;-636.0
419.0;273.0;-473.0;569.0;-312.0;?;-622.0
?;287.0;-497.0;569.0;-296.0;606.0;?
403.0;?;-517.0;568.0;-286.0;602.0;-596.0
396.0;311.0;-540.0;566.0;-278.0;594.0;-588.0
383.0;320.0;-566.0;560.0;-269.0;586.0;-582.0
369.0;327.0;-585.0;556.0;-258.0;577.0;-584.0
355.0;333.0;-602.0;551.0;-262.0;563.0;-590.0
340.0;341.0;-609.0;547.0;-287.0;547.0;-600.0
326.0;348.0;-612.0;539.0;-324.0;?;-606.0
311.0;355.0;?;529.0;?;523.0;-612.0
292.0;355.0;-588.0;520.0;-407.0;506.0;-611.0
267.0;353.0;-563.0;511.0;-451.0;483.0;-606.0
237.0;352.0;-530.0;499.0;-504.0;455.0;-597.0
207.0;?;-488.0;487.0;?;428.0;-582.0
171.0;322.0;-438.0;482.0;?;?;-562.0
127.0;294.0;-380.0;478.0;-632.0;364.0;-535.0
79.0;272.0;?;472.0;-666.0;326.0;-505.0
25.0;240.0;-250.0;468.0;-693.0;277.0;-472.0
-21.0;206.0;-186.0;461.0;-711.0;222.0;-438.0
-62.0;181.0;-126.0;455.0;-725.0;179.0;-399.0
?;149.0;-68.0;448.0;-729.0;138.0;-359.0
-142.0;113.0;-16.0;438.0;-731.0;96.0;-321.0
-176.0;75.0;33.0;427.0;?;53.0;-283.0
-209.0;41.0;77.0;419.0;-719.0;8.0;-247.0
-240.0;13.0;120.0;?;-713.0;?;-213.0
?;-22.0;158.0;400.0;-704.0;-64.0;-176.0
-287.0;?;196.0;390.0;-693.0;-92.0;-139.0
-306.0;-96.0;228.0;379.0;-681.0;-118.0;-102.0
-323.0;-131.0;262.0;372.0;-669.0;-134.0;-67.0
-344.0;-166.0;296.0;360.0;-657.0;-148.0;-30.0
?;-203.0;332.0;350.0;-639.0;-165.0;7.0
-379.0;-238.0;368.0;341.0;-621.0;-175.0;47.0
-393.0;-271.0;405.0;335.0;-596.0;-186.0;86.0
-411.0;-302.0;444.0;329.0;-570.0;-206.0;127.0
-429.0;-327.0;479.0;328.0;-543.0;?;168.0
?;-349.0;511.0;328.0;-516.0;-254.0;204.0
-460.0;-374.0;540.0;319.0;-484.0;-288.0;240.0
-471.0;-407.0;567.0;309.0;-450.0;-320.0;270.0
-481.0;-443.0;593.0;293.0;-411.0;-345.0;305.0
?;-472.0;618.0;283.0;-368.0;?;341.0
-498.0;-490.0;641.0;280.0;-325.0;-400.0;369.0
-499.0;-513.0;661.0;272.0;-283.0;-431.0;391.0
-497.0;-531.0;675.0;265.0;-245.0;-452.0;406.0
-493.0;-548.0;686.0;254.0;-213.0;-467.0;419.0
-488.0;-566.0;694.0;243.0;-187.0;-484.0;429.0
-481.0;-579.0;701.0;236.0;-162.0;-504.0;436.0
-477.0;?;705.0;227.0;-144.0;-518.0;436.0
-465.0;-594.0;704.0;223.0;-126.0;-531.0;433.0
-461.0;-604.0;710.0;216.0;-105.0;-548.0;432.0
-452.0;-613.0;720.0;213.0;-90.0;-568.0;434.0
-445.0;-613.0;730.0;?;-72.0;-580.0;432.0
-439.0;-618.0;742.0;214.0;-55.0;-595.0;434.0
-430.0;-618.0;746.0;217.0;-48.0;-602.0;441.0
-427.0;-619.0;758.0;220.0;-37.0;-609.0;?
-429.0;-622.0;774.0;217.0;-25.0;-618.0;462.0
-435.0;-624.0;780.0;213.0;-9.0;-618.0;471.0
-441.0;-624.0;787.0;214.0;6.0;-615.0;478.0
-442.0;-625.0;793.0;206.0;20.0;-598.0;478.0
-433.0;-626.0;800.0;205.0;29.0;-568.0;472.0
-427.0;-626.0;804.0;198.0;37.0;-532.0;465.0
-419.0;-627.0;809.0;193.0;35.0;-482.0;460.0
-408.0;-630.0;817.0;186.0;37.0;-428.0;453.0
-397.0;-631.0;825.0;175.0;29.0;-369.0;?
-391.0;-634.0;840.0;157.0;24.0;-324.0;425.0
-387.0;-635.0;847.0;145.0;18.0;-292.0;410.0
-391.0;-640.0;860.0;124.0;14.0;-270.0;396.0
-392.0;-643.0;874.0;101.0;13.0;-265.0;383.0
-392.0;-645.0;890.0;66.0;11.0;?;369.0
-391.0;-643.0;905.0;33.0;15.0;-292.0;360.0
-389.0;-642.0;922.0;-2.0;30.0;-319.0;351.0
-386.0;-639.0;938.0;-42.0;43.0;-350.0;346.0
-382.0;-631.0;954.0;-89.0;61.0;-385.0;342.0
-382.0;-619.0;971.0;-148.0;83.0;-425.0;341.0
-390.0;-607.0;979.0;-191.0;98.0;?;337.0
-397.0;-597.0;984.0;-228.0;114.0;-503.0;339.0
-415.0;-583.0;989.0;-265.0;136.0;-549.0;350.0
-428.0;-574.0;990.0;-293.0;152.0;-587.0;356.0
-436.0;-562.0;988.0;-317.0;170.0;-617.0;367.0
-435.0;-549.0;986.0;?;193.0;-624.0;376.0
-434.0;-540.0;984.0;?;208.0;-621.0;379.0
-434.0;-533.0;983.0;-374.0;219.0;-614.0;381.0
-433.0;-524.0;978.0;-391.0;237.0;-615.0;385.0
-433.0;-512.0;977.0;-400.0;244.0;-609.0;385.0
-435.0;-505.0;975.0;-407.0;252.0;-603.0;383.0
-433.0;-496.0;974.0;-420.0;259.0;-596.0;381.0
-430.0;-489.0;973.0;-428.0;263.0;-587.0;374.0
?;-484.0;969.0;-434.0;?;?;365.0
-424.0;-473.0;964.0;-440.0;267.0;-559.0;358.0
-420.0;-466.0;964.0;-442.0;265.0;-551.0;352.0
-417.0;-462.0;963.0;-446.0;262.0;-547.0;344.0
-413.0;-454.0;964.0;-452.0;264.0;-544.0;344.0
-412.0;-451.0;969.0;?;264.0;-539.0;?
-408.0;-449.0;968.0;?;263.0;-532.0;344.0
-404.0;-447.0;971.0;-450.0;275.0;-529.0;347.0
-400.0;-447.0;977.0;?;278.0;-527.0;355.0
-396.0;-447.0;980.0;-446.0;283.0;-523.0;362.0
-394.0;-446.0;984.0;-445.0;286.0;-520.0;373.0
-390.0;-446.0;987.0;-435.0;286.0;-520.0;382.0
-389.0;-450.0;990.0;-430.0;286.0;-515.0;385.0
-385.0;-448.0;995.0;-426.0;290.0;-511.0;394.0
-383.0;-452.0;1000.0;-417.0;290.0;-507.0;400.0
-379.0;-456.0;1000.0;-408.0;287.0;-499.0;405.0
-377.0;-459.0;1000.0;-400.0;286.0;-491.0;412.0
-375.0;-464.0;1001.0;-389.0;284.0;-482.0;413.0
-373.0;-469.0;1003.0;-379.0;282.0;-478.0;413.0
-372.0;-473.0;1002.0;-367.0;?;-470.0;415.0
-370.0;-478.0;1003.0;-357.0;279.0;-463.0;415.0
-372.0;-486.0;999.0;-342.0;270.0;-460.0;416.0
-372.0;-490.0;997.0;-332.0;270.0;?;413.0
-372.0;-496.0;?;?;271.0;-451.0;413.0
-371.0;-506.0;980.0;-294.0;279.0;-447.0;?
-368.0;-513.0;966.0;-270.0;294.0;?;396.0
-361.0;-524.0;?;-232.0;307.0;-428.0;380.0
-349.0;-531.0;931.0;-199.0;315.0;?;361.0
-330.0;-533.0;912.0;-168.0;321.0;-403.0;348.0
-308.0;-534.0;893.0;-129.0;321.0;-386.0;325.0
-284.0;-534.0;877.0;-88.0;314.0;-367.0;308.0
-254.0;?;862.0;-49.0;303.0;-345.0;292.0
?;-523.0;853.0;-6.0;286.0;-320.0;279.0
-190.0;-510.0;848.0;34.0;269.0;-293.0;273.0
-150.0;-494.0;839.0;74.0;251.0;-263.0;269.0
-108.0;-468.0;829.0;110.0;232.0;-232.0;267.0
-60.0;-435.0;819.0;147.0;214.0;-199.0;267.0
-5.0;-398.0;805.0;170.0;198.0;?;267.0
59.0;-360.0;793.0;?;179.0;-96.0;256.0
127.0;-321.0;782.0;213.0;157.0;-5.0;234.0
190.0;-280.0;768.0;230.0;137.0;93.0;212.0
?;-238.0;757.0;246.0;112.0;195.0;187.0
316.0;-196.0;744.0;266.0;94.0;276.0;168.0
367.0;-155.0;725.0;?;82.0;356.0;149.0
412.0;-115.0;706.0;298.0;60.0;428.0;122.0
446.0;-75.0;685.0;314.0;37.0;482.0;90.0
474.0;-37.0;662.0;325.0;13.0;523.0;55.0
502.0;-1.0;?;339.0;-11.0;555.0;23.0
532.0;34.0;615.0;355.0;-33.0;574.0;-9.0
560.0;66.0;590.0;366.0;-52.0;575.0;-40.0
585.0;95.0;566.0;377.0;-74.0;566.0;-71.0
608.0;124.0;546.0;385.0;-92.0;545.0;-99.0
628.0;153.0;519.0;393.0;-113.0;520.0;-129.0
638.0;?;501.0;402.0;?;494.0;-158.0
640.0;?;480.0;408.0;-145.0;469.0;-187.0
635.0;221.0;454.0;407.0;-162.0;451.0;-216.0
624.0;234.0;429.0;407.0;-169.0;431.0;-237.0
617.0;247.0;404.0;407.0;-172.0;423.0;-252.0
616.0;?;379.0;407.0;-175.0;419.0;-269.0
614.0;269.0;361.0;406.0;-174.0;419.0;-278.0
611.0;279.0;338.0;408.0;-176.0;417.0;-289.0
607.0;290.0;311.0;408.0;-185.0;412.0;-310.0
608.0;301.0;285.0;413.0;-209.0;402.0;-338.0
610.0;?;259.0;419.0;-241.0;393.0;-372.0
614.0;328.0;237.0;422.0;-272.0;381.0;-400.0
619.0;340.0;222.0;428.0;-288.0;368.0;-422.0
?;349.0;209.0;433.0;-305.0;355.0;-440.0
630.0;360.0;197.0;435.0;-319.0;341.0;-454.0
?;369.0;183.0;442.0;-331.0;331.0;-468.0
636.0;376.0;172.0;446.0;-349.0;319.0;-480.0
640.0;386.0;161.0;454.0;-372.0;300.0;-490.0
643.0;391.0;155.0;457.0;-394.0;286.0;-499.0
646.0;396.0;149.0;458.0;-412.0;272.0;-507.0
650.0;407.0;142.0;460.0;-426.0;255.0;-516.0
650.0;415.0;139.0;458.0;-440.0;241.0;-520.0
656.0;422.0;135.0;459.0;?;236.0;-524.0
661.0;432.0;127.0;452.0;-463.0;244.0;-529.0
670.0;439.0;123.0;450.0;-468.0;269.0;-528.0
679.0;447.0;?;445.0;-476.0;300.0;-530.0
687.0;458.0;113.0;437.0;-492.0;345.0;-532.0
688.0;464.0;102.0;431.0;-506.0;410.0;-533.0
683.0;471.0;87.0;423.0;-516.0;489.0;-532.0
?;473.0;67.0;420.0;-522.0;556.0;-538.0
667.0;475.0;37.0;421.0;-528.0;612.0;-545.0
658.0;474.0;0.0;421.0;-532.0;654.0;-547.0
651.0;474.0;-43.0;?;-521.0;681.0;-550.0
640.0;?;?;?;-502.0;701.0;-551.0
630.0;?;-116.0;419.0;-485.0;707.0;-550.0
621.0;480.0;-137.0;417.0;-478.0;703.0;-555.0
612.0;481.0;-153.0;416.0;-473.0;688.0;-555.0
605.0;485.0;-161.0;416.0;?;678.0;-558.0
592.0;486.0;-167.0;416.0;-483.0;663.0;-563.0
583.0;489.0;-162.0;417.0;-495.0;661.0;-567.0
577.0;490.0;-159.0;420.0;-509.0;669.0;-565.0
569.0;494.0;-158.0;420.0;-522.0;672.0;-568.0
561.0;497.0;-153.0;424.0;-531.0;675.0;-570.0
554.0;494.0;-155.0;424.0;-538.0;671.0;-575.0
546.0;497.0;-163.0;426.0;-537.0;675.0;-580.0
541.0;496.0;?;428.0;-529.0;680.0;-583.0
538.0;494.0;?;429.0;-510.0;679.0;-587.0
536.0;492.0;-241.0;435.0;-479.0;677.0;-589.0
535.0;487.0;-278.0;436.0;-436.0;676.0;-595.0
531.0;486.0;-316.0;441.0;-388.0;677.0;-599.0
529.0;480.0;-349.0;442.0;-340.0;681.0;-609.0
524.0;475.0;-367.0;446.0;-285.0;683.0;-615.0
520.0;464.0;-373.0;452.0;-235.0;683.0;-628.0
517.0;446.0;-372.0;457.0;-193.0;679.0;-637.0
518.0;429.0;-360.0;468.0;-172.0;676.0;-646.0
518.0;414.0;-346.0;477.0;-158.0;676.0;-648.0
516.0;402.0;-333.0;484.0;-146.0;669.0;-649.0
512.0;388.0;-323.0;490.0;-135.0;664.0;-649.0
509.0;372.0;-312.0;494.0;-122.0;653.0;-647.0
507.0;363.0;-305.0;500.0;-108.0;643.0;-646.0
501.0;353.0;-302.0;505.0;-94.0;635.0;-646.0
497.0;347.0;-304.0;509.0;-90.0;625.0;?
495.0;341.0;-309.0;509.0;-87.0;618.0;-639.0
493.0;338.0;-314.0;516.0;-93.0;613.0;-640.0
489.0;332.0;-321.0;518.0;-103.0;611.0;-639.0
485.0;326.0;-325.0;519.0;-112.0;606.0;-641.0
484.0;325.0;-330.0;522.0;-130.0;606.0;?
?;319.0;-328.0;525.0;-145.0;605.0;-642.0
479.0;314.0;-324.0;526.0;-167.0;604.0;-645.0
479.0;310.0;-318.0;526.0;-182.0;602.0;-644.0
480.0;308.0;-309.0;527.0;-183.0;600.0;-644.0
482.0;306.0;-311.0;528.0;-174.0;600.0;-644.0
483.0;303.0;-318.0;527.0;-161.0;597.0;-641.0
485.0;304.0;-328.0;?;-148.0;593.0;-641.0
486.0;303.0;-353.0;525.0;-153.0;586.0;-640.0
488.0;304.0;-388.0;525.0;-159.0;576.0;-640.0
493.0;307.0;-420.0;523.0;-167.0;567.0;-640.0
499.0;311.0;-450.0;523.0;-177.0;553.0;?
507.0;317.0;-476.0;518.0;-173.0;532.0;?
519.0;320.0;?;516.0;-142.0;514.0;?
533.0;328.0;-517.0;513.0;-103.0;495.0;-608.0
550.0;333.0;-530.0;508.0;-65.0;471.0;-591.0
564.0;341.0;-547.0;504.0;-46.0;448.0;-574.0
575.0;348.0;-563.0;498.0;-37.0;421.0;-563.0
586.0;360.0;-577.0;493.0;-52.0;396.0;-562.0
591.0;364.0;-589.0;483.0;-79.0;?;-568.0
595.0;373.0;-597.0;479.0;-106.0;352.0;-580.0
596.0;378.0;-601.0;475.0;-131.0;335.0;?
596.0;387.0;-604.0;473.0;-155.0;326.0;-597.0
594.0;393.0;-604.0;468.0;-173.0;329.0;-603.0
596.0;399.0;?;466.0;?;331.0;-609.0
598.0;406.0;-598.0;462.0;-192.0;341.0;-615.0
602.0;410.0;-594.0;459.0;-206.0;344.0;-623.0
602.0;416.0;-584.0;453.0;-216.0;353.0;-628.0
603.0;420.0;?;452.0;-228.0;356.0;?
603.0;425.0;-567.0;452.0;-239.0;353.0;-636.0
604.0;?;-559.0;449.0;-247.0;354.0;-639.0
603.0;433.0;-553.0;446.0;-251.0;353.0;-644.0
602.0;439.0;-551.0;441.0;-250.0;350.0;-645.0
602.0;442.0;-549.0;439.0;-254.0;347.0;-649.0
601.0;447.0;-545.0;435.0;-255.0;344.0;-649.0
600.0;453.0;-545.0;?;-256.0;340.0;-651.0
601.0;457.0;?;427.0;-254.0;335.0;-650.0
?;460.0;-560.0;418.0;-250.0;328.0;-653.0
602.0;467.0;?;412.0;-241.0;324.0;-649.0
603.0;473.0;-576.0;?;-230.0;321.0;-649.0
607.0;477.0;-588.0;402.0;-216.0;320.0;-649.0
609.0;481.0;-601.0;393.0;-202.0;315.0;?
611.0;483.0;-620.0;382.0;-182.0;311.0;-642.0
612.0;482.0;-633.0;377.0;-164.0;308.0;-637.0
?;482.0;-638.0;371.0;-149.0;308.0;-629.0
616.0;476.0;-649.0;370.0;-131.0;313.0;-615.0
617.0;468.0;-656.0;?;-113.0;320.0;-595.0
617.0;459.0;-664.0;369.0;-91.0;330.0;-570.0
617.0;452.0;-664.0;366.0;-72.0;335.0;-549.0
616.0;444.0;-654.0;359.0;-56.0;337.0;-528.0
?;432.0;-647.0;?;-48.0;346.0;-514.0
612.0;416.0;-635.0;348.0;-40.0;355.0;-502.0
609.0;398.0;-618.0;338.0;-25.0;362.0;-483.0
601.0;379.0;-594.0;330.0;6.0;368.0;-459.0
594.0;358.0;?;320.0;39.0;371.0;-429.0
583.0;332.0;-526.0;311.0;67.0;369.0;-391.0
570.0;305.0;-477.0;299.0;88.0;364.0;-355.0
556.0;271.0;-420.0;288.0;107.0;358.0;-312.0
535.0;235.0;-352.0;274.0;114.0;?;?
512.0;197.0;-282.0;262.0;118.0;335.0;-225.0
480.0;152.0;-205.0;?;123.0;318.0;-175.0
441.0;?;-126.0;238.0;129.0;302.0;-125.0
395.0;45.0;-40.0;225.0;125.0;281.0;-71.0
347.0;-8.0;46.0;211.0;127.0;264.0;-12.0
302.0;-56.0;132.0;202.0;137.0;250.0;46.0
251.0;-106.0;208.0;189.0;146.0;230.0;107.0
199.0;-153.0;274.0;181.0;155.0;213.0;167.0
147.0;-201.0;339.0;174.0;157.0;203.0;220.0
103.0;-246.0;389.0;163.0;166.0;201.0;262.0
65.0;-290.0;429.0;157.0;172.0;199.0;298.0
30.0;-329.0;465.0;155.0;174.0;198.0;329.0
-5.0;-366.0;498.0;156.0;173.0;196.0;357.0
-39.0;-400.0;535.0;160.0;?;189.0;381.0
-70.0;-430.0;565.0;160.0;167.0;181.0;405.0
-103.0;-455.0;588.0;160.0;164.0;169.0;430.0
-136.0;-477.0;609.0;161.0;165.0;153.0;445.0
-164.0;?;626.0;163.0;165.0;138.0;456.0
-188.0;-510.0;640.0;163.0;170.0;120.0;462.0
-207.0;-523.0;645.0;164.0;176.0;105.0;468.0
-223.0;-537.0;654.0;165.0;181.0;98.0;478.0
-237.0;-549.0;657.0;167.0;192.0;88.0;482.0
-250.0;-562.0;663.0;168.0;200.0;78.0;481.0
-259.0;-571.0;669.0;172.0;205.0;66.0;478.0
-274.0;-578.0;672.0;175.0;211.0;51.0;483.0
-289.0;-588.0;675.0;176.0;218.0;39.0;492.0
-299.0;-591.0;674.0;181.0;224.0;28.0;498.0
-310.0;-593.0;676.0;187.0;?;18.0;511.0
-317.0;-595.0;668.0;199.0;227.0;14.0;521.0
-323.0;-592.0;671.0;214.0;215.0;11.0;533.0
-330.0;-593.0;673.0;225.0;198.0;10.0;543.0
-336.0;-593.0;677.0;229.0;166.0;6.0;?
-347.0;-589.0;688.0;238.0;?;8.0;555.0
-354.0;-586.0;702.0;253.0;107.0;15.0;551.0
-356.0;-587.0;718.0;263.0;?;31.0;543.0
-356.0;-583.0;725.0;275.0;64.0;48.0;536.0
-349.0;-582.0;725.0;284.0;28.0;74.0;526.0
-340.0;-577.0;723.0;295.0;?;103.0;517.0
-324.0;-571.0;719.0;303.0;-37.0;139.0;509.0
-313.0;-569.0;716.0;312.0;-48.0;168.0;497.0
-303.0;-568.0;716.0;320.0;-53.0;195.0;493.0
-290.0;-566.0;716.0;328.0;-60.0;220.0;490.0
-280.0;-566.0;716.0;336.0;-66.0;239.0;489.0
-269.0;-568.0;717.0;343.0;-74.0;255.0;486.0
-259.0;-567.0;719.0;352.0;-85.0;271.0;485.0
-252.0;-565.0;717.0;361.0;-92.0;280.0;?
-239.0;-564.0;719.0;?;-95.0;?;491.0
-233.0;-562.0;722.0;385.0;-98.0;293.0;494.0
-228.0;-560.0;720.0;393.0;-99.0;286.0;495.0
-230.0;-559.0;715.0;400.0;-125.0;273.0;494.0
?;-557.0;717.0;407.0;-151.0;258.0;487.0
-230.0;-560.0;725.0;407.0;-168.0;240.0;486.0
-218.0;-559.0;742.0;413.0;-172.0;237.0;487.0
-198.0;-556.0;765.0;425.0;-171.0;241.0;481.0
-175.0;?;773.0;431.0;-164.0;246.0;480.0
-154.0;-552.0;773.0;437.0;-164.0;254.0;475.0
-133.0;?;780.0;445.0;-178.0;271.0;463.0
-116.0;-548.0;788.0;446.0;-194.0;291.0;452.0
-95.0;-547.0;791.0;454.0;-219.0;317.0;440.0
-71.0;-546.0;?;461.0;-236.0;345.0;432.0
-53.0;-545.0;?;465.0;-243.0;369.0;426.0
-39.0;-542.0;794.0;474.0;-254.0;380.0;419.0
-30.0;-534.0;789.0;488.0;-263.0;?;406.0
-25.0;?;779.0;496.0;-268.0;380.0;393.0
-14.0;-522.0;773.0;508.0;-278.0;382.0;379.0
-5.0;-513.0;768.0;524.0;-289.0;395.0;363.0
2.0;-511.0;?;531.0;-300.0;402.0;359.0
3.0;-508.0;749.0;538.0;-313.0;421.0;353.0
2.0;-501.0;737.0;549.0;-323.0;447.0;346.0
-5.0;-499.0;731.0;555.0;-323.0;464.0;?
?;-495.0;728.0;562.0;-322.0;478.0;343.0
-6.0;-489.0;724.0;570.0;-328.0;496.0;337.0
-15.0;-490.0;721.0;574.0;-335.0;506.0;340.0
-25.0;-488.0;716.0;578.0;-344.0;516.0;338.0
-32.0;-483.0;?;586.0;-351.0;535.0;330.0
-37.0;-482.0;711.0;592.0;-360.0;?;325.0
-40.0;-478.0;710.0;599.0;-371.0;568.0;321.0
-35.0;-472.0;709.0;607.0;-381.0;585.0;312.0
-38.0;-474.0;715.0;608.0;-386.0;590.0;310.0
-35.0;-470.0;716.0;614.0;-395.0;602.0;303.0
-29.0;-461.0;716.0;622.0;-402.0;612.0;295.0
?;-462.0;720.0;625.0;-406.0;621.0;293.0
-30.0;-457.0;720.0;631.0;-412.0;633.0;284.0
-24.0;-449.0;720.0;639.0;-425.0;653.0;274.0
-25.0;-450.0;716.0;643.0;-431.0;654.0;267.0
-29.0;-444.0;713.0;645.0;-442.0;653.0;262.0
-32.0;-442.0;?;650.0;-452.0;660.0;253.0
?;-441.0;704.0;654.0;-459.0;658.0;252.0
